movieId,fight scenes,chase,good,weird,original,weapons,first contact,catastrophe,predictable,greed,vengeance,dialogue,drama,surveillance,mentor,fantasy world,culture clash,runaway,light,fun movie,sacrifice,survival,alter ego,melancholic,betrayal,very funny,adaptation,awesome soundtrack,family,pornography,life & death,islam,independent film,unlikely friendships,computer animation,mad scientist,trilogy,transformation,childhood,life philosophy,creativity,prejudice,wartime,good music,teen movie,not funny,death,drinking,too long,period piece,stereotypes,dysfunctional family,absurd,graphic novel,classic car,immortality,underrated,rebellion,british,alternate history,sexy,ensemble cast,quirky,80s,simple,pulp,multiple storylines,desert,tokyo,nudity (full frontal - brief),island,too short,irish accent,california,robert downey jr,farce,ghosts/afterlife,queer,internet,camp,best of 2005,doctors,brothers,foul language,snakes,memory,writers,time,race,no plot,women,indians,father daughter relationship,hospital,new jersey,new york city,dreams,prison,film noir,hotel,buddy movie,1930s,god,road movie,nudity (topless - brief),small town,san francisco,bollywood,blindness,unlikeable characters,censorship,atheism,nudity (rear),oil,hip hop,directorial debut,kidnapping,kick-butt women,remake,cancer,wilderness,divorce,hunting,addiction,interracial romance,made for tv,russian,fashion,goth,notable nudity,reality tv,stand-up comedy,los angeles,workplace,single father,stoner movie,radio,adoption,australia,shopping,potential oscar nom,wine,texas,documentary,homeless,french,prostitution,finnish,lawyer
Star Wars: Episode VI - Return of the Jedi (1983),0.93175,0.93175,0.9705,0.9705,0.9705,0.93175,0.997,0.719,0.962,0.9705,0.86375,0.94225,0.9705,0.8827499999999999,0.77475,0.914,0.9705,0.93725,0.74,0.8827499999999999,0.865,0.9075,0.33975,0.8320000000000001,0.486,0.70525,0.31825,0.8105,0.6025,0.8799999999999999,0.67825,0.865,0.8799999999999999,0.578,0.6615,0.68575,0.9915,0.48675,0.56925,0.305,0.36,0.4589999999999999,0.865,0.69625,0.59925,0.40075,0.7557499999999999,0.3007499999999999,0.355,0.2857499999999999,0.11625,0.76725,0.11825,0.03025,0.32475,0.23825,0.413,0.96925,0.1962499999999999,0.22775,0.58325,0.1604999999999999,0.15825,0.64575,0.2135,0.1815,0.27,0.8852500000000001,0.2975,0.29,0.15075,0.148,0.29825,0.25775,0.05425,0.1129999999999999,0.1175,0.3269999999999999,0.1129999999999999,0.5395,0.203,0.19,0.10275,0.09225,0.1985,0.17225,0.11625,0.2947499999999999,0.18375,0.0835,0.08675,0.2,0.0787499999999999,0.1029999999999999,0.10125,0.05575,0.12375,0.262,0.3269999999999999,0.12375,0.17725,0.1425,0.259,0.11275,0.0949999999999999,0.1337499999999999,0.10275,0.09975,0.1159999999999999,0.0752499999999999,0.0875,0.259,0.062,0.1104999999999999,0.031,0.0805,0.089,0.1014999999999999,0.0554999999999999,0.1119999999999999,0.0722499999999999,0.0802499999999999,0.0832499999999999,0.0847499999999999,0.0782499999999999,0.1225,0.1144999999999999,0.03625,0.0287499999999999,0.0635,0.0319999999999999,0.07,0.05225,0.0444999999999999,0.0469999999999999,0.0775,0.0725,0.0539999999999999,0.065,0.05925,0.024,0.03825,0.0564999999999999,0.0262499999999999,0.0324999999999999,0.05875,0.064,0.0272499999999999,0.0399999999999999
Alien (1979),0.8775,0.7562500000000001,0.969,0.9855,0.9855,0.82325,0.97825,0.68275,0.81175,0.9855,0.9855,0.959,0.969,0.91725,0.44625,0.4955,0.969,0.959,0.8895,0.7562500000000001,0.3532499999999999,0.96175,0.4589999999999999,0.959,0.77275,0.6295,0.40625,0.41225,0.2204999999999999,0.94175,0.58475,0.1775,0.88975,0.1927499999999999,0.393,0.8420000000000001,0.23525,0.57275,0.3359999999999999,0.48975,0.473,0.2,0.11625,0.3265,0.21725,0.421,0.267,0.5895,0.20325,0.18575,0.177,0.37375,0.1985,0.04225,0.38625,0.23125,0.404,0.2524999999999999,0.3035,0.244,0.46625,0.4515,0.3179999999999999,0.469,0.3465,0.21575,0.203,0.2634999999999999,0.3615,0.241,0.2465,0.0359999999999999,0.1955,0.3379999999999999,0.05025,0.15225,0.10125,0.1252499999999999,0.1345,0.15025,0.0964999999999999,0.32325,0.0657499999999999,0.39075,0.276,0.1629999999999999,0.17975,0.2224999999999999,0.1352499999999999,0.0797499999999999,0.12125,0.15275,0.0852499999999999,0.15675,0.09775,0.0802499999999999,0.2309999999999999,0.10275,0.2987499999999999,0.20875,0.0785,0.1257499999999999,0.18025,0.1034999999999999,0.18675,0.25,0.0939999999999999,0.0742499999999999,0.1257499999999999,0.087,0.087,0.15125,0.0705,0.2314999999999999,0.02975,0.15725,0.0822499999999999,0.05675,0.0212499999999999,0.0404999999999999,0.1332499999999999,0.1084999999999999,0.27325,0.0787499999999999,0.089,0.0702499999999999,0.0494999999999999,0.0615,0.1505,0.0494999999999999,0.0324999999999999,0.0662499999999999,0.0677499999999999,0.16725,0.03675,0.1327499999999999,0.1252499999999999,0.0559999999999999,0.0615,0.05125,0.0489999999999999,0.10825,0.0815,0.0354999999999999,0.03775,0.0449999999999999,0.05125,0.0262499999999999,0.0277499999999999
"Terminator, The (1984)",0.98075,0.98075,0.9645,0.9645,0.9645,0.98075,0.995,0.923,0.90875,0.9645,0.9575,0.8647499999999999,0.9645,0.8354999999999999,0.71575,0.646,0.9645,0.94475,0.93875,0.756,0.39425,0.999,0.5175,0.7865,0.90675,0.83775,0.32625,0.563,0.28,0.911,0.63425,0.282,0.4762499999999999,0.266,0.4255,0.78325,0.60725,0.5205,0.537,0.4935,0.43025,0.33875,0.27175,0.563,0.198,0.42525,0.2504999999999999,0.6505,0.1589999999999999,0.264,0.16075,0.32075,0.1835,0.08875,0.45025,0.3874999999999999,0.3934999999999999,0.54425,0.1897499999999999,0.2115,0.46175,0.10575,0.15225,0.8927499999999999,0.3914999999999999,0.295,0.1885,0.33725,0.3405,0.258,0.246,0.08725,0.14875,0.5605,0.0489999999999999,0.1352499999999999,0.09725,0.1402499999999999,0.1704999999999999,0.15475,0.0935,0.2075,0.0605,0.4915,0.23075,0.414,0.11275,0.49675,0.1962499999999999,0.11425,0.10575,0.198,0.074,0.10825,0.1144999999999999,0.09625,0.1709999999999999,0.1139999999999999,0.2965,0.1312499999999999,0.2704999999999999,0.14175,0.1327499999999999,0.18125,0.267,0.1865,0.09975,0.09025,0.1357499999999999,0.0667499999999999,0.1252499999999999,0.077,0.11375,0.211,0.0499999999999999,0.1614999999999999,0.2085,0.1215,0.0359999999999999,0.059,0.11775,0.10475,0.3794999999999999,0.0534999999999999,0.1265,0.0544999999999999,0.0637499999999999,0.09,0.0202499999999999,0.086,0.05275,0.064,0.7529999999999999,0.08775,0.04075,0.09975,0.04475,0.0544999999999999,0.061,0.08725,0.0464999999999999,0.0292499999999999,0.093,0.026,0.10975,0.04525,0.0595,0.0207499999999999,0.0245
Back to the Future (1985),0.8627499999999999,0.7662500000000001,0.95075,0.95075,0.95075,0.676,0.9885,0.7905,0.71225,0.95075,0.7969999999999999,0.86375,0.95075,0.70375,0.83175,0.786,0.95075,0.935,0.93775,0.9395,0.49575,0.9535,0.27825,0.60925,0.24475,0.93775,0.3139999999999999,0.9675,0.7757499999999999,0.1644999999999999,0.59275,0.4745,0.26325,0.638,0.7757499999999999,0.8567499999999999,0.85975,0.47875,0.9305,0.40375,0.59825,0.49575,0.09125,0.68325,0.8314999999999999,0.32825,0.191,0.265,0.09125,0.4745,0.2395,0.3512499999999999,0.24725,0.018,0.35975,0.265,0.38875,0.39025,0.17875,0.45325,0.2724999999999999,0.0765,0.5465,0.8912500000000001,0.3495,0.2239999999999999,0.1175,0.2465,0.26,0.2475,0.2289999999999999,0.0695,0.145,0.49,0.0584999999999999,0.559,0.3319999999999999,0.128,0.18025,0.139,0.0695,0.2825,0.089,0.364,0.1902499999999999,0.4227499999999999,0.212,0.9435,0.15625,0.10775,0.09425,0.2304999999999999,0.086,0.1074999999999999,0.12375,0.09075,0.36275,0.1089999999999999,0.1495,0.1355,0.3375,0.1485,0.05575,0.2229999999999999,0.137,0.3625,0.1109999999999999,0.0949999999999999,0.0989999999999999,0.03275,0.1079999999999999,0.0652499999999999,0.0807499999999999,0.1124999999999999,0.0339999999999999,0.128,0.077,0.0519999999999999,0.0247499999999999,0.072,0.1004999999999999,0.15125,0.0712499999999999,0.0559999999999999,0.0875,0.0782499999999999,0.05875,0.138,0.03075,0.06175,0.03925,0.0675,0.0772499999999999,0.0747499999999999,0.0735,0.09275,0.15925,0.0999999999999999,0.082,0.155,0.03225,0.04925,0.0812499999999999,0.0287499999999999,0.04375,0.05025,0.0359999999999999,0.0152499999999999,0.03625
Highlander (1986),0.934,0.8875,0.8102499999999999,0.91425,0.8140000000000001,0.8875,0.934,0.53,0.8685,0.782,0.71225,0.8047500000000001,0.60075,0.695,0.9675,0.96125,0.51,0.60025,0.54025,0.69925,0.4355,0.58775,0.4679999999999999,0.589,0.433,0.41525,0.3379999999999999,0.985,0.20975,0.27075,0.40175,0.43525,0.2455,0.3545,0.195,0.48175,0.3325,0.46075,0.4962499999999999,0.383,0.433,0.18675,0.1335,0.59175,0.195,0.36675,0.504,0.23275,0.1745,0.43525,0.1235,0.1699999999999999,0.18375,0.0645,0.2865,0.99775,0.4579999999999999,0.3495,0.2925,0.15125,0.208,0.0444999999999999,0.242,0.8454999999999999,0.241,0.30825,0.18025,0.122,0.22525,0.3067499999999999,0.1609999999999999,0.0812499999999999,0.26125,0.16975,0.0637499999999999,0.17975,0.4185,0.142,0.1377499999999999,0.309,0.0677499999999999,0.20825,0.10925,0.122,0.208,0.3585,0.13,0.50925,0.20875,0.0865,0.1099999999999999,0.18075,0.05975,0.1957499999999999,0.22325,0.8845000000000001,0.173,0.1124999999999999,0.15425,0.09025,0.27875,0.1387499999999999,0.0905,0.1109999999999999,0.619,0.1257499999999999,0.1445,0.0865,0.17875,0.0305,0.0855,0.0857499999999999,0.245,0.0642499999999999,0.064,0.1297499999999999,0.119,0.06125,0.0349999999999999,0.14125,0.1114999999999999,0.0554999999999999,0.15275,0.0559999999999999,0.0832499999999999,0.2309999999999999,0.15575,0.09675,0.132,0.10425,0.04925,0.0705,0.1164999999999999,0.0662499999999999,0.03025,0.09575,0.0837499999999999,0.0559999999999999,0.0857499999999999,0.1034999999999999,0.05625,0.0305,0.0404999999999999,0.0265,0.0925,0.0665,0.04375,0.0454999999999999,0.03325
Indiana Jones and the Last Crusade (1989),0.9735,0.9735,0.9555,0.9555,0.9555,0.9735,0.8025,0.7762500000000001,0.95675,0.9555,0.7829999999999999,0.714,0.9555,0.885,0.84825,0.75275,0.9555,0.8267500000000001,0.8267500000000001,0.885,0.47975,0.5515,0.3864999999999999,0.60525,0.49475,0.7907500000000001,0.5465,0.58975,0.5315,0.3179999999999999,0.25475,0.3269999999999999,0.39925,0.56,0.4832499999999999,0.359,0.87825,0.4389999999999999,0.6885,0.26175,0.3419999999999999,0.4665,0.3269999999999999,0.469,0.275,0.31225,0.26525,0.37075,0.16125,0.508,0.29425,0.48675,0.2219999999999999,0.0282499999999999,0.3725,0.68675,0.40475,0.2017499999999999,0.3135,0.3035,0.28925,0.1164999999999999,0.31775,0.4802499999999999,0.18275,0.4635,0.1895,0.74625,0.2744999999999999,0.272,0.24725,0.09025,0.20525,0.35675,0.0519999999999999,0.571,0.29625,0.14075,0.09375,0.1945,0.12275,0.21125,0.188,0.258,0.92325,0.16425,0.125,0.3259999999999999,0.2455,0.0707499999999999,0.14075,0.3864999999999999,0.16775,0.1382499999999999,0.11925,0.0817499999999999,0.12425,0.1535,0.14125,0.15275,0.3615,0.61875,0.4885,0.192,0.15825,0.1684999999999999,0.122,0.1215,0.129,0.0364999999999999,0.11375,0.4885,0.0554999999999999,0.1044999999999999,0.03,0.1275,0.241,0.09375,0.05075,0.0762499999999999,0.10875,0.0984999999999999,0.16175,0.0459999999999999,0.137,0.0732499999999999,0.1029999999999999,0.0857499999999999,0.04575,0.085,0.0275,0.0707499999999999,0.09075,0.0529999999999999,0.074,0.0875,0.0697499999999999,0.11425,0.0832499999999999,0.09125,0.0469999999999999,0.0394999999999999,0.1059999999999999,0.0287499999999999,0.029,0.05525,0.04425,0.04775,0.0384999999999999
Jaws (1975),0.7737499999999999,0.6905,0.973,0.97475,0.98475,0.58275,0.8607499999999999,0.542,0.6075,0.98475,0.98475,0.9235,0.973,0.8425,0.4802499999999999,0.52375,0.973,0.92675,0.92675,0.6905,0.46175,0.667,0.26575,0.9235,0.73625,0.913,0.635,0.4822499999999999,0.42625,0.8952500000000001,0.4307499999999999,0.38075,0.6195,0.3359999999999999,0.42625,0.8607499999999999,0.1415,0.4455,0.52375,0.31025,0.3612499999999999,0.46175,0.14525,0.491,0.2284999999999999,0.38075,0.4425,0.5125,0.27375,0.38075,0.21,0.251,0.2314999999999999,0.08,0.397,0.10875,0.27425,0.15575,0.248,0.1589999999999999,0.4619999999999999,0.1679999999999999,0.18175,0.38375,0.40375,0.311,0.1604999999999999,0.241,0.1252499999999999,0.27125,0.8220000000000001,0.031,0.14725,0.36875,0.03675,0.1965,0.069,0.156,0.07,0.249,0.0737499999999999,0.2022499999999999,0.1315,0.3015,0.4255,0.089,0.125,0.24475,0.11625,0.0792499999999999,0.0925,0.3159999999999999,0.0414999999999999,0.17625,0.1922499999999999,0.1275,0.1402499999999999,0.1009999999999999,0.24025,0.1987499999999999,0.258,0.1735,0.1164999999999999,0.137,0.1372499999999999,0.40025,0.10825,0.09075,0.1315,0.0534999999999999,0.0949999999999999,0.08625,0.0434999999999999,0.089,0.0384999999999999,0.1525,0.0815,0.05275,0.0235,0.05175,0.18325,0.072,0.6135,0.0807499999999999,0.09725,0.09,0.0579999999999999,0.03875,0.0419999999999999,0.04925,0.0414999999999999,0.0832499999999999,0.05775,0.04175,0.0319999999999999,0.15325,0.208,0.04275,0.1704999999999999,0.05125,0.03875,0.05925,0.10225,0.0444999999999999,0.0449999999999999,0.0329999999999999,0.04675,0.0222499999999999,0.1004999999999999
Conan the Barbarian (1982),0.93425,0.93425,0.724,0.8945000000000001,0.8220000000000001,0.93425,0.9155,0.598,0.598,0.7949999999999999,0.8634999999999999,0.8180000000000001,0.5165,0.63,0.681,0.98775,0.5165,0.76125,0.82575,0.40325,0.51225,0.5355,0.4525,0.61425,0.8067500000000001,0.82575,0.537,0.9185,0.2012499999999999,0.682,0.42325,0.1825,0.37075,0.208,0.14375,0.6785,0.3974999999999999,0.60375,0.511,0.30625,0.2304999999999999,0.2774999999999999,0.0707499999999999,0.2594999999999999,0.215,0.3285,0.32825,0.283,0.174,0.2035,0.1465,0.21225,0.2249999999999999,0.4509999999999999,0.3045,0.8959999999999999,0.4327499999999999,0.1079999999999999,0.11025,0.15,0.4325,0.073,0.20575,0.72875,0.36275,0.84325,0.22425,0.4225,0.2007499999999999,0.24975,0.20675,0.0474999999999999,0.091,0.2827499999999999,0.0479999999999999,0.2504999999999999,0.178,0.1387499999999999,0.1064999999999999,0.4187499999999999,0.03525,0.11175,0.1084999999999999,0.11875,0.8785000000000001,0.137,0.15725,0.1292499999999999,0.0964999999999999,0.08825,0.1564999999999999,0.24125,0.05475,0.0959999999999999,0.149,0.10175,0.11325,0.0954999999999999,0.1342499999999999,0.0494999999999999,0.2007499999999999,0.3199999999999999,0.2524999999999999,0.11675,0.202,0.128,0.075,0.0595,0.131,0.09475,0.089,0.1292499999999999,0.09225,0.0682499999999999,0.0735,0.0905,0.20425,0.10075,0.08975,0.0559999999999999,0.27825,0.04325,0.1895,0.0615,0.0449999999999999,0.0737499999999999,0.0735,0.06175,0.187,0.071,0.0657499999999999,0.1004999999999999,0.08775,0.0815,0.0177499999999999,0.16175,0.03875,0.05025,0.0964999999999999,0.0379999999999999,0.05725,0.03,0.0727499999999999,0.03075,0.04325,0.0359999999999999,0.07,0.0349999999999999,0.0235
Indiana Jones and the Temple of Doom (1984),0.97025,0.97025,0.85375,0.7657499999999999,0.8302499999999999,0.97025,0.79375,0.79125,0.9395,0.514,0.8302499999999999,0.64025,0.68225,0.8207500000000001,0.6385,0.76275,0.51975,0.7657499999999999,0.7657499999999999,0.8385,0.713,0.402,0.34775,0.384,0.59975,0.563,0.4695,0.5295,0.57525,0.40125,0.22675,0.1795,0.40125,0.33725,0.57525,0.294,0.8385,0.4265,0.58225,0.411,0.366,0.269,0.1795,0.26,0.2135,0.32325,0.2724999999999999,0.3245,0.14425,0.1917499999999999,0.36875,0.21,0.24325,0.0627499999999999,0.3784999999999999,0.1525,0.4692499999999999,0.1545,0.17925,0.1835,0.23225,0.0509999999999999,0.2284999999999999,0.65325,0.2365,0.70575,0.15075,0.4317499999999999,0.1885,0.25175,0.1987499999999999,0.514,0.1109999999999999,0.25525,0.04675,0.2877499999999999,0.397,0.1335,0.1302499999999999,0.24425,0.10125,0.142,0.0835,0.1302499999999999,0.8734999999999999,0.14175,0.1337499999999999,0.23925,0.1337499999999999,0.0647499999999999,0.1465,0.61325,0.0404999999999999,0.126,0.1039999999999999,0.1044999999999999,0.0772499999999999,0.27375,0.1185,0.185,0.2279999999999999,0.7797499999999999,0.1634999999999999,0.16925,0.15275,0.1104999999999999,0.1282499999999999,0.09475,0.11775,0.0554999999999999,0.1119999999999999,0.1634999999999999,0.0717499999999999,0.1024999999999999,0.03625,0.08925,0.3305,0.10675,0.04425,0.04225,0.10975,0.1785,0.16325,0.0647499999999999,0.11075,0.04675,0.0529999999999999,0.0559999999999999,0.0459999999999999,0.136,0.0389999999999999,0.0792499999999999,0.09825,0.0627499999999999,0.03825,0.0974999999999999,0.05775,0.0752499999999999,0.04775,0.14425,0.0539999999999999,0.0324999999999999,0.0595,0.025,0.0544999999999999,0.063,0.0504999999999999,0.03725,0.026
Young Sherlock Holmes (1985),0.96475,0.756,0.7835000000000001,0.74725,0.7702500000000001,0.7135,0.96475,0.6845,0.70575,0.84775,0.59625,0.605,0.4915,0.6155,0.9535,0.79175,0.4295,0.5895,0.68525,0.85775,0.77525,0.31025,0.38625,0.4295,0.7749999999999999,0.358,0.5685,0.5245,0.41325,0.18625,0.6045,0.11725,0.283,0.76275,0.50525,0.59725,0.39875,0.31725,0.62475,0.2465,0.39,0.37825,0.11825,0.4095,0.676,0.385,0.4505,0.2175,0.299,0.5325,0.189,0.20975,0.216,0.0272499999999999,0.3705,0.1009999999999999,0.529,0.1064999999999999,0.6855,0.61075,0.1714999999999999,0.0682499999999999,0.5695,0.7565,0.1967499999999999,0.59325,0.261,0.277,0.1405,0.1594999999999999,0.15,0.0722499999999999,0.17375,0.304,0.2837499999999999,0.1049999999999999,0.15675,0.142,0.11775,0.22925,0.0449999999999999,0.3015,0.10625,0.11775,0.2269999999999999,0.22475,0.2514999999999999,0.178,0.17625,0.1292499999999999,0.16825,0.16725,0.05175,0.1495,0.1375,0.129,0.10875,0.11425,0.1362499999999999,0.2704999999999999,0.22125,0.18425,0.0564999999999999,0.17675,0.2817499999999999,0.26825,0.126,0.0827499999999999,0.1255,0.06025,0.0807499999999999,0.05775,0.177,0.0675,0.04775,0.1039999999999999,0.18625,0.0815,0.04225,0.0509999999999999,0.14075,0.0755,0.1649999999999999,0.0702499999999999,0.0685,0.1084999999999999,0.086,0.249,0.0474999999999999,0.143,0.0285,0.09525,0.135,0.05625,0.0595,0.12175,0.1322499999999999,0.0752499999999999,0.06,0.127,0.04325,0.0344999999999999,0.0737499999999999,0.029,0.0329999999999999,0.0615,0.04325,0.018,0.0735
"Matrix, The (1999)",0.98275,0.97425,0.9685,0.9815,0.9815,0.97425,0.99275,0.982,0.8759999999999999,0.9815,0.934,0.967,0.9665,0.92175,0.8512500000000001,0.813,0.967,0.934,0.67625,0.80775,0.50225,0.99575,0.98625,0.967,0.682,0.61675,0.4835,0.8905000000000001,0.21825,0.7847500000000001,0.94425,0.7045,0.67625,0.3515,0.5725,0.9295,0.908,0.52325,0.3117499999999999,0.68975,0.5565,0.24975,0.4147499999999999,0.50275,0.3894999999999999,0.41325,0.2025,0.51725,0.51275,0.21075,0.254,0.3652499999999999,0.379,0.39775,0.35375,0.45825,0.40025,0.68775,0.25625,0.3395,0.48975,0.202,0.21225,0.256,0.2915,0.24575,0.3075,0.28625,0.375,0.21025,0.179,0.10175,0.23425,0.1935,0.09475,0.17025,0.09575,0.15775,0.55325,0.1267499999999999,0.17475,0.1659999999999999,0.3702499999999999,0.31425,0.2165,0.41625,0.149,0.56925,0.1947499999999999,0.3522499999999999,0.08675,0.1252499999999999,0.1019999999999999,0.0785,0.0999999999999999,0.0752499999999999,0.5185,0.1967499999999999,0.214,0.1385,0.17825,0.11075,0.29825,0.1004999999999999,0.16075,0.1302499999999999,0.072,0.25525,0.21975,0.06125,0.135,0.16775,0.071,0.1405,0.0374999999999999,0.14525,0.05175,0.151,0.025,0.10225,0.10025,0.0772499999999999,0.0574999999999999,0.063,0.0832499999999999,0.0642499999999999,0.0785,0.0637499999999999,0.1347499999999999,0.0755,0.0519999999999999,0.0645,0.10125,0.1495,0.04175,0.1257499999999999,0.04525,0.03225,0.0979999999999999,0.0444999999999999,0.04275,0.0409999999999999,0.0399999999999999,0.03475,0.066,0.063,0.0429999999999999,0.0255,0.0272499999999999
Star Wars: Episode I - The Phantom Menace (1999),0.9785,0.9475,0.865,0.8935,0.865,0.9475,0.99475,0.96325,0.96325,0.8572500000000001,0.6315,0.865,0.6315,0.93875,0.701,0.8987499999999999,0.44275,0.44275,0.55975,0.77075,0.81775,0.84375,0.4327499999999999,0.31675,0.495,0.45925,0.2365,0.5635,0.526,0.2445,0.3725,0.81775,0.2445,0.26425,0.861,0.7569999999999999,0.97425,0.44075,0.4187499999999999,0.3804999999999999,0.508,0.28225,0.81775,0.354,0.5385,0.31575,0.29525,0.11625,0.2284999999999999,0.2304999999999999,0.3452499999999999,0.35675,0.21525,0.0895,0.1584999999999999,0.2935,0.23325,0.61275,0.1285,0.3339999999999999,0.248,0.15925,0.2105,0.204,0.23975,0.28025,0.24975,0.7035,0.1555,0.2209999999999999,0.20525,0.22925,0.1387499999999999,0.12075,0.0584999999999999,0.10925,0.0747499999999999,0.17275,0.4257499999999999,0.3097499999999999,0.11075,0.1337499999999999,0.0767499999999999,0.08675,0.08625,0.1372499999999999,0.2385,0.179,0.31225,0.4639999999999999,0.12275,0.14425,0.0344999999999999,0.0627499999999999,0.1365,0.09225,0.10575,0.10125,0.0895,0.0827499999999999,0.05725,0.074,0.1235,0.0875,0.05625,0.09925,0.0712499999999999,0.0812499999999999,0.0885,0.139,0.063,0.1235,0.092,0.075,0.0905,0.05525,0.04225,0.04825,0.14425,0.0635,0.0687499999999999,0.09525,0.04775,0.0752499999999999,0.0635,0.0777499999999999,0.1054999999999999,0.03525,0.0389999999999999,0.0817499999999999,0.06175,0.07,0.05825,0.0642499999999999,0.0847499999999999,0.0785,0.088,0.06025,0.0484999999999999,0.0792499999999999,0.017,0.03975,0.0419999999999999,0.0232499999999999,0.03575,0.03925,0.04425,0.0379999999999999,0.0334999999999999
Superman (1978),0.999,0.72375,0.8467499999999999,0.7565,0.8025,0.72325,0.96125,0.97825,0.97825,0.66925,0.7565,0.63775,0.7565,0.86775,0.66425,0.85825,0.7565,0.7565,0.999,0.7335,0.733,0.60475,0.999,0.4449999999999999,0.251,0.60375,0.6325,0.7065,0.5505,0.1927499999999999,0.41025,0.213,0.1987499999999999,0.28425,0.3682499999999999,0.8087500000000001,0.2345,0.57525,0.6625,0.38575,0.40175,0.299,0.0697499999999999,0.32075,0.3309999999999999,0.3077499999999999,0.29025,0.17425,0.21325,0.213,0.1362499999999999,0.3189999999999999,0.21975,0.4802499999999999,0.22325,0.6055,0.294,0.1159999999999999,0.11725,0.3065,0.25825,0.1877499999999999,0.2897499999999999,0.407,0.292,0.34775,0.1735,0.3037499999999999,0.249,0.255,0.217,0.10675,0.09075,0.56875,0.17625,0.20975,0.21275,0.1505,0.1084999999999999,0.4367499999999999,0.193,0.2574999999999999,0.1425,0.2005,0.16325,0.1475,0.2175,0.4575,0.2005,0.05675,0.1295,0.2794999999999999,0.0752499999999999,0.1387499999999999,0.148,0.204,0.15275,0.12475,0.09575,0.0994999999999999,0.0667499999999999,0.258,0.1942499999999999,0.0959999999999999,0.1245,0.15975,0.17975,0.0765,0.1574999999999999,0.089,0.09925,0.0825,0.091,0.12425,0.05075,0.076,0.0379999999999999,0.04625,0.05425,0.1347499999999999,0.0885,0.0815,0.078,0.0637499999999999,0.0935,0.1485,0.0529999999999999,0.0994999999999999,0.11625,0.0554999999999999,0.03525,0.11025,0.05475,0.0765,0.067,0.0827499999999999,0.14,0.2219999999999999,0.0777499999999999,0.06025,0.0449999999999999,0.03025,0.0875,0.02975,0.0434999999999999,0.03925,0.0359999999999999,0.021,0.03925
Ghostbusters (a.k.a. Ghost Busters) (1984),0.95325,0.82975,0.8720000000000001,0.95975,0.8720000000000001,0.82975,0.95325,0.7655000000000001,0.7655000000000001,0.82175,0.6755,0.74925,0.82175,0.50825,0.7,0.8907499999999999,0.82175,0.95975,0.961,0.8872500000000001,0.357,0.7025,0.425,0.55825,0.252,0.9765,0.4127499999999999,0.641,0.4267499999999999,0.193,0.46375,0.2415,0.22375,0.36875,0.478,0.7602500000000001,0.247,0.4755,0.71025,0.37975,0.4712499999999999,0.201,0.0999999999999999,0.641,0.4115,0.24075,0.18475,0.28075,0.10475,0.2524999999999999,0.198,0.2194999999999999,0.6535,0.0252499999999999,0.254,0.359,0.53075,0.1205,0.22775,0.31025,0.31575,0.4267499999999999,0.3725,0.9425,0.2977499999999999,0.23075,0.1382499999999999,0.192,0.16025,0.1962499999999999,0.1952499999999999,0.03775,0.17925,0.2945,0.1342499999999999,0.8087500000000001,0.665,0.128,0.1272499999999999,0.21475,0.07,0.36875,0.1425,0.2105,0.354,0.22975,0.1875,0.509,0.1295,0.0559999999999999,0.1275,0.11375,0.0715,0.1639999999999999,0.184,0.79975,0.1945,0.11925,0.15075,0.374,0.37625,0.193,0.10175,0.14,0.17275,0.2219999999999999,0.11275,0.05775,0.1049999999999999,0.0544999999999999,0.15575,0.0915,0.0672499999999999,0.10025,0.04825,0.1345,0.0544999999999999,0.0319999999999999,0.0429999999999999,0.04225,0.1114999999999999,0.09,0.1887499999999999,0.0519999999999999,0.0645,0.065,0.0632499999999999,0.1634999999999999,0.152,0.0765,0.0287499999999999,0.1104999999999999,0.1325,0.22775,0.025,0.17525,0.2017499999999999,0.0632499999999999,0.082,0.18275,0.0399999999999999,0.04875,0.0464999999999999,0.03025,0.05925,0.063,0.03725,0.021,0.078
