movieId,god,atheism,original,good,islam,greed,weird,drama,vengeance,catastrophe,culture clash,mentor,sacrifice,melancholic,runaway,predictable,dialogue,first contact,adaptation,independent film,life & death,wartime,betrayal,pornography,fight scenes,fantasy world,life philosophy,family,prejudice,very funny,chase,transformation,surveillance,not funny,drinking,unlikely friendships,death,period piece,survival,light,teen movie,stereotypes,absurd,childhood,censorship,creativity,quirky,weapons,dysfunctional family,women,hospital,nudity (full frontal - brief),fun movie,computer animation,indians,underrated,writers,sexy,queer,irish accent,internet,simple,alternate history,blindness,doctors,bollywood,classic car,multiple storylines,alter ego,good music,farce,immortality,british,pulp,too long,new jersey,california,small town,divorce,dreams,mad scientist,adoption,stand-up comedy,camp,interracial romance,road movie,brothers,memory,desert,tokyo,cancer,foul language,island,film noir,made for tv,wilderness,race,documentary,workplace,awesome soundtrack,finnish,notable nudity,stoner movie,single father,russian,addiction,rebellion,prison,nudity (rear),nudity (topless - brief),1930s,hip hop,too short,hotel,kick-butt women,directorial debut,snakes,texas,oil,father daughter relationship,remake,shopping,new york city,potential oscar nom,ensemble cast,best of 2005,no plot,80s,time,homeless,radio,lawyer,reality tv,wine,australia,kidnapping,trilogy,graphic novel,unlikeable characters,french,ghosts/afterlife,prostitution,san francisco,hunting,goth,fashion,robert downey jr,los angeles,buddy movie
Stigmata (1999),0.983,0.983,0.7315,0.5665,0.71675,0.551,0.551,0.51375,0.53675,0.6185,0.417,0.44975,0.4705,0.46375,0.38425,0.6225,0.386,0.538,0.31325,0.2764999999999999,0.2594999999999999,0.1352499999999999,0.4325,0.62975,0.5905,0.4635,0.32825,0.215,0.11525,0.26925,0.413,0.268,0.661,0.33975,0.1912499999999999,0.14975,0.25675,0.1175,0.2744999999999999,0.2279999999999999,0.2804999999999999,0.37675,0.21475,0.146,0.62975,0.2005,0.2324999999999999,0.23025,0.1694999999999999,0.15925,0.3675,0.254,0.25325,0.195,0.14,0.28925,0.208,0.35075,0.1285,0.28225,0.3725,0.11125,0.45925,0.29025,0.2309999999999999,0.1104999999999999,0.196,0.17525,0.1669999999999999,0.12425,0.1272499999999999,0.16125,0.09225,0.154,0.1387499999999999,0.1709999999999999,0.09675,0.15225,0.0662499999999999,0.0775,0.1342499999999999,0.0675,0.08625,0.1129999999999999,0.09875,0.09775,0.0842499999999999,0.12075,0.1124999999999999,0.0767499999999999,0.069,0.1024999999999999,0.0999999999999999,0.0875,0.064,0.067,0.0959999999999999,0.0334999999999999,0.0722499999999999,0.12475,0.03575,0.145,0.09,0.0364999999999999,0.087,0.0697499999999999,0.0319999999999999,0.0984999999999999,0.1669999999999999,0.1962499999999999,0.03925,0.125,0.0765,0.0652499999999999,0.127,0.071,0.0665,0.05275,0.03925,0.0812499999999999,0.08775,0.083,0.08875,0.0825,0.0672499999999999,0.0692499999999999,0.1579999999999999,0.087,0.0319999999999999,0.0574999999999999,0.072,0.09375,0.04375,0.0672499999999999,0.0419999999999999,0.0885,0.06025,0.20475,0.05975,0.03525,0.1064999999999999,0.04975,0.063,0.0282499999999999,0.1649999999999999,0.04625,0.03825,0.0499999999999999,0.0354999999999999
"Messenger: The Story of Joan of Arc, The (1999)",0.93675,0.8554999999999999,0.935,0.69,0.935,0.69,0.71575,0.69,0.7005,0.53925,0.52775,0.5025,0.8127500000000001,0.49675,0.418,0.53925,0.52875,0.294,0.4385,0.39575,0.37875,0.3492499999999999,0.66675,0.4932499999999999,0.5615,0.638,0.3385,0.1865,0.4875,0.32475,0.3305,0.2987499999999999,0.45675,0.40625,0.17775,0.15975,0.348,0.9625,0.1555,0.2274999999999999,0.23625,0.2045,0.17375,0.24175,0.3199999999999999,0.1937499999999999,0.2955,0.3305,0.175,0.17275,0.1084999999999999,0.3482499999999999,0.20675,0.15975,0.2704999999999999,0.3075,0.24775,0.1664999999999999,0.16575,0.2065,0.15475,0.1372499999999999,0.4235,0.1882499999999999,0.14875,0.10425,0.2095,0.11475,0.142,0.189,0.1144999999999999,0.23475,0.33675,0.273,0.14775,0.1805,0.08725,0.09675,0.06075,0.14575,0.0805,0.09175,0.0705,0.16675,0.06,0.0742499999999999,0.1325,0.1815,0.0925,0.1272499999999999,0.05275,0.1159999999999999,0.11075,0.08675,0.15375,0.0722499999999999,0.09075,0.0329999999999999,0.05825,0.074,0.0727499999999999,0.0832499999999999,0.09775,0.0444999999999999,0.0817499999999999,0.06075,0.1664999999999999,0.15275,0.1225,0.177,0.09275,0.0705,0.1049999999999999,0.05725,0.0564999999999999,0.088,0.05175,0.0707499999999999,0.028,0.06075,0.15075,0.02975,0.0544999999999999,0.08625,0.0777499999999999,0.0374999999999999,0.0282499999999999,0.04775,0.0979999999999999,0.0272499999999999,0.0419999999999999,0.05775,0.0235,0.0772499999999999,0.0925,0.086,0.0424999999999999,0.3545,0.0414999999999999,0.29725,0.04525,0.0324999999999999,0.065,0.02975,0.089,0.0484999999999999,0.0469999999999999,0.04775,0.03675
"End of the Affair, The (1955)",0.8465,0.379,0.673,0.7265,0.32475,0.7825,0.585,0.45425,0.4439999999999999,0.43975,0.45425,0.43775,0.51325,0.6175,0.4439999999999999,0.4842499999999999,0.32625,0.26475,0.57575,0.45425,0.39125,0.3275,0.547,0.17325,0.17175,0.23175,0.3279999999999999,0.15975,0.4415,0.2905,0.3665,0.2085,0.57075,0.351,0.38275,0.1704999999999999,0.41825,0.29225,0.118,0.2684999999999999,0.2035,0.15175,0.18575,0.2224999999999999,0.09575,0.14375,0.21925,0.121,0.126,0.48,0.1185,0.2937499999999999,0.2165,0.1387499999999999,0.124,0.197,0.3682499999999999,0.387,0.4975,0.1059999999999999,0.089,0.1465,0.10325,0.1669999999999999,0.2025,0.3239999999999999,0.1704999999999999,0.1365,0.10125,0.0584999999999999,0.27175,0.2475,0.547,0.17025,0.081,0.148,0.1599999999999999,0.1034999999999999,0.4975,0.11775,0.12,0.126,0.1139999999999999,0.0697499999999999,0.38725,0.14425,0.15475,0.20425,0.132,0.18425,0.08775,0.1277499999999999,0.04975,0.1044999999999999,0.0775,0.0605,0.05275,0.10125,0.10925,0.0969999999999999,0.30925,0.09275,0.0964999999999999,0.0529999999999999,0.0675,0.0474999999999999,0.07,0.0489999999999999,0.0285,0.0665,0.1225,0.15525,0.0539999999999999,0.1362499999999999,0.05825,0.067,0.20775,0.0379999999999999,0.08875,0.03125,0.11575,0.1322499999999999,0.05725,0.0775,0.0439999999999999,0.196,0.05825,0.0404999999999999,0.0642499999999999,0.067,0.04025,0.04025,0.03425,0.0984999999999999,0.1134999999999999,0.03375,0.03525,0.0247499999999999,0.0822499999999999,0.0267499999999999,0.0419999999999999,0.0369999999999999,0.03775,0.0217499999999999,0.0275,0.062,0.0394999999999999,0.0625,0.0434999999999999
"Third Miracle, The (1999)",0.967,0.967,0.7965,0.7965,0.37075,0.651,0.4762499999999999,0.7965,0.5915,0.56275,0.7965,0.58475,0.52525,0.4762499999999999,0.5915,0.38775,0.46975,0.37875,0.27175,0.39675,0.2125,0.33525,0.3655,0.4095,0.3135,0.3495,0.4595,0.2855,0.1385,0.2425,0.274,0.3954999999999999,0.146,0.3395,0.2694999999999999,0.3215,0.15175,0.26775,0.1972499999999999,0.22725,0.526,0.6045,0.253,0.1465,0.1485,0.3025,0.2835,0.1699999999999999,0.2867499999999999,0.27725,0.2005,0.1225,0.209,0.16725,0.0999999999999999,0.30425,0.1927499999999999,0.57225,0.192,0.2329999999999999,0.0805,0.1054999999999999,0.36975,0.18325,0.1674999999999999,0.1704999999999999,0.1957499999999999,0.20925,0.1684999999999999,0.18075,0.0682499999999999,0.1175,0.214,0.1397499999999999,0.10225,0.2274999999999999,0.0737499999999999,0.1465,0.0732499999999999,0.1149999999999999,0.069,0.05725,0.06175,0.0715,0.14925,0.1287499999999999,0.1049999999999999,0.0817499999999999,0.1094999999999999,0.04825,0.1124999999999999,0.648,0.091,0.10975,0.05825,0.1505,0.09525,0.0197499999999999,0.1169999999999999,0.1019999999999999,0.05375,0.41025,0.05125,0.252,0.1302499999999999,0.06025,0.06225,0.176,0.12075,0.1049999999999999,0.0842499999999999,0.062,0.06225,0.10575,0.08,0.0845,0.029,0.0504999999999999,0.1402499999999999,0.17225,0.021,0.0797499999999999,0.123,0.0672499999999999,0.266,0.03175,0.296,0.05925,0.0265,0.0554999999999999,0.0474999999999999,0.04175,0.0625,0.0627499999999999,0.1225,0.0339999999999999,0.0479999999999999,0.0202499999999999,0.0615,0.027,0.062,0.0267499999999999,0.03875,0.022,0.03925,0.0514999999999999,0.0722499999999999,0.05725,0.0394999999999999
Agnes of God (1985),0.916,0.916,0.768,0.74275,0.28625,0.768,0.768,0.935,0.7635000000000001,0.43025,0.745,0.536,0.21075,0.6205,0.745,0.25875,0.768,0.278,0.50725,0.64825,0.3632499999999999,0.09725,0.527,0.4639999999999999,0.21875,0.309,0.2455,0.37875,0.2209999999999999,0.23075,0.18025,0.3605,0.40925,0.3665,0.4615,0.268,0.31475,0.26275,0.1079999999999999,0.35875,0.23975,0.1649999999999999,0.1935,0.4127499999999999,0.4385,0.1664999999999999,0.23025,0.14575,0.4207499999999999,0.6235,0.23375,0.32775,0.15525,0.16725,0.083,0.2264999999999999,0.2145,0.3195,0.268,0.1382499999999999,0.21875,0.1312499999999999,0.14325,0.15825,0.2847499999999999,0.17425,0.1515,0.1355,0.24925,0.11675,0.1714999999999999,0.1312499999999999,0.1942499999999999,0.12125,0.0757499999999999,0.11825,0.10175,0.1337499999999999,0.15,0.0979999999999999,0.09925,0.20425,0.1252499999999999,0.08,0.14825,0.074,0.10425,0.2365,0.05575,0.09425,0.0539999999999999,0.0852499999999999,0.0652499999999999,0.10975,0.085,0.091,0.09225,0.0349999999999999,0.1164999999999999,0.06125,0.0712499999999999,0.2375,0.0944999999999999,0.09825,0.0667499999999999,0.0807499999999999,0.05325,0.1905,0.0984999999999999,0.1485,0.144,0.06125,0.05775,0.15125,0.0564999999999999,0.11975,0.03625,0.066,0.026,0.126,0.0632499999999999,0.0222499999999999,0.0775,0.0605,0.0647499999999999,0.0434999999999999,0.093,0.083,0.0369999999999999,0.03425,0.0717499999999999,0.3355,0.0334999999999999,0.05875,0.0645,0.0414999999999999,0.03075,0.0329999999999999,0.04475,0.061,0.04225,0.0605,0.0672499999999999,0.0247499999999999,0.05475,0.04275,0.0682499999999999,0.04225,0.0379999999999999
Bless the Child (2000),0.90575,0.90575,0.68025,0.4805,0.5455,0.32975,0.32925,0.3349999999999999,0.53125,0.51,0.32925,0.46625,0.508,0.22175,0.5915,0.69475,0.4595,0.6845,0.32525,0.1272499999999999,0.21175,0.16675,0.2784999999999999,0.28925,0.6845,0.57825,0.3389999999999999,0.31825,0.20725,0.4635,0.484,0.2135,0.32975,0.351,0.09675,0.199,0.25475,0.09075,0.1282499999999999,0.2514999999999999,0.33425,0.34275,0.195,0.183,0.09325,0.1965,0.185,0.33575,0.149,0.24225,0.2734999999999999,0.14575,0.1674999999999999,0.183,0.0675,0.21125,0.1952499999999999,0.31375,0.14825,0.1805,0.2249999999999999,0.1019999999999999,0.1235,0.18425,0.0837499999999999,0.1267499999999999,0.16825,0.193,0.1355,0.0697499999999999,0.0905,0.1455,0.0685,0.2455,0.0767499999999999,0.17025,0.1995,0.0682499999999999,0.0725,0.1185,0.1235,0.24475,0.11275,0.18375,0.0705,0.0905,0.082,0.11025,0.0549999999999999,0.05975,0.05175,0.15825,0.1435,0.1034999999999999,0.118,0.0845,0.05475,0.0165,0.0625,0.05575,0.067,0.1109999999999999,0.078,0.13,0.0655,0.09675,0.023,0.0984999999999999,0.1372499999999999,0.10725,0.0479999999999999,0.0785,0.10675,0.0404999999999999,0.09075,0.0419999999999999,0.083,0.04775,0.0232499999999999,0.03525,0.21475,0.05725,0.1034999999999999,0.0554999999999999,0.0549999999999999,0.0217499999999999,0.176,0.0692499999999999,0.02975,0.2445,0.059,0.06075,0.0374999999999999,0.06175,0.0287499999999999,0.525,0.05825,0.05975,0.0389999999999999,0.0404999999999999,0.03925,0.0389999999999999,0.05425,0.0637499999999999,0.2604999999999999,0.04075,0.0454999999999999,0.05025,0.0605
Friendly Persuasion (1956),0.69125,0.69125,0.6695,0.74475,0.603,0.6085,0.6245,0.74475,0.6245,0.4795,0.74475,0.4385,0.651,0.60025,0.74475,0.282,0.35675,0.282,0.359,0.34675,0.17475,0.603,0.3309999999999999,0.1425,0.35475,0.218,0.25625,0.7649999999999999,0.651,0.56625,0.40225,0.50175,0.38475,0.3205,0.32325,0.5005,0.1945,0.65375,0.15575,0.367,0.1475,0.33475,0.23075,0.2925,0.09525,0.2534999999999999,0.18525,0.3149999999999999,0.54575,0.16075,0.2022499999999999,0.26675,0.213,0.15275,0.4145,0.344,0.2375,0.1599999999999999,0.1574999999999999,0.196,0.20425,0.2175,0.23675,0.0667499999999999,0.10425,0.09375,0.15575,0.1654999999999999,0.1154999999999999,0.2045,0.147,0.1865,0.2774999999999999,0.10875,0.1709999999999999,0.077,0.43225,0.1629999999999999,0.26325,0.09025,0.0857499999999999,0.1785,0.08875,0.0647499999999999,0.2997499999999999,0.069,0.2425,0.1659999999999999,0.06225,0.152,0.28,0.05825,0.16825,0.2005,0.0752499999999999,0.1089999999999999,0.2405,0.0217499999999999,0.0939999999999999,0.0645,0.147,0.10575,0.05875,0.2214999999999999,0.0989999999999999,0.04875,0.0534999999999999,0.08975,0.1144999999999999,0.06125,0.1375,0.03075,0.305,0.1569999999999999,0.05775,0.0845,0.04825,0.1104999999999999,0.24425,0.16975,0.0287499999999999,0.03175,0.1327499999999999,0.05375,0.0559999999999999,0.2085,0.05175,0.0434999999999999,0.08875,0.04625,0.1564999999999999,0.0349999999999999,0.0389999999999999,0.184,0.14375,0.08925,0.0579999999999999,0.0404999999999999,0.0434999999999999,0.0999999999999999,0.04625,0.03825,0.0757499999999999,0.1699999999999999,0.027,0.15975,0.03725,0.0394999999999999,0.04225
Left Behind: The Movie (2000),0.99075,0.955,0.73625,0.62225,0.68175,0.3095,0.34225,0.38125,0.4599999999999999,0.8892500000000001,0.24875,0.52425,0.68175,0.22625,0.2827499999999999,0.8892500000000001,0.69,0.74425,0.9935,0.1139999999999999,0.1977499999999999,0.68175,0.367,0.1957499999999999,0.8892500000000001,0.39925,0.39425,0.62475,0.09225,0.4545,0.44025,0.212,0.69,0.3675,0.1014999999999999,0.1725,0.191,0.1139999999999999,0.8454999999999999,0.188,0.3465,0.28,0.1649999999999999,0.2175,0.09675,0.1377499999999999,0.1915,0.4345,0.15325,0.1614999999999999,0.16925,0.14975,0.3495,0.2329999999999999,0.1275,0.0725,0.2604999999999999,0.1515,0.11675,0.2015,0.252,0.1039999999999999,0.1694999999999999,0.08975,0.11125,0.0847499999999999,0.1877499999999999,0.22925,0.21,0.0692499999999999,0.09425,0.0745,0.11675,0.3219999999999999,0.1139999999999999,0.1775,0.065,0.0579999999999999,0.09275,0.0757499999999999,0.1332499999999999,0.09475,0.118,0.1905,0.0712499999999999,0.10125,0.0685,0.10225,0.0807499999999999,0.05325,0.075,0.14825,0.2035,0.1064999999999999,0.1245,0.0424999999999999,0.0697499999999999,0.0182499999999999,0.0687499999999999,0.08925,0.06075,0.0767499999999999,0.0702499999999999,0.062,0.148,0.0682499999999999,0.03225,0.09225,0.078,0.0192499999999999,0.077,0.1094999999999999,0.0855,0.05125,0.079,0.0454999999999999,0.09225,0.04075,0.05125,0.0292499999999999,0.2027499999999999,0.0737499999999999,0.126,0.0334999999999999,0.0627499999999999,0.0354999999999999,0.1287499999999999,0.1044999999999999,0.0632499999999999,0.03525,0.0697499999999999,0.05025,0.0635,0.03775,0.0314999999999999,0.0519999999999999,0.1905,0.04075,0.0745,0.04375,0.0285,0.04975,0.05625,0.0319999999999999,0.0195,0.05325,0.0369999999999999,0.0494999999999999,0.03925
"Greatest Story Ever Told, The (1965)",0.91125,0.91125,0.749,0.749,0.33925,0.6455,0.7025,0.683,0.5555,0.8222499999999999,0.683,0.7737499999999999,0.8634999999999999,0.7025,0.683,0.8222499999999999,0.55325,0.5525,0.6705,0.57675,0.62375,0.32775,0.4852499999999999,0.283,0.8222499999999999,0.4399999999999999,0.3025,0.53125,0.366,0.376,0.49475,0.4187499999999999,0.5095,0.33675,0.357,0.18625,0.3495,0.53525,0.527,0.24575,0.1982499999999999,0.3115,0.14575,0.2694999999999999,0.12,0.24275,0.1365,0.4075,0.2867499999999999,0.1039999999999999,0.2445,0.3265,0.182,0.16725,0.3475,0.2339999999999999,0.14925,0.17275,0.1019999999999999,0.27425,0.10725,0.133,0.2465,0.1922499999999999,0.15825,0.0944999999999999,0.33625,0.1997499999999999,0.1609999999999999,0.17375,0.23725,0.249,0.1109999999999999,0.141,0.8400000000000001,0.11675,0.196,0.1282499999999999,0.0954999999999999,0.0895,0.15925,0.073,0.11025,0.146,0.1714999999999999,0.1397499999999999,0.1175,0.11475,0.52575,0.0837499999999999,0.2185,0.2264999999999999,0.0825,0.0842499999999999,0.1485,0.218,0.25325,0.0162499999999999,0.04775,0.12125,0.0419999999999999,0.10625,0.0757499999999999,0.088,0.073,0.0767499999999999,0.05025,0.1435,0.14375,0.11525,0.12025,0.04625,0.1352499999999999,0.067,0.09925,0.068,0.0559999999999999,0.14675,0.153,0.0459999999999999,0.17025,0.1014999999999999,0.0712499999999999,0.04725,0.30825,0.03625,0.0489999999999999,0.1099999999999999,0.08925,0.03875,0.06225,0.1317499999999999,0.0237499999999999,0.0979999999999999,0.03525,0.04525,0.1382499999999999,0.017,0.04575,0.0419999999999999,0.0364999999999999,0.05625,0.0925,0.08,0.0235,0.03825,0.0364999999999999,0.06125,0.0232499999999999
"Body, The (2001)",0.98425,0.98425,0.679,0.65925,0.97575,0.817,0.4855,0.69075,0.817,0.7509999999999999,0.4087499999999999,0.6045,0.4347499999999999,0.4855,0.51775,0.7509999999999999,0.39325,0.869,0.433,0.14725,0.2784999999999999,0.77,0.499,0.24125,0.7509999999999999,0.2975,0.3864999999999999,0.2005,0.34325,0.293,0.4065,0.284,0.81125,0.35275,0.204,0.27675,0.3612499999999999,0.285,0.32775,0.4335,0.4347499999999999,0.2564999999999999,0.26075,0.119,0.24125,0.2012499999999999,0.2299999999999999,0.4065,0.148,0.1382499999999999,0.4165,0.258,0.26875,0.17975,0.2209999999999999,0.23225,0.241,0.3375,0.13,0.245,0.14575,0.1579999999999999,0.22225,0.1342499999999999,0.25125,0.1175,0.16225,0.1159999999999999,0.14275,0.12225,0.089,0.076,0.155,0.1902499999999999,0.143,0.1387499999999999,0.12475,0.0682499999999999,0.064,0.078,0.089,0.0697499999999999,0.121,0.04925,0.146,0.04825,0.0792499999999999,0.2085,0.26025,0.0449999999999999,0.0845,0.193,0.21625,0.0974999999999999,0.04575,0.0595,0.1149999999999999,0.015,0.05125,0.0832499999999999,0.03275,0.17925,0.05725,0.1609999999999999,0.0695,0.0519999999999999,0.0725,0.1064999999999999,0.275,0.064,0.0847499999999999,0.0837499999999999,0.0549999999999999,0.084,0.0652499999999999,0.0595,0.03475,0.066,0.04225,0.0835,0.0807499999999999,0.0845,0.11875,0.0404999999999999,0.0667499999999999,0.0172499999999999,0.1014999999999999,0.0595,0.1049999999999999,0.0399999999999999,0.0682499999999999,0.14925,0.0329999999999999,0.027,0.05025,0.284,0.03775,0.0227499999999999,0.0354999999999999,0.0449999999999999,0.1332499999999999,0.05975,0.0717499999999999,0.0152499999999999,0.0247499999999999,0.0419999999999999,0.03625,0.09375,0.03725
Jesus of Montreal (Jésus de Montréal) (1989),0.92525,0.92525,0.912,0.6625,0.3319999999999999,0.65625,0.912,0.6625,0.58625,0.4265,0.6625,0.7702500000000001,0.3159999999999999,0.912,0.6625,0.20925,0.63725,0.1955,0.40225,0.44275,0.58625,0.124,0.43325,0.9075,0.29425,0.24875,0.41125,0.1134999999999999,0.2644999999999999,0.26525,0.2724999999999999,0.415,0.23075,0.33475,0.3625,0.26325,0.4725,0.31,0.12125,0.345,0.15725,0.1892499999999999,0.4067499999999999,0.33475,0.64225,0.3455,0.264,0.18175,0.24,0.127,0.4782499999999999,0.4852499999999999,0.1815,0.15625,0.10725,0.26025,0.249,0.2927499999999999,0.25925,0.1475,0.0812499999999999,0.1287499999999999,0.124,0.1347499999999999,0.16975,0.29425,0.133,0.23575,0.3067499999999999,0.1312499999999999,0.1267499999999999,0.2007499999999999,0.29725,0.0939999999999999,0.074,0.1905,0.11925,0.16675,0.1059999999999999,0.21375,0.20825,0.121,0.0745,0.10925,0.17925,0.131,0.121,0.0767499999999999,0.03275,0.10975,0.09525,0.0777499999999999,0.126,0.1435,0.14575,0.1644999999999999,0.05825,0.0707499999999999,0.14075,0.1069999999999999,0.04825,0.0757499999999999,0.1159999999999999,0.0635,0.0569999999999999,0.2845,0.10925,0.087,0.11825,0.128,0.1327499999999999,0.09625,0.0429999999999999,0.09775,0.119,0.1375,0.1134999999999999,0.1044999999999999,0.0954999999999999,0.10525,0.02975,0.031,0.09,0.1114999999999999,0.10275,0.10975,0.0655,0.04275,0.04125,0.10575,0.0675,0.1972499999999999,0.0635,0.0454999999999999,0.1317499999999999,0.0265,0.04425,0.0875,0.0745,0.0954999999999999,0.1159999999999999,0.34775,0.05675,0.05725,0.0544999999999999,0.0509999999999999,0.16075,0.03175,0.0459999999999999
Black Robe (1991),0.9075,0.9075,0.907,0.54425,0.907,0.86375,0.8875,0.54725,0.62925,0.4449999999999999,0.96125,0.4459999999999999,0.7035,0.8875,0.4982499999999999,0.15875,0.4135,0.32675,0.57775,0.484,0.564,0.22475,0.3445,0.2564999999999999,0.1785,0.2855,0.3552499999999999,0.16725,0.7035,0.2475,0.26375,0.3429999999999999,0.12175,0.3329999999999999,0.4105,0.25475,0.20475,0.907,0.3239999999999999,0.24275,0.0787499999999999,0.3037499999999999,0.198,0.292,0.32225,0.21025,0.2259999999999999,0.2045,0.1347499999999999,0.25375,0.1357499999999999,0.269,0.11425,0.1282499999999999,0.99225,0.18675,0.17225,0.1825,0.15325,0.2375,0.063,0.15,0.122,0.1515,0.1262499999999999,0.4265,0.1915,0.12325,0.0745,0.1865,0.10175,0.11675,0.3117499999999999,0.10175,0.2075,0.0665,0.24225,0.1574999999999999,0.10375,0.1365,0.06025,0.0795,0.0767499999999999,0.0672499999999999,0.30825,0.26525,0.145,0.14975,0.131,0.16425,0.0424999999999999,0.0354999999999999,0.155,0.1074999999999999,0.0705,0.8402499999999999,0.0959999999999999,0.0509999999999999,0.063,0.12475,0.0865,0.15425,0.146,0.0225,0.10325,0.04175,0.156,0.10775,0.09425,0.11325,0.1525,0.05725,0.0282499999999999,0.091,0.0605,0.0842499999999999,0.04525,0.0787499999999999,0.09975,0.06025,0.0142499999999999,0.0187499999999999,0.05175,0.2007499999999999,0.05025,0.0399999999999999,0.088,0.02975,0.072,0.0339999999999999,0.04525,0.0247499999999999,0.0242499999999999,0.0765,0.1295,0.05675,0.0359999999999999,0.02975,0.025,0.32475,0.0334999999999999,0.0389999999999999,0.04875,0.1255,0.0324999999999999,0.03625,0.04175,0.0389999999999999,0.0454999999999999
Not Without My Daughter (1991),0.71175,0.71175,0.654,0.5805,0.99775,0.4825,0.3774999999999999,0.4825,0.4825,0.697,0.8752500000000001,0.687,0.56225,0.3774999999999999,0.60925,0.697,0.2947499999999999,0.697,0.7275,0.3139999999999999,0.294,0.51275,0.4065,0.16475,0.27325,0.2299999999999999,0.4165,0.8165,0.56225,0.2917499999999999,0.54475,0.2214999999999999,0.16075,0.32775,0.1164999999999999,0.25825,0.3259999999999999,0.24275,0.25425,0.3159999999999999,0.768,0.53475,0.16425,0.2495,0.16475,0.24525,0.21325,0.16025,0.3435,0.934,0.60575,0.21925,0.309,0.15425,0.148,0.1355,0.2214999999999999,0.0885,0.34775,0.1195,0.372,0.1982499999999999,0.2704999999999999,0.1089999999999999,0.717,0.086,0.1937499999999999,0.1335,0.0765,0.09475,0.089,0.0474999999999999,0.0727499999999999,0.141,0.1262499999999999,0.17025,0.12275,0.0954999999999999,0.43525,0.0757499999999999,0.0657499999999999,0.41025,0.0735,0.065,0.3515,0.15375,0.126,0.08975,0.1875,0.0474999999999999,0.1252499999999999,0.0755,0.16375,0.3774999999999999,0.04225,0.12325,0.26075,0.05525,0.0665,0.075,0.0777499999999999,0.1515,0.0647499999999999,0.372,0.0464999999999999,0.061,0.04025,0.1175,0.09375,0.149,0.0785,0.134,0.12,0.16075,0.0529999999999999,0.04425,0.0702499999999999,0.05525,0.0544999999999999,0.17325,0.0665,0.20925,0.0857499999999999,0.04525,0.03375,0.0217499999999999,0.04075,0.10975,0.05125,0.0667499999999999,0.0787499999999999,0.0782499999999999,0.1079999999999999,0.0935,0.088,0.22625,0.0319999999999999,0.0125,0.017,0.05175,0.04175,0.0419999999999999,0.0682499999999999,0.0732499999999999,0.0182499999999999,0.0605,0.03325,0.0787499999999999,0.03725
"Church, The (Chiesa, La) (1989)",0.8614999999999999,0.8614999999999999,0.7569999999999999,0.4285,0.36475,0.7835000000000001,0.92275,0.269,0.69625,0.38175,0.7835000000000001,0.555,0.47575,0.7835000000000001,0.7835000000000001,0.3239999999999999,0.44175,0.23775,0.1992499999999999,0.3419999999999999,0.4825,0.0832499999999999,0.6445,0.59975,0.2534999999999999,0.7762500000000001,0.2997499999999999,0.0454999999999999,0.0534999999999999,0.3067499999999999,0.25475,0.3205,0.83775,0.3545,0.38725,0.0785,0.3395,0.0785,0.10375,0.4595,0.09525,0.1029999999999999,0.4595,0.1255,0.0857499999999999,0.33275,0.4595,0.25275,0.1975,0.10625,0.17975,0.085,0.09425,0.127,0.0627499999999999,0.09275,0.1287499999999999,0.3305,0.10575,0.1267499999999999,0.04025,0.0994999999999999,0.0695,0.27875,0.14,0.0702499999999999,0.32225,0.26175,0.0837499999999999,0.242,0.4595,0.209,0.05075,0.24675,0.1302499999999999,0.0564999999999999,0.06175,0.14325,0.0399999999999999,0.1574999999999999,0.35775,0.017,0.11175,0.45575,0.0212499999999999,0.11925,0.0479999999999999,0.0762499999999999,0.0267499999999999,0.269,0.0262499999999999,0.0245,0.0767499999999999,0.187,0.2244999999999999,0.16625,0.0305,0.04025,0.08825,0.1629999999999999,0.5625,0.0215,0.0969999999999999,0.0077499999999999,0.0847499999999999,0.0625,0.0227499999999999,0.0832499999999999,0.03075,0.0242499999999999,0.04025,0.1262499999999999,0.016,0.1262499999999999,0.1139999999999999,0.139,0.11425,0.0282499999999999,0.0255,0.0157499999999999,0.0087499999999999,0.0155,0.017,0.0155,0.0285,0.0374999999999999,0.21425,0.1375,0.02975,0.0245,0.04475,0.0125,0.0267499999999999,0.03625,0.0222499999999999,0.03575,0.068,0.0314999999999999,0.0287499999999999,0.0677499999999999,0.0205,0.10375,0.0092499999999999,0.11025,0.38475,0.0225,0.0212499999999999,0.0125,0.03225
