movieId,fight scenes,weapons,chase,predictable,catastrophe,first contact,alter ego,light,good,original,fantasy world,weird,surveillance,vengeance,dialogue,mentor,very funny,fun movie,greed,adaptation,transformation,betrayal,mad scientist,graphic novel,immortality,sacrifice,family,computer animation,life philosophy,melancholic,survival,runaway,creativity,culture clash,drama,not funny,pulp,teen movie,pornography,camp,absurd,sexy,death,stereotypes,childhood,life & death,unlikeable characters,quirky,robert downey jr,internet,writers,too short,awesome soundtrack,trilogy,nudity (full frontal - brief),independent film,islam,god,no plot,remake,underrated,dysfunctional family,multiple storylines,unlikely friendships,women,alternate history,classic car,drinking,simple,queer,island,goth,too long,prejudice,ghosts/afterlife,period piece,farce,irish accent,tokyo,new jersey,british,blindness,california,brothers,nudity (rear),new york city,best of 2005,hospital,wartime,doctors,race,kick-butt women,desert,memory,film noir,ensemble cast,bollywood,80s,indians,hip hop,prison,stand-up comedy,fashion,snakes,russian,single father,road movie,san francisco,1930s,good music,dreams,notable nudity,father daughter relationship,atheism,buddy movie,hotel,kidnapping,small town,workplace,divorce,cancer,foul language,shopping,adoption,stoner movie,los angeles,censorship,interracial romance,reality tv,rebellion,finnish,addiction,made for tv,wilderness,nudity (topless - brief),oil,time,directorial debut,hunting,wine,homeless,australia,french,radio,prostitution,texas,potential oscar nom,lawyer,documentary
"Mask of Zorro, The (1998)",0.98025,0.98025,0.98025,0.87825,0.87825,0.73525,0.74,0.63725,0.8847499999999999,0.8847499999999999,0.7145,0.8525,0.739,0.76675,0.66375,0.8452500000000001,0.558,0.8835,0.427,0.3159999999999999,0.428,0.63575,0.1654999999999999,0.075,0.26875,0.3057499999999999,0.616,0.303,0.3329999999999999,0.357,0.138,0.616,0.2855,0.51425,0.616,0.31375,0.45925,0.53875,0.16625,0.14375,0.18725,0.525,0.29,0.4855,0.38875,0.183,0.04175,0.16775,0.1134999999999999,0.1875,0.1644999999999999,0.18425,0.17125,0.1445,0.1825,0.1084999999999999,0.18075,0.05075,0.17875,0.3894999999999999,0.26,0.17175,0.16675,0.2125,0.2244999999999999,0.15375,0.1962499999999999,0.1315,0.192,0.1455,0.32975,0.0257499999999999,0.2165,0.3057499999999999,0.15175,0.3824999999999999,0.121,0.1992499999999999,0.08,0.08775,0.2554999999999999,0.14675,0.8202499999999999,0.15125,0.3007499999999999,0.0692499999999999,0.05525,0.12275,0.1009999999999999,0.17275,0.12425,0.1079999999999999,0.142,0.15825,0.0875,0.10075,0.18725,0.15025,0.21975,0.1044999999999999,0.18175,0.0627499999999999,0.274,0.1689999999999999,0.1205,0.147,0.0675,0.1935,0.2204999999999999,0.1347499999999999,0.0637499999999999,0.09225,0.10675,0.0807499999999999,0.25525,0.0802499999999999,0.22475,0.10575,0.0474999999999999,0.15575,0.04475,0.3914999999999999,0.0524999999999999,0.06,0.0569999999999999,0.078,0.05875,0.156,0.0494999999999999,0.081,0.026,0.0454999999999999,0.04625,0.1415,0.16975,0.1144999999999999,0.11025,0.05475,0.0464999999999999,0.059,0.03475,0.062,0.04425,0.04375,0.03475,0.05925,0.0665,0.05925,0.0235
"Rocketeer, The (1991)",0.941,0.7649999999999999,0.7649999999999999,0.728,0.728,0.857,0.941,0.941,0.6425,0.695,0.57475,0.49675,0.6085,0.371,0.52675,0.696,0.507,0.911,0.371,0.4379999999999999,0.395,0.5635,0.37575,0.4615,0.083,0.4205,0.5195,0.5195,0.352,0.4024999999999999,0.17025,0.58425,0.27675,0.39475,0.3075,0.2917499999999999,0.8759999999999999,0.2917499999999999,0.22475,0.24025,0.1129999999999999,0.21575,0.14,0.2274999999999999,0.8262499999999999,0.2289999999999999,0.0842499999999999,0.21175,0.18175,0.1372499999999999,0.15225,0.11175,0.1659999999999999,0.16175,0.15125,0.1252499999999999,0.10725,0.0379999999999999,0.1347499999999999,0.082,0.3185,0.1257499999999999,0.2085,0.24225,0.18275,0.15975,0.293,0.21725,0.18625,0.1357499999999999,0.29925,0.0369999999999999,0.0949999999999999,0.14475,0.0875,0.71075,0.1392499999999999,0.09925,0.0685,0.09775,0.1267499999999999,0.08,0.7455,0.0857499999999999,0.09225,0.09375,0.1024999999999999,0.0865,0.514,0.18275,0.187,0.0627499999999999,0.14775,0.14475,0.1134999999999999,0.0732499999999999,0.10225,0.275,0.20525,0.0655,0.09,0.0915,0.38225,0.15725,0.0787499999999999,0.03625,0.14,0.122,0.92875,0.16475,0.1362499999999999,0.05925,0.0469999999999999,0.05225,0.1139999999999999,0.188,0.1124999999999999,0.27775,0.0554999999999999,0.09525,0.0429999999999999,0.0349999999999999,0.1795,0.0745,0.0737499999999999,0.7577499999999999,0.09125,0.1594999999999999,0.0404999999999999,0.03475,0.04425,0.03525,0.05325,0.16175,0.08675,0.133,0.1257499999999999,0.063,0.134,0.09925,0.0364999999999999,0.0722499999999999,0.0414999999999999,0.1714999999999999,0.03025,0.04975,0.04625,0.0275,0.0287499999999999
Blade (1998),0.98975,0.98975,0.98975,0.85625,0.85625,0.8979999999999999,0.97425,0.97425,0.885,0.93475,0.7995000000000001,0.8767499999999999,0.7549999999999999,0.93475,0.62625,0.91,0.4499999999999999,0.66525,0.4842499999999999,0.661,0.561,0.786,0.698,0.806,0.71625,0.55825,0.235,0.4812499999999999,0.578,0.62425,0.57075,0.4862499999999999,0.3077499999999999,0.35975,0.63825,0.31475,0.2875,0.23175,0.553,0.3189999999999999,0.298,0.5435,0.34875,0.3655,0.2209999999999999,0.178,0.194,0.2229999999999999,0.1815,0.22225,0.13,0.0915,0.8812500000000001,0.24625,0.24225,0.3784999999999999,0.1275,0.1375,0.0857499999999999,0.0822499999999999,0.312,0.2125,0.18525,0.17475,0.15525,0.151,0.26525,0.3495,0.15275,0.154,0.11075,0.8887499999999999,0.0857499999999999,0.26325,0.57675,0.14675,0.16575,0.14475,0.1704999999999999,0.179,0.1175,0.293,0.1639999999999999,0.17725,0.127,0.09275,0.1495,0.26425,0.1009999999999999,0.2075,0.1267499999999999,0.10025,0.0797499999999999,0.05725,0.1277499999999999,0.15375,0.0737499999999999,0.1915,0.0695,0.183,0.1009999999999999,0.10125,0.11325,0.23325,0.0707499999999999,0.04075,0.0615,0.11475,0.081,0.218,0.0767499999999999,0.15375,0.0742499999999999,0.06,0.2524999999999999,0.09,0.0752499999999999,0.1315,0.093,0.0825,0.1345,0.3045,0.1307499999999999,0.064,0.0845,0.11525,0.134,0.0707499999999999,0.0657499999999999,0.08775,0.03525,0.1325,0.0509999999999999,0.05375,0.137,0.05025,0.0252499999999999,0.0984999999999999,0.268,0.0627499999999999,0.0414999999999999,0.0399999999999999,0.04225,0.0504999999999999,0.04925,0.0605,0.0529999999999999,0.03675,0.027
Dick Tracy (1990),0.951,0.44675,0.7789999999999999,0.4545,0.47375,0.39075,0.94125,0.951,0.55975,0.8787499999999999,0.5735,0.8265,0.681,0.65025,0.4812499999999999,0.4885,0.4635,0.7675000000000001,0.6465,0.612,0.3175,0.8042499999999999,0.4307499999999999,0.433,0.129,0.16975,0.883,0.883,0.30025,0.8265,0.0757499999999999,0.56725,0.394,0.4175,0.4175,0.34575,0.7847500000000001,0.153,0.2465,0.4307499999999999,0.23475,0.376,0.2002499999999999,0.1154999999999999,0.436,0.1865,0.1654999999999999,0.47875,0.26075,0.1175,0.20375,0.04775,0.1937499999999999,0.0394999999999999,0.179,0.1589999999999999,0.0842499999999999,0.0534999999999999,0.09325,0.064,0.35275,0.17325,0.27825,0.2005,0.17275,0.16625,0.2005,0.1397499999999999,0.21075,0.15525,0.1074999999999999,0.1134999999999999,0.0772499999999999,0.0777499999999999,0.0939999999999999,0.148,0.176,0.1004999999999999,0.1267499999999999,0.2199999999999999,0.0825,0.0742499999999999,0.2877499999999999,0.0755,0.083,0.189,0.0842499999999999,0.0852499999999999,0.078,0.1332499999999999,0.084,0.0812499999999999,0.0479999999999999,0.1054999999999999,0.43775,0.214,0.07,0.1545,0.0775,0.192,0.0915,0.1287499999999999,0.2085,0.0797499999999999,0.04725,0.029,0.1392499999999999,0.2105,0.73025,0.17475,0.10475,0.0685,0.03625,0.04675,0.0645,0.14925,0.0635,0.128,0.0625,0.088,0.065,0.062,0.1114999999999999,0.10575,0.0765,0.235,0.10275,0.0662499999999999,0.03525,0.0245,0.0379999999999999,0.0539999999999999,0.0514999999999999,0.072,0.1327499999999999,0.0605,0.0519999999999999,0.0795,0.031,0.03975,0.1895,0.05475,0.0429999999999999,0.16425,0.04875,0.05475,0.0715,0.061,0.03475
"Mummy, The (1999)",0.9865,0.9845,0.9845,0.98225,0.98225,0.9865,0.62775,0.551,0.8280000000000001,0.7795000000000001,0.96725,0.6895,0.7865,0.4317499999999999,0.632,0.53275,0.766,0.9345,0.51275,0.544,0.526,0.389,0.7365,0.16275,0.495,0.551,0.4932499999999999,0.6655,0.435,0.288,0.56475,0.4317499999999999,0.44575,0.4317499999999999,0.4317499999999999,0.272,0.55725,0.26125,0.2022499999999999,0.606,0.1569999999999999,0.272,0.2239999999999999,0.54625,0.60025,0.3185,0.0837499999999999,0.1735,0.068,0.252,0.126,0.1925,0.35775,0.34475,0.18225,0.10525,0.11225,0.063,0.2045,0.70425,0.29,0.147,0.1815,0.2239999999999999,0.1515,0.17675,0.2209999999999999,0.1365,0.248,0.14375,0.3355,0.09375,0.1272499999999999,0.14925,0.4087499999999999,0.2224999999999999,0.22225,0.1357499999999999,0.08,0.1699999999999999,0.1505,0.1392499999999999,0.2947499999999999,0.1149999999999999,0.10225,0.08725,0.0364999999999999,0.09075,0.082,0.1525,0.16275,0.066,0.68125,0.1094999999999999,0.09,0.0672499999999999,0.0979999999999999,0.2135,0.1495,0.1019999999999999,0.1335,0.0895,0.22225,0.47175,0.0835,0.0489999999999999,0.1074999999999999,0.0837499999999999,0.38875,0.10575,0.09375,0.09225,0.0514999999999999,0.09025,0.2815,0.082,0.0812499999999999,0.1887499999999999,0.1292499999999999,0.0842499999999999,0.0414999999999999,0.2355,0.088,0.05025,0.0747499999999999,0.09025,0.0737499999999999,0.09725,0.0529999999999999,0.04025,0.0292499999999999,0.03925,0.04875,0.1255,0.10625,0.072,0.15625,0.0627499999999999,0.09,0.05475,0.04625,0.0742499999999999,0.0434999999999999,0.0584999999999999,0.0277499999999999,0.06,0.0319999999999999,0.0222499999999999,0.0197499999999999
Superman II (1980),0.99025,0.8500000000000001,0.8500000000000001,0.96075,0.80775,0.8667499999999999,0.99025,0.99025,0.733,0.7677499999999999,0.4722499999999999,0.5565,0.7962499999999999,0.58225,0.56725,0.54425,0.553,0.7425,0.4449999999999999,0.47675,0.4525,0.2664999999999999,0.4389999999999999,0.27775,0.51175,0.86425,0.41525,0.1912499999999999,0.2674999999999999,0.2927499999999999,0.18075,0.4449999999999999,0.2905,0.4449999999999999,0.4449999999999999,0.33275,0.249,0.215,0.18625,0.4335,0.2005,0.22875,0.2224999999999999,0.11675,0.3415,0.1654999999999999,0.06025,0.21425,0.1285,0.10925,0.253,0.0685,0.12,0.2274999999999999,0.3075,0.11975,0.1175,0.0797499999999999,0.0514999999999999,0.063,0.24,0.1907499999999999,0.1589999999999999,0.1932499999999999,0.1342499999999999,0.1629999999999999,0.1795,0.173,0.1609999999999999,0.14975,0.151,0.086,0.1139999999999999,0.136,0.17725,0.1175,0.2002499999999999,0.1014999999999999,0.214,0.1114999999999999,0.10325,0.1295,0.3245,0.15275,0.10725,0.14925,0.087,0.2125,0.06025,0.1654999999999999,0.1277499999999999,0.067,0.16675,0.11775,0.09625,0.0574999999999999,0.0857499999999999,0.4077499999999999,0.1252499999999999,0.0605,0.422,0.0994999999999999,0.03775,0.26125,0.0489999999999999,0.0454999999999999,0.081,0.1877499999999999,0.0747499999999999,0.14725,0.0762499999999999,0.066,0.0637499999999999,0.05525,0.0949999999999999,0.1435,0.0544999999999999,0.153,0.063,0.0765,0.0825,0.06175,0.0637499999999999,0.073,0.0835,0.0665,0.084,0.0832499999999999,0.03325,0.128,0.0225,0.0652499999999999,0.1312499999999999,0.0574999999999999,0.0994999999999999,0.09475,0.1987499999999999,0.069,0.04075,0.0359999999999999,0.03875,0.25475,0.04075,0.0399999999999999,0.0434999999999999,0.11325,0.0454999999999999,0.0419999999999999,0.0285
Superman III (1983),0.96425,0.58825,0.58825,0.9815,0.62425,0.7617499999999999,0.96425,0.96425,0.5775,0.70475,0.4619999999999999,0.5075,0.4245,0.4024999999999999,0.35475,0.547,0.75075,0.44075,0.32975,0.44125,0.35075,0.24975,0.4855,0.2907499999999999,0.495,0.52125,0.31725,0.23425,0.311,0.2249999999999999,0.0787499999999999,0.2835,0.25525,0.26575,0.26575,0.26725,0.45125,0.2355,0.1932499999999999,0.51875,0.2194999999999999,0.196,0.22475,0.10725,0.2664999999999999,0.2065,0.1312499999999999,0.1892499999999999,0.1277499999999999,0.2554999999999999,0.25375,0.0662499999999999,0.537,0.16925,0.193,0.1265,0.1149999999999999,0.10275,0.11675,0.0757499999999999,0.27275,0.17575,0.196,0.18175,0.15625,0.1882499999999999,0.2355,0.1295,0.0845,0.14925,0.1255,0.10275,0.12275,0.09175,0.0479999999999999,0.0665,0.2075,0.1205,0.071,0.09825,0.0755,0.11725,0.16675,0.0812499999999999,0.11975,0.0857499999999999,0.0647499999999999,0.14725,0.0635,0.132,0.11525,0.06175,0.05475,0.0847499999999999,0.1009999999999999,0.04375,0.082,0.1669999999999999,0.0647499999999999,0.0832499999999999,0.076,0.11825,0.05025,0.0584999999999999,0.0757499999999999,0.0434999999999999,0.1257499999999999,0.1134999999999999,0.05625,0.059,0.0752499999999999,0.11525,0.0379999999999999,0.059,0.03325,0.0697499999999999,0.0459999999999999,0.12125,0.1975,0.0595,0.09925,0.0187499999999999,0.11075,0.0632499999999999,0.076,0.11175,0.0655,0.0805,0.10325,0.0384999999999999,0.03325,0.063,0.1139999999999999,0.04375,0.0812499999999999,0.2774999999999999,0.0815,0.04425,0.028,0.0469999999999999,0.0344999999999999,0.05575,0.0369999999999999,0.0645,0.0414999999999999,0.03075,0.0449999999999999,0.03625,0.0232499999999999
Superman IV: The Quest for Peace (1987),0.92375,0.8567499999999999,0.537,0.987,0.85625,0.90525,0.913,0.92375,0.57125,0.72875,0.45175,0.34675,0.5665,0.428,0.3635,0.611,0.6825,0.28,0.3545,0.42,0.31475,0.237,0.3615,0.39225,0.3159999999999999,0.3235,0.39125,0.211,0.34225,0.2279999999999999,0.253,0.25475,0.201,0.2604999999999999,0.2604999999999999,0.33575,0.25625,0.1932499999999999,0.2289999999999999,0.3615,0.1785,0.16875,0.26725,0.1225,0.2309999999999999,0.2002499999999999,0.0979999999999999,0.243,0.1195,0.1629999999999999,0.3,0.08825,0.069,0.124,0.2027499999999999,0.1059999999999999,0.61125,0.31375,0.10825,0.16325,0.131,0.2264999999999999,0.3335,0.15225,0.15625,0.1935,0.20875,0.128,0.1004999999999999,0.1337499999999999,0.14575,0.0737499999999999,0.151,0.15875,0.0865,0.0692499999999999,0.1955,0.1425,0.0817499999999999,0.132,0.1169999999999999,0.1257499999999999,0.1535,0.1312499999999999,0.1975,0.17225,0.0652499999999999,0.15625,0.066,0.268,0.1257499999999999,0.0767499999999999,0.09325,0.17675,0.1114999999999999,0.09925,0.0895,0.17125,0.077,0.10725,0.14275,0.1397499999999999,0.0645,0.08625,0.1144999999999999,0.05325,0.09975,0.1089999999999999,0.04975,0.06125,0.09475,0.0925,0.04475,0.0797499999999999,0.0212499999999999,0.0939999999999999,0.0569999999999999,0.0615,0.0755,0.0747499999999999,0.0767499999999999,0.027,0.1265,0.0645,0.077,0.0717499999999999,0.0529999999999999,0.0775,0.05525,0.0277499999999999,0.0384999999999999,0.0845,0.11125,0.03475,0.0695,0.082,0.088,0.03875,0.0235,0.031,0.0494999999999999,0.0632499999999999,0.0459999999999999,0.05025,0.0384999999999999,0.03325,0.0489999999999999,0.0444999999999999,0.022
Swamp Thing (1982),0.98025,0.77125,0.7185,0.792,0.4812499999999999,0.821,0.98025,0.98025,0.44475,0.7515000000000001,0.40525,0.8294999999999999,0.24725,0.4925,0.48975,0.46725,0.76275,0.8007500000000001,0.35475,0.69375,0.624,0.3329999999999999,0.87025,0.5955,0.54575,0.272,0.27875,0.22375,0.2917499999999999,0.39375,0.2524999999999999,0.3305,0.4545,0.32125,0.32125,0.3455,0.4935,0.23175,0.2754999999999999,0.792,0.16925,0.54625,0.24625,0.17675,0.2897499999999999,0.2319999999999999,0.1265,0.305,0.1262499999999999,0.1175,0.29425,0.071,0.1265,0.028,0.2804999999999999,0.4225,0.06125,0.073,0.04675,0.0459999999999999,0.22975,0.2355,0.23925,0.39375,0.17475,0.151,0.34875,0.415,0.091,0.1699999999999999,0.22425,0.17125,0.12075,0.11175,0.0954999999999999,0.10725,0.245,0.0969999999999999,0.15125,0.1245,0.0802499999999999,0.1425,0.3045,0.09375,0.09125,0.0974999999999999,0.1634999999999999,0.1614999999999999,0.061,0.4287499999999999,0.0697499999999999,0.08725,0.10225,0.11275,0.11075,0.0685,0.12075,0.55825,0.061,0.0762499999999999,0.08,0.128,0.10425,0.3085,0.0469999999999999,0.0344999999999999,0.129,0.1064999999999999,0.09675,0.0637499999999999,0.1475,0.16775,0.0504999999999999,0.0569999999999999,0.059,0.0989999999999999,0.0459999999999999,0.11425,0.087,0.078,0.0717499999999999,0.0334999999999999,0.05525,0.21175,0.0805,0.05925,0.083,0.077,0.10525,0.04425,0.05275,0.0695,0.12325,0.20775,0.24775,0.0534999999999999,0.0429999999999999,0.0852499999999999,0.1255,0.0722499999999999,0.04825,0.0434999999999999,0.0702499999999999,0.11175,0.04075,0.0642499999999999,0.085,0.03975,0.03225
Teenage Mutant Ninja Turtles (1990),0.99475,0.906,0.906,0.93975,0.407,0.37825,0.9275,0.99475,0.691,0.7475,0.392,0.52825,0.29825,0.96675,0.42825,0.90775,0.73125,0.74325,0.434,0.51925,0.3007499999999999,0.4755,0.4495,0.4425,0.18225,0.251,0.93475,0.93475,0.34325,0.388,0.06175,0.4265,0.419,0.3455,0.3455,0.33775,0.33225,0.24825,0.35175,0.4495,0.17225,0.1139999999999999,0.31725,0.10775,0.84125,0.237,0.05625,0.265,0.1049999999999999,0.10775,0.20775,0.0939999999999999,0.2895,0.2125,0.2329999999999999,0.352,0.0817499999999999,0.04475,0.06175,0.05875,0.31325,0.18125,0.1619999999999999,0.24725,0.139,0.14625,0.1925,0.13,0.1887499999999999,0.15625,0.18275,0.0954999999999999,0.079,0.09325,0.0632499999999999,0.11975,0.141,0.1345,0.125,0.14275,0.0954999999999999,0.0925,0.1079999999999999,0.2375,0.1215,0.8214999999999999,0.14575,0.175,0.0615,0.16525,0.063,0.0712499999999999,0.0277499999999999,0.1257499999999999,0.1684999999999999,0.0559999999999999,0.0715,0.4912499999999999,0.0615,0.2175,0.076,0.1169999999999999,0.0847499999999999,0.0802499999999999,0.0454999999999999,0.0504999999999999,0.0817499999999999,0.083,0.0647499999999999,0.15625,0.1164999999999999,0.0702499999999999,0.0369999999999999,0.0509999999999999,0.1619999999999999,0.11475,0.18025,0.0915,0.066,0.09425,0.0632499999999999,0.0717499999999999,0.16025,0.126,0.093,0.06225,0.09025,0.04225,0.0637499999999999,0.1069999999999999,0.03175,0.072,0.0625,0.0687499999999999,0.15975,0.0359999999999999,0.10725,0.075,0.0707499999999999,0.0285,0.11075,0.08,0.04125,0.0559999999999999,0.0504999999999999,0.03825,0.0925,0.025,0.03075
Supergirl (1984),0.9915,0.528,0.478,0.8640000000000001,0.8640000000000001,0.9085,0.9915,0.9915,0.41825,0.72,0.968,0.52075,0.511,0.4922499999999999,0.421,0.74925,0.68775,0.53,0.4922499999999999,0.494,0.50075,0.2017499999999999,0.6425,0.3395,0.68775,0.38425,0.35775,0.1714999999999999,0.30625,0.28,0.38525,0.3764999999999999,0.1905,0.25825,0.25825,0.31,0.34325,0.44875,0.35275,0.6425,0.2504999999999999,0.475,0.23575,0.1089999999999999,0.26975,0.273,0.1205,0.3027499999999999,0.1564999999999999,0.26675,0.2254999999999999,0.1317499999999999,0.12475,0.05025,0.23575,0.1525,0.1089999999999999,0.1599999999999999,0.0672499999999999,0.16225,0.22725,0.22025,0.24575,0.1377499999999999,0.32575,0.25075,0.187,0.1195,0.1164999999999999,0.1545,0.143,0.1815,0.14975,0.1285,0.23875,0.0832499999999999,0.17275,0.173,0.11225,0.143,0.0807499999999999,0.1124999999999999,0.10575,0.093,0.24875,0.1272499999999999,0.0747499999999999,0.1455,0.0685,0.14,0.0855,0.1154999999999999,0.0662499999999999,0.11225,0.11975,0.134,0.09175,0.3542499999999999,0.08725,0.1139999999999999,0.084,0.137,0.1312499999999999,0.10125,0.04775,0.05125,0.10475,0.08675,0.0822499999999999,0.2007499999999999,0.14225,0.1322499999999999,0.0645,0.0915,0.0272499999999999,0.0672499999999999,0.0479999999999999,0.1445,0.0905,0.04825,0.0627499999999999,0.0212499999999999,0.0994999999999999,0.0832499999999999,0.086,0.0652499999999999,0.0797499999999999,0.068,0.06,0.03025,0.0364999999999999,0.0797499999999999,0.118,0.0429999999999999,0.0642499999999999,0.0334999999999999,0.11675,0.0584999999999999,0.0235,0.0329999999999999,0.0989999999999999,0.0795,0.04625,0.062,0.04975,0.03925,0.04075,0.03575,0.0287499999999999
"Mummy Returns, The (2001)",0.988,0.988,0.988,0.9635,0.9635,0.9765,0.594,0.44525,0.8222499999999999,0.74775,0.95325,0.4509999999999999,0.8222499999999999,0.43725,0.5355,0.44725,0.58375,0.8594999999999999,0.40075,0.3429999999999999,0.412,0.361,0.39925,0.0865,0.7395,0.44775,0.51625,0.75725,0.389,0.203,0.40575,0.31675,0.33125,0.3229999999999999,0.31675,0.3205,0.4715,0.2975,0.1485,0.345,0.1317499999999999,0.27925,0.17325,0.3695,0.3295,0.1897499999999999,0.061,0.1745,0.0564999999999999,0.14975,0.1372499999999999,0.21625,0.2175,0.4237499999999999,0.1609999999999999,0.0795,0.1735,0.0935,0.20475,0.3874999999999999,0.1985,0.119,0.712,0.154,0.16625,0.1235,0.15725,0.124,0.1935,0.14075,0.2425,0.0637499999999999,0.126,0.1634999999999999,0.6115,0.15025,0.1327499999999999,0.10925,0.10875,0.1205,0.3275,0.1039999999999999,0.17125,0.06025,0.1362499999999999,0.0845,0.0285,0.0939999999999999,0.0747499999999999,0.0915,0.16275,0.1845,0.4505,0.0782499999999999,0.0915,0.068,0.0835,0.11225,0.1485,0.0807499999999999,0.0964999999999999,0.08775,0.2204999999999999,0.206,0.0632499999999999,0.0534999999999999,0.08875,0.0675,0.1925,0.091,0.0717499999999999,0.0989999999999999,0.0409999999999999,0.0772499999999999,0.2224999999999999,0.0727499999999999,0.1805,0.08725,0.0635,0.09325,0.03575,0.0807499999999999,0.125,0.0569999999999999,0.0757499999999999,0.0677499999999999,0.0399999999999999,0.0905,0.0474999999999999,0.04075,0.04825,0.03275,0.0584999999999999,0.06125,0.0424999999999999,0.0369999999999999,0.12175,0.04625,0.0339999999999999,0.0265,0.0419999999999999,0.05525,0.03425,0.0292499999999999,0.025,0.04975,0.0324999999999999,0.0187499999999999,0.0162499999999999
Lara Croft: Tomb Raider (2001),0.989,0.989,0.989,0.95525,0.95525,0.9115,0.648,0.703,0.8627499999999999,0.69025,0.8935,0.4705,0.72475,0.3355,0.63825,0.4855,0.53225,0.7065,0.3299999999999999,0.5575,0.43875,0.4465,0.347,0.184,0.43525,0.20925,0.359,0.46825,0.3722499999999999,0.2045,0.257,0.3299999999999999,0.293,0.25175,0.3299999999999999,0.33625,0.3542499999999999,0.40925,0.1965,0.27625,0.154,0.7725,0.15125,0.3299999999999999,0.16775,0.1579999999999999,0.0969999999999999,0.21425,0.1069999999999999,0.35,0.2289999999999999,0.3025,0.1525,0.1375,0.16875,0.11825,0.16125,0.10625,0.4167499999999999,0.1955,0.1805,0.1644999999999999,0.1689999999999999,0.1342499999999999,0.32475,0.125,0.1375,0.14,0.1604999999999999,0.15025,0.205,0.0935,0.124,0.1654999999999999,0.21975,0.1352499999999999,0.1004999999999999,0.1044999999999999,0.0855,0.1104999999999999,0.14875,0.1285,0.14525,0.068,0.17625,0.064,0.03425,0.0875,0.09675,0.11675,0.15975,0.488,0.0737499999999999,0.1292499999999999,0.10625,0.05575,0.0935,0.0787499999999999,0.1505,0.10275,0.085,0.085,0.1287499999999999,0.15775,0.0802499999999999,0.0885,0.09025,0.0792499999999999,0.084,0.0687499999999999,0.0842499999999999,0.15075,0.2624999999999999,0.10725,0.1307499999999999,0.0767499999999999,0.06175,0.0695,0.0775,0.078,0.04925,0.03875,0.04725,0.067,0.073,0.0827499999999999,0.05675,0.11875,0.0725,0.04075,0.05875,0.06125,0.06125,0.0642499999999999,0.0469999999999999,0.0409999999999999,0.0697499999999999,0.05775,0.04075,0.0237499999999999,0.03725,0.03475,0.03075,0.03375,0.03525,0.03225,0.0459999999999999,0.0285,0.0155
"Punisher, The (1989)",0.99875,0.97725,0.97725,0.6075,0.5255,0.43725,0.954,0.99875,0.48775,0.7882499999999999,0.22975,0.38075,0.48175,0.997,0.46625,0.603,0.276,0.308,0.4815,0.655,0.3665,0.5945,0.301,0.615,0.14425,0.1619999999999999,0.413,0.147,0.32225,0.38425,0.1144999999999999,0.25175,0.149,0.261,0.261,0.3375,0.7125,0.17825,0.2365,0.3914999999999999,0.23575,0.193,0.389,0.189,0.1689999999999999,0.2345,0.15175,0.267,0.1347499999999999,0.1154999999999999,0.25075,0.0815,0.0807499999999999,0.0334999999999999,0.2189999999999999,0.1975,0.08825,0.143,0.064,0.15075,0.144,0.20425,0.16275,0.14475,0.1164999999999999,0.12325,0.2254999999999999,0.10075,0.1205,0.15375,0.0954999999999999,0.06175,0.0847499999999999,0.0835,0.072,0.0652499999999999,0.1262499999999999,0.09525,0.12025,0.1332499999999999,0.04875,0.11825,0.1094999999999999,0.1235,0.0725,0.16625,0.1004999999999999,0.1034999999999999,0.08825,0.089,0.0464999999999999,0.05075,0.03775,0.0949999999999999,0.1569999999999999,0.0534999999999999,0.064,0.2845,0.0687499999999999,0.1669999999999999,0.089,0.1345,0.072,0.0369999999999999,0.0875,0.05775,0.14475,0.0915,0.0697499999999999,0.08875,0.09525,0.0742499999999999,0.0369999999999999,0.0499999999999999,0.0964999999999999,0.077,0.29,0.0595,0.06225,0.081,0.0524999999999999,0.03675,0.0687499999999999,0.201,0.0727499999999999,0.11775,0.09975,0.0667499999999999,0.0797499999999999,0.0182499999999999,0.068,0.0534999999999999,0.05575,0.0374999999999999,0.0529999999999999,0.03925,0.0235,0.0424999999999999,0.155,0.0265,0.1674999999999999,0.3105,0.031,0.03775,0.05425,0.05175,0.0479999999999999,0.0257499999999999,0.0155
