movieId,drama,melancholic,original,greed,culture clash,weird,independent film,good,runaway,life & death,vengeance,drinking,unlikely friendships,mentor,dialogue,pornography,life philosophy,dysfunctional family,quirky,death,betrayal,catastrophe,adaptation,childhood,light,hospital,family,sacrifice,prejudice,addiction,cancer,very funny,writers,queer,teen movie,creativity,not funny,nudity (full frontal - brief),transformation,women,small town,doctors,predictable,good music,sexy,surveillance,dreams,absurd,islam,nudity (topless - brief),divorce,fantasy world,british,stereotypes,chase,multiple storylines,classic car,underrated,road movie,first contact,fight scenes,new jersey,awesome soundtrack,survival,irish accent,period piece,fun movie,california,alter ego,simple,memory,workplace,brothers,film noir,censorship,adoption,weapons,directorial debut,tokyo,bollywood,father daughter relationship,hotel,foul language,computer animation,blindness,atheism,potential oscar nom,single father,too long,farce,prison,homeless,wilderness,wartime,stoner movie,texas,best of 2005,new york city,ensemble cast,stand-up comedy,interracial romance,1930s,god,pulp,rebellion,alternate history,internet,indians,documentary,race,wine,80s,hunting,lawyer,prostitution,mad scientist,nudity (rear),camp,australia,unlikeable characters,radio,immortality,french,made for tv,island,hip hop,notable nudity,los angeles,ghosts/afterlife,goth,finnish,russian,shopping,robert downey jr,san francisco,reality tv,oil,kick-butt women,desert,graphic novel,kidnapping,no plot,buddy movie,snakes,time,fashion,trilogy,too short,remake
Secrets & Lies (1996),0.92425,0.97825,0.835,0.9835,0.97825,0.97825,0.7,0.8445,0.97825,0.7,0.9835,0.6995,0.42725,0.427,0.545,0.26875,0.3419999999999999,0.8652500000000001,0.4,0.188,0.3602499999999999,0.49,0.31925,0.14875,0.36875,0.23575,0.4197499999999999,0.1445,0.8222499999999999,0.294,0.193,0.289,0.2294999999999999,0.2594999999999999,0.0865,0.1952499999999999,0.33175,0.248,0.46825,0.3017499999999999,0.14775,0.17325,0.248,0.249,0.1922499999999999,0.3185,0.091,0.25375,0.17825,0.1119999999999999,0.2319999999999999,0.2435,0.63125,0.2254999999999999,0.26325,0.24525,0.138,0.22225,0.10775,0.1985,0.2025,0.188,0.086,0.153,0.144,0.5295,0.121,0.10575,0.12075,0.14925,0.11125,0.37575,0.1699999999999999,0.1725,0.0697499999999999,0.9645,0.15675,0.1325,0.1367499999999999,0.17875,0.2219999999999999,0.1325,0.0404999999999999,0.15225,0.10625,0.0989999999999999,0.09525,0.14475,0.16725,0.09525,0.0782499999999999,0.0802499999999999,0.0805,0.1205,0.066,0.0712499999999999,0.09,0.0702499999999999,0.1765,0.076,0.2055,0.05525,0.05175,0.0875,0.0595,0.0827499999999999,0.079,0.0494999999999999,0.0454999999999999,0.1262499999999999,0.125,0.0379999999999999,0.09625,0.04225,0.059,0.1282499999999999,0.03625,0.06175,0.05425,0.1114999999999999,0.02975,0.05475,0.0519999999999999,0.1169999999999999,0.1019999999999999,0.0564999999999999,0.1159999999999999,0.0404999999999999,0.0165,0.04725,0.05675,0.0787499999999999,0.0369999999999999,0.05475,0.0399999999999999,0.1362499999999999,0.1225,0.1387499999999999,0.0257499999999999,0.022,0.03675,0.118,0.0354999999999999,0.03975,0.0349999999999999,0.029,0.0534999999999999,0.04275,0.0132499999999999
Cinema Paradiso (Nuovo cinema Paradiso) (1989),0.96975,0.98125,0.98125,0.96975,0.96975,0.98125,0.74925,0.96975,0.9265,0.74925,0.837,0.6095,0.953,0.97525,0.9265,0.3445,0.482,0.30025,0.3015,0.33775,0.3235,0.488,0.4925,0.96975,0.554,0.1865,0.24625,0.3562499999999999,0.36875,0.0675,0.1805,0.43975,0.13,0.295,0.2007499999999999,0.3295,0.3565,0.407,0.404,0.14425,0.9025,0.1139999999999999,0.1465,0.4065,0.15125,0.2624999999999999,0.4885,0.1639999999999999,0.288,0.2017499999999999,0.1149999999999999,0.26,0.26775,0.14875,0.2624999999999999,0.30525,0.375,0.247,0.1735,0.1927499999999999,0.4205,0.1322499999999999,0.36075,0.1257499999999999,0.1992499999999999,0.288,0.26875,0.124,0.15575,0.38575,0.385,0.0635,0.25375,0.22925,0.77275,0.1044999999999999,0.18175,0.16275,0.21875,0.4147499999999999,0.136,0.1282499999999999,0.10025,0.16775,0.3505,0.122,0.1169999999999999,0.0667499999999999,0.6875,0.1104999999999999,0.1327499999999999,0.0715,0.1377499999999999,0.1397499999999999,0.12025,0.14875,0.12225,0.04275,0.05725,0.10025,0.11125,0.2644999999999999,0.1455,0.0875,0.1315,0.1377499999999999,0.0474999999999999,0.25925,0.0569999999999999,0.16225,0.0409999999999999,0.206,0.0735,0.065,0.0509999999999999,0.0687499999999999,0.0767499999999999,0.0817499999999999,0.1272499999999999,0.0235,0.06175,0.176,0.1272499999999999,0.11175,0.12175,0.0314999999999999,0.068,0.03625,0.08625,0.021,0.0524999999999999,0.073,0.0165,0.0409999999999999,0.065,0.0237499999999999,0.0534999999999999,0.0499999999999999,0.17625,0.03075,0.0414999999999999,0.059,0.086,0.09475,0.1639999999999999,0.0197499999999999,0.1262499999999999,0.04675,0.0187499999999999
My Left Foot (1989),0.961,0.96825,0.80775,0.96825,0.96825,0.96825,0.71425,0.847,0.847,0.5335,0.6195,0.6365,0.6575,0.812,0.96825,0.23575,0.38975,0.49075,0.23475,0.2855,0.2917499999999999,0.4615,0.49875,0.52175,0.417,0.2734999999999999,0.42925,0.7935000000000001,0.7935000000000001,0.2855,0.16475,0.288,0.57925,0.2165,0.1144999999999999,0.379,0.3632499999999999,0.395,0.539,0.2435,0.15675,0.4862499999999999,0.17375,0.18625,0.148,0.1302499999999999,0.24775,0.1669999999999999,0.2027499999999999,0.148,0.11175,0.2219999999999999,0.38925,0.151,0.1967499999999999,0.1327499999999999,0.1765,0.2584999999999999,0.183,0.17175,0.2002499999999999,0.1825,0.1134999999999999,0.1377499999999999,0.27025,0.31225,0.1735,0.14925,0.21175,0.15225,0.09225,0.0785,0.405,0.16075,0.188,0.17425,0.1302499999999999,0.256,0.1134999999999999,0.2199999999999999,0.1375,0.1014999999999999,0.4529999999999999,0.14725,0.12175,0.1044999999999999,0.086,0.11775,0.127,0.089,0.1139999999999999,0.11225,0.1325,0.1525,0.0727499999999999,0.08875,0.11775,0.066,0.075,0.10475,0.10025,0.3219999999999999,0.25275,0.09,0.09375,0.0944999999999999,0.063,0.1285,0.04125,0.11825,0.05875,0.05725,0.10625,0.063,0.0584999999999999,0.156,0.0574999999999999,0.066,0.0702499999999999,0.03575,0.10425,0.118,0.0434999999999999,0.1282499999999999,0.0662499999999999,0.06,0.0805,0.03075,0.0832499999999999,0.0364999999999999,0.03325,0.0514999999999999,0.0172499999999999,0.1455,0.06175,0.06075,0.0514999999999999,0.06175,0.04175,0.0429999999999999,0.03225,0.031,0.10075,0.0627499999999999,0.0595,0.03225,0.03475,0.0334999999999999,0.0212499999999999
My Life as a Dog (Mitt liv som hund) (1985),0.8532500000000001,0.935,0.8532500000000001,0.85175,0.935,0.935,0.59175,0.8532500000000001,0.935,0.909,0.55775,0.58025,0.9805,0.71225,0.3025,0.734,0.31525,0.2085,0.8427500000000001,0.577,0.32525,0.4395,0.3814999999999999,0.96,0.267,0.29025,0.21775,0.20725,0.27525,0.1624999999999999,0.17675,0.3409999999999999,0.21975,0.2264999999999999,0.201,0.14475,0.30425,0.57575,0.377,0.2554999999999999,0.628,0.1257499999999999,0.1745,0.27875,0.3125,0.2027499999999999,0.22425,0.22475,0.10075,0.1302499999999999,0.0767499999999999,0.18625,0.202,0.122,0.2847499999999999,0.14125,0.244,0.27,0.1845,0.16775,0.1945,0.16525,0.1997499999999999,0.08725,0.2455,0.1307499999999999,0.1267499999999999,0.1342499999999999,0.10075,0.246,0.23525,0.0692499999999999,0.181,0.12025,0.18675,0.1985,0.14475,0.15725,0.08975,0.3715,0.10325,0.1029999999999999,0.0625,0.142,0.1342499999999999,0.0752499999999999,0.0662499999999999,0.0404999999999999,0.068,0.1134999999999999,0.11075,0.08725,0.17325,0.1049999999999999,0.141,0.10825,0.0247499999999999,0.0409999999999999,0.0652499999999999,0.088,0.1257499999999999,0.1049999999999999,0.1639999999999999,0.09575,0.1327499999999999,0.0697499999999999,0.05075,0.154,0.0559999999999999,0.0865,0.03425,0.075,0.0935,0.0444999999999999,0.05775,0.0767499999999999,0.12275,0.1004999999999999,0.132,0.26575,0.145,0.10025,0.0519999999999999,0.14475,0.0742499999999999,0.04025,0.083,0.0237499999999999,0.136,0.03075,0.17575,0.1302499999999999,0.019,0.071,0.05225,0.03675,0.031,0.0635,0.0549999999999999,0.0182499999999999,0.05875,0.0529999999999999,0.0474999999999999,0.04725,0.0675,0.0282499999999999,0.0484999999999999,0.0165,0.0107499999999999
Sling Blade (1996),0.9775,0.8347500000000001,0.95525,0.92975,0.9775,0.92975,0.8605,0.9775,0.9775,0.588,0.90425,0.80975,0.841,0.8420000000000001,0.8347500000000001,0.5825,0.4625,0.4825,0.4395,0.27725,0.8202499999999999,0.5685,0.4665,0.667,0.61025,0.4535,0.27,0.4375,0.52025,0.31275,0.1372499999999999,0.50675,0.3774999999999999,0.8625,0.24425,0.298,0.4075,0.3565,0.33525,0.10775,0.9675,0.1887499999999999,0.24025,0.398,0.1882499999999999,0.3525,0.2,0.2289999999999999,0.27975,0.17025,0.0584999999999999,0.31925,0.22475,0.4915,0.235,0.2825,0.32075,0.382,0.1629999999999999,0.2204999999999999,0.345,0.3379999999999999,0.3117499999999999,0.21975,0.252,0.26525,0.3612499999999999,0.236,0.23775,0.499,0.0807499999999999,0.1365,0.22925,0.27875,0.2125,0.17175,0.1997499999999999,0.4702499999999999,0.1059999999999999,0.2835,0.0807499999999999,0.09875,0.384,0.176,0.16725,0.1307499999999999,0.1684999999999999,0.1535,0.2827499999999999,0.1287499999999999,0.21825,0.10075,0.09625,0.086,0.269,0.36975,0.15475,0.1004999999999999,0.29425,0.11525,0.09625,0.1295,0.1815,0.1332499999999999,0.1704999999999999,0.15425,0.10375,0.22175,0.04775,0.14675,0.027,0.11775,0.0657499999999999,0.2334999999999999,0.0652499999999999,0.1372499999999999,0.04975,0.082,0.08,0.1332499999999999,0.0762499999999999,0.0845,0.06075,0.1205,0.0969999999999999,0.08,0.0727499999999999,0.0534999999999999,0.05875,0.03925,0.04525,0.0524999999999999,0.03875,0.11975,0.0549999999999999,0.072,0.0762499999999999,0.0939999999999999,0.09,0.1089999999999999,0.0459999999999999,0.05675,0.183,0.11275,0.0855,0.0257499999999999,0.0707499999999999,0.1084999999999999,0.03
"Sweet Hereafter, The (1997)",0.92275,0.96975,0.95525,0.93675,0.93675,0.95525,0.9375,0.7577499999999999,0.93675,0.614,0.8285,0.8425,0.4395,0.56625,0.7802500000000001,0.5585,0.432,0.82725,0.4389999999999999,0.8660000000000001,0.63525,0.519,0.7907500000000001,0.58625,0.427,0.23075,0.55325,0.2224999999999999,0.264,0.59075,0.212,0.37275,0.2957499999999999,0.2155,0.39925,0.38925,0.3535,0.3692499999999999,0.3455,0.21125,0.98475,0.179,0.23275,0.2465,0.294,0.44275,0.2465,0.25625,0.1385,0.1302499999999999,0.2514999999999999,0.375,0.29225,0.11325,0.26425,0.1962499999999999,0.1377499999999999,0.4024999999999999,0.506,0.22975,0.2475,0.202,0.195,0.1225,0.1922499999999999,0.1525,0.12175,0.15925,0.17975,0.2435,0.22825,0.18325,0.17125,0.4775,0.2385,0.33575,0.1709999999999999,0.17925,0.2967499999999999,0.1485,0.936,0.20625,0.08925,0.1485,0.11575,0.10525,0.1029999999999999,0.16375,0.14425,0.1935,0.0939999999999999,0.1195,0.28125,0.09675,0.2125,0.5085,0.1149999999999999,0.0697499999999999,0.3245,0.0745,0.0677499999999999,0.0905,0.083,0.10825,0.09775,0.10225,0.0722499999999999,0.1825,0.0735,0.0707499999999999,0.0752499999999999,0.05625,0.04325,0.83525,0.0642499999999999,0.3492499999999999,0.17375,0.0715,0.149,0.1195,0.023,0.084,0.1064999999999999,0.09175,0.0832499999999999,0.1039999999999999,0.1074999999999999,0.04975,0.3465,0.14825,0.03825,0.064,0.0615,0.0815,0.03025,0.0665,0.089,0.09375,0.1215,0.068,0.118,0.11425,0.0549999999999999,0.0434999999999999,0.04375,0.125,0.10625,0.0305,0.0222499999999999
As Good as It Gets (1997),0.98875,0.8965000000000001,0.98025,0.98175,0.98175,0.974,0.8107500000000001,0.98025,0.98175,0.61425,0.97425,0.67825,0.91125,0.8147500000000001,0.6645,0.21375,0.64575,0.2485,0.60625,0.21225,0.43325,0.68675,0.4539999999999999,0.3199999999999999,0.8374999999999999,0.56275,0.47575,0.543,0.543,0.23375,0.28625,0.839,0.55175,0.87575,0.724,0.2794999999999999,0.32725,0.3279999999999999,0.32475,0.2025,0.24925,0.38725,0.4735,0.3275,0.2345,0.3205,0.1267499999999999,0.49975,0.2415,0.58825,0.14925,0.1589999999999999,0.2324999999999999,0.65075,0.32325,0.26125,0.25525,0.31625,0.7205,0.29925,0.27375,0.2534999999999999,0.31475,0.37575,0.32225,0.26175,0.50125,0.22925,0.25075,0.34675,0.14175,0.089,0.1699999999999999,0.09075,0.09175,0.0845,0.15825,0.15975,0.0687499999999999,0.1185,0.0569999999999999,0.2259999999999999,0.35475,0.3239999999999999,0.16775,0.14375,0.1195,0.1397499999999999,0.415,0.3129999999999999,0.1297499999999999,0.12225,0.0682499999999999,0.18025,0.11375,0.0815,0.092,0.2574999999999999,0.14875,0.0705,0.1029999999999999,0.1285,0.05825,0.27325,0.0579999999999999,0.28325,0.0974999999999999,0.0672499999999999,0.0272499999999999,0.147,0.0725,0.15325,0.45375,0.12175,0.0735,0.11925,0.0772499999999999,0.0805,0.04525,0.1649999999999999,0.20675,0.03475,0.0384999999999999,0.069,0.0682499999999999,0.0489999999999999,0.09525,0.1119999999999999,0.1355,0.04625,0.03975,0.0815,0.22875,0.1287499999999999,0.155,0.1099999999999999,0.05375,0.0479999999999999,0.05475,0.0177499999999999,0.0494999999999999,0.04725,0.295,0.0677499999999999,0.09825,0.0374999999999999,0.05725,0.0747499999999999,0.0349999999999999
Marty (1955),0.95025,0.98575,0.8327500000000001,0.98575,0.98575,0.98575,0.67025,0.95025,0.98575,0.58275,0.8327500000000001,0.7795000000000001,0.802,0.55725,0.56675,0.21775,0.5865,0.6335,0.2284999999999999,0.22625,0.33425,0.44725,0.3339999999999999,0.44275,0.8182499999999999,0.3149999999999999,0.48875,0.4187499999999999,0.61375,0.2554999999999999,0.1375,0.239,0.3077499999999999,0.25825,0.66925,0.2664999999999999,0.3219999999999999,0.3215,0.48375,0.60175,0.28825,0.2175,0.25075,0.15425,0.41,0.16925,0.1925,0.1385,0.2027499999999999,0.14475,0.8845000000000001,0.1915,0.2289999999999999,0.51,0.33775,0.1932499999999999,0.22425,0.3472499999999999,0.21325,0.2165,0.1917499999999999,0.32825,0.14225,0.1962499999999999,0.1099999999999999,0.26275,0.3735,0.2945,0.2764999999999999,0.49275,0.1154999999999999,0.196,0.2835,0.8182499999999999,0.21,0.1594999999999999,0.20525,0.1684999999999999,0.2465,0.20625,0.14475,0.3165,0.04375,0.18125,0.17875,0.1059999999999999,0.0767499999999999,0.089,0.21275,0.1402499999999999,0.1024999999999999,0.11675,0.09025,0.2007499999999999,0.0775,0.10275,0.1149999999999999,0.3462499999999999,0.0757499999999999,0.073,0.42525,0.18725,0.0569999999999999,0.18325,0.12275,0.0805,0.1009999999999999,0.1159999999999999,0.05375,0.1619999999999999,0.1845,0.0752499999999999,0.1644999999999999,0.0817499999999999,0.09725,0.2594999999999999,0.04875,0.1159999999999999,0.05425,0.0852499999999999,0.1599999999999999,0.062,0.05475,0.0984999999999999,0.1805,0.03,0.0484999999999999,0.0712499999999999,0.067,0.0182499999999999,0.04325,0.0499999999999999,0.1365,0.09,0.1694999999999999,0.0815,0.1029999999999999,0.10125,0.10575,0.0319999999999999,0.0207499999999999,0.0707499999999999,0.2224999999999999,0.09675,0.1004999999999999,0.0935,0.0349999999999999,0.0835,0.025
Midnight Cowboy (1969),0.97325,0.9845,0.9115,0.90625,0.97325,0.9845,0.90625,0.97325,0.97325,0.59475,0.8640000000000001,0.8835,0.95175,0.648,0.8525,0.76525,0.61225,0.17925,0.3974999999999999,0.374,0.8640000000000001,0.45975,0.3742499999999999,0.434,0.70575,0.2664999999999999,0.0949999999999999,0.2015,0.377,0.45675,0.1669999999999999,0.561,0.32475,0.372,0.1377499999999999,0.25,0.35775,0.4014999999999999,0.3442499999999999,0.45525,0.58275,0.1664999999999999,0.268,0.534,0.76525,0.2985,0.89225,0.4107499999999999,0.1887499999999999,0.7085,0.08775,0.18125,0.1895,0.34775,0.3169999999999999,0.179,0.2955,0.35175,0.304,0.1977499999999999,0.18725,0.422,0.4645,0.3712499999999999,0.1297499999999999,0.127,0.21075,0.29,0.2365,0.2299999999999999,0.1755,0.1942499999999999,0.181,0.45875,0.756,0.0747499999999999,0.17725,0.183,0.199,0.0615,0.05275,0.514,0.10525,0.133,0.1195,0.0807499999999999,0.079,0.0349999999999999,0.1285,0.27325,0.11575,0.8385,0.17075,0.0815,0.396,0.85375,0.0885,0.9815,0.10875,0.08875,0.1392499999999999,0.15,0.073,0.129,0.12375,0.0717499999999999,0.0409999999999999,0.18625,0.05575,0.08975,0.027,0.20575,0.12375,0.075,0.8327500000000001,0.1325,0.25225,0.1325,0.0737499999999999,0.08675,0.2977499999999999,0.0484999999999999,0.03175,0.0534999999999999,0.076,0.0762499999999999,0.0409999999999999,0.16175,0.10675,0.0275,0.0247499999999999,0.04025,0.0539999999999999,0.05675,0.1295,0.03925,0.0852499999999999,0.0792499999999999,0.1345,0.0637499999999999,0.03,0.05425,0.1144999999999999,0.1034999999999999,0.1064999999999999,0.1252499999999999,0.04125,0.031,0.0157499999999999
Ordinary People (1980),0.9975,0.96725,0.88775,0.96725,0.99475,0.905,0.96725,0.99475,0.99475,0.8952500000000001,0.8065,0.96725,0.7025,0.4872499999999999,0.6295,0.4705,0.2634999999999999,0.96675,0.2329999999999999,0.69825,0.34175,0.528,0.69725,0.3369999999999999,0.34775,0.54325,0.8009999999999999,0.372,0.372,0.206,0.51225,0.4175,0.199,0.248,0.235,0.2244999999999999,0.3685,0.3625,0.415,0.191,0.14975,0.1882499999999999,0.2465,0.243,0.134,0.198,0.1124999999999999,0.20425,0.1624999999999999,0.32025,0.257,0.1905,0.17175,0.283,0.23625,0.246,0.1272499999999999,0.347,0.1074999999999999,0.2514999999999999,0.2095,0.10225,0.124,0.3175,0.27425,0.242,0.31275,0.1679999999999999,0.178,0.17975,0.12225,0.214,0.33825,0.09525,0.1455,0.2744999999999999,0.15475,0.54925,0.09925,0.1307499999999999,0.10625,0.186,0.4519999999999999,0.138,0.178,0.1164999999999999,0.10575,0.247,0.1335,0.0825,0.09625,0.0615,0.09775,0.1195,0.0757499999999999,0.1475,0.1257499999999999,0.0949999999999999,0.383,0.0692499999999999,0.24975,0.14575,0.1124999999999999,0.10575,0.10975,0.141,0.12025,0.15375,0.0354999999999999,0.14575,0.04825,0.34225,0.09825,0.0964999999999999,0.05025,0.09075,0.05975,0.0534999999999999,0.03625,0.0685,0.0544999999999999,0.0399999999999999,0.0424999999999999,0.1159999999999999,0.0732499999999999,0.0364999999999999,0.0554999999999999,0.062,0.03175,0.05025,0.03375,0.0489999999999999,0.0705,0.091,0.0514999999999999,0.14925,0.0469999999999999,0.0519999999999999,0.0324999999999999,0.0245,0.0344999999999999,0.04075,0.0735,0.0544999999999999,0.04425,0.0399999999999999,0.03425,0.0275,0.019
Terms of Endearment (1983),0.99475,0.9785,0.91925,0.99125,0.99125,0.8765000000000001,0.9135,0.95975,0.99125,0.9135,0.8765000000000001,0.7702500000000001,0.841,0.556,0.52675,0.2815,0.4489999999999999,0.84825,0.302,0.4615,0.311,0.5895,0.69525,0.395,0.4825,0.54025,0.66675,0.3612499999999999,0.34025,0.2025,0.96475,0.4405,0.28225,0.245,0.64325,0.20875,0.3185,0.27925,0.4425,0.691,0.1589999999999999,0.281,0.4044999999999999,0.31675,0.28825,0.1362499999999999,0.1124999999999999,0.121,0.1825,0.563,0.831,0.20475,0.1327499999999999,0.305,0.2524999999999999,0.405,0.2319999999999999,0.266,0.1345,0.262,0.18375,0.14925,0.2229999999999999,0.212,0.1335,0.2249999999999999,0.3329999999999999,0.18575,0.239,0.2329999999999999,0.0717499999999999,0.0979999999999999,0.208,0.087,0.092,0.33675,0.16525,0.26875,0.1599999999999999,0.0667499999999999,0.3159999999999999,0.25525,0.16175,0.1825,0.1395,0.078,0.1292499999999999,0.479,0.1887499999999999,0.15425,0.08725,0.04325,0.065,0.09325,0.08925,0.5115,0.0875,0.15525,0.3339999999999999,0.0695,0.25725,0.118,0.04025,0.127,0.1689999999999999,0.18675,0.0712499999999999,0.12425,0.0287499999999999,0.1064999999999999,0.0705,0.3129999999999999,0.1034999999999999,0.084,0.05775,0.1362499999999999,0.10975,0.0842499999999999,0.03575,0.16025,0.072,0.076,0.0334999999999999,0.0605,0.073,0.0474999999999999,0.15225,0.0762499999999999,0.0989999999999999,0.05475,0.0192499999999999,0.0334999999999999,0.1505,0.04675,0.0842499999999999,0.0787499999999999,0.04275,0.0944999999999999,0.0479999999999999,0.0217499999999999,0.0349999999999999,0.05125,0.10775,0.088,0.0399999999999999,0.0954999999999999,0.05025,0.0534999999999999,0.029
"Trip to Bountiful, The (1985)",0.98825,0.77275,0.90725,0.98825,0.98825,0.77275,0.794,0.92125,0.98825,0.7925,0.60475,0.5795,0.92125,0.6915,0.37825,0.30225,0.3389999999999999,0.4692499999999999,0.3635,0.32975,0.25975,0.53875,0.3615,0.8,0.293,0.3379999999999999,0.3632499999999999,0.5395,0.57175,0.12325,0.18075,0.23425,0.1865,0.1355,0.239,0.30825,0.36375,0.376,0.412,0.5725,0.8095000000000001,0.3045,0.38375,0.21475,0.1144999999999999,0.17925,0.25775,0.14925,0.133,0.15075,0.142,0.1029999999999999,0.1014999999999999,0.18625,0.31425,0.125,0.1164999999999999,0.26025,0.709,0.38375,0.2155,0.269,0.0642499999999999,0.26575,0.14475,0.407,0.288,0.3065,0.1009999999999999,0.37475,0.45325,0.1997499999999999,0.1997499999999999,0.0935,0.1897499999999999,0.291,0.10925,0.09225,0.124,0.06075,0.17125,0.1922499999999999,0.26525,0.15025,0.1805,0.14975,0.0419999999999999,0.41225,0.271,0.1019999999999999,0.0827499999999999,0.08675,0.122,0.39825,0.0635,0.9215,0.1265,0.0825,0.0979999999999999,0.0944999999999999,0.21175,0.16775,0.16525,0.09625,0.075,0.11625,0.0737499999999999,0.176,0.0207499999999999,0.14425,0.05875,0.0742499999999999,0.1475,0.0857499999999999,0.0717499999999999,0.1609999999999999,0.118,0.0524999999999999,0.09275,0.0642499999999999,0.0847499999999999,0.1435,0.03,0.09,0.091,0.0419999999999999,0.1654999999999999,0.0979999999999999,0.11425,0.0202499999999999,0.0217499999999999,0.04625,0.08,0.0595,0.07,0.0712499999999999,0.241,0.0727499999999999,0.1825,0.0082499999999999,0.06,0.0424999999999999,0.0569999999999999,0.09,0.136,0.04025,0.03,0.031,0.06225
Tender Mercies (1983),0.877,0.877,0.84325,0.877,0.84325,0.877,0.877,0.84325,0.7847500000000001,0.6205,0.60125,0.877,0.68375,0.66325,0.405,0.177,0.68275,0.67725,0.31,0.28425,0.396,0.4305,0.2544999999999999,0.3045,0.2614999999999999,0.22825,0.199,0.358,0.2724999999999999,0.243,0.1282499999999999,0.3435,0.1917499999999999,0.1245,0.17525,0.2835,0.358,0.26,0.42625,0.1975,0.551,0.1109999999999999,0.153,0.90625,0.0954999999999999,0.15175,0.3205,0.17475,0.1785,0.11425,0.364,0.1322499999999999,0.1935,0.1327499999999999,0.31275,0.1689999999999999,0.2887499999999999,0.23775,0.5235,0.252,0.136,0.18625,0.2025,0.1599999999999999,0.1745,0.1555,0.1982499999999999,0.215,0.11975,0.46275,0.0795,0.16825,0.1932499999999999,0.20975,0.0905,0.147,0.12175,0.1362499999999999,0.137,0.32775,0.1644999999999999,0.24475,0.0825,0.1129999999999999,0.12375,0.40025,0.0605,0.0544999999999999,0.17775,0.08625,0.1004999999999999,0.0692499999999999,0.09775,0.10725,0.118,0.8875,0.17325,0.063,0.068,0.0767499999999999,0.0727499999999999,0.086,0.40025,0.089,0.0795,0.0822499999999999,0.0595,0.1114999999999999,0.03875,0.078,0.0647499999999999,0.0865,0.0767499999999999,0.10725,0.09225,0.06075,0.0479999999999999,0.05725,0.1775,0.0717499999999999,0.14925,0.0647499999999999,0.04075,0.0692499999999999,0.05225,0.1332499999999999,0.0855,0.04825,0.0969999999999999,0.0215,0.1335,0.0812499999999999,0.05225,0.0692499999999999,0.04125,0.018,0.2155,0.0434999999999999,0.0762499999999999,0.0287499999999999,0.065,0.093,0.0705,0.0439999999999999,0.0632499999999999,0.0444999999999999,0.0282499999999999,0.0534999999999999,0.0117499999999999
Grand Canyon (1991),0.9565,0.8799999999999999,0.9565,0.8799999999999999,0.75,0.8799999999999999,0.8759999999999999,0.72375,0.632,0.8759999999999999,0.7835000000000001,0.6525,0.90325,0.7405,0.65375,0.291,0.72725,0.2815,0.26775,0.218,0.60875,0.54175,0.3612499999999999,0.3555,0.2905,0.3745,0.34975,0.3035,0.39775,0.25825,0.22975,0.271,0.3235,0.2002499999999999,0.1972499999999999,0.30625,0.295,0.37975,0.416,0.2385,0.27825,0.22525,0.585,0.26475,0.15,0.28025,0.5525,0.3169999999999999,0.16025,0.304,0.22275,0.3465,0.16525,0.362,0.36,0.4822499999999999,0.347,0.4489999999999999,0.4659999999999999,0.38525,0.2774999999999999,0.2847499999999999,0.23325,0.4075,0.09475,0.1154999999999999,0.22975,0.31325,0.36175,0.34325,0.1997499999999999,0.252,0.10575,0.09,0.2485,0.15775,0.26325,0.1265,0.1292499999999999,0.129,0.0489999999999999,0.12275,0.1367499999999999,0.21325,0.14725,0.16375,0.1139999999999999,0.0812499999999999,0.14075,0.0979999999999999,0.0964999999999999,0.78725,0.18425,0.089,0.3037499999999999,0.0737499999999999,0.11575,0.143,0.6785,0.11575,0.1169999999999999,0.09975,0.0979999999999999,0.17725,0.1257499999999999,0.1485,0.1589999999999999,0.1195,0.0374999999999999,0.3325,0.0762499999999999,0.10075,0.0755,0.1594999999999999,0.0662499999999999,0.14125,0.118,0.16175,0.05075,0.14075,0.207,0.067,0.03925,0.05375,0.1342499999999999,0.0732499999999999,0.1332499999999999,0.66675,0.22725,0.0504999999999999,0.04425,0.04625,0.17125,0.11375,0.0705,0.134,0.0737499999999999,0.064,0.14825,0.0494999999999999,0.05575,0.0905,0.1335,0.0954999999999999,0.09525,0.0399999999999999,0.145,0.0697499999999999,0.03425
