movieId,original,greed,drama,good,islam,weird,culture clash,vengeance,sacrifice,runaway,wartime,melancholic,betrayal,mentor,independent film,dialogue,period piece,surveillance,prejudice,adaptation,catastrophe,chase,weapons,pornography,fight scenes,survival,light,drinking,unlikely friendships,british,life & death,fun movie,very funny,death,predictable,first contact,life philosophy,not funny,stereotypes,nudity (full frontal - brief),fantasy world,transformation,absurd,family,underrated,childhood,quirky,camp,good music,film noir,irish accent,too long,alternate history,classic car,awesome soundtrack,censorship,desert,ensemble cast,alter ego,rebellion,russian,doctors,sexy,dysfunctional family,multiple storylines,brothers,1930s,hospital,prison,california,nudity (topless - brief),indians,foul language,teen movie,creativity,queer,farce,computer animation,women,small town,hotel,simple,tokyo,radio,island,race,bollywood,80s,writers,memory,blindness,oil,mad scientist,wilderness,pulp,new jersey,best of 2005,road movie,directorial debut,addiction,finnish,hunting,interracial romance,atheism,nudity (rear),internet,potential oscar nom,kidnapping,lawyer,texas,graphic novel,new york city,god,australia,stoner movie,notable nudity,dreams,divorce,time,workplace,made for tv,buddy movie,san francisco,french,trilogy,snakes,stand-up comedy,immortality,adoption,cancer,documentary,robert downey jr,father daughter relationship,no plot,unlikeable characters,too short,hip hop,ghosts/afterlife,wine,kick-butt women,los angeles,fashion,prostitution,goth,homeless,reality tv,remake,single father,shopping
Lawrence of Arabia (1962),0.981,0.981,0.981,0.981,0.881,0.9905,0.981,0.79925,0.7987500000000001,0.96775,0.7095,0.967,0.55575,0.65875,0.65625,0.967,0.94825,0.41925,0.7425,0.43225,0.4892499999999999,0.3315,0.3315,0.65275,0.28,0.187,0.7715000000000001,0.8180000000000001,0.33975,0.69375,0.4645,0.3315,0.6885,0.20725,0.3462499999999999,0.245,0.3,0.3445,0.1069999999999999,0.27,0.4479999999999999,0.4405,0.2155,0.11025,0.2524999999999999,0.40475,0.18575,0.16625,0.73525,0.28525,0.2244999999999999,0.9275,0.17175,0.18,0.4609999999999999,0.2967499999999999,0.98425,0.16925,0.1952499999999999,0.421,0.12325,0.15,0.1435,0.1604999999999999,0.193,0.22775,0.33225,0.14175,0.127,0.20975,0.1104999999999999,0.372,0.1059999999999999,0.11525,0.23475,0.1875,0.15125,0.2385,0.14175,0.1317499999999999,0.151,0.21725,0.18,0.1337499999999999,0.1149999999999999,0.16175,0.2475,0.1245,0.1159999999999999,0.1272499999999999,0.1292499999999999,0.1282499999999999,0.18175,0.25775,0.1139999999999999,0.0647499999999999,0.091,0.1937499999999999,0.1325,0.0635,0.0305,0.0797499999999999,0.10875,0.1079999999999999,0.065,0.068,0.085,0.03775,0.05675,0.1317499999999999,0.05375,0.0569999999999999,0.18225,0.1079999999999999,0.21325,0.0424999999999999,0.1915,0.0742499999999999,0.1525,0.0479999999999999,0.1282499999999999,0.05775,0.0732499999999999,0.05525,0.10975,0.155,0.0807499999999999,0.2985,0.0494999999999999,0.03325,0.0519999999999999,0.09025,0.04825,0.0459999999999999,0.0369999999999999,0.04325,0.0295,0.0692499999999999,0.0434999999999999,0.0605,0.05575,0.0554999999999999,0.04325,0.04525,0.0319999999999999,0.022,0.0192499999999999,0.0152499999999999,0.022
Apocalypse Now (1979),0.97425,0.98,0.97425,0.97425,0.96875,0.9865,0.98,0.92075,0.96875,0.98,0.96875,0.98,0.90525,0.4419999999999999,0.9515,0.98,0.49275,0.7365,0.5185,0.8847499999999999,0.48775,0.43125,0.55925,0.9515,0.3502499999999999,0.6975,0.7925,0.71325,0.25925,0.2975,0.586,0.207,0.7395,0.5815,0.3522499999999999,0.24575,0.31825,0.3745,0.2125,0.32775,0.284,0.3325,0.5775,0.10825,0.3159999999999999,0.1905,0.60075,0.3335,0.39725,0.3175,0.2784999999999999,0.80975,0.2045,0.2334999999999999,0.39725,0.39925,0.3265,0.208,0.7595000000000001,0.175,0.14375,0.1785,0.2764999999999999,0.245,0.2684999999999999,0.1877499999999999,0.11825,0.2455,0.1322499999999999,0.241,0.308,0.11025,0.15025,0.1044999999999999,0.18375,0.206,0.3532499999999999,0.12325,0.1735,0.10925,0.368,0.1835,0.25,0.08975,0.1245,0.05975,0.072,0.1164999999999999,0.1134999999999999,0.14725,0.1654999999999999,0.1039999999999999,0.24575,0.32275,0.10075,0.073,0.1332499999999999,0.16575,0.15575,0.4822499999999999,0.0925,0.24125,0.0935,0.0817499999999999,0.09725,0.0454999999999999,0.0785,0.05975,0.04525,0.10725,0.1144999999999999,0.082,0.146,0.0722499999999999,0.422,0.05025,0.1124999999999999,0.131,0.0745,0.05975,0.064,0.1185,0.0494999999999999,0.1875,0.16025,0.152,0.0797499999999999,0.0984999999999999,0.0625,0.03925,0.0692499999999999,0.065,0.04075,0.0697499999999999,0.05725,0.0292499999999999,0.0292499999999999,0.024,0.04925,0.0449999999999999,0.05525,0.0202499999999999,0.071,0.0767499999999999,0.03475,0.0339999999999999,0.021,0.014,0.025
Full Metal Jacket (1987),0.9705,0.9705,0.9705,0.9705,0.97275,0.9705,0.9705,0.928,0.97275,0.968,0.97275,0.968,0.8632500000000001,0.6355,0.8592500000000001,0.968,0.54575,0.512,0.4732499999999999,0.7589999999999999,0.46375,0.659,0.7465,0.88975,0.70425,0.53575,0.61,0.6575,0.488,0.3612499999999999,0.55875,0.33325,0.5935,0.45275,0.6945,0.243,0.3135,0.3285,0.416,0.61225,0.2027499999999999,0.3695,0.54725,0.16875,0.3994999999999999,0.2015,0.87225,0.91075,0.56075,0.39,0.26425,0.274,0.2825,0.3462499999999999,0.392,0.4,0.22375,0.1927499999999999,0.4415,0.3685,0.203,0.2339999999999999,0.307,0.28075,0.22725,0.2584999999999999,0.0949999999999999,0.22625,0.1564999999999999,0.20875,0.31225,0.11725,0.43125,0.1855,0.16775,0.3974999999999999,0.3429999999999999,0.1942499999999999,0.22125,0.18325,0.1965,0.1915,0.24675,0.09925,0.4155,0.15725,0.11675,0.2564999999999999,0.14475,0.0785,0.1377499999999999,0.092,0.243,0.215,0.17675,0.124,0.2022499999999999,0.1907499999999999,0.254,0.33825,0.1775,0.16575,0.11275,0.067,0.11775,0.076,0.1054999999999999,0.0835,0.0509999999999999,0.2017499999999999,0.3169999999999999,0.142,0.067,0.0885,0.40575,0.0645,0.1144999999999999,0.09775,0.0559999999999999,0.11125,0.088,0.205,0.0524999999999999,0.09275,0.10375,0.1134999999999999,0.1029999999999999,0.0439999999999999,0.0707499999999999,0.05325,0.0702499999999999,0.09275,0.05975,0.05525,0.22825,0.0745,0.067,0.029,0.0554999999999999,0.0529999999999999,0.07,0.0295,0.23875,0.1257499999999999,0.0979999999999999,0.12125,0.0282499999999999,0.017,0.0237499999999999
"Right Stuff, The (1983)",0.9655,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.9655,0.8067500000000001,0.8700000000000001,0.7555000000000001,0.96175,0.8700000000000001,0.3355,0.67,0.47975,0.8220000000000001,0.60825,0.6365,0.9655,0.587,0.849,0.93825,0.67875,0.587,0.31225,0.25225,0.62225,0.53825,0.58875,0.5065,0.4389999999999999,0.37625,0.4625,0.79325,0.4455,0.301,0.43025,0.65925,0.29325,0.351,0.20325,0.3349999999999999,0.4812499999999999,0.535,0.31625,0.3259999999999999,0.3359999999999999,0.487,0.1897499999999999,0.1154999999999999,0.33925,0.15725,0.27725,0.50825,0.3057499999999999,0.30825,0.33925,0.1535,0.4439999999999999,0.50625,0.14375,0.27025,0.27375,0.33625,0.1629999999999999,0.20925,0.1937499999999999,0.1357499999999999,0.20325,0.16225,0.1175,0.4775,0.17325,0.471,0.20325,0.20425,0.298,0.118,0.17275,0.27,0.15475,0.185,0.16925,0.2345,0.0959999999999999,0.205,0.1905,0.74225,0.1535,0.53125,0.1372499999999999,0.197,0.11425,0.17925,0.33675,0.10475,0.17775,0.1054999999999999,0.06175,0.10825,0.10325,0.0504999999999999,0.0384999999999999,0.12375,0.1325,0.19,0.11225,0.1019999999999999,0.091,0.0687499999999999,0.08625,0.23375,0.023,0.12075,0.137,0.142,0.1277499999999999,0.0655,0.2025,0.06075,0.3894999999999999,0.0695,0.2554999999999999,0.1347499999999999,0.0762499999999999,0.0359999999999999,0.09525,0.12,0.0727499999999999,0.24525,0.0534999999999999,0.09875,0.0667499999999999,0.0459999999999999,0.066,0.04475,0.0275,0.09175,0.03225,0.10675,0.0464999999999999,0.0712499999999999,0.087,0.05225,0.03825,0.0295,0.03925,0.026,0.0255,0.0394999999999999,0.0267499999999999
"Boot, Das (Boat, The) (1981)",0.97775,0.97775,0.97775,0.97775,0.93675,0.98525,0.97775,0.9725,0.93675,0.937,0.9665,0.937,0.7675000000000001,0.42925,0.9005000000000001,0.937,0.5105,0.5175,0.63125,0.67475,0.53925,0.3652499999999999,0.471,0.8932500000000001,0.372,0.6695,0.6395,0.8759999999999999,0.44875,0.50075,0.505,0.3652499999999999,0.4649999999999999,0.289,0.212,0.2314999999999999,0.2917499999999999,0.383,0.3189999999999999,0.46525,0.27625,0.37275,0.26075,0.139,0.27775,0.25525,0.2465,0.1855,0.536,0.3415,0.2279999999999999,0.85575,0.19,0.23475,0.4067499999999999,0.1845,0.3057499999999999,0.396,0.24975,0.1215,0.253,0.16325,0.2095,0.264,0.2175,0.20875,0.16675,0.18125,0.14825,0.1564999999999999,0.196,0.178,0.175,0.11125,0.1405,0.18425,0.2465,0.16775,0.11175,0.15725,0.142,0.24725,0.31325,0.1679999999999999,0.127,0.1365,0.20375,0.1664999999999999,0.0812499999999999,0.0702499999999999,0.1317499999999999,0.24325,0.22775,0.129,0.0805,0.0747499999999999,0.1574999999999999,0.1144999999999999,0.1634999999999999,0.09875,0.26375,0.2155,0.15875,0.05575,0.1307499999999999,0.0605,0.14,0.05225,0.0419999999999999,0.1089999999999999,0.0549999999999999,0.04525,0.0802499999999999,0.0695,0.212,0.04775,0.08725,0.073,0.0895,0.0825,0.1029999999999999,0.0795,0.05025,0.08975,0.1267499999999999,0.0727499999999999,0.0797499999999999,0.0285,0.0439999999999999,0.03875,0.0655,0.0389999999999999,0.0534999999999999,0.04425,0.0374999999999999,0.0364999999999999,0.03325,0.04525,0.03925,0.04875,0.03325,0.0255,0.0667499999999999,0.0837499999999999,0.0292499999999999,0.0394999999999999,0.0137499999999999,0.023,0.017
Glory (1989),0.9785,0.95875,0.998,0.95875,0.9785,0.975,0.95875,0.941,0.98375,0.94775,0.954,0.74725,0.5755,0.8422499999999999,0.80775,0.62125,0.9785,0.68275,0.98375,0.7967500000000001,0.67375,0.7735000000000001,0.7735000000000001,0.6715,0.7735000000000001,0.5785,0.6375,0.37825,0.6345,0.45925,0.60275,0.45525,0.536,0.4762499999999999,0.2395,0.21325,0.32725,0.38775,0.53475,0.47175,0.2674999999999999,0.39,0.18575,0.38575,0.43925,0.44575,0.1955,0.3984999999999999,0.6005,0.3602499999999999,0.51325,0.1977499999999999,0.3735,0.18725,0.36775,0.2965,0.2915,0.525,0.245,0.54725,0.15425,0.218,0.204,0.2299999999999999,0.2234999999999999,0.372,0.23625,0.244,0.1785,0.2345,0.1337499999999999,0.3535,0.25725,0.4455,0.15075,0.22025,0.1917499999999999,0.22825,0.15525,0.204,0.09625,0.1825,0.128,0.1445,0.155,0.5555,0.21725,0.2105,0.087,0.0925,0.156,0.0544999999999999,0.1375,0.09875,0.1019999999999999,0.1755,0.0832499999999999,0.1619999999999999,0.15125,0.1029999999999999,0.11275,0.073,0.2204999999999999,0.10625,0.1124999999999999,0.0752499999999999,0.1104999999999999,0.0627499999999999,0.1079999999999999,0.1704999999999999,0.15,0.1164999999999999,0.0835,0.118,0.16375,0.0792499999999999,0.0722499999999999,0.0712499999999999,0.13,0.072,0.1337499999999999,0.245,0.10225,0.05625,0.06225,0.1114999999999999,0.1139999999999999,0.0474999999999999,0.087,0.09575,0.04325,0.08675,0.0797499999999999,0.04725,0.04225,0.0695,0.0775,0.1325,0.0369999999999999,0.05875,0.0544999999999999,0.04475,0.0399999999999999,0.074,0.0464999999999999,0.0454999999999999,0.03575,0.05975,0.0252499999999999
"Bridge on the River Kwai, The (1957)",0.981,0.981,0.99625,0.99625,0.953,0.981,0.99625,0.8325,0.953,0.99625,0.953,0.87225,0.4915,0.6415,0.71925,0.87225,0.7577499999999999,0.3824999999999999,0.93275,0.8927499999999999,0.52275,0.394,0.4835,0.6265,0.394,0.7295,0.8342499999999999,0.6705,0.506,0.8967499999999999,0.28075,0.4722499999999999,0.5635,0.31875,0.1669999999999999,0.20575,0.26175,0.3834999999999999,0.32675,0.3502499999999999,0.47975,0.35975,0.33125,0.2254999999999999,0.25175,0.32075,0.1885,0.95025,0.574,0.38075,0.22925,0.43425,0.23575,0.25625,0.40225,0.128,0.546,0.18425,0.1684999999999999,0.24525,0.21025,0.23025,0.18125,0.238,0.198,0.22375,0.1785,0.37375,0.63775,0.27875,0.16325,0.186,0.2012499999999999,0.16725,0.1555,0.2445,0.2355,0.202,0.10025,0.1505,0.14725,0.22325,0.3934999999999999,0.16725,0.30025,0.139,0.18175,0.1669999999999999,0.09375,0.0782499999999999,0.1094999999999999,0.10675,0.1977499999999999,0.10075,0.10175,0.0792499999999999,0.0969999999999999,0.143,0.1039999999999999,0.05775,0.089,0.1295,0.20475,0.04725,0.0802499999999999,0.0642499999999999,0.066,0.05125,0.069,0.0615,0.03075,0.0625,0.04475,0.125,0.1415,0.0434999999999999,0.09225,0.0944999999999999,0.11325,0.1099999999999999,0.0682499999999999,0.092,0.1415,0.10175,0.0999999999999999,0.1149999999999999,0.0702499999999999,0.03475,0.04875,0.0339999999999999,0.0394999999999999,0.04075,0.0642499999999999,0.0564999999999999,0.04325,0.05125,0.0225,0.04725,0.0807499999999999,0.0514999999999999,0.05125,0.0677499999999999,0.065,0.02,0.0359999999999999,0.029,0.0207499999999999,0.0227499999999999,0.0354999999999999
"Great Escape, The (1963)",0.9735,0.9735,0.9735,0.9735,0.92925,0.9735,0.9735,0.95625,0.92925,0.91175,0.92925,0.6965,0.63625,0.928,0.7665,0.6965,0.7689999999999999,0.62475,0.847,0.819,0.5275,0.83775,0.7965,0.55675,0.7965,0.8082499999999999,0.91175,0.6245,0.72125,0.6945,0.33975,0.69475,0.5545,0.26525,0.276,0.2905,0.2804999999999999,0.3602499999999999,0.4375,0.4245,0.31725,0.35375,0.2279999999999999,0.3215,0.349,0.4669999999999999,0.24875,0.9705,0.482,0.382,0.24325,0.5825,0.2857499999999999,0.3005,0.45775,0.1367499999999999,0.37825,0.8885000000000001,0.2165,0.3077499999999999,0.2815,0.23875,0.217,0.1975,0.1947499999999999,0.298,0.214,0.236,0.9915,0.31875,0.216,0.22925,0.2885,0.257,0.16025,0.274,0.2284999999999999,0.23125,0.118,0.2885,0.16575,0.27475,0.1169999999999999,0.17075,0.1825,0.2827499999999999,0.18175,0.31,0.136,0.0984999999999999,0.23975,0.1257499999999999,0.12,0.17525,0.1365,0.1272499999999999,0.1175,0.1892499999999999,0.16025,0.0772499999999999,0.10475,0.23225,0.15425,0.0524999999999999,0.086,0.0777499999999999,0.1104999999999999,0.1355,0.09275,0.14275,0.05175,0.0722499999999999,0.0379999999999999,0.17475,0.15475,0.0484999999999999,0.08675,0.0727499999999999,0.1987499999999999,0.0675,0.1245,0.18025,0.139,0.0837499999999999,0.1445,0.1475,0.0767499999999999,0.0379999999999999,0.0569999999999999,0.067,0.05975,0.06175,0.0564999999999999,0.0812499999999999,0.0632499999999999,0.0727499999999999,0.04075,0.10375,0.0459999999999999,0.0494999999999999,0.05575,0.05475,0.05075,0.0344999999999999,0.04575,0.0379999999999999,0.03675,0.0202499999999999,0.0282499999999999
"Deer Hunter, The (1978)",0.94775,0.94775,0.992,0.94775,0.9635,0.94775,0.94775,0.861,0.9635,0.94125,0.9635,0.86975,0.7235,0.44575,0.6895,0.86975,0.4885,0.45725,0.6575,0.4295,0.4845,0.3095,0.4347499999999999,0.6785,0.3025,0.58925,0.51475,0.7185,0.911,0.25075,0.704,0.21675,0.4197499999999999,0.45425,0.2875,0.1957499999999999,0.36075,0.3249999999999999,0.2945,0.32575,0.2309999999999999,0.3672499999999999,0.3,0.17025,0.3195,0.285,0.3552499999999999,0.543,0.4207499999999999,0.2314999999999999,0.22275,0.8665,0.17075,0.26525,0.2865,0.3259999999999999,0.32875,0.394,0.18175,0.1287499999999999,0.747,0.16675,0.187,0.2355,0.21925,0.2955,0.1465,0.40475,0.29525,0.2234999999999999,0.2105,0.18325,0.1215,0.11925,0.1327499999999999,0.2239999999999999,0.2214999999999999,0.15975,0.27975,0.486,0.25625,0.1935,0.1925,0.1342499999999999,0.11025,0.10325,0.081,0.11425,0.14075,0.121,0.15325,0.1235,0.1957499999999999,0.25325,0.09775,0.15425,0.1357499999999999,0.22325,0.14925,0.4077499999999999,0.1272499999999999,0.8165,0.15975,0.05575,0.0832499999999999,0.05825,0.04875,0.0625,0.076,0.1629999999999999,0.0782499999999999,0.10975,0.0682499999999999,0.0815,0.4175,0.0815,0.10475,0.14475,0.0579999999999999,0.17175,0.04425,0.1579999999999999,0.0642499999999999,0.146,0.08925,0.0499999999999999,0.077,0.03975,0.0727499999999999,0.1089999999999999,0.05225,0.09825,0.0374999999999999,0.067,0.0949999999999999,0.0404999999999999,0.03125,0.0469999999999999,0.0855,0.05825,0.06075,0.0272499999999999,0.0925,0.06125,0.0559999999999999,0.0695,0.0202499999999999,0.0147499999999999,0.0389999999999999
Patton (1970),0.96175,0.95975,0.965,0.965,0.97175,0.95975,0.965,0.87375,0.97175,0.965,0.97175,0.8127500000000001,0.48175,0.59275,0.8127500000000001,0.71725,0.96475,0.596,0.74125,0.7285,0.521,0.39725,0.4539999999999999,0.7577499999999999,0.46775,0.3435,0.71875,0.8127500000000001,0.44175,0.50525,0.33275,0.37725,0.71875,0.27025,0.16475,0.24925,0.2694999999999999,0.33875,0.377,0.3472499999999999,0.181,0.375,0.248,0.24825,0.25175,0.2945,0.258,0.24375,0.5215,0.24725,0.21275,0.4167499999999999,0.27075,0.22625,0.40375,0.52075,0.4579999999999999,0.153,0.21675,0.26575,0.2977499999999999,0.2309999999999999,0.183,0.21025,0.1947499999999999,0.193,0.20925,0.283,0.1295,0.23775,0.15325,0.15575,0.61675,0.135,0.1604999999999999,0.189,0.248,0.21975,0.1114999999999999,0.1664999999999999,0.15575,0.1875,0.12475,0.1634999999999999,0.136,0.193,0.09875,0.1332499999999999,0.17275,0.0757499999999999,0.1327499999999999,0.1215,0.2017499999999999,0.09025,0.0939999999999999,0.09475,0.17425,0.1545,0.11125,0.1064999999999999,0.131,0.09575,0.1912499999999999,0.0737499999999999,0.0584999999999999,0.08,0.09525,0.0454999999999999,0.1034999999999999,0.1312499999999999,0.0895,0.0785,0.081,0.0787499999999999,0.14475,0.05975,0.0855,0.09375,0.15075,0.0692499999999999,0.1395,0.1977499999999999,0.16125,0.04625,0.05425,0.09525,0.088,0.1709999999999999,0.0574999999999999,0.1019999999999999,0.04125,0.09075,0.04025,0.04025,0.0419999999999999,0.0484999999999999,0.03075,0.0707499999999999,0.04775,0.0439999999999999,0.09175,0.04225,0.0434999999999999,0.03975,0.0579999999999999,0.0275,0.0187499999999999,0.022,0.0185
"Great Dictator, The (1940)",0.9815,0.9815,0.9815,0.9815,0.91075,0.9815,0.9815,0.7777499999999999,0.86425,0.93475,0.99225,0.97975,0.4842499999999999,0.49775,0.6515,0.93475,0.62625,0.73675,0.65075,0.44525,0.528,0.4885,0.56425,0.65425,0.16575,0.4355,0.86575,0.5545,0.5205,0.3725,0.555,0.45525,0.8945000000000001,0.3215,0.4247499999999999,0.363,0.4155,0.20775,0.3105,0.28825,0.3774999999999999,0.4549999999999999,0.94475,0.127,0.31225,0.4655,0.5,0.4965,0.2895,0.8085,0.1689999999999999,0.32875,0.26475,0.30125,0.135,0.65425,0.1639999999999999,0.1215,0.2865,0.3315,0.1902499999999999,0.1985,0.22325,0.14875,0.2554999999999999,0.18475,0.9125,0.32525,0.1385,0.2035,0.236,0.09475,0.0822499999999999,0.09475,0.305,0.17675,0.815,0.176,0.22325,0.18125,0.26025,0.187,0.23325,0.3502499999999999,0.132,0.16325,0.1154999999999999,0.081,0.1262499999999999,0.4842499999999999,0.22425,0.1185,0.237,0.132,0.12275,0.0797499999999999,0.1545,0.2015,0.1875,0.0755,0.14125,0.10075,0.1285,0.16275,0.0695,0.0875,0.0647499999999999,0.05125,0.0544999999999999,0.06,0.04425,0.09475,0.16275,0.04225,0.267,0.03225,0.183,0.177,0.18075,0.5985,0.0847499999999999,0.0742499999999999,0.0944999999999999,0.11775,0.05725,0.0842499999999999,0.16375,0.2734999999999999,0.1367499999999999,0.0374999999999999,0.09675,0.0544999999999999,0.07,0.04925,0.04625,0.0379999999999999,0.0384999999999999,0.068,0.0627499999999999,0.0354999999999999,0.0324999999999999,0.0662499999999999,0.0574999999999999,0.05075,0.1129999999999999,0.0429999999999999,0.0157499999999999,0.014,0.05975
Ben-Hur (1959),0.97925,0.97925,0.997,0.997,0.7762500000000001,0.97925,0.997,0.9435,0.80325,0.997,0.7735000000000001,0.92225,0.73125,0.7835000000000001,0.635,0.92225,0.8434999999999999,0.64775,0.80325,0.648,0.5715,0.64775,0.58125,0.65325,0.70475,0.3219999999999999,0.86825,0.664,0.7602500000000001,0.24075,0.4805,0.64775,0.4625,0.31725,0.54725,0.70475,0.3045,0.389,0.189,0.349,0.60675,0.4725,0.1337499999999999,0.52275,0.2279999999999999,0.7015,0.12,0.118,0.7145,0.241,0.23425,0.9025,0.27175,0.22975,0.24775,0.27875,0.4205,0.1004999999999999,0.2514999999999999,0.65275,0.1265,0.18425,0.1415,0.37525,0.16725,0.2375,0.29525,0.1402499999999999,0.2375,0.147,0.09775,0.414,0.2229999999999999,0.189,0.2564999999999999,0.1277499999999999,0.1302499999999999,0.29725,0.1154999999999999,0.11125,0.0772499999999999,0.27275,0.2095,0.0687499999999999,0.172,0.7502500000000001,0.32875,0.177,0.0852499999999999,0.09625,0.19,0.0802499999999999,0.43325,0.14975,0.1435,0.09825,0.0994999999999999,0.0964999999999999,0.0847499999999999,0.05525,0.03125,0.132,0.20875,0.58875,0.077,0.0802499999999999,0.0469999999999999,0.03725,0.072,0.0554999999999999,0.0795,0.0697499999999999,0.58875,0.0469999999999999,0.10825,0.0544999999999999,0.14375,0.0717499999999999,0.2997499999999999,0.0627499999999999,0.1555,0.1129999999999999,0.1089999999999999,0.0419999999999999,0.21925,0.26425,0.1054999999999999,0.4307499999999999,0.22775,0.151,0.03,0.04325,0.0747499999999999,0.05125,0.03925,0.0727499999999999,0.0292499999999999,0.077,0.0394999999999999,0.0647499999999999,0.0419999999999999,0.04075,0.05125,0.0247499999999999,0.03475,0.0227499999999999,0.0949999999999999,0.0509999999999999,0.0384999999999999
"Killing Fields, The (1984)",0.96475,0.96475,0.993,0.96475,0.941,0.9915,0.9415,0.9415,0.935,0.9415,0.935,0.83725,0.6345,0.9605,0.83725,0.66025,0.941,0.34175,0.82725,0.45975,0.616,0.214,0.44525,0.71,0.2229999999999999,0.8029999999999999,0.45925,0.66025,0.8102499999999999,0.44775,0.65,0.1825,0.4177499999999999,0.54875,0.1952499999999999,0.1952499999999999,0.24575,0.3814999999999999,0.214,0.41725,0.1942499999999999,0.418,0.1965,0.2714999999999999,0.31725,0.22675,0.1977499999999999,0.63575,0.42925,0.1699999999999999,0.26,0.21,0.2239999999999999,0.1902499999999999,0.2867499999999999,0.2415,0.1317499999999999,0.1312499999999999,0.11725,0.409,0.1535,0.3017499999999999,0.131,0.2005,0.14475,0.3742499999999999,0.2005,0.295,0.26175,0.25825,0.15025,0.2897499999999999,0.1139999999999999,0.1265,0.146,0.20575,0.10275,0.1257499999999999,0.152,0.17275,0.17275,0.128,0.1775,0.282,0.0802499999999999,0.1942499999999999,0.29725,0.15425,0.09075,0.1535,0.1322499999999999,0.0822499999999999,0.0705,0.133,0.0765,0.15125,0.145,0.1225,0.247,0.09875,0.068,0.118,0.11375,0.1195,0.061,0.0494999999999999,0.09175,0.0797499999999999,0.0685,0.21275,0.1342499999999999,0.33975,0.08975,0.293,0.241,0.0782499999999999,0.0895,0.0632499999999999,0.12275,0.06125,0.1574999999999999,0.05225,0.0595,0.093,0.0439999999999999,0.0494999999999999,0.085,0.0379999999999999,0.1044999999999999,0.0732499999999999,0.10025,0.0675,0.0615,0.05675,0.0252499999999999,0.026,0.0875,0.073,0.0349999999999999,0.0489999999999999,0.0845,0.05025,0.05125,0.0404999999999999,0.063,0.03925,0.0215,0.024,0.0145
"Man Who Would Be King, The (1975)",0.91275,0.9125,0.908,0.91275,0.50825,0.91275,0.908,0.64025,0.5915,0.7949999999999999,0.4942499999999999,0.84375,0.6875,0.578,0.64125,0.70375,0.62825,0.3794999999999999,0.5915,0.813,0.524,0.4725,0.34025,0.38775,0.3205,0.40025,0.674,0.42025,0.77075,0.8134999999999999,0.376,0.4775,0.653,0.38775,0.26225,0.27025,0.27775,0.298,0.15075,0.211,0.7615000000000001,0.37575,0.432,0.1277499999999999,0.4067499999999999,0.2754999999999999,0.4165,0.1159999999999999,0.277,0.1997499999999999,0.23875,0.29925,0.1674999999999999,0.29325,0.25,0.22575,0.662,0.1295,0.1317499999999999,0.2035,0.14875,0.18525,0.15275,0.2085,0.16875,0.26275,0.26875,0.1362499999999999,0.1629999999999999,0.2995,0.27275,0.60975,0.1425,0.151,0.287,0.121,0.2284999999999999,0.17625,0.1257499999999999,0.2534999999999999,0.1785,0.2985,0.1332499999999999,0.074,0.15575,0.1225,0.35375,0.16875,0.2385,0.15675,0.29725,0.16975,0.15075,0.2784999999999999,0.22275,0.136,0.10225,0.263,0.25625,0.0697499999999999,0.0755,0.10525,0.0795,0.20875,0.12275,0.0925,0.0727499999999999,0.14125,0.082,0.16525,0.0205,0.09,0.3884999999999999,0.143,0.1927499999999999,0.0755,0.46175,0.065,0.20425,0.0632499999999999,0.10875,0.23875,0.05025,0.05925,0.18425,0.188,0.0725,0.1725,0.05775,0.06,0.05825,0.0444999999999999,0.08675,0.1014999999999999,0.068,0.0647499999999999,0.03125,0.068,0.063,0.0449999999999999,0.12225,0.1337499999999999,0.0504999999999999,0.03,0.0675,0.0255,0.0334999999999999,0.019,0.0339999999999999
