movieId,pornography,sexy,original,melancholic,women,predictable,weird,good,vengeance,teen movie,mentor,independent film,greed,catastrophe,dialogue,runaway,drama,queer,betrayal,very funny,culture clash,unlikely friendships,adaptation,stereotypes,fantasy world,life philosophy,nudity (full frontal - brief),chase,drinking,quirky,not funny,fight scenes,light,fun movie,first contact,writers,notable nudity,life & death,family,dysfunctional family,absurd,transformation,multiple storylines,death,nudity (rear),divorce,camp,censorship,farce,addiction,weapons,internet,surveillance,prejudice,new jersey,pulp,classic car,interracial romance,computer animation,creativity,underrated,childhood,sacrifice,alter ego,california,doctors,awesome soundtrack,islam,hospital,irish accent,road movie,nudity (topless - brief),period piece,hotel,mad scientist,hip hop,unlikeable characters,80s,british,fashion,small town,new york city,too long,stand-up comedy,dreams,kick-butt women,shopping,foul language,good music,los angeles,alternate history,blindness,workplace,film noir,bollywood,memory,stoner movie,reality tv,prostitution,no plot,tokyo,graphic novel,directorial debut,wartime,island,simple,atheism,goth,prison,survival,indians,ensemble cast,san francisco,adoption,remake,wilderness,kidnapping,god,cancer,robert downey jr,immortality,brothers,texas,race,single father,wine,1930s,australia,too short,made for tv,finnish,father daughter relationship,buddy movie,potential oscar nom,rebellion,lawyer,russian,ghosts/afterlife,radio,documentary,snakes,desert,best of 2005,french,trilogy,homeless,time,hunting,oil
Ready to Wear (Pret-A-Porter) (1994),0.8062499999999999,0.68775,0.64275,0.622,0.31825,0.566,0.622,0.4305,0.43125,0.151,0.387,0.67125,0.568,0.4145,0.61,0.4305,0.4305,0.2025,0.4529999999999999,0.26525,0.4305,0.12325,0.274,0.16025,0.387,0.3555,0.26025,0.23575,0.25525,0.2634999999999999,0.251,0.2299999999999999,0.2935,0.25775,0.2644999999999999,0.3087499999999999,0.4135,0.49175,0.127,0.22875,0.7425,0.2145,0.5225,0.20475,0.42425,0.1644999999999999,0.2105,0.17025,0.4379999999999999,0.17725,0.1765,0.118,0.1154999999999999,0.10075,0.1377499999999999,0.2309999999999999,0.1535,0.089,0.1357499999999999,0.2065,0.272,0.11825,0.0655,0.1169999999999999,0.14775,0.305,0.09075,0.084,0.0737499999999999,0.0795,0.0747499999999999,0.0732499999999999,0.1164999999999999,0.58525,0.0935,0.078,0.279,0.1079999999999999,0.1069999999999999,0.98,0.0682499999999999,0.0865,0.1287499999999999,0.0974999999999999,0.06175,0.1019999999999999,0.02975,0.0404999999999999,0.08925,0.09,0.1064999999999999,0.08675,0.08625,0.10425,0.093,0.093,0.081,0.09375,0.04875,0.1119999999999999,0.08925,0.0187499999999999,0.04725,0.0645,0.0514999999999999,0.08725,0.0785,0.03825,0.0705,0.0797499999999999,0.05525,0.7629999999999999,0.0384999999999999,0.0737499999999999,0.05225,0.0752499999999999,0.04475,0.0384999999999999,0.09775,0.22725,0.059,0.0459999999999999,0.0865,0.05575,0.0242499999999999,0.21875,0.0792499999999999,0.06175,0.03175,0.03725,0.0235,0.0579999999999999,0.03525,0.04425,0.0215,0.03825,0.074,0.0692499999999999,0.0434999999999999,0.0369999999999999,0.0419999999999999,0.03525,0.0282499999999999,0.1257499999999999,0.0404999999999999,0.03125,0.0227499999999999,0.05425,0.0379999999999999
Boys Life (1995),0.65325,0.65325,0.68375,0.5265,0.27625,0.27325,0.5265,0.62125,0.53725,0.4505,0.549,0.533,0.4932499999999999,0.4489999999999999,0.4195,0.58275,0.61625,0.99475,0.59275,0.3315,0.5265,0.8365,0.3784999999999999,0.4539999999999999,0.2345,0.27875,0.3572499999999999,0.29825,0.31375,0.22075,0.34225,0.38125,0.2075,0.2007499999999999,0.212,0.3007499999999999,0.1395,0.202,0.44375,0.2365,0.1154999999999999,0.294,0.3804999999999999,0.2955,0.11075,0.0682499999999999,0.211,0.12475,0.10325,0.21775,0.21475,0.12025,0.278,0.31225,0.272,0.1535,0.2012499999999999,0.1629999999999999,0.24075,0.214,0.24525,0.39025,0.15675,0.17075,0.2085,0.0767499999999999,0.16225,0.12025,0.1302499999999999,0.3045,0.16525,0.11975,0.1505,0.209,0.05775,0.0657499999999999,0.0692499999999999,0.083,0.1355,0.0489999999999999,0.1907499999999999,0.0855,0.075,0.20575,0.1282499999999999,0.1322499999999999,0.03125,0.1992499999999999,0.17875,0.067,0.10225,0.1235,0.0895,0.11675,0.0665,0.22275,0.1089999999999999,0.0579999999999999,0.09025,0.1034999999999999,0.15675,0.03175,0.194,0.1515,0.04325,0.25375,0.0489999999999999,0.06125,0.1425,0.0642499999999999,0.1372499999999999,0.0762499999999999,0.0742499999999999,0.081,0.03925,0.0735,0.1267499999999999,0.03675,0.10925,0.2224999999999999,0.0449999999999999,0.1755,0.11825,0.1094999999999999,0.14375,0.0292499999999999,0.09,0.0964999999999999,0.32575,0.1674999999999999,0.0285,0.118,0.11325,0.0222499999999999,0.08725,0.0875,0.0605,0.05075,0.04675,0.05075,0.0374999999999999,0.0399999999999999,0.06075,0.03325,0.0605,0.05325,0.027,0.0949999999999999,0.023
Even Cowgirls Get the Blues (1993),0.79575,0.5445,0.72175,0.4675,0.477,0.64125,0.69825,0.26925,0.5745,0.1735,0.4669999999999999,0.3329999999999999,0.33975,0.402,0.4077499999999999,0.3025,0.24275,0.55325,0.4197499999999999,0.521,0.33975,0.1877499999999999,0.98725,0.1367499999999999,0.386,0.3994999999999999,0.3592499999999999,0.3379999999999999,0.1555,0.64925,0.296,0.3415,0.17625,0.26925,0.28325,0.3722499999999999,0.198,0.2724999999999999,0.17175,0.25875,0.44425,0.1965,0.28525,0.16425,0.3235,0.0549999999999999,0.26075,0.15725,0.1365,0.1054999999999999,0.21375,0.16025,0.1342499999999999,0.1699999999999999,0.1962499999999999,0.2674999999999999,0.294,0.10125,0.16925,0.2405,0.22975,0.16375,0.12025,0.26125,0.22625,0.17775,0.0822499999999999,0.1029999999999999,0.0827499999999999,0.16125,0.37525,0.18325,0.0827499999999999,0.1302499999999999,0.1265,0.1485,0.12075,0.10825,0.072,0.0595,0.09825,0.281,0.1395,0.175,0.1039999999999999,0.124,0.04325,0.0569999999999999,0.28,0.0655,0.14475,0.10075,0.0702499999999999,0.12025,0.081,0.1074999999999999,0.1275,0.0735,0.0524999999999999,0.09375,0.086,0.0554999999999999,0.089,0.0715,0.1257499999999999,0.0812499999999999,0.082,0.0905,0.0857499999999999,0.0852499999999999,0.0767499999999999,0.10775,0.0655,0.0727499999999999,0.17225,0.21225,0.09475,0.21075,0.077,0.1257499999999999,0.0752499999999999,0.0822499999999999,0.0647499999999999,0.059,0.0235,0.03075,0.0627499999999999,0.0777499999999999,0.04725,0.1255,0.0632499999999999,0.0429999999999999,0.03975,0.0677499999999999,0.03375,0.025,0.0822499999999999,0.0434999999999999,0.0964999999999999,0.03575,0.1382499999999999,0.1435,0.0409999999999999,0.04275,0.03175,0.0579999999999999,0.04125,0.025,0.0247499999999999
Go Fish (1994),0.66875,0.5895,0.60175,0.887,0.929,0.59125,0.4449999999999999,0.672,0.614,0.2405,0.4595,0.9645,0.614,0.4337499999999999,0.59525,0.3834999999999999,0.303,0.9145,0.22775,0.24125,0.3834999999999999,0.212,0.296,0.60325,0.264,0.42825,0.35,0.24,0.21175,0.359,0.31725,0.2115,0.34025,0.24275,0.23775,0.6105,0.2664999999999999,0.1815,0.22375,0.2995,0.15275,0.27725,0.20925,0.1505,0.18,0.1119999999999999,0.1367499999999999,0.22325,0.0707499999999999,0.1335,0.185,0.16425,0.2594999999999999,0.3,0.26175,0.17625,0.124,0.3285,0.1962499999999999,0.1972499999999999,0.235,0.1347499999999999,0.1054999999999999,0.1345,0.129,0.0672499999999999,0.1535,0.1014999999999999,0.07,0.188,0.0762499999999999,0.2289999999999999,0.1074999999999999,0.1302499999999999,0.0845,0.0742499999999999,0.1545,0.0637499999999999,0.126,0.18525,0.1267499999999999,0.0795,0.067,0.1009999999999999,0.14575,0.16625,0.0837499999999999,0.074,0.093,0.0549999999999999,0.1099999999999999,0.092,0.062,0.34025,0.09575,0.0727499999999999,0.0795,0.23975,0.0574999999999999,0.075,0.0895,0.05675,0.14,0.0742499999999999,0.0712499999999999,0.0559999999999999,0.10575,0.0807499999999999,0.0855,0.063,0.0742499999999999,0.0652499999999999,0.0837499999999999,0.08,0.0329999999999999,0.076,0.0429999999999999,0.05775,0.05325,0.074,0.0504999999999999,0.081,0.0652499999999999,0.05875,0.0632499999999999,0.04275,0.0827499999999999,0.10925,0.0349999999999999,0.08,0.0252499999999999,0.10375,0.03125,0.1302499999999999,0.04975,0.0157499999999999,0.04625,0.063,0.04375,0.08675,0.0292499999999999,0.03825,0.05525,0.0414999999999999,0.04675,0.0232499999999999,0.0212499999999999,0.0207499999999999,0.0285
Live Nude Girls (1995),0.918,0.918,0.596,0.7537499999999999,0.969,0.30625,0.381,0.3057499999999999,0.33675,0.3814999999999999,0.4225,0.745,0.36275,0.44375,0.32125,0.43775,0.2294999999999999,0.1892499999999999,0.36275,0.42825,0.32525,0.44625,0.2475,0.31975,0.288,0.1297499999999999,0.5695,0.29925,0.4655,0.15525,0.27825,0.24925,0.1305,0.188,0.2185,0.261,0.4985,0.1985,0.0539999999999999,0.1425,0.129,0.31825,0.2244999999999999,0.19,0.31425,0.18725,0.15775,0.24725,0.1054999999999999,0.1599999999999999,0.1574999999999999,0.12075,0.0959999999999999,0.2314999999999999,0.2055,0.139,0.17175,0.1795,0.139,0.16475,0.23425,0.2319999999999999,0.23625,0.25275,0.1594999999999999,0.10775,0.1385,0.21175,0.1159999999999999,0.08875,0.1104999999999999,0.2339999999999999,0.0715,0.21975,0.12075,0.10775,0.1044999999999999,0.0999999999999999,0.05775,0.11125,0.1054999999999999,0.1034999999999999,0.072,0.11375,0.24425,0.04975,0.0852499999999999,0.45075,0.0974999999999999,0.307,0.1119999999999999,0.10675,0.17625,0.0895,0.0755,0.0785,0.0685,0.0765,0.1927499999999999,0.04575,0.09075,0.0162499999999999,0.12125,0.0529999999999999,0.246,0.077,0.03725,0.0735,0.0662499999999999,0.0815,0.0564999999999999,0.065,0.1255,0.0655,0.0255,0.0665,0.0329999999999999,0.05825,0.04875,0.0444999999999999,0.0822499999999999,0.0514999999999999,0.0389999999999999,0.0295,0.02975,0.0354999999999999,0.04125,0.04675,0.0147499999999999,0.0665,0.0112499999999999,0.0414999999999999,0.03825,0.021,0.04525,0.024,0.04625,0.05475,0.0424999999999999,0.0232499999999999,0.0329999999999999,0.0272499999999999,0.0105,0.03525,0.03225,0.0509999999999999,0.0187499999999999,0.05675,0.03625
Threesome (1994),0.957,0.957,0.70175,0.8725,0.3715,0.477,0.4277499999999999,0.39975,0.4125,0.492,0.472,0.44475,0.35375,0.4297499999999999,0.498,0.28725,0.36675,0.91,0.2957499999999999,0.503,0.36675,0.8932500000000001,0.24125,0.4815,0.264,0.538,0.344,0.2744999999999999,0.35475,0.23375,0.262,0.22425,0.216,0.3007499999999999,0.2955,0.2045,0.25375,0.255,0.156,0.15025,0.10125,0.23075,0.24525,0.22125,0.39625,0.0837499999999999,0.245,0.3435,0.1332499999999999,0.193,0.17475,0.17325,0.2957499999999999,0.12375,0.196,0.14425,0.20725,0.0974999999999999,0.17425,0.1579999999999999,0.2604999999999999,0.283,0.15575,0.14875,0.118,0.1054999999999999,0.302,0.1154999999999999,0.09825,0.152,0.25425,0.3804999999999999,0.0787499999999999,0.11275,0.0939999999999999,0.12075,0.1225,0.1955,0.0782499999999999,0.03875,0.178,0.0667499999999999,0.0559999999999999,0.09475,0.11325,0.0554999999999999,0.14875,0.1215,0.22925,0.05825,0.135,0.1039999999999999,0.118,0.09175,0.086,0.0755,0.1094999999999999,0.1267499999999999,0.0712499999999999,0.0944999999999999,0.05575,0.0752499999999999,0.079,0.0657499999999999,0.088,0.09775,0.074,0.0642499999999999,0.0782499999999999,0.06025,0.0665,0.084,0.06225,0.0429999999999999,0.083,0.0969999999999999,0.0464999999999999,0.0657499999999999,0.0652499999999999,0.10075,0.06025,0.11725,0.0702499999999999,0.06075,0.03775,0.059,0.05775,0.0705,0.04625,0.0484999999999999,0.1044999999999999,0.03625,0.06025,0.05475,0.0295,0.0324999999999999,0.06225,0.0544999999999999,0.075,0.0275,0.03,0.03275,0.0252499999999999,0.0354999999999999,0.04075,0.0344999999999999,0.0499999999999999,0.0292499999999999,0.029
Carried Away (1996),0.89375,0.89375,0.58925,0.8627499999999999,0.71375,0.39225,0.6865,0.28725,0.48,0.4125,0.475,0.72875,0.6295,0.42125,0.2224999999999999,0.39475,0.3285,0.17375,0.2264999999999999,0.2204999999999999,0.376,0.21725,0.2917499999999999,0.1545,0.673,0.415,0.56925,0.216,0.4545,0.176,0.29825,0.23575,0.1704999999999999,0.1129999999999999,0.18475,0.174,0.38325,0.4975,0.0677499999999999,0.18375,0.15675,0.391,0.255,0.20575,0.46325,0.40475,0.05475,0.3025,0.0949999999999999,0.11525,0.20775,0.0414999999999999,0.08875,0.194,0.22775,0.14275,0.35475,0.0865,0.1564999999999999,0.1704999999999999,0.14575,0.3592499999999999,0.05975,0.13,0.0747499999999999,0.2239999999999999,0.1109999999999999,0.0554999999999999,0.173,0.1735,0.0767499999999999,0.04125,0.05975,0.126,0.0514999999999999,0.0584999999999999,0.09375,0.1545,0.138,0.09,0.3512499999999999,0.0677499999999999,0.14875,0.05275,0.30625,0.05075,0.03225,0.0675,0.0765,0.0579999999999999,0.0772499999999999,0.0795,0.1342499999999999,0.0802499999999999,0.083,0.0705,0.1129999999999999,0.0285,0.093,0.0292499999999999,0.14325,0.09325,0.0959999999999999,0.0702499999999999,0.065,0.0837499999999999,0.2564999999999999,0.0247499999999999,0.0725,0.0847499999999999,0.0499999999999999,0.0424999999999999,0.03875,0.1185,0.0095,0.03,0.03425,0.1119999999999999,0.26725,0.08925,0.06175,0.0424999999999999,0.2005,0.0742499999999999,0.05575,0.02,0.075,0.10725,0.0242499999999999,0.1039999999999999,0.0245,0.0855,0.03025,0.16325,0.04075,0.0185,0.03675,0.03525,0.0222499999999999,0.06,0.03025,0.06025,0.04025,0.04975,0.024,0.0499999999999999,0.0439999999999999,0.1725,0.0177499999999999
Girl 6 (1996),0.8360000000000001,0.8360000000000001,0.663,0.43725,0.5585,0.4125,0.43725,0.3149999999999999,0.547,0.1755,0.39675,0.8554999999999999,0.3745,0.41225,0.37075,0.38425,0.3205,0.279,0.31275,0.20925,0.3149999999999999,0.22325,0.3107499999999999,0.25325,0.5565,0.27925,0.493,0.204,0.14075,0.2927499999999999,0.32875,0.2534999999999999,0.15675,0.1485,0.2309999999999999,0.16325,0.27525,0.25575,0.1312499999999999,0.16725,0.259,0.194,0.24475,0.1395,0.16425,0.064,0.0835,0.49375,0.21675,0.50075,0.16925,0.17975,0.09575,0.14725,0.2035,0.16725,0.15325,0.16325,0.1525,0.1569999999999999,0.127,0.128,0.11575,0.1515,0.0795,0.0745,0.12125,0.09525,0.0722499999999999,0.1114999999999999,0.089,0.15675,0.11275,0.12075,0.0795,0.09325,0.03875,0.0722499999999999,0.0712499999999999,0.09025,0.0795,0.264,0.15575,0.087,0.1362499999999999,0.17175,0.03975,0.0564999999999999,0.12125,0.06175,0.10625,0.09475,0.14475,0.0989999999999999,0.10675,0.10825,0.0652499999999999,0.10775,0.133,0.0605,0.0657499999999999,0.062,0.07,0.0569999999999999,0.1044999999999999,0.05225,0.0944999999999999,0.0742499999999999,0.065,0.05725,0.0885,0.0574999999999999,0.04075,0.0742499999999999,0.0354999999999999,0.0564999999999999,0.03875,0.0939999999999999,0.03925,0.0499999999999999,0.0524999999999999,0.05275,0.05325,0.0489999999999999,0.03525,0.0242499999999999,0.04825,0.03775,0.028,0.0419999999999999,0.0344999999999999,0.071,0.03275,0.03475,0.03125,0.0444999999999999,0.04275,0.03625,0.04375,0.0509999999999999,0.0419999999999999,0.0282499999999999,0.0265,0.03575,0.03275,0.0344999999999999,0.031,0.022,0.03025
Delta of Venus (1995),0.994,0.994,0.595,0.5145,0.366,0.31525,0.5145,0.24425,0.54175,0.1255,0.4469999999999999,0.2455,0.41525,0.4455,0.4225,0.22125,0.503,0.23425,0.4177499999999999,0.2229999999999999,0.251,0.201,0.66525,0.10825,0.35375,0.3635,0.4495,0.27225,0.2239999999999999,0.24125,0.30725,0.23175,0.22075,0.10275,0.23775,0.67075,0.3229999999999999,0.121,0.11325,0.195,0.1985,0.2244999999999999,0.16175,0.1535,0.33625,0.2455,0.0969999999999999,0.2329999999999999,0.1014999999999999,0.11175,0.20775,0.0915,0.08875,0.20525,0.1144999999999999,0.21575,0.1337499999999999,0.1124999999999999,0.1372499999999999,0.20825,0.0974999999999999,0.092,0.0685,0.129,0.0792499999999999,0.088,0.0559999999999999,0.11825,0.1149999999999999,0.1599999999999999,0.0775,0.146,0.63,0.1887499999999999,0.0797499999999999,0.0389999999999999,0.0464999999999999,0.064,0.63,0.0627499999999999,0.0775,0.0479999999999999,0.0732499999999999,0.09125,0.149,0.0795,0.04425,0.0499999999999999,0.05375,0.04325,0.092,0.10725,0.0939999999999999,0.1004999999999999,0.06125,0.12375,0.063,0.0727499999999999,0.0817499999999999,0.089,0.11125,0.25775,0.0682499999999999,0.1927499999999999,0.0805,0.0504999999999999,0.1019999999999999,0.0469999999999999,0.06025,0.075,0.06,0.0605,0.05575,0.1014999999999999,0.04125,0.0344999999999999,0.077,0.03825,0.04175,0.05575,0.132,0.04325,0.0584999999999999,0.03675,0.05375,0.14875,0.10525,0.0817499999999999,0.05975,0.1109999999999999,0.153,0.10875,0.021,0.0414999999999999,0.0245,0.0265,0.0444999999999999,0.077,0.03475,0.016,0.05675,0.0359999999999999,0.14475,0.064,0.0314999999999999,0.0419999999999999,0.05325,0.0715,0.0334999999999999
Switchblade Sisters (1975),0.619,0.515,0.60375,0.493,0.53725,0.51875,0.60975,0.25275,0.56475,0.7645,0.3389999999999999,0.68975,0.4147499999999999,0.424,0.45375,0.78325,0.207,0.175,0.54875,0.353,0.2877499999999999,0.16875,0.27925,0.2415,0.29125,0.36575,0.396,0.32825,0.37175,0.2045,0.33025,0.431,0.33025,0.496,0.199,0.17875,0.0905,0.1855,0.0554999999999999,0.272,0.209,0.212,0.1654999999999999,0.2284999999999999,0.3117499999999999,0.0334999999999999,0.5335,0.30025,0.179,0.45225,0.45925,0.09975,0.132,0.78325,0.2504999999999999,0.16025,0.1109999999999999,0.1475,0.14,0.10775,0.1569999999999999,0.09275,0.11325,0.1195,0.3027499999999999,0.0717499999999999,0.15975,0.09275,0.11925,0.0847499999999999,0.0715,0.12475,0.06,0.0645,0.51875,0.0524999999999999,0.0625,0.131,0.08975,0.11775,0.1149999999999999,0.0797499999999999,0.1019999999999999,0.087,0.0915,0.1039999999999999,0.05525,0.083,0.09775,0.12,0.0705,0.0677499999999999,0.0757499999999999,0.0905,0.0449999999999999,0.05925,0.074,0.0364999999999999,0.4865,0.0369999999999999,0.14175,0.0374999999999999,0.0915,0.05425,0.069,0.03425,0.0314999999999999,0.1372499999999999,0.344,0.1049999999999999,0.0514999999999999,0.074,0.0255,0.04925,0.0185,0.0539999999999999,0.077,0.04375,0.0374999999999999,0.03925,0.0499999999999999,0.05775,0.0832499999999999,0.05225,0.0285,0.0227499999999999,0.0305,0.0705,0.025,0.06125,0.0539999999999999,0.08675,0.0217499999999999,0.0292499999999999,0.0469999999999999,0.0122499999999999,0.0364999999999999,0.04325,0.0272499999999999,0.0414999999999999,0.03725,0.03,0.0197499999999999,0.0344999999999999,0.02975,0.0215,0.0167499999999999,0.0125,0.0165
Striptease (1996),0.75275,0.7345,0.70425,0.28225,0.43225,0.699,0.2847499999999999,0.39825,0.4044999999999999,0.25925,0.5025,0.23625,0.70425,0.4772499999999999,0.376,0.34175,0.53025,0.1564999999999999,0.70425,0.66375,0.24075,0.1935,0.87975,0.265,0.426,0.33825,0.396,0.5545,0.1555,0.23625,0.27425,0.38475,0.26025,0.25925,0.34675,0.23475,0.24225,0.20375,0.3087499999999999,0.207,0.4892499999999999,0.2249999999999999,0.20825,0.16275,0.29925,0.236,0.1845,0.0915,0.3409999999999999,0.10175,0.33525,0.37375,0.276,0.08875,0.18075,0.21675,0.2145,0.0767499999999999,0.17175,0.14725,0.1574999999999999,0.1425,0.3219999999999999,0.3665,0.11825,0.15575,0.1079999999999999,0.6795,0.1175,0.16375,0.10625,0.1195,0.0727499999999999,0.0994999999999999,0.182,0.13,0.42925,0.10575,0.0742499999999999,0.10125,0.0652499999999999,0.0687499999999999,0.0969999999999999,0.11775,0.0842499999999999,0.1099999999999999,0.12225,0.1124999999999999,0.0807499999999999,0.06075,0.1614999999999999,0.1059999999999999,0.16325,0.10025,0.0999999999999999,0.1505,0.0827499999999999,0.0827499999999999,0.11775,0.11175,0.05225,0.0474999999999999,0.0534999999999999,0.0524999999999999,0.0895,0.09575,0.059,0.09775,0.09075,0.11175,0.0757499999999999,0.0755,0.0692499999999999,0.0979999999999999,0.11925,0.059,0.1815,0.0855,0.0494999999999999,0.0817499999999999,0.1004999999999999,0.06175,0.0474999999999999,0.0655,0.11475,0.03925,0.0534999999999999,0.0305,0.0717499999999999,0.04375,0.02,0.09425,0.079,0.0544999999999999,0.03925,0.2279999999999999,0.0627499999999999,0.0762499999999999,0.0949999999999999,0.0172499999999999,0.0544999999999999,0.0384999999999999,0.0272499999999999,0.0354999999999999,0.0569999999999999,0.0287499999999999,0.05025,0.03025,0.067
Babyfever (1994),0.4965,0.7705,0.78775,0.7525,0.80725,0.38775,0.7525,0.62975,0.77075,0.3542499999999999,0.4995,0.3884999999999999,0.7525,0.405,0.7525,0.5295,0.77075,0.402,0.39825,0.262,0.7525,0.364,0.2935,0.1235,0.474,0.3085,0.65025,0.30125,0.2015,0.3295,0.32575,0.31325,0.373,0.22875,0.248,0.3047499999999999,0.53025,0.20525,0.1195,0.28,0.1385,0.23125,0.32975,0.08775,0.60525,0.24925,0.24025,0.0999999999999999,0.0954999999999999,0.08,0.178,0.0935,0.1714999999999999,0.15725,0.16375,0.20375,0.1885,0.235,0.211,0.12375,0.0979999999999999,0.11375,0.09225,0.30925,0.093,0.0697499999999999,0.1149999999999999,0.152,0.2664999999999999,0.0787499999999999,0.08675,0.4885,0.6465,0.1465,0.11325,0.1342499999999999,0.21475,0.1099999999999999,0.3175,0.0815,0.0885,0.0994999999999999,0.1094999999999999,0.62875,0.11125,0.4912499999999999,0.0255,0.1357499999999999,0.15475,0.0777499999999999,0.12275,0.20875,0.077,0.1382499999999999,0.0797499999999999,0.1149999999999999,0.0857499999999999,0.1425,0.0735,0.0857499999999999,0.0655,0.0519999999999999,0.1109999999999999,0.17125,0.0625,0.05725,0.3117499999999999,0.0394999999999999,0.1054999999999999,0.0647499999999999,0.05725,0.216,0.03925,0.09275,0.1365,0.348,0.19,0.09425,0.10925,0.1169999999999999,0.0805,0.0579999999999999,0.22475,0.0504999999999999,0.066,0.10225,0.18275,0.3047499999999999,0.0217499999999999,0.0359999999999999,0.3575,0.14,0.03125,0.52525,0.08925,0.08625,0.0252499999999999,0.0534999999999999,0.0177499999999999,0.0615,0.0579999999999999,0.1327499999999999,0.45625,0.0414999999999999,0.0775,0.04875,0.0459999999999999,0.03725,0.03525
Foxfire (1996),0.64125,0.54225,0.654,0.3369999999999999,0.8127500000000001,0.4385,0.33475,0.4555,0.59525,0.7729999999999999,0.7509999999999999,0.217,0.4409999999999999,0.4499999999999999,0.3365,0.728,0.3185,0.37575,0.27725,0.23775,0.33475,0.86625,0.48375,0.5355,0.405,0.3057499999999999,0.36,0.3345,0.2967499999999999,0.2075,0.31325,0.285,0.189,0.30025,0.2324999999999999,0.26175,0.156,0.2165,0.24275,0.2219999999999999,0.1257499999999999,0.3435,0.1925,0.181,0.1455,0.071,0.1149999999999999,0.1225,0.0707499999999999,0.2664999999999999,0.21225,0.2455,0.17575,0.31675,0.189,0.15325,0.28075,0.2935,0.15525,0.16025,0.23725,0.1912499999999999,0.21675,0.16025,0.235,0.1674999999999999,0.1905,0.29225,0.1169999999999999,0.14125,0.1634999999999999,0.1235,0.292,0.073,0.1362499999999999,0.09375,0.0817499999999999,0.134,0.1019999999999999,0.04025,0.20325,0.0687499999999999,0.1124999999999999,0.088,0.0832499999999999,0.20375,0.0665,0.1019999999999999,0.1104999999999999,0.0697499999999999,0.1327499999999999,0.1357499999999999,0.092,0.09325,0.1129999999999999,0.0787499999999999,0.10275,0.05975,0.0925,0.09925,0.1255,0.03575,0.0944999999999999,0.074,0.12025,0.0647499999999999,0.0845,0.4902499999999999,0.18425,0.0944999999999999,0.11175,0.08975,0.06,0.1049999999999999,0.0554999999999999,0.0707499999999999,0.25025,0.05425,0.05475,0.0494999999999999,0.0697499999999999,0.0707499999999999,0.05975,0.1995,0.0584999999999999,0.0349999999999999,0.09225,0.05975,0.0237499999999999,0.0642499999999999,0.0434999999999999,0.15675,0.03425,0.09925,0.4605,0.03525,0.0855,0.0687499999999999,0.072,0.0494999999999999,0.0404999999999999,0.04375,0.0287499999999999,0.04075,0.0439999999999999,0.0359999999999999,0.0324999999999999,0.029,0.023
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",0.5615,0.6055,0.65925,0.79725,0.4645,0.2905,0.54975,0.53975,0.4295,0.1149999999999999,0.4034999999999999,0.2194999999999999,0.3505,0.4307499999999999,0.49975,0.3784999999999999,0.283,0.9895,0.34025,0.681,0.422,0.82925,0.1902499999999999,0.68475,0.2524999999999999,0.6825,0.38475,0.2544999999999999,0.51575,0.22575,0.2279999999999999,0.207,0.53975,0.23725,0.182,0.1714999999999999,0.0805,0.2977499999999999,0.1845,0.1679999999999999,0.17125,0.23575,0.1044999999999999,0.23075,0.0559999999999999,0.4197499999999999,0.1885,0.123,0.275,0.12175,0.1569999999999999,0.0812499999999999,0.09375,0.67775,0.09725,0.14075,0.32725,0.21025,0.153,0.1382499999999999,0.1039999999999999,0.1455,0.18125,0.1377499999999999,0.0509999999999999,0.0705,0.11725,0.25375,0.1044999999999999,0.2867499999999999,0.3475,0.0464999999999999,0.34075,0.0642499999999999,0.0655,0.0212499999999999,0.0205,0.05625,0.34075,0.04675,0.0837499999999999,0.0305,0.05475,0.15625,0.0504999999999999,0.09025,0.0685,0.0364999999999999,0.0964999999999999,0.029,0.1235,0.1084999999999999,0.557,0.1255,0.1144999999999999,0.0772499999999999,0.0722499999999999,0.0544999999999999,0.0687499999999999,0.0747499999999999,0.23825,0.35775,0.0662499999999999,0.951,0.0825,0.142,0.1049999999999999,0.0539999999999999,0.0685,0.06125,0.0715,0.04125,0.0742499999999999,0.09725,0.015,0.0772499999999999,0.04475,0.02975,0.0665,0.028,0.0389999999999999,0.05675,0.0319999999999999,0.0519999999999999,0.03875,0.1515,0.1019999999999999,0.1104999999999999,0.0162499999999999,0.05675,0.3249999999999999,0.04075,0.0682499999999999,0.0217499999999999,0.064,0.0292499999999999,0.1555,0.0419999999999999,0.0305,0.05225,0.0235,0.0697499999999999,0.04975,0.1252499999999999,0.0745,0.0282499999999999,0.03575,0.04375,0.0185
