movieId,original,weird,greed,vengeance,drama,good,betrayal,culture clash,melancholic,runaway,surveillance,dialogue,pornography,independent film,mentor,drinking,chase,quirky,light,fight scenes,adaptation,very funny,catastrophe,good music,weapons,life & death,awesome soundtrack,unlikely friendships,fun movie,addiction,foul language,death,absurd,life philosophy,film noir,classic car,underrated,multiple storylines,alter ego,sexy,sacrifice,nudity (full frontal - brief),predictable,irish accent,nudity (topless - brief),not funny,creativity,pulp,fantasy world,british,ensemble cast,islam,dysfunctional family,prejudice,california,survival,childhood,transformation,period piece,first contact,too long,small town,writers,stereotypes,hotel,directorial debut,queer,hospital,kidnapping,family,farce,brothers,prison,road movie,new jersey,dreams,censorship,doctors,stoner movie,80s,memory,new york city,teen movie,wartime,best of 2005,tokyo,wilderness,texas,simple,los angeles,alternate history,women,potential oscar nom,buddy movie,graphic novel,desert,1930s,hunting,lawyer,computer animation,bollywood,indians,blindness,trilogy,unlikeable characters,rebellion,divorce,internet,hip hop,nudity (rear),workplace,robert downey jr,no plot,kick-butt women,prostitution,race,russian,camp,cancer,oil,mad scientist,notable nudity,atheism,father daughter relationship,san francisco,australia,snakes,stand-up comedy,goth,island,homeless,time,french,adoption,documentary,radio,interracial romance,god,made for tv,immortality,wine,finnish,reality tv,ghosts/afterlife,shopping,remake,fashion,too short,single father
Blade Runner (1982),0.98,0.98,0.98,0.8075000000000001,0.95975,0.95975,0.80925,0.95975,0.9505,0.9505,0.82375,0.9505,0.94225,0.94225,0.517,0.80375,0.608,0.4525,0.8227500000000001,0.8089999999999999,0.8300000000000001,0.63325,0.89575,0.6585,0.608,0.9305,0.7637499999999999,0.2175,0.30625,0.0697499999999999,0.063,0.2827499999999999,0.4599999999999999,0.54625,0.8672500000000001,0.3545,0.40375,0.14575,0.9275,0.3525,0.3275,0.24525,0.389,0.1835,0.3834999999999999,0.3804999999999999,0.4305,0.32325,0.57325,0.291,0.1272499999999999,0.252,0.22275,0.213,0.483,0.99725,0.32725,0.524,0.235,0.9965,0.22225,0.12125,0.1709999999999999,0.0795,0.27525,0.20625,0.16925,0.10875,0.0524999999999999,0.09875,0.15675,0.068,0.08725,0.1684999999999999,0.1034999999999999,0.51,0.1694999999999999,0.2175,0.2574999999999999,0.525,0.723,0.0857499999999999,0.16825,0.076,0.1164999999999999,0.46525,0.18225,0.062,0.25925,0.8839999999999999,0.177,0.1365,0.04575,0.079,0.09175,0.3037499999999999,0.144,0.36275,0.0182499999999999,0.3215,0.10075,0.1084999999999999,0.14525,0.3994999999999999,0.068,0.42125,0.07,0.1325,0.03475,0.11225,0.1405,0.05425,0.1094999999999999,0.0642499999999999,0.0915,0.0959999999999999,0.04325,0.1475,0.05575,0.29725,0.45675,0.0414999999999999,0.136,0.0944999999999999,0.09625,0.04625,0.31925,0.065,0.12425,0.1215,0.0752499999999999,0.24475,0.059,0.04325,0.0419999999999999,0.0564999999999999,0.0625,0.19,0.0865,0.67275,0.0549999999999999,0.0215,0.0319999999999999,0.121,0.05625,0.019,0.05325,0.0434999999999999,0.0167499999999999
True Romance (1993),0.9815,0.9365,0.912,0.9815,0.91225,0.91225,0.9815,0.91225,0.72775,0.912,0.94125,0.9255,0.94125,0.67375,0.83175,0.259,0.8400000000000001,0.9365,0.912,0.8480000000000001,0.46375,0.733,0.4207499999999999,0.53175,0.83925,0.174,0.53175,0.215,0.6085,0.8402499999999999,0.8022499999999999,0.185,0.3784999999999999,0.2925,0.22525,0.399,0.503,0.74125,0.4772499999999999,0.641,0.29325,0.383,0.24,0.391,0.24,0.3129999999999999,0.1952499999999999,0.68375,0.3249999999999999,0.175,0.939,0.1382499999999999,0.28225,0.24375,0.51425,0.0682499999999999,0.1114999999999999,0.309,0.16575,0.1975,0.1505,0.1327499999999999,0.28125,0.21025,0.3854999999999999,0.2065,0.26275,0.122,0.12225,0.09975,0.279,0.1515,0.12075,0.1915,0.15775,0.15575,0.21525,0.1089999999999999,0.30225,0.1292499999999999,0.0855,0.0802499999999999,0.1795,0.0979999999999999,0.1265,0.1185,0.11475,0.133,0.0905,0.6685,0.1282499999999999,0.10775,0.2065,0.2284999999999999,0.3429999999999999,0.0687499999999999,0.078,0.09075,0.0574999999999999,0.09575,0.11275,0.0697499999999999,0.143,0.0725,0.3505,0.0717499999999999,0.11525,0.0742499999999999,0.1119999999999999,0.0964999999999999,0.0795,0.427,0.0652499999999999,0.11125,0.1694999999999999,0.0845,0.06025,0.0954999999999999,0.0539999999999999,0.05125,0.06025,0.11175,0.0712499999999999,0.04825,0.0544999999999999,0.0514999999999999,0.1275,0.086,0.0569999999999999,0.0665,0.0252499999999999,0.0424999999999999,0.0524999999999999,0.0574999999999999,0.03925,0.0205,0.15375,0.06225,0.05975,0.0409999999999999,0.0637499999999999,0.03,0.0647499999999999,0.03925,0.0399999999999999,0.0212499999999999,0.04075,0.0424999999999999,0.0152499999999999
"Silence of the Lambs, The (1991)",0.98975,0.98925,0.98975,0.98975,0.99325,0.99325,0.88825,0.99325,0.94,0.99325,0.975,0.98925,0.84425,0.98675,0.8552500000000001,0.7909999999999999,0.7629999999999999,0.4875,0.8565,0.521,0.944,0.8565,0.57125,0.43875,0.521,0.45475,0.302,0.34225,0.7629999999999999,0.22175,0.40725,0.27725,0.4004999999999999,0.28125,0.3077499999999999,0.36,0.40325,0.29525,0.4549999999999999,0.4489999999999999,0.49575,0.488,0.623,0.26625,0.2624999999999999,0.4722499999999999,0.3205,0.3239999999999999,0.251,0.3445,0.1287499999999999,0.32175,0.2185,0.49575,0.191,0.2495,0.3165,0.30225,0.32175,0.2395,0.138,0.177,0.258,0.2865,0.198,0.1927499999999999,0.41725,0.3329999999999999,0.672,0.21175,0.1225,0.1327499999999999,0.60325,0.1119999999999999,0.09975,0.2189999999999999,0.22825,0.42625,0.1257499999999999,0.183,0.1845,0.1049999999999999,0.14925,0.11925,0.22225,0.0822499999999999,0.10675,0.0715,0.16025,0.06175,0.279,0.17325,0.18625,0.23375,0.2339999999999999,0.04775,0.12475,0.189,0.144,0.15925,0.15175,0.0489999999999999,0.268,0.14725,0.0695,0.1649999999999999,0.0939999999999999,0.1322499999999999,0.0344999999999999,0.066,0.05075,0.1257499999999999,0.0524999999999999,0.04625,0.0584999999999999,0.137,0.0675,0.1302499999999999,0.075,0.03125,0.2395,0.0747499999999999,0.1094999999999999,0.05675,0.1069999999999999,0.0632499999999999,0.2025,0.0735,0.085,0.1129999999999999,0.05375,0.12175,0.04525,0.05075,0.0439999999999999,0.10925,0.05525,0.04875,0.1287499999999999,0.03675,0.0409999999999999,0.025,0.08825,0.0569999999999999,0.025,0.0207499999999999,0.0434999999999999,0.0519999999999999,0.029
"Wild Bunch, The (1969)",0.988,0.972,0.972,0.988,0.972,0.972,0.988,0.972,0.9565,0.95175,0.8725,0.95175,0.9095,0.7085,0.50075,0.82125,0.644,0.52125,0.80725,0.57925,0.35675,0.679,0.42225,0.3854999999999999,0.73975,0.529,0.475,0.80575,0.308,0.2355,0.17775,0.5815,0.3472499999999999,0.354,0.4205,0.37175,0.3535,0.28225,0.3185,0.37875,0.4649999999999999,0.4762499999999999,0.2915,0.2475,0.28225,0.353,0.1965,0.349,0.25025,0.24475,0.3315,0.371,0.1387499999999999,0.38025,0.3625,0.2684999999999999,0.45625,0.3295,0.2314999999999999,0.21375,0.247,0.26525,0.11175,0.27175,0.2455,0.178,0.365,0.14975,0.15475,0.14225,0.3472499999999999,0.32425,0.20925,0.36275,0.1322499999999999,0.1109999999999999,0.5615,0.11025,0.39525,0.197,0.0782499999999999,0.10225,0.1387499999999999,0.1845,0.1312499999999999,0.27175,0.2194999999999999,0.77,0.209,0.11375,0.0732499999999999,0.217,0.1195,0.119,0.393,0.5135,0.1855,0.3722499999999999,0.068,0.1765,0.081,0.3115,0.21075,0.1579999999999999,0.11425,0.15825,0.1024999999999999,0.0494999999999999,0.05825,0.17825,0.09975,0.0277499999999999,0.04875,0.14375,0.26975,0.0979999999999999,0.0715,0.22975,0.04675,0.14825,0.1382499999999999,0.04425,0.0549999999999999,0.0409999999999999,0.14225,0.1255,0.1317499999999999,0.09825,0.1704999999999999,0.09475,0.0677499999999999,0.11325,0.0529999999999999,0.09125,0.0782499999999999,0.0379999999999999,0.128,0.04775,0.0524999999999999,0.06075,0.066,0.074,0.0305,0.0707499999999999,0.03,0.0132499999999999,0.0915,0.0252499999999999,0.02
Fargo (1996),0.96775,0.98525,0.96775,0.8905000000000001,0.96775,0.96775,0.931,0.96775,0.8685,0.92575,0.8452500000000001,0.8685,0.8452500000000001,0.8440000000000001,0.77875,0.64975,0.5085,0.98525,0.8227500000000001,0.27075,0.4185,0.69525,0.48775,0.595,0.202,0.36775,0.415,0.3465,0.3675,0.28,0.3974999999999999,0.2355,0.80925,0.305,0.44825,0.3235,0.37275,0.22725,0.1495,0.2955,0.1175,0.3725,0.387,0.25825,0.16975,0.32425,0.382,0.2254999999999999,0.204,0.2847499999999999,0.24375,0.11775,0.42,0.2025,0.23175,0.09125,0.14475,0.26375,0.18125,0.17025,0.0795,0.49175,0.32025,0.1915,0.2937499999999999,0.156,0.306,0.1892499999999999,0.92575,0.1415,0.501,0.4549999999999999,0.129,0.3485,0.1915,0.1109999999999999,0.1495,0.1375,0.3329999999999999,0.143,0.10075,0.1034999999999999,0.10375,0.1362499999999999,0.11975,0.0847499999999999,0.1972499999999999,0.2254999999999999,0.2604999999999999,0.11675,0.10625,0.1185,0.16425,0.21975,0.0605,0.128,0.1109999999999999,0.0979999999999999,0.15475,0.1089999999999999,0.145,0.1262499999999999,0.1365,0.0737499999999999,0.2524999999999999,0.0627499999999999,0.1235,0.0665,0.0979999999999999,0.0642499999999999,0.18,0.1104999999999999,0.18225,0.078,0.1009999999999999,0.05675,0.0514999999999999,0.068,0.05125,0.0675,0.0524999999999999,0.04975,0.0792499999999999,0.0765,0.05025,0.1049999999999999,0.0767499999999999,0.0855,0.0554999999999999,0.0409999999999999,0.05325,0.0222499999999999,0.064,0.1252499999999999,0.062,0.059,0.04675,0.03625,0.04525,0.03075,0.1604999999999999,0.079,0.0569999999999999,0.0534999999999999,0.03525,0.0135,0.04375,0.0222499999999999,0.0147499999999999
Trainspotting (1996),0.95425,0.97375,0.95425,0.92625,0.95425,0.95425,0.92625,0.95425,0.954,0.8105,0.539,0.78,0.8035000000000001,0.7845,0.78925,0.7602500000000001,0.69425,0.97375,0.7609999999999999,0.8127500000000001,0.9345,0.7609999999999999,0.45575,0.8600000000000001,0.1987499999999999,0.68275,0.8600000000000001,0.843,0.4157499999999999,0.9945,0.55125,0.4034999999999999,0.69675,0.632,0.1245,0.3715,0.398,0.614,0.4555,0.3415,0.14975,0.429,0.2534999999999999,0.5635,0.2817499999999999,0.39625,0.3702499999999999,0.34875,0.31475,0.78175,0.4915,0.22525,0.23825,0.33475,0.21175,0.1465,0.5025,0.29425,0.2534999999999999,0.18425,0.1515,0.23375,0.23375,0.2495,0.1915,0.28625,0.544,0.3355,0.0499999999999999,0.1014999999999999,0.6235,0.179,0.1915,0.2704999999999999,0.2005,0.45475,0.60225,0.124,0.6175,0.3705,0.10525,0.09325,0.235,0.1014999999999999,0.0974999999999999,0.1545,0.12475,0.1084999999999999,0.1317499999999999,0.062,0.0935,0.12125,0.10475,0.21525,0.1915,0.0777499999999999,0.0717499999999999,0.0687499999999999,0.0354999999999999,0.1282499999999999,0.14125,0.0725,0.1034999999999999,0.196,0.24525,0.2624999999999999,0.0554999999999999,0.08,0.152,0.126,0.15775,0.23825,0.0702499999999999,0.07,0.08675,0.128,0.0657499999999999,0.173,0.1495,0.0354999999999999,0.1104999999999999,0.0687499999999999,0.0705,0.072,0.0409999999999999,0.1154999999999999,0.0745,0.11525,0.0762499999999999,0.0817499999999999,0.1907499999999999,0.0627499999999999,0.0454999999999999,0.0564999999999999,0.0762499999999999,0.0625,0.05525,0.077,0.0637499999999999,0.04825,0.05075,0.10975,0.1034999999999999,0.1009999999999999,0.0504999999999999,0.0137499999999999,0.04575,0.0494999999999999,0.0152499999999999
"Godfather, The (1972)",0.98675,0.994,0.994,0.93625,0.99125,0.99125,0.97825,0.994,0.994,0.994,0.99825,0.994,0.87375,0.73275,0.54475,0.8009999999999999,0.6445,0.45225,0.913,0.6445,0.93425,0.6695,0.5055,0.64825,0.6445,0.3419999999999999,0.64825,0.312,0.64925,0.2915,0.512,0.2965,0.217,0.23625,0.27625,0.36275,0.29425,0.6485,0.46175,0.289,0.50725,0.32125,0.3007499999999999,0.33575,0.3375,0.396,0.1704999999999999,0.2012499999999999,0.3199999999999999,0.23775,0.63625,0.558,0.72025,0.3215,0.189,0.1775,0.211,0.373,0.50725,0.22925,0.7697499999999999,0.1134999999999999,0.17375,0.2804999999999999,0.18625,0.1564999999999999,0.2095,0.2304999999999999,0.0925,0.73925,0.141,0.39875,0.138,0.0812499999999999,0.1154999999999999,0.1044999999999999,0.2204999999999999,0.10875,0.1039999999999999,0.11425,0.0815,0.6,0.10425,0.37925,0.1659999999999999,0.1302499999999999,0.0792499999999999,0.12,0.1694999999999999,0.069,0.2375,0.1019999999999999,0.118,0.1215,0.0645,0.10425,0.2955,0.0655,0.67175,0.1995,0.36075,0.2189999999999999,0.0885,0.5635,0.0419999999999999,0.1555,0.267,0.0974999999999999,0.0484999999999999,0.04675,0.0429999999999999,0.065,0.0855,0.0757499999999999,0.09925,0.09975,0.10075,0.0742499999999999,0.141,0.2214999999999999,0.1235,0.05325,0.09825,0.1215,0.0559999999999999,0.0494999999999999,0.12425,0.077,0.0469999999999999,0.0707499999999999,0.021,0.0802499999999999,0.04075,0.1977499999999999,0.0554999999999999,0.0414999999999999,0.11775,0.1402499999999999,0.11025,0.0627499999999999,0.0574999999999999,0.0267499999999999,0.0707499999999999,0.0157499999999999,0.028,0.0137499999999999,0.03875,0.0369999999999999,0.0579999999999999
Reservoir Dogs (1992),0.99075,0.987,0.97525,0.99075,0.96875,0.96875,0.9895,0.96875,0.945,0.94625,0.98825,0.94725,0.96175,0.914,0.7185,0.65625,0.8180000000000001,0.987,0.94625,0.8887499999999999,0.52475,0.8607499999999999,0.4479999999999999,0.8402499999999999,0.77125,0.4327499999999999,0.8402499999999999,0.4515,0.65525,0.6065,0.904,0.3662499999999999,0.666,0.3265,0.49,0.4615,0.42225,0.7869999999999999,0.58125,0.574,0.1907499999999999,0.39525,0.391,0.39075,0.3784999999999999,0.32575,0.35975,0.6535,0.24875,0.369,0.82525,0.1604999999999999,0.27025,0.27025,0.2,0.1415,0.213,0.22625,0.16225,0.2189999999999999,0.197,0.1372499999999999,0.28425,0.28075,0.23725,0.7295,0.26375,0.2145,0.4505,0.14325,0.53075,0.1987499999999999,0.176,0.1295,0.1805,0.0944999999999999,0.4157499999999999,0.122,0.258,0.17225,0.1375,0.12125,0.1144999999999999,0.1515,0.23525,0.14325,0.1654999999999999,0.1375,0.1745,0.235,0.2007499999999999,0.088,0.183,0.27425,0.37475,0.1235,0.076,0.0725,0.11075,0.127,0.135,0.068,0.1235,0.1074999999999999,0.16375,0.10625,0.085,0.08975,0.1985,0.10025,0.1109999999999999,0.1287499999999999,0.174,0.15175,0.0579999999999999,0.0775,0.0647499999999999,0.1365,0.0615,0.0489999999999999,0.0745,0.0705,0.0935,0.04125,0.05475,0.0762499999999999,0.09725,0.1044999999999999,0.068,0.05825,0.0285,0.0514999999999999,0.0757499999999999,0.06125,0.05475,0.1084999999999999,0.0444999999999999,0.0747499999999999,0.0692499999999999,0.0394999999999999,0.0504999999999999,0.04475,0.0807499999999999,0.0247499999999999,0.0232499999999999,0.0237499999999999,0.03325,0.03325,0.0107499999999999
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",0.986,0.986,0.986,0.9435,0.986,0.986,0.86425,0.986,0.97275,0.97275,0.62325,0.97275,0.8025,0.79775,0.64425,0.81125,0.55175,0.62625,0.893,0.72725,0.414,0.8222499999999999,0.4525,0.8759999999999999,0.55175,0.4237499999999999,0.9165,0.57825,0.48275,0.2229999999999999,0.2465,0.3285,0.45425,0.2485,0.33875,0.4247499999999999,0.4075,0.38425,0.36275,0.23725,0.67775,0.355,0.39225,0.255,0.22875,0.3409999999999999,0.24075,0.265,0.59175,0.3335,0.25,0.67775,0.1755,0.3435,0.2985,0.346,0.516,0.2564999999999999,0.55775,0.3914999999999999,0.804,0.20825,0.14325,0.3305,0.179,0.20775,0.1745,0.1325,0.16175,0.1709999999999999,0.44875,0.2284999999999999,0.2345,0.16775,0.1265,0.1252499999999999,0.11875,0.10025,0.36275,0.21075,0.0905,0.0944999999999999,0.1614999999999999,0.67775,0.1164999999999999,0.1535,0.2,0.3329999999999999,0.26275,0.0645,0.16025,0.0935,0.09725,0.17975,0.0807499999999999,0.891,0.1335,0.2554999999999999,0.087,0.1579999999999999,0.16025,0.37175,0.1049999999999999,0.75325,0.12075,0.21475,0.0564999999999999,0.062,0.0855,0.24775,0.05175,0.0559999999999999,0.1205,0.12275,0.1109999999999999,0.1317499999999999,0.12475,0.3025,0.06175,0.1669999999999999,0.18075,0.03725,0.064,0.05525,0.0695,0.1129999999999999,0.2475,0.0712499999999999,0.0667499999999999,0.1257499999999999,0.04275,0.22575,0.03975,0.0484999999999999,0.0459999999999999,0.0825,0.0755,0.0959999999999999,0.0782499999999999,0.09775,0.0579999999999999,0.0595,0.0257499999999999,0.03375,0.0192499999999999,0.0232499999999999,0.04225,0.03,0.0152499999999999
"Clockwork Orange, A (1971)",0.9915,0.99225,0.99225,0.9915,0.975,0.975,0.986,0.99225,0.99225,0.99225,0.8932500000000001,0.99225,0.97825,0.927,0.539,0.749,0.25675,0.92225,0.69475,0.2644999999999999,0.9605,0.69475,0.4095,0.7965,0.27025,0.71075,0.5235,0.22475,0.1945,0.56375,0.213,0.351,0.87825,0.56,0.3149999999999999,0.374,0.355,0.2185,0.4115,0.74875,0.10625,0.6285,0.5155,0.12275,0.52725,0.3355,0.3794999999999999,0.3065,0.22125,0.4107499999999999,0.0409999999999999,0.65675,0.22575,0.3215,0.14125,0.8534999999999999,0.29725,0.3575,0.22475,0.8534999999999999,0.1475,0.1004999999999999,0.25775,0.18125,0.2095,0.30325,0.4609999999999999,0.20375,0.11875,0.0832499999999999,0.67875,0.1614999999999999,0.6365,0.16725,0.08825,0.3269999999999999,0.96975,0.21325,0.5035,0.12475,0.1795,0.09725,0.16825,0.1024999999999999,0.1689999999999999,0.17075,0.1059999999999999,0.068,0.16575,0.0702499999999999,0.1985,0.1987499999999999,0.1014999999999999,0.0637499999999999,0.5935,0.079,0.05925,0.059,0.063,0.1745,0.0747499999999999,0.03725,0.1569999999999999,0.0707499999999999,0.1987499999999999,0.544,0.05925,0.0652499999999999,0.06075,0.123,0.154,0.0827499999999999,0.05775,0.0772499999999999,0.16125,0.0825,0.0812499999999999,0.18725,0.03875,0.04825,0.15675,0.05475,0.14825,0.0354999999999999,0.0399999999999999,0.05425,0.15,0.10825,0.208,0.06175,0.277,0.0792499999999999,0.05025,0.0584999999999999,0.05525,0.0252499999999999,0.03575,0.186,0.08,0.0984999999999999,0.0444999999999999,0.027,0.14475,0.03175,0.03225,0.0162499999999999,0.0499999999999999,0.0185,0.0112499999999999
Once Upon a Time in the West (C'era una volta il West) (1968),0.9815,0.98425,0.98425,0.9345,0.9815,0.9815,0.7989999999999999,0.98425,0.98425,0.98425,0.66125,0.98425,0.84125,0.6965,0.565,0.8247500000000001,0.45525,0.473,0.8234999999999999,0.55675,0.418,0.641,0.426,0.75475,0.4449999999999999,0.53675,0.88775,0.43875,0.249,0.1709999999999999,0.1049999999999999,0.50525,0.27525,0.28125,0.44025,0.4365,0.43425,0.2947499999999999,0.29725,0.2845,0.26325,0.3007499999999999,0.23725,0.35975,0.3944999999999999,0.365,0.28425,0.239,0.4925,0.27225,0.3249999999999999,0.2435,0.1935,0.3047499999999999,0.26825,0.2105,0.4355,0.3315,0.257,0.2115,0.8594999999999999,0.26875,0.1385,0.1515,0.25225,0.151,0.1305,0.1545,0.1079999999999999,0.1985,0.26825,0.2734999999999999,0.1475,0.2224999999999999,0.1119999999999999,0.23325,0.2209999999999999,0.1629999999999999,0.2905,0.14575,0.1775,0.0979999999999999,0.1009999999999999,0.2022499999999999,0.11275,0.274,0.289,0.2774999999999999,0.2817499999999999,0.0815,0.1159999999999999,0.1515,0.076,0.091,0.05275,0.7225,0.17025,0.2185,0.1039999999999999,0.1405,0.15,0.4745,0.1402499999999999,0.58225,0.0379999999999999,0.1079999999999999,0.0994999999999999,0.05825,0.04425,0.129,0.0625,0.0374999999999999,0.10825,0.1362499999999999,0.2269999999999999,0.1039999999999999,0.0702499999999999,0.1044999999999999,0.0662499999999999,0.2239999999999999,0.1317499999999999,0.03075,0.0657499999999999,0.06,0.11325,0.086,0.2007499999999999,0.1004999999999999,0.0702499999999999,0.11875,0.0424999999999999,0.309,0.0792499999999999,0.05525,0.062,0.059,0.10875,0.0615,0.06125,0.10075,0.07,0.0305,0.0195,0.03825,0.0262499999999999,0.016,0.04825,0.0292499999999999,0.0187499999999999
Goodfellas (1990),0.9985,0.98725,0.98725,0.98625,0.99875,0.99325,0.99625,0.99325,0.98725,0.99325,0.99975,0.98725,0.952,0.81375,0.89175,0.70575,0.917,0.885,0.8625,0.7855000000000001,0.952,0.778,0.45375,0.83175,0.4545,0.62175,0.83175,0.6275,0.6325,0.724,0.8592500000000001,0.32925,0.3275,0.52525,0.3305,0.4712499999999999,0.4419999999999999,0.4855,0.5405,0.3482499999999999,0.296,0.3105,0.261,0.44025,0.3115,0.3269999999999999,0.2564999999999999,0.298,0.281,0.26625,0.526,0.296,0.24725,0.282,0.1987499999999999,0.30125,0.56875,0.35975,0.296,0.18325,0.6625,0.22725,0.1609999999999999,0.30625,0.1584999999999999,0.21975,0.1679999999999999,0.22475,0.11925,0.30025,0.2284999999999999,0.26875,0.52,0.119,0.3715,0.3612499999999999,0.1119999999999999,0.1897499999999999,0.33875,0.4155,0.09825,0.58425,0.15125,0.1325,0.147,0.1282499999999999,0.12375,0.14175,0.1885,0.05175,0.122,0.09725,0.22875,0.239,0.1485,0.0524999999999999,0.3369999999999999,0.1009999999999999,0.24,0.14375,0.141,0.091,0.1114999999999999,0.30325,0.1169999999999999,0.1699999999999999,0.136,0.0682499999999999,0.18,0.0925,0.061,0.12025,0.0544999999999999,0.04875,0.0595,0.1505,0.10475,0.075,0.14125,0.05975,0.10725,0.04075,0.0494999999999999,0.06125,0.0595,0.04725,0.08675,0.1604999999999999,0.04925,0.0692499999999999,0.0569999999999999,0.1099999999999999,0.0434999999999999,0.0544999999999999,0.072,0.09025,0.03325,0.0722499999999999,0.09675,0.0615,0.04375,0.0755,0.063,0.0444999999999999,0.0255,0.0185,0.0459999999999999,0.0509999999999999,0.0175
"Killer, The (Die xue shuang xiong) (1989)",0.96475,0.9545,0.9545,0.96475,0.8812500000000001,0.8812500000000001,0.9805,0.9085,0.9385,0.9085,0.9805,0.9085,0.8205,0.8585,0.70725,0.67025,0.942,0.5485,0.657,0.942,0.4795,0.41625,0.4367499999999999,0.3645,0.942,0.4735,0.4024999999999999,0.8972500000000001,0.3625,0.30825,0.3319999999999999,0.3774999999999999,0.27525,0.40725,0.476,0.3994999999999999,0.39175,0.2957499999999999,0.4515,0.4559999999999999,0.4415,0.24325,0.2185,0.2967499999999999,0.2927499999999999,0.3672499999999999,0.42025,0.385,0.363,0.3275,0.1505,0.22825,0.3047499999999999,0.31575,0.2155,0.3075,0.37775,0.37575,0.2012499999999999,0.303,0.2135,0.22375,0.12325,0.3245,0.2274999999999999,0.207,0.32575,0.3219999999999999,0.1305,0.264,0.23725,0.3007499999999999,0.1275,0.17975,0.1395,0.1104999999999999,0.1745,0.1089999999999999,0.1435,0.2774999999999999,0.086,0.0747499999999999,0.15525,0.1109999999999999,0.1415,0.3605,0.2105,0.17225,0.23775,0.08,0.08925,0.16575,0.1104999999999999,0.34475,0.279,0.2025,0.17675,0.20375,0.0449999999999999,0.2345,0.35575,0.2475,0.698,0.285,0.09175,0.1495,0.10375,0.0697499999999999,0.1252499999999999,0.0959999999999999,0.1445,0.0285,0.10225,0.32925,0.1049999999999999,0.131,0.086,0.2015,0.12275,0.12225,0.1555,0.09425,0.0682499999999999,0.0905,0.0707499999999999,0.1355,0.1169999999999999,0.10675,0.12075,0.129,0.05375,0.0524999999999999,0.11475,0.09325,0.14175,0.0324999999999999,0.1594999999999999,0.0944999999999999,0.083,0.09325,0.05825,0.11825,0.05425,0.04575,0.05525,0.0242499999999999,0.05425,0.05775,0.0215
"Godfather: Part II, The (1974)",0.98375,0.98375,0.98375,0.93,0.99675,0.99675,0.971,0.99675,0.98375,0.99675,0.9945,0.98375,0.8302499999999999,0.74825,0.72975,0.8485,0.4835,0.37725,0.867,0.4835,0.8955,0.547,0.47975,0.54375,0.4835,0.44475,0.408,0.4215,0.49075,0.2012499999999999,0.286,0.29,0.17575,0.25825,0.356,0.3385,0.27775,0.3305,0.3532499999999999,0.32925,0.56425,0.3914999999999999,0.23525,0.2895,0.377,0.38775,0.195,0.134,0.31875,0.2355,0.4275,0.56425,0.682,0.41525,0.237,0.1545,0.3159999999999999,0.3315,0.56425,0.204,0.4307499999999999,0.125,0.1415,0.1987499999999999,0.218,0.15375,0.152,0.25075,0.079,0.7577499999999999,0.15975,0.423,0.154,0.08925,0.14125,0.152,0.14275,0.10675,0.1215,0.09875,0.145,0.6625,0.09775,0.1992499999999999,0.14475,0.288,0.068,0.1257499999999999,0.15625,0.0732499999999999,0.1589999999999999,0.09575,0.0974999999999999,0.1694999999999999,0.0237499999999999,0.1074999999999999,0.3605,0.0964999999999999,0.7895000000000001,0.12075,0.2445,0.193,0.14725,0.6775,0.028,0.26775,0.20975,0.0772499999999999,0.0394999999999999,0.04275,0.0554999999999999,0.04325,0.0665,0.10925,0.072,0.0954999999999999,0.063,0.0765,0.142,0.172,0.0847499999999999,0.0404999999999999,0.0745,0.1307499999999999,0.081,0.05525,0.09575,0.0752499999999999,0.023,0.0825,0.04375,0.0979999999999999,0.059,0.1704999999999999,0.06025,0.04125,0.092,0.0757499999999999,0.127,0.11425,0.0742499999999999,0.0232499999999999,0.0267499999999999,0.03325,0.0265,0.0217499999999999,0.0389999999999999,0.0252499999999999,0.0509999999999999
