movieId,original,good,very funny,weird,vengeance,teen movie,fun movie,light,mentor,runaway,greed,catastrophe,predictable,drama,fight scenes,chase,melancholic,culture clash,dialogue,family,unlikely friendships,pornography,betrayal,farce,quirky,independent film,stereotypes,childhood,fantasy world,adaptation,drinking,first contact,weapons,surveillance,life philosophy,sexy,absurd,computer animation,80s,sacrifice,alter ego,awesome soundtrack,life & death,death,creativity,transformation,survival,nudity (full frontal - brief),dysfunctional family,good music,queer,prejudice,classic car,underrated,california,small town,foul language,women,mad scientist,not funny,camp,new jersey,buddy movie,writers,road movie,period piece,islam,british,multiple storylines,pulp,internet,stoner movie,nudity (topless - brief),notable nudity,doctors,hospital,addiction,irish accent,simple,alternate history,hip hop,dreams,island,nudity (rear),brothers,censorship,memory,directorial debut,wartime,indians,hotel,divorce,ensemble cast,shopping,workplace,rebellion,stand-up comedy,new york city,ghosts/afterlife,bollywood,desert,kidnapping,race,wilderness,unlikeable characters,tokyo,film noir,fashion,too long,interracial romance,blindness,los angeles,prison,radio,goth,kick-butt women,robert downey jr,texas,single father,father daughter relationship,too short,graphic novel,adoption,snakes,1930s,cancer,time,atheism,australia,no plot,immortality,trilogy,god,san francisco,finnish,remake,potential oscar nom,hunting,best of 2005,reality tv,made for tv,russian,homeless,prostitution,lawyer,wine,documentary,oil,french
Stripes (1981),0.7745,0.75,0.959,0.71775,0.6005,0.563,0.664,0.8194999999999999,0.62825,0.75,0.4995,0.51125,0.70075,0.45675,0.46225,0.6255,0.4145,0.598,0.60525,0.23025,0.486,0.4245,0.45875,0.8194999999999999,0.612,0.22375,0.3309999999999999,0.59025,0.29325,0.3389999999999999,0.69275,0.3305,0.4942499999999999,0.3115,0.3495,0.44275,0.612,0.1912499999999999,0.69,0.42,0.294,0.3369999999999999,0.22375,0.1987499999999999,0.1962499999999999,0.3562499999999999,0.1317499999999999,0.384,0.24275,0.26025,0.186,0.42,0.3712499999999999,0.33225,0.25475,0.246,0.566,0.24,0.143,0.2314999999999999,0.5405,0.17275,0.65725,0.19,0.39075,0.20925,0.20925,0.22525,0.20875,0.2319999999999999,0.0974999999999999,0.72075,0.23175,0.312,0.145,0.18275,0.077,0.22875,0.24675,0.20675,0.0509999999999999,0.0692499999999999,0.16475,0.2045,0.2012499999999999,0.1569999999999999,0.12125,0.1674999999999999,0.15925,0.29025,0.1282499999999999,0.0765,0.3635,0.1129999999999999,0.1064999999999999,0.4205,0.1024999999999999,0.20325,0.1059999999999999,0.10375,0.2865,0.1435,0.1535,0.20325,0.1545,0.11375,0.10925,0.0625,0.1895,0.09525,0.1425,0.09375,0.1265,0.1064999999999999,0.0657499999999999,0.145,0.05175,0.1365,0.04225,0.0579999999999999,0.0632499999999999,0.0707499999999999,0.11475,0.17325,0.0857499999999999,0.0865,0.2002499999999999,0.0685,0.1435,0.1129999999999999,0.05425,0.12,0.086,0.0915,0.0384999999999999,0.02975,0.0685,0.08925,0.04425,0.031,0.0785,0.14975,0.0464999999999999,0.082,0.10525,0.03725,0.0354999999999999,0.0692499999999999,0.03325
Twisted (1996),0.8505,0.7155,0.705,0.61025,0.8505,0.8727499999999999,0.72675,0.705,0.7502500000000001,0.5485,0.7715000000000001,0.6995,0.75,0.592,0.6995,0.7577499999999999,0.62075,0.5485,0.3662499999999999,0.414,0.6465,0.6805,0.8505,0.705,0.3665,0.93425,0.8140000000000001,0.2825,0.27075,0.4445,0.3275,0.495,0.4802499999999999,0.541,0.3117499999999999,0.552,0.612,0.15925,0.1255,0.4044999999999999,0.2885,0.08625,0.5115,0.53375,0.3229999999999999,0.1927499999999999,0.26475,0.3365,0.44925,0.11325,0.96275,0.24575,0.22475,0.251,0.31675,0.39075,0.499,0.26425,0.1465,0.3492499999999999,0.1109999999999999,0.2007499999999999,0.4385,0.4,0.1699999999999999,0.4565,0.27475,0.087,0.1295,0.37875,0.1149999999999999,0.1644999999999999,0.2837499999999999,0.22275,0.0875,0.31975,0.1689999999999999,0.24925,0.08625,0.14725,0.8002499999999999,0.119,0.1345,0.3465,0.41525,0.05625,0.1345,0.1292499999999999,0.27475,0.1004999999999999,0.1495,0.2375,0.08925,0.25575,0.1609999999999999,0.15775,0.0697499999999999,0.10325,0.3764999999999999,0.1624999999999999,0.0827499999999999,0.16325,0.204,0.0384999999999999,0.05625,0.0732499999999999,0.373,0.1322499999999999,0.1159999999999999,0.1325,0.06175,0.17225,0.21175,0.15725,0.2375,0.03725,0.0235,0.3195,0.0379999999999999,0.09675,0.16025,0.03625,0.027,0.022,0.18225,0.3625,0.09775,0.413,0.03225,0.1305,0.18025,0.0584999999999999,0.1922499999999999,0.0627499999999999,0.726,0.212,0.0107499999999999,0.0107499999999999,0.0152499999999999,0.199,0.063,0.0627499999999999,0.03775,0.09325,0.2654999999999999,0.0252499999999999,0.10875,0.0132499999999999,0.0735
"Wedding Singer, The (1998)",0.80925,0.94625,0.957,0.80925,0.52875,0.8867499999999999,0.8015000000000001,0.768,0.52725,0.524,0.39975,0.719,0.72025,0.5235,0.46525,0.59025,0.472,0.4127499999999999,0.4435,0.89775,0.6205,0.2125,0.23075,0.768,0.3429999999999999,0.17675,0.49775,0.8242499999999999,0.3087499999999999,0.30425,0.20525,0.634,0.1845,0.14525,0.2825,0.4942499999999999,0.11575,0.89775,0.94675,0.23625,0.2125,0.94625,0.1942499999999999,0.21175,0.2967499999999999,0.24175,0.14825,0.1644999999999999,0.17225,0.8645,0.2544999999999999,0.128,0.21825,0.392,0.2175,0.241,0.1977499999999999,0.2165,0.1044999999999999,0.28425,0.22775,0.56875,0.41225,0.124,0.09775,0.3369999999999999,0.1887499999999999,0.17575,0.15275,0.1485,0.22575,0.10325,0.1185,0.1235,0.1392499999999999,0.16975,0.0564999999999999,0.205,0.307,0.1725,0.28625,0.16375,0.136,0.11925,0.11325,0.05525,0.189,0.09525,0.0757499999999999,0.11225,0.1927499999999999,0.25925,0.0595,0.3245,0.0752499999999999,0.1392499999999999,0.089,0.1235,0.17075,0.1694999999999999,0.0414999999999999,0.0627499999999999,0.1059999999999999,0.0697499999999999,0.0835,0.085,0.0837499999999999,0.499,0.1024999999999999,0.14425,0.13,0.0692499999999999,0.1004999999999999,0.1245,0.0657499999999999,0.0765,0.0939999999999999,0.061,0.09175,0.0595,0.0647499999999999,0.027,0.0765,0.0514999999999999,0.0782499999999999,0.1317499999999999,0.1932499999999999,0.0574999999999999,0.1009999999999999,0.10225,0.0549999999999999,0.09875,0.0449999999999999,0.11375,0.028,0.04825,0.1185,0.06025,0.0252499999999999,0.05525,0.0574999999999999,0.0632499999999999,0.05325,0.04275,0.0584999999999999,0.085,0.0349999999999999,0.03375,0.0464999999999999
"Breakfast Club, The (1985)",0.90025,0.8200000000000001,0.694,0.823,0.8200000000000001,0.997,0.588,0.694,0.7935000000000001,0.8200000000000001,0.8200000000000001,0.7375,0.3904999999999999,0.90025,0.67325,0.43325,0.7605,0.8200000000000001,0.76325,0.4982499999999999,0.9615,0.4087499999999999,0.33975,0.23125,0.40525,0.63425,0.902,0.653,0.4067499999999999,0.44175,0.574,0.2744999999999999,0.23875,0.2025,0.527,0.2835,0.46825,0.4982499999999999,0.9475,0.38675,0.26575,0.67825,0.427,0.21775,0.2897499999999999,0.36575,0.265,0.27875,0.36,0.64325,0.311,0.496,0.52325,0.4215,0.3399999999999999,0.3349999999999999,0.536,0.21925,0.12475,0.30925,0.25275,0.2289999999999999,0.1154999999999999,0.21075,0.1882499999999999,0.17425,0.16975,0.2395,0.275,0.25525,0.22625,0.58325,0.2309999999999999,0.1195,0.125,0.15,0.21675,0.18125,0.306,0.20725,0.1649999999999999,0.18675,0.15975,0.05725,0.1445,0.188,0.1059999999999999,0.2345,0.1059999999999999,0.1935,0.128,0.1185,0.4575,0.27325,0.10675,0.68575,0.0822499999999999,0.0944999999999999,0.04425,0.11775,0.12425,0.0379999999999999,0.1845,0.1252499999999999,0.1679999999999999,0.1245,0.11775,0.1054999999999999,0.0925,0.081,0.127,0.0817499999999999,0.12225,0.15025,0.622,0.0647499999999999,0.0827499999999999,0.11325,0.1069999999999999,0.0735,0.075,0.0409999999999999,0.1205,0.0832499999999999,0.065,0.1064999999999999,0.0989999999999999,0.09525,0.11275,0.09575,0.05475,0.132,0.0489999999999999,0.077,0.0569999999999999,0.0232499999999999,0.0969999999999999,0.0672499999999999,0.0747499999999999,0.1139999999999999,0.06175,0.05125,0.11325,0.05325,0.03875,0.0324999999999999,0.03775,0.0534999999999999,0.04075
Lethal Weapon (1987),0.8612500000000001,0.8485,0.8799999999999999,0.8485,0.8612500000000001,0.402,0.79775,0.7975000000000001,0.8162499999999999,0.79725,0.7605,0.66375,0.923,0.8612500000000001,0.9945,0.9945,0.4579999999999999,0.62575,0.68175,0.5645,0.61125,0.612,0.7602500000000001,0.4287499999999999,0.1945,0.45675,0.4097499999999999,0.429,0.307,0.44825,0.4067499999999999,0.5265,0.9885,0.7605,0.531,0.3834999999999999,0.2817499999999999,0.26475,0.74275,0.4469999999999999,0.493,0.4449999999999999,0.33925,0.688,0.39075,0.3814999999999999,0.477,0.275,0.38025,0.26825,0.14625,0.30825,0.40025,0.37175,0.498,0.11725,0.412,0.1694999999999999,0.14525,0.3115,0.1735,0.1694999999999999,0.98675,0.1272499999999999,0.20425,0.24425,0.2534999999999999,0.152,0.1679999999999999,0.22225,0.17175,0.10925,0.34275,0.21975,0.212,0.24875,0.3415,0.2224999999999999,0.32325,0.205,0.063,0.0662499999999999,0.1629999999999999,0.1195,0.1252499999999999,0.2055,0.1129999999999999,0.09225,0.2534999999999999,0.0775,0.23725,0.21575,0.09075,0.278,0.1195,0.11975,0.0959999999999999,0.1372499999999999,0.1967499999999999,0.0662499999999999,0.32925,0.574,0.1164999999999999,0.11575,0.05725,0.1415,0.15775,0.06125,0.1569999999999999,0.1139999999999999,0.218,0.90225,0.1475,0.0705,0.0707499999999999,0.11675,0.1287499999999999,0.0625,0.1285,0.10575,0.076,0.04525,0.0787499999999999,0.2145,0.11375,0.189,0.1315,0.05175,0.0954999999999999,0.092,0.1275,0.25375,0.04625,0.213,0.0379999999999999,0.03925,0.08675,0.1345,0.132,0.04375,0.06,0.0855,0.05475,0.24475,0.074,0.0762499999999999,0.0265,0.121,0.074
Gremlins (1984),0.82125,0.66775,0.891,0.8585,0.66575,0.3349999999999999,0.932,0.7975000000000001,0.52475,0.7025,0.644,0.60475,0.8554999999999999,0.52875,0.8322499999999999,0.57725,0.50025,0.50025,0.564,0.79775,0.24275,0.45575,0.52225,0.402,0.3285,0.45575,0.20325,0.79775,0.65475,0.2784999999999999,0.488,0.8322499999999999,0.53425,0.4337499999999999,0.3442499999999999,0.1982499999999999,0.279,0.729,0.8795,0.3309999999999999,0.34275,0.26275,0.25075,0.4317499999999999,0.622,0.4365,0.32175,0.23775,0.286,0.143,0.1435,0.1525,0.3702499999999999,0.4702499999999999,0.3285,0.96275,0.1704999999999999,0.1175,0.932,0.2847499999999999,0.35375,0.11625,0.363,0.16525,0.14525,0.1342499999999999,0.11625,0.10975,0.139,0.24775,0.091,0.1089999999999999,0.276,0.1325,0.25325,0.20325,0.06225,0.14725,0.33975,0.21925,0.05775,0.15425,0.2774999999999999,0.0944999999999999,0.12475,0.1185,0.1019999999999999,0.10775,0.08,0.08675,0.26125,0.1624999999999999,0.05025,0.376,0.09525,0.083,0.0715,0.1654999999999999,0.23225,0.08725,0.16175,0.0807499999999999,0.124,0.175,0.10075,0.1629999999999999,0.0984999999999999,0.0569999999999999,0.10275,0.0762499999999999,0.15175,0.0797499999999999,0.0847499999999999,0.11475,0.207,0.05575,0.05725,0.1367499999999999,0.074,0.061,0.0399999999999999,0.07,0.124,0.361,0.11475,0.04425,0.21025,0.06175,0.10575,0.0499999999999999,0.09275,0.0792499999999999,0.0439999999999999,0.06,0.05025,0.05325,0.05825,0.16675,0.0767499999999999,0.05575,0.084,0.04975,0.0812499999999999,0.04275,0.05425,0.0625,0.02975,0.09725,0.0444999999999999
Weird Science (1985),0.7697499999999999,0.8125,0.946,0.8514999999999999,0.46875,0.9975,0.90975,0.6165,0.599,0.746,0.38775,0.78525,0.86625,0.3355,0.8125,0.62825,0.37725,0.37725,0.6085,0.25475,0.7245,0.3635,0.28825,0.6165,0.3065,0.1915,0.63975,0.721,0.8340000000000001,0.37875,0.551,0.6785,0.3077499999999999,0.21775,0.3057499999999999,0.75875,0.3159999999999999,0.395,0.987,0.238,0.356,0.66075,0.25625,0.1927499999999999,0.33875,0.3185,0.22725,0.25125,0.1644999999999999,0.59525,0.1975,0.27,0.4157499999999999,0.374,0.3225,0.2334999999999999,0.1584999999999999,0.1952499999999999,0.3115,0.27425,0.29025,0.2274999999999999,0.37575,0.15225,0.1955,0.12025,0.1089999999999999,0.1195,0.133,0.3007499999999999,0.397,0.43925,0.5405,0.2774999999999999,0.1604999999999999,0.1257499999999999,0.06125,0.1589999999999999,0.23575,0.2654999999999999,0.1139999999999999,0.46825,0.2055,0.1129999999999999,0.135,0.143,0.17675,0.12475,0.05975,0.211,0.119,0.1029999999999999,0.05725,0.265,0.0989999999999999,0.38175,0.0964999999999999,0.1255,0.076,0.0705,0.174,0.085,0.12275,0.09525,0.082,0.1292499999999999,0.09575,0.3732499999999999,0.0767499999999999,0.0835,0.11625,0.0954999999999999,0.089,0.0845,0.1957499999999999,0.11625,0.88225,0.10775,0.0797499999999999,0.0682499999999999,0.074,0.09125,0.0842499999999999,0.1415,0.05925,0.0559999999999999,0.21675,0.0665,0.16775,0.12,0.0845,0.0825,0.0605,0.0742499999999999,0.05275,0.05625,0.0529999999999999,0.0504999999999999,0.0329999999999999,0.04375,0.08725,0.0554999999999999,0.093,0.0554999999999999,0.0479999999999999,0.0195,0.0252499999999999,0.05425,0.03875
Sixteen Candles (1984),0.7529999999999999,0.8485,0.8202499999999999,0.737,0.47575,0.99875,0.6485,0.8029999999999999,0.65925,0.8015000000000001,0.4024999999999999,0.8485,0.412,0.47575,0.46525,0.395,0.5335,0.5265,0.50575,0.54825,0.7949999999999999,0.4087499999999999,0.216,0.60375,0.4365,0.58225,0.835,0.7365,0.278,0.392,0.54175,0.21175,0.1745,0.1455,0.27675,0.4115,0.2155,0.27475,0.9705,0.34125,0.16725,0.7125,0.21275,0.1917499999999999,0.1709999999999999,0.261,0.0994999999999999,0.2877499999999999,0.61125,0.7125,0.2875,0.34125,0.403,0.32125,0.2604999999999999,0.248,0.2314999999999999,0.3532499999999999,0.1054999999999999,0.2554999999999999,0.22625,0.37875,0.0792499999999999,0.17275,0.1982499999999999,0.1569999999999999,0.1315,0.1614999999999999,0.1689999999999999,0.1614999999999999,0.182,0.427,0.2774999999999999,0.1952499999999999,0.10925,0.143,0.05125,0.16975,0.26025,0.16175,0.09725,0.303,0.14725,0.0725,0.1987499999999999,0.3005,0.1302499999999999,0.56975,0.073,0.33925,0.1325,0.0959999999999999,0.1175,0.22125,0.0655,0.1887499999999999,0.08725,0.087,0.05225,0.1272499999999999,0.0822499999999999,0.0529999999999999,0.1599999999999999,0.06075,0.1139999999999999,0.1159999999999999,0.091,0.3155,0.2815,0.15525,0.1019999999999999,0.0595,0.085,0.09375,0.18025,0.145,0.05825,0.1525,0.1815,0.15375,0.05025,0.06075,0.15225,0.0742499999999999,0.0727499999999999,0.0807499999999999,0.08825,0.0682499999999999,0.0772499999999999,0.1019999999999999,0.0662499999999999,0.0747499999999999,0.03725,0.05975,0.028,0.0267499999999999,0.118,0.0514999999999999,0.03975,0.0449999999999999,0.068,0.0399999999999999,0.0354999999999999,0.0697499999999999,0.0519999999999999,0.0324999999999999,0.02975,0.04325,0.0344999999999999
St. Elmo's Fire (1985),0.63475,0.67175,0.45025,0.3515,0.4285,0.8875,0.652,0.45025,0.8222499999999999,0.3502499999999999,0.304,0.64325,0.841,0.46475,0.53975,0.476,0.7825,0.31275,0.5215,0.38425,0.9485,0.22075,0.3265,0.088,0.21825,0.71675,0.6035,0.8182499999999999,0.37825,0.264,0.71075,0.2704999999999999,0.24425,0.15475,0.621,0.1957499999999999,0.1245,0.2007499999999999,0.9595,0.3107499999999999,0.2574999999999999,0.54325,0.71675,0.28625,0.21075,0.3602499999999999,0.23775,0.141,0.1555,0.3924999999999999,0.5875,0.14475,0.33275,0.48,0.1654999999999999,0.22975,0.1119999999999999,0.4645,0.1252499999999999,0.31825,0.22825,0.32825,0.1574999999999999,0.33825,0.36675,0.1195,0.0989999999999999,0.08675,0.2604999999999999,0.1545,0.1895,0.3075,0.46825,0.2294999999999999,0.2145,0.3794999999999999,0.24125,0.16225,0.15575,0.196,0.1074999999999999,0.288,0.1164999999999999,0.10375,0.0712499999999999,0.05475,0.1164999999999999,0.1257499999999999,0.1235,0.08625,0.1564999999999999,0.26525,0.66,0.304,0.134,0.05125,0.0935,0.17425,0.11675,0.0742499999999999,0.0737499999999999,0.0419999999999999,0.12425,0.0752499999999999,0.2847499999999999,0.0632499999999999,0.089,0.1129999999999999,0.10775,0.0837499999999999,0.10525,0.11125,0.0845,0.29625,0.0802499999999999,0.05775,0.1639999999999999,0.0964999999999999,0.087,0.04175,0.09,0.03775,0.08,0.04325,0.063,0.18375,0.09475,0.08,0.089,0.0969999999999999,0.0642499999999999,0.0765,0.0469999999999999,0.09675,0.06025,0.0705,0.0715,0.0574999999999999,0.03125,0.1129999999999999,0.0519999999999999,0.05775,0.16225,0.093,0.1144999999999999,0.15075,0.0192499999999999,0.0399999999999999,0.0379999999999999
Say Anything... (1989),0.8042499999999999,0.91475,0.67525,0.73625,0.63075,0.98225,0.4795,0.67525,0.706,0.7015,0.5675,0.6545,0.25525,0.63075,0.58375,0.3175,0.943,0.58925,0.69225,0.3235,0.713,0.3175,0.3135,0.2534999999999999,0.4629999999999999,0.539,0.651,0.33225,0.32675,0.374,0.4792499999999999,0.2015,0.17175,0.18525,0.32025,0.33225,0.22175,0.26175,0.83375,0.276,0.15975,0.8374999999999999,0.38775,0.22475,0.21325,0.28825,0.0772499999999999,0.28075,0.2957499999999999,0.8374999999999999,0.38975,0.284,0.3542499999999999,0.37375,0.22725,0.3255,0.26125,0.22175,0.08875,0.32075,0.1395,0.257,0.15975,0.266,0.1465,0.8002499999999999,0.10975,0.8002499999999999,0.24025,0.173,0.1345,0.17175,0.1257499999999999,0.1134999999999999,0.0944999999999999,0.127,0.0817499999999999,0.2355,0.2234999999999999,0.1195,0.0852499999999999,0.179,0.0835,0.072,0.1505,0.10375,0.1365,0.584,0.082,0.27675,0.11125,0.16225,0.1277499999999999,0.0852499999999999,0.0519999999999999,0.31825,0.0785,0.0837499999999999,0.09,0.1957499999999999,0.081,0.0429999999999999,0.11475,0.0695,0.0807499999999999,0.1255,0.1164999999999999,0.152,0.1355,0.197,0.11775,0.03825,0.1044999999999999,0.14425,0.1275,0.1897499999999999,0.05625,0.152,0.144,0.29925,0.0554999999999999,0.04225,0.0959999999999999,0.09275,0.081,0.1024999999999999,0.18625,0.0939999999999999,0.08625,0.08975,0.066,0.15575,0.031,0.0539999999999999,0.0175,0.0175,0.15125,0.0399999999999999,0.0755,0.05425,0.0697499999999999,0.0464999999999999,0.0339999999999999,0.0499999999999999,0.0534999999999999,0.05475,0.04825,0.05175,0.0329999999999999
Gung Ho (1986),0.7609999999999999,0.689,0.95025,0.501,0.49775,0.26275,0.6965,0.62175,0.64625,0.3305,0.58575,0.55675,0.657,0.4357499999999999,0.40525,0.6985,0.391,0.957,0.41225,0.5865,0.38425,0.2209999999999999,0.3572499999999999,0.42225,0.2754999999999999,0.3097499999999999,0.75,0.45175,0.55475,0.32975,0.3345,0.3575,0.38725,0.27825,0.37275,0.1485,0.2925,0.26175,0.63175,0.4077499999999999,0.401,0.20675,0.3097499999999999,0.20625,0.24175,0.31725,0.4855,0.24375,0.403,0.20675,0.16225,0.24825,0.2817499999999999,0.40225,0.31275,0.43775,0.1885,0.1649999999999999,0.25375,0.24225,0.177,0.22225,0.1392499999999999,0.21275,0.1109999999999999,0.20375,0.38475,0.1255,0.24225,0.24425,0.291,0.22425,0.2995,0.31225,0.21375,0.17625,0.078,0.18425,0.2324999999999999,0.46575,0.0949999999999999,0.122,0.25825,0.255,0.0979999999999999,0.0857499999999999,0.1694999999999999,0.0847499999999999,0.32075,0.2199999999999999,0.1059999999999999,0.1262499999999999,0.1277499999999999,0.24675,0.8525,0.10025,0.11425,0.1255,0.065,0.15375,0.151,0.086,0.14175,0.08,0.0647499999999999,0.8572500000000001,0.1014999999999999,0.0625,0.0795,0.143,0.11975,0.10075,0.0925,0.38875,0.0292499999999999,0.1074999999999999,0.0627499999999999,0.0625,0.0895,0.0685,0.135,0.04225,0.1387499999999999,0.0574999999999999,0.089,0.2895,0.18075,0.0807499999999999,0.11575,0.0777499999999999,0.05925,0.0767499999999999,0.0742499999999999,0.09125,0.03125,0.0677499999999999,0.129,0.1897499999999999,0.04375,0.0954999999999999,0.0752499999999999,0.10225,0.0647499999999999,0.05625,0.0677499999999999,0.0842499999999999,0.0574999999999999,0.0727499999999999,0.0514999999999999
"Karate Kid, The (1984)",0.72325,0.89775,0.6035,0.7925,0.589,0.87825,0.8127500000000001,0.7925,0.99025,0.7925,0.429,0.56725,0.52575,0.9435,0.7855000000000001,0.71825,0.3814999999999999,0.7175,0.3692499999999999,0.8027500000000001,0.96325,0.16975,0.31625,0.3035,0.1972499999999999,0.22725,0.4852499999999999,0.8867499999999999,0.3515,0.2634999999999999,0.24775,0.418,0.57825,0.2865,0.52075,0.127,0.0915,0.8027500000000001,0.9565,0.42925,0.35375,0.609,0.22725,0.2115,0.21625,0.3055,0.20425,0.25625,0.181,0.36575,0.25675,0.42925,0.31575,0.36175,0.8527499999999999,0.33125,0.1245,0.1425,0.15875,0.31875,0.31025,0.85225,0.3485,0.1275,0.1579999999999999,0.1947499999999999,0.1947499999999999,0.0717499999999999,0.11225,0.46575,0.1382499999999999,0.15375,0.1312499999999999,0.0847499999999999,0.1302499999999999,0.1385,0.0569999999999999,0.12375,0.46275,0.1805,0.1159999999999999,0.14875,0.21625,0.089,0.1435,0.1014999999999999,0.14475,0.088,0.1785,0.287,0.0939999999999999,0.0815,0.03925,0.1634999999999999,0.0444999999999999,0.1967499999999999,0.0785,0.1054999999999999,0.2025,0.0954999999999999,0.14225,0.071,0.17525,0.11375,0.0494999999999999,0.0925,0.09325,0.1109999999999999,0.09875,0.10825,0.23875,0.7822499999999999,0.11875,0.14475,0.04225,0.09325,0.0667499999999999,0.08,0.1342499999999999,0.05925,0.0847499999999999,0.02,0.22525,0.1644999999999999,0.186,0.11675,0.31925,0.0489999999999999,0.14425,0.0474999999999999,0.1297499999999999,0.291,0.03975,0.22825,0.0287499999999999,0.0959999999999999,0.0514999999999999,0.084,0.0334999999999999,0.0409999999999999,0.0762499999999999,0.0544999999999999,0.0827499999999999,0.04525,0.04375,0.03675,0.026,0.03775,0.03625
Trippin' (1999),0.871,0.71425,0.971,0.5345,0.577,0.99425,0.628,0.76275,0.6585,0.348,0.50425,0.71425,0.73425,0.3814999999999999,0.356,0.27275,0.55775,0.3415,0.4145,0.58875,0.494,0.2925,0.50425,0.76275,0.388,0.3492499999999999,0.7829999999999999,0.32275,0.4505,0.39525,0.16575,0.3742499999999999,0.23475,0.262,0.75075,0.3229999999999999,0.2,0.28125,0.44325,0.583,0.1975,0.179,0.4195,0.132,0.4024999999999999,0.24325,0.0647499999999999,0.364,0.215,0.179,0.64175,0.583,0.0994999999999999,0.0539999999999999,0.087,0.1775,0.17875,0.25625,0.10925,0.24375,0.03625,0.25275,0.4315,0.362,0.1024999999999999,0.20675,0.20675,0.09825,0.1589999999999999,0.2674999999999999,0.151,0.36075,0.09225,0.56325,0.0792499999999999,0.2274999999999999,0.22875,0.181,0.20325,0.6585,0.8672500000000001,0.472,0.1345,0.1257499999999999,0.072,0.126,0.431,0.0384999999999999,0.1195,0.089,0.1185,0.129,0.0584999999999999,0.0509999999999999,0.0974999999999999,0.0642499999999999,0.60425,0.18475,0.12275,0.1455,0.017,0.0275,0.073,0.018,0.09375,0.208,0.1317499999999999,0.04925,0.1917499999999999,0.0682499999999999,0.03675,0.08975,0.09975,0.0827499999999999,0.04325,0.17325,0.0954999999999999,0.16625,0.1704999999999999,0.2005,0.41725,0.12175,0.12375,0.03,0.0697499999999999,0.1257499999999999,0.0647499999999999,0.0735,0.0072499999999999,0.153,0.03825,0.0812499999999999,0.09325,0.0795,0.0165,0.13,0.368,0.0072499999999999,0.09525,0.1669999999999999,0.1084999999999999,0.04725,0.0235,0.0282499999999999,0.0667499999999999,0.1392499999999999,0.0379999999999999,0.029,0.0564999999999999
Free Enterprise (1998),0.8400000000000001,0.58375,0.6875,0.8274999999999999,0.411,0.8467499999999999,0.7655000000000001,0.58375,0.4932499999999999,0.61825,0.51125,0.43425,0.29325,0.39625,0.54275,0.309,0.8065,0.61825,0.8089999999999999,0.1322499999999999,0.4655,0.24775,0.21775,0.6875,0.4365,0.944,0.58225,0.25775,0.359,0.204,0.6015,0.94175,0.27825,0.16475,0.39975,0.369,0.50675,0.17025,0.2264999999999999,0.2294999999999999,0.3139999999999999,0.354,0.3309999999999999,0.20925,0.472,0.254,0.5145,0.30925,0.2,0.1385,0.254,0.1079999999999999,0.16075,0.237,0.17175,0.1245,0.10375,0.41625,0.243,0.3135,0.24375,0.17975,0.3155,0.3135,0.1255,0.17875,0.0782499999999999,0.17875,0.191,0.23425,0.2544999999999999,0.1084999999999999,0.11575,0.2714999999999999,0.121,0.15525,0.25175,0.16675,0.0675,0.09725,0.1004999999999999,0.4585,0.127,0.1195,0.072,0.17275,0.22575,0.1679999999999999,0.05775,0.05325,0.1225,0.12025,0.1124999999999999,0.3265,0.1985,0.085,0.0805,0.0439999999999999,0.138,0.0652499999999999,0.05375,0.04825,0.0755,0.1084999999999999,0.43425,0.235,0.0974999999999999,0.09875,0.2199999999999999,0.12,0.0815,0.1292499999999999,0.0705,0.078,0.06125,0.11175,0.063,0.05025,0.0245,0.0504999999999999,0.04475,0.0837499999999999,0.05725,0.1044999999999999,0.067,0.05075,0.0822499999999999,0.04775,0.0574999999999999,0.1064999999999999,0.11975,0.10025,0.0479999999999999,0.0677499999999999,0.0574999999999999,0.0135,0.05525,0.04825,0.0984999999999999,0.187,0.1215,0.0775,0.0685,0.0544999999999999,0.0262499999999999,0.1365,0.0727499999999999,0.1019999999999999,0.04775
