movieId,weird,original,greed,melancholic,computer animation,culture clash,good,drama,life & death,runaway,childhood,independent film,vengeance,family,dialogue,unlikely friendships,fantasy world,mentor,drinking,light,pornography,creativity,adaptation,catastrophe,betrayal,life philosophy,quirky,tokyo,transformation,dreams,good music,very funny,first contact,sacrifice,fight scenes,surveillance,chase,death,not funny,awesome soundtrack,simple,dysfunctional family,fun movie,survival,prejudice,british,classic car,predictable,film noir,teen movie,alter ego,underrated,nudity (full frontal - brief),islam,absurd,mad scientist,weapons,memory,period piece,irish accent,queer,small town,sexy,stereotypes,hospital,wilderness,alternate history,writers,multiple storylines,wartime,1930s,island,pulp,doctors,farce,hotel,women,brothers,nudity (topless - brief),adoption,directorial debut,bollywood,road movie,immortality,too long,goth,blindness,stoner movie,indians,censorship,rebellion,internet,atheism,french,workplace,hunting,addiction,ghosts/afterlife,divorce,california,stand-up comedy,too short,prison,new jersey,best of 2005,documentary,graphic novel,80s,russian,god,desert,father daughter relationship,camp,cancer,interracial romance,kidnapping,made for tv,race,foul language,snakes,potential oscar nom,homeless,time,trilogy,no plot,hip hop,kick-butt women,radio,finnish,australia,oil,ensemble cast,wine,texas,prostitution,nudity (rear),san francisco,notable nudity,fashion,new york city,single father,buddy movie,shopping,reality tv,unlikeable characters,lawyer,robert downey jr,los angeles,remake
"Kid, The (1921)",0.97325,0.97325,0.989,0.97775,0.6945,0.97325,0.97325,0.97325,0.5475,0.93825,0.8,0.641,0.68175,0.6945,0.93825,0.6765,0.271,0.72875,0.57125,0.8354999999999999,0.2895,0.43975,0.33875,0.47275,0.4044999999999999,0.41825,0.3315,0.2214999999999999,0.3199999999999999,0.58875,0.1825,0.68875,0.18675,0.3045,0.17075,0.3045,0.50175,0.1935,0.273,0.0762499999999999,0.426,0.6385,0.411,0.193,0.2947499999999999,0.205,0.30825,0.141,0.8354999999999999,0.145,0.20575,0.286,0.1579999999999999,0.209,0.3035,0.18225,0.16075,0.23225,0.1679999999999999,0.0637499999999999,0.1955,0.1962499999999999,0.08725,0.12125,0.38475,0.1079999999999999,0.09775,0.1257499999999999,0.18075,0.16275,0.31,0.09025,0.1332499999999999,0.3285,0.30525,0.208,0.0795,0.1574999999999999,0.14925,0.616,0.1362499999999999,0.0735,0.31475,0.03275,0.124,0.0207499999999999,0.2319999999999999,0.21275,0.0905,0.1895,0.139,0.06025,0.0539999999999999,0.1267499999999999,0.1775,0.1069999999999999,0.09425,0.0474999999999999,0.3465,0.14575,0.1387499999999999,0.0795,0.10325,0.0727499999999999,0.242,0.05075,0.0257499999999999,0.0847499999999999,0.0479999999999999,0.0474999999999999,0.09375,0.04975,0.1255,0.05625,0.05125,0.0667499999999999,0.0672499999999999,0.0625,0.05375,0.0489999999999999,0.073,0.14925,0.148,0.10675,0.0765,0.0499999999999999,0.03725,0.0772499999999999,0.05025,0.0444999999999999,0.04775,0.0584999999999999,0.1385,0.0765,0.0745,0.0172499999999999,0.0845,0.025,0.0247499999999999,0.05225,0.0554999999999999,0.05075,0.0237499999999999,0.02975,0.0285,0.075,0.10775,0.03075,0.009
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",0.90775,0.873,0.873,0.925,0.18625,0.73675,0.7922499999999999,0.8042499999999999,0.50425,0.73675,0.7742500000000001,0.873,0.8287500000000001,0.72725,0.6965,0.58375,0.8334999999999999,0.52575,0.58275,0.366,0.873,0.2875,0.4792499999999999,0.4782499999999999,0.7725,0.2915,0.619,0.2025,0.34475,0.3155,0.2249999999999999,0.2604999999999999,0.375,0.66475,0.402,0.75,0.3005,0.51325,0.373,0.2249999999999999,0.236,0.1957499999999999,0.196,0.3035,0.27925,0.3665,0.216,0.2299999999999999,0.4529999999999999,0.47175,0.235,0.2804999999999999,0.17725,0.66475,0.16725,0.1825,0.25625,0.2455,0.38825,0.27375,0.32975,0.30325,0.1912499999999999,0.17025,0.25925,0.12275,0.15625,0.16125,0.173,0.66475,0.52275,0.08925,0.14425,0.3095,0.1365,0.22925,0.133,0.2817499999999999,0.10725,0.14925,0.21675,0.385,0.1372499999999999,0.0687499999999999,0.1169999999999999,0.3575,0.14775,0.14975,0.14775,0.0655,0.11925,0.0915,0.0632499999999999,0.11125,0.0827499999999999,0.11425,0.1915,0.408,0.0469999999999999,0.09425,0.0855,0.0324999999999999,0.1322499999999999,0.1312499999999999,0.1164999999999999,0.0817499999999999,0.1555,0.10525,0.15,0.0534999999999999,0.2885,0.11875,0.1257499999999999,0.04625,0.026,0.124,0.0687499999999999,0.0509999999999999,0.0954999999999999,0.05125,0.141,0.0424999999999999,0.05225,0.09875,0.1039999999999999,0.08975,0.04275,0.0687499999999999,0.205,0.21625,0.05375,0.0989999999999999,0.1245,0.0925,0.0632499999999999,0.077,0.03225,0.04025,0.05875,0.0637499999999999,0.0227499999999999,0.0277499999999999,0.018,0.0212499999999999,0.08675,0.05075,0.072,0.0232499999999999,0.0182499999999999
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.98075,0.9575,0.9575,0.9565,0.39475,0.9575,0.969,0.9575,0.98075,0.8520000000000001,0.8314999999999999,0.921,0.8167500000000001,0.70625,0.80325,0.92975,0.8927499999999999,0.72075,0.806,0.8680000000000001,0.412,0.72525,0.586,0.4842499999999999,0.58125,0.7545,0.883,0.37075,0.478,0.5895,0.8227500000000001,0.6455,0.23075,0.3037499999999999,0.3894999999999999,0.23875,0.474,0.30225,0.33425,0.8227500000000001,0.54875,0.2334999999999999,0.48175,0.2857499999999999,0.3037499999999999,0.3522499999999999,0.382,0.266,0.22425,0.267,0.2764999999999999,0.30725,0.3047499999999999,0.26475,0.531,0.1114999999999999,0.1634999999999999,0.3445,0.2025,0.21825,0.24425,0.21425,0.37925,0.24775,0.1977499999999999,0.1855,0.1962499999999999,0.2055,0.30825,0.13,0.1292499999999999,0.15175,0.15825,0.1689999999999999,0.3107499999999999,0.25375,0.18725,0.17375,0.57575,0.09925,0.17675,0.33125,0.1892499999999999,0.18225,0.248,0.0795,0.1875,0.1345,0.09125,0.0812499999999999,0.10375,0.0939999999999999,0.211,0.912,0.1034999999999999,0.0827499999999999,0.1104999999999999,0.1345,0.10075,0.11075,0.0702499999999999,0.06125,0.11025,0.1367499999999999,0.11825,0.09275,0.0469999999999999,0.10375,0.0655,0.0484999999999999,0.1372499999999999,0.10325,0.082,0.1679999999999999,0.05775,0.04075,0.0434999999999999,0.1119999999999999,0.1277499999999999,0.09475,0.12075,0.0979999999999999,0.156,0.15975,0.09775,0.04025,0.0712499999999999,0.0822499999999999,0.0494999999999999,0.091,0.1129999999999999,0.0865,0.30525,0.04825,0.0675,0.075,0.0827499999999999,0.0479999999999999,0.142,0.1029999999999999,0.0222499999999999,0.04875,0.1654999999999999,0.0277499999999999,0.0414999999999999,0.0237499999999999,0.0414999999999999,0.0605,0.019
Spirited Away (Sen to Chihiro no kamikakushi) (2001),0.992,0.9545,0.9545,0.923,0.95775,0.9545,0.9545,0.9545,0.992,0.923,0.91675,0.65525,0.63975,0.7582500000000001,0.923,0.8560000000000001,0.981,0.57375,0.57925,0.63275,0.65525,0.62925,0.4245,0.4425,0.4165,0.361,0.364,0.7075,0.60825,0.50175,0.6635,0.406,0.285,0.45025,0.4307499999999999,0.281,0.37375,0.1972499999999999,0.3359999999999999,0.6635,0.3135,0.43525,0.349,0.28725,0.43425,0.3025,0.3085,0.15075,0.1885,0.2279999999999999,0.93425,0.34775,0.26625,0.2825,0.274,0.31125,0.2115,0.17025,0.17325,0.2794999999999999,0.2155,0.1952499999999999,0.2885,0.3652499999999999,0.14425,0.1882499999999999,0.277,0.138,0.1684999999999999,0.1382499999999999,0.1245,0.1365,0.1337499999999999,0.124,0.1385,0.15825,0.21175,0.16075,0.1362499999999999,0.1455,0.14425,0.17425,0.15375,0.1272499999999999,0.3635,0.1912499999999999,0.1315,0.1624999999999999,0.1694999999999999,0.17425,0.15025,0.1335,0.148,0.10475,0.199,0.05025,0.0954999999999999,0.09725,0.086,0.1154999999999999,0.062,0.03225,0.10225,0.0785,0.0732499999999999,0.0632499999999999,0.17025,0.1034999999999999,0.0785,0.14325,0.15675,0.139,0.0767499999999999,0.06175,0.1164999999999999,0.1069999999999999,0.0637499999999999,0.0865,0.0772499999999999,0.14925,0.087,0.0384999999999999,0.0625,0.087,0.1049999999999999,0.0344999999999999,0.09025,0.04175,0.0354999999999999,0.08775,0.1267499999999999,0.11075,0.0677499999999999,0.0662499999999999,0.14675,0.04675,0.05475,0.03025,0.0519999999999999,0.05125,0.0389999999999999,0.0429999999999999,0.0165,0.029,0.03125,0.0404999999999999,0.0354999999999999,0.0262499999999999,0.0125
Grave of the Fireflies (Hotaru no haka) (1988),0.947,0.964,0.947,0.964,0.95675,0.964,0.98075,0.98075,0.98075,0.9435,0.8867499999999999,0.98075,0.74625,0.61925,0.895,0.91625,0.4165,0.62925,0.84825,0.37175,0.69925,0.24625,0.45275,0.51325,0.602,0.33775,0.2584999999999999,0.76475,0.4205,0.2704999999999999,0.44475,0.4177499999999999,0.3245,0.935,0.2967499999999999,0.297,0.1942499999999999,0.8460000000000001,0.384,0.44475,0.3572499999999999,0.411,0.128,0.709,0.57725,0.35475,0.2385,0.3245,0.2634999999999999,0.2,0.302,0.34125,0.3692499999999999,0.935,0.1992499999999999,0.1104999999999999,0.40375,0.21075,0.53225,0.26375,0.2415,0.1699999999999999,0.1795,0.26375,0.545,0.2714999999999999,0.268,0.1024999999999999,0.23325,0.9605,0.1505,0.1069999999999999,0.1099999999999999,0.212,0.12125,0.1402499999999999,0.16525,0.31775,0.2244999999999999,0.1825,0.148,0.20825,0.09075,0.0454999999999999,0.18625,0.0847499999999999,0.1745,0.1902499999999999,0.173,0.1634999999999999,0.17625,0.071,0.1277499999999999,0.0905,0.0707499999999999,0.1024999999999999,0.12025,0.03975,0.071,0.1074999999999999,0.0852499999999999,0.03275,0.1377499999999999,0.1337499999999999,0.1355,0.0677499999999999,0.15125,0.1014999999999999,0.15525,0.1084999999999999,0.08,0.1175,0.1302499999999999,0.2845,0.1317499999999999,0.06075,0.12425,0.0785,0.15,0.0667499999999999,0.1775,0.24175,0.0687499999999999,0.03725,0.04475,0.04925,0.0509999999999999,0.074,0.1129999999999999,0.09,0.08925,0.087,0.03525,0.0852499999999999,0.0692499999999999,0.04875,0.06,0.0569999999999999,0.0252499999999999,0.0444999999999999,0.04875,0.0334999999999999,0.0237499999999999,0.0384999999999999,0.0235,0.0379999999999999,0.0379999999999999,0.0464999999999999,0.0127499999999999
My Neighbor Totoro (Tonari no Totoro) (1988),0.98475,0.91925,0.84325,0.77725,0.8434999999999999,0.84325,0.9325,0.84325,0.98475,0.77725,0.96975,0.54175,0.64475,0.9455,0.77725,0.9325,0.94275,0.60525,0.579,0.621,0.422,0.5825,0.39525,0.43725,0.31425,0.312,0.41725,0.7685,0.54725,0.3675,0.64625,0.3525,0.182,0.26125,0.33325,0.203,0.30425,0.20375,0.3249999999999999,0.64625,0.601,0.66025,0.3389999999999999,0.12025,0.32575,0.31875,0.35175,0.185,0.15975,0.2857499999999999,0.24275,0.276,0.2514999999999999,0.1355,0.20575,0.2002499999999999,0.181,0.17475,0.173,0.203,0.2204999999999999,0.172,0.21475,0.33275,0.6535,0.404,0.532,0.1265,0.1805,0.1684999999999999,0.15425,0.1569999999999999,0.11275,0.119,0.1465,0.09825,0.21225,0.2564999999999999,0.14975,0.24275,0.11925,0.248,0.1119999999999999,0.08725,0.1614999999999999,0.073,0.14725,0.11025,0.17175,0.126,0.0797499999999999,0.09275,0.1315,0.1317499999999999,0.1302499999999999,0.0837499999999999,0.05875,0.03275,0.0885,0.11325,0.0675,0.05575,0.0905,0.09675,0.1714999999999999,0.05775,0.0655,0.0989999999999999,0.0657499999999999,0.0662499999999999,0.089,0.1725,0.0885,0.0795,0.1337499999999999,0.0964999999999999,0.1004999999999999,0.08775,0.091,0.1134999999999999,0.12275,0.04175,0.0414999999999999,0.0737499999999999,0.09,0.0369999999999999,0.11775,0.075,0.0439999999999999,0.0735,0.05575,0.06025,0.0574999999999999,0.06,0.0665,0.0444999999999999,0.05225,0.04175,0.0479999999999999,0.03875,0.0795,0.0364999999999999,0.0152499999999999,0.028,0.024,0.0329999999999999,0.03025,0.0262499999999999,0.0152499999999999
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),0.99075,0.91375,0.8554999999999999,0.837,0.8759999999999999,0.8554999999999999,0.8554999999999999,0.8554999999999999,0.99075,0.837,0.8514999999999999,0.4465,0.7847500000000001,0.51775,0.837,0.6645,0.98325,0.635,0.54475,0.59425,0.4465,0.637,0.408,0.61775,0.46025,0.3299999999999999,0.35475,0.69425,0.56,0.4545,0.7405,0.40725,0.68175,0.34225,0.4795,0.4277499999999999,0.5425,0.2219999999999999,0.31125,0.7405,0.38775,0.3045,0.45325,0.68175,0.34225,0.3682499999999999,0.36875,0.22275,0.16775,0.22725,0.33825,0.4135,0.26875,0.384,0.1604999999999999,0.25275,0.4795,0.21975,0.2045,0.20375,0.2015,0.18075,0.24275,0.288,0.16425,0.26025,0.3005,0.1175,0.18625,0.18375,0.172,0.4235,0.1932499999999999,0.1019999999999999,0.17475,0.0959999999999999,0.16275,0.1555,0.14575,0.09025,0.2105,0.1967499999999999,0.0964999999999999,0.20775,0.21125,0.09875,0.14775,0.149,0.18575,0.177,0.1915,0.16975,0.1139999999999999,0.1124999999999999,0.142,0.0549999999999999,0.0767499999999999,0.085,0.06175,0.10675,0.0802499999999999,0.0539999999999999,0.10825,0.126,0.0772499999999999,0.04275,0.17225,0.24975,0.079,0.0569999999999999,0.1535,0.15025,0.0632499999999999,0.0519999999999999,0.10675,0.1272499999999999,0.0994999999999999,0.1255,0.2897499999999999,0.09475,0.12025,0.0404999999999999,0.085,0.1185,0.093,0.04825,0.11325,0.0999999999999999,0.05325,0.08825,0.11175,0.0747499999999999,0.04125,0.05975,0.0792499999999999,0.084,0.07,0.04625,0.0524999999999999,0.0529999999999999,0.03775,0.03575,0.0162499999999999,0.03325,0.0275,0.027,0.0359999999999999,0.06075,0.017
Millennium Actress (Sennen joyû) (2001),0.969,0.9555,0.8660000000000001,0.808,0.8225,0.808,0.8340000000000001,0.8660000000000001,0.863,0.808,0.693,0.8627499999999999,0.8007500000000001,0.187,0.808,0.7829999999999999,0.56325,0.7155,0.65475,0.38575,0.5375,0.626,0.25075,0.4277499999999999,0.4525,0.4004999999999999,0.358,0.891,0.53625,0.7949999999999999,0.634,0.3115,0.33675,0.54625,0.4257499999999999,0.4892499999999999,0.67525,0.30125,0.38025,0.634,0.26825,0.4795,0.2005,0.1164999999999999,0.1985,0.3452499999999999,0.25275,0.175,0.2584999999999999,0.11675,0.2534999999999999,0.2784999999999999,0.2425,0.8687499999999999,0.24375,0.16375,0.187,0.74125,0.8687499999999999,0.1997499999999999,0.20825,0.23325,0.138,0.0797499999999999,0.2085,0.14775,0.1654999999999999,0.15175,0.282,0.529,0.53475,0.11475,0.1725,0.0857499999999999,0.15975,0.21,0.16525,0.142,0.11925,0.0682499999999999,0.17975,0.2027499999999999,0.11575,0.1855,0.2997499999999999,0.0379999999999999,0.122,0.17975,0.24125,0.181,0.1755,0.0705,0.0757499999999999,0.11125,0.0682499999999999,0.05575,0.0785,0.1175,0.0642499999999999,0.15325,0.0732499999999999,0.0207499999999999,0.1169999999999999,0.1215,0.0449999999999999,0.2997499999999999,0.0409999999999999,0.0857499999999999,0.132,0.0757499999999999,0.10975,0.11825,0.075,0.3145,0.0807499999999999,0.0822499999999999,0.081,0.059,0.0434999999999999,0.08725,0.0807499999999999,0.10775,0.1387499999999999,0.0399999999999999,0.05725,0.0767499999999999,0.0777499999999999,0.0752499999999999,0.0344999999999999,0.1069999999999999,0.0379999999999999,0.0569999999999999,0.04425,0.09675,0.09225,0.081,0.06025,0.0469999999999999,0.03975,0.031,0.0252499999999999,0.0449999999999999,0.0115,0.0255,0.0237499999999999,0.0295,0.03225,0.0504999999999999,0.012
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),0.95425,0.8892500000000001,0.88825,0.8772500000000001,0.8645,0.88825,0.88825,0.88825,0.95425,0.8772500000000001,0.7135,0.613,0.7525,0.3037499999999999,0.8772500000000001,0.73875,0.9585,0.71525,0.6105,0.607,0.474,0.479,0.4615,0.627,0.4962499999999999,0.3129999999999999,0.3205,0.713,0.5565,0.2564999999999999,0.77675,0.364,0.906,0.6295,0.597,0.2624999999999999,0.25,0.2294999999999999,0.3532499999999999,0.77675,0.3045,0.29825,0.17325,0.8732500000000001,0.4599999999999999,0.295,0.34875,0.25775,0.3249999999999999,0.16275,0.4225,0.34875,0.23375,0.6295,0.24775,0.3452499999999999,0.56325,0.212,0.21,0.2135,0.179,0.15975,0.23775,0.2774999999999999,0.1317499999999999,0.3117499999999999,0.28725,0.121,0.207,0.6295,0.14875,0.1044999999999999,0.1475,0.1064999999999999,0.1235,0.1139999999999999,0.15925,0.1525,0.134,0.1114999999999999,0.27425,0.16625,0.1004999999999999,0.1902499999999999,0.4489999999999999,0.1034999999999999,0.1634999999999999,0.14375,0.1649999999999999,0.16275,0.23525,0.10125,0.129,0.0979999999999999,0.1694999999999999,0.10575,0.0645,0.04075,0.0637499999999999,0.1059999999999999,0.0885,0.0272499999999999,0.10475,0.08825,0.2794999999999999,0.067,0.32225,0.2935,0.08625,0.15275,0.37075,0.1352499999999999,0.073,0.04575,0.08975,0.0667499999999999,0.0757499999999999,0.1345,0.08875,0.1387499999999999,0.09575,0.04675,0.0782499999999999,0.16575,0.05775,0.03925,0.0949999999999999,0.0815,0.0579999999999999,0.0847499999999999,0.0979999999999999,0.1252499999999999,0.04025,0.071,0.10625,0.09025,0.0459999999999999,0.0319999999999999,0.0359999999999999,0.04225,0.026,0.0255,0.011,0.03275,0.0474999999999999,0.027,0.0434999999999999,0.0285,0.0175
I'm Not Scared (Io non ho paura) (2003),0.87425,0.87425,0.9555,0.87425,0.46325,0.69025,0.76275,0.7925,0.43425,0.74525,0.9605,0.71,0.9555,0.7829999999999999,0.65525,0.8402499999999999,0.6305,0.73125,0.61625,0.3472499999999999,0.66375,0.475,0.6315,0.4895,0.7777499999999999,0.43525,0.24025,0.2887499999999999,0.274,0.297,0.188,0.2214999999999999,0.1917499999999999,0.349,0.36,0.76275,0.4085,0.428,0.3764999999999999,0.17975,0.4835,0.4539999999999999,0.3125,0.26425,0.349,0.217,0.4732499999999999,0.2199999999999999,0.40575,0.3025,0.1347499999999999,0.3315,0.27475,0.187,0.17375,0.077,0.1795,0.18375,0.2165,0.14275,0.1644999999999999,0.784,0.18725,0.133,0.278,0.1245,0.1295,0.189,0.23825,0.216,0.1589999999999999,0.10875,0.1825,0.27275,0.08675,0.21175,0.1325,0.35075,0.3077499999999999,0.1699999999999999,0.15275,0.2234999999999999,0.1972499999999999,0.04025,0.1445,0.0807499999999999,0.30325,0.072,0.131,0.27375,0.14225,0.083,0.0727499999999999,0.1594999999999999,0.065,0.09975,0.128,0.0554999999999999,0.14825,0.1159999999999999,0.0905,0.0314999999999999,0.20475,0.16925,0.16625,0.0797499999999999,0.0409999999999999,0.122,0.1882499999999999,0.0697499999999999,0.2877499999999999,0.09025,0.12475,0.0449999999999999,0.0742499999999999,0.9265,0.08975,0.08925,0.086,0.175,0.1315,0.0469999999999999,0.05575,0.1599999999999999,0.11925,0.1599999999999999,0.1252499999999999,0.0489999999999999,0.1654999999999999,0.1094999999999999,0.0444999999999999,0.0419999999999999,0.121,0.1875,0.11625,0.1345,0.0275,0.0509999999999999,0.0479999999999999,0.0414999999999999,0.1525,0.0519999999999999,0.019,0.03125,0.0364999999999999,0.1649999999999999,0.059,0.0182499999999999,0.0217499999999999
Paperhouse (1988),0.83525,0.8795,0.83525,0.8340000000000001,0.2249999999999999,0.7195,0.7195,0.7195,0.4625,0.7195,0.8975,0.5105,0.83525,0.4702499999999999,0.79775,0.538,0.948,0.427,0.46875,0.255,0.6975,0.57175,0.74775,0.4137499999999999,0.46325,0.31375,0.28625,0.1355,0.45925,0.96125,0.0742499999999999,0.2654999999999999,0.188,0.3087499999999999,0.27925,0.82575,0.44925,0.476,0.4225,0.0842499999999999,0.1907499999999999,0.289,0.2165,0.1124999999999999,0.14975,0.22975,0.40025,0.2355,0.34775,0.4885,0.23625,0.26675,0.1962499999999999,0.0747499999999999,0.14475,0.3117499999999999,0.243,0.0742499999999999,0.1367499999999999,0.1262499999999999,0.1312499999999999,0.2897499999999999,0.4619999999999999,0.134,0.2815,0.16175,0.084,0.16925,0.14375,0.09525,0.0324999999999999,0.18225,0.1445,0.31725,0.174,0.09875,0.1495,0.0474999999999999,0.1709999999999999,0.065,0.26775,0.0647499999999999,0.0564999999999999,0.067,0.0994999999999999,0.38825,0.3159999999999999,0.092,0.0484999999999999,0.1282499999999999,0.0399999999999999,0.15425,0.04875,0.022,0.0499999999999999,0.04025,0.0539999999999999,0.26825,0.0404999999999999,0.09575,0.136,0.1109999999999999,0.0625,0.085,0.0785,0.0272499999999999,0.2955,0.16875,0.0324999999999999,0.0305,0.0554999999999999,0.062,0.1397499999999999,0.03175,0.0642499999999999,0.0484999999999999,0.0579999999999999,0.0394999999999999,0.0732499999999999,0.04625,0.04425,0.0655,0.059,0.0217499999999999,0.069,0.04175,0.0757499999999999,0.26775,0.09725,0.14775,0.04375,0.0444999999999999,0.03725,0.03375,0.0439999999999999,0.1195,0.0687499999999999,0.05175,0.03525,0.0247499999999999,0.0705,0.0267499999999999,0.03775,0.0494999999999999,0.0334999999999999,0.0212499999999999,0.0232499999999999,0.0145,0.0564999999999999
"Peanut Butter Solution, The (1985)",0.9405,0.8154999999999999,0.63875,0.5425,0.73725,0.5425,0.51175,0.509,0.9405,0.5425,0.8845000000000001,0.63875,0.62325,0.78,0.72875,0.31525,0.9685,0.43975,0.384,0.50875,0.63875,0.2754999999999999,0.4305,0.4265,0.36475,0.18625,0.2955,0.09025,0.43625,0.39075,0.1505,0.425,0.3495,0.273,0.3712499999999999,0.2314999999999999,0.2867499999999999,0.40825,0.2435,0.56,0.11975,0.23625,0.30425,0.2654999999999999,0.2199999999999999,0.3605,0.40275,0.49375,0.23325,0.61325,0.21225,0.179,0.16075,0.123,0.391,0.269,0.21125,0.4445,0.2219999999999999,0.1295,0.28125,0.1977499999999999,0.21325,0.12275,0.26125,0.06,0.1109999999999999,0.154,0.20675,0.123,0.1307499999999999,0.1109999999999999,0.3419999999999999,0.0745,0.1307499999999999,0.1034999999999999,0.19,0.04925,0.0529999999999999,0.128,0.1694999999999999,0.0262499999999999,0.0665,0.14575,0.1815,0.32825,0.1525,0.2724999999999999,0.086,0.1069999999999999,0.0857499999999999,0.0762499999999999,0.11125,0.0722499999999999,0.11075,0.031,0.0645,0.5815,0.065,0.0765,0.2445,0.0197499999999999,0.0805,0.078,0.0635,0.0742499999999999,0.0414999999999999,0.542,0.03275,0.1079999999999999,0.2917499999999999,0.03525,0.2284999999999999,0.04325,0.0837499999999999,0.5085,0.0944999999999999,0.04375,0.059,0.10725,0.0675,0.2907499999999999,0.1835,0.11075,0.03175,0.04425,0.07,0.04875,0.2867499999999999,0.0379999999999999,0.018,0.09075,0.05675,0.0369999999999999,0.0559999999999999,0.088,0.0339999999999999,0.24025,0.0717499999999999,0.04175,0.09525,0.1054999999999999,0.1945,0.11925,0.0677499999999999,0.0155,0.0534999999999999,0.0349999999999999,0.0205
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),0.91125,0.92,0.92,0.77525,0.8035000000000001,0.7929999999999999,0.7929999999999999,0.92,0.5645,0.7929999999999999,0.2485,0.909,0.81125,0.26575,0.74825,0.2985,0.574,0.416,0.74825,0.27325,0.909,0.304,0.44275,0.42825,0.81125,0.3095,0.36275,0.8240000000000001,0.39175,0.3565,0.2415,0.29525,0.585,0.30425,0.3944999999999999,0.5835,0.37175,0.37175,0.3662499999999999,0.2415,0.1795,0.2204999999999999,0.0999999999999999,0.381,0.2279999999999999,0.253,0.1962499999999999,0.238,0.5045,0.124,0.47375,0.25225,0.3239999999999999,0.4459999999999999,0.2835,0.1004999999999999,0.37175,0.13,0.14,0.2199999999999999,0.147,0.10225,0.3814999999999999,0.21525,0.1805,0.1745,0.7869999999999999,0.1515,0.17675,0.32175,0.067,0.0682499999999999,0.1425,0.11325,0.16175,0.1589999999999999,0.1475,0.1435,0.1235,0.0667499999999999,0.2085,0.06025,0.0747499999999999,0.0802499999999999,0.142,0.2435,0.2095,0.172,0.1029999999999999,0.124,0.3205,0.08675,0.09125,0.0792499999999999,0.1397499999999999,0.064,0.2045,0.0554999999999999,0.0637499999999999,0.1134999999999999,0.1054999999999999,0.0205,0.1104999999999999,0.22725,0.1215,0.04025,0.52675,0.076,0.0757499999999999,0.1455,0.05575,0.1275,0.03975,0.06,0.119,0.2224999999999999,0.09025,0.0792499999999999,0.0722499999999999,0.05175,0.11175,0.05125,0.03375,0.0737499999999999,0.16725,0.0915,0.08925,0.04125,0.0935,0.073,0.03675,0.081,0.0725,0.081,0.11525,0.09025,0.0529999999999999,0.12,0.03975,0.05875,0.0272499999999999,0.03075,0.0192499999999999,0.03325,0.028,0.04125,0.0339999999999999,0.04575,0.0225
Robot Carnival (Roboto kânibauru) (1987),0.90875,0.7495,0.79125,0.8799999999999999,0.9905,0.79125,0.5905,0.46225,0.74125,0.71625,0.4315,0.70025,0.54825,0.58625,0.79125,0.3037499999999999,0.378,0.58575,0.36875,0.4545,0.68975,0.3742499999999999,0.251,0.695,0.361,0.2817499999999999,0.479,0.8887499999999999,0.3355,0.4515,0.3435,0.2274999999999999,0.7889999999999999,0.2219999999999999,0.54575,0.2244999999999999,0.2634999999999999,0.36,0.3472499999999999,0.3435,0.1855,0.2794999999999999,0.1865,0.381,0.17825,0.16175,0.36875,0.2955,0.4545,0.1927499999999999,0.20675,0.473,0.45925,0.147,0.243,0.5975,0.2634999999999999,0.545,0.1185,0.15375,0.41925,0.16425,0.25275,0.2835,0.132,0.2584999999999999,0.16525,0.1292499999999999,0.5435,0.144,0.213,0.0949999999999999,0.4445,0.1029999999999999,0.16675,0.27525,0.1385,0.071,0.21525,0.1024999999999999,0.2905,0.1079999999999999,0.174,0.12175,0.079,0.11625,0.21425,0.18675,0.1455,0.18225,0.14675,0.1119999999999999,0.1555,0.10875,0.1375,0.11825,0.1982499999999999,0.0272499999999999,0.0822499999999999,0.1049999999999999,0.1069999999999999,0.0865,0.10025,0.133,0.06225,0.127,0.09725,0.14225,0.06,0.1555,0.20975,0.121,0.1455,0.0969999999999999,0.2284999999999999,0.11275,0.1342499999999999,0.03525,0.04225,0.067,0.10175,0.0835,0.0329999999999999,0.03875,0.05575,0.0715,0.089,0.062,0.1307499999999999,0.0705,0.0845,0.0662499999999999,0.0205,0.0707499999999999,0.1325,0.0685,0.021,0.1267499999999999,0.1262499999999999,0.05925,0.0429999999999999,0.0165,0.04525,0.05375,0.0825,0.0257499999999999,0.0765,0.0247499999999999,0.0215
