movieId,original,weird,melancholic,greed,quirky,culture clash,drama,good,independent film,runaway,very funny,light,vengeance,dialogue,absurd,unlikely friendships,mentor,drinking,betrayal,life & death,farce,pornography,life philosophy,catastrophe,adaptation,creativity,writers,fun movie,predictable,dysfunctional family,chase,good music,surveillance,awesome soundtrack,fantasy world,childhood,british,death,sexy,underrated,transformation,multiple storylines,fight scenes,workplace,stereotypes,small town,ensemble cast,queer,classic car,road movie,new jersey,nudity (full frontal - brief),dreams,not funny,family,addiction,first contact,women,hotel,nudity (topless - brief),period piece,islam,prejudice,alter ego,directorial debut,weapons,film noir,california,teen movie,irish accent,stoner movie,sacrifice,survival,foul language,hospital,new york city,divorce,computer animation,pulp,censorship,simple,doctors,unlikeable characters,brothers,tokyo,memory,wartime,wilderness,alternate history,wine,atheism,1930s,mad scientist,camp,prison,adoption,internet,80s,blindness,texas,best of 2005,rebellion,buddy movie,cancer,too long,bollywood,potential oscar nom,radio,homeless,los angeles,stand-up comedy,nudity (rear),hip hop,robert downey jr,desert,indians,no plot,god,kidnapping,finnish,island,ghosts/afterlife,french,goth,shopping,australia,hunting,reality tv,immortality,interracial romance,notable nudity,oil,father daughter relationship,documentary,time,race,kick-butt women,russian,fashion,prostitution,trilogy,san francisco,made for tv,snakes,graphic novel,lawyer,too short,single father,remake
"Last Supper, The (1995)",0.85375,0.7695000000000001,0.4972499999999999,0.85375,0.7695000000000001,0.85375,0.85375,0.68375,0.7695000000000001,0.85375,0.393,0.4237499999999999,0.85375,0.6955,0.8214999999999999,0.281,0.5095,0.41625,0.8725,0.50025,0.2115,0.59525,0.4579999999999999,0.4745,0.26925,0.2204999999999999,0.4389999999999999,0.264,0.4107499999999999,0.2185,0.399,0.26075,0.37525,0.12025,0.38275,0.1322499999999999,0.26725,0.8325,0.59525,0.4605,0.30025,0.2817499999999999,0.23125,0.23025,0.60625,0.1377499999999999,0.423,0.45375,0.31225,0.1985,0.20625,0.23325,0.09025,0.22125,0.1307499999999999,0.22575,0.18625,0.2284999999999999,0.1855,0.15175,0.0855,0.976,0.29425,0.12225,0.1415,0.25325,0.11325,0.218,0.16475,0.2624999999999999,0.18375,0.42625,0.2365,0.125,0.23875,0.079,0.1029999999999999,0.15725,0.1709999999999999,0.38575,0.084,0.14825,0.284,0.0855,0.0715,0.12475,0.42625,0.076,0.14725,0.638,0.2199999999999999,0.17625,0.1292499999999999,0.15975,0.1064999999999999,0.0469999999999999,0.253,0.06175,0.1639999999999999,0.04475,0.1252499999999999,0.09225,0.04525,0.08625,0.05875,0.0772499999999999,0.1245,0.15125,0.082,0.0745,0.0712499999999999,0.0895,0.15725,0.1014999999999999,0.1997499999999999,0.0954999999999999,0.1312499999999999,0.119,0.2857499999999999,0.0305,0.1034999999999999,0.071,0.0504999999999999,0.0737499999999999,0.0852499999999999,0.0647499999999999,0.0745,0.27375,0.09725,0.0707499999999999,0.1257499999999999,0.0895,0.0514999999999999,0.0329999999999999,0.062,0.1357499999999999,0.1164999999999999,0.0682499999999999,0.0645,0.05425,0.03925,0.0569999999999999,0.069,0.04925,0.20825,0.1282499999999999,0.03375,0.0225,0.03975
Cosi (1996),0.8587499999999999,0.79725,0.79725,0.7755000000000001,0.726,0.79725,0.73225,0.73225,0.8732500000000001,0.79725,0.93575,0.7945,0.551,0.74175,0.75325,0.73225,0.619,0.39325,0.5645,0.4455,0.624,0.4105,0.53275,0.4765,0.48575,0.4935,0.503,0.4459999999999999,0.3285,0.34175,0.23125,0.3219999999999999,0.18575,0.3219999999999999,0.41,0.31125,0.52775,0.201,0.4195,0.33325,0.3924999999999999,0.3037499999999999,0.4569999999999999,0.3339999999999999,0.3542499999999999,0.15325,0.76125,0.3924999999999999,0.20975,0.16175,0.32725,0.3229999999999999,0.69925,0.22975,0.1937499999999999,0.2455,0.2684999999999999,0.2564999999999999,0.2239999999999999,0.2895,0.2385,0.22425,0.25725,0.38375,0.26575,0.2259999999999999,0.0954999999999999,0.189,0.1609999999999999,0.1584999999999999,0.1357499999999999,0.1579999999999999,0.14675,0.1644999999999999,0.436,0.0847499999999999,0.4275,0.311,0.1392499999999999,0.1325,0.133,0.15925,0.279,0.11475,0.0645,0.0642499999999999,0.08675,0.11475,0.16475,0.08675,0.2485,0.14225,0.1947499999999999,0.15775,0.0737499999999999,0.12275,0.06,0.10225,0.1009999999999999,0.05725,0.129,0.11075,0.311,0.14825,0.11575,0.0959999999999999,0.0504999999999999,0.1574999999999999,0.09075,0.0237499999999999,0.079,0.14425,0.0569999999999999,0.17575,0.1569999999999999,0.076,0.1054999999999999,0.0657499999999999,0.0509999999999999,0.0439999999999999,0.05275,0.2827499999999999,0.0574999999999999,0.10475,0.04875,0.30025,0.0474999999999999,0.128,0.0672499999999999,0.0735,0.11625,0.0379999999999999,0.16025,0.04175,0.04475,0.0692499999999999,0.09775,0.0464999999999999,0.1255,0.05925,0.03975,0.0529999999999999,0.127,0.03075,0.06225,0.03625,0.15725,0.0827499999999999,0.017
Breakfast at Tiffany's (1961),0.8047500000000001,0.8567499999999999,0.942,0.944,0.7969999999999999,0.944,0.944,0.91975,0.4772499999999999,0.944,0.57075,0.8567499999999999,0.7185,0.63125,0.613,0.942,0.5945,0.6045,0.5225,0.369,0.241,0.2837499999999999,0.6115,0.44325,0.8755,0.26725,0.7737499999999999,0.58175,0.32025,0.1679999999999999,0.3735,0.38725,0.1385,0.38725,0.2704999999999999,0.46625,0.28525,0.20675,0.592,0.3395,0.4932499999999999,0.17425,0.23275,0.1367499999999999,0.7635000000000001,0.1609999999999999,0.11125,0.489,0.26075,0.148,0.30825,0.2564999999999999,0.21575,0.3379999999999999,0.3655,0.155,0.1855,0.51375,0.255,0.21375,0.46725,0.1985,0.33725,0.2907499999999999,0.123,0.1335,0.2534999999999999,0.16575,0.52,0.1525,0.077,0.205,0.1297499999999999,0.0519999999999999,0.1725,0.9285,0.2857499999999999,0.28925,0.14875,0.3235,0.1987499999999999,0.1402499999999999,0.086,0.10725,0.1392499999999999,0.0837499999999999,0.259,0.0732499999999999,0.10975,0.2324999999999999,0.14075,0.2155,0.15875,0.1134999999999999,0.2905,0.1029999999999999,0.09075,0.16025,0.21075,0.153,0.0777499999999999,0.087,0.17125,0.079,0.09475,0.08975,0.11225,0.12325,0.11425,0.0767499999999999,0.05975,0.076,0.0504999999999999,0.05475,0.06175,0.0625,0.0635,0.028,0.0305,0.0207499999999999,0.10125,0.11625,0.0855,0.06175,0.44925,0.0384999999999999,0.0697499999999999,0.0374999999999999,0.1709999999999999,0.2985,0.05975,0.0675,0.0627499999999999,0.0344999999999999,0.1044999999999999,0.1312499999999999,0.0787499999999999,0.0404999999999999,0.52125,0.3319999999999999,0.04025,0.2229999999999999,0.04875,0.0954999999999999,0.0267499999999999,0.0705,0.0655,0.03625,0.04425
Big Night (1996),0.8280000000000001,0.83375,0.853,0.8280000000000001,0.5185,0.8707499999999999,0.8280000000000001,0.9015,0.8414999999999999,0.83375,0.67125,0.62075,0.8280000000000001,0.6325,0.3592499999999999,0.853,0.5845,0.55,0.64825,0.38875,0.214,0.2927499999999999,0.373,0.48,0.3705,0.4659999999999999,0.25975,0.4865,0.16725,0.34575,0.24125,0.9015,0.2927499999999999,0.9015,0.2125,0.3045,0.415,0.1659999999999999,0.4665,0.38425,0.31025,0.37475,0.33675,0.1019999999999999,0.28825,0.2045,0.617,0.33825,0.23225,0.2145,0.8999999999999999,0.2189999999999999,0.28025,0.36075,0.3077499999999999,0.2007499999999999,0.182,0.22425,0.275,0.18725,0.283,0.16575,0.3595,0.22025,0.173,0.14,0.1245,0.1405,0.1367499999999999,0.19,0.0737499999999999,0.21475,0.15325,0.1377499999999999,0.10675,0.20625,0.16975,0.1579999999999999,0.0925,0.1315,0.16725,0.10225,0.11025,0.95425,0.147,0.0642499999999999,0.16225,0.16275,0.12025,0.27075,0.09875,0.1614999999999999,0.0832499999999999,0.086,0.092,0.0795,0.0524999999999999,0.0855,0.08775,0.1074999999999999,0.1599999999999999,0.0757499999999999,0.10225,0.0627499999999999,0.22525,0.14125,0.1865,0.118,0.03625,0.04275,0.0712499999999999,0.0832499999999999,0.05225,0.1659999999999999,0.08,0.0752499999999999,0.065,0.0359999999999999,0.066,0.03925,0.11925,0.0494999999999999,0.0855,0.0292499999999999,0.04775,0.0805,0.0702499999999999,0.09725,0.03025,0.186,0.1292499999999999,0.1139999999999999,0.12075,0.0752499999999999,0.04725,0.0939999999999999,0.09925,0.069,0.1704999999999999,0.0549999999999999,0.0524999999999999,0.0534999999999999,0.0842499999999999,0.0459999999999999,0.05125,0.03,0.0554999999999999,0.0469999999999999,0.0125
Swingers (1996),0.8347500000000001,0.8347500000000001,0.923,0.885,0.608,0.885,0.8227500000000001,0.921,0.95425,0.885,0.741,0.885,0.70975,0.885,0.3994999999999999,0.934,0.8065,0.8025,0.502,0.4145,0.56925,0.4715,0.54425,0.715,0.29525,0.256,0.3125,0.48975,0.437,0.18175,0.5255,0.4675,0.29025,0.4675,0.27975,0.4732499999999999,0.20675,0.2264999999999999,0.394,0.30525,0.3335,0.29225,0.921,0.1352499999999999,0.2957499999999999,0.23575,0.37975,0.274,0.39975,0.5685,0.32275,0.3299999999999999,0.23325,0.209,0.12425,0.28025,0.2012499999999999,0.49175,0.2007499999999999,0.1947499999999999,0.1169999999999999,0.09,0.24125,0.1885,0.18725,0.1825,0.121,0.59075,0.3545,0.2185,0.38625,0.1574999999999999,0.0949999999999999,0.25025,0.1297499999999999,0.125,0.0792499999999999,0.14675,0.175,0.145,0.2294999999999999,0.0865,0.40225,0.1295,0.1262499999999999,0.17925,0.08925,0.1387499999999999,0.0994999999999999,0.15,0.0615,0.1009999999999999,0.0652499999999999,0.1297499999999999,0.1114999999999999,0.0559999999999999,0.12275,0.2015,0.1367499999999999,0.0949999999999999,0.0732499999999999,0.14325,0.81925,0.14125,0.18625,0.0835,0.1044999999999999,0.0637499999999999,0.09875,0.9385,0.0772499999999999,0.067,0.32025,0.1535,0.1694999999999999,0.11625,0.082,0.04075,0.0722499999999999,0.04275,0.09325,0.1104999999999999,0.03525,0.0404999999999999,0.214,0.1129999999999999,0.05025,0.0845,0.05625,0.146,0.09325,0.0782499999999999,0.0827499999999999,0.0697499999999999,0.0655,0.10925,0.14,0.0534999999999999,0.03975,0.0949999999999999,0.1307499999999999,0.1302499999999999,0.0364999999999999,0.075,0.03125,0.04425,0.05025,0.0399999999999999,0.028
"Fish Called Wanda, A (1988)",0.8787499999999999,0.91125,0.6865,0.845,0.91125,0.845,0.99525,0.845,0.61825,0.782,0.9775,0.908,0.73525,0.678,0.89375,0.3525,0.4625,0.4825,0.73625,0.25775,0.93575,0.41925,0.31425,0.4822499999999999,0.4605,0.29225,0.367,0.532,0.626,0.377,0.537,0.37675,0.73625,0.37675,0.23675,0.2674999999999999,0.8952500000000001,0.2965,0.682,0.4167499999999999,0.268,0.37925,0.2199999999999999,0.19,0.477,0.17825,0.4429999999999999,0.30425,0.24925,0.1669999999999999,0.1277499999999999,0.3097499999999999,0.0925,0.17475,0.3035,0.0852499999999999,0.2229999999999999,0.10625,0.1885,0.261,0.798,0.2007499999999999,0.33625,0.2065,0.195,0.47275,0.15025,0.2865,0.126,0.291,0.28425,0.18075,0.0979999999999999,0.6405,0.15925,0.0817499999999999,0.3399999999999999,0.3035,0.2005,0.151,0.144,0.16475,0.2279999999999999,0.20925,0.0805,0.0767499999999999,0.14075,0.1099999999999999,0.14625,0.07,0.1144999999999999,0.12425,0.1297499999999999,0.14375,0.1609999999999999,0.1252499999999999,0.0645,0.3077499999999999,0.14475,0.10075,0.088,0.144,0.17975,0.0584999999999999,0.0687499999999999,0.1154999999999999,0.085,0.0742499999999999,0.05075,0.0539999999999999,0.09525,0.10225,0.0429999999999999,0.0605,0.1175,0.2185,0.1465,0.073,0.16075,0.0257499999999999,0.091,0.0935,0.0434999999999999,0.0685,0.04475,0.11225,0.0735,0.0374999999999999,0.0637499999999999,0.08625,0.0959999999999999,0.0815,0.0905,0.04875,0.1215,0.0792499999999999,0.08825,0.0717499999999999,0.093,0.06175,0.05825,0.0627499999999999,0.0454999999999999,0.1144999999999999,0.0787499999999999,0.66525,0.0295,0.03,0.0225
Monty Python's Life of Brian (1979),0.94225,0.94225,0.8534999999999999,0.94225,0.95525,0.94225,0.94225,0.94225,0.8282499999999999,0.8245,0.9645,0.95525,0.67275,0.78325,0.96025,0.44375,0.6625,0.5035,0.4337499999999999,0.8282499999999999,0.95525,0.941,0.5945,0.4795,0.541,0.3944999999999999,0.1634999999999999,0.3814999999999999,0.8109999999999999,0.1285,0.4295,0.3784999999999999,0.4145,0.36,0.25075,0.44025,0.77925,0.3175,0.36275,0.4207499999999999,0.4367499999999999,0.2105,0.279,0.25925,0.23875,0.22725,0.10875,0.14975,0.305,0.1745,0.1992499999999999,0.41,0.2334999999999999,0.14125,0.0847499999999999,0.2299999999999999,0.25525,0.147,0.09475,0.2895,0.295,0.64375,0.3419999999999999,0.285,0.2345,0.2845,0.18625,0.14125,0.14325,0.20825,0.4695,0.34125,0.2365,0.1917499999999999,0.24825,0.0642499999999999,0.05125,0.127,0.1352499999999999,0.941,0.196,0.1267499999999999,0.08925,0.132,0.26325,0.09475,0.53775,0.15575,0.0827499999999999,0.03575,0.9025,0.08975,0.17825,0.20425,0.137,0.0534999999999999,0.0459999999999999,0.16975,0.1795,0.0732499999999999,0.1079999999999999,0.32775,0.155,0.1044999999999999,0.1154999999999999,0.09,0.0632499999999999,0.087,0.1282499999999999,0.0494999999999999,0.35975,0.1367499999999999,0.0519999999999999,0.0677499999999999,0.196,0.135,0.05575,0.9025,0.0675,0.09025,0.0832499999999999,0.1985,0.03925,0.0549999999999999,0.0314999999999999,0.05775,0.082,0.0349999999999999,0.1927499999999999,0.05425,0.05925,0.06225,0.0584999999999999,0.0665,0.1987499999999999,0.0979999999999999,0.0735,0.0579999999999999,0.0464999999999999,0.10125,0.1569999999999999,0.0504999999999999,0.0625,0.15025,0.0642499999999999,0.0272499999999999,0.04175,0.013,0.018
Glengarry Glen Ross (1992),0.9495,0.7909999999999999,0.82775,0.924,0.6365,0.9495,0.9495,0.9495,0.77675,0.851,0.7845,0.851,0.817,0.9345,0.4795,0.192,0.6875,0.77675,0.7737499999999999,0.31425,0.2254999999999999,0.7545,0.4509999999999999,0.435,0.6135,0.297,0.302,0.2857499999999999,0.23025,0.3462499999999999,0.404,0.24425,0.4305,0.213,0.3249999999999999,0.092,0.29225,0.2997499999999999,0.26975,0.4187499999999999,0.32625,0.4792499999999999,0.43325,0.8242499999999999,0.16575,0.178,0.93475,0.1945,0.22025,0.1287499999999999,0.2734999999999999,0.273,0.11525,0.2965,0.1215,0.3085,0.186,0.11925,0.194,0.1825,0.139,0.2514999999999999,0.2917499999999999,0.349,0.1535,0.423,0.2524999999999999,0.2827499999999999,0.1175,0.1975,0.177,0.2514999999999999,0.23475,0.7729999999999999,0.183,0.1337499999999999,0.11675,0.1307499999999999,0.1297499999999999,0.189,0.11575,0.1679999999999999,0.17875,0.09175,0.12375,0.062,0.1064999999999999,0.14625,0.146,0.068,0.11475,0.09225,0.151,0.11675,0.0979999999999999,0.0449999999999999,0.1262499999999999,0.0989999999999999,0.0999999999999999,0.1134999999999999,0.0732499999999999,0.0697499999999999,0.0939999999999999,0.062,0.1252499999999999,0.0817499999999999,0.087,0.12225,0.0944999999999999,0.09325,0.084,0.1159999999999999,0.0564999999999999,0.2694999999999999,0.0584999999999999,0.0662499999999999,0.12,0.11625,0.0782499999999999,0.0444999999999999,0.11425,0.0127499999999999,0.04425,0.0439999999999999,0.0157499999999999,0.0504999999999999,0.063,0.15975,0.0245,0.0637499999999999,0.08675,0.1945,0.08775,0.06125,0.03775,0.0842499999999999,0.06125,0.0469999999999999,0.0504999999999999,0.0687499999999999,0.0409999999999999,0.0782499999999999,0.081,0.10375,0.0549999999999999,0.09225,0.04775,0.0257499999999999,0.0215
Monty Python and the Holy Grail (1975),0.972,0.972,0.8640000000000001,0.972,0.98375,0.972,0.972,0.972,0.531,0.946,0.98725,0.98725,0.7005,0.8640000000000001,0.98275,0.3625,0.554,0.44975,0.54475,0.66725,0.968,0.508,0.3375,0.4385,0.5235,0.487,0.1634999999999999,0.60625,0.91825,0.17725,0.47675,0.4725,0.37,0.4725,0.48675,0.44075,0.87375,0.3834999999999999,0.23825,0.4024999999999999,0.3864999999999999,0.30625,0.5365,0.14975,0.26775,0.1594999999999999,0.1129999999999999,0.20775,0.2987499999999999,0.15025,0.10925,0.3135,0.17475,0.15375,0.1455,0.123,0.3255,0.093,0.1195,0.27425,0.7949999999999999,0.4475,0.39525,0.27725,0.31575,0.254,0.285,0.147,0.17775,0.22325,0.42625,0.2897499999999999,0.2534999999999999,0.2885,0.18425,0.0539999999999999,0.0534999999999999,0.149,0.2017499999999999,0.3209999999999999,0.2194999999999999,0.14125,0.0635,0.2105,0.26625,0.18275,0.1245,0.121,0.16425,0.0474999999999999,0.4469999999999999,0.14725,0.15625,0.25425,0.12075,0.0579999999999999,0.0677499999999999,0.1885,0.17425,0.0645,0.11375,0.3904999999999999,0.23075,0.0994999999999999,0.16475,0.14,0.10175,0.10875,0.0645,0.0389999999999999,0.27575,0.06125,0.03425,0.0394999999999999,0.22575,0.17025,0.0775,0.51275,0.122,0.0479999999999999,0.10925,0.08675,0.16025,0.0524999999999999,0.03025,0.1164999999999999,0.079,0.0364999999999999,0.2165,0.06125,0.066,0.0635,0.066,0.0559999999999999,0.35075,0.0855,0.0549999999999999,0.0702499999999999,0.0652499999999999,0.05825,0.16375,0.05875,0.08825,0.17425,0.08675,0.0419999999999999,0.04125,0.0147499999999999,0.0145
"Ruling Class, The (1972)",0.89425,0.90675,0.972,0.8334999999999999,0.9265,0.8532500000000001,0.70325,0.7545,0.85625,0.8532500000000001,0.84125,0.9265,0.708,0.70975,0.97075,0.3279999999999999,0.4875,0.50225,0.41,0.5365,0.9265,0.59925,0.27125,0.4245,0.56475,0.3339999999999999,0.2249999999999999,0.15925,0.3129999999999999,0.64625,0.24975,0.2594999999999999,0.2855,0.138,0.55425,0.17325,0.84425,0.35475,0.3405,0.297,0.4257499999999999,0.2965,0.2435,0.2524999999999999,0.2694999999999999,0.0984999999999999,0.18375,0.24775,0.21375,0.1079999999999999,0.0777499999999999,0.3085,0.10025,0.264,0.45975,0.09525,0.20525,0.3179999999999999,0.17075,0.20675,0.84425,0.6225,0.25575,0.25525,0.1725,0.213,0.1634999999999999,0.1505,0.0875,0.1835,0.0964999999999999,0.14575,0.2219999999999999,0.1252499999999999,0.2155,0.05625,0.347,0.1257499999999999,0.11325,0.4267499999999999,0.0677499999999999,0.2574999999999999,0.29025,0.153,0.089,0.05975,0.2935,0.1945,0.1295,0.20825,0.687,0.2764999999999999,0.139,0.1485,0.1355,0.18475,0.05075,0.0399999999999999,0.2524999999999999,0.078,0.18475,0.15325,0.0524999999999999,0.031,0.22475,0.0905,0.10125,0.0569999999999999,0.0414999999999999,0.0409999999999999,0.0705,0.1855,0.0717499999999999,0.09875,0.1485,0.07,0.0737499999999999,0.8162499999999999,0.04675,0.0232499999999999,0.1114999999999999,0.05125,0.06075,0.0717499999999999,0.0685,0.0514999999999999,0.1935,0.091,0.08625,0.148,0.0865,0.09125,0.0994999999999999,0.0379999999999999,0.0464999999999999,0.0479999999999999,0.09525,0.0554999999999999,0.0655,0.11375,0.03125,0.068,0.0737499999999999,0.03375,0.0777499999999999,0.0969999999999999,0.0314999999999999,0.0374999999999999,0.03375
Delicatessen (1991),0.9785,0.98525,0.95125,0.9785,0.98525,0.84825,0.69725,0.7515000000000001,0.95925,0.8340000000000001,0.80175,0.728,0.677,0.7745,0.87775,0.3732499999999999,0.369,0.7085,0.8845000000000001,0.8945000000000001,0.567,0.95925,0.4782499999999999,0.59375,0.4389999999999999,0.7649999999999999,0.2319999999999999,0.392,0.15775,0.32725,0.2995,0.31475,0.4525,0.31475,0.684,0.30625,0.4137499999999999,0.22525,0.3295,0.3754999999999999,0.4325,0.26925,0.268,0.38575,0.1445,0.139,0.38175,0.1975,0.3745,0.2445,0.1049999999999999,0.2022499999999999,0.31375,0.305,0.1402499999999999,0.1099999999999999,0.91425,0.22225,0.46125,0.31325,0.242,0.405,0.1385,0.2704999999999999,0.3319999999999999,0.276,0.372,0.12025,0.11775,0.23075,0.11125,0.185,0.99525,0.0459999999999999,0.1164999999999999,0.0732499999999999,0.1275,0.135,0.24475,0.1287499999999999,0.17475,0.17475,0.123,0.14325,0.2937499999999999,0.203,0.151,0.2957499999999999,0.16825,0.2574999999999999,0.11975,0.15675,0.16375,0.1302499999999999,0.0905,0.069,0.078,0.063,0.16125,0.0489999999999999,0.1387499999999999,0.1535,0.0429999999999999,0.03275,0.09025,0.09625,0.11975,0.0489999999999999,0.0569999999999999,0.05425,0.0632499999999999,0.15,0.04325,0.0722499999999999,0.178,0.062,0.21,0.04025,0.18525,0.06175,0.17025,0.12325,0.87625,0.2475,0.1322499999999999,0.0792499999999999,0.091,0.0399999999999999,0.183,0.04675,0.0865,0.137,0.10075,0.0667499999999999,0.06125,0.0787499999999999,0.085,0.05775,0.18525,0.09125,0.10225,0.0514999999999999,0.0349999999999999,0.0777499999999999,0.09475,0.0167499999999999,0.03225,0.0247499999999999,0.014
Withnail & I (1987),0.8247500000000001,0.94475,0.8692500000000001,0.8247500000000001,0.8122499999999999,0.8200000000000001,0.73775,0.73775,0.6355,0.8200000000000001,0.95225,0.95225,0.52425,0.699,0.7525,0.73175,0.525,0.8534999999999999,0.61725,0.66425,0.525,0.32325,0.5505,0.4157499999999999,0.39575,0.28425,0.3505,0.1345,0.2279999999999999,0.266,0.27175,0.40825,0.2714999999999999,0.40825,0.27575,0.18575,0.8205,0.2175,0.122,0.3309999999999999,0.267,0.34325,0.185,0.3545,0.122,0.2027499999999999,0.214,0.4712499999999999,0.23075,0.3442499999999999,0.14875,0.21925,0.3035,0.22025,0.06125,0.82925,0.1725,0.1362499999999999,0.17625,0.1952499999999999,0.54225,0.1342499999999999,0.215,0.15125,0.3085,0.1327499999999999,0.144,0.1255,0.1099999999999999,0.2684999999999999,0.38325,0.087,0.131,0.08875,0.25125,0.0529999999999999,0.0812499999999999,0.10975,0.1054999999999999,0.08825,0.10025,0.1755,0.132,0.1312499999999999,0.11925,0.08875,0.14325,0.1215,0.0765,0.23025,0.0797499999999999,0.05975,0.09025,0.38775,0.1044999999999999,0.09125,0.04875,0.1262499999999999,0.122,0.11325,0.0225,0.273,0.0399999999999999,0.10475,0.0655,0.065,0.0424999999999999,0.0647499999999999,0.14925,0.028,0.10125,0.075,0.0832499999999999,0.16725,0.0969999999999999,0.04875,0.0675,0.0434999999999999,0.03325,0.09425,0.064,0.1069999999999999,0.05325,0.05925,0.0424999999999999,0.14075,0.06025,0.0354999999999999,0.16625,0.04675,0.03475,0.0444999999999999,0.0494999999999999,0.05925,0.0554999999999999,0.0772499999999999,0.04125,0.08975,0.0354999999999999,0.10325,0.04725,0.0989999999999999,0.05125,0.03625,0.03725,0.022,0.0212499999999999,0.019,0.014
Annie Hall (1977),0.95775,0.95775,0.99675,0.96525,0.74575,0.973,0.973,0.973,0.73125,0.973,0.8520000000000001,0.8779999999999999,0.85025,0.96525,0.9005000000000001,0.8674999999999999,0.605,0.73125,0.48875,0.594,0.5505,0.27225,0.58625,0.4127499999999999,0.396,0.52625,0.6265,0.3269999999999999,0.373,0.31225,0.2395,0.2299999999999999,0.23275,0.2634999999999999,0.1322499999999999,0.4579999999999999,0.2065,0.27675,0.3037499999999999,0.21,0.3117499999999999,0.346,0.29525,0.14575,0.2375,0.1619999999999999,0.1064999999999999,0.24175,0.241,0.14,0.1455,0.2524999999999999,0.1654999999999999,0.251,0.1169999999999999,0.21725,0.1639999999999999,0.215,0.20325,0.2055,0.11625,0.1372499999999999,0.2847499999999999,0.23475,0.18575,0.1775,0.29725,0.3229999999999999,0.0695,0.125,0.11825,0.09225,0.16525,0.17575,0.136,0.93675,0.39025,0.1402499999999999,0.1282499999999999,0.14325,0.1882499999999999,0.10975,0.11175,0.10575,0.17575,0.1415,0.2027499999999999,0.076,0.0695,0.1119999999999999,0.09375,0.13,0.152,0.0677499999999999,0.08825,0.0722499999999999,0.0717499999999999,0.0509999999999999,0.091,0.0802499999999999,0.0865,0.0529999999999999,0.05575,0.0499999999999999,0.09275,0.0772499999999999,0.15225,0.0559999999999999,0.0615,0.1694999999999999,0.1659999999999999,0.03775,0.074,0.10225,0.0285,0.04925,0.0727499999999999,0.0474999999999999,0.0212499999999999,0.03125,0.09575,0.0524999999999999,0.062,0.026,0.028,0.021,0.0494999999999999,0.04425,0.0369999999999999,0.12075,0.03125,0.05775,0.0529999999999999,0.078,0.0895,0.0454999999999999,0.0464999999999999,0.0384999999999999,0.1624999999999999,0.04125,0.05225,0.074,0.0334999999999999,0.04625,0.025,0.03025,0.0262499999999999,0.0195,0.0135
Harold and Maude (1971),0.913,0.969,0.9245,0.9245,0.969,0.89225,0.9245,0.89225,0.9245,0.831,0.875,0.81525,0.694,0.5795,0.81525,0.7669999999999999,0.7789999999999999,0.9245,0.3592499999999999,0.9455,0.81525,0.4625,0.847,0.478,0.60175,0.42425,0.22725,0.45125,0.16325,0.3339999999999999,0.46875,0.4067499999999999,0.25275,0.4237499999999999,0.22725,0.62625,0.246,0.9545,0.27275,0.29825,0.46175,0.22525,0.27125,0.34975,0.1875,0.1955,0.03775,0.24375,0.3359999999999999,0.3854999999999999,0.16125,0.32075,0.2165,0.29025,0.11775,0.3,0.175,0.29,0.18,0.3105,0.17175,0.3175,0.18525,0.25125,0.22475,0.195,0.24575,0.2915,0.1977499999999999,0.21725,0.23125,0.1589999999999999,0.16125,0.1352499999999999,0.54875,0.078,0.2045,0.1355,0.22475,0.291,0.2574999999999999,0.2274999999999999,0.1059999999999999,0.0959999999999999,0.26875,0.1445,0.1039999999999999,0.1599999999999999,0.0755,0.127,0.1287499999999999,0.0782499999999999,0.1415,0.3672499999999999,0.15025,0.1535,0.12,0.22725,0.17125,0.09725,0.088,0.292,0.1044999999999999,0.4267499999999999,0.09275,0.0832499999999999,0.09825,0.0782499999999999,0.1385,0.0399999999999999,0.123,0.10275,0.0439999999999999,0.04425,0.1169999999999999,0.0632499999999999,0.0647499999999999,0.0727499999999999,0.0277499999999999,0.0389999999999999,0.0999999999999999,0.367,0.09275,0.2724999999999999,0.09225,0.0564999999999999,0.0725,0.1225,0.18275,0.0837499999999999,0.05125,0.0747499999999999,0.04925,0.065,0.2334999999999999,0.0885,0.0584999999999999,0.0359999999999999,0.06225,0.0722499999999999,0.077,0.3764999999999999,0.04525,0.092,0.0414999999999999,0.0404999999999999,0.031,0.018,0.0127499999999999
