movieId,betrayal,good,original,surveillance,weird,greed,culture clash,vengeance,runaway,chase,drama,predictable,mentor,catastrophe,dialogue,melancholic,weapons,pornography,first contact,adaptation,fight scenes,kidnapping,death,fun movie,not funny,sexy,life philosophy,lawyer,fantasy world,independent film,light,nudity (full frontal - brief),internet,life & death,writers,very funny,hospital,underrated,teen movie,drinking,family,doctors,classic car,pulp,creativity,transformation,quirky,absurd,sacrifice,dysfunctional family,islam,irish accent,women,memory,survival,hotel,california,stereotypes,blindness,divorce,unlikely friendships,film noir,nudity (topless - brief),multiple storylines,childhood,prejudice,alter ego,nudity (rear),small town,notable nudity,computer animation,new york city,new jersey,queer,prison,no plot,road movie,period piece,remake,san francisco,british,foul language,alternate history,censorship,farce,too long,unlikeable characters,simple,addiction,mad scientist,los angeles,camp,dreams,atheism,good music,workplace,wartime,island,80s,single father,adoption,interracial romance,ensemble cast,wilderness,race,indians,brothers,directorial debut,bollywood,hunting,russian,stand-up comedy,shopping,hip hop,stoner movie,radio,kick-butt women,robert downey jr,god,awesome soundtrack,potential oscar nom,cancer,prostitution,homeless,texas,made for tv,1930s,fashion,graphic novel,reality tv,buddy movie,immortality,time,father daughter relationship,ghosts/afterlife,desert,tokyo,australia,goth,best of 2005,wine,too short,oil,trilogy,snakes,finnish,french,rebellion,documentary
Kiss of Death (1995),0.726,0.51825,0.8055000000000001,0.50275,0.4485,0.70575,0.70575,0.808,0.4485,0.37675,0.473,0.38075,0.555,0.4355,0.50725,0.527,0.32775,0.4177499999999999,0.2887499999999999,0.32025,0.32775,0.5015,0.3215,0.2905,0.34025,0.35375,0.31325,0.47975,0.2339999999999999,0.31275,0.28425,0.2385,0.14225,0.26,0.17575,0.23825,0.2095,0.4004999999999999,0.11425,0.31275,0.18675,0.1445,0.1795,0.23325,0.15525,0.27325,0.28125,0.25,0.27225,0.2155,0.1215,0.238,0.10025,0.10175,0.089,0.1385,0.306,0.1709999999999999,0.1014999999999999,0.0939999999999999,0.2175,0.514,0.8855,0.249,0.1277499999999999,0.09475,0.1967499999999999,0.1935,0.09975,0.08725,0.143,0.2724999999999999,0.3077499999999999,0.1455,0.3665,0.05925,0.10175,0.17475,0.70325,0.126,0.0852499999999999,0.16425,0.1014999999999999,0.147,0.1119999999999999,0.087,0.1745,0.0665,0.11525,0.0802499999999999,0.195,0.14175,0.10775,0.0549999999999999,0.122,0.09625,0.0667499999999999,0.0424999999999999,0.073,0.0409999999999999,0.0775,0.0815,0.4615,0.06,0.04175,0.04775,0.1169999999999999,0.09725,0.05125,0.2345,0.05275,0.0832499999999999,0.0625,0.1129999999999999,0.0662499999999999,0.04525,0.05325,0.133,0.04225,0.09325,0.04575,0.0815,0.0504999999999999,0.059,0.0762499999999999,0.0715,0.0685,0.04625,0.04675,0.0444999999999999,0.1387499999999999,0.0419999999999999,0.04325,0.0329999999999999,0.03525,0.0645,0.1089999999999999,0.023,0.0314999999999999,0.03125,0.03375,0.0745,0.1074999999999999,0.04625,0.16375,0.031,0.0374999999999999,0.03025,0.0354999999999999
"Client, The (1994)",0.8747499999999999,0.8747499999999999,0.5705,0.8747499999999999,0.8474999999999999,0.73825,0.8474999999999999,0.55225,0.6215,0.8354999999999999,0.585,0.4565,0.847,0.52925,0.3285,0.304,0.4565,0.2514999999999999,0.4565,0.95525,0.31475,0.16875,0.478,0.3712499999999999,0.3445,0.1292499999999999,0.33675,0.98025,0.3075,0.2027499999999999,0.357,0.349,0.3515,0.2375,0.18275,0.25025,0.41625,0.1992499999999999,0.39475,0.2085,0.50825,0.20725,0.3595,0.14175,0.16075,0.2035,0.127,0.1355,0.2847499999999999,0.126,0.146,0.39625,0.10475,0.1265,0.11825,0.1265,0.1714999999999999,0.24825,0.1699999999999999,0.23575,0.2634999999999999,0.08825,0.1525,0.2935,0.50825,0.1545,0.1669999999999999,0.09675,0.14475,0.085,0.50825,0.0827499999999999,0.1054999999999999,0.14875,0.149,0.1079999999999999,0.10425,0.1505,0.0504999999999999,0.20725,0.08775,0.1054999999999999,0.14125,0.11925,0.0697499999999999,0.10425,0.0429999999999999,0.0852499999999999,0.139,0.10225,0.0494999999999999,0.0635,0.062,0.09175,0.09575,0.0755,0.12375,0.0959999999999999,0.0635,0.1185,0.1674999999999999,0.1034999999999999,0.0662499999999999,0.06125,0.11275,0.11225,0.15675,0.0549999999999999,0.0755,0.0787499999999999,0.0767499999999999,0.0657499999999999,0.1064999999999999,0.08825,0.0705,0.0682499999999999,0.0534999999999999,0.05875,0.0262499999999999,0.0969999999999999,0.0625,0.1034999999999999,0.04675,0.04425,0.0564999999999999,0.10175,0.0857499999999999,0.0474999999999999,0.029,0.0484999999999999,0.027,0.0615,0.0595,0.0339999999999999,0.14425,0.0344999999999999,0.0509999999999999,0.0292499999999999,0.0319999999999999,0.03675,0.03625,0.0762499999999999,0.0499999999999999,0.0374999999999999,0.0349999999999999,0.0175,0.03875,0.0292499999999999,0.0195
Bad Company (1995),0.78,0.66275,0.695,0.66275,0.3642499999999999,0.6615,0.6615,0.631,0.3642499999999999,0.483,0.3475,0.4257499999999999,0.45875,0.4479999999999999,0.5975,0.67425,0.5215,0.60575,0.2614999999999999,0.2877499999999999,0.5215,0.208,0.15525,0.5215,0.3712499999999999,0.7015,0.20825,0.1569999999999999,0.239,0.26675,0.3255,0.22075,0.3435,0.22475,0.2279999999999999,0.21675,0.147,0.24325,0.15575,0.14525,0.1352499999999999,0.11425,0.30625,0.3067499999999999,0.15525,0.2105,0.2194999999999999,0.26875,0.0959999999999999,0.2199999999999999,0.0847499999999999,0.178,0.14075,0.1059999999999999,0.067,0.1485,0.1372499999999999,0.11775,0.18375,0.40225,0.14825,0.125,0.3125,0.16775,0.15125,0.1257499999999999,0.143,0.129,0.0857499999999999,0.23925,0.17525,0.0732499999999999,0.1014999999999999,0.2115,0.15675,0.34475,0.10725,0.09125,0.04675,0.062,0.0812499999999999,0.0459999999999999,0.15725,0.14775,0.10825,0.0484999999999999,0.0857499999999999,0.06175,0.12075,0.0835,0.067,0.09675,0.11025,0.0795,0.0685,0.124,0.0994999999999999,0.0817499999999999,0.08725,0.0344999999999999,0.06,0.0865,0.1555,0.0837499999999999,0.0625,0.0584999999999999,0.079,0.0682499999999999,0.0797499999999999,0.0635,0.05625,0.14375,0.04925,0.37625,0.063,0.0494999999999999,0.17325,0.05625,0.0474999999999999,0.0964999999999999,0.14625,0.2395,0.0509999999999999,0.05325,0.05125,0.04525,0.059,0.05375,0.0257499999999999,0.13,0.0439999999999999,0.0605,0.0295,0.05125,0.0529999999999999,0.0484999999999999,0.075,0.0449999999999999,0.03575,0.019,0.04775,0.03625,0.05775,0.0429999999999999,0.03875,0.02,0.0354999999999999,0.02,0.03325
Blink (1994),0.8987499999999999,0.8987499999999999,0.66925,0.8987499999999999,0.749,0.7255,0.749,0.54275,0.5835,0.70425,0.4034999999999999,0.4735,0.43775,0.46875,0.3814999999999999,0.31875,0.2907499999999999,0.527,0.3155,0.301,0.2885,0.287,0.2299999999999999,0.2885,0.3345,0.7677499999999999,0.37575,0.2027499999999999,0.22575,0.2035,0.2985,0.3017499999999999,0.2967499999999999,0.22975,0.22225,0.237,0.31575,0.238,0.3179999999999999,0.2035,0.20525,0.359,0.348,0.23025,0.197,0.22075,0.25975,0.2514999999999999,0.1957499999999999,0.1745,0.093,0.24425,0.411,0.26225,0.0984999999999999,0.18075,0.1927499999999999,0.1545,0.929,0.156,0.2095,0.134,0.63775,0.15625,0.304,0.0959999999999999,0.1709999999999999,0.26625,0.10325,0.1599999999999999,0.1735,0.12475,0.0885,0.152,0.10325,0.09925,0.1569999999999999,0.0895,0.0672499999999999,0.134,0.186,0.0632499999999999,0.11675,0.1709999999999999,0.0832499999999999,0.0692499999999999,0.0479999999999999,0.0857499999999999,0.0464999999999999,0.11275,0.06175,0.11275,0.08675,0.127,0.243,0.091,0.05925,0.08,0.10725,0.0695,0.0775,0.25075,0.0424999999999999,0.10025,0.0822499999999999,0.0677499999999999,0.0697499999999999,0.0772499999999999,0.0755,0.079,0.0707499999999999,0.09575,0.1262499999999999,0.0775,0.0775,0.11725,0.09125,0.0374999999999999,0.0399999999999999,0.11775,0.0459999999999999,0.0519999999999999,0.0775,0.0514999999999999,0.0349999999999999,0.084,0.0775,0.06075,0.0225,0.0717499999999999,0.0539999999999999,0.05275,0.0767499999999999,0.072,0.06075,0.09575,0.061,0.05675,0.0272499999999999,0.0272499999999999,0.0695,0.03225,0.04325,0.04375,0.0384999999999999,0.0319999999999999,0.04075,0.03425,0.03175
Color of Night (1994),0.84325,0.7869999999999999,0.70275,0.7869999999999999,0.7315,0.7315,0.3415,0.8067500000000001,0.6205,0.7617499999999999,0.3415,0.61825,0.51675,0.4599999999999999,0.5825,0.3179999999999999,0.49475,0.98625,0.49475,0.3652499999999999,0.49575,0.23125,0.24,0.3149999999999999,0.3229999999999999,0.98625,0.3265,0.26775,0.302,0.1272499999999999,0.3742499999999999,0.6805,0.249,0.1579999999999999,0.2694999999999999,0.3405,0.2045,0.24225,0.1875,0.1134999999999999,0.25025,0.32025,0.18525,0.29925,0.2329999999999999,0.1967499999999999,0.304,0.258,0.1285,0.193,0.08825,0.2105,0.22175,0.2199999999999999,0.08625,0.14875,0.50225,0.21225,0.598,0.1385,0.22525,0.13,0.201,0.2887499999999999,0.12325,0.1069999999999999,0.193,0.5345,0.05325,0.51225,0.1709999999999999,0.0835,0.1034999999999999,0.131,0.09325,0.12375,0.191,0.0845,0.1564999999999999,0.1885,0.0745,0.1277499999999999,0.1604999999999999,0.60975,0.14275,0.15875,0.0865,0.0817499999999999,0.1257499999999999,0.20675,0.536,0.27,0.141,0.08925,0.0695,0.10875,0.0695,0.0802499999999999,0.1004999999999999,0.04825,0.059,0.0979999999999999,0.1164999999999999,0.092,0.0677499999999999,0.0657499999999999,0.0464999999999999,0.062,0.0944999999999999,0.03425,0.069,0.0732499999999999,0.0605,0.078,0.07,0.04325,0.08975,0.066,0.0637499999999999,0.0692499999999999,0.1019999999999999,0.0579999999999999,0.06075,0.03875,0.031,0.0802499999999999,0.0514999999999999,0.0837499999999999,0.0964999999999999,0.0767499999999999,0.0772499999999999,0.06075,0.05325,0.03775,0.05025,0.0454999999999999,0.04875,0.0292499999999999,0.0329999999999999,0.03225,0.04175,0.11075,0.0349999999999999,0.05275,0.0777499999999999,0.0197499999999999,0.0339999999999999,0.0237499999999999,0.016
"Firm, The (1993)",0.95225,0.8965000000000001,0.65675,0.8965000000000001,0.95225,0.9095,0.95225,0.526,0.62875,0.8987499999999999,0.5535,0.45075,0.93775,0.55775,0.45075,0.288,0.51125,0.1937499999999999,0.4175,0.97225,0.52625,0.155,0.3442499999999999,0.52625,0.34025,0.20325,0.3067499999999999,0.97875,0.2564999999999999,0.1985,0.3229999999999999,0.1937499999999999,0.3834999999999999,0.201,0.2209999999999999,0.2804999999999999,0.25425,0.2005,0.4307499999999999,0.1985,0.3964999999999999,0.25375,0.405,0.24075,0.21175,0.2855,0.1164999999999999,0.2012499999999999,0.3462499999999999,0.16575,0.27275,0.3415,0.1267499999999999,0.1109999999999999,0.2155,0.16075,0.2209999999999999,0.1545,0.18125,0.1745,0.178,0.079,0.2035,0.16075,0.1525,0.1312499999999999,0.198,0.08825,0.1485,0.0855,0.137,0.11125,0.1099999999999999,0.125,0.138,0.2,0.1225,0.175,0.04175,0.1225,0.0747499999999999,0.083,0.1962499999999999,0.0765,0.05575,0.3702499999999999,0.05425,0.147,0.0984999999999999,0.1315,0.09975,0.06225,0.17775,0.0954999999999999,0.3155,0.1149999999999999,0.05775,0.1897499999999999,0.1445,0.0717499999999999,0.119,0.0825,0.3665,0.0544999999999999,0.10425,0.1245,0.1154999999999999,0.05525,0.0722499999999999,0.11675,0.136,0.0792499999999999,0.21375,0.082,0.0705,0.0742499999999999,0.0777499999999999,0.0359999999999999,0.0474999999999999,0.1355,0.0579999999999999,0.1272499999999999,0.10175,0.0399999999999999,0.0665,0.1382499999999999,0.0687499999999999,0.05075,0.0207499999999999,0.05125,0.0232499999999999,0.0685,0.06225,0.0265,0.086,0.0625,0.05575,0.0394999999999999,0.0374999999999999,0.03125,0.0652499999999999,0.0665,0.149,0.086,0.071,0.0232499999999999,0.0334999999999999,0.03125,0.018
Guilty as Sin (1993),0.75,0.75,0.63425,0.75,0.46225,0.60125,0.60125,0.39775,0.484,0.53475,0.484,0.48675,0.49375,0.51975,0.2674999999999999,0.2319999999999999,0.1972499999999999,0.3784999999999999,0.3045,0.1965,0.3279999999999999,0.09875,0.1535,0.1937499999999999,0.3239999999999999,0.5015,0.43,0.8685,0.26775,0.1114999999999999,0.1094999999999999,0.24175,0.4127499999999999,0.195,0.16075,0.23325,0.2504999999999999,0.15325,0.2475,0.1475,0.21825,0.1659999999999999,0.24675,0.192,0.148,0.16375,0.12325,0.1505,0.3057499999999999,0.1104999999999999,0.09775,0.1972499999999999,0.388,0.1325,0.06225,0.16975,0.11475,0.1674999999999999,0.1445,0.137,0.14,0.08825,0.10275,0.1545,0.142,0.0847499999999999,0.2155,0.22475,0.05425,0.1714999999999999,0.14675,0.0707499999999999,0.0722499999999999,0.1387499999999999,0.1029999999999999,0.065,0.0665,0.0662499999999999,0.15225,0.11175,0.04825,0.04125,0.1365,0.04825,0.0559999999999999,0.15325,0.0344999999999999,0.11725,0.12275,0.062,0.05525,0.08925,0.085,0.0755,0.0665,0.063,0.0464999999999999,0.0742499999999999,0.11775,0.04425,0.04375,0.091,0.03475,0.0915,0.05125,0.0637499999999999,0.0554999999999999,0.0394999999999999,0.0707499999999999,0.0354999999999999,0.05575,0.0939999999999999,0.1084999999999999,0.1495,0.0449999999999999,0.05725,0.069,0.03925,0.0459999999999999,0.0652499999999999,0.11125,0.05525,0.0374999999999999,0.0574999999999999,0.0262499999999999,0.0479999999999999,0.0354999999999999,0.0534999999999999,0.0529999999999999,0.05325,0.0272499999999999,0.0637499999999999,0.029,0.0252499999999999,0.0429999999999999,0.03425,0.04225,0.0305,0.0212499999999999,0.03225,0.0647499999999999,0.0267499999999999,0.05475,0.03575,0.03175,0.0324999999999999,0.02,0.0245,0.0137499999999999
Malice (1993),0.9365,0.9365,0.6485,0.9365,0.68325,0.7245,0.68325,0.47975,0.68325,0.6175,0.68325,0.47675,0.704,0.46875,0.45225,0.38125,0.47675,0.307,0.47675,0.266,0.2165,0.3155,0.20475,0.311,0.35675,0.363,0.3359999999999999,0.54175,0.34325,0.18125,0.3485,0.2085,0.1795,0.4227499999999999,0.3359999999999999,0.23325,0.7849999999999999,0.289,0.15475,0.21825,0.16175,0.73875,0.2199999999999999,0.22825,0.2015,0.22175,0.197,0.17675,0.3462499999999999,0.1252499999999999,0.08875,0.2012499999999999,0.1755,0.186,0.0652499999999999,0.29225,0.22925,0.1619999999999999,0.29225,0.21175,0.17025,0.39975,0.5455,0.12225,0.21525,0.11675,0.1455,1.0,0.34875,0.1169999999999999,0.1435,0.0847499999999999,0.0959999999999999,0.136,0.12475,0.45675,0.1287499999999999,0.146,0.06075,0.17675,0.146,0.0835,0.1357499999999999,0.1004999999999999,0.09675,0.12025,0.04325,0.10475,0.05375,0.13,0.04775,0.09275,0.09525,0.067,0.0837499999999999,0.1295,0.0642499999999999,0.129,0.0675,0.074,0.0687499999999999,0.0707499999999999,0.14675,0.09375,0.088,0.08975,0.0717499999999999,0.0605,0.0984999999999999,0.10475,0.078,0.0727499999999999,0.0817499999999999,0.0767499999999999,0.064,0.10125,0.059,0.0949999999999999,0.2204999999999999,0.0722499999999999,0.06075,0.08925,0.0464999999999999,0.04125,0.05375,0.0755,0.0615,0.03625,0.024,0.0479999999999999,0.0449999999999999,0.0745,0.11925,0.0285,0.05475,0.0745,0.0524999999999999,0.04475,0.0454999999999999,0.0245,0.1402499999999999,0.078,0.03325,0.0292499999999999,0.03175,0.0282499999999999,0.03775,0.0265,0.016
Rising Sun (1993),0.95775,0.798,0.671,0.89625,0.55975,0.92475,0.92475,0.8302499999999999,0.55975,0.8587499999999999,0.40825,0.59325,0.72525,0.59325,0.43875,0.496,0.73625,0.4752499999999999,0.59325,0.82775,0.73625,0.18475,0.429,0.54125,0.3512499999999999,0.55125,0.363,0.492,0.3535,0.20675,0.265,0.49575,0.364,0.2239999999999999,0.1775,0.29025,0.1205,0.3535,0.24,0.194,0.2015,0.17975,0.3419999999999999,0.299,0.2395,0.21975,0.1955,0.1377499999999999,0.264,0.194,0.5485,0.2115,0.212,0.10025,0.2825,0.1375,0.21025,0.3582499999999999,0.21675,0.1044999999999999,0.1785,0.22725,0.272,0.184,0.1435,0.855,0.2614999999999999,0.574,0.10025,0.3165,0.17975,0.1004999999999999,0.1009999999999999,0.1337499999999999,0.1044999999999999,0.118,0.0627499999999999,0.1475,0.11975,0.1895,0.08825,0.11875,0.25525,0.22925,0.10075,0.1094999999999999,0.063,0.134,0.0559999999999999,0.0905,0.52525,0.1272499999999999,0.06125,0.0737499999999999,0.09775,0.09,0.11875,0.17125,0.14275,0.0394999999999999,0.076,0.21725,0.0762499999999999,0.0645,0.141,0.1149999999999999,0.11375,0.05025,0.0857499999999999,0.0712499999999999,0.10775,0.0959999999999999,0.1255,0.0752499999999999,0.0715,0.081,0.146,0.0652499999999999,0.0615,0.1305,0.0595,0.063,0.1927499999999999,0.0364999999999999,0.084,0.06125,0.08775,0.067,0.10425,0.06,0.31325,0.0695,0.082,0.04825,0.04075,0.084,0.4315,0.04375,0.0324999999999999,0.0615,0.0414999999999999,0.04875,0.061,0.0444999999999999,0.0539999999999999,0.04425,0.0449999999999999,0.0489999999999999,0.019
Sliver (1993),0.8447499999999999,0.8214999999999999,0.66425,0.91,0.8912500000000001,0.62375,0.53825,0.5115,0.6725,0.675,0.3045,0.631,0.48875,0.45825,0.35375,0.29325,0.4745,0.9675,0.4745,0.54025,0.37825,0.216,0.558,0.22525,0.3289999999999999,0.997,0.3055,0.21575,0.2135,0.1387499999999999,0.3339999999999999,0.48775,0.42825,0.2175,0.3642499999999999,0.299,0.1845,0.13,0.199,0.1387499999999999,0.2324999999999999,0.2199999999999999,0.1805,0.3555,0.175,0.2219999999999999,0.2425,0.21825,0.174,0.1295,0.1694999999999999,0.15,0.2985,0.138,0.11625,0.137,0.0944999999999999,0.1644999999999999,0.26025,0.2915,0.151,0.09575,0.2334999999999999,0.15425,0.15575,0.077,0.1992499999999999,0.69775,0.0782499999999999,0.23575,0.178,0.60375,0.087,0.1322499999999999,0.11825,0.26225,0.0687499999999999,0.065,0.0915,0.18225,0.064,0.0737499999999999,0.16175,0.16775,0.119,0.0999999999999999,0.062,0.081,0.11175,0.09675,0.0539999999999999,0.4459999999999999,0.0837499999999999,0.083,0.2465,0.08875,0.0584999999999999,0.14,0.0847499999999999,0.0429999999999999,0.0717499999999999,0.1149999999999999,0.04875,0.071,0.0429999999999999,0.0842499999999999,0.09,0.05875,0.0584999999999999,0.0292499999999999,0.071,0.0715,0.12025,0.0772499999999999,0.05675,0.0665,0.0672499999999999,0.0449999999999999,0.0702499999999999,0.7729999999999999,0.0305,0.04975,0.0835,0.0469999999999999,0.0247499999999999,0.04725,0.0747499999999999,0.0782499999999999,0.059,0.32325,0.022,0.09925,0.06075,0.026,0.1134999999999999,0.029,0.05475,0.026,0.0329999999999999,0.0127499999999999,0.0329999999999999,0.0677499999999999,0.0389999999999999,0.04925,0.0645,0.03575,0.03475,0.0187499999999999,0.0157499999999999
Trial by Jury (1994),0.81775,0.81775,0.63475,0.81775,0.61775,0.628,0.628,0.53325,0.61775,0.4732499999999999,0.51575,0.40525,0.60975,0.44075,0.248,0.37175,0.2219999999999999,0.2334999999999999,0.249,0.263,0.2219999999999999,0.51925,0.248,0.17725,0.33325,0.3,0.478,0.54325,0.3595,0.2012499999999999,0.12475,0.18075,0.3279999999999999,0.21725,0.1704999999999999,0.2294999999999999,0.11725,0.1902499999999999,0.2125,0.10625,0.2564999999999999,0.1604999999999999,0.1629999999999999,0.1775,0.179,0.198,0.252,0.09375,0.131,0.10275,0.11075,0.39375,0.218,0.1584999999999999,0.0705,0.11475,0.0845,0.175,0.1327499999999999,0.1285,0.16875,0.514,0.2239999999999999,0.1372499999999999,0.1679999999999999,0.0994999999999999,0.1609999999999999,0.26,0.08875,0.071,0.1689999999999999,0.06,0.0645,0.128,0.18025,0.1614999999999999,0.0712499999999999,0.09675,0.18675,0.079,0.0637499999999999,0.0479999999999999,0.153,0.0559999999999999,0.09925,0.1079999999999999,0.031,0.1129999999999999,0.05875,0.08,0.0277499999999999,0.0797499999999999,0.0825,0.10175,0.0722499999999999,0.0732499999999999,0.05825,0.0695,0.0524999999999999,0.1079999999999999,0.0645,0.11275,0.05775,0.1312499999999999,0.0559999999999999,0.1195,0.10275,0.0579999999999999,0.15375,0.03825,0.2239999999999999,0.0655,0.11525,0.145,0.05425,0.0645,0.05975,0.0494999999999999,0.03325,0.0847499999999999,0.05875,0.05875,0.0419999999999999,0.0409999999999999,0.04675,0.0564999999999999,0.0712499999999999,0.0272499999999999,0.0205,0.03,0.0262499999999999,0.0722499999999999,0.0469999999999999,0.031,0.04925,0.022,0.062,0.0212499999999999,0.03125,0.0255,0.0595,0.0625,0.066,0.03875,0.0167499999999999,0.3125,0.03,0.0175,0.023
Primal Fear (1996),0.939,0.9205,0.913,0.8560000000000001,0.9205,0.906,0.9205,0.90825,0.7862499999999999,0.56125,0.9205,0.35375,0.7945,0.526,0.4195,0.6615,0.2754999999999999,0.42925,0.2754999999999999,0.557,0.197,0.10425,0.2714999999999999,0.412,0.40075,0.3145,0.2827499999999999,0.98,0.2309999999999999,0.3445,0.2875,0.297,0.24125,0.1775,0.1392499999999999,0.2955,0.15475,0.408,0.23925,0.3445,0.143,0.301,0.30025,0.1895,0.1902499999999999,0.29825,0.17075,0.1134999999999999,0.30425,0.1362499999999999,0.46775,0.3035,0.15575,0.1704999999999999,0.068,0.14675,0.14725,0.26225,0.24175,0.0702499999999999,0.22525,0.1195,0.28125,0.21375,0.1955,0.3145,0.32775,0.11525,0.1735,0.16825,0.12325,0.0837499999999999,0.1775,0.16075,0.15075,0.155,0.0584999999999999,0.17275,0.0379999999999999,0.1154999999999999,0.12175,0.247,0.26375,0.2035,0.0755,0.08,0.0687499999999999,0.11725,0.09925,0.073,0.0404999999999999,0.0742499999999999,0.088,0.1305,0.137,0.061,0.1282499999999999,0.066,0.03725,0.0687499999999999,0.0544999999999999,0.05575,0.0999999999999999,0.0827499999999999,0.189,0.0762499999999999,0.14725,0.0994999999999999,0.1875,0.0464999999999999,0.08725,0.0979999999999999,0.03975,0.0949999999999999,0.074,0.0895,0.0637499999999999,0.19,0.0524999999999999,0.1099999999999999,0.139,0.064,0.0524999999999999,0.05175,0.0815,0.147,0.09625,0.0489999999999999,0.09775,0.05575,0.06,0.03725,0.0847499999999999,0.068,0.142,0.0225,0.0637499999999999,0.065,0.0667499999999999,0.15325,0.03775,0.0655,0.0479999999999999,0.04775,0.072,0.0349999999999999,0.0409999999999999,0.0469999999999999,0.03575
True Crime (1996),0.931,0.595,0.64125,0.595,0.62775,0.60775,0.60775,0.6485,0.63175,0.5005,0.3555,0.5,0.6765,0.45075,0.285,0.37825,0.2455,0.50325,0.2455,0.2804999999999999,0.30925,0.2827499999999999,0.3552499999999999,0.16025,0.3485,0.71725,0.2219999999999999,0.25325,0.435,0.1599999999999999,0.3472499999999999,0.3602499999999999,0.1505,0.2445,0.22475,0.21875,0.2264999999999999,0.24325,0.5235,0.11575,0.1624999999999999,0.16475,0.28525,0.22625,0.24575,0.22675,0.21475,0.11775,0.11775,0.14225,0.0812499999999999,0.176,0.4992499999999999,0.10175,0.0725,0.118,0.57225,0.2045,0.1327499999999999,0.0627499999999999,0.294,0.129,0.208,0.1347499999999999,0.1704999999999999,0.1357499999999999,0.1257499999999999,0.2254999999999999,0.1584999999999999,0.1395,0.17975,0.0747499999999999,0.18125,0.1579999999999999,0.08625,0.09175,0.16375,0.1325,0.0584999999999999,0.1257499999999999,0.08925,0.0627499999999999,0.15975,0.10175,0.0725,0.0842499999999999,0.079,0.1029999999999999,0.147,0.0737499999999999,0.073,0.25175,0.1917499999999999,0.0747499999999999,0.0705,0.123,0.12175,0.0817499999999999,0.05825,0.1039999999999999,0.079,0.14425,0.06,0.08725,0.068,0.09225,0.084,0.089,0.09475,0.0449999999999999,0.0737499999999999,0.0925,0.04975,0.0727499999999999,0.10525,0.173,0.1024999999999999,0.09375,0.0444999999999999,0.05075,0.04575,0.05675,0.1064999999999999,0.0314999999999999,0.06025,0.08725,0.0727499999999999,0.1185,0.0717499999999999,0.0712499999999999,0.0524999999999999,0.05325,0.0584999999999999,0.0925,0.0324999999999999,0.0424999999999999,0.0727499999999999,0.0752499999999999,0.05075,0.0675,0.075,0.08625,0.03125,0.0359999999999999,0.03375,0.0484999999999999,0.0464999999999999,0.0339999999999999,0.0225
Mulholland Falls (1996),0.8872500000000001,0.7395,0.70075,0.7395,0.59975,0.849,0.849,0.59325,0.59975,0.64175,0.681,0.4024999999999999,0.41825,0.434,0.4539999999999999,0.4972499999999999,0.38875,0.48975,0.3055,0.2877499999999999,0.2614999999999999,0.244,0.4097499999999999,0.241,0.34125,0.53075,0.3545,0.21025,0.276,0.1785,0.3655,0.288,0.15675,0.241,0.155,0.239,0.236,0.34125,0.16125,0.3455,0.16075,0.2915,0.39,0.62,0.1639999999999999,0.2624999999999999,0.2415,0.26625,0.21,0.17525,0.17025,0.2574999999999999,0.3169999999999999,0.22625,0.0852499999999999,0.31,0.624,0.1084999999999999,0.138,0.287,0.20475,0.80175,0.5675,0.21925,0.14675,0.181,0.1365,0.245,0.1629999999999999,0.1387499999999999,0.18125,0.1014999999999999,0.2269999999999999,0.138,0.08675,0.1997499999999999,0.31675,0.4409999999999999,0.0479999999999999,0.1917499999999999,0.0979999999999999,0.0712499999999999,0.1287499999999999,0.10825,0.0905,0.0615,0.27925,0.09275,0.05275,0.1699999999999999,0.95225,0.1114999999999999,0.0979999999999999,0.09275,0.083,0.0752499999999999,0.09275,0.11525,0.1225,0.0285,0.078,0.1495,0.32375,0.2259999999999999,0.09075,0.1275,0.0715,0.0837499999999999,0.0667499999999999,0.09275,0.0484999999999999,0.09425,0.0702499999999999,0.05275,0.10375,0.1307499999999999,0.1525,0.0825,0.03925,0.11075,0.05625,0.27675,0.1372499999999999,0.0752499999999999,0.09025,0.077,0.17275,0.0939999999999999,0.1019999999999999,0.0399999999999999,0.0852499999999999,0.0657499999999999,0.09825,0.0349999999999999,0.04025,0.604,0.0915,0.0579999999999999,0.0374999999999999,0.0389999999999999,0.09725,0.0755,0.0807499999999999,0.05475,0.0489999999999999,0.0509999999999999,0.04375,0.0424999999999999,0.0287499999999999
