movieId,original,greed,weird,drama,vengeance,good,culture clash,runaway,melancholic,independent film,betrayal,mentor,dialogue,unlikely friendships,pornography,life & death,light,catastrophe,adaptation,drinking,islam,chase,very funny,sacrifice,fight scenes,quirky,surveillance,fun movie,family,childhood,death,prejudice,first contact,period piece,life philosophy,fantasy world,weapons,survival,teen movie,creativity,good music,alter ego,predictable,absurd,british,classic car,nudity (full frontal - brief),dysfunctional family,nudity (topless - brief),underrated,awesome soundtrack,computer animation,farce,wartime,stereotypes,sexy,documentary,queer,transformation,california,small town,multiple storylines,addiction,80s,foul language,censorship,film noir,not funny,doctors,writers,hospital,simple,bollywood,dreams,irish accent,brothers,wilderness,women,tokyo,alternate history,mad scientist,directorial debut,new jersey,stand-up comedy,road movie,internet,memory,1930s,atheism,pulp,rebellion,hip hop,hotel,too long,cancer,indians,divorce,blindness,workplace,stoner movie,ensemble cast,potential oscar nom,prison,notable nudity,desert,best of 2005,race,camp,interracial romance,kidnapping,buddy movie,god,nudity (rear),hunting,new york city,texas,island,kick-butt women,ghosts/afterlife,radio,father daughter relationship,time,made for tv,russian,los angeles,san francisco,graphic novel,goth,snakes,trilogy,immortality,australia,lawyer,too short,finnish,wine,adoption,reality tv,oil,robert downey jr,unlikeable characters,french,homeless,shopping,no plot,single father,prostitution,fashion,remake
Donnie Darko (2001),0.977,0.9805,0.9805,0.9595,0.977,0.977,0.9805,0.9595,0.9805,0.95375,0.7755000000000001,0.62025,0.9805,0.8202499999999999,0.95375,0.924,0.77475,0.71225,0.497,0.63,0.1987499999999999,0.255,0.77475,0.631,0.53,0.81,0.669,0.3239999999999999,0.153,0.34175,0.57675,0.22725,0.8667499999999999,0.1305,0.55625,0.92875,0.22025,0.4595,0.7435,0.55225,0.8089999999999999,0.9175,0.64625,0.778,0.272,0.308,0.4275,0.39675,0.363,0.4469999999999999,0.8089999999999999,0.16275,0.1795,0.0875,0.3944999999999999,0.33325,0.0494999999999999,0.2339999999999999,0.385,0.1962499999999999,0.217,0.3445,0.33575,0.3682499999999999,0.3245,0.24575,0.36575,0.36175,0.1865,0.35875,0.2005,0.193,0.26975,0.7882499999999999,0.28025,0.1445,0.08975,0.1054999999999999,0.24425,0.23875,0.31625,0.5855,0.1584999999999999,0.08,0.1755,0.3139999999999999,0.581,0.0479999999999999,0.27925,0.2445,0.4702499999999999,0.071,0.1609999999999999,0.1195,0.1014999999999999,0.083,0.05325,0.14975,0.0905,0.3209999999999999,0.1887499999999999,0.1649999999999999,0.11975,0.05475,0.0999999999999999,0.1704999999999999,0.135,0.128,0.0319999999999999,0.0797499999999999,0.0484999999999999,0.355,0.0875,0.0324999999999999,0.0787499999999999,0.0655,0.08775,0.04575,0.0574999999999999,0.0682499999999999,0.0832499999999999,0.46675,0.11275,0.05125,0.08725,0.0449999999999999,0.1367499999999999,0.3582499999999999,0.0775,0.12125,0.11325,0.0632499999999999,0.018,0.04675,0.0464999999999999,0.031,0.0687499999999999,0.05425,0.0524999999999999,0.0695,0.12225,0.04975,0.0777499999999999,0.0242499999999999,0.2324999999999999,0.0245,0.04725,0.0247499999999999,0.0242499999999999
Joe (1970),0.899,0.7495,0.79775,0.7577499999999999,0.91825,0.691,0.70825,0.7495,0.7495,0.59575,0.7922499999999999,0.53525,0.7505,0.55175,0.69325,0.651,0.422,0.647,0.46325,0.69675,0.83325,0.66325,0.3552499999999999,0.71275,0.5805,0.3522499999999999,0.54575,0.3199999999999999,0.55875,0.3462499999999999,0.63925,0.652,0.518,0.309,0.33975,0.4925,0.4962499999999999,0.36175,0.35975,0.38425,0.1425,0.54375,0.4732499999999999,0.38025,0.3605,0.4555,0.4712499999999999,0.638,0.4762499999999999,0.5385,0.25325,0.38175,0.3379999999999999,0.71275,0.658,0.575,0.0504999999999999,0.6675,0.4982499999999999,0.273,0.23575,0.2065,0.707,0.27375,0.1564999999999999,0.54125,0.17625,0.3249999999999999,0.3035,0.2025,0.57125,0.415,0.1604999999999999,0.205,0.15275,0.18175,0.11575,0.702,0.118,0.1922499999999999,0.3309999999999999,0.1134999999999999,0.21175,0.05875,0.2604999999999999,0.1392499999999999,0.22225,0.1735,0.12075,0.2445,0.8162499999999999,0.1629999999999999,0.20575,0.3139999999999999,0.05825,0.1704999999999999,0.184,0.2345,0.086,0.3415,0.10525,0.16075,0.15,0.382,0.16075,0.16025,0.1694999999999999,0.32925,0.33275,0.05525,0.27575,0.12075,0.30725,0.2274999999999999,0.45625,0.087,0.372,0.243,0.23075,0.23475,0.3007499999999999,0.1937499999999999,0.0712499999999999,0.08875,0.11575,0.3485,0.18375,0.03775,0.2234999999999999,0.195,0.0584999999999999,0.3085,0.068,0.0865,0.0615,0.08875,0.16775,0.2025,0.16975,0.1377499999999999,0.11625,0.0524999999999999,0.0815,0.18675,0.05125,0.2584999999999999,0.146,0.14225,0.05725
Standing in the Shadows of Motown (2002),0.88425,0.708,0.8125,0.708,0.693,0.8125,0.708,0.693,0.67475,0.76925,0.6155,0.71175,0.54275,0.67475,0.408,0.4235,0.626,0.6875,0.766,0.46125,0.59725,0.5525,0.46425,0.5625,0.4765,0.41025,0.5485,0.59525,0.44575,0.4265,0.35375,0.3612499999999999,0.196,0.59725,0.29325,0.35175,0.2199999999999999,0.383,0.272,0.643,0.98875,0.2995,0.27025,0.21325,0.4669999999999999,0.497,0.252,0.50225,0.40575,0.37,0.5335,0.24825,0.26025,0.119,0.41425,0.4555,0.8087500000000001,0.3115,0.34325,0.4157499999999999,0.29025,0.2465,0.46225,0.2199999999999999,0.25525,0.16575,0.3445,0.34375,0.1375,0.14725,0.20625,0.208,0.4034999999999999,0.12325,0.273,0.908,0.093,0.191,0.139,0.1967499999999999,0.1905,0.2234999999999999,0.27525,0.1385,0.2395,0.366,0.3005,0.1745,0.0812499999999999,0.1515,0.1709999999999999,0.2817499999999999,0.38325,0.252,0.1054999999999999,0.1925,0.1129999999999999,0.1624999999999999,0.10875,0.179,0.204,0.1704999999999999,0.141,0.1355,0.1024999999999999,0.2967499999999999,0.21225,0.1942499999999999,0.1287499999999999,0.132,0.18125,0.06,0.15225,0.0399999999999999,0.1265,0.1252499999999999,0.1044999999999999,0.1965,0.1669999999999999,0.22225,0.1109999999999999,0.176,0.08625,0.0812499999999999,0.24125,0.1347499999999999,0.0319999999999999,0.0795,0.1644999999999999,0.05075,0.0822499999999999,0.154,0.07,0.1295,0.2815,0.1614999999999999,0.0954999999999999,0.04925,0.06225,0.089,0.0509999999999999,0.0964999999999999,0.073,0.04475,0.0439999999999999,0.04175,0.05925,0.0579999999999999,0.0845
"Whistle Blower, The (1986)",0.93725,0.96975,0.92125,0.9465,0.96975,0.92375,0.875,0.875,0.86025,0.76875,0.96475,0.7175,0.96175,0.61575,0.7595000000000001,0.705,0.683,0.677,0.819,0.73,0.9165,0.85225,0.44025,0.9165,0.549,0.34075,0.98825,0.59225,0.63125,0.3017499999999999,0.87175,0.612,0.60125,0.8805000000000001,0.3844999999999999,0.62625,0.54725,0.4985,0.578,0.17625,0.45025,0.68325,0.62975,0.38125,0.91675,0.202,0.522,0.6775,0.62125,0.73825,0.45025,0.68075,0.56825,0.9165,0.557,0.747,0.122,0.5135,0.3465,0.16925,0.4375,0.65125,0.25925,0.8005,0.34775,0.1765,0.46525,0.35175,0.6315,0.2835,0.2319999999999999,0.1382499999999999,0.58575,0.44725,0.36575,0.3692499999999999,0.312,0.28075,0.0615,0.133,0.26425,0.37375,0.05325,0.0539999999999999,0.29025,0.2694999999999999,0.534,0.55425,0.16825,0.3462499999999999,0.502,0.10625,0.40325,0.21325,0.1004999999999999,0.589,0.32725,0.5875,0.1305,0.1957499999999999,0.5595,0.411,0.266,0.62875,0.48075,0.265,0.27675,0.0595,0.585,0.50475,0.1689999999999999,0.209,0.65225,0.16725,0.372,0.374,0.38675,0.236,0.152,0.39375,0.2194999999999999,0.206,0.04125,0.6745,0.1405,0.2309999999999999,0.10825,0.10475,0.082,0.28,0.10575,0.3552499999999999,0.4742499999999999,0.0349999999999999,0.0645,0.04025,0.06025,0.18125,0.0707499999999999,0.1917499999999999,0.175,0.0825,0.05275,0.0857499999999999,0.04475,0.3219999999999999,0.09425,0.1277499999999999,0.384
Eye of God (1997),0.959,0.8694999999999999,0.8694999999999999,0.8919999999999999,0.959,0.7485,0.8919999999999999,0.73925,0.8919999999999999,0.959,0.8725,0.7605,0.68225,0.61625,0.7617499999999999,0.44525,0.3315,0.6345,0.32375,0.6905,0.18625,0.43875,0.4915,0.8465,0.71875,0.8085,0.71875,0.29825,0.269,0.4762499999999999,0.5915,0.4389999999999999,0.58175,0.18625,0.218,0.586,0.43875,0.741,0.32975,0.3175,0.33625,0.31475,0.494,0.4004999999999999,0.1795,0.09625,0.55225,0.381,0.27275,0.56525,0.33625,0.18525,0.4405,0.10625,0.61125,0.31725,0.10675,0.281,0.2345,0.2604999999999999,0.99425,0.59475,0.4625,0.14775,0.31125,0.0765,0.1775,0.39175,0.0544999999999999,0.4155,0.3359999999999999,0.2012499999999999,0.05925,0.25425,0.16225,0.1932499999999999,0.4415,0.14175,0.1795,0.2329999999999999,0.20475,0.24225,0.5015,0.17725,0.15875,0.0655,0.2915,0.0509999999999999,0.7749999999999999,0.361,0.18025,0.44825,0.1584999999999999,0.1014999999999999,0.0344999999999999,0.2774999999999999,0.189,0.10875,0.25,0.1992499999999999,0.706,0.06225,0.6245,0.72125,0.155,0.0949999999999999,0.1714999999999999,0.1402499999999999,0.0574999999999999,0.32825,0.0469999999999999,0.94825,0.1845,0.15625,0.18025,0.41125,0.14925,0.1825,0.2957499999999999,0.17425,0.0875,0.11775,0.0344999999999999,0.04375,0.0534999999999999,0.0242499999999999,0.0964999999999999,0.46375,0.0815,0.2304999999999999,0.0732499999999999,0.21625,0.08875,0.03025,0.21475,0.03625,0.1689999999999999,0.04925,0.55025,0.2194999999999999,0.15925,0.04625,0.0697499999999999,0.0404999999999999,0.3984999999999999,0.0652499999999999,0.061,0.1365,0.0275
All the Little Animals (1998),0.87775,0.89575,0.9045,0.84325,0.87775,0.84325,0.84325,0.84325,0.873,0.86975,0.87775,0.4649999999999999,0.7865,0.266,0.81175,0.69975,0.49,0.586,0.72725,0.8400000000000001,0.352,0.3215,0.3505,0.8069999999999999,0.2239999999999999,0.6195,0.31475,0.1495,0.8262499999999999,0.299,0.4812499999999999,0.413,0.33825,0.37075,0.78575,0.3369999999999999,0.23775,0.72825,0.1054999999999999,0.12025,0.1355,0.664,0.59575,0.1755,0.2817499999999999,0.503,0.61,0.2274999999999999,0.61625,0.6845,0.1355,0.8262499999999999,0.287,0.21375,0.1104999999999999,0.3582499999999999,0.10525,0.533,0.376,0.28425,0.14425,0.4225,0.40275,0.09375,0.0235,0.20925,0.282,0.32975,0.45325,0.1337499999999999,0.1925,0.496,0.39325,0.4649999999999999,0.129,0.26625,0.583,0.3037499999999999,0.2927499999999999,0.3435,0.371,0.474,0.0757499999999999,0.078,0.8089999999999999,0.09,0.0757499999999999,0.144,0.32025,0.1387499999999999,0.11925,0.21925,0.086,0.23825,0.186,0.31875,0.068,0.41625,0.263,0.38275,0.09375,0.1725,0.08825,0.091,0.4175,0.34575,0.05475,0.1272499999999999,0.477,0.0329999999999999,0.025,0.21775,0.0569999999999999,0.17125,0.0807499999999999,0.2199999999999999,0.03875,0.4545,0.02,0.0715,0.10275,0.0207499999999999,0.04925,0.0584999999999999,0.0459999999999999,0.0222499999999999,0.406,0.1579999999999999,0.1292499999999999,0.04375,0.0399999999999999,0.12175,0.21225,0.024,0.03375,0.06025,0.0765,0.14725,0.0172499999999999,0.0767499999999999,0.1397499999999999,0.0359999999999999,0.30925,0.03475,0.27225,0.0642499999999999,0.082,0.0175,0.0389999999999999
"Brief History of Time, A (1991)",0.87175,0.96375,0.764,0.82975,0.84325,0.8015000000000001,0.84325,0.82975,0.9415,0.8305,0.649,0.8160000000000001,0.96375,0.57125,0.32025,0.84325,0.4435,0.621,0.92025,0.39875,0.4575,0.5345,0.4549999999999999,0.45675,0.30625,0.602,0.4465,0.62575,0.42,0.70825,0.64025,0.45675,0.92375,0.4575,0.72325,0.476,0.24625,0.3532499999999999,0.124,0.427,0.33125,0.4097499999999999,0.24325,0.24325,0.667,0.4615,0.23925,0.16625,0.3185,0.44125,0.33125,0.2259999999999999,0.1307499999999999,0.1659999999999999,0.1385,0.1292499999999999,0.61875,0.15975,0.40725,0.25975,0.2955,0.3602499999999999,0.206,0.1074999999999999,0.18575,0.32375,0.1925,0.37625,0.33125,0.3612499999999999,0.421,0.25575,0.34875,0.3615,0.24075,0.14875,0.15325,0.16725,0.184,0.177,0.65575,0.2012499999999999,0.2269999999999999,0.11775,0.1962499999999999,0.25375,0.2734999999999999,0.21375,0.23275,0.15325,0.18275,0.0732499999999999,0.2465,0.235,0.2259999999999999,0.1312499999999999,0.09525,0.15625,0.24875,0.22375,0.127,0.0964999999999999,0.1825,0.14575,0.0964999999999999,0.128,0.132,0.04875,0.066,0.1134999999999999,0.1275,0.2885,0.1337499999999999,0.05325,0.15425,0.0685,0.138,0.0832499999999999,0.246,0.0725,0.15525,0.8015000000000001,0.0815,0.1074999999999999,0.0727499999999999,0.134,0.092,0.0344999999999999,0.075,0.209,0.1684999999999999,0.0682499999999999,0.0777499999999999,0.1525,0.22325,0.15375,0.10825,0.0225,0.0852499999999999,0.1295,0.09725,0.0692499999999999,0.1049999999999999,0.17125,0.0632499999999999,0.061,0.0635,0.31,0.0544999999999999
Boyz N the Hood (1991),0.987,0.8652500000000001,0.84175,0.952,0.987,0.92975,0.92975,0.8652500000000001,0.8,0.84175,0.91375,0.86575,0.4795,0.97025,0.5945,0.6885,0.7755000000000001,0.519,0.45775,0.706,0.56075,0.4429999999999999,0.47575,0.39925,0.503,0.34675,0.3954999999999999,0.2604999999999999,0.4519999999999999,0.8265,0.4625,0.78175,0.184,0.2887499999999999,0.4435,0.27125,0.43725,0.53375,0.488,0.20775,0.357,0.294,0.2249999999999999,0.211,0.21275,0.487,0.48475,0.53725,0.63975,0.37,0.357,0.22025,0.1932499999999999,0.17025,0.619,0.187,0.08975,0.2324999999999999,0.2744999999999999,0.737,0.292,0.311,0.76675,0.39825,0.50175,0.23675,0.1745,0.3015,0.1325,0.17025,0.22775,0.22575,0.22425,0.31225,0.266,0.58975,0.141,0.26425,0.1505,0.1185,0.0807499999999999,0.5965,0.4545,0.1435,0.33825,0.09525,0.12075,0.1634999999999999,0.0725,0.1485,0.46175,0.7969999999999999,0.12,0.22525,0.194,0.32025,0.088,0.1255,0.08975,0.39075,0.1875,0.1985,0.2415,0.09775,0.09725,0.1185,0.3545,0.15275,0.14075,0.0797499999999999,0.184,0.0627499999999999,0.1094999999999999,0.11775,0.21875,0.1905,0.10725,0.1275,0.10075,0.1347499999999999,0.134,0.03925,0.087,0.064,0.97775,0.0939999999999999,0.11475,0.08975,0.0782499999999999,0.10725,0.03425,0.16925,0.0845,0.0727499999999999,0.15925,0.0257499999999999,0.1392499999999999,0.069,0.05525,0.11375,0.0885,0.04625,0.27075,0.0815,0.04025,0.7325,0.14925,0.05875,0.0252499999999999
Dopamine (2003),0.911,0.8242499999999999,0.7662500000000001,0.8242499999999999,0.815,0.92175,0.7662500000000001,0.7095,0.94975,0.964,0.5855,0.56375,0.7662500000000001,0.50575,0.76525,0.60375,0.4615,0.70325,0.395,0.48975,0.218,0.4465,0.48675,0.7205,0.70875,0.63975,0.41125,0.45225,0.6355,0.31225,0.52425,0.42125,0.74875,0.3325,0.29525,0.553,0.27425,0.38375,0.31125,0.4245,0.365,0.3475,0.6145,0.2664999999999999,0.21475,0.24225,0.6165,0.305,0.178,0.525,0.386,0.6355,0.119,0.0984999999999999,0.6935,0.65825,0.0095,0.311,0.2524999999999999,0.1169999999999999,0.3087499999999999,0.59275,0.1024999999999999,0.1159999999999999,0.1029999999999999,0.12425,0.3065,0.33375,0.407,0.60025,0.25,0.50325,0.10275,0.1134999999999999,0.3305,0.1355,0.271,0.27225,0.2724999999999999,0.593,0.33175,0.188,0.182,0.0647499999999999,0.14375,0.54475,0.33725,0.2734999999999999,0.1619999999999999,0.249,0.14475,0.03725,0.1445,0.0835,0.21125,0.16125,0.22425,0.28525,0.1164999999999999,0.217,0.3065,0.4489999999999999,0.1004999999999999,0.52375,0.208,0.508,0.3289999999999999,0.16625,0.356,0.1054999999999999,0.58875,0.1619999999999999,0.4669999999999999,0.09475,0.276,0.1952499999999999,0.18375,0.3405,0.1589999999999999,0.1714999999999999,0.04675,0.3145,0.0642499999999999,0.03925,0.182,0.72225,0.4952499999999999,0.0702499999999999,0.1074999999999999,0.1977499999999999,0.078,0.1325,0.05625,0.0584999999999999,0.0459999999999999,0.181,0.2955,0.1104999999999999,0.0865,0.0262499999999999,0.22175,0.05775,0.0524999999999999,0.3419999999999999,0.14275,0.0722499999999999,0.0795,0.076,0.082
"Late Show, The (1977)",0.89025,0.89025,0.93475,0.851,0.7657499999999999,0.863,0.851,0.837,0.89025,0.8779999999999999,0.9415,0.7942499999999999,0.733,0.8512500000000001,0.54275,0.39925,0.796,0.7605,0.657,0.76525,0.23125,0.70525,0.7805,0.2907499999999999,0.50975,0.83375,0.8069999999999999,0.8047500000000001,0.676,0.9385,0.586,0.3495,0.4745,0.42125,0.2927499999999999,0.3379999999999999,0.1875,0.155,0.1634999999999999,0.49575,0.286,0.4499999999999999,0.3037499999999999,0.42025,0.6235,0.40525,0.6075,0.256,0.485,0.4505,0.286,0.5685,0.89025,0.1785,0.4875,0.4795,0.33975,0.22575,0.3652499999999999,0.8009999999999999,0.49475,0.3359999999999999,0.2135,0.1709999999999999,0.10875,0.304,0.93475,0.2867499999999999,0.291,0.45175,0.354,0.23275,0.30425,0.197,0.08675,0.3329999999999999,0.15275,0.25325,0.1965,0.1765,0.1347499999999999,0.29125,0.33475,0.2,0.591,0.0755,0.41525,0.80725,0.0857499999999999,0.3389999999999999,0.0949999999999999,0.0702499999999999,0.6045,0.26725,0.0429999999999999,0.3375,0.587,0.17975,0.212,0.16125,0.2304999999999999,0.277,0.14725,0.11275,0.429,0.2345,0.04775,0.067,0.26475,0.40275,0.267,0.0544999999999999,0.10925,0.14925,0.132,0.23275,0.217,0.2804999999999999,0.2294999999999999,0.39175,0.189,0.1785,0.08975,0.065,0.713,0.39025,0.0797499999999999,0.027,0.26825,0.1435,0.0419999999999999,0.1307499999999999,0.38175,0.08625,0.2125,0.17925,0.2022499999999999,0.025,0.24125,0.2435,0.1282499999999999,0.17125,0.1555,0.064,0.4014999999999999,0.0559999999999999,0.11125,0.29025,0.03375
"Haunted Palace, The (1963)",0.9355,0.87575,0.8895,0.78375,0.9355,0.78375,0.8500000000000001,0.8500000000000001,0.8827499999999999,0.87575,0.8342499999999999,0.8180000000000001,0.56825,0.2975,0.87575,0.639,0.494,0.4379999999999999,0.68925,0.539,0.59975,0.4565,0.4345,0.59975,0.72925,0.3169999999999999,0.8895,0.3335,0.212,0.3572499999999999,0.7777499999999999,0.3415,0.60075,0.5705,0.2897499999999999,0.541,0.33825,0.17925,0.206,0.2005,0.23325,0.46025,0.36775,0.1475,0.60225,0.1952499999999999,0.1267499999999999,0.2025,0.04725,0.63275,0.23325,0.1044999999999999,0.23775,0.59975,0.14725,0.197,0.426,0.54175,0.31975,0.1725,0.59875,0.15,0.09475,0.2329999999999999,0.0687499999999999,0.0534999999999999,0.8180000000000001,0.37175,0.4459999999999999,0.2744999999999999,0.3745,0.11475,0.7575000000000001,0.1982499999999999,0.278,0.1679999999999999,0.36375,0.25375,0.29525,0.1175,0.7597499999999999,0.22025,0.03775,0.0692499999999999,0.0939999999999999,0.1352499999999999,0.15525,0.2774999999999999,0.369,0.34375,0.0732499999999999,0.05175,0.2564999999999999,0.20325,0.05925,0.10125,0.32925,0.242,0.14375,0.087,0.18175,0.0762499999999999,0.198,0.0579999999999999,0.0722499999999999,0.1405,0.10475,0.14175,0.129,0.38825,0.0282499999999999,0.36875,0.3722499999999999,0.2514999999999999,0.0847499999999999,0.03575,0.514,0.1109999999999999,0.36075,0.17175,0.25525,0.05075,0.11825,0.0685,0.138,0.03375,0.0737499999999999,0.485,0.1342499999999999,0.15275,0.21825,0.09875,0.15025,0.04125,0.04125,0.151,0.0702499999999999,0.04025,0.1425,0.0595,0.04525,0.0672499999999999,0.0685,0.2935,0.21775,0.0559999999999999,0.0615,0.26875,0.0217499999999999
Wild in the Streets (1968),0.8912500000000001,0.853,0.9155,0.73025,0.8912500000000001,0.61675,0.823,0.7602500000000001,0.83575,0.7085,0.806,0.6235,0.7549999999999999,0.49975,0.8912500000000001,0.502,0.7729999999999999,0.40125,0.5975,0.5345,0.849,0.50625,0.615,0.6,0.6115,0.7729999999999999,0.6235,0.4419999999999999,0.3455,0.77875,0.6695,0.3435,0.45475,0.3199999999999999,0.143,0.6145,0.7035,0.5475,0.84825,0.37875,0.3025,0.6145,0.57325,0.9455,0.515,0.22675,0.14725,0.2865,0.42025,0.2794999999999999,0.24075,0.2385,0.7729999999999999,0.30825,0.4902499999999999,0.487,0.26675,0.8122499999999999,0.3097499999999999,0.62625,0.4599999999999999,0.4509999999999999,0.51325,0.3007499999999999,0.23025,0.47875,0.46575,0.25575,0.46725,0.265,0.1545,0.214,0.152,0.32525,0.0737499999999999,0.20825,0.28925,0.3007499999999999,0.4805,0.09925,0.58975,0.18475,0.1634999999999999,0.17625,0.1965,0.14875,0.1362499999999999,0.25025,0.22925,0.31825,0.3844999999999999,0.31,0.215,0.23075,0.0267499999999999,0.0665,0.0642499999999999,0.20675,0.2624999999999999,0.1765,0.0795,0.23775,0.18375,0.0504999999999999,0.3934999999999999,0.27225,0.0959999999999999,0.9245,0.21025,0.0735,0.0245,0.22675,0.0795,0.20725,0.1634999999999999,0.2115,0.40925,0.1175,0.0974999999999999,0.3185,0.03375,0.27525,0.0825,0.0637499999999999,0.25125,0.1377499999999999,0.426,0.7905,0.47275,0.1292499999999999,0.3485,0.1917499999999999,0.11075,0.0665,0.05025,0.065,0.0615,0.12,0.1129999999999999,0.1185,0.0464999999999999,0.1972499999999999,0.0959999999999999,0.03725,0.086,0.0339999999999999,0.0837499999999999,0.1887499999999999,0.0459999999999999
"Yakuza, The (1975)",0.91725,0.8667499999999999,0.8667499999999999,0.85225,0.928,0.77075,0.871,0.7545,0.90825,0.5445,0.92125,0.83325,0.60325,0.76,0.83525,0.476,0.681,0.4782499999999999,0.487,0.3874999999999999,0.45425,0.70125,0.661,0.45425,0.77075,0.5075,0.8692500000000001,0.49075,0.8245,0.53925,0.7045,0.28225,0.2865,0.2445,0.3335,0.63525,0.8660000000000001,0.2865,0.4107499999999999,0.2299999999999999,0.34325,0.32425,0.25125,0.1942499999999999,0.46375,0.5975,0.172,0.3492499999999999,0.4459999999999999,0.652,0.34325,0.208,0.4459999999999999,0.45425,0.4795,0.54775,0.4429999999999999,0.22725,0.36375,0.40475,0.44675,0.3984999999999999,0.05025,0.6305,0.3325,0.27275,0.627,0.363,0.3209999999999999,0.16475,0.28725,0.2355,0.15525,0.1375,0.264,0.21325,0.09075,0.185,0.99,0.1392499999999999,0.1287499999999999,0.1307499999999999,0.28525,0.516,0.129,0.11375,0.2204999999999999,0.1639999999999999,0.1084999999999999,0.32475,0.0822499999999999,0.17975,0.198,0.29225,0.17975,0.308,0.4014999999999999,0.1275,0.17575,0.1019999999999999,0.12275,0.3385,0.091,0.555,0.15375,0.1375,0.22175,0.126,0.5055,0.8294999999999999,0.44775,0.09275,0.3665,0.06,0.1644999999999999,0.0637499999999999,0.0885,0.39975,0.0439999999999999,0.1235,0.16475,0.1584999999999999,0.0439999999999999,0.1282499999999999,0.16125,0.17225,0.0725,0.0265,0.1895,0.05575,0.1277499999999999,0.15925,0.16425,0.0662499999999999,0.04325,0.0777499999999999,0.0737499999999999,0.04875,0.05775,0.15375,0.1525,0.0994999999999999,0.0439999999999999,0.03425,0.021,0.2007499999999999,0.0822499999999999,0.298,0.0255
Kings Row (1942),0.8875,0.8875,0.8507499999999999,0.8875,0.7825,0.8875,0.8507499999999999,0.8507499999999999,0.8747499999999999,0.8069999999999999,0.704,0.7929999999999999,0.686,0.623,0.71425,0.40225,0.8360000000000001,0.52125,0.658,0.712,0.71975,0.425,0.33825,0.71975,0.48375,0.29,0.3265,0.63225,0.35,0.6865,0.38,0.569,0.48375,0.4065,0.22875,0.57175,0.21275,0.155,0.44525,0.27075,0.23525,0.547,0.3185,0.17575,0.1287499999999999,0.391,0.1252499999999999,0.45825,0.4065,0.1895,0.10325,0.35,0.10325,0.71975,0.1104999999999999,0.26625,0.1129999999999999,0.1629999999999999,0.32625,0.4217499999999999,0.99675,0.17125,0.30625,0.33425,0.0755,0.899,0.8360000000000001,0.38325,0.8807499999999999,0.2007499999999999,0.627,0.11675,0.1594999999999999,0.2845,0.1505,0.4245,0.05125,0.12275,0.215,0.31825,0.2269999999999999,0.0642499999999999,0.23575,0.1119999999999999,0.1335,0.0994999999999999,0.05525,0.43425,0.076,0.1325,0.21575,0.1475,0.255,0.3125,0.25325,0.0479999999999999,0.1714999999999999,0.2975,0.1535,0.0777499999999999,0.579,0.10975,0.175,0.08975,0.0722499999999999,0.23775,0.0534999999999999,0.076,0.2365,0.126,0.04175,0.1322499999999999,0.142,0.0675,0.21375,0.69825,0.0637499999999999,0.0554999999999999,0.0484999999999999,0.1252499999999999,0.23075,0.0722499999999999,0.1089999999999999,0.203,0.0959999999999999,0.1084999999999999,0.018,0.14125,0.3395,0.0747499999999999,0.1352499999999999,0.0665,0.3165,0.0682499999999999,0.03475,0.03925,0.202,0.0292499999999999,0.0805,0.1619999999999999,0.03725,0.1735,0.03275,0.0717499999999999,0.0494999999999999,0.0727499999999999,0.10075,0.04975,0.0172499999999999
Blackboard Jungle (1955),0.8927499999999999,0.84825,0.74625,0.8420000000000001,0.8927499999999999,0.8420000000000001,0.8420000000000001,0.7657499999999999,0.84825,0.67625,0.80525,0.91375,0.63775,0.591,0.45475,0.474,0.6745,0.45725,0.52675,0.5015,0.5045,0.573,0.4765,0.5045,0.5905,0.30825,0.52875,0.64725,0.60475,0.644,0.4389999999999999,0.666,0.27375,0.434,0.54125,0.38975,0.44875,0.49575,0.97825,0.2219999999999999,0.4449999999999999,0.49,0.25625,0.415,0.36275,0.29825,0.34975,0.3269999999999999,0.21825,0.359,0.404,0.60475,0.30525,0.5045,0.7075,0.4275,0.0817499999999999,0.32475,0.4425,0.3189999999999999,0.3485,0.17675,0.258,0.346,0.38375,0.44025,0.4962499999999999,0.32825,0.17625,0.2175,0.27825,0.18525,0.0949999999999999,0.3155,0.0692499999999999,0.1315,0.09425,0.53525,0.1765,0.1159999999999999,0.27375,0.2415,0.2857499999999999,0.0935,0.2194999999999999,0.2,0.10175,0.21675,0.0885,0.1892499999999999,0.79325,0.4237499999999999,0.1935,0.1225,0.0464999999999999,0.119,0.3409999999999999,0.31725,0.2214999999999999,0.18175,0.144,0.198,0.2734999999999999,0.2794999999999999,0.15925,0.40825,0.40625,0.2604999999999999,0.1709999999999999,0.0635,0.23225,0.0885,0.10125,0.08725,0.66125,0.1367499999999999,0.1932499999999999,0.0825,0.0627499999999999,0.30825,0.1109999999999999,0.0815,0.0662499999999999,0.04825,0.1302499999999999,0.16625,0.16875,0.18375,0.0449999999999999,0.0857499999999999,0.0812499999999999,0.0267499999999999,0.1505,0.0449999999999999,0.04225,0.09725,0.17175,0.0715,0.09575,0.1347499999999999,0.0655,0.0954999999999999,0.0727499999999999,0.0632499999999999,0.071,0.1372499999999999,0.092,0.1327499999999999,0.04425
