movieId,independent film,betrayal,runaway,culture clash,wartime,good,fight scenes,weapons,islam,chase,mentor,original,drama,weird,sacrifice,catastrophe,prejudice,vengeance,fun movie,period piece,predictable,greed,dialogue,drinking,survival,melancholic,adaptation,first contact,surveillance,light,fantasy world,death,unlikely friendships,not funny,stereotypes,british,life & death,life philosophy,transformation,very funny,family,nudity (full frontal - brief),camp,teen movie,irish accent,pornography,alternate history,childhood,russian,underrated,desert,indians,computer animation,alter ego,classic car,absurd,doctors,island,hospital,dysfunctional family,california,ensemble cast,creativity,rebellion,too long,women,quirky,brothers,multiple storylines,foul language,pulp,prison,good music,awesome soundtrack,sexy,simple,queer,mad scientist,1930s,radio,new jersey,memory,nudity (topless - brief),blindness,internet,80s,interracial romance,writers,nudity (rear),race,notable nudity,small town,finnish,tokyo,kidnapping,bollywood,wilderness,oil,australia,farce,censorship,film noir,hotel,hunting,atheism,graphic novel,road movie,god,texas,immortality,trilogy,too short,best of 2005,buddy movie,time,san francisco,directorial debut,snakes,remake,new york city,potential oscar nom,made for tv,stoner movie,divorce,no plot,stand-up comedy,adoption,dreams,addiction,hip hop,cancer,ghosts/afterlife,lawyer,kick-butt women,unlikeable characters,workplace,fashion,robert downey jr,french,father daughter relationship,single father,los angeles,reality tv,goth,shopping,wine,homeless,prostitution,documentary
"Last of the Mohicans, The (1992)",0.91925,0.91925,0.8467499999999999,0.90325,0.74475,0.91375,0.9035,0.9035,0.68775,0.9035,0.732,0.68325,0.79125,0.926,0.7375,0.6725,0.732,0.7655000000000001,0.743,0.91925,0.4515,0.57075,0.8467499999999999,0.8467499999999999,0.51425,0.926,0.8720000000000001,0.3435,0.27425,0.44575,0.395,0.35075,0.3075,0.3685,0.24,0.66275,0.4265,0.2885,0.3492499999999999,0.33125,0.2965,0.27025,0.1694999999999999,0.1664999999999999,0.29,0.18025,0.2794999999999999,0.268,0.186,0.2997499999999999,0.195,0.95125,0.2644999999999999,0.1704999999999999,0.2714999999999999,0.13,0.1555,0.214,0.15425,0.1935,0.1257499999999999,0.15275,0.23725,0.27625,0.395,0.26475,0.149,0.254,0.20975,0.11775,0.15825,0.1099999999999999,0.694,0.585,0.1942499999999999,0.20975,0.1435,0.121,0.396,0.069,0.0782499999999999,0.1297499999999999,0.10725,0.19,0.0895,0.1342499999999999,0.92675,0.15725,0.081,0.1915,0.1287499999999999,0.081,0.05875,0.10775,0.089,0.1845,0.52225,0.09625,0.0675,0.0969999999999999,0.1084999999999999,0.09025,0.1765,0.197,0.0752499999999999,0.09575,0.1332499999999999,0.04975,0.05275,0.10625,0.15475,0.1355,0.0974999999999999,0.15375,0.119,0.0637499999999999,0.092,0.1014999999999999,0.0544999999999999,0.0847499999999999,0.0797499999999999,0.0837499999999999,0.0772499999999999,0.0949999999999999,0.0737499999999999,0.0695,0.196,0.0687499999999999,0.065,0.063,0.04775,0.0875,0.0379999999999999,0.0509999999999999,0.04075,0.0384999999999999,0.05875,0.0574999999999999,0.2524999999999999,0.0665,0.0354999999999999,0.0564999999999999,0.0282499999999999,0.0409999999999999,0.0817499999999999,0.0707499999999999,0.0252499999999999,0.0419999999999999,0.0272499999999999
"Hunt for Red October, The (1990)",0.8180000000000001,0.9925,0.8307500000000001,0.9925,0.8180000000000001,0.92075,0.96025,0.96025,0.863,0.96025,0.7905,0.7517499999999999,0.85175,0.9925,0.62875,0.76925,0.62875,0.57725,0.8845000000000001,0.487,0.76925,0.69025,0.76725,0.7695000000000001,0.49775,0.55675,0.95025,0.76925,0.92075,0.46875,0.3592499999999999,0.2294999999999999,0.3319999999999999,0.353,0.32425,0.3804999999999999,0.3015,0.272,0.2754999999999999,0.3255,0.359,0.1955,0.1435,0.345,0.27175,0.17175,0.3165,0.2674999999999999,0.899,0.405,0.26725,0.172,0.31125,0.21125,0.35675,0.18175,0.32125,0.1995,0.1282499999999999,0.2604999999999999,0.24575,0.4792499999999999,0.2017499999999999,0.1292499999999999,0.39775,0.1205,0.22125,0.11875,0.241,0.2847499999999999,0.3115,0.1755,0.3592499999999999,0.2987499999999999,0.2714999999999999,0.1619999999999999,0.123,0.26975,0.191,0.205,0.1169999999999999,0.1395,0.26425,0.16925,0.25575,0.368,0.12375,0.10975,0.1285,0.21225,0.11775,0.1699999999999999,0.04675,0.06075,0.2115,0.08925,0.132,0.3492499999999999,0.0915,0.1282499999999999,0.1545,0.18325,0.23525,0.38375,0.09825,0.04025,0.10175,0.0655,0.0635,0.0569999999999999,0.23375,0.11325,0.0489999999999999,0.153,0.10525,0.124,0.0827499999999999,0.1255,0.0354999999999999,0.11775,0.0652499999999999,0.1649999999999999,0.0905,0.0732499999999999,0.14125,0.081,0.05325,0.07,0.0665,0.03975,0.0697499999999999,0.0717499999999999,0.1515,0.06175,0.0424999999999999,0.0777499999999999,0.0905,0.077,0.04275,0.04425,0.0277499999999999,0.11625,0.0379999999999999,0.0394999999999999,0.069,0.0554999999999999,0.0354999999999999,0.03575,0.03025
Titanic (1997),0.903,0.903,0.95375,0.96725,0.1064999999999999,0.994,0.94725,0.9045,0.7867500000000001,0.551,0.90475,0.63625,0.95375,0.95375,0.8165,0.94725,0.8165,0.36275,0.4549999999999999,0.903,0.94725,0.81725,0.63975,0.81725,0.54575,0.7005,0.307,0.9045,0.15625,0.562,0.3515,0.35675,0.8755,0.3582499999999999,0.357,0.1362499999999999,0.42425,0.31275,0.363,0.266,0.51825,0.3265,0.10925,0.9205,0.188,0.29725,0.39025,0.6465,0.062,0.242,0.1352499999999999,0.45675,0.4285,0.1245,0.1372499999999999,0.0895,0.1935,0.22075,0.16125,0.122,0.18325,0.05275,0.28025,0.06225,0.65425,0.2544999999999999,0.11775,0.14075,0.24625,0.16325,0.15125,0.0935,0.3824999999999999,0.4335,0.21525,0.363,0.135,0.3685,0.194,0.16875,0.10175,0.12225,0.0645,0.16825,0.2075,0.118,0.29625,0.1505,0.10625,0.21425,0.10275,0.083,0.0162499999999999,0.0732499999999999,0.0384999999999999,0.3339999999999999,0.10925,0.04825,0.0584999999999999,0.11475,0.0984999999999999,0.0802499999999999,0.122,0.0625,0.172,0.0454999999999999,0.0812499999999999,0.197,0.0727499999999999,0.3035,0.0705,0.14075,0.06075,0.0642499999999999,0.2355,0.1069999999999999,0.05375,0.1619999999999999,0.0655,0.0662499999999999,0.0479999999999999,0.0737499999999999,0.0795,0.0989999999999999,0.1099999999999999,0.0842499999999999,0.06075,0.2095,0.06,0.08825,0.203,0.1545,0.04275,0.04375,0.0324999999999999,0.05175,0.133,0.0329999999999999,0.0329999999999999,0.0767499999999999,0.136,0.0825,0.05125,0.0414999999999999,0.131,0.04225,0.0529999999999999,0.04575,0.0389999999999999
Everest (1998),0.72925,0.57525,0.72925,0.827,0.1649999999999999,0.697,0.57175,0.405,0.4365,0.5755,0.68825,0.762,0.58375,0.8205,0.68825,0.667,0.68825,0.31675,0.47575,0.35575,0.5785,0.67,0.72925,0.72925,0.752,0.72925,0.66925,0.5785,0.3874999999999999,0.51475,0.32475,0.66675,0.36775,0.3345,0.1982499999999999,0.3299999999999999,0.4525,0.307,0.3315,0.39725,0.2465,0.3325,0.5715,0.37525,0.29625,0.275,0.25025,0.27825,0.152,0.25475,0.1815,0.2017499999999999,0.209,0.1154999999999999,0.24125,0.14425,0.1589999999999999,0.24175,0.1892499999999999,0.22375,0.27375,0.1674999999999999,0.4565,0.14275,0.2214999999999999,0.1669999999999999,0.18425,0.1332499999999999,0.21725,0.2269999999999999,0.1332499999999999,0.1039999999999999,0.277,0.16675,0.21475,0.2279999999999999,0.1775,0.084,0.1825,0.09225,0.1352499999999999,0.1395,0.172,0.11375,0.3339999999999999,0.10125,0.129,0.207,0.1034999999999999,0.17075,0.185,0.11775,0.09125,0.0837499999999999,0.05475,0.23475,0.3355,0.17125,0.21875,0.09875,0.16875,0.1352499999999999,0.125,0.1302499999999999,0.2405,0.0265,0.17575,0.09825,0.2329999999999999,0.0369999999999999,0.10525,0.12025,0.26925,0.0747499999999999,0.087,0.149,0.093,0.1267499999999999,0.04825,0.05225,0.05775,0.1014999999999999,0.141,0.05925,0.06075,0.1014999999999999,0.0632499999999999,0.0875,0.10225,0.1064999999999999,0.174,0.0267499999999999,0.06,0.16225,0.0369999999999999,0.0642499999999999,0.09225,0.0755,0.0544999999999999,0.10875,0.04875,0.0687499999999999,0.1154999999999999,0.0112499999999999,0.027,0.05625,0.0925,0.0429999999999999,0.581
First Blood (Rambo: First Blood) (1982),0.8465,0.95,0.8465,0.8465,0.8154999999999999,0.7529999999999999,0.98225,0.98225,0.33275,0.98225,0.89375,0.7722500000000001,0.7862499999999999,0.8465,0.61875,0.5285,0.43525,0.95,0.97125,0.129,0.69525,0.7862499999999999,0.71,0.8465,0.81975,0.4125,0.51425,0.40175,0.562,0.6405,0.2965,0.406,0.4197499999999999,0.3672499999999999,0.3784999999999999,0.1325,0.33575,0.38075,0.35975,0.3635,0.24375,0.3259999999999999,0.5285,0.1877499999999999,0.2,0.3129999999999999,0.18275,0.42,0.188,0.43125,0.3605,0.1679999999999999,0.24375,0.2465,0.42625,0.22725,0.1149999999999999,0.22275,0.2847499999999999,0.20575,0.33575,0.0842499999999999,0.1892499999999999,0.23825,0.122,0.126,0.1895,0.1965,0.0989999999999999,0.28725,0.40375,0.42325,0.2219999999999999,0.31425,0.126,0.3642499999999999,0.145,0.30225,0.0775,0.0685,0.205,0.082,0.16925,0.14125,0.10925,0.7982499999999999,0.1342499999999999,0.14125,0.0755,0.2022499999999999,0.1882499999999999,0.97775,0.0725,0.1287499999999999,0.2365,0.0752499999999999,0.4157499999999999,0.12325,0.27425,0.1465,0.3864999999999999,0.08875,0.0954999999999999,0.684,0.0479999999999999,0.0817499999999999,0.44975,0.04575,0.239,0.0765,0.4275,0.0595,0.0647499999999999,0.5915,0.079,0.1059999999999999,0.1074999999999999,0.25575,0.04275,0.10925,0.069,0.0519999999999999,0.132,0.0737499999999999,0.0595,0.0969999999999999,0.08,0.08625,0.09325,0.0642499999999999,0.4575,0.064,0.0662499999999999,0.083,0.062,0.082,0.0292499999999999,0.03425,0.03525,0.03725,0.03875,0.1245,0.0954999999999999,0.0474999999999999,0.17625,0.03375,0.189,0.0579999999999999,0.0252499999999999
Heartbreak Ridge (1986),0.97125,0.59625,0.652,0.652,0.97125,0.8145,0.849,0.849,0.661,0.849,0.7702500000000001,0.747,0.56375,0.652,0.62625,0.5525,0.661,0.6465,0.7942499999999999,0.3129999999999999,0.5145,0.59625,0.558,0.652,0.5775,0.29925,0.3299999999999999,0.3575,0.2614999999999999,0.5145,0.364,0.2694999999999999,0.39775,0.3,0.64775,0.16875,0.2614999999999999,0.3345,0.3612499999999999,0.50725,0.2885,0.3745,0.8015000000000001,0.3385,0.2319999999999999,0.29525,0.391,0.261,0.2897499999999999,0.3894999999999999,0.4765,0.0815,0.22875,0.2224999999999999,0.348,0.2219999999999999,0.274,0.47175,0.1955,0.152,0.32825,0.18425,0.12225,0.38625,0.11425,0.2445,0.21525,0.1584999999999999,0.235,0.55575,0.2165,0.207,0.121,0.1895,0.2564999999999999,0.203,0.137,0.15775,0.09475,0.22975,0.17225,0.1355,0.3632499999999999,0.11175,0.1367499999999999,0.64575,0.1079999999999999,0.1385,0.32475,0.09325,0.3129999999999999,0.1689999999999999,0.1317499999999999,0.0717499999999999,0.15325,0.0615,0.0832499999999999,0.0807499999999999,0.0825,0.2199999999999999,0.124,0.09675,0.12,0.1084999999999999,0.0554999999999999,0.06175,0.1982499999999999,0.0554999999999999,0.09525,0.04975,0.0827499999999999,0.0707499999999999,0.04475,0.39075,0.1365,0.12425,0.088,0.08825,0.0827499999999999,0.1355,0.05575,0.0504999999999999,0.1049999999999999,0.09925,0.066,0.09575,0.04875,0.0705,0.0685,0.064,0.0695,0.08725,0.0772499999999999,0.05725,0.11675,0.1039999999999999,0.04525,0.072,0.0429999999999999,0.03925,0.03375,0.1169999999999999,0.067,0.05625,0.0895,0.0434999999999999,0.0409999999999999,0.0514999999999999,0.026
Run Silent Run Deep (1958),0.71975,0.83375,0.7947500000000001,0.83375,0.9735,0.74775,0.6655,0.7385,0.6025,0.69275,0.62725,0.75475,0.8302499999999999,0.83375,0.6415,0.585,0.4705,0.715,0.6095,0.3389999999999999,0.7385,0.7905,0.486,0.71075,0.75275,0.60675,0.827,0.7385,0.298,0.66225,0.30125,0.26675,0.38725,0.37275,0.2885,0.32975,0.34675,0.3954999999999999,0.4317499999999999,0.3655,0.351,0.28525,0.1992499999999999,0.1892499999999999,0.235,0.174,0.2415,0.494,0.2194999999999999,0.311,0.258,0.26625,0.24075,0.11225,0.1915,0.16625,0.1169999999999999,0.3635,0.17125,0.27,0.2845,0.21725,0.14425,0.125,0.1962499999999999,0.1154999999999999,0.27275,0.1855,0.1915,0.1355,0.15475,0.1375,0.2219999999999999,0.174,0.22025,0.311,0.11625,0.2395,0.17575,0.3615,0.12175,0.16075,0.1584999999999999,0.1255,0.0847499999999999,0.12,0.3077499999999999,0.0805,0.17325,0.14125,0.1465,0.2425,0.266,0.5115,0.05225,0.359,0.1327499999999999,0.27825,0.0785,0.1385,0.09625,0.65575,0.2135,0.34125,0.0662499999999999,0.03325,0.1064999999999999,0.0504999999999999,0.076,0.079,0.0697499999999999,0.03725,0.0524999999999999,0.1694999999999999,0.15125,0.1525,0.1342499999999999,0.1154999999999999,0.03175,0.0625,0.03075,0.083,0.09825,0.069,0.085,0.078,0.05825,0.075,0.0569999999999999,0.04875,0.04475,0.0805,0.0559999999999999,0.0697499999999999,0.0504999999999999,0.1347499999999999,0.0782499999999999,0.04675,0.0695,0.0835,0.0257499999999999,0.05075,0.0267499999999999,0.0267499999999999,0.027,0.0394999999999999,0.0324999999999999,0.0559999999999999,0.03625
"13th Warrior, The (1999)",0.65175,0.71275,0.65175,0.50775,0.2012499999999999,0.958,0.89175,0.89175,0.648,0.89175,0.65175,0.7065,0.3682499999999999,0.62725,0.65175,0.8792500000000001,0.65175,0.71275,0.8467499999999999,0.4942499999999999,0.8792500000000001,0.3682499999999999,0.5375,0.2734999999999999,0.394,0.4615,0.95225,0.3954999999999999,0.1317499999999999,0.3005,0.958,0.21525,0.2194999999999999,0.357,0.18575,0.1674999999999999,0.2185,0.36775,0.31925,0.24925,0.20525,0.21475,0.24625,0.18425,0.21125,0.21175,0.1435,0.1674999999999999,0.122,0.32675,0.357,0.266,0.1925,0.26075,0.173,0.2784999999999999,0.08625,0.1684999999999999,0.0802499999999999,0.1225,0.1059999999999999,0.1475,0.24225,0.0777499999999999,0.1335,0.1114999999999999,0.2284999999999999,0.13,0.15625,0.1545,0.29725,0.0949999999999999,0.133,0.31725,0.15075,0.197,0.24175,0.2224999999999999,0.0707499999999999,0.05875,0.09075,0.1024999999999999,0.08,0.12,0.15925,0.15325,0.0504999999999999,0.1805,0.1895,0.08725,0.087,0.0989999999999999,0.0682499999999999,0.0665,0.118,0.05525,0.1392499999999999,0.04725,0.093,0.09375,0.0615,0.0944999999999999,0.05075,0.087,0.1169999999999999,0.15,0.0964999999999999,0.1169999999999999,0.04675,0.21825,0.1594999999999999,0.1014999999999999,0.03375,0.07,0.09025,0.05625,0.069,0.1119999999999999,0.0855,0.04925,0.0429999999999999,0.0489999999999999,0.091,0.04625,0.10075,0.08725,0.05075,0.04675,0.04675,0.0534999999999999,0.0339999999999999,0.16525,0.0202499999999999,0.0539999999999999,0.04025,0.0499999999999999,0.0812499999999999,0.0637499999999999,0.04025,0.0282499999999999,0.0197499999999999,0.04475,0.0305,0.14475,0.0389999999999999,0.0257499999999999,0.0782499999999999,0.028,0.0265
"Dirty Dozen, The (1967)",0.97175,0.8347500000000001,0.8875,0.8875,0.97175,0.8875,0.8827499999999999,0.8580000000000001,0.52575,0.8827499999999999,0.63575,0.7925,0.8875,0.8875,0.6435,0.50175,0.63575,0.8302499999999999,0.8827499999999999,0.4439999999999999,0.57725,0.8652500000000001,0.8347500000000001,0.79775,0.55475,0.554,0.5305,0.3005,0.528,0.86625,0.3379999999999999,0.56425,0.4645,0.32425,0.5115,0.382,0.2249999999999999,0.26925,0.34025,0.606,0.33475,0.39975,0.56375,0.2644999999999999,0.2415,0.2604999999999999,0.272,0.3712499999999999,0.21375,0.31925,0.33675,0.2345,0.277,0.2835,0.3077499999999999,0.33025,0.12125,0.2055,0.21275,0.278,0.2644999999999999,0.95025,0.1335,0.43625,0.3884999999999999,0.2867499999999999,0.25475,0.1997499999999999,0.2985,0.32075,0.1935,0.4695,0.307,0.45025,0.2835,0.25525,0.2105,0.2244999999999999,0.20975,0.15975,0.1305,0.08875,0.2314999999999999,0.1357499999999999,0.09575,0.3325,0.23325,0.1154999999999999,0.1574999999999999,0.1915,0.14125,0.21525,0.1342499999999999,0.1337499999999999,0.0935,0.0837499999999999,0.1139999999999999,0.2105,0.08925,0.279,0.23725,0.209,0.15075,0.16625,0.0725,0.09925,0.21125,0.0725,0.13,0.062,0.1277499999999999,0.082,0.10125,0.2835,0.1262499999999999,0.118,0.1252499999999999,0.1765,0.0429999999999999,0.14375,0.0847499999999999,0.0742499999999999,0.1495,0.1059999999999999,0.0692499999999999,0.081,0.05325,0.063,0.0725,0.0419999999999999,0.04575,0.11825,0.1099999999999999,0.0707499999999999,0.079,0.09125,0.0652499999999999,0.0805,0.0954999999999999,0.05725,0.025,0.07,0.0399999999999999,0.0695,0.0584999999999999,0.0682499999999999,0.0305,0.10325,0.03925
"Longest Day, The (1962)",0.96,0.95725,0.947,0.861,0.96,0.8540000000000001,0.7915000000000001,0.7915000000000001,0.95,0.7915000000000001,0.8374999999999999,0.74275,0.861,0.8540000000000001,0.8374999999999999,0.6015,0.8799999999999999,0.4335,0.4862499999999999,0.95725,0.573,0.8147500000000001,0.7165,0.8154999999999999,0.472,0.6845,0.8405,0.573,0.35375,0.6295,0.3015,0.216,0.373,0.3672499999999999,0.3299999999999999,0.62275,0.14225,0.27425,0.38525,0.394,0.3275,0.3595,0.2867499999999999,0.18325,0.58325,0.21175,0.3057499999999999,0.4127499999999999,0.19,0.2875,0.295,0.2815,0.24525,0.1392499999999999,0.18275,0.1815,0.2584999999999999,0.2135,0.1584999999999999,0.3015,0.267,0.31625,0.15175,0.216,0.305,0.155,0.1815,0.22575,0.1972499999999999,0.1885,0.1322499999999999,0.1275,0.22925,0.22275,0.2734999999999999,0.16375,0.17975,0.17775,0.2724999999999999,0.185,0.074,0.1765,0.17075,0.1295,0.11225,0.1382499999999999,0.2209999999999999,0.0969999999999999,0.0707499999999999,0.248,0.0665,0.1805,0.1139999999999999,0.10175,0.069,0.05975,0.14225,0.1382499999999999,0.17275,0.11525,0.2309999999999999,0.8154999999999999,0.211,0.153,0.088,0.0657499999999999,0.119,0.0539999999999999,0.134,0.04675,0.0974999999999999,0.05025,0.0807499999999999,0.1525,0.1347499999999999,0.14225,0.10875,0.12175,0.0404999999999999,0.0627499999999999,0.0625,0.12,0.09225,0.11275,0.0444999999999999,0.0677499999999999,0.09675,0.084,0.05425,0.0379999999999999,0.0429999999999999,0.0404999999999999,0.05825,0.0399999999999999,0.04225,0.0702499999999999,0.0857499999999999,0.0434999999999999,0.2219999999999999,0.05075,0.03125,0.061,0.0334999999999999,0.0404999999999999,0.0225,0.04175,0.0277499999999999,0.04825,0.09225
Tora! Tora! Tora! (1970),0.97075,0.95275,0.97075,0.8799999999999999,0.935,0.701,0.57925,0.723,0.97075,0.57925,0.675,0.712,0.8799999999999999,0.7385,0.675,0.62425,0.94775,0.46875,0.509,0.95275,0.723,0.4227499999999999,0.591,0.7385,0.45225,0.4187499999999999,0.48175,0.723,0.2724999999999999,0.4945,0.54425,0.2007499999999999,0.22975,0.3642499999999999,0.3027499999999999,0.28525,0.15225,0.28075,0.3685,0.296,0.27175,0.3149999999999999,0.2224999999999999,0.15675,0.2857499999999999,0.25575,0.3672499999999999,0.2022499999999999,0.26475,0.27425,0.1525,0.3017499999999999,0.58075,0.143,0.21025,0.129,0.1372499999999999,0.3339999999999999,0.11375,0.307,0.3195,0.47775,0.1877499999999999,0.1865,0.24075,0.1317499999999999,0.182,0.1317499999999999,0.2334999999999999,0.17075,0.129,0.10325,0.17475,0.17475,0.1395,0.15875,0.133,0.25075,0.2475,0.1985,0.09375,0.08975,0.1317499999999999,0.09375,0.156,0.1699999999999999,0.24325,0.0875,0.11825,0.177,0.11175,0.1252499999999999,0.178,0.756,0.0765,0.083,0.0852499999999999,0.2005,0.12425,0.14525,0.145,0.091,0.1325,0.04675,0.0795,0.09375,0.059,0.0635,0.0795,0.04225,0.06,0.0725,0.0677499999999999,0.078,0.083,0.2065,0.0905,0.1094999999999999,0.04075,0.0705,0.0797499999999999,0.11975,0.0954999999999999,0.0695,0.0564999999999999,0.0755,0.05175,0.068,0.0469999999999999,0.03475,0.0444999999999999,0.0454999999999999,0.0414999999999999,0.0822499999999999,0.04775,0.0732499999999999,0.05625,0.0514999999999999,0.04575,0.0534999999999999,0.02975,0.0647499999999999,0.04875,0.0389999999999999,0.0305,0.03875,0.0212499999999999,0.0379999999999999,0.1049999999999999
"Sea Wolves, The (1980)",0.80125,0.7775000000000001,0.8394999999999999,0.62,0.96975,0.715,0.7755000000000001,0.7755000000000001,0.4445,0.78175,0.77475,0.8274999999999999,0.507,0.54,0.62925,0.4459999999999999,0.62925,0.428,0.66875,0.59625,0.4932499999999999,0.6905,0.532,0.54,0.3522499999999999,0.59525,0.8747499999999999,0.3525,0.897,0.52525,0.44575,0.1972499999999999,0.1569999999999999,0.3229999999999999,0.18725,0.76875,0.5825,0.1415,0.3037499999999999,0.4619999999999999,0.1124999999999999,0.20325,0.285,0.23025,0.3944999999999999,0.3575,0.1257499999999999,0.373,0.2897499999999999,0.2915,0.41,0.4775,0.191,0.21025,0.2224999999999999,0.189,0.357,0.211,0.1355,0.40925,0.2634999999999999,0.21025,0.16575,0.1937499999999999,0.1395,0.183,0.24025,0.11425,0.208,0.1302499999999999,0.2957499999999999,0.1375,0.183,0.22575,0.4327499999999999,0.0875,0.135,0.3239999999999999,0.3824999999999999,0.44575,0.06175,0.4495,0.2065,0.2185,0.079,0.7415,0.11375,0.19,0.11075,0.23125,0.17675,0.11225,0.1965,0.04725,0.3057499999999999,0.3784999999999999,0.0732499999999999,0.2857499999999999,0.143,0.5785,0.0687499999999999,0.1405,0.21975,0.05125,0.05175,0.017,0.31375,0.04475,0.17075,0.131,0.079,0.0369999999999999,0.03275,0.2684999999999999,0.1684999999999999,0.0707499999999999,0.11225,0.11025,0.0964999999999999,0.076,0.2734999999999999,0.04075,0.077,0.05975,0.0687499999999999,0.0605,0.1084999999999999,0.0782499999999999,0.0579999999999999,0.018,0.03175,0.0524999999999999,0.03525,0.0554999999999999,0.064,0.0845,0.30325,0.04575,0.137,0.04075,0.0319999999999999,0.10425,0.04275,0.0459999999999999,0.1124999999999999,0.04875,0.0369999999999999,0.0765,0.05675
"Boys from Brazil, The (1978)",0.54675,0.90075,0.72375,0.84325,0.9165,0.90075,0.33975,0.3814999999999999,0.44425,0.703,0.6835,0.79525,0.7665,0.84325,0.3814999999999999,0.8380000000000001,0.412,0.629,0.50775,0.4117499999999999,0.628,0.717,0.5245,0.48775,0.67725,0.55,0.94375,0.8380000000000001,0.90075,0.628,0.3914999999999999,0.57175,0.2319999999999999,0.3635,0.2907499999999999,0.21025,0.2654999999999999,0.3005,0.37175,0.31925,0.3087499999999999,0.34325,0.73125,0.2304999999999999,0.2485,0.51425,0.24125,0.23625,0.23775,0.3662499999999999,0.181,0.1285,0.1775,0.29825,0.2855,0.39025,0.60825,0.2845,0.3179999999999999,0.1159999999999999,0.3974999999999999,0.1699999999999999,0.20775,0.0802499999999999,0.17175,0.17975,0.21825,0.0935,0.2115,0.2135,0.265,0.2544999999999999,0.275,0.1104999999999999,0.365,0.153,0.12275,0.51425,0.16925,0.1875,0.1367499999999999,0.195,0.68075,0.24975,0.14775,0.185,0.1235,0.18075,0.3702499999999999,0.2284999999999999,0.1925,0.1694999999999999,0.05425,0.08975,0.266,0.09175,0.1405,0.0785,0.04575,0.23125,0.1887499999999999,0.15425,0.3415,0.369,0.1277499999999999,0.11475,0.144,0.1277499999999999,0.0707499999999999,0.0762499999999999,0.03225,0.0835,0.0474999999999999,0.11575,0.129,0.142,0.1272499999999999,0.1114999999999999,0.09375,0.14425,0.0615,0.1795,0.11825,0.09725,0.4545,0.0662499999999999,0.32675,0.1325,0.0705,0.05225,0.0514999999999999,0.11325,0.1825,0.0755,0.0429999999999999,0.0984999999999999,0.0662499999999999,0.0979999999999999,0.0544999999999999,0.0817499999999999,0.0364999999999999,0.0777499999999999,0.04925,0.0519999999999999,0.0454999999999999,0.0215,0.05625,0.04875,0.0359999999999999
"Odessa File, The (1974)",0.64625,0.96175,0.71625,0.96175,0.96125,0.949,0.494,0.53875,0.515,0.8445,0.75275,0.8585,0.77,0.96175,0.27075,0.44775,0.515,0.78175,0.379,0.4762499999999999,0.53875,0.7745,0.53875,0.57275,0.68075,0.52325,0.6795,0.4077499999999999,0.949,0.3199999999999999,0.3087499999999999,0.597,0.47375,0.34175,0.2155,0.382,0.4075,0.27,0.24675,0.2564999999999999,0.217,0.45375,0.8472500000000001,0.143,0.29825,0.25825,0.1255,0.31525,0.1755,0.22825,0.297,0.1545,0.1614999999999999,0.27625,0.412,0.3475,0.1977499999999999,0.1915,0.3375,0.1397499999999999,0.276,0.0805,0.208,0.1535,0.212,0.1775,0.1992499999999999,0.09525,0.1584999999999999,0.10525,0.2375,0.2022499999999999,0.21225,0.14275,0.205,0.1882499999999999,0.1644999999999999,0.05625,0.44925,0.33475,0.0935,0.17825,0.24725,0.236,0.10975,0.259,0.10475,0.0959999999999999,0.276,0.1895,0.2329999999999999,0.2304999999999999,0.10725,0.0925,0.3774999999999999,0.09,0.0925,0.118,0.1345,0.18525,0.18,0.183,0.2219999999999999,0.56475,0.1619999999999999,0.08825,0.2967499999999999,0.0605,0.0752499999999999,0.068,0.1445,0.0725,0.1357499999999999,0.0647499999999999,0.0954999999999999,0.11025,0.14125,0.0559999999999999,0.06075,0.146,0.145,0.10125,0.14175,0.064,0.1164999999999999,0.0702499999999999,0.0767499999999999,0.08725,0.08,0.04275,0.0424999999999999,0.1029999999999999,0.218,0.0632499999999999,0.11875,0.11725,0.09075,0.0409999999999999,0.0712499999999999,0.0529999999999999,0.0217499999999999,0.0645,0.0449999999999999,0.028,0.15125,0.05275,0.0564999999999999,0.0579999999999999,0.0394999999999999
