movieId,betrayal,chase,fight scenes,vengeance,weapons,culture clash,good,original,fun movie,weird,greed,dialogue,drama,runaway,surveillance,melancholic,mentor,catastrophe,predictable,independent film,light,pornography,drinking,adaptation,first contact,life philosophy,very funny,death,classic car,sexy,fantasy world,survival,not funny,kidnapping,creativity,underrated,pulp,sacrifice,unlikely friendships,alter ego,life & death,transformation,nudity (full frontal - brief),quirky,absurd,family,childhood,stereotypes,british,period piece,irish accent,islam,dysfunctional family,teen movie,nudity (topless - brief),hospital,prejudice,multiple storylines,california,computer animation,hotel,foul language,good music,awesome soundtrack,memory,film noir,writers,simple,women,doctors,prison,blindness,kick-butt women,queer,buddy movie,80s,notable nudity,internet,addiction,tokyo,farce,road movie,brothers,hunting,no plot,new jersey,bollywood,alternate history,los angeles,small town,nudity (rear),directorial debut,mad scientist,wilderness,graphic novel,wartime,russian,camp,san francisco,island,too long,new york city,hip hop,divorce,ensemble cast,desert,trilogy,censorship,lawyer,french,immortality,indians,remake,snakes,best of 2005,potential oscar nom,dreams,1930s,race,unlikeable characters,stoner movie,prostitution,texas,workplace,oil,interracial romance,rebellion,stand-up comedy,atheism,shopping,ghosts/afterlife,father daughter relationship,cancer,adoption,robert downey jr,australia,time,goth,fashion,finnish,homeless,made for tv,wine,too short,god,radio,reality tv,single father,documentary
"Edge, The (1997)",0.71725,0.8420000000000001,0.692,0.41625,0.692,0.69675,0.71725,0.8015000000000001,0.49775,0.688,0.71325,0.665,0.69675,0.5315,0.71725,0.4307499999999999,0.64625,0.5215,0.52025,0.4185,0.23525,0.1599999999999999,0.3295,0.26175,0.3462499999999999,0.7055,0.21425,0.35475,0.3087499999999999,0.148,0.29625,0.9675,0.31025,0.1435,0.22425,0.4335,0.2465,0.4185,0.3595,0.16975,0.51725,0.34175,0.152,0.14075,0.1185,0.1312499999999999,0.2065,0.1775,0.1342499999999999,0.123,0.21475,0.0705,0.10225,0.1352499999999999,0.0807499999999999,0.24225,0.4185,0.12275,0.2524999999999999,0.2065,0.2264999999999999,0.16475,0.10175,0.46675,0.16475,0.11125,0.235,0.1985,0.1362499999999999,0.24775,0.16875,0.1684999999999999,0.05725,0.1109999999999999,0.082,0.09975,0.1215,0.1267499999999999,0.10725,0.0489999999999999,0.1114999999999999,0.15625,0.0717499999999999,0.58925,0.151,0.12275,0.0605,0.1195,0.0687499999999999,0.142,0.16325,0.078,0.1305,0.934,0.0329999999999999,0.0835,0.10675,0.11975,0.21275,0.2115,0.087,0.1059999999999999,0.03775,0.3,0.065,0.3665,0.0424999999999999,0.04925,0.188,0.0384999999999999,0.0524999999999999,0.21625,0.0595,0.0855,0.0409999999999999,0.0584999999999999,0.062,0.0642499999999999,0.0939999999999999,0.1034999999999999,0.0677499999999999,0.0459999999999999,0.04875,0.0984999999999999,0.0775,0.0812499999999999,0.03325,0.0745,0.0772499999999999,0.08875,0.0954999999999999,0.0359999999999999,0.072,0.04425,0.11625,0.0539999999999999,0.1099999999999999,0.0265,0.143,0.03925,0.1099999999999999,0.05275,0.05725,0.03675,0.0494999999999999,0.1377499999999999,0.04675,0.03925,0.0205
"Game, The (1997)",0.98175,0.714,0.65225,0.422,0.65225,0.8714999999999999,0.8995,0.93925,0.714,0.96225,0.96225,0.847,0.8714999999999999,0.869,0.8995,0.847,0.7677499999999999,0.61025,0.646,0.2945,0.3015,0.2867499999999999,0.2945,0.34675,0.646,0.44775,0.288,0.29925,0.24525,0.3944999999999999,0.3245,0.31575,0.3844999999999999,0.2279999999999999,0.38175,0.5045,0.1699999999999999,0.29425,0.22425,0.3199999999999999,0.42825,0.3645,0.29725,0.24325,0.22375,0.14875,0.2115,0.14425,0.201,0.183,0.2937499999999999,0.1119999999999999,0.15925,0.15325,0.09775,0.2304999999999999,0.1362499999999999,0.2254999999999999,0.15625,0.1352499999999999,0.271,0.31375,0.2045,0.09075,0.3735,0.2314999999999999,0.28075,0.2007499999999999,0.1089999999999999,0.32275,0.1569999999999999,0.22775,0.0359999999999999,0.1342499999999999,0.10125,0.059,0.11425,0.3492499999999999,0.2199999999999999,0.0827499999999999,0.0737499999999999,0.0792499999999999,0.11075,0.0605,0.2155,0.149,0.14525,0.2897499999999999,0.09725,0.18525,0.08975,0.1535,0.145,0.1164999999999999,0.05525,0.0605,0.071,0.05125,0.62575,0.1164999999999999,0.1079999999999999,0.10625,0.0712499999999999,0.155,0.14925,0.0359999999999999,0.0514999999999999,0.1139999999999999,0.15975,0.04975,0.135,0.0705,0.04075,0.0675,0.0682499999999999,0.1069999999999999,0.3097499999999999,0.0647499999999999,0.1377499999999999,0.132,0.08875,0.04725,0.04225,0.0885,0.06225,0.0364999999999999,0.0605,0.0717499999999999,0.17475,0.0409999999999999,0.18075,0.0574999999999999,0.073,0.05825,0.1875,0.0424999999999999,0.212,0.0747499999999999,0.03825,0.0305,0.087,0.0712499999999999,0.08625,0.0364999999999999,0.0715,0.087,0.20625,0.0439999999999999,0.0339999999999999
"Assignment, The (1997)",0.93875,0.891,0.891,0.69175,0.891,0.88175,0.93875,0.70475,0.77925,0.88175,0.74175,0.658,0.8812500000000001,0.78575,0.97275,0.7655000000000001,0.7025,0.582,0.56925,0.27075,0.39,0.4505,0.255,0.4645,0.37575,0.44625,0.215,0.33525,0.3662499999999999,0.42625,0.33125,0.14575,0.3455,0.31875,0.27925,0.4409999999999999,0.48375,0.26175,0.194,0.22325,0.2574999999999999,0.3255,0.2495,0.16825,0.23625,0.28,0.1327499999999999,0.15525,0.195,0.2269999999999999,0.83325,0.2105,0.2365,0.1365,0.4565,0.20725,0.2319999999999999,0.2189999999999999,0.131,0.25025,0.1664999999999999,0.14275,0.09175,0.08875,0.292,0.1245,0.152,0.1332499999999999,0.26625,0.21325,0.1375,0.24825,0.1594999999999999,0.1265,0.1124999999999999,0.0687499999999999,0.307,0.2264999999999999,0.0727499999999999,0.0865,0.11375,0.1044999999999999,0.0974999999999999,0.246,0.239,0.0647499999999999,0.3219999999999999,0.16925,0.0657499999999999,0.1185,0.1664999999999999,0.09525,0.2007499999999999,0.1059999999999999,0.1589999999999999,0.14075,0.181,0.0855,0.11525,0.0865,0.11425,0.143,0.0464999999999999,0.179,0.0765,0.0569999999999999,0.0767499999999999,0.1292499999999999,0.14275,0.1912499999999999,0.03925,0.0692499999999999,0.072,0.0615,0.1337499999999999,0.22625,0.09225,0.085,0.16025,0.065,0.0702499999999999,0.05975,0.03875,0.0692499999999999,0.14625,0.09925,0.0747499999999999,0.08725,0.1159999999999999,0.05775,0.0389999999999999,0.0682499999999999,0.05375,0.0384999999999999,0.1044999999999999,0.0305,0.1039999999999999,0.03225,0.10375,0.04925,0.05975,0.0584999999999999,0.37775,0.0579999999999999,0.0574999999999999,0.0675,0.05075,0.04575,0.0554999999999999
Witness (1985),0.92925,0.71675,0.6245,0.92675,0.43,0.91775,0.821,0.70825,0.6245,0.6575,0.91775,0.4935,0.895,0.67725,0.821,0.6575,0.83175,0.46675,0.381,0.574,0.427,0.2604999999999999,0.5135,0.7005,0.258,0.33425,0.4034999999999999,0.239,0.38425,0.3215,0.247,0.1629999999999999,0.34975,0.1679999999999999,0.2907499999999999,0.3309999999999999,0.1925,0.26825,0.4519999999999999,0.23075,0.31675,0.303,0.296,0.17275,0.17925,0.38375,0.56425,0.3125,0.24325,0.2514999999999999,0.2334999999999999,0.15075,0.2115,0.53525,0.14625,0.1985,0.43875,0.11375,0.1967499999999999,0.17475,0.1367499999999999,0.1907499999999999,0.3055,0.1475,0.0757499999999999,0.13,0.18575,0.279,0.2445,0.1947499999999999,0.12025,0.1684999999999999,0.09525,0.2115,0.1322499999999999,0.3295,0.1392499999999999,0.0944999999999999,0.0645,0.0627499999999999,0.1435,0.1634999999999999,0.213,0.12475,0.09675,0.11425,0.11325,0.1019999999999999,0.0549999999999999,0.2925,0.129,0.0822499999999999,0.119,0.1397499999999999,0.0272499999999999,0.08825,0.0647499999999999,0.0984999999999999,0.1094999999999999,0.1175,0.149,0.1337499999999999,0.0682499999999999,0.10825,0.0745,0.09475,0.129,0.20775,0.262,0.0419999999999999,0.03325,0.23425,0.031,0.0777499999999999,0.069,0.05775,0.0632499999999999,0.1397499999999999,0.1124999999999999,0.029,0.10575,0.091,0.0857499999999999,0.0705,0.0409999999999999,0.1134999999999999,0.1275,0.0737499999999999,0.21525,0.14925,0.0797499999999999,0.06,0.0632499999999999,0.12,0.031,0.145,0.0717499999999999,0.0295,0.07,0.0394999999999999,0.04825,0.1084999999999999,0.04325,0.062,0.21525,0.11675,0.03625,0.0645,0.0409999999999999
"Replacement Killers, The (1998)",0.778,0.96475,0.96475,0.92825,0.96475,0.4895,0.8115000000000001,0.719,0.9115,0.63375,0.4895,0.92825,0.4559999999999999,0.4732499999999999,0.778,0.8674999999999999,0.546,0.4479999999999999,0.4855,0.21625,0.2244999999999999,0.2905,0.14975,0.299,0.307,0.3662499999999999,0.22325,0.26025,0.45425,0.4782499999999999,0.3442499999999999,0.1272499999999999,0.354,0.17125,0.3035,0.296,0.3229999999999999,0.20525,0.1992499999999999,0.15125,0.214,0.24275,0.1967499999999999,0.22425,0.2209999999999999,0.26575,0.1164999999999999,0.3309999999999999,0.1367499999999999,0.0797499999999999,0.26925,0.0974999999999999,0.25,0.1845,0.1714999999999999,0.152,0.154,0.238,0.206,0.187,0.10325,0.1305,0.09525,0.209,0.1295,0.1034999999999999,0.16225,0.1397499999999999,0.15975,0.08675,0.089,0.1347499999999999,0.33825,0.18025,0.1225,0.1505,0.146,0.17225,0.10525,0.10125,0.18325,0.091,0.138,0.14475,0.141,0.1129999999999999,0.0857499999999999,0.1205,0.1495,0.10175,0.145,0.3515,0.11175,0.0675,0.11075,0.0652499999999999,0.0755,0.11175,0.10475,0.081,0.10925,0.0772499999999999,0.09525,0.0822499999999999,0.0564999999999999,0.14975,0.0825,0.08775,0.0275,0.04375,0.0815,0.11125,0.0645,0.09675,0.0765,0.1245,0.0964999999999999,0.063,0.063,0.08625,0.079,0.0627499999999999,0.10675,0.0752499999999999,0.0665,0.145,0.0464999999999999,0.09175,0.0875,0.10125,0.059,0.03625,0.075,0.0979999999999999,0.04125,0.0569999999999999,0.0454999999999999,0.09275,0.09975,0.0579999999999999,0.05225,0.04975,0.02975,0.1195,0.05175,0.0399999999999999,0.06175,0.0479999999999999,0.0215
Heaven's Burning (1997),0.89375,0.77125,0.7895000000000001,0.939,0.77125,0.6295,0.84325,0.8645,0.39075,0.8067500000000001,0.5115,0.7565,0.6295,0.8067500000000001,0.4972499999999999,0.485,0.572,0.44075,0.84325,0.34025,0.32625,0.57875,0.20575,0.32475,0.3249999999999999,0.388,0.2837499999999999,0.40225,0.434,0.4875,0.4972499999999999,0.5765,0.3139999999999999,0.45725,0.3265,0.3994999999999999,0.4539999999999999,0.434,0.3642499999999999,0.35275,0.312,0.242,0.2544999999999999,0.67775,0.46125,0.665,0.2415,0.28825,0.1465,0.1402499999999999,0.0954999999999999,0.206,0.1945,0.39975,0.18425,0.09175,0.1014999999999999,0.2634999999999999,0.16425,0.2,0.32675,0.0722499999999999,0.304,0.1307499999999999,0.255,0.5535,0.3129999999999999,0.2594999999999999,0.44675,0.0752499999999999,0.1297499999999999,0.0642499999999999,0.268,0.31875,0.235,0.1375,0.71075,0.1495,0.09075,0.31025,0.19,0.486,0.15475,0.0414999999999999,0.16175,0.215,0.0434999999999999,0.3179999999999999,0.0564999999999999,0.126,0.1877499999999999,0.11125,0.18525,0.0702499999999999,0.08,0.0707499999999999,0.09425,0.1775,0.2234999999999999,0.1425,0.141,0.04025,0.0847499999999999,0.20725,0.0637499999999999,0.58425,0.0247499999999999,0.16225,0.021,0.03575,0.0687499999999999,0.05125,0.0549999999999999,0.0682499999999999,0.0354999999999999,0.16975,0.27925,0.071,0.0792499999999999,0.3435,0.09725,0.0667499999999999,0.076,0.087,0.0132499999999999,0.14775,0.0534999999999999,0.18625,0.0384999999999999,0.1962499999999999,0.0232499999999999,0.028,0.131,0.04175,0.0807499999999999,0.4307499999999999,0.03875,0.1335,0.0137499999999999,0.0807499999999999,0.0605,0.10425,0.15975,0.0504999999999999,0.237,0.024,0.05275,0.08775,0.0569999999999999
"Spanish Prisoner, The (1997)",0.987,0.684,0.376,0.5135,0.8532500000000001,0.9435,0.91925,0.91575,0.684,0.95375,0.9315,0.909,0.9315,0.9315,0.8385,0.895,0.52625,0.523,0.8532500000000001,0.8200000000000001,0.648,0.3259999999999999,0.4087499999999999,0.5085,0.8532500000000001,0.38025,0.29925,0.1704999999999999,0.21275,0.4982499999999999,0.3199999999999999,0.11025,0.3675,0.2837499999999999,0.35175,0.3632499999999999,0.26575,0.16325,0.1877499999999999,0.148,0.20675,0.24275,0.22975,0.39175,0.3329999999999999,0.1604999999999999,0.1345,0.1377499999999999,0.3017499999999999,0.2244999999999999,0.24325,0.1649999999999999,0.31975,0.1297499999999999,0.1275,0.1295,0.21875,0.3445,0.17725,0.172,0.3369999999999999,0.2229999999999999,0.34225,0.271,0.30025,0.40325,0.47975,0.175,0.10675,0.2,0.14825,0.1009999999999999,0.1317499999999999,0.1425,0.10625,0.05225,0.10275,0.2734999999999999,0.1332499999999999,0.09175,0.1845,0.0765,0.0725,0.03425,0.609,0.14375,0.2624999999999999,0.14425,0.1225,0.1937499999999999,0.0979999999999999,0.24375,0.074,0.0645,0.0127499999999999,0.0767499999999999,0.05025,0.0712499999999999,0.10125,0.1275,0.09975,0.135,0.0665,0.14325,0.4625,0.0539999999999999,0.0524999999999999,0.10025,0.30925,0.0792499999999999,0.03,0.0732499999999999,0.018,0.0539999999999999,0.12,0.1275,0.0979999999999999,0.12375,0.1225,0.0855,0.0852499999999999,0.03725,0.0549999999999999,0.124,0.065,0.05725,0.03875,0.0727499999999999,0.16025,0.0564999999999999,0.0605,0.0959999999999999,0.03775,0.0539999999999999,0.14875,0.03975,0.0707499999999999,0.03175,0.1267499999999999,0.03375,0.04175,0.0999999999999999,0.11775,0.0439999999999999,0.0509999999999999,0.1109999999999999,0.0514999999999999,0.0319999999999999,0.04925
I Went Down (1997),0.8935,0.7862499999999999,0.6645,0.7967500000000001,0.6645,0.8225,0.7862499999999999,0.70075,0.7862499999999999,0.5035,0.58375,0.8225,0.3662499999999999,0.61925,0.32775,0.65125,0.5305,0.43025,0.3095,0.71025,0.61925,0.36275,0.482,0.24625,0.2209999999999999,0.3682499999999999,0.54575,0.2022499999999999,0.44875,0.46675,0.42925,0.10275,0.25075,0.141,0.21725,0.3774999999999999,0.3465,0.10175,0.4285,0.15275,0.56825,0.1887499999999999,0.3592499999999999,0.56175,0.265,0.0805,0.1312499999999999,0.20375,0.507,0.242,0.985,0.1024999999999999,0.19,0.10925,0.093,0.1569999999999999,0.0857499999999999,0.4429999999999999,0.11075,0.1574999999999999,0.4575,0.22675,0.2817499999999999,0.2817499999999999,0.0855,0.31125,0.344,0.073,0.25475,0.119,0.344,0.0637499999999999,0.0782499999999999,0.27875,0.44125,0.05925,0.14225,0.0735,0.37575,0.14225,0.1962499999999999,0.68325,0.08925,0.03825,0.0675,0.1977499999999999,0.061,0.086,0.0969999999999999,0.1435,0.0999999999999999,0.16925,0.0757499999999999,0.1287499999999999,0.0265,0.0959999999999999,0.12,0.0595,0.03275,0.0339999999999999,0.0792499999999999,0.12175,0.15425,0.1395,0.09025,0.0544999999999999,0.0685,0.0989999999999999,0.05875,0.15175,0.0509999999999999,0.0767499999999999,0.0137499999999999,0.05525,0.0642499999999999,0.1069999999999999,0.0605,0.1922499999999999,0.0969999999999999,0.22175,0.0984999999999999,0.0252499999999999,0.0757499999999999,0.085,0.05325,0.0559999999999999,0.03825,0.135,0.082,0.092,0.05925,0.0559999999999999,0.0697499999999999,0.0409999999999999,0.0832499999999999,0.068,0.0569999999999999,0.0489999999999999,0.10275,0.1265,0.0449999999999999,0.0559999999999999,0.05325,0.0454999999999999,0.066,0.0349999999999999,0.03125,0.03875,0.03475
Out of Sight (1998),0.6415,0.60875,0.79775,0.8547499999999999,0.79775,0.88025,0.88025,0.8182499999999999,0.79775,0.88025,0.593,0.79775,0.88025,0.711,0.4405,0.93325,0.51375,0.42225,0.361,0.711,0.711,0.285,0.32025,0.6885,0.2095,0.26925,0.4107499999999999,0.187,0.24875,0.8082499999999999,0.2485,0.05925,0.3169999999999999,0.39725,0.22075,0.3335,0.595,0.1634999999999999,0.2664999999999999,0.2115,0.2504999999999999,0.2274999999999999,0.26575,0.519,0.29025,0.1545,0.15725,0.205,0.23275,0.1967499999999999,0.20625,0.083,0.1895,0.214,0.082,0.10525,0.1952499999999999,0.363,0.21425,0.1335,0.30925,0.17875,0.3824999999999999,0.3824999999999999,0.1372499999999999,0.35675,0.3415,0.083,0.11175,0.0895,0.9475,0.092,0.11225,0.2199999999999999,0.598,0.0855,0.06,0.0974999999999999,0.123,0.0797499999999999,0.14725,0.12375,0.1124999999999999,0.0715,0.14125,0.27925,0.15475,0.083,0.09525,0.17725,0.04975,0.1735,0.063,0.122,0.0394999999999999,0.0747499999999999,0.0707499999999999,0.084,0.05675,0.09125,0.0725,0.072,0.16775,0.0574999999999999,0.563,0.03475,0.0727499999999999,0.10225,0.10125,0.0359999999999999,0.0305,0.08975,0.0197499999999999,0.0554999999999999,0.10175,0.10275,0.0959999999999999,0.11425,0.10475,0.1272499999999999,0.172,0.04025,0.1285,0.05575,0.0414999999999999,0.0725,0.05025,0.0797499999999999,0.05225,0.0344999999999999,0.0484999999999999,0.0697499999999999,0.029,0.0419999999999999,0.21575,0.0657499999999999,0.0414999999999999,0.0429999999999999,0.1019999999999999,0.0429999999999999,0.03375,0.0989999999999999,0.0817499999999999,0.03225,0.03625,0.06075,0.0479999999999999,0.0132499999999999,0.06175
Lethal Weapon (1987),0.8612500000000001,0.9945,0.9945,0.802,0.9885,0.8612500000000001,0.8485,0.7355,0.9945,0.7075,0.705,0.79725,0.8612500000000001,0.79725,0.7605,0.41025,0.8162499999999999,0.66375,0.923,0.62575,0.7975000000000001,0.3834999999999999,0.62575,0.44825,0.5265,0.531,0.8799999999999999,0.688,0.40025,0.37675,0.307,0.477,0.3115,0.574,0.39075,0.37175,0.22225,0.4469999999999999,0.61125,0.493,0.33925,0.3814999999999999,0.275,0.1945,0.2817499999999999,0.5645,0.429,0.4097499999999999,0.152,0.24425,0.2224999999999999,0.156,0.38025,0.402,0.34275,0.24875,0.30825,0.1679999999999999,0.498,0.26475,0.23725,0.412,0.26825,0.4449999999999999,0.1129999999999999,0.15775,0.1272499999999999,0.32325,0.1694999999999999,0.212,0.1475,0.218,0.11675,0.14625,0.98675,0.74275,0.21975,0.17175,0.3415,0.1415,0.4287499999999999,0.20425,0.1252499999999999,0.1345,0.092,0.1694999999999999,0.0662499999999999,0.205,0.90225,0.11725,0.1195,0.09225,0.14525,0.11575,0.04525,0.2534999999999999,0.0855,0.1735,0.213,0.1629999999999999,0.1569999999999999,0.1372499999999999,0.063,0.21575,0.09075,0.32925,0.25375,0.2055,0.074,0.074,0.1275,0.0775,0.03925,0.2145,0.132,0.08675,0.0662499999999999,0.11375,0.1164999999999999,0.05725,0.10925,0.24475,0.0625,0.1195,0.121,0.1139999999999999,0.11975,0.0959999999999999,0.05175,0.278,0.1967499999999999,0.10575,0.189,0.0787499999999999,0.1287499999999999,0.0954999999999999,0.1315,0.0707499999999999,0.06125,0.0379999999999999,0.05475,0.06,0.0762499999999999,0.076,0.04625,0.0705,0.04375,0.1285,0.0265
"Negotiator, The (1998)",0.98075,0.93275,0.93275,0.8145,0.93275,0.98075,0.97225,0.825,0.9075,0.98075,0.95425,0.72525,0.8945000000000001,0.66525,0.97225,0.3522499999999999,0.68425,0.617,0.72525,0.569,0.23525,0.1975,0.569,0.254,0.54025,0.3655,0.2504999999999999,0.22525,0.36375,0.302,0.3605,0.2365,0.361,0.593,0.28025,0.45625,0.17925,0.46375,0.22075,0.1942499999999999,0.2845,0.2385,0.1584999999999999,0.1649999999999999,0.2514999999999999,0.4014999999999999,0.4014999999999999,0.28925,0.1255,0.1335,0.36375,0.1079999999999999,0.16775,0.279,0.16875,0.29625,0.14625,0.15975,0.179,0.4014999999999999,0.17425,0.3279999999999999,0.31325,0.0747499999999999,0.20575,0.1064999999999999,0.173,0.152,0.14425,0.247,0.17725,0.22325,0.1049999999999999,0.1255,0.3097499999999999,0.0792499999999999,0.1689999999999999,0.44625,0.03975,0.061,0.0802499999999999,0.077,0.1054999999999999,0.1004999999999999,0.18625,0.1584999999999999,0.11075,0.1765,0.1104999999999999,0.12,0.1485,0.0847499999999999,0.0645,0.0772499999999999,0.0242499999999999,0.06075,0.11025,0.0797499999999999,0.17725,0.085,0.1297499999999999,0.10475,0.1094999999999999,0.14925,0.126,0.0777499999999999,0.0595,0.0865,0.3692499999999999,0.0499999999999999,0.0504999999999999,0.0712499999999999,0.0772499999999999,0.05975,0.062,0.09325,0.0627499999999999,0.0489999999999999,0.1735,0.0675,0.06175,0.0489999999999999,0.0499999999999999,0.08675,0.072,0.09075,0.04075,0.074,0.0715,0.1295,0.1297499999999999,0.0499999999999999,0.06225,0.0717499999999999,0.0855,0.06125,0.061,0.04325,0.0439999999999999,0.025,0.0469999999999999,0.0627499999999999,0.03725,0.0964999999999999,0.0349999999999999,0.0979999999999999,0.071,0.069,0.0217499999999999
Number Seventeen (a.k.a. Number 17) (1932),0.8819999999999999,0.945,0.54975,0.792,0.5525,0.62375,0.8627499999999999,0.8035000000000001,0.8627499999999999,0.8127500000000001,0.8127500000000001,0.8380000000000001,0.62375,0.6765,0.66575,0.58425,0.55775,0.56,0.56,0.2847499999999999,0.59725,0.3205,0.2847499999999999,0.594,0.68425,0.47375,0.397,0.143,0.184,0.5455,0.4952499999999999,0.4257499999999999,0.33425,0.57775,0.395,0.3465,0.3482499999999999,0.0974999999999999,0.241,0.28325,0.25825,0.22275,0.23775,0.242,0.3275,0.29525,0.23275,0.15875,0.603,0.24125,0.18075,0.0949999999999999,0.3105,0.267,0.0324999999999999,0.066,0.1355,0.246,0.14575,0.23575,0.3415,0.04925,0.10175,0.085,0.42325,0.483,0.2259999999999999,0.22425,0.0925,0.286,0.11125,0.30625,0.156,0.21225,0.0295,0.152,0.063,0.10175,0.0454999999999999,0.0895,0.4267499999999999,0.11225,0.0579999999999999,0.143,0.5125,0.0667499999999999,0.076,0.2704999999999999,0.1327499999999999,0.0645,0.04375,0.04875,0.2345,0.0722499999999999,0.0755,0.203,0.0349999999999999,0.1149999999999999,0.285,0.3884999999999999,0.20975,0.1337499999999999,0.0802499999999999,0.36175,0.0895,0.28525,0.09675,0.073,0.25725,0.0479999999999999,0.03875,0.09125,0.1332499999999999,0.1059999999999999,0.0419999999999999,0.0974999999999999,0.05375,0.4972499999999999,0.05525,0.14925,0.0994999999999999,0.05125,0.04775,0.0469999999999999,0.0222499999999999,0.1387499999999999,0.05325,0.1109999999999999,0.21,0.121,0.084,0.0559999999999999,0.0534999999999999,0.0635,0.05675,0.12325,0.2135,0.0177499999999999,0.077,0.0222499999999999,0.3105,0.0207499999999999,0.20525,0.0439999999999999,0.0875,0.12475,0.0165,0.0695,0.014
Ronin (1998),0.90975,0.98325,0.974,0.8605,0.974,0.748,0.86775,0.80325,0.916,0.8025,0.69575,0.8402499999999999,0.72825,0.69575,0.829,0.79925,0.63875,0.44075,0.57575,0.38975,0.3495,0.33575,0.3732499999999999,0.344,0.3502499999999999,0.36875,0.25775,0.26875,0.764,0.3045,0.2564999999999999,0.15575,0.357,0.2145,0.34975,0.3954999999999999,0.3265,0.1977499999999999,0.27225,0.196,0.23825,0.2465,0.22475,0.269,0.30625,0.153,0.14425,0.1785,0.2314999999999999,0.1589999999999999,0.8540000000000001,0.1347499999999999,0.23775,0.11975,0.189,0.1569999999999999,0.12025,0.3219999999999999,0.156,0.268,0.3155,0.3057499999999999,0.201,0.124,0.16225,0.20525,0.2279999999999999,0.209,0.1084999999999999,0.137,0.1104999999999999,0.16875,0.20425,0.1267499999999999,0.1785,0.0895,0.15775,0.202,0.16575,0.1714999999999999,0.1104999999999999,0.2279999999999999,0.1287499999999999,0.11975,0.369,0.1445,0.0765,0.1277499999999999,0.0675,0.1225,0.0795,0.15475,0.0652499999999999,0.0767499999999999,0.0449999999999999,0.1144999999999999,0.25275,0.0627499999999999,0.177,0.1195,0.1659999999999999,0.1049999999999999,0.09575,0.14325,0.57325,0.11175,0.175,0.0815,0.15275,0.391,0.05625,0.0672499999999999,0.0449999999999999,0.0727499999999999,0.084,0.15525,0.0742499999999999,0.0687499999999999,0.1029999999999999,0.093,0.0772499999999999,0.0479999999999999,0.0775,0.078,0.14625,0.0692499999999999,0.0374999999999999,0.083,0.0735,0.10275,0.04625,0.0657499999999999,0.0439999999999999,0.068,0.0807499999999999,0.0404999999999999,0.0414999999999999,0.04225,0.0667499999999999,0.0349999999999999,0.05725,0.05025,0.09075,0.03675,0.0454999999999999,0.04125,0.03,0.023,0.0334999999999999
Rocky II (1979),0.589,0.762,0.98425,0.71625,0.9575,0.7822499999999999,0.91225,0.7635000000000001,0.98425,0.7822499999999999,0.52875,0.646,0.8925000000000001,0.7822499999999999,0.1405,0.2694999999999999,0.91825,0.532,0.9575,0.44675,0.588,0.16925,0.1885,0.2385,0.288,0.33675,0.588,0.2012499999999999,0.209,0.1252499999999999,0.24975,0.24125,0.3285,0.092,0.1925,0.26875,0.182,0.44675,0.44075,0.396,0.32625,0.3435,0.2827499999999999,0.1995,0.21,0.388,0.7929999999999999,0.17475,0.071,0.1144999999999999,0.1129999999999999,0.22325,0.22725,0.285,0.18,0.71475,0.44675,0.144,0.177,0.152,0.089,0.1915,0.1385,0.26025,0.1034999999999999,0.091,0.1569999999999999,0.517,0.10825,0.2329999999999999,0.1322499999999999,0.15975,0.0615,0.1292499999999999,0.26875,0.507,0.12175,0.1327499999999999,0.09175,0.1897499999999999,0.24025,0.12475,0.10725,0.0795,0.04775,0.2,0.0677499999999999,0.1875,0.10075,0.127,0.08975,0.0762499999999999,0.15775,0.0584999999999999,0.0324999999999999,0.073,0.15875,0.22375,0.11175,0.1525,0.0837499999999999,0.14475,0.0735,0.078,0.06225,0.11225,0.24375,0.0895,0.067,0.03525,0.2339999999999999,0.12325,0.09675,0.0865,0.064,0.0354999999999999,0.1347499999999999,0.0742499999999999,0.173,0.0389999999999999,0.1024999999999999,0.04175,0.0757499999999999,0.0687499999999999,0.05225,0.0574999999999999,0.0645,0.1134999999999999,0.0484999999999999,0.23475,0.20525,0.0632499999999999,0.1664999999999999,0.06125,0.05975,0.0712499999999999,0.2259999999999999,0.0287499999999999,0.077,0.0605,0.0655,0.0705,0.02975,0.0399999999999999,0.0484999999999999,0.0655,0.1634999999999999,0.0544999999999999,0.03125
