movieId,melancholic,weird,original,greed,runaway,culture clash,drama,dialogue,independent film,light,film noir,good,drinking,vengeance,life & death,pornography,betrayal,childhood,unlikely friendships,mentor,catastrophe,death,surveillance,adaptation,life philosophy,quirky,sexy,divorce,tokyo,not funny,dreams,wartime,women,transformation,islam,dysfunctional family,absurd,hotel,chase,creativity,sacrifice,french,road movie,too long,very funny,fantasy world,period piece,1930s,classic car,farce,censorship,small town,good music,prejudice,british,memory,first contact,simple,russian,predictable,nudity (full frontal - brief),hospital,writers,queer,workplace,weapons,doctors,family,fight scenes,multiple storylines,god,underrated,fun movie,survival,bollywood,wilderness,stoner movie,prostitution,immortality,wine,desert,rebellion,blindness,addiction,prison,alter ego,irish accent,mad scientist,interracial romance,documentary,trilogy,directorial debut,brothers,california,computer animation,atheism,indians,nudity (topless - brief),teen movie,hunting,pulp,awesome soundtrack,camp,island,texas,stand-up comedy,oil,homeless,finnish,adoption,new jersey,stereotypes,cancer,father daughter relationship,alternate history,san francisco,new york city,made for tv,no plot,kick-butt women,radio,lawyer,race,fashion,australia,kidnapping,ghosts/afterlife,nudity (rear),best of 2005,internet,ensemble cast,80s,time,snakes,potential oscar nom,hip hop,notable nudity,goth,shopping,reality tv,robert downey jr,unlikeable characters,los angeles,single father,foul language,too short,graphic novel,buddy movie,remake
"Wings of Desire (Himmel über Berlin, Der) (1987)",0.99125,0.99125,0.9665,0.99125,0.97125,0.97125,0.7922499999999999,0.84575,0.56825,0.8427500000000001,0.8427500000000001,0.65,0.7922499999999999,0.74025,0.8267500000000001,0.5385,0.2947499999999999,0.484,0.33425,0.43025,0.55375,0.25125,0.239,0.37075,0.602,0.30625,0.23575,0.08925,0.416,0.3682499999999999,0.49475,0.652,0.207,0.46875,0.236,0.1124999999999999,0.4054999999999999,0.3309999999999999,0.20875,0.32175,0.2734999999999999,0.1034999999999999,0.263,0.42325,0.24625,0.24775,0.10675,0.15525,0.1932499999999999,0.091,0.1245,0.143,0.2165,0.1649999999999999,0.21225,0.3492499999999999,0.378,0.32025,0.1054999999999999,0.404,0.2025,0.1584999999999999,0.1425,0.134,0.10575,0.1205,0.1972499999999999,0.0832499999999999,0.204,0.1307499999999999,0.299,0.31025,0.1337499999999999,0.3139999999999999,0.139,0.1267499999999999,0.20725,0.1004999999999999,0.95925,0.04075,0.17025,0.06225,0.1495,0.087,0.092,0.156,0.2155,0.16925,0.09425,0.079,0.1029999999999999,0.1175,0.09225,0.1024999999999999,0.12,0.16725,0.089,0.1144999999999999,0.10275,0.078,0.0974999999999999,0.2165,0.081,0.0979999999999999,0.2817499999999999,0.0944999999999999,0.1644999999999999,0.1892499999999999,0.03025,0.0579999999999999,0.0939999999999999,0.0705,0.08925,0.05875,0.09825,0.0677499999999999,0.0707499999999999,0.068,0.12375,0.0752499999999999,0.061,0.0205,0.0695,0.0504999999999999,0.0504999999999999,0.03725,0.186,0.05575,0.0529999999999999,0.063,0.0399999999999999,0.0627499999999999,0.154,0.1362499999999999,0.0459999999999999,0.04425,0.0702499999999999,0.15175,0.0314999999999999,0.0245,0.0735,0.0524999999999999,0.0379999999999999,0.0162499999999999,0.0202499999999999,0.0267499999999999,0.0225,0.04375,0.04525
Ran (1985),0.9895,0.98375,0.9785,0.98375,0.98375,0.98375,0.9785,0.98375,0.94325,0.7907500000000001,0.7907500000000001,0.9785,0.8872500000000001,0.9055,0.67575,0.9055,0.87025,0.44675,0.2857499999999999,0.40925,0.505,0.4379999999999999,0.711,0.64075,0.26375,0.53675,0.28825,0.18225,0.57375,0.353,0.2654999999999999,0.6935,0.1599999999999999,0.44925,0.6935,0.48975,0.3884999999999999,0.135,0.264,0.3149999999999999,0.6935,0.143,0.14375,0.8492500000000001,0.3964999999999999,0.297,0.5825,0.2244999999999999,0.20925,0.2425,0.1405,0.10975,0.4565,0.3349999999999999,0.31725,0.087,0.1945,0.24175,0.131,0.16625,0.287,0.1935,0.10475,0.20575,0.0815,0.622,0.14675,0.303,0.494,0.21125,0.3365,0.2754999999999999,0.16775,0.299,0.34875,0.384,0.143,0.0615,0.2025,0.0657499999999999,0.34875,0.25025,0.41025,0.09575,0.1089999999999999,0.34325,0.2284999999999999,0.149,0.1084999999999999,0.071,0.20525,0.156,0.8045,0.11275,0.12225,0.12225,0.3409999999999999,0.23525,0.0949999999999999,0.1564999999999999,0.0832499999999999,0.304,0.08975,0.1257499999999999,0.10775,0.14125,0.176,0.04725,0.03225,0.1029999999999999,0.0642499999999999,0.1725,0.05525,0.12175,0.17525,0.0399999999999999,0.04825,0.08775,0.1029999999999999,0.17175,0.0379999999999999,0.06025,0.073,0.081,0.06175,0.137,0.05225,0.0795,0.124,0.059,0.09575,0.05925,0.04375,0.129,0.0717499999999999,0.03175,0.06125,0.0732499999999999,0.0162499999999999,0.0277499999999999,0.0409999999999999,0.05425,0.02975,0.04125,0.05875,0.0282499999999999,0.0817499999999999,0.03475,0.0295
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.98325,0.97575,0.96025,0.97575,0.9505,0.9505,0.948,0.9505,0.6815,0.8807499999999999,0.8807499999999999,0.948,0.9135,0.74625,0.988,0.6815,0.43,0.5215,0.41325,0.626,0.4245,0.99725,0.61375,0.4519999999999999,0.63325,0.50875,0.18225,0.17575,0.289,0.34025,0.412,0.1277499999999999,0.1775,0.4995,0.2634999999999999,0.1932499999999999,0.383,0.24825,0.25825,0.3405,0.345,0.0837499999999999,0.2937499999999999,0.2694999999999999,0.31425,0.241,0.1302499999999999,0.15775,0.24325,0.383,0.30725,0.24225,0.2239999999999999,0.1545,0.177,0.23125,0.242,0.31225,0.0989999999999999,0.18225,0.261,0.2947499999999999,0.134,0.1367499999999999,0.127,0.15,0.17525,0.10675,0.214,0.10975,0.951,0.247,0.1402499999999999,0.521,0.08775,0.237,0.33375,0.0702499999999999,0.60125,0.0895,0.1629999999999999,0.0979999999999999,0.136,0.2254999999999999,0.1485,0.2105,0.26,0.1535,0.04725,0.05725,0.1009999999999999,0.1365,0.1357499999999999,0.1385,0.0989999999999999,0.648,0.0855,0.1674999999999999,0.1009999999999999,0.1009999999999999,0.088,0.18275,0.0855,0.0984999999999999,0.091,0.17575,0.091,0.0755,0.0474999999999999,0.0737499999999999,0.12225,0.09375,0.4645,0.05275,0.0745,0.0765,0.0727499999999999,0.0727499999999999,0.0645,0.04275,0.0615,0.07,0.05425,0.04275,0.04975,0.03375,0.2937499999999999,0.0812499999999999,0.04775,0.0584999999999999,0.03475,0.0554999999999999,0.1275,0.1902499999999999,0.0379999999999999,0.0384999999999999,0.0344999999999999,0.1402499999999999,0.0544999999999999,0.0524999999999999,0.059,0.0409999999999999,0.0404999999999999,0.0192499999999999,0.04625,0.021,0.0197499999999999,0.04125,0.011
Down by Law (1986),0.97125,0.92125,0.92125,0.8672500000000001,0.8905000000000001,0.819,0.7717499999999999,0.73425,0.94,0.8905000000000001,0.8905000000000001,0.7717499999999999,0.73025,0.5355,0.54375,0.50225,0.73125,0.1725,0.61075,0.46825,0.42125,0.1795,0.363,0.253,0.39175,0.6765,0.18325,0.05225,0.17325,0.28025,0.172,0.1317499999999999,0.1614999999999999,0.3097499999999999,0.1609999999999999,0.1579999999999999,0.2985,0.31225,0.383,0.2395,0.14725,0.0695,0.6645,0.1877499999999999,0.46575,0.23725,0.0974999999999999,0.09275,0.3485,0.3017499999999999,0.11775,0.4732499999999999,0.58225,0.237,0.21375,0.1347499999999999,0.18575,0.236,0.12275,0.25475,0.24225,0.12125,0.253,0.15725,0.1185,0.1235,0.10375,0.05175,0.4475,0.26975,0.0605,0.406,0.175,0.1312499999999999,0.1099999999999999,0.479,0.30525,0.216,0.0772499999999999,0.10825,0.33975,0.2524999999999999,0.11975,0.21425,0.99,0.1119999999999999,0.242,0.0825,0.065,0.0687499999999999,0.10925,0.20425,0.2664999999999999,0.17175,0.0925,0.0685,0.271,0.1392499999999999,0.1004999999999999,0.10925,0.17275,0.363,0.0847499999999999,0.0825,0.2877499999999999,0.0725,0.0705,0.3299999999999999,0.24375,0.0732499999999999,0.2209999999999999,0.183,0.0379999999999999,0.0549999999999999,0.0805,0.05075,0.0554999999999999,0.0484999999999999,0.10575,0.093,0.174,0.0374999999999999,0.10075,0.0499999999999999,0.0935,0.0949999999999999,0.0635,0.14625,0.05275,0.077,0.1255,0.10175,0.04475,0.0687499999999999,0.0782499999999999,0.131,0.0757499999999999,0.0825,0.0349999999999999,0.11125,0.0519999999999999,0.0805,0.0509999999999999,0.0155,0.0292499999999999,0.0135,0.018,0.0795,0.0107499999999999
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),0.934,0.9915,0.934,0.91125,0.8755,0.8755,0.8720000000000001,0.8234999999999999,0.80325,0.6785,0.43225,0.7915000000000001,0.8640000000000001,0.78725,0.4965,0.4685,0.81725,0.44275,0.38225,0.4702499999999999,0.46825,0.55425,0.4649999999999999,0.405,0.52125,0.30325,0.49375,0.82575,0.3419999999999999,0.31225,0.4925,0.131,0.9015,0.516,0.8525,0.56525,0.293,0.36175,0.3395,0.364,0.1965,0.15575,0.2967499999999999,0.2724999999999999,0.358,0.2907499999999999,0.70925,0.7742500000000001,0.26475,0.22975,0.27375,0.1639999999999999,0.22325,0.289,0.30925,0.185,0.26325,0.2485,0.065,0.152,0.20925,0.272,0.14375,0.1589999999999999,0.26075,0.23025,0.4815,0.3269999999999999,0.308,0.1195,0.0865,0.26975,0.2125,0.23575,0.3884999999999999,0.2674999999999999,0.091,0.3095,0.0959999999999999,0.2564999999999999,0.1129999999999999,0.44975,0.17925,0.0765,0.2015,0.18625,0.1235,0.1034999999999999,0.1922499999999999,0.1009999999999999,0.1084999999999999,0.14475,0.17775,0.1957499999999999,0.21075,0.124,0.1679999999999999,0.25025,0.1362499999999999,0.1495,0.10525,0.2065,0.066,0.1917499999999999,0.0725,0.10575,0.16575,0.0554999999999999,0.0314999999999999,0.1962499999999999,0.0832499999999999,0.1129999999999999,0.0812499999999999,0.1714999999999999,0.0989999999999999,0.08675,0.05875,0.059,0.155,0.1604999999999999,0.03725,0.0802499999999999,0.0969999999999999,0.1795,0.0875,0.0792499999999999,0.10175,0.1277499999999999,0.1397499999999999,0.064,0.0419999999999999,0.0404999999999999,0.03375,0.0792499999999999,0.0905,0.03225,0.14325,0.05075,0.0687499999999999,0.03325,0.0449999999999999,0.04175,0.0782499999999999,0.0524999999999999,0.0217499999999999,0.03725,0.0459999999999999,0.04275,0.0155
Hamlet (1948),0.8674999999999999,0.7762500000000001,0.8262499999999999,0.918,0.95075,0.95075,0.95075,0.59175,0.8262499999999999,0.7762500000000001,0.7762500000000001,0.95075,0.6585,0.56175,0.23975,0.3754999999999999,0.62275,0.2095,0.21125,0.435,0.436,0.278,0.191,0.8027500000000001,0.437,0.1614999999999999,0.2314999999999999,0.3295,0.0697499999999999,0.344,0.0825,0.2554999999999999,0.2224999999999999,0.4609999999999999,0.349,0.2604999999999999,0.207,0.17625,0.202,0.2915,0.1935,0.03825,0.11625,0.18475,0.1965,0.18625,0.4765,0.3255,0.11425,0.2877499999999999,0.3754999999999999,0.088,0.1392499999999999,0.34075,0.54575,0.065,0.1895,0.15075,0.0494999999999999,0.2764999999999999,0.26375,0.0845,0.25825,0.244,0.09575,0.1335,0.132,0.14675,0.16875,0.1124999999999999,0.0822499999999999,0.1295,0.2135,0.076,0.093,0.0645,0.0802499999999999,0.04925,0.18375,0.08625,0.04225,0.129,0.11075,0.1425,0.0712499999999999,0.25425,0.10625,0.155,0.2095,0.0344999999999999,0.05125,0.12025,0.1397499999999999,0.12275,0.14675,0.1589999999999999,0.1887499999999999,0.072,0.0895,0.086,0.10175,0.0845,0.0539999999999999,0.0579999999999999,0.08875,0.09425,0.0837499999999999,0.0324999999999999,0.04425,0.0827499999999999,0.0792499999999999,0.137,0.03275,0.0785,0.15475,0.0414999999999999,0.0727499999999999,0.09025,0.063,0.069,0.05825,0.10175,0.0529999999999999,0.0757499999999999,0.0339999999999999,0.0177499999999999,0.05225,0.04525,0.092,0.0559999999999999,0.0549999999999999,0.029,0.0404999999999999,0.0905,0.0672499999999999,0.069,0.0989999999999999,0.04075,0.0135,0.18325,0.093,0.04275,0.0185,0.068,0.03225,0.04025,0.2025,0.0215,0.019
Fanny and Alexander (Fanny och Alexander) (1982),0.97925,0.92775,0.83775,0.92775,0.92775,0.92775,0.83775,0.92775,0.6355,0.36375,0.36375,0.8327500000000001,0.61125,0.57125,0.693,0.43975,0.2165,0.75275,0.5505,0.39425,0.4337499999999999,0.57775,0.21575,0.39825,0.24275,0.22575,0.2835,0.3582499999999999,0.23175,0.3605,0.218,0.145,0.31675,0.27975,0.12025,0.8620000000000001,0.178,0.25675,0.1694999999999999,0.2877499999999999,0.18575,0.092,0.10875,0.8085,0.23775,0.33975,0.33225,0.10975,0.2015,0.15475,0.18025,0.0974999999999999,0.22575,0.1659999999999999,0.11875,0.09825,0.18175,0.09825,0.0539999999999999,0.28125,0.2234999999999999,0.14625,0.16525,0.1405,0.069,0.1555,0.1285,0.5375,0.14,0.1955,0.50725,0.18325,0.0994999999999999,0.0795,0.0742499999999999,0.1104999999999999,0.092,0.05225,0.14,0.0529999999999999,0.063,0.06225,0.1149999999999999,0.0667499999999999,0.1049999999999999,0.1569999999999999,0.1735,0.0682499999999999,0.0787499999999999,0.0374999999999999,0.08925,0.0925,0.2544999999999999,0.08625,0.0885,0.215,0.0742499999999999,0.09125,0.1009999999999999,0.0797499999999999,0.0785,0.0787499999999999,0.06,0.05925,0.0782499999999999,0.09675,0.081,0.0267499999999999,0.0464999999999999,0.1257499999999999,0.0429999999999999,0.062,0.0795,0.0994999999999999,0.0697499999999999,0.03825,0.029,0.12375,0.0449999999999999,0.05625,0.026,0.05175,0.04175,0.0237499999999999,0.04175,0.0574999999999999,0.019,0.073,0.06,0.05925,0.05425,0.04225,0.0262499999999999,0.03775,0.0509999999999999,0.03,0.082,0.03675,0.03275,0.0584999999999999,0.0474999999999999,0.0255,0.0202499999999999,0.0725,0.04525,0.0152499999999999,0.012,0.03425,0.0097499999999999
Who's Afraid of Virginia Woolf? (1966),0.98425,0.96125,0.944,0.99325,0.99325,0.99325,0.99325,0.91225,0.7695000000000001,0.77125,0.77125,0.944,0.95725,0.8267500000000001,0.7695000000000001,0.60425,0.624,0.1644999999999999,0.4085,0.4605,0.4852499999999999,0.2229999999999999,0.396,0.69875,0.437,0.5885,0.4585,0.89375,0.11475,0.31775,0.286,0.1265,0.281,0.49375,0.192,0.55075,0.5245,0.4125,0.1515,0.27375,0.15375,0.0469999999999999,0.0812499999999999,0.11375,0.35675,0.51725,0.3764999999999999,0.16825,0.121,0.2554999999999999,0.6305,0.185,0.1545,0.353,0.3764999999999999,0.093,0.1659999999999999,0.1159999999999999,0.0389999999999999,0.245,0.23725,0.21375,0.3077499999999999,0.268,0.22525,0.24175,0.22875,0.1235,0.1584999999999999,0.52825,0.1315,0.33225,0.2435,0.14875,0.059,0.0855,0.0949999999999999,0.0827499999999999,0.0949999999999999,0.0807499999999999,0.0339999999999999,0.1059999999999999,0.1634999999999999,0.28825,0.11225,0.355,0.10775,0.1805,0.1265,0.05125,0.029,0.62825,0.0842499999999999,0.131,0.1332499999999999,0.1345,0.04475,0.258,0.11225,0.059,0.11075,0.1195,0.0835,0.064,0.1624999999999999,0.08775,0.04175,0.0344999999999999,0.0292499999999999,0.1175,0.0847499999999999,0.185,0.0424999999999999,0.1317499999999999,0.0994999999999999,0.0665,0.137,0.0905,0.0394999999999999,0.06025,0.129,0.0665,0.05775,0.0434999999999999,0.024,0.04425,0.078,0.063,0.127,0.0474999999999999,0.44375,0.0292499999999999,0.0652499999999999,0.04675,0.1154999999999999,0.03375,0.0399999999999999,0.092,0.0102499999999999,0.0825,0.11475,0.1765,0.0682499999999999,0.0434999999999999,0.1594999999999999,0.0202499999999999,0.0509999999999999,0.0444999999999999,0.0242499999999999
If.... (1968),0.98925,0.98925,0.9135,0.98925,0.98925,0.98925,0.77125,0.613,0.45275,0.847,0.847,0.59575,0.4479999999999999,0.76525,0.68925,0.50525,0.76525,0.6445,0.4004999999999999,0.72075,0.4165,0.2865,0.52025,0.3742499999999999,0.30225,0.4629999999999999,0.4922499999999999,0.0715,0.265,0.3105,0.563,0.15925,0.22525,0.31425,0.75675,0.148,0.8460000000000001,0.2564999999999999,0.39175,0.4157499999999999,0.125,0.1114999999999999,0.1965,0.11625,0.29825,0.44875,0.8512500000000001,0.2105,0.2085,0.32775,0.50525,0.1942499999999999,0.2847499999999999,0.34275,0.8512500000000001,0.26,0.32075,0.10675,0.0949999999999999,0.21425,0.25975,0.3712499999999999,0.141,0.2514999999999999,0.152,0.388,0.1235,0.177,0.1775,0.1604999999999999,0.0797499999999999,0.294,0.176,0.1599999999999999,0.061,0.10275,0.37275,0.1079999999999999,0.14175,0.04175,0.0974999999999999,0.97775,0.129,0.267,0.2135,0.15525,0.1372499999999999,0.16975,0.0949999999999999,0.0765,0.23175,0.175,0.1332499999999999,0.1297499999999999,0.16275,0.0797499999999999,0.1659999999999999,0.1574999999999999,0.772,0.0637499999999999,0.1985,0.2847499999999999,0.25375,0.1277499999999999,0.1109999999999999,0.0775,0.0657499999999999,0.066,0.04225,0.0364999999999999,0.1104999999999999,0.10325,0.0247499999999999,0.084,0.0827499999999999,0.05575,0.068,0.074,0.08625,0.05225,0.05125,0.03875,0.1265,0.118,0.0727499999999999,0.08875,0.03975,0.10075,0.05875,0.0855,0.05275,0.125,0.10075,0.0554999999999999,0.031,0.04525,0.068,0.024,0.0444999999999999,0.0667499999999999,0.0795,0.0732499999999999,0.0252499999999999,0.023,0.076,0.0364999999999999,0.0469999999999999,0.04625,0.0172499999999999
"Nights of Cabiria (Notti di Cabiria, Le) (1957)",0.998,0.998,0.998,0.9685,0.982,0.982,0.982,0.92,0.8795,0.77725,0.77725,0.982,0.8049999999999999,0.72325,0.86225,0.30325,0.412,0.64725,0.94075,0.49775,0.42525,0.2324999999999999,0.1584999999999999,0.25975,0.62375,0.3722499999999999,0.2185,0.2947499999999999,0.298,0.363,0.719,0.1679999999999999,0.214,0.47,0.1327499999999999,0.1455,0.4077499999999999,0.2324999999999999,0.16825,0.373,0.3175,0.145,0.5085,0.22575,0.2254999999999999,0.2022499999999999,0.10425,0.149,0.24825,0.22425,0.0935,0.149,0.2927499999999999,0.3175,0.18525,0.12,0.194,0.29125,0.10625,0.188,0.2825,0.24525,0.1614999999999999,0.2304999999999999,0.18375,0.144,0.12375,0.086,0.1312499999999999,0.31025,0.1387499999999999,0.1317499999999999,0.16975,0.18075,0.4197499999999999,0.10025,0.14675,0.8799999999999999,0.14475,0.29925,0.0717499999999999,0.087,0.1995,0.23475,0.0832499999999999,0.1285,0.0777499999999999,0.0949999999999999,0.068,0.0645,0.0752499999999999,0.08675,0.08,0.1004999999999999,0.1185,0.0745,0.0682499999999999,0.078,0.06075,0.14875,0.079,0.14675,0.062,0.05425,0.0805,0.14725,0.0549999999999999,0.45525,0.1009999999999999,0.0727499999999999,0.08825,0.1352499999999999,0.1205,0.0514999999999999,0.0554999999999999,0.0504999999999999,0.04275,0.03825,0.03125,0.07,0.08625,0.0252499999999999,0.05575,0.03175,0.0285,0.03125,0.0705,0.0344999999999999,0.04925,0.04575,0.0504999999999999,0.0207499999999999,0.059,0.05775,0.069,0.027,0.0247499999999999,0.0127499999999999,0.03825,0.0237499999999999,0.0237499999999999,0.03175,0.0225,0.021,0.0262499999999999,0.0287499999999999,0.0195,0.023,0.0122499999999999
Barry Lyndon (1975),0.97325,0.988,0.97325,0.9675,0.9675,0.9675,0.871,0.9675,0.7682500000000001,0.57325,0.31925,0.871,0.9255,0.676,0.67475,0.676,0.491,0.27725,0.25,0.51875,0.434,0.3325,0.39975,0.63825,0.293,0.33125,0.1887499999999999,0.1962499999999999,0.283,0.3225,0.251,0.25775,0.17575,0.39025,0.2995,0.1855,0.3345,0.3125,0.3105,0.3095,0.2937499999999999,0.11575,0.239,0.86575,0.281,0.2025,0.9165,0.142,0.268,0.1875,0.2045,0.152,0.49675,0.17775,0.3742499999999999,0.1362499999999999,0.277,0.29525,0.1377499999999999,0.32475,0.34175,0.1515,0.152,0.12425,0.0584999999999999,0.2334999999999999,0.35175,0.1277499999999999,0.1925,0.1134999999999999,0.12425,0.4569999999999999,0.1535,0.17875,0.0775,0.22125,0.2289999999999999,0.09875,0.32375,0.14475,0.40075,0.283,0.119,0.0667499999999999,0.10225,0.1377499999999999,0.7662500000000001,0.0964999999999999,0.04075,0.04025,0.1362499999999999,0.14075,0.22475,0.17475,0.18625,0.077,0.22675,0.393,0.1215,0.10675,0.16975,0.28525,0.129,0.1139999999999999,0.1619999999999999,0.0737499999999999,0.16725,0.04775,0.029,0.059,0.0579999999999999,0.0569999999999999,0.0292499999999999,0.0484999999999999,0.129,0.04425,0.0727499999999999,0.04625,0.0812499999999999,0.04525,0.05525,0.04125,0.0692499999999999,0.08625,0.0692499999999999,0.0742499999999999,0.0404999999999999,0.16175,0.0722499999999999,0.04075,0.03525,0.0802499999999999,0.0625,0.0825,0.04175,0.04075,0.03975,0.05125,0.0464999999999999,0.024,0.05675,0.0745,0.03475,0.0182499999999999,0.0319999999999999,0.018,0.0202499999999999,0.0222499999999999,0.016
"400 Blows, The (Les quatre cents coups) (1959)",0.9855,0.964,0.964,0.964,0.94775,0.964,0.964,0.9145,0.9105,0.94775,0.94775,0.964,0.8322499999999999,0.74375,0.63775,0.33925,0.44325,0.9405,0.7597499999999999,0.817,0.4217499999999999,0.26525,0.32775,0.355,0.4425,0.32325,0.2025,0.23925,0.3165,0.38025,0.36675,0.1644999999999999,0.14725,0.31975,0.55725,0.741,0.32325,0.279,0.292,0.5245,0.1535,0.81925,0.22675,0.17575,0.3065,0.2654999999999999,0.09075,0.16125,0.28925,0.32325,0.10675,0.215,0.2425,0.2445,0.201,0.239,0.1694999999999999,0.25875,0.0707499999999999,0.14225,0.22675,0.2604999999999999,0.16475,0.1689999999999999,0.3319999999999999,0.1594999999999999,0.10025,0.6685,0.17325,0.10825,0.0404999999999999,0.17025,0.16125,0.0969999999999999,0.10925,0.12325,0.2365,0.18175,0.10375,0.1402499999999999,0.0657499999999999,0.73925,0.1415,0.1545,0.20725,0.27125,0.08675,0.0857499999999999,0.0409999999999999,0.1465,0.1365,0.4635,0.1865,0.1315,0.1932499999999999,0.05075,0.0697499999999999,0.15175,0.4925,0.11225,0.08975,0.09475,0.249,0.0795,0.10125,0.1004999999999999,0.04125,0.246,0.146,0.215,0.1367499999999999,0.1044999999999999,0.068,0.067,0.0584999999999999,0.09975,0.0569999999999999,0.0755,0.0499999999999999,0.0479999999999999,0.04475,0.04075,0.05875,0.0354999999999999,0.0469999999999999,0.0755,0.03825,0.0324999999999999,0.059,0.04525,0.03575,0.0319999999999999,0.068,0.0657499999999999,0.0642499999999999,0.0494999999999999,0.0167499999999999,0.0195,0.0232499999999999,0.0222499999999999,0.0305,0.0212499999999999,0.024,0.025,0.0237499999999999,0.0247499999999999,0.0165,0.028,0.0087499999999999
Jules and Jim (Jules et Jim) (1961),0.979,0.9505,0.9505,0.948,0.8952500000000001,0.7737499999999999,0.7517499999999999,0.7325,0.59775,0.69375,0.69375,0.66775,0.7517499999999999,0.4525,0.44425,0.39275,0.653,0.27125,0.91,0.34225,0.4975,0.3389999999999999,0.4752499999999999,0.4345,0.4379999999999999,0.348,0.484,0.7945,0.1975,0.31975,0.1302499999999999,0.4895,0.4665,0.27275,0.4895,0.1932499999999999,0.31275,0.36775,0.37975,0.4137499999999999,0.4895,0.9095,0.23525,0.1589999999999999,0.21425,0.18225,0.22975,0.2214999999999999,0.184,0.213,0.1272499999999999,0.1305,0.1164999999999999,0.25325,0.199,0.23175,0.1445,0.1099999999999999,0.137,0.21175,0.17675,0.1332499999999999,0.3722499999999999,0.2284999999999999,0.17625,0.15,0.1175,0.1059999999999999,0.1674999999999999,0.24775,0.0359999999999999,0.208,0.151,0.14575,0.0767499999999999,0.1039999999999999,0.0762499999999999,0.1215,0.12275,0.4525,0.124,0.0652499999999999,0.15325,0.09125,0.10375,0.1377499999999999,0.14425,0.082,0.1745,0.12125,0.10675,0.11675,0.1079999999999999,0.1149999999999999,0.1312499999999999,0.0504999999999999,0.0797499999999999,0.0999999999999999,0.0742499999999999,0.086,0.12,0.1669999999999999,0.1119999999999999,0.09525,0.0712499999999999,0.0675,0.1099999999999999,0.04225,0.1215,0.08675,0.074,0.1074999999999999,0.0339999999999999,0.05225,0.0685,0.12425,0.1059999999999999,0.0419999999999999,0.062,0.0632499999999999,0.05175,0.0429999999999999,0.0615,0.1372499999999999,0.05675,0.0504999999999999,0.0672499999999999,0.0767499999999999,0.143,0.0792499999999999,0.0732499999999999,0.0314999999999999,0.0379999999999999,0.0277499999999999,0.05475,0.0469999999999999,0.0627499999999999,0.05225,0.06025,0.0267499999999999,0.0494999999999999,0.0702499999999999,0.0324999999999999,0.0135,0.022,0.017,0.028,0.03175,0.0097499999999999
Sanjuro (Tsubaki Sanjûrô) (1962),0.99125,0.94,0.94,0.9055,0.94,0.9055,0.9055,0.8632500000000001,0.68625,0.94,0.94,0.9055,0.73375,0.8700000000000001,0.667,0.7822499999999999,0.8867499999999999,0.56675,0.51825,0.81975,0.42,0.46475,0.64825,0.4659999999999999,0.3225,0.54875,0.23725,0.1377499999999999,0.7355,0.284,0.3419999999999999,0.24675,0.2012499999999999,0.38875,0.50925,0.2465,0.54875,0.1634999999999999,0.50675,0.3107499999999999,0.24075,0.209,0.4425,0.25825,0.66025,0.39175,0.4882499999999999,0.10125,0.347,0.54875,0.1175,0.2339999999999999,0.3037499999999999,0.2269999999999999,0.4,0.1272499999999999,0.1535,0.252,0.20975,0.3345,0.3615,0.22375,0.138,0.154,0.1935,0.46725,0.14725,0.14325,0.579,0.2175,0.04875,0.24975,0.2867499999999999,0.134,0.2885,0.3632499999999999,0.22525,0.068,0.182,0.1362499999999999,0.22575,0.46775,0.16525,0.16825,0.20775,0.213,0.25825,0.0795,0.0449999999999999,0.125,0.374,0.1922499999999999,0.1555,0.1305,0.1285,0.0514999999999999,0.16975,0.25125,0.1302499999999999,0.065,0.11675,0.271,0.0745,0.1089999999999999,0.11575,0.12375,0.195,0.0857499999999999,0.3097499999999999,0.1134999999999999,0.1624999999999999,0.1905,0.065,0.09475,0.0737499999999999,0.0732499999999999,0.059,0.05625,0.10225,0.092,0.03825,0.0504999999999999,0.06125,0.0772499999999999,0.08725,0.46475,0.0817499999999999,0.05425,0.1059999999999999,0.0825,0.09,0.082,0.0632499999999999,0.0519999999999999,0.0439999999999999,0.0812499999999999,0.0334999999999999,0.0469999999999999,0.03,0.0222499999999999,0.03025,0.04525,0.05725,0.0157499999999999,0.0509999999999999,0.0344999999999999,0.024,0.0677499999999999,0.017
