movieId,good,predictable,weapons,fight scenes,weird,first contact,catastrophe,chase,culture clash,original,dialogue,fun movie,runaway,drama,greed,betrayal,light,survival,mentor,fantasy world,vengeance,melancholic,independent film,alter ego,sacrifice,adaptation,mad scientist,drinking,computer animation,very funny,transformation,awesome soundtrack,childhood,surveillance,creativity,family,life philosophy,unlikely friendships,islam,trilogy,prejudice,good music,not funny,pornography,life & death,wartime,death,absurd,teen movie,underrated,classic car,stereotypes,immortality,alternate history,quirky,dysfunctional family,80s,tokyo,sexy,graphic novel,too long,pulp,period piece,simple,desert,rebellion,british,multiple storylines,nudity (full frontal - brief),island,california,ensemble cast,internet,memory,camp,irish accent,doctors,queer,time,foul language,snakes,too short,writers,brothers,women,no plot,robert downey jr,farce,race,ghosts/afterlife,best of 2005,dreams,nudity (topless - brief),new jersey,film noir,hospital,indians,new york city,hotel,road movie,god,blindness,1930s,small town,father daughter relationship,prison,wilderness,oil,censorship,buddy movie,san francisco,atheism,nudity (rear),hunting,directorial debut,unlikeable characters,bollywood,kick-butt women,divorce,kidnapping,cancer,addiction,workplace,stoner movie,goth,los angeles,hip hop,remake,interracial romance,australia,notable nudity,fashion,made for tv,radio,stand-up comedy,russian,reality tv,single father,shopping,adoption,potential oscar nom,texas,homeless,wine,prostitution,french,documentary,finnish,lawyer
"Abyss, The (1989)",0.97375,0.98375,0.96125,0.903,0.8540000000000001,0.98375,0.98375,0.8042499999999999,0.90975,0.8592500000000001,0.8227500000000001,0.58975,0.80725,0.8154999999999999,0.8105,0.8540000000000001,0.6355,0.73375,0.5295,0.517,0.4137499999999999,0.8105,0.6805,0.33825,0.76125,0.3345,0.959,0.6805,0.596,0.2694999999999999,0.53475,0.14075,0.26575,0.68425,0.53375,0.3335,0.4772499999999999,0.35475,0.236,0.144,0.33325,0.15975,0.38075,0.199,0.22275,0.125,0.23075,0.26725,0.258,0.5845,0.2734999999999999,0.14925,0.192,0.3645,0.24075,0.35075,0.43875,0.277,0.24125,0.03525,0.45575,0.2194999999999999,0.211,0.24675,0.31375,0.12475,0.17975,0.26475,0.22325,0.23125,0.23275,0.4325,0.1709999999999999,0.236,0.16225,0.18375,0.37975,0.12075,0.32375,0.17475,0.3185,0.10925,0.18225,0.0805,0.127,0.17425,0.05525,0.1069999999999999,0.3107499999999999,0.0757499999999999,0.089,0.2005,0.50625,0.10025,0.10225,0.18375,0.1957499999999999,0.09275,0.16925,0.1054999999999999,0.21775,0.16075,0.11725,0.147,0.0852499999999999,0.09,0.1074999999999999,0.73925,0.0852499999999999,0.071,0.14325,0.23375,0.1317499999999999,0.16575,0.1124999999999999,0.05925,0.1074999999999999,0.05825,0.21775,0.06225,0.059,0.0539999999999999,0.12175,0.1104999999999999,0.0389999999999999,0.1355,0.03525,0.0429999999999999,0.08,0.04875,0.0762499999999999,0.0339999999999999,0.15575,0.17875,0.126,0.213,0.0235,0.0697499999999999,0.0652499999999999,0.0625,0.09175,0.0717499999999999,0.0404999999999999,0.0499999999999999,0.031,0.0489999999999999,0.03575,0.028,0.04675
Escape from New York (1981),0.90925,0.98825,0.9575,0.9575,0.982,0.98825,0.982,0.99025,0.67125,0.8262499999999999,0.7775000000000001,0.908,0.702,0.5015,0.73775,0.67125,0.702,0.98825,0.5725,0.5315,0.8827499999999999,0.66875,0.49475,0.3602499999999999,0.3295,0.3595,0.508,0.49475,0.17825,0.4605,0.4345,0.3542499999999999,0.2877499999999999,0.409,0.39575,0.1815,0.34375,0.199,0.18675,0.2204999999999999,0.154,0.32025,0.39475,0.31675,0.2594999999999999,0.0837499999999999,0.2907499999999999,0.3175,0.18,0.4569999999999999,0.4639999999999999,0.191,0.22675,0.4247499999999999,0.412,0.1935,0.8095000000000001,0.18,0.24975,0.0787499999999999,0.0835,0.513,0.0885,0.27525,0.30925,0.1895,0.15725,0.15375,0.20825,0.57,0.3625,0.2554999999999999,0.10325,0.20375,0.508,0.14925,0.199,0.2375,0.2249999999999999,0.209,0.8927499999999999,0.03375,0.18425,0.1252499999999999,0.15225,0.0695,0.0579999999999999,0.122,0.1525,0.10875,0.0792499999999999,0.09275,0.38025,0.4872499999999999,0.22075,0.172,0.1679999999999999,0.949,0.178,0.2209999999999999,0.0469999999999999,0.11775,0.072,0.2294999999999999,0.0509999999999999,0.87425,0.272,0.2289999999999999,0.0795,0.16075,0.10875,0.04725,0.15425,0.1307499999999999,0.1644999999999999,0.0787499999999999,0.0569999999999999,0.1485,0.0775,0.2189999999999999,0.0399999999999999,0.0742499999999999,0.1039999999999999,0.118,0.0782499999999999,0.2445,0.0647499999999999,0.062,0.09125,0.23075,0.0752499999999999,0.17575,0.0584999999999999,0.077,0.092,0.0479999999999999,0.0394999999999999,0.0235,0.0925,0.05675,0.0705,0.1445,0.29925,0.03675,0.0855,0.0359999999999999,0.03325,0.0324999999999999,0.0334999999999999
Star Wars: Episode V - The Empire Strikes Back (1980),0.968,0.99725,0.96125,0.93375,0.98,0.99725,0.90975,0.9405,0.98,0.937,0.947,0.9255,0.947,0.98,0.98,0.8680000000000001,0.8347500000000001,0.96225,0.837,0.9435,0.6485,0.93375,0.865,0.39425,0.4915,0.361,0.74525,0.8260000000000001,0.677,0.4785,0.432,0.8362499999999999,0.677,0.642,0.4185,0.677,0.3465,0.67325,0.407,0.987,0.34775,0.74025,0.39575,0.1905,0.26625,0.865,0.37075,0.1257499999999999,0.643,0.2987499999999999,0.32475,0.128,0.3007499999999999,0.21275,0.2365,0.8105,0.784,0.2915,0.61375,0.03,0.2887499999999999,0.21625,0.20375,0.21675,0.7415,0.9755,0.27925,0.2734999999999999,0.301,0.15875,0.2259999999999999,0.2239999999999999,0.17175,0.1709999999999999,0.561,0.3057499999999999,0.1415,0.39975,0.33425,0.1215,0.32225,0.10725,0.1755,0.11575,0.0797499999999999,0.1124999999999999,0.0569999999999999,0.16275,0.12425,0.1215,0.1755,0.15875,0.0865,0.14725,0.4157499999999999,0.066,0.23975,0.068,0.135,0.1397499999999999,0.246,0.0757499999999999,0.23025,0.185,0.0675,0.1205,0.08725,0.17025,0.0835,0.20775,0.0782499999999999,0.246,0.05225,0.1335,0.1094999999999999,0.05025,0.11075,0.085,0.0792499999999999,0.0827499999999999,0.0519999999999999,0.09025,0.0484999999999999,0.0939999999999999,0.0675,0.067,0.04125,0.031,0.05975,0.0762499999999999,0.0449999999999999,0.0344999999999999,0.1009999999999999,0.04875,0.0625,0.1099999999999999,0.0232499999999999,0.03,0.069,0.04825,0.03525,0.0802499999999999,0.03425,0.0549999999999999,0.05925,0.0702499999999999,0.0324999999999999,0.031,0.028
"Princess Bride, The (1987)",0.9815,0.58075,0.81925,0.81925,0.9635,0.58075,0.58525,0.81925,0.9635,0.938,0.9815,0.81525,0.9285,0.9635,0.9635,0.69625,0.9815,0.1902499999999999,0.699,0.97925,0.70825,0.843,0.5335,0.2135,0.47475,0.94625,0.2299999999999999,0.4865,0.6465,0.907,0.395,0.5775,0.8805000000000001,0.39225,0.3359999999999999,0.6465,0.365,0.61675,0.18425,0.2835,0.47475,0.5335,0.28725,0.1967499999999999,0.23325,0.179,0.3219999999999999,0.586,0.50975,0.39525,0.34075,0.216,0.22475,0.187,0.645,0.1887499999999999,0.5315,0.0802499999999999,0.27425,0.04925,0.12225,0.25,0.4495,0.3075,0.185,0.17525,0.431,0.3075,0.27825,0.148,0.10225,0.2485,0.11275,0.179,0.21325,0.23825,0.1257499999999999,0.20625,0.4157499999999999,0.1952499999999999,0.2744999999999999,0.1164999999999999,0.179,0.15925,0.09725,0.06225,0.06225,0.69425,0.09525,0.2189999999999999,0.081,0.1659999999999999,0.1505,0.08625,0.17075,0.11175,0.1402499999999999,0.0529999999999999,0.10025,0.1059999999999999,0.0489999999999999,0.1689999999999999,0.1445,0.1285,0.0687499999999999,0.1375,0.1175,0.04825,0.10825,0.17075,0.089,0.1134999999999999,0.0509999999999999,0.086,0.1574999999999999,0.0434999999999999,0.2935,0.0464999999999999,0.14725,0.3572499999999999,0.0815,0.0584999999999999,0.072,0.0842499999999999,0.0855,0.0319999999999999,0.0354999999999999,0.03075,0.10125,0.12075,0.0564999999999999,0.09825,0.1049999999999999,0.0595,0.1084999999999999,0.074,0.065,0.0232499999999999,0.0424999999999999,0.08,0.07,0.05025,0.0389999999999999,0.0837499999999999,0.0349999999999999,0.08725,0.0499999999999999,0.04025,0.0359999999999999
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.9595,0.9595,0.981,0.981,0.982,0.92925,0.8465,0.981,0.982,0.8514999999999999,0.9595,0.96875,0.9535,0.982,0.982,0.79525,0.9535,0.60825,0.8162499999999999,0.947,0.7557499999999999,0.86775,0.68325,0.5765,0.5525,0.63125,0.617,0.68325,0.675,0.73275,0.51225,0.72525,0.675,0.6335,0.435,0.675,0.3984999999999999,0.57225,0.44275,0.83775,0.5525,0.68175,0.32825,0.21075,0.2895,0.4505,0.27925,0.24125,0.3085,0.32725,0.374,0.33475,0.415,0.2624999999999999,0.2754999999999999,0.4775,0.607,0.252,0.43925,0.071,0.30125,0.52475,0.60425,0.2754999999999999,0.75925,0.303,0.33925,0.26375,0.2845,0.36,0.3309999999999999,0.177,0.09675,0.17175,0.299,0.174,0.1455,0.23225,0.35075,0.29525,0.9495,0.1009999999999999,0.0725,0.16125,0.1175,0.0885,0.05475,0.37925,0.2095,0.24175,0.14675,0.17375,0.10375,0.0885,0.27125,0.0762499999999999,0.3205,0.0944999999999999,0.1644999999999999,0.1955,0.285,0.11175,0.91675,0.15725,0.0765,0.1579999999999999,0.1252499999999999,0.12375,0.1365,0.2975,0.1619999999999999,0.285,0.04775,0.18275,0.14725,0.03675,0.1352499999999999,0.0852499999999999,0.1164999999999999,0.17175,0.04275,0.0459999999999999,0.0479999999999999,0.09675,0.04725,0.1034999999999999,0.0277499999999999,0.0237499999999999,0.1257499999999999,0.0632499999999999,0.0805,0.1099999999999999,0.0494999999999999,0.0915,0.0667499999999999,0.08925,0.0245,0.03225,0.0969999999999999,0.065,0.0722499999999999,0.0792499999999999,0.028,0.0782499999999999,0.0459999999999999,0.093,0.0354999999999999,0.03675,0.03225
Aliens (1986),0.97825,0.96075,0.98025,0.98025,0.9855,0.97825,0.96075,0.98025,0.9855,0.9035,0.9505,0.89575,0.9505,0.97525,0.97525,0.9855,0.9115,0.91875,0.54375,0.53725,0.82325,0.92,0.78925,0.49075,0.4832499999999999,0.3702499999999999,0.8109999999999999,0.78925,0.4014999999999999,0.38625,0.5935,0.5065,0.4305,0.7777499999999999,0.485,0.3345,0.5545,0.28075,0.2495,0.3442499999999999,0.3472499999999999,0.3864999999999999,0.4147499999999999,0.557,0.2209999999999999,0.25525,0.266,0.293,0.22625,0.40625,0.399,0.281,0.272,0.2917499999999999,0.26625,0.4315,0.57475,0.4065,0.437,0.0635,0.56125,0.21525,0.215,0.26875,0.3025,0.21625,0.252,0.28825,0.2504999999999999,0.31675,0.3742499999999999,0.6395,0.1977499999999999,0.1362499999999999,0.16475,0.18125,0.3097499999999999,0.127,0.269,0.60575,0.3115,0.0815,0.15475,0.0752499999999999,0.14375,0.09075,0.05775,0.12425,0.1912499999999999,0.0742499999999999,0.1535,0.27575,0.24725,0.1124999999999999,0.20925,0.15025,0.1397499999999999,0.09575,0.1689999999999999,0.11025,0.20975,0.11775,0.1277499999999999,0.198,0.10075,0.1014999999999999,0.14775,0.21075,0.12425,0.15275,0.10025,0.15675,0.0835,0.26925,0.1599999999999999,0.1079999999999999,0.1024999999999999,0.09775,0.122,0.10225,0.0647499999999999,0.0652499999999999,0.15425,0.093,0.10375,0.0832499999999999,0.0319999999999999,0.0334999999999999,0.0999999999999999,0.0762499999999999,0.0637499999999999,0.065,0.09025,0.0807499999999999,0.0732499999999999,0.0632499999999999,0.0334999999999999,0.0554999999999999,0.0662499999999999,0.05875,0.0647499999999999,0.0732499999999999,0.03425,0.1109999999999999,0.05175,0.0534999999999999,0.0324999999999999,0.0287499999999999,0.0339999999999999
Star Wars: Episode VI - Return of the Jedi (1983),0.94225,0.997,0.962,0.93175,0.9705,0.997,0.883,0.93175,0.9705,0.969,0.94225,0.9185,0.93725,0.9705,0.9705,0.86375,0.74,0.9075,0.77475,0.914,0.665,0.8320000000000001,0.865,0.33975,0.617,0.31825,0.68575,0.7265,0.6615,0.40525,0.48675,0.8105,0.6025,0.58775,0.36,0.6025,0.305,0.578,0.2857499999999999,0.9915,0.4589999999999999,0.69625,0.40075,0.2095,0.371,0.865,0.7557499999999999,0.11825,0.59925,0.413,0.32475,0.11625,0.23825,0.22775,0.15825,0.76725,0.64575,0.2975,0.58325,0.03025,0.355,0.1815,0.1475,0.2135,0.8852500000000001,0.96925,0.1962499999999999,0.27,0.29,0.15075,0.25775,0.1604999999999999,0.1129999999999999,0.17225,0.5395,0.29825,0.19,0.3269999999999999,0.2947499999999999,0.09225,0.1985,0.148,0.11625,0.10275,0.08675,0.0835,0.05425,0.1129999999999999,0.18375,0.1175,0.203,0.12375,0.0949999999999999,0.10125,0.3269999999999999,0.1029999999999999,0.2,0.05575,0.12375,0.11275,0.259,0.1159999999999999,0.1425,0.1337499999999999,0.0787499999999999,0.262,0.0722499999999999,0.1104999999999999,0.0875,0.17725,0.10275,0.259,0.062,0.0832499999999999,0.0805,0.0752499999999999,0.09975,0.1014999999999999,0.0802499999999999,0.089,0.1119999999999999,0.0847499999999999,0.0444999999999999,0.0775,0.0287499999999999,0.05225,0.031,0.0554999999999999,0.0782499999999999,0.065,0.0635,0.03625,0.1225,0.0725,0.07,0.1144999999999999,0.0319999999999999,0.0469999999999999,0.05925,0.0539999999999999,0.024,0.0564999999999999,0.0324999999999999,0.03825,0.064,0.05875,0.0262499999999999,0.0272499999999999,0.0399999999999999
Alien (1979),0.97125,0.96925,0.8775,0.754,0.9855,0.97825,0.96925,0.7562500000000001,0.9855,0.8634999999999999,0.959,0.61525,0.959,0.969,0.969,0.9855,0.8895,0.96175,0.44625,0.4955,0.77275,0.959,0.70725,0.4589999999999999,0.3532499999999999,0.40625,0.8420000000000001,0.70725,0.393,0.3037499999999999,0.57275,0.41225,0.3359999999999999,0.735,0.473,0.2204999999999999,0.48975,0.1927499999999999,0.1775,0.23525,0.2,0.3265,0.421,0.46625,0.2495,0.11625,0.267,0.1985,0.21725,0.404,0.38625,0.177,0.23125,0.244,0.3179999999999999,0.37375,0.469,0.3615,0.39875,0.04225,0.20325,0.21575,0.18575,0.3465,0.2634999999999999,0.2524999999999999,0.3035,0.203,0.241,0.2465,0.3379999999999999,0.4515,0.1345,0.1629999999999999,0.15025,0.1955,0.32325,0.1252499999999999,0.2224999999999999,0.39075,0.276,0.0359999999999999,0.17975,0.0657499999999999,0.12125,0.0797499999999999,0.05025,0.1014999999999999,0.1352499999999999,0.10125,0.0964999999999999,0.2309999999999999,0.18675,0.09775,0.2987499999999999,0.15675,0.15275,0.0802499999999999,0.20875,0.1034999999999999,0.18025,0.1257499999999999,0.1257499999999999,0.25,0.0852499999999999,0.10275,0.1332499999999999,0.2314999999999999,0.087,0.0785,0.0939999999999999,0.15125,0.0705,0.27325,0.15725,0.087,0.0742499999999999,0.05675,0.1084999999999999,0.0822499999999999,0.0404999999999999,0.0787499999999999,0.16725,0.1327499999999999,0.1505,0.0677499999999999,0.02975,0.0212499999999999,0.089,0.0615,0.0494999999999999,0.0615,0.0702499999999999,0.1252499999999999,0.0662499999999999,0.0494999999999999,0.0324999999999999,0.03675,0.05125,0.0559999999999999,0.0489999999999999,0.0815,0.03775,0.10825,0.05125,0.0449999999999999,0.0354999999999999,0.0262499999999999,0.0277499999999999
"Terminator, The (1984)",0.999,0.999,0.98075,0.98075,0.9645,0.995,0.99875,0.98075,0.9645,0.88625,0.94475,0.94925,0.94475,0.9645,0.9645,0.95675,0.93875,0.9935,0.71575,0.646,0.90675,0.7865,0.75,0.5175,0.39425,0.32625,0.78325,0.75,0.4255,0.385,0.5205,0.563,0.537,0.7575000000000001,0.43025,0.28,0.4935,0.266,0.282,0.60725,0.33875,0.563,0.42525,0.50875,0.2977499999999999,0.27175,0.2504999999999999,0.1835,0.198,0.3934999999999999,0.45025,0.16075,0.3874999999999999,0.2115,0.15225,0.32075,0.8927499999999999,0.3405,0.3934999999999999,0.08875,0.1589999999999999,0.295,0.264,0.3914999999999999,0.33725,0.54425,0.1897499999999999,0.1885,0.258,0.246,0.5605,0.10575,0.1704999999999999,0.414,0.15475,0.14875,0.2075,0.1402499999999999,0.49675,0.4915,0.23075,0.08725,0.11275,0.0605,0.10575,0.11425,0.0489999999999999,0.1352499999999999,0.1962499999999999,0.09725,0.0935,0.1709999999999999,0.267,0.1144999999999999,0.2965,0.10825,0.198,0.09625,0.1312499999999999,0.18125,0.1327499999999999,0.1357499999999999,0.14175,0.1865,0.074,0.1139999999999999,0.11775,0.211,0.1252499999999999,0.2704999999999999,0.09975,0.077,0.11375,0.3794999999999999,0.1614999999999999,0.0667499999999999,0.09025,0.1215,0.10475,0.2085,0.059,0.0534999999999999,0.08775,0.09975,0.0202499999999999,0.7529999999999999,0.0499999999999999,0.0359999999999999,0.1265,0.061,0.086,0.09,0.0544999999999999,0.04475,0.064,0.0637499999999999,0.05275,0.04075,0.08725,0.0544999999999999,0.0464999999999999,0.093,0.10975,0.0292499999999999,0.0595,0.04525,0.026,0.0207499999999999,0.0245
Back to the Future (1985),0.97325,0.95625,0.8627499999999999,0.80325,0.95075,0.9885,0.99875,0.7662500000000001,0.95075,0.8959999999999999,0.93775,0.9395,0.935,0.95075,0.95075,0.7745,0.93775,0.9535,0.83175,0.786,0.3462499999999999,0.60925,0.68325,0.27825,0.49575,0.3139999999999999,0.8567499999999999,0.3455,0.7757499999999999,0.91175,0.47875,0.9675,0.9305,0.3515,0.59825,0.7757499999999999,0.40375,0.638,0.4745,0.85975,0.49575,0.68325,0.32825,0.1574999999999999,0.26325,0.09125,0.191,0.24725,0.8314999999999999,0.38875,0.35975,0.2395,0.265,0.45325,0.5465,0.3512499999999999,0.8912500000000001,0.26,0.2724999999999999,0.018,0.09125,0.2239999999999999,0.3745,0.3495,0.2465,0.39025,0.17875,0.1175,0.2475,0.2289999999999999,0.49,0.0765,0.18025,0.4227499999999999,0.139,0.145,0.2825,0.128,0.9435,0.364,0.1902499999999999,0.0695,0.212,0.089,0.09425,0.10775,0.0584999999999999,0.559,0.15625,0.3319999999999999,0.0695,0.36275,0.137,0.12375,0.1495,0.1074999999999999,0.2304999999999999,0.09075,0.1355,0.2229999999999999,0.05575,0.0989999999999999,0.1485,0.3625,0.086,0.1089999999999999,0.1004999999999999,0.1124999999999999,0.1079999999999999,0.3375,0.1109999999999999,0.0652499999999999,0.0807499999999999,0.0712499999999999,0.128,0.03275,0.0949999999999999,0.0519999999999999,0.15125,0.077,0.072,0.0559999999999999,0.0747499999999999,0.09275,0.03075,0.0772499999999999,0.0339999999999999,0.0247499999999999,0.0875,0.082,0.06175,0.138,0.0782499999999999,0.15925,0.0675,0.05875,0.03925,0.0735,0.155,0.0999999999999999,0.03225,0.0812499999999999,0.04375,0.04925,0.0359999999999999,0.05025,0.0287499999999999,0.0152499999999999,0.03625
Akira (1988),0.8445,0.9345,0.67475,0.71325,0.95,0.9345,0.8440000000000001,0.66925,0.95,0.8580000000000001,0.8765000000000001,0.67475,0.99475,0.89975,0.89975,0.8634999999999999,0.611,0.9465,0.55575,0.39125,0.9585,0.92475,0.6315,0.5875,0.33025,0.543,0.3319999999999999,0.6315,0.95025,0.385,0.45325,0.48475,0.47575,0.3445,0.4469999999999999,0.18375,0.265,0.4107499999999999,0.3605,0.0787499999999999,0.29725,0.48475,0.392,0.6725,0.2925,0.09675,0.242,0.33775,0.1725,0.39025,0.2975,0.2485,0.127,0.52075,0.4267499999999999,0.1664999999999999,0.25875,0.9615,0.3605,0.766,0.15125,0.16925,0.142,0.15925,0.1255,0.25225,0.23625,0.25625,0.299,0.1195,0.17925,0.088,0.12425,0.2209999999999999,0.1034999999999999,0.204,0.1149999999999999,0.2175,0.05225,0.1805,0.1285,0.0147499999999999,0.1225,0.15475,0.1614999999999999,0.2095,0.0935,0.1275,0.076,0.024,0.1245,0.1962499999999999,0.2435,0.1292499999999999,0.3964999999999999,0.17425,0.11025,0.0755,0.1305,0.1317499999999999,0.1594999999999999,0.16275,0.10125,0.1235,0.087,0.10175,0.24125,0.0685,0.35575,0.0767499999999999,0.0662499999999999,0.1094999999999999,0.11225,0.04475,0.15275,0.184,0.0732499999999999,0.1265,0.0519999999999999,0.0935,0.05475,0.2967499999999999,0.0939999999999999,0.311,0.20525,0.1079999999999999,0.079,0.0237499999999999,0.084,0.09275,0.0925,0.0564999999999999,0.0539999999999999,0.025,0.09675,0.063,0.0469999999999999,0.019,0.0237499999999999,0.05975,0.0725,0.0605,0.0489999999999999,0.0232499999999999,0.083,0.0652499999999999,0.0449999999999999,0.0205,0.0449999999999999
Highlander (1986),0.96125,0.934,0.934,0.90475,0.91425,0.934,0.63025,0.8875,0.804,0.8140000000000001,0.8047500000000001,0.90475,0.60025,0.60075,0.4912499999999999,0.60075,0.54025,0.58775,0.9675,0.96125,0.71225,0.589,0.5695,0.4679999999999999,0.4355,0.3379999999999999,0.48175,0.5015,0.195,0.30625,0.46075,0.985,0.4962499999999999,0.32625,0.433,0.20975,0.383,0.3545,0.43525,0.3325,0.18675,0.59175,0.36675,0.262,0.372,0.1335,0.504,0.18375,0.20875,0.4579999999999999,0.2865,0.1235,0.99775,0.15125,0.242,0.1699999999999999,0.8454999999999999,0.22525,0.208,0.0645,0.1745,0.30825,0.348,0.241,0.122,0.3495,0.2925,0.18025,0.3067499999999999,0.1609999999999999,0.16975,0.0444999999999999,0.1377499999999999,0.3585,0.309,0.26125,0.20825,0.142,0.50925,0.122,0.208,0.0812499999999999,0.13,0.10925,0.1099999999999999,0.0865,0.0637499999999999,0.10125,0.20875,0.4185,0.0677499999999999,0.173,0.619,0.22325,0.15425,0.1957499999999999,0.18075,0.8845000000000001,0.09025,0.1109999999999999,0.0905,0.17875,0.1387499999999999,0.1257499999999999,0.05975,0.1124999999999999,0.1114999999999999,0.0642499999999999,0.0855,0.27875,0.1445,0.0857499999999999,0.245,0.15275,0.1297499999999999,0.0305,0.0865,0.06125,0.0554999999999999,0.119,0.14125,0.0559999999999999,0.0662499999999999,0.09575,0.132,0.1164999999999999,0.064,0.0349999999999999,0.0832499999999999,0.0857499999999999,0.10425,0.09675,0.2309999999999999,0.0837499999999999,0.0705,0.15575,0.04925,0.03025,0.1034999999999999,0.0559999999999999,0.05625,0.0404999999999999,0.0925,0.0305,0.04375,0.0665,0.0265,0.0454999999999999,0.03325
Indiana Jones and the Last Crusade (1989),0.908,0.95675,0.9735,0.9735,0.9555,0.8025,0.7762500000000001,0.9735,0.9555,0.8979999999999999,0.885,0.93525,0.8267500000000001,0.9555,0.9555,0.7829999999999999,0.8267500000000001,0.5515,0.84825,0.75275,0.6465,0.60525,0.5555,0.3864999999999999,0.47975,0.5465,0.359,0.5555,0.4832499999999999,0.7907500000000001,0.4389999999999999,0.58975,0.6885,0.491,0.3419999999999999,0.5315,0.26175,0.56,0.287,0.87825,0.4665,0.469,0.31225,0.1589999999999999,0.18375,0.3269999999999999,0.26525,0.2219999999999999,0.275,0.40475,0.3725,0.29425,0.68675,0.3035,0.31775,0.48675,0.4802499999999999,0.2744999999999999,0.28925,0.0282499999999999,0.16125,0.4635,0.508,0.18275,0.74625,0.2017499999999999,0.3135,0.1895,0.272,0.24725,0.35675,0.1164999999999999,0.09375,0.16425,0.1945,0.20525,0.21125,0.14075,0.3259999999999999,0.258,0.92325,0.09025,0.125,0.188,0.14075,0.0707499999999999,0.0519999999999999,0.571,0.2455,0.29625,0.12275,0.12425,0.15825,0.11925,0.14125,0.1382499999999999,0.3864999999999999,0.0817499999999999,0.15275,0.192,0.4885,0.129,0.61875,0.1684999999999999,0.16775,0.1535,0.10875,0.1044999999999999,0.11375,0.3615,0.122,0.4885,0.0554999999999999,0.16175,0.1275,0.0364999999999999,0.1215,0.09375,0.0984999999999999,0.241,0.0762499999999999,0.0459999999999999,0.0529999999999999,0.0875,0.04575,0.09075,0.03,0.05075,0.137,0.0832499999999999,0.085,0.0857499999999999,0.0732499999999999,0.0697499999999999,0.0707499999999999,0.1029999999999999,0.0275,0.074,0.09125,0.11425,0.0469999999999999,0.1059999999999999,0.029,0.0394999999999999,0.04425,0.05525,0.0287499999999999,0.04775,0.0384999999999999
Star Trek: First Contact (1996),0.98925,0.98875,0.97175,0.8585,0.59925,0.994,0.98875,0.8585,0.73525,0.8307500000000001,0.76875,0.85225,0.68625,0.68625,0.68625,0.5965,0.646,0.955,0.582,0.4107499999999999,0.4317499999999999,0.57325,0.2855,0.398,0.7415,0.245,0.582,0.23925,0.236,0.39525,0.49975,0.2694999999999999,0.3085,0.3482499999999999,0.46225,0.31025,0.374,0.3107499999999999,0.2855,0.3595,0.16225,0.286,0.372,0.16125,0.2744999999999999,0.1689999999999999,0.204,0.199,0.381,0.36575,0.17325,0.1287499999999999,0.39275,0.2927499999999999,0.217,0.38175,0.2249999999999999,0.1955,0.2105,0.0155,0.1134999999999999,0.22125,0.155,0.14125,0.26675,0.27225,0.14925,0.144,0.14425,0.1589999999999999,0.1355,0.3784999999999999,0.22125,0.2574999999999999,0.1337499999999999,0.145,0.39075,0.1352499999999999,0.4227499999999999,0.073,0.0855,0.125,0.3205,0.0564999999999999,0.1129999999999999,0.16075,0.06,0.10875,0.30425,0.1129999999999999,0.04425,0.12175,0.09025,0.086,0.09075,0.15475,0.0949999999999999,0.0449999999999999,0.1392499999999999,0.0745,0.0647499999999999,0.1084999999999999,0.10375,0.12325,0.0645,0.08675,0.04625,0.1564999999999999,0.0785,0.05675,0.20325,0.0647499999999999,0.09575,0.0875,0.17025,0.05025,0.0655,0.0642499999999999,0.08625,0.05325,0.0574999999999999,0.0832499999999999,0.0685,0.0812499999999999,0.0339999999999999,0.03125,0.04625,0.0275,0.07,0.0727499999999999,0.0444999999999999,0.03325,0.2405,0.1897499999999999,0.0707499999999999,0.1109999999999999,0.0682499999999999,0.0667499999999999,0.0454999999999999,0.0574999999999999,0.0319999999999999,0.04875,0.029,0.0409999999999999,0.03275,0.03175,0.0237499999999999,0.0324999999999999,0.03975
