movieId,first contact,predictable,fight scenes,catastrophe,original,chase,weapons,survival,good,dialogue,weird,mad scientist,mentor,fantasy world,very funny,vengeance,greed,fun movie,surveillance,adaptation,transformation,runaway,light,family,not funny,life philosophy,betrayal,drama,culture clash,melancholic,pulp,camp,sacrifice,teen movie,computer animation,creativity,death,pornography,alter ego,life & death,internet,island,absurd,immortality,quirky,writers,stereotypes,nudity (full frontal - brief),sexy,god,remake,dysfunctional family,underrated,islam,childhood,desert,classic car,memory,doctors,independent film,women,unlikely friendships,multiple storylines,alternate history,california,farce,80s,hospital,snakes,new jersey,no plot,drinking,prejudice,nudity (rear),queer,simple,irish accent,too long,unlikeable characters,trilogy,road movie,race,too short,blindness,notable nudity,small town,atheism,awesome soundtrack,period piece,los angeles,new york city,tokyo,film noir,prison,dreams,indians,british,made for tv,time,wartime,kick-butt women,wilderness,stand-up comedy,hotel,hunting,nudity (topless - brief),san francisco,good music,russian,graphic novel,hip hop,reality tv,radio,shopping,kidnapping,bollywood,ghosts/afterlife,brothers,interracial romance,single father,stoner movie,workplace,ensemble cast,fashion,adoption,divorce,goth,oil,addiction,foul language,rebellion,censorship,finnish,directorial debut,australia,cancer,1930s,buddy movie,homeless,father daughter relationship,robert downey jr,texas,best of 2005,prostitution,wine,potential oscar nom,lawyer,french,documentary
No Escape (1994),0.947,0.663,0.96675,0.663,0.68175,0.96675,0.96675,0.947,0.4945,0.39825,0.355,0.24075,0.52775,0.432,0.21925,0.666,0.6355,0.4842499999999999,0.24825,0.40525,0.3285,0.39375,0.1245,0.1377499999999999,0.3774999999999999,0.34675,0.6355,0.289,0.289,0.26675,0.638,0.39225,0.24075,0.207,0.15875,0.20775,0.2012499999999999,0.21175,0.139,0.2025,0.1704999999999999,0.9135,0.14275,0.17225,0.1877499999999999,0.1347499999999999,0.14975,0.17075,0.1139999999999999,0.065,0.05075,0.17725,0.3169999999999999,0.2264999999999999,0.176,0.26125,0.26275,0.122,0.09675,0.151,0.203,0.1362499999999999,0.15725,0.14825,0.172,0.0767499999999999,0.20825,0.1295,0.207,0.11675,0.14975,0.12325,0.1149999999999999,0.14725,0.139,0.1569999999999999,0.197,0.11925,0.0384999999999999,0.09225,0.145,0.10475,0.04225,0.1159999999999999,0.1365,0.08725,0.06075,0.08625,0.0772499999999999,0.0767499999999999,0.0635,0.0984999999999999,0.0959999999999999,0.96075,0.0797499999999999,0.05975,0.1357499999999999,0.0419999999999999,0.0474999999999999,0.075,0.0935,0.0999999999999999,0.0812499999999999,0.126,0.24125,0.09325,0.0732499999999999,0.0534999999999999,0.0747499999999999,0.0725,0.06175,0.09175,0.0732499999999999,0.0404999999999999,0.03525,0.0817499999999999,0.0667499999999999,0.0652499999999999,0.0695,0.04275,0.0775,0.085,0.2012499999999999,0.05275,0.04975,0.0569999999999999,0.029,0.05975,0.0554999999999999,0.04575,0.23725,0.0785,0.03625,0.0635,0.2012499999999999,0.04275,0.0697499999999999,0.05325,0.12,0.03625,0.05025,0.0474999999999999,0.0404999999999999,0.03275,0.03025,0.05925,0.0444999999999999,0.03,0.02
"Puppet Masters, The (1994)",0.95875,0.7285,0.8122499999999999,0.7285,0.702,0.66325,0.6185,0.8374999999999999,0.4337499999999999,0.77,0.425,0.596,0.4509999999999999,0.39475,0.4475,0.417,0.425,0.50325,0.77,0.9885,0.5545,0.431,0.3442499999999999,0.25225,0.3562499999999999,0.4585,0.2794999999999999,0.23525,0.392,0.392,0.3129999999999999,0.369,0.23975,0.1745,0.14425,0.32025,0.24825,0.2395,0.1377499999999999,0.1942499999999999,0.25925,0.2865,0.278,0.203,0.20325,0.35575,0.131,0.189,0.2299999999999999,0.1907499999999999,0.2015,0.2239999999999999,0.274,0.09925,0.1195,0.2022499999999999,0.2339999999999999,0.09025,0.3532499999999999,0.12325,0.1327499999999999,0.127,0.11725,0.17075,0.21325,0.08675,0.11325,0.26375,0.1947499999999999,0.14525,0.0775,0.16675,0.11725,0.176,0.147,0.13,0.175,0.087,0.0692499999999999,0.0782499999999999,0.0672499999999999,0.12,0.0584999999999999,0.134,0.10975,0.8892500000000001,0.09775,0.0632499999999999,0.1149999999999999,0.0539999999999999,0.0584999999999999,0.0807499999999999,0.0959999999999999,0.0885,0.11075,0.0652499999999999,0.0787499999999999,0.127,0.0504999999999999,0.05225,0.06125,0.10025,0.0969999999999999,0.11375,0.289,0.1982499999999999,0.059,0.05125,0.0935,0.026,0.05825,0.04525,0.0812499999999999,0.1327499999999999,0.076,0.0549999999999999,0.05625,0.075,0.084,0.0725,0.08925,0.09175,0.0574999999999999,0.1059999999999999,0.0702499999999999,0.06175,0.0697499999999999,0.1297499999999999,0.0667499999999999,0.0584999999999999,0.0339999999999999,0.089,0.03075,0.06225,0.0359999999999999,0.0454999999999999,0.09225,0.03725,0.0339999999999999,0.04425,0.02975,0.0994999999999999,0.0292499999999999,0.04725,0.05075,0.04175,0.05025,0.03075,0.022
RoboCop 3 (1993),0.7825,0.9765,0.75675,0.69625,0.8465,0.75675,0.75675,0.7325,0.69625,0.42225,0.61225,0.2264999999999999,0.51675,0.381,0.45275,0.8465,0.44875,0.16125,0.3642499999999999,0.24975,0.1877499999999999,0.3742499999999999,0.36,0.434,0.34375,0.3195,0.44875,0.289,0.24925,0.32375,0.41125,0.37875,0.16625,0.237,0.1937499999999999,0.2845,0.39625,0.18475,0.36,0.3275,0.242,0.1332499999999999,0.47175,0.294,0.247,0.3279999999999999,0.16575,0.23075,0.1257499999999999,0.1245,0.204,0.1972499999999999,0.1235,0.1235,0.1955,0.05675,0.16075,0.3285,0.0852499999999999,0.1345,0.1262499999999999,0.146,0.16525,0.14225,0.1315,0.14225,0.27475,0.1255,0.03625,0.19,0.0885,0.065,0.0775,0.0984999999999999,0.15875,0.1059999999999999,0.121,0.121,0.0725,0.429,0.1305,0.0509999999999999,0.0424999999999999,0.0702499999999999,0.0815,0.0727499999999999,0.05025,0.11325,0.0642499999999999,0.12,0.10975,0.0832499999999999,0.10925,0.09475,0.1327499999999999,0.0722499999999999,0.08775,0.0857499999999999,0.10825,0.0722499999999999,0.0737499999999999,0.0394999999999999,0.0969999999999999,0.085,0.0637499999999999,0.0665,0.0737499999999999,0.15175,0.082,0.1134999999999999,0.129,0.10625,0.0529999999999999,0.15025,0.0752499999999999,0.09975,0.0564999999999999,0.0559999999999999,0.076,0.04175,0.0647499999999999,0.1315,0.0514999999999999,0.0767499999999999,0.1185,0.0737499999999999,0.03,0.05075,0.05325,0.213,0.16475,0.10725,0.0237499999999999,0.1074999999999999,0.04475,0.0539999999999999,0.0469999999999999,0.0627499999999999,0.26325,0.0277499999999999,0.03875,0.03775,0.0334999999999999,0.0835,0.03975,0.0314999999999999,0.03,0.0324999999999999,0.0192499999999999
Super Mario Bros. (1993),0.67875,0.64025,0.71425,0.633,0.774,0.71425,0.71425,0.59575,0.3864999999999999,0.39075,0.52075,0.4225,0.41025,0.91025,0.4145,0.2865,0.3125,0.583,0.17475,0.49675,0.2825,0.3335,0.3602499999999999,0.496,0.32625,0.3425,0.22675,0.3125,0.3125,0.23075,0.22725,0.24225,0.1099999999999999,0.2234999999999999,0.3854999999999999,0.30525,0.213,0.245,0.29125,0.1897499999999999,0.4077499999999999,0.1579999999999999,0.21425,0.1714999999999999,0.3824999999999999,0.26525,0.20875,0.14,0.129,0.1365,0.1387499999999999,0.198,0.145,0.0984999999999999,0.351,0.2209999999999999,0.1365,0.173,0.1149999999999999,0.21025,0.16025,0.1815,0.1987499999999999,0.16875,0.1255,0.3605,0.18025,0.10325,0.198,0.14075,0.08825,0.1099999999999999,0.1044999999999999,0.0815,0.17475,0.12075,0.154,0.12475,0.0504999999999999,0.0705,0.11375,0.09,0.08925,0.068,0.0722499999999999,0.084,0.0747499999999999,0.0949999999999999,0.0685,0.0605,0.22925,0.05475,0.1574999999999999,0.1185,0.10575,0.0964999999999999,0.0765,0.0682499999999999,0.074,0.0785,0.0662499999999999,0.073,0.11875,0.08775,0.04675,0.0645,0.0484999999999999,0.09375,0.05775,0.04825,0.10125,0.0994999999999999,0.0539999999999999,0.0504999999999999,0.1952499999999999,0.0747499999999999,0.0984999999999999,0.3682499999999999,0.084,0.04575,0.09325,0.0755,0.0579999999999999,0.0687499999999999,0.0822499999999999,0.0725,0.0637499999999999,0.04375,0.078,0.02975,0.03375,0.0662499999999999,0.0359999999999999,0.0695,0.05075,0.0569999999999999,0.0702499999999999,0.0695,0.04575,0.0245,0.06125,0.0564999999999999,0.0202499999999999,0.064,0.0242499999999999,0.0247499999999999,0.0272499999999999,0.0399999999999999,0.0285
Theodore Rex (1995),0.77525,0.823,0.51175,0.4185,0.6875,0.44025,0.44025,0.77525,0.27375,0.4435,0.4135,0.49775,0.4569999999999999,0.3522499999999999,0.6375,0.2885,0.43525,0.27375,0.12475,0.243,0.16775,0.213,0.132,0.3732499999999999,0.27275,0.2925,0.289,0.2005,0.265,0.245,0.21825,0.082,0.1365,0.2095,0.3732499999999999,0.17475,0.23625,0.23275,0.1355,0.15875,0.1175,0.10775,0.176,0.0705,0.2002499999999999,0.2867499999999999,0.1609999999999999,0.1614999999999999,0.18675,0.6485,0.06025,0.1385,0.10975,0.1109999999999999,0.39675,0.0489999999999999,0.1094999999999999,0.183,0.09075,0.17825,0.1975,0.2209999999999999,0.17225,0.12375,0.0812499999999999,0.1619999999999999,0.08825,0.14075,0.0797499999999999,0.0657499999999999,0.15,0.08825,0.0885,0.1875,0.1505,0.0635,0.1245,0.146,0.0579999999999999,0.0305,0.11025,0.0727499999999999,0.142,0.0657499999999999,0.077,0.067,0.11725,0.04475,0.05125,0.0339999999999999,0.0449999999999999,0.0334999999999999,0.11675,0.071,0.062,0.09475,0.0549999999999999,0.088,0.0349999999999999,0.0554999999999999,0.0399999999999999,0.0857499999999999,0.10625,0.0625,0.0539999999999999,0.0479999999999999,0.03975,0.04675,0.04775,0.012,0.11425,0.0287499999999999,0.0489999999999999,0.0292499999999999,0.03725,0.04675,0.0267499999999999,0.064,0.10475,0.064,0.0499999999999999,0.0464999999999999,0.0479999999999999,0.0202499999999999,0.0777499999999999,0.05825,0.0245,0.04025,0.04075,0.0344999999999999,0.0305,0.04975,0.0085,0.0509999999999999,0.028,0.0625,0.0757499999999999,0.17225,0.0404999999999999,0.0162499999999999,0.0187499999999999,0.0292499999999999,0.0107499999999999,0.03,0.0205,0.0172499999999999,0.0235,0.0182499999999999,0.0085
Barb Wire (1996),0.82375,0.82975,0.77125,0.44725,0.737,0.77125,0.77125,0.97125,0.33775,0.53975,0.478,0.56825,0.427,0.3189999999999999,0.54425,0.64175,0.38625,0.38775,0.23375,0.3944999999999999,0.25725,0.4505,0.37375,0.25275,0.347,0.3165,0.38625,0.2997499999999999,0.2997499999999999,0.3482499999999999,0.399,0.5805,0.1624999999999999,0.28425,0.18025,0.1315,0.2299999999999999,0.64175,0.2794999999999999,0.19,0.24425,0.10325,0.24225,0.1024999999999999,0.31825,0.23375,0.22775,0.3794999999999999,0.8140000000000001,0.1124999999999999,0.3077499999999999,0.21975,0.0905,0.134,0.16225,0.069,0.17075,0.154,0.10325,0.14575,0.3067499999999999,0.182,0.2175,0.1277499999999999,0.08875,0.33175,0.1129999999999999,0.0915,0.1775,0.11225,0.0755,0.1307499999999999,0.083,0.186,0.15825,0.0807499999999999,0.09725,0.11325,0.09075,0.0364999999999999,0.10775,0.04075,0.0469999999999999,0.1382499999999999,0.1912499999999999,0.0745,0.0647499999999999,0.09275,0.0737499999999999,0.0662499999999999,0.0805,0.063,0.138,0.0925,0.1345,0.0737499999999999,0.0772499999999999,0.0484999999999999,0.0424999999999999,0.087,0.0875,0.0672499999999999,0.1335,0.1044999999999999,0.04325,0.21325,0.0655,0.22575,0.0675,0.03725,0.1367499999999999,0.0815,0.05075,0.079,0.05525,0.0762499999999999,0.05675,0.09725,0.1149999999999999,0.0314999999999999,0.0772499999999999,0.0672499999999999,0.0509999999999999,0.11975,0.06,0.077,0.061,0.0429999999999999,0.06025,0.0479999999999999,0.0429999999999999,0.087,0.0454999999999999,0.08775,0.0379999999999999,0.04925,0.0712499999999999,0.03975,0.0324999999999999,0.028,0.04225,0.0514999999999999,0.0217499999999999,0.2794999999999999,0.0314999999999999,0.03925,0.0247499999999999,0.0349999999999999,0.0172499999999999
"Arrival, The (1996)",0.975,0.81575,0.81575,0.81575,0.67375,0.629,0.5715,0.8467499999999999,0.44525,0.8852500000000001,0.518,0.5605,0.45975,0.36375,0.52925,0.50875,0.66625,0.52725,0.969,0.184,0.54925,0.4932499999999999,0.49575,0.17425,0.3259999999999999,0.4415,0.25075,0.43325,0.4337499999999999,0.4337499999999999,0.4275,0.2022499999999999,0.304,0.34325,0.183,0.4449999999999999,0.14675,0.20925,0.142,0.1887499999999999,0.21275,0.2465,0.2937499999999999,0.1307499999999999,0.20775,0.277,0.1262499999999999,0.17825,0.16825,0.1312499999999999,0.04725,0.17975,0.37175,0.118,0.1392499999999999,0.567,0.2027499999999999,0.15025,0.3485,0.15075,0.15925,0.145,0.12425,0.181,0.25375,0.118,0.118,0.197,0.15125,0.1322499999999999,0.1372499999999999,0.245,0.1094999999999999,0.139,0.135,0.10775,0.119,0.0807499999999999,0.0574999999999999,0.03475,0.08925,0.131,0.0667499999999999,0.09875,0.0842499999999999,0.24125,0.194,0.0695,0.0737499999999999,0.0677499999999999,0.069,0.1019999999999999,0.09275,0.08775,0.11425,0.0999999999999999,0.0765,0.09725,0.09575,0.0795,0.05475,0.09925,0.082,0.173,0.1114999999999999,0.173,0.09775,0.0685,0.069,0.0175,0.05875,0.03425,0.7015,0.0682499999999999,0.0615,0.06175,0.03725,0.0665,0.0939999999999999,0.05275,0.0782499999999999,0.1245,0.0727499999999999,0.0755,0.0652499999999999,0.0944999999999999,0.03425,0.209,0.0474999999999999,0.05075,0.0292499999999999,0.0655,0.028,0.0682499999999999,0.0469999999999999,0.04475,0.0494999999999999,0.05075,0.0384999999999999,0.0444999999999999,0.0409999999999999,0.0494999999999999,0.0277499999999999,0.0339999999999999,0.05425,0.04925,0.0334999999999999,0.0292499999999999,0.0215
Daylight (1996),0.988,0.988,0.95675,0.988,0.6885,0.95675,0.95675,0.8705,0.46475,0.4034999999999999,0.3535,0.22475,0.4972499999999999,0.3165,0.3502499999999999,0.394,0.3535,0.46475,0.33875,0.20975,0.291,0.522,0.20425,0.38175,0.34375,0.418,0.2684999999999999,0.394,0.2185,0.218,0.21,0.201,0.63025,0.2309999999999999,0.28725,0.17575,0.41025,0.149,0.2045,0.2219999999999999,0.2395,0.195,0.1485,0.10675,0.1805,0.1614999999999999,0.2704999999999999,0.1987499999999999,0.1054999999999999,0.0727499999999999,0.0747499999999999,0.3672499999999999,0.21475,0.0797499999999999,0.1372499999999999,0.1139999999999999,0.14175,0.0827499999999999,0.11075,0.1094999999999999,0.22425,0.15675,0.2694999999999999,0.12225,0.18625,0.06075,0.0825,0.25,0.17325,0.94675,0.0822499999999999,0.0885,0.1965,0.12325,0.1255,0.0885,0.18025,0.08675,0.41725,0.03175,0.2485,0.10025,0.05625,0.09025,0.1024999999999999,0.1245,0.0632499999999999,0.05625,0.0727499999999999,0.1445,0.7055,0.04125,0.0885,0.1579999999999999,0.0687499999999999,0.0595,0.0474999999999999,0.0652499999999999,0.04125,0.065,0.0595,0.12375,0.10775,0.1335,0.11025,0.10625,0.154,0.17325,0.0717499999999999,0.0217499999999999,0.09675,0.0605,0.0807499999999999,0.1485,0.0469999999999999,0.0615,0.04675,0.0717499999999999,0.0805,0.1059999999999999,0.061,0.10875,0.143,0.0692499999999999,0.085,0.1907499999999999,0.03175,0.14175,0.0595,0.0935,0.019,0.04825,0.0295,0.0489999999999999,0.09025,0.067,0.0464999999999999,0.0474999999999999,0.148,0.04375,0.04675,0.04575,0.0182499999999999,0.03575,0.0257499999999999,0.04525,0.04125,0.027,0.0172499999999999
Escape from L.A. (1996),0.7629999999999999,0.60425,0.70875,0.5185,0.802,0.70875,0.70875,0.7629999999999999,0.37825,0.406,0.6695,0.51875,0.5685,0.30225,0.44275,0.3904999999999999,0.3215,0.527,0.2734999999999999,0.281,0.33975,0.396,0.1977499999999999,0.15875,0.31525,0.301,0.3215,0.26425,0.26425,0.3139999999999999,0.24825,0.51875,0.189,0.12275,0.43825,0.27175,0.2224999999999999,0.32675,0.2264999999999999,0.29625,0.126,0.4825,0.61025,0.41625,0.3065,0.2385,0.1569999999999999,0.295,0.2065,0.144,0.35275,0.187,0.32975,0.35275,0.1307499999999999,0.1775,0.25,0.1689999999999999,0.10125,0.182,0.196,0.14575,0.1997499999999999,0.1327499999999999,0.58075,0.44275,0.20425,0.1644999999999999,0.869,0.267,0.0625,0.1375,0.10725,0.10275,0.14675,0.0652499999999999,0.10525,0.087,0.0777499999999999,0.10775,0.178,0.131,0.03675,0.0825,0.0632499999999999,0.08775,0.0905,0.0949999999999999,0.0574999999999999,0.9465,0.684,0.14,0.10675,0.44725,0.08775,0.09875,0.0544999999999999,0.04575,0.0787499999999999,0.04975,0.18325,0.088,0.09125,0.1485,0.062,0.122,0.11025,0.1292499999999999,0.0444999999999999,0.05525,0.10225,0.0574999999999999,0.03975,0.1377499999999999,0.0605,0.05725,0.1049999999999999,0.0677499999999999,0.15625,0.0252499999999999,0.0822499999999999,0.091,0.05875,0.1302499999999999,0.062,0.0732499999999999,0.03275,0.08875,0.0695,0.21425,0.0777499999999999,0.20975,0.04125,0.1089999999999999,0.0979999999999999,0.04375,0.0469999999999999,0.0687499999999999,0.08675,0.0424999999999999,0.0549999999999999,0.1415,0.03975,0.0695,0.0275,0.03425,0.03675,0.0292499999999999,0.0257499999999999
"Relic, The (1997)",0.8340000000000001,0.7657499999999999,0.8340000000000001,0.7657499999999999,0.748,0.8460000000000001,0.5135,0.64325,0.5935,0.565,0.553,0.96475,0.602,0.629,0.54125,0.608,0.3462499999999999,0.55125,0.2817499999999999,0.89025,0.573,0.38725,0.4962499999999999,0.3057499999999999,0.3585,0.44075,0.4127499999999999,0.33075,0.33075,0.26525,0.3175,0.2945,0.39825,0.2415,0.6555,0.3209999999999999,0.40325,0.3462499999999999,0.265,0.2304999999999999,0.2115,0.49575,0.14725,0.1292499999999999,0.24025,0.28225,0.22075,0.2887499999999999,0.20575,0.30025,0.0944999999999999,0.269,0.2827499999999999,0.1897499999999999,0.18225,0.1624999999999999,0.289,0.0815,0.207,0.3462499999999999,0.16375,0.1629999999999999,0.1967499999999999,0.17025,0.2304999999999999,0.11875,0.16425,0.2614999999999999,0.3984999999999999,0.136,0.17975,0.261,0.11325,0.08775,0.153,0.0964999999999999,0.1684999999999999,0.1144999999999999,0.0625,0.04275,0.1059999999999999,0.0979999999999999,0.0672499999999999,0.10675,0.0692499999999999,0.14175,0.10175,0.125,0.1897499999999999,0.1295,0.0847499999999999,0.11925,0.143,0.091,0.0969999999999999,0.0905,0.0615,0.0745,0.03175,0.0584999999999999,0.0742499999999999,0.1124999999999999,0.0825,0.0782499999999999,0.31475,0.119,0.10475,0.0687499999999999,0.05325,0.075,0.0595,0.0534999999999999,0.20925,0.14525,0.05975,0.1004999999999999,0.0652499999999999,0.1039999999999999,0.0732499999999999,0.04425,0.0685,0.21525,0.0727499999999999,0.0832499999999999,0.0742499999999999,0.1455,0.148,0.04775,0.07,0.0797499999999999,0.03525,0.0394999999999999,0.03225,0.0752499999999999,0.03425,0.0772499999999999,0.05875,0.0429999999999999,0.26075,0.0404999999999999,0.0354999999999999,0.04275,0.0177499999999999,0.05125,0.04125,0.09,0.03675,0.0349999999999999,0.0197499999999999
Star Trek: The Motion Picture (1979),0.995,0.969,0.93975,0.7835000000000001,0.7615000000000001,0.414,0.414,0.8767499999999999,0.55425,0.591,0.75125,0.75,0.49675,0.373,0.23825,0.3625,0.75125,0.3924999999999999,0.43725,0.2664999999999999,0.401,0.3625,0.44425,0.21025,0.37375,0.262,0.245,0.4095,0.591,0.591,0.30925,0.1795,0.48,0.2234999999999999,0.2155,0.34975,0.17575,0.1835,0.2644999999999999,0.3125,0.1159999999999999,0.10825,0.14925,0.4034999999999999,0.1885,0.21,0.08875,0.174,0.1362499999999999,0.1009999999999999,0.0504999999999999,0.2827499999999999,0.3645,0.09525,0.21575,0.25975,0.1987499999999999,0.23725,0.34175,0.1275,0.1302499999999999,0.2309999999999999,0.14675,0.1925,0.16575,0.088,0.1955,0.1664999999999999,0.04625,0.0712499999999999,0.1094999999999999,0.149,0.0999999999999999,0.1257499999999999,0.1307499999999999,0.198,0.12175,0.61525,0.05575,0.3155,0.092,0.10325,0.05425,0.0802499999999999,0.063,0.0775,0.0745,0.15575,0.09525,0.0489999999999999,0.05175,0.24075,0.09625,0.0735,0.1009999999999999,0.132,0.0727499999999999,0.311,0.23525,0.04925,0.06175,0.0459999999999999,0.0852499999999999,0.10625,0.05275,0.1149999999999999,0.46675,0.1362499999999999,0.086,0.0252499999999999,0.05725,0.0712499999999999,0.1144999999999999,0.0642499999999999,0.0349999999999999,0.06075,0.0242499999999999,0.05575,0.06175,0.0429999999999999,0.1164999999999999,0.04675,0.129,0.03575,0.0697499999999999,0.0687499999999999,0.0202499999999999,0.123,0.126,0.0379999999999999,0.0805,0.0627499999999999,0.0242499999999999,0.0632499999999999,0.05275,0.05975,0.059,0.0334999999999999,0.0227499999999999,0.04075,0.0559999999999999,0.05775,0.05975,0.03525,0.0379999999999999,0.03025,0.0374999999999999,0.0344999999999999,0.03075
Star Trek VI: The Undiscovered Country (1991),0.9955,0.9735,0.7925,0.55275,0.8069999999999999,0.59675,0.4992499999999999,0.7715000000000001,0.745,0.745,0.54025,0.4715,0.50725,0.259,0.2714999999999999,0.46125,0.54025,0.527,0.7975000000000001,0.2254999999999999,0.3735,0.4127499999999999,0.364,0.26575,0.32975,0.26,0.4982499999999999,0.46125,0.413,0.3545,0.29225,0.1992499999999999,0.65775,0.18075,0.2209999999999999,0.26075,0.3395,0.1885,0.251,0.1915,0.10425,0.11625,0.16075,0.26625,0.197,0.22125,0.09575,0.18575,0.13,0.0509999999999999,0.0915,0.27,0.3189999999999999,0.24275,0.3692499999999999,0.23825,0.16325,0.1262499999999999,0.3215,0.11325,0.16175,0.568,0.17075,0.216,0.16275,0.1985,0.2304999999999999,0.1599999999999999,0.04375,0.0984999999999999,0.1317499999999999,0.14325,0.275,0.1302499999999999,0.12025,0.1169999999999999,0.09575,0.12225,0.0399999999999999,0.3259999999999999,0.0974999999999999,0.247,0.1084999999999999,0.1387499999999999,0.05625,0.09125,0.0554999999999999,0.16075,0.202,0.0359999999999999,0.0459999999999999,0.17775,0.09425,0.253,0.0717499999999999,0.1262499999999999,0.11325,0.26025,0.3239999999999999,0.1009999999999999,0.0549999999999999,0.05525,0.0835,0.1144999999999999,0.0645,0.0847499999999999,0.26525,0.1109999999999999,0.16125,0.0182499999999999,0.04925,0.0499999999999999,0.123,0.04325,0.0414999999999999,0.0642499999999999,0.068,0.0569999999999999,0.0815,0.0424999999999999,0.083,0.0484999999999999,0.3482499999999999,0.0282499999999999,0.0797499999999999,0.0732499999999999,0.02975,0.1225,0.089,0.06225,0.1674999999999999,0.0747499999999999,0.0439999999999999,0.0665,0.0727499999999999,0.0595,0.0725,0.04375,0.0305,0.03925,0.0615,0.0647499999999999,0.06025,0.0389999999999999,0.0404999999999999,0.03025,0.0685,0.0324999999999999,0.0227499999999999
Star Trek V: The Final Frontier (1989),0.98725,0.97675,0.8325,0.6445,0.7509999999999999,0.5415,0.4075,0.4885,0.51475,0.49075,0.3229999999999999,0.4097499999999999,0.515,0.63525,0.49375,0.3255,0.27525,0.2299999999999999,0.3804999999999999,0.239,0.3502499999999999,0.3229999999999999,0.3105,0.193,0.3047499999999999,0.278,0.3125,0.3229999999999999,0.3229999999999999,0.2319999999999999,0.2204999999999999,0.353,0.3625,0.1292499999999999,0.17975,0.2334999999999999,0.258,0.22125,0.2604999999999999,0.24025,0.17875,0.0837499999999999,0.2947499999999999,0.4705,0.1917499999999999,0.3359999999999999,0.08925,0.2085,0.22125,0.7822499999999999,0.0484999999999999,0.206,0.3522499999999999,0.15725,0.136,0.394,0.1699999999999999,0.1415,0.18,0.1159999999999999,0.11525,0.28925,0.1215,0.20825,0.10225,0.11825,0.16725,0.1445,0.0459999999999999,0.0717499999999999,0.2065,0.1297499999999999,0.0835,0.12075,0.12325,0.0805,0.11075,0.1164999999999999,0.0825,0.3585,0.084,0.10675,0.0682499999999999,0.08975,0.082,0.06,0.24325,0.1485,0.0757499999999999,0.04875,0.0404999999999999,0.0737499999999999,0.0939999999999999,0.0842499999999999,0.10475,0.08625,0.0584999999999999,0.272,0.0855,0.0444999999999999,0.0474999999999999,0.03525,0.084,0.082,0.04375,0.10025,0.2784999999999999,0.1292499999999999,0.10775,0.0177499999999999,0.0705,0.11325,0.04675,0.06,0.083,0.05675,0.0272499999999999,0.07,0.072,0.0484999999999999,0.081,0.04925,0.05875,0.0162499999999999,0.065,0.0559999999999999,0.024,0.077,0.0702499999999999,0.0314999999999999,0.05075,0.06075,0.0394999999999999,0.08,0.05475,0.079,0.04875,0.0404999999999999,0.0197499999999999,0.031,0.04875,0.0464999999999999,0.0265,0.0235,0.0339999999999999,0.0267499999999999,0.03725,0.0265,0.0172499999999999
Star Trek III: The Search for Spock (1984),0.98975,0.97625,0.8554999999999999,0.49475,0.6935,0.605,0.4825,0.657,0.73375,0.561,0.48975,0.406,0.652,0.39775,0.23275,0.48975,0.4367499999999999,0.54025,0.54025,0.209,0.39275,0.48975,0.38275,0.2534999999999999,0.34775,0.26,0.239,0.48975,0.48975,0.295,0.235,0.18675,0.8972500000000001,0.14925,0.1962499999999999,0.23325,0.58475,0.17575,0.3712499999999999,0.55975,0.137,0.08875,0.1362499999999999,0.615,0.211,0.22725,0.082,0.1902499999999999,0.1034999999999999,0.06025,0.03825,0.3389999999999999,0.422,0.09625,0.26275,0.2907499999999999,0.1947499999999999,0.1855,0.3145,0.1965,0.1337499999999999,0.78375,0.11675,0.16375,0.18625,0.0762499999999999,0.26925,0.29125,0.05425,0.11625,0.083,0.17925,0.11625,0.121,0.26,0.15575,0.14525,0.1545,0.04975,0.7275,0.123,0.1322499999999999,0.09125,0.0939999999999999,0.05425,0.1019999999999999,0.0775,0.2075,0.0745,0.05075,0.04275,0.16875,0.12175,0.0999999999999999,0.078,0.10875,0.0775,0.23075,0.142,0.0494999999999999,0.05625,0.05325,0.08925,0.0999999999999999,0.081,0.0915,0.4317499999999999,0.1305,0.1372499999999999,0.0162499999999999,0.0499999999999999,0.06175,0.09825,0.0735,0.059,0.05925,0.0949999999999999,0.0717499999999999,0.06225,0.0625,0.0959999999999999,0.0499999999999999,0.0845,0.0285,0.074,0.0524999999999999,0.025,0.0727499999999999,0.093,0.04275,0.10275,0.0574999999999999,0.04375,0.1555,0.0745,0.1322499999999999,0.0637499999999999,0.0635,0.03475,0.0489999999999999,0.061,0.0499999999999999,0.03725,0.04225,0.0272499999999999,0.0252499999999999,0.0364999999999999,0.03025,0.0227499999999999
