movieId,weird,culture clash,runaway,melancholic,drama,greed,betrayal,pornography,independent film,original,good,drinking,dialogue,sexy,vengeance,censorship,mentor,light,adaptation,women,life & death,catastrophe,quirky,unlikely friendships,dysfunctional family,absurd,islam,queer,life philosophy,death,nudity (full frontal - brief),prejudice,predictable,addiction,not funny,writers,transformation,divorce,period piece,very funny,childhood,creativity,fantasy world,teen movie,film noir,multiple storylines,british,chase,nudity (topless - brief),surveillance,underrated,sacrifice,doctors,stereotypes,fight scenes,hotel,first contact,alter ego,family,small town,weapons,hospital,classic car,fun movie,workplace,good music,california,1930s,dreams,wartime,interracial romance,farce,tokyo,new jersey,prostitution,nudity (rear),too long,road movie,awesome soundtrack,directorial debut,blindness,atheism,computer animation,pulp,graphic novel,new york city,irish accent,camp,god,rebellion,prison,stoner movie,survival,notable nudity,ensemble cast,bollywood,best of 2005,mad scientist,brothers,memory,unlikeable characters,foul language,texas,wilderness,internet,adoption,simple,potential oscar nom,father daughter relationship,alternate history,stand-up comedy,kick-butt women,lawyer,80s,cancer,hunting,robert downey jr,french,race,indians,documentary,wine,reality tv,island,kidnapping,homeless,goth,desert,los angeles,fashion,immortality,radio,hip hop,made for tv,australia,san francisco,russian,oil,no plot,snakes,finnish,single father,shopping,trilogy,ghosts/afterlife,buddy movie,time,too short,remake
"Streetcar Named Desire, A (1951)",0.9655,0.9935,0.917,0.89025,0.9935,0.9655,0.9535,0.70325,0.82975,0.7235,0.93325,0.82975,0.89025,0.70325,0.6165,0.8365,0.50225,0.82125,0.66325,0.23325,0.37675,0.4265,0.369,0.268,0.4555,0.21675,0.20775,0.307,0.4024999999999999,0.26975,0.29925,0.3984999999999999,0.25875,0.27725,0.392,0.207,0.4455,0.265,0.32625,0.22525,0.16275,0.26175,0.2684999999999999,0.09325,0.685,0.18575,0.24525,0.15525,0.186,0.138,0.2012499999999999,0.209,0.149,0.29,0.18425,0.2887499999999999,0.1892499999999999,0.32225,0.1654999999999999,0.24525,0.18425,0.1235,0.136,0.1887499999999999,0.11025,0.2214999999999999,0.21775,0.1915,0.17775,0.2264999999999999,0.1377499999999999,0.15425,0.10175,0.1277499999999999,0.17025,0.0374999999999999,0.10075,0.1175,0.09,0.15325,0.15025,0.1255,0.1455,0.0954999999999999,0.0994999999999999,0.10425,0.149,0.10825,0.09525,0.11525,0.10175,0.09,0.074,0.0637499999999999,0.17525,0.0915,0.15475,0.2055,0.1579999999999999,0.0797499999999999,0.0559999999999999,0.082,0.1215,0.0825,0.0675,0.069,0.123,0.1039999999999999,0.0735,0.0999999999999999,0.0857499999999999,0.0662499999999999,0.08975,0.0394999999999999,0.0409999999999999,0.06125,0.088,0.059,0.066,0.0559999999999999,0.0369999999999999,0.04475,0.05225,0.0647499999999999,0.03875,0.05675,0.1805,0.04325,0.0605,0.0579999999999999,0.10875,0.0767499999999999,0.03975,0.0989999999999999,0.0252499999999999,0.1785,0.04025,0.1415,0.0394999999999999,0.1535,0.0262499999999999,0.03775,0.016,0.029,0.0424999999999999,0.0835,0.0344999999999999,0.0275,0.0207499999999999
"People vs. Larry Flynt, The (1996)",0.90725,0.87025,0.91775,0.5705,0.8847499999999999,0.87025,0.752,0.99275,0.9115,0.8055000000000001,0.7625,0.61225,0.48975,0.65625,0.55125,0.986,0.976,0.3115,0.43925,0.362,0.4395,0.44525,0.38975,0.2764999999999999,0.1599999999999999,0.393,0.9115,0.3027499999999999,0.47175,0.3672499999999999,0.60725,0.9115,0.25475,0.748,0.2845,0.185,0.4087499999999999,0.17675,0.436,0.3725,0.18075,0.1915,0.2339999999999999,0.3572499999999999,0.1282499999999999,0.4317499999999999,0.18575,0.25375,0.201,0.24775,0.4085,0.30825,0.353,0.2957499999999999,0.2445,0.17475,0.22925,0.3265,0.17875,0.1907499999999999,0.29025,0.2012499999999999,0.20325,0.4609999999999999,0.12275,0.1887499999999999,0.2425,0.1185,0.2105,0.274,0.2035,0.08675,0.09525,0.1935,0.12025,0.2405,0.18625,0.1159999999999999,0.1887499999999999,0.15225,0.18725,0.182,0.1405,0.1275,0.0865,0.11875,0.22225,0.1185,0.15275,0.4115,0.1945,0.12125,0.0939999999999999,0.2857499999999999,0.22575,0.11125,0.1684999999999999,0.1322499999999999,0.0939999999999999,0.0755,0.12125,0.20775,0.1307499999999999,0.14475,0.1594999999999999,0.08775,0.1019999999999999,0.1169999999999999,0.05525,0.14825,0.09725,0.0675,0.6805,0.2915,0.1495,0.10175,0.3225,0.0394999999999999,0.214,0.10075,0.14,0.04675,0.1382499999999999,0.1382499999999999,0.0705,0.0939999999999999,0.0642499999999999,0.06,0.1064999999999999,0.0822499999999999,0.0519999999999999,0.1397499999999999,0.083,0.0767499999999999,0.0984999999999999,0.0715,0.0424999999999999,0.05875,0.0277499999999999,0.0989999999999999,0.0419999999999999,0.0235,0.0215,0.028,0.11825,0.2329999999999999,0.0584999999999999,0.0344999999999999,0.0449999999999999
"Tin Drum, The (Blechtrommel, Die) (1979)",0.9545,0.8554999999999999,0.85825,0.99575,0.7225,0.8405,0.60275,0.85825,0.99575,0.676,0.7225,0.99575,0.9225,0.61875,0.547,0.85825,0.3754999999999999,0.5975,0.8752500000000001,0.2214999999999999,0.4822499999999999,0.5335,0.45225,0.41,0.20375,0.57075,0.2887499999999999,0.133,0.26475,0.2847499999999999,0.48175,0.4187499999999999,0.40925,0.1397499999999999,0.3359999999999999,0.15425,0.3345,0.1059999999999999,0.2734999999999999,0.2917499999999999,0.76275,0.2524999999999999,0.2085,0.143,0.2764999999999999,0.23275,0.10575,0.1927499999999999,0.2165,0.1342499999999999,0.25475,0.151,0.124,0.1935,0.17025,0.208,0.18675,0.1139999999999999,0.1164999999999999,0.155,0.1965,0.178,0.155,0.1205,0.152,0.3455,0.1004999999999999,0.4585,0.24925,0.903,0.15175,0.1307499999999999,0.3239999999999999,0.089,0.0905,0.24825,0.53075,0.093,0.0994999999999999,0.0915,0.15275,0.1285,0.121,0.1185,0.0494999999999999,0.05225,0.1267499999999999,0.1164999999999999,0.1285,0.57975,0.09725,0.2885,0.1119999999999999,0.12225,0.04725,0.10675,0.0662499999999999,0.0795,0.0745,0.1402499999999999,0.0627499999999999,0.0344999999999999,0.0847499999999999,0.1455,0.11775,0.22775,0.11225,0.04075,0.0752499999999999,0.1154999999999999,0.0835,0.05975,0.0384999999999999,0.04625,0.0464999999999999,0.0705,0.0574999999999999,0.0815,0.085,0.09475,0.03375,0.0757499999999999,0.03225,0.1267499999999999,0.0369999999999999,0.03275,0.0379999999999999,0.075,0.0305,0.03725,0.09425,0.0584999999999999,0.0374999999999999,0.0762499999999999,0.04525,0.03175,0.1094999999999999,0.03375,0.0419999999999999,0.027,0.0647499999999999,0.0172499999999999,0.0215,0.04225,0.04475,0.03575,0.05475,0.023,0.0142499999999999
"Clockwork Orange, A (1971)",0.99225,0.975,0.99225,0.99225,0.975,0.975,0.9915,0.97825,0.7345,0.90525,0.851,0.613,0.99225,0.74875,0.9915,0.96975,0.539,0.69475,0.9605,0.1987499999999999,0.38925,0.683,0.92225,0.22475,0.22575,0.87825,0.65675,0.4609999999999999,0.56,0.351,0.6285,0.3215,0.8534999999999999,0.56375,0.3355,0.25775,0.3575,0.05925,0.22475,0.4639999999999999,0.29725,0.3794999999999999,0.22125,0.16825,0.3149999999999999,0.2185,0.4107499999999999,0.25675,0.52725,0.3735,0.355,0.10625,0.21325,0.18125,0.5155,0.2095,0.8534999999999999,0.4115,0.0832499999999999,0.1004999999999999,0.27025,0.20375,0.374,0.2644999999999999,0.154,0.7965,0.14125,0.05925,0.3269999999999999,0.1024999999999999,0.03575,0.22075,0.17075,0.08825,0.16125,0.123,0.1475,0.16725,0.5235,0.30325,0.1569999999999999,0.14825,0.1745,0.3065,0.5935,0.09725,0.12275,0.18725,0.186,0.544,0.6365,0.5035,0.8534999999999999,0.05475,0.0409999999999999,0.0747499999999999,0.1689999999999999,0.15675,0.1614999999999999,0.1795,0.1987499999999999,0.213,0.068,0.1059999999999999,0.0652499999999999,0.0584999999999999,0.16575,0.1014999999999999,0.0354999999999999,0.1985,0.10825,0.0772499999999999,0.063,0.12475,0.03875,0.059,0.0827499999999999,0.05025,0.0825,0.03725,0.05525,0.0444999999999999,0.14475,0.06175,0.11875,0.277,0.208,0.079,0.0702499999999999,0.0499999999999999,0.0984999999999999,0.0252499999999999,0.06075,0.08,0.05425,0.0399999999999999,0.0812499999999999,0.04825,0.05775,0.15,0.027,0.0112499999999999,0.03225,0.0707499999999999,0.03175,0.0637499999999999,0.0792499999999999,0.0185,0.0162499999999999
Carrie (1976),0.8452500000000001,0.8452500000000001,0.9215,0.5985,0.84325,0.84325,0.8452500000000001,0.8147500000000001,0.548,0.77875,0.6315,0.548,0.90125,0.65925,0.7885,0.65925,0.57875,0.7637499999999999,0.8967499999999999,0.3379999999999999,0.215,0.4305,0.24725,0.48175,0.23925,0.28825,0.086,0.2314999999999999,0.2544999999999999,0.3512499999999999,0.50575,0.354,0.404,0.21625,0.3255,0.1679999999999999,0.44275,0.069,0.11325,0.308,0.354,0.2015,0.3285,0.912,0.1365,0.18175,0.1332499999999999,0.23725,0.15125,0.29325,0.31475,0.24525,0.1659999999999999,0.4465,0.2244999999999999,0.1365,0.34025,0.30925,0.25025,0.2855,0.3265,0.1684999999999999,0.359,0.4655,0.1892499999999999,0.22875,0.1709999999999999,0.093,0.23075,0.0805,0.1604999999999999,0.1332499999999999,0.176,0.1699999999999999,0.08825,0.15425,0.09325,0.0959999999999999,0.3025,0.15125,0.1694999999999999,0.31125,0.144,0.15075,0.17975,0.061,0.0745,0.53325,0.31125,0.1405,0.09925,0.2199999999999999,0.1589999999999999,0.1114999999999999,0.05775,0.0695,0.0655,0.47775,0.08875,0.0499999999999999,0.0925,0.31875,0.17975,0.1435,0.0954999999999999,0.10625,0.1375,0.0707499999999999,0.082,0.10675,0.10275,0.086,0.04925,0.31125,0.0409999999999999,0.0949999999999999,0.04825,0.0374999999999999,0.05925,0.10375,0.04175,0.03975,0.061,0.1094999999999999,0.0855,0.0384999999999999,0.68575,0.04675,0.0252499999999999,0.1129999999999999,0.09125,0.05275,0.0564999999999999,0.079,0.0755,0.04375,0.0419999999999999,0.03525,0.04175,0.23425,0.03325,0.0245,0.0394999999999999,0.0479999999999999,0.12475,0.05575,0.0414999999999999,0.0319999999999999,0.067
Breaking the Waves (1996),0.8972500000000001,0.95075,0.8972500000000001,0.93425,0.95075,0.8972500000000001,0.95075,0.8572500000000001,0.8972500000000001,0.73025,0.95075,0.8972500000000001,0.6695,0.70075,0.557,0.513,0.47475,0.426,0.33525,0.2704999999999999,0.95075,0.4265,0.218,0.4862499999999999,0.25425,0.2274999999999999,0.1385,0.2209999999999999,0.3525,0.3169999999999999,0.3672499999999999,0.16575,0.2825,0.10575,0.35075,0.14375,0.27575,0.2935,0.17775,0.21725,0.16275,0.27075,0.155,0.0915,0.1317499999999999,0.32575,0.14825,0.1579999999999999,0.1084999999999999,0.1649999999999999,0.3235,0.756,0.4327499999999999,0.09,0.16775,0.1574999999999999,0.2254999999999999,0.12225,0.128,0.17925,0.213,0.3675,0.126,0.10575,0.12275,0.15925,0.067,0.1044999999999999,0.19,0.0755,0.1322499999999999,0.0534999999999999,0.1119999999999999,0.0652499999999999,0.142,0.17375,0.2865,0.15175,0.1252499999999999,0.09925,0.288,0.59875,0.1312499999999999,0.09375,0.0282499999999999,0.0419999999999999,0.15975,0.0605,0.926,0.0384999999999999,0.0944999999999999,0.09575,0.0757499999999999,0.18525,0.0469999999999999,0.14225,0.082,0.0785,0.08925,0.1392499999999999,0.06075,0.0715,0.0925,0.11775,0.0484999999999999,0.08775,0.29725,0.0875,0.0549999999999999,0.09425,0.0805,0.0559999999999999,0.0324999999999999,0.0295,0.10675,0.0489999999999999,0.079,0.0695,0.0795,0.0795,0.0915,0.06025,0.04675,0.0785,0.06075,0.0384999999999999,0.03275,0.0574999999999999,0.022,0.03275,0.09675,0.029,0.0404999999999999,0.08675,0.12,0.0509999999999999,0.062,0.2135,0.0554999999999999,0.0265,0.03225,0.0212499999999999,0.0145,0.085,0.028,0.0339999999999999,0.05475,0.0205,0.016
Bastard Out of Carolina (1996),0.90875,0.8067500000000001,0.90875,0.55775,0.8067500000000001,0.74,0.8067500000000001,0.67375,0.74,0.64675,0.8067500000000001,0.74,0.6395,0.437,0.798,0.44425,0.67275,0.34375,0.588,0.6035,0.8067500000000001,0.4609999999999999,0.21675,0.34325,0.59975,0.1317499999999999,0.1795,0.33325,0.27925,0.50275,0.4075,0.67275,0.6105,0.184,0.3595,0.1382499999999999,0.31425,0.24875,0.249,0.23525,0.606,0.15775,0.407,0.41025,0.1004999999999999,0.2185,0.1912499999999999,0.3085,0.0954999999999999,0.14375,0.2544999999999999,0.67275,0.2045,0.42625,0.6105,0.09275,0.2055,0.12375,0.6185,0.201,0.1977499999999999,0.531,0.21275,0.1584999999999999,0.0807499999999999,0.1255,0.1425,0.34675,0.1305,0.1262499999999999,0.2189999999999999,0.0792499999999999,0.1267499999999999,0.17675,0.10575,0.10025,0.0825,0.1195,0.12075,0.527,0.11275,0.11175,0.1669999999999999,0.1342499999999999,0.8827499999999999,0.0822499999999999,0.09975,0.1084999999999999,0.1937499999999999,0.0685,0.11475,0.09975,0.11775,0.3065,0.26125,0.059,0.06175,0.11275,0.18325,0.0767499999999999,0.04575,0.1897499999999999,0.0959999999999999,0.09625,0.189,0.28725,0.0974999999999999,0.0805,0.22325,0.15725,0.0964999999999999,0.16325,0.09325,0.06025,0.14425,0.0399999999999999,0.10925,0.05325,0.17975,0.12125,0.03675,0.03125,0.1942499999999999,0.10575,0.11575,0.03375,0.1604999999999999,0.03125,0.0419999999999999,0.03375,0.0379999999999999,0.04525,0.04725,0.1902499999999999,0.0757499999999999,0.04475,0.0725,0.0344999999999999,0.0384999999999999,0.063,0.03425,0.26075,0.04075,0.0324999999999999,0.10025,0.0574999999999999,0.091,0.16275,0.03375
"Pillow Book, The (1996)",0.9865,0.95125,0.8420000000000001,0.96825,0.8420000000000001,0.861,0.595,0.98425,0.9455,0.73875,0.40525,0.53075,0.53075,0.94,0.5765,0.756,0.431,0.69,0.901,0.6485,0.4525,0.4335,0.266,0.1684999999999999,0.149,0.42325,0.198,0.2324999999999999,0.3375,0.2279999999999999,0.505,0.352,0.408,0.10675,0.32675,0.4702499999999999,0.282,0.123,0.296,0.26675,0.30325,0.62525,0.4665,0.1397499999999999,0.12325,0.26275,0.20425,0.2165,0.1765,0.1709999999999999,0.309,0.27325,0.1925,0.1332499999999999,0.21825,0.152,0.24775,0.21425,0.08625,0.06225,0.2022499999999999,0.09375,0.177,0.17025,0.091,0.1357499999999999,0.0732499999999999,0.0994999999999999,0.12325,0.0817499999999999,0.3135,0.0969999999999999,0.348,0.067,0.0632499999999999,0.62275,0.1385,0.142,0.1357499999999999,0.1159999999999999,0.149,0.1332499999999999,0.14775,0.1785,0.15625,0.04725,0.1285,0.1347499999999999,0.1375,0.1965,0.0815,0.1402499999999999,0.15075,0.36075,0.04425,0.0999999999999999,0.10475,0.09125,0.0675,0.191,0.074,0.05525,0.0349999999999999,0.1357499999999999,0.08675,0.08,0.10775,0.0847499999999999,0.08775,0.09925,0.0782499999999999,0.132,0.0242499999999999,0.0984999999999999,0.04225,0.03525,0.0712499999999999,0.198,0.0845,0.081,0.0339999999999999,0.0554999999999999,0.04075,0.118,0.0685,0.0444999999999999,0.09325,0.155,0.0419999999999999,0.18175,0.14625,0.0247499999999999,0.0705,0.078,0.083,0.04775,0.0559999999999999,0.022,0.1805,0.0282499999999999,0.04125,0.0162499999999999,0.05875,0.1287499999999999,0.04525,0.0359999999999999,0.0549999999999999,0.0329999999999999,0.04125
In the Company of Men (1997),0.9445,0.74925,0.9445,0.91925,0.74925,0.8580000000000001,0.7025,0.5815,0.7502500000000001,0.85025,0.6575,0.671,0.8300000000000001,0.5335,0.7729999999999999,0.561,0.409,0.52825,0.3219999999999999,0.728,0.1877499999999999,0.4615,0.66525,0.3245,0.2744999999999999,0.5105,0.57425,0.4732499999999999,0.4337499999999999,0.1992499999999999,0.28825,0.3325,0.41,0.21425,0.34475,0.25425,0.257,0.21525,0.11325,0.37175,0.1564999999999999,0.24775,0.3595,0.2865,0.2065,0.3575,0.24975,0.3625,0.1277499999999999,0.1775,0.33725,0.3175,0.2155,0.43775,0.2997499999999999,0.195,0.21575,0.26575,0.14675,0.2045,0.2997499999999999,0.131,0.2249999999999999,0.3625,0.90625,0.1815,0.1614999999999999,0.06175,0.09275,0.1034999999999999,0.1815,0.1265,0.143,0.1669999999999999,0.0915,0.16225,0.1285,0.084,0.1815,0.3375,0.1302499999999999,0.091,0.21275,0.1922499999999999,0.0399999999999999,0.11675,0.0812499999999999,0.1765,0.081,0.071,0.10175,0.1004999999999999,0.1405,0.1034999999999999,0.22375,0.0959999999999999,0.11475,0.14875,0.0539999999999999,0.11775,0.4285,0.16975,0.0812499999999999,0.10725,0.21625,0.05825,0.2294999999999999,0.08775,0.05675,0.142,0.0807499999999999,0.1895,0.04675,0.0687499999999999,0.0349999999999999,0.05925,0.10125,0.05625,0.1149999999999999,0.0732499999999999,0.073,0.18375,0.1327499999999999,0.0785,0.08825,0.04775,0.08775,0.0539999999999999,0.064,0.086,0.0574999999999999,0.0424999999999999,0.0459999999999999,0.0605,0.0334999999999999,0.06075,0.03875,0.1079999999999999,0.1262499999999999,0.0635,0.04425,0.031,0.0494999999999999,0.04425,0.0419999999999999,0.2175,0.03925,0.0314999999999999,0.0227499999999999
"Ice Storm, The (1997)",0.851,0.7925,0.914,0.9445,0.8899999999999999,0.914,0.8049999999999999,0.8687499999999999,0.8885000000000001,0.78575,0.7925,0.8049999999999999,0.748,0.8687499999999999,0.3365,0.2194999999999999,0.3249999999999999,0.38625,0.67875,0.3562499999999999,0.27175,0.667,0.53025,0.80725,0.9455,0.376,0.405,0.2977499999999999,0.39525,0.2945,0.3245,0.21025,0.667,0.619,0.30625,0.282,0.31925,0.82725,0.58,0.2957499999999999,0.3794999999999999,0.303,0.2845,0.18725,0.66675,0.388,0.202,0.21225,0.1129999999999999,0.15125,0.3715,0.24425,0.1765,0.21775,0.2125,0.22725,0.667,0.1985,0.566,0.3225,0.2125,0.118,0.1895,0.2125,0.1342499999999999,0.3017499999999999,0.253,0.1014999999999999,0.1185,0.084,0.142,0.0964999999999999,0.1455,0.204,0.0725,0.0954999999999999,0.1164999999999999,0.295,0.3017499999999999,0.1785,0.0762499999999999,0.0765,0.23675,0.17725,0.076,0.1932499999999999,0.14825,0.1034999999999999,0.0524999999999999,0.14225,0.081,0.1455,0.2239999999999999,0.1149999999999999,0.766,0.091,0.1855,0.11175,0.27175,0.1079999999999999,0.44075,0.05225,0.16625,0.2554999999999999,0.0584999999999999,0.2365,0.11325,0.11725,0.1589999999999999,0.08825,0.0832499999999999,0.11275,0.03175,0.0715,0.0777499999999999,0.1357499999999999,0.2155,0.0464999999999999,0.0807499999999999,0.10575,0.0765,0.138,0.1397499999999999,0.09825,0.0692499999999999,0.1327499999999999,0.14425,0.05375,0.09675,0.09825,0.0474999999999999,0.05925,0.064,0.05925,0.0747499999999999,0.0404999999999999,0.0474999999999999,0.11275,0.1149999999999999,0.0655,0.0745,0.149,0.05675,0.0454999999999999,0.0484999999999999,0.0369999999999999,0.02975,0.0329999999999999,0.0102499999999999
Boogie Nights (1997),0.8660000000000001,0.8660000000000001,0.766,0.7215,0.94275,0.71325,0.695,0.99175,0.7215,0.79775,0.94275,0.7215,0.75525,0.71475,0.7295,0.63825,0.6115,0.75525,0.44325,0.178,0.143,0.4267499999999999,0.8440000000000001,0.33875,0.61975,0.6105,0.20575,0.56575,0.2855,0.2284999999999999,0.46175,0.29,0.4345,0.8875,0.27075,0.38575,0.239,0.2339999999999999,0.4439999999999999,0.425,0.291,0.28325,0.264,0.20325,0.146,0.79375,0.16225,0.2264999999999999,0.1865,0.178,0.3592499999999999,0.128,0.15525,0.22925,0.29525,0.2214999999999999,0.22475,0.3492499999999999,0.2299999999999999,0.27975,0.29525,0.145,0.1689999999999999,0.29525,0.1009999999999999,0.66375,0.55325,0.08825,0.2264999999999999,0.0635,0.0969999999999999,0.1569999999999999,0.1084999999999999,0.17175,0.1144999999999999,0.1372499999999999,0.3492499999999999,0.15875,0.802,0.193,0.0735,0.059,0.14175,0.20375,0.0707499999999999,0.10375,0.18725,0.0989999999999999,0.05275,0.1295,0.11075,0.25575,0.0727499999999999,0.1069999999999999,0.92675,0.0672499999999999,0.1124999999999999,0.0672499999999999,0.14175,0.0675,0.2012499999999999,0.2224999999999999,0.2085,0.08725,0.076,0.11325,0.09875,0.1307499999999999,0.09375,0.1257499999999999,0.08775,0.08825,0.062,0.6585,0.081,0.062,0.29625,0.0374999999999999,0.0885,0.16325,0.0855,0.083,0.131,0.0439999999999999,0.05025,0.0509999999999999,0.081,0.0454999999999999,0.22625,0.09025,0.0344999999999999,0.0379999999999999,0.262,0.0509999999999999,0.0615,0.0444999999999999,0.03375,0.05375,0.064,0.0707499999999999,0.029,0.0215,0.03,0.0414999999999999,0.03925,0.09225,0.0349999999999999,0.0212499999999999,0.0167499999999999
Midnight Cowboy (1969),0.9845,0.98925,0.97325,0.9845,0.97325,0.8959999999999999,0.90625,0.76525,0.9115,0.7625,0.97325,0.8835,0.8525,0.76525,0.52175,0.756,0.648,0.6575,0.3742499999999999,0.45525,0.59475,0.45975,0.3974999999999999,0.95175,0.17925,0.4107499999999999,0.1887499999999999,0.372,0.61225,0.374,0.4014999999999999,0.377,0.268,0.45675,0.35775,0.32475,0.3442499999999999,0.08775,0.12375,0.3764999999999999,0.434,0.25,0.18125,0.1377499999999999,0.45875,0.179,0.1895,0.3169999999999999,0.7085,0.15975,0.35175,0.2015,0.1664999999999999,0.34775,0.18725,0.514,0.1977499999999999,0.2365,0.0949999999999999,0.58275,0.18725,0.2664999999999999,0.2955,0.21075,0.1942499999999999,0.534,0.29,0.15,0.89225,0.0815,0.1392499999999999,0.09425,0.199,0.422,0.8327500000000001,0.25225,0.1285,0.304,0.4645,0.183,0.1195,0.0807499999999999,0.133,0.129,0.0637499999999999,0.9815,0.1297499999999999,0.1325,0.073,0.12375,0.11575,0.396,0.3712499999999999,0.0409999999999999,0.10875,0.0615,0.0885,0.1325,0.181,0.1755,0.08675,0.10525,0.85375,0.17075,0.0409999999999999,0.0747499999999999,0.2299999999999999,0.079,0.05275,0.0717499999999999,0.08875,0.0792499999999999,0.075,0.20575,0.1669999999999999,0.12375,0.05675,0.03175,0.08975,0.18625,0.05575,0.027,0.03925,0.076,0.03,0.8385,0.0275,0.1345,0.16175,0.1252499999999999,0.0484999999999999,0.2977499999999999,0.0762499999999999,0.0534999999999999,0.0737499999999999,0.1295,0.04025,0.0852499999999999,0.05425,0.1034999999999999,0.0247499999999999,0.0349999999999999,0.0539999999999999,0.04125,0.10675,0.1144999999999999,0.1064999999999999,0.031,0.0157499999999999
Dangerous Liaisons (1988),0.96975,0.96975,0.96975,0.76475,0.96975,0.76475,0.8772500000000001,0.798,0.545,0.8134999999999999,0.96975,0.545,0.8005,0.8005,0.51625,0.34775,0.46575,0.696,0.92625,0.493,0.46025,0.55725,0.3425,0.282,0.34775,0.33025,0.36375,0.3047499999999999,0.36775,0.24075,0.38225,0.31575,0.21025,0.11375,0.3215,0.33825,0.4685,0.424,0.968,0.3169999999999999,0.376,0.262,0.20575,0.2249999999999999,0.1599999999999999,0.37725,0.4237499999999999,0.27075,0.2115,0.24175,0.294,0.31775,0.15575,0.2259999999999999,0.205,0.3057499999999999,0.176,0.22225,0.15475,0.1639999999999999,0.2967499999999999,0.12275,0.15225,0.26925,0.1064999999999999,0.1574999999999999,0.16725,0.2244999999999999,0.1134999999999999,0.11725,0.17025,0.279,0.079,0.0782499999999999,0.0964999999999999,0.149,0.1465,0.05825,0.237,0.15575,0.251,0.1255,0.146,0.17875,0.0842499999999999,0.11725,0.16575,0.1084999999999999,0.066,0.1109999999999999,0.0852499999999999,0.0812499999999999,0.09025,0.246,0.259,0.1039999999999999,0.1669999999999999,0.17575,0.1139999999999999,0.086,0.11925,0.09375,0.1064999999999999,0.09,0.0855,0.085,0.1277499999999999,0.11025,0.085,0.1674999999999999,0.0785,0.1277499999999999,0.14825,0.0705,0.0424999999999999,0.092,0.119,0.23375,0.1009999999999999,0.15625,0.0414999999999999,0.1305,0.0454999999999999,0.0885,0.05325,0.0212499999999999,0.08725,0.0504999999999999,0.0484999999999999,0.3245,0.11425,0.03875,0.0434999999999999,0.10225,0.05975,0.0827499999999999,0.04875,0.0742499999999999,0.1684999999999999,0.1049999999999999,0.019,0.0399999999999999,0.0399999999999999,0.04675,0.0339999999999999,0.0334999999999999,0.04225,0.022,0.0394999999999999
"Last Temptation of Christ, The (1988)",0.93725,0.93725,0.966,0.92725,0.93725,0.7355,0.65225,0.966,0.744,0.79575,0.93725,0.61525,0.76875,0.28325,0.65225,0.966,0.4225,0.4795,0.91125,0.17525,0.83725,0.42725,0.414,0.2035,0.1987499999999999,0.3545,0.90625,0.1947499999999999,0.45125,0.50425,0.33825,0.27725,0.2967499999999999,0.30125,0.357,0.1765,0.38425,0.05925,0.29525,0.285,0.242,0.29925,0.31425,0.11275,0.1644999999999999,0.2764999999999999,0.22375,0.1704999999999999,0.27225,0.1337499999999999,0.3742499999999999,0.668,0.1887499999999999,0.153,0.2455,0.09975,0.2877499999999999,0.33025,0.1119999999999999,0.14475,0.17975,0.1805,0.20525,0.1342499999999999,0.09875,0.5315,0.16575,0.08675,0.4399999999999999,0.598,0.0845,0.10025,0.2455,0.23025,0.3215,0.10125,0.63425,0.152,0.22825,0.1584999999999999,0.258,0.96175,0.1245,0.1114999999999999,0.131,0.1004999999999999,0.197,0.14175,0.97825,0.38475,0.11675,0.45775,0.195,0.059,0.1159999999999999,0.08825,0.0935,0.1375,0.1282499999999999,0.1257499999999999,0.066,0.1039999999999999,0.10075,0.3035,0.064,0.0687499999999999,0.1277499999999999,0.074,0.0755,0.0802499999999999,0.22975,0.10375,0.03675,0.0989999999999999,0.1317499999999999,0.0632499999999999,0.08975,0.03925,0.0625,0.1952499999999999,0.0755,0.09275,0.028,0.071,0.03925,0.18425,0.03175,0.3705,0.0994999999999999,0.0464999999999999,0.24525,0.05675,0.064,0.1094999999999999,0.04075,0.0359999999999999,0.06125,0.09425,0.0295,0.347,0.0267499999999999,0.0197499999999999,0.03025,0.0767499999999999,0.08725,0.0519999999999999,0.0579999999999999,0.0429999999999999,0.0227499999999999
