movieId,islam,sacrifice,original,wartime,good,greed,drama,vengeance,period piece,weird,mentor,culture clash,catastrophe,betrayal,runaway,prejudice,melancholic,chase,fight scenes,weapons,predictable,dialogue,adaptation,surveillance,first contact,fantasy world,independent film,not funny,life philosophy,survival,unlikely friendships,fun movie,light,british,pornography,transformation,very funny,life & death,stereotypes,death,family,drinking,nudity (full frontal - brief),teen movie,irish accent,indians,camp,childhood,women,underrated,absurd,quirky,desert,alternate history,computer animation,dysfunctional family,classic car,doctors,russian,creativity,1930s,queer,pulp,interracial romance,writers,california,hospital,alter ego,island,sexy,multiple storylines,finnish,too long,brothers,rebellion,censorship,farce,internet,radio,race,new jersey,good music,prison,hotel,film noir,blindness,bollywood,road movie,memory,simple,small town,ensemble cast,texas,nudity (rear),mad scientist,notable nudity,australia,nudity (topless - brief),tokyo,awesome soundtrack,atheism,wilderness,immortality,80s,divorce,god,kidnapping,stand-up comedy,oil,adoption,made for tv,too short,foul language,graphic novel,hip hop,remake,stoner movie,hunting,dreams,san francisco,directorial debut,addiction,time,workplace,new york city,best of 2005,kick-butt women,trilogy,lawyer,no plot,fashion,snakes,french,potential oscar nom,cancer,robert downey jr,unlikeable characters,buddy movie,ghosts/afterlife,reality tv,documentary,father daughter relationship,single father,wine,homeless,shopping,prostitution,los angeles,goth
"Promise, The (Versprechen, Das) (1995)",0.92475,0.4237499999999999,0.5745,0.8460000000000001,0.7577499999999999,0.5585,0.79775,0.5585,0.4,0.5585,0.40175,0.5935,0.42725,0.38375,0.4765,0.3305,0.54825,0.3085,0.2204999999999999,0.1987499999999999,0.23225,0.43225,0.1835,0.181,0.23225,0.30425,0.4765,0.381,0.50375,0.0915,0.70525,0.3017499999999999,0.22875,0.079,0.4004999999999999,0.2614999999999999,0.1987499999999999,0.3984999999999999,0.23375,0.10775,0.23525,0.22925,0.193,0.18225,0.22375,0.124,0.07,0.21375,0.151,0.298,0.20875,0.3525,0.03525,0.27525,0.20375,0.22625,0.688,0.09075,0.4177499999999999,0.11325,0.10525,0.3107499999999999,0.1375,0.33925,0.2604999999999999,0.11475,0.16575,0.09725,0.0742499999999999,0.12075,0.18475,0.591,0.0832499999999999,0.0559999999999999,0.09625,0.15275,0.0504999999999999,0.1357499999999999,0.1044999999999999,0.21175,0.0935,0.11775,0.0855,0.0885,0.0895,0.127,0.05575,0.0984999999999999,0.24275,0.08825,0.05825,0.1982499999999999,0.11625,0.0657499999999999,0.1372499999999999,0.0677499999999999,0.1305,0.27375,0.1465,0.16825,0.079,0.0574999999999999,0.0419999999999999,0.0509999999999999,0.12375,0.079,0.0787499999999999,0.0484999999999999,0.16525,0.05925,0.305,0.1855,0.03975,0.0167499999999999,0.05925,0.019,0.092,0.0292499999999999,0.05175,0.064,0.1322499999999999,0.1104999999999999,0.09425,0.0667499999999999,0.0827499999999999,0.016,0.1099999999999999,0.0459999999999999,0.0399999999999999,0.0954999999999999,0.0205,0.0205,0.03925,0.24425,0.144,0.09625,0.0672499999999999,0.0272499999999999,0.11025,0.04675,0.1882499999999999,0.04225,0.03975,0.0564999999999999,0.059,0.03625,0.0737499999999999,0.0404999999999999,0.066
Mother Night (1996),0.44225,0.44225,0.71325,0.96725,0.51575,0.68675,0.51575,0.68675,0.173,0.61825,0.44375,0.4992499999999999,0.4197499999999999,0.87975,0.4639999999999999,0.38275,0.4992499999999999,0.2214999999999999,0.21225,0.16525,0.184,0.4895,0.971,0.87975,0.2435,0.28925,0.4992499999999999,0.3359999999999999,0.556,0.0999999999999999,0.24075,0.1164999999999999,0.21725,0.253,0.3129999999999999,0.265,0.22525,0.26725,0.1185,0.23325,0.066,0.25575,0.1907499999999999,0.10075,0.3572499999999999,0.0832499999999999,0.11225,0.1195,0.10925,0.42625,0.3199999999999999,0.4395,0.09475,0.11175,0.16125,0.1619999999999999,0.3159999999999999,0.0944999999999999,0.38625,0.1495,0.1169999999999999,0.1505,0.1332499999999999,0.0954999999999999,0.25,0.0832499999999999,0.16325,0.1684999999999999,0.22875,0.1104999999999999,0.151,0.065,0.10875,0.1175,0.0682499999999999,0.11275,0.2395,0.05375,0.303,0.0645,0.131,0.11725,0.24075,0.0825,0.20375,0.1079999999999999,0.0459999999999999,0.1347499999999999,0.28925,0.0832499999999999,0.12375,0.05425,0.04325,0.0775,0.16225,0.04325,0.04325,0.15325,0.0675,0.0792499999999999,0.09725,0.10825,0.05825,0.0374999999999999,0.0635,0.0642499999999999,0.10675,0.10925,0.0524999999999999,0.083,0.20625,0.0549999999999999,0.02975,0.12375,0.0434999999999999,0.0177499999999999,0.0627499999999999,0.03225,0.0675,0.03925,0.092,0.0712499999999999,0.074,0.0775,0.1925,0.1054999999999999,0.05625,0.04825,0.03325,0.092,0.0334999999999999,0.03275,0.04425,0.1004999999999999,0.0459999999999999,0.134,0.0504999999999999,0.026,0.0439999999999999,0.03325,0.03775,0.0334999999999999,0.0242499999999999,0.0324999999999999,0.0712499999999999,0.04025,0.0384999999999999,0.0329999999999999,0.0529999999999999
Golden Earrings (1947),0.63975,0.43525,0.64525,0.8505,0.4915,0.5185,0.6815,0.5185,0.27775,0.46125,0.557,0.5185,0.4287499999999999,0.69925,0.532,0.5375,0.46125,0.50375,0.1372499999999999,0.252,0.26225,0.296,0.14875,0.69925,0.237,0.2604999999999999,0.3057499999999999,0.297,0.52,0.6405,0.26975,0.344,0.2985,0.257,0.253,0.61775,0.2334999999999999,0.3057499999999999,0.1265,0.42925,0.12425,0.18525,0.30125,0.1325,0.387,0.0915,0.687,0.29725,0.1154999999999999,0.267,0.1555,0.17525,0.133,0.10875,0.1387499999999999,0.1322499999999999,0.10525,0.1535,0.11125,0.1215,0.61075,0.2425,0.1589999999999999,0.2905,0.10875,0.27925,0.1619999999999999,0.09925,0.12,0.3732499999999999,0.11525,0.15225,0.16225,0.15225,0.04475,0.276,0.22675,0.05525,0.1892499999999999,0.2995,0.142,0.0757499999999999,0.13,0.2965,0.189,0.136,0.30525,0.1972499999999999,0.49175,0.10025,0.139,0.0292499999999999,0.0265,0.0162499999999999,0.0827499999999999,0.0212499999999999,0.0499999999999999,0.09775,0.2504999999999999,0.03675,0.05675,0.24475,0.0529999999999999,0.0232499999999999,0.2324999999999999,0.0344999999999999,0.04575,0.0222499999999999,0.0695,0.1267499999999999,0.059,0.03775,0.0232499999999999,0.0314999999999999,0.0165,0.062,0.05375,0.0672499999999999,0.08675,0.2017499999999999,0.1109999999999999,0.04625,0.0539999999999999,0.0647499999999999,0.05125,0.0215,0.0292499999999999,0.03825,0.03575,0.071,0.05375,0.10025,0.10725,0.0177499999999999,0.0364999999999999,0.0232499999999999,0.0329999999999999,0.0215,0.05575,0.0215,0.04675,0.0409999999999999,0.0295,0.0785,0.0964999999999999,0.0439999999999999,0.04575,0.03075,0.021
A Walk in the Sun (1945),0.8532500000000001,0.8532500000000001,0.60125,0.945,0.5115,0.4815,0.4815,0.4815,0.346,0.4449999999999999,0.42725,0.4815,0.4912499999999999,0.1745,0.4287499999999999,0.49775,0.4449999999999999,0.31425,0.31425,0.5035,0.25325,0.572,0.28125,0.1347499999999999,0.241,0.22375,0.33925,0.3285,0.3349999999999999,0.45675,0.2395,0.1755,0.28,0.17675,0.1375,0.26075,0.24175,0.645,0.28225,0.23375,0.1709999999999999,0.12075,0.1865,0.09075,0.09175,0.1912499999999999,0.1119999999999999,0.20625,0.10325,0.1937499999999999,0.1545,0.15775,0.23875,0.2015,0.1317499999999999,0.1257499999999999,0.1967499999999999,0.063,0.1044999999999999,0.1375,0.1875,0.1372499999999999,0.23075,0.2135,0.0979999999999999,0.1175,0.1714999999999999,0.1149999999999999,0.17925,0.1679999999999999,0.15925,0.359,0.266,0.0687499999999999,0.05425,0.0215,0.0715,0.0735,0.176,0.0667499999999999,0.2734999999999999,0.11125,0.11175,0.1765,0.28,0.04725,0.1014999999999999,0.2005,0.1365,0.27825,0.062,0.28625,0.31525,0.084,0.08925,0.03975,0.0529999999999999,0.02975,0.10475,0.08,0.04625,0.11125,0.0479999999999999,0.0399999999999999,0.04225,0.0319999999999999,0.0152499999999999,0.0717499999999999,0.0875,0.06175,0.0334999999999999,0.15575,0.03075,0.04525,0.0292499999999999,0.05075,0.06125,0.14425,0.0652499999999999,0.0469999999999999,0.073,0.04625,0.06175,0.04625,0.0569999999999999,0.0165,0.0605,0.0424999999999999,0.0207499999999999,0.0832499999999999,0.04175,0.04175,0.08875,0.03225,0.0384999999999999,0.0237499999999999,0.03275,0.0344999999999999,0.028,0.0374999999999999,0.0165,0.03225,0.0265,0.0182499999999999,0.0329999999999999,0.05025,0.0262499999999999,0.0344999999999999,0.03225
"Farewell to Arms, A (1932)",0.86575,0.86575,0.613,0.9265,0.83525,0.53375,0.4589999999999999,0.44875,0.4335,0.98325,0.473,0.4589999999999999,0.4515,0.408,0.515,0.38525,0.53375,0.312,0.2105,0.2214999999999999,0.1995,0.4195,0.956,0.2027499999999999,0.30125,0.23625,0.27925,0.35775,0.344,0.09175,0.349,0.2065,0.515,0.4257499999999999,0.14675,0.3027499999999999,0.2314999999999999,0.29825,0.1644999999999999,0.3409999999999999,0.15025,0.416,0.18075,0.1885,0.25725,0.0807499999999999,0.154,0.18475,0.26775,0.16075,0.11075,0.1104999999999999,0.4105,0.128,0.1475,0.14175,0.191,0.283,0.2234999999999999,0.135,0.8245,0.1882499999999999,0.1395,0.31375,0.25175,0.083,0.8134999999999999,0.1282499999999999,0.0954999999999999,0.2025,0.175,0.10975,0.25725,0.175,0.062,0.25475,0.0785,0.0752499999999999,0.136,0.05525,0.0685,0.10375,0.0845,0.25,0.368,0.11125,0.1267499999999999,0.0635,0.2269999999999999,0.1099999999999999,0.0765,0.0295,0.03625,0.09075,0.1305,0.05575,0.0474999999999999,0.063,0.073,0.0815,0.05825,0.03125,0.24525,0.05075,0.192,0.0384999999999999,0.0287499999999999,0.132,0.09575,0.11175,0.0625,0.0727499999999999,0.0292499999999999,0.0122499999999999,0.03025,0.1124999999999999,0.1094999999999999,0.0755,0.063,0.10875,0.0615,0.0817499999999999,0.05475,0.05125,0.1064999999999999,0.06125,0.0662499999999999,0.0439999999999999,0.0262499999999999,0.04825,0.2244999999999999,0.0399999999999999,0.12325,0.03475,0.18525,0.0305,0.0524999999999999,0.0712499999999999,0.04425,0.0282499999999999,0.0245,0.04875,0.031,0.1292499999999999,0.0285,0.0807499999999999,0.08725,0.0225,0.0287499999999999
Michael Collins (1996),0.95075,0.8707499999999999,0.95075,0.56175,0.7465,0.7465,0.7465,0.8085,0.95075,0.705,0.56025,0.55425,0.4655,0.495,0.55425,0.55275,0.39825,0.27225,0.379,0.3522499999999999,0.21175,0.3485,0.4742499999999999,0.36675,0.18575,0.3,0.3105,0.34075,0.27225,0.27375,0.345,0.2105,0.2055,0.7685,0.603,0.21325,0.2534999999999999,0.2284999999999999,0.2887499999999999,0.3565,0.14075,0.267,0.243,0.15825,0.99725,0.16675,0.1205,0.1589999999999999,0.1594999999999999,0.3552499999999999,0.10275,0.18725,0.062,0.238,0.1352499999999999,0.14925,0.1937499999999999,0.1175,0.1649999999999999,0.1937499999999999,0.2927499999999999,0.2294999999999999,0.0954999999999999,0.0837499999999999,0.32775,0.0905,0.12,0.1114999999999999,0.1215,0.15375,0.1937499999999999,0.1054999999999999,0.1275,0.16025,0.8154999999999999,0.2165,0.0712499999999999,0.1019999999999999,0.11225,0.1307499999999999,0.145,0.1445,0.15525,0.156,0.081,0.0782499999999999,0.1845,0.09525,0.0702499999999999,0.06125,0.1367499999999999,0.0847499999999999,0.0815,0.0954999999999999,0.0484999999999999,0.1292499999999999,0.0895,0.1129999999999999,0.0725,0.1094999999999999,0.09475,0.0737499999999999,0.04325,0.06175,0.0504999999999999,0.06,0.03275,0.07,0.04575,0.03225,0.1104999999999999,0.04725,0.10125,0.0484999999999999,0.04625,0.0484999999999999,0.079,0.0544999999999999,0.10125,0.05575,0.1144999999999999,0.1154999999999999,0.0524999999999999,0.05925,0.0812499999999999,0.0735,0.06125,0.0529999999999999,0.10325,0.0207499999999999,0.0439999999999999,0.0252499999999999,0.0399999999999999,0.07,0.08775,0.132,0.0379999999999999,0.0459999999999999,0.04625,0.0414999999999999,0.0414999999999999,0.04125,0.04175,0.0225,0.04425,0.0324999999999999,0.024,0.03325,0.0514999999999999
"Davy Crockett, King of the Wild Frontier (1955)",0.916,0.837,0.916,0.52925,0.6475,0.3265,0.3472499999999999,0.485,0.916,0.64575,0.6735,0.351,0.484,0.3095,0.5815,0.485,0.351,0.708,0.63275,0.4872499999999999,0.4125,0.52175,0.27525,0.45025,0.401,0.302,0.20475,0.3385,0.245,0.16625,0.50825,0.83775,0.36475,0.22225,0.2045,0.30825,0.37975,0.3249999999999999,0.26475,0.2945,0.579,0.31225,0.1755,0.1912499999999999,0.1569999999999999,0.953,0.2857499999999999,0.7609999999999999,0.0865,0.2624999999999999,0.1129999999999999,0.24425,0.14775,0.203,0.5415,0.1515,0.33625,0.2405,0.1235,0.22625,0.1252499999999999,0.1297499999999999,0.2817499999999999,0.1624999999999999,0.1545,0.43525,0.12425,0.25975,0.24175,0.14575,0.15875,0.0272499999999999,0.1327499999999999,0.05925,0.16775,0.0944999999999999,0.0712499999999999,0.152,0.1014999999999999,0.32775,0.1649999999999999,0.2965,0.126,0.154,0.10675,0.14075,0.05125,0.0979999999999999,0.3329999999999999,0.3904999999999999,0.3525,0.0627499999999999,0.4405,0.12475,0.18225,0.0464999999999999,0.0792499999999999,0.08725,0.11125,0.2644999999999999,0.05425,0.04975,0.302,0.1689999999999999,0.0584999999999999,0.04675,0.0852499999999999,0.0637499999999999,0.0645,0.079,0.2957499999999999,0.0732499999999999,0.062,0.03575,0.04675,0.0379999999999999,0.0777499999999999,0.126,0.0767499999999999,0.14475,0.074,0.05125,0.42925,0.0675,0.0672499999999999,0.0205,0.08825,0.1365,0.031,0.067,0.0762499999999999,0.17675,0.03575,0.0389999999999999,0.0822499999999999,0.0404999999999999,0.0509999999999999,0.71375,0.1694999999999999,0.0559999999999999,0.0172499999999999,0.0324999999999999,0.0524999999999999,0.03,0.04775,0.09325,0.0354999999999999,0.0737499999999999,0.04125
Robin Hood: Prince of Thieves (1991),0.7677499999999999,0.63775,0.74,0.18225,0.8772500000000001,0.4935,0.5365,0.4649999999999999,0.88425,0.74,0.6865,0.62275,0.8402499999999999,0.52425,0.4347499999999999,0.628,0.3475,0.93425,0.93425,0.93425,0.8402499999999999,0.4862499999999999,0.592,0.44875,0.48075,0.68175,0.16425,0.3125,0.2865,0.1957499999999999,0.2435,0.73325,0.39,0.88425,0.18075,0.3195,0.42025,0.2254999999999999,0.35875,0.2455,0.4469999999999999,0.3289999999999999,0.26525,0.5895,0.40375,0.4125,0.20925,0.31625,0.1564999999999999,0.3612499999999999,0.1272499999999999,0.20625,0.1099999999999999,0.40325,0.1435,0.135,0.1392499999999999,0.1725,0.12475,0.1455,0.11525,0.1415,0.33625,0.1912499999999999,0.0984999999999999,0.16325,0.1074999999999999,0.2214999999999999,0.1892499999999999,0.21925,0.17625,0.0369999999999999,0.0742499999999999,0.1957499999999999,0.2455,0.1327499999999999,0.11525,0.1579999999999999,0.087,0.186,0.079,0.18625,0.1927499999999999,0.0732499999999999,0.0852499999999999,0.3874999999999999,0.1342499999999999,0.0822499999999999,0.0747499999999999,0.1059999999999999,0.11625,0.0732499999999999,0.0707499999999999,0.22425,0.18475,0.1545,0.068,0.11725,0.04925,0.18625,0.155,0.1295,0.43325,0.151,0.0707499999999999,0.076,0.0782499999999999,0.0722499999999999,0.0514999999999999,0.05125,0.0795,0.122,0.1225,0.061,0.04375,0.1322499999999999,0.0687499999999999,0.0499999999999999,0.0637499999999999,0.0822499999999999,0.0665,0.06125,0.1175,0.0439999999999999,0.067,0.0272499999999999,0.05975,0.063,0.03875,0.0574999999999999,0.065,0.1654999999999999,0.0339999999999999,0.0642499999999999,0.0665,0.0895,0.03425,0.14125,0.2264999999999999,0.04825,0.022,0.04475,0.0999999999999999,0.03825,0.0389999999999999,0.0767499999999999,0.0499999999999999,0.0444999999999999,0.175
"Ghost and the Darkness, The (1996)",0.8035000000000001,0.8035000000000001,0.669,0.10575,0.68625,0.59475,0.637,0.712,0.4579999999999999,0.646,0.96875,0.66725,0.54625,0.59475,0.4595,0.67975,0.646,0.68675,0.57625,0.57625,0.5185,0.40175,0.5015,0.5365,0.3492499999999999,0.4842499999999999,0.2867499999999999,0.3355,0.41025,0.8460000000000001,0.21,0.46175,0.28625,0.23375,0.35575,0.35675,0.252,0.21125,0.21,0.284,0.48675,0.399,0.23625,0.1415,0.94175,0.7405,0.3705,0.198,0.18625,0.3472499999999999,0.17375,0.143,0.38325,0.2115,0.48675,0.1252499999999999,0.2095,0.3349999999999999,0.1089999999999999,0.26725,0.0905,0.1332499999999999,0.2614999999999999,0.0895,0.10525,0.3055,0.4885,0.1669999999999999,0.2012499999999999,0.10375,0.10675,0.0364999999999999,0.08725,0.186,0.073,0.0409999999999999,0.09175,0.1225,0.0815,0.17275,0.1395,0.203,0.1257499999999999,0.1054999999999999,0.1014999999999999,0.14975,0.0855,0.21,0.0959999999999999,0.1149999999999999,0.1699999999999999,0.04975,0.09575,0.1084999999999999,0.1525,0.1064999999999999,0.17475,0.14175,0.04825,0.09275,0.0697499999999999,0.22825,0.1099999999999999,0.09675,0.075,0.067,0.1362499999999999,0.0805,0.085,0.12125,0.05325,0.0845,0.0702499999999999,0.0979999999999999,0.062,0.1235,0.0857499999999999,0.9195,0.0717499999999999,0.1624999999999999,0.05175,0.069,0.11225,0.0662499999999999,0.0725,0.0245,0.04425,0.0647499999999999,0.068,0.05175,0.0974999999999999,0.2574999999999999,0.0434999999999999,0.0444999999999999,0.073,0.0514999999999999,0.0645,0.07,0.1322499999999999,0.06125,0.0195,0.0287499999999999,0.0359999999999999,0.028,0.14325,0.05225,0.04825,0.078,0.0469999999999999
In Love and War (1996),0.853,0.853,0.7755000000000001,0.853,0.97325,0.3329999999999999,0.6025,0.37,0.243,0.359,0.5695,0.43975,0.5045,0.52225,0.43975,0.46425,0.63175,0.3385,0.1917499999999999,0.16575,0.4107499999999999,0.2624999999999999,0.727,0.0857499999999999,0.23975,0.1922499999999999,0.52825,0.3994999999999999,0.33125,0.20325,0.6025,0.3365,0.30225,0.0852499999999999,0.1347499999999999,0.23325,0.27175,0.52825,0.23175,0.255,0.206,0.23725,0.241,0.32175,0.10175,0.0675,0.20325,0.2035,0.2885,0.1947499999999999,0.13,0.2289999999999999,0.03875,0.20825,0.1937499999999999,0.1302499999999999,0.15975,0.30525,0.1415,0.1629999999999999,0.067,0.1332499999999999,0.1725,0.241,0.25275,0.062,0.7875000000000001,0.1302499999999999,0.118,0.1084999999999999,0.186,0.0484999999999999,0.0847499999999999,0.0852499999999999,0.0344999999999999,0.03725,0.1004999999999999,0.23225,0.21825,0.0305,0.11875,0.12,0.0785,0.1315,0.083,0.075,0.0534999999999999,0.0667499999999999,0.1619999999999999,0.1377499999999999,0.11175,0.0419999999999999,0.0712499999999999,0.11725,0.1277499999999999,0.1059999999999999,0.0479999999999999,0.0837499999999999,0.05425,0.126,0.0559999999999999,0.05475,0.0737499999999999,0.04125,0.21525,0.03325,0.05525,0.0832499999999999,0.0122499999999999,0.078,0.0314999999999999,0.086,0.0635,0.021,0.0569999999999999,0.0974999999999999,0.073,0.0314999999999999,0.0905,0.083,0.0675,0.05525,0.09775,0.066,0.0817499999999999,0.0182499999999999,0.03375,0.0409999999999999,0.0319999999999999,0.05825,0.0605,0.03575,0.0424999999999999,0.062,0.1215,0.0242499999999999,0.05875,0.0324999999999999,0.0752499999999999,0.0344999999999999,0.0285,0.0504999999999999,0.1004999999999999,0.04975,0.03825,0.0999999999999999,0.03525,0.03225,0.04525
Ghosts of Mississippi (1996),0.85225,0.78525,0.9255,0.16225,0.9255,0.9255,0.9255,0.92425,0.85225,0.4085,0.9855,0.58675,0.68975,0.90725,0.58675,0.9595,0.4097499999999999,0.517,0.22775,0.16275,0.40125,0.2995,0.63875,0.70225,0.3087499999999999,0.27425,0.4097499999999999,0.30825,0.3365,0.212,0.28525,0.2334999999999999,0.141,0.16675,0.27775,0.23525,0.27925,0.28925,0.27125,0.27825,0.3209999999999999,0.10025,0.4842499999999999,0.24025,0.2997499999999999,0.24725,0.0765,0.1555,0.2035,0.389,0.0944999999999999,0.145,0.0514999999999999,0.3405,0.137,0.1415,0.1689999999999999,0.20475,0.16075,0.15225,0.124,0.1435,0.0944999999999999,0.187,0.11725,0.2175,0.23775,0.1175,0.1029999999999999,0.09225,0.1372499999999999,0.02,0.1435,0.2135,0.2825,0.1164999999999999,0.12375,0.1905,0.191,0.44875,0.1865,0.13,0.2455,0.1089999999999999,0.0949999999999999,0.1669999999999999,0.1124999999999999,0.1185,0.10175,0.0885,0.17775,0.0807499999999999,0.134,0.15875,0.0685,0.1435,0.1425,0.2744999999999999,0.0499999999999999,0.0725,0.15625,0.1059999999999999,0.0554999999999999,0.0662499999999999,0.0727499999999999,0.09125,0.05925,0.1089999999999999,0.10175,0.11475,0.154,0.08725,0.09425,0.026,0.0805,0.09625,0.0785,0.0732499999999999,0.14775,0.122,0.0645,0.10675,0.04325,0.07,0.0439999999999999,0.0277499999999999,0.0595,0.03525,0.8225,0.025,0.03025,0.03975,0.03225,0.0875,0.18575,0.1154999999999999,0.0232499999999999,0.0615,0.06225,0.06025,0.0389999999999999,0.09275,0.1387499999999999,0.0444999999999999,0.10475,0.027,0.0305,0.0625,0.031
Paradise Road (1997),0.65775,0.67,0.648,0.8992500000000001,0.648,0.648,0.76525,0.7645,0.44075,0.41125,0.661,0.57575,0.473,0.377,0.50375,0.647,0.4435,0.3582499999999999,0.20875,0.1599999999999999,0.2694999999999999,0.3017499999999999,0.2965,0.12225,0.21925,0.3085,0.4435,0.35275,0.26,0.83725,0.55675,0.139,0.40725,0.3685,0.58475,0.4235,0.2214999999999999,0.473,0.4207499999999999,0.4792499999999999,0.1977499999999999,0.17175,0.2885,0.4982499999999999,0.1609999999999999,0.18025,0.8140000000000001,0.26175,0.9765,0.20825,0.09675,0.17075,0.03725,0.247,0.1579999999999999,0.1815,0.123,0.3047499999999999,0.22125,0.16825,0.1267499999999999,0.1275,0.1367499999999999,0.3512499999999999,0.21625,0.1134999999999999,0.34075,0.087,0.683,0.09975,0.14975,0.1134999999999999,0.0642499999999999,0.14325,0.09975,0.0984999999999999,0.082,0.0989999999999999,0.12325,0.44375,0.10375,0.2927499999999999,0.634,0.119,0.0805,0.1579999999999999,0.1877499999999999,0.264,0.1564999999999999,0.0935,0.1302499999999999,0.4985,0.05025,0.1674999999999999,0.06075,0.17375,0.4825,0.15375,0.33625,0.0812499999999999,0.087,0.0885,0.0449999999999999,0.1569999999999999,0.05025,0.0712499999999999,0.04775,0.0787499999999999,0.0172499999999999,0.12475,0.0835,0.0434999999999999,0.1164999999999999,0.17825,0.0667499999999999,0.0732499999999999,0.05825,0.0767499999999999,0.074,0.0637499999999999,0.05625,0.0484999999999999,0.0354999999999999,0.0574999999999999,0.0474999999999999,0.083,0.062,0.03325,0.0414999999999999,0.0324999999999999,0.1455,0.063,0.0539999999999999,0.2867499999999999,0.193,0.0489999999999999,0.03325,0.0237499999999999,0.03575,0.068,0.05675,0.0944999999999999,0.0374999999999999,0.06125,0.072,0.082,0.14525,0.0364999999999999,0.023
Wag the Dog (1997),0.989,0.8779999999999999,0.8819999999999999,0.8779999999999999,0.7597499999999999,0.8819999999999999,0.7597499999999999,0.76275,0.20775,0.62525,0.54225,0.7597499999999999,0.49075,0.8819999999999999,0.5195,0.3405,0.66325,0.3095,0.2175,0.4802499999999999,0.23925,0.64825,0.56775,0.917,0.2304999999999999,0.3575,0.50925,0.268,0.311,0.1265,0.22575,0.4207499999999999,0.5245,0.268,0.3452499999999999,0.22525,0.60125,0.4095,0.283,0.25275,0.15875,0.18025,0.267,0.1134999999999999,0.26775,0.0855,0.2279999999999999,0.1109999999999999,0.1604999999999999,0.3015,0.9475,0.50925,0.1029999999999999,0.2334999999999999,0.177,0.2075,0.2209999999999999,0.593,0.20825,0.23225,0.121,0.275,0.128,0.1614999999999999,0.27275,0.2075,0.1327499999999999,0.131,0.15375,0.30825,0.2165,0.1124999999999999,0.074,0.1297499999999999,0.08975,0.274,0.3219999999999999,0.1982499999999999,0.139,0.0994999999999999,0.14875,0.1049999999999999,0.1795,0.1312499999999999,0.11275,0.10475,0.13,0.0755,0.142,0.11825,0.15175,0.27775,0.05725,0.086,0.14875,0.04775,0.0479999999999999,0.1649999999999999,0.0885,0.1054999999999999,0.1034999999999999,0.0725,0.03325,0.0504999999999999,0.06075,0.1099999999999999,0.0655,0.0655,0.145,0.05125,0.09675,0.0444999999999999,0.17375,0.0825,0.0787499999999999,0.029,0.091,0.04875,0.0807499999999999,0.05175,0.1164999999999999,0.0737499999999999,0.06225,0.09925,0.0702499999999999,0.0755,0.06075,0.0429999999999999,0.11575,0.1245,0.05625,0.0637499999999999,0.03725,0.0737499999999999,0.0637499999999999,0.1922499999999999,0.0895,0.059,0.0287499999999999,0.308,0.0544999999999999,0.05575,0.023,0.0434999999999999,0.05425,0.0227499999999999,0.04525,0.06025,0.0409999999999999
"Man in the Iron Mask, The (1998)",0.3854999999999999,0.40925,0.7155,0.12175,0.72625,0.38575,0.585,0.5245,0.81175,0.5805,0.57075,0.585,0.81775,0.59025,0.51125,0.3725,0.3462499999999999,0.5925,0.81775,0.5925,0.81775,0.5645,0.819,0.3685,0.3735,0.35,0.1942499999999999,0.32275,0.36075,0.1654999999999999,0.2229999999999999,0.364,0.2425,0.1327499999999999,0.196,0.27025,0.2935,0.25075,0.2564999999999999,0.35975,0.3712499999999999,0.143,0.1865,0.66,0.22825,0.2604999999999999,0.10525,0.1937499999999999,0.247,0.31575,0.1915,0.20425,0.085,0.27525,0.18675,0.1912499999999999,0.179,0.16725,0.0725,0.21575,0.1352499999999999,0.1367499999999999,0.174,0.1425,0.1445,0.16875,0.11725,0.1589999999999999,0.16425,0.12475,0.16825,0.04375,0.0832499999999999,0.3864999999999999,0.22475,0.0797499999999999,0.0984999999999999,0.19,0.04625,0.1535,0.21225,0.0727499999999999,0.351,0.084,0.09425,0.1564999999999999,0.08925,0.0584999999999999,0.1397499999999999,0.0895,0.10375,0.22925,0.0842499999999999,0.1654999999999999,0.11175,0.0765,0.05125,0.1185,0.05375,0.0615,0.1292499999999999,0.0905,0.12475,0.0499999999999999,0.069,0.1084999999999999,0.09025,0.0752499999999999,0.03225,0.0667499999999999,0.14225,0.15175,0.0845,0.0534999999999999,0.0655,0.6395,0.0642499999999999,0.04275,0.0802499999999999,0.0747499999999999,0.1024999999999999,0.05575,0.0787499999999999,0.0549999999999999,0.065,0.027,0.0579999999999999,0.0752499999999999,0.0675,0.073,0.11825,0.05575,0.32075,0.0379999999999999,0.0777499999999999,0.1139999999999999,0.04125,0.03425,0.0767499999999999,0.05275,0.0235,0.03275,0.06225,0.085,0.0444999999999999,0.0267499999999999,0.0424999999999999,0.03475,0.05725
