movieId,culture clash,runaway,independent film,drama,betrayal,weird,good,greed,melancholic,islam,original,wartime,mentor,drinking,period piece,dialogue,prejudice,sacrifice,vengeance,light,adaptation,catastrophe,unlikely friendships,life & death,british,survival,death,surveillance,weapons,fun movie,chase,childhood,pornography,life philosophy,fight scenes,very funny,transformation,not funny,nudity (full frontal - brief),predictable,film noir,family,fantasy world,1930s,good music,first contact,censorship,too long,stereotypes,rebellion,absurd,quirky,underrated,camp,dysfunctional family,irish accent,women,doctors,awesome soundtrack,hospital,classic car,brothers,indians,queer,alternate history,sexy,teen movie,creativity,multiple storylines,small town,bollywood,nudity (topless - brief),russian,ensemble cast,prison,alter ego,california,desert,hotel,computer animation,writers,race,simple,tokyo,memory,blindness,atheism,farce,interracial romance,radio,road movie,wilderness,foul language,island,directorial debut,god,new jersey,80s,dreams,lawyer,divorce,best of 2005,addiction,mad scientist,finnish,oil,potential oscar nom,pulp,french,hunting,texas,nudity (rear),made for tv,workplace,stoner movie,australia,adoption,new york city,documentary,internet,time,immortality,notable nudity,graphic novel,cancer,san francisco,stand-up comedy,kidnapping,father daughter relationship,trilogy,robert downey jr,snakes,wine,buddy movie,prostitution,ghosts/afterlife,too short,hip hop,no plot,fashion,homeless,goth,kick-butt women,unlikeable characters,los angeles,single father,reality tv,remake,shopping
"African Queen, The (1951)",0.97075,0.96375,0.71225,0.97075,0.90425,0.97075,0.9085,0.97075,0.8540000000000001,0.3205,0.7655000000000001,0.78775,0.7702500000000001,0.71225,0.3435,0.6505,0.66675,0.66675,0.34275,0.96375,0.4932499999999999,0.4905,0.7702500000000001,0.31225,0.45925,0.4135,0.3195,0.17825,0.3652499999999999,0.703,0.3652499999999999,0.393,0.13,0.411,0.2877499999999999,0.53025,0.39825,0.31975,0.193,0.3652499999999999,0.60875,0.1982499999999999,0.289,0.33325,0.24125,0.3409999999999999,0.152,0.14225,0.2905,0.1104999999999999,0.284,0.23925,0.24125,0.1815,0.1262499999999999,0.15275,0.0959999999999999,0.1149999999999999,0.17025,0.0915,0.23975,0.16075,0.292,0.25075,0.198,0.21475,0.419,0.2244999999999999,0.1225,0.18725,0.144,0.1272499999999999,0.0847499999999999,0.1074999999999999,0.1024999999999999,0.0999999999999999,0.34025,0.475,0.22325,0.18575,0.1887499999999999,0.11625,0.265,0.0697499999999999,0.0905,0.133,0.10375,0.7125,0.3555,0.17275,0.23025,0.28075,0.066,0.21,0.1119999999999999,0.063,0.0735,0.0745,0.0737499999999999,0.03925,0.1915,0.04925,0.05775,0.1785,0.0484999999999999,0.1569999999999999,0.04475,0.1545,0.0489999999999999,0.2259999999999999,0.1139999999999999,0.03475,0.06025,0.05625,0.075,0.09025,0.0404999999999999,0.05225,0.03175,0.0652499999999999,0.1912499999999999,0.0524999999999999,0.04575,0.029,0.0444999999999999,0.12225,0.0842499999999999,0.05375,0.03575,0.0802499999999999,0.0364999999999999,0.26425,0.0404999999999999,0.059,0.05425,0.0579999999999999,0.069,0.0235,0.06225,0.0974999999999999,0.03425,0.0172499999999999,0.05575,0.0707499999999999,0.0349999999999999,0.0197499999999999,0.0277499999999999,0.024,0.0182499999999999
Platoon (1986),0.9795,0.965,0.9935,0.96975,0.9235,0.968,0.96975,0.968,0.8972500000000001,0.8865000000000001,0.839,0.9935,0.762,0.8507499999999999,0.63875,0.8972500000000001,0.762,0.762,0.9235,0.68325,0.62,0.52375,0.567,0.5445,0.33175,0.66025,0.5155,0.47675,0.76325,0.727,0.76325,0.415,0.48475,0.2955,0.76325,0.534,0.37375,0.389,0.4685,0.35975,0.31275,0.24925,0.4765,0.2115,0.50075,0.3155,0.3209999999999999,0.258,0.46175,0.185,0.26125,0.31125,0.376,0.423,0.2495,0.272,0.14275,0.1584999999999999,0.4237499999999999,0.2299999999999999,0.294,0.254,0.22075,0.206,0.3175,0.23075,0.185,0.1382499999999999,0.33175,0.20775,0.0835,0.2905,0.172,0.4842499999999999,0.1704999999999999,0.38375,0.23575,0.1895,0.15825,0.20675,0.1365,0.177,0.23025,0.1975,0.17525,0.204,0.091,0.18,0.1277499999999999,0.1545,0.1124999999999999,0.11925,0.46125,0.10175,0.21225,0.091,0.15775,0.351,0.1169999999999999,0.0647499999999999,0.1069999999999999,0.1435,0.486,0.3155,0.151,0.0662499999999999,0.12275,0.17025,0.0635,0.20725,0.128,0.0857499999999999,0.0732499999999999,0.0564999999999999,0.39475,0.05825,0.0755,0.11125,0.059,0.072,0.0915,0.0369999999999999,0.0974999999999999,0.26075,0.0742499999999999,0.092,0.08,0.0807499999999999,0.05425,0.15275,0.10425,0.2334999999999999,0.0354999999999999,0.2435,0.06025,0.0682499999999999,0.05575,0.04375,0.05225,0.03825,0.05825,0.0712499999999999,0.05075,0.0752499999999999,0.11325,0.0255,0.0514999999999999,0.0314999999999999,0.0359999999999999
Paths of Glory (1957),0.98125,0.96475,0.95075,0.98125,0.9005000000000001,0.98125,0.94475,0.98125,0.9715,0.699,0.82175,0.95075,0.72575,0.9425,0.391,0.96475,0.72575,0.72575,0.65725,0.7849999999999999,0.86775,0.4459999999999999,0.37275,0.5665,0.53625,0.4014999999999999,0.65525,0.51,0.4815,0.33975,0.38225,0.255,0.4872499999999999,0.29425,0.33975,0.399,0.374,0.3682499999999999,0.4419999999999999,0.27,0.9425,0.17325,0.17275,0.15625,0.33675,0.204,0.4872499999999999,0.21025,0.25225,0.35,0.6365,0.574,0.278,0.357,0.2339999999999999,0.15225,0.15725,0.17275,0.19,0.23075,0.3,0.2204999999999999,0.0785,0.22725,0.17325,0.411,0.0964999999999999,0.14825,0.1805,0.1957499999999999,0.1382499999999999,0.26625,0.1987499999999999,0.21975,0.187,0.2175,0.22125,0.25275,0.2897499999999999,0.247,0.1024999999999999,0.09425,0.32225,0.288,0.15925,0.18525,0.0825,0.3209999999999999,0.0969999999999999,0.0815,0.1714999999999999,0.1392499999999999,0.0984999999999999,0.11425,0.23025,0.078,0.08,0.064,0.10475,0.27725,0.22675,0.14725,0.12275,0.18325,0.15875,0.183,0.0787499999999999,0.1337499999999999,0.57825,0.1159999999999999,0.1069999999999999,0.1109999999999999,0.11775,0.33775,0.1714999999999999,0.0725,0.05775,0.09275,0.0999999999999999,0.069,0.0827499999999999,0.05025,0.0255,0.0645,0.0334999999999999,0.1195,0.08775,0.0564999999999999,0.0549999999999999,0.10175,0.04275,0.0745,0.1505,0.03675,0.136,0.0247499999999999,0.031,0.03425,0.06025,0.0389999999999999,0.0544999999999999,0.04875,0.03425,0.0662499999999999,0.0379999999999999,0.0147499999999999,0.0277499999999999,0.0167499999999999,0.0142499999999999
12 Angry Men (1957),0.98625,0.9805,0.92125,0.98625,0.95825,0.98625,0.9735,0.98625,0.9805,0.71925,0.91725,0.18325,0.78575,0.92125,0.23325,0.9805,0.86025,0.51475,0.8700000000000001,0.8975,0.4075,0.508,0.5115,0.7677499999999999,0.302,0.23825,0.38375,0.642,0.35975,0.36375,0.35975,0.52075,0.3065,0.4745,0.237,0.422,0.34775,0.37825,0.28325,0.35975,0.92125,0.24525,0.148,0.25775,0.38725,0.3025,0.2534999999999999,0.21275,0.3625,0.23175,0.295,0.2234999999999999,0.376,0.1267499999999999,0.29425,0.17475,0.0989999999999999,0.25525,0.277,0.2334999999999999,0.3585,0.27225,0.16375,0.18425,0.22225,0.1555,0.18575,0.32525,0.31525,0.2475,0.1977499999999999,0.23625,0.0657499999999999,0.7849999999999999,0.143,0.24725,0.1614999999999999,0.1397499999999999,0.263,0.2249999999999999,0.22625,0.2314999999999999,0.4995,0.1094999999999999,0.1465,0.18525,0.17675,0.15425,0.0717499999999999,0.15175,0.11875,0.135,0.16925,0.1144999999999999,0.4495,0.0994999999999999,0.15625,0.1134999999999999,0.251,0.74725,0.16175,0.125,0.15675,0.13,0.0434999999999999,0.10175,0.10525,0.1154999999999999,0.0675,0.08875,0.09675,0.04725,0.14275,0.1245,0.205,0.0459999999999999,0.0524999999999999,0.21475,0.078,0.149,0.1654999999999999,0.0265,0.025,0.0344999999999999,0.0682499999999999,0.0752499999999999,0.10825,0.05925,0.075,0.0737499999999999,0.0642499999999999,0.0885,0.0454999999999999,0.0762499999999999,0.0544999999999999,0.0469999999999999,0.05275,0.03525,0.0727499999999999,0.0277499999999999,0.1159999999999999,0.021,0.03075,0.03825,0.0329999999999999,0.0449999999999999,0.0772499999999999,0.0265,0.0202499999999999
Lawrence of Arabia (1962),0.981,0.96775,0.94825,0.981,0.94825,0.981,0.96775,0.981,0.967,0.881,0.7665,0.7095,0.91125,0.94075,0.94825,0.967,0.7425,0.7425,0.55575,0.7715000000000001,0.43225,0.4892499999999999,0.33975,0.4645,0.69375,0.187,0.20725,0.21225,0.3315,0.21675,0.3315,0.40475,0.2514999999999999,0.3,0.28,0.3269999999999999,0.4405,0.3445,0.27,0.3315,0.28525,0.11025,0.4479999999999999,0.33225,0.73525,0.245,0.2967499999999999,0.9275,0.1069999999999999,0.421,0.2155,0.18575,0.2524999999999999,0.16625,0.1604999999999999,0.2244999999999999,0.14175,0.15,0.4609999999999999,0.14175,0.18,0.22775,0.372,0.1875,0.17175,0.1435,0.11525,0.23475,0.193,0.1317499999999999,0.2475,0.1104999999999999,0.12325,0.16925,0.127,0.1952499999999999,0.20975,0.98425,0.151,0.2385,0.1159999999999999,0.16175,0.21725,0.18,0.1272499999999999,0.1292499999999999,0.1079999999999999,0.1317499999999999,0.10875,0.1337499999999999,0.1937499999999999,0.25775,0.1059999999999999,0.1149999999999999,0.1325,0.18225,0.0647499999999999,0.1245,0.1915,0.05675,0.0742499999999999,0.091,0.0635,0.18175,0.0305,0.1282499999999999,0.085,0.1139999999999999,0.05525,0.0797499999999999,0.1317499999999999,0.065,0.1282499999999999,0.0479999999999999,0.21325,0.1079999999999999,0.0494999999999999,0.0569999999999999,0.0519999999999999,0.068,0.1525,0.2985,0.0424999999999999,0.05375,0.03325,0.0732499999999999,0.0807499999999999,0.03775,0.04825,0.10975,0.09025,0.155,0.0434999999999999,0.05775,0.04325,0.0692499999999999,0.04325,0.0295,0.0459999999999999,0.0554999999999999,0.0319999999999999,0.04525,0.0605,0.0369999999999999,0.05575,0.0152499999999999,0.022,0.0192499999999999,0.022
Apocalypse Now (1979),0.97425,0.98,0.96875,0.97425,0.8492500000000001,0.98175,0.90325,0.97425,0.98,0.49275,0.8245,0.96875,0.4419999999999999,0.7869999999999999,0.3239999999999999,0.98,0.5185,0.591,0.90525,0.7925,0.8847499999999999,0.48775,0.25925,0.51825,0.2975,0.6975,0.5815,0.598,0.55925,0.296,0.43125,0.1905,0.53,0.31825,0.3502499999999999,0.44775,0.3325,0.3745,0.32775,0.3522499999999999,0.3175,0.10825,0.284,0.11825,0.39725,0.24575,0.39925,0.80975,0.2125,0.175,0.5775,0.60075,0.3159999999999999,0.3335,0.245,0.2784999999999999,0.1735,0.1785,0.39725,0.2455,0.2334999999999999,0.1877499999999999,0.11025,0.206,0.2045,0.2764999999999999,0.1044999999999999,0.18375,0.2684999999999999,0.10925,0.072,0.308,0.14375,0.208,0.1322499999999999,0.7595000000000001,0.241,0.3265,0.368,0.12325,0.1134999999999999,0.05975,0.1835,0.25,0.14725,0.1654999999999999,0.0817499999999999,0.1714999999999999,0.0935,0.08975,0.16575,0.32275,0.15025,0.1245,0.15575,0.146,0.073,0.1164999999999999,0.1124999999999999,0.04525,0.131,0.1332499999999999,0.4822499999999999,0.24575,0.0925,0.1039999999999999,0.0785,0.10075,0.1875,0.24125,0.10725,0.09725,0.064,0.05975,0.422,0.0722499999999999,0.0625,0.082,0.0692499999999999,0.0454999999999999,0.0745,0.0984999999999999,0.05025,0.1144999999999999,0.03925,0.0494999999999999,0.0797499999999999,0.05975,0.04075,0.16025,0.065,0.152,0.04925,0.1185,0.071,0.024,0.0292499999999999,0.0292499999999999,0.0697499999999999,0.0202499999999999,0.03475,0.0767499999999999,0.0449999999999999,0.05725,0.05525,0.014,0.0339999999999999,0.021,0.025
Ran (1985),0.9785,0.98375,0.94325,0.9785,0.87025,0.98375,0.94325,0.9785,0.9895,0.4265,0.891,0.6935,0.40925,0.94325,0.5825,0.98375,0.3349999999999999,0.4147499999999999,0.87375,0.7722500000000001,0.64075,0.505,0.2857499999999999,0.67575,0.31725,0.299,0.4379999999999999,0.711,0.622,0.22575,0.264,0.44675,0.357,0.26375,0.494,0.3964999999999999,0.44925,0.353,0.287,0.262,0.7907500000000001,0.303,0.297,0.2244999999999999,0.4565,0.1945,0.1405,0.8492500000000001,0.1725,0.25025,0.3884999999999999,0.53675,0.2754999999999999,0.08975,0.48975,0.2284999999999999,0.1599999999999999,0.14675,0.304,0.1935,0.20925,0.8045,0.3409999999999999,0.20575,0.17525,0.28825,0.0949999999999999,0.3149999999999999,0.21125,0.10975,0.34875,0.23525,0.131,0.09575,0.1089999999999999,0.34325,0.11275,0.34875,0.135,0.12225,0.10475,0.073,0.24175,0.57375,0.087,0.41025,0.12225,0.2185,0.1084999999999999,0.0379999999999999,0.14375,0.384,0.05875,0.1257499999999999,0.156,0.3365,0.0642499999999999,0.05925,0.2654999999999999,0.06025,0.18225,0.124,0.09575,0.149,0.03225,0.176,0.0717499999999999,0.0832499999999999,0.143,0.1564999999999999,0.10775,0.0795,0.08775,0.0815,0.143,0.06175,0.1029999999999999,0.04825,0.071,0.059,0.04375,0.2025,0.06125,0.0817499999999999,0.05525,0.0399999999999999,0.14125,0.137,0.12175,0.20525,0.0409999999999999,0.129,0.0657499999999999,0.03475,0.0615,0.05225,0.0282499999999999,0.03175,0.1029999999999999,0.081,0.04725,0.0732499999999999,0.17175,0.05425,0.02975,0.04125,0.0277499999999999,0.0295,0.0162499999999999
Henry V (1989),0.85375,0.84375,0.84375,0.8752500000000001,0.84375,0.85375,0.85375,0.73475,0.70625,0.7875000000000001,0.73225,0.83375,0.837,0.585,0.84375,0.7225,0.44725,0.44725,0.379,0.621,0.73675,0.47775,0.23625,0.22525,0.8367500000000001,0.0875,0.292,0.43525,0.3055,0.32475,0.24775,0.3275,0.26975,0.2514999999999999,0.37675,0.2985,0.51825,0.368,0.32425,0.1564999999999999,0.28525,0.14925,0.26525,0.1579999999999999,0.242,0.1589999999999999,0.26225,0.184,0.1322499999999999,0.24625,0.303,0.1975,0.2887499999999999,0.32425,0.27975,0.15,0.2269999999999999,0.17175,0.18125,0.078,0.1932499999999999,0.16075,0.0762499999999999,0.27575,0.23325,0.3329999999999999,0.16325,0.32675,0.133,0.11275,0.14425,0.09225,0.0832499999999999,0.1475,0.1009999999999999,0.3117499999999999,0.0632499999999999,0.1397499999999999,0.1159999999999999,0.19,0.09225,0.09025,0.0712499999999999,0.0964999999999999,0.0665,0.1315,0.1285,0.2012499999999999,0.14125,0.09425,0.05025,0.1019999999999999,0.1059999999999999,0.0994999999999999,0.57925,0.0707499999999999,0.09375,0.0797499999999999,0.07,0.061,0.2027499999999999,0.1119999999999999,0.09225,0.0949999999999999,0.05125,0.0755,0.0725,0.11725,0.39625,0.0459999999999999,0.0449999999999999,0.0752499999999999,0.16325,0.10475,0.0635,0.066,0.0642499999999999,0.09525,0.0399999999999999,0.087,0.0509999999999999,0.45675,0.08975,0.1925,0.0319999999999999,0.059,0.0832499999999999,0.0469999999999999,0.088,0.0519999999999999,0.1465,0.0855,0.082,0.0489999999999999,0.0409999999999999,0.0662499999999999,0.08775,0.0434999999999999,0.04125,0.0722499999999999,0.023,0.1297499999999999,0.08725,0.0529999999999999,0.0165,0.03975,0.04625,0.0305,0.0135
"Right Stuff, The (1983)",0.8999999999999999,0.9655,0.9655,0.8999999999999999,0.95975,0.8700000000000001,0.8700000000000001,0.8067500000000001,0.67,0.9655,0.786,0.3355,0.849,0.66725,0.95975,0.66725,0.96175,0.849,0.3139999999999999,0.713,0.93825,0.67875,0.4389999999999999,0.2194999999999999,0.37625,0.53825,0.301,0.361,0.62225,0.79325,0.587,0.487,0.178,0.29325,0.43025,0.4455,0.535,0.351,0.3349999999999999,0.62225,0.15725,0.3259999999999999,0.4812499999999999,0.20325,0.33925,0.65925,0.1535,0.50825,0.20325,0.27025,0.31625,0.1897499999999999,0.3359999999999999,0.1154999999999999,0.20925,0.27725,0.15475,0.33625,0.33925,0.16225,0.30825,0.1357499999999999,0.471,0.118,0.3057499999999999,0.1629999999999999,0.20425,0.298,0.1937499999999999,0.185,0.1535,0.17325,0.27375,0.50625,0.1175,0.14375,0.4775,0.4439999999999999,0.16925,0.27,0.1372499999999999,0.74225,0.2345,0.0959999999999999,0.197,0.11425,0.19,0.17275,0.1325,0.205,0.10825,0.10475,0.20325,0.1905,0.10325,0.137,0.1054999999999999,0.53125,0.2025,0.08625,0.06075,0.06175,0.0504999999999999,0.33675,0.0384999999999999,0.17925,0.091,0.17775,0.0359999999999999,0.12375,0.23375,0.11225,0.2554999999999999,0.0695,0.1277499999999999,0.142,0.0534999999999999,0.12075,0.0667499999999999,0.1019999999999999,0.3894999999999999,0.24525,0.0655,0.023,0.09875,0.0762499999999999,0.0727499999999999,0.0687499999999999,0.066,0.09525,0.0459999999999999,0.12,0.0464999999999999,0.1347499999999999,0.03825,0.10675,0.09175,0.03225,0.04475,0.05225,0.03925,0.0295,0.0712499999999999,0.0275,0.087,0.0394999999999999,0.026,0.0255,0.0267499999999999
"Boot, Das (Boat, The) (1981)",0.97775,0.937,0.93675,0.97775,0.9725,0.97775,0.9135,0.97775,0.937,0.52225,0.8095000000000001,0.9665,0.63125,0.8174999999999999,0.47775,0.937,0.63125,0.63125,0.65675,0.6395,0.67475,0.53925,0.44875,0.505,0.50075,0.6695,0.289,0.33125,0.471,0.372,0.3652499999999999,0.25525,0.3615,0.2917499999999999,0.372,0.4649999999999999,0.37275,0.383,0.46525,0.3652499999999999,0.3415,0.139,0.27625,0.16675,0.536,0.2314999999999999,0.1845,0.85575,0.3189999999999999,0.1215,0.26075,0.23675,0.27775,0.1855,0.264,0.2279999999999999,0.11175,0.16325,0.4067499999999999,0.18125,0.23475,0.20875,0.178,0.18425,0.19,0.2095,0.11125,0.1405,0.2175,0.15725,0.20375,0.196,0.253,0.396,0.14825,0.24975,0.1564999999999999,0.3057499999999999,0.142,0.16775,0.0812499999999999,0.1365,0.24725,0.31325,0.0702499999999999,0.1317499999999999,0.05575,0.141,0.15875,0.1679999999999999,0.1144999999999999,0.129,0.175,0.127,0.1634999999999999,0.0802499999999999,0.0747499999999999,0.1664999999999999,0.08725,0.0419999999999999,0.073,0.1574999999999999,0.09875,0.22775,0.26375,0.24325,0.14,0.0805,0.08975,0.2155,0.1089999999999999,0.1307499999999999,0.1029999999999999,0.0825,0.212,0.0695,0.0439999999999999,0.04525,0.0655,0.0605,0.0895,0.0285,0.04775,0.0549999999999999,0.03875,0.05025,0.0797499999999999,0.05225,0.0534999999999999,0.1267499999999999,0.0389999999999999,0.0727499999999999,0.03925,0.0795,0.0667499999999999,0.04525,0.0364999999999999,0.03325,0.04425,0.0255,0.0292499999999999,0.0837499999999999,0.04875,0.0374999999999999,0.03325,0.023,0.0394999999999999,0.0137499999999999,0.017
Glory (1989),0.95875,0.98375,0.98375,0.998,0.9775,0.95875,0.998,0.95875,0.74725,0.9785,0.77325,0.954,0.98375,0.79125,0.9775,0.73825,0.98375,0.98375,0.65775,0.75075,0.7967500000000001,0.67375,0.6345,0.3705,0.45925,0.5785,0.4762499999999999,0.3235,0.7735000000000001,0.7475,0.7735000000000001,0.44575,0.2194999999999999,0.32725,0.7735000000000001,0.536,0.39,0.38775,0.47175,0.3532499999999999,0.3602499999999999,0.38575,0.2674999999999999,0.23625,0.6005,0.21325,0.2965,0.1977499999999999,0.53475,0.54725,0.18575,0.1955,0.43925,0.3984999999999999,0.2299999999999999,0.51325,0.15525,0.218,0.36775,0.244,0.18725,0.372,0.3535,0.22025,0.3735,0.204,0.4455,0.15075,0.2234999999999999,0.204,0.21725,0.1337499999999999,0.15425,0.525,0.1785,0.245,0.2345,0.2915,0.09625,0.22825,0.087,0.5555,0.1825,0.128,0.0925,0.156,0.10625,0.1917499999999999,0.2204999999999999,0.1445,0.1619999999999999,0.09875,0.25725,0.155,0.15125,0.0835,0.1755,0.2105,0.0722499999999999,0.1079999999999999,0.0712499999999999,0.0832499999999999,0.1029999999999999,0.1375,0.11275,0.0544999999999999,0.1104999999999999,0.1019999999999999,0.05625,0.073,0.1704999999999999,0.1124999999999999,0.1337499999999999,0.072,0.16375,0.118,0.087,0.1164999999999999,0.04325,0.0752499999999999,0.13,0.0474999999999999,0.0792499999999999,0.15,0.09575,0.10225,0.1139999999999999,0.0627499999999999,0.0797499999999999,0.06225,0.08675,0.1114999999999999,0.0369999999999999,0.245,0.0399999999999999,0.1325,0.0695,0.0775,0.04725,0.04475,0.0464999999999999,0.074,0.05875,0.04225,0.0544999999999999,0.05975,0.0454999999999999,0.03575,0.0252499999999999
"Bridge on the River Kwai, The (1957)",0.99625,0.99625,0.953,0.99625,0.8912500000000001,0.99625,0.99625,0.981,0.87225,0.64275,0.7825,0.953,0.93275,0.8935,0.7577499999999999,0.87225,0.93275,0.93275,0.61075,0.8342499999999999,0.8927499999999999,0.52275,0.506,0.22825,0.8967499999999999,0.7295,0.31875,0.3339999999999999,0.4835,0.4722499999999999,0.394,0.32075,0.1679999999999999,0.26175,0.394,0.4125,0.35975,0.3834999999999999,0.3502499999999999,0.32925,0.38075,0.2254999999999999,0.47975,0.1785,0.574,0.20575,0.128,0.43425,0.32675,0.24525,0.33125,0.1885,0.25175,0.95025,0.238,0.22925,0.10025,0.23025,0.40225,0.37375,0.25625,0.22375,0.186,0.2445,0.23575,0.18125,0.16725,0.1555,0.198,0.1505,0.18175,0.16325,0.21025,0.18425,0.63775,0.1684999999999999,0.27875,0.546,0.14725,0.202,0.09375,0.139,0.22325,0.3934999999999999,0.0782499999999999,0.1094999999999999,0.04725,0.2355,0.20475,0.16725,0.143,0.10075,0.2012499999999999,0.30025,0.1039999999999999,0.04475,0.0792499999999999,0.1669999999999999,0.09225,0.069,0.0944999999999999,0.0969999999999999,0.05775,0.1977499999999999,0.089,0.10675,0.066,0.10175,0.10175,0.1295,0.0615,0.0802499999999999,0.0682499999999999,0.1099999999999999,0.1415,0.125,0.04875,0.0625,0.0394999999999999,0.0642499999999999,0.11325,0.03475,0.0434999999999999,0.03075,0.0339999999999999,0.1415,0.0702499999999999,0.05125,0.0642499999999999,0.0999999999999999,0.04075,0.1149999999999999,0.0807499999999999,0.092,0.065,0.04725,0.05125,0.0225,0.0564999999999999,0.0677499999999999,0.0359999999999999,0.02,0.0514999999999999,0.04325,0.05125,0.0227499999999999,0.029,0.0207499999999999,0.0354999999999999
"Great Escape, The (1963)",0.9735,0.91175,0.92925,0.9735,0.95625,0.9735,0.913,0.9735,0.6965,0.82325,0.8300000000000001,0.92925,0.928,0.9065,0.7689999999999999,0.6965,0.847,0.847,0.62975,0.91175,0.819,0.5275,0.72125,0.3149999999999999,0.6945,0.8082499999999999,0.26525,0.499,0.7965,0.69475,0.83775,0.4669999999999999,0.1912499999999999,0.2804999999999999,0.7965,0.4835,0.35375,0.3602499999999999,0.4245,0.62475,0.382,0.3215,0.31725,0.214,0.482,0.2905,0.1367499999999999,0.5825,0.4375,0.3077499999999999,0.2279999999999999,0.24875,0.349,0.9705,0.1975,0.24325,0.118,0.23875,0.45775,0.236,0.3005,0.298,0.22925,0.274,0.2857499999999999,0.217,0.257,0.16025,0.1947499999999999,0.2885,0.18175,0.216,0.2815,0.8885000000000001,0.9915,0.2165,0.31875,0.37825,0.16575,0.23125,0.136,0.2827499999999999,0.27475,0.1169999999999999,0.0984999999999999,0.23975,0.0524999999999999,0.2284999999999999,0.15425,0.17075,0.1892499999999999,0.17525,0.2885,0.1825,0.16025,0.0379999999999999,0.1272499999999999,0.31,0.08675,0.09275,0.0727499999999999,0.1175,0.0772499999999999,0.12,0.10475,0.1257499999999999,0.1104999999999999,0.1365,0.0837499999999999,0.23225,0.14275,0.086,0.1245,0.0675,0.15475,0.17475,0.0569999999999999,0.0722499999999999,0.05975,0.0777499999999999,0.1987499999999999,0.0379999999999999,0.0484999999999999,0.05175,0.067,0.139,0.0767499999999999,0.1355,0.0564999999999999,0.1445,0.06175,0.1475,0.0459999999999999,0.18025,0.05075,0.10375,0.0727499999999999,0.04075,0.0812499999999999,0.05475,0.04575,0.0344999999999999,0.0494999999999999,0.0632499999999999,0.05575,0.0202499999999999,0.0379999999999999,0.03675,0.0282499999999999
"Deer Hunter, The (1978)",0.9505,0.94125,0.9635,0.992,0.861,0.94775,0.992,0.94775,0.86975,0.62275,0.73425,0.9635,0.6575,0.82375,0.41425,0.86975,0.6575,0.6575,0.7875000000000001,0.51475,0.4295,0.4845,0.911,0.704,0.25075,0.58925,0.45425,0.26475,0.4347499999999999,0.3025,0.3095,0.285,0.4835,0.36075,0.3025,0.4197499999999999,0.3672499999999999,0.3249999999999999,0.32575,0.2875,0.2314999999999999,0.17025,0.2309999999999999,0.1465,0.4207499999999999,0.1957499999999999,0.3259999999999999,0.8665,0.2945,0.1287499999999999,0.3,0.3552499999999999,0.3195,0.543,0.2355,0.22275,0.27975,0.16675,0.2865,0.40475,0.26525,0.2955,0.18325,0.2239999999999999,0.17075,0.203,0.11925,0.1327499999999999,0.21925,0.486,0.081,0.2105,0.747,0.394,0.29525,0.18175,0.2234999999999999,0.32875,0.25625,0.15975,0.14075,0.10325,0.1935,0.1925,0.121,0.15325,0.05575,0.1009999999999999,0.15975,0.1342499999999999,0.22325,0.25325,0.1215,0.11025,0.14925,0.0682499999999999,0.15425,0.11425,0.10475,0.076,0.14475,0.1357499999999999,0.4077499999999999,0.1957499999999999,0.1272499999999999,0.1235,0.04875,0.09775,0.146,0.8165,0.1629999999999999,0.0832499999999999,0.04425,0.17175,0.4175,0.0815,0.0727499999999999,0.10975,0.05225,0.05825,0.0579999999999999,0.03975,0.0815,0.0782499999999999,0.1089999999999999,0.0642499999999999,0.077,0.0625,0.0374999999999999,0.08925,0.09825,0.0499999999999999,0.0855,0.1579999999999999,0.0925,0.0469999999999999,0.0404999999999999,0.03125,0.067,0.0272499999999999,0.0559999999999999,0.06125,0.05825,0.0949999999999999,0.06075,0.0147499999999999,0.0695,0.0202499999999999,0.0389999999999999
