movieId,computer animation,family,original,childhood,weird,good,runaway,light,fun movie,greed,fantasy world,culture clash,unlikely friendships,mentor,adaptation,drama,melancholic,catastrophe,chase,vengeance,very funny,dialogue,creativity,life & death,predictable,fight scenes,life philosophy,transformation,first contact,betrayal,good music,stereotypes,simple,not funny,teen movie,sacrifice,independent film,prejudice,underrated,weapons,quirky,surveillance,drinking,alter ego,british,mad scientist,farce,pornography,classic car,dysfunctional family,period piece,death,island,nudity (full frontal - brief),too short,absurd,survival,adoption,small town,awesome soundtrack,indians,pulp,queer,writers,road movie,dreams,irish accent,memory,women,doctors,1930s,sexy,alternate history,snakes,hotel,multiple storylines,california,islam,camp,film noir,hunting,hospital,brothers,divorce,wartime,80s,interracial romance,wilderness,internet,race,bollywood,censorship,single father,too long,tokyo,kidnapping,stand-up comedy,prison,ghosts/afterlife,new jersey,made for tv,directorial debut,blindness,fashion,desert,san francisco,stoner movie,new york city,buddy movie,shopping,workplace,russian,radio,no plot,trilogy,atheism,immortality,time,foul language,hip hop,oil,addiction,goth,nudity (topless - brief),kick-butt women,notable nudity,french,ensemble cast,wine,father daughter relationship,australia,rebellion,graphic novel,best of 2005,texas,homeless,potential oscar nom,nudity (rear),cancer,lawyer,god,reality tv,unlikeable characters,documentary,finnish,robert downey jr,prostitution,los angeles,remake
Beauty and the Beast (1991),0.9885,0.9845,0.8047500000000001,0.90775,0.857,0.8959999999999999,0.857,0.857,0.7035,0.55425,0.988,0.61,0.8959999999999999,0.4752499999999999,0.40475,0.7575000000000001,0.7542500000000001,0.5235,0.5105,0.537,0.398,0.3804999999999999,0.3954999999999999,0.1895,0.33525,0.2485,0.3245,0.47775,0.2584999999999999,0.23175,0.8999999999999999,0.683,0.31425,0.38475,0.748,0.46425,0.16575,0.3319999999999999,0.2674999999999999,0.185,0.1882499999999999,0.1952499999999999,0.21125,0.15675,0.1475,0.30025,0.09375,0.127,0.23225,0.1357499999999999,0.243,0.15825,0.1315,0.1932499999999999,0.189,0.10425,0.12375,0.1725,0.3395,0.264,0.2475,0.12025,0.148,0.1415,0.1275,0.119,0.1967499999999999,0.11825,0.2204999999999999,0.1039999999999999,0.1134999999999999,0.15775,0.1604999999999999,0.23925,0.147,0.1275,0.1337499999999999,0.17675,0.10175,0.10925,0.1475,0.16275,0.0944999999999999,0.25275,0.1159999999999999,0.1044999999999999,0.3035,0.0787499999999999,0.073,0.10125,0.1089999999999999,0.0752499999999999,0.09475,0.0772499999999999,0.0752499999999999,0.0647499999999999,0.0752499999999999,0.1669999999999999,0.16925,0.08675,0.04625,0.0812499999999999,0.10825,0.16775,0.0939999999999999,0.0939999999999999,0.0717499999999999,0.04825,0.05525,0.14725,0.05875,0.0732499999999999,0.09775,0.062,0.0727499999999999,0.0762499999999999,0.11525,0.1262499999999999,0.0319999999999999,0.0657499999999999,0.0817499999999999,0.0439999999999999,0.0292499999999999,0.04675,0.04575,0.0494999999999999,0.15825,0.04025,0.11725,0.0832499999999999,0.05575,0.03825,0.0257499999999999,0.03925,0.0579999999999999,0.03475,0.03425,0.03,0.0459999999999999,0.0702499999999999,0.026,0.0275,0.0225,0.025,0.0167499999999999,0.0245,0.04475,0.0272499999999999,0.0389999999999999
Pinocchio (1940),0.98825,0.98625,0.8440000000000001,0.94875,0.8959999999999999,0.8440000000000001,0.8959999999999999,0.8959999999999999,0.71925,0.73675,0.977,0.5,0.59875,0.6305,0.7915000000000001,0.4712499999999999,0.5,0.4327499999999999,0.4565,0.4215,0.265,0.5,0.32975,0.22325,0.21575,0.18,0.33425,0.4295,0.21525,0.32225,0.713,0.5625,0.661,0.3615,0.1664999999999999,0.43025,0.2229999999999999,0.43025,0.24625,0.1599999999999999,0.149,0.1505,0.61975,0.1569999999999999,0.17375,0.151,0.089,0.1925,0.2375,0.118,0.11125,0.16325,0.56425,0.2254999999999999,0.11175,0.10625,0.145,0.1875,0.215,0.1277499999999999,0.3285,0.17525,0.14775,0.1475,0.2165,0.235,0.11825,0.0652499999999999,0.11125,0.11875,0.1312499999999999,0.1392499999999999,0.1267499999999999,0.4585,0.1367499999999999,0.14175,0.14875,0.11125,0.11725,0.11675,0.21375,0.1134999999999999,0.0692499999999999,0.0702499999999999,0.0994999999999999,0.1099999999999999,0.1327499999999999,0.092,0.11075,0.08925,0.0707499999999999,0.06125,0.55325,0.0847499999999999,0.067,0.1669999999999999,0.0785,0.0954999999999999,0.1084999999999999,0.1159999999999999,0.0554999999999999,0.0785,0.15625,0.0717499999999999,0.1245,0.05775,0.21425,0.061,0.0747499999999999,0.0702499999999999,0.05675,0.0722499999999999,0.10725,0.0715,0.0727499999999999,0.05425,0.0667499999999999,0.0752499999999999,0.03475,0.0625,0.09425,0.0717499999999999,0.03625,0.03425,0.05425,0.04875,0.04275,0.0514999999999999,0.0474999999999999,0.04225,0.05125,0.06,0.03325,0.026,0.0685,0.0737499999999999,0.0429999999999999,0.03475,0.0399999999999999,0.0717499999999999,0.031,0.02975,0.0359999999999999,0.0319999999999999,0.023,0.025,0.05525,0.019,0.024
"Aristocats, The (1970)",0.9905,0.9875,0.772,0.72525,0.812,0.772,0.812,0.812,0.8247500000000001,0.8105,0.66225,0.43525,0.408,0.4745,0.3964999999999999,0.302,0.3592499999999999,0.4589999999999999,0.74775,0.3305,0.297,0.374,0.34875,0.217,0.2815,0.24325,0.3652499999999999,0.30625,0.2365,0.2704999999999999,0.729,0.72375,0.46675,0.345,0.22825,0.132,0.1337499999999999,0.1312499999999999,0.39225,0.18175,0.2017499999999999,0.181,0.22825,0.12375,0.24125,0.16875,0.192,0.16975,0.24025,0.12225,0.154,0.429,0.1887499999999999,0.203,0.1205,0.1185,0.1124999999999999,0.194,0.1357499999999999,0.0815,0.1485,0.189,0.145,0.15975,0.24375,0.0645,0.15375,0.10825,0.18725,0.11375,0.12125,0.14375,0.1285,0.24775,0.237,0.1044999999999999,0.1905,0.0807499999999999,0.12325,0.10675,0.2937499999999999,0.12425,0.09425,0.1455,0.2514999999999999,0.09975,0.17925,0.0885,0.0865,0.1195,0.0632499999999999,0.0757499999999999,0.05075,0.1094999999999999,0.05825,0.3259999999999999,0.0775,0.092,0.08875,0.09875,0.03825,0.0944999999999999,0.0777499999999999,0.1945,0.076,0.1425,0.09725,0.0847499999999999,0.03375,0.23825,0.0559999999999999,0.0635,0.076,0.20875,0.0389999999999999,0.05225,0.04225,0.0272499999999999,0.0339999999999999,0.081,0.09275,0.0752499999999999,0.0272499999999999,0.0474999999999999,0.05675,0.0635,0.2155,0.0474999999999999,0.2234999999999999,0.03525,0.05475,0.0272499999999999,0.0205,0.0205,0.0529999999999999,0.0625,0.031,0.0574999999999999,0.0782499999999999,0.27725,0.0285,0.03375,0.04525,0.0267499999999999,0.021,0.03575,0.0615,0.03525,0.0354999999999999
James and the Giant Peach (1996),0.95625,0.64075,0.82525,0.865,0.90675,0.545,0.47375,0.47375,0.4895,0.61425,0.89825,0.3622499999999999,0.3415,0.38225,0.97875,0.3622499999999999,0.42625,0.41425,0.36875,0.33175,0.256,0.4024999999999999,0.528,0.90675,0.3025,0.36875,0.4469999999999999,0.34225,0.245,0.27475,0.5695,0.21925,0.17875,0.3429999999999999,0.1164999999999999,0.1347499999999999,0.4742499999999999,0.15575,0.2905,0.36875,0.3632499999999999,0.1185,0.3087499999999999,0.23125,0.30225,0.4952499999999999,0.1004999999999999,0.4742499999999999,0.23375,0.21675,0.1977499999999999,0.3715,0.0852499999999999,0.1614999999999999,0.0379999999999999,0.391,0.1297499999999999,0.2704999999999999,0.11325,0.16425,0.0747499999999999,0.22575,0.191,0.2165,0.1049999999999999,0.581,0.15525,0.0905,0.14675,0.092,0.0925,0.17725,0.093,0.21625,0.1245,0.17225,0.08975,0.0695,0.1315,0.10625,0.0787499999999999,0.0974999999999999,0.09925,0.083,0.0845,0.0827499999999999,0.0852499999999999,0.0662499999999999,0.0715,0.0549999999999999,0.09525,0.083,0.03625,0.1029999999999999,0.075,0.0717499999999999,0.0847499999999999,0.08,0.1937499999999999,0.12,0.05225,0.1009999999999999,0.0662499999999999,0.09675,0.0419999999999999,0.0494999999999999,0.18275,0.472,0.0865,0.0662499999999999,0.12225,0.0605,0.0384999999999999,0.05275,0.10975,0.0677499999999999,0.0767499999999999,0.03175,0.026,0.05525,0.03925,0.122,0.1415,0.0705,0.084,0.0775,0.0605,0.04075,0.05225,0.031,0.0915,0.0655,0.03125,0.0647499999999999,0.0429999999999999,0.10575,0.05425,0.0514999999999999,0.0419999999999999,0.0494999999999999,0.03725,0.0394999999999999,0.063,0.04075,0.03075,0.05375,0.0549999999999999,0.0364999999999999,0.0292499999999999
Oliver & Company (1988),0.98475,0.9685,0.64,0.602,0.5135,0.712,0.5135,0.5135,0.7325,0.62375,0.26125,0.37475,0.88225,0.52825,0.713,0.3159999999999999,0.27325,0.4742499999999999,0.7709999999999999,0.31275,0.2967499999999999,0.3309999999999999,0.2274999999999999,0.3159999999999999,0.4785,0.3037499999999999,0.28075,0.2925,0.2604999999999999,0.41925,0.50325,0.58325,0.22575,0.33825,0.359,0.208,0.11675,0.188,0.4725,0.2234999999999999,0.1435,0.1669999999999999,0.26175,0.1875,0.124,0.17275,0.08,0.15625,0.1892499999999999,0.1584999999999999,0.1049999999999999,0.2085,0.16575,0.1935,0.1205,0.09075,0.155,0.4247499999999999,0.0999999999999999,0.14975,0.15875,0.15625,0.1425,0.186,0.1735,0.08975,0.1935,0.1144999999999999,0.23825,0.15825,0.0539999999999999,0.1009999999999999,0.1275,0.14825,0.15425,0.09325,0.10975,0.10325,0.139,0.09475,0.1795,0.2017499999999999,0.0812499999999999,0.11325,0.08625,0.261,0.1997499999999999,0.1064999999999999,0.1054999999999999,0.11775,0.071,0.0662499999999999,0.0637499999999999,0.0635,0.0454999999999999,0.3045,0.0692499999999999,0.09375,0.12175,0.1775,0.0499999999999999,0.09425,0.0915,0.1392499999999999,0.0549999999999999,0.14675,0.0765,0.8885000000000001,0.0645,0.2229999999999999,0.077,0.1059999999999999,0.144,0.11725,0.0364999999999999,0.05975,0.10375,0.04125,0.03125,0.1004999999999999,0.21875,0.0745,0.03525,0.0797499999999999,0.05675,0.05525,0.0349999999999999,0.061,0.0499999999999999,0.04725,0.062,0.0227499999999999,0.0314999999999999,0.0195,0.04325,0.62575,0.0424999999999999,0.0765,0.05225,0.121,0.027,0.0404999999999999,0.0605,0.0195,0.03125,0.0534999999999999,0.0524999999999999,0.0524999999999999,0.061
Wallace & Gromit: The Best of Aardman Animation (1996),0.76925,0.66375,0.82775,0.66375,0.82375,0.84775,0.548,0.695,0.51025,0.6405,0.2259999999999999,0.6405,0.539,0.522,0.4379999999999999,0.6405,0.58375,0.4595,0.425,0.49375,0.95925,0.53225,0.38925,0.29725,0.17975,0.84775,0.2774999999999999,0.2704999999999999,0.21275,0.59525,0.3239999999999999,0.284,0.1355,0.2855,0.14325,0.1887499999999999,0.4087499999999999,0.26225,0.3339999999999999,0.2095,0.575,0.292,0.4087499999999999,0.21225,0.8405,0.11825,0.6,0.28825,0.17625,0.4004999999999999,0.3225,0.243,0.1267499999999999,0.3774999999999999,0.0414999999999999,0.32975,0.1624999999999999,0.1069999999999999,0.2244999999999999,0.3345,0.129,0.14875,0.3695,0.246,0.20475,0.11375,0.2624999999999999,0.1054999999999999,0.11725,0.1955,0.1387499999999999,0.253,0.10675,0.068,0.1614999999999999,0.1634999999999999,0.11875,0.11725,0.15925,0.215,0.076,0.1992499999999999,0.1674999999999999,0.09125,0.15625,0.0835,0.0792499999999999,0.1362499999999999,0.0989999999999999,0.0777499999999999,0.16975,0.15675,0.0755,0.0742499999999999,0.16275,0.0652499999999999,0.152,0.1629999999999999,0.11075,0.16125,0.185,0.2244999999999999,0.08625,0.074,0.0559999999999999,0.0767499999999999,0.1887499999999999,0.0615,0.1505,0.029,0.09825,0.09925,0.09975,0.1014999999999999,0.211,0.0682499999999999,0.062,0.04925,0.134,0.10375,0.0667499999999999,0.1694999999999999,0.0757499999999999,0.0969999999999999,0.075,0.0707499999999999,0.069,0.153,0.0539999999999999,0.0855,0.1267499999999999,0.23425,0.0642499999999999,0.05525,0.0702499999999999,0.0715,0.0852499999999999,0.0772499999999999,0.0837499999999999,0.0484999999999999,0.0359999999999999,0.1977499999999999,0.0605,0.10475,0.1357499999999999,0.078,0.066,0.0217499999999999,0.019
Wallace & Gromit: A Close Shave (1995),0.984,0.798,0.8667499999999999,0.517,0.7805,0.8667499999999999,0.67775,0.7805,0.77,0.7655000000000001,0.2329999999999999,0.7655000000000001,0.4195,0.4087499999999999,0.4892499999999999,0.7655000000000001,0.58675,0.44625,0.83175,0.64125,0.7669999999999999,0.549,0.4325,0.392,0.21975,0.46975,0.295,0.3375,0.2189999999999999,0.60175,0.2455,0.1594999999999999,0.15625,0.27825,0.1257499999999999,0.174,0.392,0.22225,0.3215,0.3235,0.4345,0.4014999999999999,0.39975,0.21175,0.92625,0.14175,0.7669999999999999,0.25025,0.2897499999999999,0.204,0.5565,0.26825,0.1385,0.34975,0.599,0.271,0.1069999999999999,0.0905,0.14425,0.2455,0.0717499999999999,0.17675,0.25475,0.14675,0.143,0.0715,0.2259999999999999,0.1689999999999999,0.129,0.1377499999999999,0.1694999999999999,0.32175,0.084,0.1342499999999999,0.155,0.26025,0.1375,0.1367499999999999,0.1139999999999999,0.24275,0.128,0.15625,0.0787499999999999,0.124,0.2294999999999999,0.0702499999999999,0.17075,0.1392499999999999,0.081,0.1257499999999999,0.17175,0.155,0.03525,0.1287499999999999,0.0954999999999999,0.151,0.135,0.48975,0.0672499999999999,0.0762499999999999,0.14625,0.17075,0.1352499999999999,0.0667499999999999,0.0645,0.09825,0.0665,0.0514999999999999,0.193,0.0615,0.1255,0.0762499999999999,0.0524999999999999,0.175,0.34375,0.0865,0.0305,0.1124999999999999,0.1215,0.0349999999999999,0.0852499999999999,0.0717499999999999,0.0235,0.0632499999999999,0.12475,0.0999999999999999,0.0504999999999999,0.0685,0.04675,0.0772499999999999,0.09,0.089,0.0454999999999999,0.0682499999999999,0.05025,0.0434999999999999,0.1292499999999999,0.0504999999999999,0.0755,0.1044999999999999,0.0354999999999999,0.085,0.0404999999999999,0.0632499999999999,0.081,0.04675,0.04825,0.0247499999999999,0.0115
"Hunchback of Notre Dame, The (1996)",0.979,0.8712500000000001,0.7365,0.63925,0.5775,0.73075,0.4825,0.5555,0.5155,0.54975,0.6495,0.6865,0.564,0.5375,0.889,0.4054999999999999,0.5775,0.4952499999999999,0.57725,0.3854999999999999,0.2554999999999999,0.32375,0.2887499999999999,0.1947499999999999,0.45775,0.244,0.3622499999999999,0.2664999999999999,0.45775,0.3552499999999999,0.7907500000000001,0.6085,0.24025,0.36275,0.28075,0.37725,0.3435,0.2935,0.40025,0.17625,0.1825,0.174,0.1917499999999999,0.20875,0.1144999999999999,0.15475,0.16025,0.3435,0.1659999999999999,0.1345,0.12475,0.2644999999999999,0.149,0.1907499999999999,0.22775,0.14175,0.1225,0.38,0.11875,0.2365,0.2845,0.195,0.14075,0.18,0.09675,0.0974999999999999,0.1235,0.0989999999999999,0.18675,0.14325,0.0825,0.18,0.128,0.09775,0.146,0.1064999999999999,0.133,0.1297499999999999,0.1405,0.09975,0.09325,0.1664999999999999,0.077,0.11275,0.09975,0.0625,0.20875,0.0642499999999999,0.1225,0.0812499999999999,0.083,0.0707499999999999,0.05575,0.0697499999999999,0.05125,0.0885,0.0745,0.3615,0.0715,0.1069999999999999,0.04625,0.0695,0.11025,0.12475,0.0657499999999999,0.10425,0.09125,0.071,0.0637499999999999,0.14725,0.0672499999999999,0.064,0.0765,0.11375,0.0529999999999999,0.2875,0.091,0.03325,0.0324999999999999,0.1129999999999999,0.0807499999999999,0.06225,0.04225,0.0569999999999999,0.0449999999999999,0.04825,0.12225,0.0374999999999999,0.11675,0.03425,0.04625,0.0282499999999999,0.023,0.027,0.04075,0.0645,0.03725,0.0494999999999999,0.0499999999999999,0.062,0.2875,0.0242499999999999,0.03,0.025,0.0277499999999999,0.031,0.0494999999999999,0.04125,0.05775
"Little Princess, The (1939)",0.45925,0.75475,0.689,0.81725,0.59875,0.6775,0.64975,0.59875,0.55625,0.47275,0.56925,0.59775,0.55225,0.6165,0.98525,0.47275,0.44875,0.4755,0.427,0.41525,0.272,0.2744999999999999,0.31875,0.2867499999999999,0.259,0.21375,0.37775,0.41125,0.22225,0.23575,0.362,0.37925,0.14875,0.3562499999999999,0.6335,0.43975,0.243,0.43975,0.1977499999999999,0.1845,0.2339999999999999,0.14975,0.142,0.1357499999999999,0.6755,0.13,0.089,0.28225,0.15875,0.1845,0.6755,0.2524999999999999,0.17775,0.177,0.24175,0.1175,0.0785,0.21925,0.11525,0.074,0.56,0.1297499999999999,0.4655,0.1975,0.3502499999999999,0.1992499999999999,0.12375,0.0825,0.44675,0.08825,0.65425,0.218,0.207,0.0677499999999999,0.1362499999999999,0.11575,0.118,0.3037499999999999,0.1275,0.09525,0.0765,0.3465,0.15,0.06175,0.2554999999999999,0.09275,0.31975,0.0994999999999999,0.0905,0.0895,0.22475,0.09,0.1709999999999999,0.09275,0.14375,0.0665,0.082,0.0825,0.0344999999999999,0.1614999999999999,0.26275,0.0725,0.09825,0.0569999999999999,0.0509999999999999,0.0795,0.09,0.0605,0.0484999999999999,0.0635,0.0499999999999999,0.0662499999999999,0.0424999999999999,0.088,0.0509999999999999,0.202,0.08975,0.0595,0.1159999999999999,0.05575,0.0369999999999999,0.05075,0.0539999999999999,0.0692499999999999,0.061,0.09025,0.0662499999999999,0.0379999999999999,0.0949999999999999,0.26125,0.0715,0.08975,0.0424999999999999,0.08925,0.0484999999999999,0.0399999999999999,0.03275,0.0969999999999999,0.0682499999999999,0.0334999999999999,0.05375,0.03125,0.05225,0.03075,0.03675,0.03025,0.073,0.028,0.1347499999999999
Old Yeller (1957),0.7522500000000001,0.8714999999999999,0.8785000000000001,0.7395,0.8859999999999999,0.8785000000000001,0.8859999999999999,0.8859999999999999,0.535,0.641,0.179,0.8480000000000001,0.8035000000000001,0.539,0.619,0.8480000000000001,0.44475,0.50075,0.62175,0.6175,0.2684999999999999,0.2937499999999999,0.15775,0.576,0.295,0.34175,0.3994999999999999,0.25225,0.295,0.2977499999999999,0.28525,0.33125,0.45675,0.38475,0.23925,0.50975,0.4217499999999999,0.50975,0.215,0.2564999999999999,0.1352499999999999,0.4125,0.271,0.1402499999999999,0.1215,0.1579999999999999,0.14,0.16025,0.215,0.559,0.2274999999999999,0.4455,0.16925,0.26275,0.04225,0.11425,0.35475,0.64575,0.18425,0.1275,0.285,0.1332499999999999,0.1367499999999999,0.1395,0.1684999999999999,0.08825,0.18725,0.1365,0.09525,0.139,0.17275,0.1252499999999999,0.137,0.561,0.12125,0.1307499999999999,0.2684999999999999,0.2274999999999999,0.127,0.1149999999999999,0.27925,0.32225,0.301,0.0944999999999999,0.125,0.1054999999999999,0.21325,0.39275,0.1347499999999999,0.1965,0.09375,0.293,0.1235,0.16975,0.0504999999999999,0.0954999999999999,0.0802499999999999,0.1272499999999999,0.2,0.1425,0.10075,0.0857499999999999,0.1327499999999999,0.1104999999999999,0.09575,0.1699999999999999,0.1034999999999999,0.09925,0.1584999999999999,0.0637499999999999,0.0554999999999999,0.0875,0.1074999999999999,0.06,0.0504999999999999,0.05975,0.0665,0.0935,0.10675,0.04275,0.0464999999999999,0.075,0.018,0.089,0.05925,0.079,0.0329999999999999,0.0524999999999999,0.03175,0.0847499999999999,0.0549999999999999,0.05675,0.0399999999999999,0.0314999999999999,0.43425,0.32525,0.0374999999999999,0.04375,0.1629999999999999,0.1875,0.031,0.04575,0.0285,0.0247499999999999,0.0185,0.0514999999999999,0.03925,0.022,0.0369999999999999
Pollyanna (1960),0.52375,0.8885000000000001,0.74925,0.881,0.5415,0.8247500000000001,0.564,0.5415,0.7815000000000001,0.41,0.36375,0.4679999999999999,0.7809999999999999,0.4732499999999999,0.901,0.5325,0.2855,0.49075,0.4529999999999999,0.4679999999999999,0.199,0.3275,0.2405,0.1425,0.3429999999999999,0.17225,0.3179999999999999,0.3502499999999999,0.3409999999999999,0.1495,0.14675,0.40525,0.3249999999999999,0.3572499999999999,0.59875,0.24575,0.199,0.397,0.1955,0.17225,0.189,0.1495,0.1435,0.12075,0.16575,0.1967499999999999,0.0905,0.1332499999999999,0.1175,0.11325,0.69475,0.1624999999999999,0.208,0.1365,0.136,0.1014999999999999,0.201,0.41025,0.9835,0.09875,0.19,0.123,0.12375,0.148,0.11025,0.0605,0.1069999999999999,0.1357499999999999,0.23475,0.1574999999999999,0.1495,0.09,0.1302499999999999,0.1907499999999999,0.1175,0.11225,0.191,0.0969999999999999,0.0765,0.084,0.134,0.1074999999999999,0.0852499999999999,0.1129999999999999,0.09525,0.1402499999999999,0.3199999999999999,0.0652499999999999,0.118,0.22825,0.0964999999999999,0.09375,0.20325,0.20875,0.03425,0.0414999999999999,0.0772499999999999,0.0825,0.1265,0.1735,0.075,0.09175,0.091,0.09,0.1649999999999999,0.34875,0.0675,0.0559999999999999,0.04425,0.18475,0.04275,0.059,0.11175,0.0459999999999999,0.03525,0.075,0.03875,0.1139999999999999,0.03325,0.03625,0.1345,0.04575,0.03,0.0334999999999999,0.0439999999999999,0.05825,0.03225,0.075,0.1044999999999999,0.0772499999999999,0.08775,0.02975,0.02,0.0252499999999999,0.201,0.04725,0.022,0.0672499999999999,0.0685,0.137,0.0359999999999999,0.04875,0.0232499999999999,0.0275,0.0125,0.03425,0.0349999999999999,0.0172499999999999,0.03325
Swiss Family Robinson (1960),0.8447499999999999,0.9455,0.6445,0.76,0.8200000000000001,0.677,0.8200000000000001,0.8200000000000001,0.88975,0.4965,0.33075,0.65925,0.2754999999999999,0.45475,0.94475,0.4629999999999999,0.3725,0.5685,0.654,0.36175,0.25925,0.3844999999999999,0.3129999999999999,0.1272499999999999,0.4825,0.37725,0.2644999999999999,0.3309999999999999,0.4825,0.2175,0.1825,0.3622499999999999,0.17525,0.364,0.44075,0.23575,0.0895,0.31025,0.2877499999999999,0.4722499999999999,0.188,0.369,0.2299999999999999,0.1495,0.203,0.2204999999999999,0.11475,0.1275,0.17475,0.44125,0.2244999999999999,0.10825,0.92825,0.1315,0.1094999999999999,0.14575,0.3249999999999999,0.27275,0.1639999999999999,0.1825,0.426,0.1689999999999999,0.1225,0.148,0.0984999999999999,0.0825,0.10575,0.0712499999999999,0.1845,0.1245,0.13,0.1257499999999999,0.187,0.6555,0.191,0.0935,0.1905,0.1169999999999999,0.14475,0.08675,0.1589999999999999,0.09525,0.51225,0.1275,0.4077499999999999,0.1515,0.3764999999999999,0.1124999999999999,0.16025,0.258,0.08,0.08925,0.2035,0.09775,0.0642499999999999,0.1104999999999999,0.075,0.0765,0.04675,0.1084999999999999,0.061,0.0822499999999999,0.10875,0.11725,0.7075,0.1089999999999999,0.073,0.0782499999999999,0.0389999999999999,0.0915,0.0509999999999999,0.0539999999999999,0.0767499999999999,0.0852499999999999,0.05675,0.05525,0.03525,0.0685,0.0569999999999999,0.04825,0.12425,0.0494999999999999,0.0265,0.0637499999999999,0.08725,0.0757499999999999,0.0459999999999999,0.0712499999999999,0.0439999999999999,0.1195,0.0807499999999999,0.04075,0.0217499999999999,0.0615,0.0994999999999999,0.0319999999999999,0.03175,0.05675,0.0549999999999999,0.079,0.0329999999999999,0.0439999999999999,0.03975,0.028,0.0282499999999999,0.03325,0.031,0.0245,0.05525
Cinderella (1950),0.99075,0.90525,0.7525,0.73675,0.87575,0.7525,0.87575,0.87575,0.735,0.509,0.99225,0.55125,0.5335,0.5685,0.46875,0.4077499999999999,0.387,0.51025,0.4765,0.33225,0.264,0.3472499999999999,0.33125,0.18,0.2947499999999999,0.176,0.308,0.4014999999999999,0.23825,0.3045,0.808,0.55825,0.6405,0.34875,0.64175,0.28825,0.10475,0.23275,0.33875,0.1295,0.17525,0.16725,0.172,0.135,0.1704999999999999,0.12275,0.0712499999999999,0.127,0.199,0.365,0.22275,0.17825,0.22125,0.21775,0.139,0.1287499999999999,0.1129999999999999,0.24675,0.15,0.17475,0.356,0.1555,0.14875,0.1277499999999999,0.1124999999999999,0.485,0.15025,0.0837499999999999,0.354,0.0959999999999999,0.09525,0.17675,0.15425,0.33475,0.14675,0.0944999999999999,0.15425,0.1235,0.09975,0.14925,0.2927499999999999,0.0979999999999999,0.10125,0.14975,0.0994999999999999,0.0665,0.2495,0.082,0.08625,0.1367499999999999,0.1119999999999999,0.0584999999999999,0.1805,0.0697499999999999,0.07,0.11625,0.0777499999999999,0.09225,0.0802499999999999,0.1049999999999999,0.05725,0.0785,0.09475,0.258,0.0625,0.09575,0.089,0.0627499999999999,0.03525,0.152,0.071,0.0847499999999999,0.09725,0.1355,0.0509999999999999,0.068,0.05325,0.04625,0.0324999999999999,0.0805,0.0969999999999999,0.0474999999999999,0.0349999999999999,0.0295,0.0504999999999999,0.05175,0.0625,0.03975,0.15925,0.1257499999999999,0.0735,0.03375,0.019,0.0275,0.04875,0.0444999999999999,0.0409999999999999,0.0399999999999999,0.0439999999999999,0.07,0.0295,0.0245,0.03225,0.0245,0.0207499999999999,0.0282499999999999,0.04575,0.02975,0.028
Winnie the Pooh and the Blustery Day (1968),0.99075,0.99075,0.788,0.682,0.6065,0.6865,0.6065,0.6065,0.7125,0.5875,0.3652499999999999,0.5875,0.506,0.472,0.89225,0.658,0.5875,0.4752499999999999,0.45675,0.39575,0.45875,0.37575,0.48575,0.26425,0.206,0.18375,0.32925,0.2965,0.206,0.24775,0.2915,0.3502499999999999,0.5285,0.3215,0.2714999999999999,0.1679999999999999,0.15875,0.2279999999999999,0.25575,0.18175,0.2284999999999999,0.144,0.2734999999999999,0.1475,0.3105,0.122,0.1495,0.16075,0.2975,0.1694999999999999,0.15125,0.2339999999999999,0.1307499999999999,0.23675,0.673,0.178,0.08,0.11675,0.16475,0.129,0.12475,0.1669999999999999,0.202,0.191,0.1679999999999999,0.35075,0.2967499999999999,0.1925,0.1445,0.17675,0.10625,0.1402499999999999,0.1034999999999999,0.17075,0.1714999999999999,0.15575,0.1967499999999999,0.0984999999999999,0.0895,0.124,0.25325,0.16875,0.073,0.1164999999999999,0.2897499999999999,0.0705,0.14625,0.0742499999999999,0.0865,0.1312499999999999,0.0822499999999999,0.09875,0.10825,0.0519999999999999,0.0857499999999999,0.0632499999999999,0.086,0.1312499999999999,0.10875,0.1069999999999999,0.09625,0.1337499999999999,0.09975,0.076,0.0807499999999999,0.10125,0.11325,0.069,0.0637499999999999,0.1069999999999999,0.0685,0.0672499999999999,0.08875,0.10475,0.11075,0.05325,0.04775,0.0374999999999999,0.04675,0.0717499999999999,0.08675,0.0564999999999999,0.0272499999999999,0.06075,0.0755,0.09175,0.0439999999999999,0.0647499999999999,0.11375,0.074,0.089,0.0499999999999999,0.0222499999999999,0.0339999999999999,0.0705,0.05325,0.0384999999999999,0.0534999999999999,0.0712499999999999,0.0615,0.0222499999999999,0.03675,0.04175,0.04375,0.0275,0.0285,0.05325,0.0394999999999999,0.0212499999999999
