movieId,original,very funny,weird,predictable,light,good,fun movie,runaway,chase,dialogue,weapons,fight scenes,culture clash,vengeance,absurd,betrayal,catastrophe,melancholic,greed,first contact,farce,quirky,mentor,drama,mad scientist,fantasy world,creativity,independent film,pornography,drinking,adaptation,alter ego,survival,transformation,life philosophy,childhood,teen movie,camp,family,death,80s,sexy,stereotypes,underrated,surveillance,life & death,classic car,unlikely friendships,pulp,sacrifice,computer animation,awesome soundtrack,nudity (full frontal - brief),british,dysfunctional family,road movie,california,not funny,small town,nudity (topless - brief),buddy movie,writers,multiple storylines,hospital,doctors,queer,good music,period piece,desert,prejudice,islam,foul language,island,women,wilderness,snakes,simple,new jersey,irish accent,alternate history,stoner movie,hotel,directorial debut,graphic novel,immortality,censorship,brothers,notable nudity,tokyo,nudity (rear),internet,ensemble cast,dreams,kidnapping,workplace,goth,blindness,film noir,unlikeable characters,too long,kick-butt women,memory,stand-up comedy,addiction,hunting,radio,ghosts/afterlife,no plot,race,shopping,trilogy,prison,bollywood,new york city,wartime,divorce,los angeles,indians,australia,time,1930s,texas,hip hop,god,atheism,too short,best of 2005,reality tv,fashion,robert downey jr,san francisco,interracial romance,cancer,rebellion,remake,finnish,homeless,made for tv,oil,russian,adoption,potential oscar nom,father daughter relationship,wine,french,prostitution,lawyer,single father,documentary
"Nightmare on Elm Street, A (1984)",0.8965000000000001,0.65975,0.8302499999999999,0.93675,0.8532500000000001,0.7445,0.73025,0.9005000000000001,0.5635,0.7445,0.93675,0.45825,0.762,0.78,0.26175,0.86825,0.4237499999999999,0.627,0.63625,0.729,0.25775,0.42225,0.5225,0.63875,0.721,0.58475,0.4985,0.20425,0.51325,0.4097499999999999,0.48075,0.44825,0.41425,0.54625,0.3289999999999999,0.3884999999999999,0.95825,0.54425,0.2845,0.74725,0.747,0.24025,0.2927499999999999,0.3525,0.2915,0.2987499999999999,0.4297499999999999,0.2927499999999999,0.1885,0.3075,0.1639999999999999,0.4975,0.26225,0.1084999999999999,0.2012499999999999,0.1395,0.2815,0.33975,0.38775,0.41725,0.1795,0.1982499999999999,0.1765,0.33525,0.18225,0.1877499999999999,0.2259999999999999,0.1084999999999999,0.0835,0.18625,0.1357499999999999,0.17025,0.1594999999999999,0.118,0.16225,0.3419999999999999,0.17575,0.293,0.1149999999999999,0.1195,0.1965,0.19,0.1372499999999999,0.12375,0.1725,0.14875,0.12075,0.10475,0.12325,0.06075,0.1435,0.0672499999999999,0.9835,0.14275,0.1029999999999999,0.212,0.18375,0.1315,0.14125,0.0944999999999999,0.0539999999999999,0.122,0.11775,0.149,0.2345,0.08925,0.237,0.0792499999999999,0.0554999999999999,0.0905,0.208,0.1312499999999999,0.0675,0.1064999999999999,0.0845,0.09425,0.18675,0.0687499999999999,0.06,0.1285,0.08775,0.1385,0.0964999999999999,0.0752499999999999,0.0752499999999999,0.03425,0.09825,0.1185,0.0677499999999999,0.0797499999999999,0.0845,0.05075,0.0832499999999999,0.0722499999999999,0.1099999999999999,0.0424999999999999,0.076,0.0657499999999999,0.03925,0.04975,0.0652499999999999,0.067,0.04925,0.03625,0.04125,0.062,0.0469999999999999,0.0252499999999999,0.02975
Mars Attacks! (1996),0.8089999999999999,0.72375,0.8302499999999999,0.97375,0.8634999999999999,0.95125,0.718,0.50275,0.2955,0.553,0.8532500000000001,0.8142499999999999,0.50275,0.3824999999999999,0.96425,0.32225,0.97375,0.47275,0.539,0.97375,0.5105,0.9715,0.35675,0.50275,0.51625,0.31375,0.41525,0.237,0.34125,0.1885,0.36675,0.22875,0.409,0.4842499999999999,0.2997499999999999,0.14525,0.1345,0.48675,0.1937499999999999,0.21825,0.078,0.25725,0.268,0.379,0.14075,0.235,0.1599999999999999,0.1669999999999999,0.3445,0.27825,0.3055,0.04975,0.1855,0.129,0.25525,0.11075,0.1917499999999999,0.1825,0.10725,0.129,0.05325,0.15275,0.25875,0.1099999999999999,0.21825,0.1445,0.1302499999999999,0.0682499999999999,0.26225,0.1525,0.264,0.04075,0.20925,0.11975,0.08,0.178,0.0939999999999999,0.12,0.088,0.17525,0.10525,0.2012499999999999,0.11825,0.0852499999999999,0.0645,0.1004999999999999,0.0755,0.0569999999999999,0.10775,0.0865,0.11325,0.721,0.1079999999999999,0.0564999999999999,0.1367499999999999,0.1425,0.1272499999999999,0.10825,0.14475,0.08775,0.05225,0.18575,0.0665,0.1357499999999999,0.062,0.1629999999999999,0.0295,0.0805,0.093,0.0262499999999999,0.0265,0.0715,0.0635,0.0637499999999999,0.0672499999999999,0.05975,0.08,0.1317499999999999,0.05775,0.0677499999999999,0.14075,0.0777499999999999,0.0777499999999999,0.24975,0.14125,0.1545,0.081,0.0969999999999999,0.1315,0.0994999999999999,0.0449999999999999,0.1134999999999999,0.04425,0.04625,0.05675,0.04275,0.04675,0.0885,0.18475,0.0615,0.0692499999999999,0.04075,0.04575,0.03575,0.0394999999999999,0.0459999999999999,0.0359999999999999,0.0242499999999999,0.031
Scream (1996),0.8322499999999999,0.61225,0.6415,0.5555,0.61225,0.817,0.8585,0.8334999999999999,0.592,0.59825,0.5555,0.518,0.817,0.8334999999999999,0.8587499999999999,0.70325,0.545,0.46025,0.4185,0.23575,0.37625,0.4024999999999999,0.504,0.6275,0.26625,0.255,0.482,0.1785,0.25875,0.31125,0.38,0.3535,0.38175,0.34075,0.26275,0.34175,0.96525,0.29625,0.362,0.59475,0.3944999999999999,0.3512499999999999,0.53575,0.277,0.5035,0.189,0.16625,0.3065,0.14825,0.3209999999999999,0.17775,0.2355,0.22775,0.10775,0.206,0.10375,0.395,0.2194999999999999,0.8527499999999999,0.1375,0.308,0.2269999999999999,0.198,0.26925,0.1937499999999999,0.2355,0.17375,0.1405,0.05225,0.1927499999999999,0.1255,0.299,0.14675,0.142,0.10725,0.1634999999999999,0.15025,0.24475,0.1245,0.1235,0.1175,0.1312499999999999,0.1235,0.0747499999999999,0.05875,0.22125,0.10025,0.11375,0.0697499999999999,0.0657499999999999,0.1525,0.16575,0.1257499999999999,0.067,0.1322499999999999,0.208,0.17825,0.09675,0.16775,0.0765,0.0534999999999999,0.0667499999999999,0.08775,0.155,0.0865,0.1387499999999999,0.0964999999999999,0.10725,0.067,0.0772499999999999,0.198,0.1149999999999999,0.0752499999999999,0.0742499999999999,0.068,0.10825,0.0509999999999999,0.08775,0.0584999999999999,0.0464999999999999,0.0857499999999999,0.16975,0.14425,0.0454999999999999,0.05375,0.05275,0.0554999999999999,0.181,0.14275,0.0852499999999999,0.06225,0.0702499999999999,0.09325,0.04375,0.0479999999999999,0.03125,0.05675,0.05375,0.03625,0.06025,0.05725,0.1257499999999999,0.03925,0.0484999999999999,0.03475,0.0369999999999999,0.0812499999999999,0.03825,0.03
Austin Powers: International Man of Mystery (1997),0.8532500000000001,0.9855,0.69425,0.9835,0.9855,0.81575,0.8282499999999999,0.81575,0.68375,0.81575,0.64,0.733,0.7885,0.4117499999999999,0.99025,0.366,0.72325,0.57775,0.5005,0.2935,0.95275,0.2997499999999999,0.53725,0.45625,0.30925,0.45975,0.40125,0.2867499999999999,0.3435,0.3824999999999999,0.3435,0.4147499999999999,0.28525,0.28525,0.26075,0.23075,0.428,0.30925,0.26175,0.24525,0.1119999999999999,0.69575,0.478,0.2654999999999999,0.9915,0.2015,0.213,0.252,0.368,0.22875,0.2194999999999999,0.2867499999999999,0.2957499999999999,0.516,0.15575,0.1159999999999999,0.21575,0.1402499999999999,0.10525,0.1684999999999999,0.3605,0.136,0.174,0.1515,0.22475,0.14925,0.2867499999999999,0.308,0.09875,0.18375,0.21675,0.1937499999999999,0.15025,0.16675,0.1014999999999999,0.121,0.1515,0.14375,0.1074999999999999,0.1579999999999999,0.2244999999999999,0.1815,0.14475,0.04075,0.16475,0.153,0.0915,0.1397499999999999,0.1795,0.05575,0.10125,0.0865,0.1059999999999999,0.11025,0.1594999999999999,0.0637499999999999,0.10575,0.1109999999999999,0.059,0.1312499999999999,0.1029999999999999,0.10775,0.0827499999999999,0.089,0.03625,0.08875,0.0695,0.1644999999999999,0.09675,0.10425,0.3159999999999999,0.10675,0.0752499999999999,0.1579999999999999,0.0905,0.0735,0.071,0.0875,0.09475,0.1962499999999999,0.0805,0.05625,0.0672499999999999,0.0655,0.0655,0.05475,0.061,0.1825,0.1885,0.05575,0.0692499999999999,0.0705,0.08875,0.11125,0.0267499999999999,0.0529999999999999,0.085,0.0775,0.1345,0.09625,0.04125,0.05275,0.04775,0.0499999999999999,0.03375,0.0727499999999999,0.0449999999999999,0.02,0.0339999999999999
Sour Grapes (1998),0.8387500000000001,0.8365,0.66175,0.717,0.7867500000000001,0.63875,0.3944999999999999,0.433,0.44725,0.663,0.58525,0.63875,0.5255,0.72425,0.7795000000000001,0.72425,0.63875,0.66175,0.833,0.58075,0.7295,0.518,0.5545,0.5255,0.11625,0.521,0.28225,0.417,0.63175,0.21925,0.26825,0.5325,0.248,0.2214999999999999,0.25425,0.145,0.17675,0.1564999999999999,0.34875,0.3249999999999999,0.1009999999999999,0.43,0.33675,0.43625,0.21875,0.2204999999999999,0.20525,0.42125,0.2764999999999999,0.181,0.18575,0.13,0.2644999999999999,0.1064999999999999,0.215,0.18525,0.2614999999999999,0.21875,0.184,0.59825,0.1054999999999999,0.40575,0.26725,0.431,0.54,0.16125,0.2614999999999999,0.0707499999999999,0.11125,0.1375,0.12425,0.273,0.1114999999999999,0.174,0.05725,0.0514999999999999,0.08925,0.24425,0.1355,0.279,0.0979999999999999,0.388,0.27475,0.2815,0.0812499999999999,0.1287499999999999,0.32025,0.405,0.0637499999999999,0.487,0.1175,0.209,0.0625,0.28725,0.216,0.149,0.16075,0.1337499999999999,0.23325,0.25725,0.11225,0.0725,0.11375,0.0979999999999999,0.03425,0.08975,0.09075,0.28825,0.0344999999999999,0.1024999999999999,0.08625,0.1225,0.0725,0.1144999999999999,0.25825,0.1785,0.17525,0.0514999999999999,0.0197499999999999,0.0857499999999999,0.077,0.09,0.10125,0.09725,0.152,0.0752499999999999,0.174,0.24875,0.05225,0.04725,0.05125,0.11675,0.4892499999999999,0.0419999999999999,0.10775,0.03625,0.299,0.03175,0.1124999999999999,0.0805,0.061,0.1034999999999999,0.04475,0.1114999999999999,0.0272499999999999,0.082,0.0827499999999999,0.0785,0.0354999999999999
Repo Man (1984),0.77725,0.4702499999999999,0.99325,0.55075,0.86625,0.86625,0.53,0.74425,0.51075,0.86625,0.53,0.53,0.5755,0.32675,0.83125,0.379,0.55075,0.8752500000000001,0.6725,0.71,0.355,0.95275,0.71075,0.53625,0.5245,0.3472499999999999,0.649,0.68925,0.26925,0.66325,0.1997499999999999,0.09425,0.38425,0.38525,0.4245,0.3339999999999999,0.1455,0.154,0.061,0.18725,0.573,0.16775,0.0999999999999999,0.2935,0.51475,0.42625,0.62075,0.15,0.24975,0.0655,0.151,0.46525,0.152,0.21725,0.17825,0.34375,0.7682500000000001,0.2594999999999999,0.14825,0.2005,0.0979999999999999,0.2654999999999999,0.148,0.149,0.1745,0.3315,0.46525,0.0925,0.288,0.0732499999999999,0.201,0.14725,0.09675,0.10025,0.1119999999999999,0.0797499999999999,0.1465,0.173,0.192,0.0732499999999999,0.4345,0.1845,0.16425,0.015,0.09975,0.0805,0.1124999999999999,0.05425,0.15675,0.1089999999999999,0.0657499999999999,0.0549999999999999,0.2239999999999999,0.0569999999999999,0.3472499999999999,0.0305,0.08825,0.236,0.0632499999999999,0.0682499999999999,0.0817499999999999,0.1887499999999999,0.0685,0.1392499999999999,0.11925,0.1009999999999999,0.07,0.1205,0.0519999999999999,0.091,0.03825,0.0815,0.0647499999999999,0.05175,0.065,0.04725,0.725,0.0875,0.066,0.1669999999999999,0.04575,0.18425,0.1059999999999999,0.084,0.084,0.0212499999999999,0.0489999999999999,0.0344999999999999,0.1064999999999999,0.0665,0.09225,0.0444999999999999,0.029,0.0944999999999999,0.0147499999999999,0.0489999999999999,0.4135,0.0805,0.1315,0.04125,0.0424999999999999,0.0725,0.0339999999999999,0.0514999999999999,0.03425,0.0539999999999999,0.0182499999999999,0.0122499999999999,0.04225
Halloween (1978),0.8282499999999999,0.3742499999999999,0.8787499999999999,0.8382499999999999,0.88775,0.6985,0.57725,0.8999999999999999,0.66625,0.69125,0.8382499999999999,0.48575,0.8787499999999999,0.8394999999999999,0.1902499999999999,0.8845000000000001,0.42025,0.83325,0.69125,0.488,0.1952499999999999,0.26225,0.46525,0.7625,0.58625,0.3159999999999999,0.399,0.5105,0.45025,0.46675,0.3585,0.2684999999999999,0.38525,0.44475,0.2534999999999999,0.39675,0.8680000000000001,0.398,0.3655,0.48675,0.508,0.2339999999999999,0.2504999999999999,0.366,0.44125,0.3285,0.4409999999999999,0.26125,0.15425,0.287,0.1312499999999999,0.40275,0.208,0.16275,0.2294999999999999,0.22625,0.382,0.3359999999999999,0.52275,0.3155,0.1445,0.14175,0.205,0.47675,0.3107499999999999,0.20625,0.49075,0.11275,0.1277499999999999,0.26775,0.1387499999999999,0.1669999999999999,0.17725,0.11825,0.21,0.22075,0.404,0.15025,0.1295,0.1079999999999999,0.18275,0.23275,0.12225,0.066,0.2329999999999999,0.1375,0.2105,0.11725,0.10975,0.0564999999999999,0.0954999999999999,0.0817499999999999,0.20575,0.1362499999999999,0.072,0.25075,0.194,0.22125,0.09175,0.0885,0.06,0.0802499999999999,0.10075,0.17925,0.3665,0.15,0.0939999999999999,0.127,0.05375,0.0745,0.093,0.1372499999999999,0.0777499999999999,0.08725,0.1089999999999999,0.0792499999999999,0.10625,0.15075,0.065,0.0635,0.084,0.2485,0.0662499999999999,0.06175,0.06175,0.0212499999999999,0.0579999999999999,0.086,0.0424999999999999,0.05375,0.0895,0.0857499999999999,0.05075,0.0652499999999999,0.0737499999999999,0.0419999999999999,0.05575,0.0519999999999999,0.059,0.0504999999999999,0.0875,0.05225,0.04725,0.0519999999999999,0.0374999999999999,0.05975,0.03525,0.022,0.0404999999999999
Gremlins (1984),0.82125,0.891,0.8585,0.932,0.7975000000000001,0.66775,0.932,0.7537499999999999,0.57725,0.597,0.8322499999999999,0.57725,0.658,0.66575,0.402,0.66575,0.60475,0.50025,0.45575,0.8322499999999999,0.35675,0.3285,0.52475,0.52875,0.932,0.65475,0.622,0.2145,0.2564999999999999,0.488,0.2784999999999999,0.34275,0.32175,0.4365,0.3442499999999999,0.79775,0.3349999999999999,0.35375,0.79775,0.4317499999999999,0.8795,0.1982499999999999,0.20325,0.4702499999999999,0.21925,0.24075,0.3702499999999999,0.24275,0.24775,0.3309999999999999,0.729,0.26275,0.23775,0.10975,0.286,0.14525,0.3285,0.2847499999999999,0.96275,0.276,0.363,0.16525,0.139,0.20325,0.25325,0.1435,0.143,0.1342499999999999,0.16175,0.1525,0.11625,0.1704999999999999,0.2774999999999999,0.1175,0.175,0.361,0.33975,0.11625,0.14725,0.21925,0.1089999999999999,0.26125,0.10775,0.07,0.09275,0.1185,0.12475,0.1325,0.1629999999999999,0.0944999999999999,0.091,0.05025,0.15425,0.0807499999999999,0.09525,0.207,0.15175,0.0984999999999999,0.10075,0.10275,0.05575,0.1019999999999999,0.0715,0.06225,0.16675,0.11475,0.23225,0.0499999999999999,0.124,0.376,0.0792499999999999,0.0847499999999999,0.08725,0.1654999999999999,0.08,0.1624999999999999,0.0797499999999999,0.08675,0.10575,0.21025,0.11475,0.1367499999999999,0.05775,0.0439999999999999,0.06175,0.0399999999999999,0.0767499999999999,0.05575,0.0569999999999999,0.05725,0.06,0.0762499999999999,0.04425,0.083,0.05325,0.05025,0.0812499999999999,0.084,0.09725,0.04975,0.124,0.05825,0.061,0.0625,0.0444999999999999,0.04275,0.05425,0.074,0.02975
Maximum Overdrive (1986),0.7955000000000001,0.911,0.93,0.92325,0.919,0.4529999999999999,0.71975,0.572,0.71875,0.4535,0.739,0.8202499999999999,0.3315,0.572,0.91825,0.4905,0.555,0.34575,0.3315,0.47175,0.54625,0.4195,0.51225,0.3315,0.7749999999999999,0.2724999999999999,0.3572499999999999,0.28075,0.387,0.2219999999999999,0.57875,0.22075,0.5445,0.4629999999999999,0.2935,0.1569999999999999,0.3199999999999999,0.7749999999999999,0.3185,0.5335,0.54725,0.2724999999999999,0.235,0.34575,0.1535,0.2875,0.3259999999999999,0.184,0.3834999999999999,0.21425,0.1387499999999999,0.93375,0.1995,0.0895,0.14825,0.25775,0.1387499999999999,0.2005,0.16625,0.3195,0.05325,0.38975,0.3359999999999999,0.20625,0.11125,0.14525,0.28075,0.068,0.2714999999999999,0.1255,0.12375,0.193,0.26825,0.1397499999999999,0.138,0.24,0.2365,0.2254999999999999,0.14925,0.1684999999999999,0.1535,0.083,0.40725,0.1915,0.1119999999999999,0.11075,0.11525,0.1525,0.0712499999999999,0.18375,0.15975,0.08775,0.1275,0.1074999999999999,0.1397499999999999,0.0722499999999999,0.1267499999999999,0.11125,0.2185,0.15325,0.1129999999999999,0.09575,0.1644999999999999,0.0827499999999999,0.123,0.186,0.09925,0.1029999999999999,0.0847499999999999,0.1262499999999999,0.0544999999999999,0.1169999999999999,0.0685,0.1074999999999999,0.05375,0.0554999999999999,0.0805,0.10625,0.05125,0.0424999999999999,0.05675,0.0782499999999999,0.093,0.21525,0.1265,0.2155,0.0474999999999999,0.091,0.0852499999999999,0.04575,0.0554999999999999,0.03725,0.063,0.086,0.287,0.0384999999999999,0.081,0.0845,0.05925,0.0782499999999999,0.0324999999999999,0.065,0.0434999999999999,0.026,0.0359999999999999,0.0344999999999999,0.0247499999999999,0.0187499999999999,0.0272499999999999
Beetlejuice (1988),0.8859999999999999,0.9385,0.95275,0.716,0.8382499999999999,0.7025,0.7962499999999999,0.81175,0.46225,0.7782500000000001,0.716,0.344,0.67975,0.303,0.624,0.33525,0.44325,0.4935,0.7782500000000001,0.716,0.64775,0.90025,0.39625,0.5255,0.4545,0.73125,0.6785,0.43,0.2345,0.3702499999999999,0.4137499999999999,0.3595,0.23325,0.45875,0.4115,0.3129999999999999,0.1925,0.22975,0.6395,0.7849999999999999,0.4177499999999999,0.211,0.11575,0.4535,0.1272499999999999,0.677,0.2865,0.148,0.25025,0.201,0.3399999999999999,0.208,0.1325,0.27525,0.4775,0.2624999999999999,0.27125,0.24575,0.3105,0.17325,0.14,0.254,0.305,0.21925,0.32325,0.15575,0.2654999999999999,0.27525,0.14325,0.10675,0.0969999999999999,0.0845,0.1302499999999999,0.1402499999999999,0.1089999999999999,0.392,0.15025,0.10475,0.1917499999999999,0.1955,0.10675,0.28225,0.1475,0.04125,0.29725,0.1049999999999999,0.1335,0.0697499999999999,0.1367499999999999,0.0702499999999999,0.09175,0.156,0.19,0.0605,0.241,0.93625,0.0802499999999999,0.2115,0.151,0.1069999999999999,0.04225,0.1347499999999999,0.0782499999999999,0.0625,0.0787499999999999,0.0785,0.8147500000000001,0.0569999999999999,0.0637499999999999,0.1352499999999999,0.05025,0.0845,0.06075,0.2025,0.092,0.2445,0.06075,0.0632499999999999,0.062,0.3542499999999999,0.12225,0.0795,0.05925,0.0429999999999999,0.0642499999999999,0.0329999999999999,0.16125,0.1004999999999999,0.1599999999999999,0.13,0.0519999999999999,0.061,0.12225,0.06025,0.0359999999999999,0.0319999999999999,0.0529999999999999,0.0544999999999999,0.0837499999999999,0.04525,0.145,0.04025,0.10425,0.22425,0.0595,0.04525,0.03875,0.0369999999999999,0.03575
Six-String Samurai (1998),0.81,0.301,0.917,0.40025,0.4425,0.54875,0.7195,0.3794999999999999,0.56675,0.7195,0.7195,0.8859999999999999,0.38575,0.44675,0.39925,0.2995,0.42125,0.5325,0.3535,0.35875,0.1425,0.55475,0.5345,0.24375,0.40025,0.32475,0.40225,0.9015,0.3145,0.2564999999999999,0.26725,0.1815,0.59575,0.291,0.638,0.47075,0.15125,0.7965,0.1735,0.8367500000000001,0.16675,0.1535,0.128,0.27575,0.10225,0.4465,0.3572499999999999,0.1967499999999999,0.2955,0.11325,0.1735,0.94775,0.23275,0.1755,0.127,0.61275,0.33125,0.3385,0.0949999999999999,0.24875,0.572,0.15975,0.1282499999999999,0.0989999999999999,0.067,0.1265,0.345,0.1079999999999999,0.8594999999999999,0.12175,0.10775,0.04325,0.1144999999999999,0.09775,0.40575,0.075,0.1624999999999999,0.1332499999999999,0.185,0.4639999999999999,0.10475,0.1089999999999999,0.14975,0.04075,0.09775,0.0732499999999999,0.1649999999999999,0.073,0.0959999999999999,0.12175,0.146,0.0344999999999999,0.15125,0.05925,0.0682499999999999,0.0712499999999999,0.1235,0.10225,0.05975,0.0677499999999999,0.1124999999999999,0.16575,0.1054999999999999,0.15775,0.05275,0.089,0.0667499999999999,0.09225,0.09675,0.059,0.301,0.0725,0.11425,0.0394999999999999,0.0687499999999999,0.0429999999999999,0.0682499999999999,0.0735,0.2035,0.0404999999999999,0.0915,0.05825,0.184,0.14475,0.0772499999999999,0.0344999999999999,0.0875,0.0504999999999999,0.0825,0.0722499999999999,0.0464999999999999,0.0539999999999999,0.11475,0.125,0.04075,0.269,0.0605,0.04775,0.0404999999999999,0.217,0.0359999999999999,0.0262499999999999,0.04875,0.0449999999999999,0.0509999999999999,0.05225,0.0207499999999999,0.0195,0.03925
Fletch (1985),0.8265,0.9735,0.7689999999999999,0.6665,0.8999999999999999,0.88025,0.738,0.68,0.992,0.88025,0.4107499999999999,0.53,0.68125,0.60975,0.8999999999999999,0.67075,0.48575,0.473,0.654,0.23925,0.7755000000000001,0.40475,0.59925,0.38,0.177,0.312,0.3455,0.20425,0.261,0.28,0.80775,0.4065,0.08775,0.25825,0.294,0.3315,0.22225,0.1614999999999999,0.276,0.2524999999999999,0.6525,0.244,0.17675,0.40325,0.5025,0.20825,0.37175,0.37775,0.475,0.2155,0.15775,0.20425,0.2945,0.2204999999999999,0.191,0.17875,0.2254999999999999,0.2022499999999999,0.16175,0.20525,0.293,0.30925,0.16675,0.28925,0.3964999999999999,0.129,0.20425,0.21575,0.1525,0.12275,0.1255,0.18575,0.14725,0.1024999999999999,0.16025,0.0692499999999999,0.27575,0.1609999999999999,0.14975,0.15225,0.28625,0.3379999999999999,0.176,0.067,0.04675,0.1039999999999999,0.091,0.3884999999999999,0.0752499999999999,0.11325,0.093,0.092,0.1029999999999999,0.3017499999999999,0.16775,0.04975,0.1265,0.1515,0.089,0.10775,0.0499999999999999,0.22775,0.082,0.30125,0.1725,0.1109999999999999,0.14525,0.22875,0.11275,0.14775,0.0822499999999999,0.14725,0.084,0.11075,0.05975,0.1679999999999999,0.44325,0.1169999999999999,0.154,0.15325,0.1257499999999999,0.076,0.06075,0.0399999999999999,0.0687499999999999,0.03125,0.064,0.0295,0.04925,0.1169999999999999,0.33275,0.0469999999999999,0.485,0.0712499999999999,0.03775,0.03875,0.1897499999999999,0.062,0.0469999999999999,0.0964999999999999,0.0785,0.0742499999999999,0.05625,0.09725,0.0615,0.0549999999999999,0.31475,0.03225,0.04475
Romancing the Stone (1984),0.74225,0.8427500000000001,0.60825,0.82775,0.72025,0.925,0.93625,0.6695,0.96075,0.74175,0.96075,0.96075,0.78075,0.406,0.14825,0.477,0.5725,0.414,0.413,0.65575,0.3319999999999999,0.25775,0.59625,0.473,0.1915,0.55575,0.359,0.32325,0.1745,0.27775,0.608,0.25475,0.37825,0.4955,0.3515,0.5425,0.851,0.1385,0.54975,0.2435,0.851,0.555,0.3605,0.406,0.3085,0.21125,0.36075,0.348,0.522,0.32325,0.37075,0.1982499999999999,0.1684999999999999,0.1659999999999999,0.193,0.3652499999999999,0.3087499999999999,0.283,0.1397499999999999,0.213,0.3395,0.3145,0.0865,0.127,0.2289999999999999,0.14175,0.21225,0.3065,0.33125,0.32325,0.1704999999999999,0.178,0.28325,0.3219999999999999,0.58775,0.57825,0.306,0.1089999999999999,0.118,0.24575,0.0767499999999999,0.245,0.0822499999999999,0.04025,0.1684999999999999,0.0852499999999999,0.1425,0.1897499999999999,0.074,0.16175,0.14625,0.028,0.16825,0.5945,0.0735,0.0245,0.139,0.0989999999999999,0.03875,0.09425,0.0785,0.1659999999999999,0.082,0.0732499999999999,0.296,0.10375,0.2915,0.10225,0.1669999999999999,0.2185,0.3359999999999999,0.127,0.10275,0.2947499999999999,0.14975,0.18175,0.1044999999999999,0.1614999999999999,0.1024999999999999,0.2105,0.1377499999999999,0.05875,0.0529999999999999,0.0384999999999999,0.0705,0.1059999999999999,0.0275,0.0434999999999999,0.288,0.0544999999999999,0.1574999999999999,0.23325,0.05675,0.0615,0.04175,0.03675,0.05325,0.04875,0.10425,0.1039999999999999,0.0544999999999999,0.0499999999999999,0.04825,0.11125,0.0667499999999999,0.0514999999999999,0.04725,0.06025,0.0265
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),0.68675,0.9545,0.4609999999999999,0.9065,0.819,0.7165,0.76525,0.819,0.965,0.50525,0.73625,0.7215,0.5485,0.59975,0.3065,0.36175,0.68275,0.50125,0.44325,0.38175,0.8514999999999999,0.1932499999999999,0.45625,0.5015,0.1387499999999999,0.26,0.38975,0.17775,0.2189999999999999,0.27625,0.27575,0.25475,0.14475,0.254,0.28075,0.608,0.2304999999999999,0.1104999999999999,0.86425,0.16975,0.3635,0.17925,0.26,0.303,0.2957499999999999,0.1564999999999999,0.31925,0.3,0.1352499999999999,0.3175,0.412,0.148,0.23625,0.10325,0.73825,0.2925,0.206,0.2314999999999999,0.0939999999999999,0.1937499999999999,0.23725,0.128,0.2085,0.17475,0.17375,0.136,0.14325,0.1674999999999999,0.1385,0.123,0.10325,0.4952499999999999,0.16975,0.10975,0.086,0.064,0.22625,0.08775,0.28075,0.3165,0.1049999999999999,0.278,0.0999999999999999,0.03225,0.0655,0.09975,0.237,0.3535,0.08875,0.09075,0.1175,0.29025,0.0695,0.297,0.0652499999999999,0.03425,0.12375,0.09425,0.0509999999999999,0.1365,0.0519999999999999,0.11375,0.0732499999999999,0.0584999999999999,0.1164999999999999,0.07,0.04375,0.04725,0.1074999999999999,0.392,0.1119999999999999,0.0875,0.0569999999999999,0.0822499999999999,0.0925,0.24675,0.0632499999999999,0.0925,0.05425,0.28625,0.12225,0.0595,0.04175,0.0414999999999999,0.04775,0.0697499999999999,0.0842499999999999,0.10325,0.1195,0.05275,0.14475,0.12075,0.0785,0.0549999999999999,0.05675,0.0364999999999999,0.0275,0.09325,0.17725,0.0499999999999999,0.1312499999999999,0.05225,0.0807499999999999,0.0499999999999999,0.0559999999999999,0.0384999999999999,0.084,0.146,0.0242499999999999
