movieId,betrayal,culture clash,weird,melancholic,greed,runaway,drama,good,original,film noir,independent film,dialogue,drinking,vengeance,light,surveillance,chase,mentor,adaptation,sexy,catastrophe,hotel,fun movie,death,pornography,1930s,quirky,period piece,california,british,not funny,childhood,divorce,weapons,life & death,small town,life philosophy,unlikely friendships,classic car,islam,fight scenes,transformation,censorship,predictable,wartime,very funny,underrated,fantasy world,pulp,prejudice,farce,absurd,sacrifice,first contact,women,alter ego,nudity (full frontal - brief),creativity,writers,lawyer,queer,road movie,dysfunctional family,family,memory,san francisco,doctors,nudity (topless - brief),hospital,good music,blindness,irish accent,prison,kidnapping,los angeles,multiple storylines,computer animation,simple,too long,directorial debut,new york city,mad scientist,desert,dreams,oil,teen movie,french,new jersey,wilderness,tokyo,hunting,addiction,stereotypes,survival,workplace,island,camp,brothers,texas,prostitution,ensemble cast,wine,awesome soundtrack,bollywood,interracial romance,no plot,indians,radio,best of 2005,alternate history,80s,rebellion,adoption,documentary,potential oscar nom,stand-up comedy,russian,stoner movie,kick-butt women,time,foul language,made for tv,race,fashion,nudity (rear),internet,snakes,atheism,immortality,ghosts/afterlife,robert downey jr,notable nudity,father daughter relationship,homeless,buddy movie,trilogy,finnish,unlikeable characters,australia,hip hop,cancer,shopping,goth,remake,god,too short,graphic novel,reality tv,single father
All About Eve (1950),0.90225,0.995,0.995,0.9445,0.98875,0.995,0.995,0.995,0.76125,0.90825,0.90825,0.9345,0.90825,0.2319999999999999,0.96625,0.236,0.191,0.74375,0.52825,0.4885,0.4449999999999999,0.34175,0.473,0.15725,0.20825,0.55025,0.3025,0.3512499999999999,0.27425,0.27825,0.3662499999999999,0.50075,0.263,0.28,0.14575,0.2977499999999999,0.299,0.5215,0.18025,0.2025,0.28,0.4782499999999999,0.4605,0.33225,0.144,0.2855,0.2714999999999999,0.15575,0.08725,0.46025,0.422,0.677,0.3409999999999999,0.191,0.4285,0.3047499999999999,0.21975,0.3047499999999999,0.54425,0.09725,0.32875,0.11575,0.31,0.17175,0.0832499999999999,0.1365,0.10175,0.2189999999999999,0.121,0.2955,0.27675,0.1639999999999999,0.1044999999999999,0.0379999999999999,0.0667499999999999,0.2075,0.16075,0.0954999999999999,0.1337499999999999,0.1945,0.35075,0.237,0.05125,0.189,0.1205,0.15675,0.0667499999999999,0.0969999999999999,0.0832499999999999,0.10675,0.0772499999999999,0.21725,0.25775,0.089,0.1327499999999999,0.0762499999999999,0.22825,0.17075,0.1054999999999999,0.076,0.55425,0.09,0.129,0.208,0.1795,0.0534999999999999,0.0549999999999999,0.25825,0.09925,0.0964999999999999,0.0647499999999999,0.1574999999999999,0.0444999999999999,0.06225,0.08,0.0822499999999999,0.0439999999999999,0.0667499999999999,0.0434999999999999,0.062,0.1069999999999999,0.09775,0.0989999999999999,0.1564999999999999,0.0305,0.0822499999999999,0.23025,0.0765,0.09525,0.0454999999999999,0.0915,0.0262499999999999,0.1139999999999999,0.0434999999999999,0.0519999999999999,0.03875,0.0282499999999999,0.04775,0.03575,0.03775,0.04675,0.0217499999999999,0.03475,0.0182499999999999,0.0559999999999999,0.0339999999999999,0.016,0.12225,0.0255
Rebecca (1940),0.8505,0.9815,0.958,0.95275,0.958,0.8775,0.958,0.8365,0.7465,0.7865,0.7865,0.84975,0.7865,0.38525,0.8775,0.73175,0.61875,0.39325,0.94825,0.4095,0.45275,0.568,0.3309999999999999,0.76,0.2185,0.401,0.39825,0.62525,0.2977499999999999,0.478,0.32025,0.3185,0.58875,0.1917499999999999,0.23825,0.15425,0.298,0.181,0.27125,0.18225,0.16675,0.38225,0.431,0.21625,0.2002499999999999,0.27875,0.3255,0.30225,0.27125,0.23175,0.3309999999999999,0.288,0.2165,0.2219999999999999,0.2199999999999999,0.306,0.1982499999999999,0.32875,0.2465,0.1927499999999999,0.27725,0.1897499999999999,0.17825,0.245,0.51325,0.17075,0.2927499999999999,0.1185,0.24825,0.211,0.18275,0.31475,0.11275,0.1614999999999999,0.0652499999999999,0.156,0.16275,0.1725,0.23375,0.25325,0.133,0.146,0.1267499999999999,0.1205,0.14825,0.20775,0.123,0.05475,0.09775,0.0702499999999999,0.1164999999999999,0.065,0.093,0.09725,0.128,0.1154999999999999,0.1039999999999999,0.1059999999999999,0.091,0.069,0.0745,0.238,0.1079999999999999,0.1372499999999999,0.12475,0.1074999999999999,0.1004999999999999,0.0685,0.1009999999999999,0.1034999999999999,0.06,0.07,0.1059999999999999,0.05925,0.089,0.0802499999999999,0.0494999999999999,0.0685,0.04625,0.0742499999999999,0.10675,0.0852499999999999,0.084,0.1342499999999999,0.0595,0.0615,0.0742499999999999,0.084,0.0757499999999999,0.295,0.05175,0.05575,0.0595,0.03,0.0424999999999999,0.0757499999999999,0.025,0.0364999999999999,0.0384999999999999,0.04125,0.1375,0.1059999999999999,0.0842499999999999,0.0207499999999999,0.0257499999999999,0.0359999999999999,0.03275,0.03425,0.0242499999999999
Foreign Correspondent (1940),0.97175,0.891,0.891,0.92675,0.8140000000000001,0.646,0.6995,0.96525,0.76675,0.4095,0.91625,0.65875,0.46225,0.46575,0.7,0.97175,0.9455,0.37625,0.49575,0.4812499999999999,0.4579999999999999,0.73125,0.51125,0.303,0.14725,0.381,0.2514999999999999,0.703,0.265,0.703,0.32125,0.2022499999999999,0.294,0.40025,0.31275,0.1262499999999999,0.2574999999999999,0.17325,0.21825,0.67775,0.37875,0.27625,0.148,0.40025,0.91625,0.4425,0.351,0.24475,0.21225,0.368,0.4107499999999999,0.397,0.368,0.25725,0.299,0.16125,0.22425,0.16475,0.1545,0.14325,0.27925,0.2654999999999999,0.1402499999999999,0.277,0.2309999999999999,0.129,0.18625,0.086,0.129,0.15125,0.1545,0.17425,0.155,0.7522500000000001,0.0369999999999999,0.14825,0.1865,0.18025,0.16775,0.1415,0.31025,0.0935,0.26025,0.05875,0.1277499999999999,0.2947499999999999,0.14,0.082,0.09875,0.0767499999999999,0.15175,0.0509999999999999,0.1704999999999999,0.21325,0.0737499999999999,0.15325,0.2269999999999999,0.1275,0.0554999999999999,0.0667499999999999,0.14525,0.1395,0.0757499999999999,0.1272499999999999,0.1169999999999999,0.24875,0.0969999999999999,0.2005,0.0817499999999999,0.0969999999999999,0.0574999999999999,0.0974999999999999,0.1327499999999999,0.03875,0.05925,0.06125,0.11975,0.06125,0.0667499999999999,0.1285,0.0767499999999999,0.05825,0.1044999999999999,0.18125,0.061,0.09475,0.04025,0.0722499999999999,0.0329999999999999,0.0715,0.05625,0.05725,0.06175,0.0504999999999999,0.0404999999999999,0.10125,0.03875,0.0627499999999999,0.0702499999999999,0.0339999999999999,0.0295,0.05175,0.0227499999999999,0.0354999999999999,0.0267499999999999,0.06225,0.0287499999999999,0.0277499999999999,0.03375
Notorious (1946),0.9255,0.961,0.961,0.967,0.961,0.7887500000000001,0.961,0.8527499999999999,0.7525,0.72375,0.72375,0.7887500000000001,0.72375,0.38825,0.7635000000000001,0.9775,0.631,0.4385,0.482,0.58425,0.4375,0.5115,0.58625,0.2917499999999999,0.278,0.243,0.23425,0.3169999999999999,0.2634999999999999,0.381,0.3289999999999999,0.32625,0.432,0.306,0.22975,0.1679999999999999,0.2817499999999999,0.3047499999999999,0.2574999999999999,0.38425,0.306,0.2957499999999999,0.57225,0.2867499999999999,0.69925,0.2654999999999999,0.3215,0.20825,0.214,0.244,0.3189999999999999,0.32575,0.296,0.239,0.2214999999999999,0.209,0.2135,0.26,0.17025,0.1785,0.38025,0.191,0.16925,0.22075,0.32475,0.1584999999999999,0.194,0.20975,0.1915,0.2219999999999999,0.1902499999999999,0.204,0.16475,0.147,0.06225,0.20825,0.1735,0.21025,0.1912499999999999,0.14825,0.10925,0.10975,0.09925,0.0807499999999999,0.246,0.27275,0.128,0.075,0.1019999999999999,0.136,0.1335,0.04875,0.17425,0.1004999999999999,0.14075,0.1272499999999999,0.12225,0.0959999999999999,0.06225,0.12,0.086,0.64925,0.1039999999999999,0.134,0.20425,0.1689999999999999,0.0775,0.0564999999999999,0.086,0.10675,0.04275,0.0635,0.09625,0.09,0.1352499999999999,0.0707499999999999,0.092,0.0687499999999999,0.076,0.1327499999999999,0.0627499999999999,0.09875,0.10275,0.0969999999999999,0.04625,0.0682499999999999,0.0954999999999999,0.0817499999999999,0.03975,0.03375,0.03575,0.04375,0.0605,0.0339999999999999,0.05075,0.062,0.0464999999999999,0.059,0.03775,0.0429999999999999,0.04075,0.03475,0.021,0.0242499999999999,0.0277499999999999,0.0519999999999999,0.0252499999999999,0.0414999999999999,0.026
Spellbound (1945),0.94225,0.8334999999999999,0.8995,0.96325,0.8945000000000001,0.8995,0.8334999999999999,0.7862499999999999,0.7755000000000001,0.658,0.658,0.60325,0.658,0.44325,0.7655000000000001,0.7862499999999999,0.711,0.84825,0.7355,0.4075,0.44675,0.70175,0.4357499999999999,0.28925,0.25375,0.48175,0.25175,0.30525,0.28425,0.32075,0.36775,0.37525,0.2554999999999999,0.2475,0.21525,0.182,0.2887499999999999,0.16225,0.274,0.1397499999999999,0.1684999999999999,0.29325,0.244,0.2475,0.15175,0.23425,0.4985,0.3844999999999999,0.202,0.2045,0.33525,0.25475,0.1835,0.23075,0.23075,0.27625,0.26075,0.374,0.264,0.23375,0.1922499999999999,0.17775,0.1332499999999999,0.17875,0.8734999999999999,0.206,0.722,0.1277499999999999,0.256,0.415,0.20925,0.198,0.1265,0.2105,0.06225,0.137,0.14975,0.1967499999999999,0.211,0.1322499999999999,0.1604999999999999,0.2,0.09725,0.7465,0.09175,0.123,0.12375,0.083,0.1094999999999999,0.077,0.1415,0.0785,0.10325,0.084,0.0792499999999999,0.123,0.0832499999999999,0.093,0.06125,0.073,0.06175,0.143,0.0837499999999999,0.11725,0.1262499999999999,0.183,0.1059999999999999,0.0895,0.0524999999999999,0.1014999999999999,0.0657499999999999,0.05075,0.08875,0.0459999999999999,0.05925,0.0725,0.0785,0.0885,0.0662499999999999,0.1882499999999999,0.05575,0.09475,0.1009999999999999,0.125,0.05875,0.0755,0.0667499999999999,0.0842499999999999,0.04225,0.0812499999999999,0.0509999999999999,0.0464999999999999,0.0715,0.0384999999999999,0.04375,0.0529999999999999,0.04575,0.0434999999999999,0.04725,0.0444999999999999,0.03075,0.0737499999999999,0.02,0.0257499999999999,0.02975,0.03275,0.03125,0.0277499999999999,0.0295
To Catch a Thief (1955),0.8185,0.883,0.8240000000000001,0.7975000000000001,0.8240000000000001,0.7975000000000001,0.8240000000000001,0.827,0.73675,0.375,0.6075,0.67825,0.6075,0.6355,0.7975000000000001,0.802,0.94875,0.4375,0.727,0.64025,0.46725,0.78325,0.67775,0.21175,0.26925,0.32675,0.28425,0.39625,0.26225,0.44825,0.3419999999999999,0.2714999999999999,0.26975,0.38,0.2624999999999999,0.1387499999999999,0.2885,0.20625,0.32875,0.1902499999999999,0.3774999999999999,0.3482499999999999,0.4085,0.38,0.40825,0.3695,0.3924999999999999,0.30925,0.312,0.2734999999999999,0.33275,0.25625,0.22375,0.25,0.34325,0.24825,0.2654999999999999,0.27225,0.16475,0.2415,0.3027499999999999,0.4685,0.16925,0.24275,0.15025,0.3255,0.211,0.1225,0.1154999999999999,0.35075,0.16825,0.31575,0.1347499999999999,0.2115,0.0459999999999999,0.1069999999999999,0.137,0.1589999999999999,0.14225,0.135,0.1034999999999999,0.14325,0.189,0.0842499999999999,0.3007499999999999,0.565,0.44375,0.0845,0.0865,0.10625,0.119,0.0514999999999999,0.23325,0.075,0.08875,0.1252499999999999,0.0974999999999999,0.1119999999999999,0.10975,0.0722499999999999,0.0652499999999999,0.32825,0.14275,0.17725,0.2055,0.16325,0.21475,0.05725,0.079,0.1704999999999999,0.1257499999999999,0.0652499999999999,0.09225,0.05525,0.0707499999999999,0.0762499999999999,0.0625,0.0757499999999999,0.1375,0.1149999999999999,0.0519999999999999,0.0529999999999999,0.1589999999999999,0.252,0.0825,0.09875,0.12225,0.1335,0.064,0.10225,0.0285,0.09275,0.09475,0.023,0.0687499999999999,0.062,0.026,0.04075,0.0677499999999999,0.0374999999999999,0.031,0.16375,0.0655,0.03,0.0314999999999999,0.03875,0.0295,0.0267499999999999,0.05225
Laura (1944),0.965,0.92525,0.989,0.91275,0.92525,0.9485,0.92525,0.7935000000000001,0.83125,0.9725,0.93975,0.7737499999999999,0.93975,0.729,0.9485,0.66125,0.5755,0.8069999999999999,0.766,0.50875,0.42625,0.4459999999999999,0.2385,0.32225,0.2967499999999999,0.5195,0.2925,0.57775,0.35475,0.3159999999999999,0.354,0.293,0.4187499999999999,0.2199999999999999,0.2435,0.253,0.273,0.32575,0.28525,0.1825,0.2199999999999999,0.2754999999999999,0.23825,0.24325,0.51675,0.25125,0.3745,0.287,0.4455,0.27875,0.4415,0.40475,0.173,0.21475,0.239,0.2445,0.2995,0.244,0.3399999999999999,0.2524999999999999,0.3245,0.19,0.151,0.188,0.483,0.36275,0.17175,0.0915,0.12125,0.4389999999999999,0.249,0.2135,0.123,0.0915,0.1362499999999999,0.17325,0.16325,0.17675,0.10925,0.17325,0.265,0.18275,0.09175,0.26725,0.16575,0.2794999999999999,0.1599999999999999,0.08,0.11325,0.0857499999999999,0.174,0.0725,0.14425,0.05575,0.18,0.1335,0.1169999999999999,0.09575,0.11175,0.1024999999999999,0.18575,0.1415,0.0935,0.1342499999999999,0.16025,0.11575,0.083,0.22275,0.16675,0.077,0.05525,0.0449999999999999,0.0675,0.1054999999999999,0.1034999999999999,0.09475,0.04475,0.0667499999999999,0.0394999999999999,0.1267499999999999,0.0637499999999999,0.09575,0.0625,0.2105,0.03225,0.0579999999999999,0.06225,0.0717499999999999,0.068,0.122,0.08925,0.04275,0.0655,0.0519999999999999,0.05825,0.0464999999999999,0.0469999999999999,0.0504999999999999,0.0344999999999999,0.04575,0.0212499999999999,0.1569999999999999,0.022,0.0237499999999999,0.0235,0.03125,0.03075,0.0232499999999999,0.0235
"39 Steps, The (1935)",0.9215,0.8855,0.8855,0.97125,0.8855,0.86975,0.8855,0.9035,0.73325,0.806,0.806,0.7789999999999999,0.806,0.46675,0.86975,0.9605,0.91275,0.432,0.8507499999999999,0.52275,0.47075,0.51475,0.61275,0.27375,0.2045,0.8607499999999999,0.44975,0.73675,0.20625,0.77875,0.307,0.32875,0.34575,0.3395,0.1887499999999999,0.1694999999999999,0.26325,0.1634999999999999,0.3135,0.4712499999999999,0.18225,0.264,0.50325,0.3395,0.16625,0.44025,0.31675,0.22175,0.17625,0.1997499999999999,0.653,0.3665,0.1455,0.254,0.2007499999999999,0.20475,0.2095,0.2945,0.1305,0.176,0.297,0.23625,0.13,0.1855,0.66525,0.14325,0.194,0.1445,0.16925,0.21925,0.1865,0.16025,0.124,0.3389999999999999,0.03425,0.10225,0.14525,0.1965,0.10575,0.144,0.0772499999999999,0.141,0.15425,0.0939999999999999,0.1495,0.10975,0.11925,0.0682499999999999,0.0782499999999999,0.0989999999999999,0.181,0.05275,0.1225,0.17425,0.09675,0.1342499999999999,0.1265,0.0865,0.065,0.075,0.04025,0.17575,0.10475,0.1084999999999999,0.121,0.17375,0.0742499999999999,0.067,0.05925,0.0755,0.0637499999999999,0.086,0.138,0.064,0.0655,0.0755,0.0539999999999999,0.093,0.0795,0.1515,0.0364999999999999,0.0777499999999999,0.0845,0.14125,0.03625,0.0635,0.1039999999999999,0.0657499999999999,0.0344999999999999,0.06125,0.0265,0.04275,0.04375,0.0579999999999999,0.0539999999999999,0.12325,0.0235,0.029,0.067,0.028,0.03075,0.0652499999999999,0.017,0.029,0.03,0.03725,0.0245,0.0227499999999999,0.0192499999999999
Crossfire (1947),0.96725,0.96725,0.96725,0.849,0.849,0.82525,0.8109999999999999,0.59825,0.7995000000000001,0.953,0.883,0.6565,0.883,0.8600000000000001,0.51475,0.63175,0.45075,0.42725,0.427,0.4,0.40025,0.498,0.291,0.32725,0.3844999999999999,0.182,0.2224999999999999,0.1335,0.31025,0.129,0.3495,0.1997499999999999,0.1882499999999999,0.1932499999999999,0.1704999999999999,0.24325,0.283,0.282,0.41,0.298,0.1957499999999999,0.21375,0.32225,0.1485,0.8354999999999999,0.1905,0.22975,0.23075,0.1629999999999999,0.5605,0.308,0.12025,0.32875,0.17175,0.0524999999999999,0.14075,0.1962499999999999,0.1659999999999999,0.14775,0.16825,0.12475,0.126,0.10975,0.1154999999999999,0.16425,0.2017499999999999,0.15,0.09525,0.15125,0.09175,0.25275,0.1505,0.1252499999999999,0.0667499999999999,0.18625,0.126,0.17825,0.1345,0.10875,0.1322499999999999,0.1704999999999999,0.11175,0.0449999999999999,0.0805,0.1024999999999999,0.0974999999999999,0.08675,0.1425,0.1114999999999999,0.1745,0.1262499999999999,0.0667499999999999,0.1139999999999999,0.05375,0.061,0.11925,0.122,0.084,0.075,0.12425,0.27175,0.09175,0.0717499999999999,0.05825,0.0647499999999999,0.0737499999999999,0.081,0.151,0.1084999999999999,0.0792499999999999,0.03375,0.062,0.05525,0.0212499999999999,0.09825,0.065,0.0519999999999999,0.05425,0.1927499999999999,0.1405,0.22075,0.181,0.04325,0.0707499999999999,0.0444999999999999,0.0584999999999999,0.0379999999999999,0.04975,0.0292499999999999,0.04525,0.03725,0.0232499999999999,0.0252499999999999,0.05225,0.0915,0.06125,0.0559999999999999,0.0285,0.0544999999999999,0.0247499999999999,0.0262499999999999,0.0162499999999999,0.0615,0.031,0.0479999999999999,0.081,0.0359999999999999,0.0235,0.0162499999999999
"Murder, My Sweet (1944)",0.96,0.90125,0.92575,0.907,0.907,0.90125,0.8505,0.62475,0.746,0.97975,0.86025,0.736,0.86025,0.77125,0.8075000000000001,0.53175,0.58325,0.483,0.8234999999999999,0.712,0.41925,0.50375,0.2837499999999999,0.15725,0.2504999999999999,0.68775,0.30725,0.27925,0.504,0.289,0.31525,0.59675,0.39275,0.187,0.1267499999999999,0.207,0.195,0.1535,0.3435,0.18125,0.187,0.3485,0.6295,0.1515,0.5845,0.2314999999999999,0.365,0.22025,0.5805,0.23275,0.26875,0.54425,0.20525,0.22625,0.23825,0.1332499999999999,0.287,0.174,0.26875,0.1362499999999999,0.23675,0.23675,0.16775,0.1709999999999999,0.3325,0.3495,0.27525,0.1114999999999999,0.1029999999999999,0.23375,0.2294999999999999,0.208,0.27,0.119,0.942,0.17975,0.17575,0.1699999999999999,0.0652499999999999,0.17375,0.122,0.1039999999999999,0.081,0.1159999999999999,0.147,0.1205,0.1275,0.135,0.24975,0.085,0.10625,0.24075,0.1435,0.04775,0.0939999999999999,0.1094999999999999,0.0705,0.0949999999999999,0.1029999999999999,0.15725,0.08925,0.1382499999999999,0.0697499999999999,0.1315,0.1144999999999999,0.32575,0.11625,0.1609999999999999,0.0479999999999999,0.0615,0.0504999999999999,0.0399999999999999,0.1185,0.0895,0.084,0.0855,0.06,0.0865,0.0564999999999999,0.0544999999999999,0.05775,0.10925,0.0732499999999999,0.1064999999999999,0.0832499999999999,0.04775,0.079,0.0494999999999999,0.065,0.03625,0.1535,0.05875,0.0855,0.0677499999999999,0.05525,0.03375,0.0499999999999999,0.04125,0.04275,0.0569999999999999,0.0227499999999999,0.0339999999999999,0.05025,0.04075,0.0227499999999999,0.019,0.0205,0.0172499999999999,0.0205
Dial M for Murder (1954),0.9765,0.96275,0.96275,0.976,0.976,0.8055000000000001,0.96275,0.87625,0.85025,0.6665,0.6665,0.76125,0.6665,0.961,0.8055000000000001,0.87625,0.65075,0.48775,0.4925,0.51725,0.4485,0.50375,0.47,0.274,0.361,0.27225,0.4235,0.36275,0.378,0.586,0.3645,0.266,0.7995000000000001,0.2975,0.1815,0.175,0.301,0.209,0.32825,0.20575,0.24775,0.23925,0.241,0.2975,0.1385,0.3305,0.431,0.2,0.17175,0.299,0.366,0.195,0.15625,0.2524999999999999,0.189,0.2885,0.32075,0.40425,0.309,0.3279999999999999,0.26175,0.1342499999999999,0.214,0.24525,0.22375,0.31375,0.2274999999999999,0.203,0.15725,0.22175,0.179,0.16325,0.15625,0.17375,0.0875,0.187,0.22525,0.2857499999999999,0.10175,0.154,0.10175,0.134,0.11225,0.085,0.1659999999999999,0.10425,0.132,0.0735,0.141,0.08875,0.1215,0.0707499999999999,0.12225,0.08775,0.11875,0.18475,0.1164999999999999,0.14625,0.0695,0.0712499999999999,0.0875,0.1262499999999999,0.1039999999999999,0.10525,0.15025,0.2734999999999999,0.0905,0.09575,0.1134999999999999,0.144,0.0715,0.0645,0.0979999999999999,0.0632499999999999,0.10025,0.0797499999999999,0.04575,0.0717499999999999,0.075,0.14875,0.1084999999999999,0.08625,0.1205,0.11525,0.0637499999999999,0.11225,0.0697499999999999,0.09725,0.03225,0.05025,0.05275,0.062,0.085,0.04375,0.0969999999999999,0.0464999999999999,0.0272499999999999,0.0379999999999999,0.0667499999999999,0.0314999999999999,0.03125,0.0544999999999999,0.0192499999999999,0.0584999999999999,0.03275,0.03175,0.0519999999999999,0.029,0.0344999999999999
He Walked by Night (1948),0.8867499999999999,0.8867499999999999,0.8867499999999999,0.76525,0.73075,0.8465,0.689,0.8047500000000001,0.73675,0.966,0.7862499999999999,0.8047500000000001,0.7862499999999999,0.9645,0.36675,0.6795,0.83525,0.34775,0.37575,0.4742499999999999,0.4077499999999999,0.4609999999999999,0.306,0.31575,0.15725,0.17725,0.5805,0.17775,0.8520000000000001,0.15675,0.32275,0.11475,0.15625,0.17875,0.609,0.32075,0.31375,0.15275,0.53475,0.197,0.17275,0.23775,0.1164999999999999,0.26275,0.1307499999999999,0.22025,0.3025,0.31825,0.20475,0.197,0.1925,0.1282499999999999,0.0994999999999999,0.2214999999999999,0.1325,0.1205,0.0725,0.176,0.1882499999999999,0.18375,0.14525,0.1805,0.15625,0.14525,0.405,0.60625,0.151,0.1977499999999999,0.33025,0.08925,0.06225,0.10675,0.12375,0.46525,0.95725,0.119,0.14775,0.1372499999999999,0.09025,0.0642499999999999,0.21025,0.0857499999999999,0.1385,0.05725,0.0534999999999999,0.1599999999999999,0.08675,0.1312499999999999,0.14325,0.1009999999999999,0.0544999999999999,0.09275,0.0529999999999999,0.078,0.03525,0.075,0.09625,0.09075,0.1114999999999999,0.1362499999999999,0.0479999999999999,0.1917499999999999,0.0324999999999999,0.072,0.05225,0.03725,0.05525,0.264,0.24275,0.06025,0.05975,0.0287499999999999,0.12125,0.1009999999999999,0.0137499999999999,0.0772499999999999,0.0394999999999999,0.0695,0.09425,0.08875,0.0832499999999999,0.0765,0.024,0.0247499999999999,0.04325,0.09575,0.0237499999999999,0.0354999999999999,0.0534999999999999,0.10175,0.0287499999999999,0.03275,0.03725,0.0852499999999999,0.1569999999999999,0.0292499999999999,0.0222499999999999,0.0165,0.04975,0.0665,0.0359999999999999,0.05775,0.04575,0.0544999999999999,0.0295,0.0245,0.04325,0.0509999999999999,0.0155
T-Men (1947),0.669,0.9155,0.819,0.8402499999999999,0.7865,0.9155,0.665,0.5115,0.6295,0.96825,0.71525,0.597,0.71525,0.7775000000000001,0.37175,0.5345,0.23225,0.35075,0.22425,0.354,0.4034999999999999,0.52475,0.15575,0.1485,0.40225,0.1649999999999999,0.2199999999999999,0.1004999999999999,0.574,0.1957499999999999,0.2955,0.0939999999999999,0.235,0.143,0.145,0.3994999999999999,0.309,0.1262499999999999,0.3595,0.16425,0.15675,0.27425,0.05975,0.2405,0.11775,0.2115,0.10575,0.2465,0.65075,0.12325,0.23225,0.1882499999999999,0.1255,0.259,0.1154999999999999,0.1139999999999999,0.2294999999999999,0.15475,0.18325,0.09,0.1455,0.1267499999999999,0.1922499999999999,0.27675,0.1574999999999999,0.81175,0.15525,0.11175,0.1312499999999999,0.0837499999999999,0.143,0.15275,0.1435,0.10525,0.823,0.1345,0.14725,0.16025,0.0807499999999999,0.10825,0.26475,0.1159999999999999,0.03825,0.0837499999999999,0.1525,0.09825,0.0559999999999999,0.11625,0.243,0.10075,0.1367499999999999,0.0807499999999999,0.0717499999999999,0.076,0.1039999999999999,0.0777499999999999,0.0454999999999999,0.06175,0.248,0.1425,0.05475,0.0374999999999999,0.0409999999999999,0.074,0.0685,0.04125,0.184,0.10175,0.089,0.0802499999999999,0.05575,0.0182499999999999,0.0569999999999999,0.2825,0.0742499999999999,0.09175,0.03425,0.0692499999999999,0.1267499999999999,0.03975,0.04675,0.03375,0.0257499999999999,0.1134999999999999,0.04525,0.0444999999999999,0.026,0.0232499999999999,0.0339999999999999,0.061,0.0404999999999999,0.0822499999999999,0.05525,0.0444999999999999,0.03125,0.03825,0.1435,0.0262499999999999,0.0424999999999999,0.0409999999999999,0.03275,0.05225,0.0287499999999999,0.0175,0.0277499999999999,0.03075,0.0712499999999999,0.0217499999999999,0.029
"Third Man, The (1949)",0.91725,0.98875,0.982,0.984,0.982,0.9595,0.982,0.85425,0.84125,0.9755,0.9755,0.9595,0.9755,0.58575,0.95,0.66825,0.691,0.4235,0.5845,0.38375,0.4165,0.51475,0.33775,0.61025,0.15725,0.2125,0.44425,0.3037499999999999,0.25125,0.61725,0.33175,0.38875,0.151,0.18625,0.3904999999999999,0.19,0.2634999999999999,0.64225,0.309,0.3129999999999999,0.18625,0.29925,0.32475,0.2945,0.64925,0.34475,0.32475,0.239,0.61075,0.32875,0.25375,0.27225,0.15575,0.1735,0.11575,0.1815,0.2724999999999999,0.292,0.29825,0.0825,0.2495,0.3682499999999999,0.11575,0.093,0.30825,0.2955,0.136,0.14225,0.17275,0.7355,0.199,0.17975,0.1272499999999999,0.0812499999999999,0.1094999999999999,0.09725,0.10575,0.1865,0.1609999999999999,0.198,0.1094999999999999,0.073,0.279,0.09625,0.08725,0.0852499999999999,0.1485,0.0989999999999999,0.1589999999999999,0.135,0.0762499999999999,0.0885,0.1059999999999999,0.11925,0.061,0.141,0.15825,0.1594999999999999,0.10075,0.10825,0.0855,0.135,0.24625,0.1305,0.0767499999999999,0.16825,0.127,0.209,0.11525,0.079,0.04225,0.1114999999999999,0.0379999999999999,0.0964999999999999,0.0735,0.08825,0.17225,0.1887499999999999,0.0474999999999999,0.125,0.0314999999999999,0.0584999999999999,0.05775,0.09525,0.04725,0.0384999999999999,0.0479999999999999,0.0524999999999999,0.0394999999999999,0.06,0.05775,0.0215,0.0267499999999999,0.06075,0.075,0.08,0.10925,0.03375,0.0524999999999999,0.0812499999999999,0.026,0.0324999999999999,0.0464999999999999,0.011,0.0285,0.021,0.03,0.017,0.0107499999999999
