movieId,melancholic,weird,culture clash,greed,independent film,runaway,dialogue,drinking,betrayal,drama,original,film noir,good,light,life & death,pornography,catastrophe,vengeance,quirky,mentor,life philosophy,childhood,death,absurd,dreams,sexy,adaptation,not funny,unlikely friendships,creativity,hotel,transformation,tokyo,fantasy world,chase,women,predictable,wartime,dysfunctional family,divorce,islam,surveillance,very funny,road movie,classic car,first contact,too long,memory,censorship,1930s,french,russian,writers,good music,small town,weapons,hospital,sacrifice,nudity (full frontal - brief),doctors,god,period piece,queer,british,multiple storylines,fight scenes,workplace,simple,prejudice,farce,fun movie,underrated,stoner movie,desert,wilderness,immortality,mad scientist,computer animation,blindness,irish accent,addiction,pulp,alter ego,documentary,survival,family,wine,finnish,prison,california,atheism,prostitution,bollywood,camp,directorial debut,texas,hunting,indians,stand-up comedy,awesome soundtrack,brothers,interracial romance,teen movie,trilogy,nudity (topless - brief),island,oil,homeless,new jersey,adoption,rebellion,no plot,stereotypes,alternate history,australia,kick-butt women,san francisco,made for tv,cancer,internet,new york city,goth,radio,nudity (rear),fashion,hip hop,ensemble cast,ghosts/afterlife,notable nudity,father daughter relationship,kidnapping,race,80s,time,snakes,best of 2005,shopping,potential oscar nom,lawyer,reality tv,robert downey jr,los angeles,unlikeable characters,too short,graphic novel,foul language,buddy movie,single father,remake
Coup de torchon (Clean Slate) (1981),0.98125,0.8287500000000001,0.8287500000000001,0.7669999999999999,0.74625,0.8287500000000001,0.63975,0.74625,0.6345,0.69675,0.7365,0.8067500000000001,0.525,0.901,0.5925,0.44375,0.40625,0.5275,0.79725,0.43525,0.5475,0.143,0.16825,0.74625,0.0797499999999999,0.235,0.7927500000000001,0.25075,0.2754999999999999,0.18125,0.1865,0.17725,0.1084999999999999,0.1104999999999999,0.196,0.1922499999999999,0.32775,0.14075,0.256,0.1114999999999999,0.3189999999999999,0.22275,0.901,0.1395,0.3894999999999999,0.1664999999999999,0.09625,0.071,0.1275,0.1485,0.658,0.1124999999999999,0.4355,0.1275,0.134,0.149,0.05175,0.0564999999999999,0.20775,0.0444999999999999,0.0494999999999999,0.2095,0.1305,0.1465,0.17175,0.1395,0.2445,0.05875,0.2465,0.2594999999999999,0.089,0.1604999999999999,0.20625,0.1689999999999999,0.17675,0.03475,0.04575,0.092,0.1347499999999999,0.1387499999999999,0.21175,0.152,0.0765,0.1397499999999999,0.05125,0.03175,0.08725,0.1619999999999999,0.0765,0.1129999999999999,0.12275,0.10825,0.17775,0.0509999999999999,0.08775,0.276,0.03525,0.05225,0.16125,0.11025,0.0852499999999999,0.04675,0.0787499999999999,0.0285,0.0554999999999999,0.0305,0.084,0.0939999999999999,0.093,0.09725,0.05125,0.03825,0.088,0.059,0.03825,0.05475,0.0459999999999999,0.04725,0.0162499999999999,0.0374999999999999,0.03875,0.03225,0.031,0.1372499999999999,0.0394999999999999,0.11375,0.04525,0.03075,0.15,0.04475,0.079,0.03725,0.0187499999999999,0.0205,0.0195,0.0255,0.021,0.022,0.04325,0.0182499999999999,0.09625,0.031,0.0817499999999999,0.017,0.0202499999999999,0.031,0.0157499999999999,0.015,0.03975
Faces (1968),0.978,0.978,0.7907500000000001,0.92925,0.93975,0.978,0.81175,0.78325,0.7602500000000001,0.78325,0.696,0.67975,0.4127499999999999,0.351,0.52525,0.68175,0.42025,0.34025,0.50625,0.27125,0.3037499999999999,0.10375,0.17425,0.29525,0.12425,0.3399999999999999,0.29225,0.33075,0.22625,0.21125,0.45575,0.27575,0.15225,0.1865,0.17225,0.38675,0.27025,0.08725,0.4237499999999999,0.65125,0.1074999999999999,0.11025,0.18525,0.1004999999999999,0.21625,0.18475,0.08875,0.0865,0.2395,0.05875,0.05375,0.076,0.3105,0.0895,0.15725,0.144,0.12025,0.0747499999999999,0.2002499999999999,0.1674999999999999,0.128,0.083,0.29,0.09925,0.3389999999999999,0.191,0.14075,0.05075,0.25875,0.067,0.1725,0.1307499999999999,0.10375,0.08725,0.145,0.0494999999999999,0.1709999999999999,0.137,0.1805,0.148,0.2495,0.11125,0.1372499999999999,0.11225,0.11275,0.0777499999999999,0.0464999999999999,0.12425,0.0732499999999999,0.15375,0.0559999999999999,0.2534999999999999,0.0725,0.10325,0.1272499999999999,0.1659999999999999,0.1649999999999999,0.09175,0.10775,0.0835,0.10775,0.1375,0.0692499999999999,0.072,0.0792499999999999,0.0637499999999999,0.05825,0.11225,0.05575,0.09125,0.03,0.03425,0.11875,0.059,0.03225,0.0795,0.0319999999999999,0.04775,0.0479999999999999,0.059,0.0424999999999999,0.03675,0.0647499999999999,0.0935,0.0479999999999999,0.03775,0.1322499999999999,0.0155,0.08775,0.031,0.04325,0.03425,0.0414999999999999,0.0394999999999999,0.0225,0.0404999999999999,0.0087499999999999,0.0574999999999999,0.022,0.064,0.0539999999999999,0.0835,0.11775,0.019,0.0242499999999999,0.0232499999999999,0.0195,0.0235,0.0075
"Institute Benjamenta, or This Dream People Call Human Life (1995)",0.97225,0.99625,0.85025,0.97225,0.84425,0.8122499999999999,0.74125,0.5725,0.29325,0.36275,0.61475,0.5725,0.363,0.8725,0.4675,0.77475,0.4067499999999999,0.29225,0.48575,0.2885,0.25025,0.24925,0.4559999999999999,0.55425,0.53475,0.53125,0.3672499999999999,0.3705,0.125,0.4715,0.352,0.2764999999999999,0.347,0.54825,0.17575,0.2987499999999999,0.3045,0.1335,0.27675,0.0489999999999999,0.1505,0.0925,0.2219999999999999,0.18075,0.09325,0.3045,0.0805,0.45725,0.2022499999999999,0.1014999999999999,0.091,0.37975,0.27275,0.18725,0.10375,0.1312499999999999,0.0832499999999999,0.09375,0.0584999999999999,0.0925,0.4389999999999999,0.09725,0.38825,0.1119999999999999,0.0837499999999999,0.123,0.0685,0.04675,0.17425,0.14725,0.0875,0.2475,0.3542499999999999,0.04375,0.1775,0.3295,0.1104999999999999,0.11175,0.1084999999999999,0.3712499999999999,0.079,0.14425,0.09825,0.0414999999999999,0.179,0.0354999999999999,0.0569999999999999,0.118,0.0815,0.0785,0.0797499999999999,0.082,0.27425,0.0925,0.14925,0.0394999999999999,0.03075,0.10125,0.075,0.18725,0.5405,0.1225,0.0797499999999999,0.0257499999999999,0.0795,0.15025,0.04225,0.0974999999999999,0.413,0.0285,0.0245,0.133,0.0404999999999999,0.0584999999999999,0.11375,0.068,0.0305,0.0564999999999999,0.026,0.0584999999999999,0.0162499999999999,0.15975,0.016,0.1367499999999999,0.16325,0.082,0.0359999999999999,0.0444999999999999,0.4515,0.1445,0.0529999999999999,0.1049999999999999,0.05225,0.04275,0.03025,0.0464999999999999,0.0202499999999999,0.0145,0.0132499999999999,0.0354999999999999,0.027,0.0157499999999999,0.1049999999999999,0.0107499999999999,0.0075,0.0349999999999999,0.03225,0.019,0.0095
Ashes of Time (Dung che sai duk) (1994),0.96775,0.96775,0.93825,0.8734999999999999,0.93825,0.7875000000000001,0.7875000000000001,0.63925,0.68675,0.6135,0.77675,0.599,0.4317499999999999,0.71975,0.2985,0.4315,0.40425,0.712,0.5135,0.29,0.4389999999999999,0.311,0.31675,0.4295,0.27375,0.42725,0.4559999999999999,0.35475,0.50975,0.31825,0.24675,0.367,0.3265,0.387,0.3552499999999999,0.1644999999999999,0.22175,0.0702499999999999,0.2865,0.266,0.1475,0.2895,0.1704999999999999,0.10325,0.16275,0.1634999999999999,0.09325,0.728,0.136,0.1235,0.1069999999999999,0.1024999999999999,0.18375,0.18075,0.0627499999999999,0.3552499999999999,0.147,0.1119999999999999,0.2165,0.0554999999999999,0.0267499999999999,0.11325,0.26325,0.09375,0.52025,0.5925,0.05775,0.1064999999999999,0.1074999999999999,0.383,0.26275,0.1069999999999999,0.085,0.7702500000000001,0.11875,0.1815,0.0635,0.15075,0.3045,0.11825,0.0999999999999999,0.4125,0.12075,0.0807499999999999,0.08775,0.1584999999999999,0.46275,0.11025,0.0807499999999999,0.0702499999999999,0.0514999999999999,0.068,0.1004999999999999,0.0737499999999999,0.15425,0.1297499999999999,0.0449999999999999,0.10225,0.087,0.18075,0.0782499999999999,0.09075,0.1034999999999999,0.0665,0.071,0.05325,0.0625,0.029,0.05875,0.0514999999999999,0.028,0.14775,0.0504999999999999,0.0847499999999999,0.04575,0.123,0.1445,0.05175,0.0424999999999999,0.03825,0.0404999999999999,0.0489999999999999,0.03075,0.0935,0.0464999999999999,0.04525,0.1425,0.03575,0.202,0.03275,0.0677499999999999,0.0232499999999999,0.04825,0.083,0.04825,0.0444999999999999,0.0257499999999999,0.0974999999999999,0.0247499999999999,0.0195,0.0434999999999999,0.0265,0.0539999999999999,0.0185,0.0165,0.0364999999999999,0.031,0.0142499999999999,0.021
Citizen Kane (1941),0.98825,0.98825,0.9875,0.9875,0.913,0.98825,0.98825,0.913,0.64425,0.9875,0.8927499999999999,0.913,0.891,0.904,0.66925,0.242,0.44675,0.3229999999999999,0.27875,0.6585,0.4599999999999999,0.663,0.43525,0.20975,0.279,0.1347499999999999,0.46525,0.361,0.4175,0.41325,0.1937499999999999,0.3662499999999999,0.20875,0.199,0.29925,0.086,0.352,0.0994999999999999,0.131,0.1104999999999999,0.364,0.1955,0.3295,0.1332499999999999,0.24525,0.28225,0.23625,0.273,0.1355,0.38875,0.04625,0.0725,0.1987499999999999,0.33075,0.1902499999999999,0.32275,0.11075,0.1885,0.245,0.09125,0.1892499999999999,0.2309999999999999,0.1639999999999999,0.2965,0.18625,0.32275,0.03925,0.3429999999999999,0.25425,0.11575,0.32275,0.2365,0.3545,0.1435,0.1169999999999999,0.244,0.20875,0.18125,0.11475,0.2294999999999999,0.08675,0.1124999999999999,0.20575,0.0842499999999999,0.11775,0.1345,0.05525,0.04875,0.11475,0.285,0.10625,0.04875,0.268,0.089,0.2724999999999999,0.0817499999999999,0.0727499999999999,0.20975,0.092,0.30725,0.17675,0.04825,0.0984999999999999,0.14875,0.081,0.15875,0.06225,0.0564999999999999,0.1039999999999999,0.05125,0.1415,0.125,0.10925,0.078,0.0494999999999999,0.0359999999999999,0.1255,0.0672499999999999,0.0949999999999999,0.078,0.11175,0.03025,0.16275,0.029,0.05075,0.0369999999999999,0.0687499999999999,0.08875,0.021,0.05475,0.05275,0.08875,0.081,0.3255,0.15825,0.08725,0.018,0.0444999999999999,0.0687499999999999,0.0262499999999999,0.0735,0.04025,0.0484999999999999,0.0237499999999999,0.0359999999999999,0.0939999999999999,0.0559999999999999,0.0132499999999999,0.0127499999999999
"Innocents, The (1961)",0.96075,0.93475,0.8759999999999999,0.8665,0.83975,0.977,0.7,0.83975,0.8142499999999999,0.5855,0.6165,0.83975,0.46125,0.6495,0.25925,0.5025,0.4087499999999999,0.3295,0.42,0.58475,0.25375,0.7325,0.249,0.1714999999999999,0.1624999999999999,0.5025,0.723,0.353,0.1322499999999999,0.3027499999999999,0.213,0.423,0.1387499999999999,0.3555,0.2415,0.1215,0.2005,0.11225,0.18,0.1059999999999999,0.0667499999999999,0.27125,0.1912499999999999,0.1307499999999999,0.211,0.242,0.075,0.212,0.1235,0.14375,0.1094999999999999,0.0722499999999999,0.18025,0.0949999999999999,0.1372499999999999,0.17875,0.11525,0.1357499999999999,0.1885,0.1445,0.0359999999999999,0.664,0.136,0.664,0.09,0.2027499999999999,0.05125,0.1905,0.1225,0.199,0.10675,0.209,0.0865,0.04775,0.1084999999999999,0.1325,0.3329999999999999,0.1355,0.1865,0.1315,0.0765,0.1392499999999999,0.1992499999999999,0.0479999999999999,0.03675,0.7325,0.0642499999999999,0.0237499999999999,0.0939999999999999,0.08675,0.05375,0.0782499999999999,0.0835,0.1505,0.11325,0.0822499999999999,0.031,0.09775,0.08,0.0974999999999999,0.14,0.0672499999999999,0.28025,0.0292499999999999,0.0479999999999999,0.0677499999999999,0.05675,0.04175,0.0655,0.1064999999999999,0.05225,0.04175,0.05475,0.08775,0.04975,0.0384999999999999,0.0504999999999999,0.0675,0.0205,0.0534999999999999,0.066,0.4912499999999999,0.04175,0.0564999999999999,0.1064999999999999,0.04025,0.0359999999999999,0.3419999999999999,0.0334999999999999,0.0265,0.0637499999999999,0.0374999999999999,0.062,0.03725,0.067,0.063,0.0167499999999999,0.0287499999999999,0.04375,0.0205,0.0524999999999999,0.0165,0.0202499999999999,0.022,0.0459999999999999,0.0282499999999999,0.0215,0.0212499999999999,0.0135
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",0.9895,0.9895,0.943,0.9895,0.92325,0.91925,0.91925,0.7,0.39525,0.5515,0.80125,0.2654999999999999,0.598,0.6825,0.8935,0.6215,0.4337499999999999,0.344,0.56475,0.4782499999999999,0.46575,0.53725,0.6345,0.4197499999999999,0.58675,0.39225,0.3605,0.378,0.46275,0.551,0.4755,0.38625,0.2845,0.38475,0.259,0.71425,0.2022499999999999,0.08925,0.2022499999999999,0.15325,0.17975,0.1785,0.2395,0.14275,0.2614999999999999,0.21725,0.1185,0.5205,0.141,0.11425,0.81125,0.1059999999999999,0.2355,0.90275,0.135,0.17825,0.16375,0.196,0.29725,0.1109999999999999,0.15225,0.1302499999999999,0.1455,0.14275,0.143,0.1912499999999999,0.133,0.1942499999999999,0.1352499999999999,0.0722499999999999,0.17825,0.293,0.22975,0.0735,0.1252499999999999,0.2794999999999999,0.0665,0.10925,0.11275,0.1385,0.0825,0.11175,0.16025,0.04825,0.15,0.0944999999999999,0.1694999999999999,0.04125,0.08925,0.0687499999999999,0.1149999999999999,0.0939999999999999,0.1089999999999999,0.06,0.1455,0.0564999999999999,0.03475,0.1069999999999999,0.0662499999999999,0.387,0.1129999999999999,0.0944999999999999,0.1139999999999999,0.6115,0.1397499999999999,0.0852499999999999,0.05125,0.067,0.0905,0.1235,0.0757499999999999,0.0832499999999999,0.0707499999999999,0.0795,0.04275,0.0584999999999999,0.04675,0.0349999999999999,0.0539999999999999,0.0822499999999999,0.0499999999999999,0.072,0.0655,0.10775,0.0722499999999999,0.093,0.0434999999999999,0.1947499999999999,0.0939999999999999,0.10775,0.0409999999999999,0.04025,0.0424999999999999,0.0755,0.0344999999999999,0.083,0.09425,0.0504999999999999,0.04425,0.0212499999999999,0.03625,0.04025,0.0364999999999999,0.0202499999999999,0.0187499999999999,0.0212499999999999,0.026,0.0157499999999999,0.015
"Wings of Desire (Himmel über Berlin, Der) (1987)",0.99125,0.97125,0.99125,0.9665,0.99125,0.7922499999999999,0.84575,0.8427500000000001,0.56825,0.65,0.74125,0.8427500000000001,0.5015,0.59025,0.8267500000000001,0.302,0.55375,0.30825,0.30625,0.43025,0.602,0.484,0.25125,0.4054999999999999,0.49475,0.23575,0.37075,0.3682499999999999,0.33425,0.32175,0.3309999999999999,0.46875,0.416,0.24775,0.20875,0.207,0.404,0.652,0.1124999999999999,0.08925,0.236,0.239,0.24625,0.263,0.1932499999999999,0.378,0.42325,0.3492499999999999,0.1245,0.15525,0.1034999999999999,0.1054999999999999,0.1425,0.2165,0.143,0.204,0.1584999999999999,0.2734999999999999,0.2025,0.1972499999999999,0.299,0.10675,0.134,0.21225,0.1307499999999999,0.204,0.10575,0.32025,0.1649999999999999,0.0692499999999999,0.204,0.31025,0.20725,0.17025,0.1267499999999999,0.95925,0.16925,0.12,0.1495,0.2155,0.087,0.0974999999999999,0.156,0.079,0.2234999999999999,0.0832499999999999,0.04075,0.03025,0.092,0.1024999999999999,0.16725,0.1004999999999999,0.139,0.081,0.1175,0.2817499999999999,0.078,0.089,0.0944999999999999,0.2165,0.09225,0.09425,0.10275,0.1029999999999999,0.1144999999999999,0.0979999999999999,0.1644999999999999,0.1892499999999999,0.0939999999999999,0.0579999999999999,0.06225,0.12375,0.0705,0.09825,0.0504999999999999,0.0752499999999999,0.0677499999999999,0.068,0.08925,0.063,0.0707499999999999,0.15175,0.061,0.05575,0.0504999999999999,0.04425,0.0399999999999999,0.186,0.0702499999999999,0.05875,0.03725,0.0695,0.0627499999999999,0.154,0.1362499999999999,0.0529999999999999,0.0314999999999999,0.0459999999999999,0.0205,0.0245,0.0735,0.0379999999999999,0.0524999999999999,0.0267499999999999,0.0225,0.0202499999999999,0.04375,0.0162499999999999,0.04525
Stalker (1979),0.99425,0.97725,0.99425,0.95575,0.99425,0.96625,0.96625,0.7355,0.67525,0.8654999999999999,0.79325,0.6795,0.69,0.60675,0.64,0.2915,0.58475,0.258,0.308,0.351,0.5525,0.32425,0.156,0.4419999999999999,0.645,0.1305,0.65475,0.38725,0.1215,0.42625,0.2925,0.4177499999999999,0.25425,0.3129999999999999,0.17775,0.1395,0.5695,0.0974999999999999,0.1765,0.08725,0.14875,0.45025,0.214,0.3515,0.3339999999999999,0.804,0.8574999999999999,0.4395,0.22475,0.067,0.085,0.8125,0.4565,0.248,0.10875,0.30025,0.1579999999999999,0.3389999999999999,0.152,0.22375,0.571,0.06175,0.10225,0.152,0.1322499999999999,0.1392499999999999,0.14175,0.2319999999999999,0.1019999999999999,0.0939999999999999,0.084,0.2105,0.278,0.24175,0.38775,0.393,0.16625,0.0755,0.11325,0.218,0.11125,0.0944999999999999,0.09875,0.05325,0.8242499999999999,0.0464999999999999,0.1735,0.04325,0.1059999999999999,0.088,0.26325,0.06225,0.09125,0.0529999999999999,0.10625,0.0615,0.10725,0.0817499999999999,0.0672499999999999,0.17575,0.151,0.023,0.0792499999999999,0.04975,0.09775,0.088,0.24725,0.0652499999999999,0.0419999999999999,0.0564999999999999,0.081,0.09425,0.04375,0.0989999999999999,0.04475,0.0514999999999999,0.0364999999999999,0.059,0.0529999999999999,0.05825,0.0339999999999999,0.0275,0.05425,0.05075,0.0339999999999999,0.0339999999999999,0.0339999999999999,0.0167499999999999,0.0237499999999999,0.0434999999999999,0.0265,0.0439999999999999,0.0237499999999999,0.0725,0.0319999999999999,0.0334999999999999,0.0439999999999999,0.0409999999999999,0.0242499999999999,0.0235,0.0265,0.0237499999999999,0.0242499999999999,0.0215,0.0102499999999999,0.0207499999999999,0.0175,0.0135,0.01
8 1/2 (8½) (1963),0.9805,0.95375,0.94875,0.94825,0.94875,0.9515,0.9515,0.81325,0.72925,0.94825,0.8285,0.692,0.7542500000000001,0.90525,0.64175,0.3149999999999999,0.4752499999999999,0.286,0.7215,0.46025,0.45975,0.71525,0.2012499999999999,0.714,0.9475,0.4575,0.31725,0.3077499999999999,0.75,0.8202499999999999,0.40475,0.3415,0.26125,0.7542500000000001,0.3117499999999999,0.5165,0.23375,0.0847499999999999,0.31125,0.2957499999999999,0.1619999999999999,0.2234999999999999,0.5205,0.25725,0.24375,0.2017499999999999,0.1362499999999999,0.55775,0.1634999999999999,0.0915,0.11575,0.0807499999999999,0.53675,0.35075,0.125,0.2065,0.1609999999999999,0.1195,0.2269999999999999,0.1119999999999999,0.17875,0.075,0.1955,0.20475,0.25575,0.2065,0.21525,0.2,0.15975,0.1624999999999999,0.2065,0.27875,0.3057499999999999,0.09275,0.1277499999999999,0.3319999999999999,0.10125,0.1277499999999999,0.139,0.1252499999999999,0.16925,0.11075,0.27225,0.0707499999999999,0.1154999999999999,0.073,0.1175,0.0429999999999999,0.10675,0.1034999999999999,0.1024999999999999,0.16075,0.09325,0.0857499999999999,0.22875,0.10225,0.1292499999999999,0.0685,0.0915,0.25,0.11125,0.05225,0.0999999999999999,0.0827499999999999,0.1975,0.075,0.0569999999999999,0.0742499999999999,0.1124999999999999,0.077,0.074,0.09425,0.089,0.066,0.0359999999999999,0.0772499999999999,0.0632499999999999,0.04725,0.06175,0.0519999999999999,0.0645,0.0277499999999999,0.0484999999999999,0.05325,0.0394999999999999,0.0369999999999999,0.0645,0.11725,0.031,0.0777499999999999,0.0349999999999999,0.0464999999999999,0.0285,0.08725,0.05925,0.0852499999999999,0.019,0.03925,0.0232499999999999,0.024,0.05475,0.0404999999999999,0.0595,0.0162499999999999,0.0182499999999999,0.0262499999999999,0.04225,0.012,0.0112499999999999
Down by Law (1986),0.97125,0.92125,0.8672500000000001,0.92125,0.94,0.819,0.73425,0.8905000000000001,0.8672500000000001,0.7717499999999999,0.7789999999999999,0.8905000000000001,0.5475,0.47575,0.54375,0.50225,0.42125,0.62025,0.6765,0.46825,0.39175,0.1725,0.1795,0.2985,0.172,0.2724999999999999,0.253,0.28025,0.61075,0.2395,0.31225,0.3097499999999999,0.17325,0.23725,0.383,0.1614999999999999,0.2244999999999999,0.1317499999999999,0.1579999999999999,0.05225,0.1609999999999999,0.27025,0.46575,0.6645,0.3485,0.18575,0.1877499999999999,0.1347499999999999,0.2724999999999999,0.09275,0.0695,0.12275,0.253,0.58225,0.4732499999999999,0.4475,0.12125,0.14725,0.24225,0.10375,0.0605,0.0974999999999999,0.15725,0.21375,0.26975,0.4475,0.1185,0.236,0.237,0.3017499999999999,0.4475,0.406,0.30525,0.33975,0.479,0.0772499999999999,0.0825,0.0925,0.11975,0.242,0.21425,0.17275,0.1119999999999999,0.0687499999999999,0.1312499999999999,0.05175,0.10825,0.24375,0.99,0.17175,0.0685,0.216,0.1099999999999999,0.0847499999999999,0.20425,0.2877499999999999,0.10925,0.271,0.0725,0.363,0.2664999999999999,0.065,0.1004999999999999,0.10925,0.1392499999999999,0.0825,0.0705,0.3299999999999999,0.2209999999999999,0.0732499999999999,0.2524999999999999,0.10575,0.183,0.0805,0.0935,0.093,0.05075,0.0484999999999999,0.0379999999999999,0.077,0.0554999999999999,0.0825,0.174,0.14625,0.0499999999999999,0.131,0.1255,0.0635,0.0757499999999999,0.0549999999999999,0.0949999999999999,0.10075,0.10175,0.04475,0.0687499999999999,0.05275,0.0349999999999999,0.0782499999999999,0.0374999999999999,0.11125,0.0519999999999999,0.0509999999999999,0.0805,0.0135,0.018,0.0292499999999999,0.0795,0.0155,0.0107499999999999
"Paris, Texas (1984)",0.9955,0.9955,0.9955,0.9285,0.94425,0.913,0.904,0.90425,0.4535,0.913,0.7115,0.402,0.59975,0.3215,0.5385,0.4297499999999999,0.4335,0.4295,0.56925,0.41025,0.2564999999999999,0.48775,0.182,0.262,0.286,0.2274999999999999,0.2435,0.31625,0.8600000000000001,0.30925,0.56625,0.3269999999999999,0.2744999999999999,0.1367499999999999,0.3804999999999999,0.2005,0.259,0.24325,0.75475,0.18225,0.0745,0.2015,0.21725,0.93725,0.2022499999999999,0.3415,0.54675,0.33375,0.1405,0.0875,0.18175,0.0647499999999999,0.26075,0.349,0.1922499999999999,0.1589999999999999,0.3642499999999999,0.212,0.236,0.3067499999999999,0.09675,0.0632499999999999,0.11275,0.0775,0.16825,0.15325,0.1149999999999999,0.24025,0.09575,0.09625,0.1315,0.3535,0.1385,0.945,0.46625,0.17725,0.0712499999999999,0.09075,0.1495,0.1205,0.0865,0.0999999999999999,0.0984999999999999,0.0469999999999999,0.11775,0.2445,0.206,0.0262499999999999,0.0935,0.3115,0.0434999999999999,0.1069999999999999,0.0499999999999999,0.0697499999999999,0.1149999999999999,0.89775,0.1134999999999999,0.183,0.09925,0.26875,0.361,0.0697499999999999,0.0827499999999999,0.1405,0.1935,0.08625,0.18175,0.1124999999999999,0.1129999999999999,0.24025,0.0399999999999999,0.1089999999999999,0.05325,0.0652499999999999,0.10125,0.05825,0.0765,0.04725,0.0712499999999999,0.0539999999999999,0.0682499999999999,0.061,0.0329999999999999,0.092,0.0655,0.0504999999999999,0.05025,0.10625,0.03575,0.06225,0.09675,0.06175,0.1277499999999999,0.066,0.04875,0.03375,0.0665,0.0419999999999999,0.04775,0.0232499999999999,0.0687499999999999,0.81,0.0389999999999999,0.0115,0.0142499999999999,0.0207499999999999,0.05275,0.0449999999999999,0.0125
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0.93825,0.959,0.959,0.959,0.8979999999999999,0.958,0.93825,0.8979999999999999,0.64825,0.959,0.776,0.8979999999999999,0.607,0.958,0.1902499999999999,0.298,0.41525,0.35675,0.3205,0.3682499999999999,0.2244999999999999,0.293,0.4439999999999999,0.19,0.15025,0.294,0.72975,0.3442499999999999,0.143,0.278,0.17675,0.47375,0.15425,0.385,0.2905,0.1124999999999999,0.289,0.58475,0.16925,0.0707499999999999,0.173,0.1387499999999999,0.26125,0.1302499999999999,0.1574999999999999,0.289,0.16075,0.0757499999999999,0.16125,0.619,0.0595,0.05325,0.09525,0.3732499999999999,0.2244999999999999,0.21625,0.1139999999999999,0.4127499999999999,0.2125,0.11875,0.0677499999999999,0.25475,0.248,0.2304999999999999,0.1134999999999999,0.21025,0.0705,0.18225,0.2574999999999999,0.1594999999999999,0.21275,0.265,0.141,0.086,0.1885,0.6635,0.6375,0.1325,0.17225,0.1564999999999999,0.2214999999999999,0.093,0.2495,0.0795,0.1935,0.12425,0.0625,0.0569999999999999,0.0994999999999999,0.134,0.0529999999999999,0.04575,0.084,0.1845,0.134,0.12475,0.09225,0.0935,0.08625,0.2847499999999999,0.1445,0.083,0.11075,0.05575,0.1277499999999999,0.0944999999999999,0.0657499999999999,0.03175,0.10625,0.05375,0.0747499999999999,0.0655,0.1805,0.0855,0.0529999999999999,0.04825,0.0837499999999999,0.077,0.0374999999999999,0.0777499999999999,0.0489999999999999,0.796,0.059,0.0564999999999999,0.0399999999999999,0.0509999999999999,0.0509999999999999,0.17325,0.0459999999999999,0.03975,0.03175,0.0584999999999999,0.1669999999999999,0.03725,0.176,0.0822499999999999,0.0265,0.03025,0.05025,0.03475,0.05075,0.021,0.05075,0.0117499999999999,0.0747499999999999,0.03575,0.03325,0.0192499999999999,0.03
Fallen Angels (Duo luo tian shi) (1995),0.9685,0.9685,0.9505,0.94,0.92625,0.89025,0.83375,0.7869999999999999,0.61525,0.564,0.81925,0.8025,0.44275,0.70025,0.3329999999999999,0.2955,0.4107499999999999,0.83375,0.65325,0.363,0.58325,0.3705,0.2135,0.4337499999999999,0.4675,0.27125,0.193,0.2905,0.58975,0.41425,0.37275,0.39225,0.48475,0.26675,0.29925,0.18675,0.25325,0.1385,0.22125,0.1977499999999999,0.093,0.39175,0.28125,0.28725,0.31275,0.16475,0.2209999999999999,0.354,0.05075,0.11625,0.16725,0.1609999999999999,0.17625,0.7942499999999999,0.1594999999999999,0.683,0.1124999999999999,0.0989999999999999,0.13,0.1175,0.0262499999999999,0.078,0.18425,0.14825,0.45975,0.683,0.1074999999999999,0.1195,0.08925,0.0999999999999999,0.683,0.17125,0.0989999999999999,0.1317499999999999,0.17775,0.09925,0.05875,0.1129999999999999,0.0857499999999999,0.153,0.289,0.2385,0.1385,0.1892499999999999,0.1255,0.0842499999999999,0.12425,0.08975,0.09625,0.0857499999999999,0.0464999999999999,0.12075,0.0832499999999999,0.07,0.16175,0.14,0.089,0.1975,0.0685,0.90125,0.1599999999999999,0.05775,0.091,0.1377499999999999,0.15375,0.04925,0.1327499999999999,0.15925,0.10475,0.0655,0.03575,0.1405,0.06125,0.0785,0.0692499999999999,0.1255,0.123,0.0374999999999999,0.0459999999999999,0.0745,0.0514999999999999,0.0795,0.0429999999999999,0.04675,0.0399999999999999,0.04475,0.09125,0.05675,0.10475,0.0539999999999999,0.1277499999999999,0.0454999999999999,0.03775,0.04375,0.03875,0.207,0.1579999999999999,0.0737499999999999,0.0197499999999999,0.0419999999999999,0.03525,0.03225,0.0812499999999999,0.0247499999999999,0.0319999999999999,0.0222499999999999,0.028,0.02,0.0135
