movieId,original,greed,drama,islam,culture clash,weird,melancholic,good,runaway,wartime,vengeance,sacrifice,independent film,period piece,mentor,betrayal,dialogue,prejudice,drinking,adaptation,catastrophe,life & death,pornography,unlikely friendships,light,british,death,surveillance,life philosophy,not funny,childhood,transformation,nudity (full frontal - brief),women,censorship,very funny,film noir,1930s,survival,chase,fantasy world,quirky,family,weapons,absurd,dysfunctional family,predictable,fight scenes,first contact,queer,bollywood,too long,sexy,hospital,camp,stereotypes,fun movie,russian,creativity,underrated,irish accent,rebellion,good music,doctors,classic car,multiple storylines,teen movie,writers,small town,hotel,brothers,indians,divorce,prison,interracial romance,tokyo,farce,memory,computer animation,nudity (topless - brief),finnish,french,alternate history,atheism,simple,road movie,alter ego,documentary,blindness,california,awesome soundtrack,god,new jersey,race,directorial debut,dreams,ensemble cast,radio,adoption,wilderness,island,desert,workplace,addiction,pulp,nudity (rear),oil,best of 2005,hunting,made for tv,stand-up comedy,lawyer,stoner movie,mad scientist,notable nudity,texas,internet,australia,potential oscar nom,wine,immortality,cancer,foul language,prostitution,new york city,80s,father daughter relationship,hip hop,kidnapping,graphic novel,trilogy,time,kick-butt women,san francisco,homeless,fashion,robert downey jr,no plot,too short,snakes,reality tv,ghosts/afterlife,single father,goth,unlikeable characters,shopping,los angeles,buddy movie,remake
Germinal (1993),0.8340000000000001,0.754,0.8340000000000001,0.8614999999999999,0.754,0.7789999999999999,0.7789999999999999,0.65925,0.754,0.22075,0.7789999999999999,0.434,0.65925,0.63625,0.5695,0.36375,0.385,0.46975,0.45775,0.94925,0.50525,0.65925,0.42825,0.4067499999999999,0.3149999999999999,0.2524999999999999,0.52225,0.2284999999999999,0.568,0.3415,0.397,0.25425,0.43225,0.4155,0.1674999999999999,0.31825,0.1114999999999999,0.17025,0.22725,0.371,0.26775,0.1295,0.346,0.25625,0.257,0.2704999999999999,0.2917499999999999,0.30125,0.30125,0.17875,0.3525,0.2435,0.10575,0.2299999999999999,0.09225,0.1805,0.27625,0.1287499999999999,0.2915,0.184,0.11525,0.193,0.1104999999999999,0.15525,0.43975,0.16525,0.17225,0.196,0.257,0.0979999999999999,0.2274999999999999,0.1014999999999999,0.1069999999999999,0.093,0.10725,0.15,0.1325,0.05475,0.1574999999999999,0.176,0.0374999999999999,0.62125,0.0974999999999999,0.10475,0.2594999999999999,0.1385,0.2012499999999999,0.0735,0.075,0.14575,0.0682499999999999,0.10475,0.1282499999999999,0.1402499999999999,0.081,0.0817499999999999,0.0842499999999999,0.05925,0.1385,0.201,0.1114999999999999,0.04825,0.3419999999999999,0.2544999999999999,0.16275,0.1589999999999999,0.26475,0.2259999999999999,0.1009999999999999,0.10675,0.0827499999999999,0.0865,0.1235,0.0835,0.08675,0.071,0.064,0.0627499999999999,0.11075,0.0409999999999999,0.04825,0.0815,0.0429999999999999,0.09575,0.0832499999999999,0.10125,0.16275,0.0255,0.0667499999999999,0.0757499999999999,0.0805,0.018,0.04675,0.0712499999999999,0.17575,0.0742499999999999,0.05675,0.026,0.029,0.0329999999999999,0.0939999999999999,0.0459999999999999,0.071,0.0534999999999999,0.0354999999999999,0.1215,0.029,0.0529999999999999,0.0222499999999999
Land and Freedom (Tierra y libertad) (1995),0.89575,0.8560000000000001,0.8560000000000001,0.98575,0.8560000000000001,0.83925,0.83925,0.7887500000000001,0.7887500000000001,0.8935,0.8560000000000001,0.7562500000000001,0.62175,0.89575,0.563,0.8625,0.436,0.62275,0.5965,0.2987499999999999,0.5485,0.3715,0.4267499999999999,0.3512499999999999,0.402,0.79175,0.4197499999999999,0.3005,0.4539999999999999,0.32775,0.2012499999999999,0.29225,0.25925,0.51725,0.1594999999999999,0.193,0.402,0.6355,0.1225,0.23425,0.22325,0.266,0.1305,0.5005,0.3289999999999999,0.1987499999999999,0.1295,0.3804999999999999,0.147,0.271,0.14475,0.22325,0.15425,0.1684999999999999,0.1272499999999999,0.20875,0.15875,0.2817499999999999,0.1307499999999999,0.21625,0.411,0.59475,0.153,0.1154999999999999,0.32725,0.16325,0.23275,0.121,0.22925,0.2025,0.16575,0.1054999999999999,0.09925,0.10975,0.1594999999999999,0.15925,0.3472499999999999,0.0974999999999999,0.10325,0.08925,0.1982499999999999,0.24025,0.1825,0.0979999999999999,0.0792499999999999,0.2224999999999999,0.1114999999999999,0.2284999999999999,0.1392499999999999,0.131,0.153,0.061,0.09525,0.22025,0.15475,0.0712499999999999,0.1089999999999999,0.0677499999999999,0.0787499999999999,0.1689999999999999,0.1644999999999999,0.1315,0.1375,0.0752499999999999,0.10375,0.10525,0.45625,0.1942499999999999,0.0384999999999999,0.0805,0.069,0.04125,0.11325,0.0509999999999999,0.144,0.1185,0.0627499999999999,0.1044999999999999,0.08775,0.11225,0.0277499999999999,0.04225,0.0439999999999999,0.0747499999999999,0.03075,0.0292499999999999,0.1345,0.025,0.03925,0.03225,0.10925,0.0454999999999999,0.04875,0.03925,0.04925,0.0135,0.0959999999999999,0.0247499999999999,0.059,0.0262499999999999,0.03775,0.0232499999999999,0.0324999999999999,0.0295,0.025,0.0117499999999999,0.0245,0.03,0.0212499999999999
Underground (1995),0.8959999999999999,0.98925,0.8345,0.7542500000000001,0.98925,0.98925,0.98925,0.738,0.98925,0.8694999999999999,0.65475,0.72625,0.5835,0.7542500000000001,0.3545,0.58575,0.91775,0.31625,0.4982499999999999,0.24625,0.5295,0.6715,0.37275,0.4619999999999999,0.4765,0.23525,0.1995,0.1735,0.38275,0.3085,0.36175,0.26825,0.205,0.20975,0.255,0.3924999999999999,0.24525,0.091,0.123,0.1649999999999999,0.3129999999999999,0.6925,0.0944999999999999,0.57725,0.7245,0.1775,0.14225,0.15475,0.141,0.1709999999999999,0.2279999999999999,0.7135,0.2027499999999999,0.10825,0.12425,0.1402499999999999,0.1962499999999999,0.3235,0.3525,0.28625,0.21175,0.145,0.5675,0.085,0.24,0.2704999999999999,0.0752499999999999,0.11425,0.1109999999999999,0.1699999999999999,0.26225,0.1109999999999999,0.0504999999999999,0.60325,0.062,0.288,0.4765,0.3139999999999999,0.1059999999999999,0.13,0.25225,0.12325,0.18725,0.05275,0.0855,0.186,0.0842499999999999,0.1639999999999999,0.31025,0.079,0.4227499999999999,0.09625,0.0949999999999999,0.07,0.1377499999999999,0.272,0.0895,0.0662499999999999,0.04925,0.0865,0.1569999999999999,0.10375,0.092,0.1262499999999999,0.10675,0.05275,0.05075,0.2405,0.0369999999999999,0.0389999999999999,0.08725,0.0202499999999999,0.26325,0.05475,0.0514999999999999,0.0969999999999999,0.04025,0.0722499999999999,0.0812499999999999,0.03825,0.04325,0.04975,0.0379999999999999,0.04425,0.0272499999999999,0.03025,0.067,0.0652499999999999,0.0444999999999999,0.03275,0.05675,0.1039999999999999,0.0735,0.026,0.05925,0.0257499999999999,0.0439999999999999,0.10375,0.0227499999999999,0.0162499999999999,0.023,0.0202499999999999,0.0142499999999999,0.0252499999999999,0.03125,0.0125,0.023,0.03825,0.0077499999999999
Stalingrad (1993),0.7715000000000001,0.7517499999999999,0.7517499999999999,0.8620000000000001,0.7517499999999999,0.7517499999999999,0.713,0.7517499999999999,0.7517499999999999,0.991,0.8572500000000001,0.8620000000000001,0.7517499999999999,0.6765,0.4054999999999999,0.61225,0.586,0.4805,0.586,0.3275,0.4842499999999999,0.3854999999999999,0.7715000000000001,0.33175,0.2877499999999999,0.386,0.54075,0.23875,0.30825,0.3562499999999999,0.1614999999999999,0.31475,0.41725,0.2229999999999999,0.1962499999999999,0.22275,0.14775,0.10875,0.5875,0.2774999999999999,0.252,0.218,0.1024999999999999,0.65575,0.274,0.27425,0.23125,0.394,0.1875,0.21025,0.0504999999999999,0.141,0.18025,0.20875,0.16875,0.2857499999999999,0.141,0.7777499999999999,0.1134999999999999,0.1932499999999999,0.2309999999999999,0.087,0.181,0.143,0.202,0.1405,0.0984999999999999,0.14425,0.10875,0.142,0.14475,0.0855,0.0464999999999999,0.147,0.1435,0.1525,0.10375,0.1342499999999999,0.1317499999999999,0.1139999999999999,0.48175,0.0964999999999999,0.18625,0.05825,0.1252499999999999,0.10975,0.11425,0.089,0.11275,0.0847499999999999,0.133,0.0414999999999999,0.185,0.0842499999999999,0.1435,0.12025,0.3695,0.10825,0.0792499999999999,0.1905,0.1069999999999999,0.1699999999999999,0.10575,0.1014999999999999,0.10175,0.12125,0.11625,0.05825,0.1564999999999999,0.06125,0.071,0.04025,0.1019999999999999,0.0652499999999999,0.0657499999999999,0.05425,0.0652499999999999,0.142,0.091,0.0369999999999999,0.0409999999999999,0.0777499999999999,0.0827499999999999,0.078,0.0554999999999999,0.05925,0.03525,0.0414999999999999,0.05925,0.25325,0.0569999999999999,0.04825,0.0605,0.066,0.03425,0.0275,0.0509999999999999,0.0534999999999999,0.05225,0.0414999999999999,0.05725,0.0429999999999999,0.0212499999999999,0.05375,0.0374999999999999,0.0217499999999999,0.03675,0.0414999999999999,0.019
For Whom the Bell Tolls (1943),0.80775,0.94475,0.94475,0.7505,0.782,0.80775,0.80775,0.782,0.782,0.7505,0.65525,0.7769999999999999,0.5125,0.46425,0.488,0.545,0.764,0.7769999999999999,0.48675,0.965,0.4825,0.2115,0.28225,0.26975,0.52575,0.35175,0.2855,0.29825,0.3305,0.3515,0.1982499999999999,0.44925,0.204,0.33925,0.368,0.24025,0.359,0.8839999999999999,0.4357499999999999,0.389,0.7115,0.15925,0.11125,0.62075,0.24275,0.1515,0.25525,0.56225,0.26875,0.21125,0.0697499999999999,0.40025,0.2524999999999999,0.18325,0.1945,0.28525,0.24275,0.2007499999999999,0.1977499999999999,0.248,0.248,0.1574999999999999,0.093,0.2219999999999999,0.1639999999999999,0.1445,0.09725,0.38675,0.09125,0.2204999999999999,0.1495,0.10725,0.11775,0.136,0.1669999999999999,0.0722499999999999,0.1154999999999999,0.14725,0.1775,0.1485,0.0444999999999999,0.0715,0.176,0.09575,0.16575,0.145,0.1745,0.02975,0.11325,0.2865,0.131,0.09575,0.0474999999999999,0.09625,0.0855,0.06,0.15425,0.1164999999999999,0.0742499999999999,0.077,0.16925,0.287,0.1054999999999999,0.0805,0.20825,0.0722499999999999,0.1325,0.1875,0.2925,0.0675,0.0959999999999999,0.0652499999999999,0.09725,0.09875,0.0672499999999999,0.05525,0.10225,0.0314999999999999,0.067,0.17775,0.1267499999999999,0.08625,0.06225,0.04525,0.0847499999999999,0.0444999999999999,0.04325,0.0282499999999999,0.0334999999999999,0.14725,0.0647499999999999,0.0742499999999999,0.068,0.068,0.0187499999999999,0.1347499999999999,0.0782499999999999,0.077,0.15475,0.0817499999999999,0.03375,0.0499999999999999,0.028,0.05375,0.086,0.0494999999999999,0.03775,0.03325,0.03175
Gone with the Wind (1939),0.8885000000000001,0.9525,0.981,0.8049999999999999,0.981,0.96475,0.8992500000000001,0.981,0.981,0.8049999999999999,0.7535000000000001,0.8049999999999999,0.51875,0.8400000000000001,0.34275,0.45025,0.8992500000000001,0.7395,0.3562499999999999,0.8325,0.613,0.255,0.2284999999999999,0.31675,0.91825,0.184,0.18025,0.2937499999999999,0.3482499999999999,0.3159999999999999,0.5995,0.4565,0.21725,0.303,0.28325,0.512,0.44525,0.7622500000000001,0.3329999999999999,0.2744999999999999,0.26875,0.1014999999999999,0.36675,0.2229999999999999,0.11325,0.1352499999999999,0.4087499999999999,0.2284999999999999,0.24575,0.22925,0.1049999999999999,0.82725,0.1892499999999999,0.10925,0.16625,0.416,0.4195,0.09325,0.16875,0.2249999999999999,0.1372499999999999,0.2445,0.18725,0.10425,0.1902499999999999,0.17025,0.44575,0.11425,0.1124999999999999,0.15025,0.16075,0.179,0.30725,0.08925,0.3,0.0802499999999999,0.09775,0.0775,0.255,0.0717499999999999,0.0255,0.0514999999999999,0.26925,0.0974999999999999,0.20375,0.11225,0.1225,0.03125,0.14325,0.1945,0.1925,0.06125,0.0549999999999999,0.12125,0.0564999999999999,0.1195,0.0964999999999999,0.1205,0.04425,0.0672499999999999,0.1495,0.24775,0.04525,0.0464999999999999,0.12475,0.0262499999999999,0.09025,0.06075,0.09675,0.08725,0.0772499999999999,0.0499999999999999,0.079,0.11725,0.06175,0.0777499999999999,0.0687499999999999,0.0474999999999999,0.0369999999999999,0.0652499999999999,0.24,0.05325,0.0574999999999999,0.0504999999999999,0.06025,0.0737499999999999,0.0344999999999999,0.03625,0.04225,0.03025,0.0827499999999999,0.22175,0.03475,0.09075,0.0384999999999999,0.09525,0.0429999999999999,0.067,0.0695,0.14325,0.031,0.04075,0.022,0.0262499999999999,0.0379999999999999,0.067,0.04125,0.03925,0.03025
Giant (1956),0.8447499999999999,0.8705,0.9725,0.74775,0.9725,0.80975,0.714,0.9725,0.9725,0.3602499999999999,0.72075,0.50725,0.58175,0.50725,0.4802499999999999,0.38025,0.67875,0.662,0.55925,0.52,0.5795,0.4625,0.2654999999999999,0.366,0.80975,0.16825,0.56525,0.3924999999999999,0.3225,0.3742499999999999,0.4125,0.49375,0.20325,0.37075,0.4197499999999999,0.32675,0.2219999999999999,0.32825,0.1865,0.46075,0.21175,0.2594999999999999,0.6955,0.278,0.23175,0.853,0.3249999999999999,0.2947499999999999,0.3249999999999999,0.20425,0.084,0.90875,0.3355,0.1855,0.187,0.23675,0.4895,0.04925,0.21675,0.3335,0.15125,0.60875,0.33425,0.3219999999999999,0.22025,0.2334999999999999,0.1584999999999999,0.151,0.25975,0.55675,0.29,0.3732499999999999,0.52275,0.08975,0.283,0.2075,0.23075,0.0705,0.1905,0.27,0.04625,0.0635,0.2204999999999999,0.0712499999999999,0.1604999999999999,0.20775,0.23525,0.0534999999999999,0.1599999999999999,0.2524999999999999,0.21725,0.0712499999999999,0.0974999999999999,0.2224999999999999,0.11775,0.23625,0.2085,0.11325,0.153,0.09525,0.136,0.4569999999999999,0.143,0.1907499999999999,0.10025,0.067,0.8620000000000001,0.26075,0.36275,0.09425,0.1024999999999999,0.19,0.08625,0.1965,0.0707499999999999,0.90875,0.0662499999999999,0.05175,0.0489999999999999,0.1169999999999999,0.1905,0.092,0.09125,0.05175,0.1124999999999999,0.1392499999999999,0.1965,0.0349999999999999,0.0682499999999999,0.04475,0.1099999999999999,0.1169999999999999,0.0645,0.10225,0.0247499999999999,0.10275,0.0494999999999999,0.0695,0.0695,0.1805,0.077,0.05625,0.153,0.0349999999999999,0.08675,0.073,0.04775,0.0635,0.0469999999999999
Meet John Doe (1941),0.7822499999999999,0.841,0.8365,0.7615000000000001,0.8365,0.7822499999999999,0.67925,0.7822499999999999,0.76125,0.4975,0.8365,0.4975,0.42825,0.2244999999999999,0.50925,0.67725,0.58075,0.4207499999999999,0.51075,0.3814999999999999,0.4645,0.3685,0.20425,0.431,0.71175,0.2269999999999999,0.272,0.5395,0.4167499999999999,0.2915,0.55475,0.4419999999999999,0.2375,0.184,0.1475,0.3722499999999999,0.32475,0.6015,0.26075,0.37,0.33975,0.35175,0.3199999999999999,0.18525,0.3612499999999999,0.1887499999999999,0.17825,0.187,0.262,0.20625,0.10375,0.4195,0.183,0.1805,0.144,0.23575,0.274,0.0509999999999999,0.2514999999999999,0.3299999999999999,0.3179999999999999,0.1074999999999999,0.17625,0.1019999999999999,0.1684999999999999,0.12325,0.215,0.1982499999999999,0.637,0.2465,0.3435,0.3107499999999999,0.1305,0.089,0.14625,0.1039999999999999,0.2365,0.14325,0.207,0.0722499999999999,0.05475,0.0474999999999999,0.118,0.4389999999999999,0.21925,0.22125,0.1014999999999999,0.0434999999999999,0.17725,0.22725,0.2115,0.4389999999999999,0.1252499999999999,0.15825,0.1215,0.12175,0.08675,0.258,0.18125,0.0855,0.1327499999999999,0.1937499999999999,0.0979999999999999,0.061,0.20625,0.06225,0.25125,0.0275,0.05325,0.08,0.0514999999999999,0.1185,0.09525,0.18725,0.0569999999999999,0.1024999999999999,0.1069999999999999,0.0717499999999999,0.03025,0.0305,0.118,0.0725,0.0645,0.08675,0.0822499999999999,0.0752499999999999,0.1144999999999999,0.03975,0.0564999999999999,0.0404999999999999,0.15325,0.22525,0.12375,0.0595,0.553,0.08925,0.0257499999999999,0.04675,0.09625,0.1885,0.0424999999999999,0.0852499999999999,0.10725,0.0354999999999999,0.0314999999999999,0.0419999999999999,0.03,0.089,0.03425
"Candidate, The (1972)",0.968,0.968,0.93325,0.99925,0.93325,0.7165,0.63425,0.64975,0.7165,0.7605,0.93325,0.7605,0.48675,0.2375,0.53575,0.968,0.5715,0.46825,0.4327499999999999,0.27125,0.4549999999999999,0.20425,0.50225,0.27925,0.50125,0.19,0.2345,0.6185,0.27625,0.375,0.1485,0.3345,0.31425,0.39625,0.50225,0.23975,0.1609999999999999,0.191,0.174,0.4107499999999999,0.31,0.241,0.211,0.2314999999999999,0.7637499999999999,0.24575,0.2584999999999999,0.1877499999999999,0.287,0.1755,0.12475,0.12025,0.3007499999999999,0.12275,0.251,0.261,0.34775,0.05325,0.15825,0.2604999999999999,0.17825,0.1604999999999999,0.0822499999999999,0.4912499999999999,0.2239999999999999,0.1335,0.237,0.23675,0.18375,0.39975,0.128,0.178,0.16325,0.1004999999999999,0.199,0.12475,0.2025,0.0812499999999999,0.1624999999999999,0.28725,0.027,0.0489999999999999,0.16975,0.18025,0.1377499999999999,0.22475,0.16675,0.2405,0.1515,0.83525,0.09975,0.1395,0.2055,0.4185,0.125,0.0725,0.1902499999999999,0.2224999999999999,0.14375,0.067,0.11275,0.1275,0.2845,0.077,0.1342499999999999,0.11875,0.31725,0.1907499999999999,0.1584999999999999,0.1342499999999999,0.0875,0.8025,0.08925,0.1569999999999999,0.062,0.127,0.362,0.0464999999999999,0.1014999999999999,0.0642499999999999,0.04425,0.04925,0.12125,0.08925,0.14675,0.1099999999999999,0.1639999999999999,0.05825,0.05625,0.0832499999999999,0.03775,0.12175,0.18275,0.12,0.04425,0.086,0.087,0.0374999999999999,0.06075,0.22425,0.125,0.0637499999999999,0.0695,0.03825,0.09175,0.0409999999999999,0.072,0.0584999999999999,0.0364999999999999
Sophie's Choice (1982),0.8734999999999999,0.98325,0.98325,0.521,0.98325,0.786,0.8322499999999999,0.947,0.98325,0.8847499999999999,0.69925,0.521,0.947,0.46675,0.7695000000000001,0.5,0.494,0.3685,0.7822499999999999,0.73025,0.44975,0.947,0.2614999999999999,0.85575,0.25725,0.1985,0.8007500000000001,0.1564999999999999,0.57225,0.3732499999999999,0.5065,0.41125,0.4257499999999999,0.208,0.181,0.25675,0.25725,0.2375,0.55525,0.18675,0.18425,0.394,0.15025,0.13,0.1745,0.241,0.21075,0.1775,0.18675,0.17125,0.2654999999999999,0.23025,0.2055,0.351,0.7697499999999999,0.15875,0.16325,0.08975,0.197,0.3245,0.21675,0.09175,0.40825,0.2299999999999999,0.126,0.15975,0.1659999999999999,0.3552499999999999,0.151,0.10925,0.14825,0.078,0.148,0.123,0.0832499999999999,0.1104999999999999,0.0539999999999999,0.29825,0.11825,0.1957499999999999,0.023,0.0484999999999999,0.11975,0.1024999999999999,0.1124999999999999,0.09725,0.15425,0.0379999999999999,0.123,0.0715,0.08775,0.148,0.1302499999999999,0.0782499999999999,0.1074999999999999,0.175,0.04725,0.138,0.1049999999999999,0.1019999999999999,0.0782499999999999,0.0449999999999999,0.0765,0.3602499999999999,0.09775,0.10075,0.03025,0.0802499999999999,0.0695,0.0737499999999999,0.14125,0.1024999999999999,0.11475,0.1235,0.0762499999999999,0.0685,0.05975,0.0429999999999999,0.09475,0.0419999999999999,0.277,0.25875,0.10625,0.05375,0.5315,0.04825,0.1195,0.0339999999999999,0.0287499999999999,0.0267499999999999,0.0262499999999999,0.078,0.03975,0.0489999999999999,0.0812499999999999,0.0292499999999999,0.0677499999999999,0.0454999999999999,0.0414999999999999,0.0479999999999999,0.03225,0.123,0.08975,0.04975,0.04025,0.0305,0.025,0.03325,0.0225
"People vs. Larry Flynt, The (1996)",0.87025,0.90725,0.8847499999999999,0.9115,0.7625,0.6795,0.61225,0.7625,0.67625,0.274,0.90725,0.9115,0.61225,0.436,0.7855000000000001,0.55125,0.48975,0.4075,0.57,0.43925,0.44525,0.4395,0.99275,0.2764999999999999,0.3115,0.18575,0.3672499999999999,0.4267499999999999,0.47175,0.2845,0.18075,0.4087499999999999,0.60725,0.362,0.986,0.3725,0.1282499999999999,0.1185,0.09475,0.25375,0.2339999999999999,0.38975,0.17875,0.29025,0.393,0.1599999999999999,0.25475,0.2445,0.22925,0.3027499999999999,0.11125,0.18625,0.58575,0.2012499999999999,0.1185,0.2957499999999999,0.4609999999999999,0.0424999999999999,0.1915,0.4085,0.22225,0.4115,0.1887499999999999,0.353,0.20325,0.4317499999999999,0.3572499999999999,0.185,0.1907499999999999,0.17475,0.0939999999999999,0.10075,0.17675,0.1945,0.2035,0.09525,0.1952499999999999,0.0755,0.1405,0.201,0.0419999999999999,0.0394999999999999,0.14825,0.182,0.1019999999999999,0.1159999999999999,0.3265,0.14,0.18725,0.2425,0.1887499999999999,0.15275,0.1935,0.214,0.15225,0.2105,0.22575,0.1397499999999999,0.08775,0.14475,0.1382499999999999,0.06,0.12275,0.748,0.1275,0.2405,0.05875,0.1684999999999999,0.10175,0.0767499999999999,0.09725,0.6805,0.12125,0.1322499999999999,0.2857499999999999,0.1307499999999999,0.1594999999999999,0.0984999999999999,0.1169999999999999,0.04675,0.0519999999999999,0.1495,0.20775,0.12025,0.11875,0.2915,0.05525,0.083,0.0705,0.0865,0.028,0.0584999999999999,0.0675,0.0715,0.0939999999999999,0.0822499999999999,0.3225,0.0277499999999999,0.0344999999999999,0.0989999999999999,0.1382499999999999,0.11825,0.0235,0.0642499999999999,0.12125,0.0215,0.1064999999999999,0.2329999999999999,0.0449999999999999
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0.91075,0.6745,0.7777499999999999,0.91075,0.7777499999999999,0.73625,0.6315,0.7777499999999999,0.53525,0.2867499999999999,0.73625,0.6525,0.34675,0.91075,0.7685,0.348,0.41225,0.4255,0.5485,0.68975,0.4515,0.3047499999999999,0.25475,0.259,0.1987499999999999,0.41725,0.1942499999999999,0.21925,0.35175,0.3552499999999999,0.32825,0.37825,0.3495,0.11875,0.09275,0.27925,0.1405,0.1745,0.1875,0.20475,0.27325,0.3149999999999999,0.1079999999999999,0.11775,0.1009999999999999,0.11575,0.15425,0.1917499999999999,0.1634999999999999,0.16675,0.39025,0.16625,0.137,0.0954999999999999,0.1669999999999999,0.0637499999999999,0.15075,0.151,0.34175,0.23225,0.281,0.1302499999999999,0.2125,0.075,0.20625,0.1285,0.0905,0.3295,0.1594999999999999,0.10125,0.15075,0.25,0.0499999999999999,0.11575,0.06125,0.1912499999999999,0.11475,0.2244999999999999,0.124,0.10025,0.2155,0.5225,0.09525,0.05925,0.0847499999999999,0.085,0.093,0.059,0.10725,0.087,0.10775,0.10525,0.1215,0.09675,0.09,0.1599999999999999,0.0792499999999999,0.03075,0.0717499999999999,0.118,0.08825,0.0692499999999999,0.0564999999999999,0.0615,0.0855,0.1387499999999999,0.04075,0.0569999999999999,0.028,0.22125,0.082,0.146,0.079,0.06,0.11975,0.0822499999999999,0.075,0.10375,0.0439999999999999,0.05875,0.1392499999999999,0.0449999999999999,0.04475,0.0334999999999999,0.0339999999999999,0.0267499999999999,0.0494999999999999,0.0504999999999999,0.0765,0.04525,0.0857499999999999,0.12175,0.0574999999999999,0.03175,0.05975,0.0324999999999999,0.0717499999999999,0.04975,0.0225,0.0225,0.0215,0.132,0.0237499999999999,0.0424999999999999,0.031,0.016,0.0329999999999999,0.0429999999999999,0.11975
"Tin Drum, The (Blechtrommel, Die) (1979)",0.99575,0.9225,0.7225,0.2897499999999999,0.8554999999999999,0.99575,0.99575,0.699,0.8554999999999999,0.903,0.7689999999999999,0.2897499999999999,0.57875,0.2734999999999999,0.3754999999999999,0.39875,0.663,0.4187499999999999,0.4972499999999999,0.8752500000000001,0.5335,0.5975,0.85825,0.41,0.2764999999999999,0.10575,0.2847499999999999,0.16625,0.26475,0.3359999999999999,0.76275,0.3345,0.48175,0.2214999999999999,0.85825,0.2917499999999999,0.2764999999999999,0.4585,0.1119999999999999,0.1927499999999999,0.2085,0.45225,0.1164999999999999,0.1965,0.57075,0.20375,0.40925,0.14275,0.18675,0.133,0.10675,0.53075,0.54325,0.178,0.1164999999999999,0.1935,0.1205,0.1094999999999999,0.2524999999999999,0.25475,0.1267499999999999,0.57975,0.3455,0.124,0.155,0.23275,0.143,0.15425,0.155,0.208,0.0745,0.09475,0.1059999999999999,0.09725,0.15175,0.3239999999999999,0.1882499999999999,0.1402499999999999,0.121,0.2165,0.0647499999999999,0.0815,0.1154999999999999,0.1285,0.11225,0.093,0.1139999999999999,0.03375,0.15275,0.1004999999999999,0.0994999999999999,0.1285,0.089,0.085,0.0915,0.24925,0.04725,0.0584999999999999,0.22775,0.1455,0.1267499999999999,0.075,0.152,0.1397499999999999,0.1185,0.24825,0.03375,0.0662499999999999,0.0705,0.0762499999999999,0.0835,0.0384999999999999,0.2885,0.0795,0.12225,0.0847499999999999,0.11775,0.04525,0.04075,0.0757499999999999,0.09425,0.0464999999999999,0.0344999999999999,0.0905,0.05225,0.04625,0.0752499999999999,0.0374999999999999,0.0369999999999999,0.0494999999999999,0.04225,0.05475,0.05975,0.03175,0.03275,0.03725,0.0574999999999999,0.0419999999999999,0.023,0.027,0.03225,0.04475,0.0172499999999999,0.0379999999999999,0.0627499999999999,0.0215,0.0305,0.03575,0.0142499999999999
"English Patient, The (1996)",0.94075,0.8835,0.8320000000000001,0.61125,0.8925000000000001,0.9825,0.94075,0.97475,0.8320000000000001,0.8002499999999999,0.519,0.61125,0.537,0.577,0.35,0.6585,0.50975,0.33425,0.704,0.7895000000000001,0.5505,0.516,0.629,0.358,0.254,0.598,0.3572499999999999,0.2209999999999999,0.3622499999999999,0.3025,0.17475,0.26525,0.3097499999999999,0.2365,0.1149999999999999,0.206,0.087,0.26275,0.1649999999999999,0.1912499999999999,0.206,0.1525,0.134,0.14675,0.2329999999999999,0.14375,0.483,0.22675,0.483,0.2017499999999999,0.1505,0.778,0.511,0.203,0.08875,0.0925,0.10625,0.1049999999999999,0.17025,0.2375,0.16575,0.03675,0.3642499999999999,0.184,0.12425,0.33775,0.14225,0.2095,0.06125,0.2524999999999999,0.0969999999999999,0.23825,0.388,0.08875,0.1885,0.06075,0.0979999999999999,0.34125,0.1049999999999999,0.0662499999999999,0.0245,0.0652499999999999,0.155,0.10075,0.15175,0.10775,0.0964999999999999,0.0265,0.11925,0.0757499999999999,0.17625,0.0494999999999999,0.0434999999999999,0.0595,0.064,0.1054999999999999,0.15175,0.082,0.05275,0.1099999999999999,0.1134999999999999,0.902,0.0469999999999999,0.0812499999999999,0.12025,0.1495,0.0657499999999999,0.04125,0.0747499999999999,0.0394999999999999,0.0702499999999999,0.04425,0.08675,0.0464999999999999,0.2355,0.05275,0.066,0.074,0.0762499999999999,0.10175,0.03725,0.05825,0.11925,0.0334999999999999,0.0399999999999999,0.05075,0.0434999999999999,0.0344999999999999,0.0334999999999999,0.0182499999999999,0.0635,0.05775,0.0554999999999999,0.03975,0.018,0.0855,0.06225,0.1119999999999999,0.03325,0.0292499999999999,0.05075,0.0424999999999999,0.0212499999999999,0.024,0.23275,0.0379999999999999,0.0394999999999999,0.0459999999999999,0.0247499999999999
