movieId,pornography,sexy,weird,melancholic,runaway,original,independent film,censorship,greed,vengeance,culture clash,betrayal,women,dialogue,predictable,drama,good,mentor,catastrophe,adaptation,nudity (full frontal - brief),drinking,life philosophy,queer,absurd,quirky,light,fantasy world,not funny,very funny,fight scenes,life & death,nudity (rear),death,teen movie,dysfunctional family,writers,first contact,chase,notable nudity,transformation,addiction,multiple storylines,creativity,divorce,unlikely friendships,weapons,classic car,hotel,pulp,camp,doctors,fun movie,childhood,prejudice,stereotypes,farce,prostitution,underrated,islam,surveillance,road movie,computer animation,film noir,alter ego,dreams,hospital,period piece,mad scientist,interracial romance,california,graphic novel,nudity (topless - brief),workplace,family,new jersey,too long,sacrifice,internet,tokyo,blindness,british,irish accent,god,stand-up comedy,stoner movie,small town,unlikeable characters,kick-butt women,good music,atheism,80s,memory,fashion,kidnapping,directorial debut,reality tv,wilderness,awesome soundtrack,hip hop,alternate history,bollywood,prison,wartime,goth,new york city,french,los angeles,survival,adoption,no plot,island,immortality,texas,1930s,indians,australia,simple,desert,ensemble cast,documentary,foul language,wine,robert downey jr,brothers,shopping,san francisco,finnish,russian,best of 2005,cancer,remake,made for tv,potential oscar nom,race,father daughter relationship,hunting,lawyer,snakes,ghosts/afterlife,rebellion,homeless,radio,too short,trilogy,single father,buddy movie,oil,time
Live Nude Girls (1995),0.918,0.918,0.381,0.7537499999999999,0.43775,0.596,0.745,0.27575,0.36275,0.3159999999999999,0.36275,0.36275,0.969,0.32125,0.30625,0.2294999999999999,0.405,0.4225,0.44375,0.2475,0.5695,0.4655,0.1297499999999999,0.1892499999999999,0.129,0.15525,0.2,0.288,0.27825,0.42825,0.24925,0.1985,0.31425,0.19,0.3814999999999999,0.1425,0.261,0.2185,0.29925,0.4985,0.31825,0.1599999999999999,0.2244999999999999,0.16475,0.18725,0.44625,0.1574999999999999,0.17175,0.21975,0.139,0.15775,0.10775,0.188,0.2319999999999999,0.2314999999999999,0.31975,0.1054999999999999,0.1927499999999999,0.23425,0.21175,0.0959999999999999,0.1104999999999999,0.139,0.0895,0.25275,0.24425,0.1159999999999999,0.0627499999999999,0.12075,0.1795,0.1594999999999999,0.0162499999999999,0.2339999999999999,0.17625,0.0539999999999999,0.2055,0.072,0.23625,0.12075,0.09075,0.10675,0.05775,0.08875,0.05825,0.11375,0.0685,0.1054999999999999,0.1044999999999999,0.04975,0.0974999999999999,0.03725,0.0999999999999999,0.0785,0.11125,0.0329999999999999,0.12125,0.0765,0.0665,0.1385,0.10775,0.1119999999999999,0.0755,0.0662499999999999,0.0529999999999999,0.0735,0.1034999999999999,0.03525,0.307,0.0815,0.0655,0.04575,0.246,0.0822499999999999,0.0389999999999999,0.04125,0.0564999999999999,0.04675,0.077,0.0272499999999999,0.065,0.0232499999999999,0.45075,0.0354999999999999,0.0444999999999999,0.0514999999999999,0.0852499999999999,0.1255,0.0112499999999999,0.04625,0.0105,0.04875,0.0255,0.0665,0.021,0.0295,0.0414999999999999,0.05675,0.024,0.0329999999999999,0.05475,0.04525,0.0509999999999999,0.0424999999999999,0.0147499999999999,0.03225,0.02975,0.03825,0.03625,0.0187499999999999
In the Realm of the Senses (Ai no corrida) (1976),0.99925,0.99925,0.9855,0.9735,0.97975,0.58575,0.482,0.97975,0.73525,0.72675,0.6105,0.6105,0.44475,0.63525,0.4295,0.6105,0.482,0.54175,0.415,0.34175,0.71525,0.482,0.295,0.25125,0.193,0.1704999999999999,0.1805,0.276,0.32575,0.25675,0.174,0.25075,0.4175,0.4207499999999999,0.0935,0.1709999999999999,0.152,0.1902499999999999,0.17775,0.40275,0.23725,0.59,0.3255,0.17625,0.2115,0.119,0.18575,0.1445,0.37675,0.1285,0.1205,0.10425,0.10325,0.1089999999999999,0.2017499999999999,0.064,0.0954999999999999,0.77675,0.16675,0.119,0.17975,0.08625,0.1164999999999999,0.1265,0.11175,0.15425,0.132,0.1272499999999999,0.0697499999999999,0.18675,0.0697499999999999,0.3065,0.0775,0.09425,0.0765,0.10025,0.092,0.126,0.05675,0.6265,0.1644999999999999,0.09075,0.0815,0.08875,0.09575,0.11725,0.081,0.0524999999999999,0.1044999999999999,0.17975,0.09925,0.069,0.1004999999999999,0.12075,0.0765,0.0655,0.088,0.1169999999999999,0.0762499999999999,0.09275,0.0792499999999999,0.1245,0.0827499999999999,0.1009999999999999,0.0429999999999999,0.059,0.1094999999999999,0.05375,0.05325,0.22075,0.0665,0.05725,0.0349999999999999,0.0747499999999999,0.11225,0.07,0.1445,0.0954999999999999,0.029,0.04275,0.065,0.11375,0.03,0.0632499999999999,0.0459999999999999,0.03775,0.0449999999999999,0.0287499999999999,0.05575,0.0389999999999999,0.0389999999999999,0.021,0.05675,0.0319999999999999,0.0439999999999999,0.0454999999999999,0.04375,0.0369999999999999,0.0185,0.0285,0.09325,0.0479999999999999,0.0242499999999999,0.0192499999999999,0.0282499999999999,0.0237499999999999,0.029,0.025,0.0185
"Savage Nights (Nuits fauves, Les) (1992)",0.7922499999999999,0.7922499999999999,0.61375,0.8945000000000001,0.61375,0.686,0.61275,0.5475,0.51875,0.6835,0.5265,0.61275,0.1815,0.32175,0.379,0.61275,0.4117499999999999,0.7809999999999999,0.41225,0.3642499999999999,0.4115,0.61275,0.489,0.70775,0.1609999999999999,0.28825,0.26475,0.27175,0.3642499999999999,0.20375,0.23925,0.8095000000000001,0.2455,0.8895,0.10725,0.187,0.3305,0.2634999999999999,0.24375,0.38175,0.4875,0.539,0.4275,0.22825,0.2065,0.42025,0.23525,0.11525,0.0727499999999999,0.152,0.0652499999999999,0.118,0.15075,0.1337499999999999,0.35075,0.0837499999999999,0.1415,0.118,0.17975,0.35075,0.0984999999999999,0.155,0.141,0.124,0.1887499999999999,0.35775,0.1342499999999999,0.21975,0.0984999999999999,0.143,0.09575,0.0777499999999999,0.33525,0.08975,0.136,0.2259999999999999,0.05325,0.1927499999999999,0.09875,0.12475,0.072,0.145,0.1604999999999999,0.0745,0.0847499999999999,0.154,0.0732499999999999,0.0747499999999999,0.05025,0.10775,0.0745,0.05625,0.1049999999999999,0.03275,0.072,0.32925,0.05625,0.0885,0.12475,0.21075,0.09725,0.1589999999999999,0.082,0.12075,0.0484999999999999,0.0605,0.2794999999999999,0.05625,0.0544999999999999,0.0534999999999999,0.0685,0.0875,0.088,0.0419999999999999,0.0579999999999999,0.068,0.1014999999999999,0.0989999999999999,0.126,0.0702499999999999,0.1154999999999999,0.088,0.0625,0.0439999999999999,0.1014999999999999,0.0157499999999999,0.03475,0.0267499999999999,0.11075,0.0595,0.2857499999999999,0.0305,0.0319999999999999,0.15575,0.073,0.0539999999999999,0.0222499999999999,0.03975,0.03325,0.1029999999999999,0.05825,0.136,0.0359999999999999,0.013,0.086,0.0242499999999999,0.1159999999999999,0.0185,0.0504999999999999
Sirens (1994),0.98175,0.98175,0.89775,0.89775,0.7895000000000001,0.63075,0.6275,0.7895000000000001,0.4305,0.3047499999999999,0.62825,0.27375,0.8225,0.5545,0.44075,0.59975,0.413,0.50025,0.4715,0.3442499999999999,0.47675,0.344,0.3169999999999999,0.17775,0.2475,0.24875,0.49975,0.3035,0.27375,0.22875,0.2185,0.153,0.5015,0.11475,0.146,0.14325,0.2857499999999999,0.264,0.33375,0.82775,0.39175,0.0797499999999999,0.1694999999999999,0.37575,0.23675,0.17275,0.14925,0.15425,0.22925,0.22225,0.12275,0.24225,0.24425,0.12475,0.1164999999999999,0.1574999999999999,0.18525,0.0732499999999999,0.19,0.12425,0.0915,0.15075,0.14175,0.10125,0.17125,0.3229999999999999,0.0949999999999999,0.69525,0.38375,0.18225,0.1367499999999999,0.08825,0.1282499999999999,0.14475,0.1505,0.0875,0.092,0.125,0.10325,0.10025,0.33225,0.256,0.11325,0.392,0.089,0.0939999999999999,0.0905,0.0787499999999999,0.09075,0.091,0.392,0.10325,0.0652499999999999,0.1977499999999999,0.0707499999999999,0.0675,0.0454999999999999,0.283,0.08725,0.09525,0.139,0.1024999999999999,0.0687499999999999,0.0647499999999999,0.0295,0.0632499999999999,0.05375,0.0675,0.061,0.077,0.10675,0.1335,0.1054999999999999,0.05675,0.56925,0.0842499999999999,0.839,0.11925,0.1485,0.0424999999999999,0.0292499999999999,0.0807499999999999,0.0827499999999999,0.0554999999999999,0.0524999999999999,0.063,0.05525,0.03275,0.0424999999999999,0.03925,0.0349999999999999,0.05075,0.06075,0.0464999999999999,0.083,0.0662499999999999,0.0419999999999999,0.0702499999999999,0.37675,0.0524999999999999,0.03,0.0237499999999999,0.0399999999999999,0.0379999999999999,0.0285,0.04425,0.0449999999999999,0.0499999999999999,0.03525
"Paris, France (1993)",0.99075,0.99075,0.9445,0.9445,0.672,0.51475,0.7969999999999999,0.90175,0.62675,0.60375,0.38775,0.281,0.2915,0.49775,0.506,0.3615,0.53425,0.4317499999999999,0.43,0.244,0.381,0.1714999999999999,0.8280000000000001,0.2877499999999999,0.2385,0.18375,0.1942499999999999,0.4255,0.2234999999999999,0.372,0.1357499999999999,0.1805,0.87375,0.1525,0.44575,0.2524999999999999,0.7927500000000001,0.26325,0.18625,0.8955,0.43025,0.1084999999999999,0.243,0.3319999999999999,0.14175,0.1029999999999999,0.20575,0.15025,0.1925,0.21625,0.09075,0.3585,0.0969999999999999,0.0647499999999999,0.1159999999999999,0.1124999999999999,0.11575,0.137,0.1654999999999999,0.1235,0.11525,0.12375,0.17425,0.1907499999999999,0.0837499999999999,0.207,0.0745,0.1255,0.09075,0.2155,0.0827499999999999,0.5225,0.0657499999999999,0.373,0.0439999999999999,0.44825,0.11875,0.04875,0.071,0.03175,0.15275,0.1029999999999999,0.3055,0.1119999999999999,0.0564999999999999,0.04725,0.0504999999999999,0.0564999999999999,0.0494999999999999,0.09425,0.04125,0.1362499999999999,0.236,0.154,0.1295,0.04975,0.022,0.1235,0.0712499999999999,0.271,0.075,0.079,0.0675,0.1094999999999999,0.0752499999999999,0.029,0.14975,0.0474999999999999,0.0697499999999999,0.0837499999999999,0.21,0.1574999999999999,0.0747499999999999,0.0262499999999999,0.0852499999999999,0.0715,0.0974999999999999,0.0409999999999999,0.0237499999999999,0.0564999999999999,0.0305,0.0464999999999999,0.1835,0.24525,0.031,0.03275,0.03975,0.59375,0.0727499999999999,0.03125,0.0287499999999999,0.0424999999999999,0.0579999999999999,0.0595,0.0969999999999999,0.0959999999999999,0.0479999999999999,0.04725,0.0167499999999999,0.04425,0.0082499999999999,0.0727499999999999,0.017,0.2065,0.04525,0.16275,0.014,0.03425,0.024
Kika (1993),0.8572500000000001,0.552,0.71925,0.6305,0.57825,0.636,0.843,0.3215,0.4925,0.58225,0.4882499999999999,0.6305,0.7065,0.39075,0.3904999999999999,0.6305,0.3189999999999999,0.3742499999999999,0.423,0.31775,0.3285,0.6305,0.2897499999999999,0.3652499999999999,0.5705,0.5655,0.42025,0.35375,0.24525,0.306,0.16175,0.1905,0.14,0.2907499999999999,0.085,0.41825,0.4115,0.22025,0.24675,0.10675,0.24175,0.2065,0.3445,0.4255,0.15375,0.133,0.16675,0.25725,0.1589999999999999,0.213,0.278,0.10225,0.1845,0.20375,0.1327499999999999,0.127,0.5655,0.1579999999999999,0.202,0.1265,0.1252499999999999,0.1815,0.1882499999999999,0.118,0.17325,0.088,0.1545,0.1029999999999999,0.0705,0.075,0.09025,0.0469999999999999,0.25575,0.18425,0.183,0.14525,0.0682499999999999,0.0994999999999999,0.1619999999999999,0.09675,0.087,0.10375,0.15275,0.04875,0.075,0.1955,0.20675,0.1962499999999999,0.0855,0.069,0.06225,0.04775,0.073,0.137,0.1669999999999999,0.10425,0.73175,0.0989999999999999,0.0529999999999999,0.0722499999999999,0.09525,0.0637499999999999,0.155,0.083,0.12,0.0687499999999999,0.15025,0.0615,0.04825,0.1129999999999999,0.079,0.0737499999999999,0.0519999999999999,0.05325,0.0677499999999999,0.0494999999999999,0.1014999999999999,0.0574999999999999,0.0359999999999999,0.142,0.0339999999999999,0.069,0.121,0.1195,0.0705,0.03375,0.0504999999999999,0.1599999999999999,0.10075,0.0262499999999999,0.0672499999999999,0.015,0.0627499999999999,0.0765,0.05575,0.0787499999999999,0.0314999999999999,0.1119999999999999,0.0235,0.09425,0.0705,0.0777499999999999,0.0329999999999999,0.0175,0.04225,0.03225,0.027,0.0574999999999999,0.019
Spanking the Monkey (1994),0.9245,0.9245,0.8087500000000001,0.8162499999999999,0.8087500000000001,0.74525,0.861,0.8147500000000001,0.76875,0.5585,0.642,0.51075,0.45525,0.44825,0.39825,0.642,0.642,0.58875,0.4155,0.356,0.52575,0.642,0.381,0.24825,0.29625,0.57325,0.2105,0.27025,0.24775,0.437,0.2475,0.15825,0.31925,0.269,0.4097499999999999,0.8947499999999999,0.256,0.2837499999999999,0.21475,0.184,0.24075,0.236,0.245,0.1714999999999999,0.307,0.4287499999999999,0.214,0.1485,0.15475,0.154,0.09175,0.4,0.0974999999999999,0.1915,0.24525,0.16425,0.1345,0.09475,0.1664999999999999,0.15525,0.088,0.3015,0.12325,0.10175,0.1392499999999999,0.20375,0.23875,0.0687499999999999,0.0702499999999999,0.17275,0.14325,0.0984999999999999,0.12225,0.1699999999999999,0.2455,0.174,0.11875,0.1402499999999999,0.06175,0.18525,0.11625,0.10475,0.0792499999999999,0.0795,0.08975,0.362,0.11225,0.1475,0.09,0.1397499999999999,0.0625,0.09475,0.0732499999999999,0.1925,0.05725,0.5,0.0755,0.0815,0.1397499999999999,0.065,0.09775,0.0544999999999999,0.0994999999999999,0.072,0.065,0.072,0.0379999999999999,0.05375,0.05025,0.2935,0.061,0.0847499999999999,0.0305,0.0757499999999999,0.04625,0.08825,0.0885,0.06025,0.0344999999999999,0.0682499999999999,0.0675,0.09925,0.0334999999999999,0.0677499999999999,0.0832499999999999,0.0235,0.0389999999999999,0.0202499999999999,0.0399999999999999,0.064,0.0635,0.0344999999999999,0.0802499999999999,0.05025,0.0494999999999999,0.10375,0.03925,0.0429999999999999,0.024,0.0479999999999999,0.0999999999999999,0.04425,0.0314999999999999,0.0227499999999999,0.0379999999999999,0.10125,0.0384999999999999,0.0222499999999999,0.03325
Carried Away (1996),0.89375,0.89375,0.6865,0.8627499999999999,0.48,0.56,0.72875,0.885,0.36475,0.3512499999999999,0.6295,0.3285,0.71375,0.2224999999999999,0.39225,0.3285,0.28725,0.475,0.42125,0.2917499999999999,0.56925,0.4545,0.415,0.17375,0.15675,0.176,0.1704999999999999,0.673,0.29825,0.2204999999999999,0.23575,0.4975,0.46325,0.20575,0.4125,0.18375,0.174,0.18475,0.216,0.38325,0.391,0.11525,0.255,0.1704999999999999,0.40475,0.21725,0.20775,0.35475,0.126,0.14275,0.05475,0.2239999999999999,0.1129999999999999,0.3592499999999999,0.194,0.1545,0.0949999999999999,0.093,0.14575,0.0554999999999999,0.08875,0.0767499999999999,0.1564999999999999,0.0802499999999999,0.13,0.30625,0.173,0.05975,0.0514999999999999,0.0865,0.0747499999999999,0.09325,0.04125,0.1342499999999999,0.0677499999999999,0.22775,0.14875,0.05975,0.0414999999999999,0.14325,0.0795,0.138,0.1735,0.1119999999999999,0.05275,0.1129999999999999,0.3512499999999999,0.09375,0.05075,0.0765,0.2564999999999999,0.1545,0.0705,0.09,0.03425,0.0959999999999999,0.0285,0.03,0.1109999999999999,0.0584999999999999,0.0772499999999999,0.083,0.0725,0.0702499999999999,0.0247499999999999,0.0677499999999999,0.04975,0.0579999999999999,0.03225,0.1185,0.0292499999999999,0.065,0.06175,0.2005,0.075,0.0499999999999999,0.10725,0.0837499999999999,0.06025,0.0424999999999999,0.06,0.0675,0.02,0.08925,0.0424999999999999,0.03225,0.03875,0.0245,0.03675,0.04025,0.26725,0.0095,0.1039999999999999,0.16325,0.0742499999999999,0.0855,0.1725,0.0185,0.03025,0.03525,0.04075,0.0499999999999999,0.0222499999999999,0.0242499999999999,0.024,0.05575,0.03025,0.0177499999999999,0.0439999999999999
Girl 6 (1996),0.8360000000000001,0.8360000000000001,0.43725,0.43725,0.49375,0.663,0.8554999999999999,0.49375,0.3745,0.3169999999999999,0.3149999999999999,0.26475,0.5585,0.37075,0.4125,0.3205,0.5565,0.39675,0.41225,0.3107499999999999,0.493,0.14075,0.27925,0.279,0.259,0.2927499999999999,0.15675,0.5565,0.32875,0.20925,0.2534999999999999,0.25575,0.16425,0.1395,0.1755,0.16725,0.16325,0.2309999999999999,0.204,0.27525,0.194,0.50075,0.24475,0.1569999999999999,0.064,0.22325,0.16925,0.15325,0.12075,0.16725,0.0835,0.0745,0.1485,0.128,0.14725,0.25325,0.21675,0.133,0.127,0.09525,0.09575,0.089,0.1525,0.0989999999999999,0.1515,0.1362499999999999,0.0722499999999999,0.11275,0.0795,0.16325,0.0795,0.062,0.15675,0.14475,0.1312499999999999,0.2035,0.15575,0.11575,0.17975,0.0657499999999999,0.09475,0.0712499999999999,0.1114999999999999,0.0939999999999999,0.087,0.0652499999999999,0.0795,0.03875,0.17175,0.12125,0.0944999999999999,0.0722499999999999,0.10825,0.09025,0.03875,0.07,0.10775,0.0564999999999999,0.12125,0.09325,0.10625,0.10675,0.065,0.0569999999999999,0.0742499999999999,0.264,0.03575,0.06175,0.0429999999999999,0.0742499999999999,0.0605,0.1044999999999999,0.0524999999999999,0.05325,0.04825,0.0885,0.03775,0.05225,0.0282499999999999,0.0574999999999999,0.0509999999999999,0.0564999999999999,0.0242499999999999,0.0499999999999999,0.05275,0.03975,0.04075,0.0344999999999999,0.04275,0.0265,0.03925,0.0354999999999999,0.0419999999999999,0.03475,0.0489999999999999,0.071,0.022,0.0444999999999999,0.0419999999999999,0.03625,0.03125,0.0344999999999999,0.04375,0.028,0.03275,0.03525,0.03275,0.03025,0.031
Butterfly Kiss (1995),0.88625,0.8180000000000001,0.81,0.9275,0.81,0.658,0.74475,0.8180000000000001,0.75475,0.40275,0.678,0.561,0.8102499999999999,0.3904999999999999,0.54925,0.638,0.8554999999999999,0.43025,0.41625,0.37625,0.54875,0.612,0.15,0.541,0.191,0.39025,0.32225,0.4075,0.29125,0.1704999999999999,0.54925,0.38875,0.57,0.1402499999999999,0.2012499999999999,0.25325,0.26375,0.2175,0.1922499999999999,0.53125,0.21925,0.12125,0.486,0.216,0.3542499999999999,0.3015,0.215,0.1295,0.21975,0.26075,0.0785,0.146,0.1295,0.12275,0.35275,0.126,0.05275,0.0757499999999999,0.22925,0.35275,0.1024999999999999,0.57075,0.21525,0.4589999999999999,0.133,0.0847499999999999,0.0757499999999999,0.6635,0.08625,0.3635,0.0935,0.029,0.0762499999999999,0.10025,0.259,0.209,0.09075,0.1905,0.076,0.0752499999999999,0.1367499999999999,0.6635,0.34175,0.0825,0.062,0.0695,0.10575,0.15875,0.05975,0.18425,0.0825,0.0954999999999999,0.17775,0.17325,0.03675,0.357,0.0767499999999999,0.0775,0.1089999999999999,0.0265,0.134,0.0549999999999999,0.06225,0.0905,0.05825,0.0935,0.071,0.0825,0.0762499999999999,0.1397499999999999,0.09,0.04575,0.0595,0.155,0.0835,0.0484999999999999,0.15125,0.0652499999999999,0.21925,0.03775,0.04425,0.0692499999999999,0.35575,0.14925,0.0677499999999999,0.0145,0.0479999999999999,0.0349999999999999,0.067,0.0374999999999999,0.07,0.0237499999999999,0.1425,0.15125,0.04075,0.17175,0.0672499999999999,0.028,0.028,0.03375,0.03625,0.0339999999999999,0.0314999999999999,0.0247499999999999,0.04475,0.0424999999999999,0.03575,0.0265,0.0379999999999999
Delta of Venus (1995),0.994,0.994,0.5145,0.5145,0.253,0.595,0.2455,0.82125,0.36475,0.3055,0.3722499999999999,0.3722499999999999,0.366,0.4225,0.31525,0.503,0.2967499999999999,0.4469999999999999,0.4455,0.66525,0.4495,0.2239999999999999,0.3635,0.23425,0.1985,0.24125,0.22075,0.35375,0.30725,0.2229999999999999,0.23175,0.121,0.33625,0.1535,0.1255,0.195,0.67075,0.23775,0.27225,0.3229999999999999,0.2244999999999999,0.11175,0.16175,0.20825,0.2455,0.201,0.20775,0.1337499999999999,0.1887499999999999,0.21575,0.0969999999999999,0.088,0.10275,0.092,0.20525,0.10825,0.1014999999999999,0.0817499999999999,0.0974999999999999,0.11825,0.0797499999999999,0.0775,0.1372499999999999,0.1004999999999999,0.129,0.149,0.1149999999999999,0.63,0.0797499999999999,0.1124999999999999,0.0792499999999999,0.25775,0.146,0.0939999999999999,0.11325,0.1144999999999999,0.0732499999999999,0.0509999999999999,0.0915,0.11125,0.10725,0.63,0.1599999999999999,0.03825,0.09125,0.063,0.0775,0.0464999999999999,0.0795,0.05375,0.1019999999999999,0.064,0.12375,0.0627499999999999,0.077,0.0682499999999999,0.0727499999999999,0.0344999999999999,0.0559999999999999,0.0389999999999999,0.092,0.06125,0.06025,0.1927499999999999,0.0469999999999999,0.0479999999999999,0.064,0.04325,0.04875,0.1014999999999999,0.089,0.0805,0.132,0.0584999999999999,0.10525,0.06,0.0817499999999999,0.0504999999999999,0.0359999999999999,0.0605,0.016,0.0499999999999999,0.14875,0.05575,0.04325,0.04425,0.05575,0.153,0.0444999999999999,0.14475,0.04175,0.04125,0.1109999999999999,0.0414999999999999,0.03675,0.10875,0.0715,0.0265,0.05675,0.077,0.0245,0.0419999999999999,0.03475,0.05975,0.0314999999999999,0.05375,0.021,0.0334999999999999,0.05325
Switchblade Sisters (1975),0.619,0.515,0.60975,0.4147499999999999,0.4985,0.60375,0.68975,0.30025,0.30225,0.56475,0.4147499999999999,0.55975,0.53725,0.45375,0.51875,0.3625,0.33025,0.3389999999999999,0.424,0.27925,0.396,0.37175,0.36575,0.175,0.209,0.2045,0.51875,0.29125,0.33025,0.1935,0.431,0.1855,0.3117499999999999,0.2284999999999999,0.7645,0.272,0.17875,0.199,0.32825,0.0905,0.212,0.45225,0.1654999999999999,0.10775,0.0334999999999999,0.16875,0.45925,0.1109999999999999,0.0645,0.16025,0.5335,0.0717499999999999,0.496,0.09275,0.78325,0.2415,0.179,0.4865,0.1569999999999999,0.09275,0.0707499999999999,0.0715,0.14,0.0905,0.1195,0.0915,0.11925,0.06,0.51875,0.1475,0.3027499999999999,0.0374999999999999,0.12475,0.0757499999999999,0.0554999999999999,0.2504999999999999,0.1019999999999999,0.11325,0.09975,0.14175,0.0677499999999999,0.08975,0.0847499999999999,0.04375,0.087,0.074,0.1149999999999999,0.0625,0.1039999999999999,0.09775,0.0314999999999999,0.131,0.05925,0.11775,0.077,0.0915,0.0364999999999999,0.0539999999999999,0.15975,0.0524999999999999,0.0705,0.0449999999999999,0.344,0.05425,0.1372499999999999,0.0797499999999999,0.0344999999999999,0.12,0.1049999999999999,0.04925,0.0369999999999999,0.069,0.0499999999999999,0.0832499999999999,0.0305,0.0514999999999999,0.0705,0.03425,0.03,0.074,0.0414999999999999,0.083,0.0227499999999999,0.03925,0.05775,0.05525,0.0255,0.0539999999999999,0.0364999999999999,0.0197499999999999,0.0374999999999999,0.0185,0.06125,0.0292499999999999,0.05225,0.08675,0.0125,0.0122499999999999,0.03725,0.04325,0.0469999999999999,0.0215,0.0272499999999999,0.025,0.02975,0.0285,0.0217499999999999,0.0165,0.0167499999999999
Babyfever (1994),0.4965,0.7705,0.7525,0.7525,0.532,0.78775,0.3884999999999999,0.0999999999999999,0.7525,0.38275,0.77075,0.77075,0.80725,0.7525,0.38775,0.77075,0.62975,0.4995,0.405,0.2935,0.65025,0.20325,0.3085,0.402,0.1385,0.3295,0.373,0.474,0.32575,0.262,0.31325,0.20525,0.60525,0.08775,0.3542499999999999,0.28,0.3047499999999999,0.248,0.30125,0.53025,0.23125,0.08,0.32975,0.12375,0.24925,0.364,0.178,0.1885,0.1465,0.20375,0.24025,0.0697499999999999,0.22875,0.11375,0.15725,0.1235,0.0954999999999999,0.0735,0.0979999999999999,0.152,0.09975,0.08675,0.211,0.1382499999999999,0.30925,0.11125,0.2664999999999999,0.6465,0.11325,0.235,0.093,0.0519999999999999,0.4885,0.077,0.1195,0.16375,0.1094999999999999,0.09225,0.0935,0.0655,0.20875,0.3175,0.0787499999999999,0.09425,0.62875,0.0857499999999999,0.0885,0.21475,0.4912499999999999,0.15475,0.3117499999999999,0.1099999999999999,0.1149999999999999,0.0815,0.19,0.1109999999999999,0.1425,0.348,0.1149999999999999,0.1342499999999999,0.12275,0.0797499999999999,0.1054999999999999,0.17125,0.0394999999999999,0.0994999999999999,0.0414999999999999,0.0777499999999999,0.0647499999999999,0.09275,0.0857499999999999,0.0625,0.0805,0.22475,0.18275,0.05725,0.3047499999999999,0.05725,0.1327499999999999,0.216,0.0615,0.1357499999999999,0.10225,0.1169999999999999,0.0579999999999999,0.0255,0.03925,0.3575,0.0252499999999999,0.45625,0.10925,0.1365,0.0359999999999999,0.52525,0.0504999999999999,0.14,0.03725,0.08625,0.0579999999999999,0.0534999999999999,0.08925,0.04875,0.0177499999999999,0.0217499999999999,0.0775,0.066,0.03125,0.03525,0.0459999999999999
Stealing Beauty (1996),0.8545,0.7245,0.975,0.8720000000000001,0.6135,0.599,0.45575,0.28825,0.4639999999999999,0.47,0.8612500000000001,0.2269999999999999,0.55375,0.45575,0.2804999999999999,0.6035,0.46525,0.583,0.44975,0.2425,0.45225,0.45575,0.4024999999999999,0.15725,0.11675,0.1977499999999999,0.30325,0.32675,0.33025,0.192,0.241,0.59725,0.28525,0.198,0.302,0.1825,0.2259999999999999,0.2012499999999999,0.2002499999999999,0.32375,0.283,0.0627499999999999,0.25225,0.185,0.1064999999999999,0.52575,0.15525,0.1584999999999999,0.1555,0.1205,0.05875,0.143,0.1215,0.2355,0.25075,0.15275,0.0627499999999999,0.0984999999999999,0.199,0.0687499999999999,0.08,0.0915,0.1094999999999999,0.0852499999999999,0.09625,0.22225,0.143,0.1975,0.0529999999999999,0.21825,0.119,0.074,0.1669999999999999,0.0642499999999999,0.1599999999999999,0.08875,0.11075,0.10975,0.11025,0.253,0.1435,0.154,0.191,0.0374999999999999,0.0727499999999999,0.08725,0.073,0.0529999999999999,0.0979999999999999,0.0905,0.1109999999999999,0.05925,0.20475,0.12125,0.0707499999999999,0.0765,0.03425,0.0792499999999999,0.68475,0.04675,0.08625,0.1975,0.0647499999999999,0.0765,0.0384999999999999,0.04375,0.0782499999999999,0.0242499999999999,0.04125,0.0637499999999999,0.14525,0.08675,0.06225,0.0559999999999999,0.0564999999999999,0.16175,0.0519999999999999,0.1357499999999999,0.0845,0.04425,0.0354999999999999,0.0414999999999999,0.15425,0.059,0.09325,0.0625,0.04375,0.0559999999999999,0.05525,0.0605,0.0459999999999999,0.0474999999999999,0.04425,0.03575,0.0642499999999999,0.11775,0.0339999999999999,0.03875,0.0235,0.03075,0.0404999999999999,0.024,0.0334999999999999,0.0469999999999999,0.0579999999999999,0.03775,0.025,0.03125,0.03675
