movieId,betrayal,weird,culture clash,vengeance,drama,greed,runaway,melancholic,good,original,dialogue,independent film,chase,mentor,drinking,fun movie,surveillance,light,weapons,fight scenes,quirky,adaptation,pornography,catastrophe,good music,unlikely friendships,very funny,awesome soundtrack,predictable,life & death,death,life philosophy,foul language,classic car,absurd,addiction,film noir,alter ego,multiple storylines,sacrifice,underrated,sexy,nudity (full frontal - brief),irish accent,fantasy world,creativity,not funny,nudity (topless - brief),islam,pulp,british,prejudice,ensemble cast,childhood,survival,dysfunctional family,transformation,first contact,stereotypes,period piece,too long,california,kidnapping,writers,queer,small town,hotel,family,hospital,directorial debut,prison,brothers,wartime,censorship,road movie,tokyo,new jersey,farce,simple,doctors,dreams,teen movie,best of 2005,graphic novel,stoner movie,80s,alternate history,buddy movie,memory,potential oscar nom,new york city,los angeles,women,wilderness,bollywood,computer animation,trilogy,desert,texas,blindness,1930s,rebellion,lawyer,hunting,unlikeable characters,hip hop,indians,no plot,kick-butt women,divorce,internet,workplace,nudity (rear),robert downey jr,camp,race,prostitution,russian,father daughter relationship,oil,cancer,san francisco,mad scientist,island,goth,atheism,notable nudity,french,snakes,stand-up comedy,homeless,australia,adoption,time,documentary,immortality,finnish,radio,god,interracial romance,wine,made for tv,ghosts/afterlife,reality tv,remake,shopping,fashion,too short,single father
Shallow Grave (1994),0.9375,0.98825,0.91225,0.87625,0.7045,0.978,0.91225,0.91375,0.8660000000000001,0.85625,0.913,0.6975,0.5245,0.4772499999999999,0.511,0.56275,0.8660000000000001,0.577,0.56275,0.56275,0.98825,0.3339999999999999,0.45175,0.4419999999999999,0.39225,0.87975,0.37275,0.34225,0.3612499999999999,0.2674999999999999,0.3087499999999999,0.3442499999999999,0.1485,0.34275,0.4519999999999999,0.45225,0.3844999999999999,0.1654999999999999,0.2299999999999999,0.17275,0.487,0.5045,0.25325,0.401,0.272,0.25975,0.3165,0.4525,0.1144999999999999,0.5815,0.63125,0.1365,0.1955,0.125,0.1099999999999999,0.2847499999999999,0.27075,0.25475,0.181,0.17375,0.0855,0.2035,0.28925,0.3235,0.2175,0.21925,0.2485,0.1169999999999999,0.1925,0.592,0.11875,0.1405,0.1104999999999999,0.10575,0.3175,0.0662499999999999,0.2025,0.26675,0.1674999999999999,0.2564999999999999,0.0832499999999999,0.14725,0.269,0.14775,0.21775,0.08875,0.093,0.09125,0.0845,0.1425,0.08675,0.0655,0.16925,0.1589999999999999,0.08675,0.2015,0.0822499999999999,0.0802499999999999,0.09375,0.15075,0.0499999999999999,0.0772499999999999,0.1054999999999999,0.09525,0.8394999999999999,0.11375,0.05825,0.15125,0.091,0.11625,0.10975,0.24475,0.135,0.11825,0.1465,0.0885,0.123,0.0645,0.0349999999999999,0.06,0.04925,0.1089999999999999,0.0785,0.062,0.18,0.078,0.0999999999999999,0.06175,0.0344999999999999,0.0642499999999999,0.086,0.1297499999999999,0.09,0.0252499999999999,0.067,0.04925,0.0969999999999999,0.0489999999999999,0.0394999999999999,0.0444999999999999,0.14725,0.04875,0.0655,0.1302499999999999,0.0217499999999999,0.14875,0.04325,0.0389999999999999,0.0162499999999999
"Crow, The (1994)",0.9315,0.96375,0.7305,0.986,0.62575,0.96375,0.705,0.918,0.7305,0.8394999999999999,0.96375,0.70375,0.853,0.6945,0.548,0.8182499999999999,0.3884999999999999,0.4237499999999999,0.853,0.991,0.5385,0.52775,0.7887500000000001,0.4665,0.70375,0.637,0.3239999999999999,0.9365,0.991,0.84325,0.89975,0.4595,0.1972499999999999,0.3662499999999999,0.142,0.267,0.373,0.999,0.1639999999999999,0.42725,0.48475,0.20525,0.245,0.241,0.9795,0.17975,0.3672499999999999,0.2877499999999999,0.0697499999999999,0.38875,0.178,0.17275,0.0637499999999999,0.3572499999999999,0.23375,0.14825,0.4495,0.292,0.11725,0.1124999999999999,0.06075,0.1139999999999999,0.071,0.09825,0.1965,0.11875,0.11925,0.1345,0.21775,0.1689999999999999,0.11625,0.189,0.0652499999999999,0.1079999999999999,0.1252499999999999,0.1987499999999999,0.25875,0.0954999999999999,0.17975,0.1169999999999999,0.1029999999999999,0.1699999999999999,0.1614999999999999,0.8765000000000001,0.11975,0.17975,0.1009999999999999,0.2007499999999999,0.26675,0.10925,0.09025,0.1079999999999999,0.1317499999999999,0.1024999999999999,0.0795,0.22025,0.2734999999999999,0.0757499999999999,0.05125,0.2269999999999999,0.068,0.0857499999999999,0.03075,0.0705,0.1074999999999999,0.1252499999999999,0.10275,0.05875,0.0925,0.05075,0.1049999999999999,0.06025,0.3035,0.3195,0.1995,0.0792499999999999,0.09,0.0627499999999999,0.0369999999999999,0.0369999999999999,0.19,0.1275,0.11925,0.0657499999999999,0.99475,0.0647499999999999,0.0944999999999999,0.04325,0.09175,0.1287499999999999,0.127,0.0852499999999999,0.05275,0.1044999999999999,0.03225,0.80125,0.0559999999999999,0.03325,0.10775,0.0635,0.03,0.06025,0.7645,0.0484999999999999,0.0569999999999999,0.0625,0.05475,0.0745,0.0255
Carlito's Way (1993),0.9985,0.90575,0.9365,0.9835,0.90575,0.8314999999999999,0.802,0.91325,0.90575,0.8345,0.85825,0.5635,0.8660000000000001,0.8234999999999999,0.4775,0.553,0.489,0.5635,0.553,0.553,0.298,0.3884999999999999,0.3345,0.42225,0.55725,0.5975,0.32475,0.55725,0.24425,0.677,0.382,0.405,0.748,0.417,0.0775,0.8387500000000001,0.28325,0.2002499999999999,0.35175,0.17175,0.63975,0.27425,0.24525,0.4235,0.2534999999999999,0.155,0.3745,0.20925,0.14175,0.2704999999999999,0.17175,0.2289999999999999,0.1795,0.25125,0.121,0.1149999999999999,0.2405,0.1972499999999999,0.1877499999999999,0.16825,0.24525,0.16725,0.0787499999999999,0.14875,0.1262499999999999,0.26725,0.1355,0.1104999999999999,0.20575,0.16875,0.7822499999999999,0.20725,0.0765,0.0685,0.1584999999999999,0.10175,0.27725,0.05575,0.145,0.14075,0.36075,0.10375,0.0675,0.0359999999999999,0.23125,0.1392499999999999,0.1119999999999999,0.15475,0.1185,0.128,0.39525,0.06025,0.1059999999999999,0.09625,0.0885,0.1185,0.12275,0.0434999999999999,0.17125,0.1327499999999999,0.14925,0.0695,0.8280000000000001,0.0944999999999999,0.0785,0.18475,0.1382499999999999,0.04175,0.05625,0.0554999999999999,0.08,0.0389999999999999,0.0984999999999999,0.1709999999999999,0.0574999999999999,0.1955,0.0605,0.09025,0.04275,0.0384999999999999,0.15725,0.064,0.0554999999999999,0.08925,0.023,0.0559999999999999,0.09125,0.0379999999999999,0.0705,0.09425,0.0817499999999999,0.067,0.0404999999999999,0.076,0.03975,0.0434999999999999,0.0484999999999999,0.05375,0.0469999999999999,0.06125,0.0379999999999999,0.0737499999999999,0.0954999999999999,0.03025,0.0257499999999999,0.0267499999999999,0.0272499999999999,0.03,0.0202499999999999
True Romance (1993),0.9795,0.9365,0.91225,0.9815,0.91225,0.748,0.912,0.88825,0.91225,0.857,0.9255,0.912,0.8400000000000001,0.83175,0.3495,0.8480000000000001,0.57575,0.912,0.8480000000000001,0.8480000000000001,0.9365,0.46375,0.65575,0.4207499999999999,0.53175,0.215,0.4077499999999999,0.53175,0.56925,0.174,0.185,0.2925,0.8022499999999999,0.399,0.3784999999999999,0.8402499999999999,0.22525,0.4772499999999999,0.74125,0.29325,0.503,0.641,0.383,0.391,0.3249999999999999,0.1952499999999999,0.3129999999999999,0.24,0.1382499999999999,0.68375,0.175,0.24375,0.939,0.14125,0.0682499999999999,0.28225,0.309,0.1975,0.21025,0.16575,0.1505,0.51425,0.12225,0.28125,0.26275,0.1327499999999999,0.3854999999999999,0.09975,0.122,0.2065,0.12075,0.1515,0.0979999999999999,0.21525,0.1915,0.1185,0.15775,0.11475,0.0905,0.1089999999999999,0.15575,0.1795,0.1265,0.3429999999999999,0.30225,0.1292499999999999,0.1282499999999999,0.2284999999999999,0.0855,0.2065,0.0802499999999999,0.6685,0.10775,0.11475,0.11275,0.09575,0.0725,0.0687499999999999,0.133,0.143,0.078,0.0717499999999999,0.0574999999999999,0.09075,0.3505,0.1119999999999999,0.0697499999999999,0.0652499999999999,0.11125,0.11525,0.0742499999999999,0.0795,0.0964999999999999,0.427,0.0954999999999999,0.0845,0.1694999999999999,0.06025,0.04825,0.05125,0.0539999999999999,0.0544999999999999,0.06025,0.0665,0.0569999999999999,0.0712499999999999,0.11175,0.0524999999999999,0.1275,0.086,0.0252499999999999,0.0514999999999999,0.0574999999999999,0.0424999999999999,0.03925,0.0409999999999999,0.03,0.0205,0.06225,0.15375,0.0637499999999999,0.05975,0.03925,0.0647499999999999,0.0212499999999999,0.0399999999999999,0.04075,0.0424999999999999,0.0152499999999999
"Silence of the Lambs, The (1991)",0.98325,0.99325,0.99325,0.904,0.99325,0.98925,0.99325,0.94,0.99325,0.9225,0.94,0.7345,0.7629999999999999,0.8552500000000001,0.7345,0.65825,0.975,0.8565,0.7629999999999999,0.623,0.4875,0.944,0.73875,0.57125,0.43875,0.34225,0.4762499999999999,0.302,0.7629999999999999,0.2997499999999999,0.27725,0.28125,0.40725,0.36,0.4004999999999999,0.22175,0.3077499999999999,0.4549999999999999,0.29525,0.49575,0.40325,0.4489999999999999,0.488,0.26625,0.251,0.3205,0.4722499999999999,0.2624999999999999,0.32175,0.3239999999999999,0.3445,0.49575,0.1287499999999999,0.3165,0.2495,0.2185,0.30225,0.2395,0.2865,0.26525,0.138,0.191,0.672,0.258,0.41725,0.177,0.198,0.21175,0.3329999999999999,0.1927499999999999,0.60325,0.1327499999999999,0.11925,0.22825,0.1119999999999999,0.0822499999999999,0.09975,0.1225,0.16025,0.42625,0.2189999999999999,0.14925,0.22225,0.2339999999999999,0.1257499999999999,0.183,0.279,0.23375,0.1845,0.18625,0.1049999999999999,0.06175,0.17325,0.10675,0.15175,0.15925,0.14725,0.04775,0.0715,0.268,0.12475,0.1649999999999999,0.144,0.189,0.0695,0.0344999999999999,0.0489999999999999,0.0524999999999999,0.04625,0.0939999999999999,0.1322499999999999,0.05075,0.066,0.1257499999999999,0.1302499999999999,0.137,0.0584999999999999,0.0675,0.05675,0.03125,0.075,0.1069999999999999,0.2395,0.1129999999999999,0.085,0.1094999999999999,0.0747499999999999,0.04525,0.2025,0.0735,0.05375,0.0632499999999999,0.05075,0.12175,0.0439999999999999,0.03675,0.025,0.10925,0.04875,0.05525,0.0409999999999999,0.1287499999999999,0.0569999999999999,0.08825,0.0207499999999999,0.025,0.0434999999999999,0.0519999999999999,0.029
"Wild Bunch, The (1969)",0.988,0.972,0.972,0.988,0.972,0.972,0.95175,0.9565,0.8947499999999999,0.7827500000000001,0.95175,0.8594999999999999,0.644,0.50075,0.8594999999999999,0.51025,0.512,0.80725,0.73975,0.57925,0.52125,0.35675,0.5835,0.42225,0.3854999999999999,0.80575,0.38675,0.475,0.308,0.529,0.5815,0.354,0.17775,0.37175,0.3472499999999999,0.2355,0.4205,0.3185,0.28225,0.4649999999999999,0.3535,0.37875,0.4762499999999999,0.2475,0.25025,0.1965,0.353,0.28225,0.371,0.349,0.24475,0.38025,0.3315,0.45625,0.2684999999999999,0.1387499999999999,0.3295,0.21375,0.27175,0.2007499999999999,0.247,0.3625,0.15475,0.11175,0.365,0.26525,0.2455,0.14225,0.14975,0.178,0.20925,0.32425,0.1845,0.5615,0.36275,0.27175,0.1322499999999999,0.1515,0.209,0.11025,0.1109999999999999,0.1387499999999999,0.1312499999999999,0.393,0.39525,0.197,0.0732499999999999,0.119,0.0782499999999999,0.1195,0.10225,0.11375,0.217,0.2194999999999999,0.081,0.1765,0.1579999999999999,0.5135,0.77,0.21075,0.1855,0.15825,0.068,0.3722499999999999,0.11425,0.05825,0.3115,0.04875,0.14375,0.1024999999999999,0.0494999999999999,0.09975,0.17825,0.0277499999999999,0.22975,0.0979999999999999,0.26975,0.0715,0.0409999999999999,0.14825,0.04675,0.14225,0.1382499999999999,0.09475,0.1704999999999999,0.0549999999999999,0.04425,0.0529999999999999,0.1317499999999999,0.09825,0.0677499999999999,0.1255,0.09125,0.11325,0.0782499999999999,0.06075,0.074,0.0379999999999999,0.04775,0.128,0.066,0.0524999999999999,0.0707499999999999,0.0305,0.0132499999999999,0.03,0.0915,0.0252499999999999,0.02
Fargo (1996),0.871,0.98525,0.96775,0.9665,0.96775,0.96775,0.92575,0.8685,0.92575,0.857,0.931,0.64975,0.5085,0.77875,0.64975,0.5085,0.56675,0.8227500000000001,0.27075,0.27075,0.98525,0.4185,0.4559999999999999,0.48775,0.595,0.3465,0.68375,0.415,0.387,0.2405,0.2355,0.305,0.3974999999999999,0.3235,0.80925,0.28,0.44825,0.1495,0.22725,0.1175,0.37275,0.2955,0.3725,0.25825,0.204,0.382,0.32425,0.16975,0.11775,0.2254999999999999,0.2847499999999999,0.2025,0.24375,0.14475,0.09125,0.42,0.26375,0.17025,0.1915,0.18125,0.0795,0.23175,0.92575,0.32025,0.306,0.49175,0.2937499999999999,0.1415,0.1892499999999999,0.156,0.129,0.4549999999999999,0.1362499999999999,0.1495,0.3485,0.0847499999999999,0.1915,0.501,0.2604999999999999,0.1375,0.1109999999999999,0.10375,0.11975,0.0605,0.3329999999999999,0.143,0.10625,0.21975,0.10075,0.16425,0.1034999999999999,0.11675,0.1185,0.1972499999999999,0.145,0.1089999999999999,0.0737499999999999,0.128,0.2254999999999999,0.1365,0.1109999999999999,0.0627499999999999,0.15475,0.0979999999999999,0.2524999999999999,0.0979999999999999,0.1262499999999999,0.18225,0.078,0.1235,0.0665,0.18,0.0642499999999999,0.1104999999999999,0.068,0.05675,0.1009999999999999,0.0514999999999999,0.0765,0.0675,0.05125,0.05025,0.0524999999999999,0.0409999999999999,0.0554999999999999,0.0792499999999999,0.04975,0.064,0.0767499999999999,0.0855,0.05325,0.1049999999999999,0.1252499999999999,0.0222499999999999,0.062,0.03075,0.079,0.059,0.03625,0.04675,0.1604999999999999,0.04525,0.0534999999999999,0.0569999999999999,0.0135,0.03525,0.04375,0.0222499999999999,0.0147499999999999
Trainspotting (1996),0.8420000000000001,0.97375,0.95425,0.92625,0.95425,0.95425,0.954,0.8534999999999999,0.879,0.8667499999999999,0.8600000000000001,0.8600000000000001,0.69425,0.78925,0.7602500000000001,0.8127500000000001,0.238,0.7609999999999999,0.8127500000000001,0.8127500000000001,0.97375,0.9345,0.69425,0.45575,0.8600000000000001,0.843,0.61825,0.8600000000000001,0.2534999999999999,0.646,0.4034999999999999,0.632,0.55125,0.3715,0.69675,0.9945,0.1245,0.4555,0.614,0.14975,0.398,0.54475,0.429,0.5635,0.31475,0.3702499999999999,0.39625,0.2817499999999999,0.22525,0.34875,0.78175,0.33475,0.4915,0.5025,0.14675,0.23825,0.29425,0.18425,0.2495,0.2534999999999999,0.1515,0.21175,0.0499999999999999,0.23375,0.544,0.23375,0.1915,0.1014999999999999,0.3355,0.28625,0.1915,0.179,0.1014999999999999,0.60225,0.2704999999999999,0.1545,0.2005,0.51225,0.1317499999999999,0.124,0.45475,0.235,0.0974999999999999,0.1915,0.6175,0.3705,0.0935,0.21525,0.10525,0.10475,0.09325,0.062,0.12125,0.12475,0.14125,0.1282499999999999,0.196,0.0777499999999999,0.1084999999999999,0.1034999999999999,0.0717499999999999,0.2624999999999999,0.0354999999999999,0.0687499999999999,0.24525,0.152,0.0725,0.0702499999999999,0.07,0.0554999999999999,0.08,0.15775,0.126,0.23825,0.173,0.128,0.08675,0.0657499999999999,0.072,0.0354999999999999,0.1495,0.0409999999999999,0.1104999999999999,0.0817499999999999,0.0762499999999999,0.0705,0.0687499999999999,0.0454999999999999,0.0745,0.11525,0.1907499999999999,0.1154999999999999,0.0564999999999999,0.0627499999999999,0.0762499999999999,0.04825,0.10975,0.0625,0.077,0.05525,0.05075,0.0637499999999999,0.1009999999999999,0.1034999999999999,0.0137499999999999,0.0504999999999999,0.04575,0.0494999999999999,0.0152499999999999
"Godfather, The (1972)",0.99825,0.994,0.99125,0.96125,0.99125,0.98675,0.994,0.994,0.99125,0.885,0.994,0.8009999999999999,0.6445,0.54475,0.67475,0.64925,0.66625,0.913,0.6445,0.6445,0.45225,0.93425,0.43225,0.5055,0.64825,0.312,0.52275,0.64825,0.60225,0.305,0.2965,0.23625,0.512,0.36275,0.217,0.2915,0.27625,0.46175,0.6485,0.44025,0.29425,0.289,0.32125,0.33575,0.3199999999999999,0.1704999999999999,0.396,0.3375,0.558,0.2012499999999999,0.23775,0.3215,0.63625,0.211,0.1775,0.72025,0.373,0.22925,0.2804999999999999,0.34875,0.7697499999999999,0.189,0.0925,0.17375,0.2095,0.1134999999999999,0.18625,0.73925,0.2304999999999999,0.1564999999999999,0.138,0.39875,0.37925,0.2204999999999999,0.0812499999999999,0.1302499999999999,0.1154999999999999,0.141,0.1694999999999999,0.10875,0.1044999999999999,0.10425,0.1659999999999999,0.0645,0.1039999999999999,0.11425,0.2375,0.1215,0.0815,0.118,0.6,0.069,0.1019999999999999,0.0792499999999999,0.36075,0.1995,0.5635,0.10425,0.12,0.0885,0.2955,0.1555,0.67175,0.0655,0.0419999999999999,0.0484999999999999,0.2189999999999999,0.0855,0.0757499999999999,0.267,0.0974999999999999,0.0429999999999999,0.04675,0.065,0.0742499999999999,0.09975,0.09925,0.10075,0.1215,0.2214999999999999,0.141,0.0559999999999999,0.1235,0.0707499999999999,0.0469999999999999,0.09825,0.05325,0.04075,0.12425,0.077,0.021,0.0494999999999999,0.1977499999999999,0.0802499999999999,0.0554999999999999,0.0627499999999999,0.0267499999999999,0.0414999999999999,0.1402499999999999,0.11775,0.0574999999999999,0.11025,0.0157499999999999,0.0707499999999999,0.0137499999999999,0.028,0.03875,0.0369999999999999,0.0579999999999999
Bonnie and Clyde (1967),0.953,0.9665,0.9665,0.9785,0.9665,0.9665,0.891,0.8734999999999999,0.891,0.7602500000000001,0.88775,0.6535,0.5945,0.7545,0.6535,0.5945,0.399,0.8587499999999999,0.4645,0.4645,0.59775,0.405,0.6845,0.45175,0.34325,0.4429999999999999,0.39075,0.34325,0.33425,0.238,0.40725,0.29225,0.209,0.35475,0.3309999999999999,0.24,0.3057499999999999,0.203,0.18575,0.295,0.2847499999999999,0.4685,0.3195,0.1972499999999999,0.24225,0.2125,0.32775,0.32725,0.375,0.3705,0.17075,0.375,0.1272499999999999,0.479,0.1069999999999999,0.131,0.254,0.1805,0.21125,0.59125,0.1725,0.37525,0.3309999999999999,0.22775,0.28825,0.3389999999999999,0.25,0.1755,0.11275,0.15075,0.21825,0.3149999999999999,0.10625,0.67,0.694,0.09025,0.12075,0.1385,0.1402499999999999,0.0825,0.1245,0.1307499999999999,0.0722499999999999,0.1882499999999999,0.23575,0.14325,0.09225,0.216,0.0564999999999999,0.1109999999999999,0.09125,0.1322499999999999,0.1292499999999999,0.22575,0.1252499999999999,0.1435,0.07,0.0802499999999999,0.77,0.179,0.85425,0.622,0.11025,0.121,0.077,0.1034999999999999,0.12075,0.03475,0.085,0.09125,0.0652499999999999,0.0539999999999999,0.06,0.0685,0.1704999999999999,0.0707499999999999,0.10125,0.07,0.03325,0.0474999999999999,0.0595,0.11325,0.093,0.05675,0.0509999999999999,0.03925,0.0605,0.0627499999999999,0.0657499999999999,0.0865,0.05925,0.0832499999999999,0.0875,0.0805,0.0755,0.0409999999999999,0.0242499999999999,0.0855,0.027,0.09925,0.0364999999999999,0.04975,0.05375,0.0539999999999999,0.0145,0.0265,0.1307499999999999,0.0235,0.018
Reservoir Dogs (1992),0.99075,0.987,0.97525,0.99075,0.96875,0.96875,0.96175,0.98,0.94625,0.959,0.97525,0.94625,0.8180000000000001,0.7185,0.71525,0.8887499999999999,0.6615,0.94625,0.8887499999999999,0.8887499999999999,0.987,0.52475,0.7185,0.4479999999999999,0.8402499999999999,0.4515,0.68725,0.8402499999999999,0.4355,0.3225,0.3662499999999999,0.3265,0.904,0.4615,0.666,0.6065,0.49,0.58125,0.7869999999999999,0.1907499999999999,0.42225,0.574,0.39525,0.39075,0.24875,0.35975,0.32575,0.3784999999999999,0.1604999999999999,0.6535,0.369,0.27025,0.82525,0.213,0.1415,0.27025,0.22625,0.2189999999999999,0.28075,0.16225,0.197,0.2,0.4505,0.28425,0.26375,0.1372499999999999,0.23725,0.14325,0.2145,0.7295,0.176,0.1987499999999999,0.1515,0.4157499999999999,0.1295,0.14325,0.1805,0.3135,0.1745,0.122,0.0944999999999999,0.1144999999999999,0.23525,0.37475,0.258,0.17225,0.2007499999999999,0.27425,0.1375,0.183,0.12125,0.235,0.088,0.1654999999999999,0.135,0.127,0.1074999999999999,0.1235,0.1375,0.1235,0.076,0.10625,0.11075,0.0725,0.16375,0.1985,0.068,0.174,0.15175,0.085,0.08975,0.1109999999999999,0.10025,0.1287499999999999,0.1365,0.0775,0.0579999999999999,0.0647499999999999,0.04125,0.0489999999999999,0.0615,0.05475,0.0745,0.05825,0.068,0.0935,0.0705,0.0757499999999999,0.09725,0.1044999999999999,0.0285,0.0762499999999999,0.06125,0.0514999999999999,0.05475,0.0394999999999999,0.04475,0.1084999999999999,0.0747499999999999,0.0444999999999999,0.0504999999999999,0.0692499999999999,0.0247499999999999,0.0807499999999999,0.0237499999999999,0.0232499999999999,0.03325,0.03325,0.0107499999999999
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",0.9435,0.986,0.986,0.873,0.986,0.986,0.97275,0.97275,0.94375,0.883,0.97275,0.8759999999999999,0.55175,0.64425,0.81125,0.72725,0.54275,0.893,0.72725,0.72725,0.62625,0.414,0.40825,0.4525,0.8759999999999999,0.57825,0.67075,0.9165,0.48275,0.4237499999999999,0.3285,0.2485,0.2465,0.4247499999999999,0.45425,0.2229999999999999,0.33875,0.36275,0.38425,0.3435,0.4075,0.23725,0.355,0.255,0.59175,0.24075,0.3409999999999999,0.22875,0.44425,0.265,0.3335,0.3435,0.25,0.516,0.346,0.1755,0.2564999999999999,0.3914999999999999,0.3305,0.55775,0.804,0.2985,0.16175,0.14325,0.1745,0.20825,0.179,0.1709999999999999,0.1325,0.20775,0.2345,0.2284999999999999,0.67775,0.1322499999999999,0.16775,0.1535,0.1265,0.2504999999999999,0.26275,0.10025,0.1252499999999999,0.1614999999999999,0.1164999999999999,0.0807499999999999,0.36275,0.21075,0.16025,0.17975,0.0905,0.09725,0.0944999999999999,0.0645,0.0935,0.2,0.16025,0.1579999999999999,0.75325,0.891,0.3329999999999999,0.1049999999999999,0.1335,0.21475,0.087,0.2554999999999999,0.12075,0.0855,0.37175,0.1205,0.12275,0.0564999999999999,0.062,0.05175,0.24775,0.0559999999999999,0.3025,0.1317499999999999,0.1109999999999999,0.12475,0.05525,0.1669999999999999,0.06175,0.0695,0.18075,0.1257499999999999,0.0667499999999999,0.064,0.03725,0.03975,0.2475,0.0712499999999999,0.04275,0.1129999999999999,0.0484999999999999,0.22575,0.0459999999999999,0.09775,0.0595,0.0825,0.0959999999999999,0.0755,0.0579999999999999,0.0782499999999999,0.03375,0.0257499999999999,0.0232499999999999,0.0192499999999999,0.04225,0.03,0.0152499999999999
Once Upon a Time in the West (C'era una volta il West) (1968),0.9345,0.98425,0.9815,0.8667499999999999,0.9815,0.9815,0.98425,0.98425,0.8939999999999999,0.8692500000000001,0.98425,0.8247500000000001,0.45525,0.565,0.8247500000000001,0.55675,0.59125,0.8234999999999999,0.55675,0.55675,0.473,0.418,0.419,0.426,0.75475,0.43875,0.37775,0.88775,0.24625,0.53675,0.50525,0.28125,0.1049999999999999,0.4365,0.27525,0.1709999999999999,0.44025,0.29725,0.2947499999999999,0.26325,0.43425,0.2845,0.3007499999999999,0.35975,0.4925,0.28425,0.365,0.3944999999999999,0.2435,0.239,0.27225,0.3047499999999999,0.3249999999999999,0.4355,0.2105,0.1935,0.3315,0.2115,0.1515,0.257,0.8594999999999999,0.26825,0.1079999999999999,0.1385,0.1305,0.26875,0.25225,0.1985,0.1545,0.151,0.1475,0.2734999999999999,0.2022499999999999,0.2209999999999999,0.2224999999999999,0.274,0.1119999999999999,0.1639999999999999,0.2817499999999999,0.1629999999999999,0.23325,0.1009999999999999,0.11275,0.05275,0.2905,0.14575,0.1159999999999999,0.091,0.1775,0.076,0.0979999999999999,0.0815,0.1515,0.289,0.15,0.1405,0.58225,0.7225,0.2774999999999999,0.1402499999999999,0.17025,0.1079999999999999,0.1039999999999999,0.2185,0.0379999999999999,0.04425,0.4745,0.10825,0.1362499999999999,0.0994999999999999,0.05825,0.0625,0.129,0.0374999999999999,0.1044999999999999,0.1039999999999999,0.2269999999999999,0.0702499999999999,0.06,0.2239999999999999,0.0662499999999999,0.11325,0.1317499999999999,0.11875,0.0702499999999999,0.0657499999999999,0.03075,0.0792499999999999,0.2007499999999999,0.1004999999999999,0.0424999999999999,0.086,0.05525,0.309,0.062,0.10075,0.0305,0.059,0.0615,0.10875,0.07,0.06125,0.03825,0.0195,0.016,0.0262499999999999,0.04825,0.0292499999999999,0.0187499999999999
Goodfellas (1990),0.99975,0.99325,0.99325,0.98625,0.99875,0.979,0.99325,0.98725,0.99875,0.92775,0.98725,0.8625,0.917,0.89175,0.70575,0.917,0.6325,0.8625,0.7855000000000001,0.7855000000000001,0.885,0.952,0.46975,0.45375,0.83175,0.6275,0.67825,0.83175,0.4855,0.62175,0.32925,0.52525,0.8592500000000001,0.4712499999999999,0.3275,0.724,0.3305,0.5405,0.4855,0.2804999999999999,0.4419999999999999,0.3482499999999999,0.3105,0.44025,0.281,0.2564999999999999,0.3269999999999999,0.3115,0.296,0.298,0.26625,0.282,0.526,0.56875,0.30125,0.24725,0.35975,0.18325,0.30625,0.1905,0.6625,0.1987499999999999,0.11925,0.1609999999999999,0.1679999999999999,0.22725,0.1584999999999999,0.30025,0.22475,0.21975,0.52,0.26875,0.1325,0.1285,0.119,0.1282499999999999,0.3715,0.2284999999999999,0.1885,0.1897499999999999,0.3612499999999999,0.15125,0.147,0.1485,0.33875,0.4155,0.122,0.239,0.09825,0.22875,0.58425,0.05175,0.09725,0.12375,0.141,0.14375,0.30325,0.0524999999999999,0.14175,0.1114999999999999,0.3369999999999999,0.1699999999999999,0.24,0.1009999999999999,0.1169999999999999,0.18,0.091,0.0544999999999999,0.04875,0.136,0.0682499999999999,0.061,0.0925,0.12025,0.075,0.1505,0.0595,0.10475,0.06125,0.05975,0.14125,0.0595,0.10725,0.0692499999999999,0.04925,0.0494999999999999,0.04075,0.0434999999999999,0.08675,0.1604999999999999,0.0569999999999999,0.04725,0.0544999999999999,0.1099999999999999,0.072,0.0615,0.0755,0.09025,0.0722499999999999,0.03325,0.04375,0.09675,0.0444999999999999,0.063,0.0185,0.0255,0.0459999999999999,0.0509999999999999,0.0175
