movieId,period piece,adaptation,weird,good,culture clash,original,melancholic,runaway,drama,betrayal,british,greed,mentor,independent film,light,dialogue,catastrophe,drinking,vengeance,life philosophy,pornography,fantasy world,prejudice,transformation,unlikely friendships,not funny,childhood,1930s,women,chase,predictable,life & death,family,sexy,writers,very funny,teen movie,quirky,creativity,fun movie,queer,islam,fight scenes,dysfunctional family,sacrifice,death,divorce,nudity (full frontal - brief),first contact,absurd,surveillance,underrated,film noir,weapons,farce,irish accent,doctors,multiple storylines,alter ego,classic car,wartime,bollywood,interracial romance,hotel,computer animation,good music,stereotypes,censorship,immortality,small town,notable nudity,pulp,indians,memory,hospital,blindness,too long,ensemble cast,alternate history,made for tv,fashion,dreams,mad scientist,california,island,simple,awesome soundtrack,brothers,atheism,nudity (topless - brief),wine,new jersey,road movie,camp,nudity (rear),addiction,directorial debut,adoption,prison,internet,french,wilderness,new york city,survival,tokyo,best of 2005,australia,stand-up comedy,rebellion,lawyer,russian,robert downey jr,father daughter relationship,race,workplace,stoner movie,hunting,potential oscar nom,god,radio,no plot,prostitution,cancer,texas,single father,unlikeable characters,san francisco,foul language,kick-butt women,goth,shopping,finnish,desert,80s,kidnapping,hip hop,ghosts/afterlife,remake,oil,snakes,too short,graphic novel,trilogy,time,reality tv,homeless,documentary,los angeles,buddy movie
Total Eclipse (1995),0.56075,0.72975,0.83975,0.74875,0.70925,0.72375,0.8220000000000001,0.61625,0.60025,0.5735,0.298,0.4882499999999999,0.8785000000000001,0.70925,0.1972499999999999,0.51725,0.42925,0.39425,0.481,0.68275,0.59625,0.32475,0.35775,0.23225,0.2329999999999999,0.344,0.152,0.0662499999999999,0.1395,0.2927499999999999,0.45725,0.40475,0.135,0.51675,0.7829999999999999,0.21725,0.1877499999999999,0.50325,0.569,0.14225,0.924,0.2654999999999999,0.36675,0.24175,0.2259999999999999,0.2345,0.2664999999999999,0.352,0.24075,0.18325,0.09175,0.21425,0.09625,0.17825,0.078,0.15875,0.17025,0.366,0.156,0.192,0.12175,0.0757499999999999,0.1895,0.1317499999999999,0.1375,0.08675,0.15475,0.2209999999999999,0.0994999999999999,0.085,0.24725,0.16675,0.077,0.09425,0.1099999999999999,0.17225,0.1564999999999999,0.0637499999999999,0.17525,0.02975,0.03675,0.10125,0.11025,0.0785,0.08625,0.059,0.1745,0.1262499999999999,0.0595,0.306,0.0905,0.1064999999999999,0.0925,0.153,0.5975,0.1922499999999999,0.1084999999999999,0.05625,0.1445,0.123,0.38775,0.0712499999999999,0.0792499999999999,0.066,0.079,0.05675,0.05325,0.0802499999999999,0.4117499999999999,0.0354999999999999,0.05775,0.14925,0.0255,0.0627499999999999,0.08825,0.0925,0.05825,0.0792499999999999,0.0775,0.0329999999999999,0.03975,0.06125,0.09725,0.06175,0.03075,0.1689999999999999,0.076,0.09475,0.0564999999999999,0.06225,0.03575,0.04525,0.05725,0.0554999999999999,0.06075,0.0672499999999999,0.05175,0.10225,0.0185,0.0429999999999999,0.026,0.2684999999999999,0.0524999999999999,0.03175,0.064,0.0344999999999999,0.0509999999999999,0.03775,0.0319999999999999
"Browning Version, The (1994)",0.6715,0.72675,0.74025,0.40425,0.74025,0.71125,0.74025,0.50425,0.662,0.52125,0.6715,0.45025,0.79125,0.40425,0.4745,0.4379999999999999,0.44375,0.40425,0.27075,0.24375,0.3692499999999999,0.30325,0.3884999999999999,0.4842499999999999,0.4812499999999999,0.34325,0.569,0.17325,0.15075,0.20625,0.22975,0.78075,0.0782499999999999,0.307,0.1395,0.21375,0.7717499999999999,0.16475,0.2017499999999999,0.4832499999999999,0.22225,0.20325,0.1902499999999999,0.1317499999999999,0.241,0.3025,0.44425,0.302,0.22975,0.122,0.083,0.29225,0.1144999999999999,0.22975,0.0959999999999999,0.17125,0.14775,0.14525,0.1337499999999999,0.2035,0.153,0.1569999999999999,0.1525,0.1307499999999999,0.15925,0.09875,0.10375,0.10825,0.1225,0.1357499999999999,0.11225,0.1362499999999999,0.0682499999999999,0.18325,0.1297499999999999,0.10625,0.061,0.0489999999999999,0.10675,0.17375,0.10425,0.119,0.09475,0.10875,0.0979999999999999,0.1345,0.0935,0.0999999999999999,0.09975,0.17125,0.0359999999999999,0.1387499999999999,0.0772499999999999,0.1902499999999999,0.1525,0.16875,0.0735,0.0662499999999999,0.09525,0.0715,0.09175,0.1355,0.086,0.075,0.22875,0.0999999999999999,0.05625,0.09825,0.21175,0.05075,0.077,0.0762499999999999,0.0984999999999999,0.11575,0.13,0.0832499999999999,0.0667499999999999,0.0949999999999999,0.0514999999999999,0.0647499999999999,0.04625,0.061,0.0494999999999999,0.0685,0.0489999999999999,0.0489999999999999,0.06,0.0544999999999999,0.05675,0.0232499999999999,0.04425,0.03425,0.0344999999999999,0.0835,0.0295,0.03525,0.072,0.32325,0.03325,0.065,0.0162499999999999,0.0484999999999999,0.061,0.0852499999999999,0.03525,0.0657499999999999,0.03975,0.0285,0.0295
Dolores Claiborne (1995),0.281,0.9075,0.8167500000000001,0.8167500000000001,0.8167500000000001,0.68425,0.4639999999999999,0.6715,0.9055,0.85825,0.2324999999999999,0.52125,0.5025,0.3329999999999999,0.24175,0.36275,0.43,0.3329999999999999,0.4355,0.2837499999999999,0.48575,0.18725,0.2594999999999999,0.28225,0.2095,0.392,0.3169999999999999,0.1267499999999999,0.50625,0.3349999999999999,0.1977499999999999,0.3315,0.3129999999999999,0.16625,0.3265,0.22075,0.1327499999999999,0.20875,0.24425,0.15675,0.16025,0.078,0.1669999999999999,0.737,0.37825,0.55775,0.17175,0.28425,0.218,0.08775,0.4629999999999999,0.40825,0.15525,0.1485,0.0685,0.1912499999999999,0.2135,0.13,0.1435,0.23825,0.05925,0.09875,0.0827499999999999,0.1074999999999999,0.131,0.09275,0.10425,0.10775,0.0434999999999999,0.877,0.10875,0.1252499999999999,0.1149999999999999,0.311,0.1465,0.16575,0.10425,0.1365,0.11125,0.1064999999999999,0.05625,0.1099999999999999,0.0944999999999999,0.16725,0.429,0.09925,0.0534999999999999,0.14475,0.0687499999999999,0.0712499999999999,0.04125,0.14425,0.0827499999999999,0.0817499999999999,0.0915,0.24,0.0735,0.1897499999999999,0.11275,0.08675,0.0409999999999999,0.10975,0.18725,0.11825,0.0685,0.0635,0.06175,0.0835,0.04475,0.52525,0.05025,0.088,0.2985,0.06125,0.0675,0.0655,0.0364999999999999,0.0414999999999999,0.0374999999999999,0.04775,0.06025,0.0595,0.1245,0.1139999999999999,0.2027499999999999,0.03,0.0777499999999999,0.0727499999999999,0.0625,0.0474999999999999,0.031,0.04125,0.0282499999999999,0.0394999999999999,0.0792499999999999,0.0464999999999999,0.05425,0.03,0.027,0.04875,0.03825,0.027,0.0282499999999999,0.05525,0.03125,0.05175,0.03475,0.0364999999999999,0.03125
Farinelli: il castrato (1994),0.582,0.3465,0.8,0.523,0.8,0.6985,0.712,0.5445,0.6025,0.5445,0.50375,0.41925,0.8565,0.55225,0.2915,0.4054999999999999,0.4307499999999999,0.422,0.37825,0.59075,0.359,0.3984999999999999,0.3259999999999999,0.38675,0.27625,0.363,0.4495,0.129,0.34575,0.2055,0.385,0.4772499999999999,0.216,0.305,0.352,0.22825,0.1942499999999999,0.2027499999999999,0.46525,0.1897499999999999,0.1942499999999999,0.45075,0.2095,0.24075,0.207,0.32325,0.0775,0.4267499999999999,0.208,0.16525,0.0915,0.2734999999999999,0.0974999999999999,0.1545,0.1004999999999999,0.1945,0.2095,0.1684999999999999,0.132,0.2465,0.10975,0.16025,0.0837499999999999,0.11675,0.26325,0.8765000000000001,0.128,0.0757499999999999,0.0637499999999999,0.08675,0.22075,0.15925,0.1262499999999999,0.154,0.2175,0.16825,0.1435,0.0554999999999999,0.11775,0.05675,0.0334999999999999,0.2764999999999999,0.0815,0.0667499999999999,0.12125,0.199,0.18675,0.55775,0.0797499999999999,0.17725,0.0939999999999999,0.134,0.12,0.0979999999999999,0.1465,0.1252499999999999,0.08725,0.06125,0.08725,0.092,0.1397499999999999,0.11225,0.05225,0.06225,0.25175,0.0832499999999999,0.0772499999999999,0.08775,0.1195,0.02975,0.0797499999999999,0.04275,0.0944999999999999,0.04525,0.0895,0.1579999999999999,0.02975,0.06025,0.129,0.1382499999999999,0.0559999999999999,0.066,0.0989999999999999,0.03375,0.03825,0.06225,0.0429999999999999,0.0389999999999999,0.0895,0.05875,0.0737499999999999,0.09475,0.04675,0.0459999999999999,0.076,0.15225,0.10225,0.0292499999999999,0.0187499999999999,0.03825,0.0815,0.0775,0.0702499999999999,0.0687499999999999,0.03575,0.075,0.0494999999999999,0.0329999999999999,0.029
Little Women (1994),0.8480000000000001,0.948,0.74925,0.93375,0.74925,0.612,0.54575,0.54825,0.74925,0.74925,0.38975,0.3864999999999999,0.656,0.382,0.4855,0.31775,0.4955,0.351,0.26325,0.26275,0.18475,0.254,0.3884999999999999,0.3742499999999999,0.656,0.35675,0.509,0.18175,0.67975,0.3125,0.243,0.35875,0.6775,0.15525,0.2194999999999999,0.2365,0.93375,0.14,0.20325,0.34775,0.24125,0.1325,0.1835,0.39875,0.34325,0.2204999999999999,0.1589999999999999,0.274,0.23375,0.11925,0.09025,0.142,0.0755,0.12475,0.0687499999999999,0.25125,0.1317499999999999,0.2,0.176,0.1347499999999999,0.14075,0.1515,0.30725,0.1235,0.175,0.1385,0.208,0.0755,0.0632499999999999,0.10625,0.1604999999999999,0.1054999999999999,0.148,0.1029999999999999,0.15525,0.11275,0.0717499999999999,0.18625,0.1599999999999999,0.23325,0.09175,0.135,0.10475,0.1129999999999999,0.1345,0.1084999999999999,0.09875,0.177,0.18325,0.0715,0.0825,0.126,0.0797499999999999,0.0775,0.0564999999999999,0.0584999999999999,0.061,0.2955,0.0682499999999999,0.123,0.03375,0.0817499999999999,0.10325,0.0822499999999999,0.0707499999999999,0.026,0.0334999999999999,0.0755,0.04025,0.074,0.03975,0.04425,0.1285,0.0785,0.0574999999999999,0.0652499999999999,0.0369999999999999,0.0404999999999999,0.05575,0.0419999999999999,0.0424999999999999,0.05075,0.1114999999999999,0.065,0.254,0.0329999999999999,0.0615,0.063,0.05825,0.0314999999999999,0.1215,0.0329999999999999,0.026,0.0364999999999999,0.0305,0.0444999999999999,0.0504999999999999,0.32275,0.0792499999999999,0.074,0.11075,0.0262499999999999,0.0334999999999999,0.0707499999999999,0.0389999999999999,0.0265,0.03,0.0285,0.022
"Little Princess, A (1995)",0.7795000000000001,0.9475,0.952,0.76075,0.8727499999999999,0.70025,0.8727499999999999,0.60625,0.47575,0.47575,0.7795000000000001,0.35475,0.56025,0.3315,0.952,0.3315,0.474,0.3315,0.241,0.299,0.2012499999999999,0.77075,0.5205,0.33325,0.5445,0.3522499999999999,0.8280000000000001,0.1805,0.33675,0.3615,0.24225,0.2995,0.7842499999999999,0.2194999999999999,0.12325,0.258,0.8342499999999999,0.14875,0.42325,0.33075,0.2035,0.18325,0.25375,0.18625,0.3,0.181,0.073,0.23125,0.15575,0.149,0.2734999999999999,0.22225,0.079,0.20575,0.0847499999999999,0.129,0.119,0.144,0.123,0.21925,0.09725,0.33575,0.241,0.0984999999999999,0.186,0.3067499999999999,0.3265,0.0637499999999999,0.0715,0.10125,0.11025,0.1159999999999999,0.5055,0.4044999999999999,0.25925,0.2445,0.04275,0.0534999999999999,0.11275,0.1845,0.0645,0.1342499999999999,0.083,0.0642499999999999,0.1365,0.14625,0.1099999999999999,0.0797499999999999,0.1485,0.05075,0.0595,0.137,0.059,0.0815,0.0509999999999999,0.0534999999999999,0.0832499999999999,0.25375,0.1044999999999999,0.0785,0.0509999999999999,0.10325,0.1475,0.0857499999999999,0.1402499999999999,0.09,0.068,0.072,0.0994999999999999,0.0529999999999999,0.0595,0.0265,0.24875,0.0949999999999999,0.04925,0.0842499999999999,0.04225,0.03425,0.0444999999999999,0.04825,0.05875,0.0677499999999999,0.0647499999999999,0.04225,0.8287500000000001,0.0205,0.04975,0.0595,0.075,0.063,0.0384999999999999,0.03025,0.023,0.0765,0.0727499999999999,0.0632499999999999,0.05125,0.0954999999999999,0.04625,0.0657499999999999,0.132,0.04675,0.0605,0.0637499999999999,0.03025,0.03725,0.0252499999999999,0.0107499999999999,0.0255
"Age of Innocence, The (1993)",0.966,0.8240000000000001,0.798,0.52125,0.79375,0.61825,0.798,0.697,0.7722500000000001,0.6015,0.291,0.6835,0.418,0.45575,0.53175,0.66375,0.475,0.45575,0.3285,0.58,0.30925,0.2594999999999999,0.17925,0.3834999999999999,0.14075,0.3635,0.20475,0.2495,0.2947499999999999,0.27,0.1915,0.2865,0.2965,0.30925,0.28425,0.2085,0.121,0.3265,0.309,0.1897499999999999,0.16725,0.11625,0.18325,0.2514999999999999,0.2165,0.15625,0.535,0.2189999999999999,0.2259999999999999,0.236,0.1267499999999999,0.3117499999999999,0.126,0.20925,0.15775,0.10625,0.22975,0.16975,0.1689999999999999,0.18575,0.059,0.10725,0.1395,0.276,0.1619999999999999,0.09025,0.0944999999999999,0.077,0.10875,0.08975,0.2012499999999999,0.2875,0.1104999999999999,0.16775,0.16525,0.22975,0.20775,0.09175,0.1322499999999999,0.0605,0.2584999999999999,0.1725,0.1257499999999999,0.0687499999999999,0.10525,0.14,0.0787499999999999,0.14275,0.0805,0.12225,0.242,0.09875,0.0712499999999999,0.0675,0.1009999999999999,0.08825,0.0994999999999999,0.21,0.1044999999999999,0.0815,0.09125,0.1972499999999999,0.92825,0.0792499999999999,0.131,0.06,0.03575,0.073,0.2145,0.4569999999999999,0.0647499999999999,0.2209999999999999,0.0675,0.0845,0.0782499999999999,0.071,0.05025,0.0642499999999999,0.0444999999999999,0.0539999999999999,0.0464999999999999,0.0509999999999999,0.0389999999999999,0.04975,0.03625,0.0725,0.0549999999999999,0.0394999999999999,0.0429999999999999,0.0277499999999999,0.0625,0.0207499999999999,0.0384999999999999,0.0509999999999999,0.031,0.0549999999999999,0.04925,0.0272499999999999,0.072,0.04375,0.0232499999999999,0.023,0.03975,0.06175,0.0324999999999999,0.05375,0.03475,0.0295,0.0449999999999999
Widows' Peak (1994),0.6665,0.29425,0.5205,0.67975,0.5455,0.70125,0.50325,0.50325,0.54775,0.5215,0.49875,0.45675,0.44225,0.4942499999999999,0.5225,0.4805,0.4575,0.235,0.2847499999999999,0.4815,0.205,0.2734999999999999,0.1745,0.214,0.32975,0.2967499999999999,0.25625,0.59825,0.44025,0.39275,0.3027499999999999,0.23775,0.18475,0.28825,0.33475,0.50425,0.1805,0.32425,0.20675,0.3754999999999999,0.2017499999999999,0.08925,0.2135,0.28325,0.25775,0.152,0.08675,0.17525,0.2264999999999999,0.131,0.255,0.21525,0.11775,0.2259999999999999,0.1495,0.9765,0.1195,0.24225,0.11825,0.17375,0.11425,0.1307499999999999,0.1312499999999999,0.1345,0.22475,0.14375,0.21775,0.05825,0.05325,0.46675,0.2334999999999999,0.16575,0.14225,0.131,0.11725,0.11925,0.0509999999999999,0.22325,0.151,0.0989999999999999,0.05775,0.10525,0.1755,0.1905,0.10525,0.126,0.14375,0.1317499999999999,0.1614999999999999,0.13,0.147,0.18325,0.1049999999999999,0.0842499999999999,0.09725,0.0637499999999999,0.10625,0.0564999999999999,0.08875,0.125,0.05325,0.147,0.09725,0.0752499999999999,0.0795,0.0329999999999999,0.1952499999999999,0.0755,0.0677499999999999,0.2835,0.1699999999999999,0.065,0.1129999999999999,0.1154999999999999,0.0795,0.0747499999999999,0.04675,0.04425,0.03625,0.0687499999999999,0.1019999999999999,0.0334999999999999,0.062,0.0857499999999999,0.09175,0.078,0.04025,0.09625,0.05225,0.04075,0.0697499999999999,0.03725,0.0752499999999999,0.0647499999999999,0.069,0.05125,0.0559999999999999,0.027,0.05575,0.03525,0.12425,0.0272499999999999,0.09375,0.0344999999999999,0.04275,0.0195,0.0384999999999999,0.04575,0.0339999999999999
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",0.7865,0.27925,0.5035,0.605,0.57125,0.71675,0.54175,0.4655,0.6775,0.2837499999999999,0.7865,0.352,0.4922499999999999,0.27375,0.78925,0.44225,0.4825,0.2005,0.2957499999999999,0.33725,0.17925,0.3335,0.14225,0.21525,0.3754999999999999,0.27825,0.31825,0.1367499999999999,0.1875,0.3047499999999999,0.37175,0.188,0.3085,0.2299999999999999,0.14075,0.69575,0.5355,0.423,0.23475,0.5765,0.15125,0.201,0.243,0.1699999999999999,0.3189999999999999,0.14075,0.1089999999999999,0.17875,0.20975,0.1425,0.154,0.261,0.09025,0.22875,0.1985,0.34375,0.188,0.1785,0.1144999999999999,0.1574999999999999,0.717,0.18675,0.073,0.19,0.16925,0.08775,0.298,0.04975,0.0635,0.536,0.1594999999999999,0.15475,0.1144999999999999,0.1302499999999999,0.10925,0.10775,0.1699999999999999,0.24325,0.28,0.0637499999999999,0.0767499999999999,0.078,0.1282499999999999,0.17775,0.198,0.22275,0.08925,0.122,0.0875,0.05675,0.1287499999999999,0.11325,0.0832499999999999,0.1352499999999999,0.145,0.05175,0.0707499999999999,0.05325,0.0835,0.16075,0.0514999999999999,0.0857499999999999,0.0574999999999999,0.08875,0.077,0.0247499999999999,0.15875,0.0777499999999999,0.05375,0.0404999999999999,0.1104999999999999,0.05525,0.08,0.1307499999999999,0.062,0.081,0.03425,0.03825,0.0379999999999999,0.0855,0.20325,0.027,0.04675,0.05925,0.0795,0.04725,0.04225,0.0795,0.0727499999999999,0.0459999999999999,0.06075,0.0725,0.077,0.0615,0.0569999999999999,0.0605,0.0574999999999999,0.03525,0.0722499999999999,0.0374999999999999,0.0637499999999999,0.0247499999999999,0.05075,0.0775,0.04325,0.03325,0.03675,0.0207499999999999,0.03875
Much Ado About Nothing (1993),0.7455,0.89975,0.8274999999999999,0.84425,0.84425,0.8182499999999999,0.6795,0.65125,0.8274999999999999,0.69375,0.56725,0.65125,0.56825,0.65125,0.84425,0.8300000000000001,0.5505,0.65125,0.32625,0.31675,0.261,0.214,0.26325,0.37575,0.3279999999999999,0.32725,0.58175,0.143,0.16825,0.24925,0.262,0.297,0.31325,0.41525,0.302,0.50825,0.4315,0.499,0.2564999999999999,0.53625,0.3105,0.15425,0.2704999999999999,0.30725,0.1815,0.1109999999999999,0.4379999999999999,0.3125,0.17325,0.31225,0.135,0.26875,0.0885,0.267,0.14075,0.50825,0.1345,0.2694999999999999,0.1887499999999999,0.15375,0.0737499999999999,0.27675,0.1905,0.0812499999999999,0.17125,0.2249999999999999,0.29725,0.14675,0.188,0.1119999999999999,0.10825,0.1114999999999999,0.09875,0.0672499999999999,0.09325,0.14225,0.04825,0.666,0.26125,0.1302499999999999,0.0925,0.1014999999999999,0.17275,0.0875,0.1089999999999999,0.0765,0.2249999999999999,0.15475,0.2654999999999999,0.08725,0.0595,0.1372499999999999,0.0464999999999999,0.08,0.0574999999999999,0.0747499999999999,0.1154999999999999,0.1272499999999999,0.0837499999999999,0.11425,0.03875,0.0747499999999999,0.0857499999999999,0.0755,0.0615,0.10125,0.0595,0.0807499999999999,0.087,0.0469999999999999,0.0494999999999999,0.1455,0.09975,0.08975,0.084,0.05775,0.0369999999999999,0.0667499999999999,0.12225,0.076,0.083,0.024,0.0579999999999999,0.0685,0.0672499999999999,0.15825,0.06025,0.15025,0.0752499999999999,0.0742499999999999,0.0155,0.028,0.0474999999999999,0.03875,0.0474999999999999,0.05225,0.04025,0.05125,0.0469999999999999,0.0959999999999999,0.06175,0.04775,0.0605,0.0802499999999999,0.0642499999999999,0.0217499999999999,0.0399999999999999,0.0222499999999999,0.027
"Remains of the Day, The (1993)",0.92225,0.92025,0.88375,0.88375,0.88375,0.63475,0.8700000000000001,0.65,0.88375,0.7505,0.702,0.60275,0.576,0.64425,0.409,0.64425,0.513,0.58025,0.27575,0.6375,0.28075,0.22175,0.45925,0.46825,0.5585,0.378,0.33525,0.658,0.1755,0.22075,0.145,0.7505,0.0999999999999999,0.18625,0.20325,0.22225,0.1079999999999999,0.177,0.22875,0.17275,0.172,0.774,0.15425,0.1445,0.47175,0.17875,0.173,0.3097499999999999,0.2345,0.1679999999999999,0.1164999999999999,0.27025,0.1099999999999999,0.2234999999999999,0.0994999999999999,0.1629999999999999,0.174,0.21575,0.145,0.218,0.4922499999999999,0.0847499999999999,0.11975,0.2875,0.138,0.16825,0.08775,0.072,0.10775,0.1272499999999999,0.181,0.10725,0.11625,0.21675,0.18125,0.311,0.175,0.09575,0.10425,0.087,0.093,0.188,0.139,0.11725,0.10925,0.215,0.12225,0.1054999999999999,0.09925,0.09575,0.2604999999999999,0.0979999999999999,0.1684999999999999,0.1004999999999999,0.08725,0.1287499999999999,0.0895,0.09125,0.10125,0.0499999999999999,0.27425,0.143,0.0564999999999999,0.1337499999999999,0.11075,0.0767499999999999,0.04875,0.071,0.06125,0.04875,0.0705,0.071,0.0692499999999999,0.0865,0.0905,0.086,0.10325,0.11525,0.063,0.08,0.0389999999999999,0.04375,0.1059999999999999,0.05275,0.0232499999999999,0.04875,0.04825,0.04425,0.04025,0.0235,0.04625,0.04075,0.05875,0.0742499999999999,0.0334999999999999,0.0277499999999999,0.076,0.0237499999999999,0.0574999999999999,0.0682499999999999,0.03525,0.0177499999999999,0.05775,0.0817499999999999,0.0275,0.05625,0.0404999999999999,0.0265,0.04375
"Secret Garden, The (1993)",0.7942499999999999,0.9595,0.8832500000000001,0.7549999999999999,0.8832500000000001,0.66825,0.8832500000000001,0.52125,0.4775,0.4429999999999999,0.7942499999999999,0.3065,0.56975,0.52125,0.8600000000000001,0.52125,0.43825,0.52125,0.27575,0.2714999999999999,0.17925,0.9425,0.23925,0.4197499999999999,0.56975,0.3179999999999999,0.8467499999999999,0.1169999999999999,0.1875,0.248,0.183,0.18175,0.8467499999999999,0.1465,0.1285,0.2065,0.4097499999999999,0.2155,0.3199999999999999,0.213,0.1589999999999999,0.0782499999999999,0.2274999999999999,0.21,0.249,0.28325,0.091,0.214,0.18175,0.12075,0.1377499999999999,0.2224999999999999,0.0895,0.18175,0.0762499999999999,0.1525,0.10575,0.1285,0.11275,0.1325,0.05825,0.14275,0.12375,0.0807499999999999,0.4054999999999999,0.18525,0.1455,0.0399999999999999,0.1252499999999999,0.0954999999999999,0.10225,0.12225,0.29625,0.1395,0.12,0.091,0.0655,0.0514999999999999,0.10375,0.15525,0.065,0.0747499999999999,0.0855,0.0665,0.1089999999999999,0.1545,0.136,0.1312499999999999,0.1475,0.0379999999999999,0.0605,0.08975,0.0647499999999999,0.0732499999999999,0.06175,0.0474999999999999,0.083,0.2614999999999999,0.08725,0.083,0.0519999999999999,0.1099999999999999,0.0354999999999999,0.04625,0.079,0.0285,0.0742499999999999,0.0797499999999999,0.0439999999999999,0.04175,0.04675,0.03,0.0837499999999999,0.0665,0.05125,0.06075,0.0384999999999999,0.03775,0.0409999999999999,0.0349999999999999,0.03825,0.03375,0.0645,0.04325,0.8035000000000001,0.0207499999999999,0.02975,0.1405,0.0752499999999999,0.1267499999999999,0.0262499999999999,0.05075,0.0324999999999999,0.05025,0.06,0.0529999999999999,0.1175,0.028,0.0267499999999999,0.0657499999999999,0.0802499999999999,0.023,0.09125,0.10325,0.02975,0.0364999999999999,0.03175,0.0142499999999999,0.0232499999999999
Shadowlands (1993),0.586,0.74475,0.84125,0.87625,0.84125,0.64825,0.84125,0.70325,0.70325,0.70325,0.5525,0.4822499999999999,0.7947500000000001,0.49375,0.3545,0.4215,0.4679999999999999,0.4822499999999999,0.38325,0.70725,0.1965,0.30425,0.3712499999999999,0.50675,0.70325,0.35075,0.4845,0.09075,0.15825,0.3269999999999999,0.17525,0.843,0.1694999999999999,0.133,0.429,0.2385,0.154,0.17175,0.276,0.27225,0.18625,0.3712499999999999,0.32475,0.11675,0.39575,0.55575,0.348,0.3419999999999999,0.18325,0.1332499999999999,0.1129999999999999,0.2445,0.09025,0.211,0.0697499999999999,0.23325,0.1912499999999999,0.15125,0.2002499999999999,0.215,0.0655,0.1255,0.1297499999999999,0.1639999999999999,0.1362499999999999,0.1282499999999999,0.09425,0.0807499999999999,0.17075,0.15125,0.1079999999999999,0.1004999999999999,0.1034999999999999,0.2299999999999999,0.3057499999999999,0.191,0.15075,0.06025,0.1064999999999999,0.14975,0.0424999999999999,0.1995,0.126,0.089,0.11075,0.1892499999999999,0.15725,0.11275,0.10675,0.0645,0.0695,0.14275,0.0812499999999999,0.0705,0.0777499999999999,0.1342499999999999,0.10875,0.069,0.10375,0.1435,0.066,0.10475,0.1245,0.173,0.0825,0.0509999999999999,0.0544999999999999,0.05175,0.0647499999999999,0.04875,0.073,0.0737499999999999,0.0539999999999999,0.09725,0.0414999999999999,0.075,0.11825,0.0369999999999999,0.26225,0.077,0.0359999999999999,0.04175,0.7862499999999999,0.081,0.0449999999999999,0.0369999999999999,0.0745,0.0479999999999999,0.05775,0.0334999999999999,0.0449999999999999,0.0329999999999999,0.06125,0.0969999999999999,0.03475,0.027,0.15775,0.0454999999999999,0.0449999999999999,0.075,0.0444999999999999,0.0539999999999999,0.09,0.1745,0.0404999999999999,0.08725,0.0252499999999999,0.0227499999999999,0.089
Bhaji on the Beach (1993),0.82925,0.285,0.4405,0.4067499999999999,0.58575,0.6565,0.469,0.4529999999999999,0.4067499999999999,0.4067499999999999,0.82925,0.395,0.54725,0.897,0.3625,0.36275,0.44875,0.24625,0.24475,0.26275,0.17425,0.42225,0.44025,0.2249999999999999,0.42225,0.29325,0.1915,0.1039999999999999,0.62825,0.27,0.178,0.1965,0.194,0.1099999999999999,0.33875,0.3279999999999999,0.31025,0.5405,0.25825,0.21525,0.24925,0.1935,0.209,0.3155,0.1664999999999999,0.1609999999999999,0.10975,0.1019999999999999,0.1785,0.21675,0.15425,0.2674999999999999,0.1054999999999999,0.1445,0.1252499999999999,0.1745,0.084,0.22075,0.1195,0.1169999999999999,0.18175,0.66975,0.1367499999999999,0.132,0.1455,0.353,0.2835,0.03875,0.05225,0.21725,0.18325,0.133,0.7255,0.083,0.069,0.073,0.0554999999999999,0.32575,0.08,0.1315,0.0519999999999999,0.071,0.0605,0.1059999999999999,0.0399999999999999,0.0637499999999999,0.14,0.31975,0.09225,0.11075,0.05975,0.2185,0.12075,0.05175,0.0722499999999999,0.10375,0.20475,0.0569999999999999,0.0802499999999999,0.1342499999999999,0.0489999999999999,0.05875,0.06025,0.0702499999999999,0.1505,0.0247499999999999,0.1325,0.05725,0.09275,0.031,0.10975,0.05275,0.1664999999999999,0.11075,0.16775,0.1312499999999999,0.03075,0.0285,0.0652499999999999,0.069,0.05225,0.05475,0.0384999999999999,0.05175,0.09825,0.029,0.0344999999999999,0.0539999999999999,0.0459999999999999,0.0499999999999999,0.0339999999999999,0.24475,0.021,0.04875,0.04125,0.0775,0.0692499999999999,0.0107499999999999,0.0444999999999999,0.0319999999999999,0.0195,0.03025,0.12,0.0384999999999999,0.03025,0.0292499999999999,0.127,0.0152499999999999,0.0245
