movieId,betrayal,runaway,islam,independent film,culture clash,mentor,good,drama,weird,original,period piece,prejudice,greed,catastrophe,melancholic,sacrifice,vengeance,adaptation,dialogue,drinking,predictable,light,life philosophy,life & death,transformation,atheism,fight scenes,first contact,unlikely friendships,chase,not funny,god,wartime,pornography,fantasy world,family,british,death,fun movie,surveillance,indians,very funny,weapons,childhood,nudity (full frontal - brief),women,irish accent,teen movie,doctors,creativity,underrated,survival,dysfunctional family,quirky,censorship,stereotypes,hospital,writers,rebellion,alternate history,1930s,bollywood,classic car,queer,too long,good music,race,computer animation,new jersey,california,absurd,sexy,brothers,alter ego,small town,blindness,internet,multiple storylines,interracial romance,immortality,prison,memory,simple,pulp,made for tv,adoption,lawyer,film noir,island,divorce,road movie,dreams,notable nudity,wilderness,nudity (topless - brief),texas,camp,mad scientist,cancer,hotel,awesome soundtrack,foul language,desert,nudity (rear),farce,addiction,stand-up comedy,radio,australia,russian,tokyo,ensemble cast,workplace,single father,directorial debut,80s,father daughter relationship,hip hop,kidnapping,stoner movie,san francisco,time,oil,new york city,best of 2005,robert downey jr,too short,documentary,potential oscar nom,homeless,finnish,french,remake,hunting,ghosts/afterlife,fashion,graphic novel,reality tv,kick-butt women,wine,snakes,prostitution,trilogy,no plot,los angeles,goth,buddy movie,unlikeable characters,shopping
Picture Bride (Bijo photo) (1994),0.74625,0.60425,0.54025,0.74625,0.746,0.672,0.62875,0.60425,0.67375,0.7875000000000001,0.74625,0.49775,0.59925,0.4725,0.67375,0.49775,0.4145,0.2254999999999999,0.4475,0.46275,0.2855,0.46275,0.32775,0.3295,0.2857499999999999,0.1955,0.194,0.21125,0.537,0.25725,0.3409999999999999,0.06075,0.28075,0.215,0.39675,0.18075,0.2967499999999999,0.45025,0.3205,0.2445,0.257,0.2935,0.173,0.1995,0.20575,0.172,0.42525,0.2304999999999999,0.2035,0.21625,0.20775,0.257,0.22425,0.213,0.05325,0.1285,0.1574999999999999,0.2345,0.1465,0.1927499999999999,0.497,0.492,0.16125,0.153,0.2155,0.16475,0.1624999999999999,0.16075,0.11675,0.3057499999999999,0.08825,0.26325,0.1169999999999999,0.194,0.1282499999999999,0.0747499999999999,0.0775,0.24125,0.152,0.04625,0.11775,0.25575,0.1569999999999999,0.1564999999999999,0.14125,0.08625,0.03975,0.1109999999999999,0.5575,0.2239999999999999,0.0925,0.22475,0.0915,0.085,0.067,0.05125,0.09725,0.186,0.1094999999999999,0.0815,0.15525,0.0785,0.0974999999999999,0.1355,0.0605,0.0682499999999999,0.12175,0.10825,0.129,0.2075,0.7669999999999999,0.06125,0.1159999999999999,0.0857499999999999,0.1124999999999999,0.0765,0.22725,0.05325,0.0534999999999999,0.09525,0.0454999999999999,0.2022499999999999,0.0225,0.0675,0.11075,0.04075,0.03775,0.0625,0.0257499999999999,0.0837499999999999,0.013,0.1205,0.0275,0.021,0.0835,0.0682499999999999,0.05375,0.04825,0.08625,0.04675,0.03275,0.0424999999999999,0.09125,0.0845,0.0449999999999999,0.0242499999999999,0.0399999999999999,0.0252499999999999,0.0245
"Queen Margot (Reine Margot, La) (1994)",0.933,0.96425,0.96425,0.96425,0.742,0.45075,0.701,0.742,0.7757499999999999,0.71225,0.933,0.359,0.742,0.45775,0.7145,0.59175,0.8740000000000001,0.63025,0.611,0.61025,0.22725,0.61225,0.359,0.40125,0.3442499999999999,0.4745,0.23525,0.1997499999999999,0.21775,0.26575,0.3672499999999999,0.4745,0.30925,0.65375,0.24325,0.2085,0.6295,0.29525,0.15525,0.5385,0.077,0.25425,0.23525,0.1825,0.4275,0.3794999999999999,0.24225,0.128,0.16375,0.2365,0.3742499999999999,0.0994999999999999,0.23175,0.2425,0.3974999999999999,0.0969999999999999,0.11625,0.26775,0.17425,0.21425,0.1935,0.11275,0.27125,0.23175,0.2907499999999999,0.15475,0.0667499999999999,0.1332499999999999,0.10475,0.10075,0.3125,0.63025,0.23525,0.1377499999999999,0.09175,0.18025,0.1144999999999999,0.28825,0.1765,0.0725,0.08975,0.15575,0.0637499999999999,0.15075,0.146,0.14875,0.04475,0.14225,0.0735,0.349,0.073,0.065,0.3055,0.1267499999999999,0.236,0.0605,0.151,0.0742499999999999,0.031,0.27675,0.1262499999999999,0.10025,0.0675,0.25825,0.1074999999999999,0.065,0.11225,0.03425,0.0692499999999999,0.08675,0.1992499999999999,0.1129999999999999,0.0782499999999999,0.0277499999999999,0.1074999999999999,0.10125,0.076,0.0359999999999999,0.1079999999999999,0.0915,0.0692499999999999,0.0647499999999999,0.04275,0.0627499999999999,0.1074999999999999,0.0954999999999999,0.0329999999999999,0.0544999999999999,0.0742499999999999,0.03225,0.0812499999999999,0.952,0.03925,0.04975,0.0414999999999999,0.0755,0.0339999999999999,0.022,0.0682499999999999,0.24925,0.0334999999999999,0.131,0.0429999999999999,0.0702499999999999,0.059,0.04275,0.0499999999999999,0.0544999999999999,0.0777499999999999
Wyatt Earp (1994),0.76525,0.5585,0.67025,0.76525,0.5585,0.96675,0.60425,0.5585,0.51225,0.6715,0.76525,0.67025,0.40475,0.44575,0.51225,0.3359999999999999,0.71875,0.2624999999999999,0.3375,0.41225,0.33775,0.2234999999999999,0.43425,0.55375,0.3602499999999999,0.0524999999999999,0.507,0.25025,0.3884999999999999,0.507,0.3355,0.11325,0.0695,0.196,0.3645,0.26475,0.08675,0.43025,0.3027499999999999,0.11375,0.3047499999999999,0.2239999999999999,0.507,0.3007499999999999,0.2017499999999999,0.17825,0.376,0.118,0.1275,0.17025,0.38775,0.2514999999999999,0.14075,0.213,0.0722499999999999,0.0787499999999999,0.1669999999999999,0.1892499999999999,0.05125,0.1545,0.0549999999999999,0.079,0.3065,0.1385,0.571,0.22075,0.0935,0.1287499999999999,0.2264999999999999,0.24325,0.1175,0.1004999999999999,0.52625,0.17425,0.14625,0.1445,0.0984999999999999,0.15275,0.0584999999999999,0.27825,0.1169999999999999,0.0815,0.124,0.2279999999999999,0.1039999999999999,0.0715,0.08,0.14775,0.0865,0.05375,0.15425,0.0787499999999999,0.07,0.1455,0.399,0.29425,0.09075,0.084,0.18275,0.1054999999999999,0.22075,0.05825,0.25675,0.1225,0.1255,0.1084999999999999,0.0905,0.062,0.0865,0.08725,0.08675,0.237,0.0637499999999999,0.0434999999999999,0.0559999999999999,0.09875,0.0334999999999999,0.0564999999999999,0.06025,0.09775,0.0692499999999999,0.1945,0.0479999999999999,0.0792499999999999,0.04125,0.083,0.0787499999999999,0.029,0.0642499999999999,0.1104999999999999,0.0677499999999999,0.03175,0.06125,0.10525,0.145,0.04575,0.04775,0.0314999999999999,0.0845,0.0257499999999999,0.09,0.1144999999999999,0.0685,0.03775,0.08675,0.0454999999999999,0.1235,0.0529999999999999,0.0354999999999999
Geronimo: An American Legend (1993),0.98375,0.9805,0.9805,0.98375,0.68625,0.552,0.57525,0.51225,0.509,0.58975,0.98375,0.58075,0.303,0.469,0.509,0.5245,0.53275,0.275,0.3345,0.2877499999999999,0.3355,0.22075,0.3774999999999999,0.3047499999999999,0.311,0.08875,0.398,0.3355,0.28525,0.398,0.3495,0.08875,0.294,0.23625,0.27575,0.194,0.1515,0.32225,0.22425,0.0797499999999999,0.99325,0.22075,0.398,0.16175,0.2355,0.285,0.291,0.1104999999999999,0.11325,0.201,0.2877499999999999,0.1955,0.1285,0.16825,0.0772499999999999,0.2365,0.14525,0.1322499999999999,0.072,0.1485,0.1069999999999999,0.093,0.1569999999999999,0.1535,0.24275,0.135,0.23575,0.15275,0.1335,0.24825,0.1104999999999999,0.0999999999999999,0.1425,0.10875,0.1064999999999999,0.1079999999999999,0.09125,0.1895,0.4855,0.10575,0.10275,0.1505,0.072,0.1475,0.1362499999999999,0.1865,0.0479999999999999,0.0939999999999999,0.1024999999999999,0.0449999999999999,0.20975,0.063,0.1124999999999999,0.15825,0.15875,0.3067499999999999,0.13,0.29325,0.072,0.1009999999999999,0.138,0.02975,0.26225,0.1659999999999999,0.0647499999999999,0.0707499999999999,0.0685,0.078,0.0707499999999999,0.0964999999999999,0.0752499999999999,0.0647499999999999,0.05825,0.04175,0.05925,0.1119999999999999,0.0305,0.0964999999999999,0.0715,0.0785,0.0865,0.0737499999999999,0.1034999999999999,0.0627499999999999,0.0282499999999999,0.0514999999999999,0.083,0.0374999999999999,0.0519999999999999,0.0464999999999999,0.04825,0.0394999999999999,0.0424999999999999,0.08,0.125,0.079,0.10825,0.0265,0.09625,0.0384999999999999,0.0785,0.0369999999999999,0.03125,0.03675,0.0775,0.059,0.0519999999999999,0.0227499999999999,0.03675
Germinal (1993),0.6935,0.8340000000000001,0.8614999999999999,0.8614999999999999,0.8614999999999999,0.5695,0.65925,0.8340000000000001,0.8340000000000001,0.543,0.63625,0.46975,0.8340000000000001,0.50525,0.754,0.434,0.6935,0.94925,0.5125,0.57625,0.30125,0.48,0.568,0.65925,0.25425,0.10475,0.1937499999999999,0.30125,0.4067499999999999,0.371,0.3415,0.10475,0.22075,0.42825,0.26775,0.346,0.2524999999999999,0.52225,0.27625,0.2284999999999999,0.1014999999999999,0.31825,0.30125,0.397,0.43225,0.4155,0.11525,0.17225,0.15525,0.2915,0.184,0.22725,0.2704999999999999,0.1295,0.1674999999999999,0.1805,0.2299999999999999,0.196,0.193,0.0974999999999999,0.17025,0.3525,0.43975,0.17875,0.2435,0.1104999999999999,0.1402499999999999,0.1574999999999999,0.1282499999999999,0.14575,0.257,0.1235,0.2274999999999999,0.2012499999999999,0.257,0.075,0.064,0.16525,0.10725,0.04825,0.093,0.05475,0.2594999999999999,0.16275,0.10675,0.1385,0.0865,0.1114999999999999,0.1114999999999999,0.1069999999999999,0.1385,0.0817499999999999,0.08675,0.201,0.176,0.071,0.09225,0.0835,0.0815,0.0979999999999999,0.0682499999999999,0.0429999999999999,0.04825,0.1589999999999999,0.1325,0.2544999999999999,0.0827499999999999,0.05925,0.0627499999999999,0.1287499999999999,0.15,0.0842499999999999,0.3419999999999999,0.071,0.081,0.10125,0.16275,0.0255,0.0667499999999999,0.1235,0.0712499999999999,0.018,0.26475,0.0832499999999999,0.2259999999999999,0.05675,0.029,0.0735,0.11075,0.17575,0.0374999999999999,0.62125,0.0222499999999999,0.1009999999999999,0.0459999999999999,0.0742499999999999,0.0757499999999999,0.0939999999999999,0.04675,0.0409999999999999,0.0329999999999999,0.09575,0.0805,0.026,0.029,0.0534999999999999,0.0529999999999999,0.0354999999999999,0.1215
Meet John Doe (1941),0.67725,0.8365,0.7615000000000001,0.503,0.8365,0.60775,0.76125,0.7822499999999999,0.7822499999999999,0.778,0.216,0.4207499999999999,0.841,0.4645,0.67925,0.48375,0.388,0.3814999999999999,0.58075,0.51075,0.22125,0.71175,0.4167499999999999,0.265,0.4419999999999999,0.4389999999999999,0.187,0.262,0.431,0.37,0.2915,0.4389999999999999,0.4975,0.20425,0.33975,0.3199999999999999,0.2269999999999999,0.272,0.274,0.5395,0.3107499999999999,0.3405,0.18525,0.55475,0.2375,0.184,0.3179999999999999,0.215,0.1019999999999999,0.2514999999999999,0.3299999999999999,0.209,0.1887499999999999,0.35175,0.1475,0.23575,0.1805,0.1982499999999999,0.1074999999999999,0.118,0.6015,0.10375,0.1684999999999999,0.20625,0.4195,0.17625,0.15825,0.207,0.1252499999999999,0.22725,0.3612499999999999,0.183,0.3435,0.1014999999999999,0.637,0.17725,0.1069999999999999,0.12325,0.14625,0.118,0.089,0.14325,0.21925,0.20625,0.08,0.18125,0.1185,0.32475,0.1327499999999999,0.1305,0.22125,0.12175,0.0569999999999999,0.0855,0.0722499999999999,0.1024999999999999,0.144,0.18725,0.0725,0.2465,0.2115,0.0645,0.1937499999999999,0.06225,0.20825,0.061,0.0514999999999999,0.258,0.0717499999999999,0.0509999999999999,0.1039999999999999,0.08675,0.0979999999999999,0.10725,0.1215,0.0752499999999999,0.1144999999999999,0.03975,0.0564999999999999,0.09525,0.0595,0.22525,0.25125,0.0822499999999999,0.0275,0.0257499999999999,0.09625,0.0434999999999999,0.03025,0.553,0.05475,0.0474999999999999,0.03425,0.05325,0.0852499999999999,0.08925,0.0404999999999999,0.0424999999999999,0.12375,0.0305,0.1885,0.08675,0.15325,0.04675,0.03,0.0354999999999999,0.089,0.0314999999999999,0.0419999999999999
Michael Collins (1996),0.926,0.95075,0.95075,0.95075,0.7465,0.8807499999999999,0.576,0.7465,0.53525,0.6675,0.926,0.6855,0.4415,0.4655,0.39825,0.55275,0.8085,0.4742499999999999,0.3485,0.398,0.21175,0.26,0.27225,0.2284999999999999,0.21325,0.09475,0.379,0.18575,0.345,0.27225,0.34075,0.06,0.56175,0.2987499999999999,0.3,0.14075,0.7685,0.3565,0.379,0.36675,0.16675,0.2534999999999999,0.3522499999999999,0.1589999999999999,0.243,0.1594999999999999,0.99725,0.15825,0.1175,0.1937499999999999,0.3552499999999999,0.27375,0.14925,0.18725,0.2165,0.2887499999999999,0.12,0.32775,0.8154999999999999,0.238,0.2927499999999999,0.1845,0.1937499999999999,0.2294999999999999,0.1275,0.1445,0.1307499999999999,0.1352499999999999,0.145,0.0905,0.10275,0.15375,0.16025,0.1114999999999999,0.1367499999999999,0.0782499999999999,0.1019999999999999,0.1937499999999999,0.0837499999999999,0.04325,0.15525,0.0702499999999999,0.06125,0.0954999999999999,0.1104999999999999,0.03225,0.10325,0.081,0.1215,0.0504999999999999,0.09525,0.10125,0.1292499999999999,0.0737499999999999,0.1129999999999999,0.0815,0.1205,0.0484999999999999,0.08775,0.156,0.1094999999999999,0.10125,0.062,0.0954999999999999,0.07,0.1154999999999999,0.07,0.11225,0.0895,0.1649999999999999,0.0725,0.0847499999999999,0.05925,0.04175,0.1144999999999999,0.06175,0.04125,0.04625,0.03275,0.079,0.05575,0.0524999999999999,0.04575,0.0812499999999999,0.0735,0.132,0.04725,0.0414999999999999,0.07,0.04425,0.1054999999999999,0.0399999999999999,0.0484999999999999,0.0544999999999999,0.04625,0.0439999999999999,0.0484999999999999,0.0414999999999999,0.06125,0.0225,0.0252499999999999,0.024,0.0529999999999999,0.0207499999999999,0.03325,0.0514999999999999,0.0459999999999999,0.0379999999999999,0.0324999999999999
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",0.902,0.91075,0.91075,0.91075,0.7777499999999999,0.7685,0.7777499999999999,0.7777499999999999,0.7777499999999999,0.804,0.902,0.4255,0.6745,0.4515,0.6315,0.18425,0.3635,0.68975,0.437,0.5485,0.15475,0.27175,0.35175,0.3047499999999999,0.37825,0.05925,0.1917499999999999,0.1634999999999999,0.259,0.20475,0.3552499999999999,0.10525,0.2867499999999999,0.25475,0.27325,0.1079999999999999,0.41725,0.1942499999999999,0.15075,0.21925,0.25,0.27925,0.11775,0.32825,0.3495,0.11875,0.281,0.0905,0.075,0.34175,0.23225,0.1875,0.11575,0.3149999999999999,0.09275,0.0637499999999999,0.0954999999999999,0.3295,0.1302499999999999,0.09525,0.1745,0.39025,0.20625,0.16675,0.16625,0.2125,0.09675,0.124,0.1215,0.087,0.1009999999999999,0.137,0.15075,0.093,0.1594999999999999,0.10725,0.075,0.1285,0.06125,0.1392499999999999,0.11575,0.2244999999999999,0.0847499999999999,0.0855,0.22125,0.0717499999999999,0.146,0.1405,0.08825,0.0499999999999999,0.085,0.1599999999999999,0.11975,0.118,0.10025,0.0822499999999999,0.1669999999999999,0.06,0.0449999999999999,0.10125,0.10775,0.04475,0.0692499999999999,0.1387499999999999,0.11475,0.0615,0.082,0.03075,0.10375,0.151,0.1912499999999999,0.0792499999999999,0.0564999999999999,0.0237499999999999,0.09,0.0267499999999999,0.0494999999999999,0.0504999999999999,0.0765,0.079,0.03175,0.12175,0.04075,0.0339999999999999,0.0569999999999999,0.0717499999999999,0.0225,0.059,0.0439999999999999,0.05975,0.2155,0.5225,0.11975,0.028,0.132,0.0324999999999999,0.04525,0.0215,0.0574999999999999,0.05875,0.0225,0.0334999999999999,0.0857499999999999,0.04975,0.0329999999999999,0.0424999999999999,0.0429999999999999,0.031,0.016
Ghosts of Mississippi (1996),0.94125,0.9255,0.85225,0.85225,0.9255,0.9855,0.7842499999999999,0.9255,0.55925,0.62525,0.77925,0.9595,0.776,0.68975,0.3492499999999999,0.76875,0.57925,0.63875,0.2995,0.4097499999999999,0.40125,0.2867499999999999,0.3365,0.20325,0.23525,0.15625,0.22775,0.3087499999999999,0.28525,0.517,0.30825,0.09125,0.16225,0.27775,0.27425,0.3209999999999999,0.16675,0.27825,0.2334999999999999,0.70225,0.24725,0.27925,0.16275,0.1555,0.4842499999999999,0.2035,0.2997499999999999,0.24025,0.20475,0.15225,0.389,0.212,0.1415,0.145,0.1164999999999999,0.27125,0.23775,0.11725,0.2825,0.3405,0.124,0.1124999999999999,0.1689999999999999,0.1435,0.1435,0.13,0.44875,0.137,0.1865,0.2175,0.0944999999999999,0.09225,0.2135,0.1175,0.17775,0.1669999999999999,0.1905,0.1372499999999999,0.187,0.0554999999999999,0.2455,0.10175,0.0885,0.0944999999999999,0.154,0.11475,0.8225,0.0949999999999999,0.1029999999999999,0.0727499999999999,0.1185,0.14775,0.1435,0.1059999999999999,0.2744999999999999,0.134,0.0765,0.0685,0.18575,0.1089999999999999,0.0725,0.09425,0.0514999999999999,0.15875,0.12375,0.10675,0.1089999999999999,0.191,0.1425,0.16075,0.0499999999999999,0.0807499999999999,0.07,0.1387499999999999,0.0645,0.0662499999999999,0.09275,0.0805,0.05925,0.0785,0.122,0.04325,0.10175,0.0439999999999999,0.0277499999999999,0.1154999999999999,0.08725,0.0389999999999999,0.0875,0.10475,0.02,0.03225,0.09625,0.0732499999999999,0.06225,0.03025,0.026,0.06025,0.0595,0.0444999999999999,0.03975,0.0305,0.03525,0.025,0.0625,0.031,0.0615,0.0232499999999999,0.027
Some Mother's Son (1996),0.6525,0.6525,0.86975,0.86975,0.7675000000000001,0.63925,0.7675000000000001,0.7675000000000001,0.7675000000000001,0.68325,0.51825,0.86975,0.51275,0.427,0.51275,0.32525,0.38525,0.52125,0.3532499999999999,0.4429999999999999,0.16675,0.2925,0.3515,0.2995,0.19,0.3025,0.14775,0.1865,0.5415,0.236,0.33175,0.0835,0.192,0.4579999999999999,0.20525,0.21325,0.71525,0.4267499999999999,0.14275,0.10275,0.236,0.22625,0.14775,0.1402499999999999,0.24025,0.4515,0.83125,0.264,0.0655,0.1312499999999999,0.41425,0.125,0.53575,0.306,0.238,0.388,0.1225,0.3115,0.3165,0.12475,0.0949999999999999,0.4405,0.119,0.8087500000000001,0.09225,0.3532499999999999,0.088,0.11425,0.309,0.0675,0.32825,0.241,0.27925,0.09,0.1555,0.0775,0.0812499999999999,0.21575,0.14325,0.04925,0.48775,0.09025,0.0652499999999999,0.0835,0.061,0.15125,0.276,0.09875,0.0419999999999999,0.04375,0.16625,0.0797499999999999,0.1302499999999999,0.1069999999999999,0.0822499999999999,0.092,0.11625,0.0672499999999999,0.1149999999999999,0.0782499999999999,0.3532499999999999,0.154,0.0237499999999999,0.0787499999999999,0.0815,0.11575,0.074,0.0354999999999999,0.184,0.0632499999999999,0.0285,0.09675,0.08625,0.34875,0.3025,0.04375,0.0959999999999999,0.073,0.05025,0.0454999999999999,0.027,0.0354999999999999,0.0265,0.03675,0.0697499999999999,0.0379999999999999,0.012,0.1382499999999999,0.142,0.026,0.09175,0.05325,0.009,0.0394999999999999,0.03,0.0389999999999999,0.0687499999999999,0.0715,0.04375,0.03675,0.0225,0.0419999999999999,0.0424999999999999,0.026,0.021,0.1564999999999999,0.059,0.03,0.0197499999999999
Rosewood (1997),0.7585,0.85975,0.7455,0.85975,0.7509999999999999,0.81175,0.7509999999999999,0.7509999999999999,0.7509999999999999,0.64425,0.73125,0.91625,0.7509999999999999,0.54775,0.4077499999999999,0.7665,0.81975,0.4117499999999999,0.32625,0.7509999999999999,0.31625,0.2915,0.4539999999999999,0.61925,0.271,0.1599999999999999,0.39275,0.26425,0.32975,0.5215,0.3329999999999999,0.06225,0.2794999999999999,0.4065,0.22225,0.281,0.15225,0.4945,0.2204999999999999,0.33175,0.6185,0.2704999999999999,0.34375,0.246,0.45225,0.3399999999999999,0.348,0.21125,0.2674999999999999,0.21525,0.3555,0.307,0.23475,0.20875,0.16725,0.632,0.3605,0.17325,0.1295,0.22975,0.27575,0.092,0.24225,0.28825,0.149,0.11375,0.40725,0.16025,0.2189999999999999,0.41925,0.1355,0.1307499999999999,0.206,0.39275,0.60975,0.1225,0.11125,0.17075,0.3575,0.0359999999999999,0.14425,0.1594999999999999,0.0782499999999999,0.3239999999999999,0.10925,0.17275,0.195,0.186,0.0782499999999999,0.0837499999999999,0.1594999999999999,0.078,0.0675,0.0625,0.20775,0.1555,0.14,0.10625,0.17025,0.1297499999999999,0.11375,0.15575,0.073,0.179,0.15325,0.15075,0.11175,0.072,0.1039999999999999,0.061,0.05225,0.1982499999999999,0.0715,0.0605,0.128,0.086,0.0544999999999999,0.129,0.06125,0.24675,0.0682499999999999,0.08875,0.0374999999999999,0.09025,0.152,0.1054999999999999,0.0404999999999999,0.06,0.18325,0.11925,0.04025,0.0339999999999999,0.03475,0.1262499999999999,0.0837499999999999,0.05375,0.251,0.05225,0.10325,0.0645,0.04375,0.0775,0.0292499999999999,0.03775,0.09425,0.06125,0.069,0.22475,0.1119999999999999
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",0.84825,0.8142499999999999,0.70625,0.84825,0.82575,0.7762500000000001,0.82575,0.8300000000000001,0.82575,0.6945,0.96025,0.4315,0.54175,0.584,0.652,0.3635,0.3195,0.4065,0.4549999999999999,0.61425,0.18425,0.4295,0.2997499999999999,0.3625,0.33925,0.20475,0.22375,0.1977499999999999,0.8827499999999999,0.366,0.3369999999999999,0.09375,0.16125,0.17825,0.28125,0.295,0.96025,0.7425,0.25175,0.35575,0.4559999999999999,0.24275,0.15325,0.3774999999999999,0.30825,0.21325,0.2957499999999999,0.21625,0.172,0.1897499999999999,0.31525,0.198,0.16325,0.20875,0.122,0.15675,0.136,0.16575,0.1882499999999999,0.1322499999999999,0.15625,0.241,0.14775,0.3095,0.17125,0.3129999999999999,0.1495,0.1584999999999999,0.17375,0.1515,0.146,0.137,0.17325,0.1287499999999999,0.2724999999999999,0.1425,0.0732499999999999,0.1272499999999999,0.23675,0.093,0.11325,0.22025,0.1377499999999999,0.1312499999999999,0.16475,0.1235,0.0725,0.0949999999999999,0.1275,0.143,0.16675,0.09225,0.18625,0.1074999999999999,0.1039999999999999,0.1505,0.084,0.09525,0.22125,0.1272499999999999,0.3129999999999999,0.0782499999999999,0.09325,0.05775,0.09025,0.091,0.09775,0.085,0.1644999999999999,0.0772499999999999,0.0717499999999999,0.073,0.04225,0.16525,0.12075,0.09,0.1084999999999999,0.03825,0.04425,0.077,0.05925,0.1694999999999999,0.0935,0.065,0.0632499999999999,0.04625,0.05225,0.0434999999999999,0.066,0.0494999999999999,0.03575,0.0379999999999999,0.028,0.12125,0.1629999999999999,0.09425,0.05125,0.0319999999999999,0.11075,0.0374999999999999,0.11025,0.04625,0.0637499999999999,0.0434999999999999,0.0292499999999999,0.03675,0.06025,0.0449999999999999,0.04625
Artemisia (1997),0.73075,0.68325,0.7529999999999999,0.9605,0.9605,0.90525,0.6725,0.65575,0.97,0.58175,0.75475,0.7529999999999999,0.5305,0.6725,0.97,0.68325,0.52375,0.37525,0.396,0.50275,0.2905,0.5055,0.63775,0.64775,0.6015,0.20675,0.37825,0.2365,0.3425,0.204,0.32975,0.0687499999999999,0.126,0.917,0.3329999999999999,0.25975,0.1149999999999999,0.359,0.273,0.1624999999999999,0.20475,0.25425,0.12375,0.4805,0.3605,0.558,0.16575,0.15875,0.45575,0.63125,0.1584999999999999,0.0797499999999999,0.199,0.17625,0.3702499999999999,0.14225,0.37175,0.15,0.05525,0.283,0.2027499999999999,0.3365,0.17975,0.1902499999999999,0.0687499999999999,0.194,0.0807499999999999,0.1955,0.22925,0.0825,0.0905,0.67875,0.15725,0.1332499999999999,0.064,0.197,0.0969999999999999,0.1619999999999999,0.1465,0.20525,0.0747499999999999,0.1475,0.23125,0.1684999999999999,0.08875,0.1275,0.0459999999999999,0.11275,0.0735,0.2234999999999999,0.10425,0.275,0.38675,0.11025,0.18475,0.0272499999999999,0.03525,0.059,0.178,0.1337499999999999,0.194,0.04275,0.086,0.214,0.0665,0.17625,0.04725,0.0702499999999999,0.05825,0.1139999999999999,0.14575,0.03725,0.0835,0.1029999999999999,0.05225,0.0969999999999999,0.1034999999999999,0.0757499999999999,0.0605,0.0702499999999999,0.081,0.0605,0.0677499999999999,0.0574999999999999,0.0424999999999999,0.0984999999999999,0.1094999999999999,0.0379999999999999,0.04325,0.0939999999999999,0.0374999999999999,0.24,0.0295,0.0519999999999999,0.1855,0.059,0.1599999999999999,0.03675,0.0705,0.1564999999999999,0.04725,0.08625,0.05875,0.05775,0.0285,0.03825,0.0197499999999999,0.151,0.067
"Misérables, Les (1998)",0.77075,0.64325,0.68175,0.68175,0.77075,0.7565,0.79325,0.77075,0.77075,0.702,0.55,0.3602499999999999,0.4992499999999999,0.64,0.50225,0.4227499999999999,0.46025,0.991,0.4075,0.3764999999999999,0.261,0.58875,0.4105,0.26325,0.38175,0.1345,0.33875,0.255,0.3675,0.48975,0.37775,0.0825,0.1059999999999999,0.1735,0.3502499999999999,0.26775,0.25425,0.3055,0.2365,0.33625,0.09075,0.31875,0.2269999999999999,0.3784999999999999,0.3047499999999999,0.0994999999999999,0.21475,0.272,0.1392499999999999,0.409,0.3179999999999999,0.23775,0.1545,0.14575,0.10425,0.16575,0.199,0.37375,0.4932499999999999,0.1659999999999999,0.23825,0.2035,0.22075,0.152,0.17975,0.6335,0.0815,0.14225,0.27125,0.0807499999999999,0.20875,0.12475,0.14775,0.27075,0.14325,0.1305,0.10775,0.151,0.0675,0.1709999999999999,0.43325,0.1325,0.129,0.10225,0.20875,0.1465,0.11925,0.11675,0.083,0.064,0.082,0.1134999999999999,0.0549999999999999,0.0499999999999999,0.12,0.0514999999999999,0.0712499999999999,0.09425,0.09375,0.1342499999999999,0.15975,0.09,0.0439999999999999,0.0815,0.0815,0.08825,0.0715,0.05375,0.03925,0.0762499999999999,0.06075,0.0627499999999999,0.0625,0.0449999999999999,0.1054999999999999,0.05175,0.072,0.11525,0.06075,0.0925,0.0815,0.05875,0.0324999999999999,0.0554999999999999,0.12275,0.05075,0.05125,0.0292499999999999,0.0424999999999999,0.1069999999999999,0.1094999999999999,0.365,0.0792499999999999,0.0489999999999999,0.08825,0.0524999999999999,0.0464999999999999,0.03475,0.0514999999999999,0.0787499999999999,0.04575,0.2229999999999999,0.14475,0.05825,0.0262499999999999,0.074,0.0295,0.04325,0.0954999999999999
