movieId,teen movie,good,predictable,original,very funny,catastrophe,mentor,family,childhood,fun movie,melancholic,runaway,women,chase,light,stereotypes,fight scenes,dialogue,fantasy world,culture clash,sexy,first contact,life philosophy,unlikely friendships,betrayal,vengeance,adaptation,weird,divorce,drama,pornography,transformation,not funny,greed,weapons,quirky,writers,shopping,farce,internet,drinking,new jersey,dysfunctional family,life & death,creativity,fashion,interracial romance,absurd,queer,computer animation,nudity (full frontal - brief),new york city,independent film,single father,death,sacrifice,hospital,hotel,pulp,prejudice,notable nudity,classic car,surveillance,underrated,multiple storylines,hip hop,nudity (rear),camp,california,alter ego,irish accent,doctors,simple,remake,too long,80s,small town,san francisco,islam,good music,awesome soundtrack,dreams,adoption,island,mad scientist,period piece,alternate history,foul language,no plot,bollywood,british,road movie,memory,unlikeable characters,indians,workplace,stand-up comedy,blindness,immortality,wine,father daughter relationship,film noir,lawyer,kick-butt women,too short,ghosts/afterlife,race,stoner movie,cancer,wartime,survival,los angeles,brothers,radio,addiction,prison,ensemble cast,atheism,reality tv,buddy movie,god,time,tokyo,robert downey jr,censorship,russian,kidnapping,nudity (topless - brief),made for tv,wilderness,goth,1930s,directorial debut,homeless,texas,australia,prostitution,finnish,trilogy,snakes,potential oscar nom,oil,french,best of 2005,desert,rebellion,graphic novel,hunting,documentary
I Love Trouble (1994),0.728,0.8772500000000001,0.7345,0.66375,0.361,0.4525,0.59075,0.346,0.4579999999999999,0.559,0.3125,0.36375,0.14975,0.87975,0.3622499999999999,0.21575,0.36775,0.37275,0.2644999999999999,0.3754999999999999,0.1584999999999999,0.31525,0.3505,0.1765,0.39975,0.38725,0.24575,0.3097499999999999,0.285,0.3097499999999999,0.173,0.2015,0.3169999999999999,0.3754999999999999,0.36775,0.22675,0.1415,0.0885,0.12425,0.4167499999999999,0.10125,0.069,0.1134999999999999,0.243,0.2065,0.0339999999999999,0.11425,0.215,0.1385,0.1505,0.215,0.07,0.15825,0.09225,0.21725,0.2045,0.1357499999999999,0.123,0.50275,0.09175,0.09125,0.1912499999999999,0.8772500000000001,0.091,0.202,0.10325,0.1972499999999999,0.05775,0.0939999999999999,0.153,0.2027499999999999,0.22475,0.18175,0.09075,0.26725,0.0685,0.0672499999999999,0.1322499999999999,0.1039999999999999,0.05675,0.0737499999999999,0.069,0.065,0.139,0.10625,0.10775,0.174,0.0409999999999999,0.3239999999999999,0.09775,0.05875,0.0772499999999999,0.17125,0.0319999999999999,0.12325,0.0625,0.11125,0.10575,0.0852499999999999,0.0632499999999999,0.0379999999999999,0.10025,0.3027499999999999,0.0642499999999999,0.11975,0.0632499999999999,0.05525,0.0637499999999999,0.06025,0.0682499999999999,0.0677499999999999,0.0529999999999999,0.067,0.0797499999999999,0.0584999999999999,0.0984999999999999,0.0489999999999999,0.0625,0.03325,0.03125,0.04475,0.1014999999999999,0.0504999999999999,0.0469999999999999,0.062,0.1049999999999999,0.1679999999999999,0.0925,0.0384999999999999,0.059,0.03425,0.26925,0.0464999999999999,0.0384999999999999,0.0334999999999999,0.0272499999999999,0.03275,0.09925,0.0494999999999999,0.03275,0.04525,0.1164999999999999,0.03575,0.0147499999999999,0.03575,0.03025,0.0255,0.03225,0.016
Speechless (1994),0.98575,0.98575,0.6095,0.65875,0.7955000000000001,0.497,0.59225,0.68475,0.698,0.407,0.38775,0.698,0.306,0.604,0.7842499999999999,0.16625,0.2754999999999999,0.46575,0.3285,0.519,0.2475,0.3475,0.23125,0.217,0.519,0.41225,0.2475,0.405,0.23025,0.3047499999999999,0.1932499999999999,0.24775,0.296,0.519,0.16475,0.2945,0.663,0.21725,0.37475,0.40375,0.121,0.08825,0.1395,0.1892499999999999,0.23325,0.0479999999999999,0.135,0.25,0.133,0.15325,0.2075,0.0767499999999999,0.1935,0.08625,0.2012499999999999,0.2355,0.1315,0.38425,0.1785,0.1084999999999999,0.077,0.503,0.43925,0.18625,0.11475,0.067,0.18075,0.1915,0.10175,0.137,0.22375,0.15025,0.1975,0.05525,0.12225,0.0737499999999999,0.0812499999999999,0.12125,0.9065,0.065,0.09425,0.05725,0.059,0.149,0.10625,0.14475,0.262,0.0645,0.151,0.11625,0.083,0.0559999999999999,0.2007499999999999,0.03525,0.1205,0.0747499999999999,0.1094999999999999,0.11975,0.09325,0.05075,0.0369999999999999,0.0935,0.11125,0.0615,0.1312499999999999,0.1325,0.06025,0.0717499999999999,0.0444999999999999,0.10225,0.1054999999999999,0.03775,0.0635,0.11925,0.0584999999999999,0.0835,0.072,0.1069999999999999,0.0404999999999999,0.0295,0.0364999999999999,0.2339999999999999,0.0364999999999999,0.074,0.0792499999999999,0.11825,0.0642499999999999,0.1245,0.0579999999999999,0.0595,0.05025,0.059,0.0815,0.03725,0.04225,0.0267499999999999,0.0424999999999999,0.03075,0.0509999999999999,0.03225,0.031,0.0632499999999999,0.03625,0.0185,0.072,0.0509999999999999,0.0227499999999999,0.0409999999999999,0.0157499999999999
For Love or Money (1993),0.93575,0.93575,0.411,0.614,0.62275,0.4805,0.4505,0.39225,0.45825,0.74225,0.3804999999999999,0.37725,0.184,0.5365,0.394,0.11275,0.2329999999999999,0.274,0.26225,0.34775,0.3984999999999999,0.3552499999999999,0.49075,0.11875,0.34775,0.3592499999999999,0.16275,0.345,0.33375,0.34775,0.3175,0.21675,0.28025,0.32675,0.12325,0.21475,0.1659999999999999,0.53425,0.17825,0.2194999999999999,0.1302499999999999,0.51425,0.155,0.2145,0.2445,0.23875,0.2554999999999999,0.15975,0.1245,0.14575,0.1579999999999999,0.1029999999999999,0.20375,0.09475,0.1952499999999999,0.16475,0.17775,0.9895,0.1584999999999999,0.0885,0.203,0.1895,0.22075,0.1955,0.141,0.0984999999999999,0.1347499999999999,0.06025,0.20575,0.146,0.27125,0.1972499999999999,0.08675,0.04125,0.13,0.11825,0.1619999999999999,0.14,0.1405,0.05575,0.04675,0.80325,0.0675,0.24325,0.0632499999999999,0.1515,0.15275,0.04475,0.062,0.0564999999999999,0.0627499999999999,0.11825,0.212,0.1485,0.0732499999999999,0.09,0.12025,0.0865,0.05125,0.10825,0.0534999999999999,0.0999999999999999,0.1525,0.0785,0.04825,0.1267499999999999,0.09425,0.0735,0.0484999999999999,0.09125,0.075,0.11175,0.0667499999999999,0.0822499999999999,0.074,0.072,0.0564999999999999,0.0514999999999999,0.0554999999999999,0.05775,0.0192499999999999,0.21,0.03475,0.0687499999999999,0.09625,0.076,0.0632499999999999,0.173,0.04675,0.08625,0.0185,0.0852499999999999,0.0822499999999999,0.0509999999999999,0.0825,0.242,0.11975,0.029,0.03075,0.0267499999999999,0.0494999999999999,0.10425,0.0484999999999999,0.0285,0.04725,0.0175,0.014,0.05625,0.023
Mr. Wonderful (1993),0.71975,0.71975,0.61025,0.6645,0.269,0.43875,0.53875,0.3415,0.4,0.3299999999999999,0.75325,0.3375,0.573,0.368,0.4655,0.21625,0.23975,0.3725,0.3175,0.32125,0.431,0.253,0.38275,0.4882499999999999,0.33075,0.425,0.32975,0.3235,0.606,0.36375,0.2704999999999999,0.17825,0.3365,0.3359999999999999,0.1895,0.2935,0.1912499999999999,0.1725,0.0999999999999999,0.1684999999999999,0.1957499999999999,0.1795,0.128,0.2784999999999999,0.1659999999999999,0.1347499999999999,0.291,0.14625,0.16525,0.23575,0.2875,0.1619999999999999,0.2259999999999999,0.0504999999999999,0.145,0.127,0.15725,0.1335,0.22775,0.1569999999999999,0.10575,0.2345,0.136,0.09975,0.2274999999999999,0.0722499999999999,0.17925,0.0727499999999999,0.1495,0.11625,0.2385,0.15675,0.15275,0.073,0.17125,0.15725,0.09275,0.0712499999999999,0.1014999999999999,0.0747499999999999,0.0954999999999999,0.23375,0.0632499999999999,0.1149999999999999,0.1079999999999999,0.1345,0.147,0.05625,0.135,0.1367499999999999,0.0745,0.1124999999999999,0.15425,0.05525,0.08925,0.1659999999999999,0.0737499999999999,0.10175,0.0792499999999999,0.126,0.064,0.11825,0.08875,0.093,0.0812499999999999,0.0339999999999999,0.0787499999999999,0.08825,0.0697499999999999,0.0807499999999999,0.0752499999999999,0.0954999999999999,0.0732499999999999,0.05225,0.0767499999999999,0.1134999999999999,0.1292499999999999,0.0722499999999999,0.09175,0.05425,0.04325,0.0275,0.1302499999999999,0.0792499999999999,0.0574999999999999,0.05075,0.08925,0.0637499999999999,0.0685,0.0667499999999999,0.03325,0.065,0.09225,0.0379999999999999,0.05775,0.0255,0.0529999999999999,0.0424999999999999,0.04775,0.05325,0.0324999999999999,0.0374999999999999,0.0339999999999999,0.0305,0.04275,0.031,0.04125,0.0915,0.0257499999999999
One Fine Day (1996),0.99325,0.99325,0.6015,0.608,0.51125,0.602,0.54,0.7165,0.883,0.66075,0.4892499999999999,0.883,0.3475,0.59075,0.563,0.33025,0.2254999999999999,0.49475,0.26025,0.32975,0.27275,0.3,0.4425,0.1995,0.3159999999999999,0.3732499999999999,0.243,0.3419999999999999,0.76,0.2017499999999999,0.15175,0.36375,0.2624999999999999,0.3159999999999999,0.16175,0.2015,0.17675,0.27575,0.1332499999999999,0.294,0.1925,0.14775,0.31225,0.1689999999999999,0.3315,0.1564999999999999,0.1129999999999999,0.1139999999999999,0.1164999999999999,0.5535,0.238,0.524,0.1925,0.99475,0.1302499999999999,0.3185,0.18,0.2105,0.33475,0.0875,0.05325,0.1805,0.1997499999999999,0.24625,0.09575,0.0837499999999999,0.129,0.0969999999999999,0.1405,0.17125,0.2274999999999999,0.17225,0.249,0.0707499999999999,0.10825,0.06025,0.1114999999999999,0.1277499999999999,0.0835,0.0895,0.0895,0.144,0.10725,0.11675,0.1335,0.11975,0.1277499999999999,0.0777499999999999,0.1079999999999999,0.0705,0.0747499999999999,0.074,0.10325,0.0569999999999999,0.06125,0.11325,0.0772499999999999,0.0825,0.0657499999999999,0.0795,0.0449999999999999,0.1725,0.0632499999999999,0.0675,0.0772499999999999,0.1049999999999999,0.0702499999999999,0.05525,0.05375,0.0595,0.1049999999999999,0.04975,0.0745,0.1024999999999999,0.06025,0.0707499999999999,0.03775,0.0727499999999999,0.0399999999999999,0.0305,0.0287499999999999,0.1377499999999999,0.0454999999999999,0.0534999999999999,0.05125,0.05425,0.0615,0.076,0.0524999999999999,0.05775,0.03325,0.04475,0.0544999999999999,0.076,0.0504999999999999,0.0292499999999999,0.0434999999999999,0.0272499999999999,0.04275,0.03725,0.05675,0.04075,0.0439999999999999,0.021,0.03675,0.0227499999999999,0.0215,0.0469999999999999,0.021
Mrs. Winterbourne (1996),0.96075,0.9665,0.59225,0.67725,0.4147499999999999,0.52725,0.6295,0.8694999999999999,0.73275,0.386,0.26,0.73275,0.682,0.62625,0.46775,0.3864999999999999,0.27375,0.293,0.27625,0.3097499999999999,0.30325,0.38425,0.3165,0.6295,0.3117499999999999,0.3914999999999999,0.3665,0.3612499999999999,0.32525,0.3117499999999999,0.2075,0.27225,0.3097499999999999,0.2264999999999999,0.38425,0.42325,0.282,0.18425,0.28,0.28925,0.175,0.45675,0.30225,0.1895,0.143,0.082,0.3725,0.2075,0.1372499999999999,0.18375,0.2145,0.15875,0.175,0.2997499999999999,0.3145,0.2485,0.45775,0.151,0.149,0.1245,0.1297499999999999,0.16775,0.173,0.2175,0.10875,0.1074999999999999,0.20825,0.1365,0.1054999999999999,0.16075,0.14525,0.21525,0.2194999999999999,0.209,0.126,0.077,0.077,0.128,0.1257499999999999,0.0712499999999999,0.069,0.09025,0.2654999999999999,0.1574999999999999,0.14175,0.1287499999999999,0.15075,0.0379999999999999,0.20725,0.087,0.0737499999999999,0.0777499999999999,0.12225,0.0499999999999999,0.11025,0.0642499999999999,0.0822499999999999,0.17925,0.0732499999999999,0.24875,0.077,0.08925,0.1335,0.0994999999999999,0.09575,0.0745,0.0895,0.066,0.077,0.0767499999999999,0.09725,0.03875,0.3007499999999999,0.10325,0.0615,0.0802499999999999,0.05175,0.0777499999999999,0.082,0.0227499999999999,0.05825,0.10675,0.05525,0.0895,0.06175,0.08625,0.0905,0.0817499999999999,0.05825,0.0579999999999999,0.0444999999999999,0.1054999999999999,0.0429999999999999,0.56375,0.0359999999999999,0.0384999999999999,0.04175,0.0319999999999999,0.0369999999999999,0.0479999999999999,0.0379999999999999,0.04575,0.04225,0.0235,0.0389999999999999,0.0215,0.0232499999999999,0.0822499999999999,0.025
"Craft, The (1996)",0.99475,0.8545,0.68075,0.68525,0.2249999999999999,0.632,0.4685,0.2554999999999999,0.2544999999999999,0.8142499999999999,0.267,0.58825,0.52975,0.39975,0.4237499999999999,0.46625,0.37925,0.37925,0.8825000000000001,0.3515,0.547,0.68075,0.2987499999999999,0.4145,0.3515,0.61575,0.34325,0.39225,0.0647499999999999,0.3722499999999999,0.3535,0.3017499999999999,0.3482499999999999,0.3229999999999999,0.68075,0.2025,0.15125,0.1977499999999999,0.1215,0.507,0.2055,0.24025,0.23975,0.186,0.1589999999999999,0.15425,0.1059999999999999,0.14325,0.18125,0.125,0.23025,0.0514999999999999,0.16925,0.09775,0.2395,0.40825,0.1897499999999999,0.076,0.2915,0.32725,0.11475,0.2837499999999999,0.22875,0.27075,0.20975,0.1365,0.087,0.2614999999999999,0.365,0.212,0.2027499999999999,0.12275,0.0885,0.06,0.06225,0.2654999999999999,0.287,0.2917499999999999,0.153,0.17225,0.29925,0.16925,0.10075,0.138,0.37925,0.0825,0.1342499999999999,0.0647499999999999,0.11925,0.0737499999999999,0.09475,0.0787499999999999,0.0642499999999999,0.0574999999999999,0.1169999999999999,0.0695,0.0865,0.1049999999999999,0.1875,0.0464999999999999,0.118,0.0939999999999999,0.0464999999999999,0.10225,0.06025,0.259,0.0787499999999999,0.088,0.0449999999999999,0.0677499999999999,0.0825,0.2027499999999999,0.0705,0.0845,0.09525,0.0939999999999999,0.0544999999999999,0.1305,0.0662499999999999,0.0504999999999999,0.1305,0.04975,0.0805,0.0695,0.0692499999999999,0.0625,0.087,0.0944999999999999,0.0775,0.0584999999999999,0.98925,0.0514999999999999,0.0832499999999999,0.075,0.0752499999999999,0.10325,0.0494999999999999,0.0389999999999999,0.061,0.4115,0.03425,0.03425,0.0434999999999999,0.0207499999999999,0.03025,0.05375,0.03425,0.03475,0.0227499999999999
"First Wives Club, The (1996)",0.823,0.971,0.53475,0.6435,0.75275,0.4825,0.53025,0.4285,0.3442499999999999,0.66675,0.56825,0.46725,0.995,0.6285,0.6175,0.62875,0.26625,0.3685,0.28825,0.359,0.40725,0.286,0.4307499999999999,0.51775,0.54275,0.76,0.74275,0.45475,0.92325,0.359,0.249,0.3415,0.2455,0.40475,0.1659999999999999,0.1972499999999999,0.23925,0.27575,0.4565,0.239,0.495,0.1277499999999999,0.2145,0.17825,0.25875,0.2764999999999999,0.2329999999999999,0.14325,0.278,0.17275,0.21775,0.1955,0.1604999999999999,0.1957499999999999,0.3535,0.25375,0.193,0.1725,0.172,0.153,0.09875,0.2105,0.14625,0.1892499999999999,0.1594999999999999,0.0915,0.17925,0.1312499999999999,0.14675,0.27375,0.09875,0.18225,0.10775,0.08625,0.079,0.091,0.10375,0.15875,0.131,0.0795,0.0785,0.087,0.11675,0.16625,0.1312499999999999,0.1267499999999999,0.1415,0.1785,0.0944999999999999,0.0697499999999999,0.1435,0.0994999999999999,0.1292499999999999,0.0642499999999999,0.09,0.28125,0.089,0.0767499999999999,0.0702499999999999,0.16175,0.0964999999999999,0.0915,0.1009999999999999,0.10525,0.0667499999999999,0.1475,0.0625,0.064,0.0722499999999999,0.088,0.09475,0.0464999999999999,0.06025,0.09675,0.0584999999999999,0.0832499999999999,0.0595,0.09175,0.0409999999999999,0.03175,0.03875,0.0339999999999999,0.0722499999999999,0.0424999999999999,0.0855,0.0354999999999999,0.10075,0.1099999999999999,0.04575,0.0615,0.061,0.16225,0.0615,0.04575,0.04175,0.0329999999999999,0.1104999999999999,0.0285,0.0354999999999999,0.0389999999999999,0.04225,0.05775,0.03125,0.0242499999999999,0.05575,0.0389999999999999,0.03125,0.0752499999999999,0.0282499999999999
Tin Cup (1996),0.8759999999999999,0.9015,0.56025,0.686,0.641,0.4872499999999999,0.87775,0.2304999999999999,0.2214999999999999,0.6635,0.4014999999999999,0.38525,0.201,0.37175,0.38125,0.26475,0.3229999999999999,0.531,0.24525,0.6145,0.427,0.27225,0.3249999999999999,0.34875,0.3994999999999999,0.396,0.26425,0.50625,0.1375,0.7655000000000001,0.2075,0.2945,0.31,0.31325,0.2445,0.26575,0.17725,0.0832499999999999,0.10975,0.2817499999999999,0.1654999999999999,0.2002499999999999,0.118,0.1915,0.154,0.0732499999999999,0.11425,0.17325,0.1574999999999999,0.1654999999999999,0.2405,0.083,0.18,0.0855,0.149,0.24825,0.1985,0.1262499999999999,0.20375,0.1515,0.16825,0.1609999999999999,0.1307499999999999,0.18125,0.2624999999999999,0.09175,0.14,0.1044999999999999,0.22725,0.2604999999999999,0.16225,0.266,0.14675,0.05825,0.1297499999999999,0.1054999999999999,0.202,0.11475,0.10525,0.18,0.18,0.17375,0.04275,0.0915,0.17825,0.1877499999999999,0.22075,0.51825,0.061,0.11775,0.1144999999999999,0.072,0.079,0.0529999999999999,0.147,0.0707499999999999,0.08825,0.1255,0.37725,0.04675,0.0484999999999999,0.0954999999999999,0.0935,0.0574999999999999,0.04175,0.1397499999999999,0.1352499999999999,0.0792499999999999,0.1064999999999999,0.0605,0.076,0.0579999999999999,0.0722499999999999,0.17475,0.132,0.091,0.04475,0.0707499999999999,0.1024999999999999,0.31925,0.0484999999999999,0.0742499999999999,0.05425,0.12175,0.0865,0.0787499999999999,0.0399999999999999,0.1265,0.069,0.09,0.04625,0.0645,0.0702499999999999,0.04925,0.55175,0.0499999999999999,0.05025,0.03375,0.0665,0.0715,0.04275,0.0652499999999999,0.0354999999999999,0.05425,0.0399999999999999,0.136,0.0389999999999999,0.0489999999999999,0.0359999999999999
"Reluctant Debutante, The (1958)",0.64325,0.64325,0.25825,0.66575,0.549,0.4277499999999999,0.39325,0.566,0.33575,0.359,0.4795,0.51,0.27375,0.45175,0.558,0.3047499999999999,0.24325,0.54625,0.22225,0.526,0.1272499999999999,0.24325,0.20825,0.2584999999999999,0.3155,0.3165,0.3225,0.526,0.38525,0.526,0.15825,0.43725,0.23275,0.526,0.24325,0.2485,0.14475,0.04075,0.53825,0.14325,0.25,0.05625,0.154,0.2365,0.1952499999999999,0.209,0.3285,0.27075,0.1825,0.20725,0.17125,0.0845,0.181,0.181,0.21,0.059,0.05925,0.1835,0.133,0.26425,0.03425,0.30025,0.3155,0.132,0.20525,0.0155,0.0364999999999999,0.11075,0.16075,0.1064999999999999,0.1277499999999999,0.0885,0.05925,0.019,0.14,0.09425,0.1144999999999999,0.11475,0.074,0.12225,0.21925,0.0772499999999999,0.0474999999999999,0.0414999999999999,0.14875,0.3275,0.062,0.03775,0.0737499999999999,0.1684999999999999,0.58675,0.12175,0.20575,0.03075,0.1325,0.0979999999999999,0.0687499999999999,0.0822499999999999,0.078,0.0994999999999999,0.1465,0.1109999999999999,0.0222499999999999,0.063,0.0384999999999999,0.024,0.1689999999999999,0.0742499999999999,0.0409999999999999,0.10675,0.0509999999999999,0.0135,0.06025,0.0817499999999999,0.04175,0.0625,0.0949999999999999,0.0429999999999999,0.015,0.0235,0.027,0.06175,0.0979999999999999,0.029,0.03475,0.0414999999999999,0.0295,0.05425,0.0267499999999999,0.0949999999999999,0.0165,0.2279999999999999,0.0792499999999999,0.025,0.1287499999999999,0.0559999999999999,0.0439999999999999,0.0202499999999999,0.08675,0.0469999999999999,0.0125,0.0584999999999999,0.03675,0.0187499999999999,0.1594999999999999,0.0295,0.0232499999999999,0.0187499999999999,0.04075
Dirty Dancing (1987),0.99175,0.99175,0.64475,0.61475,0.22825,0.572,0.61175,0.75475,0.7927500000000001,0.6435,0.33775,0.5725,0.4695,0.4659999999999999,0.4992499999999999,0.369,0.31575,0.3462499999999999,0.3129999999999999,0.39175,0.4014999999999999,0.39625,0.2957499999999999,0.772,0.4922499999999999,0.3345,0.20375,0.25625,0.10325,0.34975,0.24975,0.35775,0.3555,0.26125,0.1649999999999999,0.1535,0.10075,0.358,0.0979999999999999,0.1367499999999999,0.14325,0.1584999999999999,0.1425,0.152,0.1887499999999999,0.237,0.4137499999999999,0.12025,0.1495,0.15275,0.15725,0.0837499999999999,0.3462499999999999,0.20975,0.1689999999999999,0.2887499999999999,0.1262499999999999,0.45325,0.1337499999999999,0.27375,0.1004999999999999,0.208,0.1069999999999999,0.247,0.09975,0.21025,0.0792499999999999,0.48075,0.1245,0.1149999999999999,0.14475,0.15825,0.2199999999999999,0.06075,0.0847499999999999,0.72475,0.09625,0.128,0.10375,0.64725,0.4075,0.18475,0.0825,0.10875,0.14375,0.402,0.146,0.0697499999999999,0.1024999999999999,0.173,0.1265,0.1185,0.09075,0.089,0.291,0.0389999999999999,0.0777499999999999,0.1099999999999999,0.1352499999999999,0.03025,0.3199999999999999,0.08775,0.04075,0.0474999999999999,0.0752499999999999,0.1342499999999999,0.1235,0.0727499999999999,0.1455,0.1034999999999999,0.0954999999999999,0.03425,0.1307499999999999,0.22175,0.066,0.0735,0.04025,0.06075,0.0429999999999999,0.03275,0.03775,0.28725,0.065,0.0319999999999999,0.0722499999999999,0.0519999999999999,0.03825,0.074,0.04725,0.05325,0.0394999999999999,0.0915,0.083,0.0272499999999999,0.0627499999999999,0.1004999999999999,0.05425,0.0167499999999999,0.0519999999999999,0.05075,0.0265,0.0247499999999999,0.0344999999999999,0.0364999999999999,0.0524999999999999,0.0815,0.0157499999999999,0.0305,0.023
"Associate, The (1996)",0.59925,0.59925,0.43125,0.61525,0.4925,0.557,0.5345,0.1982499999999999,0.294,0.687,0.23375,0.34075,0.8180000000000001,0.4882499999999999,0.3097499999999999,0.40825,0.2264999999999999,0.25875,0.30525,0.2835,0.43525,0.3894999999999999,0.3289999999999999,0.1555,0.3615,0.399,0.3067499999999999,0.3075,0.2365,0.312,0.173,0.356,0.26125,0.3015,0.152,0.195,0.26575,0.1952499999999999,0.196,0.6905,0.1485,0.4125,0.09825,0.23125,0.2887499999999999,0.26875,0.1992499999999999,0.1282499999999999,0.1604999999999999,0.1475,0.22275,0.15925,0.14525,0.08825,0.297,0.2105,0.154,0.31425,0.1277499999999999,0.27275,0.11975,0.147,0.2299999999999999,0.22925,0.1044999999999999,0.0722499999999999,0.1555,0.143,0.1664999999999999,0.2209999999999999,0.152,0.1594999999999999,0.05625,0.0745,0.0775,0.1044999999999999,0.10275,0.11025,0.15425,0.0787499999999999,0.09375,0.0605,0.0657499999999999,0.12,0.2105,0.09675,0.15625,0.0242499999999999,0.0554999999999999,0.0469999999999999,0.05725,0.0805,0.0727499999999999,0.03875,0.0702499999999999,0.308,0.076,0.1119999999999999,0.0712499999999999,0.12475,0.0429999999999999,0.0817499999999999,0.26275,0.0685,0.0677499999999999,0.0785,0.123,0.04875,0.05225,0.0524999999999999,0.15725,0.04775,0.04925,0.0802499999999999,0.0449999999999999,0.0845,0.0595,0.0752499999999999,0.05975,0.0282499999999999,0.031,0.0424999999999999,0.0559999999999999,0.04475,0.04275,0.05025,0.05525,0.0795,0.0444999999999999,0.08875,0.0434999999999999,0.04025,0.0635,0.063,0.03225,0.03125,0.0419999999999999,0.0354999999999999,0.03575,0.03925,0.027,0.0969999999999999,0.05075,0.0212499999999999,0.0354999999999999,0.0227499999999999,0.018,0.06,0.0314999999999999
Private Benjamin (1980),0.6915,0.75525,0.52175,0.70675,0.9385,0.474,0.54975,0.6105,0.3275,0.66075,0.3305,0.507,0.6465,0.627,0.54925,0.536,0.2604999999999999,0.3485,0.27625,0.4725,0.16575,0.2875,0.34325,0.45525,0.3325,0.3455,0.255,0.34875,0.36575,0.44275,0.14925,0.4735,0.21275,0.34875,0.2997499999999999,0.21025,0.4065,0.17975,0.6495,0.1169999999999999,0.254,0.16175,0.1515,0.2105,0.272,0.15475,0.1119999999999999,0.26475,0.144,0.182,0.2219999999999999,0.14925,0.2017499999999999,0.0722499999999999,0.31625,0.29625,0.33675,0.2209999999999999,0.1564999999999999,0.17575,0.09375,0.21225,0.18475,0.2155,0.1365,0.0625,0.16125,0.7185,0.1335,0.298,0.08625,0.3179999999999999,0.21025,0.083,0.1425,0.46775,0.14125,0.1385,0.20375,0.083,0.0835,0.1169999999999999,0.128,0.14475,0.18575,0.16675,0.16725,0.075,0.1574999999999999,0.087,0.0822499999999999,0.10725,0.1977499999999999,0.05275,0.124,0.12125,0.1039999999999999,0.118,0.0637499999999999,0.2244999999999999,0.0939999999999999,0.1014999999999999,0.0905,0.0544999999999999,0.0675,0.14775,0.1295,0.10275,0.0762499999999999,0.1295,0.2002499999999999,0.0459999999999999,0.11525,0.2027499999999999,0.0685,0.11575,0.0825,0.05475,0.04375,0.08,0.03875,0.181,0.1144999999999999,0.03975,0.0675,0.09,0.07,0.1564999999999999,0.09375,0.0752499999999999,0.0384999999999999,0.0865,0.0675,0.0752499999999999,0.03625,0.0692499999999999,0.073,0.025,0.0539999999999999,0.05425,0.03325,0.04925,0.3575,0.024,0.0767499999999999,0.0484999999999999,0.028,0.063,0.0212499999999999
"Mirror Has Two Faces, The (1996)",0.982,0.982,0.539,0.61475,0.259,0.5055,0.5295,0.297,0.4985,0.3275,0.91675,0.4985,0.72575,0.515,0.29425,0.25325,0.22925,0.3715,0.27125,0.63975,0.81,0.28625,0.3784999999999999,0.34675,0.63975,0.37575,0.3097499999999999,0.40025,0.6225,0.63975,0.81,0.3309999999999999,0.2995,0.2294999999999999,0.14475,0.24325,0.1337499999999999,0.21025,0.079,0.3369999999999999,0.121,0.0954999999999999,0.1342499999999999,0.15625,0.1535,0.05525,0.32625,0.09975,0.1644999999999999,0.16325,0.2135,0.21475,0.17675,0.0757499999999999,0.196,0.21975,0.1985,0.20875,0.1257499999999999,0.17675,0.09125,0.195,0.1089999999999999,0.18625,0.18375,0.0762499999999999,0.0835,0.06,0.11675,0.1325,0.2329999999999999,0.192,0.15225,0.1679999999999999,0.11875,0.0374999999999999,0.09325,0.129,0.08775,0.09,0.09,0.065,0.05725,0.11625,0.1139999999999999,0.24625,0.2002499999999999,0.16225,0.029,0.0647499999999999,0.0727499999999999,0.0692499999999999,0.083,0.04475,0.075,0.0727499999999999,0.0777499999999999,0.17325,0.1535,0.3107499999999999,0.03275,0.0822499999999999,0.0715,0.04675,0.05025,0.0569999999999999,0.0705,0.05475,0.071,0.0825,0.11675,0.0282499999999999,0.05425,0.0949999999999999,0.079,0.0835,0.0474999999999999,0.0802499999999999,0.05275,0.0225,0.0359999999999999,0.04175,0.05325,0.04125,0.0765,0.04975,0.0237499999999999,0.05225,0.04125,0.08625,0.0247499999999999,0.0735,0.0595,0.03075,0.04275,0.0192499999999999,0.03925,0.026,0.03525,0.0235,0.03525,0.0399999999999999,0.0584999999999999,0.0147499999999999,0.04625,0.0245,0.019,0.0559999999999999,0.0195
