movieId,very funny,original,farce,light,weird,good,absurd,greed,runaway,predictable,quirky,melancholic,culture clash,vengeance,fun movie,mentor,chase,betrayal,drama,catastrophe,dialogue,independent film,surveillance,adaptation,creativity,pornography,fight scenes,life philosophy,fantasy world,drinking,family,first contact,transformation,life & death,underrated,weapons,unlikely friendships,sexy,stereotypes,childhood,writers,nudity (full frontal - brief),british,alter ego,dysfunctional family,islam,period piece,death,teen movie,classic car,computer animation,hotel,sacrifice,multiple storylines,prejudice,queer,not funny,pulp,good music,doctors,california,road movie,mad scientist,nudity (topless - brief),hospital,small town,stoner movie,censorship,women,80s,camp,workplace,buddy movie,alternate history,ensemble cast,foul language,survival,irish accent,new jersey,simple,brothers,1930s,awesome soundtrack,divorce,film noir,directorial debut,wartime,new york city,stand-up comedy,kidnapping,notable nudity,memory,nudity (rear),internet,too long,dreams,island,addiction,blindness,radio,bollywood,prison,wilderness,time,indians,tokyo,french,desert,no plot,russian,unlikeable characters,race,los angeles,fashion,reality tv,hip hop,shopping,interracial romance,wine,robert downey jr,lawyer,san francisco,ghosts/afterlife,immortality,atheism,adoption,australia,finnish,texas,best of 2005,made for tv,kick-butt women,god,rebellion,remake,homeless,cancer,trilogy,snakes,hunting,too short,oil,goth,potential oscar nom,prostitution,father daughter relationship,graphic novel,documentary,single father
"Ref, The (1994)",0.93825,0.7577499999999999,0.7902499999999999,0.7902499999999999,0.6535,0.71075,0.90875,0.62175,0.58525,0.32775,0.7609999999999999,0.62175,0.58525,0.58525,0.55,0.4147499999999999,0.63225,0.379,0.58525,0.4785,0.701,0.7609999999999999,0.2534999999999999,0.359,0.398,0.22875,0.25925,0.3552499999999999,0.3442499999999999,0.2385,0.67425,0.2324999999999999,0.268,0.237,0.39225,0.44475,0.16325,0.156,0.17275,0.3369999999999999,0.2294999999999999,0.148,0.2194999999999999,0.16875,0.9665,0.0984999999999999,0.1335,0.23225,0.15025,0.25925,0.2105,0.2754999999999999,0.27675,0.51875,0.11975,0.1967499999999999,0.194,0.16275,0.0925,0.25925,0.2204999999999999,0.18225,0.09275,0.14675,0.24475,0.27,0.079,0.0954999999999999,0.1297499999999999,0.0627499999999999,0.07,0.189,0.1089999999999999,0.12375,0.26925,0.6165,0.0885,0.3155,0.1265,0.1644999999999999,0.14575,0.0672499999999999,0.11225,0.59125,0.1104999999999999,0.1295,0.131,0.0695,0.213,0.485,0.14225,0.15175,0.1079999999999999,0.0842499999999999,0.1312499999999999,0.09025,0.08,0.0554999999999999,0.1069999999999999,0.0712499999999999,0.0742499999999999,0.11575,0.092,0.12225,0.0697499999999999,0.0845,0.0772499999999999,0.0725,0.10825,0.04925,0.2774999999999999,0.0875,0.0675,0.0755,0.09375,0.0775,0.21,0.0969999999999999,0.13,0.2847499999999999,0.04825,0.0712499999999999,0.063,0.05675,0.074,0.297,0.0499999999999999,0.04925,0.0665,0.14625,0.0925,0.0695,0.04425,0.04775,0.0474999999999999,0.0314999999999999,0.134,0.0785,0.0272499999999999,0.062,0.10475,0.0635,0.0685,0.14275,0.0399999999999999,0.0645,0.0424999999999999,0.03725,0.0805
So I Married an Axe Murderer (1993),0.97225,0.8085,0.8220000000000001,0.8220000000000001,0.70825,0.70825,0.778,0.47075,0.586,0.6345,0.70125,0.6105,0.586,0.499,0.4649999999999999,0.4742499999999999,0.47375,0.74475,0.3175,0.4257499999999999,0.43225,0.56,0.3035,0.3754999999999999,0.2145,0.27675,0.31475,0.27525,0.378,0.17075,0.309,0.217,0.2075,0.14925,0.374,0.27325,0.3035,0.58475,0.25525,0.15975,0.22775,0.15275,0.1574999999999999,0.3135,0.30425,0.091,0.1109999999999999,0.1907499999999999,0.1669999999999999,0.22375,0.2135,0.54925,0.09675,0.243,0.1337499999999999,0.16875,0.207,0.21125,0.125,0.31275,0.17275,0.11975,0.09875,0.1285,0.266,0.1049999999999999,0.10175,0.0792499999999999,0.206,0.10625,0.11975,0.22075,0.37925,0.11675,0.069,0.13,0.0707499999999999,0.21225,0.131,0.07,0.10275,0.0665,0.1465,0.2674999999999999,0.1205,0.11025,0.09025,0.0725,0.11175,0.0369999999999999,0.0722499999999999,0.0875,0.119,0.09175,0.1029999999999999,0.1059999999999999,0.0712499999999999,0.0715,0.17075,0.1154999999999999,0.0905,0.15575,0.07,0.06125,0.0989999999999999,0.0802499999999999,0.0595,0.068,0.10975,0.0584999999999999,0.0984999999999999,0.0625,0.0817499999999999,0.09,0.073,0.05325,0.1332499999999999,0.0959999999999999,0.09025,0.08675,0.0984999999999999,0.8474999999999999,0.075,0.0454999999999999,0.0707499999999999,0.11425,0.0489999999999999,0.0282499999999999,0.0559999999999999,0.05675,0.0569999999999999,0.0827499999999999,0.04825,0.0494999999999999,0.03,0.03625,0.0474999999999999,0.0514999999999999,0.0282499999999999,0.0287499999999999,0.03075,0.031,0.086,0.06125,0.06,0.063,0.03575,0.03375,0.03975
Kids in the Hall: Brain Candy (1996),0.86375,0.7682500000000001,0.6715,0.6715,0.752,0.643,0.5945,0.409,0.402,0.287,0.5945,0.59725,0.402,0.52725,0.203,0.45075,0.21825,0.3784999999999999,0.409,0.40925,0.4669999999999999,0.409,0.1307499999999999,0.3349999999999999,0.38375,0.44275,0.33925,0.4127499999999999,0.3389999999999999,0.409,0.3349999999999999,0.2224999999999999,0.17825,0.3285,0.2744999999999999,0.1922499999999999,0.18525,0.12125,0.181,0.3349999999999999,0.2085,0.2365,0.20325,0.23225,0.2135,0.09975,0.0847499999999999,0.2065,0.1089999999999999,0.2012499999999999,0.3349999999999999,0.14275,0.1139999999999999,0.25575,0.10675,0.4742499999999999,0.2199999999999999,0.15825,0.35975,0.21725,0.0994999999999999,0.2345,0.10025,0.1134999999999999,0.187,0.11525,0.23375,0.14775,0.0772499999999999,0.11725,0.1679999999999999,0.09275,0.15875,0.09975,0.0805,0.56475,0.0797499999999999,0.1134999999999999,0.1395,0.091,0.1039999999999999,0.04825,0.8832500000000001,0.0785,0.1505,0.1215,0.1377499999999999,0.0584999999999999,0.181,0.0717499999999999,0.0765,0.20775,0.0999999999999999,0.1402499999999999,0.119,0.1535,0.0637499999999999,0.78525,0.0825,0.0712499999999999,0.0725,0.0822499999999999,0.0642499999999999,0.143,0.04925,0.1305,0.0464999999999999,0.04575,0.0807499999999999,0.0524999999999999,0.15025,0.0434999999999999,0.0324999999999999,0.0324999999999999,0.17525,0.11525,0.07,0.04725,0.023,0.1335,0.0295,0.04025,0.065,0.0615,0.04975,0.0394999999999999,0.05725,0.1342499999999999,0.0504999999999999,0.0969999999999999,0.0747499999999999,0.08,0.129,0.0735,0.0162499999999999,0.0702499999999999,0.5785,0.0939999999999999,0.0314999999999999,0.0444999999999999,0.0354999999999999,0.0287499999999999,0.073,0.05475,0.0399999999999999,0.0444999999999999,0.0584999999999999,0.05925,0.026
Mystery Science Theater 3000: The Movie (1996),0.885,0.8154999999999999,0.885,0.885,0.5975,0.58,0.8580000000000001,0.535,0.515,0.60625,0.32175,0.515,0.535,0.39425,0.61925,0.41325,0.31275,0.21325,0.535,0.4545,0.535,0.21825,0.21325,0.346,0.479,0.3525,0.29625,0.2827499999999999,0.235,0.1912499999999999,0.24575,0.8915,0.275,0.1972499999999999,0.24175,0.2239999999999999,0.1887499999999999,0.1574999999999999,0.18275,0.16525,0.2155,0.259,0.2155,0.1955,0.15825,0.14725,0.09,0.18,0.1365,0.1352499999999999,0.24575,0.129,0.209,0.16275,0.18475,0.1589999999999999,0.1765,0.132,0.2284999999999999,0.32275,0.09725,0.09225,0.52325,0.1305,0.11575,0.11375,0.0925,0.26525,0.085,0.1044999999999999,0.133,0.0707499999999999,0.137,0.1425,0.06125,0.10525,0.17525,0.16475,0.1004999999999999,0.1555,0.09525,0.09325,0.16675,0.03925,0.1064999999999999,0.14575,0.0635,0.075,0.10725,0.0479999999999999,0.0627499999999999,0.14775,0.05525,0.0905,0.1564999999999999,0.1014999999999999,0.629,0.0687499999999999,0.10725,0.1305,0.1009999999999999,0.08625,0.064,0.35475,0.0885,0.1594999999999999,0.0419999999999999,0.1272499999999999,0.0569999999999999,0.05225,0.0499999999999999,0.068,0.03625,0.03375,0.28725,0.0479999999999999,0.0245,0.0842499999999999,0.0245,0.05025,0.0399999999999999,0.0584999999999999,0.0529999999999999,0.0767499999999999,0.0747499999999999,0.0359999999999999,0.06175,0.0215,0.0519999999999999,0.09525,0.253,0.119,0.1114999999999999,0.1034999999999999,0.0222499999999999,0.0295,0.0564999999999999,0.1039999999999999,0.0685,0.0364999999999999,0.0845,0.0464999999999999,0.04875,0.05475,0.0334999999999999,0.0685,0.04475,0.04975,0.0237499999999999
"Visitors, The (Visiteurs, Les) (1993)",0.94125,0.69275,0.664,0.664,0.65325,0.422,0.1987499999999999,0.42825,0.3205,0.676,0.149,0.65325,0.673,0.355,0.36375,0.4097499999999999,0.4225,0.2339999999999999,0.3974999999999999,0.5135,0.418,0.1525,0.129,0.31375,0.38,0.235,0.25725,0.30025,0.401,0.33225,0.20875,0.3047499999999999,0.3505,0.1995,0.205,0.174,0.198,0.152,0.17075,0.28425,0.0925,0.23425,0.14575,0.12225,0.1377499999999999,0.60775,0.14975,0.1272499999999999,0.11975,0.1995,0.1815,0.3365,0.1375,0.14675,0.2314999999999999,0.1347499999999999,0.20925,0.15625,0.2105,0.1257499999999999,0.08825,0.1375,0.0737499999999999,0.05325,0.0974999999999999,0.13,0.1034999999999999,0.0722499999999999,0.15075,0.06075,0.1322499999999999,0.09275,0.059,0.1024999999999999,0.1312499999999999,0.0817499999999999,0.1322499999999999,0.15425,0.0725,0.2314999999999999,0.0685,0.09075,0.0647499999999999,0.1574999999999999,0.1029999999999999,0.0564999999999999,0.15375,0.04175,0.0682499999999999,0.0695,0.153,0.1109999999999999,0.1034999999999999,0.17425,0.0675,0.06175,0.0855,0.05975,0.0825,0.028,0.15775,0.0767499999999999,0.0845,0.206,0.064,0.22625,0.9775,0.1069999999999999,0.0464999999999999,0.09675,0.0287499999999999,0.0414999999999999,0.0232499999999999,0.0792499999999999,0.0292499999999999,0.0559999999999999,0.10525,0.05525,0.2764999999999999,0.04575,0.03925,0.05025,0.06,0.207,0.0835,0.0795,0.1139999999999999,0.05775,0.0252499999999999,0.04325,0.0519999999999999,0.0782499999999999,0.0489999999999999,0.0529999999999999,0.1154999999999999,0.0449999999999999,0.0314999999999999,0.087,0.025,0.0394999999999999,0.0344999999999999,0.05675,0.0394999999999999,0.0292499999999999,0.06125,0.03725,0.03275,0.0354999999999999,0.03425
"Cable Guy, The (1996)",0.924,0.80725,0.7629999999999999,0.7629999999999999,0.865,0.3794999999999999,0.6215,0.61525,0.3,0.47675,0.8887499999999999,0.865,0.3794999999999999,0.54375,0.1912499999999999,0.40525,0.262,0.4515,0.3794999999999999,0.40175,0.49875,0.8887499999999999,0.2189999999999999,0.405,0.1877499999999999,0.61525,0.358,0.31225,0.43725,0.39075,0.23025,0.303,0.22225,0.2279999999999999,0.4599999999999999,0.33525,0.48675,0.182,0.1337499999999999,0.25825,0.21475,0.2229999999999999,0.0944999999999999,0.3472499999999999,0.3117499999999999,0.0835,0.0835,0.22925,0.149,0.18425,0.14325,0.08875,0.11675,0.17075,0.11575,0.16725,0.26025,0.353,0.0802499999999999,0.15275,0.199,0.1392499999999999,0.1109999999999999,0.0454999999999999,0.2224999999999999,0.1114999999999999,0.274,0.1302499999999999,0.1267499999999999,0.09825,0.12225,0.2324999999999999,0.45075,0.1287499999999999,0.0429999999999999,0.1624999999999999,0.11775,0.1292499999999999,0.1455,0.15225,0.1345,0.05075,0.0772499999999999,0.071,0.136,0.1957499999999999,0.0812499999999999,0.0797499999999999,0.1679999999999999,0.0757499999999999,0.066,0.064,0.0925,0.1875,0.082,0.09525,0.0752499999999999,0.1992499999999999,0.12375,0.066,0.069,0.207,0.0707499999999999,0.0777499999999999,0.063,0.0727499999999999,0.0354999999999999,0.0292499999999999,0.0595,0.04175,0.31475,0.0802499999999999,0.0657499999999999,0.0364999999999999,0.27325,0.09875,0.0379999999999999,0.05075,0.0807499999999999,0.217,0.0474999999999999,0.04525,0.0712499999999999,0.0915,0.063,0.0772499999999999,0.0499999999999999,0.0469999999999999,0.0579999999999999,0.04725,0.0632499999999999,0.05475,0.0935,0.1034999999999999,0.04525,0.0855,0.059,0.03275,0.0514999999999999,0.0409999999999999,0.0275,0.0245,0.09425,0.05475,0.087,0.0272499999999999,0.0777499999999999,0.0359999999999999,0.0187499999999999
Kingpin (1996),0.97825,0.8247500000000001,0.93575,0.93575,0.60725,0.685,0.77325,0.46725,0.685,0.7845,0.77325,0.46725,0.45175,0.4449999999999999,0.42825,0.7225,0.38425,0.3994999999999999,0.423,0.55625,0.402,0.34775,0.178,0.3685,0.33475,0.37575,0.31325,0.30225,0.191,0.38625,0.183,0.24475,0.2925,0.2574999999999999,0.37875,0.21025,0.3219999999999999,0.398,0.2947499999999999,0.1995,0.2259999999999999,0.29325,0.14,0.287,0.23825,0.1659999999999999,0.1659999999999999,0.1887499999999999,0.1659999999999999,0.20675,0.1455,0.1902499999999999,0.1659999999999999,0.1765,0.14525,0.135,0.16875,0.147,0.35175,0.1282499999999999,0.1402499999999999,0.6565,0.11425,0.18725,0.17475,0.28225,0.5415,0.12025,0.11025,0.10075,0.18325,0.1455,0.31325,0.1599999999999999,0.0795,0.3355,0.08675,0.0935,0.2294999999999999,0.203,0.81575,0.084,0.35175,0.0627499999999999,0.09575,0.1495,0.067,0.0667499999999999,0.1689999999999999,0.11025,0.1307499999999999,0.0827499999999999,0.1079999999999999,0.076,0.1024999999999999,0.16325,0.0797499999999999,0.10175,0.1357499999999999,0.077,0.067,0.09625,0.151,0.1129999999999999,0.08925,0.1465,0.0384999999999999,0.05675,0.06125,0.06075,0.1175,0.06125,0.05175,0.0579999999999999,0.04625,0.04625,0.05875,0.0479999999999999,0.0529999999999999,0.10025,0.0404999999999999,0.05175,0.09825,0.05475,0.065,0.0727499999999999,0.1245,0.0334999999999999,0.09675,0.0667499999999999,0.0569999999999999,0.0812499999999999,0.0635,0.0737499999999999,0.0404999999999999,0.0637499999999999,0.0579999999999999,0.0657499999999999,0.16825,0.0509999999999999,0.0247499999999999,0.0439999999999999,0.0615,0.0399999999999999,0.0647499999999999,0.04875,0.074,0.04025,0.0185
"Inspector General, The (1949)",0.7927500000000001,0.93275,0.7255,0.64525,0.64525,0.6855,0.43125,0.93275,0.64525,0.504,0.258,0.49,0.602,0.68125,0.737,0.51475,0.59075,0.93275,0.602,0.46625,0.519,0.21275,0.37625,0.604,0.3097499999999999,0.20575,0.20825,0.352,0.36175,0.7235,0.5855,0.212,0.41,0.201,0.2925,0.18125,0.34575,0.2724999999999999,0.2524999999999999,0.352,0.17525,0.179,0.198,0.40525,0.24825,0.39925,0.32425,0.16275,0.15,0.1887499999999999,0.35675,0.25025,0.27425,0.1059999999999999,0.195,0.1674999999999999,0.277,0.21275,0.67325,0.38175,0.2405,0.26625,0.1875,0.15025,0.1397499999999999,0.79375,0.0792499999999999,0.1169999999999999,0.1845,0.0969999999999999,0.09,0.21075,0.0632499999999999,0.0792499999999999,0.071,0.0875,0.148,0.22125,0.1109999999999999,0.1225,0.283,0.1745,0.1357499999999999,0.15625,0.17975,0.127,0.1905,0.1317499999999999,0.0524999999999999,0.0757499999999999,0.09825,0.1295,0.09325,0.10575,0.17125,0.081,0.1365,0.0625,0.15125,0.1337499999999999,0.20775,0.1397499999999999,0.0765,0.1955,0.0697499999999999,0.0842499999999999,0.1325,0.1265,0.1285,0.4379999999999999,0.0707499999999999,0.1735,0.0379999999999999,0.073,0.0847499999999999,0.0665,0.078,0.17125,0.10075,0.0469999999999999,0.1905,0.11225,0.0944999999999999,0.0474999999999999,0.09725,0.1109999999999999,0.0579999999999999,0.01,0.0627499999999999,0.071,0.09475,0.0657499999999999,0.03925,0.10525,0.0584999999999999,0.2977499999999999,0.0354999999999999,0.0652499999999999,0.179,0.04625,0.04825,0.6505,0.0797499999999999,0.12075,0.04475,0.0832499999999999,0.0285,0.016,0.062
Beat the Devil (1953),0.724,0.735,0.683,0.61925,0.687,0.61925,0.7945,0.8394999999999999,0.55525,0.2055,0.984,0.80975,0.55525,0.3745,0.26675,0.3215,0.1932499999999999,0.59575,0.47475,0.44975,0.502,0.6555,0.2065,0.488,0.25225,0.23325,0.20775,0.2289999999999999,0.34125,0.45225,0.11525,0.26325,0.2674999999999999,0.24975,0.2329999999999999,0.2977499999999999,0.11075,0.37175,0.34475,0.1342499999999999,0.41725,0.1387499999999999,0.46025,0.1545,0.2985,0.3265,0.289,0.22925,0.11525,0.1262499999999999,0.14275,0.39275,0.1674999999999999,0.3425,0.38125,0.2815,0.184,0.23325,0.0832499999999999,0.1775,0.15475,0.0857499999999999,0.1245,0.199,0.0969999999999999,0.1694999999999999,0.1252499999999999,0.063,0.1745,0.03875,0.0969999999999999,0.10575,0.0157499999999999,0.11975,0.704,0.03475,0.0855,0.28225,0.0747499999999999,0.06175,0.12,0.27225,0.06125,0.2319999999999999,0.643,0.09875,0.417,0.09225,0.14675,0.0655,0.05475,0.082,0.078,0.0755,0.09225,0.118,0.093,0.0805,0.10075,0.05975,0.09425,0.068,0.10725,0.026,0.2125,0.09125,0.0722499999999999,0.20575,0.10175,0.0569999999999999,0.0885,0.0805,0.028,0.0489999999999999,0.04675,0.0554999999999999,0.0225,0.14975,0.03825,0.0775,0.0725,0.0359999999999999,0.0277499999999999,0.0837499999999999,0.04475,0.0835,0.0807499999999999,0.0329999999999999,0.2075,0.05975,0.0579999999999999,0.0949999999999999,0.06175,0.04875,0.016,0.0662499999999999,0.09,0.0369999999999999,0.0499999999999999,0.1257499999999999,0.0207499999999999,0.12475,0.08775,0.11325,0.0672499999999999,0.05275,0.0775,0.0379999999999999,0.0195
Bananas (1971),0.92025,0.7842499999999999,0.84575,0.84575,0.7055,0.7055,0.8712500000000001,0.7717499999999999,0.54575,0.61875,0.56,0.68775,0.6185,0.48075,0.43875,0.4772499999999999,0.43225,0.7717499999999999,0.66375,0.4267499999999999,0.70225,0.39625,0.7717499999999999,0.45275,0.3225,0.52375,0.1835,0.33975,0.254,0.3199999999999999,0.12275,0.172,0.28125,0.24275,0.24,0.26225,0.2329999999999999,0.312,0.17125,0.29825,0.22775,0.379,0.29025,0.25,0.172,0.97225,0.205,0.32475,0.20775,0.2885,0.1275,0.21225,0.1669999999999999,0.1515,0.2239999999999999,0.16375,0.192,0.1885,0.09125,0.17825,0.1347499999999999,0.1195,0.134,0.17425,0.2085,0.10575,0.14275,0.3097499999999999,0.2654999999999999,0.1365,0.2845,0.52725,0.063,0.1629999999999999,0.0569999999999999,0.1094999999999999,0.0999999999999999,0.1004999999999999,0.09525,0.1362499999999999,0.1109999999999999,0.1885,0.09075,0.21925,0.205,0.1704999999999999,0.1669999999999999,0.28725,0.23925,0.10475,0.0685,0.074,0.10525,0.0642499999999999,0.11625,0.118,0.0999999999999999,0.0569999999999999,0.11675,0.063,0.12425,0.0984999999999999,0.1287499999999999,0.10575,0.0752499999999999,0.1962499999999999,0.0974999999999999,0.0702499999999999,0.0775,0.069,0.0449999999999999,0.0645,0.03825,0.04475,0.03275,0.0595,0.0559999999999999,0.126,0.1119999999999999,0.0454999999999999,0.0687499999999999,0.0812499999999999,0.0444999999999999,0.0499999999999999,0.1119999999999999,0.0857499999999999,0.05925,0.05425,0.071,0.0822499999999999,0.0484999999999999,0.05325,0.1119999999999999,0.58675,0.0145,0.04625,0.03825,0.0434999999999999,0.1129999999999999,0.0627499999999999,0.0285,0.09475,0.03075,0.0732499999999999,0.10875,0.0885,0.0474999999999999,0.0857499999999999,0.0207499999999999
"Great Race, The (1965)",0.93725,0.8995,0.727,0.67125,0.8995,0.8995,0.2425,0.48,0.65125,0.5295,0.2304999999999999,0.4692499999999999,0.4782499999999999,0.4215,0.8785000000000001,0.582,0.6565,0.251,0.4735,0.484,0.4639999999999999,0.1215,0.28225,0.3572499999999999,0.298,0.23625,0.484,0.24625,0.6885,0.1995,0.57175,0.38875,0.3794999999999999,0.262,0.4529999999999999,0.3685,0.2584999999999999,0.32975,0.25425,0.553,0.11675,0.1902499999999999,0.208,0.388,0.1579999999999999,0.31,0.3415,0.1795,0.21125,0.34175,0.4469999999999999,0.22525,0.312,0.1887499999999999,0.1982499999999999,0.12425,0.209,0.38025,0.17675,0.25175,0.26275,0.4722499999999999,0.4635,0.076,0.1735,0.2115,0.1104999999999999,0.0595,0.1649999999999999,0.3035,0.1855,0.08675,0.1392499999999999,0.23175,0.2877499999999999,0.26425,0.17225,0.1629999999999999,0.0969999999999999,0.2165,0.1345,0.3339999999999999,0.24475,0.1029999999999999,0.09475,0.08975,0.1357499999999999,0.2774999999999999,0.0772499999999999,0.0999999999999999,0.1367499999999999,0.11675,0.11325,0.0847499999999999,0.63475,0.11175,0.201,0.063,0.1139999999999999,0.1195,0.147,0.20775,0.135,0.33425,0.202,0.12475,0.05875,0.17075,0.10625,0.204,0.063,0.9245,0.1285,0.12275,0.03525,0.0324999999999999,0.085,0.21325,0.2105,0.1124999999999999,0.05525,0.134,0.173,0.293,0.05275,0.0637499999999999,0.075,0.0359999999999999,0.1285,0.03725,0.0767499999999999,0.0792499999999999,0.0469999999999999,0.0745,0.03675,0.04325,0.05925,0.0777499999999999,0.16775,0.084,0.0959999999999999,0.148,0.0509999999999999,0.031,0.0524999999999999,0.0652499999999999,0.02975,0.0232499999999999,0.03
"Return of the Pink Panther, The (1975)",0.9055,0.80125,0.875,0.808,0.584,0.62525,0.8467499999999999,0.513,0.7235,0.52175,0.2694999999999999,0.4679999999999999,0.4227499999999999,0.5135,0.60325,0.4952499999999999,0.7435,0.51525,0.36075,0.429,0.59675,0.513,0.51525,0.32675,0.3289999999999999,0.513,0.32475,0.28825,0.259,0.26375,0.1937499999999999,0.269,0.27975,0.24425,0.247,0.189,0.17425,0.15775,0.08825,0.2794999999999999,0.1302499999999999,0.3175,0.3365,0.40325,0.18025,0.09625,0.18475,0.25675,0.12025,0.21125,0.1669999999999999,0.62425,0.11475,0.15175,0.1402499999999999,0.12225,0.211,0.1952499999999999,0.1302499999999999,0.2,0.1277499999999999,0.25075,0.11375,0.1397499999999999,0.19,0.0795,0.14,0.09,0.1355,0.0772499999999999,0.1392499999999999,0.1009999999999999,0.16675,0.1104999999999999,0.067,0.08975,0.083,0.11925,0.0675,0.1654999999999999,0.10975,0.1337499999999999,0.0969999999999999,0.11975,0.15275,0.1257499999999999,0.1079999999999999,0.05575,0.10325,0.16425,0.14175,0.11575,0.11275,0.0677499999999999,0.1644999999999999,0.12175,0.10725,0.08725,0.18475,0.05825,0.0792499999999999,0.09975,0.11775,0.3415,0.09125,0.18525,0.2017499999999999,0.09525,0.10325,0.0665,0.04225,0.12275,0.04375,0.0905,0.0444999999999999,0.03875,0.06225,0.071,0.0499999999999999,0.0489999999999999,0.09025,0.09625,0.09925,0.15675,0.05275,0.076,0.0637499999999999,0.03225,0.0484999999999999,0.072,0.0785,0.06125,0.04925,0.092,0.0464999999999999,0.0559999999999999,0.03925,0.38325,0.0677499999999999,0.0685,0.0235,0.06175,0.04675,0.04775,0.0717499999999999,0.0424999999999999,0.0157499999999999,0.03875,0.0255
Strictly Ballroom (1992),0.6445,0.7987500000000001,0.4054999999999999,0.7542500000000001,0.8759999999999999,0.8525,0.6205,0.67125,0.7762500000000001,0.3285,0.75875,0.7987500000000001,0.7762500000000001,0.3435,0.59925,0.4327499999999999,0.28075,0.1945,0.40275,0.44725,0.364,0.25025,0.16875,0.24975,0.578,0.16725,0.2927499999999999,0.33375,0.49475,0.2967499999999999,0.2415,0.16275,0.56525,0.1875,0.253,0.1485,0.3974999999999999,0.39775,0.207,0.45275,0.18475,0.1942499999999999,0.24975,0.11775,0.1955,0.10275,0.23875,0.0994999999999999,0.42225,0.1305,0.15125,0.1255,0.1584999999999999,0.1292499999999999,0.1975,0.1982499999999999,0.2365,0.12,0.4297499999999999,0.0675,0.1392499999999999,0.12425,0.2355,0.11625,0.0959999999999999,0.2294999999999999,0.05875,0.09775,0.202,0.0782499999999999,0.2355,0.26175,0.03475,0.0812499999999999,0.05025,0.14725,0.0847499999999999,0.14525,0.0979999999999999,0.15225,0.184,0.132,0.38575,0.09075,0.09375,0.1315,0.0847499999999999,0.03675,0.06125,0.04325,0.0765,0.078,0.0762499999999999,0.06225,0.06125,0.38125,0.0852499999999999,0.04475,0.10925,0.0705,0.4115,0.0672499999999999,0.1225,0.1114999999999999,0.2007499999999999,0.147,0.0625,0.1485,0.14825,0.068,0.04325,0.0875,0.0464999999999999,0.17375,0.03975,0.1952499999999999,0.0245,0.1609999999999999,0.0559999999999999,0.0359999999999999,0.0235,0.04275,0.06075,0.0715,0.09,0.0989999999999999,0.8207500000000001,0.0464999999999999,0.0652499999999999,0.0534999999999999,0.07,0.0785,0.029,0.05075,0.0122499999999999,0.03425,0.123,0.1327499999999999,0.0329999999999999,0.0404999999999999,0.03275,0.05175,0.0705,0.05425,0.03325,0.1154999999999999,0.03375,0.05875,0.0272499999999999
Cheech and Chong's Up in Smoke (1978),0.9405,0.7682500000000001,0.90875,0.90875,0.7865,0.8480000000000001,0.60075,0.5645,0.8480000000000001,0.869,0.43,0.43725,0.5645,0.52625,0.54525,0.5475,0.64225,0.44975,0.5645,0.43975,0.415,0.4014999999999999,0.3125,0.3275,0.2165,0.3632499999999999,0.3465,0.41025,0.277,0.8022499999999999,0.1375,0.248,0.25475,0.476,0.32425,0.236,0.38,0.251,0.29525,0.2925,0.1302499999999999,0.33925,0.16925,0.3419999999999999,0.14375,0.178,0.178,0.20875,0.3245,0.40225,0.1604999999999999,0.16775,0.178,0.3245,0.205,0.137,0.20925,0.1997499999999999,0.287,0.1372499999999999,0.5115,0.688,0.147,0.34125,0.2189999999999999,0.11675,0.962,0.1235,0.134,0.27425,0.16525,0.1149999999999999,0.478,0.1347499999999999,0.2455,0.20925,0.16375,0.16425,0.2204999999999999,0.2319999999999999,0.25275,0.0775,0.287,0.0667499999999999,0.1089999999999999,0.14975,0.089,0.083,0.3904999999999999,0.184,0.278,0.254,0.207,0.0785,0.1109999999999999,0.1795,0.1054999999999999,0.953,0.2319999999999999,0.34675,0.0584999999999999,0.17875,0.1275,0.28125,0.0979999999999999,0.146,0.0399999999999999,0.2935,0.122,0.0667499999999999,0.0489999999999999,0.09425,0.37,0.0242499999999999,0.0389999999999999,0.0695,0.1694999999999999,0.074,0.0292499999999999,0.08875,0.0655,0.09225,0.16075,0.05625,0.05925,0.0469999999999999,0.0847499999999999,0.0414999999999999,0.1185,0.0314999999999999,0.0439999999999999,0.0984999999999999,0.05925,0.46025,0.0384999999999999,0.33075,0.0702499999999999,0.21675,0.11625,0.10825,0.023,0.0752499999999999,0.0324999999999999,0.084,0.05975,0.0539999999999999,0.04275,0.05725,0.0272499999999999
