movieId,original,good,unlikely friendships,drama,melancholic,culture clash,weird,runaway,greed,mentor,childhood,independent film,vengeance,family,teen movie,dysfunctional family,life & death,catastrophe,drinking,adaptation,prejudice,dialogue,light,life philosophy,fantasy world,very funny,women,pornography,betrayal,quirky,sacrifice,period piece,queer,bollywood,transformation,stereotypes,british,not funny,creativity,computer animation,islam,chase,fun movie,predictable,death,fight scenes,small town,nudity (full frontal - brief),good music,adoption,dreams,classic car,divorce,sexy,first contact,simple,indians,underrated,writers,surveillance,hospital,interracial romance,irish accent,single father,brothers,multiple storylines,wartime,doctors,awesome soundtrack,tokyo,absurd,father daughter relationship,weapons,road movie,new jersey,memory,alter ego,california,survival,rebellion,nudity (topless - brief),1930s,cancer,farce,censorship,directorial debut,blindness,hotel,film noir,addiction,race,atheism,wilderness,internet,island,alternate history,workplace,australia,documentary,french,pulp,too long,foul language,new york city,notable nudity,stand-up comedy,camp,80s,god,prison,ensemble cast,stoner movie,mad scientist,texas,hip hop,wine,russian,potential oscar nom,made for tv,radio,kick-butt women,shopping,nudity (rear),best of 2005,hunting,finnish,fashion,homeless,san francisco,immortality,too short,lawyer,ghosts/afterlife,prostitution,no plot,desert,time,reality tv,kidnapping,oil,robert downey jr,goth,trilogy,graphic novel,buddy movie,unlikeable characters,snakes,los angeles,remake
Beautiful Thing (1996),0.72025,0.91375,0.815,0.815,0.87975,0.72025,0.75075,0.72025,0.75075,0.48475,0.24675,0.69075,0.72025,0.22075,0.4805,0.521,0.599,0.43525,0.418,0.3065,0.62425,0.40575,0.291,0.2244999999999999,0.2614999999999999,0.26325,0.3355,0.56,0.33075,0.33825,0.3239999999999999,0.67225,0.99125,0.5335,0.2837499999999999,0.59875,0.7709999999999999,0.33375,0.22275,0.1589999999999999,0.083,0.1995,0.1397499999999999,0.14925,0.3139999999999999,0.33425,0.17175,0.2415,0.398,0.0855,0.2584999999999999,0.0969999999999999,0.1322499999999999,0.37575,0.18225,0.129,0.14225,0.3007499999999999,0.176,0.1292499999999999,0.11625,0.3695,0.29,0.09025,0.23775,0.255,0.151,0.066,0.865,0.12375,0.1282499999999999,0.09325,0.131,0.10175,0.1377499999999999,0.0787499999999999,0.0999999999999999,0.1765,0.0672499999999999,0.09075,0.16225,0.0895,0.1154999999999999,0.10075,0.1375,0.16675,0.1397499999999999,0.09725,0.0959999999999999,0.2007499999999999,0.0702499999999999,0.14175,0.0685,0.12125,0.09175,0.0812499999999999,0.064,0.1044999999999999,0.1154999999999999,0.0807499999999999,0.092,0.0895,0.0584999999999999,0.1094999999999999,0.11225,0.16125,0.2624999999999999,0.0632499999999999,0.05875,0.09325,0.11575,0.0815,0.05725,0.10825,0.1415,0.0292499999999999,0.067,0.16225,0.12025,0.03575,0.0717499999999999,0.03525,0.0529999999999999,0.0652499999999999,0.0272499999999999,0.0282499999999999,0.1435,0.0499999999999999,0.06125,0.02975,0.04025,0.0277499999999999,0.04875,0.05425,0.0765,0.0449999999999999,0.05325,0.05025,0.0414999999999999,0.027,0.08625,0.0444999999999999,0.05825,0.0645,0.029,0.0459999999999999,0.0285,0.0242499999999999,0.0102499999999999
Rebel Without a Cause (1955),0.8327500000000001,0.77725,0.957,0.77725,0.91975,0.77725,0.91975,0.9055,0.7609999999999999,0.8225,0.649,0.641,0.654,0.50175,0.96,0.78375,0.3685,0.4539999999999999,0.8467499999999999,0.4207499999999999,0.44575,0.621,0.76725,0.38925,0.2947499999999999,0.4187499999999999,0.28625,0.4145,0.578,0.25225,0.44575,0.154,0.90275,0.10075,0.3395,0.50925,0.23575,0.3562499999999999,0.23275,0.3515,0.1445,0.5985,0.33225,0.2504999999999999,0.8627499999999999,0.6095,0.3595,0.28425,0.22625,0.251,0.22575,0.32375,0.24325,0.34975,0.29925,0.156,0.1185,0.304,0.24025,0.22325,0.25275,0.18425,0.16725,0.14425,0.184,0.1362499999999999,0.2189999999999999,0.15725,0.4705,0.24025,0.1912499999999999,0.8067500000000001,0.32325,0.1895,0.16825,0.1034999999999999,0.30125,0.4695,0.1104999999999999,0.90625,0.12075,0.1164999999999999,0.2385,0.1034999999999999,0.26625,0.1925,0.1149999999999999,0.18175,0.3492499999999999,0.1714999999999999,0.18,0.0569999999999999,0.10425,0.10725,0.16425,0.0969999999999999,0.0865,0.0595,0.04225,0.0419999999999999,0.11175,0.11325,0.15575,0.081,0.0687499999999999,0.0777499999999999,0.20875,0.17725,0.0494999999999999,0.1049999999999999,0.0787499999999999,0.2175,0.1185,0.11875,0.05975,0.0374999999999999,0.03975,0.0812499999999999,0.08625,0.1382499999999999,0.0939999999999999,0.066,0.05425,0.09725,0.1372499999999999,0.0394999999999999,0.0797499999999999,0.06225,0.10175,0.3545,0.03425,0.04725,0.06125,0.0717499999999999,0.05875,0.1795,0.083,0.0842499999999999,0.0364999999999999,0.04125,0.0762499999999999,0.0959999999999999,0.0732499999999999,0.04525,0.0847499999999999,0.09725,0.0807499999999999,0.22625,0.0237499999999999
On Golden Pond (1981),0.93475,0.9655,0.90275,0.97975,0.85025,0.97975,0.9145,0.97975,0.97975,0.8075000000000001,0.633,0.7905,0.9145,0.61975,0.57375,0.7827500000000001,0.7905,0.515,0.57675,0.45375,0.4399999999999999,0.4702499999999999,0.815,0.52875,0.195,0.3632499999999999,0.3319999999999999,0.15125,0.2664999999999999,0.1594999999999999,0.4399999999999999,0.32725,0.14,0.1159999999999999,0.46025,0.3027499999999999,0.21625,0.37175,0.17725,0.16125,0.32725,0.27325,0.5055,0.3345,0.6075,0.25825,0.16575,0.32725,0.27725,0.2,0.15725,0.2294999999999999,0.477,0.11575,0.2554999999999999,0.40225,0.1262499999999999,0.2105,0.17475,0.297,0.33525,0.27275,0.1257499999999999,0.53225,0.22575,0.2714999999999999,0.09275,0.2155,0.1382499999999999,0.0944999999999999,0.30125,0.98325,0.15725,0.12175,0.1475,0.47275,0.20875,0.16225,0.1855,0.0857499999999999,0.2907499999999999,0.287,0.29725,0.1079999999999999,0.09775,0.0925,0.129,0.15225,0.0959999999999999,0.11825,0.2284999999999999,0.093,0.091,0.084,0.0847499999999999,0.17425,0.0812499999999999,0.0235,0.0267499999999999,0.029,0.1074999999999999,0.24475,0.15075,0.0915,0.0925,0.0984999999999999,0.074,0.31275,0.10225,0.0994999999999999,0.05775,0.09275,0.1825,0.1195,0.03575,0.03625,0.0399999999999999,0.0675,0.0727499999999999,0.1154999999999999,0.05325,0.093,0.06125,0.0595,0.10275,0.023,0.0389999999999999,0.06075,0.2564999999999999,0.1367499999999999,0.0852499999999999,0.09575,0.15975,0.04475,0.03975,0.05825,0.10825,0.0469999999999999,0.0544999999999999,0.0369999999999999,0.0627499999999999,0.0282499999999999,0.0409999999999999,0.0145,0.0979999999999999,0.0627499999999999,0.15225,0.09375,0.02975
Fried Green Tomatoes (1991),0.919,0.93925,0.99175,0.8985000000000001,0.8939999999999999,0.8547499999999999,0.8547499999999999,0.8547499999999999,0.7395,0.75725,0.85575,0.71825,0.7395,0.3612499999999999,0.81175,0.14225,0.71825,0.4862499999999999,0.3305,0.953,0.5225,0.3065,0.40625,0.47575,0.24075,0.39775,0.95425,0.1362499999999999,0.2957499999999999,0.54225,0.5225,0.31575,0.39975,0.23875,0.37175,0.30125,0.2,0.298,0.294,0.1405,0.2025,0.33175,0.247,0.247,0.70625,0.2115,0.53125,0.1922499999999999,0.34875,0.1922499999999999,0.16425,0.20675,0.2027499999999999,0.131,0.22225,0.29125,0.1972499999999999,0.3265,0.296,0.1014999999999999,0.38475,0.1342499999999999,0.2405,0.0949999999999999,0.186,0.1925,0.15375,0.1619999999999999,0.34875,0.0815,0.1765,0.11175,0.1169999999999999,0.23225,0.196,0.1785,0.083,0.0747499999999999,0.16675,0.09875,0.1325,0.4469999999999999,0.62575,0.1262499999999999,0.0727499999999999,0.1089999999999999,0.17175,0.09125,0.08625,0.06075,0.17075,0.18075,0.1084999999999999,0.08925,0.11525,0.1545,0.0635,0.08725,0.0344999999999999,0.0584999999999999,0.1255,0.0979999999999999,0.0939999999999999,0.04675,0.069,0.081,0.10125,0.082,0.0399999999999999,0.10375,0.0549999999999999,0.10075,0.068,0.13,0.0677499999999999,0.087,0.0642499999999999,0.0469999999999999,0.08825,0.121,0.0539999999999999,0.1034999999999999,0.11975,0.021,0.0374999999999999,0.0509999999999999,0.0434999999999999,0.0705,0.0832499999999999,0.0865,0.1044999999999999,0.04475,0.26125,0.03975,0.0787499999999999,0.075,0.23525,0.03625,0.03625,0.027,0.03025,0.04225,0.0359999999999999,0.0187499999999999,0.209,0.0267499999999999,0.0314999999999999,0.028,0.0265
Bastard Out of Carolina (1996),0.74,0.8067500000000001,0.34325,0.8067500000000001,0.74,0.74,0.90875,0.71925,0.71925,0.58675,0.606,0.8067500000000001,0.90875,0.6185,0.41025,0.59975,0.8067500000000001,0.4609999999999999,0.40825,0.588,0.67275,0.41425,0.2465,0.27925,0.407,0.23525,0.6035,0.67375,0.6105,0.21675,0.67275,0.249,0.33325,0.059,0.31425,0.42625,0.1912499999999999,0.3595,0.15775,0.1669999999999999,0.1795,0.3085,0.1579999999999999,0.6105,0.50275,0.16425,0.201,0.4075,0.1255,0.28725,0.1305,0.21275,0.24875,0.437,0.2055,0.0974999999999999,0.12125,0.2544999999999999,0.1382499999999999,0.358,0.531,0.2189999999999999,0.09975,0.26075,0.18325,0.2185,0.1262499999999999,0.2045,0.12075,0.1267499999999999,0.1317499999999999,0.22325,0.1977499999999999,0.1195,0.17675,0.0767499999999999,0.12375,0.1425,0.11775,0.0685,0.0954999999999999,0.34675,0.14425,0.0935,0.44425,0.527,0.11275,0.09275,0.1004999999999999,0.184,0.17975,0.11175,0.09625,0.189,0.10575,0.15725,0.0807499999999999,0.0757499999999999,0.03675,0.05325,0.1342499999999999,0.0825,0.1897499999999999,0.0822499999999999,0.3065,0.0964999999999999,0.1084999999999999,0.06025,0.1937499999999999,0.11475,0.26125,0.09975,0.11275,0.0959999999999999,0.04725,0.03125,0.0725,0.0805,0.1902499999999999,0.04525,0.16325,0.04075,0.10025,0.06175,0.0399999999999999,0.03425,0.03375,0.03375,0.04475,0.0379999999999999,0.16275,0.09325,0.10025,0.10575,0.0384999999999999,0.03125,0.091,0.1942499999999999,0.11575,0.0344999999999999,0.10925,0.1604999999999999,0.0324999999999999,0.8827499999999999,0.0574999999999999,0.04575,0.063,0.0419999999999999,0.03375
Kolya (Kolja) (1996),0.86175,0.87225,0.87225,0.87225,0.96775,0.8594999999999999,0.96775,0.8474999999999999,0.8474999999999999,0.6975,0.8107500000000001,0.5985,0.8474999999999999,0.4337499999999999,0.25475,0.40425,0.5985,0.4565,0.3635,0.27425,0.4469999999999999,0.38625,0.2704999999999999,0.359,0.3027499999999999,0.48575,0.1985,0.22075,0.28075,0.2224999999999999,0.34975,0.66075,0.1689999999999999,0.45375,0.4515,0.12,0.379,0.31675,0.31625,0.2395,0.8420000000000001,0.2199999999999999,0.21975,0.22675,0.15425,0.22925,0.1285,0.28325,0.2594999999999999,0.25775,0.18725,0.3335,0.196,0.1337499999999999,0.1545,0.28925,0.2524999999999999,0.237,0.21575,0.1967499999999999,0.2794999999999999,0.1465,0.209,0.151,0.189,0.1614999999999999,0.1709999999999999,0.1992499999999999,0.211,0.1992499999999999,0.1654999999999999,0.12375,0.11325,0.36375,0.1079999999999999,0.11625,0.09325,0.0762499999999999,0.30525,0.1355,0.33175,0.1775,0.1425,0.0655,0.18475,0.1362499999999999,0.176,0.15725,0.22825,0.078,0.2455,0.182,0.1295,0.073,0.134,0.1322499999999999,0.0785,0.3249999999999999,0.0702499999999999,0.1352499999999999,0.11225,0.11075,0.0807499999999999,0.03825,0.10025,0.1109999999999999,0.0835,0.1327499999999999,0.12225,0.1725,0.05375,0.10925,0.05375,0.079,0.0434999999999999,0.05475,0.8425,0.20975,0.12275,0.0725,0.0797499999999999,0.03225,0.0755,0.076,0.0735,0.16575,0.0282499999999999,0.087,0.0384999999999999,0.04525,0.0584999999999999,0.0414999999999999,0.0529999999999999,0.0344999999999999,0.1372499999999999,0.1175,0.10625,0.0344999999999999,0.062,0.06025,0.0282499999999999,0.0207499999999999,0.0655,0.0245,0.04775,0.0265,0.04575,0.0197499999999999,0.014
"Joy Luck Club, The (1993)",0.73125,0.81325,0.81325,0.81325,0.8015000000000001,0.9425,0.7662500000000001,0.68875,0.7662500000000001,0.4845,0.46675,0.60075,0.63075,0.7642500000000001,0.6245,0.7485,0.60075,0.70825,0.22875,0.8905000000000001,0.46725,0.4922499999999999,0.40275,0.3027499999999999,0.3662499999999999,0.3482499999999999,0.97125,0.253,0.2209999999999999,0.18075,0.6,0.60475,0.22875,0.3329999999999999,0.4,0.65125,0.299,0.35975,0.2947499999999999,0.1902499999999999,0.60475,0.27975,0.25175,0.3185,0.27325,0.36,0.136,0.29725,0.18375,0.4065,0.185,0.2005,0.41025,0.23825,0.24375,0.14325,0.3289999999999999,0.3115,0.26125,0.2022499999999999,0.15,0.3595,0.14575,0.32425,0.186,0.405,0.4197499999999999,0.16175,0.1317499999999999,0.253,0.1679999999999999,0.3289999999999999,0.1985,0.16525,0.11175,0.1014999999999999,0.17325,0.2165,0.22825,0.37375,0.15775,0.306,0.15475,0.0705,0.1372499999999999,0.1154999999999999,0.15425,0.12175,0.0802499999999999,0.0752499999999999,0.185,0.23475,0.082,0.1475,0.14125,0.1902499999999999,0.14425,0.175,0.0474999999999999,0.06025,0.1129999999999999,0.1317499999999999,0.10275,0.0579999999999999,0.09725,0.0762499999999999,0.073,0.06125,0.0815,0.0857499999999999,0.3532499999999999,0.0817499999999999,0.1024999999999999,0.064,0.05325,0.11625,0.0549999999999999,0.091,0.12075,0.03825,0.2319999999999999,0.0792499999999999,0.0847499999999999,0.0825,0.0534999999999999,0.0287499999999999,0.1555,0.0265,0.408,0.0735,0.08975,0.05875,0.065,0.21775,0.0637499999999999,0.0584999999999999,0.0635,0.04325,0.05375,0.05325,0.0384999999999999,0.085,0.08,0.03175,0.04475,0.05375,0.0657499999999999,0.05125,0.0314999999999999
My Life in Pink (Ma vie en rose) (1997),0.7677499999999999,0.702,0.8872500000000001,0.702,0.8067500000000001,0.63175,0.8067500000000001,0.71675,0.8067500000000001,0.49675,0.926,0.51725,0.7677499999999999,0.7285,0.4455,0.7777499999999999,0.64325,0.45775,0.4125,0.3335,0.54775,0.31525,0.2965,0.3894999999999999,0.692,0.3195,0.732,0.694,0.21975,0.272,0.2754999999999999,0.2045,0.8772500000000001,0.4902499999999999,0.3774999999999999,0.484,0.2475,0.34775,0.4659999999999999,0.16375,0.3335,0.1927499999999999,0.1945,0.1725,0.2175,0.281,0.1927499999999999,0.262,0.2584999999999999,0.31975,0.553,0.2005,0.1252499999999999,0.5745,0.16975,0.15425,0.1425,0.32975,0.15125,0.1614999999999999,0.1109999999999999,0.3502499999999999,0.22225,0.25075,0.23375,0.15075,0.11625,0.1044999999999999,0.1375,0.38275,0.143,0.185,0.156,0.1164999999999999,0.18375,0.1475,0.1084999999999999,0.11675,0.15475,0.1659999999999999,0.156,0.11025,0.08825,0.0682499999999999,0.423,0.1262499999999999,0.1262499999999999,0.0905,0.1019999999999999,0.11175,0.10775,0.11625,0.1352499999999999,0.11525,0.0999999999999999,0.10275,0.1205,0.153,0.093,0.3255,0.0944999999999999,0.0857499999999999,0.0334999999999999,0.0484999999999999,0.12375,0.0772499999999999,0.1327499999999999,0.0795,0.11375,0.08,0.0632499999999999,0.0805,0.0825,0.151,0.0514999999999999,0.04275,0.0685,0.08725,0.0949999999999999,0.0255,0.256,0.023,0.082,0.0935,0.03225,0.0554999999999999,0.1109999999999999,0.04025,0.0574999999999999,0.05875,0.04525,0.03675,0.0285,0.064,0.069,0.03675,0.015,0.0444999999999999,0.11425,0.04125,0.0429999999999999,0.076,0.04575,0.0687499999999999,0.0237499999999999,0.04575,0.03475,0.0187499999999999,0.0112499999999999
"Cool, Dry Place, A (1998)",0.885,0.885,0.8847499999999999,0.885,0.71425,0.885,0.786,0.7835000000000001,0.8282499999999999,0.914,0.5055,0.6475,0.7835000000000001,0.5055,0.5365,0.8927499999999999,0.76075,0.51875,0.49975,0.3572499999999999,0.5625,0.52625,0.31225,0.45125,0.34775,0.299,0.21875,0.32975,0.536,0.32725,0.5625,0.15675,0.3067499999999999,0.148,0.2835,0.3515,0.17825,0.3864999999999999,0.178,0.5055,0.1475,0.6315,0.3844999999999999,0.45475,0.185,0.73325,0.931,0.2345,0.26075,0.21325,0.4305,0.204,0.23475,0.4147499999999999,0.2475,0.23225,0.132,0.277,0.196,0.3359999999999999,0.32325,0.1144999999999999,0.36,1.0,0.3017499999999999,0.2784999999999999,0.08775,0.33525,0.26075,0.1282499999999999,0.083,0.21225,0.266,0.1977499999999999,0.3794999999999999,0.15825,0.3279999999999999,0.2574999999999999,0.1089999999999999,0.193,0.54175,0.06,0.2045,0.08825,0.0509999999999999,0.1337499999999999,0.25975,0.17225,0.1124999999999999,0.37775,0.293,0.1257499999999999,0.0757499999999999,0.10725,0.207,0.1342499999999999,0.15275,0.079,0.0394999999999999,0.03425,0.1897499999999999,0.05175,0.3,0.0807499999999999,0.1114999999999999,0.1574999999999999,0.1185,0.1149999999999999,0.10375,0.1579999999999999,0.0615,0.1367499999999999,0.128,0.4625,0.11025,0.03525,0.0414999999999999,0.0737499999999999,0.0459999999999999,0.0905,0.1377499999999999,0.1019999999999999,0.05875,0.0702499999999999,0.0549999999999999,0.0344999999999999,0.0464999999999999,0.10575,0.18375,0.05375,0.21775,0.6355,0.4625,0.05275,0.066,0.05525,0.1079999999999999,0.0682499999999999,0.24875,0.1104999999999999,0.15175,0.0954999999999999,0.06025,0.05375,0.436,0.066,0.1357499999999999,0.152,0.25325
Character (Karakter) (1997),0.89975,0.82975,0.545,0.82975,0.89975,0.7,0.89975,0.65075,0.8420000000000001,0.89975,0.726,0.6765,0.75325,0.21475,0.306,0.5925,0.7295,0.44675,0.577,0.36775,0.48875,0.5465,0.264,0.38975,0.3085,0.39925,0.1574999999999999,0.57325,0.6245,0.4265,0.3235,0.54,0.178,0.39325,0.4085,0.18225,0.1835,0.32675,0.35,0.1425,0.15925,0.18175,0.16025,0.1725,0.14325,0.6005,0.3145,0.268,0.30225,0.37175,0.30925,0.435,0.14,0.11675,0.29925,0.22125,0.24675,0.39675,0.24075,0.3295,0.2825,0.0745,0.16275,0.31325,0.30525,0.256,0.10175,0.194,0.196,0.301,0.3005,0.1892499999999999,0.2027499999999999,0.2075,0.26125,0.066,0.1382499999999999,0.0915,0.15475,0.1352499999999999,0.2155,0.3179999999999999,0.147,0.10025,0.1134999999999999,0.15075,0.16075,0.067,0.1475,0.139,0.14875,0.12125,0.091,0.0625,0.04125,0.10275,0.6465,0.0692499999999999,0.0625,0.1185,0.1039999999999999,0.14825,0.0762499999999999,0.03425,0.09475,0.0762499999999999,0.04925,0.0484999999999999,0.1915,0.09125,0.10225,0.10525,0.0579999999999999,0.16525,0.0735,0.11375,0.0795,0.087,0.10075,0.03475,0.11225,0.0484999999999999,0.1395,0.25725,0.065,0.1644999999999999,0.03225,0.10575,0.05525,0.1079999999999999,0.09275,0.312,0.0434999999999999,0.0847499999999999,0.0757499999999999,0.0707499999999999,0.04575,0.04225,0.0625,0.0384999999999999,0.39275,0.05525,0.0837499999999999,0.132,0.0349999999999999,0.09975,0.0232499999999999,0.0255,0.022
Lawn Dogs (1997),0.8022499999999999,0.62075,0.96825,0.8007500000000001,0.7942499999999999,0.57875,0.875,0.6655,0.72125,0.62925,0.7797499999999999,0.84425,0.6975,0.52175,0.27375,0.1992499999999999,0.7775000000000001,0.4325,0.37525,0.31125,0.61175,0.3482499999999999,0.1892499999999999,0.63025,0.802,0.23925,0.678,0.8747499999999999,0.32275,0.41,0.5575,0.24225,0.3289999999999999,0.1325,0.4227499999999999,0.25125,0.2764999999999999,0.33625,0.29425,0.203,0.23025,0.25975,0.216,0.2294999999999999,0.201,0.24825,0.4385,0.5085,0.1134999999999999,0.22975,0.39525,0.212,0.1124999999999999,0.4077499999999999,0.24825,0.212,0.2907499999999999,0.3884999999999999,0.21875,0.29025,0.258,0.30925,0.21,0.16925,0.09475,0.1604999999999999,0.0954999999999999,0.295,0.1134999999999999,0.35775,0.17625,0.8387500000000001,0.23225,0.2,0.1134999999999999,0.0954999999999999,0.1385,0.1315,0.1982499999999999,0.23325,0.14475,0.11775,0.0725,0.12075,0.155,0.1397499999999999,0.1515,0.0685,0.0842499999999999,0.0707499999999999,0.16025,0.26475,0.218,0.088,0.26475,0.14625,0.238,0.31725,0.03025,0.0394999999999999,0.1659999999999999,0.1084999999999999,0.0504999999999999,0.0519999999999999,0.1629999999999999,0.077,0.21,0.05475,0.12425,0.1024999999999999,0.0989999999999999,0.05575,0.1982499999999999,0.0989999999999999,0.0359999999999999,0.0615,0.0835,0.0835,0.05525,0.0434999999999999,0.20525,0.0292499999999999,0.149,0.0334999999999999,0.05475,0.0225,0.03775,0.0885,0.04075,0.0767499999999999,0.05525,0.04225,0.0195,0.06175,0.0959999999999999,0.1604999999999999,0.03925,0.05925,0.1495,0.03,0.03575,0.0835,0.05525,0.1257499999999999,0.0765,0.1104999999999999,0.11725,0.021,0.03
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0.8402499999999999,0.924,0.88825,0.924,0.94825,0.8049999999999999,0.94825,0.8049999999999999,0.8654999999999999,0.46775,0.91875,0.924,0.745,0.91875,0.4499999999999999,0.8122499999999999,0.924,0.426,0.642,0.2967499999999999,0.349,0.67125,0.3595,0.2405,0.29525,0.235,0.21725,0.33275,0.20875,0.5295,0.45575,0.1397499999999999,0.1865,0.622,0.2917499999999999,0.1195,0.2035,0.40125,0.307,0.25775,0.911,0.204,0.12325,0.12325,0.21075,0.14575,0.20825,0.26675,0.33175,0.3319999999999999,0.209,0.22925,0.2017499999999999,0.0702499999999999,0.2249999999999999,0.66125,0.1455,0.148,0.22125,0.1624999999999999,0.28925,0.1084999999999999,0.1674999999999999,0.16475,0.2925,0.135,0.2135,0.1629999999999999,0.1287499999999999,0.486,0.1104999999999999,0.14975,0.135,0.1704999999999999,0.09,0.1302499999999999,0.0692499999999999,0.0785,0.0885,0.073,0.1405,0.12125,0.1024999999999999,0.0632499999999999,0.0645,0.0935,0.2574999999999999,0.137,0.27975,0.0787499999999999,0.3685,0.20575,0.1405,0.076,0.069,0.10725,0.1134999999999999,0.10425,0.16725,0.213,0.075,0.23875,0.0399999999999999,0.024,0.0429999999999999,0.11975,0.0499999999999999,0.0285,0.3255,0.0939999999999999,0.03975,0.0665,0.04625,0.0682499999999999,0.0277499999999999,0.09875,0.15975,0.1305,0.0777499999999999,0.0272499999999999,0.05925,0.0775,0.03775,0.1535,0.0665,0.0717499999999999,0.05475,0.1064999999999999,0.0354999999999999,0.0285,0.03775,0.0419999999999999,0.0137499999999999,0.0504999999999999,0.05975,0.0742499999999999,0.0292499999999999,0.0225,0.04975,0.1124999999999999,0.0202499999999999,0.0092499999999999,0.0595,0.0102499999999999,0.0227499999999999,0.0105,0.0339999999999999,0.0235,0.008
Smoke Signals (1998),0.8334999999999999,0.61575,0.97,0.635,0.7529999999999999,0.71525,0.7529999999999999,0.6835,0.7529999999999999,0.615,0.7495,0.8285,0.635,0.309,0.20875,0.42025,0.51475,0.4357499999999999,0.3229999999999999,0.53075,0.4845,0.3035,0.22375,0.2927499999999999,0.436,0.64625,0.1664999999999999,0.192,0.254,0.4722499999999999,0.206,0.1455,0.17975,0.4692499999999999,0.33975,0.4912499999999999,0.291,0.28325,0.20325,0.124,0.20425,0.25975,0.2284999999999999,0.16775,0.3329999999999999,0.404,0.2935,0.20775,0.3117499999999999,0.1825,0.1659999999999999,0.24875,0.04675,0.126,0.20375,0.1639999999999999,0.987,0.25275,0.2065,0.1004999999999999,0.1445,0.1755,0.26025,0.08625,0.2204999999999999,0.1945,0.0825,0.075,0.24375,0.15625,0.12325,0.2155,0.1275,0.66175,0.2284999999999999,0.27,0.09775,0.18325,0.10775,0.11625,0.0665,0.10425,0.1397499999999999,0.1024999999999999,0.0627499999999999,0.22525,0.0787499999999999,0.05875,0.0865,0.10075,0.10375,0.1272499999999999,0.14225,0.063,0.0827499999999999,0.082,0.061,0.14075,0.04575,0.0404999999999999,0.11025,0.0637499999999999,0.04975,0.0324999999999999,0.05875,0.0682499999999999,0.0662499999999999,0.0642499999999999,0.1272499999999999,0.08825,0.0999999999999999,0.16375,0.06175,0.1164999999999999,0.144,0.0255,0.0792499999999999,0.0399999999999999,0.085,0.11675,0.081,0.0205,0.0772499999999999,0.062,0.05375,0.1604999999999999,0.025,0.0852499999999999,0.0544999999999999,0.0745,0.0524999999999999,0.024,0.11025,0.0295,0.05775,0.1124999999999999,0.0354999999999999,0.03175,0.0379999999999999,0.03175,0.04325,0.03775,0.1014999999999999,0.027,0.09425,0.0454999999999999,0.0499999999999999,0.03525,0.0167499999999999
How Green Was My Valley (1941),0.92925,0.988,0.75125,0.988,0.8367500000000001,0.988,0.8474999999999999,0.988,0.8287500000000001,0.4842499999999999,0.67675,0.64775,0.708,0.68325,0.138,0.8327500000000001,0.3754999999999999,0.4965,0.34975,0.92725,0.484,0.6675,0.79,0.2435,0.208,0.23425,0.16875,0.15325,0.27725,0.1659999999999999,0.422,0.392,0.1402499999999999,0.16075,0.3505,0.22425,0.3764999999999999,0.372,0.25325,0.17225,0.3615,0.3475,0.1927499999999999,0.2855,0.2764999999999999,0.1735,0.4895,0.2574999999999999,0.20625,0.15225,0.1372499999999999,0.20675,0.26425,0.10425,0.2855,0.28325,0.3625,0.1775,0.1609999999999999,0.24275,0.1287499999999999,0.2339999999999999,0.73375,0.1415,0.648,0.1089999999999999,0.1312499999999999,0.1272499999999999,0.0745,0.08925,0.16625,0.1049999999999999,0.14925,0.1775,0.06075,0.3455,0.12175,0.47875,0.23775,0.173,0.0574999999999999,0.38175,0.10525,0.0712499999999999,0.10575,0.09375,0.25875,0.17725,0.78975,0.0434999999999999,0.10025,0.12275,0.1089999999999999,0.05125,0.145,0.0954999999999999,0.0519999999999999,0.072,0.031,0.03725,0.0994999999999999,0.217,0.0409999999999999,0.0484999999999999,0.0524999999999999,0.0695,0.05725,0.0364999999999999,0.17175,0.085,0.1074999999999999,0.079,0.1295,0.129,0.0192499999999999,0.0285,0.06125,0.03,0.0715,0.0695,0.0595,0.0255,0.04525,0.05875,0.11075,0.0949999999999999,0.05075,0.04075,0.0559999999999999,0.0915,0.04975,0.06225,0.0187499999999999,0.0399999999999999,0.04425,0.1515,0.09875,0.0389999999999999,0.04025,0.091,0.0225,0.0177499999999999,0.1004999999999999,0.0354999999999999,0.0265,0.0207499999999999,0.1305,0.0429999999999999,0.0195
