movieId,original,vengeance,weird,fight scenes,betrayal,greed,chase,weapons,good,melancholic,pornography,drama,surveillance,runaway,culture clash,dialogue,mentor,catastrophe,independent film,light,predictable,first contact,survival,very funny,adaptation,fun movie,fantasy world,alter ego,quirky,death,drinking,life & death,sacrifice,life philosophy,absurd,creativity,sexy,classic car,transformation,unlikely friendships,not funny,family,computer animation,nudity (full frontal - brief),awesome soundtrack,pulp,underrated,childhood,graphic novel,tokyo,stereotypes,dysfunctional family,good music,farce,islam,mad scientist,multiple storylines,british,teen movie,period piece,nudity (topless - brief),prejudice,queer,irish accent,hospital,foul language,simple,kick-butt women,kidnapping,camp,80s,addiction,women,california,brothers,film noir,desert,wilderness,alternate history,blindness,writers,doctors,small town,immortality,road movie,memory,directorial debut,censorship,goth,new jersey,trilogy,hotel,snakes,hunting,no plot,internet,wartime,island,too long,notable nudity,bollywood,hip hop,prison,dreams,buddy movie,nudity (rear),best of 2005,stoner movie,rebellion,indians,unlikeable characters,ensemble cast,texas,ghosts/afterlife,russian,1930s,australia,stand-up comedy,potential oscar nom,workplace,father daughter relationship,divorce,god,atheism,new york city,race,cancer,finnish,los angeles,adoption,robert downey jr,san francisco,remake,too short,interracial romance,french,prostitution,oil,reality tv,made for tv,shopping,time,homeless,fashion,radio,lawyer,wine,documentary,single father
"Femme Nikita, La (Nikita) (1990)",0.98475,0.91675,0.98475,0.9425,0.9935,0.9235,0.9425,0.9425,0.8422499999999999,0.919,0.87575,0.8035000000000001,0.97725,0.63325,0.63325,0.661,0.93325,0.4415,0.60175,0.48675,0.20625,0.2224999999999999,0.2339999999999999,0.35875,0.42725,0.4589999999999999,0.27325,0.4145,0.60725,0.5015,0.60175,0.40175,0.24825,0.497,0.4085,0.46475,0.79325,0.405,0.4812499999999999,0.592,0.392,0.14275,0.22575,0.24675,0.294,0.22125,0.30225,0.33575,0.1144999999999999,0.3107499999999999,0.1952499999999999,0.25275,0.2877499999999999,0.266,0.28325,0.0767499999999999,0.21675,0.3125,0.1915,0.1604999999999999,0.5855,0.14975,0.251,0.1907499999999999,0.281,0.1505,0.175,0.22725,0.24975,0.125,0.23475,0.63725,0.303,0.14625,0.128,0.401,0.0825,0.1579999999999999,0.0815,0.203,0.203,0.144,0.11875,0.08975,0.14325,0.1262499999999999,0.2055,0.15325,0.10125,0.1129999999999999,0.18375,0.4077499999999999,0.081,0.11375,0.12025,0.09125,0.121,0.08675,0.087,0.17325,0.1089999999999999,0.076,0.33575,0.0807499999999999,0.15525,0.1405,0.24925,0.11075,0.27075,0.0514999999999999,0.09125,0.05575,0.0494999999999999,0.076,0.0632499999999999,0.0705,0.06,0.0737499999999999,0.1377499999999999,0.434,0.04775,0.1765,0.0369999999999999,0.0675,0.1049999999999999,0.069,0.0459999999999999,0.07,0.08775,0.0875,0.05475,0.077,0.18275,0.0404999999999999,0.12075,0.9015,0.0842499999999999,0.09925,0.0529999999999999,0.0807499999999999,0.17825,0.0424999999999999,0.0697499999999999,0.1674999999999999,0.028,0.03775,0.22775,0.062,0.0187499999999999
Evil Dead II (Dead by Dawn) (1987),0.8805000000000001,0.943,0.989,0.59975,0.7905,0.8160000000000001,0.5195,0.50525,0.7605,0.8287500000000001,0.8514999999999999,0.5395,0.60075,0.7605,0.69025,0.6605,0.45475,0.4125,0.77275,0.7155,0.667,0.59975,0.4852499999999999,0.8895,0.4475,0.52,0.3635,0.4004999999999999,0.985,0.2977499999999999,0.53725,0.31575,0.3359999999999999,0.2995,0.51125,0.5225,0.28125,0.3565,0.479,0.25075,0.21775,0.1257499999999999,0.14925,0.3229999999999999,0.35375,0.15175,0.365,0.20825,0.3904999999999999,0.2135,0.1445,0.205,0.197,0.66075,0.0825,0.667,0.24425,0.22725,0.16675,0.2005,0.32025,0.2012499999999999,0.17125,0.2234999999999999,0.1865,0.191,0.1252499999999999,0.09025,0.10025,0.667,0.3525,0.11225,0.11725,0.1925,0.1584999999999999,0.138,0.1644999999999999,0.8465,0.0935,0.14225,0.14225,0.18575,0.1877499999999999,0.21225,0.18575,0.04375,0.21925,0.1475,0.3125,0.30525,0.44075,0.15175,0.21525,0.1905,0.0652499999999999,0.0725,0.09375,0.139,0.0655,0.0595,0.0484999999999999,0.05675,0.1074999999999999,0.062,0.18175,0.0885,0.1465,0.16525,0.12025,0.067,0.0767499999999999,0.05925,0.1144999999999999,0.12,0.0459999999999999,0.0667499999999999,0.1262499999999999,0.11125,0.0434999999999999,0.1367499999999999,0.04625,0.065,0.0454999999999999,0.04475,0.0682499999999999,0.0479999999999999,0.0855,0.0579999999999999,0.0655,0.0534999999999999,0.0795,0.0564999999999999,0.17475,0.031,0.0529999999999999,0.05225,0.05725,0.063,0.0524999999999999,0.05825,0.03975,0.0414999999999999,0.0632499999999999,0.05775,0.0474999999999999,0.0175,0.0514999999999999,0.0489999999999999,0.013
Akira (1988),0.9585,0.9585,0.95,0.71325,0.9585,0.92375,0.66925,0.66925,0.78975,0.92475,0.8765000000000001,0.89975,0.4505,0.8580000000000001,0.8580000000000001,0.8580000000000001,0.55575,0.60025,0.63975,0.71325,0.23025,0.9465,0.9345,0.3904999999999999,0.543,0.1865,0.39125,0.5875,0.4267499999999999,0.242,0.532,0.6185,0.33025,0.265,0.33775,0.4469999999999999,0.3605,0.2975,0.45325,0.4107499999999999,0.392,0.47575,0.95025,0.299,0.48475,0.16925,0.39025,0.33475,0.766,0.9615,0.2485,0.1664999999999999,0.48475,0.14575,0.3605,0.3319999999999999,0.25625,0.23625,0.1725,0.142,0.2435,0.29725,0.2175,0.204,0.17425,0.1805,0.15925,0.1265,0.0935,0.1034999999999999,0.25875,0.2967499999999999,0.1614999999999999,0.17925,0.15475,0.3964999999999999,0.1255,0.24125,0.52075,0.16275,0.1225,0.1149999999999999,0.1235,0.127,0.1317499999999999,0.2209999999999999,0.15275,0.35575,0.20525,0.1292499999999999,0.0787499999999999,0.1305,0.1285,0.04475,0.2095,0.12425,0.09675,0.1195,0.15125,0.0925,0.0732499999999999,0.079,0.10175,0.1962499999999999,0.0767499999999999,0.11225,0.1245,0.311,0.25225,0.11025,0.184,0.088,0.0605,0.024,0.063,0.10125,0.09275,0.09675,0.0725,0.0939999999999999,0.087,0.0519999999999999,0.1594999999999999,0.1094999999999999,0.0755,0.076,0.05475,0.0205,0.1079999999999999,0.05975,0.0935,0.0662499999999999,0.0237499999999999,0.0147499999999999,0.084,0.0652499999999999,0.083,0.0685,0.0469999999999999,0.0539999999999999,0.0237499999999999,0.05225,0.0489999999999999,0.0564999999999999,0.025,0.0449999999999999,0.0232499999999999,0.0449999999999999,0.019
"American Werewolf in London, An (1981)",0.91425,0.91425,0.94875,0.8360000000000001,0.7795000000000001,0.91425,0.5375,0.421,0.7789999999999999,0.6905,0.7735000000000001,0.58425,0.65775,0.79125,0.6905,0.562,0.49375,0.4207499999999999,0.68575,0.80125,0.3685,0.8360000000000001,0.344,0.81325,0.39825,0.571,0.4685,0.291,0.91275,0.3595,0.4712499999999999,0.275,0.293,0.2504999999999999,0.559,0.38175,0.37575,0.3635,0.73525,0.4367499999999999,0.23425,0.26,0.4922499999999999,0.2794999999999999,0.48675,0.2075,0.3335,0.3189999999999999,0.185,0.09075,0.249,0.18075,0.2604999999999999,0.52875,0.1305,0.72525,0.2365,0.6665,0.2907499999999999,0.60025,0.58125,0.21,0.17275,0.263,0.5585,0.172,0.2189999999999999,0.04125,0.05175,0.44525,0.813,0.0717499999999999,0.11225,0.294,0.1402499999999999,0.24525,0.1977499999999999,0.3904999999999999,0.1129999999999999,0.20375,0.15725,0.33125,0.30025,0.18125,0.53375,0.04575,0.1735,0.1345,0.3405,0.14425,0.0677499999999999,0.16825,0.31425,0.287,0.0354999999999999,0.0775,0.1357499999999999,0.14425,0.0847499999999999,0.0999999999999999,0.04725,0.0439999999999999,0.0964999999999999,0.3035,0.3055,0.133,0.05475,0.269,0.0805,0.1004999999999999,0.0554999999999999,0.0687499999999999,0.13,0.2877499999999999,0.0419999999999999,0.1044999999999999,0.1297499999999999,0.09175,0.0524999999999999,0.121,0.0514999999999999,0.0785,0.04825,0.04825,0.0832499999999999,0.0807499999999999,0.0514999999999999,0.02975,0.0549999999999999,0.079,0.091,0.077,0.0364999999999999,0.0267499999999999,0.12025,0.04475,0.0459999999999999,0.0615,0.05075,0.05225,0.072,0.0999999999999999,0.0652499999999999,0.10075,0.079,0.05025,0.0459999999999999,0.04075,0.0227499999999999
"Omen, The (1976)",0.8867499999999999,0.8867499999999999,0.8465,0.417,0.694,0.8867499999999999,0.39825,0.29025,0.7549999999999999,0.7325,0.714,0.72075,0.84425,0.7605,0.7325,0.72625,0.47975,0.4772499999999999,0.64475,0.7605,0.7535000000000001,0.417,0.675,0.2965,0.68675,0.3582499999999999,0.4097499999999999,0.2867499999999999,0.3,0.7982499999999999,0.499,0.5095,0.4385,0.2584999999999999,0.264,0.35,0.207,0.369,0.42925,0.188,0.33975,0.38125,0.1357499999999999,0.28625,0.62175,0.16525,0.385,0.422,0.14575,0.1347499999999999,0.15625,0.4425,0.2304999999999999,0.16025,0.7802500000000001,0.4187499999999999,0.1977499999999999,0.241,0.3395,0.21575,0.29,0.1455,0.1475,0.1275,0.58375,0.156,0.15525,0.0574999999999999,0.16525,0.3037499999999999,0.25825,0.21475,0.1164999999999999,0.1694999999999999,0.17075,0.2045,0.073,0.16525,0.1139999999999999,0.184,0.1684999999999999,0.2754999999999999,0.16625,0.2002499999999999,0.1277499999999999,0.0817499999999999,0.1387499999999999,0.2694999999999999,0.2189999999999999,0.1825,0.152,0.1755,0.1322499999999999,0.123,0.08825,0.0725,0.1639999999999999,0.14425,0.09775,0.09475,0.0707499999999999,0.05625,0.1262499999999999,0.189,0.0655,0.11325,0.0835,0.14725,0.086,0.08625,0.09425,0.0782499999999999,0.0954999999999999,0.216,0.04925,0.1004999999999999,0.0454999999999999,0.10125,0.0657499999999999,0.08975,0.059,0.1034999999999999,0.6395,0.6395,0.084,0.0762499999999999,0.1505,0.0444999999999999,0.0479999999999999,0.64975,0.0735,0.0805,0.1505,0.04275,0.0707499999999999,0.0389999999999999,0.05525,0.0389999999999999,0.05375,0.0767499999999999,0.03475,0.0797499999999999,0.05225,0.05575,0.0817499999999999,0.0812499999999999,0.0509999999999999,0.0414999999999999,0.03425
Heaven's Burning (1997),0.939,0.939,0.545,0.7895000000000001,0.939,0.8067500000000001,0.77125,0.77125,0.73725,0.545,0.57875,0.6295,0.498,0.5115,0.33125,0.7565,0.572,0.44075,0.3505,0.2957499999999999,0.84325,0.3249999999999999,0.5765,0.2837499999999999,0.32475,0.25775,0.4972499999999999,0.35275,0.67775,0.40225,0.20575,0.312,0.434,0.388,0.46125,0.3265,0.4875,0.434,0.242,0.3642499999999999,0.3139999999999999,0.665,0.2,0.2544999999999999,0.1307499999999999,0.4539999999999999,0.3994999999999999,0.2415,0.08,0.31025,0.28825,0.1945,0.304,0.1965,0.206,0.18525,0.2634999999999999,0.1465,0.39975,0.1402499999999999,0.18425,0.1014999999999999,0.31875,0.0954999999999999,0.09175,0.0722499999999999,0.2594999999999999,0.268,0.45725,0.1775,0.1375,0.09075,0.44675,0.16425,0.15475,0.5535,0.58425,0.0702499999999999,0.3179999999999999,0.0642499999999999,0.3129999999999999,0.0752499999999999,0.126,0.0687499999999999,0.486,0.255,0.11125,0.05725,0.1335,0.215,0.0247499999999999,0.32675,0.0682499999999999,0.0414999999999999,0.16175,0.1495,0.0707499999999999,0.1425,0.141,0.71075,0.0434999999999999,0.0847499999999999,0.1297499999999999,0.27925,0.235,0.1877499999999999,0.0354999999999999,0.09725,0.0534999999999999,0.05125,0.3435,0.0637499999999999,0.076,0.0232499999999999,0.09425,0.071,0.4307499999999999,0.18625,0.16975,0.087,0.028,0.20725,0.237,0.0384999999999999,0.04025,0.0792499999999999,0.131,0.0807499999999999,0.0564999999999999,0.04175,0.0807499999999999,0.2234999999999999,0.0549999999999999,0.0504999999999999,0.14775,0.03575,0.0667499999999999,0.0132499999999999,0.05275,0.10425,0.1962499999999999,0.03875,0.0605,0.0137499999999999,0.024,0.021,0.15975,0.0569999999999999,0.08775
Halloween (1978),0.9685,0.9685,0.88775,0.48575,0.8845000000000001,0.9685,0.66625,0.4165,0.6985,0.83325,0.69125,0.7625,0.7705,0.88775,0.83325,0.61625,0.46525,0.42025,0.69125,0.88775,0.8382499999999999,0.488,0.38525,0.47575,0.3585,0.57725,0.3159999999999999,0.2684999999999999,0.26225,0.48675,0.46675,0.3285,0.287,0.2534999999999999,0.1902499999999999,0.399,0.45025,0.4409999999999999,0.44475,0.26125,0.3359999999999999,0.3655,0.1312499999999999,0.208,0.40275,0.15425,0.366,0.39675,0.066,0.10975,0.2504999999999999,0.2294999999999999,0.49075,0.2185,0.1387499999999999,0.58625,0.205,0.16275,0.8680000000000001,0.1387499999999999,0.3155,0.26775,0.20625,0.1295,0.47675,0.1669999999999999,0.404,0.06,0.1362499999999999,0.398,0.508,0.17925,0.11825,0.382,0.2105,0.22125,0.1277499999999999,0.21,0.1079999999999999,0.194,0.14175,0.3107499999999999,0.52275,0.2329999999999999,0.22625,0.0802499999999999,0.12225,0.1375,0.25075,0.15025,0.093,0.23275,0.22075,0.3665,0.127,0.0954999999999999,0.1089999999999999,0.17725,0.0885,0.11725,0.0777499999999999,0.0662499999999999,0.1372499999999999,0.20575,0.1445,0.0564999999999999,0.0579999999999999,0.18275,0.0652499999999999,0.15075,0.09175,0.0817499999999999,0.2485,0.0939999999999999,0.0504999999999999,0.084,0.065,0.10075,0.05225,0.072,0.04725,0.0792499999999999,0.06175,0.06175,0.08725,0.05375,0.05075,0.0419999999999999,0.10625,0.0875,0.05375,0.0895,0.0737499999999999,0.0212499999999999,0.0857499999999999,0.0374999999999999,0.05975,0.059,0.086,0.0519999999999999,0.0745,0.0635,0.05575,0.0424999999999999,0.15,0.03525,0.0519999999999999,0.0404999999999999,0.022
Poltergeist (1982),0.90225,0.90225,0.8839999999999999,0.94475,0.55625,0.90225,0.6185,0.496,0.7705,0.58475,0.73575,0.7485,0.73525,0.8839999999999999,0.70225,0.56225,0.42925,0.55875,0.5245,0.8839999999999999,0.4629999999999999,0.94475,0.46475,0.46475,0.5315,0.74275,0.53275,0.3305,0.2674999999999999,0.425,0.1907499999999999,0.3774999999999999,0.39325,0.28625,0.202,0.50075,0.272,0.32225,0.4745,0.3834999999999999,0.34125,0.8500000000000001,0.35,0.24375,0.3505,0.20375,0.3602499999999999,0.56225,0.086,0.14325,0.2274999999999999,0.638,0.1955,0.16475,0.1972499999999999,0.8265,0.238,0.1352499999999999,0.33675,0.1972499999999999,0.286,0.20625,0.1584999999999999,0.08975,0.23775,0.24725,0.26825,0.0549999999999999,0.2734999999999999,0.306,0.8865000000000001,0.0687499999999999,0.1402499999999999,0.56875,0.245,0.1337499999999999,0.1295,0.15425,0.20925,0.175,0.239,0.206,0.27225,0.09225,0.11475,0.1169999999999999,0.1594999999999999,0.1307499999999999,0.21575,0.11525,0.145,0.242,0.2927499999999999,0.16275,0.0574999999999999,0.11625,0.1064999999999999,0.20925,0.12275,0.14475,0.0782499999999999,0.0524999999999999,0.1004999999999999,0.184,0.1465,0.0732499999999999,0.1957499999999999,0.12125,0.08925,0.14575,0.0657499999999999,0.2155,0.23425,0.73075,0.0459999999999999,0.1225,0.0637499999999999,0.0944999999999999,0.0637499999999999,0.0787499999999999,0.32425,0.139,0.11275,0.11275,0.08875,0.10525,0.174,0.0195,0.0742499999999999,0.20375,0.073,0.0989999999999999,0.0625,0.0319999999999999,0.1405,0.0419999999999999,0.03975,0.0677499999999999,0.0745,0.081,0.06,0.15625,0.03625,0.11425,0.132,0.0765,0.0534999999999999,0.0389999999999999,0.1225
"Exorcist, The (1973)",0.9355,0.907,0.9355,0.68375,0.7942499999999999,0.9355,0.37175,0.34575,0.9355,0.8125,0.907,0.9355,0.68775,0.8465,0.9355,0.8125,0.46425,0.4375,0.7769999999999999,0.8465,0.4065,0.68375,0.418,0.49075,0.853,0.3215,0.6805,0.4177499999999999,0.2987499999999999,0.38575,0.50875,0.3389999999999999,0.587,0.253,0.21625,0.2885,0.2977499999999999,0.291,0.45825,0.22975,0.3472499999999999,0.30825,0.211,0.38025,0.4135,0.1154999999999999,0.28,0.3732499999999999,0.2504999999999999,0.2185,0.22325,0.3169999999999999,0.2175,0.244,0.35175,0.6785,0.62925,0.1885,0.44025,0.18425,0.27175,0.3117499999999999,0.20475,0.14425,0.31475,0.64,0.1952499999999999,0.05425,0.0707499999999999,0.363,0.40425,0.173,0.14475,0.20675,0.15025,0.213,0.1505,0.183,0.14325,0.2085,0.132,0.513,0.17425,0.2015,0.11075,0.0514999999999999,0.1382499999999999,0.823,0.1935,0.14475,0.0785,0.1275,0.2224999999999999,0.0807499999999999,0.0414999999999999,0.1004999999999999,0.12425,0.16025,0.1579999999999999,0.1064999999999999,0.0785,0.04325,0.11075,0.1765,0.0677499999999999,0.0832499999999999,0.11275,0.28625,0.1215,0.1069999999999999,0.04175,0.0662499999999999,0.1175,0.15225,0.0439999999999999,0.1255,0.0595,0.1029999999999999,0.03225,0.065,0.1335,0.09475,0.76925,0.76925,0.0725,0.0682499999999999,0.09175,0.0464999999999999,0.0539999999999999,0.084,0.0564999999999999,0.06225,0.02975,0.03425,0.1285,0.0339999999999999,0.05775,0.04275,0.05225,0.0827499999999999,0.0277499999999999,0.1069999999999999,0.04725,0.03,0.0667499999999999,0.0449999999999999,0.0282499999999999,0.06,0.0267499999999999
"Thing, The (1982)",0.94325,0.9535,0.97025,0.92725,0.762,0.94325,0.7649999999999999,0.75125,0.92225,0.8307500000000001,0.89975,0.92225,0.97825,0.83325,0.92225,0.97825,0.397,0.535,0.60675,0.83325,0.3485,0.92725,0.7867500000000001,0.6335,0.477,0.49175,0.3077499999999999,0.3522499999999999,0.478,0.2654999999999999,0.55475,0.5135,0.348,0.4285,0.364,0.4399999999999999,0.2817499999999999,0.351,0.62525,0.22575,0.39925,0.147,0.40075,0.3169999999999999,0.2877499999999999,0.16375,0.46475,0.21875,0.16875,0.1835,0.2025,0.214,0.2957499999999999,0.1629999999999999,0.1104999999999999,0.8795,0.21125,0.1775,0.1175,0.1104999999999999,0.31375,0.2985,0.1139999999999999,0.18525,0.2425,0.18375,0.2329999999999999,0.04025,0.05375,0.51225,0.4509999999999999,0.0667499999999999,0.12275,0.2837499999999999,0.11375,0.2199999999999999,0.39475,0.3924999999999999,0.1972499999999999,0.16925,0.1104999999999999,0.40375,0.26325,0.1895,0.1345,0.12275,0.1425,0.10325,0.16325,0.1624999999999999,0.1119999999999999,0.17975,0.39275,0.34975,0.0559999999999999,0.0895,0.0842499999999999,0.3,0.12125,0.05425,0.0479999999999999,0.0339999999999999,0.09975,0.1347499999999999,0.0767499999999999,0.0584999999999999,0.0735,0.16325,0.1074999999999999,0.2654999999999999,0.1342499999999999,0.573,0.1327499999999999,0.04425,0.0454999999999999,0.118,0.0842499999999999,0.08725,0.04625,0.0974999999999999,0.04075,0.09075,0.1395,0.12075,0.08925,0.11725,0.0994999999999999,0.0464999999999999,0.04125,0.04075,0.04475,0.12025,0.3057499999999999,0.0359999999999999,0.135,0.0399999999999999,0.0424999999999999,0.17725,0.05125,0.0915,0.03075,0.17825,0.04275,0.0275,0.2614999999999999,0.0399999999999999,0.0339999999999999,0.0424999999999999,0.02
Pale Rider (1985),0.9065,0.9065,0.933,0.62375,0.73425,0.7717499999999999,0.74225,0.62375,0.85425,0.70875,0.45825,0.8029999999999999,0.5105,0.933,0.8029999999999999,0.70275,0.7622500000000001,0.56325,0.45825,0.933,0.31,0.31625,0.40325,0.57025,0.33925,0.5625,0.674,0.2027499999999999,0.357,0.534,0.39775,0.262,0.4305,0.283,0.20725,0.24675,0.23925,0.4842499999999999,0.3179999999999999,0.394,0.37825,0.269,0.18575,0.4145,0.35075,0.24325,0.48475,0.51925,0.067,0.1164999999999999,0.425,0.2015,0.33775,0.181,0.35975,0.2194999999999999,0.22025,0.20875,0.3399999999999999,0.35975,0.36275,0.4305,0.16025,0.292,0.151,0.1397499999999999,0.2425,0.1922499999999999,0.185,0.4395,0.591,0.082,0.16725,0.68375,0.2,0.31125,0.50575,0.27125,0.24575,0.17725,0.16825,0.14125,0.45175,0.0682499999999999,0.26025,0.11725,0.1614999999999999,0.17825,0.04975,0.2145,0.3552499999999999,0.1975,0.17125,0.146,0.0969999999999999,0.0964999999999999,0.16175,0.141,0.1445,0.1445,0.0529999999999999,0.03825,0.1327499999999999,0.1337499999999999,0.177,0.1629999999999999,0.0895,0.1952499999999999,0.10675,0.3309999999999999,0.11575,0.204,0.3235,0.1714999999999999,0.0672499999999999,0.1694999999999999,0.1425,0.082,0.04575,0.085,0.0775,0.09375,0.0857499999999999,0.065,0.1262499999999999,0.1589999999999999,0.0722499999999999,0.03875,0.0737499999999999,0.0964999999999999,0.0404999999999999,0.145,0.183,0.03275,0.17225,0.0509999999999999,0.087,0.2,0.0255,0.06075,0.0742499999999999,0.11425,0.0549999999999999,0.05925,0.0847499999999999,0.1942499999999999,0.0314999999999999,0.02975,0.0662499999999999
Excalibur (1981),0.88025,0.6395,0.918,0.7842499999999999,0.77475,0.88025,0.40825,0.38175,0.758,0.8394999999999999,0.66475,0.63825,0.38175,0.64225,0.7425,0.68,0.65625,0.4639999999999999,0.66475,0.62,0.5265,0.7842499999999999,0.29725,0.62,0.80575,0.27425,0.976,0.2837499999999999,0.25425,0.32375,0.5195,0.6995,0.614,0.267,0.2,0.286,0.33075,0.183,0.43325,0.20825,0.34175,0.216,0.31375,0.3465,0.286,0.27175,0.3169999999999999,0.36175,0.2085,0.12225,0.11375,0.2249999999999999,0.3107499999999999,0.2259999999999999,0.687,0.25925,0.257,0.7805,0.153,0.845,0.15925,0.45675,0.145,0.804,0.1059999999999999,0.15325,0.2095,0.05875,0.09325,0.18075,0.29225,0.0635,0.1185,0.0959999999999999,0.14425,0.16675,0.10175,0.17425,0.254,0.154,0.11775,0.1885,0.09375,0.65075,0.073,0.2554999999999999,0.1332499999999999,0.10725,0.1805,0.0815,0.3065,0.0885,0.32175,0.0697499999999999,0.0539999999999999,0.1064999999999999,0.09025,0.1367499999999999,0.17225,0.143,0.0857499999999999,0.04525,0.084,0.2385,0.0642499999999999,0.34025,0.067,0.143,0.3105,0.366,0.0287499999999999,0.081,0.0755,0.1175,0.0802499999999999,0.19,0.0939999999999999,0.089,0.0802499999999999,0.0635,0.0712499999999999,0.0584999999999999,0.2254999999999999,0.156,0.05575,0.154,0.0852499999999999,0.0499999999999999,0.03575,0.05425,0.04875,0.04925,0.0429999999999999,0.0692499999999999,0.0705,0.0399999999999999,0.0494999999999999,0.04925,0.026,0.21575,0.03225,0.22225,0.0285,0.061,0.03325,0.04475,0.0389999999999999,0.0275,0.04625
Goldfinger (1964),0.906,0.906,0.906,0.94225,0.9895,0.906,0.94225,0.94225,0.8687499999999999,0.488,0.22375,0.6155,0.9895,0.788,0.62725,0.65625,0.60375,0.50475,0.36175,0.788,0.96125,0.532,0.4982499999999999,0.6655,0.6335,0.76325,0.353,0.3934999999999999,0.271,0.309,0.50775,0.21325,0.216,0.287,0.41725,0.25125,0.7195,0.59725,0.3279999999999999,0.428,0.3405,0.33875,0.2055,0.1915,0.3135,0.3465,0.26575,0.5795,0.03225,0.183,0.3385,0.3107499999999999,0.3934999999999999,0.258,0.174,0.33225,0.143,0.8225,0.4932499999999999,0.8225,0.46875,0.21775,0.33225,0.1614999999999999,0.14475,0.17475,0.22875,0.14825,0.1357499999999999,0.206,0.2995,0.076,0.3742499999999999,0.3405,0.06,0.16575,0.20775,0.09875,0.14725,0.10475,0.1405,0.2925,0.193,0.1039999999999999,0.2504999999999999,0.1059999999999999,0.10675,0.203,0.062,0.1689999999999999,0.1835,0.3295,0.3225,0.1292499999999999,0.18175,0.09125,0.1375,0.243,0.1322499999999999,0.1064999999999999,0.07,0.0394999999999999,0.12025,0.1362499999999999,0.258,0.08925,0.03675,0.1019999999999999,0.2025,0.082,0.0534999999999999,0.12325,0.05875,0.0772499999999999,0.177,0.16175,0.12475,0.086,0.0677499999999999,0.10975,0.11625,0.0835,0.05525,0.0675,0.11025,0.14825,0.0705,0.0287499999999999,0.0767499999999999,0.05225,0.03875,0.1305,0.022,0.05425,0.1785,0.03325,0.0682499999999999,0.744,0.079,0.10775,0.05675,0.1275,0.04025,0.09475,0.1235,0.06,0.1004999999999999,0.03325,0.04375
RoboCop (1987),0.98525,0.98525,0.9505,0.9775,0.98525,0.744,0.9775,0.9775,0.8242499999999999,0.8115000000000001,0.9235,0.8260000000000001,0.7762500000000001,0.8242499999999999,0.63625,0.75325,0.536,0.8274999999999999,0.2794999999999999,0.7865,0.51,0.994,0.9965,0.7865,0.3794999999999999,0.6,0.40475,0.706,0.66775,0.48175,0.4952499999999999,0.39675,0.397,0.4805,0.7065,0.39125,0.528,0.40025,0.484,0.1302499999999999,0.34025,0.22575,0.17675,0.34475,0.25875,0.611,0.368,0.3665,0.65075,0.29525,0.1435,0.1435,0.1624999999999999,0.2254999999999999,0.1317499999999999,0.70225,0.13,0.1014999999999999,0.1609999999999999,0.08975,0.18,0.11625,0.142,0.09925,0.22575,0.8382499999999999,0.303,0.0645,0.21275,0.3419999999999999,0.8905000000000001,0.074,0.12275,0.3209999999999999,0.064,0.11325,0.1295,0.14975,0.1215,0.1175,0.18425,0.1967499999999999,0.1272499999999999,0.31625,0.1367499999999999,0.524,0.138,0.194,0.0444999999999999,0.11075,0.21025,0.09925,0.2309999999999999,0.23475,0.0695,0.1382499999999999,0.0615,0.2005,0.09175,0.09275,0.091,0.086,0.084,0.1069999999999999,0.299,0.1257499999999999,0.09275,0.08775,0.1639999999999999,0.063,0.0959999999999999,0.0632499999999999,0.063,0.0672499999999999,0.06225,0.091,0.0855,0.0875,0.069,0.3115,0.0399999999999999,0.09325,0.0544999999999999,0.0434999999999999,0.14675,0.0747499999999999,0.0662499999999999,0.024,0.215,0.0544999999999999,0.0857499999999999,0.1029999999999999,0.0697499999999999,0.04575,0.079,0.04375,0.2007499999999999,0.146,0.0994999999999999,0.0672499999999999,0.10525,0.21725,0.1139999999999999,0.09475,0.03525,0.027,0.04125,0.031,0.0255
