movieId,islam,culture clash,runaway,greed,independent film,documentary,weird,betrayal,drama,original,good,melancholic,wartime,prejudice,drinking,mentor,catastrophe,dialogue,surveillance,pornography,light,vengeance,censorship,adaptation,internet,predictable,life philosophy,first contact,life & death,weapons,fun movie,oil,death,period piece,not funny,absurd,sacrifice,quirky,women,chase,very funny,creativity,fantasy world,unlikely friendships,nudity (full frontal - brief),classic car,dysfunctional family,queer,childhood,california,transformation,family,british,atheism,sexy,stereotypes,multiple storylines,fight scenes,doctors,teen movie,workplace,alternate history,underrated,addiction,film noir,small town,hotel,computer animation,new jersey,irish accent,survival,writers,nudity (topless - brief),hospital,race,god,good music,alter ego,texas,interracial romance,road movie,potential oscar nom,lawyer,1930s,prison,memory,best of 2005,too long,farce,blindness,bollywood,brothers,divorce,radio,wine,indians,wilderness,directorial debut,tokyo,stand-up comedy,hip hop,dreams,pulp,camp,rebellion,80s,reality tv,ensemble cast,awesome soundtrack,cancer,simple,made for tv,russian,new york city,adoption,foul language,mad scientist,kick-butt women,san francisco,finnish,notable nudity,hunting,island,stoner movie,prostitution,french,nudity (rear),australia,graphic novel,kidnapping,father daughter relationship,desert,los angeles,homeless,too short,time,shopping,robert downey jr,snakes,fashion,unlikeable characters,goth,immortality,trilogy,ghosts/afterlife,single father,no plot,buddy movie,remake
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",0.53925,0.6395,0.73275,0.7405,0.4945,0.8527499999999999,0.86625,0.62625,0.6395,0.65625,0.62625,0.7757499999999999,0.7395,0.4835,0.5615,0.40575,0.4237499999999999,0.62625,0.5445,0.4265,0.4902499999999999,0.3745,0.52375,0.398,0.1895,0.32675,0.51575,0.32675,0.67725,0.20575,0.16875,0.1044999999999999,0.93,0.24075,0.3425,0.33325,0.10025,0.539,0.3572499999999999,0.3165,0.2259999999999999,0.3315,0.29925,0.2135,0.2704999999999999,0.3495,0.15825,0.23875,0.1927499999999999,0.1922499999999999,0.2997499999999999,0.10725,0.18375,0.179,0.23875,0.1347499999999999,0.15525,0.18075,0.14525,0.11175,0.28075,0.0662499999999999,0.21975,0.23475,0.3115,0.273,0.1825,0.144,0.29825,0.1119999999999999,0.1425,0.13,0.0499999999999999,0.20425,0.16175,0.1405,0.3045,0.16825,0.121,0.14675,0.1044999999999999,0.0354999999999999,0.1355,0.10225,0.533,0.0785,0.18375,0.0732499999999999,0.146,0.183,0.0837499999999999,0.092,0.1694999999999999,0.04875,0.14725,0.0632499999999999,0.125,0.1337499999999999,0.1164999999999999,0.1089999999999999,0.0812499999999999,0.18625,0.10825,0.52675,0.064,0.0434999999999999,0.0825,0.05025,0.08875,0.05925,0.12125,0.05725,0.0524999999999999,0.1079999999999999,0.1415,0.0314999999999999,0.08625,0.17125,0.0707499999999999,0.0785,0.0672499999999999,0.14325,0.151,0.0865,0.0645,0.10675,0.05625,0.059,0.0394999999999999,0.0857499999999999,0.09325,0.0534999999999999,0.0379999999999999,0.0959999999999999,0.0349999999999999,0.04875,0.05175,0.05275,0.06025,0.1175,0.06225,0.04175,0.0469999999999999,0.03125,0.1029999999999999,0.019,0.0479999999999999,0.03075,0.018
"Contender, The (2000)",0.99675,0.8347500000000001,0.73775,0.8174999999999999,0.731,0.05025,0.8347500000000001,0.8174999999999999,0.8347500000000001,0.7275,0.8347500000000001,0.59325,0.731,0.48,0.409,0.54625,0.6285,0.6655,0.73875,0.4715,0.46425,0.4187499999999999,0.4715,0.35575,0.33875,0.39,0.36375,0.39,0.25775,0.349,0.4575,0.22525,0.22725,0.18275,0.35075,0.31025,0.48,0.2465,0.66125,0.3635,0.253,0.25975,0.301,0.2475,0.33875,0.26425,0.27325,0.2065,0.1932499999999999,0.305,0.2835,0.262,0.26925,0.3199999999999999,0.46075,0.5015,0.18225,0.22275,0.1775,0.4225,0.188,0.3035,0.3275,0.1639999999999999,0.10675,0.17625,0.16825,0.1895,0.237,0.16675,0.16225,0.414,0.1332499999999999,0.139,0.17125,0.1392499999999999,0.20625,0.21125,0.0795,0.18525,0.1235,0.092,0.2269999999999999,0.1325,0.0865,0.0732499999999999,0.17675,0.088,0.1185,0.16075,0.1405,0.0939999999999999,0.20925,0.2385,0.092,0.1277499999999999,0.126,0.1039999999999999,0.0895,0.0875,0.0785,0.0745,0.26775,0.11125,0.134,0.0842499999999999,0.0842499999999999,0.3924999999999999,0.10475,0.0635,0.139,0.08775,0.05675,0.1104999999999999,0.0737499999999999,0.1952499999999999,0.0954999999999999,0.175,0.1074999999999999,0.031,0.09825,0.078,0.14825,0.093,0.1034999999999999,0.04725,0.1265,0.05175,0.05325,0.066,0.0925,0.1124999999999999,0.075,0.0374999999999999,0.0544999999999999,0.0449999999999999,0.075,0.1322499999999999,0.18025,0.0662499999999999,0.1059999999999999,0.04525,0.0424999999999999,0.05025,0.0605,0.078,0.11675,0.04175,0.04475
One Day in September (1999),0.7855000000000001,0.8532500000000001,0.8532500000000001,0.7967500000000001,0.685,0.8905000000000001,0.7982499999999999,0.7967500000000001,0.6505,0.78575,0.61075,0.62725,0.921,0.6305,0.6305,0.712,0.50675,0.506,0.776,0.4,0.54225,0.661,0.3615,0.44425,0.23075,0.249,0.31925,0.188,0.4375,0.41625,0.3027499999999999,0.33425,0.2314999999999999,0.5375,0.3525,0.34875,0.31025,0.3735,0.1945,0.4639999999999999,0.38525,0.3199999999999999,0.23325,0.27425,0.4345,0.388,0.3894999999999999,0.32775,0.3245,0.262,0.25325,0.4087499999999999,0.34175,0.2925,0.34125,0.27975,0.198,0.295,0.15075,0.1594999999999999,0.16925,0.25775,0.29925,0.24125,0.1614999999999999,0.15625,0.20825,0.174,0.1714999999999999,0.2405,0.205,0.12275,0.1905,0.22225,0.1684999999999999,0.244,0.2524999999999999,0.11225,0.16425,0.1922499999999999,0.1495,0.15275,0.09,0.17575,0.21475,0.21875,0.20325,0.128,0.2085,0.11425,0.4415,0.1907499999999999,0.2015,0.1262499999999999,0.21775,0.1402499999999999,0.1164999999999999,0.15325,0.09775,0.1265,0.1355,0.1019999999999999,0.118,0.17325,0.18675,0.1714999999999999,0.11275,0.143,0.2524999999999999,0.05875,0.0807499999999999,0.11375,0.1714999999999999,0.064,0.1372499999999999,0.1745,0.0605,0.064,0.09575,0.0642499999999999,0.2365,0.1945,0.071,0.0775,0.1034999999999999,0.10925,0.10425,0.10325,0.0574999999999999,0.5685,0.1927499999999999,0.09225,0.0717499999999999,0.0424999999999999,0.0404999999999999,0.05275,0.03125,0.04725,0.0574999999999999,0.065,0.0647499999999999,0.024,0.0369999999999999,0.03475,0.0389999999999999,0.03575,0.0509999999999999,0.0697499999999999,0.0157499999999999
Triumph of the Will (Triumph des Willens) (1934),0.979,0.6785,0.9365,0.66325,0.979,0.72375,0.74875,0.8045,0.6395,0.715,0.6395,0.74875,0.979,0.6575,0.651,0.38275,0.47,0.714,0.23775,0.718,0.39625,0.5,0.718,0.32775,0.14925,0.3065,0.33375,0.21125,0.24925,0.15675,0.2289999999999999,0.1252499999999999,0.2385,0.8045,0.3419999999999999,0.279,0.1937499999999999,0.1982499999999999,0.21875,0.22575,0.36175,0.27225,0.1815,0.193,0.218,0.2355,0.1947499999999999,0.29125,0.21425,0.1785,0.257,0.15225,0.26075,0.16325,0.24825,0.1644999999999999,0.2664999999999999,0.2175,0.1144999999999999,0.16975,0.10325,0.128,0.134,0.10525,0.651,0.1599999999999999,0.4367499999999999,0.1455,0.0875,0.1644999999999999,0.1639999999999999,0.08975,0.08825,0.0682499999999999,0.1574999999999999,0.16975,0.2017499999999999,0.121,0.0964999999999999,0.1902499999999999,0.11975,0.0665,0.05175,0.7865,0.0767499999999999,0.1699999999999999,0.1139999999999999,0.26925,0.176,0.1332499999999999,0.085,0.1079999999999999,0.16725,0.11675,0.04625,0.15875,0.1589999999999999,0.16325,0.131,0.0579999999999999,0.03575,0.1355,0.1119999999999999,0.35875,0.1362499999999999,0.06125,0.09175,0.08825,0.1129999999999999,0.03275,0.17225,0.0667499999999999,0.1967499999999999,0.0632499999999999,0.05125,0.0519999999999999,0.0989999999999999,0.10925,0.0777499999999999,0.22475,0.1315,0.09125,0.149,0.15175,0.05675,0.09575,0.05075,0.0484999999999999,0.05975,0.0324999999999999,0.0469999999999999,0.04925,0.0579999999999999,0.0225,0.0504999999999999,0.0875,0.03875,0.0534999999999999,0.0969999999999999,0.0795,0.0212499999999999,0.04775,0.0727499999999999,0.0262499999999999,0.0257499999999999,0.02,0.0722499999999999,0.0379999999999999,0.0147499999999999
Bread and Roses (2000),0.98975,0.7889999999999999,0.7757499999999999,0.7889999999999999,0.924,0.60025,0.65375,0.7889999999999999,0.7757499999999999,0.57625,0.479,0.584,0.8087500000000001,0.44825,0.503,0.482,0.4275,0.40425,0.152,0.46275,0.649,0.2465,0.1292499999999999,0.295,0.208,0.16325,0.2835,0.1815,0.22475,0.15375,0.216,0.10825,0.1059999999999999,0.1855,0.353,0.2299999999999999,0.2309999999999999,0.53625,0.70225,0.1735,0.2654999999999999,0.242,0.26675,0.584,0.149,0.192,0.4752499999999999,0.34775,0.238,0.49875,0.197,0.395,0.54425,0.19,0.18375,0.53125,0.2055,0.16325,0.077,0.1699999999999999,0.8732500000000001,0.08975,0.1265,0.1385,0.0857499999999999,0.192,0.14075,0.1624999999999999,0.298,0.134,0.37975,0.387,0.2005,0.14775,0.14975,0.03,0.13,0.0655,0.1039999999999999,0.22775,0.152,0.0717499999999999,0.4875,0.16825,0.0685,0.092,0.02975,0.10675,0.1307499999999999,0.061,0.34975,0.2219999999999999,0.1024999999999999,0.2284999999999999,0.09625,0.11675,0.0845,0.148,0.145,0.08975,0.2475,0.10875,0.10475,0.0429999999999999,0.12425,0.0354999999999999,0.06,0.1912499999999999,0.0697499999999999,0.09975,0.0935,0.0434999999999999,0.05475,0.0579999999999999,0.121,0.1315,0.04425,0.1287499999999999,0.0272499999999999,0.08925,0.074,0.0842499999999999,0.09175,0.04475,0.15725,0.0657499999999999,0.1265,0.16425,0.0374999999999999,0.04325,0.0632499999999999,0.0215,0.40725,0.0785,0.0404999999999999,0.0175,0.0775,0.1267499999999999,0.0215,0.018,0.124,0.0217499999999999,0.0354999999999999,0.0329999999999999,0.028,0.1525,0.0349999999999999,0.0185,0.0157499999999999
Lumumba (2000),0.9875,0.74375,0.982,0.7677499999999999,0.982,0.6965,0.65575,0.70075,0.6565,0.627,0.6565,0.7677499999999999,0.4375,0.653,0.67625,0.7722500000000001,0.412,0.36375,0.63075,0.60825,0.6565,0.59625,0.8165,0.38175,0.143,0.1405,0.22975,0.1942499999999999,0.21075,0.12175,0.0752499999999999,0.2075,0.20475,0.70075,0.38175,0.2254999999999999,0.25275,0.3425,0.2185,0.144,0.1845,0.1059999999999999,0.2319999999999999,0.3229999999999999,0.33425,0.1735,0.1235,0.3575,0.1855,0.059,0.33125,0.0765,0.087,0.0675,0.1277499999999999,0.084,0.1887499999999999,0.14925,0.0772499999999999,0.288,0.11925,0.1069999999999999,0.141,0.1377499999999999,0.552,0.18325,0.17825,0.1169999999999999,0.146,0.2017499999999999,0.0282499999999999,0.123,0.0414999999999999,0.1159999999999999,0.05875,0.22725,0.0885,0.05675,0.11125,0.073,0.1149999999999999,0.0735,0.0444999999999999,0.14,0.09925,0.0762499999999999,0.09575,0.11425,0.213,0.0349999999999999,0.50575,0.2,0.0444999999999999,0.0344999999999999,0.21775,0.12275,0.1295,0.09,0.2135,0.11125,0.2925,0.20425,0.10125,0.1957499999999999,0.1912499999999999,0.06,0.0182499999999999,0.03925,0.0642499999999999,0.0369999999999999,0.131,0.1475,0.3355,0.0282499999999999,0.153,0.0222499999999999,0.05425,0.0832499999999999,0.0235,0.4257499999999999,0.079,0.05925,0.0925,0.15525,0.04675,0.0895,0.0499999999999999,0.205,0.03275,0.04475,0.0464999999999999,0.0285,0.025,0.04475,0.0245,0.03525,0.015,0.0745,0.0142499999999999,0.0157499999999999,0.0287499999999999,0.0235,0.0715,0.0282499999999999,0.0255,0.02,0.10725,0.0132499999999999,0.0055
Colonel Redl (Oberst Redl) (1985),0.92475,0.8327500000000001,0.92475,0.8585,0.99125,0.53875,0.855,0.80525,0.8327500000000001,0.56,0.8327500000000001,0.99125,0.8552500000000001,0.26725,0.99125,0.7849999999999999,0.3934999999999999,0.638,0.64475,0.7065,0.437,0.59925,0.51025,0.37075,0.04925,0.27375,0.3764999999999999,0.2219999999999999,0.26825,0.1525,0.0767499999999999,0.0692499999999999,0.63675,0.80525,0.36,0.48875,0.122,0.61575,0.2294999999999999,0.18725,0.2269999999999999,0.0827499999999999,0.1034999999999999,0.398,0.34775,0.16175,0.288,0.5905,0.14525,0.11075,0.1604999999999999,0.0394999999999999,0.4187499999999999,0.1059999999999999,0.434,0.0835,0.1385,0.119,0.1277499999999999,0.0782499999999999,0.29825,0.1445,0.05775,0.5075,0.533,0.10225,0.399,0.091,0.1975,0.33225,0.05275,0.5905,0.5355,0.21,0.0145,0.1059999999999999,0.1569999999999999,0.09325,0.16725,0.0974999999999999,0.1435,0.03175,0.1297499999999999,0.244,0.1337499999999999,0.297,0.0155,0.3017499999999999,0.1014999999999999,0.0519999999999999,0.1525,0.14425,0.2997499999999999,0.18175,0.0539999999999999,0.0205,0.0232499999999999,0.05625,0.146,0.20975,0.03375,0.0832499999999999,0.11125,0.04175,0.374,0.0595,0.0295,0.1327499999999999,0.0755,0.093,0.04075,0.0954999999999999,0.806,0.0295,0.031,0.0125,0.0865,0.05775,0.016,0.25925,0.1019999999999999,0.0127499999999999,0.0444999999999999,0.191,0.283,0.08,0.34175,0.0539999999999999,0.0107499999999999,0.0605,0.0185,0.27675,0.0722499999999999,0.0389999999999999,0.0117499999999999,0.064,0.0172499999999999,0.0632499999999999,0.017,0.0235,0.0172499999999999,0.0579999999999999,0.0484999999999999,0.17175,0.023,0.0175,0.1485,0.0195,0.0067499999999999
"Atomic Cafe, The (1982)",0.9575,0.8487499999999999,0.926,0.7565,0.9575,0.94125,0.72875,0.8065,0.7565,0.8207500000000001,0.7565,0.7629999999999999,0.9575,0.50825,0.55175,0.384,0.5375,0.48175,0.43725,0.44075,0.62525,0.5535,0.44075,0.385,0.46425,0.5375,0.23025,0.5375,0.2194999999999999,0.86775,0.4855,0.26625,0.434,0.8065,0.31475,0.51825,0.35775,0.628,0.22675,0.306,0.5555,0.263,0.2375,0.2135,0.26675,0.24025,0.43025,0.3097499999999999,0.241,0.24675,0.3149999999999999,0.3007499999999999,0.3505,0.15275,0.3462499999999999,0.1644999999999999,0.4845,0.20575,0.1099999999999999,0.15875,0.24025,0.24425,0.235,0.10725,0.46875,0.209,0.239,0.1937499999999999,0.1887499999999999,0.2967499999999999,0.2584999999999999,0.0925,0.2339999999999999,0.1262499999999999,0.1912499999999999,0.1079999999999999,0.23625,0.1895,0.156,0.10275,0.16925,0.04675,0.0354999999999999,0.15325,0.10875,0.303,0.1825,0.0792499999999999,0.3379999999999999,0.09975,0.09125,0.11675,0.082,0.33475,0.08,0.1009999999999999,0.17225,0.16525,0.20775,0.0775,0.09525,0.0847499999999999,0.1385,0.1967499999999999,0.25025,0.12425,0.0842499999999999,0.1402499999999999,0.14825,0.21775,0.1325,0.10825,0.1714999999999999,0.14325,0.08825,0.10025,0.134,0.0767499999999999,0.09475,0.12075,0.1099999999999999,0.077,0.3804999999999999,0.1584999999999999,0.0519999999999999,0.1004999999999999,0.09975,0.0832499999999999,0.03775,0.065,0.0795,0.23625,0.0647499999999999,0.0682499999999999,0.04025,0.0735,0.11975,0.03825,0.0677499999999999,0.0499999999999999,0.0499999999999999,0.05125,0.04875,0.03825,0.04325,0.0172499999999999,0.0514999999999999,0.0305,0.0145
Z (1969),0.98575,0.9825,0.8915,0.91975,0.9765,0.5535,0.9825,0.96125,0.92125,0.774,0.95225,0.9825,0.51325,0.3612499999999999,0.9765,0.66325,0.53875,0.6285,0.96125,0.4097499999999999,0.614,0.55575,0.4097499999999999,0.55425,0.15625,0.18625,0.2644999999999999,0.17325,0.2155,0.3565,0.2239999999999999,0.21,0.396,0.4315,0.379,0.4735,0.3612499999999999,0.269,0.2095,0.48075,0.2867499999999999,0.16675,0.247,0.31725,0.3017499999999999,0.27725,0.17925,0.21775,0.2214999999999999,0.1892499999999999,0.31125,0.0815,0.3255,0.05425,0.25275,0.075,0.1755,0.15175,0.3225,0.1029999999999999,0.1305,0.10475,0.1945,0.1659999999999999,0.3027499999999999,0.1755,0.26875,0.11625,0.1649999999999999,0.2002499999999999,0.06225,0.151,0.2027499999999999,0.416,0.1609999999999999,0.04075,0.2035,0.1395,0.1164999999999999,0.0647499999999999,0.26375,0.1267499999999999,0.205,0.1375,0.11125,0.1307499999999999,0.143,0.1312499999999999,0.17025,0.132,0.1445,0.121,0.092,0.1114999999999999,0.09525,0.1375,0.1019999999999999,0.11275,0.12025,0.09775,0.065,0.09375,0.21675,0.1019999999999999,0.14,0.083,0.1897499999999999,0.09275,0.0969999999999999,0.0419999999999999,0.1044999999999999,0.0707499999999999,0.2329999999999999,0.05725,0.1332499999999999,0.04375,0.04825,0.05975,0.0735,0.0777499999999999,0.077,0.0974999999999999,0.08,0.1425,0.0795,0.30725,0.10725,0.1415,0.03125,0.1372499999999999,0.03625,0.0954999999999999,0.03025,0.05375,0.0305,0.04975,0.0177499999999999,0.0667499999999999,0.021,0.0217499999999999,0.0287499999999999,0.03575,0.03425,0.04425,0.03925,0.017,0.0775,0.0222499999999999,0.0102499999999999
"Trials of Henry Kissinger, The (2002)",0.9795,0.91725,0.8400000000000001,0.91725,0.93125,0.94375,0.62375,0.9625,0.6625,0.81525,0.7755000000000001,0.69125,0.93125,0.38075,0.48075,0.5195,0.4495,0.44475,0.9625,0.4825,0.48075,0.49675,0.397,0.978,0.3249999999999999,0.1897499999999999,0.2485,0.16275,0.20475,0.6675,0.2125,0.396,0.52825,0.6005,0.36075,0.34575,0.237,0.4077499999999999,0.5235,0.27675,0.236,0.264,0.32425,0.212,0.188,0.2465,0.22525,0.35075,0.1084999999999999,0.287,0.23625,0.10425,0.4579999999999999,0.09975,0.66375,0.27,0.252,0.1897499999999999,0.091,0.1367499999999999,0.3305,0.15275,0.38325,0.23025,0.14925,0.154,0.22175,0.18175,0.295,0.24675,0.0939999999999999,0.14575,0.27775,0.0857499999999999,0.16175,0.062,0.12475,0.173,0.1089999999999999,0.11025,0.2309999999999999,0.09175,0.1059999999999999,0.14475,0.1275,0.1134999999999999,0.087,0.09325,0.138,0.1059999999999999,0.077,0.1375,0.1485,0.09425,0.18725,0.10025,0.0735,0.2007499999999999,0.09025,0.10575,0.1099999999999999,0.0847499999999999,0.1589999999999999,0.28075,0.198,0.14975,0.03775,0.10525,0.0974999999999999,0.37725,0.0564999999999999,0.12425,0.09825,0.27325,0.0584999999999999,0.064,0.0574999999999999,0.0735,0.1054999999999999,0.119,0.23075,0.05325,0.03375,0.08625,0.0682499999999999,0.0837499999999999,0.1282499999999999,0.0509999999999999,0.078,0.57025,0.0647499999999999,0.0615,0.05675,0.04175,0.076,0.0722499999999999,0.0519999999999999,0.1255,0.05025,0.295,0.0359999999999999,0.15825,0.0499999999999999,0.04525,0.0414999999999999,0.03375,0.05775,0.04025,0.022
Bloody Sunday (2002),0.8812500000000001,0.81375,0.8812500000000001,0.71825,0.8812500000000001,0.7475,0.7797499999999999,0.8545,0.81375,0.8347500000000001,0.71825,0.68075,0.5755,0.879,0.77125,0.4345,0.4965,0.8240000000000001,0.4255,0.509,0.46275,0.8465,0.4137499999999999,0.45025,0.32125,0.17725,0.3117499999999999,0.1982499999999999,0.355,0.64025,0.1377499999999999,0.0895,0.4399999999999999,0.8545,0.3884999999999999,0.1875,0.3199999999999999,0.35375,0.1995,0.3924999999999999,0.25725,0.2175,0.2284999999999999,0.2334999999999999,0.2244999999999999,0.1505,0.24425,0.31575,0.1922499999999999,0.25975,0.26475,0.215,0.84575,0.195,0.3612499999999999,0.26075,0.37625,0.2085,0.1942499999999999,0.14175,0.13,0.1257499999999999,0.26825,0.153,0.2977499999999999,0.21325,0.2744999999999999,0.1435,0.1515,0.949,0.145,0.1714999999999999,0.192,0.2259999999999999,0.0969999999999999,0.0725,0.21,0.16925,0.1144999999999999,0.1094999999999999,0.093,0.2977499999999999,0.0787499999999999,0.1634999999999999,0.1664999999999999,0.2594999999999999,0.20375,0.10725,0.2604999999999999,0.1255,0.08675,0.1262499999999999,0.081,0.069,0.0429999999999999,0.1372499999999999,0.1455,0.15775,0.1272499999999999,0.05625,0.1545,0.1315,0.1255,0.132,0.21925,0.10575,0.0845,0.14325,0.2012499999999999,0.04575,0.0797499999999999,0.1835,0.084,0.0959999999999999,0.09575,0.10025,0.1104999999999999,0.1907499999999999,0.0777499999999999,0.0735,0.0692499999999999,0.077,0.10575,0.09075,0.08675,0.0795,0.0742499999999999,0.23325,0.1144999999999999,0.0514999999999999,0.04775,0.0504999999999999,0.0584999999999999,0.0394999999999999,0.03,0.04025,0.0732499999999999,0.0852499999999999,0.06,0.0855,0.0845,0.0944999999999999,0.04225,0.0785,0.03425,0.0454999999999999,0.0384999999999999,0.0539999999999999,0.0207499999999999
Bowling for Columbine (2002),0.9545,0.96025,0.96025,0.96025,0.949,0.9635,0.96025,0.96925,0.96025,0.8202499999999999,0.7982499999999999,0.9155,0.949,0.8025,0.732,0.4315,0.4845,0.554,0.64675,0.68375,0.54925,0.96925,0.68375,0.4065,0.4325,0.2495,0.3692499999999999,0.21,0.4685,0.8334999999999999,0.5755,0.24275,0.806,0.25175,0.284,0.62475,0.34475,0.4065,0.4485,0.283,0.44175,0.2897499999999999,0.26025,0.27475,0.28425,0.253,0.2455,0.3375,0.2189999999999999,0.24925,0.263,0.414,0.34775,0.24075,0.37725,0.54,0.3585,0.2105,0.156,0.32675,0.2145,0.21425,0.29,0.2855,0.11925,0.1895,0.15325,0.20675,0.174,0.17025,0.1144999999999999,0.11875,0.15125,0.3007499999999999,0.2249999999999999,0.0954999999999999,0.142,0.1785,0.186,0.1932499999999999,0.18425,0.14875,0.18225,0.1275,0.12375,0.1205,0.2022499999999999,0.20475,0.294,0.15775,0.142,0.15125,0.1307499999999999,0.1044999999999999,0.1629999999999999,0.12275,0.1099999999999999,0.1825,0.1139999999999999,0.10475,0.1699999999999999,0.10875,0.18325,0.1154999999999999,0.21275,0.0675,0.4395,0.0785,0.1397499999999999,0.15975,0.1352499999999999,0.05825,0.04825,0.1397499999999999,0.15125,0.16625,0.05925,0.10425,0.0665,0.0489999999999999,0.09275,0.2005,0.1094999999999999,0.10425,0.0645,0.063,0.05875,0.18175,0.1967499999999999,0.086,0.0725,0.10225,0.11575,0.0842499999999999,0.10775,0.05125,0.11225,0.04225,0.10125,0.0855,0.06025,0.1425,0.0394999999999999,0.04225,0.0737499999999999,0.0314999999999999,0.03975,0.0642499999999999,0.0265
Fidel (2001),0.993,0.9845,0.94275,0.74975,0.9845,0.92,0.7655000000000001,0.612,0.7075,0.61875,0.6595,0.74975,0.92625,0.79775,0.6595,0.54025,0.4287499999999999,0.4217499999999999,0.50775,0.75875,0.6595,0.384,0.693,0.4449999999999999,0.152,0.17175,0.3419999999999999,0.18375,0.4559999999999999,0.14275,0.26725,0.483,0.3385,0.58175,0.39,0.1965,0.2249999999999999,0.44325,0.67175,0.16875,0.523,0.1805,0.2465,0.3229999999999999,0.4499999999999999,0.24625,0.28625,0.533,0.3245,0.11475,0.203,0.1689999999999999,0.26125,0.15,0.4257499999999999,0.252,0.264,0.14825,0.063,0.39575,0.10275,0.1785,0.1972499999999999,0.419,0.14975,0.0717499999999999,0.32525,0.1505,0.11025,0.10225,0.0509999999999999,0.15425,0.476,0.1024999999999999,0.2025,0.05975,0.2259999999999999,0.1689999999999999,0.1382499999999999,0.393,0.17525,0.3532499999999999,0.264,0.3107499999999999,0.4245,0.129,0.03425,0.1594999999999999,0.1064999999999999,0.0645,0.0979999999999999,0.1589999999999999,0.1569999999999999,0.1917499999999999,0.0675,0.592,0.0414999999999999,0.182,0.085,0.1265,0.18525,0.0732499999999999,0.1395,0.12325,0.1895,0.0287499999999999,0.0559999999999999,0.0802499999999999,0.2259999999999999,0.16825,0.1277499999999999,0.0237499999999999,0.2175,0.15575,0.1089999999999999,0.0414999999999999,0.0549999999999999,0.09875,0.0667499999999999,0.20725,0.677,0.10625,0.268,0.1599999999999999,0.1545,0.175,0.1917499999999999,0.0605,0.2704999999999999,0.03875,0.0564999999999999,0.0225,0.0354999999999999,0.0097499999999999,0.0192499999999999,0.0195,0.21325,0.03675,0.1335,0.05975,0.0242499999999999,0.04275,0.0165,0.0384999999999999,0.0394999999999999,0.016,0.0157499999999999,0.0185,0.009
Missing (1982),0.9865,0.948,0.8965000000000001,0.948,0.7585,0.1215,0.7617499999999999,0.948,0.8965000000000001,0.65275,0.8680000000000001,0.7585,0.70175,0.3532499999999999,0.69075,0.664,0.4905,0.4237499999999999,0.8680000000000001,0.405,0.62575,0.5625,0.35075,0.55125,0.189,0.2304999999999999,0.30025,0.256,0.60625,0.35275,0.1875,0.25,0.44675,0.4205,0.364,0.3774999999999999,0.504,0.2005,0.515,0.3652499999999999,0.23675,0.141,0.185,0.23875,0.427,0.3914999999999999,0.4639999999999999,0.1545,0.3135,0.21575,0.369,0.28,0.182,0.0865,0.1425,0.368,0.155,0.188,0.21475,0.1245,0.1659999999999999,0.182,0.26725,0.0665,0.1114999999999999,0.1957499999999999,0.28925,0.124,0.154,0.21225,0.14225,0.24975,0.1942499999999999,0.3492499999999999,0.1845,0.0865,0.1287499999999999,0.1069999999999999,0.178,0.216,0.2012499999999999,0.1599999999999999,0.1995,0.1435,0.1669999999999999,0.082,0.1039999999999999,0.146,0.0865,0.27575,0.074,0.1962499999999999,0.1337499999999999,0.1277499999999999,0.1425,0.24825,0.14075,0.10475,0.2055,0.11975,0.04025,0.0797499999999999,0.1029999999999999,0.12175,0.1445,0.257,0.0364999999999999,0.185,0.09325,0.12025,0.11725,0.0939999999999999,0.0554999999999999,0.1865,0.26675,0.071,0.0852499999999999,0.1169999999999999,0.0707499999999999,0.0384999999999999,0.10875,0.236,0.1252499999999999,0.11975,0.10225,0.03925,0.1019999999999999,0.1535,0.04275,0.518,0.14225,0.17975,0.075,0.0605,0.06125,0.0752499999999999,0.0449999999999999,0.0895,0.0642499999999999,0.03175,0.03725,0.0282499999999999,0.0324999999999999,0.03825,0.0344999999999999,0.1659999999999999,0.05625,0.0354999999999999,0.0182499999999999
