movieId,original,predictable,mentor,good,catastrophe,very funny,vengeance,chase,weird,greed,fantasy world,first contact,fight scenes,betrayal,dialogue,family,life philosophy,runaway,adaptation,melancholic,drama,culture clash,teen movie,fun movie,not funny,light,pornography,life & death,death,weapons,transformation,quirky,farce,surveillance,creativity,writers,nudity (full frontal - brief),independent film,computer animation,unlikely friendships,pulp,absurd,dysfunctional family,women,stereotypes,childhood,sacrifice,hospital,internet,sexy,classic car,remake,multiple storylines,drinking,alter ego,new jersey,camp,doctors,queer,mad scientist,underrated,california,irish accent,prejudice,too long,road movie,notable nudity,islam,survival,alternate history,nudity (rear),memory,small town,immortality,hip hop,stand-up comedy,indians,period piece,80s,hotel,island,divorce,british,film noir,dreams,simple,prison,adoption,bollywood,god,blindness,kidnapping,interracial romance,shopping,new york city,good music,no plot,ghosts/afterlife,awesome soundtrack,brothers,stoner movie,wartime,atheism,race,wilderness,workplace,addiction,reality tv,unlikeable characters,los angeles,nudity (topless - brief),lawyer,single father,finnish,foul language,cancer,san francisco,russian,1930s,too short,radio,made for tv,fashion,kick-butt women,buddy movie,texas,tokyo,censorship,ensemble cast,homeless,australia,desert,goth,time,robert downey jr,trilogy,directorial debut,snakes,prostitution,wine,father daughter relationship,graphic novel,hunting,oil,french,potential oscar nom,best of 2005,rebellion,documentary
"Tie That Binds, The (1995)",0.6105,0.4659999999999999,0.46625,0.49375,0.43325,0.20475,0.52225,0.503,0.4629999999999999,0.49375,0.28075,0.26425,0.25075,0.3135,0.26,0.41,0.3067499999999999,0.55675,0.235,0.3349999999999999,0.3675,0.29125,0.25625,0.2754999999999999,0.3395,0.213,0.32725,0.27175,0.2065,0.25075,0.24075,0.202,0.2319999999999999,0.49375,0.15675,0.218,0.3435,0.17925,0.1654999999999999,0.17075,0.22125,0.16925,0.24275,0.58525,0.1785,0.24125,0.2022499999999999,0.195,0.31425,0.32725,0.10625,0.085,0.18675,0.1714999999999999,0.1947499999999999,0.084,0.15,0.1634999999999999,0.2229999999999999,0.09225,0.11375,0.1997499999999999,0.212,0.1154999999999999,0.11725,0.3552499999999999,0.072,0.0807499999999999,0.0964999999999999,0.1545,0.1795,0.0817499999999999,0.0974999999999999,0.0615,0.0857499999999999,0.0504999999999999,0.0785,0.08725,0.2284999999999999,0.17975,0.15075,0.217,0.0625,0.10075,0.15225,0.09175,0.11275,0.931,0.0364999999999999,0.03275,0.0969999999999999,0.4127499999999999,0.21725,0.0787499999999999,0.07,0.071,0.05825,0.04775,0.09875,0.0579999999999999,0.0429999999999999,0.0409999999999999,0.0349999999999999,0.02975,0.0642499999999999,0.0939999999999999,0.1069999999999999,0.03725,0.04475,0.0424999999999999,0.1579999999999999,0.14825,0.30525,0.0434999999999999,0.0339999999999999,0.05775,0.0782499999999999,0.0702499999999999,0.0682499999999999,0.0334999999999999,0.04525,0.072,0.065,0.0815,0.0225,0.04475,0.0707499999999999,0.0682499999999999,0.0702499999999999,0.0267499999999999,0.0625,0.0787499999999999,0.05025,0.0605,0.0267499999999999,0.0479999999999999,0.05225,0.03675,0.061,0.05625,0.09575,0.0785,0.0494999999999999,0.03,0.0344999999999999,0.0162499999999999,0.0155,0.0697499999999999,0.0122499999999999
White Man's Burden (1995),0.74875,0.51,0.4649999999999999,0.31275,0.63,0.31775,0.52075,0.4669999999999999,0.369,0.5845,0.3295,0.5925,0.32925,0.3445,0.33075,0.5135,0.2784999999999999,0.96925,0.309,0.369,0.26825,0.25325,0.152,0.135,0.37375,0.3345,0.4385,0.25525,0.24925,0.16225,0.1962499999999999,0.2125,0.31775,0.1699999999999999,0.16775,0.18375,0.37275,0.2734999999999999,0.16675,0.16775,0.1895,0.3662499999999999,0.1935,0.147,0.7375,0.1372499999999999,0.21975,0.1245,0.38125,0.1684999999999999,0.1689999999999999,0.0725,0.1525,0.3405,0.1282499999999999,0.1325,0.14375,0.204,0.1735,0.135,0.16075,0.2485,0.1089999999999999,0.96925,0.0875,0.2002499999999999,0.0842499999999999,0.41125,0.50375,0.7115,0.183,0.16625,0.18275,0.15125,0.1382499999999999,0.0989999999999999,0.1405,0.075,0.0762499999999999,0.10225,0.1139999999999999,0.0767499999999999,0.10575,0.3345,0.072,0.1079999999999999,0.09375,0.0989999999999999,0.05725,0.11425,0.1297499999999999,0.37925,0.3745,0.25825,0.10675,0.0657499999999999,0.05225,0.04675,0.0705,0.09975,0.0727499999999999,0.16775,0.16575,0.3037499999999999,0.0697499999999999,0.18,0.12025,0.24,0.04075,0.0672499999999999,0.0964999999999999,0.0875,0.11675,0.05525,0.05675,0.0695,0.0524999999999999,0.0404999999999999,0.0549999999999999,0.0544999999999999,0.14925,0.059,0.179,0.0695,0.0282499999999999,0.09075,0.0687499999999999,0.1785,0.04675,0.084,0.077,0.068,0.0404999999999999,0.0637499999999999,0.03725,0.0652499999999999,0.0984999999999999,0.06,0.0554999999999999,0.0419999999999999,0.0549999999999999,0.04175,0.031,0.0672499999999999,0.03625,0.0314999999999999,0.0262499999999999,0.066,0.0354999999999999
Destiny Turns on the Radio (1995),0.6835,0.437,0.49375,0.90875,0.4639999999999999,0.2905,0.47275,0.38175,0.574,0.422,0.41625,0.37475,0.44925,0.5185,0.71025,0.2229999999999999,0.3007499999999999,0.3245,0.2495,0.393,0.26625,0.26625,0.1262499999999999,0.5785,0.33025,0.2895,0.37375,0.24425,0.14375,0.1735,0.2279999999999999,0.7065,0.1395,0.25575,0.33925,0.3175,0.364,0.3864999999999999,0.14625,0.17475,0.4389999999999999,0.24825,0.17525,0.1465,0.1119999999999999,0.1684999999999999,0.1425,0.082,0.17325,0.35,0.28125,0.06225,0.52875,0.1589999999999999,0.17075,0.1937499999999999,0.139,0.14975,0.1385,0.20575,0.1669999999999999,0.249,0.14925,0.11175,0.08975,0.269,0.16125,0.10825,0.0707499999999999,0.16775,0.2229999999999999,0.22875,0.0885,0.0857499999999999,0.118,0.12,0.09025,0.08625,0.0939999999999999,0.4905,0.20375,0.1257499999999999,0.1272499999999999,0.1169999999999999,0.13,0.1004999999999999,0.1089999999999999,0.061,0.0672499999999999,0.1215,0.0677499999999999,0.09875,0.0935,0.084,0.05875,0.15275,0.136,0.0807499999999999,0.15275,0.0632499999999999,0.0687499999999999,0.0632499999999999,0.1215,0.0857499999999999,0.127,0.04475,0.08,0.0349999999999999,0.05025,0.1129999999999999,0.22325,0.0777499999999999,0.0449999999999999,0.0314999999999999,0.0855,0.0494999999999999,0.09275,0.09125,0.09275,0.04425,0.55075,0.03975,0.128,0.0742499999999999,0.0705,0.06025,0.0479999999999999,0.0647499999999999,0.22925,0.0439999999999999,0.04525,0.2355,0.03975,0.09725,0.173,0.03825,0.072,0.10075,0.03175,0.0635,0.0534999999999999,0.024,0.03825,0.0712499999999999,0.0324999999999999,0.0449999999999999,0.0292499999999999,0.0319999999999999,0.0157499999999999
Hideaway (1995),0.671,0.579,0.50725,0.48875,0.47075,0.26075,0.587,0.64125,0.69825,0.48875,0.355,0.68425,0.68425,0.43925,0.4067499999999999,0.3027499999999999,0.398,0.415,0.98125,0.353,0.2845,0.2845,0.312,0.24225,0.3705,0.27325,0.273,0.24,0.44175,0.2435,0.2674999999999999,0.3125,0.14125,0.48875,0.21625,0.268,0.2867499999999999,0.1307499999999999,0.57,0.15,0.24725,0.2065,0.18475,0.26075,0.1704999999999999,0.15075,0.3409999999999999,0.3442499999999999,0.1997499999999999,0.3452499999999999,0.2244999999999999,0.0722499999999999,0.1835,0.1555,0.23725,0.12375,0.131,0.3259999999999999,0.1664999999999999,0.152,0.1604999999999999,0.23625,0.22825,0.0807499999999999,0.1154999999999999,0.1885,0.147,0.0865,0.1185,0.1255,0.2724999999999999,0.1644999999999999,0.0935,0.0747499999999999,0.06125,0.0984999999999999,0.0747499999999999,0.0605,0.06025,0.092,0.126,0.1044999999999999,0.08775,0.1029999999999999,0.12,0.073,0.0782499999999999,0.1684999999999999,0.1089999999999999,0.17725,0.11025,0.23275,0.0792499999999999,0.0652499999999999,0.05775,0.128,0.1392499999999999,0.0474999999999999,0.128,0.0627499999999999,0.06175,0.0549999999999999,0.0999999999999999,0.04725,0.08825,0.0825,0.084,0.059,0.0434999999999999,0.0519999999999999,0.1805,0.0685,0.0685,0.0647499999999999,0.05025,0.0627499999999999,0.1119999999999999,0.05325,0.0504999999999999,0.04525,0.05325,0.1175,0.0282499999999999,0.15775,0.0454999999999999,0.0439999999999999,0.0727499999999999,0.1004999999999999,0.0484999999999999,0.0434999999999999,0.0479999999999999,0.0605,0.4935,0.04025,0.091,0.04425,0.0777499999999999,0.05625,0.0399999999999999,0.04175,0.0905,0.142,0.05025,0.03175,0.0359999999999999,0.0925,0.04225,0.03075,0.0152499999999999
Gumby: The Movie (1995),0.8082499999999999,0.46475,0.43,0.29025,0.40625,0.382,0.414,0.25275,0.434,0.4327499999999999,0.4625,0.4795,0.33025,0.28425,0.33875,0.57875,0.15425,0.45025,0.3065,0.4327499999999999,0.29025,0.29025,0.249,0.27,0.29925,0.32175,0.25925,0.21775,0.15825,0.22325,0.1365,0.2925,0.382,0.1054999999999999,0.27525,0.197,0.1875,0.257,0.57875,0.27875,0.2965,0.184,0.1895,0.122,0.1725,0.4367499999999999,0.12175,0.204,0.132,0.0989999999999999,0.24475,0.0569999999999999,0.21875,0.16375,0.15,0.1317499999999999,0.22275,0.2155,0.17975,0.3005,0.1069999999999999,0.10475,0.17075,0.1069999999999999,0.3612499999999999,0.131,0.0875,0.08725,0.04975,0.1335,0.088,0.124,0.1029999999999999,0.0817499999999999,0.0702499999999999,0.1104999999999999,0.072,0.06225,0.2314999999999999,0.09825,0.09,0.0539999999999999,0.10225,0.1265,0.16725,0.1302499999999999,0.08825,0.076,0.1054999999999999,0.11875,0.05125,0.10375,0.085,0.082,0.0762499999999999,0.351,0.03825,0.0549999999999999,0.1475,0.067,0.09375,0.0772499999999999,0.10875,0.09175,0.079,0.0785,0.10025,0.17175,0.0574999999999999,0.0272499999999999,0.05125,0.026,0.04775,0.03775,0.0574999999999999,0.0399999999999999,0.04275,0.0329999999999999,0.0519999999999999,0.0642499999999999,0.0685,0.0949999999999999,0.03725,0.0747499999999999,0.04475,0.03625,0.09325,0.0549999999999999,0.05825,0.0379999999999999,0.03975,0.0434999999999999,0.087,0.077,0.03275,0.03875,0.083,0.05425,0.0439999999999999,0.04825,0.03925,0.04325,0.04075,0.0329999999999999,0.03775,0.05475,0.0344999999999999,0.04025,0.0275
Love Affair (1994),0.58525,0.35575,0.4635,0.96525,0.4782499999999999,0.26,0.45375,0.60625,0.4227499999999999,0.39375,0.281,0.35275,0.40475,0.3309999999999999,0.3682499999999999,0.23925,0.25175,0.388,0.269,0.45325,0.351,0.4425,0.18625,0.15675,0.32925,0.388,0.218,0.2455,0.258,0.2012499999999999,0.31025,0.1317499999999999,0.10925,0.40475,0.22525,0.1367499999999999,0.3435,0.17275,0.15275,0.256,0.1365,0.1149999999999999,0.1069999999999999,0.39975,0.1044999999999999,0.1785,0.2274999999999999,0.1377499999999999,0.136,0.2012499999999999,0.17275,0.863,0.1795,0.2395,0.1084999999999999,0.0817499999999999,0.08975,0.15275,0.1425,0.078,0.1235,0.0954999999999999,0.199,0.178,0.0989999999999999,0.09025,0.203,0.1099999999999999,0.0725,0.1945,0.18575,0.0519999999999999,0.0682499999999999,0.31225,0.1064999999999999,0.11675,0.2105,0.15675,0.1225,0.1669999999999999,0.33525,0.14725,0.04675,0.089,0.0479999999999999,0.15625,0.0732499999999999,0.065,0.04425,0.085,0.133,0.0389999999999999,0.3345,0.14525,0.141,0.118,0.10075,0.1735,0.19,0.08875,0.08975,0.09125,0.1765,0.0732499999999999,0.1205,0.04875,0.0479999999999999,0.03875,0.05325,0.0399999999999999,0.1634999999999999,0.0645,0.1089999999999999,0.0265,0.0292499999999999,0.0695,0.0847499999999999,0.06175,0.10925,0.0885,0.06025,0.03225,0.0735,0.0815,0.0324999999999999,0.076,0.0807499999999999,0.067,0.0464999999999999,0.0242499999999999,0.08875,0.1124999999999999,0.0277499999999999,0.0444999999999999,0.0569999999999999,0.0519999999999999,0.0554999999999999,0.0755,0.071,0.1624999999999999,0.04025,0.017,0.0439999999999999,0.05025,0.0379999999999999,0.06,0.0359999999999999,0.0167499999999999,0.026
Mary Shelley's Frankenstein (Frankenstein) (1994),0.731,0.3472499999999999,0.77125,0.579,0.44525,0.27325,0.563,0.4067499999999999,0.4742499999999999,0.3814999999999999,0.3482499999999999,0.362,0.3379999999999999,0.399,0.44575,0.22075,0.50325,0.4157499999999999,0.97,0.4742499999999999,0.3814999999999999,0.37475,0.1327499999999999,0.14775,0.3552499999999999,0.4157499999999999,0.243,0.7697499999999999,0.61,0.18725,0.4679999999999999,0.1887499999999999,0.131,0.193,0.33575,0.25475,0.34875,0.2815,0.1485,0.2259999999999999,0.16475,0.20575,0.20575,0.11975,0.11575,0.27475,0.23275,0.195,0.11775,0.16825,0.26975,0.56525,0.1307499999999999,0.16075,0.3047499999999999,0.08975,0.1255,0.4995,0.14225,0.8485,0.31125,0.1029999999999999,0.1342499999999999,0.20975,0.11875,0.1089999999999999,0.0757499999999999,0.15875,0.2,0.1455,0.1445,0.1465,0.09925,0.41025,0.0667499999999999,0.0979999999999999,0.0852499999999999,0.45675,0.05625,0.078,0.12175,0.0627499999999999,0.143,0.093,0.11975,0.10725,0.0944999999999999,0.2229999999999999,0.1079999999999999,0.395,0.2254999999999999,0.05975,0.06175,0.04675,0.05075,0.17175,0.05575,0.2967499999999999,0.0805,0.0969999999999999,0.0795,0.0524999999999999,0.14325,0.0792499999999999,0.128,0.0672499999999999,0.087,0.0439999999999999,0.0675,0.03,0.1977499999999999,0.04725,0.03975,0.059,0.05175,0.1262499999999999,0.0822499999999999,0.0499999999999999,0.4215,0.05825,0.0339999999999999,0.0944999999999999,0.05225,0.04025,0.0282499999999999,0.04875,0.0817499999999999,0.079,0.0564999999999999,0.04675,0.02975,0.0627499999999999,0.1745,0.0489999999999999,0.0857499999999999,0.06075,0.0747499999999999,0.10175,0.03825,0.04875,0.0409999999999999,0.248,0.04975,0.0534999999999999,0.0364999999999999,0.068,0.0782499999999999,0.06175,0.0255
Mixed Nuts (1994),0.77075,0.609,0.5125,0.4625,0.52325,0.78075,0.38175,0.38525,0.55425,0.25225,0.3179999999999999,0.30125,0.27325,0.3245,0.34675,0.39675,0.305,0.27925,0.42925,0.293,0.216,0.2284999999999999,0.1654999999999999,0.278,0.21375,0.54275,0.22225,0.23175,0.1965,0.1689999999999999,0.28325,0.4545,0.54275,0.11475,0.25875,0.15675,0.2279999999999999,0.3572499999999999,0.1644999999999999,0.15925,0.196,0.4495,0.357,0.2634999999999999,0.1915,0.187,0.1277499999999999,0.1992499999999999,0.18425,0.1335,0.15425,0.83175,0.30825,0.216,0.1674999999999999,0.145,0.1185,0.1089999999999999,0.16225,0.12,0.21175,0.2734999999999999,0.17425,0.1169999999999999,0.10975,0.155,0.1144999999999999,0.0815,0.085,0.11325,0.124,0.1302499999999999,0.078,0.0949999999999999,0.1124999999999999,0.08925,0.0605,0.11675,0.04525,0.1892499999999999,0.0855,0.15625,0.0775,0.10425,0.1545,0.08825,0.08725,0.1164999999999999,0.1295,0.06125,0.14375,0.05725,0.062,0.22925,0.06025,0.0827499999999999,0.1355,0.0519999999999999,0.082,0.0785,0.08725,0.0697499999999999,0.143,0.0782499999999999,0.0635,0.0842499999999999,0.065,0.0735,0.12125,0.0464999999999999,0.12125,0.04075,0.05875,0.0484999999999999,0.24075,0.16775,0.05875,0.04425,0.0569999999999999,0.026,0.03225,0.078,0.0344999999999999,0.0712499999999999,0.0772499999999999,0.0359999999999999,0.076,0.0584999999999999,0.32575,0.1262499999999999,0.0399999999999999,0.09725,0.0554999999999999,0.08775,0.05575,0.0305,0.0737499999999999,0.03525,0.04625,0.0544999999999999,0.0369999999999999,0.0277499999999999,0.027,0.0635,0.1425,0.0732499999999999,0.0359999999999999,0.0265,0.022
"Pyromaniac's Love Story, A (1995)",0.75325,0.50825,0.4735,0.7777499999999999,0.4317499999999999,0.594,0.4605,0.3305,0.4415,0.33325,0.34675,0.27475,0.38475,0.2917499999999999,0.3442499999999999,0.22475,0.266,0.28725,0.268,0.308,0.33325,0.33475,0.211,0.26725,0.2674999999999999,0.344,0.28225,0.276,0.3715,0.26925,0.1997499999999999,0.4569999999999999,0.366,0.1525,0.1835,0.18575,0.26525,0.3265,0.1952499999999999,0.22275,0.206,0.1669999999999999,0.2309999999999999,0.12275,0.2209999999999999,0.15825,0.17625,0.144,0.15525,0.2284999999999999,0.2219999999999999,0.0399999999999999,0.27075,0.1262499999999999,0.1624999999999999,0.1257499999999999,0.1377499999999999,0.1355,0.27,0.10625,0.23925,0.16625,0.17925,0.127,0.17725,0.0979999999999999,0.1342499999999999,0.1034999999999999,0.09475,0.141,0.238,0.121,0.1619999999999999,0.1064999999999999,0.0632499999999999,0.09575,0.21,0.093,0.1029999999999999,0.10125,0.0715,0.10875,0.27075,0.10975,0.1004999999999999,0.1935,0.10625,0.136,0.126,0.0637499999999999,0.11125,0.1159999999999999,0.17675,0.0667499999999999,0.1257499999999999,0.0925,0.0979999999999999,0.0944999999999999,0.14525,0.1044999999999999,0.1305,0.0765,0.0665,0.05175,0.1034999999999999,0.068,0.07,0.088,0.14275,0.04825,0.1977499999999999,0.05525,0.0529999999999999,0.1139999999999999,0.09575,0.0715,0.0534999999999999,0.0635,0.0832499999999999,0.0499999999999999,0.04125,0.068,0.0349999999999999,0.0939999999999999,0.0469999999999999,0.09375,0.0875,0.0579999999999999,0.1445,0.04125,0.14325,0.0742499999999999,0.0662499999999999,0.04575,0.0944999999999999,0.05275,0.079,0.0529999999999999,0.04675,0.04725,0.0705,0.04275,0.0645,0.0404999999999999,0.04075,0.03975,0.0205,0.05475,0.0267499999999999
Tales from the Hood (1995),0.7395,0.485,0.46425,0.57,0.4095,0.24925,0.8334999999999999,0.38225,0.6715,0.36875,0.2604999999999999,0.2895,0.29925,0.6755,0.258,0.16575,0.43925,0.3345,0.31875,0.28225,0.367,0.2684999999999999,0.23025,0.2835,0.3365,0.1755,0.2554999999999999,0.2284999999999999,0.3355,0.16775,0.287,0.30225,0.1154999999999999,0.0935,0.31925,0.2005,0.21475,0.18725,0.1325,0.178,0.40175,0.21825,0.1689999999999999,0.14525,0.27925,0.1574999999999999,0.154,0.2995,0.1099999999999999,0.1099999999999999,0.21625,0.0685,0.42125,0.1395,0.1535,0.1089999999999999,0.14875,0.1392499999999999,0.14175,0.2524999999999999,0.21375,0.125,0.0989999999999999,0.1962499999999999,0.0757499999999999,0.12,0.0544999999999999,0.09075,0.0554999999999999,0.11325,0.0702499999999999,0.078,0.15525,0.0519999999999999,0.50925,0.1059999999999999,0.0677499999999999,0.0635,0.065,0.05825,0.1049999999999999,0.0524999999999999,0.0637499999999999,0.09275,0.12075,0.10875,0.2955,0.0785,0.0424999999999999,0.0595,0.0944999999999999,0.0722499999999999,0.0949999999999999,0.0449999999999999,0.05025,0.0722499999999999,0.03075,0.071,0.0702499999999999,0.1387499999999999,0.077,0.12475,0.03925,0.1342499999999999,0.0499999999999999,0.0665,0.31325,0.03975,0.0245,0.059,0.06125,0.04875,0.03225,0.27975,0.473,0.04825,0.03825,0.0494999999999999,0.05225,0.05175,0.08925,0.0379999999999999,0.0429999999999999,0.05525,0.0494999999999999,0.0875,0.05975,0.06125,0.0939999999999999,0.0752499999999999,0.04775,0.0295,0.059,0.03125,0.05875,0.063,0.09175,0.0409999999999999,0.04925,0.03025,0.03025,0.1054999999999999,0.023,0.0197499999999999,0.0275,0.0419999999999999,0.028,0.0222499999999999,0.0339999999999999
Village of the Damned (1995),0.8089999999999999,0.585,0.45025,0.3682499999999999,0.51275,0.25625,0.544,0.3269999999999999,0.57175,0.3077499999999999,0.1947499999999999,0.53,0.39025,0.412,0.38675,0.6715,0.32525,0.281,0.46825,0.29925,0.2189999999999999,0.27875,0.311,0.2035,0.3575,0.24275,0.3575,0.423,0.376,0.287,0.366,0.21825,0.1014999999999999,0.38675,0.3505,0.188,0.4165,0.1395,0.1342499999999999,0.14475,0.2012499999999999,0.15725,0.1765,0.3702499999999999,0.11925,0.6715,0.27025,0.2002499999999999,0.1275,0.15975,0.282,0.98075,0.1755,0.15375,0.1594999999999999,0.08825,0.3485,0.34375,0.14475,0.28225,0.22325,0.33775,0.0857499999999999,0.22775,0.09725,0.1302499999999999,0.0827499999999999,0.0842499999999999,0.18375,0.11775,0.1555,0.1624999999999999,0.5145,0.083,0.065,0.1079999999999999,0.0885,0.1397499999999999,0.11075,0.1119999999999999,0.15125,0.0725,0.0825,0.1225,0.1272499999999999,0.09675,0.0777499999999999,0.1352499999999999,0.0822499999999999,0.15625,0.15075,0.06175,0.08675,0.04225,0.0494999999999999,0.15425,0.04725,0.09625,0.06,0.0855,0.084,0.06025,0.0775,0.09,0.08,0.0595,0.0682499999999999,0.03925,0.05825,0.0399999999999999,0.24275,0.03525,0.059,0.04275,0.0539999999999999,0.03925,0.0615,0.0459999999999999,0.0529999999999999,0.0484999999999999,0.04425,0.089,0.05225,0.0524999999999999,0.03,0.0712499999999999,0.1099999999999999,0.10025,0.05025,0.028,0.0652499999999999,0.1367499999999999,0.05375,0.0334999999999999,0.0379999999999999,0.0287499999999999,0.0559999999999999,0.0822499999999999,0.05175,0.0339999999999999,0.0282499999999999,0.09475,0.04675,0.0339999999999999,0.0324999999999999,0.05875,0.0494999999999999,0.0292499999999999,0.0227499999999999
I Love Trouble (1994),0.66375,0.7345,0.59075,0.73975,0.4525,0.361,0.38725,0.87975,0.3125,0.57925,0.2644999999999999,0.31525,0.36775,0.39975,0.37275,0.4579999999999999,0.3505,0.36375,0.24575,0.24725,0.3097499999999999,0.21525,0.2937499999999999,0.559,0.3169999999999999,0.3622499999999999,0.173,0.243,0.21725,0.36775,0.2015,0.22675,0.12425,0.8772500000000001,0.2065,0.1415,0.215,0.0855,0.4579999999999999,0.1765,0.50275,0.215,0.1134999999999999,0.14975,0.21575,0.16425,0.2045,0.1357499999999999,0.4167499999999999,0.1584999999999999,0.1912499999999999,0.09075,0.202,0.10125,0.153,0.069,0.05775,0.22475,0.1385,0.10625,0.091,0.0939999999999999,0.2027499999999999,0.09175,0.26725,0.0772499999999999,0.09125,0.1039999999999999,0.0677499999999999,0.174,0.1972499999999999,0.17125,0.0672499999999999,0.0852499999999999,0.10325,0.11125,0.12325,0.10775,0.0685,0.123,0.139,0.285,0.05875,0.10025,0.069,0.18175,0.0984999999999999,0.065,0.09775,0.04475,0.10575,0.1679999999999999,0.11425,0.0885,0.07,0.05675,0.3239999999999999,0.0632499999999999,0.0737499999999999,0.067,0.0637499999999999,0.0682499999999999,0.0625,0.05525,0.059,0.0625,0.0584999999999999,0.03325,0.0319999999999999,0.0529999999999999,0.0925,0.3027499999999999,0.09225,0.09925,0.0409999999999999,0.06025,0.1322499999999999,0.1049999999999999,0.26925,0.11975,0.0797499999999999,0.0384999999999999,0.0339999999999999,0.0642499999999999,0.03125,0.0334999999999999,0.0504999999999999,0.062,0.0489999999999999,0.0384999999999999,0.0272499999999999,0.03575,0.03425,0.1014999999999999,0.0469999999999999,0.0494999999999999,0.0464999999999999,0.03275,0.03275,0.0632499999999999,0.0379999999999999,0.0255,0.03225,0.1164999999999999,0.03575,0.04525,0.0147499999999999,0.03025,0.016
Wolf (1994),0.6775,0.48575,0.64425,0.5835,0.4385,0.2885,0.54575,0.5765,0.4439999999999999,0.43325,0.307,0.5225,0.5225,0.4995,0.37625,0.23825,0.3379999999999999,0.43325,0.3105,0.27,0.764,0.46175,0.1887499999999999,0.3229999999999999,0.348,0.37275,0.1887499999999999,0.27775,0.203,0.3369999999999999,0.52675,0.20975,0.1382499999999999,0.26075,0.3149999999999999,0.3085,0.218,0.1895,0.237,0.2219999999999999,0.1855,0.243,0.15525,0.1297499999999999,0.2095,0.15225,0.3565,0.212,0.18225,0.25425,0.20525,0.0705,0.15125,0.255,0.32725,0.11475,0.27025,0.3339999999999999,0.14725,0.63875,0.3595,0.1104999999999999,0.1689999999999999,0.09725,0.0737499999999999,0.3265,0.081,0.09275,0.23225,0.133,0.0792499999999999,0.092,0.16275,0.241,0.0682499999999999,0.1079999999999999,0.0692499999999999,0.11225,0.118,0.14675,0.11825,0.1515,0.1997499999999999,0.0974999999999999,0.0875,0.1252499999999999,0.09875,0.0627499999999999,0.0642499999999999,0.0645,0.22425,0.03075,0.1347499999999999,0.10225,0.4559999999999999,0.0964999999999999,0.03725,0.2887499999999999,0.129,0.0812499999999999,0.0747499999999999,0.0454999999999999,0.06025,0.064,0.1149999999999999,0.4409999999999999,0.0812499999999999,0.03,0.05575,0.0449999999999999,0.135,0.10075,0.09175,0.04675,0.0722499999999999,0.0755,0.2299999999999999,0.06,0.1604999999999999,0.0267499999999999,0.15725,0.0579999999999999,0.0865,0.0524999999999999,0.05525,0.0444999999999999,0.0494999999999999,0.10175,0.0434999999999999,0.081,0.03,0.0559999999999999,0.1059999999999999,0.05975,0.0707499999999999,0.0349999999999999,0.087,0.1669999999999999,0.03525,0.0409999999999999,0.0735,0.0817499999999999,0.09425,0.0595,0.03625,0.0429999999999999,0.03425,0.03275,0.023
Jason's Lyric (1994),0.64725,0.33075,0.53775,0.8885000000000001,0.4375,0.2319999999999999,0.5535,0.2955,0.4725,0.2817499999999999,0.3349999999999999,0.24475,0.37375,0.3804999999999999,0.2895,0.298,0.3874999999999999,0.33925,0.2724999999999999,0.389,0.482,0.32325,0.25725,0.1317499999999999,0.3452499999999999,0.1669999999999999,0.26675,0.364,0.25875,0.206,0.2055,0.1709999999999999,0.074,0.21525,0.1495,0.2279999999999999,0.3745,0.364,0.138,0.3005,0.1604999999999999,0.10475,0.15225,0.36675,0.18075,0.15475,0.50775,0.16225,0.0865,0.32825,0.16375,0.0469999999999999,0.265,0.15025,0.1337499999999999,0.11525,0.0825,0.126,0.1465,0.0692499999999999,0.18325,0.138,0.26425,0.1967499999999999,0.09275,0.1535,0.3512499999999999,0.086,0.1377499999999999,0.1342499999999999,0.194,0.15925,0.0935,0.04375,0.42025,0.11675,0.09975,0.086,0.06125,0.0685,0.0732499999999999,0.0687499999999999,0.14525,0.10125,0.11575,0.0875,0.21475,0.0835,0.128,0.026,0.0797499999999999,0.0319999999999999,0.1574999999999999,0.07,0.05075,0.08825,0.0424999999999999,0.122,0.08725,0.2002499999999999,0.0677499999999999,0.08675,0.0692499999999999,0.1252499999999999,0.04775,0.0564999999999999,0.12225,0.14825,0.0265,0.071,0.4455,0.0702499999999999,0.071,0.0177499999999999,0.0805,0.1402499999999999,0.05025,0.0837499999999999,0.0742499999999999,0.0524999999999999,0.0539999999999999,0.028,0.03225,0.0845,0.1109999999999999,0.15725,0.079,0.063,0.0667499999999999,0.0852499999999999,0.03925,0.0247499999999999,0.0364999999999999,0.03625,0.0745,0.04025,0.0652499999999999,0.03275,0.05875,0.0212499999999999,0.0409999999999999,0.026,0.0554999999999999,0.03475,0.0265,0.0715,0.0329999999999999,0.0539999999999999,0.0262499999999999
