movieId,betrayal,culture clash,weird,vengeance,original,drama,mentor,runaway,greed,good,melancholic,addiction,independent film,drinking,dialogue,catastrophe,pornography,life philosophy,life & death,unlikely friendships,adaptation,chase,quirky,fight scenes,predictable,death,light,fun movie,weapons,not funny,very funny,new jersey,underrated,good music,fantasy world,nudity (full frontal - brief),prejudice,prison,surveillance,childhood,hospital,classic car,writers,dysfunctional family,teen movie,hip hop,awesome soundtrack,multiple storylines,transformation,stereotypes,california,irish accent,creativity,queer,first contact,stoner movie,road movie,islam,sacrifice,nudity (topless - brief),british,sexy,small town,alter ego,absurd,family,pulp,foul language,brothers,new york city,survival,dreams,film noir,period piece,doctors,directorial debut,women,80s,homeless,computer animation,censorship,los angeles,hotel,texas,ensemble cast,wilderness,robert downey jr,cancer,wartime,prostitution,lawyer,buddy movie,farce,notable nudity,too long,stand-up comedy,memory,blindness,nudity (rear),unlikeable characters,camp,internet,kidnapping,potential oscar nom,alternate history,bollywood,simple,indians,workplace,finnish,race,rebellion,tokyo,russian,australia,best of 2005,mad scientist,1930s,radio,divorce,graphic novel,atheism,adoption,hunting,ghosts/afterlife,interracial romance,kick-butt women,san francisco,documentary,made for tv,no plot,god,island,immortality,desert,father daughter relationship,shopping,reality tv,goth,trilogy,fashion,wine,snakes,single father,oil,french,time,too short,remake
Menace II Society (1993),0.973,0.85825,0.85825,0.979,0.7485,0.8527499999999999,0.782,0.94325,0.94325,0.8300000000000001,0.94325,0.9125,0.77,0.7629999999999999,0.90475,0.42625,0.49075,0.502,0.70425,0.524,0.30725,0.3365,0.3117499999999999,0.5935,0.358,0.34675,0.3722499999999999,0.5935,0.5935,0.34975,0.35875,0.3175,0.3369999999999999,0.51325,0.217,0.32475,0.37825,0.2165,0.5475,0.34325,0.3632499999999999,0.35275,0.11425,0.1689999999999999,0.34325,0.68175,0.51325,0.26475,0.22225,0.5475,0.581,0.2155,0.141,0.1912499999999999,0.21075,0.37525,0.34325,0.309,0.1649999999999999,0.311,0.10725,0.283,0.198,0.2495,0.2264999999999999,0.15125,0.152,0.292,0.7735000000000001,0.10625,0.21025,0.10225,0.2279999999999999,0.091,0.09375,0.4034999999999999,0.0875,0.149,0.214,0.14425,0.32475,0.823,0.15375,0.1265,0.0737499999999999,0.1084999999999999,0.1375,0.152,0.09925,0.0984999999999999,0.0584999999999999,0.2194999999999999,0.124,0.09125,0.10625,0.24375,0.063,0.1205,0.0812499999999999,0.17625,0.125,0.0677499999999999,0.0767499999999999,0.0875,0.0989999999999999,0.0745,0.1164999999999999,0.08675,0.05125,0.1114999999999999,0.1134999999999999,0.1387499999999999,0.11575,0.05375,0.0837499999999999,0.09375,0.076,0.0702499999999999,0.05625,0.04625,0.31025,0.04625,0.0569999999999999,0.09025,0.131,0.09075,0.14375,0.05075,0.06,0.0687499999999999,0.03225,0.04825,0.04775,0.0287499999999999,0.0449999999999999,0.03875,0.0847499999999999,0.0974999999999999,0.079,0.0737499999999999,0.0757499999999999,0.02,0.05925,0.0242499999999999,0.0267499999999999,0.03475,0.0374999999999999,0.0314999999999999,0.0242499999999999
"Perfect World, A (1993)",0.7205,0.7205,0.7205,0.70225,0.73425,0.6205,0.8162499999999999,0.78775,0.61325,0.7205,0.52525,0.2199999999999999,0.52525,0.52525,0.7205,0.428,0.31975,0.55875,0.32725,0.611,0.2764999999999999,0.693,0.2867499999999999,0.249,0.2855,0.2355,0.3482499999999999,0.31025,0.2334999999999999,0.34175,0.243,0.2027499999999999,0.44225,0.14225,0.27525,0.28725,0.2007499999999999,0.8127500000000001,0.3037499999999999,0.73275,0.26625,0.36875,0.27175,0.679,0.25325,0.0949999999999999,0.14225,0.1634999999999999,0.26425,0.25525,0.3125,0.1505,0.1962499999999999,0.14575,0.23025,0.1425,0.8552500000000001,0.173,0.17275,0.1709999999999999,0.1225,0.1292499999999999,0.3175,0.6765,0.1445,0.281,0.18125,0.0772499999999999,0.138,0.0852499999999999,0.1164999999999999,0.17025,0.1285,0.10475,0.1877499999999999,0.17125,0.147,0.2007499999999999,0.0722499999999999,0.21775,0.1164999999999999,0.089,0.139,0.7649999999999999,0.0635,0.2309999999999999,0.15825,0.05825,0.0745,0.10175,0.11675,0.20325,0.073,0.0735,0.11625,0.0827499999999999,0.1119999999999999,0.1307499999999999,0.0865,0.1159999999999999,0.12275,0.0817499999999999,0.74675,0.0802499999999999,0.1059999999999999,0.07,0.18125,0.1084999999999999,0.064,0.0424999999999999,0.119,0.1144999999999999,0.11625,0.04875,0.075,0.263,0.0802499999999999,0.0964999999999999,0.1124999999999999,0.08,0.0394999999999999,0.118,0.26925,0.189,0.0434999999999999,0.078,0.073,0.0747499999999999,0.02975,0.08875,0.04125,0.118,0.0782499999999999,0.0364999999999999,0.1357499999999999,0.149,0.0329999999999999,0.0394999999999999,0.03,0.0652499999999999,0.0715,0.0354999999999999,0.0685,0.1505,0.0344999999999999,0.03775,0.0509999999999999,0.0494999999999999,0.03275
Loaded (1994),0.6975,0.569,0.863,0.551,0.65275,0.52875,0.655,0.863,0.52875,0.54625,0.45075,0.53125,0.62525,0.52875,0.3874999999999999,0.4912499999999999,0.64025,0.90125,0.2857499999999999,0.44275,0.37875,0.3325,0.3389999999999999,0.3179999999999999,0.3894999999999999,0.2907499999999999,0.2115,0.41,0.3027499999999999,0.36275,0.246,0.44625,0.43325,0.1099999999999999,0.31375,0.4529999999999999,0.1564999999999999,0.11125,0.23025,0.2334999999999999,0.24075,0.3359999999999999,0.351,0.2534999999999999,0.293,0.1034999999999999,0.23275,0.43525,0.272,0.2425,0.1937499999999999,0.16325,0.39175,0.24975,0.3585,0.0969999999999999,0.182,0.1114999999999999,0.4285,0.39975,0.14125,0.16025,0.236,0.16425,0.10625,0.2334999999999999,0.2259999999999999,0.134,0.087,0.217,0.1317499999999999,0.1327499999999999,0.1114999999999999,0.09475,0.15725,0.1297499999999999,0.18225,0.0687499999999999,0.1322499999999999,0.2334999999999999,0.147,0.0807499999999999,0.15925,0.16875,0.10125,0.0489999999999999,0.10425,0.2985,0.1297499999999999,0.03525,0.0682499999999999,0.0682499999999999,0.06075,0.40325,0.0772499999999999,0.11275,0.1825,0.17425,0.39025,0.1282499999999999,0.08775,0.25875,0.2544999999999999,0.16025,0.131,0.0579999999999999,0.09575,0.05525,0.1039999999999999,0.0777499999999999,0.066,0.04825,0.05275,0.03625,0.1765,0.0662499999999999,0.279,0.0727499999999999,0.03625,0.16325,0.0915,0.09975,0.0845,0.05325,0.0925,0.1392499999999999,0.0687499999999999,0.0742499999999999,0.0314999999999999,0.10475,0.16875,0.0655,0.0514999999999999,0.1024999999999999,0.093,0.0845,0.0705,0.1292499999999999,0.1029999999999999,0.0569999999999999,0.0807499999999999,0.131,0.03025,0.09275,0.0232499999999999,0.03325,0.09825,0.03025,0.04925
Basquiat (1996),0.496,0.96975,0.98325,0.389,0.74,0.669,0.89375,0.669,0.8145,0.533,0.98325,0.93325,0.96975,0.67475,0.8145,0.4327499999999999,0.57475,0.6075,0.61425,0.64525,0.4195,0.3007499999999999,0.4565,0.2827499999999999,0.404,0.4489999999999999,0.4405,0.2827499999999999,0.2827499999999999,0.34875,0.24,0.21575,0.3625,0.39125,0.504,0.26775,0.26275,0.1084999999999999,0.14475,0.4247499999999999,0.23125,0.1997499999999999,0.38375,0.20875,0.174,0.22475,0.39125,0.20725,0.4649999999999999,0.14975,0.1365,0.1272499999999999,0.73,0.1555,0.27775,0.27225,0.15125,0.26275,0.14825,0.27925,0.17875,0.3025,0.16575,0.26425,0.2927499999999999,0.0939999999999999,0.17175,0.0782499999999999,0.0925,0.8445,0.1985,0.4449999999999999,0.10175,0.1355,0.2684999999999999,0.154,0.15175,0.2905,0.746,0.1377499999999999,0.1574999999999999,0.0489999999999999,0.149,0.068,0.08725,0.1029999999999999,0.15375,0.1684999999999999,0.05375,0.05975,0.04225,0.05325,0.0832499999999999,0.0989999999999999,0.1315,0.139,0.23975,0.3279999999999999,0.11975,0.17425,0.071,0.1039999999999999,0.03425,0.0655,0.1079999999999999,0.091,0.16925,0.0685,0.1435,0.0489999999999999,0.0935,0.0845,0.2007499999999999,0.0524999999999999,0.0379999999999999,0.0692499999999999,0.1594999999999999,0.08925,0.1079999999999999,0.09275,0.0792499999999999,0.16875,0.0479999999999999,0.03325,0.1094999999999999,0.0772499999999999,0.0655,0.05575,0.0534999999999999,0.06175,0.03225,0.237,0.092,0.37275,0.05425,0.066,0.1039999999999999,0.0652499999999999,0.05325,0.0519999999999999,0.0509999999999999,0.066,0.0964999999999999,0.03375,0.0564999999999999,0.05175,0.11325,0.029,0.03075
Killer: A Journal of Murder (1995),0.8325,0.69675,0.44175,0.863,0.6555,0.3425,0.59375,0.44175,0.69675,0.38525,0.52225,0.22975,0.2915,0.2915,0.2817499999999999,0.44775,0.6405,0.704,0.55275,0.476,0.40625,0.6235,0.20325,0.83525,0.55625,0.3452499999999999,0.134,0.6235,0.2334999999999999,0.3395,0.266,0.3462499999999999,0.195,0.092,0.34975,0.1907499999999999,0.2907499999999999,0.9675,0.084,0.12475,0.346,0.2985,0.1972499999999999,0.1907499999999999,0.199,0.43125,0.1922499999999999,0.25925,0.1704999999999999,0.557,0.2115,0.2189999999999999,0.1525,0.18475,0.2165,0.0775,0.1297499999999999,0.11825,0.24425,0.40625,0.0712499999999999,0.186,0.149,0.36475,0.182,0.09075,0.51875,0.139,0.0737499999999999,0.1104999999999999,0.1317499999999999,0.09425,0.0925,0.10325,0.1305,0.0767499999999999,0.119,0.0459999999999999,0.212,0.17925,0.16275,0.09475,0.1134999999999999,0.1139999999999999,0.08775,0.04375,0.0727499999999999,0.09375,0.084,0.0439999999999999,0.22125,0.31925,0.0752499999999999,0.05825,0.1455,0.43725,0.0605,0.17475,0.2395,0.0747499999999999,0.30425,0.133,0.0242499999999999,0.4157499999999999,0.12125,0.0267499999999999,0.063,0.04875,0.0677499999999999,0.0217499999999999,0.21625,0.0349999999999999,0.134,0.077,0.0549999999999999,0.39575,0.1975,0.297,0.1902499999999999,0.067,0.26175,0.1255,0.0717499999999999,0.10375,0.05575,0.0837499999999999,0.0802499999999999,0.0762499999999999,0.0642499999999999,0.0172499999999999,0.0424999999999999,0.09225,0.09775,0.0569999999999999,0.05525,0.0235,0.0449999999999999,0.0439999999999999,0.0265,0.0469999999999999,0.0207499999999999,0.02975,0.04675,0.0215,0.0292499999999999,0.0262499999999999,0.021,0.0745,0.0474999999999999
Sweet Nothing (1996),0.4902499999999999,0.6995,0.4782499999999999,0.5965,0.77125,0.4645,0.85775,0.678,0.43425,0.72575,0.64075,0.979,0.77875,0.92,0.6995,0.433,0.45075,0.9005000000000001,0.73775,0.3964999999999999,0.45125,0.54475,0.4902499999999999,0.46825,0.46825,0.205,0.49275,0.54475,0.30525,0.3335,0.39525,0.36375,0.215,0.1397499999999999,0.2339999999999999,0.274,0.3085,0.145,0.217,0.23875,0.4579999999999999,0.67225,0.31,0.58875,0.136,0.5335,0.237,0.41125,0.309,0.10575,0.22225,0.18075,0.0792499999999999,0.14425,0.3097499999999999,0.11725,0.44175,0.23275,0.08975,0.0494999999999999,0.146,0.1337499999999999,0.22025,0.1455,0.20475,0.5985,0.20825,0.4255,0.1089999999999999,0.218,0.12275,0.24625,0.0964999999999999,0.1164999999999999,0.17625,0.2355,0.1094999999999999,0.0652499999999999,0.3365,0.2987499999999999,0.0979999999999999,0.12125,0.24825,0.0842499999999999,0.14,0.28625,0.0994999999999999,0.134,0.0885,0.0855,0.075,0.722,0.3712499999999999,0.05875,0.11725,0.0812499999999999,0.31625,0.0772499999999999,0.0647499999999999,0.0677499999999999,0.0767499999999999,0.1987499999999999,0.078,0.0652499999999999,0.1034999999999999,0.3429999999999999,0.04825,0.0745,0.2334999999999999,0.1325,0.04675,0.05925,0.069,0.082,0.16825,0.0549999999999999,0.21975,0.087,0.13,0.3205,0.5775,0.269,0.303,0.064,0.3085,0.0847499999999999,0.236,0.0989999999999999,0.05775,0.0275,0.059,0.10775,0.0544999999999999,0.0434999999999999,0.2007499999999999,0.0524999999999999,0.03425,0.0499999999999999,0.0314999999999999,0.0305,0.0524999999999999,0.0359999999999999,0.027,0.3077499999999999,0.0785,0.0285,0.09375,0.0162499999999999,0.014
Sleepers (1996),0.93325,0.89975,0.89975,0.96625,0.7862499999999999,0.90225,0.91575,0.96475,0.7902499999999999,0.89975,0.42525,0.2475,0.51625,0.51625,0.36775,0.5555,0.59475,0.31975,0.38475,0.82175,0.8005,0.3369999999999999,0.17725,0.22275,0.265,0.33525,0.3095,0.17925,0.1977499999999999,0.3934999999999999,0.3472499999999999,0.252,0.47,0.2035,0.307,0.30025,0.427,0.66825,0.4375,0.82375,0.27775,0.3944999999999999,0.1292499999999999,0.1515,0.4965,0.1505,0.2035,0.2105,0.2624999999999999,0.14625,0.129,0.2905,0.2269999999999999,0.1634999999999999,0.2189999999999999,0.2075,0.1664999999999999,0.37375,0.427,0.16375,0.17775,0.15175,0.1995,0.175,0.11425,0.22275,0.1377499999999999,0.2055,0.3745,0.2075,0.1594999999999999,0.1709999999999999,0.11375,0.14825,0.2664999999999999,0.1024999999999999,0.1912499999999999,0.12025,0.14175,0.22275,0.27975,0.0469999999999999,0.0637499999999999,0.09925,0.35,0.16275,0.1357499999999999,0.1164999999999999,0.1139999999999999,0.083,0.8485,0.11075,0.0852499999999999,0.09525,0.19,0.1064999999999999,0.203,0.17625,0.062,0.03375,0.1245,0.0994999999999999,0.136,0.10975,0.15325,0.12175,0.09525,0.1877499999999999,0.065,0.0369999999999999,0.26125,0.125,0.0725,0.07,0.077,0.081,0.0827499999999999,0.0915,0.0579999999999999,0.0635,0.38175,0.0999999999999999,0.1287499999999999,0.0665,0.09225,0.04175,0.0519999999999999,0.069,0.03325,0.14525,0.1049999999999999,0.085,0.0752499999999999,0.0504999999999999,0.0414999999999999,0.0615,0.0359999999999999,0.0419999999999999,0.0989999999999999,0.0745,0.03375,0.03575,0.0359999999999999,0.0775,0.03875,0.0399999999999999,0.075,0.05625,0.03925
"Doors, The (1991)",0.65575,0.65575,0.62475,0.59325,0.7709999999999999,0.65575,0.97925,0.57125,0.4445,0.61675,0.501,0.976,0.59025,0.72925,0.5385,0.4385,0.51125,0.44475,0.8174999999999999,0.3225,0.5335,0.3037499999999999,0.3025,0.408,0.3037499999999999,0.73375,0.305,0.408,0.408,0.34125,0.277,0.3225,0.3764999999999999,0.89575,0.2784999999999999,0.301,0.59025,0.12275,0.1225,0.3037499999999999,0.25025,0.33825,0.1945,0.204,0.21125,0.37875,0.9075,0.28125,0.3115,0.15675,0.34225,0.198,0.4745,0.1815,0.23175,0.48975,0.41225,0.59025,0.2435,0.2975,0.1185,0.4579999999999999,0.1435,0.3682499999999999,0.3635,0.1865,0.25975,0.1962499999999999,0.1654999999999999,0.1175,0.1569999999999999,0.17175,0.17825,0.27725,0.1995,0.1285,0.1604999999999999,0.18425,0.13,0.15125,0.2155,0.2299999999999999,0.178,0.1074999999999999,0.0845,0.2339999999999999,0.2,0.267,0.0687499999999999,0.06225,0.061,0.1262499999999999,0.0825,0.1169999999999999,0.15275,0.14825,0.14225,0.1129999999999999,0.1114999999999999,0.0657499999999999,0.1235,0.0905,0.0449999999999999,0.06,0.151,0.0827499999999999,0.0925,0.3612499999999999,0.079,0.0642499999999999,0.1044999999999999,0.18225,0.0979999999999999,0.05725,0.06125,0.05975,0.10575,0.068,0.3575,0.0534999999999999,0.10875,0.077,0.0444999999999999,0.084,0.14525,0.0685,0.0685,0.1545,0.11775,0.0737499999999999,0.04625,0.1897499999999999,0.075,0.25125,0.23925,0.04675,0.0454999999999999,0.09175,0.12325,0.0645,0.04875,0.0514999999999999,0.0805,0.026,0.03225,0.04425,0.10425,0.081,0.0344999999999999
Drunks (1995),0.53175,0.66,0.66,0.3429999999999999,0.67775,0.71925,0.52075,0.66,0.395,0.519,0.66,0.97775,0.671,0.73325,0.38325,0.4185,0.2175,0.4455,0.4429999999999999,0.38125,0.37775,0.255,0.3415,0.1654999999999999,0.2907499999999999,0.27175,0.21725,0.1825,0.1215,0.33525,0.24775,0.36675,0.3475,0.1252499999999999,0.3682499999999999,0.3605,0.197,0.1317499999999999,0.06075,0.23975,0.31525,0.1435,0.3854999999999999,0.27275,0.1825,0.0534999999999999,0.1252499999999999,0.2897499999999999,0.21375,0.1947499999999999,0.0615,0.12075,0.16175,0.25025,0.2945,0.1084999999999999,0.11225,0.122,0.0939999999999999,0.2015,0.08625,0.11425,0.22325,0.14525,0.1185,0.20475,0.1505,0.04625,0.0705,0.46325,0.1175,0.11075,0.09725,0.0727499999999999,0.1745,0.119,0.25675,0.0692499999999999,0.1079999999999999,0.16325,0.0732499999999999,0.1327499999999999,0.1795,0.0745,0.80525,0.0632499999999999,0.21225,0.1225,0.0672499999999999,0.06125,0.11425,0.0772499999999999,0.10625,0.08975,0.0812499999999999,0.0835,0.206,0.143,0.3692499999999999,0.16075,0.0827499999999999,0.15875,0.025,0.03225,0.11925,0.03825,0.08925,0.0705,0.0564999999999999,0.1455,0.05075,0.16375,0.0539999999999999,0.0745,0.0305,0.029,0.0802499999999999,0.0765,0.1352499999999999,0.0755,0.0107499999999999,0.0855,0.0865,0.0197499999999999,0.05725,0.1535,0.0444999999999999,0.0399999999999999,0.03925,0.0687499999999999,0.0657499999999999,0.1144999999999999,0.0782499999999999,0.04675,0.03225,0.0394999999999999,0.0802499999999999,0.1465,0.0807499999999999,0.0409999999999999,0.05275,0.15775,0.03075,0.0737499999999999,0.027,0.04325,0.04575,0.0205,0.0424999999999999
Gridlock'd (1997),0.6795,0.72975,0.72975,0.65275,0.6905,0.72975,0.57975,0.5235,0.59925,0.72975,0.5235,0.978,0.41525,0.434,0.5375,0.422,0.33525,0.4024999999999999,0.382,0.476,0.273,0.595,0.4395,0.392,0.24825,0.4145,0.32225,0.392,0.392,0.28125,0.4569999999999999,0.26425,0.2125,0.17775,0.29425,0.30125,0.23925,0.1265,0.10175,0.1144999999999999,0.4095,0.14725,0.2887499999999999,0.1805,0.1124999999999999,0.8660000000000001,0.17775,0.2704999999999999,0.20575,0.1465,0.1659999999999999,0.27775,0.155,0.22575,0.193,0.2815,0.17225,0.1074999999999999,0.09825,0.195,0.1322499999999999,0.1275,0.145,0.1485,0.22925,0.1009999999999999,0.1425,0.09425,0.14475,0.06225,0.073,0.16875,0.10125,0.0695,0.09025,0.14,0.0989999999999999,0.0579999999999999,0.12025,0.143,0.0974999999999999,0.0675,0.09575,0.0802499999999999,0.0735,0.1124999999999999,0.23625,0.1154999999999999,0.0745,0.0625,0.08675,0.58075,0.177,0.0837499999999999,0.08775,0.1089999999999999,0.08625,0.122,0.1995,0.0845,0.0822499999999999,0.0717499999999999,0.05175,0.0449999999999999,0.0944999999999999,0.11325,0.0915,0.0712499999999999,0.0772499999999999,0.125,0.0682499999999999,0.215,0.0752499999999999,0.064,0.0464999999999999,0.08725,0.061,0.06225,0.1397499999999999,0.06075,0.05175,0.06025,0.0444999999999999,0.0424999999999999,0.0742499999999999,0.08675,0.0832499999999999,0.0489999999999999,0.06025,0.06025,0.139,0.028,0.0394999999999999,0.04725,0.026,0.04675,0.0647499999999999,0.1014999999999999,0.076,0.03675,0.019,0.0359999999999999,0.0195,0.0324999999999999,0.0165,0.03725,0.0217499999999999,0.0182499999999999,0.031
Traveller (1997),0.52175,0.7065,0.8,0.54025,0.77525,0.7777499999999999,0.5815,0.8,0.68275,0.68275,0.60325,0.371,0.93175,0.60325,0.4669999999999999,0.50875,0.355,0.43925,0.4882499999999999,0.2927499999999999,0.2895,0.719,0.407,0.365,0.37875,0.24025,0.34175,0.3974999999999999,0.365,0.344,0.2455,0.2865,0.32175,0.2135,0.357,0.2975,0.33275,0.10725,0.11075,0.1267499999999999,0.12,0.1355,0.491,0.2897499999999999,0.1275,0.0262499999999999,0.2135,0.4127499999999999,0.25175,0.26625,0.1322499999999999,0.32825,0.288,0.25525,0.24375,0.0697499999999999,0.8180000000000001,0.193,0.24975,0.1099999999999999,0.24225,0.2194999999999999,0.301,0.2594999999999999,0.148,0.2395,0.15275,0.2704999999999999,0.0722499999999999,0.141,0.132,0.12475,0.1059999999999999,0.12025,0.16275,0.53325,0.1377499999999999,0.066,0.1049999999999999,0.1684999999999999,0.0895,0.05475,0.1935,0.1287499999999999,0.1377499999999999,0.0782499999999999,0.1649999999999999,0.18175,0.0775,0.03175,0.083,0.1009999999999999,0.0797499999999999,0.3705,0.1084999999999999,0.18325,0.1975,0.1725,0.138,0.121,0.1845,0.183,0.0424999999999999,0.0305,0.2,0.1114999999999999,0.1475,0.176,0.0632499999999999,0.0414999999999999,0.1019999999999999,0.0665,0.0439999999999999,0.08625,0.1049999999999999,0.0559999999999999,0.1325,0.0747499999999999,0.1195,0.123,0.2264999999999999,0.1679999999999999,0.05075,0.0524999999999999,0.18175,0.139,0.08725,0.1129999999999999,0.0735,0.15025,0.10025,0.0635,0.065,0.04725,0.09,0.0625,0.0235,0.12,0.05475,0.0782499999999999,0.03375,0.0469999999999999,0.0464999999999999,0.04775,0.0404999999999999,0.0539999999999999,0.1089999999999999,0.121,0.0227499999999999
"Truth or Consequences, N.M. (1997)",0.9035,0.538,0.4605,0.9035,0.68325,0.4605,0.57025,0.3695,0.538,0.5025,0.5235,0.8532500000000001,0.50025,0.1564999999999999,0.578,0.433,0.4,0.53675,0.35,0.17175,0.2455,0.576,0.27425,0.57025,0.4885,0.42,0.155,0.3532499999999999,0.57025,0.3475,0.1877499999999999,0.2734999999999999,0.26075,0.2334999999999999,0.2875,0.38775,0.126,0.5435,0.20625,0.0812499999999999,0.2005,0.269,0.22325,0.16775,0.16525,0.2835,0.20525,0.4429999999999999,0.23675,0.1972499999999999,0.16325,0.21775,0.1515,0.1574999999999999,0.263,0.12275,0.6595,0.12375,0.1335,0.0559999999999999,0.05925,0.26925,0.1119999999999999,0.10325,0.188,0.081,0.38325,0.0815,0.1029999999999999,0.06125,0.09025,0.0959999999999999,0.10475,0.0677499999999999,0.078,0.45275,0.1385,0.04475,0.081,0.14575,0.09925,0.1064999999999999,0.0747499999999999,0.283,0.10225,0.09,0.1515,0.0529999999999999,0.05525,0.03525,0.084,0.066,0.1154999999999999,0.29125,0.17975,0.13,0.077,0.068,0.1317499999999999,0.12325,0.07,0.09375,0.6765,0.2985,0.1402499999999999,0.069,0.1295,0.09,0.0692499999999999,0.0702499999999999,0.0885,0.024,0.05375,0.0489999999999999,0.05325,0.05725,0.05925,0.0534999999999999,0.0712499999999999,0.0625,0.03525,0.0745,0.083,0.0242499999999999,0.05025,0.08,0.0767499999999999,0.0755,0.0145,0.0509999999999999,0.1475,0.0667499999999999,0.075,0.06075,0.309,0.0695,0.06175,0.077,0.03275,0.0195,0.0195,0.03025,0.03325,0.0334999999999999,0.016,0.03175,0.0354999999999999,0.04425,0.0595
Twin Town (1997),0.8939999999999999,0.627,0.57225,0.8939999999999999,0.76525,0.57225,0.45525,0.51975,0.627,0.57225,0.51975,0.92725,0.7405,0.2955,0.57025,0.42625,0.58925,0.3742499999999999,0.273,0.303,0.2794999999999999,0.33275,0.52,0.2334999999999999,0.55625,0.4085,0.3007499999999999,0.2334999999999999,0.2334999999999999,0.27175,0.4645,0.1977499999999999,0.21225,0.179,0.51425,0.26675,0.21925,0.0989999999999999,0.14975,0.2065,0.1584999999999999,0.264,0.386,0.27625,0.18075,0.2684999999999999,0.179,0.39625,0.20975,0.469,0.1327499999999999,0.371,0.2214999999999999,0.2955,0.189,0.2289999999999999,0.30825,0.10775,0.09725,0.32525,0.578,0.188,0.23325,0.1735,0.3007499999999999,0.295,0.205,0.1435,0.6885,0.0662499999999999,0.077,0.0797499999999999,0.09225,0.1892499999999999,0.085,0.1689999999999999,0.1159999999999999,0.0574999999999999,0.0817499999999999,0.15875,0.0675,0.0439999999999999,0.22125,0.1019999999999999,0.14525,0.0762499999999999,0.1129999999999999,0.0642499999999999,0.155,0.3115,0.09625,0.08925,0.28525,0.05775,0.0915,0.1285,0.11625,0.0414999999999999,0.1932499999999999,0.1342499999999999,0.1295,0.0825,0.0979999999999999,0.09975,0.1475,0.03625,0.1124999999999999,0.1114999999999999,0.0595,0.066,0.0695,0.0795,0.0845,0.0715,0.428,0.0459999999999999,0.05875,0.05725,0.03425,0.04425,0.21025,0.16775,0.0615,0.0514999999999999,0.1099999999999999,0.0627499999999999,0.09825,0.0344999999999999,0.04875,0.0444999999999999,0.11975,0.0424999999999999,0.0905,0.05375,0.03975,0.085,0.0775,0.08,0.0474999999999999,0.05825,0.03675,0.0235,0.0479999999999999,0.0444999999999999,0.0384999999999999,0.066,0.0324999999999999,0.0404999999999999,0.03875
Dream With the Fishes (1997),0.5865,0.4225,0.70925,0.51825,0.7025,0.5865,0.8952500000000001,0.39425,0.32175,0.55275,0.5865,0.7495,0.9455,0.5865,0.31325,0.4365,0.3482499999999999,0.7345,0.8440000000000001,0.81925,0.2925,0.25675,0.70925,0.182,0.2229999999999999,0.6785,0.56975,0.21225,0.2309999999999999,0.293,0.56975,0.401,0.4425,0.10825,0.3542499999999999,0.21075,0.208,0.12225,0.0865,0.26625,0.538,0.29725,0.172,0.1505,0.2264999999999999,0.138,0.0925,0.1977499999999999,0.3219999999999999,0.1385,0.20425,0.2155,0.2007499999999999,0.14175,0.2299999999999999,0.51025,0.361,0.071,0.1579999999999999,0.3095,0.0845,0.1119999999999999,0.15625,0.1375,0.23125,0.0807499999999999,0.15375,0.05975,0.13,0.08925,0.173,0.70325,0.08925,0.0667499999999999,0.1345,0.10175,0.139,0.1317499999999999,0.23325,0.11275,0.10075,0.0775,0.1235,0.05125,0.06125,0.0439999999999999,0.1225,0.691,0.064,0.14575,0.0409999999999999,0.0287499999999999,0.1305,0.3075,0.1355,0.0564999999999999,0.1624999999999999,0.124,0.1375,0.15525,0.0865,0.0647499999999999,0.0797499999999999,0.0275,0.11575,0.0702499999999999,0.22725,0.09425,0.12075,0.29825,0.08,0.04375,0.0584999999999999,0.09125,0.0737499999999999,0.0524999999999999,0.084,0.04725,0.0539999999999999,0.0742499999999999,0.0494999999999999,0.088,0.03025,0.2345,0.27775,0.04425,0.04025,0.4177499999999999,0.0227499999999999,0.05625,0.0295,0.1149999999999999,0.0409999999999999,0.3245,0.03825,0.0544999999999999,0.2604999999999999,0.0235,0.148,0.0429999999999999,0.04125,0.0215,0.11875,0.0424999999999999,0.0227499999999999,0.0359999999999999,0.05225,0.03075,0.0195
