movieId,weird,original,first contact,greed,melancholic,survival,dialogue,culture clash,vengeance,catastrophe,drama,runaway,good,independent film,life & death,predictable,surveillance,pornography,mentor,fantasy world,fight scenes,creativity,life philosophy,chase,absurd,light,drinking,adaptation,quirky,betrayal,transformation,mad scientist,not funny,memory,death,weapons,very funny,sacrifice,fun movie,underrated,doctors,writers,dreams,dysfunctional family,unlikely friendships,islam,internet,classic car,nudity (full frontal - brief),god,sexy,desert,immortality,pulp,family,computer animation,hospital,multiple storylines,childhood,road movie,film noir,atheism,alter ego,british,alternate history,simple,small town,prejudice,california,tokyo,hotel,irish accent,wilderness,teen movie,women,queer,stereotypes,workplace,blindness,nudity (topless - brief),good music,directorial debut,time,island,farce,period piece,too long,new jersey,awesome soundtrack,stoner movie,camp,no plot,addiction,censorship,rebellion,wartime,80s,radio,nudity (rear),indians,prison,hunting,oil,unlikeable characters,kidnapping,ensemble cast,race,australia,1930s,divorce,bollywood,graphic novel,reality tv,brothers,trilogy,cancer,notable nudity,snakes,new york city,foul language,best of 2005,homeless,stand-up comedy,los angeles,father daughter relationship,russian,goth,kick-butt women,texas,made for tv,adoption,potential oscar nom,interracial romance,wine,ghosts/afterlife,remake,san francisco,hip hop,too short,finnish,french,robert downey jr,shopping,prostitution,fashion,documentary,single father,buddy movie,lawyer
Gattaca (1997),0.9375,0.935,0.9965,0.8925000000000001,0.86225,0.999,0.86225,0.86225,0.8507499999999999,0.982,0.92275,0.8507499999999999,0.8494999999999999,0.45025,0.7755000000000001,0.62525,0.55725,0.2365,0.71925,0.41825,0.68325,0.5185,0.588,0.4285,0.364,0.40525,0.68375,0.3195,0.2744999999999999,0.5205,0.487,0.33075,0.3505,0.3884999999999999,0.155,0.359,0.3017499999999999,0.41925,0.44975,0.54625,0.46075,0.2365,0.8640000000000001,0.188,0.3754999999999999,0.414,0.42,0.28075,0.1942499999999999,0.21475,0.155,0.1395,0.38725,0.195,0.134,0.1387499999999999,0.1139999999999999,0.12275,0.2574999999999999,0.1689999999999999,0.348,0.2319999999999999,0.302,0.22125,0.3129999999999999,0.276,0.1972499999999999,0.71225,0.217,0.22725,0.1775,0.146,0.14525,0.125,0.1297499999999999,0.1317499999999999,0.145,0.50075,0.1564999999999999,0.16975,0.38125,0.3824999999999999,0.2624999999999999,0.2105,0.0835,0.251,0.10675,0.15675,0.38125,0.1064999999999999,0.0637499999999999,0.1815,0.0807499999999999,0.11375,0.5565,0.072,0.06025,0.133,0.0925,0.1599999999999999,0.09575,0.0524999999999999,0.16425,0.0782499999999999,0.0469999999999999,0.135,0.29725,0.0642499999999999,0.1297499999999999,0.072,0.1387499999999999,0.04775,0.09525,0.12475,0.091,0.0652499999999999,0.0384999999999999,0.08925,0.0707499999999999,0.11575,0.1297499999999999,0.1029999999999999,0.0615,0.0855,0.0949999999999999,0.05975,0.04025,0.0489999999999999,0.0479999999999999,0.06225,0.0667499999999999,0.0785,0.075,0.0682499999999999,0.0959999999999999,0.0232499999999999,0.066,0.04975,0.0637499999999999,0.031,0.0474999999999999,0.0715,0.0519999999999999,0.04925,0.0915,0.03225,0.0509999999999999,0.0324999999999999,0.0334999999999999
"Truman Show, The (1998)",0.89225,0.9615,0.7545,0.8979999999999999,0.89225,0.8614999999999999,0.8915,0.8915,0.8979999999999999,0.7545,0.9395,0.8979999999999999,0.87625,0.798,0.798,0.47875,0.8747499999999999,0.357,0.70725,0.54775,0.39775,0.56225,0.676,0.3117499999999999,0.77675,0.58225,0.53,0.2947499999999999,0.402,0.436,0.4732499999999999,0.214,0.2957499999999999,0.2304999999999999,0.312,0.2045,0.56825,0.417,0.4479999999999999,0.4515,0.369,0.2017499999999999,0.4832499999999999,0.24875,0.7675000000000001,0.5665,0.26275,0.215,0.258,0.4435,0.7405,0.0657499999999999,0.3339999999999999,0.10475,0.25375,0.187,0.297,0.14475,0.46175,0.1649999999999999,0.1257499999999999,0.1865,0.36575,0.2,0.2845,0.301,0.8425,0.3754999999999999,0.202,0.16375,0.156,0.1875,0.09425,0.14125,0.1265,0.1957499999999999,0.1775,0.31525,0.14925,0.1714999999999999,0.287,0.1935,0.3652499999999999,0.4177499999999999,0.1927499999999999,0.1377499999999999,0.151,0.34175,0.2239999999999999,0.1892499999999999,0.0685,0.065,0.2815,0.27975,0.4135,0.0775,0.1079999999999999,0.2867499999999999,0.1034999999999999,0.0707499999999999,0.2175,0.0514999999999999,0.06225,0.061,0.05175,0.071,0.1639999999999999,0.0737499999999999,0.0852499999999999,0.09825,0.11575,0.0459999999999999,0.97875,0.12025,0.09525,0.2085,0.03875,0.0655,0.0979999999999999,0.2274999999999999,0.0925,0.212,0.1347499999999999,0.066,0.0752499999999999,0.05425,0.1335,0.0384999999999999,0.1064999999999999,0.14125,0.16225,0.083,0.05925,0.0479999999999999,0.2234999999999999,0.0252499999999999,0.04875,0.05125,0.05025,0.0414999999999999,0.03725,0.0915,0.0419999999999999,0.0574999999999999,0.0705,0.0489999999999999,0.08775,0.1614999999999999,0.0695
Dark City (1998),0.98525,0.97725,0.98325,0.97725,0.9755,0.96075,0.9755,0.9755,0.8787499999999999,0.8234999999999999,0.9215,0.8325,0.83775,0.9645,0.9095,0.72,0.8672500000000001,0.9645,0.56575,0.98575,0.83575,0.59525,0.45675,0.5735,0.548,0.52025,0.51425,0.3335,0.4712499999999999,0.74875,0.534,0.8532500000000001,0.4085,0.9595,0.18175,0.3495,0.3512499999999999,0.36975,0.288,0.659,0.4207499999999999,0.22725,0.56,0.2012499999999999,0.16325,0.2249999999999999,0.2244999999999999,0.299,0.204,0.21775,0.23725,0.212,0.601,0.4669999999999999,0.143,0.18575,0.1397499999999999,0.1765,0.24,0.17575,0.8454999999999999,0.206,0.4399999999999999,0.33975,0.29825,0.2055,0.2385,0.1674999999999999,0.2975,0.2554999999999999,0.4772499999999999,0.27475,0.1629999999999999,0.17875,0.14525,0.142,0.1282499999999999,0.14175,0.18475,0.3662499999999999,0.3335,0.215,0.43625,0.17475,0.1139999999999999,0.1775,0.1029999999999999,0.1975,0.40475,0.119,0.1262499999999999,0.33025,0.0725,0.12225,0.17525,0.09425,0.1735,0.0687499999999999,0.138,0.2194999999999999,0.2644999999999999,0.14225,0.188,0.217,0.0675,0.11025,0.2837499999999999,0.1887499999999999,0.23575,0.0847499999999999,0.16875,0.2304999999999999,0.0419999999999999,0.11775,0.21975,0.05225,0.067,0.15925,0.176,0.0469999999999999,0.11425,0.12075,0.0777499999999999,0.25175,0.0705,0.06075,0.4822499999999999,0.12275,0.0549999999999999,0.0857499999999999,0.05425,0.089,0.0765,0.065,0.1825,0.0359999999999999,0.1069999999999999,0.0549999999999999,0.0529999999999999,0.0419999999999999,0.0499999999999999,0.05725,0.05825,0.2455,0.11125,0.0374999999999999,0.0277499999999999,0.0484999999999999,0.0262499999999999
Soylent Green (1973),0.8847499999999999,0.8847499999999999,0.9955,0.8847499999999999,0.8847499999999999,0.99825,0.81125,0.8847499999999999,0.60875,0.8747499999999999,0.6925,0.8847499999999999,0.5755,0.604,0.5905,0.48475,0.87775,0.4429999999999999,0.69175,0.42025,0.71575,0.4315,0.4745,0.59675,0.35575,0.631,0.77,0.823,0.23725,0.623,0.47375,0.4335,0.401,0.4725,0.4405,0.4619999999999999,0.2927499999999999,0.3025,0.40375,0.372,0.3612499999999999,0.16175,0.17075,0.187,0.17325,0.3692499999999999,0.3375,0.3369999999999999,0.2867499999999999,0.192,0.2654999999999999,0.24,0.4675,0.255,0.1584999999999999,0.307,0.15775,0.12375,0.1955,0.1785,0.24625,0.1912499999999999,0.32725,0.15725,0.26725,0.2209999999999999,0.15975,0.16275,0.27625,0.22325,0.15275,0.14475,0.2334999999999999,0.132,0.3189999999999999,0.2279999999999999,0.11175,0.22475,0.20425,0.2314999999999999,0.174,0.1225,0.2684999999999999,0.2204999999999999,0.11675,0.1855,0.12475,0.2284999999999999,0.11675,0.1347499999999999,0.278,0.0584999999999999,0.11875,0.1377499999999999,0.18675,0.1277499999999999,0.32875,0.09675,0.24025,0.05925,0.0959999999999999,0.15025,0.4992499999999999,0.0875,0.0855,0.0605,0.1885,0.1265,0.27825,0.0642499999999999,0.05525,0.04075,0.0732499999999999,0.04475,0.173,0.31375,0.083,0.172,0.5315,0.18675,0.0519999999999999,0.45275,0.074,0.125,0.06,0.0605,0.05925,0.05825,0.0444999999999999,0.05525,0.06025,0.0384999999999999,0.085,0.0677499999999999,0.12,0.088,0.1589999999999999,0.0404999999999999,0.0305,0.0267499999999999,0.0464999999999999,0.064,0.1292499999999999,0.2027499999999999,0.1495,0.0454999999999999,0.0225,0.0715,0.0484999999999999
Metropolis (1927),0.9755,0.9715,0.99025,0.9755,0.9755,0.995,0.9755,0.9755,0.674,0.875,0.9715,0.9755,0.9715,0.4175,0.6575,0.201,0.5945,0.45825,0.45325,0.37725,0.566,0.551,0.36,0.72375,0.40425,0.91275,0.59675,0.46575,0.22725,0.292,0.4379999999999999,0.8845000000000001,0.38325,0.36275,0.27375,0.3512499999999999,0.3419999999999999,0.4337499999999999,0.2804999999999999,0.268,0.1664999999999999,0.0974999999999999,0.3964999999999999,0.2345,0.1952499999999999,0.6855,0.08675,0.2284999999999999,0.2835,0.256,0.2574999999999999,0.14675,0.501,0.10725,0.2284999999999999,0.24475,0.10225,0.1257499999999999,0.4355,0.18225,0.91275,0.16525,0.23925,0.266,0.15225,0.312,0.156,0.4355,0.1569999999999999,0.412,0.1927499999999999,0.10975,0.1292499999999999,0.10025,0.1257499999999999,0.16875,0.1305,0.392,0.16675,0.20325,0.2985,0.1505,0.33975,0.129,0.2007499999999999,0.24,0.258,0.10375,0.1887499999999999,0.15775,0.1297499999999999,0.10125,0.0615,0.2774999999999999,0.776,0.4177499999999999,0.16075,0.0637499999999999,0.05875,0.1312499999999999,0.0964999999999999,0.05325,0.11375,0.023,0.0632499999999999,0.05375,0.1325,0.084,0.665,0.09775,0.2085,0.04725,0.0369999999999999,0.14975,0.14375,0.0329999999999999,0.0245,0.1265,0.1272499999999999,0.0409999999999999,0.203,0.0969999999999999,0.0837499999999999,0.0524999999999999,0.0949999999999999,0.0564999999999999,0.0265,0.04525,0.0672499999999999,0.1159999999999999,0.05175,0.0419999999999999,0.1004999999999999,0.04775,0.0424999999999999,0.0227499999999999,0.14125,0.04825,0.0225,0.0449999999999999,0.11725,0.03275,0.0272499999999999,0.1064999999999999,0.071,0.0635,0.0267499999999999,0.03,0.0379999999999999
1984 (Nineteen Eighty-Four) (1984),0.7685,0.80525,0.9655,0.7685,0.7685,0.973,0.54875,0.889,0.889,0.61,0.62725,0.889,0.889,0.63975,0.58875,0.28725,0.96125,0.7927500000000001,0.46475,0.3265,0.23225,0.2554999999999999,0.396,0.36775,0.44475,0.63925,0.4785,0.98175,0.24325,0.55375,0.36375,0.15275,0.34575,0.26675,0.22625,0.28,0.63925,0.2594999999999999,0.211,0.41425,0.1935,0.18625,0.147,0.16525,0.1775,0.503,0.1634999999999999,0.32325,0.2774999999999999,0.1634999999999999,0.31525,0.09525,0.1312499999999999,0.16575,0.09575,0.1357499999999999,0.134,0.17525,0.235,0.1109999999999999,0.17825,0.14325,0.22125,0.31025,0.4315,0.1297499999999999,0.1079999999999999,0.3652499999999999,0.16225,0.0792499999999999,0.1515,0.149,0.14925,0.1144999999999999,0.20975,0.1755,0.13,0.3395,0.2314999999999999,0.2269999999999999,0.18325,0.14475,0.0574999999999999,0.1059999999999999,0.1915,0.2259999999999999,0.1614999999999999,0.0984999999999999,0.1312499999999999,0.2085,0.1094999999999999,0.0454999999999999,0.1629999999999999,0.75525,0.7729999999999999,0.2594999999999999,0.302,0.0737499999999999,0.1917499999999999,0.0695,0.1154999999999999,0.0605,0.1054999999999999,0.1144999999999999,0.0715,0.0544999999999999,0.0707499999999999,0.088,0.20775,0.0667499999999999,0.0645,0.133,0.24225,0.0692499999999999,0.08925,0.0762499999999999,0.1114999999999999,0.0797499999999999,0.0672499999999999,0.0569999999999999,0.1064999999999999,0.03775,0.0727499999999999,0.0464999999999999,0.04175,0.04525,0.13,0.06175,0.0574999999999999,0.10125,0.14175,0.05625,0.076,0.0374999999999999,0.0692499999999999,0.1977499999999999,0.0584999999999999,0.04475,0.0257499999999999,0.04425,0.0464999999999999,0.0815,0.04225,0.09775,0.0635,0.04925,0.0225,0.0287499999999999,0.061
Legend (1985),0.9475,0.9455,0.827,0.9455,0.728,0.55475,0.5995,0.434,0.44875,0.63025,0.3125,0.3495,0.616,0.919,0.9475,0.63025,0.5165,0.919,0.5185,0.999,0.827,0.46525,0.309,0.2905,0.18525,0.61475,0.27525,0.5705,0.25125,0.35675,0.485,0.43025,0.3562499999999999,0.1345,0.1709999999999999,0.24925,0.257,0.535,0.32425,0.5635,0.16525,0.1312499999999999,0.4044999999999999,0.183,0.135,0.14,0.1099999999999999,0.191,0.2259999999999999,0.1322499999999999,0.31275,0.11875,0.58675,0.435,0.279,0.30125,0.1024999999999999,0.14725,0.32175,0.1019999999999999,0.1614999999999999,0.1114999999999999,0.8307500000000001,0.18375,0.205,0.18025,0.079,0.15575,0.0835,0.0825,0.1089999999999999,0.275,0.1785,0.30625,0.13,0.3005,0.1034999999999999,0.0782499999999999,0.1395,0.22425,0.17875,0.1235,0.14225,0.182,0.356,0.22075,0.1109999999999999,0.0847499999999999,0.71175,0.08925,0.23025,0.0632499999999999,0.07,0.0827499999999999,0.0792499999999999,0.0489999999999999,0.45225,0.0529999999999999,0.18475,0.0915,0.076,0.0329999999999999,0.0369999999999999,0.05325,0.1029999999999999,0.0374999999999999,0.0845,0.0574999999999999,0.119,0.0504999999999999,0.0595,0.123,0.0429999999999999,0.0817499999999999,0.22925,0.03975,0.1169999999999999,0.092,0.0685,0.0292499999999999,0.0705,0.05725,0.0812499999999999,0.06225,0.03575,0.05675,0.39075,0.04925,0.0339999999999999,0.0842499999999999,0.03425,0.05175,0.0549999999999999,0.0222499999999999,0.179,0.0682499999999999,0.0484999999999999,0.0419999999999999,0.0905,0.04225,0.0534999999999999,0.1455,0.03525,0.04775,0.04225,0.021,0.0225,0.0364999999999999,0.0125
Cube (1997),0.976,0.9595,0.94275,0.939,0.92325,0.8647499999999999,0.95225,0.92325,0.8867499999999999,0.594,0.8487499999999999,0.8487499999999999,0.79975,0.8414999999999999,0.72775,0.7455,0.95225,0.412,0.3974999999999999,0.4385,0.4822499999999999,0.60225,0.5455,0.398,0.652,0.32225,0.2967499999999999,0.3632499999999999,0.43525,0.4379999999999999,0.4335,0.38625,0.3924999999999999,0.3055,0.4669999999999999,0.3695,0.40075,0.2694999999999999,0.375,0.44625,0.28925,0.40275,0.25725,0.26075,0.138,0.12375,0.4245,0.31925,0.2125,0.1154999999999999,0.1649999999999999,0.21525,0.0857499999999999,0.24725,0.12275,0.26075,0.2324999999999999,0.3015,0.1267499999999999,0.1154999999999999,0.1094999999999999,0.18,0.208,0.16125,0.2002499999999999,0.283,0.16625,0.17275,0.203,0.09475,0.24125,0.18375,0.1982499999999999,0.20975,0.1367499999999999,0.1545,0.50225,0.16075,0.1545,0.24625,0.2927499999999999,0.3712499999999999,0.0697499999999999,0.193,0.079,0.12075,0.09075,0.1377499999999999,0.10075,0.16075,0.11775,0.2135,0.10275,0.09625,0.0732499999999999,0.075,0.0642499999999999,0.1019999999999999,0.05575,0.0539999999999999,0.63475,0.15825,0.0852499999999999,0.306,0.0752499999999999,0.2804999999999999,0.10475,0.0915,0.059,0.0855,0.0747499999999999,0.10525,0.2544999999999999,0.0805,0.086,0.0705,0.083,0.0785,0.09625,0.1525,0.1144999999999999,0.0772499999999999,0.08,0.0727499999999999,0.03475,0.067,0.0364999999999999,0.0777499999999999,0.03475,0.0702499999999999,0.0494999999999999,0.0855,0.0524999999999999,0.0645,0.03075,0.0459999999999999,0.0419999999999999,0.0645,0.0584999999999999,0.0665,0.04775,0.05875,0.0727499999999999,0.0384999999999999,0.0364999999999999,0.03325,0.0187499999999999,0.03975,0.03725
What Dreams May Come (1998),0.97625,0.8899999999999999,0.82975,0.8899999999999999,0.7635000000000001,0.2654999999999999,0.66775,0.69925,0.55625,0.59225,0.69925,0.69925,0.92025,0.713,0.972,0.57175,0.3804999999999999,0.1985,0.60425,0.634,0.82975,0.5605,0.64825,0.3652499999999999,0.21925,0.213,0.39375,0.7065,0.1962499999999999,0.25075,0.3185,0.33825,0.37375,0.4629999999999999,0.7445,0.1755,0.2365,0.7025,0.16075,0.40325,0.27025,0.178,0.54025,0.16075,0.6845,0.11225,0.22225,0.1679999999999999,0.23175,0.735,0.1382499999999999,0.11575,0.40125,0.1639999999999999,0.264,0.4942499999999999,0.23675,0.2329999999999999,0.291,0.11975,0.08775,0.4932499999999999,0.155,0.0775,0.1865,0.23675,0.0812499999999999,0.2015,0.0827499999999999,0.0822499999999999,0.09425,0.27575,0.09025,0.1355,0.15375,0.136,0.1332499999999999,0.0652499999999999,0.21175,0.126,0.0984999999999999,0.06075,0.31125,0.1735,0.0765,0.1119999999999999,0.15075,0.082,0.0837499999999999,0.0954999999999999,0.07,0.11475,0.0695,0.0574999999999999,0.03075,0.05725,0.0389999999999999,0.091,0.0857499999999999,0.12075,0.0827499999999999,0.0329999999999999,0.089,0.0494999999999999,0.0277499999999999,0.0459999999999999,0.09925,0.0379999999999999,0.0752499999999999,0.1159999999999999,0.10775,0.10475,0.05425,0.077,0.0637499999999999,0.508,0.1104999999999999,0.04925,0.06075,0.0474999999999999,0.03725,0.09225,0.1245,0.06,0.03525,0.0792499999999999,0.04875,0.05125,0.03225,0.0775,0.0802499999999999,0.0647499999999999,0.0835,0.0267499999999999,0.3365,0.0875,0.072,0.0544999999999999,0.10125,0.0374999999999999,0.0369999999999999,0.05875,0.04025,0.03,0.0394999999999999,0.03375,0.0389999999999999,0.0444999999999999,0.0277499999999999
"Fly, The (1958)",0.956,0.8300000000000001,0.97725,0.69475,0.657,0.4115,0.44075,0.6535,0.69475,0.68875,0.6535,0.956,0.6,0.6535,0.3745,0.306,0.32325,0.56575,0.4127499999999999,0.16875,0.677,0.39175,0.2905,0.357,0.196,0.956,0.44075,0.4185,0.18275,0.61575,0.58525,0.95575,0.39675,0.30525,0.4235,0.3149999999999999,0.3249999999999999,0.1962499999999999,0.61625,0.239,0.2339999999999999,0.1377499999999999,0.2264999999999999,0.15275,0.23325,0.081,0.0805,0.21875,0.2754999999999999,0.06225,0.2185,0.1372499999999999,0.1649999999999999,0.28925,0.2684999999999999,0.185,0.22525,0.1392499999999999,0.25325,0.10325,0.4287499999999999,0.05775,0.20975,0.0944999999999999,0.09525,0.26175,0.1755,0.2224999999999999,0.1599999999999999,0.15925,0.182,0.08,0.063,0.1114999999999999,0.1149999999999999,0.1599999999999999,0.135,0.2465,0.182,0.53875,0.11825,0.10325,0.2405,0.1569999999999999,0.2065,0.1009999999999999,0.14925,0.11775,0.1049999999999999,0.1327499999999999,0.284,0.0394999999999999,0.072,0.10675,0.0657499999999999,0.078,0.25225,0.1019999999999999,0.0855,0.062,0.0797499999999999,0.1282499999999999,0.0484999999999999,0.04375,0.0662499999999999,0.0434999999999999,0.0657499999999999,0.0329999999999999,0.14225,0.11925,0.0657499999999999,0.0802499999999999,0.03075,0.0775,0.08625,0.0379999999999999,0.0637499999999999,0.1609999999999999,0.11975,0.05025,0.0697499999999999,0.0489999999999999,0.1064999999999999,0.066,0.04875,0.03175,0.0314999999999999,0.0529999999999999,0.08775,0.0767499999999999,0.0662499999999999,0.0364999999999999,0.1267499999999999,0.0409999999999999,0.10475,0.4187499999999999,0.1044999999999999,0.03475,0.0245,0.0192499999999999,0.064,0.03425,0.04275,0.04025,0.0595,0.0419999999999999,0.0364999999999999,0.04325,0.05675
"Fly, The (1986)",0.8905000000000001,0.8905000000000001,0.956,0.7829999999999999,0.7582500000000001,0.43025,0.66175,0.7582500000000001,0.8905000000000001,0.76725,0.7582500000000001,0.7155,0.64075,0.7582500000000001,0.34975,0.3675,0.46725,0.8905000000000001,0.4665,0.237,0.851,0.508,0.37825,0.3239999999999999,0.20575,0.7155,0.43875,0.4205,0.5225,0.60775,0.7365,0.938,0.408,0.2214999999999999,0.3015,0.371,0.4645,0.3774999999999999,0.53925,0.3675,0.39075,0.1425,0.2544999999999999,0.1689999999999999,0.2224999999999999,0.10825,0.1272499999999999,0.239,0.2935,0.0539999999999999,0.557,0.10675,0.14675,0.1745,0.16525,0.31925,0.2594999999999999,0.21875,0.15475,0.0959999999999999,0.13,0.05975,0.3655,0.10425,0.1594999999999999,0.2155,0.236,0.1235,0.21375,0.17675,0.1902499999999999,0.08825,0.146,0.15475,0.1109999999999999,0.15225,0.14525,0.11075,0.15975,0.574,0.11875,0.14825,0.1925,0.1425,0.09975,0.10825,0.0785,0.1322499999999999,0.11425,0.11525,0.24125,0.0374999999999999,0.1307499999999999,0.1755,0.061,0.0717499999999999,0.492,0.0852499999999999,0.09025,0.0652499999999999,0.09675,0.1245,0.0812499999999999,0.0772499999999999,0.0645,0.05875,0.05725,0.0384999999999999,0.0752499999999999,0.0939999999999999,0.06075,0.21575,0.03975,0.0837499999999999,0.0702499999999999,0.22125,0.0792499999999999,0.1735,0.0842499999999999,0.16025,0.0757499999999999,0.0625,0.09625,0.0675,0.04225,0.0454999999999999,0.11425,0.0434999999999999,0.1059999999999999,0.061,0.0524999999999999,0.0645,0.0772499999999999,0.0434999999999999,0.1195,0.7847500000000001,0.0745,0.0439999999999999,0.0277499999999999,0.03575,0.03875,0.05975,0.0275,0.0474999999999999,0.0484999999999999,0.03725,0.0349999999999999,0.0745,0.03175
"Fantastic Planet, The (Planète sauvage, La) (1973)",0.9755,0.961,0.7895000000000001,0.961,0.8345,0.60025,0.74325,0.74325,0.4785,0.50525,0.8727499999999999,0.74325,0.35275,0.2724999999999999,0.83975,0.36475,0.33075,0.3265,0.3475,0.34225,0.16275,0.678,0.22525,0.20775,0.431,0.244,0.483,0.3645,0.21225,0.15925,0.4805,0.2937499999999999,0.3545,0.24675,0.17475,0.24,0.2274999999999999,0.1644999999999999,0.1064999999999999,0.286,0.131,0.17525,0.37775,0.1629999999999999,0.10425,0.26275,0.1029999999999999,0.14925,0.15975,0.20925,0.21525,0.2339999999999999,0.33025,0.1345,0.57325,0.95725,0.09925,0.12175,0.22675,0.1129999999999999,0.15575,0.15475,0.09925,0.0785,0.18575,0.25225,0.1515,0.31425,0.0969999999999999,0.2875,0.18675,0.16275,0.12025,0.1009999999999999,0.1977499999999999,0.1295,0.1262499999999999,0.14625,0.183,0.079,0.10425,0.12475,0.0509999999999999,0.09575,0.14075,0.1569999999999999,0.087,0.05025,0.05625,0.3592499999999999,0.0682499999999999,0.18075,0.0837499999999999,0.20325,0.4862499999999999,0.0935,0.0852499999999999,0.0404999999999999,0.081,0.18025,0.0742499999999999,0.21075,0.0732499999999999,0.03425,0.05025,0.0479999999999999,0.1905,0.075,0.09375,0.0469999999999999,0.05525,0.0459999999999999,0.0292499999999999,0.0717499999999999,0.0162499999999999,0.03,0.0595,0.10375,0.027,0.0145,0.0177499999999999,0.05725,0.0765,0.019,0.059,0.0837499999999999,0.0855,0.0404999999999999,0.0805,0.1149999999999999,0.1295,0.0275,0.1064999999999999,0.0499999999999999,0.0217499999999999,0.0102499999999999,0.03875,0.0344999999999999,0.027,0.03625,0.2734999999999999,0.0319999999999999,0.02,0.0715,0.0384999999999999,0.0569999999999999,0.0185,0.0197499999999999,0.0197499999999999
Beneath the Planet of the Apes (1970),0.84175,0.8805000000000001,0.96625,0.84175,0.56325,0.728,0.626,0.368,0.44725,0.86025,0.7847500000000001,0.48,0.626,0.56325,0.2614999999999999,0.7625,0.26675,0.2229999999999999,0.4539999999999999,0.3525,0.57125,0.25375,0.25775,0.57125,0.4295,0.20525,0.24675,0.31525,0.26775,0.2937499999999999,0.2764999999999999,0.27375,0.37875,0.25575,0.2674999999999999,0.6365,0.4297499999999999,0.29425,0.241,0.271,0.17875,0.2249999999999999,0.0994999999999999,0.1415,0.1709999999999999,0.4519999999999999,0.10475,0.16025,0.23475,0.4265,0.1315,0.50475,0.37175,0.3037499999999999,0.1895,0.17575,0.2017499999999999,0.16075,0.1325,0.1395,0.1064999999999999,0.4265,0.2045,0.1039999999999999,0.146,0.10125,0.0954999999999999,0.1292499999999999,0.15625,0.2955,0.12375,0.1079999999999999,0.1195,0.14075,0.14725,0.14425,0.152,0.1094999999999999,0.14575,0.2199999999999999,0.0712499999999999,0.0785,0.16825,0.2045,0.136,0.0939999999999999,0.08925,0.18475,0.0605,0.09575,0.299,0.0755,0.0695,0.08975,0.401,0.173,0.09275,0.075,0.26875,0.0999999999999999,0.139,0.092,0.1099999999999999,0.063,0.0504999999999999,0.0394999999999999,0.151,0.1099999999999999,0.05575,0.0595,0.09825,0.0379999999999999,0.0509999999999999,0.0805,0.17225,0.03725,0.09825,0.15125,0.588,0.05325,0.0379999999999999,0.128,0.09575,0.09225,0.0464999999999999,0.076,0.03075,0.0539999999999999,0.0484999999999999,0.0905,0.08825,0.04025,0.0595,0.0247499999999999,0.066,0.1574999999999999,0.092,0.0665,0.063,0.0404999999999999,0.03875,0.0374999999999999,0.05525,0.0647499999999999,0.0797499999999999,0.0272499999999999,0.03375,0.0429999999999999,0.0205
Conquest of the Planet of the Apes (1972),0.912,0.912,0.96525,0.912,0.4307499999999999,0.90075,0.34325,0.4575,0.73125,0.56725,0.6105,0.4575,0.59675,0.39325,0.197,0.8852500000000001,0.17725,0.32825,0.481,0.24575,0.405,0.2025,0.2465,0.3854999999999999,0.28925,0.23325,0.26825,0.27275,0.22875,0.61225,0.2664999999999999,0.3595,0.40175,0.1905,0.26125,0.48375,0.2355,0.289,0.27025,0.22025,0.204,0.2435,0.09475,0.14075,0.18125,0.8015000000000001,0.10925,0.1917499999999999,0.23275,0.1215,0.1129999999999999,0.1245,0.2784999999999999,0.32775,0.34975,0.34975,0.1865,0.15675,0.1149999999999999,0.21875,0.1059999999999999,0.089,0.2614999999999999,0.076,0.17075,0.1094999999999999,0.11425,0.59625,0.249,0.26525,0.1352499999999999,0.10125,0.0735,0.156,0.1265,0.14075,0.16975,0.08975,0.1074999999999999,0.1455,0.0712499999999999,0.0712499999999999,0.34375,0.1599999999999999,0.14125,0.129,0.1287499999999999,0.2744999999999999,0.06025,0.08675,0.27425,0.0384999999999999,0.077,0.3269999999999999,0.8827499999999999,0.05475,0.1059999999999999,0.0665,0.2504999999999999,0.0712499999999999,0.085,0.0832499999999999,0.093,0.068,0.09225,0.0494999999999999,0.18675,0.05375,0.05075,0.0484999999999999,0.05825,0.076,0.1305,0.063,0.2175,0.0459999999999999,0.123,0.1709999999999999,0.09775,0.04825,0.028,0.071,0.1129999999999999,0.2274999999999999,0.0344999999999999,0.04975,0.0504999999999999,0.0725,0.07,0.15125,0.1185,0.0514999999999999,0.0595,0.0195,0.0725,0.1312499999999999,0.0827499999999999,0.0627499999999999,0.0474999999999999,0.0202499999999999,0.03575,0.0494999999999999,0.0797499999999999,0.0682499999999999,0.03125,0.0349999999999999,0.0419999999999999,0.05075,0.0295
