movieId,weird,greed,original,runaway,melancholic,light,culture clash,good,drama,very funny,farce,vengeance,dialogue,fun movie,betrayal,chase,mentor,drinking,1930s,film noir,catastrophe,adaptation,period piece,independent film,childhood,absurd,quirky,divorce,surveillance,unlikely friendships,sexy,hotel,british,transformation,life philosophy,creativity,life & death,family,women,fantasy world,pornography,prejudice,predictable,fight scenes,islam,wartime,not funny,first contact,underrated,alter ego,sacrifice,dysfunctional family,writers,classic car,queer,death,teen movie,censorship,stereotypes,mad scientist,computer animation,california,good music,nudity (full frontal - brief),new york city,weapons,doctors,small town,simple,french,workplace,interracial romance,multiple storylines,survival,wine,hospital,road movie,san francisco,tokyo,island,pulp,fashion,blindness,dreams,memory,brothers,nudity (topless - brief),bollywood,lawyer,too long,irish accent,awesome soundtrack,radio,camp,ensemble cast,immortality,prison,new jersey,alternate history,time,desert,directorial debut,80s,oil,race,adoption,wilderness,indians,hunting,ghosts/afterlife,stand-up comedy,shopping,kidnapping,no plot,internet,snakes,rebellion,stoner movie,father daughter relationship,russian,best of 2005,atheism,made for tv,texas,addiction,prostitution,notable nudity,foul language,homeless,buddy movie,nudity (rear),finnish,robert downey jr,kick-butt women,australia,documentary,unlikeable characters,trilogy,potential oscar nom,single father,hip hop,too short,los angeles,cancer,god,goth,remake,graphic novel,reality tv
My Favorite Year (1982),0.81575,0.733,0.81575,0.7225,0.5765,0.74125,0.7305,0.81575,0.733,0.9285,0.64625,0.4619999999999999,0.63925,0.46475,0.62225,0.3764999999999999,0.6695,0.70975,0.20475,0.1664999999999999,0.4337499999999999,0.475,0.5685,0.2815,0.6355,0.537,0.3429999999999999,0.2309999999999999,0.4257499999999999,0.46075,0.24925,0.14625,0.41,0.34275,0.46625,0.23775,0.25625,0.27675,0.17075,0.31625,0.26625,0.3199999999999999,0.2002499999999999,0.3265,0.24125,0.1965,0.22725,0.179,0.289,0.3235,0.3199999999999999,0.2965,0.379,0.2594999999999999,0.2304999999999999,0.3007499999999999,0.1295,0.18125,0.191,0.14725,0.15875,0.2022499999999999,0.1629999999999999,0.269,0.28325,0.1679999999999999,0.15675,0.18575,0.11225,0.0444999999999999,0.1014999999999999,0.079,0.26125,0.0797499999999999,0.09675,0.17025,0.1267499999999999,0.0717499999999999,0.10725,0.1049999999999999,0.1109999999999999,0.1325,0.1139999999999999,0.204,0.23075,0.141,0.18575,0.18375,0.0939999999999999,0.11625,0.14725,0.1629999999999999,0.1634999999999999,0.1124999999999999,0.386,0.17175,0.1054999999999999,0.1515,0.1402499999999999,0.1997499999999999,0.0394999999999999,0.30225,0.267,0.05325,0.1064999999999999,0.0772499999999999,0.10775,0.066,0.0647499999999999,0.175,0.133,0.03325,0.05925,0.0569999999999999,0.1362499999999999,0.0504999999999999,0.1149999999999999,0.1104999999999999,0.0979999999999999,0.0727499999999999,0.2065,0.0685,0.14,0.062,0.1355,0.0584999999999999,0.09325,0.2329999999999999,0.0727499999999999,0.24275,0.1049999999999999,0.0277499999999999,0.1515,0.0642499999999999,0.081,0.0404999999999999,0.0554999999999999,0.0722499999999999,0.074,0.04675,0.0499999999999999,0.03525,0.14225,0.17325,0.0484999999999999,0.073,0.017,0.0667499999999999,0.1972499999999999
"Women, The (1939)",0.87375,0.8480000000000001,0.75875,0.87375,0.806,0.87375,0.8480000000000001,0.8327500000000001,0.8480000000000001,0.2764999999999999,0.7669999999999999,0.54225,0.74275,0.6595,0.3475,0.2764999999999999,0.44825,0.4885,0.8365,0.75875,0.4922499999999999,0.48175,0.479,0.4825,0.31475,0.3934999999999999,0.302,0.9145,0.25625,0.2905,0.60825,0.483,0.3209999999999999,0.4247499999999999,0.362,0.18275,0.187,0.254,0.99275,0.1855,0.55275,0.3914999999999999,0.1952499999999999,0.196,0.2514999999999999,0.2219999999999999,0.3165,0.1952499999999999,0.3135,0.2604999999999999,0.1215,0.2395,0.24375,0.1252499999999999,0.281,0.16775,0.65125,0.4882499999999999,0.5625,0.17775,0.254,0.22325,0.186,0.25225,0.581,0.145,0.0974999999999999,0.1584999999999999,0.0647499999999999,0.0944999999999999,0.26475,0.3465,0.1367499999999999,0.1982499999999999,0.1505,0.152,0.0837499999999999,0.23925,0.191,0.10825,0.09825,0.94175,0.15425,0.0665,0.05225,0.082,0.1624999999999999,0.0762499999999999,0.0687499999999999,0.20325,0.0812499999999999,0.18575,0.1099999999999999,0.29625,0.3665,0.283,0.0797499999999999,0.1312499999999999,0.1104999999999999,0.0464999999999999,0.05975,0.1265,0.1089999999999999,0.10225,0.1265,0.1367499999999999,0.0837499999999999,0.0905,0.1295,0.03825,0.0727499999999999,0.3235,0.03525,0.06075,0.149,0.09275,0.0915,0.0742499999999999,0.145,0.0479999999999999,0.1402499999999999,0.09775,0.05925,0.0665,0.14725,0.10675,0.083,0.04625,0.0409999999999999,0.0292499999999999,0.06025,0.0132499999999999,0.0339999999999999,0.12275,0.03175,0.09675,0.03825,0.0374999999999999,0.03325,0.076,0.0404999999999999,0.03725,0.0277499999999999,0.03275,0.0324999999999999,0.0449999999999999,0.06125,0.0145,0.065
"Affair to Remember, An (1957)",0.89175,0.5825,0.8185,0.89175,0.8447499999999999,0.89175,0.745,0.951,0.745,0.284,0.373,0.52525,0.69775,0.55475,0.4405,0.4499999999999999,0.50225,0.40075,0.44475,0.2684999999999999,0.583,0.3189999999999999,0.4265,0.38725,0.67675,0.1992499999999999,0.1589999999999999,0.53,0.2199999999999999,0.58725,0.3742499999999999,0.395,0.23325,0.51925,0.4217499999999999,0.27375,0.25225,0.50475,0.517,0.247,0.212,0.27675,0.283,0.21625,0.193,0.185,0.33675,0.26875,0.38675,0.15675,0.45575,0.1109999999999999,0.173,0.11875,0.1887499999999999,0.1995,0.6155,0.2012499999999999,0.3522499999999999,0.15925,0.25575,0.1084999999999999,0.2294999999999999,0.21075,0.84125,0.1875,0.1845,0.0964999999999999,0.25175,0.1865,0.0835,0.3844999999999999,0.1865,0.1589999999999999,0.2135,0.243,0.10775,0.198,0.14575,0.182,0.1375,0.21975,0.17775,0.16875,0.2259999999999999,0.09475,0.139,0.0715,0.1084999999999999,0.282,0.48375,0.183,0.11375,0.1397499999999999,0.0414999999999999,0.156,0.09225,0.0747499999999999,0.2355,0.1795,0.12125,0.0964999999999999,0.129,0.135,0.1119999999999999,0.077,0.05225,0.08975,0.0777499999999999,0.173,0.08925,0.22975,0.03725,0.14475,0.11075,0.12,0.03275,0.0687499999999999,0.0675,0.0519999999999999,0.0605,0.1755,0.0605,0.0539999999999999,0.0657499999999999,0.064,0.153,0.0484999999999999,0.03775,0.0394999999999999,0.1009999999999999,0.0202499999999999,0.03625,0.0702499999999999,0.0409999999999999,0.03175,0.0677499999999999,0.05575,0.07,0.10175,0.04625,0.06075,0.03725,0.0514999999999999,0.03675,0.0185,0.282,0.04275,0.029
To Catch a Thief (1955),0.9975,0.8400000000000001,0.8400000000000001,0.7975000000000001,0.7975000000000001,0.7975000000000001,0.8240000000000001,0.8240000000000001,0.8240000000000001,0.38275,0.33275,0.8400000000000001,0.67825,0.67775,0.8185,0.94875,0.4375,0.5765,0.32675,0.375,0.46725,0.727,0.39625,0.25375,0.2714999999999999,0.25625,0.28425,0.26975,0.802,0.20625,0.64025,0.78325,0.44825,0.3482499999999999,0.2885,0.27225,0.2624999999999999,0.24275,0.34325,0.30925,0.26925,0.2734999999999999,0.2229999999999999,0.3774999999999999,0.1902499999999999,0.40825,0.3419999999999999,0.25,0.3924999999999999,0.24825,0.22375,0.16925,0.16475,0.32875,0.3027499999999999,0.21175,0.25925,0.4085,0.23325,0.14325,0.1689999999999999,0.26225,0.35075,0.2654999999999999,0.1034999999999999,0.1902499999999999,0.211,0.1387499999999999,0.1589999999999999,0.44375,0.08875,0.2055,0.1069999999999999,0.1044999999999999,0.32825,0.1154999999999999,0.4685,0.3255,0.10625,0.1252499999999999,0.312,0.252,0.16825,0.0842499999999999,0.15025,0.1119999999999999,0.1225,0.17725,0.2415,0.14225,0.31575,0.14275,0.05725,0.0974999999999999,0.0652499999999999,0.064,0.1347499999999999,0.0845,0.1704999999999999,0.1149999999999999,0.189,0.135,0.1257499999999999,0.3007499999999999,0.1589999999999999,0.09225,0.0865,0.21475,0.119,0.10225,0.0762499999999999,0.16375,0.2115,0.16325,0.09875,0.12225,0.0652499999999999,0.0757499999999999,0.09475,0.0625,0.079,0.1335,0.0529999999999999,0.10975,0.0514999999999999,0.0722499999999999,0.09275,0.0519999999999999,0.023,0.0687499999999999,0.0825,0.026,0.0285,0.1375,0.0677499999999999,0.05525,0.04075,0.062,0.0707499999999999,0.05225,0.0374999999999999,0.03875,0.0459999999999999,0.031,0.0314999999999999,0.0655,0.03,0.0295,0.0267499999999999
Ninotchka (1939),0.84775,0.84775,0.84775,0.81325,0.8345,0.8340000000000001,0.84775,0.84775,0.84775,0.8999999999999999,0.8540000000000001,0.76,0.5795,0.60775,0.6435,0.565,0.4449999999999999,0.5655,0.7705,0.67575,0.435,0.3672499999999999,0.5915,0.25875,0.25175,0.9555,0.26075,0.3139999999999999,0.6435,0.2495,0.29425,0.6605,0.305,0.57325,0.298,0.33475,0.3295,0.16725,0.3475,0.24025,0.14575,0.4067499999999999,0.56225,0.23275,0.8009999999999999,0.39125,0.1445,0.1892499999999999,0.2764999999999999,0.1972499999999999,0.39125,0.1159999999999999,0.1915,0.17175,0.28,0.247,0.1955,0.5005,0.4805,0.2105,0.128,0.211,0.16125,0.2075,0.17625,0.27525,0.202,0.1664999999999999,0.15,0.379,0.2115,0.20675,0.1885,0.4732499999999999,0.4549999999999999,0.15425,0.11275,0.10225,0.212,0.11675,0.1205,0.36975,0.191,0.09625,0.0915,0.1395,0.148,0.1624999999999999,0.2385,0.127,0.1877499999999999,0.0627499999999999,0.09525,0.1402499999999999,0.1272499999999999,0.10975,0.1059999999999999,0.1054999999999999,0.1134999999999999,0.08725,0.083,0.09725,0.0444999999999999,0.1815,0.1159999999999999,0.063,0.2,0.077,0.0464999999999999,0.0939999999999999,0.0544999999999999,0.077,0.03825,0.05375,0.0875,0.06125,0.065,0.0632499999999999,0.066,0.67875,0.1619999999999999,0.0584999999999999,0.03375,0.0554999999999999,0.05975,0.08625,0.0414999999999999,0.0745,0.1159999999999999,0.0379999999999999,0.06125,0.06,0.0787499999999999,0.05075,0.05025,0.0364999999999999,0.02975,0.04975,0.064,0.0167499999999999,0.03525,0.0354999999999999,0.05775,0.03525,0.03,0.0262499999999999,0.0245,0.0292499999999999,0.0369999999999999
"Adventures of Robin Hood, The (1938)",0.98125,0.9745,0.9745,0.98125,0.77125,0.98125,0.9745,0.9745,0.9745,0.715,0.3455,0.7355,0.77125,0.8107500000000001,0.3924999999999999,0.658,0.504,0.476,0.8185,0.7095,0.4479999999999999,0.52525,0.89825,0.194,0.646,0.17475,0.14175,0.10775,0.6135,0.2504999999999999,0.2045,0.10375,0.89825,0.39425,0.24275,0.24725,0.2554999999999999,0.4885,0.0672499999999999,0.78975,0.1977499999999999,0.57175,0.3097499999999999,0.63275,0.3692499999999999,0.17575,0.354,0.383,0.2395,0.24375,0.57175,0.21325,0.0735,0.218,0.2644999999999999,0.14325,0.1505,0.253,0.27625,0.3027499999999999,0.308,0.39075,0.24175,0.2095,0.05775,0.61475,0.11325,0.20625,0.2684999999999999,0.04225,0.03325,0.21725,0.11775,0.1515,0.087,0.062,0.1009999999999999,0.09675,0.089,0.23375,0.2664999999999999,0.1569999999999999,0.1649999999999999,0.0717499999999999,0.1305,0.2794999999999999,0.0832499999999999,0.15125,0.0454999999999999,0.0885,0.1312499999999999,0.4835,0.1277499999999999,0.2095,0.0964999999999999,0.49575,0.09825,0.11575,0.0984999999999999,0.27575,0.2855,0.10925,0.278,0.0792499999999999,0.1235,0.04225,0.05075,0.4175,0.11325,0.08825,0.063,0.0265,0.09,0.03725,0.0675,0.3385,0.559,0.08,0.05675,0.0369999999999999,0.0399999999999999,0.0697499999999999,0.08775,0.1257499999999999,0.0534999999999999,0.0434999999999999,0.028,0.09125,0.0514999999999999,0.17125,0.03225,0.03425,0.0329999999999999,0.08875,0.05975,0.04925,0.024,0.1962499999999999,0.05075,0.0479999999999999,0.0197499999999999,0.05025,0.0162499999999999,0.0424999999999999,0.05325,0.0285,0.0267499999999999,0.0324999999999999,0.0262499999999999
"Ghost and Mrs. Muir, The (1947)",0.96325,0.74275,0.8387500000000001,0.8387500000000001,0.90875,0.8387500000000001,0.7987500000000001,0.95375,0.754,0.474,0.361,0.643,0.56575,0.4912499999999999,0.3924999999999999,0.637,0.71625,0.6065,0.181,0.8387500000000001,0.45625,0.69825,0.78375,0.31625,0.679,0.1614999999999999,0.30425,0.573,0.29025,0.90875,0.3625,0.38425,0.53925,0.5365,0.46175,0.3732499999999999,0.78175,0.40475,0.4137499999999999,0.6845,0.119,0.2704999999999999,0.1895,0.2897499999999999,0.1049999999999999,0.14475,0.34475,0.3047499999999999,0.3145,0.2877499999999999,0.3712499999999999,0.1589999999999999,0.31275,0.176,0.1604999999999999,0.3844999999999999,0.27475,0.1362499999999999,0.1835,0.2554999999999999,0.1579999999999999,0.39025,0.28525,0.124,0.17975,0.1624999999999999,0.22375,0.17975,0.27675,0.12375,0.0964999999999999,0.25,0.0835,0.196,0.1345,0.2365,0.23675,0.37475,0.14775,0.265,0.17425,0.16125,0.15575,0.4982499999999999,0.4115,0.1775,0.14425,0.0915,0.0842499999999999,0.15425,0.143,0.0657499999999999,0.09925,0.1074999999999999,0.0282499999999999,0.1892499999999999,0.088,0.1059999999999999,0.0969999999999999,0.26725,0.1009999999999999,0.1084999999999999,0.063,0.1029999999999999,0.14075,0.0979999999999999,0.12475,0.0915,0.16225,0.61575,0.062,0.22075,0.0474999999999999,0.0792499999999999,0.0895,0.4054999999999999,0.04425,0.059,0.1315,0.06125,0.0424999999999999,0.0954999999999999,0.1124999999999999,0.0534999999999999,0.0439999999999999,0.0554999999999999,0.05225,0.03575,0.071,0.05625,0.0379999999999999,0.0272499999999999,0.0379999999999999,0.05625,0.05625,0.0314999999999999,0.03275,0.03875,0.04025,0.12025,0.0389999999999999,0.06,0.0489999999999999,0.134,0.0399999999999999,0.05075,0.0359999999999999,0.0534999999999999,0.0272499999999999
Top Hat (1935),0.76475,0.7522500000000001,0.7522500000000001,0.76475,0.70975,0.76475,0.7522500000000001,0.7522500000000001,0.7522500000000001,0.54375,0.688,0.47775,0.58125,0.55175,0.4535,0.57375,0.3994999999999999,0.37875,0.6335,0.629,0.47,0.3215,0.286,0.34775,0.42125,0.24675,0.35175,0.555,0.3389999999999999,0.2624999999999999,0.30625,0.70275,0.5985,0.40825,0.21325,0.401,0.2294999999999999,0.281,0.27275,0.39125,0.17275,0.22875,0.2897499999999999,0.16725,0.133,0.20575,0.31975,0.1735,0.25925,0.195,0.17325,0.17325,0.15425,0.2189999999999999,0.2085,0.1205,0.18375,0.0802499999999999,0.21525,0.118,0.1317499999999999,0.133,0.95925,0.22025,0.0795,0.20525,0.11925,0.136,0.24875,0.11075,0.0777499999999999,0.2105,0.15125,0.145,0.14325,0.1272499999999999,0.14125,0.0939999999999999,0.11475,0.10025,0.11775,0.615,0.1425,0.1684999999999999,0.143,0.2239999999999999,0.061,0.37825,0.068,0.1312499999999999,0.1525,0.24525,0.2012499999999999,0.0885,0.15075,0.3007499999999999,0.10325,0.071,0.0915,0.09675,0.10425,0.11725,0.0647499999999999,0.0895,0.069,0.0677499999999999,0.0762499999999999,0.09225,0.0554999999999999,0.0695,0.09325,0.0847499999999999,0.0625,0.3442499999999999,0.071,0.0529999999999999,0.05975,0.0747499999999999,0.09875,0.082,0.0237499999999999,0.07,0.0489999999999999,0.0509999999999999,0.068,0.05875,0.05825,0.03375,0.04925,0.069,0.0509999999999999,0.0132499999999999,0.03375,0.1069999999999999,0.065,0.03625,0.0454999999999999,0.04825,0.0534999999999999,0.0285,0.1674999999999999,0.03575,0.0305,0.03,0.0232499999999999,0.0282499999999999,0.0187499999999999,0.0157499999999999,0.03
To Be or Not to Be (1942),0.78075,0.78075,0.78075,0.715,0.8752500000000001,0.73,0.78075,0.78075,0.78075,0.913,0.7945,0.56325,0.498,0.3239999999999999,0.7155,0.39625,0.40025,0.4435,0.482,0.51725,0.4469999999999999,0.37725,0.31725,0.51225,0.17125,0.79725,0.4845,0.29525,0.7155,0.259,0.32575,0.3057499999999999,0.31725,0.30225,0.25675,0.1515,0.3135,0.0999999999999999,0.17025,0.259,0.3265,0.42425,0.14825,0.1415,0.5965,0.9925,0.20325,0.1875,0.2065,0.197,0.5965,0.1855,0.1505,0.1755,0.6145,0.32125,0.093,0.3265,0.193,0.11475,0.1865,0.16325,0.14475,0.18575,0.0717499999999999,0.2385,0.187,0.14675,0.089,0.09375,0.1124999999999999,0.15675,0.1745,0.1735,0.0647499999999999,0.16025,0.1375,0.08825,0.0935,0.0692499999999999,0.0925,0.0469999999999999,0.1265,0.0802499999999999,0.088,0.1059999999999999,0.0687499999999999,0.1074999999999999,0.07,0.0767499999999999,0.205,0.09825,0.3854999999999999,0.68625,0.092,0.22525,0.14125,0.0812499999999999,0.2007499999999999,0.15625,0.05775,0.10875,0.0682499999999999,0.0727499999999999,0.06,0.08775,0.1397499999999999,0.0772499999999999,0.05675,0.079,0.0677499999999999,0.0384999999999999,0.0499999999999999,0.04125,0.10575,0.04225,0.068,0.069,0.0539999999999999,0.1074999999999999,0.11975,0.04375,0.0642499999999999,0.059,0.0534999999999999,0.0339999999999999,0.0324999999999999,0.083,0.03025,0.04725,0.04925,0.081,0.0727499999999999,0.03825,0.0364999999999999,0.03275,0.0339999999999999,0.03225,0.0235,0.019,0.0364999999999999,0.0165,0.03475,0.0232499999999999,0.0334999999999999,0.03925,0.0745,0.0217499999999999,0.03725
My Man Godfrey (1936),0.91875,0.8520000000000001,0.869,0.91875,0.93975,0.91875,0.8520000000000001,0.8520000000000001,0.8520000000000001,0.924,0.9825,0.55025,0.61725,0.63775,0.2937499999999999,0.52,0.352,0.61725,0.951,0.869,0.46625,0.3155,0.512,0.61725,0.39325,0.61925,0.6895,0.4097499999999999,0.379,0.4287499999999999,0.1992499999999999,0.4742499999999999,0.2804999999999999,0.37825,0.27975,0.2734999999999999,0.14675,0.62975,0.2239999999999999,0.145,0.1287499999999999,0.31775,0.1564999999999999,0.21125,0.18475,0.1634999999999999,0.2574999999999999,0.1875,0.261,0.1644999999999999,0.1649999999999999,0.716,0.22725,0.1887499999999999,0.18125,0.1275,0.12125,0.4105,0.3185,0.1795,0.201,0.21375,0.207,0.1252499999999999,0.183,0.12425,0.0807499999999999,0.2075,0.1185,0.10225,0.305,0.26025,0.14,0.21825,0.15075,0.0949999999999999,0.16175,0.1292499999999999,0.0847499999999999,0.10575,0.0852499999999999,0.22925,0.11225,0.0595,0.09825,0.16675,0.0822499999999999,0.20325,0.0935,0.0702499999999999,0.14625,0.0935,0.082,0.09225,0.362,0.03525,0.0905,0.1372499999999999,0.1074999999999999,0.10125,0.0707499999999999,0.10625,0.05975,0.16775,0.09825,0.1302499999999999,0.062,0.09725,0.2835,0.05575,0.0802499999999999,0.0939999999999999,0.04975,0.0735,0.11625,0.0765,0.0504999999999999,0.06075,0.0925,0.10025,0.0579999999999999,0.0414999999999999,0.0444999999999999,0.0845,0.0627499999999999,0.0529999999999999,0.03275,0.03075,0.8507499999999999,0.077,0.02,0.1089999999999999,0.05675,0.0529999999999999,0.0534999999999999,0.073,0.10125,0.0605,0.0192499999999999,0.05475,0.03975,0.0257499999999999,0.0379999999999999,0.0364999999999999,0.027,0.0217499999999999,0.0177499999999999,0.0222499999999999,0.0647499999999999
"Thin Man, The (1934)",0.9205,0.9665,0.91725,0.9205,0.9205,0.904,0.9205,0.9065,0.9065,0.8887499999999999,0.85025,0.819,0.743,0.8082499999999999,0.95725,0.6725,0.4357499999999999,0.8035000000000001,0.8387500000000001,0.707,0.44175,0.62125,0.2945,0.31525,0.4469999999999999,0.483,0.57,0.588,0.5415,0.3662499999999999,0.63175,0.485,0.39925,0.31425,0.22625,0.27825,0.2264999999999999,0.33925,0.191,0.202,0.2875,0.30525,0.2634999999999999,0.24675,0.20325,0.21775,0.2744999999999999,0.16625,0.2987499999999999,0.25825,0.1535,0.2254999999999999,0.31025,0.2674999999999999,0.26125,0.211,0.1029999999999999,0.2405,0.1495,0.14475,0.2817499999999999,0.5135,0.235,0.2334999999999999,0.1897499999999999,0.11575,0.154,0.16975,0.177,0.1372499999999999,0.1275,0.0842499999999999,0.2299999999999999,0.0837499999999999,0.186,0.1362499999999999,0.16675,0.57225,0.1029999999999999,0.1164999999999999,0.20425,0.206,0.177,0.071,0.2324999999999999,0.1019999999999999,0.088,0.203,0.40025,0.1362499999999999,0.209,0.14175,0.1745,0.08875,0.1405,0.0837499999999999,0.12,0.10475,0.078,0.257,0.09825,0.14,0.1297499999999999,0.0707499999999999,0.10125,0.1089999999999999,0.135,0.074,0.0812499999999999,0.0979999999999999,0.092,0.07,0.1307499999999999,0.1629999999999999,0.04625,0.0857499999999999,0.0519999999999999,0.0655,0.10025,0.05525,0.071,0.06175,0.154,0.067,0.05775,0.062,0.04175,0.0807499999999999,0.06175,0.11625,0.04575,0.0692499999999999,0.0707499999999999,0.08725,0.05875,0.1169999999999999,0.0434999999999999,0.0805,0.05275,0.0195,0.0295,0.04525,0.1169999999999999,0.0215,0.0257499999999999,0.0242499999999999,0.0172499999999999,0.03525,0.0257499999999999
His Girl Friday (1940),0.907,0.9425,0.9425,0.8967499999999999,0.9425,0.8967499999999999,0.907,0.907,0.907,0.9525,0.9745,0.5785,0.8560000000000001,0.649,0.65575,0.883,0.4932499999999999,0.639,0.51475,0.74675,0.435,0.45675,0.2907499999999999,0.5385,0.3655,0.796,0.57975,0.64375,0.352,0.39325,0.44875,0.2175,0.3824999999999999,0.36075,0.3329999999999999,0.3712499999999999,0.2837499999999999,0.1589999999999999,0.22225,0.20325,0.1619999999999999,0.68025,0.188,0.2002499999999999,0.4619999999999999,0.30925,0.24325,0.1902499999999999,0.209,0.2365,0.16425,0.18525,0.4137499999999999,0.2435,0.21825,0.2189999999999999,0.09675,0.34675,0.1992499999999999,0.1352499999999999,0.1825,0.16375,0.275,0.1992499999999999,0.181,0.15625,0.10225,0.22875,0.1985,0.123,0.2634999999999999,0.081,0.1315,0.11325,0.11925,0.1377499999999999,0.2027499999999999,0.1169999999999999,0.16825,0.0925,0.1282499999999999,0.08675,0.15025,0.1119999999999999,0.1257499999999999,0.15075,0.127,0.1495,0.151,0.06175,0.17325,0.12225,0.0905,0.1337499999999999,0.1355,0.0647499999999999,0.5665,0.09175,0.0949999999999999,0.1342499999999999,0.0974999999999999,0.17525,0.06225,0.0979999999999999,0.15725,0.09125,0.1054999999999999,0.09075,0.089,0.1245,0.09425,0.0255,0.1114999999999999,0.10675,0.1352499999999999,0.05775,0.0615,0.073,0.0519999999999999,0.05975,0.087,0.0802499999999999,0.0715,0.0847499999999999,0.0479999999999999,0.0667499999999999,0.0212499999999999,0.0732499999999999,0.05525,0.05875,0.03775,0.05625,0.0772499999999999,0.0489999999999999,0.0687499999999999,0.086,0.0832499999999999,0.0474999999999999,0.04825,0.0175,0.0349999999999999,0.04425,0.04375,0.0275,0.026,0.0354999999999999,0.03975,0.027,0.0192499999999999
Bringing Up Baby (1938),0.97475,0.97475,0.97475,0.93125,0.8875,0.93125,0.97475,0.97475,0.97475,0.97075,0.97825,0.562,0.7585,0.6835,0.3375,0.69125,0.5505,0.52375,0.7982499999999999,0.78125,0.5305,0.3685,0.34275,0.43925,0.45425,0.6625,0.7735000000000001,0.4275,0.28,0.435,0.4305,0.2965,0.3265,0.40925,0.3117499999999999,0.31925,0.27175,0.517,0.2155,0.1845,0.14925,0.3199999999999999,0.45625,0.25225,0.1967499999999999,0.1957499999999999,0.2435,0.1962499999999999,0.33325,0.2704999999999999,0.1785,0.1932499999999999,0.22875,0.21725,0.28,0.17775,0.10875,0.4902499999999999,0.3395,0.285,0.517,0.1882499999999999,0.208,0.16025,0.121,0.17275,0.20425,0.209,0.18175,0.1094999999999999,0.2135,0.14875,0.174,0.17575,0.18575,0.1302499999999999,0.1525,0.15375,0.12225,0.1252499999999999,0.136,0.132,0.1699999999999999,0.14325,0.12325,0.152,0.11325,0.0847499999999999,0.2055,0.086,0.127,0.1415,0.16475,0.126,0.11375,0.0657499999999999,0.3005,0.11075,0.143,0.23525,0.10125,0.16775,0.09125,0.10675,0.14375,0.089,0.1375,0.0675,0.1589999999999999,0.1505,0.0852499999999999,0.04175,0.087,0.0865,0.05875,0.11625,0.0687499999999999,0.078,0.0605,0.0675,0.09775,0.1059999999999999,0.05675,0.0692499999999999,0.04625,0.0544999999999999,0.03225,0.20675,0.061,0.10075,0.0324999999999999,0.03325,0.0687499999999999,0.05375,0.04025,0.0449999999999999,0.09675,0.03975,0.06025,0.024,0.03575,0.04625,0.03925,0.0295,0.03475,0.0319999999999999,0.026,0.0434999999999999,0.02975
"African Queen, The (1951)",0.97075,0.97075,0.97075,0.96375,0.8540000000000001,0.96375,0.97075,0.97075,0.97075,0.565,0.7125,0.90425,0.6505,0.703,0.3575,0.3652499999999999,0.41525,0.5855,0.33325,0.60875,0.4905,0.4932499999999999,0.3435,0.4905,0.39025,0.284,0.23925,0.1915,0.3652499999999999,0.7702500000000001,0.21475,0.22325,0.45925,0.39825,0.411,0.2244999999999999,0.31225,0.1982499999999999,0.0959999999999999,0.289,0.1679999999999999,0.66675,0.2314999999999999,0.3409999999999999,0.4115,0.78775,0.31975,0.3409999999999999,0.24125,0.0999999999999999,0.66675,0.1262499999999999,0.1887499999999999,0.23975,0.25075,0.3195,0.1579999999999999,0.152,0.2905,0.1785,0.18575,0.34025,0.24125,0.193,0.05225,0.2917499999999999,0.1149999999999999,0.18725,0.265,0.0489999999999999,0.05625,0.3555,0.1225,0.4135,0.0404999999999999,0.0915,0.23025,0.12225,0.0697499999999999,0.21,0.1545,0.0974999999999999,0.133,0.0737499999999999,0.0905,0.16075,0.1272499999999999,0.144,0.03925,0.14225,0.15275,0.17025,0.17275,0.1815,0.1074999999999999,0.0524999999999999,0.1024999999999999,0.0735,0.198,0.1912499999999999,0.475,0.1119999999999999,0.0745,0.1569999999999999,0.11625,0.0404999999999999,0.28075,0.292,0.2259999999999999,0.0579999999999999,0.0842499999999999,0.0182499999999999,0.05375,0.06225,0.0652499999999999,0.26425,0.1104999999999999,0.075,0.03575,0.0847499999999999,0.04925,0.10375,0.06025,0.1139999999999999,0.05775,0.05425,0.04575,0.066,0.03425,0.059,0.03475,0.0484999999999999,0.0364999999999999,0.05575,0.09025,0.03175,0.0707499999999999,0.0802499999999999,0.04475,0.0197499999999999,0.0235,0.069,0.0349999999999999,0.0444999999999999,0.063,0.0172499999999999,0.024,0.029,0.0277499999999999
