movieId,melancholic,original,weird,greed,drama,independent film,culture clash,runaway,drinking,vengeance,good,dialogue,pornography,dysfunctional family,quirky,betrayal,divorce,mentor,catastrophe,sexy,life & death,life philosophy,writers,adaptation,unlikely friendships,light,women,absurd,predictable,multiple storylines,very funny,family,queer,death,surveillance,creativity,not funny,fantasy world,addiction,hotel,chase,transformation,nudity (full frontal - brief),workplace,first contact,hospital,doctors,childhood,british,underrated,nudity (topless - brief),ensemble cast,small town,classic car,fun movie,fight scenes,period piece,farce,california,prejudice,sacrifice,stereotypes,weapons,new jersey,teen movie,road movie,islam,alter ego,new york city,film noir,unlikeable characters,censorship,dreams,irish accent,interracial romance,good music,adoption,directorial debut,wine,pulp,computer animation,memory,tokyo,blindness,too long,survival,notable nudity,internet,brothers,simple,cancer,nudity (rear),wartime,awesome soundtrack,best of 2005,1930s,father daughter relationship,potential oscar nom,bollywood,texas,stoner movie,wilderness,atheism,foul language,mad scientist,alternate history,shopping,stand-up comedy,los angeles,reality tv,robert downey jr,camp,prison,prostitution,kick-butt women,french,lawyer,homeless,single father,hunting,indians,no plot,island,hip hop,documentary,radio,fashion,80s,race,god,oil,san francisco,finnish,australia,kidnapping,graphic novel,rebellion,desert,goth,immortality,russian,ghosts/afterlife,made for tv,buddy movie,snakes,trilogy,too short,time,remake
Six Degrees of Separation (1993),0.8955,0.8955,0.77675,0.8955,0.9175,0.5715,0.669,0.6355,0.4945,0.65225,0.669,0.76475,0.3289999999999999,0.2867499999999999,0.45725,0.50425,0.1235,0.67825,0.4495,0.16075,0.50875,0.63275,0.5345,0.4679999999999999,0.41125,0.5465,0.17225,0.52075,0.3632499999999999,0.364,0.348,0.3145,0.4205,0.1465,0.14525,0.4315,0.33675,0.351,0.3015,0.2289999999999999,0.2035,0.37375,0.23475,0.1295,0.274,0.175,0.1372499999999999,0.1555,0.1882499999999999,0.4399999999999999,0.1917499999999999,0.17475,0.2274999999999999,0.14825,0.2229999999999999,0.243,0.132,0.2935,0.285,0.4772499999999999,0.11975,0.1689999999999999,0.15075,0.2764999999999999,0.15475,0.1109999999999999,0.1109999999999999,0.21575,0.7405,0.11825,0.177,0.12325,0.1475,0.1114999999999999,0.10175,0.15425,0.15575,0.11225,0.0915,0.14875,0.3145,0.0642499999999999,0.09775,0.1004999999999999,0.136,0.126,0.0712499999999999,0.1765,0.1144999999999999,0.1079999999999999,0.092,0.12275,0.0695,0.15425,0.08925,0.11575,0.0815,0.08975,0.1034999999999999,0.10875,0.11775,0.0807499999999999,0.16825,0.0847499999999999,0.13,0.09225,0.04475,0.0835,0.06025,0.086,0.17825,0.0939999999999999,0.1402499999999999,0.0657499999999999,0.075,0.0369999999999999,0.0865,0.2584999999999999,0.0989999999999999,0.02,0.0715,0.08825,0.0832499999999999,0.068,0.05425,0.09525,0.1402499999999999,0.182,0.3067499999999999,0.12275,0.0534999999999999,0.07,0.0247499999999999,0.0419999999999999,0.04575,0.03225,0.0747499999999999,0.0389999999999999,0.0384999999999999,0.0529999999999999,0.03825,0.065,0.05925,0.04775,0.05225,0.03275,0.02,0.0414999999999999,0.0232499999999999
My Favorite Season (1993),0.9515,0.9265,0.78775,0.9265,0.9265,0.61725,0.588,0.588,0.595,0.50975,0.4115,0.68925,0.5795,0.92825,0.3239999999999999,0.32675,0.5685,0.4075,0.44075,0.403,0.344,0.8262499999999999,0.3349999999999999,0.35575,0.3077499999999999,0.4115,0.43625,0.34675,0.2259999999999999,0.3395,0.201,0.6545,0.301,0.3005,0.145,0.2095,0.3482499999999999,0.2847499999999999,0.149,0.34175,0.2304999999999999,0.2365,0.347,0.17525,0.1987499999999999,0.293,0.2022499999999999,0.6545,0.15325,0.1594999999999999,0.21225,0.2294999999999999,0.1395,0.3442499999999999,0.09175,0.26325,0.10075,0.1962499999999999,0.2199999999999999,0.1257499999999999,0.085,0.0974999999999999,0.2214999999999999,0.18325,0.11825,0.1445,0.1134999999999999,0.1305,0.068,0.1925,0.1169999999999999,0.12425,0.0807499999999999,0.1365,0.1745,0.1367499999999999,0.376,0.14525,0.10525,0.1307499999999999,0.16725,0.31125,0.1684999999999999,0.091,0.09225,0.0994999999999999,0.1159999999999999,0.0857499999999999,0.21675,0.17775,0.03725,0.0574999999999999,0.0632499999999999,0.08975,0.1215,0.0765,0.1907499999999999,0.15925,0.47575,0.073,0.0665,0.133,0.05075,0.0717499999999999,0.198,0.073,0.1094999999999999,0.09525,0.0707499999999999,0.0777499999999999,0.0944999999999999,0.072,0.077,0.05025,0.0807499999999999,0.2445,0.0827499999999999,0.08975,0.11375,0.0227499999999999,0.05725,0.05575,0.0707499999999999,0.0529999999999999,0.1169999999999999,0.026,0.0474999999999999,0.03375,0.059,0.0399999999999999,0.10825,0.0615,0.09375,0.0805,0.0637499999999999,0.0172499999999999,0.0695,0.0384999999999999,0.0334999999999999,0.04425,0.04875,0.0257499999999999,0.1049999999999999,0.04925,0.03325,0.0775,0.023,0.0319999999999999,0.024
I Shot Andy Warhol (1996),0.83925,0.71125,0.83925,0.73725,0.729,0.90425,0.69675,0.69675,0.729,0.73725,0.4679999999999999,0.6645,0.66525,0.3087499999999999,0.4639999999999999,0.53025,0.1044999999999999,0.84825,0.44525,0.42825,0.33475,0.51175,0.4365,0.4649999999999999,0.2194999999999999,0.37775,0.70475,0.43775,0.29925,0.1912499999999999,0.2624999999999999,0.12475,0.31975,0.21225,0.6645,0.2224999999999999,0.349,0.209,0.5095,0.151,0.20925,0.3685,0.4277499999999999,0.2105,0.2614999999999999,0.22175,0.271,0.21475,0.1664999999999999,0.3445,0.17625,0.0895,0.1164999999999999,0.1342499999999999,0.1902499999999999,0.1877499999999999,0.304,0.1252499999999999,0.23675,0.2885,0.205,0.20725,0.15225,0.2987499999999999,0.1255,0.1272499999999999,0.2774999999999999,0.21475,0.523,0.1555,0.154,0.31525,0.09675,0.15025,0.18375,0.1175,0.1205,0.42125,0.04975,0.149,0.1305,0.0964999999999999,0.077,0.17825,0.09475,0.136,0.1694999999999999,0.10425,0.15075,0.0885,0.0655,0.16975,0.0939999999999999,0.09925,0.05175,0.10725,0.0775,0.0504999999999999,0.0865,0.079,0.1255,0.11875,0.1935,0.087,0.1684999999999999,0.09775,0.0539999999999999,0.1059999999999999,0.069,0.14625,0.17875,0.12375,0.0817499999999999,0.5925,0.0835,0.0404999999999999,0.0534999999999999,0.6325,0.0255,0.0627499999999999,0.0514999999999999,0.0232499999999999,0.0645,0.0954999999999999,0.18475,0.1039999999999999,0.0825,0.0805,0.1385,0.0857499999999999,0.0534999999999999,0.0915,0.0275,0.05825,0.10075,0.03725,0.06175,0.0584999999999999,0.085,0.0429999999999999,0.0464999999999999,0.0605,0.1004999999999999,0.04625,0.0364999999999999,0.022,0.0145,0.0339999999999999,0.02975
American Buffalo (1996),0.7465,0.7902499999999999,0.6875,0.7465,0.925,0.91075,0.74125,0.64925,0.551,0.415,0.74125,0.8915,0.52025,0.30725,0.36875,0.74475,0.18725,0.4465,0.4277499999999999,0.18075,0.2875,0.3645,0.4085,0.56425,0.281,0.64925,0.183,0.2875,0.4845,0.47675,0.198,0.1664999999999999,0.2289999999999999,0.3834999999999999,0.39325,0.3045,0.3532499999999999,0.3452499999999999,0.349,0.3205,0.3045,0.2905,0.2185,0.205,0.3305,0.1619999999999999,0.1089999999999999,0.23025,0.1855,0.3077499999999999,0.08725,0.24775,0.18075,0.176,0.3199999999999999,0.3305,0.11975,0.1535,0.1377499999999999,0.17025,0.091,0.1149999999999999,0.24975,0.62175,0.134,0.11525,0.0847499999999999,0.26375,0.1815,0.27575,0.198,0.0925,0.16475,0.12375,0.0825,0.11675,0.05875,0.1825,0.0717499999999999,0.21225,0.1599999999999999,0.25125,0.0539999999999999,0.05525,0.10775,0.1185,0.1942499999999999,0.2855,0.1215,0.18025,0.0665,0.09075,0.0885,0.1104999999999999,0.05825,0.09625,0.0662499999999999,0.0549999999999999,0.0782499999999999,0.12175,0.0822499999999999,0.1069999999999999,0.06025,0.0745,0.11875,0.12125,0.0755,0.11675,0.069,0.1054999999999999,0.22175,0.0815,0.0745,0.0777499999999999,0.10475,0.0379999999999999,0.0675,0.1805,0.0775,0.03675,0.0895,0.08725,0.0949999999999999,0.0717499999999999,0.0715,0.10575,0.03725,0.0665,0.05975,0.05575,0.05625,0.03925,0.0747499999999999,0.0384999999999999,0.04975,0.05025,0.04075,0.03375,0.03475,0.0434999999999999,0.0544999999999999,0.0665,0.05725,0.0939999999999999,0.05375,0.0434999999999999,0.0665,0.066,0.0292499999999999
Surviving Picasso (1996),0.91,0.91,0.91,0.91,0.5365,0.70125,0.86225,0.51,0.8009999999999999,0.75525,0.51025,0.4147499999999999,0.46725,0.275,0.247,0.385,0.4629999999999999,0.73375,0.51025,0.24275,0.70125,0.74525,0.44575,0.46375,0.3159999999999999,0.34875,0.8927499999999999,0.1312499999999999,0.2694999999999999,0.21975,0.2264999999999999,0.138,0.1614999999999999,0.365,0.172,0.665,0.3572499999999999,0.30325,0.2784999999999999,0.42625,0.256,0.47875,0.21325,0.2027499999999999,0.379,0.3295,0.1922499999999999,0.20525,0.205,0.2865,0.27825,0.0469999999999999,0.11725,0.2007499999999999,0.2279999999999999,0.15475,0.205,0.08975,0.1599999999999999,0.2075,0.11425,0.10675,0.174,0.2234999999999999,0.25575,0.11375,0.1975,0.2045,0.0999999999999999,0.0969999999999999,0.16075,0.2554999999999999,0.21575,0.12175,0.12425,0.092,0.1059999999999999,0.129,0.27375,0.175,0.16025,0.2239999999999999,0.144,0.1357499999999999,0.16575,0.15975,0.4167499999999999,0.14625,0.0755,0.0905,0.22475,0.3934999999999999,0.11125,0.092,0.15425,0.12425,0.08775,0.1815,0.2274999999999999,0.0494999999999999,0.10525,0.0752499999999999,0.2804999999999999,0.0837499999999999,0.0964999999999999,0.1402499999999999,0.1505,0.0989999999999999,0.069,0.05825,0.1805,0.0574999999999999,0.1245,0.06075,0.14,0.1887499999999999,0.0464999999999999,0.0949999999999999,0.1345,0.075,0.0707499999999999,0.0494999999999999,0.11125,0.1644999999999999,0.15725,0.1164999999999999,0.0449999999999999,0.1044999999999999,0.0935,0.0732499999999999,0.0479999999999999,0.08925,0.03575,0.05775,0.04525,0.17175,0.076,0.0379999999999999,0.0282499999999999,0.0667499999999999,0.0494999999999999,0.23225,0.0677499999999999,0.0319999999999999,0.0394999999999999,0.03875,0.0489999999999999,0.05725,0.0454999999999999
"Sex, Lies, and Videotape (1989)",0.98375,0.8162499999999999,0.98375,0.98375,0.80125,0.881,0.98375,0.98375,0.80125,0.7949999999999999,0.51375,0.73225,0.985,0.50325,0.4885,0.45875,0.8899999999999999,0.352,0.4185,0.985,0.2219999999999999,0.35575,0.3117499999999999,0.3229999999999999,0.26975,0.7949999999999999,0.608,0.18525,0.3944999999999999,0.3125,0.2189999999999999,0.10625,0.307,0.18,0.3652499999999999,0.20575,0.3652499999999999,0.23025,0.358,0.21,0.1845,0.2284999999999999,0.3715,0.14325,0.2209999999999999,0.11775,0.124,0.1619999999999999,0.1435,0.191,0.08775,0.1997499999999999,0.241,0.17125,0.144,0.18,0.09525,0.18525,0.21025,0.18,0.0705,0.21875,0.15,0.17175,0.11925,0.0984999999999999,0.0785,0.123,0.0954999999999999,0.16675,0.1382499999999999,0.3355,0.08625,0.1362499999999999,0.11225,0.2594999999999999,0.0785,0.27425,0.16625,0.1387499999999999,0.15,0.09725,0.09875,0.08775,0.069,0.061,0.1545,0.10275,0.082,0.075,0.04125,0.087,0.076,0.134,0.04725,0.0625,0.0474999999999999,0.0667499999999999,0.0885,0.16275,0.0974999999999999,0.0969999999999999,0.0795,0.0725,0.0787499999999999,0.076,0.04275,0.0807499999999999,0.09625,0.08725,0.05775,0.0782499999999999,0.071,0.1164999999999999,0.1515,0.03175,0.245,0.0514999999999999,0.03225,0.10725,0.1054999999999999,0.0685,0.0564999999999999,0.059,0.068,0.0434999999999999,0.0792499999999999,0.0787499999999999,0.05025,0.0444999999999999,0.0549999999999999,0.0494999999999999,0.0207499999999999,0.068,0.04025,0.0782499999999999,0.0554999999999999,0.04225,0.03225,0.0272499999999999,0.03375,0.03175,0.0544999999999999,0.0822499999999999,0.03075,0.0707499999999999,0.0217499999999999,0.0247499999999999,0.0165
"Daytrippers, The (1996)",0.9555,0.7802500000000001,0.62875,0.645,0.64125,0.981,0.60675,0.5125,0.32375,0.645,0.652,0.6945,0.354,0.9615,0.792,0.7195,0.4255,0.4107499999999999,0.45625,0.24975,0.16725,0.3,0.60725,0.28425,0.2955,0.62875,0.20625,0.40225,0.2249999999999999,0.40725,0.4105,0.59575,0.30725,0.2135,0.2294999999999999,0.3065,0.2584999999999999,0.22625,0.09525,0.24775,0.3025,0.2604999999999999,0.1952499999999999,0.687,0.18675,0.1282499999999999,0.1337499999999999,0.16625,0.2304999999999999,0.3405,0.1175,0.7925,0.21875,0.1134999999999999,0.2815,0.16025,0.146,0.3735,0.24425,0.203,0.1124999999999999,0.213,0.23775,0.2694999999999999,0.1955,0.725,0.15025,0.1225,0.24,0.11125,0.1795,0.1049999999999999,0.078,0.2214999999999999,0.1877499999999999,0.17475,0.22175,0.31975,0.1882499999999999,0.135,0.18425,0.1119999999999999,0.09175,0.1004999999999999,0.1262499999999999,0.1275,0.176,0.0822499999999999,0.17225,0.17675,0.0672499999999999,0.1805,0.09825,0.09675,0.155,0.0762499999999999,0.2145,0.0974999999999999,0.305,0.1079999999999999,0.0685,0.089,0.0939999999999999,0.088,0.0807499999999999,0.0825,0.03275,0.064,0.0762499999999999,0.05425,0.118,0.0732499999999999,0.0792499999999999,0.0305,0.0857499999999999,0.03925,0.0369999999999999,0.04575,0.14325,0.1475,0.1175,0.16175,0.26675,0.04625,0.0584999999999999,0.0667499999999999,0.0595,0.03675,0.063,0.03075,0.0757499999999999,0.1049999999999999,0.0172499999999999,0.1315,0.08,0.04075,0.05675,0.05125,0.04925,0.03675,0.0637499999999999,0.0792499999999999,0.0775,0.04875,0.03275,0.03525,0.0574999999999999,0.0329999999999999,0.0162499999999999
Temptress Moon (Feng Yue) (1996),0.8382499999999999,0.8382499999999999,0.8507499999999999,0.72725,0.58425,0.67375,0.6495,0.4982499999999999,0.4912499999999999,0.545,0.44575,0.46475,0.81775,0.8580000000000001,0.37825,0.84425,0.60975,0.38125,0.4205,0.4945,0.3305,0.3145,0.2877499999999999,0.245,0.21675,0.2644999999999999,0.33775,0.1885,0.3195,0.24075,0.1865,0.39225,0.2544999999999999,0.371,0.1937499999999999,0.1307499999999999,0.3525,0.3395,0.3642499999999999,0.154,0.19,0.23475,0.1877499999999999,0.1034999999999999,0.23825,0.244,0.1034999999999999,0.24875,0.1315,0.16425,0.1975,0.14125,0.0752499999999999,0.1714999999999999,0.1114999999999999,0.34475,0.305,0.089,0.144,0.11775,0.3159999999999999,0.0722499999999999,0.21775,0.11675,0.139,0.0732499999999999,0.4915,0.12325,0.03075,0.34575,0.0994999999999999,0.1365,0.0944999999999999,0.11875,0.405,0.08875,0.18575,0.073,0.176,0.15825,0.197,0.488,0.4519999999999999,0.078,0.183,0.08,0.3984999999999999,0.0504999999999999,0.20725,0.1064999999999999,0.1282499999999999,0.29025,0.3159999999999999,0.10125,0.0837499999999999,0.2614999999999999,0.05675,0.0275,0.14325,0.0974999999999999,0.1275,0.05675,0.05925,0.0267499999999999,0.0825,0.11875,0.0662499999999999,0.0775,0.09025,0.0534999999999999,0.05725,0.06075,0.0755,0.10825,0.16075,0.11825,0.0295,0.03875,0.10425,0.017,0.09025,0.2495,0.0697499999999999,0.17375,0.1225,0.03125,0.05475,0.05775,0.05425,0.05825,0.0595,0.04625,0.4902499999999999,0.0742499999999999,0.0999999999999999,0.17575,0.0765,0.09175,0.1835,0.0637499999999999,0.36375,0.0399999999999999,0.061,0.0227499999999999,0.0494999999999999,0.08925,0.02,0.0287499999999999,0.03775
"Designated Mourner, The (1997)",0.91075,0.8042499999999999,0.91075,0.91075,0.53525,0.57325,0.91075,0.55575,0.36875,0.67975,0.47775,0.91075,0.885,0.47275,0.5925,0.56525,0.17975,0.494,0.47775,0.54675,0.35275,0.386,0.724,0.5905,0.1689999999999999,0.4337499999999999,0.1855,0.4337499999999999,0.5735,0.573,0.1992499999999999,0.1505,0.402,0.277,0.34575,0.2314999999999999,0.3199999999999999,0.588,0.295,0.2125,0.1932499999999999,0.2754999999999999,0.14375,0.11925,0.23225,0.1395,0.10275,0.1937499999999999,0.4905,0.11075,0.15775,0.16725,0.071,0.1845,0.132,0.27375,0.194,0.4337499999999999,0.05525,0.204,0.10825,0.0524999999999999,0.1932499999999999,0.1639999999999999,0.0964999999999999,0.1925,0.27925,0.3552499999999999,0.0655,0.28125,0.3389999999999999,0.2895,0.2165,0.22575,0.1154999999999999,0.10375,0.03,0.16025,0.0675,0.2105,0.17275,0.2544999999999999,0.235,0.0564999999999999,0.10175,0.3505,0.57325,0.43625,0.0915,0.0742499999999999,0.0339999999999999,0.1972499999999999,0.1044999999999999,0.10425,0.31775,0.09375,0.0697499999999999,0.416,0.498,0.14725,0.075,0.30625,0.04575,0.0785,0.1765,0.0715,0.03275,0.0732499999999999,0.0787499999999999,0.1785,0.249,0.082,0.079,0.0479999999999999,0.17875,0.08875,0.0252499999999999,0.1387499999999999,0.147,0.1387499999999999,0.06,0.1357499999999999,0.069,0.1475,0.125,0.12475,0.0369999999999999,0.0665,0.0449999999999999,0.3944999999999999,0.0205,0.024,0.3335,0.0319999999999999,0.0419999999999999,0.0489999999999999,0.025,0.0277499999999999,0.0855,0.05125,0.0807499999999999,0.0677499999999999,0.0579999999999999,0.0185,0.06175,0.0504999999999999,0.0735,0.0162499999999999,0.0287499999999999
In the Company of Men (1997),0.91925,0.8580000000000001,0.8580000000000001,0.9445,0.74925,0.7502500000000001,0.7005,0.6575,0.671,0.8220000000000001,0.54625,0.8580000000000001,0.721,0.2744999999999999,0.66525,0.63725,0.21525,0.409,0.4615,0.5335,0.30925,0.4337499999999999,0.25425,0.3219999999999999,0.3245,0.52825,0.728,0.5105,0.41,0.3575,0.37175,0.14675,0.4732499999999999,0.1992499999999999,0.44075,0.24775,0.34475,0.3595,0.21425,0.195,0.3625,0.257,0.28825,0.90625,0.21575,0.131,0.2155,0.1345,0.24975,0.33725,0.1277499999999999,0.22375,0.2045,0.2249999999999999,0.311,0.2997499999999999,0.11325,0.1905,0.1614999999999999,0.3325,0.3175,0.43775,0.281,0.1669999999999999,0.2865,0.084,0.57425,0.26575,0.11675,0.2065,0.4285,0.561,0.09275,0.0812499999999999,0.1815,0.1815,0.05825,0.3375,0.18375,0.1922499999999999,0.21275,0.11775,0.143,0.1302499999999999,0.1285,0.1405,0.1034999999999999,0.21625,0.0539999999999999,0.2294999999999999,0.0349999999999999,0.16225,0.1034999999999999,0.1815,0.11475,0.06175,0.05675,0.08775,0.0959999999999999,0.0812499999999999,0.1004999999999999,0.10725,0.091,0.16975,0.14875,0.142,0.0494999999999999,0.0807499999999999,0.064,0.1327499999999999,0.10125,0.1765,0.10175,0.0915,0.1895,0.05625,0.04675,0.04775,0.031,0.05925,0.0732499999999999,0.1262499999999999,0.0785,0.0459999999999999,0.073,0.0424999999999999,0.086,0.0687499999999999,0.1149999999999999,0.081,0.1079999999999999,0.06075,0.04425,0.0334999999999999,0.08825,0.0399999999999999,0.071,0.0539999999999999,0.08775,0.0574999999999999,0.03875,0.0419999999999999,0.0605,0.2175,0.0635,0.04425,0.0314999999999999,0.03925,0.0227499999999999
"Locusts, The (1997)",0.63325,0.90525,0.90525,0.90525,0.8414999999999999,0.90525,0.634,0.53475,0.4815,0.7882499999999999,0.7509999999999999,0.5135,0.90525,0.61525,0.366,0.617,0.20775,0.43975,0.504,0.77875,0.6395,0.54025,0.36375,0.68725,0.3037499999999999,0.53475,0.12325,0.17625,0.53375,0.4195,0.3179999999999999,0.7345,0.36,0.70425,0.4135,0.16925,0.3339999999999999,0.79725,0.1992499999999999,0.3117499999999999,0.28125,0.2194999999999999,0.1942499999999999,0.1069999999999999,0.70225,0.1927499999999999,0.51125,0.2574999999999999,0.09575,0.172,0.3595,0.11675,0.4325,0.11075,0.33825,0.24075,0.12,0.1252499999999999,0.40625,0.2495,0.55525,0.093,0.436,0.28225,0.46025,0.3269999999999999,0.1049999999999999,0.1377499999999999,0.1387499999999999,0.4655,0.0842499999999999,0.24825,0.212,0.30225,0.0559999999999999,0.1089999999999999,0.11725,0.0755,0.0212499999999999,0.34275,0.32575,0.496,0.132,0.0469999999999999,0.15025,0.1425,0.20425,0.07,0.1877499999999999,0.0807499999999999,0.44975,0.06075,0.12125,0.16875,0.0277499999999999,0.16875,0.0404999999999999,0.286,0.0177499999999999,0.605,0.139,0.0524999999999999,0.12275,0.136,0.3037499999999999,0.08775,0.0539999999999999,0.068,0.0675,0.0267499999999999,0.10525,0.15325,0.0757499999999999,0.1139999999999999,0.05075,0.0905,0.05325,0.1185,0.2514999999999999,0.03825,0.05425,0.1262499999999999,0.0292499999999999,0.03775,0.05625,0.09775,0.11575,0.34025,0.0295,0.18725,0.0797499999999999,0.0207499999999999,0.0112499999999999,0.0255,0.0439999999999999,0.21375,0.1445,0.11275,0.1267499999999999,0.2155,0.03875,0.3385,0.15525,0.0265,0.1885,0.10175,0.0314999999999999,0.1684999999999999,0.1104999999999999
"Ice Storm, The (1997)",0.9445,0.914,0.914,0.914,0.8899999999999999,0.92125,0.914,0.914,0.8049999999999999,0.626,0.7925,0.6765,0.8687499999999999,0.9455,0.53025,0.58075,0.82725,0.3249999999999999,0.667,0.8687499999999999,0.27175,0.39525,0.282,0.67875,0.80725,0.38625,0.3562499999999999,0.376,0.667,0.388,0.2957499999999999,0.566,0.2977499999999999,0.2945,0.2012499999999999,0.303,0.30625,0.2845,0.619,0.22725,0.21225,0.31925,0.3245,0.1342499999999999,0.667,0.118,0.1765,0.3794999999999999,0.202,0.3715,0.1129999999999999,0.766,0.3225,0.1895,0.16425,0.2125,0.58,0.2289999999999999,0.253,0.21025,0.24425,0.21775,0.21225,0.204,0.18725,0.295,0.405,0.1985,0.1932499999999999,0.66675,0.44075,0.1594999999999999,0.1185,0.14825,0.142,0.3017499999999999,0.2365,0.1785,0.138,0.17725,0.23675,0.1079999999999999,0.1455,0.0762499999999999,0.1164999999999999,0.2239999999999999,0.1149999999999999,0.0584999999999999,0.27175,0.11325,0.0777499999999999,0.0954999999999999,0.084,0.3017499999999999,0.1855,0.1014999999999999,0.1589999999999999,0.11725,0.091,0.16625,0.1455,0.2554999999999999,0.0765,0.05225,0.11175,0.08825,0.05675,0.0832499999999999,0.09675,0.1397499999999999,0.2155,0.1034999999999999,0.081,0.0725,0.11275,0.0464999999999999,0.03175,0.1327499999999999,0.149,0.1357499999999999,0.10575,0.1149999999999999,0.09825,0.064,0.0765,0.05925,0.09825,0.0715,0.0807499999999999,0.0524999999999999,0.11275,0.0404999999999999,0.0745,0.0747499999999999,0.0692499999999999,0.076,0.14225,0.05375,0.14425,0.0474999999999999,0.0474999999999999,0.0484999999999999,0.05925,0.0369999999999999,0.0655,0.0454999999999999,0.0329999999999999,0.02975,0.0102499999999999
"House of Yes, The (1997)",0.8839999999999999,0.80125,0.98575,0.66725,0.8672500000000001,0.92875,0.64325,0.66725,0.3129999999999999,0.66725,0.70475,0.839,0.604,0.95325,0.98575,0.49375,0.21725,0.4425,0.4429999999999999,0.3295,0.2125,0.25125,0.4535,0.73575,0.128,0.6835,0.24425,0.92325,0.307,0.6025,0.40075,0.4815,0.2975,0.16225,0.3149999999999999,0.24425,0.24975,0.39225,0.22725,0.24425,0.1945,0.26925,0.1992499999999999,0.198,0.20825,0.215,0.4227499999999999,0.1387499999999999,0.24775,0.38775,0.1725,0.2504999999999999,0.1159999999999999,0.1564999999999999,0.283,0.24225,0.21775,0.3854999999999999,0.2065,0.3107499999999999,0.09725,0.0969999999999999,0.22725,0.128,0.1465,0.15625,0.0989999999999999,0.23175,0.1709999999999999,0.0944999999999999,0.2345,0.179,0.093,0.4247499999999999,0.1387499999999999,0.1195,0.16875,0.18475,0.11975,0.1659999999999999,0.11975,0.09275,0.0672499999999999,0.09425,0.0715,0.069,0.1362499999999999,0.16025,0.2475,0.0675,0.05875,0.0825,0.0795,0.0984999999999999,0.1455,0.144,0.1074999999999999,0.122,0.0635,0.0747499999999999,0.0775,0.05525,0.18,0.10075,0.1074999999999999,0.1569999999999999,0.05425,0.081,0.1325,0.2035,0.197,0.087,0.076,0.03325,0.118,0.05275,0.0444999999999999,0.024,0.05025,0.03075,0.0509999999999999,0.0652499999999999,0.05575,0.08,0.04725,0.03575,0.1375,0.0439999999999999,0.0715,0.0574999999999999,0.0544999999999999,0.0369999999999999,0.0235,0.0339999999999999,0.05125,0.0474999999999999,0.04225,0.0212499999999999,0.14575,0.0667499999999999,0.0379999999999999,0.04975,0.0742499999999999,0.03075,0.0359999999999999,0.03825,0.03275,0.0272499999999999,0.023
Eve's Bayou (1997),0.7867500000000001,0.7867500000000001,0.7867500000000001,0.794,0.794,0.97525,0.69275,0.5735,0.37475,0.67925,0.713,0.4185,0.28925,0.8634999999999999,0.3585,0.3462499999999999,0.475,0.43925,0.4499999999999999,0.30525,0.48075,0.29325,0.35075,0.379,0.3552499999999999,0.29725,0.27025,0.2075,0.2375,0.262,0.22675,0.66125,0.1937499999999999,0.26625,0.2175,0.3595,0.37525,0.26325,0.0675,0.1074999999999999,0.2314999999999999,0.306,0.1962499999999999,0.05525,0.20675,0.1372499999999999,0.23775,0.303,0.1525,0.404,0.42325,0.47675,0.21825,0.1897499999999999,0.1445,0.25525,0.40525,0.16775,0.11625,0.53275,0.14875,0.1967499999999999,0.21575,0.1342499999999999,0.11275,0.1144999999999999,0.195,0.14475,0.0632499999999999,0.21025,0.0687499999999999,0.09325,0.14125,0.22775,0.1302499999999999,0.142,0.1745,0.4589999999999999,0.062,0.1292499999999999,0.14675,0.4167499999999999,0.1397499999999999,0.1149999999999999,0.069,0.0697499999999999,0.1084999999999999,0.0675,0.1654999999999999,0.0964999999999999,0.0717499999999999,0.0675,0.085,0.141,0.154,0.12025,0.885,0.0672499999999999,0.2985,0.1079999999999999,0.0685,0.064,0.0707499999999999,0.0939999999999999,0.10875,0.126,0.0202499999999999,0.09,0.0722499999999999,0.05075,0.1079999999999999,0.0677499999999999,0.0755,0.0359999999999999,0.14775,0.0449999999999999,0.0449999999999999,0.029,0.0832499999999999,0.0359999999999999,0.15225,0.0695,0.077,0.05975,0.03075,0.0459999999999999,0.18,0.0627499999999999,0.1104999999999999,0.0579999999999999,0.0682499999999999,0.0349999999999999,0.0272499999999999,0.15225,0.0324999999999999,0.0895,0.0484999999999999,0.05525,0.0479999999999999,0.0394999999999999,0.07,0.03025,0.0805,0.0319999999999999,0.0509999999999999,0.0389999999999999,0.0419999999999999,0.03275,0.0267499999999999
