movieId,predictable,first contact,catastrophe,good,weapons,fight scenes,original,chase,survival,fun movie,mad scientist,dialogue,weird,light,mentor,fantasy world,vengeance,runaway,culture clash,betrayal,adaptation,transformation,greed,very funny,drama,not funny,life philosophy,camp,melancholic,sacrifice,pulp,family,creativity,teen movie,death,computer animation,absurd,alter ego,island,immortality,independent film,pornography,internet,life & death,quirky,god,childhood,surveillance,stereotypes,writers,desert,sexy,nudity (full frontal - brief),underrated,memory,islam,dysfunctional family,snakes,classic car,80s,alternate history,california,doctors,remake,drinking,multiple storylines,unlikely friendships,women,new jersey,no plot,hospital,prejudice,simple,irish accent,nudity (rear),farce,queer,too long,trilogy,atheism,unlikeable characters,race,road movie,los angeles,time,too short,awesome soundtrack,tokyo,small town,blindness,notable nudity,wartime,hunting,period piece,dreams,british,prison,new york city,indians,film noir,wilderness,kick-butt women,san francisco,nudity (topless - brief),made for tv,radio,good music,hotel,stand-up comedy,shopping,graphic novel,single father,russian,hip hop,ensemble cast,reality tv,ghosts/afterlife,interracial romance,oil,workplace,kidnapping,brothers,stoner movie,fashion,bollywood,divorce,foul language,censorship,adoption,rebellion,addiction,buddy movie,1930s,goth,australia,directorial debut,cancer,father daughter relationship,robert downey jr,homeless,finnish,texas,best of 2005,prostitution,wine,potential oscar nom,french,lawyer,documentary
Virtuosity (1995),0.98075,0.98075,0.95975,0.95975,0.8187500000000001,0.8134999999999999,0.68225,0.8867499999999999,0.98075,0.688,0.356,0.51975,0.38425,0.61525,0.4952499999999999,0.5,0.56575,0.46025,0.276,0.51625,0.254,0.4715,0.3695,0.22875,0.276,0.32625,0.3159999999999999,0.28625,0.3695,0.1892499999999999,0.3249999999999999,0.21275,0.389,0.11975,0.27425,0.1624999999999999,0.27125,0.96125,0.15675,0.1935,0.12175,0.602,0.70875,0.1579999999999999,0.1815,0.0875,0.1614999999999999,0.29425,0.12125,0.17425,0.10825,0.35375,0.1405,0.1917499999999999,0.26775,0.10025,0.15125,0.2594999999999999,0.2035,0.10275,0.15775,0.1714999999999999,0.2002499999999999,0.1114999999999999,0.1039999999999999,0.129,0.1405,0.2035,0.1069999999999999,0.30525,0.15875,0.0994999999999999,0.0727499999999999,0.14575,0.1402499999999999,0.1089999999999999,0.15875,0.074,0.0349999999999999,0.1114999999999999,0.0544999999999999,0.0605,0.0802499999999999,0.414,0.08725,0.09025,0.11075,0.066,0.083,0.1455,0.0742499999999999,0.05525,0.1845,0.06175,0.0935,0.0702499999999999,0.284,0.076,0.0715,0.093,0.0419999999999999,0.11625,0.1272499999999999,0.17475,0.0722499999999999,0.0715,0.066,0.09,0.076,0.10175,0.09,0.0579999999999999,0.0672499999999999,0.077,0.03825,0.1114999999999999,0.0409999999999999,0.1019999999999999,0.0755,0.156,0.307,0.0514999999999999,0.0647499999999999,0.10825,0.076,0.11725,0.04175,0.14625,0.05625,0.03275,0.078,0.0662499999999999,0.0434999999999999,0.04025,0.10575,0.0637499999999999,0.0384999999999999,0.0439999999999999,0.0795,0.0414999999999999,0.0282499999999999,0.04375,0.023,0.03875,0.0389999999999999,0.02975,0.0275,0.0267499999999999,0.0185
Timecop (1994),0.98325,0.98325,0.9815,0.9705,0.963,0.9665,0.69775,0.9665,0.98325,0.9665,0.39225,0.4985,0.365,0.34375,0.58475,0.3239999999999999,0.4034999999999999,0.354,0.354,0.4345,0.27775,0.4135,0.354,0.2194999999999999,0.354,0.3249999999999999,0.31225,0.19,0.2365,0.25825,0.6415,0.3934999999999999,0.38475,0.20925,0.3914999999999999,0.154,0.2025,0.26225,0.2,0.289,0.1307499999999999,0.3662499999999999,0.3169999999999999,0.27675,0.172,0.0464999999999999,0.24275,0.3455,0.16975,0.22775,0.1307499999999999,0.42725,0.41225,0.16025,0.495,0.09575,0.1589999999999999,0.1307499999999999,0.14075,0.43975,0.15775,0.14225,0.21125,0.0915,0.1322499999999999,0.1485,0.179,0.178,0.11175,0.1684999999999999,0.1935,0.1124999999999999,0.22075,0.09075,0.45975,0.1159999999999999,0.14725,0.06075,0.2219999999999999,0.06025,0.05275,0.10475,0.0687499999999999,0.11375,0.518,0.1915,0.127,0.0737499999999999,0.0797499999999999,0.1285,0.2534999999999999,0.05975,0.0682499999999999,0.0842499999999999,0.081,0.0657499999999999,0.1044999999999999,0.0797499999999999,0.085,0.10725,0.0444999999999999,0.22725,0.11925,0.07,0.0424999999999999,0.0735,0.0817499999999999,0.08825,0.1014999999999999,0.18175,0.03175,0.0675,0.0755,0.10225,0.05725,0.06125,0.236,0.11125,0.0489999999999999,0.077,0.147,0.04775,0.0815,0.156,0.0692499999999999,0.125,0.09225,0.31925,0.0692499999999999,0.05575,0.0822499999999999,0.15825,0.1277499999999999,0.0265,0.0429999999999999,0.0595,0.03825,0.03825,0.0579999999999999,0.03175,0.0222499999999999,0.04025,0.0329999999999999,0.04325,0.0222499999999999,0.0404999999999999,0.0379999999999999,0.0429999999999999,0.0185
Demolition Man (1993),0.99725,0.99725,0.99825,0.93625,0.98775,0.9915,0.73075,0.9915,0.99725,0.9915,0.2905,0.58325,0.48175,0.5995,0.65125,0.21775,0.932,0.4802499999999999,0.421,0.932,0.3502499999999999,0.42825,0.41725,0.8667499999999999,0.3035,0.25475,0.397,0.2867499999999999,0.29125,0.38825,0.3515,0.25525,0.3745,0.15675,0.3419999999999999,0.14475,0.69025,0.3015,0.1907499999999999,0.4599999999999999,0.1902499999999999,0.29425,0.39025,0.17375,0.299,0.0544999999999999,0.3245,0.4565,0.2199999999999999,0.1865,0.14875,0.2274999999999999,0.272,0.3552499999999999,0.205,0.1902499999999999,0.154,0.1345,0.32325,0.43875,0.16625,0.5605,0.141,0.0519999999999999,0.2279999999999999,0.09725,0.1392499999999999,0.18025,0.1144999999999999,0.0672499999999999,0.1425,0.1352499999999999,0.1855,0.1415,0.156,0.3139999999999999,0.1327499999999999,0.0802499999999999,0.0705,0.0627499999999999,0.0984999999999999,0.0817499999999999,0.11725,0.906,0.14825,0.0915,0.15675,0.087,0.1029999999999999,0.1385,0.076,0.0534999999999999,0.2027499999999999,0.17675,0.0989999999999999,0.082,0.3365,0.141,0.0702499999999999,0.09875,0.05475,0.1785,0.2022499999999999,0.1805,0.04125,0.0959999999999999,0.0584999999999999,0.0855,0.118,0.183,0.06025,0.04525,0.0645,0.09075,0.0359999999999999,0.1395,0.09775,0.11675,0.086,0.26825,0.186,0.0662499999999999,0.07,0.15475,0.0727499999999999,0.14425,0.41625,0.5305,0.066,0.2847499999999999,0.0787499999999999,0.3349999999999999,0.0637499999999999,0.06,0.06,0.1375,0.05625,0.03675,0.063,0.05275,0.0354999999999999,0.0499999999999999,0.0329999999999999,0.0737499999999999,0.04275,0.0329999999999999,0.0329999999999999,0.0262499999999999,0.0207499999999999
No Escape (1994),0.947,0.947,0.9625,0.77725,0.96675,0.96675,0.68175,0.96675,0.947,0.8654999999999999,0.24075,0.39825,0.355,0.2204999999999999,0.52775,0.432,0.666,0.39375,0.6355,0.6355,0.40525,0.3285,0.6355,0.21925,0.289,0.3774999999999999,0.34675,0.39225,0.26675,0.24075,0.638,0.1377499999999999,0.20775,0.207,0.2012499999999999,0.15875,0.14275,0.139,0.9135,0.17225,0.2264999999999999,0.21175,0.1704999999999999,0.2025,0.1877499999999999,0.065,0.176,0.23775,0.14975,0.1347499999999999,0.26125,0.1139999999999999,0.17075,0.3169999999999999,0.122,0.2264999999999999,0.17725,0.207,0.26275,0.20825,0.14825,0.172,0.09675,0.05075,0.22075,0.15725,0.1362499999999999,0.203,0.11675,0.14975,0.1295,0.1149999999999999,0.1569999999999999,0.197,0.14725,0.0755,0.139,0.11925,0.09225,0.06075,0.0384999999999999,0.10475,0.145,0.0767499999999999,0.0474999999999999,0.04225,0.08625,0.0984999999999999,0.08725,0.1159999999999999,0.1365,0.075,0.24125,0.0772499999999999,0.0797499999999999,0.1357499999999999,0.96075,0.0635,0.05975,0.0959999999999999,0.0999999999999999,0.0935,0.0732499999999999,0.09325,0.0419999999999999,0.0732499999999999,0.0534999999999999,0.126,0.0812499999999999,0.0404999999999999,0.0725,0.04275,0.0747499999999999,0.06175,0.2012499999999999,0.09175,0.0667499999999999,0.0695,0.05975,0.085,0.03525,0.0652499999999999,0.0775,0.05275,0.0817499999999999,0.0569999999999999,0.04575,0.0785,0.04975,0.23725,0.0554999999999999,0.05325,0.0697499999999999,0.029,0.2012499999999999,0.0635,0.04275,0.03625,0.05025,0.12,0.03625,0.0474999999999999,0.0404999999999999,0.03275,0.03025,0.05925,0.03,0.0444999999999999,0.02
"Puppet Masters, The (1994)",0.95725,0.95875,0.95725,0.9375,0.8122499999999999,0.7285,0.702,0.66325,0.8374999999999999,0.50325,0.596,0.50925,0.425,0.4475,0.4509999999999999,0.39475,0.417,0.431,0.3672499999999999,0.3672499999999999,0.9885,0.5545,0.4135,0.246,0.23525,0.3562499999999999,0.4585,0.369,0.392,0.23975,0.3129999999999999,0.25225,0.32025,0.1745,0.24825,0.14425,0.278,0.1377499999999999,0.2865,0.203,0.155,0.2395,0.25925,0.1942499999999999,0.20325,0.1907499999999999,0.1195,0.23975,0.131,0.35575,0.2022499999999999,0.2299999999999999,0.189,0.274,0.09025,0.09925,0.2239999999999999,0.1947499999999999,0.2339999999999999,0.11325,0.17075,0.21325,0.3532499999999999,0.2015,0.16675,0.11725,0.127,0.1327499999999999,0.14525,0.0775,0.26375,0.11725,0.13,0.175,0.176,0.08675,0.147,0.087,0.0782499999999999,0.09775,0.0692499999999999,0.12,0.0672499999999999,0.0539999999999999,0.0504999999999999,0.0584999999999999,0.0632499999999999,0.0807499999999999,0.8892500000000001,0.134,0.10975,0.05225,0.289,0.1149999999999999,0.11075,0.0787499999999999,0.0885,0.0584999999999999,0.0652499999999999,0.0959999999999999,0.10025,0.06125,0.059,0.1982499999999999,0.127,0.0812499999999999,0.05125,0.11375,0.0969999999999999,0.1327499999999999,0.026,0.0725,0.0935,0.05825,0.0574999999999999,0.04525,0.05625,0.084,0.1297499999999999,0.09175,0.076,0.075,0.08925,0.1059999999999999,0.0549999999999999,0.06175,0.0584999999999999,0.089,0.0702499999999999,0.0339999999999999,0.0667499999999999,0.03725,0.09225,0.0697499999999999,0.0359999999999999,0.06225,0.0454999999999999,0.04425,0.02975,0.0339999999999999,0.03075,0.0994999999999999,0.0292499999999999,0.04725,0.05075,0.04175,0.03075,0.05025,0.022
RoboCop 3 (1993),0.9765,0.7825,0.8,0.73075,0.9765,0.77475,0.82375,0.75675,0.7325,0.6045,0.2264999999999999,0.42225,0.61225,0.24675,0.51675,0.381,0.8465,0.3742499999999999,0.44875,0.8465,0.24975,0.1877499999999999,0.44875,0.33875,0.289,0.34375,0.3195,0.37875,0.32375,0.16625,0.41125,0.434,0.2845,0.237,0.39625,0.1937499999999999,0.47175,0.36,0.1332499999999999,0.294,0.12425,0.18475,0.242,0.3275,0.247,0.1245,0.1955,0.1392499999999999,0.16575,0.3279999999999999,0.05675,0.1257499999999999,0.23075,0.1235,0.3285,0.1235,0.1972499999999999,0.03625,0.16075,0.27475,0.14225,0.1315,0.0852499999999999,0.204,0.12375,0.16525,0.146,0.1262499999999999,0.19,0.0885,0.1255,0.0775,0.1059999999999999,0.121,0.0984999999999999,0.1385,0.15875,0.121,0.429,0.05025,0.0725,0.0509999999999999,0.1305,0.12,0.10825,0.0424999999999999,0.11325,0.0832499999999999,0.0727499999999999,0.0702499999999999,0.0815,0.0722499999999999,0.0637499999999999,0.0642499999999999,0.1327499999999999,0.08775,0.09475,0.10975,0.0722499999999999,0.10925,0.0394999999999999,0.0737499999999999,0.0737499999999999,0.0665,0.0857499999999999,0.0529999999999999,0.15175,0.085,0.0969999999999999,0.15025,0.1134999999999999,0.04175,0.082,0.129,0.0514999999999999,0.10625,0.0564999999999999,0.076,0.05075,0.1315,0.0752499999999999,0.0559999999999999,0.0647499999999999,0.0767499999999999,0.09975,0.0737499999999999,0.213,0.10725,0.1185,0.16475,0.05325,0.0627499999999999,0.0469999999999999,0.03,0.04475,0.1074999999999999,0.0539999999999999,0.0277499999999999,0.03875,0.26325,0.0237499999999999,0.03775,0.0334999999999999,0.0835,0.03975,0.0314999999999999,0.0324999999999999,0.03,0.0192499999999999
Super Mario Bros. (1993),0.67875,0.67875,0.64825,0.91025,0.71425,0.71425,0.774,0.71425,0.59575,0.583,0.4225,0.39075,0.52075,0.4145,0.41025,0.91025,0.2865,0.3335,0.3125,0.3095,0.49675,0.2825,0.3125,0.4145,0.3125,0.32625,0.3425,0.24225,0.23075,0.1099999999999999,0.22725,0.496,0.30525,0.2234999999999999,0.213,0.3854999999999999,0.2817499999999999,0.29125,0.1579999999999999,0.1714999999999999,0.21025,0.245,0.4077499999999999,0.1897499999999999,0.3824999999999999,0.1365,0.351,0.09,0.20875,0.26525,0.2209999999999999,0.129,0.14,0.145,0.173,0.0984999999999999,0.198,0.198,0.1365,0.18025,0.16875,0.1255,0.1149999999999999,0.1387499999999999,0.1099999999999999,0.1987499999999999,0.1815,0.16025,0.14075,0.08825,0.10325,0.1044999999999999,0.12075,0.154,0.0815,0.3605,0.17475,0.12475,0.0705,0.0747499999999999,0.0504999999999999,0.09,0.11375,0.0605,0.074,0.08925,0.0949999999999999,0.05475,0.084,0.068,0.0722499999999999,0.0785,0.04675,0.0667499999999999,0.10575,0.0765,0.1185,0.22925,0.0964999999999999,0.1574999999999999,0.073,0.0662499999999999,0.0484999999999999,0.0645,0.0682499999999999,0.0539999999999999,0.09375,0.08775,0.11875,0.0504999999999999,0.04825,0.04575,0.05775,0.10125,0.0579999999999999,0.0994999999999999,0.0984999999999999,0.084,0.04375,0.0755,0.1952499999999999,0.3682499999999999,0.09325,0.0687499999999999,0.0747499999999999,0.0725,0.02975,0.0662499999999999,0.0822499999999999,0.03375,0.078,0.0695,0.0702499999999999,0.0637499999999999,0.05075,0.0695,0.0569999999999999,0.0245,0.06125,0.04575,0.0359999999999999,0.0564999999999999,0.0202499999999999,0.064,0.0242499999999999,0.0247499999999999,0.0399999999999999,0.0272499999999999,0.0285
Theodore Rex (1995),0.823,0.77525,0.5795,0.5795,0.51175,0.823,0.6875,0.44025,0.77525,0.27375,0.49775,0.4435,0.4135,0.25375,0.4569999999999999,0.3522499999999999,0.2885,0.213,0.265,0.25925,0.243,0.16775,0.43525,0.32625,0.2005,0.27275,0.2925,0.082,0.245,0.1365,0.21825,0.3732499999999999,0.17475,0.2095,0.23625,0.3732499999999999,0.176,0.1355,0.10775,0.0705,0.17825,0.23275,0.1175,0.15875,0.2002499999999999,0.6485,0.39675,0.1215,0.1609999999999999,0.2867499999999999,0.0489999999999999,0.18675,0.1614999999999999,0.10975,0.183,0.1109999999999999,0.1385,0.0797499999999999,0.1094999999999999,0.08825,0.12375,0.0812499999999999,0.09075,0.06025,0.089,0.17225,0.2209999999999999,0.1975,0.0657499999999999,0.15,0.14075,0.0885,0.0635,0.1245,0.1875,0.12175,0.1505,0.146,0.0305,0.11725,0.0579999999999999,0.0727499999999999,0.11025,0.0339999999999999,0.0349999999999999,0.142,0.04475,0.0334999999999999,0.067,0.0657499999999999,0.077,0.0554999999999999,0.0539999999999999,0.05125,0.062,0.0549999999999999,0.071,0.0449999999999999,0.09475,0.11675,0.0857499999999999,0.0399999999999999,0.03975,0.0479999999999999,0.088,0.0489999999999999,0.04675,0.0625,0.10625,0.0292499999999999,0.012,0.064,0.04775,0.11425,0.0479999999999999,0.0287499999999999,0.0267499999999999,0.10475,0.04025,0.0464999999999999,0.03725,0.064,0.0499999999999999,0.0202499999999999,0.04675,0.05825,0.0344999999999999,0.04975,0.0777499999999999,0.0305,0.04075,0.17225,0.0757499999999999,0.0245,0.028,0.0509999999999999,0.0625,0.0162499999999999,0.0187499999999999,0.0404999999999999,0.0085,0.0292499999999999,0.0107499999999999,0.03,0.0205,0.0172499999999999,0.0182499999999999,0.0235,0.0085
Dragonheart (1996),0.9545,0.9545,0.87425,0.99075,0.9545,0.87425,0.73225,0.79125,0.3505,0.6055,0.561,0.4297499999999999,0.62325,0.54375,0.86825,0.99075,0.40375,0.4297499999999999,0.50225,0.531,0.22575,0.379,0.36475,0.5165,0.39975,0.3159999999999999,0.34875,0.155,0.51975,0.8734999999999999,0.16775,0.37525,0.32875,0.22125,0.24425,0.30725,0.14225,0.1415,0.177,0.9595,0.4,0.14375,0.292,0.3007499999999999,0.2185,0.0999999999999999,0.507,0.1714999999999999,0.37175,0.16925,0.1009999999999999,0.1337499999999999,0.2199999999999999,0.3205,0.08775,0.17025,0.15325,0.2055,0.175,0.1094999999999999,0.26225,0.1425,0.15975,0.04975,0.292,0.20625,0.51975,0.1355,0.14725,0.12225,0.134,0.4,0.191,0.261,0.10175,0.0767499999999999,0.12275,0.11325,0.0994999999999999,0.0837499999999999,0.0369999999999999,0.1215,0.1139999999999999,0.0685,0.1579999999999999,0.16625,0.1985,0.04075,0.1495,0.14125,0.05875,0.0765,0.14575,0.21275,0.1109999999999999,0.172,0.1159999999999999,0.05525,0.2239999999999999,0.092,0.11775,0.0652499999999999,0.085,0.11475,0.0735,0.1205,0.193,0.04225,0.0825,0.04875,0.09425,0.0895,0.1235,0.0964999999999999,0.05425,0.04525,0.3,0.1295,0.0605,0.0994999999999999,0.04675,0.09775,0.07,0.0314999999999999,0.10675,0.0825,0.04025,0.0429999999999999,0.0642499999999999,0.3175,0.0529999999999999,0.147,0.0677499999999999,0.10025,0.081,0.0752499999999999,0.08,0.0652499999999999,0.0319999999999999,0.0675,0.05175,0.05925,0.077,0.0295,0.025,0.03775,0.0329999999999999,0.03475,0.0185
Twister (1996),0.99675,0.99675,0.99675,0.99025,0.993,0.99025,0.66775,0.974,0.7549999999999999,0.88025,0.8365,0.9265,0.578,0.533,0.48375,0.49,0.4014999999999999,0.62925,0.62925,0.5895,0.23525,0.3542499999999999,0.4315,0.25875,0.62925,0.352,0.38525,0.25925,0.293,0.69875,0.1925,0.53625,0.381,0.5825,0.28025,0.412,0.1395,0.282,0.42125,0.118,0.25575,0.15375,0.4465,0.29,0.1325,0.215,0.3924999999999999,0.4125,0.3285,0.21175,0.16675,0.16775,0.21275,0.17525,0.11625,0.21775,0.16375,0.1925,0.2027499999999999,0.1604999999999999,0.3095,0.252,0.28025,0.0662499999999999,0.25575,0.30625,0.18275,0.15575,0.0974999999999999,0.48475,0.1267499999999999,0.245,0.3065,0.1875,0.0785,0.0762499999999999,0.1315,0.0925,0.10075,0.09525,0.05025,0.17925,0.181,0.0509999999999999,0.1435,0.16275,0.252,0.062,0.1882499999999999,0.09725,0.09575,0.123,0.4585,0.0999999999999999,0.05825,0.0762499999999999,0.1129999999999999,0.0752499999999999,0.1475,0.084,0.0994999999999999,0.06175,0.21125,0.04575,0.0444999999999999,0.173,0.2269999999999999,0.09525,0.0805,0.1285,0.0782499999999999,0.1372499999999999,0.09075,0.0652499999999999,0.28525,0.1345,0.15825,0.1684999999999999,0.196,0.05825,0.063,0.0539999999999999,0.0652499999999999,0.059,0.1014999999999999,0.7802500000000001,0.297,0.0409999999999999,0.05025,0.026,0.0459999999999999,0.05675,0.05275,0.019,0.0374999999999999,0.09225,0.1252499999999999,0.0514999999999999,0.05875,0.03775,0.0255,0.1004999999999999,0.0285,0.0215,0.04775,0.0414999999999999,0.03525,0.03775,0.024
Barb Wire (1996),0.97125,0.82375,0.64525,0.97125,0.77125,0.82975,0.737,0.77125,0.82375,0.63275,0.56825,0.53975,0.3914999999999999,0.56825,0.427,0.3189999999999999,0.4067499999999999,0.4505,0.38625,0.4067499999999999,0.3944999999999999,0.25725,0.38625,0.4379999999999999,0.2997499999999999,0.347,0.3165,0.5805,0.3482499999999999,0.1624999999999999,0.399,0.25275,0.1315,0.28425,0.2299999999999999,0.18025,0.33175,0.2794999999999999,0.10325,0.1024999999999999,0.1614999999999999,0.64175,0.24425,0.19,0.31825,0.1124999999999999,0.16225,0.11075,0.22775,0.23375,0.069,0.8140000000000001,0.3794999999999999,0.0905,0.154,0.134,0.21975,0.1775,0.17075,0.1129999999999999,0.1277499999999999,0.08875,0.10325,0.3077499999999999,0.1307499999999999,0.2175,0.182,0.3067499999999999,0.11225,0.0755,0.0915,0.083,0.0807499999999999,0.09725,0.186,0.1805,0.15825,0.11325,0.0364999999999999,0.0647499999999999,0.09075,0.04075,0.10775,0.0662499999999999,0.0424999999999999,0.0469999999999999,0.09275,0.063,0.0745,0.1382499999999999,0.1912499999999999,0.087,0.04325,0.0737499999999999,0.1345,0.0772499999999999,0.0925,0.0805,0.0737499999999999,0.138,0.0672499999999999,0.0875,0.0655,0.21325,0.0484999999999999,0.05075,0.22575,0.1044999999999999,0.1335,0.079,0.03725,0.0314999999999999,0.0675,0.1367499999999999,0.0509999999999999,0.0815,0.05675,0.1149999999999999,0.0429999999999999,0.0672499999999999,0.05525,0.09725,0.0772499999999999,0.11975,0.0762499999999999,0.077,0.0479999999999999,0.087,0.06,0.0429999999999999,0.06025,0.03975,0.0712499999999999,0.061,0.0379999999999999,0.08775,0.04925,0.028,0.04225,0.0324999999999999,0.0454999999999999,0.0514999999999999,0.0217499999999999,0.2794999999999999,0.0314999999999999,0.03925,0.0349999999999999,0.0247499999999999,0.0172499999999999
"Arrival, The (1996)",0.9615,0.975,0.9615,0.969,0.81175,0.81575,0.67375,0.629,0.8467499999999999,0.52725,0.5605,0.53525,0.518,0.52925,0.45975,0.36375,0.3309999999999999,0.4932499999999999,0.44275,0.4429999999999999,0.184,0.54925,0.66625,0.218,0.43325,0.3259999999999999,0.4415,0.2022499999999999,0.4337499999999999,0.304,0.4275,0.17425,0.4449999999999999,0.34325,0.14675,0.183,0.2937499999999999,0.142,0.2465,0.1307499999999999,0.15075,0.20925,0.21275,0.1887499999999999,0.20775,0.1312499999999999,0.1392499999999999,0.969,0.1262499999999999,0.277,0.567,0.16825,0.17825,0.37175,0.15025,0.118,0.17975,0.15125,0.2027499999999999,0.118,0.181,0.25375,0.3485,0.04725,0.245,0.12425,0.145,0.15925,0.1322499999999999,0.1372499999999999,0.197,0.1094999999999999,0.10775,0.119,0.139,0.118,0.135,0.0807499999999999,0.03475,0.194,0.0574999999999999,0.131,0.08925,0.0677499999999999,0.09575,0.0667499999999999,0.0695,0.1019999999999999,0.24125,0.09875,0.0842499999999999,0.0795,0.1114999999999999,0.0737499999999999,0.11425,0.0765,0.08775,0.069,0.0999999999999999,0.09275,0.09925,0.05475,0.09775,0.173,0.09725,0.7015,0.0685,0.173,0.082,0.0682499999999999,0.0175,0.05275,0.069,0.05875,0.0727499999999999,0.03425,0.03725,0.0939999999999999,0.209,0.1245,0.0615,0.0665,0.0782499999999999,0.0755,0.06175,0.0944999999999999,0.05075,0.0655,0.0652499999999999,0.0292499999999999,0.0474999999999999,0.05075,0.0494999999999999,0.03425,0.0469999999999999,0.0682499999999999,0.04475,0.0444999999999999,0.0409999999999999,0.0384999999999999,0.028,0.0494999999999999,0.0277499999999999,0.0339999999999999,0.05425,0.04925,0.0292499999999999,0.0334999999999999,0.0215
Daylight (1996),0.988,0.988,0.988,0.90575,0.95675,0.98775,0.6885,0.95675,0.8705,0.88625,0.22475,0.4034999999999999,0.3535,0.3502499999999999,0.4972499999999999,0.3165,0.32325,0.522,0.394,0.394,0.20975,0.291,0.211,0.215,0.394,0.34375,0.418,0.201,0.2219999999999999,0.63025,0.21,0.38175,0.17575,0.2309999999999999,0.41025,0.28725,0.1485,0.2045,0.195,0.10675,0.1965,0.149,0.2395,0.2219999999999999,0.1805,0.0727499999999999,0.18375,0.29225,0.2704999999999999,0.1614999999999999,0.1139999999999999,0.1054999999999999,0.1987499999999999,0.21475,0.0827499999999999,0.0797499999999999,0.3672499999999999,0.17325,0.14175,0.0825,0.12225,0.18625,0.11075,0.0747499999999999,0.1094999999999999,0.2694999999999999,0.15675,0.22425,0.94675,0.0822499999999999,0.25,0.1965,0.0885,0.18025,0.12325,0.06075,0.1255,0.08675,0.03175,0.0632499999999999,0.41725,0.10025,0.2485,0.1445,0.04125,0.05625,0.05625,0.04125,0.1245,0.09025,0.1024999999999999,0.065,0.11025,0.06075,0.0687499999999999,0.0474999999999999,0.1579999999999999,0.7055,0.0595,0.0885,0.12375,0.0595,0.154,0.10625,0.0652499999999999,0.0807499999999999,0.17325,0.1335,0.10775,0.1485,0.0217499999999999,0.1059999999999999,0.0717499999999999,0.09675,0.143,0.0605,0.04675,0.0805,0.14175,0.10875,0.0469999999999999,0.0717499999999999,0.061,0.0692499999999999,0.0615,0.1907499999999999,0.0935,0.04825,0.085,0.019,0.0595,0.0474999999999999,0.0464999999999999,0.03175,0.09025,0.0489999999999999,0.067,0.04375,0.04675,0.148,0.0295,0.04575,0.0182499999999999,0.03575,0.0257499999999999,0.04525,0.027,0.04125,0.0172499999999999
Escape from L.A. (1996),0.7629999999999999,0.7629999999999999,0.6635,0.50225,0.70875,0.70875,0.802,0.70875,0.7629999999999999,0.67225,0.51875,0.406,0.6695,0.51875,0.5685,0.30225,0.3904999999999999,0.396,0.3215,0.33275,0.281,0.33975,0.3215,0.213,0.26425,0.31525,0.301,0.51875,0.3139999999999999,0.189,0.24825,0.15875,0.27175,0.12275,0.2224999999999999,0.43825,0.61025,0.2264999999999999,0.4825,0.41625,0.21275,0.32675,0.126,0.29625,0.3065,0.144,0.1307499999999999,0.14275,0.1569999999999999,0.2385,0.1775,0.2065,0.295,0.32975,0.1689999999999999,0.35275,0.187,0.869,0.25,0.20425,0.1327499999999999,0.58075,0.10125,0.35275,0.1375,0.1997499999999999,0.14575,0.196,0.267,0.0625,0.1644999999999999,0.10725,0.0652499999999999,0.10525,0.10275,0.156,0.14675,0.087,0.10775,0.0905,0.0777499999999999,0.131,0.178,0.9465,0.0787499999999999,0.03675,0.0949999999999999,0.14,0.08775,0.0825,0.0632499999999999,0.04975,0.062,0.04825,0.08775,0.0544999999999999,0.44725,0.684,0.09875,0.10675,0.088,0.18325,0.11025,0.122,0.04575,0.03975,0.1292499999999999,0.1485,0.09125,0.1377499999999999,0.05525,0.0252499999999999,0.0444999999999999,0.10225,0.05875,0.0574999999999999,0.1049999999999999,0.15625,0.08875,0.091,0.0605,0.0677499999999999,0.0822499999999999,0.1302499999999999,0.05725,0.0732499999999999,0.21425,0.20975,0.062,0.0777499999999999,0.0695,0.0687499999999999,0.0469999999999999,0.03275,0.0979999999999999,0.1089999999999999,0.04375,0.0424999999999999,0.0549999999999999,0.08675,0.04125,0.1415,0.03975,0.0695,0.0275,0.03425,0.0292499999999999,0.03675,0.0257499999999999
