movieId,first contact,fight scenes,original,catastrophe,weird,survival,predictable,greed,good,chase,weapons,dialogue,vengeance,surveillance,drama,runaway,fun movie,culture clash,melancholic,mad scientist,fantasy world,mentor,light,sacrifice,life & death,transformation,adaptation,creativity,very funny,betrayal,life philosophy,not funny,family,computer animation,islam,alter ego,immortality,childhood,underrated,absurd,pornography,independent film,death,island,desert,memory,drinking,internet,alternate history,pulp,unlikely friendships,prejudice,doctors,teen movie,stereotypes,simple,classic car,quirky,time,dysfunctional family,california,80s,sexy,nudity (full frontal - brief),period piece,writers,tokyo,camp,god,awesome soundtrack,british,race,dreams,trilogy,multiple storylines,wartime,hospital,irish accent,snakes,no plot,women,too long,new jersey,atheism,small town,good music,blindness,hotel,indians,road movie,farce,oil,queer,nudity (topless - brief),film noir,hunting,rebellion,new york city,radio,wilderness,ensemble cast,nudity (rear),1930s,too short,san francisco,workplace,ghosts/afterlife,foul language,los angeles,graphic novel,unlikeable characters,prison,single father,brothers,interracial romance,divorce,remake,directorial debut,bollywood,notable nudity,made for tv,kidnapping,father daughter relationship,censorship,fashion,kick-butt women,stoner movie,shopping,russian,cancer,stand-up comedy,best of 2005,australia,addiction,buddy movie,reality tv,adoption,hip hop,homeless,robert downey jr,goth,texas,wine,potential oscar nom,finnish,prostitution,french,lawyer,documentary
Forbidden Planet (1956),0.99725,0.93125,0.8845000000000001,0.9275,0.9185,0.98725,0.729,0.88975,0.825,0.4932499999999999,0.73975,0.88975,0.63275,0.66175,0.825,0.9185,0.5875,0.88975,0.88975,0.8705,0.567,0.4559999999999999,0.9185,0.47775,0.7425,0.53775,0.35575,0.50425,0.5655,0.2334999999999999,0.353,0.407,0.2269999999999999,0.28075,0.26075,0.2935,0.291,0.4435,0.354,0.32725,0.2784999999999999,0.30425,0.199,0.33925,0.3735,0.301,0.3355,0.15975,0.25475,0.5195,0.18475,0.24925,0.3994999999999999,0.1704999999999999,0.1977499999999999,0.32325,0.2165,0.284,0.4802499999999999,0.25875,0.307,0.33225,0.45575,0.1935,0.24325,0.16525,0.26975,0.28525,0.1805,0.1825,0.295,0.3215,0.2997499999999999,0.0822499999999999,0.10575,0.10175,0.1169999999999999,0.1402499999999999,0.1599999999999999,0.16675,0.126,0.1505,0.1134999999999999,0.14875,0.18475,0.21725,0.14375,0.16975,0.1915,0.1245,0.23775,0.22025,0.1297499999999999,0.2564999999999999,0.396,0.08725,0.18475,0.0752499999999999,0.2465,0.10325,0.08875,0.1425,0.25675,0.0692499999999999,0.15875,0.1257499999999999,0.08925,0.073,0.0529999999999999,0.05975,0.0725,0.0847499999999999,0.0504999999999999,0.0795,0.15475,0.09075,0.03125,0.1267499999999999,0.0802499999999999,0.05825,0.15025,0.0514999999999999,0.34575,0.15475,0.1225,0.073,0.12375,0.03625,0.0544999999999999,0.04025,0.0767499999999999,0.05675,0.0657499999999999,0.0632499999999999,0.0675,0.0314999999999999,0.05225,0.03425,0.0369999999999999,0.03475,0.0419999999999999,0.04825,0.04925,0.0277499999999999,0.0282499999999999,0.03975,0.0554999999999999,0.0247499999999999,0.0334999999999999
Alien³ (a.k.a. Alien 3) (1992),0.9045,0.741,0.7609999999999999,0.615,0.7609999999999999,0.7669999999999999,0.93725,0.7609999999999999,0.45725,0.741,0.8905000000000001,0.59,0.4855,0.4107499999999999,0.362,0.708,0.2875,0.708,0.708,0.722,0.34675,0.4519999999999999,0.3555,0.4995,0.33825,0.524,0.27,0.4495,0.2254999999999999,0.3105,0.37625,0.352,0.14625,0.36475,0.125,0.1895,0.3365,0.1287499999999999,0.46075,0.218,0.41025,0.40825,0.33975,0.27775,0.2435,0.16625,0.2055,0.14775,0.2017499999999999,0.2965,0.15175,0.1235,0.43825,0.1154999999999999,0.10375,0.1352499999999999,0.24925,0.2219999999999999,0.0752499999999999,0.216,0.1674999999999999,0.11225,0.1609999999999999,0.133,0.0805,0.27475,0.26625,0.1937499999999999,0.255,0.0742499999999999,0.127,0.1855,0.1815,0.31275,0.16425,0.0782499999999999,0.17075,0.0989999999999999,0.15925,0.0969999999999999,0.1865,0.1159999999999999,0.118,0.2304999999999999,0.11225,0.093,0.09775,0.11625,0.0827499999999999,0.11825,0.088,0.1169999999999999,0.134,0.12475,0.11125,0.2554999999999999,0.0569999999999999,0.0785,0.1134999999999999,0.11125,0.14275,0.0767499999999999,0.05975,0.04275,0.062,0.1009999999999999,0.0379999999999999,0.09625,0.06025,0.0792499999999999,0.17925,0.70475,0.03025,0.08,0.0677499999999999,0.0637499999999999,0.0564999999999999,0.1659999999999999,0.05975,0.04875,0.083,0.05025,0.04675,0.0707499999999999,0.04775,0.06025,0.0875,0.0454999999999999,0.05025,0.06125,0.0875,0.05675,0.0549999999999999,0.067,0.0404999999999999,0.06075,0.0847499999999999,0.05325,0.05175,0.0569999999999999,0.0999999999999999,0.04425,0.0474999999999999,0.03475,0.0469999999999999,0.04325,0.0359999999999999,0.0324999999999999,0.0292499999999999
Star Trek: First Contact (1996),0.994,0.8967499999999999,0.8307500000000001,0.8945000000000001,0.73525,0.955,0.97175,0.68625,0.78175,0.8585,0.8585,0.76875,0.68625,0.63175,0.68625,0.68625,0.63175,0.646,0.57325,0.582,0.4107499999999999,0.582,0.59525,0.7415,0.32575,0.49975,0.245,0.46225,0.39525,0.2927499999999999,0.374,0.372,0.31025,0.236,0.2855,0.398,0.39275,0.3085,0.36575,0.199,0.16125,0.1277499999999999,0.204,0.1589999999999999,0.26675,0.2574999999999999,0.216,0.22125,0.2927499999999999,0.22125,0.3107499999999999,0.16225,0.39075,0.381,0.1287499999999999,0.14125,0.17325,0.217,0.4227499999999999,0.38175,0.1355,0.2249999999999999,0.2105,0.14425,0.2855,0.3205,0.1955,0.1337499999999999,0.0647499999999999,0.2694999999999999,0.14925,0.30425,0.12175,0.3595,0.144,0.1689999999999999,0.15475,0.145,0.0855,0.16075,0.1129999999999999,0.1134999999999999,0.086,0.0647499999999999,0.12325,0.286,0.1084999999999999,0.1392499999999999,0.0949999999999999,0.0745,0.10875,0.1564999999999999,0.1352499999999999,0.09025,0.09075,0.0875,0.27225,0.0449999999999999,0.1897499999999999,0.04625,0.3784999999999999,0.09575,0.10375,0.125,0.20325,0.0685,0.1129999999999999,0.073,0.03125,0.0155,0.05025,0.08675,0.0667499999999999,0.0564999999999999,0.07,0.08625,0.0275,0.17025,0.0655,0.0444999999999999,0.2405,0.05325,0.0645,0.0785,0.03325,0.0642499999999999,0.0812499999999999,0.0454999999999999,0.1109999999999999,0.0574999999999999,0.0707499999999999,0.04425,0.0727499999999999,0.0832499999999999,0.05675,0.0682499999999999,0.0574999999999999,0.04625,0.029,0.06,0.0339999999999999,0.04875,0.0409999999999999,0.0319999999999999,0.0324999999999999,0.03275,0.03175,0.03975,0.0237499999999999
Star Trek II: The Wrath of Khan (1982),0.9965,0.9045,0.8614999999999999,0.671,0.72025,0.923,0.96825,0.58275,0.727,0.7675000000000001,0.7675000000000001,0.70525,0.69625,0.66325,0.6775,0.63725,0.66325,0.63725,0.537,0.64775,0.3515,0.681,0.6235,0.8895,0.624,0.45975,0.26625,0.4545,0.56475,0.32275,0.29325,0.366,0.303,0.23675,0.14525,0.4357499999999999,0.59425,0.3455,0.32775,0.1902499999999999,0.22825,0.205,0.53775,0.1992499999999999,0.4187499999999999,0.2249999999999999,0.2754999999999999,0.09775,0.1584999999999999,0.3169999999999999,0.7915000000000001,0.198,0.3139999999999999,0.28125,0.10475,0.22375,0.22075,0.21625,0.3365,0.39275,0.1644999999999999,0.33825,0.17975,0.21875,0.14525,0.18125,0.24675,0.18525,0.0645,0.4255,0.17625,0.15375,0.1215,0.4297499999999999,0.1195,0.12,0.1629999999999999,0.1134999999999999,0.1054999999999999,0.10425,0.10775,0.20625,0.08675,0.0645,0.10625,0.4255,0.10325,0.1215,0.129,0.09025,0.15775,0.1402499999999999,0.1317499999999999,0.11775,0.1129999999999999,0.119,0.24325,0.0504999999999999,0.1094999999999999,0.09075,0.14,0.1074999999999999,0.0949999999999999,0.0837499999999999,0.24425,0.0529999999999999,0.1312499999999999,0.134,0.04875,0.0277499999999999,0.0429999999999999,0.0964999999999999,0.03975,0.0815,0.0655,0.0645,0.028,0.09125,0.072,0.0454999999999999,0.32675,0.0695,0.059,0.0949999999999999,0.0369999999999999,0.0665,0.09325,0.0404999999999999,0.11125,0.0944999999999999,0.073,0.05425,0.1054999999999999,0.0979999999999999,0.1129999999999999,0.08675,0.05975,0.04525,0.0384999999999999,0.0534999999999999,0.03375,0.0514999999999999,0.0374999999999999,0.03575,0.0349999999999999,0.04275,0.0319999999999999,0.03475,0.0245
Star Trek IV: The Voyage Home (1986),0.99,0.8660000000000001,0.8447499999999999,0.794,0.5925,0.92975,0.96625,0.4935,0.8447499999999999,0.66975,0.621,0.70275,0.5925,0.6395,0.5925,0.5925,0.8402499999999999,0.5925,0.3295,0.6255,0.421,0.4655,0.64625,0.5915,0.24825,0.44925,0.196,0.45675,0.719,0.26925,0.2754999999999999,0.291,0.2985,0.2229999999999999,0.09975,0.285,0.23075,0.4014999999999999,0.245,0.1997499999999999,0.18025,0.09175,0.21325,0.1992499999999999,0.24375,0.269,0.1654999999999999,0.1357499999999999,0.2495,0.22025,0.3289999999999999,0.0969999999999999,0.4399999999999999,0.2684999999999999,0.11725,0.201,0.20975,0.2175,0.48975,0.3035,0.31625,0.48875,0.152,0.1505,0.09975,0.21775,0.24175,0.15875,0.073,0.24225,0.1124999999999999,0.20775,0.09125,0.65175,0.12025,0.0655,0.2334999999999999,0.13,0.0777499999999999,0.194,0.1252499999999999,0.11825,0.0635,0.073,0.1245,0.17975,0.083,0.1185,0.14375,0.0692499999999999,0.127,0.2329999999999999,0.129,0.0459999999999999,0.089,0.132,0.1327499999999999,0.05925,0.10975,0.05725,0.254,0.1139999999999999,0.10425,0.0825,0.902,0.05975,0.08825,0.1054999999999999,0.066,0.0235,0.0464999999999999,0.079,0.04925,0.0454999999999999,0.0727499999999999,0.08,0.0324999999999999,0.06175,0.079,0.0524999999999999,0.1684999999999999,0.05725,0.04625,0.06,0.0559999999999999,0.0484999999999999,0.0797499999999999,0.067,0.1815,0.0419999999999999,0.0665,0.071,0.078,0.0767499999999999,0.03675,0.0399999999999999,0.06025,0.05725,0.0217499999999999,0.0692499999999999,0.0165,0.0419999999999999,0.0399999999999999,0.0237499999999999,0.03125,0.03625,0.03175,0.0384999999999999,0.023
"Fifth Element, The (1997)",0.995,0.94775,0.9735,0.9255,0.9865,0.995,0.8487499999999999,0.9735,0.76275,0.94775,0.94775,0.74225,0.5755,0.47075,0.55575,0.536,0.825,0.74225,0.7629999999999999,0.722,0.73125,0.619,0.704,0.4095,0.8047500000000001,0.5345,0.27325,0.744,0.7717499999999999,0.47375,0.5445,0.31275,0.15425,0.21725,0.247,0.4429999999999999,0.33175,0.26575,0.54425,0.72275,0.26625,0.26625,0.1584999999999999,0.248,0.3615,0.2694999999999999,0.64975,0.23325,0.33625,0.4044999999999999,0.1639999999999999,0.20725,0.236,0.2219999999999999,0.22625,0.22675,0.32575,0.50275,0.2865,0.1599999999999999,0.18375,0.21875,0.49975,0.1887499999999999,0.17675,0.15375,0.2754999999999999,0.594,0.1614999999999999,0.50075,0.286,0.2355,0.2329999999999999,0.15025,0.1465,0.075,0.1205,0.1937499999999999,0.1967499999999999,0.32525,0.1905,0.10325,0.1129999999999999,0.16525,0.1139999999999999,0.50075,0.1255,0.20625,0.1365,0.141,0.3502499999999999,0.17625,0.2045,0.51575,0.12375,0.081,0.14625,0.33075,0.37575,0.16375,0.14225,0.1425,0.1245,0.1305,0.0905,0.17625,0.0959999999999999,0.067,0.0857499999999999,0.09975,0.1292499999999999,0.0805,0.03225,0.11875,0.1164999999999999,0.0895,0.0277499999999999,0.132,0.11825,0.08725,0.05275,0.05875,0.0969999999999999,0.12125,0.20475,0.1149999999999999,0.0905,0.0747499999999999,0.0715,0.0449999999999999,0.0554999999999999,0.09025,0.061,0.065,0.12175,0.0687499999999999,0.03925,0.05025,0.05025,0.08825,0.0875,0.03875,0.0875,0.0339999999999999,0.0292499999999999,0.04825,0.1119999999999999,0.0185,0.0202499999999999
Men in Black (a.k.a. MIB) (1997),0.9845,0.96475,0.83125,0.96475,0.8387500000000001,0.70475,0.96475,0.74975,0.8585,0.95175,0.95175,0.77125,0.8387500000000001,0.8705,0.8387500000000001,0.8387500000000001,0.9105,0.60625,0.60625,0.69175,0.7565,0.6845,0.715,0.56625,0.4825,0.594,0.3067499999999999,0.6725,0.96925,0.44325,0.51075,0.23975,0.5045,0.4649999999999999,0.1669999999999999,0.735,0.2309999999999999,0.39375,0.408,0.64675,0.18425,0.188,0.181,0.3195,0.2189999999999999,0.45475,0.2584999999999999,0.2764999999999999,0.35,0.25275,0.21275,0.1972499999999999,0.32275,0.32225,0.255,0.347,0.24925,0.32475,0.2975,0.2194999999999999,0.2624999999999999,0.1589999999999999,0.399,0.1725,0.17425,0.1495,0.1865,0.2774999999999999,0.11575,0.1225,0.1589999999999999,0.2279999999999999,0.17625,0.178,0.17075,0.11125,0.1312499999999999,0.16775,0.156,0.1525,0.149,0.1285,0.1357499999999999,0.17575,0.15575,0.23075,0.0984999999999999,0.12075,0.1235,0.10225,0.54175,0.14625,0.1305,0.10775,0.093,0.14525,0.0692499999999999,0.32725,0.21925,0.09275,0.2005,0.09025,0.1282499999999999,0.25925,0.123,0.1907499999999999,0.1865,0.11575,0.0732499999999999,0.08,0.0692499999999999,0.0837499999999999,0.0715,0.0569999999999999,0.07,0.1285,0.04975,0.089,0.0852499999999999,0.062,0.072,0.0852499999999999,0.086,0.068,0.1385,0.077,0.0702499999999999,0.09675,0.09075,0.11825,0.0707499999999999,0.0662499999999999,0.04975,0.0484999999999999,0.70325,0.0444999999999999,0.0349999999999999,0.11725,0.064,0.0792499999999999,0.04575,0.03275,0.0499999999999999,0.04975,0.0324999999999999,0.0364999999999999,0.03725,0.0287499999999999,0.024
Contact (1997),0.98925,0.7989999999999999,0.8445,0.85825,0.8952500000000001,0.64825,0.7597499999999999,0.8952500000000001,0.829,0.65025,0.3715,0.8952500000000001,0.8445,0.65025,0.8400000000000001,0.829,0.65025,0.8952500000000001,0.8952500000000001,0.5395,0.367,0.711,0.51125,0.522,0.86225,0.498,0.8587499999999999,0.4489999999999999,0.25525,0.348,0.578,0.3924999999999999,0.22975,0.23225,0.57375,0.17425,0.3,0.26975,0.4167499999999999,0.2955,0.17875,0.51525,0.21925,0.20375,0.33875,0.25,0.265,0.29625,0.3289999999999999,0.248,0.48575,0.30425,0.3435,0.27125,0.1985,0.3007499999999999,0.27725,0.18725,0.58675,0.2199999999999999,0.15975,0.1044999999999999,0.1485,0.14875,0.15975,0.28025,0.16125,0.089,0.84425,0.15175,0.18475,0.21975,0.3944999999999999,0.15825,0.1614999999999999,0.1604999999999999,0.18275,0.16125,0.0925,0.09725,0.1907499999999999,0.604,0.1287499999999999,0.84425,0.1515,0.29625,0.22075,0.1315,0.205,0.09025,0.073,0.15125,0.1307499999999999,0.1265,0.076,0.0655,0.135,0.074,0.734,0.0692499999999999,0.136,0.0827499999999999,0.09075,0.11625,0.0707499999999999,0.1275,0.08,0.10075,0.04875,0.019,0.05025,0.0822499999999999,0.4265,0.0717499999999999,0.0797499999999999,0.078,0.04425,0.0825,0.09825,0.0642499999999999,0.1312499999999999,0.03775,0.37525,0.08775,0.04625,0.0519999999999999,0.1775,0.0747499999999999,0.078,0.22825,0.0737499999999999,0.0504999999999999,0.05825,0.0559999999999999,0.04275,0.04175,0.0705,0.03675,0.04425,0.04525,0.0167499999999999,0.04875,0.0564999999999999,0.04875,0.0225,0.0275,0.03275,0.05775,0.03525
Starship Troopers (1997),0.98975,0.91575,0.78375,0.75875,0.84625,0.98925,0.75875,0.6225,0.49575,0.8434999999999999,0.924,0.65275,0.78375,0.4805,0.75275,0.36975,0.6525,0.36975,0.4237499999999999,0.7929999999999999,0.32275,0.4065,0.30425,0.8247500000000001,0.372,0.44225,0.93475,0.31875,0.71325,0.681,0.33525,0.259,0.15,0.368,0.8247500000000001,0.3532499999999999,0.11625,0.15875,0.3125,0.93375,0.4805,0.214,0.2445,0.2,0.32075,0.1124999999999999,0.2022499999999999,0.2155,0.487,0.45025,0.3824999999999999,0.35475,0.13,0.2455,0.384,0.1579999999999999,0.2495,0.3462499999999999,0.0439999999999999,0.1935,0.181,0.21675,0.3562499999999999,0.279,0.1094999999999999,0.20325,0.12025,0.629,0.10525,0.1332499999999999,0.1312499999999999,0.12325,0.0697499999999999,0.0875,0.1664999999999999,0.8247500000000001,0.09425,0.1069999999999999,0.1962499999999999,0.10325,0.237,0.0842499999999999,0.082,0.09925,0.0974999999999999,0.1302499999999999,0.11925,0.0544999999999999,0.1069999999999999,0.0994999999999999,0.71325,0.12375,0.133,0.16775,0.092,0.16575,0.17775,0.06125,0.128,0.132,0.0857499999999999,0.293,0.08725,0.0637499999999999,0.04275,0.09375,0.0195,0.177,0.0657499999999999,0.3625,0.2365,0.0792499999999999,0.0185,0.0817499999999999,0.10625,0.06225,0.0369999999999999,0.11575,0.05925,0.09425,0.0817499999999999,0.0399999999999999,0.0449999999999999,0.37925,0.0732499999999999,0.0539999999999999,0.09925,0.0354999999999999,0.0765,0.03525,0.0725,0.11025,0.0817499999999999,0.0524999999999999,0.0765,0.10425,0.0439999999999999,0.05025,0.03825,0.0672499999999999,0.08625,0.04775,0.03625,0.03525,0.0569999999999999,0.0494999999999999,0.0364999999999999,0.0182499999999999,0.0275
Deep Impact (1998),0.9975,0.98475,0.73425,0.9975,0.4972499999999999,0.8985000000000001,0.99425,0.66175,0.75125,0.7827500000000001,0.7827500000000001,0.5755,0.61725,0.62825,0.61725,0.61725,0.54,0.5515,0.4185,0.77275,0.4255,0.58425,0.4004999999999999,0.901,0.427,0.40225,0.24725,0.2995,0.4185,0.2209999999999999,0.3894999999999999,0.37375,0.57725,0.22225,0.26825,0.36775,0.10825,0.1699999999999999,0.29425,0.1967499999999999,0.25625,0.376,0.3742499999999999,0.2189999999999999,0.15025,0.17275,0.136,0.3944999999999999,0.3249999999999999,0.2085,0.4862499999999999,0.27575,0.32575,0.34275,0.4117499999999999,0.1579999999999999,0.1604999999999999,0.193,0.201,0.3794999999999999,0.15,0.1014999999999999,0.14725,0.1644999999999999,0.1297499999999999,0.22725,0.05575,0.1397499999999999,0.33925,0.0984999999999999,0.09575,0.2435,0.0785,0.0954999999999999,0.2927499999999999,0.131,0.21975,0.1004999999999999,0.0835,0.20575,0.17125,0.1245,0.3349999999999999,0.1942499999999999,0.1287499999999999,0.175,0.1295,0.085,0.15175,0.093,0.10425,0.20775,0.123,0.09075,0.09375,0.0509999999999999,0.04175,0.27925,0.27125,0.0554999999999999,0.56775,0.15125,0.0499999999999999,0.1927499999999999,0.09425,0.0949999999999999,0.0549999999999999,0.134,0.09275,0.04175,0.12025,0.10075,0.22375,0.067,0.09375,0.179,0.0959999999999999,0.0647499999999999,0.08975,0.0787499999999999,0.1475,0.05725,0.081,0.03325,0.0559999999999999,0.05175,0.09375,0.08775,0.191,0.1445,0.1014999999999999,0.03175,0.04525,0.0595,0.05225,0.0817499999999999,0.1024999999999999,0.074,0.10175,0.0424999999999999,0.0287499999999999,0.0815,0.0349999999999999,0.07,0.0344999999999999,0.0282499999999999,0.03825,0.03775,0.0225
"X-Files: Fight the Future, The (1998)",0.969,0.8105,0.7915000000000001,0.8055000000000001,0.66125,0.36875,0.8055000000000001,0.68875,0.70825,0.7775000000000001,0.7775000000000001,0.57425,0.63925,0.98,0.60925,0.60925,0.55525,0.5875,0.57425,0.3215,0.68075,0.52625,0.31125,0.4105,0.1947499999999999,0.34575,0.29225,0.32375,0.3087499999999999,0.34025,0.28825,0.40625,0.2704999999999999,0.1714999999999999,0.1255,0.254,0.14475,0.2185,0.30425,0.276,0.23575,0.1967499999999999,0.3005,0.1584999999999999,0.2324999999999999,0.3037499999999999,0.1079999999999999,0.1925,0.2304999999999999,0.3552499999999999,0.2574999999999999,0.10575,0.3944999999999999,0.18225,0.1609999999999999,0.1154999999999999,0.1755,0.191,0.32325,0.2475,0.2415,0.144,0.2495,0.19,0.1445,0.28225,0.1367499999999999,0.1325,0.06,0.1352499999999999,0.1855,0.145,0.1355,0.2895,0.18675,0.074,0.2304999999999999,0.16875,0.0662499999999999,0.287,0.1355,0.242,0.2095,0.0642499999999999,0.1564999999999999,0.174,0.12125,0.1629999999999999,0.0807499999999999,0.1367499999999999,0.1387499999999999,0.1925,0.14575,0.09775,0.1272499999999999,0.0655,0.0762499999999999,0.0827499999999999,0.16025,0.0615,0.0675,0.12425,0.0722499999999999,0.0732499999999999,0.1345,0.05475,0.0837499999999999,0.14575,0.0915,0.03475,0.0484999999999999,0.0984999999999999,0.0564999999999999,0.081,0.0579999999999999,0.08875,0.0305,0.10425,0.08775,0.12425,0.27125,0.15675,0.0605,0.11175,0.091,0.0775,0.0964999999999999,0.0354999999999999,0.0835,0.218,0.0825,0.0334999999999999,0.059,0.0857499999999999,0.1395,0.175,0.0554999999999999,0.0672499999999999,0.0379999999999999,0.0559999999999999,0.0285,0.20525,0.023,0.05625,0.03575,0.0394999999999999,0.0394999999999999,0.05925,0.0354999999999999
Armageddon (1998),0.986,0.98925,0.677,0.98925,0.67425,0.83375,0.98925,0.67425,0.8065,0.964,0.964,0.66425,0.535,0.74575,0.4665,0.4197499999999999,0.8227500000000001,0.40175,0.64025,0.6105,0.50575,0.4745,0.49675,0.8845000000000001,0.31,0.44225,0.22025,0.4815,0.619,0.2694999999999999,0.4792499999999999,0.2975,0.49675,0.238,0.32225,0.555,0.23825,0.18275,0.271,0.37825,0.22825,0.18125,0.24925,0.307,0.26725,0.0702499999999999,0.17125,0.38875,0.38225,0.27125,0.21375,0.27925,0.21275,0.7335,0.50775,0.27425,0.20525,0.22575,0.16675,0.185,0.18275,0.16575,0.2937499999999999,0.16025,0.136,0.16925,0.0667499999999999,0.30525,0.38925,0.5245,0.0905,0.22475,0.05075,0.0944999999999999,0.265,0.1377499999999999,0.1942499999999999,0.14425,0.086,0.2065,0.16975,0.16925,0.15525,0.1574999999999999,0.084,0.20925,0.1382499999999999,0.145,0.186,0.0984999999999999,0.147,0.5695,0.1164999999999999,0.10975,0.08675,0.04125,0.03375,0.1835,0.20975,0.088,0.34125,0.187,0.04525,0.22825,0.0944999999999999,0.0675,0.21975,0.2234999999999999,0.1019999999999999,0.06075,0.17725,0.10325,0.156,0.0745,0.1285,0.1624999999999999,0.1475,0.05325,0.09075,0.14375,0.0655,0.068,0.283,0.04425,0.09575,0.0812499999999999,0.0745,0.14725,0.26625,0.148,0.09275,0.03825,0.0625,0.0454999999999999,0.1355,0.0925,0.05575,0.087,0.03475,0.0554999999999999,0.03875,0.2524999999999999,0.0389999999999999,0.03575,0.0329999999999999,0.03425,0.05325,0.0419999999999999,0.0212499999999999
Back to the Future Part II (1989),0.98925,0.817,0.89825,0.8207500000000001,0.67825,0.98925,0.734,0.89825,0.8995,0.74975,0.36075,0.8647499999999999,0.5145,0.51125,0.89825,0.6065,0.95075,0.3725,0.3442499999999999,0.796,0.6715,0.57125,0.56325,0.24275,0.192,0.40575,0.248,0.59825,0.6875,0.2905,0.3914999999999999,0.3642499999999999,0.45475,0.45475,0.20625,0.2415,0.2754999999999999,0.6025,0.30025,0.1285,0.1972499999999999,0.1287499999999999,0.15425,0.17875,0.16375,0.3532499999999999,0.16075,0.20575,0.218,0.2895,0.1902499999999999,0.1425,0.18375,0.43525,0.093,0.16375,0.246,0.2002499999999999,0.9605,0.1475,0.49975,0.681,0.1257499999999999,0.2987499999999999,0.1882499999999999,0.1895,0.2085,0.1352499999999999,0.0404999999999999,0.2624999999999999,0.061,0.129,0.10375,0.91675,0.0895,0.0672499999999999,0.1277499999999999,0.1124999999999999,0.0747499999999999,0.0842499999999999,0.10575,0.0514999999999999,0.09575,0.0549999999999999,0.14475,0.1245,0.138,0.15425,0.118,0.22125,0.1337499999999999,0.084,0.121,0.09775,0.12075,0.05375,0.1897499999999999,0.0782499999999999,0.065,0.0822499999999999,0.05425,0.08,0.0737499999999999,0.0642499999999999,0.09575,0.0647499999999999,0.25125,0.08,0.1089999999999999,0.0195,0.0262499999999999,0.11175,0.0479999999999999,0.04325,0.0735,0.10525,0.0635,0.073,0.0484999999999999,0.0529999999999999,0.09575,0.0705,0.04725,0.09525,0.0954999999999999,0.0627499999999999,0.0855,0.14525,0.0459999999999999,0.063,0.0685,0.03325,0.0727499999999999,0.05325,0.16525,0.06175,0.0504999999999999,0.03625,0.0717499999999999,0.0579999999999999,0.022,0.04875,0.0474999999999999,0.0237499999999999,0.0215,0.06175,0.0469999999999999,0.0404999999999999,0.0235
Back to the Future Part III (1990),0.97225,0.60625,0.90875,0.51,0.65725,0.8825000000000001,0.8574999999999999,0.7035,0.92825,0.78925,0.34875,0.503,0.42225,0.52075,0.7035,0.472,0.95025,0.4419999999999999,0.4419999999999999,0.74925,0.64125,0.4735,0.39,0.2345,0.235,0.24975,0.177,0.284,0.71175,0.2927499999999999,0.3275,0.3305,0.39175,0.2734999999999999,0.185,0.14325,0.1535,0.55975,0.3057499999999999,0.1139999999999999,0.1942499999999999,0.0994999999999999,0.22775,0.14425,0.2504999999999999,0.295,0.142,0.119,0.5505,0.2012499999999999,0.3764999999999999,0.12375,0.26625,0.2355,0.1282499999999999,0.1564999999999999,0.2189999999999999,0.245,0.95625,0.11875,0.4137499999999999,0.476,0.11525,0.2155,0.185,0.1785,0.0875,0.1245,0.0324999999999999,0.25,0.0687499999999999,0.15525,0.0757499999999999,0.97125,0.09025,0.0825,0.1267499999999999,0.64875,0.062,0.0687499999999999,0.11475,0.0647499999999999,0.10575,0.0504999999999999,0.1387499999999999,0.10975,0.0969999999999999,0.1265,0.37275,0.138,0.12075,0.08625,0.1245,0.0667499999999999,0.1039999999999999,0.0822499999999999,0.09775,0.0715,0.0959999999999999,0.07,0.03775,0.0797499999999999,0.064,0.0672499999999999,0.10325,0.122,0.3522499999999999,0.0444999999999999,0.09025,0.0127499999999999,0.0247499999999999,0.133,0.0449999999999999,0.0474999999999999,0.09325,0.0812499999999999,0.07,0.05875,0.0449999999999999,0.0499999999999999,0.0752499999999999,0.08625,0.03,0.0655,0.0939999999999999,0.0637499999999999,0.08,0.1335,0.077,0.0509999999999999,0.0792499999999999,0.0187499999999999,0.0802499999999999,0.0605,0.1825,0.0702499999999999,0.0469999999999999,0.04375,0.0479999999999999,0.0499999999999999,0.0262499999999999,0.059,0.05175,0.0205,0.0245,0.0489999999999999,0.031,0.04775,0.0222499999999999
