movieId,drama,culture clash,good,runaway,betrayal,mentor,weird,unlikely friendships,original,independent film,melancholic,greed,life & death,drinking,catastrophe,childhood,prejudice,light,dialogue,adaptation,sacrifice,family,life philosophy,teen movie,vengeance,dysfunctional family,very funny,fun movie,predictable,death,transformation,islam,chase,good music,fight scenes,hospital,creativity,not funny,fantasy world,period piece,stereotypes,quirky,dreams,nudity (full frontal - brief),survival,pornography,first contact,doctors,bollywood,cancer,awesome soundtrack,small town,weapons,underrated,british,simple,classic car,computer animation,irish accent,writers,new jersey,brothers,surveillance,foul language,queer,women,alter ego,addiction,indians,california,nudity (topless - brief),road movie,multiple storylines,single father,absurd,memory,race,wartime,1930s,alternate history,adoption,too long,sexy,father daughter relationship,blindness,rebellion,divorce,directorial debut,atheism,80s,homeless,tokyo,radio,prison,wilderness,censorship,film noir,new york city,internet,hotel,farce,ensemble cast,interracial romance,stoner movie,god,mad scientist,pulp,workplace,best of 2005,lawyer,island,potential oscar nom,texas,hip hop,immortality,stand-up comedy,made for tv,ghosts/afterlife,san francisco,camp,time,australia,buddy movie,hunting,russian,notable nudity,los angeles,nudity (rear),robert downey jr,too short,documentary,desert,shopping,fashion,kidnapping,wine,finnish,trilogy,french,kick-butt women,reality tv,snakes,prostitution,goth,no plot,unlikeable characters,oil,graphic novel,remake
Rebel Without a Cause (1955),0.77725,0.77725,0.77725,0.9055,0.6965,0.8225,0.91975,0.957,0.77675,0.67675,0.91975,0.8327500000000001,0.3685,0.8467499999999999,0.4539999999999999,0.649,0.44575,0.76725,0.621,0.4207499999999999,0.44575,0.50175,0.38925,0.96,0.654,0.78375,0.25625,0.6095,0.29925,0.8627499999999999,0.3395,0.1445,0.5985,0.22625,0.6095,0.25275,0.23275,0.3562499999999999,0.2947499999999999,0.154,0.50925,0.25225,0.22575,0.28425,0.1104999999999999,0.39575,0.29925,0.15725,0.10075,0.2385,0.4705,0.3595,0.6095,0.304,0.23575,0.156,0.32375,0.3515,0.16725,0.24025,0.16825,0.184,0.16325,0.15575,0.90275,0.28625,0.30125,0.1714999999999999,0.1185,0.4695,0.12075,0.1895,0.1362499999999999,0.14425,0.1912499999999999,0.1034999999999999,0.18,0.2189999999999999,0.1164999999999999,0.0969999999999999,0.251,0.11325,0.34975,0.8067500000000001,0.1149999999999999,0.90625,0.24325,0.1925,0.0569999999999999,0.17725,0.06225,0.24025,0.1382499999999999,0.1049999999999999,0.10425,0.26625,0.3492499999999999,0.081,0.10725,0.18175,0.072,0.0787499999999999,0.18425,0.2175,0.0494999999999999,0.1185,0.11175,0.0865,0.09725,0.04725,0.16425,0.0812499999999999,0.11875,0.05975,0.3545,0.0777499999999999,0.08625,0.06125,0.10175,0.20875,0.083,0.0595,0.0847499999999999,0.1372499999999999,0.03975,0.0687499999999999,0.22625,0.05425,0.0762499999999999,0.03425,0.04225,0.1795,0.066,0.0797499999999999,0.0364999999999999,0.0374999999999999,0.0394999999999999,0.0732499999999999,0.0419999999999999,0.0939999999999999,0.0842499999999999,0.0807499999999999,0.0717499999999999,0.0959999999999999,0.05875,0.09725,0.04125,0.04525,0.0237499999999999
On Golden Pond (1981),0.97975,0.9925,0.9655,0.9655,0.93175,0.93175,0.9655,0.90275,0.6785,0.85025,0.85025,0.71075,0.7905,0.65675,0.515,0.633,0.4399999999999999,0.7875000000000001,0.815,0.45375,0.4399999999999999,0.61975,0.52875,0.57375,0.28925,0.7827500000000001,0.32325,0.5055,0.3345,0.6075,0.46025,0.32725,0.27325,0.27725,0.25825,0.33525,0.17725,0.37175,0.195,0.27075,0.3027499999999999,0.1594999999999999,0.15725,0.32725,0.1855,0.15125,0.2554999999999999,0.2155,0.1159999999999999,0.29725,0.1382499999999999,0.16575,0.20675,0.2105,0.21625,0.40225,0.2294999999999999,0.16125,0.1257499999999999,0.17475,0.1475,0.22575,0.1064999999999999,0.15075,0.14,0.3319999999999999,0.20875,0.11825,0.1262499999999999,0.16225,0.2907499999999999,0.12175,0.2714999999999999,0.53225,0.30125,0.47275,0.2284999999999999,0.09275,0.287,0.17425,0.2,0.24475,0.11575,0.98325,0.129,0.0857499999999999,0.477,0.0925,0.093,0.31275,0.06075,0.0944999999999999,0.1154999999999999,0.0994999999999999,0.091,0.09775,0.0959999999999999,0.0915,0.084,0.15225,0.09975,0.05775,0.27275,0.09275,0.10225,0.1825,0.1074999999999999,0.0812499999999999,0.0595,0.09575,0.0847499999999999,0.0675,0.1195,0.03575,0.1367499999999999,0.0984999999999999,0.0727499999999999,0.15975,0.2564999999999999,0.074,0.10825,0.0235,0.0979999999999999,0.10275,0.0399999999999999,0.0925,0.09375,0.06125,0.0627499999999999,0.0852499999999999,0.0267499999999999,0.05825,0.093,0.0389999999999999,0.0544999999999999,0.03625,0.023,0.0409999999999999,0.029,0.05325,0.0469999999999999,0.15225,0.04475,0.0282499999999999,0.03975,0.0627499999999999,0.0369999999999999,0.0145,0.02975
My Left Foot (1989),0.961,0.97875,0.928,0.847,0.961,0.98975,0.96825,0.6575,0.728,0.7935000000000001,0.96825,0.96825,0.5335,0.6365,0.4615,0.52175,0.7935000000000001,0.4782499999999999,0.96825,0.49875,0.7935000000000001,0.42925,0.38975,0.1144999999999999,0.344,0.49075,0.288,0.1735,0.17375,0.2855,0.539,0.2027499999999999,0.1967499999999999,0.18625,0.2002499999999999,0.2734999999999999,0.379,0.3632499999999999,0.2219999999999999,0.31225,0.151,0.23475,0.24775,0.395,0.1377499999999999,0.23575,0.17175,0.4862499999999999,0.2199999999999999,0.16475,0.1134999999999999,0.15675,0.14975,0.2584999999999999,0.38925,0.15225,0.1765,0.14725,0.27025,0.57925,0.1825,0.405,0.11125,0.4529999999999999,0.2165,0.2435,0.21175,0.2855,0.1285,0.14925,0.148,0.183,0.1327499999999999,0.11775,0.1669999999999999,0.09225,0.11825,0.1525,0.3219999999999999,0.0944999999999999,0.17425,0.127,0.148,0.1375,0.12175,0.09375,0.11175,0.256,0.1044999999999999,0.05725,0.11225,0.1134999999999999,0.10425,0.1139999999999999,0.1325,0.188,0.16075,0.066,0.063,0.1014999999999999,0.089,0.075,0.10025,0.0727499999999999,0.25275,0.156,0.09,0.0785,0.11775,0.063,0.0662499999999999,0.086,0.08875,0.06,0.118,0.10475,0.1282499999999999,0.0832499999999999,0.06175,0.066,0.0595,0.0702499999999999,0.10075,0.10625,0.0514999999999999,0.0805,0.03075,0.0574999999999999,0.1455,0.0334999999999999,0.04125,0.04175,0.0172499999999999,0.03225,0.03225,0.05875,0.03325,0.03475,0.0434999999999999,0.06175,0.06075,0.0627499999999999,0.0584999999999999,0.0364999999999999,0.031,0.03575,0.0514999999999999,0.0429999999999999,0.0212499999999999
To Kill a Mockingbird (1962),0.97125,0.97125,0.965,0.965,0.8835,0.8047500000000001,0.97125,0.8047500000000001,0.73775,0.91775,0.885,0.97125,0.4245,0.91775,0.44875,0.8545,0.9465,0.91125,0.859,0.9665,0.71775,0.8025,0.398,0.27025,0.4034999999999999,0.33725,0.40525,0.3742499999999999,0.24475,0.24025,0.4295,0.4297499999999999,0.286,0.32875,0.18075,0.1629999999999999,0.21475,0.3735,0.287,0.4217499999999999,0.40475,0.1815,0.11375,0.3285,0.11575,0.2012499999999999,0.17425,0.10175,0.203,0.0865,0.156,0.9145,0.1957499999999999,0.25475,0.2754999999999999,0.29625,0.34225,0.4379999999999999,0.14125,0.1485,0.0984999999999999,0.241,0.3055,0.0772499999999999,0.1895,0.1195,0.2259999999999999,0.15025,0.145,0.1684999999999999,0.1235,0.1252499999999999,0.11175,0.705,0.17225,0.10525,0.25575,0.118,0.9375,0.10525,0.1345,0.16225,0.1317499999999999,0.064,0.1525,0.199,0.0765,0.1262499999999999,0.172,0.08625,0.0727499999999999,0.06025,0.0767499999999999,0.1265,0.0857499999999999,0.2744999999999999,0.91775,0.059,0.0652499999999999,0.151,0.1287499999999999,0.1134999999999999,0.1475,0.14275,0.0677499999999999,0.1755,0.11575,0.0777499999999999,0.129,0.89025,0.1079999999999999,0.11975,0.133,0.02975,0.05575,0.10075,0.2065,0.08675,0.0672499999999999,0.09925,0.11525,0.03825,0.0647499999999999,0.09625,0.04725,0.0305,0.0225,0.0255,0.0539999999999999,0.0529999999999999,0.0707499999999999,0.085,0.0364999999999999,0.04675,0.0564999999999999,0.0657499999999999,0.0509999999999999,0.0825,0.0564999999999999,0.0409999999999999,0.0389999999999999,0.1337499999999999,0.0544999999999999,0.09175,0.04775,0.0185,0.086,0.0334999999999999,0.02
Dead Poets Society (1989),0.9385,0.92425,0.9385,0.87975,0.849,0.96475,0.92425,0.9375,0.8029999999999999,0.70525,0.81775,0.823,0.90575,0.70525,0.6545,0.869,0.7035,0.7365,0.7365,0.9675,0.7035,0.3565,0.6965,0.945,0.4732499999999999,0.3199999999999999,0.4277499999999999,0.38075,0.2714999999999999,0.4167499999999999,0.4485,0.545,0.3145,0.39,0.41725,0.248,0.48675,0.3175,0.4609999999999999,0.351,0.4085,0.23825,0.7537499999999999,0.40175,0.31225,0.3007499999999999,0.265,0.3305,0.22125,0.274,0.76125,0.22725,0.3575,0.361,0.33575,0.31825,0.36275,0.3565,0.2289999999999999,0.214,0.2125,0.147,0.18475,0.29425,0.2995,0.15,0.25925,0.26675,0.27125,0.1262499999999999,0.14275,0.2319999999999999,0.23025,0.15775,0.1745,0.20875,0.23125,0.0949999999999999,0.15,0.205,0.1267499999999999,0.1495,0.144,0.11575,0.236,0.7922499999999999,0.0665,0.144,0.1957499999999999,0.2249999999999999,0.10775,0.1932499999999999,0.18575,0.1405,0.09825,0.45925,0.1104999999999999,0.0747499999999999,0.18025,0.0642499999999999,0.1129999999999999,0.1315,0.0817499999999999,0.345,0.182,0.1295,0.10725,0.066,0.0969999999999999,0.075,0.1385,0.0825,0.08625,0.0815,0.1845,0.16875,0.0837499999999999,0.1235,0.0802499999999999,0.1029999999999999,0.1745,0.0765,0.06175,0.04325,0.05525,0.066,0.0364999999999999,0.0647499999999999,0.074,0.086,0.03475,0.0579999999999999,0.0655,0.0295,0.0324999999999999,0.0334999999999999,0.0414999999999999,0.09725,0.03825,0.04575,0.04875,0.0695,0.0549999999999999,0.0637499999999999,0.0915,0.0564999999999999,0.025,0.05425,0.03125
Stand by Me (1986),0.96475,0.96475,0.88425,0.9075,0.8425,0.8815,0.96475,0.99125,0.8560000000000001,0.9075,0.9075,0.96475,0.774,0.52575,0.61775,0.976,0.65875,0.82175,0.7847500000000001,0.861,0.65875,0.81375,0.6115,0.7597499999999999,0.5825,0.3169999999999999,0.57975,0.622,0.372,0.8685,0.373,0.23375,0.51825,0.584,0.57025,0.2704999999999999,0.377,0.3087499999999999,0.52675,0.23325,0.266,0.3067499999999999,0.32475,0.2967499999999999,0.416,0.286,0.1977499999999999,0.1679999999999999,0.128,0.3107499999999999,0.8247500000000001,0.60525,0.57025,0.4107499999999999,0.23125,0.372,0.481,0.81375,0.20925,0.28025,0.26575,0.2614999999999999,0.426,0.72025,0.1614999999999999,0.137,0.29025,0.416,0.2204999999999999,0.2269999999999999,0.263,0.34125,0.16925,0.0767499999999999,0.20725,0.4054999999999999,0.2022499999999999,0.1649999999999999,0.14,0.18025,0.1039999999999999,0.22675,0.16575,0.08,0.1714999999999999,0.2095,0.05925,0.2007499999999999,0.059,0.46475,0.1024999999999999,0.16025,0.1367499999999999,0.149,0.40275,0.1465,0.17175,0.08925,0.09175,0.14,0.3592499999999999,0.11875,0.068,0.4127499999999999,0.04125,0.14,0.17675,0.06075,0.0847499999999999,0.076,0.1584999999999999,0.09875,0.11275,0.11975,0.087,0.10875,0.0847499999999999,0.1634999999999999,0.0825,0.2644999999999999,0.344,0.10675,0.3225,0.121,0.0657499999999999,0.0735,0.0795,0.0672499999999999,0.0732499999999999,0.11475,0.03775,0.192,0.0757499999999999,0.0399999999999999,0.1169999999999999,0.0344999999999999,0.0745,0.1755,0.05775,0.04325,0.03325,0.08625,0.05075,0.0645,0.0655,0.0652499999999999,0.03825,0.04925,0.0255
Fried Green Tomatoes (1991),0.8985000000000001,0.8547499999999999,0.9545,0.8985000000000001,0.919,0.93925,0.70525,0.99175,0.91325,0.8547499999999999,0.8939999999999999,0.70275,0.71825,0.70275,0.4862499999999999,0.85575,0.5225,0.60675,0.34875,0.953,0.5225,0.3612499999999999,0.47575,0.81175,0.306,0.14225,0.39775,0.247,0.247,0.70625,0.37175,0.2025,0.33175,0.34875,0.2115,0.38475,0.294,0.298,0.24075,0.31575,0.30125,0.54225,0.16425,0.1922499999999999,0.16675,0.1362499999999999,0.22225,0.1619999999999999,0.23875,0.62575,0.34875,0.53125,0.1169999999999999,0.3265,0.2,0.29125,0.20675,0.1405,0.2405,0.296,0.196,0.186,0.1014999999999999,0.0939999999999999,0.39975,0.95425,0.083,0.06075,0.1972499999999999,0.0747499999999999,0.1325,0.23225,0.1925,0.0949999999999999,0.1765,0.1785,0.17075,0.15375,0.4469999999999999,0.1545,0.1922499999999999,0.0979999999999999,0.131,0.11175,0.17175,0.09875,0.2027499999999999,0.1089999999999999,0.18075,0.082,0.0705,0.0815,0.121,0.10375,0.1084999999999999,0.0727499999999999,0.08625,0.04675,0.08925,0.09125,0.1262499999999999,0.0549999999999999,0.1342499999999999,0.10075,0.0399999999999999,0.068,0.1255,0.0635,0.021,0.04475,0.11525,0.0469999999999999,0.13,0.0677499999999999,0.0865,0.081,0.08825,0.26125,0.0832499999999999,0.10125,0.23525,0.08725,0.209,0.0374999999999999,0.0642499999999999,0.069,0.028,0.11975,0.03025,0.1044999999999999,0.0344999999999999,0.075,0.1034999999999999,0.0434999999999999,0.03625,0.087,0.0509999999999999,0.0359999999999999,0.0584999999999999,0.0539999999999999,0.03625,0.0314999999999999,0.03975,0.04225,0.0787499999999999,0.0267499999999999,0.027,0.0187499999999999,0.0265
Field of Dreams (1989),0.85425,0.84825,0.90275,0.841,0.8912500000000001,0.8912500000000001,0.841,0.7882499999999999,0.75675,0.6645,0.4475,0.72325,0.351,0.4004999999999999,0.64375,0.8402499999999999,0.6645,0.725,0.7529999999999999,0.594,0.6645,0.63175,0.4014999999999999,0.50225,0.3565,0.2905,0.355,0.6775,0.3864999999999999,0.23225,0.4419999999999999,0.529,0.59325,0.237,0.59325,0.1942499999999999,0.31375,0.359,0.90275,0.36675,0.20875,0.18225,0.7582500000000001,0.244,0.1302499999999999,0.1619999999999999,0.3864999999999999,0.3555,0.1425,0.197,0.27725,0.3725,0.3864999999999999,0.27075,0.1835,0.33425,0.14675,0.2977499999999999,0.1815,0.17825,0.2804999999999999,0.205,0.195,0.2365,0.17425,0.1262499999999999,0.277,0.081,0.26225,0.1629999999999999,0.11575,0.3107499999999999,0.12075,0.16175,0.1997499999999999,0.1159999999999999,0.21725,0.078,0.2395,0.39825,0.0715,0.1995,0.16825,0.11525,0.17425,0.0782499999999999,0.078,0.10825,0.1169999999999999,0.4275,0.04975,0.0549999999999999,0.30325,0.1059999999999999,0.09,0.3007499999999999,0.09325,0.09775,0.16325,0.09525,0.203,0.12125,0.11275,0.09,0.1402499999999999,0.211,0.1415,0.0667499999999999,0.04375,0.0865,0.1059999999999999,0.03775,0.08875,0.0494999999999999,0.2544999999999999,0.0857499999999999,0.11675,0.3355,0.123,0.083,0.3269999999999999,0.0449999999999999,0.1649999999999999,0.04175,0.0652499999999999,0.0762499999999999,0.04475,0.0544999999999999,0.10425,0.06125,0.04575,0.09825,0.0469999999999999,0.0374999999999999,0.0479999999999999,0.027,0.0324999999999999,0.0812499999999999,0.03525,0.05825,0.0969999999999999,0.1684999999999999,0.03375,0.05625,0.0474999999999999,0.0262499999999999,0.0675,0.0265,0.0404999999999999
Shine (1996),0.9235,0.9615,0.8725,0.9235,0.9235,0.981,0.8725,0.87825,0.8089999999999999,0.706,0.6445,0.73825,0.73775,0.698,0.744,0.728,0.706,0.698,0.49875,0.398,0.706,0.46025,0.35775,0.1795,0.365,0.4545,0.3672499999999999,0.31875,0.26825,0.276,0.50325,0.3482499999999999,0.20875,0.9285,0.415,0.3712499999999999,0.573,0.4014999999999999,0.2355,0.3682499999999999,0.1455,0.371,0.3652499999999999,0.42,0.31,0.288,0.2475,0.3225,0.2977499999999999,0.24375,0.273,0.1887499999999999,0.17075,0.39075,0.52,0.32075,0.203,0.1805,0.26925,0.24925,0.24275,0.3894999999999999,0.149,0.206,0.16225,0.17125,0.25425,0.279,0.18575,0.1669999999999999,0.57025,0.1684999999999999,0.17825,0.16425,0.309,0.1415,0.1674999999999999,0.58025,0.175,0.20725,0.25525,0.134,0.1395,0.22025,0.176,0.14075,0.0765,0.16275,0.139,0.14775,0.1185,0.1495,0.1589999999999999,0.11175,0.134,0.1875,0.1405,0.0735,0.0687499999999999,0.123,0.066,0.077,0.0662499999999999,0.20875,0.3245,0.11775,0.09925,0.0767499999999999,0.2594999999999999,0.0742499999999999,0.0707499999999999,0.09925,0.10475,0.17775,0.1144999999999999,0.15225,0.133,0.09625,0.0672499999999999,0.0822499999999999,0.0732499999999999,0.74075,0.0852499999999999,0.06075,0.0595,0.12,0.0499999999999999,0.076,0.12375,0.0625,0.0574999999999999,0.0665,0.0212499999999999,0.0329999999999999,0.0404999999999999,0.1054999999999999,0.0339999999999999,0.0454999999999999,0.0439999999999999,0.0529999999999999,0.0469999999999999,0.04875,0.0534999999999999,0.0429999999999999,0.0429999999999999,0.06025,0.03175,0.0434999999999999,0.03225
Sling Blade (1996),0.9775,0.9775,0.9775,0.9775,0.8755,0.8420000000000001,0.9775,0.841,0.8747499999999999,0.8460000000000001,0.8347500000000001,0.92975,0.588,0.80975,0.5685,0.667,0.52025,0.66075,0.8347500000000001,0.4665,0.4375,0.27,0.4625,0.24425,0.8202499999999999,0.4825,0.50675,0.3612499999999999,0.24025,0.27725,0.33525,0.27975,0.235,0.398,0.345,0.4535,0.298,0.4075,0.31925,0.1609999999999999,0.4915,0.4395,0.2,0.3565,0.21975,0.4207499999999999,0.2204999999999999,0.1887499999999999,0.2835,0.1372499999999999,0.3117499999999999,0.9675,0.345,0.382,0.22475,0.499,0.32075,0.176,0.252,0.3774999999999999,0.3379999999999999,0.22925,0.3179999999999999,0.384,0.8625,0.10775,0.23775,0.31275,0.22175,0.236,0.17025,0.1629999999999999,0.2825,0.1535,0.2289999999999999,0.0807499999999999,0.14675,0.086,0.1295,0.15425,0.17175,0.2827499999999999,0.1882499999999999,0.0807499999999999,0.16725,0.1704999999999999,0.0584999999999999,0.4702499999999999,0.1307499999999999,0.11775,0.10075,0.1059999999999999,0.0762499999999999,0.21825,0.09625,0.2125,0.27875,0.1004999999999999,0.10375,0.09875,0.081,0.29425,0.09625,0.269,0.1815,0.1372499999999999,0.1332499999999999,0.1365,0.15475,0.2334999999999999,0.0969999999999999,0.1684999999999999,0.36975,0.08,0.0845,0.11525,0.1205,0.05875,0.0549999999999999,0.082,0.0855,0.08,0.183,0.0657499999999999,0.0524999999999999,0.0727499999999999,0.0534999999999999,0.04975,0.11975,0.1084999999999999,0.04775,0.09,0.03875,0.0257499999999999,0.0459999999999999,0.027,0.04525,0.0707499999999999,0.06075,0.0939999999999999,0.072,0.11275,0.0652499999999999,0.03925,0.05675,0.1332499999999999,0.0762499999999999,0.1089999999999999,0.03
Jerry Maguire (1996),0.99825,0.94725,0.99825,0.916,0.94725,0.93225,0.9375,0.8892500000000001,0.815,0.6695,0.65725,0.815,0.543,0.5685,0.70225,0.7085,0.6695,0.8745,0.8745,0.3515,0.6695,0.601,0.3462499999999999,0.8987499999999999,0.3665,0.1865,0.696,0.6655,0.517,0.2045,0.32425,0.31425,0.50475,0.5025,0.50475,0.2654999999999999,0.18025,0.33075,0.1714999999999999,0.27325,0.54525,0.22425,0.1957499999999999,0.34975,0.3249999999999999,0.1704999999999999,0.301,0.1897499999999999,0.1825,0.24525,0.5025,0.20425,0.367,0.3095,0.2279999999999999,0.297,0.1594999999999999,0.23125,0.1614999999999999,0.2915,0.23275,0.16375,0.27225,0.3924999999999999,0.244,0.15425,0.3335,0.15775,0.1044999999999999,0.25225,0.1845,0.11775,0.2185,0.17575,0.22025,0.1124999999999999,0.2045,0.1104999999999999,0.10825,0.3087499999999999,0.062,0.1215,0.1835,0.0885,0.141,0.10475,0.16275,0.12175,0.0845,0.17975,0.1034999999999999,0.0665,0.399,0.1129999999999999,0.134,0.085,0.08775,0.12025,0.1932499999999999,0.15875,0.1915,0.1569999999999999,0.15375,0.079,0.0449999999999999,0.13,0.2105,0.16575,0.0837499999999999,0.16625,0.125,0.1059999999999999,0.11475,0.09175,0.05025,0.0745,0.0825,0.153,0.125,0.1019999999999999,0.1215,0.05175,0.24775,0.156,0.0999999999999999,0.1104999999999999,0.079,0.0647499999999999,0.1059999999999999,0.0682499999999999,0.03925,0.0569999999999999,0.14525,0.0785,0.0419999999999999,0.0635,0.0272499999999999,0.05475,0.03275,0.04625,0.1262499999999999,0.078,0.0687499999999999,0.0359999999999999,0.05075,0.0705,0.05625,0.0232499999999999,0.05475
"Joy Luck Club, The (1993)",0.81325,0.9425,0.8955,0.81325,0.81325,0.73125,0.7662500000000001,0.81325,0.72025,0.60475,0.8015000000000001,0.56775,0.60075,0.4732499999999999,0.70825,0.46675,0.46725,0.40275,0.4922499999999999,0.8905000000000001,0.6,0.7642500000000001,0.3027499999999999,0.6245,0.36275,0.7485,0.3482499999999999,0.25175,0.3185,0.27325,0.4,0.60475,0.27975,0.18375,0.36,0.15,0.2947499999999999,0.35975,0.3662499999999999,0.5475,0.65125,0.18075,0.185,0.29725,0.22825,0.253,0.24375,0.16175,0.3329999999999999,0.15475,0.1317499999999999,0.136,0.1985,0.3115,0.299,0.14325,0.2005,0.1902499999999999,0.14575,0.26125,0.11175,0.186,0.2022499999999999,0.10275,0.22875,0.97125,0.17325,0.0752499999999999,0.3289999999999999,0.2165,0.15775,0.16525,0.405,0.32425,0.1679999999999999,0.1014999999999999,0.185,0.4197499999999999,0.306,0.1902499999999999,0.4065,0.1317499999999999,0.23825,0.3289999999999999,0.15425,0.37375,0.41025,0.1154999999999999,0.23475,0.06125,0.0265,0.253,0.03825,0.0857499999999999,0.082,0.1372499999999999,0.0802499999999999,0.0579999999999999,0.1475,0.12175,0.0705,0.3532499999999999,0.3595,0.0817499999999999,0.0815,0.1024999999999999,0.1129999999999999,0.14425,0.0825,0.05875,0.14125,0.091,0.064,0.05325,0.0735,0.0762499999999999,0.12075,0.065,0.408,0.073,0.0635,0.175,0.04475,0.0534999999999999,0.0549999999999999,0.09725,0.05125,0.0847499999999999,0.0384999999999999,0.08975,0.0474999999999999,0.0584999999999999,0.0792499999999999,0.1555,0.05375,0.11625,0.0287499999999999,0.08,0.06025,0.2319999999999999,0.04325,0.0657499999999999,0.21775,0.085,0.0637499999999999,0.05375,0.05325,0.03175,0.0314999999999999
Good Will Hunting (1997),0.99825,0.98825,0.99825,0.98825,0.972,0.979,0.98575,0.95475,0.92175,0.8832500000000001,0.8402499999999999,0.98125,0.8452500000000001,0.8402499999999999,0.73375,0.7629999999999999,0.812,0.8500000000000001,0.9775,0.7882499999999999,0.812,0.2015,0.698,0.4535,0.48275,0.244,0.53475,0.5775,0.502,0.25375,0.46275,0.387,0.502,0.60575,0.5345,0.30525,0.50075,0.40375,0.1985,0.29825,0.481,0.408,0.5015,0.32175,0.5275,0.17575,0.4732499999999999,0.27275,0.264,0.43125,0.42125,0.271,0.5345,0.434,0.33025,0.45725,0.39075,0.2015,0.249,0.644,0.2035,0.24825,0.45425,0.83775,0.24,0.1215,0.3472499999999999,0.3087499999999999,0.10425,0.3245,0.24225,0.15125,0.2764999999999999,0.1395,0.34975,0.3395,0.20875,0.14225,0.14675,0.30925,0.0657499999999999,0.191,0.1604999999999999,0.10375,0.15725,0.20825,0.0979999999999999,0.21425,0.1962499999999999,0.16775,0.1337499999999999,0.12175,0.20625,0.192,0.0735,0.121,0.1195,0.11075,0.146,0.10775,0.184,0.2865,0.05475,0.256,0.1134999999999999,0.1945,0.1569999999999999,0.1337499999999999,0.1024999999999999,0.0722499999999999,0.0969999999999999,0.216,0.0667499999999999,0.0767499999999999,0.10325,0.10275,0.0775,0.08975,0.10375,0.061,0.1965,0.0469999999999999,0.276,0.71725,0.066,0.05025,0.0675,0.03925,0.1175,0.0994999999999999,0.03175,0.05775,0.119,0.0414999999999999,0.0374999999999999,0.05125,0.0262499999999999,0.12125,0.0414999999999999,0.03625,0.05725,0.0775,0.03825,0.028,0.066,0.125,0.04625,0.0285,0.04275
As Good as It Gets (1997),0.98875,0.9885,0.98875,0.97425,0.974,0.875,0.98025,0.91125,0.8294999999999999,0.8107500000000001,0.8965000000000001,0.8205,0.61425,0.67825,0.68675,0.8022499999999999,0.543,0.8374999999999999,0.8374999999999999,0.4539999999999999,0.543,0.47575,0.64575,0.9395,0.39025,0.2485,0.839,0.50125,0.4735,0.21225,0.32475,0.2415,0.32325,0.3275,0.27375,0.56275,0.2794999999999999,0.32725,0.1589999999999999,0.26175,0.65075,0.60625,0.1267499999999999,0.3279999999999999,0.37575,0.1962499999999999,0.29925,0.38725,0.1185,0.28625,0.31475,0.24925,0.21975,0.31625,0.2324999999999999,0.34675,0.25525,0.1699999999999999,0.32225,0.55175,0.2534999999999999,0.1699999999999999,0.268,0.35475,0.87575,0.2025,0.25075,0.23375,0.0672499999999999,0.22925,0.58825,0.7205,0.26125,0.1397499999999999,0.49975,0.14175,0.147,0.18025,0.1285,0.28325,0.0845,0.415,0.2345,0.0569999999999999,0.16775,0.0579999999999999,0.14925,0.15975,0.14375,0.15325,0.12225,0.0687499999999999,0.20675,0.1297499999999999,0.0682499999999999,0.09175,0.09075,0.2574999999999999,0.0974999999999999,0.2259999999999999,0.3129999999999999,0.14875,0.1029999999999999,0.11375,0.05825,0.11925,0.27325,0.089,0.092,0.12175,0.0682499999999999,0.1195,0.0815,0.0489999999999999,0.03475,0.0705,0.069,0.1355,0.155,0.0805,0.09825,0.04525,0.295,0.45375,0.0815,0.09525,0.1119999999999999,0.0772499999999999,0.1287499999999999,0.0747499999999999,0.0272499999999999,0.05475,0.22875,0.0374999999999999,0.0494999999999999,0.0725,0.03975,0.05725,0.0384999999999999,0.0479999999999999,0.1099999999999999,0.0677499999999999,0.0735,0.04625,0.04725,0.1649999999999999,0.05375,0.0177499999999999,0.0349999999999999
