movieId,weird,good,culture clash,original,first contact,predictable,greed,runaway,melancholic,catastrophe,dialogue,drama,survival,betrayal,independent film,light,weapons,drinking,fantasy world,mentor,creativity,vengeance,adaptation,chase,surveillance,life & death,life philosophy,absurd,fight scenes,fun movie,quirky,pornography,transformation,memory,mad scientist,sacrifice,death,not funny,dreams,islam,childhood,underrated,very funny,unlikely friendships,doctors,writers,film noir,dysfunctional family,british,classic car,alter ego,computer animation,immortality,nudity (full frontal - brief),prejudice,sexy,good music,tokyo,simple,god,internet,family,alternate history,time,period piece,multiple storylines,atheism,hospital,pulp,hotel,awesome soundtrack,california,irish accent,desert,nudity (topless - brief),small town,teen movie,stereotypes,workplace,directorial debut,women,road movie,queer,island,rebellion,too long,blindness,wilderness,censorship,farce,1930s,stoner movie,80s,no plot,wartime,new jersey,addiction,camp,indians,race,oil,foul language,ensemble cast,prison,nudity (rear),trilogy,radio,snakes,divorce,new york city,kidnapping,hunting,bollywood,best of 2005,cancer,graphic novel,brothers,ghosts/afterlife,father daughter relationship,unlikeable characters,goth,potential oscar nom,los angeles,homeless,australia,made for tv,stand-up comedy,san francisco,interracial romance,notable nudity,reality tv,russian,french,adoption,documentary,wine,too short,kick-butt women,texas,hip hop,fashion,remake,shopping,robert downey jr,prostitution,finnish,single father,lawyer,buddy movie
Delicatessen (1991),0.98525,0.99525,0.96475,0.90125,0.91425,0.99525,0.95925,0.8340000000000001,0.95125,0.612,0.95925,0.69725,0.91425,0.60275,0.84825,0.8945000000000001,0.276,0.7085,0.684,0.369,0.7649999999999999,0.4305,0.4389999999999999,0.2995,0.2935,0.2704999999999999,0.4782499999999999,0.87775,0.268,0.392,0.98525,0.44275,0.4325,0.203,0.16375,0.185,0.22525,0.305,0.31375,0.405,0.30625,0.3754999999999999,0.80175,0.3732499999999999,0.17475,0.2319999999999999,0.372,0.32725,0.4137499999999999,0.3745,0.2704999999999999,0.135,0.183,0.2022499999999999,0.1385,0.3295,0.31475,0.2937499999999999,0.17475,0.04025,0.078,0.1402499999999999,0.16825,0.06125,0.242,0.26925,0.11975,0.1164999999999999,0.24475,0.46125,0.31475,0.12025,0.23075,0.178,0.31325,0.139,0.11775,0.1445,0.38575,0.3319999999999999,0.22225,0.2445,0.1975,0.17025,0.1535,0.09025,0.16125,0.2957499999999999,0.1287499999999999,0.428,0.15675,0.11125,0.063,0.21,0.151,0.1049999999999999,0.1099999999999999,0.1302499999999999,0.062,0.0787499999999999,0.137,0.0459999999999999,0.38175,0.0905,0.15,0.10225,0.0489999999999999,0.0777499999999999,0.1275,0.0732499999999999,0.18525,0.091,0.09625,0.1387499999999999,0.03275,0.09475,0.14325,0.12325,0.10075,0.123,0.2475,0.11975,0.05425,0.0569999999999999,0.0792499999999999,0.0349999999999999,0.0632499999999999,0.0514999999999999,0.04675,0.0865,0.0399999999999999,0.05775,0.87625,0.069,0.0667499999999999,0.2574999999999999,0.03225,0.085,0.0489999999999999,0.04325,0.18525,0.014,0.1322499999999999,0.0722499999999999,0.09125,0.06175,0.0247499999999999,0.0167499999999999,0.0429999999999999
Brazil (1985),0.981,0.99875,0.98675,0.9435,0.98675,0.99875,0.97225,0.91525,0.97325,0.98,0.97225,0.93425,0.98675,0.5665,0.66975,0.981,0.3625,0.62175,0.9205,0.4217499999999999,0.6455,0.38275,0.49375,0.40125,0.8614999999999999,0.5175,0.579,0.96625,0.2339999999999999,0.2544999999999999,0.97,0.4659999999999999,0.50075,0.3345,0.3205,0.22375,0.2309999999999999,0.29825,0.9685,0.34875,0.4177499999999999,0.38125,0.65425,0.20575,0.245,0.2355,0.4772499999999999,0.24025,0.4852499999999999,0.28825,0.3,0.12475,0.3117499999999999,0.212,0.187,0.24975,0.26275,0.32025,0.257,0.1397499999999999,0.1094999999999999,0.0705,0.1272499999999999,0.2744999999999999,0.22075,0.16725,0.1765,0.14,0.17475,0.2345,0.25375,0.18075,0.178,0.22225,0.44625,0.14325,0.0954999999999999,0.0827499999999999,0.8745,0.2125,0.15625,0.22125,0.1382499999999999,0.0835,0.583,0.48375,0.16275,0.12,0.26525,0.5305,0.1624999999999999,0.29125,0.1589999999999999,0.08775,0.0772499999999999,0.1099999999999999,0.0745,0.10625,0.0544999999999999,0.0715,0.211,0.0369999999999999,0.05375,0.133,0.186,0.133,0.0494999999999999,0.0949999999999999,0.08825,0.0715,0.0949999999999999,0.0625,0.074,0.1415,0.031,0.0554999999999999,0.07,0.0875,0.0647499999999999,0.0705,0.0675,0.05425,0.0959999999999999,0.1079999999999999,0.05275,0.05225,0.066,0.0414999999999999,0.0434999999999999,0.03375,0.0509999999999999,0.04725,0.1149999999999999,0.05175,0.0544999999999999,0.0875,0.0305,0.04375,0.05675,0.03575,0.078,0.0182499999999999,0.0574999999999999,0.04875,0.0959999999999999,0.0344999999999999,0.0112499999999999,0.0252499999999999,0.0369999999999999
"Day the Earth Stood Still, The (1951)",0.97,0.97775,0.97,0.80125,0.99025,0.97725,0.97,0.94975,0.788,0.97725,0.92425,0.97,0.71925,0.6755,0.8839999999999999,0.94975,0.9185,0.8839999999999999,0.30525,0.4519999999999999,0.41925,0.4519999999999999,0.31975,0.4725,0.372,0.4205,0.3774999999999999,0.37775,0.37875,0.6225,0.20875,0.16075,0.50725,0.2,0.64525,0.4247499999999999,0.22725,0.3655,0.25525,0.80125,0.495,0.32725,0.257,0.3452499999999999,0.3555,0.18375,0.8839999999999999,0.28425,0.28725,0.2455,0.20825,0.27875,0.3555,0.2095,0.50725,0.22875,0.21825,0.27,0.4762499999999999,0.204,0.1332499999999999,0.24825,0.2269999999999999,0.3135,0.182,0.1377499999999999,0.18025,0.35675,0.3612499999999999,0.183,0.0964999999999999,0.33575,0.146,0.30325,0.1699999999999999,0.27375,0.15425,0.303,0.22125,0.136,0.144,0.1387499999999999,0.125,0.258,0.1895,0.1355,0.1402499999999999,0.0672499999999999,0.16825,0.4325,0.22675,0.1262499999999999,0.15525,0.0815,0.2887499999999999,0.10775,0.06225,0.1564999999999999,0.17175,0.33525,0.1805,0.0767499999999999,0.10525,0.0842499999999999,0.05175,0.0722499999999999,0.4097499999999999,0.17075,0.14175,0.0944999999999999,0.0564999999999999,0.1455,0.1094999999999999,0.2495,0.0524999999999999,0.03875,0.1004999999999999,0.0747499999999999,0.11375,0.061,0.0305,0.05675,0.04225,0.0685,0.0424999999999999,0.14325,0.0827499999999999,0.14075,0.1485,0.03,0.03275,0.063,0.05625,0.13,0.0484999999999999,0.09125,0.074,0.0524999999999999,0.0697499999999999,0.0295,0.05675,0.0742499999999999,0.0409999999999999,0.0344999999999999,0.0499999999999999,0.0369999999999999,0.0514999999999999,0.03825,0.0539999999999999
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),0.93425,0.8999999999999999,0.98975,0.7515000000000001,0.8999999999999999,0.8999999999999999,0.93125,0.93425,0.98975,0.8999999999999999,0.93425,0.93125,0.4357499999999999,0.3964999999999999,0.98975,0.719,0.4782499999999999,0.93425,0.278,0.531,0.4975,0.2835,0.347,0.32325,0.3419999999999999,0.903,0.636,0.32375,0.20425,0.22475,0.214,0.3105,0.4235,0.31425,0.1755,0.36675,0.567,0.34175,0.2955,0.28625,0.4317499999999999,0.33675,0.25875,0.27275,0.23375,0.1034999999999999,0.18575,0.17625,0.184,0.3502499999999999,0.14875,0.15475,0.55375,0.24075,0.195,0.1922499999999999,0.8985000000000001,0.3255,0.312,0.38225,0.10275,0.1024999999999999,0.1205,0.21925,0.09,0.2724999999999999,0.2017499999999999,0.31575,0.1159999999999999,0.18425,0.3495,0.145,0.185,0.429,0.1282499999999999,0.1475,0.1064999999999999,0.09225,0.21225,0.17675,0.17675,0.34375,0.1325,0.181,0.1372499999999999,0.4207499999999999,0.156,0.3239999999999999,0.14575,0.0837499999999999,0.09975,0.33225,0.11425,0.0959999999999999,0.1139999999999999,0.15425,0.11525,0.077,0.3994999999999999,0.148,0.3135,0.03975,0.0524999999999999,0.09975,0.081,0.32525,0.139,0.11975,0.0999999999999999,0.137,0.0265,0.11075,0.093,0.1009999999999999,0.1902499999999999,0.0257499999999999,0.1345,0.11975,0.10525,0.0272499999999999,0.0232499999999999,0.09975,0.0755,0.3125,0.05725,0.08,0.1654999999999999,0.04825,0.0735,0.067,0.068,0.1342499999999999,0.068,0.06075,0.248,0.0667499999999999,0.06,0.0675,0.0915,0.1039999999999999,0.06025,0.0155,0.093,0.0469999999999999,0.068,0.0359999999999999,0.0255,0.0287499999999999,0.0295
Forbidden Planet (1956),0.88975,0.99625,0.825,0.837,0.99725,0.99525,0.88975,0.9185,0.88975,0.99525,0.88975,0.825,0.98725,0.63275,0.59025,0.9185,0.93125,0.59025,0.567,0.4559999999999999,0.50425,0.3129999999999999,0.35575,0.4932499999999999,0.3239999999999999,0.1745,0.353,0.32725,0.729,0.5875,0.284,0.20475,0.53775,0.301,0.8705,0.47775,0.199,0.407,0.2997499999999999,0.26075,0.4435,0.354,0.2997499999999999,0.18475,0.3994999999999999,0.16525,0.396,0.25875,0.295,0.2165,0.2935,0.28075,0.291,0.1935,0.24925,0.45575,0.21725,0.26975,0.32325,0.1805,0.15975,0.2269999999999999,0.25475,0.4802499999999999,0.24325,0.10575,0.14875,0.1169999999999999,0.5195,0.16975,0.1825,0.307,0.1402499999999999,0.3735,0.2564999999999999,0.18475,0.1704999999999999,0.1977499999999999,0.1257499999999999,0.1267499999999999,0.126,0.1245,0.1297499999999999,0.33925,0.18475,0.1505,0.14375,0.10325,0.15475,0.23775,0.25675,0.12375,0.33225,0.16675,0.10175,0.1134999999999999,0.0632499999999999,0.28525,0.1915,0.3215,0.22025,0.073,0.08875,0.0847499999999999,0.1425,0.0822499999999999,0.2465,0.1599999999999999,0.09075,0.0752499999999999,0.0514999999999999,0.08725,0.0802499999999999,0.05675,0.04025,0.05975,0.0795,0.08925,0.34575,0.0725,0.0419999999999999,0.0277499999999999,0.0529999999999999,0.0369999999999999,0.0657499999999999,0.15025,0.0767499999999999,0.15875,0.15475,0.05825,0.0314999999999999,0.0544999999999999,0.0554999999999999,0.05225,0.0334999999999999,0.04925,0.0692499999999999,0.073,0.04825,0.03425,0.1225,0.03125,0.03625,0.03475,0.03975,0.0282499999999999,0.0504999999999999,0.0247499999999999,0.0675
Until the End of the World (Bis ans Ende der Welt) (1991),0.8995,0.77,0.8995,0.71125,0.9245,0.9245,0.68675,0.6825,0.748,0.89625,0.64975,0.6825,0.9245,0.26525,0.65325,0.494,0.22375,0.65325,0.66375,0.4085,0.4885,0.4075,0.28125,0.557,0.35675,0.586,0.22225,0.475,0.211,0.24775,0.27175,0.398,0.34125,0.347,0.1044999999999999,0.1815,0.18075,0.3482499999999999,0.8102499999999999,0.239,0.188,0.31825,0.2219999999999999,0.1714999999999999,0.09725,0.22125,0.24925,0.202,0.1654999999999999,0.3229999999999999,0.18275,0.1019999999999999,0.178,0.176,0.15225,0.1114999999999999,0.4419999999999999,0.397,0.134,0.21275,0.27775,0.0925,0.14175,0.0655,0.10675,0.246,0.14275,0.1029999999999999,0.12325,0.1892499999999999,0.4419999999999999,0.17925,0.23925,0.48275,0.1555,0.1272499999999999,0.1385,0.0702499999999999,0.131,0.086,0.13,0.8167500000000001,0.122,0.127,0.05125,0.96325,0.1699999999999999,0.088,0.08625,0.08625,0.1094999999999999,0.10725,0.08625,0.2289999999999999,0.4287499999999999,0.065,0.18375,0.0529999999999999,0.34075,0.11175,0.16125,0.03625,0.08975,0.0742499999999999,0.1709999999999999,0.5775,0.0359999999999999,0.02975,0.04025,0.0389999999999999,0.0697499999999999,0.04775,0.0939999999999999,0.14475,0.0364999999999999,0.028,0.0697499999999999,0.0205,0.1044999999999999,0.1225,0.0195,0.05175,0.0762499999999999,0.04525,0.53925,0.0637499999999999,0.0707499999999999,0.1024999999999999,0.0827499999999999,0.0935,0.0539999999999999,0.1327499999999999,0.15825,0.03325,0.0349999999999999,0.10225,0.11975,0.10625,0.244,0.05425,0.0645,0.018,0.0484999999999999,0.0792499999999999,0.05075,0.04675,0.0192499999999999,0.0349999999999999,0.03525
"Omen, The (1976)",0.8465,0.7549999999999999,0.8465,0.83775,0.417,0.7535000000000001,0.72625,0.9075,0.7325,0.4772499999999999,0.682,0.72075,0.675,0.8465,0.4307499999999999,0.7605,0.417,0.4307499999999999,0.4097499999999999,0.47975,0.35,0.7195,0.68675,0.39825,0.535,0.5095,0.2584999999999999,0.264,0.7535000000000001,0.3582499999999999,0.3,0.714,0.42925,0.0817499999999999,0.4187499999999999,0.4385,0.7982499999999999,0.33975,0.189,0.7802500000000001,0.422,0.385,0.2965,0.188,0.2754999999999999,0.1684999999999999,0.2045,0.4425,0.241,0.369,0.2867499999999999,0.1357499999999999,0.2002499999999999,0.28625,0.1455,0.18275,0.2304999999999999,0.1347499999999999,0.15525,0.6395,0.0725,0.38125,0.1139999999999999,0.0797499999999999,0.21575,0.1977499999999999,0.6395,0.58375,0.16525,0.1755,0.62175,0.1694999999999999,0.1275,0.073,0.29,0.16625,0.3395,0.15625,0.08975,0.1387499999999999,0.1164999999999999,0.1277499999999999,0.1475,0.14425,0.086,0.09775,0.184,0.16525,0.2694999999999999,0.16025,0.1004999999999999,0.14725,0.25825,0.08825,0.1639999999999999,0.1825,0.21475,0.3037499999999999,0.08625,0.0762499999999999,0.0389999999999999,0.156,0.0782499999999999,0.1262499999999999,0.11325,0.152,0.0817499999999999,0.1322499999999999,0.1034999999999999,0.084,0.16525,0.123,0.0707499999999999,0.0835,0.1505,0.14575,0.17075,0.216,0.059,0.09425,0.2189999999999999,0.0657499999999999,0.0479999999999999,0.05225,0.0454999999999999,0.0767499999999999,0.10125,0.0805,0.0707499999999999,0.09475,0.05375,0.04925,0.0389999999999999,0.64975,0.0414999999999999,0.0509999999999999,0.04275,0.0574999999999999,0.0954999999999999,0.05625,0.05575,0.1505,0.03475,0.0735,0.05525,0.0444999999999999,0.03425,0.0812499999999999,0.0655
Contact (1997),0.8952500000000001,0.95825,0.8420000000000001,0.80525,0.98925,0.9725,0.8952500000000001,0.8400000000000001,0.8952500000000001,0.97125,0.8952500000000001,0.829,0.64825,0.6925,0.558,0.829,0.7989999999999999,0.558,0.367,0.711,0.4489999999999999,0.29525,0.8587499999999999,0.65025,0.4067499999999999,0.59925,0.578,0.2955,0.7597499999999999,0.5065,0.18725,0.17875,0.498,0.25,0.5395,0.522,0.21925,0.3924999999999999,0.3944999999999999,0.57375,0.26975,0.4167499999999999,0.25525,0.48575,0.3435,0.28025,0.076,0.2199999999999999,0.18475,0.27725,0.17425,0.23225,0.3,0.14875,0.3652499999999999,0.1485,0.29625,0.16125,0.3007499999999999,0.84425,0.29625,0.22975,0.3289999999999999,0.58675,0.15975,0.1614999999999999,0.84425,0.18275,0.248,0.1315,0.15175,0.15975,0.16125,0.33875,0.1265,0.1515,0.27125,0.1985,0.1275,0.0825,0.1907499999999999,0.09025,0.1307499999999999,0.20375,0.135,0.604,0.22075,0.0692499999999999,0.08775,0.073,0.09075,0.1775,0.1044999999999999,0.09725,0.1604999999999999,0.1287499999999999,0.0559999999999999,0.089,0.205,0.21975,0.15125,0.10075,0.136,0.0822499999999999,0.0827499999999999,0.15825,0.734,0.0925,0.078,0.074,0.03775,0.0655,0.09825,0.0504999999999999,0.22825,0.019,0.0717499999999999,0.08,0.37525,0.05025,0.0167499999999999,0.04875,0.04875,0.04425,0.05825,0.1312499999999999,0.0737499999999999,0.0707499999999999,0.0797499999999999,0.0642499999999999,0.04175,0.078,0.03275,0.0705,0.03525,0.0564999999999999,0.11625,0.0519999999999999,0.04875,0.03675,0.04625,0.04425,0.0747499999999999,0.04525,0.0275,0.0225,0.4265,0.05775,0.04275
Gattaca (1997),0.9375,0.999,0.929,0.935,0.9965,0.999,0.92275,0.9995,0.86225,0.99775,0.86225,0.92275,0.9965,0.74125,0.68375,0.57125,0.68325,0.68375,0.41825,0.71925,0.5185,0.295,0.3195,0.4285,0.55725,0.404,0.588,0.364,0.4445,0.44975,0.2744999999999999,0.22675,0.487,0.3884999999999999,0.33075,0.41925,0.155,0.3505,0.8640000000000001,0.414,0.2574999999999999,0.54625,0.23275,0.3754999999999999,0.46075,0.2365,0.348,0.188,0.22125,0.28075,0.302,0.1387499999999999,0.38725,0.1942499999999999,0.71225,0.155,0.38125,0.22725,0.276,0.21475,0.42,0.134,0.3129999999999999,0.2624999999999999,0.251,0.12275,0.2319999999999999,0.1139999999999999,0.195,0.1775,0.38125,0.217,0.146,0.1395,0.16975,0.1972499999999999,0.125,0.145,0.50075,0.3824999999999999,0.1297499999999999,0.1689999999999999,0.1317499999999999,0.2105,0.5565,0.10675,0.1564999999999999,0.14525,0.11375,0.0835,0.1297499999999999,0.1064999999999999,0.06025,0.1815,0.072,0.15675,0.0807499999999999,0.0637499999999999,0.1599999999999999,0.29725,0.16425,0.11575,0.135,0.09575,0.0925,0.091,0.133,0.08925,0.072,0.0707499999999999,0.0469999999999999,0.0524999999999999,0.1387499999999999,0.1297499999999999,0.0652499999999999,0.04775,0.12475,0.0959999999999999,0.0949999999999999,0.0782499999999999,0.04025,0.0785,0.0855,0.1029999999999999,0.0642499999999999,0.06225,0.0615,0.066,0.075,0.0384999999999999,0.09525,0.05975,0.0474999999999999,0.0667499999999999,0.03225,0.0682499999999999,0.0637499999999999,0.0489999999999999,0.0479999999999999,0.04975,0.0915,0.0232499999999999,0.0519999999999999,0.0715,0.04925,0.031,0.0509999999999999,0.0334999999999999,0.0324999999999999
"Truman Show, The (1998)",0.9395,0.9375,0.9395,0.9615,0.7545,0.78525,0.9395,0.9395,0.89225,0.7545,0.8915,0.9395,0.64725,0.8320000000000001,0.62975,0.5895,0.3087499999999999,0.62975,0.54775,0.70725,0.56225,0.40225,0.2947499999999999,0.3117499999999999,0.8747499999999999,0.798,0.676,0.77675,0.39775,0.4479999999999999,0.402,0.357,0.4732499999999999,0.2304999999999999,0.214,0.417,0.312,0.2957499999999999,0.4832499999999999,0.5665,0.46175,0.4515,0.56825,0.7675000000000001,0.369,0.2017499999999999,0.1257499999999999,0.24875,0.2,0.215,0.36575,0.187,0.3339999999999999,0.258,0.3754999999999999,0.7405,0.287,0.16375,0.301,0.4435,0.26275,0.25375,0.2845,0.3652499999999999,0.1277499999999999,0.14475,0.1865,0.297,0.10475,0.156,0.2239999999999999,0.202,0.1875,0.0657499999999999,0.1714999999999999,0.8425,0.14125,0.1775,0.31525,0.1935,0.1265,0.1649999999999999,0.1957499999999999,0.4177499999999999,0.4135,0.151,0.14925,0.09425,0.27975,0.1927499999999999,0.0852499999999999,0.1892499999999999,0.1079999999999999,0.065,0.0775,0.34175,0.2815,0.0685,0.0707499999999999,0.1639999999999999,0.06225,0.2274999999999999,0.071,0.2175,0.1034999999999999,0.09525,0.2867499999999999,0.0655,0.09825,0.0979999999999999,0.05175,0.0514999999999999,0.11575,0.0925,0.2085,0.0459999999999999,0.12025,0.2234999999999999,0.0752499999999999,0.061,0.1335,0.083,0.066,0.212,0.0737499999999999,0.14125,0.1347499999999999,0.04875,0.05925,0.03875,0.97875,0.05425,0.03725,0.16225,0.0489999999999999,0.0479999999999999,0.05025,0.0384999999999999,0.1064999999999999,0.05125,0.0705,0.0252499999999999,0.0419999999999999,0.0915,0.0574999999999999,0.0414999999999999,0.08775,0.0695,0.1614999999999999
Dark City (1998),0.98525,0.98075,0.98525,0.964,0.98325,0.98325,0.9755,0.9215,0.9755,0.98325,0.9755,0.9215,0.96075,0.7745,0.53525,0.9095,0.83575,0.5215,0.98575,0.56575,0.59525,0.36675,0.3335,0.5735,0.608,0.27325,0.45675,0.548,0.55125,0.55125,0.4712499999999999,0.37925,0.534,0.9595,0.8532500000000001,0.36975,0.18175,0.4085,0.56,0.2249999999999999,0.24,0.659,0.253,0.16325,0.4207499999999999,0.22725,0.8454999999999999,0.2012499999999999,0.33975,0.299,0.4399999999999999,0.18575,0.601,0.204,0.1674999999999999,0.23725,0.3335,0.2554999999999999,0.2055,0.21775,0.2244999999999999,0.143,0.29825,0.43625,0.1775,0.1765,0.206,0.1397499999999999,0.4669999999999999,0.4772499999999999,0.40475,0.2975,0.27475,0.212,0.3662499999999999,0.2385,0.17875,0.1282499999999999,0.14175,0.215,0.14525,0.17575,0.142,0.17475,0.17525,0.1029999999999999,0.18475,0.1629999999999999,0.12225,0.1014999999999999,0.23575,0.119,0.1735,0.33025,0.09425,0.1975,0.0725,0.1262499999999999,0.2194999999999999,0.2837499999999999,0.188,0.0469999999999999,0.11025,0.2644999999999999,0.138,0.21975,0.0687499999999999,0.15925,0.0847499999999999,0.176,0.0675,0.14225,0.16875,0.11425,0.05225,0.2304999999999999,0.11775,0.1825,0.0705,0.217,0.4822499999999999,0.089,0.25175,0.12075,0.1887499999999999,0.0857499999999999,0.0777499999999999,0.1069999999999999,0.0765,0.067,0.0419999999999999,0.06075,0.0499999999999999,0.05425,0.0374999999999999,0.065,0.0529999999999999,0.12275,0.0549999999999999,0.0549999999999999,0.11125,0.0359999999999999,0.05825,0.05725,0.2455,0.0419999999999999,0.0277499999999999,0.0262499999999999,0.0484999999999999
Pi (1998),0.9905,0.8380000000000001,0.9425,0.90925,0.7135,0.7135,0.9905,0.96325,0.9905,0.628,0.9905,0.9425,0.4345,0.7777499999999999,0.915,0.8214999999999999,0.4489999999999999,0.8434999999999999,0.51475,0.79375,0.63825,0.5145,0.3924999999999999,0.39475,0.5455,0.5145,0.4215,0.592,0.4489999999999999,0.4489999999999999,0.621,0.4792499999999999,0.3195,0.418,0.42425,0.2175,0.26825,0.4357499999999999,0.70825,0.40075,0.195,0.4197499999999999,0.26725,0.17475,0.25325,0.30425,0.8434999999999999,0.24475,0.20975,0.248,0.24825,0.14975,0.1332499999999999,0.201,0.128,0.21125,0.5425,0.17825,0.2514999999999999,0.8600000000000001,0.23525,0.08675,0.1669999999999999,0.1059999999999999,0.081,0.3139999999999999,0.66475,0.185,0.2774999999999999,0.23975,0.5425,0.1382499999999999,0.21925,0.17225,0.395,0.1215,0.2294999999999999,0.1325,0.15225,0.51425,0.137,0.1372499999999999,0.17025,0.124,0.14875,0.14675,0.26775,0.2015,0.138,0.0837499999999999,0.072,0.3764999999999999,0.04625,0.279,0.4802499999999999,0.119,0.3645,0.10325,0.09375,0.11175,0.0725,0.14575,0.0665,0.09875,0.12,0.0615,0.05575,0.0615,0.0742499999999999,0.347,0.11975,0.0584999999999999,0.08925,0.10175,0.06075,0.09625,0.1235,0.0262499999999999,0.05575,0.0994999999999999,0.071,0.10125,0.05675,0.072,0.0785,0.0605,0.0777499999999999,0.0429999999999999,0.04675,0.0725,0.0489999999999999,0.0722499999999999,0.0579999999999999,0.0682499999999999,0.0785,0.066,0.0287499999999999,0.084,0.04375,0.147,0.04275,0.0177499999999999,0.0364999999999999,0.0534999999999999,0.0399999999999999,0.05275,0.0142499999999999,0.03275,0.04375
"Exorcist, The (1973)",0.9355,0.784,0.9355,0.8187500000000001,0.68375,0.68375,0.9355,0.9525,0.8125,0.4375,0.907,0.9355,0.418,0.8334999999999999,0.546,0.8465,0.68375,0.546,0.6805,0.46425,0.2885,0.7942499999999999,0.853,0.37175,0.36275,0.266,0.253,0.244,0.3725,0.3725,0.2987499999999999,0.823,0.45825,0.0514999999999999,0.6785,0.587,0.38575,0.3472499999999999,0.1765,0.35175,0.3732499999999999,0.28,0.386,0.22975,0.513,0.132,0.213,0.3169999999999999,0.1885,0.291,0.4177499999999999,0.211,0.2015,0.38025,0.3117499999999999,0.2977499999999999,0.2175,0.2185,0.1952499999999999,0.76925,0.1004999999999999,0.30825,0.14325,0.1069999999999999,0.134,0.62925,0.76925,0.31475,0.1154999999999999,0.1275,0.4135,0.20675,0.14425,0.1505,0.27175,0.17425,0.44025,0.22325,0.065,0.1382499999999999,0.14475,0.11075,0.20475,0.16025,0.1215,0.1579999999999999,0.2085,0.183,0.823,0.181,0.1255,0.28625,0.40425,0.0414999999999999,0.12425,0.14475,0.173,0.363,0.1069999999999999,0.0682499999999999,0.04275,0.64,0.0662499999999999,0.11075,0.0832499999999999,0.0785,0.0667499999999999,0.2224999999999999,0.09475,0.0725,0.0707499999999999,0.0807499999999999,0.0785,0.11275,0.09175,0.2504999999999999,0.15025,0.15225,0.1335,0.04175,0.1935,0.03225,0.0539999999999999,0.04725,0.0595,0.0827499999999999,0.1029999999999999,0.06225,0.1285,0.1064999999999999,0.05225,0.0439999999999999,0.0339999999999999,0.084,0.06,0.0282499999999999,0.03425,0.05425,0.1175,0.04325,0.03,0.02975,0.0277499999999999,0.0564999999999999,0.05775,0.0464999999999999,0.0267499999999999,0.0449999999999999,0.0677499999999999
Soylent Green (1973),0.81125,0.99825,0.6925,0.8242499999999999,0.9955,0.99825,0.8847499999999999,0.9985,0.8847499999999999,0.997,0.81125,0.77,0.9955,0.623,0.411,0.631,0.71575,0.46975,0.42025,0.69175,0.4315,0.3169999999999999,0.823,0.59675,0.87775,0.3515,0.4745,0.35575,0.40625,0.40375,0.23725,0.3692499999999999,0.47375,0.4725,0.4335,0.3025,0.4405,0.401,0.17075,0.4465,0.1955,0.372,0.24125,0.17325,0.3612499999999999,0.16175,0.24625,0.187,0.15725,0.3369999999999999,0.32725,0.307,0.4675,0.2867499999999999,0.16275,0.2654999999999999,0.174,0.22325,0.2209999999999999,0.192,0.3375,0.1584999999999999,0.26725,0.2684999999999999,0.1855,0.12375,0.1912499999999999,0.15775,0.255,0.15275,0.11675,0.27625,0.14475,0.24,0.2314999999999999,0.15975,0.132,0.11175,0.22475,0.1225,0.3189999999999999,0.1785,0.2279999999999999,0.2204999999999999,0.18675,0.12475,0.20425,0.2334999999999999,0.1377499999999999,0.11675,0.27825,0.1347499999999999,0.32875,0.0584999999999999,0.1277499999999999,0.2284999999999999,0.11875,0.278,0.05925,0.1885,0.4992499999999999,0.18675,0.0605,0.0959999999999999,0.24025,0.173,0.09675,0.172,0.0642499999999999,0.5315,0.0855,0.15025,0.05525,0.0519999999999999,0.31375,0.04075,0.04475,0.12,0.06,0.0875,0.05925,0.0384999999999999,0.125,0.45275,0.1265,0.05525,0.074,0.1589999999999999,0.085,0.083,0.0732499999999999,0.0605,0.0464999999999999,0.06025,0.0454999999999999,0.0677499999999999,0.0305,0.05825,0.0444999999999999,0.0404999999999999,0.1495,0.088,0.1292499999999999,0.064,0.2027499999999999,0.0267499999999999,0.0225,0.0484999999999999,0.0715
