movieId,good,mentor,drama,betrayal,runaway,unlikely friendships,original,culture clash,catastrophe,teen movie,family,weird,melancholic,childhood,independent film,life & death,predictable,life philosophy,greed,adaptation,drinking,dysfunctional family,sacrifice,chase,prejudice,vengeance,death,dialogue,light,first contact,transformation,not funny,cancer,fantasy world,hospital,very funny,fight scenes,fun movie,women,computer animation,doctors,pornography,creativity,stereotypes,nudity (full frontal - brief),small town,quirky,underrated,single father,weapons,writers,irish accent,adoption,period piece,new jersey,islam,simple,survival,classic car,divorce,california,queer,dreams,memory,good music,interracial romance,bollywood,indians,multiple storylines,british,road movie,alter ego,surveillance,brothers,internet,sexy,absurd,race,blindness,alternate history,pulp,foul language,wartime,father daughter relationship,hotel,ghosts/afterlife,awesome soundtrack,homeless,addiction,atheism,prison,notable nudity,new york city,immortality,radio,lawyer,hip hop,san francisco,too long,island,shopping,nudity (rear),farce,god,wilderness,mad scientist,camp,workplace,stand-up comedy,1930s,nudity (topless - brief),80s,time,texas,film noir,australia,directorial debut,too short,tokyo,made for tv,stoner movie,ensemble cast,censorship,fashion,remake,russian,robert downey jr,los angeles,no plot,wine,kidnapping,finnish,reality tv,potential oscar nom,kick-butt women,buddy movie,unlikeable characters,rebellion,hunting,best of 2005,desert,oil,prostitution,goth,snakes,trilogy,documentary,french,graphic novel
"Cure, The (1995)",0.51625,0.83175,0.902,0.902,0.902,0.9505,0.569,0.48775,0.478,0.525,0.38325,0.50275,0.64975,0.905,0.4599999999999999,0.54175,0.27,0.53725,0.3702499999999999,0.29425,0.32625,0.18125,0.4599999999999999,0.3375,0.4599999999999999,0.371,0.4489999999999999,0.23475,0.22075,0.2664999999999999,0.37875,0.3169999999999999,0.4722499999999999,0.3954999999999999,0.4337499999999999,0.21975,0.2002499999999999,0.144,0.172,0.38325,0.4912499999999999,0.2817499999999999,0.213,0.1347499999999999,0.24575,0.2774999999999999,0.216,0.29,0.1352499999999999,0.1765,0.1009999999999999,0.1535,0.186,0.10075,0.1765,0.0795,0.22175,0.142,0.26575,0.1129999999999999,0.2015,0.1377499999999999,0.17075,0.17625,0.091,0.1019999999999999,0.11775,0.1282499999999999,0.1129999999999999,0.082,0.1674999999999999,0.1955,0.0817499999999999,0.14325,0.1397499999999999,0.12175,0.08725,0.06025,0.11275,0.10075,0.10975,0.0429999999999999,0.09325,0.0745,0.088,0.1385,0.10275,0.142,0.1104999999999999,0.0742499999999999,0.09575,0.067,0.05525,0.08975,0.152,0.03575,0.135,0.0727499999999999,0.05925,0.154,0.0399999999999999,0.1124999999999999,0.05975,0.09725,0.11275,0.12125,0.185,0.04825,0.292,0.05575,0.11675,0.10475,0.14925,0.06075,0.084,0.0499999999999999,0.1024999999999999,0.0792499999999999,0.15325,0.0529999999999999,0.202,0.03975,0.0822499999999999,0.067,0.0404999999999999,0.0637499999999999,0.0494999999999999,0.0359999999999999,0.0344999999999999,0.0314999999999999,0.05425,0.0227499999999999,0.025,0.1302499999999999,0.05625,0.05625,0.024,0.04475,0.03575,0.0295,0.0647499999999999,0.0282499999999999,0.0414999999999999,0.0529999999999999,0.0414999999999999,0.025,0.03225,0.04025,0.0262499999999999
Losing Isaiah (1995),0.61975,0.69625,0.61975,0.55675,0.55675,0.55675,0.6095,0.48075,0.4992499999999999,0.3185,0.8075000000000001,0.48075,0.302,0.8075000000000001,0.48075,0.4419999999999999,0.2917499999999999,0.3105,0.48075,0.268,0.48075,0.69775,0.3602499999999999,0.41125,0.5025,0.38075,0.22275,0.34075,0.22075,0.272,0.26,0.386,0.1347499999999999,0.2199999999999999,0.63925,0.23125,0.1865,0.1392499999999999,0.4945,0.132,0.3165,0.409,0.1689999999999999,0.4635,0.3485,0.10575,0.1297499999999999,0.126,0.38875,0.1295,0.23925,0.1342499999999999,0.9965,0.1382499999999999,0.0845,0.1689999999999999,0.10575,0.074,0.1292499999999999,0.3874999999999999,0.1064999999999999,0.1639999999999999,0.092,0.10025,0.0722499999999999,0.408,0.1282499999999999,0.11025,0.1735,0.0732499999999999,0.1377499999999999,0.1139999999999999,0.1029999999999999,0.1604999999999999,0.1965,0.11425,0.092,0.2815,0.1195,0.15825,0.1307499999999999,0.0454999999999999,0.076,0.11725,0.13,0.067,0.04025,0.2784999999999999,0.4932499999999999,0.1019999999999999,0.0782499999999999,0.16975,0.04875,0.0374999999999999,0.0499999999999999,0.70675,0.0935,0.0905,0.0685,0.08875,0.04725,0.0944999999999999,0.0702499999999999,0.09475,0.05975,0.067,0.04375,0.1134999999999999,0.08875,0.061,0.1725,0.04775,0.03225,0.146,0.0812499999999999,0.0314999999999999,0.0665,0.1327499999999999,0.0775,0.0429999999999999,0.0615,0.072,0.1947499999999999,0.03475,0.08675,0.04475,0.0389999999999999,0.025,0.1084999999999999,0.0267499999999999,0.068,0.0202499999999999,0.074,0.0464999999999999,0.0275,0.0227499999999999,0.0257499999999999,0.0324999999999999,0.0494999999999999,0.0215,0.0242499999999999,0.03675,0.0574999999999999,0.0314999999999999,0.0454999999999999,0.0319999999999999,0.0282499999999999,0.0359999999999999,0.015
Miracle on 34th Street (1994),0.623,0.61175,0.44025,0.61175,0.677,0.44075,0.7635000000000001,0.44025,0.55325,0.45125,0.7135,0.44025,0.2754999999999999,0.5045,0.4792499999999999,0.142,0.32025,0.3205,0.59675,0.4175,0.16725,0.3265,0.4792499999999999,0.32825,0.4792499999999999,0.31225,0.1765,0.32275,0.677,0.31475,0.3492499999999999,0.3199999999999999,0.05975,0.2935,0.1795,0.287,0.33775,0.409,0.21725,0.2017499999999999,0.1455,0.15225,0.31825,0.21375,0.429,0.0707499999999999,0.15125,0.1317499999999999,0.28325,0.33775,0.1664999999999999,0.11175,0.1335,0.215,0.0935,0.15925,0.15725,0.071,0.1109999999999999,0.15775,0.09825,0.1362499999999999,0.09225,0.05275,0.1255,0.24025,0.0857499999999999,0.2135,0.1337499999999999,0.11475,0.0725,0.10975,0.0944999999999999,0.1109999999999999,0.21875,0.1149999999999999,0.1402499999999999,0.091,0.124,0.185,0.123,0.0494999999999999,0.0722499999999999,0.06,0.1149999999999999,0.1029999999999999,0.0812499999999999,0.0344999999999999,0.05625,0.11175,0.0705,0.073,0.2825,0.16075,0.0474999999999999,0.266,0.05825,0.081,0.0785,0.1059999999999999,0.18225,0.0645,0.1745,0.203,0.085,0.0717499999999999,0.085,0.04375,0.0725,0.088,0.0687499999999999,0.0675,0.0662499999999999,0.05025,0.137,0.0715,0.0494999999999999,0.1149999999999999,0.0802499999999999,0.24925,0.0675,0.0454999999999999,0.0807499999999999,0.0745,0.9745,0.0334999999999999,0.0329999999999999,0.0305,0.0685,0.04525,0.0519999999999999,0.03325,0.03375,0.0205,0.0707499999999999,0.028,0.0282499999999999,0.0215,0.03925,0.05425,0.05825,0.0439999999999999,0.04825,0.0277499999999999,0.0984999999999999,0.0369999999999999,0.02,0.0414999999999999,0.0162499999999999
Nell (1994),0.72675,0.6305,0.8865000000000001,0.855,0.855,0.855,0.64975,0.7275,0.60475,0.544,0.4692499999999999,0.63625,0.63625,0.27125,0.53,0.36975,0.42425,0.41625,0.586,0.4197499999999999,0.53,0.21675,0.414,0.22725,0.414,0.2895,0.3712499999999999,0.5105,0.51275,0.4435,0.37475,0.33825,0.25,0.24975,0.56825,0.2445,0.33225,0.1505,0.30925,0.15825,0.82525,0.4925,0.2867499999999999,0.42725,0.40225,0.21975,0.15,0.185,0.2445,0.189,0.173,0.1332499999999999,0.24275,0.279,0.1367499999999999,0.2977499999999999,0.26375,0.2194999999999999,0.131,0.12325,0.0795,0.1725,0.32625,0.1795,0.12475,0.23275,0.1245,0.27025,0.185,0.1335,0.135,0.1114999999999999,0.12025,0.1405,0.18625,0.3482499999999999,0.1629999999999999,0.09525,0.1947499999999999,0.2925,0.09925,0.063,0.11175,0.1875,0.0742499999999999,0.12025,0.0767499999999999,0.0835,0.09425,0.25125,0.0875,0.2955,0.0549999999999999,0.16625,0.09725,0.0939999999999999,0.0625,0.065,0.08975,0.1175,0.0434999999999999,0.25775,0.0499999999999999,0.22575,0.1272499999999999,0.21825,0.09425,0.0974999999999999,0.0742499999999999,0.125,0.10675,0.05275,0.0637499999999999,0.03825,0.0762499999999999,0.0559999999999999,0.05425,0.08775,0.0994999999999999,0.0865,0.0785,0.04875,0.16175,0.0277499999999999,0.0722499999999999,0.0499999999999999,0.0584999999999999,0.0785,0.0469999999999999,0.0374999999999999,0.0842499999999999,0.0424999999999999,0.04825,0.0469999999999999,0.05025,0.0245,0.0252499999999999,0.03775,0.028,0.0469999999999999,0.04825,0.0314999999999999,0.05225,0.0237499999999999,0.0439999999999999,0.0227499999999999,0.0277499999999999,0.03275,0.0215
Pushing Hands (Tui shou) (1992),0.42625,0.57675,0.659,0.659,0.659,0.659,0.7589999999999999,0.81925,0.4429999999999999,0.18175,0.53225,0.517,0.54725,0.1755,0.45375,0.54775,0.25225,0.69875,0.54725,0.24225,0.3615,0.4975,0.1049999999999999,0.32875,0.25,0.3742499999999999,0.21,0.43425,0.5855,0.1887499999999999,0.3299999999999999,0.31125,0.0812499999999999,0.179,0.26725,0.5855,0.4882499999999999,0.17275,0.12125,0.1947499999999999,0.0394999999999999,0.4335,0.18475,0.23875,0.3255,0.0989999999999999,0.3702499999999999,0.12025,0.33725,0.18425,0.3055,0.32125,0.198,0.1639999999999999,0.18425,0.45375,0.156,0.1064999999999999,0.062,0.154,0.1215,0.189,0.092,0.283,0.2012499999999999,0.1932499999999999,0.0549999999999999,0.1569999999999999,0.1564999999999999,0.285,0.16325,0.1014999999999999,0.1574999999999999,0.21825,0.0807499999999999,0.16875,0.366,0.153,0.12325,0.10725,0.10775,0.05575,0.0857499999999999,0.27025,0.0564999999999999,0.16675,0.0944999999999999,0.1295,0.068,0.063,0.082,0.10725,0.15975,0.10675,0.03575,0.04375,0.1059999999999999,0.0742499999999999,0.0984999999999999,0.0685,0.031,0.16125,0.0885,0.0645,0.1525,0.149,0.137,0.23575,0.3005,0.0374999999999999,0.1124999999999999,0.061,0.05775,0.0822499999999999,0.09625,0.1674999999999999,0.2304999999999999,0.0167499999999999,0.11975,0.03,0.09675,0.0534999999999999,0.0787499999999999,0.03375,0.0132499999999999,0.0615,0.0319999999999999,0.0429999999999999,0.05925,0.05025,0.08,0.14175,0.0499999999999999,0.0232499999999999,0.05725,0.025,0.04875,0.05325,0.0489999999999999,0.066,0.0344999999999999,0.0615,0.05475,0.04675,0.0459999999999999,0.0635,0.0255,0.029,0.0225
Roommates (1995),0.66525,0.778,0.69475,0.63275,0.63275,0.63275,0.63725,0.308,0.44475,0.1699999999999999,0.73075,0.3179999999999999,0.55425,0.2145,0.26875,0.46175,0.39575,0.38375,0.308,0.265,0.21025,0.4725,0.191,0.41725,0.18325,0.406,0.179,0.2855,0.25125,0.22175,0.261,0.295,0.84325,0.29925,0.5775,0.302,0.3695,0.3695,0.2025,0.218,0.3572499999999999,0.17375,0.213,0.1624999999999999,0.16925,0.14575,0.24025,0.1865,0.18,0.20875,0.2865,0.3325,0.18375,0.144,0.14375,0.1332499999999999,0.1029999999999999,0.1124999999999999,0.131,0.16175,0.1495,0.15125,0.1465,0.1159999999999999,0.0802499999999999,0.16025,0.0817499999999999,0.10675,0.22975,0.1109999999999999,0.11575,0.1639999999999999,0.0969999999999999,0.124,0.1362499999999999,0.17375,0.1362499999999999,0.063,0.093,0.18325,0.1599999999999999,0.093,0.0842499999999999,0.0685,0.0742499999999999,0.0625,0.0959999999999999,0.0742499999999999,0.0625,0.0984999999999999,0.0835,0.0895,0.0677499999999999,0.1029999999999999,0.10725,0.03225,0.1129999999999999,0.0665,0.1332499999999999,0.092,0.0645,0.1305,0.074,0.06125,0.0727499999999999,0.123,0.08875,0.10925,0.1345,0.064,0.1342499999999999,0.0682499999999999,0.10125,0.0569999999999999,0.0959999999999999,0.0429999999999999,0.10975,0.028,0.0637499999999999,0.0354999999999999,0.10125,0.0595,0.0667499999999999,0.03475,0.04875,0.0812499999999999,0.0519999999999999,0.0474999999999999,0.0579999999999999,0.0474999999999999,0.0419999999999999,0.0305,0.0847499999999999,0.029,0.0454999999999999,0.33125,0.0579999999999999,0.03675,0.0429999999999999,0.0627499999999999,0.03175,0.05425,0.0329999999999999,0.04725,0.0349999999999999,0.03625,0.03175,0.0282499999999999,0.017
"War, The (1994)",0.59125,0.72125,0.78325,0.72125,0.58675,0.51525,0.6395,0.4912499999999999,0.47875,0.4912499999999999,0.76525,0.4912499999999999,0.4625,0.7689999999999999,0.8540000000000001,0.266,0.31725,0.4085,0.45425,0.29725,0.45425,0.3269999999999999,0.64325,0.27675,0.58675,0.5475,0.25725,0.403,0.22225,0.21325,0.27575,0.3602499999999999,0.0787499999999999,0.412,0.154,0.23125,0.4217499999999999,0.4217499999999999,0.1992499999999999,0.6985,0.11225,0.2239999999999999,0.135,0.2865,0.238,0.1634999999999999,0.207,0.45575,0.14275,0.383,0.1897499999999999,0.1755,0.1962499999999999,0.17425,0.0772499999999999,0.349,0.22125,0.1619999999999999,0.2027499999999999,0.0662499999999999,0.09925,0.1569999999999999,0.1327499999999999,0.0852499999999999,0.2554999999999999,0.14675,0.05825,0.1967499999999999,0.12175,0.1855,0.08625,0.10925,0.11975,0.1332499999999999,0.24125,0.10875,0.11325,0.10075,0.136,0.172,0.1352499999999999,0.09975,0.8540000000000001,0.0469999999999999,0.0569999999999999,0.092,0.2554999999999999,0.05175,0.071,0.0757499999999999,0.1034999999999999,0.1347499999999999,0.04925,0.05575,0.1659999999999999,0.04425,0.11175,0.05525,0.1355,0.12225,0.029,0.1335,0.05625,0.0682499999999999,0.11775,0.1034999999999999,0.15125,0.03975,0.0815,0.09375,0.139,0.1054999999999999,0.0969999999999999,0.0717499999999999,0.086,0.0419999999999999,0.10525,0.0705,0.0837499999999999,0.0474999999999999,0.067,0.0645,0.05875,0.04025,0.05525,0.11625,0.081,0.0165,0.065,0.019,0.05325,0.0875,0.0404999999999999,0.04675,0.0672499999999999,0.02975,0.03475,0.0569999999999999,0.0534999999999999,0.0389999999999999,0.0329999999999999,0.031,0.03825,0.08825,0.03125,0.0349999999999999,0.0205,0.0374999999999999,0.0339999999999999
"Corrina, Corrina (1994)",0.52375,0.7789999999999999,0.7,0.7,0.7,0.7789999999999999,0.63175,0.531,0.48375,0.4305,0.7965,0.503,0.503,0.60025,0.42725,0.52875,0.3435,0.37275,0.3864999999999999,0.24325,0.3864999999999999,0.44975,0.22925,0.3385,0.96625,0.3195,0.64475,0.2774999999999999,0.33975,0.3107499999999999,0.274,0.3145,0.21525,0.3295,0.2005,0.3349999999999999,0.2002499999999999,0.16475,0.58025,0.1694999999999999,0.16625,0.15775,0.27275,0.49275,0.2584999999999999,0.1292499999999999,0.192,0.1694999999999999,0.2937499999999999,0.12,0.3165,0.1352499999999999,0.28325,0.20475,0.08625,0.1345,0.1569999999999999,0.09025,0.16075,0.2189999999999999,0.15775,0.17975,0.0655,0.088,0.10175,0.997,0.181,0.14,0.10475,0.10025,0.1962499999999999,0.11125,0.08975,0.0979999999999999,0.18475,0.1362499999999999,0.12225,0.2955,0.17225,0.1877499999999999,0.146,0.0564999999999999,0.27075,0.2744999999999999,0.09625,0.0479999999999999,0.10175,0.0314999999999999,0.065,0.1395,0.0797499999999999,0.14525,0.05475,0.0745,0.078,0.06125,0.079,0.0772499999999999,0.05975,0.1064999999999999,0.05925,0.0652499999999999,0.083,0.1395,0.08925,0.088,0.0702499999999999,0.0895,0.0815,0.0964999999999999,0.0782499999999999,0.078,0.0647499999999999,0.05075,0.12075,0.05075,0.1387499999999999,0.0702499999999999,0.04725,0.0777499999999999,0.0595,0.0705,0.078,0.131,0.0409999999999999,0.03625,0.0354999999999999,0.0252499999999999,0.05475,0.085,0.03825,0.0235,0.066,0.0262499999999999,0.0584999999999999,0.0364999999999999,0.04075,0.0364999999999999,0.0484999999999999,0.0197499999999999,0.02975,0.0399999999999999,0.03475,0.0354999999999999,0.04825,0.03975,0.03025,0.0324999999999999,0.0215
Crooklyn (1994),0.4702499999999999,0.519,0.52775,0.3804999999999999,0.4895,0.62975,0.6815,0.53975,0.41825,0.42125,0.6355,0.366,0.62975,0.725,0.3804999999999999,0.57275,0.20325,0.2654999999999999,0.366,0.30225,0.3804999999999999,0.935,0.12275,0.2845,0.2269999999999999,0.3129999999999999,0.26275,0.32875,0.36,0.20475,0.24425,0.30125,0.3229999999999999,0.299,0.32325,0.23375,0.24225,0.24225,0.29825,0.204,0.20575,0.4335,0.2027499999999999,0.1985,0.204,0.14425,0.241,0.3035,0.1955,0.24225,0.307,0.0752499999999999,0.647,0.10625,0.1639999999999999,0.1357499999999999,0.0845,0.0695,0.217,0.15725,0.10325,0.24325,0.11025,0.27525,0.3165,0.177,0.0954999999999999,0.073,0.2085,0.1629999999999999,0.0805,0.125,0.10625,0.35975,0.0722499999999999,0.119,0.1709999999999999,0.14525,0.05675,0.08925,0.1515,0.084,0.0792499999999999,0.1564999999999999,0.09275,0.04675,0.3165,0.0642499999999999,0.242,0.0642499999999999,0.082,0.1455,0.2,0.0364999999999999,0.11225,0.0504999999999999,0.16925,0.0419999999999999,0.0935,0.0755,0.03025,0.0682499999999999,0.0732499999999999,0.04175,0.0564999999999999,0.059,0.0695,0.11375,0.11225,0.0797499999999999,0.10875,0.12125,0.04125,0.0742499999999999,0.08925,0.05025,0.0727499999999999,0.028,0.16375,0.0722499999999999,0.0722499999999999,0.0827499999999999,0.0675,0.0737499999999999,0.0172499999999999,0.0305,0.09825,0.0202499999999999,0.04625,0.0454999999999999,0.0429999999999999,0.0319999999999999,0.08775,0.2017499999999999,0.0847499999999999,0.027,0.0812499999999999,0.0735,0.0489999999999999,0.0875,0.0202499999999999,0.0344999999999999,0.0429999999999999,0.02975,0.028,0.04075,0.08775,0.05325,0.04425
When a Man Loves a Woman (1994),0.86375,0.4655,0.7947500000000001,0.7947500000000001,0.7947500000000001,0.7947500000000001,0.62475,0.60675,0.57575,0.39425,0.80175,0.60675,0.8525,0.266,0.4845,0.53375,0.3329999999999999,0.3562499999999999,0.4845,0.2465,0.8967499999999999,0.7305,0.27125,0.37275,0.2644999999999999,0.3452499999999999,0.278,0.32225,0.2085,0.3037499999999999,0.29725,0.3522499999999999,0.41325,0.258,0.2504999999999999,0.216,0.1945,0.1945,0.40175,0.14075,0.16025,0.17225,0.1684999999999999,0.1564999999999999,0.2375,0.079,0.13,0.29025,0.266,0.1995,0.2015,0.206,0.25875,0.1382499999999999,0.09075,0.0757499999999999,0.1029999999999999,0.10775,0.15225,0.5035,0.11225,0.20375,0.10525,0.122,0.0959999999999999,0.36275,0.11675,0.10125,0.2355,0.0954999999999999,0.1922499999999999,0.1144999999999999,0.1019999999999999,0.181,0.11575,0.17075,0.1377499999999999,0.09525,0.156,0.1255,0.12175,0.059,0.0735,0.0832499999999999,0.131,0.05025,0.08975,0.067,0.79775,0.0815,0.0725,0.1564999999999999,0.05775,0.04475,0.089,0.0847499999999999,0.069,0.411,0.0959999999999999,0.0935,0.0762499999999999,0.0672499999999999,0.073,0.0252499999999999,0.063,0.078,0.0665,0.0752499999999999,0.0715,0.05225,0.1317499999999999,0.0409999999999999,0.0459999999999999,0.06025,0.087,0.0247499999999999,0.064,0.069,0.06175,0.06025,0.0732499999999999,0.05275,0.04725,0.0722499999999999,0.05375,0.05325,0.072,0.0529999999999999,0.0625,0.1475,0.0262499999999999,0.0235,0.14875,0.07,0.05725,0.0344999999999999,0.1059999999999999,0.0235,0.069,0.0285,0.03175,0.0469999999999999,0.0359999999999999,0.0334999999999999,0.03075,0.03275,0.0232499999999999,0.03075,0.0145
8 Seconds (1994),0.8245,0.8095000000000001,0.4599999999999999,0.5295,0.39875,0.63575,0.57375,0.63975,0.54625,0.50075,0.6065,0.25675,0.2214999999999999,0.2917499999999999,0.4605,0.52625,0.429,0.4195,0.2375,0.21125,0.21175,0.1275,0.42825,0.53375,0.4605,0.45425,0.357,0.24375,0.18375,0.396,0.278,0.33175,0.28425,0.3725,0.2375,0.23125,0.53375,0.53375,0.17725,0.17425,0.1377499999999999,0.1897499999999999,0.16175,0.25875,0.1997499999999999,0.24925,0.11425,0.22225,0.16075,0.39075,0.1689999999999999,0.21775,0.0695,0.14825,0.1932499999999999,0.4605,0.127,0.2022499999999999,0.16175,0.09725,0.14525,0.1175,0.3285,0.10525,0.1024999999999999,0.208,0.10225,0.1332499999999999,0.126,0.06175,0.1935,0.1154999999999999,0.10025,0.0935,0.27175,0.131,0.0939999999999999,0.1865,0.17225,0.17425,0.1545,0.0652499999999999,0.0697499999999999,0.05125,0.0655,0.1245,0.22625,0.0665,0.0579999999999999,0.071,0.1004999999999999,0.17125,0.0489999999999999,0.0682499999999999,0.09275,0.0605,0.1614999999999999,0.0735,0.0822499999999999,0.10325,0.0705,0.0842499999999999,0.0677499999999999,0.0235,0.066,0.0702499999999999,0.08,0.05625,0.1367499999999999,0.0595,0.0715,0.0697499999999999,0.1064999999999999,0.1345,0.09325,0.0745,0.06175,0.1545,0.0469999999999999,0.05875,0.066,0.0484999999999999,0.0409999999999999,0.0305,0.0569999999999999,0.1154999999999999,0.0389999999999999,0.0479999999999999,0.05325,0.05025,0.06125,0.0237499999999999,0.0655,0.04675,0.0559999999999999,0.1735,0.0305,0.0349999999999999,0.03775,0.0242499999999999,0.04575,0.03975,0.0384999999999999,0.031,0.05075,0.04525,0.025,0.029,0.0434999999999999
"Man Without a Face, The (1993)",0.646,0.98275,0.7967500000000001,0.68175,0.68175,0.958,0.628,0.391,0.47875,0.391,0.4465,0.391,0.483,0.744,0.34375,0.31625,0.33275,0.5595,0.36,0.7795000000000001,0.431,0.257,0.3415,0.371,0.52475,0.3465,0.27375,0.27375,0.37675,0.2764999999999999,0.363,0.33825,0.16925,0.3017499999999999,0.2365,0.2634999999999999,0.22725,0.21825,0.20575,0.22225,0.1574999999999999,0.191,0.254,0.1795,0.27,0.4609999999999999,0.137,0.268,0.1357499999999999,0.1877499999999999,0.1875,0.16375,0.1357499999999999,0.11925,0.13,0.1475,0.24775,0.1315,0.23725,0.09625,0.0847499999999999,0.1455,0.2145,0.17875,0.0727499999999999,0.0715,0.093,0.1114999999999999,0.10475,0.129,0.132,0.15625,0.133,0.09175,0.1352499999999999,0.191,0.11725,0.0984999999999999,0.1674999999999999,0.14525,0.10275,0.0767499999999999,0.0595,0.05125,0.0454999999999999,0.15525,0.0855,0.0847499999999999,0.14575,0.1014999999999999,0.1114999999999999,0.0762499999999999,0.0514999999999999,0.1079999999999999,0.1285,0.05225,0.0954999999999999,0.0685,0.0484999999999999,0.253,0.0682499999999999,0.0632499999999999,0.0569999999999999,0.10675,0.0732499999999999,0.1185,0.089,0.04375,0.089,0.0685,0.05225,0.0627499999999999,0.1277499999999999,0.04525,0.0817499999999999,0.03175,0.5235,0.077,0.0449999999999999,0.06125,0.0905,0.0524999999999999,0.077,0.024,0.0657499999999999,0.05625,0.0439999999999999,0.027,0.0394999999999999,0.0245,0.03875,0.0474999999999999,0.03475,0.0277499999999999,0.0429999999999999,0.03375,0.0215,0.05325,0.03,0.0339999999999999,0.0319999999999999,0.0247499999999999,0.0262499999999999,0.03175,0.05575,0.0404999999999999,0.0227499999999999,0.0344999999999999,0.0145
"Simple Twist of Fate, A (1994)",0.8055000000000001,0.77725,0.8674999999999999,0.8674999999999999,0.8674999999999999,0.8674999999999999,0.739,0.602,0.46125,0.3299999999999999,0.40075,0.5035,0.5035,0.52925,0.237,0.3055,0.43325,0.39825,0.3345,0.8955,0.23875,0.57725,0.22675,0.3705,0.23675,0.3904999999999999,0.27625,0.36875,0.381,0.22525,0.22875,0.2684999999999999,0.18125,0.35475,0.2274999999999999,0.4912499999999999,0.24375,0.1997499999999999,0.20525,0.18025,0.1402499999999999,0.21825,0.22675,0.1345,0.2309999999999999,0.1569999999999999,0.22875,0.26275,0.20625,0.138,0.1574999999999999,0.23475,0.57825,0.24225,0.1977499999999999,0.1689999999999999,0.153,0.1004999999999999,0.1925,0.20675,0.11025,0.15275,0.10275,0.1589999999999999,0.1169999999999999,0.11575,0.15125,0.1609999999999999,0.14775,0.1332499999999999,0.0775,0.1195,0.12425,0.23875,0.151,0.083,0.1594999999999999,0.0752499999999999,0.17425,0.17825,0.1614999999999999,0.0827499999999999,0.1272499999999999,0.1317499999999999,0.13,0.0692499999999999,0.059,0.08,0.0682499999999999,0.0757499999999999,0.0837499999999999,0.0915,0.0569999999999999,0.14375,0.03975,0.0474999999999999,0.081,0.0544999999999999,0.09725,0.10675,0.14625,0.1104999999999999,0.0939999999999999,0.174,0.1019999999999999,0.0797499999999999,0.0725,0.0549999999999999,0.1084999999999999,0.1059999999999999,0.15775,0.0795,0.16475,0.069,0.092,0.10875,0.0667499999999999,0.04225,0.0777499999999999,0.2339999999999999,0.085,0.05225,0.06125,0.0195,0.0765,0.0745,0.0379999999999999,0.0374999999999999,0.04875,0.03275,0.10075,0.068,0.0424999999999999,0.03825,0.061,0.024,0.0915,0.0682499999999999,0.0434999999999999,0.03125,0.03375,0.0202499999999999,0.0797499999999999,0.05025,0.0202499999999999,0.0459999999999999,0.0172499999999999,0.03275,0.0267499999999999
Ghost (1990),0.98575,0.91575,0.8772500000000001,0.91575,0.8772500000000001,0.8772500000000001,0.687,0.8465,0.7085,0.9025,0.56675,0.515,0.8345,0.764,0.515,0.7642500000000001,0.69975,0.3592499999999999,0.515,0.25875,0.515,0.0954999999999999,0.4715,0.754,0.3369999999999999,0.56675,0.8625,0.34675,0.581,0.69975,0.3492499999999999,0.3125,0.44875,0.7662500000000001,0.46725,0.5405,0.5445,0.5445,0.22325,0.1644999999999999,0.23775,0.22325,0.344,0.1945,0.2274999999999999,0.0925,0.201,0.21825,0.1465,0.69975,0.1855,0.18575,0.0835,0.2915,0.0964999999999999,0.281,0.358,0.1785,0.155,0.25725,0.083,0.14725,0.119,0.15025,0.23175,0.2095,0.12475,0.177,0.156,0.0925,0.119,0.154,0.38575,0.22075,0.1644999999999999,0.2135,0.154,0.10175,0.2015,0.30925,0.1275,0.09625,0.0994999999999999,0.0409999999999999,0.197,0.8839999999999999,0.1584999999999999,0.066,0.05425,0.082,0.12025,0.0959999999999999,0.2339999999999999,0.50275,0.2269999999999999,0.1905,0.0687499999999999,0.176,0.11025,0.126,0.378,0.0835,0.17075,0.03325,0.09,0.1967499999999999,0.08925,0.0645,0.0775,0.059,0.0782499999999999,0.2614999999999999,0.4669999999999999,0.03425,0.0775,0.04275,0.05425,0.1287499999999999,0.0509999999999999,0.0474999999999999,0.066,0.0384999999999999,0.059,0.0797499999999999,0.08775,0.0677499999999999,0.0479999999999999,0.0722499999999999,0.088,0.0595,0.0359999999999999,0.018,0.04375,0.0364999999999999,0.0369999999999999,0.03175,0.0235,0.0215,0.05775,0.0379999999999999,0.0792499999999999,0.027,0.061,0.0524999999999999,0.0775,0.04325,0.0195,0.0489999999999999,0.027
