movieId,original,mentor,good,runaway,predictable,weird,betrayal,catastrophe,vengeance,culture clash,melancholic,greed,drama,chase,dialogue,life philosophy,fantasy world,adaptation,fight scenes,pornography,independent film,first contact,not funny,weapons,life & death,very funny,teen movie,light,death,family,fun movie,quirky,transformation,dysfunctional family,drinking,unlikely friendships,writers,nudity (full frontal - brief),creativity,childhood,women,classic car,pulp,sexy,absurd,surveillance,sacrifice,computer animation,prejudice,queer,hospital,multiple storylines,irish accent,stereotypes,internet,islam,underrated,alter ego,small town,doctors,new jersey,farce,california,road movie,mad scientist,memory,period piece,survival,notable nudity,british,indians,camp,too long,bollywood,film noir,hip hop,hotel,alternate history,dreams,divorce,stand-up comedy,nudity (rear),addiction,blindness,prison,interracial romance,wartime,simple,good music,island,brothers,kidnapping,immortality,atheism,adoption,wilderness,texas,80s,finnish,cancer,awesome soundtrack,god,remake,nudity (topless - brief),censorship,race,new york city,stoner movie,1930s,no plot,workplace,lawyer,tokyo,russian,made for tv,australia,foul language,directorial debut,shopping,ghosts/afterlife,ensemble cast,single father,unlikeable characters,reality tv,robert downey jr,radio,kick-butt women,homeless,fashion,los angeles,san francisco,desert,too short,hunting,goth,father daughter relationship,graphic novel,trilogy,documentary,wine,prostitution,snakes,time,oil,buddy movie,potential oscar nom,best of 2005,french,rebellion
Reckless (1995),0.70525,0.4549999999999999,0.4575,0.606,0.3705,0.511,0.57325,0.436,0.34775,0.496,0.4922499999999999,0.496,0.496,0.24575,0.4529999999999999,0.11875,0.435,0.44075,0.261,0.235,0.32325,0.24025,0.309,0.3065,0.24675,0.2209999999999999,0.153,0.31975,0.156,0.12175,0.20675,0.48575,0.2465,0.3097499999999999,0.2365,0.173,0.1927499999999999,0.2967499999999999,0.35475,0.1357499999999999,0.20675,0.185,0.24725,0.2355,0.3595,0.125,0.1445,0.25525,0.0775,0.208,0.14775,0.32225,0.14575,0.09375,0.09725,0.11575,0.11475,0.22375,0.09875,0.132,0.12425,0.16375,0.1275,0.10575,0.10175,0.21625,0.151,0.0697499999999999,0.123,0.10925,0.0579999999999999,0.09975,0.0717499999999999,0.067,0.11075,0.091,0.32175,0.1154999999999999,0.28425,0.1505,0.0989999999999999,0.17175,0.05375,0.14175,0.0682499999999999,0.075,0.0687499999999999,0.085,0.0732499999999999,0.05125,0.0534999999999999,0.0564999999999999,0.0812499999999999,0.0742499999999999,0.05725,0.04925,0.061,0.0752499999999999,0.025,0.0354999999999999,0.10275,0.0474999999999999,0.0369999999999999,0.1684999999999999,0.05175,0.0349999999999999,0.0712499999999999,0.11125,0.10975,0.0895,0.10425,0.0339999999999999,0.0742499999999999,0.0434999999999999,0.1337499999999999,0.0374999999999999,0.1029999999999999,0.0949999999999999,0.11275,0.04375,0.10725,0.0665,0.04675,0.0509999999999999,0.126,0.0549999999999999,0.1272499999999999,0.05325,0.023,0.04725,0.031,0.0504999999999999,0.0717499999999999,0.02975,0.0469999999999999,0.0439999999999999,0.065,0.0702499999999999,0.0262499999999999,0.04575,0.0469999999999999,0.03125,0.0197499999999999,0.04325,0.0334999999999999,0.0469999999999999,0.0479999999999999,0.0454999999999999,0.04675
"Scarlet Letter, The (1995)",0.6405,0.488,0.77325,0.2947499999999999,0.521,0.347,0.41125,0.45925,0.4177499999999999,0.347,0.347,0.21,0.3105,0.3592499999999999,0.347,0.33275,0.257,0.9975,0.521,0.4255,0.286,0.3874999999999999,0.33475,0.27075,0.1735,0.26625,0.3007499999999999,0.31625,0.23475,0.397,0.1755,0.20925,0.2405,0.156,0.1594999999999999,0.2375,0.2817499999999999,0.24475,0.2734999999999999,0.209,0.48,0.211,0.1892499999999999,0.4255,0.202,0.071,0.2385,0.14975,0.2209999999999999,0.1709999999999999,0.1159999999999999,0.16575,0.0852499999999999,0.184,0.1992499999999999,0.1164999999999999,0.1297499999999999,0.15625,0.09025,0.15425,0.0915,0.076,0.09225,0.0817499999999999,0.11425,0.14675,0.56275,0.0989999999999999,0.189,0.11025,0.63875,0.1907499999999999,0.10275,0.0685,0.10225,0.1159999999999999,0.09425,0.176,0.0832499999999999,0.1335,0.1009999999999999,0.24525,0.063,0.1649999999999999,0.0845,0.183,0.0652499999999999,0.0782499999999999,0.05825,0.24775,0.0712499999999999,0.06025,0.09325,0.09725,0.085,0.10425,0.04525,0.0539999999999999,0.03675,0.0795,0.075,0.17725,0.0959999999999999,0.16575,0.10375,0.0735,0.0419999999999999,0.0637499999999999,0.09825,0.10825,0.0564999999999999,0.0534999999999999,0.0642499999999999,0.0579999999999999,0.04825,0.0282499999999999,0.0399999999999999,0.04825,0.0994999999999999,0.09125,0.0569999999999999,0.04675,0.09825,0.04025,0.0564999999999999,0.05675,0.069,0.04125,0.0564999999999999,0.04175,0.1014999999999999,0.0369999999999999,0.10125,0.04425,0.05825,0.03125,0.03675,0.0232499999999999,0.0147499999999999,0.05275,0.0384999999999999,0.0329999999999999,0.0499999999999999,0.0324999999999999,0.0235,0.04125,0.019,0.0282499999999999,0.1982499999999999
"Tie That Binds, The (1995)",0.6105,0.46625,0.49375,0.55675,0.4659999999999999,0.4629999999999999,0.49375,0.43325,0.52225,0.3369999999999999,0.3129999999999999,0.23825,0.3675,0.503,0.3369999999999999,0.3067499999999999,0.28075,0.235,0.25075,0.32725,0.1345,0.26425,0.3395,0.25075,0.27175,0.20475,0.25625,0.213,0.2065,0.41,0.2754999999999999,0.202,0.24075,0.24275,0.1714999999999999,0.17075,0.218,0.3435,0.15675,0.24125,0.58525,0.10625,0.22125,0.32725,0.16925,0.49375,0.2022499999999999,0.1654999999999999,0.1154999999999999,0.2229999999999999,0.195,0.18675,0.212,0.1785,0.31425,0.087,0.11375,0.1947499999999999,0.0974999999999999,0.1634999999999999,0.084,0.2319999999999999,0.1997499999999999,0.3552499999999999,0.09225,0.0817499999999999,0.08725,0.0964999999999999,0.072,0.0625,0.0785,0.15,0.11725,0.0364999999999999,0.10075,0.0857499999999999,0.17975,0.1545,0.15225,0.217,0.0504999999999999,0.1795,0.1069999999999999,0.0969999999999999,0.11275,0.21725,0.0409999999999999,0.09175,0.071,0.15075,0.0579999999999999,0.4127499999999999,0.0615,0.0349999999999999,0.931,0.0642499999999999,0.04475,0.2284999999999999,0.0434999999999999,0.05775,0.09875,0.03275,0.085,0.1579999999999999,0.0682499999999999,0.02975,0.07,0.0429999999999999,0.0682499999999999,0.05825,0.0939999999999999,0.14825,0.0707499999999999,0.0702499999999999,0.072,0.0625,0.0339999999999999,0.05225,0.0787499999999999,0.04775,0.0702499999999999,0.30525,0.04475,0.03725,0.0267499999999999,0.04525,0.0815,0.0267499999999999,0.065,0.0424999999999999,0.0782499999999999,0.0787499999999999,0.0334999999999999,0.0494999999999999,0.05025,0.09575,0.0785,0.0479999999999999,0.0122499999999999,0.05625,0.061,0.03675,0.0605,0.03,0.0225,0.0162499999999999,0.0155,0.0344999999999999,0.0697499999999999
White Man's Burden (1995),0.74875,0.4649999999999999,0.90525,0.44125,0.51,0.416,0.52075,0.63,0.358,0.3445,0.25875,0.5845,0.26825,0.4669999999999999,0.33075,0.2784999999999999,0.3295,0.309,0.51,0.4385,0.3345,0.415,0.37375,0.1699999999999999,0.25525,0.31775,0.152,0.1345,0.24925,0.5135,0.1372499999999999,0.2125,0.1962499999999999,0.1935,0.3405,0.16775,0.18375,0.37275,0.16775,0.16675,0.147,0.1689999999999999,0.1895,0.1684999999999999,0.3662499999999999,0.16875,0.21975,0.16675,0.96925,0.1735,0.1245,0.1525,0.1089999999999999,0.7375,0.38125,0.41125,0.16075,0.1282499999999999,0.18275,0.204,0.1325,0.1019999999999999,0.2485,0.2002499999999999,0.135,0.16625,0.075,0.5925,0.0842499999999999,0.10575,0.1405,0.14375,0.0875,0.05725,0.3345,0.1382499999999999,0.10225,0.7115,0.072,0.0767499999999999,0.0989999999999999,0.183,0.12025,0.1297499999999999,0.09375,0.3745,0.16775,0.1079999999999999,0.0657499999999999,0.1139999999999999,0.09975,0.37925,0.15125,0.16575,0.0989999999999999,0.0697499999999999,0.09075,0.0762499999999999,0.05525,0.0695,0.0705,0.11425,0.0725,0.0964999999999999,0.1785,0.3037499999999999,0.10675,0.0727499999999999,0.0549999999999999,0.05225,0.18,0.0875,0.0687499999999999,0.0404999999999999,0.059,0.077,0.05675,0.0984999999999999,0.25825,0.04675,0.04675,0.11675,0.04075,0.24,0.03725,0.14925,0.0695,0.084,0.179,0.0672499999999999,0.0524999999999999,0.068,0.0544999999999999,0.031,0.0404999999999999,0.0549999999999999,0.04175,0.0652499999999999,0.0354999999999999,0.0419999999999999,0.0554999999999999,0.06,0.0637499999999999,0.0672499999999999,0.0282499999999999,0.0314999999999999,0.0262499999999999,0.03625,0.066
Wild Bill (1995),0.67825,0.7385,0.531,0.4962499999999999,0.33775,0.39525,0.4445,0.4187499999999999,0.52325,0.4962499999999999,0.54825,0.39525,0.31825,0.3215,0.426,0.3692499999999999,0.35,0.4755,0.39925,0.27925,0.35475,0.24375,0.3502499999999999,0.28825,0.8640000000000001,0.20875,0.1275,0.21825,0.4327499999999999,0.1927499999999999,0.2219999999999999,0.30525,0.2345,0.178,0.4257499999999999,0.31925,0.3399999999999999,0.1997499999999999,0.20725,0.17525,0.16875,0.293,0.22825,0.1694999999999999,0.2015,0.15575,0.1159999999999999,0.14975,0.31225,0.16775,0.12,0.217,0.2875,0.073,0.11475,0.3195,0.1955,0.16225,0.1967499999999999,0.20825,0.199,0.12225,0.44175,0.212,0.10575,0.1275,0.35475,0.09075,0.087,0.0845,0.5355,0.2674999999999999,0.22925,0.1154999999999999,0.18175,0.0822499999999999,0.1069999999999999,0.1395,0.2604999999999999,0.05175,0.1059999999999999,0.18325,0.27925,0.1335,0.0807499999999999,0.06225,0.0429999999999999,0.09,0.0762499999999999,0.0697499999999999,0.11375,0.09575,0.06225,0.0777499999999999,0.0665,0.1104999999999999,0.41425,0.282,0.05675,0.076,0.1262499999999999,0.05475,0.0712499999999999,0.23775,0.0652499999999999,0.04475,0.10225,0.0687499999999999,0.0479999999999999,0.0399999999999999,0.059,0.04675,0.0732499999999999,0.0692499999999999,0.0489999999999999,0.05425,0.0399999999999999,0.0792499999999999,0.0409999999999999,0.121,0.0595,0.0394999999999999,0.0695,0.0574999999999999,0.0655,0.0852499999999999,0.1225,0.0747499999999999,0.22925,0.0509999999999999,0.0559999999999999,0.10325,0.07,0.0329999999999999,0.04675,0.0359999999999999,0.0807499999999999,0.0772499999999999,0.0344999999999999,0.0344999999999999,0.09025,0.03825,0.125,0.03775,0.08625,0.05075,0.05475,0.03575,0.03325
"Babysitter, The (1995)",0.6745,0.4579999999999999,0.80975,0.5455,0.71325,0.973,0.3884999999999999,0.43725,0.3269999999999999,0.3884999999999999,0.2985,0.5285,0.3884999999999999,0.39025,0.34675,0.256,0.80975,0.31325,0.26475,0.80175,0.2435,0.2897499999999999,0.381,0.26475,0.28825,0.248,0.831,0.14625,0.1795,0.30425,0.16725,0.1574999999999999,0.17725,0.21175,0.14775,0.1009999999999999,0.134,0.3265,0.23275,0.1845,0.1074999999999999,0.26325,0.1932499999999999,0.605,0.10325,0.3804999999999999,0.175,0.14475,0.0777499999999999,0.1619999999999999,0.1285,0.28625,0.1375,0.10375,0.3339999999999999,0.08925,0.1004999999999999,0.184,0.0519999999999999,0.15625,0.08825,0.0772499999999999,0.1312499999999999,0.1044999999999999,0.10825,0.1425,0.06075,0.0615,0.173,0.3545,0.06175,0.17925,0.0827499999999999,0.079,0.10625,0.0964999999999999,0.132,0.1385,0.39325,0.127,0.1054999999999999,0.1634999999999999,0.0715,0.0805,0.0949999999999999,0.07,0.0712499999999999,0.0757499999999999,0.05775,0.1069999999999999,0.0795,0.24275,0.083,0.0632499999999999,0.08675,0.073,0.0237499999999999,0.1345,0.11275,0.04275,0.10725,0.0775,0.0672499999999999,0.173,0.0655,0.03625,0.0685,0.0785,0.03625,0.2309999999999999,0.2584999999999999,0.04275,0.0765,0.0595,0.062,0.03625,0.0564999999999999,0.059,0.0662499999999999,0.03475,0.06125,0.146,0.04025,0.061,0.0625,0.05725,0.05525,0.0499999999999999,0.04475,0.0682499999999999,0.0685,0.05525,0.061,0.02975,0.03825,0.04375,0.0235,0.031,0.0125,0.03025,0.0584999999999999,0.03175,0.0414999999999999,0.04425,0.026,0.0262499999999999,0.0157499999999999,0.0439999999999999,0.0285
Castle Freak (1995),0.69425,0.44525,0.36975,0.8067500000000001,0.48675,0.5915,0.55725,0.38125,0.58725,0.399,0.426,0.247,0.399,0.3027499999999999,0.32375,0.424,0.3155,0.3415,0.3175,0.4882499999999999,0.4247499999999999,0.3165,0.3652499999999999,0.3077499999999999,0.33475,0.2239999999999999,0.27575,0.308,0.913,0.3595,0.1975,0.33675,0.1892499999999999,0.3804999999999999,0.3542499999999999,0.17075,0.18275,0.249,0.27975,0.1335,0.10875,0.2554999999999999,0.4409999999999999,0.2415,0.1977499999999999,0.0702499999999999,0.138,0.15475,0.08925,0.1465,0.3409999999999999,0.30525,0.12325,0.08825,0.09525,0.068,0.15075,0.14725,0.2115,0.17775,0.1935,0.17475,0.16375,0.1664999999999999,0.3325,0.0984999999999999,0.0665,0.06,0.1599999999999999,0.10575,0.05825,0.308,0.15,0.0429999999999999,0.1159999999999999,0.0569999999999999,0.2355,0.1024999999999999,0.156,0.17125,0.1149999999999999,0.12175,0.0835,0.3565,0.11675,0.0715,0.0504999999999999,0.086,0.05925,0.14625,0.0692499999999999,0.1215,0.09175,0.03625,0.1099999999999999,0.145,0.1185,0.25225,0.0499999999999999,0.0905,0.1064999999999999,0.05475,0.072,0.1395,0.12275,0.03925,0.06,0.0822499999999999,0.0439999999999999,0.0419999999999999,0.05625,0.0205,0.10675,0.0369999999999999,0.0559999999999999,0.1029999999999999,0.04875,0.09,0.0494999999999999,0.08675,0.0647499999999999,0.03025,0.03375,0.0632499999999999,0.0434999999999999,0.0272499999999999,0.066,0.0605,0.0584999999999999,0.0539999999999999,0.0272499999999999,0.07,0.0414999999999999,0.0324999999999999,0.1285,0.059,0.694,0.0419999999999999,0.0275,0.11475,0.2664999999999999,0.14975,0.04825,0.0374999999999999,0.026,0.05375,0.0232499999999999,0.0359999999999999,0.0349999999999999
Don Juan DeMarco (1995),0.7675000000000001,0.51525,0.94725,0.46825,0.26075,0.52425,0.46825,0.49,0.3455,0.522,0.538,0.4054999999999999,0.529,0.2897499999999999,0.51675,0.566,0.94725,0.3057499999999999,0.26275,0.21625,0.201,0.2155,0.3375,0.22225,0.3475,0.3229999999999999,0.64075,0.667,0.15375,0.1892499999999999,0.4575,0.62225,0.515,0.1405,0.2754999999999999,0.46825,0.21725,0.25925,0.304,0.3632499999999999,0.398,0.16175,0.17675,0.4317499999999999,0.21925,0.1967499999999999,0.3179999999999999,0.1589999999999999,0.09575,0.1485,0.4589999999999999,0.1892499999999999,0.18325,0.1104999999999999,0.0969999999999999,0.0825,0.3087499999999999,0.1922499999999999,0.1465,0.57225,0.09725,0.1255,0.086,0.0772499999999999,0.16675,0.27375,0.176,0.059,0.11525,0.11725,0.0549999999999999,0.06225,0.12425,0.09275,0.0944999999999999,0.06025,0.11475,0.131,0.46875,0.242,0.0712499999999999,0.27525,0.0715,0.181,0.0787499999999999,0.079,0.074,0.26825,0.072,0.137,0.0625,0.0434999999999999,0.21175,0.22525,0.0514999999999999,0.0667499999999999,0.03775,0.0807499999999999,0.0399999999999999,0.1094999999999999,0.08,0.05925,0.06,0.136,0.0524999999999999,0.09875,0.08675,0.0692499999999999,0.064,0.04625,0.0755,0.05225,0.0494999999999999,0.0732499999999999,0.0615,0.04175,0.05375,0.0539999999999999,0.0737499999999999,0.237,0.0314999999999999,0.03675,0.03025,0.04975,0.05575,0.0655,0.0519999999999999,0.09725,0.09,0.0474999999999999,0.0625,0.0389999999999999,0.05175,0.0439999999999999,0.0695,0.03025,0.0354999999999999,0.0514999999999999,0.0277499999999999,0.06075,0.04575,0.05725,0.2007499999999999,0.0267499999999999,0.0569999999999999,0.0584999999999999,0.0384999999999999,0.05025,0.0267499999999999
Destiny Turns on the Radio (1995),0.6835,0.49375,0.90875,0.3245,0.437,0.574,0.40175,0.4639999999999999,0.47275,0.422,0.393,0.3864999999999999,0.26625,0.38175,0.71025,0.3007499999999999,0.41625,0.2495,0.44925,0.37375,0.3864999999999999,0.37475,0.33025,0.44925,0.24425,0.2905,0.1262499999999999,0.41225,0.14375,0.2229999999999999,0.5785,0.7065,0.2279999999999999,0.17525,0.1589999999999999,0.17475,0.3175,0.364,0.33925,0.1684999999999999,0.1465,0.28125,0.4389999999999999,0.35,0.24825,0.132,0.1425,0.14625,0.11175,0.1385,0.082,0.52875,0.14925,0.1119999999999999,0.17325,0.10825,0.1669999999999999,0.17075,0.0885,0.14975,0.1937499999999999,0.1395,0.249,0.269,0.20575,0.22875,0.08625,0.0652499999999999,0.16125,0.1272499999999999,0.09025,0.139,0.08975,0.0672499999999999,0.1169999999999999,0.118,0.4905,0.16775,0.13,0.1257499999999999,0.12,0.2229999999999999,0.08,0.0677499999999999,0.1089999999999999,0.0935,0.0632499999999999,0.1004999999999999,0.15275,0.20375,0.0632499999999999,0.09875,0.0857499999999999,0.1215,0.061,0.127,0.06025,0.0939999999999999,0.0314999999999999,0.0494999999999999,0.15275,0.1215,0.06225,0.22325,0.0979999999999999,0.0857499999999999,0.05875,0.0687499999999999,0.09275,0.136,0.04475,0.0777499999999999,0.0479999999999999,0.09125,0.03975,0.04525,0.0855,0.072,0.084,0.0807499999999999,0.22925,0.0449999999999999,0.05025,0.0349999999999999,0.173,0.55075,0.0742499999999999,0.0439999999999999,0.128,0.1129999999999999,0.09275,0.2355,0.04425,0.03825,0.03975,0.0534999999999999,0.024,0.03825,0.0157499999999999,0.0635,0.03175,0.10075,0.09725,0.0712499999999999,0.0705,0.0449999999999999,0.0292499999999999,0.0324999999999999,0.0319999999999999
Gumby: The Movie (1995),0.8082499999999999,0.43,0.4795,0.45025,0.46475,0.434,0.25975,0.4795,0.414,0.29025,0.4327499999999999,0.2947499999999999,0.29025,0.25275,0.33875,0.15425,0.4625,0.3065,0.33025,0.25925,0.257,0.4795,0.29925,0.2339999999999999,0.21775,0.25025,0.249,0.32175,0.15825,0.57875,0.27,0.2925,0.1365,0.1895,0.16375,0.27875,0.197,0.1875,0.27525,0.4367499999999999,0.122,0.24475,0.2965,0.0989999999999999,0.382,0.0857499999999999,0.12175,0.57875,0.1069999999999999,0.17975,0.204,0.21875,0.17075,0.1725,0.132,0.08725,0.1069999999999999,0.15,0.1029999999999999,0.2155,0.1317499999999999,0.1629999999999999,0.10475,0.131,0.3005,0.124,0.06225,0.04675,0.0875,0.10225,0.072,0.22275,0.3612499999999999,0.1054999999999999,0.1265,0.0702499999999999,0.09825,0.1335,0.16725,0.0539999999999999,0.1104999999999999,0.088,0.10025,0.05125,0.08825,0.085,0.0772499999999999,0.1302499999999999,0.351,0.09,0.067,0.10375,0.0817499999999999,0.10875,0.076,0.079,0.03625,0.2314999999999999,0.03775,0.0399999999999999,0.1475,0.11875,0.0569999999999999,0.05125,0.0549999999999999,0.09175,0.0762499999999999,0.09375,0.0519999999999999,0.03825,0.0785,0.026,0.09325,0.0329999999999999,0.0949999999999999,0.03975,0.0574999999999999,0.083,0.082,0.0549999999999999,0.05825,0.04775,0.0574999999999999,0.17175,0.03275,0.0685,0.0747499999999999,0.0379999999999999,0.03725,0.0272499999999999,0.04275,0.0434999999999999,0.0642499999999999,0.04075,0.087,0.03925,0.04325,0.03875,0.0275,0.04825,0.0439999999999999,0.05425,0.077,0.0329999999999999,0.04475,0.05475,0.0344999999999999,0.03775,0.04025
The Glass Shield (1994),0.6345,0.38875,0.30625,0.4659999999999999,0.3472499999999999,0.48775,0.84175,0.4335,0.6325,0.84175,0.33825,0.84175,0.298,0.4087499999999999,0.3165,0.3415,0.2684999999999999,0.259,0.31875,0.4147499999999999,0.5945,0.22875,0.3399999999999999,0.373,0.3575,0.24025,0.1385,0.1455,0.173,0.1317499999999999,0.129,0.216,0.2415,0.18075,0.31925,0.1785,0.32125,0.25675,0.133,0.1129999999999999,0.137,0.1962499999999999,0.14325,0.1305,0.238,0.20875,0.251,0.1525,0.3725,0.16975,0.077,0.1659999999999999,0.1325,0.24575,0.0974999999999999,0.20575,0.09225,0.10575,0.0792499999999999,0.251,0.181,0.10825,0.16875,0.1225,0.09575,0.0732499999999999,0.0989999999999999,0.082,0.1134999999999999,0.0845,0.10375,0.0685,0.12375,0.11725,0.1119999999999999,0.5675,0.076,0.11925,0.09125,0.0459999999999999,0.0785,0.2007499999999999,0.05775,0.05175,0.09525,0.1134999999999999,0.138,0.05275,0.0637499999999999,0.0504999999999999,0.0672499999999999,0.261,0.068,0.05575,0.151,0.0479999999999999,0.11525,0.0712499999999999,0.289,0.23425,0.0632499999999999,0.0742499999999999,0.03675,0.1054999999999999,0.0949999999999999,0.1265,0.081,0.0667499999999999,0.05175,0.0717499999999999,0.1337499999999999,0.2514999999999999,0.0534999999999999,0.0677499999999999,0.1589999999999999,0.0369999999999999,0.061,0.08925,0.04225,0.0444999999999999,0.068,0.03475,0.0519999999999999,0.0795,0.0519999999999999,0.06025,0.0595,0.0394999999999999,0.023,0.2724999999999999,0.05275,0.03075,0.0314999999999999,0.0265,0.04675,0.0349999999999999,0.03275,0.04125,0.0845,0.023,0.0549999999999999,0.0222499999999999,0.03375,0.0197499999999999,0.0662499999999999,0.0207499999999999,0.03475,0.0215,0.073
Love Affair (1994),0.58525,0.4635,0.96525,0.388,0.35575,0.4227499999999999,0.3565,0.4782499999999999,0.45375,0.4425,0.45325,0.27025,0.351,0.60625,0.3682499999999999,0.25175,0.281,0.269,0.40475,0.218,0.3435,0.35275,0.32925,0.40475,0.2455,0.26,0.3854999999999999,0.388,0.258,0.23925,0.21725,0.1317499999999999,0.31025,0.1069999999999999,0.3435,0.256,0.1367499999999999,0.3435,0.22525,0.1845,0.39975,0.17275,0.1365,0.2012499999999999,0.1149999999999999,0.1084999999999999,0.2274999999999999,0.15275,0.178,0.1425,0.1377499999999999,0.1795,0.199,0.1044999999999999,0.136,0.1099999999999999,0.1235,0.1084999999999999,0.0682499999999999,0.15275,0.0817499999999999,0.083,0.0954999999999999,0.09025,0.078,0.0519999999999999,0.15675,0.0725,0.203,0.04675,0.2105,0.08975,0.0989999999999999,0.04425,0.089,0.1064999999999999,0.1669999999999999,0.1945,0.0479999999999999,0.14725,0.11675,0.18575,0.0479999999999999,0.133,0.0732499999999999,0.3345,0.09125,0.15625,0.118,0.33525,0.08875,0.0389999999999999,0.31225,0.1765,0.065,0.1205,0.076,0.1225,0.0265,0.0695,0.19,0.085,0.863,0.1634999999999999,0.0672499999999999,0.0732499999999999,0.141,0.08975,0.10925,0.10075,0.04875,0.0645,0.0807499999999999,0.06175,0.03225,0.08875,0.0292499999999999,0.0554999999999999,0.14525,0.1735,0.0464999999999999,0.1089999999999999,0.05325,0.03875,0.0569999999999999,0.06025,0.0815,0.0242499999999999,0.0735,0.0399999999999999,0.0847499999999999,0.1124999999999999,0.0885,0.0439999999999999,0.0277499999999999,0.04025,0.017,0.0519999999999999,0.026,0.1624999999999999,0.071,0.0755,0.0444999999999999,0.05025,0.0324999999999999,0.06,0.0359999999999999,0.0379999999999999,0.0167499999999999
Beyond Bedlam (1993),0.7575000000000001,0.45725,0.45675,0.7745,0.712,0.7745,0.69275,0.4317499999999999,0.69275,0.28825,0.38175,0.69475,0.28825,0.28925,0.3369999999999999,0.17375,0.3545,0.27925,0.6235,0.3572499999999999,0.311,0.299,0.359,0.21675,0.2209999999999999,0.4327499999999999,0.2194999999999999,0.3712499999999999,0.40025,0.41425,0.1317499999999999,0.247,0.2294999999999999,0.1907499999999999,0.1659999999999999,0.18475,0.22025,0.489,0.2002499999999999,0.2027499999999999,0.05325,0.16875,0.2845,0.10575,0.188,0.138,0.10825,0.1937499999999999,0.0939999999999999,0.137,0.50725,0.3385,0.0905,0.132,0.3185,0.0745,0.2204999999999999,0.2145,0.09275,0.26,0.179,0.40175,0.0792499999999999,0.11225,0.23475,0.1282499999999999,0.0832499999999999,0.1355,0.1149999999999999,0.1397499999999999,0.073,0.14375,0.1134999999999999,0.0177499999999999,0.1315,0.33375,0.11175,0.15475,0.8775,0.03675,0.11725,0.082,0.53825,0.04125,0.09725,0.0702499999999999,0.05025,0.18,0.0722499999999999,0.0677499999999999,0.0569999999999999,0.089,0.0707499999999999,0.03125,0.0429999999999999,0.0389999999999999,0.03925,0.04925,0.0584999999999999,0.0782499999999999,0.088,0.0735,0.1475,0.1402499999999999,0.11125,0.05425,0.0954999999999999,0.0499999999999999,0.0514999999999999,0.1385,0.069,0.04975,0.05025,0.0225,0.0339999999999999,0.025,0.04975,0.09425,0.0805,0.04075,0.04925,0.0329999999999999,0.0217499999999999,0.0237499999999999,0.2334999999999999,0.023,0.066,0.15775,0.0275,0.09525,0.09325,0.0125,0.028,0.0085,0.0459999999999999,0.029,0.0135,0.0175,0.014,0.0105,0.03725,0.17075,0.05175,0.0277499999999999,0.0489999999999999,0.0077499999999999,0.0062499999999999,0.0364999999999999,0.0187499999999999
Nina Takes a Lover (1994),0.68775,0.4722499999999999,0.4872499999999999,0.43825,0.25775,0.43825,0.4409999999999999,0.436,0.46575,0.38675,0.4499999999999999,0.38475,0.36475,0.274,0.4955,0.54225,0.32775,0.32125,0.24025,0.49975,0.622,0.21275,0.3125,0.26925,0.3107499999999999,0.38,0.1689999999999999,0.27525,0.1825,0.20475,0.2145,0.265,0.22775,0.216,0.17225,0.1905,0.265,0.3754999999999999,0.27,0.1664999999999999,0.1252499999999999,0.2294999999999999,0.1604999999999999,0.39325,0.1599999999999999,0.11975,0.2269999999999999,0.1892499999999999,0.16225,0.28525,0.1445,0.237,0.25,0.092,0.1425,0.1014999999999999,0.27225,0.1604999999999999,0.11825,0.1357499999999999,0.1024999999999999,0.0722499999999999,0.0752499999999999,0.10875,0.0822499999999999,0.12425,0.2764999999999999,0.0737499999999999,0.2304999999999999,0.1694999999999999,0.0845,0.10775,0.078,0.16325,0.12325,0.20975,0.15475,0.139,0.0865,0.5415,0.206,0.08625,0.128,0.1287499999999999,0.10125,0.09075,0.0989999999999999,0.1262499999999999,0.088,0.0692499999999999,0.09475,0.0667499999999999,0.0745,0.1875,0.0499999999999999,0.0665,0.0752499999999999,0.1059999999999999,0.60575,0.1505,0.088,0.12,0.0454999999999999,0.11525,0.12,0.0722499999999999,0.08825,0.08725,0.0865,0.10425,0.0652499999999999,0.0424999999999999,0.0895,0.09725,0.0529999999999999,0.10125,0.133,0.14725,0.0479999999999999,0.05375,0.0707499999999999,0.0524999999999999,0.03325,0.05725,0.0687499999999999,0.05175,0.05525,0.04525,0.05675,0.03575,0.54775,0.04375,0.0314999999999999,0.03375,0.06025,0.077,0.1287499999999999,0.06025,0.0642499999999999,0.03225,0.0479999999999999,0.0235,0.05875,0.04025,0.0334999999999999,0.0257499999999999,0.03925,0.0464999999999999,0.03675
