movieId,good,teen movie,very funny,original,predictable,family,catastrophe,melancholic,mentor,women,chase,fun movie,divorce,light,computer animation,stereotypes,dialogue,runaway,culture clash,vengeance,first contact,life philosophy,fantasy world,drama,weird,greed,sexy,adaptation,unlikely friendships,betrayal,transformation,fight scenes,shopping,dysfunctional family,farce,not funny,quirky,writers,pornography,creativity,new york city,drinking,single father,surveillance,internet,hotel,fashion,interracial romance,childhood,life & death,hospital,new jersey,absurd,sacrifice,nudity (full frontal - brief),queer,independent film,weapons,death,doctors,simple,prejudice,multiple storylines,underrated,nudity (rear),california,irish accent,alter ego,pulp,notable nudity,classic car,adoption,san francisco,period piece,remake,british,foul language,too long,small town,wine,islam,workplace,alternate history,island,unlikeable characters,memory,bollywood,lawyer,mad scientist,road movie,dreams,hip hop,camp,no plot,indians,blindness,ghosts/afterlife,survival,awesome soundtrack,father daughter relationship,80s,good music,stand-up comedy,ensemble cast,film noir,wartime,immortality,los angeles,too short,cancer,brothers,race,kick-butt women,atheism,radio,time,prison,stoner movie,addiction,reality tv,buddy movie,1930s,robert downey jr,god,tokyo,nudity (topless - brief),kidnapping,russian,homeless,french,wilderness,censorship,directorial debut,prostitution,australia,made for tv,texas,trilogy,oil,potential oscar nom,goth,finnish,best of 2005,snakes,hunting,desert,rebellion,graphic novel,documentary
Only You (1994),0.974,0.485,0.2269999999999999,0.737,0.45925,0.52725,0.4495,0.406,0.45375,0.39375,0.6565,0.31425,0.34325,0.5225,0.52725,0.272,0.253,0.3045,0.737,0.377,0.272,0.375,0.2957499999999999,0.26,0.3465,0.374,0.2614999999999999,0.23925,0.2135,0.37975,0.277,0.212,0.21475,0.10575,0.08825,0.32825,0.212,0.1159999999999999,0.1579999999999999,0.1555,0.0737499999999999,0.1195,0.05625,0.1317499999999999,0.2194999999999999,0.57825,0.0647499999999999,0.257,0.23725,0.1925,0.2244999999999999,0.092,0.126,0.187,0.18625,0.1154999999999999,0.1124999999999999,0.1235,0.194,0.156,0.129,0.09475,0.16075,0.1887499999999999,0.129,0.1312499999999999,0.1912499999999999,0.11825,0.11525,0.10175,0.1725,0.05625,0.12025,0.14425,0.0569999999999999,0.0652499999999999,0.03525,0.12175,0.11275,0.22975,0.0735,0.05125,0.10325,0.1255,0.04275,0.193,0.083,0.0504999999999999,0.1084999999999999,0.20425,0.2259999999999999,0.0574999999999999,0.0655,0.14375,0.1054999999999999,0.17625,0.14625,0.087,0.072,0.0285,0.05725,0.0509999999999999,0.0817499999999999,0.03725,0.11725,0.10775,0.059,0.03025,0.04925,0.04475,0.0667499999999999,0.063,0.0685,0.0765,0.08675,0.16725,0.0745,0.05425,0.0732499999999999,0.03975,0.0354999999999999,0.0524999999999999,0.958,0.04525,0.05625,0.0895,0.06175,0.05525,0.05175,0.0364999999999999,0.0652499999999999,0.03375,0.0534999999999999,0.073,0.0384999999999999,0.0384999999999999,0.04775,0.0414999999999999,0.03975,0.03575,0.03425,0.029,0.0257499999999999,0.03025,0.1915,0.088,0.019,0.03325,0.0215
While You Were Sleeping (1995),0.96025,0.96675,0.4347499999999999,0.68425,0.61775,0.8362499999999999,0.58625,0.61975,0.524,0.2837499999999999,0.686,0.63175,0.33075,0.6745,0.8027500000000001,0.297,0.288,0.3914999999999999,0.4525,0.3754999999999999,0.48575,0.33975,0.26675,0.4722499999999999,0.5495,0.2815,0.1505,0.20325,0.7909999999999999,0.282,0.2465,0.4665,0.3924999999999999,0.43325,0.17425,0.2804999999999999,0.3205,0.1725,0.1377499999999999,0.2135,0.085,0.11625,0.3615,0.235,0.3465,0.2955,0.14,0.26725,0.27525,0.204,0.67875,0.11075,0.20375,0.276,0.15025,0.11375,0.204,0.14625,0.21175,0.37175,0.2754999999999999,0.20425,0.1265,0.182,0.0524999999999999,0.0949999999999999,0.25625,0.0989999999999999,0.2435,0.0645,0.1375,0.21575,0.1589999999999999,0.23475,0.0489999999999999,0.1287499999999999,0.0762499999999999,0.14875,0.1054999999999999,0.08725,0.0715,0.0695,0.18525,0.121,0.0324999999999999,0.1252499999999999,0.0925,0.0772499999999999,0.0949999999999999,0.05875,0.18575,0.0635,0.0625,0.15125,0.1255,0.1375,0.176,0.1014999999999999,0.09725,0.05075,0.0434999999999999,0.09725,0.07,0.04225,0.0775,0.09125,0.063,0.0267499999999999,0.06,0.1079999999999999,0.13,0.067,0.05575,0.09575,0.2085,0.1835,0.0745,0.05575,0.05375,0.0692499999999999,0.0334999999999999,0.10975,0.15075,0.0247499999999999,0.04175,0.05675,0.03325,0.0489999999999999,0.03825,0.03925,0.04825,0.04375,0.0489999999999999,0.0524999999999999,0.04025,0.0707499999999999,0.04875,0.03325,0.05625,0.02975,0.03675,0.0197499999999999,0.0175,0.0369999999999999,0.04775,0.03875,0.0212499999999999,0.0147499999999999,0.0195
Speechless (1994),0.9505,0.4765,0.7955000000000001,0.65875,0.6095,0.68475,0.497,0.38775,0.59225,0.306,0.604,0.407,0.23025,0.7842499999999999,0.68475,0.16625,0.46575,0.3047499999999999,0.421,0.421,0.3475,0.23125,0.3285,0.421,0.26325,0.519,0.2475,0.2475,0.217,0.519,0.24775,0.2754999999999999,0.21725,0.1395,0.37475,0.296,0.2945,0.663,0.1932499999999999,0.23325,0.0767499999999999,0.10725,0.08625,0.46575,0.40375,0.38425,0.0479999999999999,0.135,0.1795,0.1892499999999999,0.1315,0.08825,0.25,0.2355,0.2075,0.133,0.12225,0.14425,0.2012499999999999,0.15025,0.1975,0.1084999999999999,0.11475,0.18625,0.18075,0.10175,0.22375,0.137,0.1785,0.077,0.503,0.059,0.12125,0.14475,0.05525,0.083,0.0645,0.12225,0.0812499999999999,0.05075,0.9065,0.0747499999999999,0.262,0.149,0.03525,0.2007499999999999,0.11625,0.11125,0.10625,0.0559999999999999,0.05725,0.067,0.1915,0.151,0.1205,0.11975,0.1325,0.11025,0.09425,0.0369999999999999,0.0737499999999999,0.065,0.1094999999999999,0.072,0.0935,0.10225,0.09325,0.03775,0.1312499999999999,0.0444999999999999,0.0635,0.06025,0.0615,0.1069999999999999,0.11925,0.2339999999999999,0.0835,0.0717499999999999,0.0584999999999999,0.0404999999999999,0.0295,0.059,0.074,0.0364999999999999,0.0364999999999999,0.1245,0.0642499999999999,0.11825,0.03725,0.03625,0.0595,0.0792499999999999,0.0815,0.0424999999999999,0.0267499999999999,0.0579999999999999,0.04225,0.0509999999999999,0.0632499999999999,0.031,0.05025,0.03075,0.0185,0.03225,0.0409999999999999,0.072,0.0509999999999999,0.0227499999999999,0.0157499999999999
For Love or Money (1993),0.8334999999999999,0.2415,0.62275,0.614,0.411,0.45825,0.4805,0.345,0.4505,0.184,0.5365,0.74225,0.33375,0.394,0.45825,0.11275,0.274,0.3305,0.34775,0.3592499999999999,0.3552499999999999,0.49075,0.26225,0.34775,0.3804999999999999,0.34775,0.3984999999999999,0.16275,0.11875,0.31825,0.21675,0.2329999999999999,0.53425,0.155,0.17825,0.28025,0.21475,0.1659999999999999,0.3175,0.2445,0.1029999999999999,0.128,0.09475,0.22075,0.2194999999999999,0.9895,0.23875,0.2554999999999999,0.1415,0.2145,0.17775,0.51425,0.15975,0.16475,0.1579999999999999,0.1245,0.1059999999999999,0.12325,0.1952499999999999,0.1972499999999999,0.08675,0.0885,0.141,0.1955,0.1347499999999999,0.20575,0.27125,0.146,0.1584999999999999,0.203,0.1895,0.0675,0.14,0.1515,0.04125,0.0627499999999999,0.04475,0.13,0.1619999999999999,0.10825,0.0845,0.09,0.15275,0.24325,0.1485,0.212,0.0564999999999999,0.1525,0.0632499999999999,0.11825,0.80325,0.0984999999999999,0.06025,0.062,0.0732499999999999,0.0865,0.1267499999999999,0.10975,0.04675,0.0534999999999999,0.11825,0.05575,0.12025,0.0564999999999999,0.0999999999999999,0.09125,0.05125,0.11175,0.04825,0.0484999999999999,0.0667499999999999,0.09425,0.0785,0.0514999999999999,0.0822499999999999,0.21,0.072,0.0735,0.074,0.0554999999999999,0.05775,0.0852499999999999,0.0687499999999999,0.0192499999999999,0.03475,0.173,0.0632499999999999,0.076,0.0509999999999999,0.0484999999999999,0.08625,0.09625,0.0822499999999999,0.11975,0.242,0.04675,0.0825,0.03075,0.10425,0.0494999999999999,0.0185,0.029,0.0285,0.0267499999999999,0.05625,0.04725,0.0175,0.014,0.023
Mr. Wonderful (1993),0.58325,0.1855,0.269,0.6645,0.61025,0.4,0.43875,0.75325,0.53875,0.573,0.368,0.3299999999999999,0.606,0.4655,0.4,0.21625,0.3725,0.3375,0.26775,0.425,0.253,0.38275,0.3175,0.36375,0.26775,0.3359999999999999,0.431,0.32975,0.4882499999999999,0.33075,0.17825,0.2055,0.1725,0.128,0.0999999999999999,0.3365,0.2935,0.1912499999999999,0.2704999999999999,0.1659999999999999,0.1619999999999999,0.1957499999999999,0.0504999999999999,0.195,0.1684999999999999,0.1335,0.1347499999999999,0.291,0.18075,0.2784999999999999,0.15725,0.1795,0.14625,0.127,0.2875,0.16525,0.2259999999999999,0.1895,0.145,0.15675,0.15275,0.1569999999999999,0.2274999999999999,0.09975,0.17925,0.1495,0.2385,0.11625,0.22775,0.10575,0.2345,0.0632499999999999,0.0712499999999999,0.1345,0.073,0.0745,0.05625,0.17125,0.09275,0.126,0.1014999999999999,0.1659999999999999,0.147,0.1149999999999999,0.05525,0.15425,0.1367499999999999,0.08875,0.1079999999999999,0.1124999999999999,0.23375,0.0722499999999999,0.0727499999999999,0.135,0.08925,0.10175,0.0339999999999999,0.09225,0.0954999999999999,0.064,0.15725,0.0747499999999999,0.0737499999999999,0.1292499999999999,0.11825,0.0807499999999999,0.0792499999999999,0.0954999999999999,0.0812499999999999,0.0697499999999999,0.0732499999999999,0.0787499999999999,0.093,0.0722499999999999,0.05225,0.0275,0.1134999999999999,0.08825,0.0767499999999999,0.09175,0.05425,0.065,0.0792499999999999,0.04325,0.1302499999999999,0.0637499999999999,0.08925,0.05075,0.0379999999999999,0.0339999999999999,0.0667499999999999,0.0444999999999999,0.09225,0.0529999999999999,0.0255,0.0685,0.05775,0.04775,0.0374999999999999,0.0324999999999999,0.03325,0.0424999999999999,0.0305,0.05325,0.0915,0.04275,0.031,0.04125,0.0257499999999999
Son in Law (1993),0.44175,0.54125,0.8485,0.71375,0.6145,0.74,0.4902499999999999,0.24975,0.57225,0.37675,0.4297499999999999,0.44175,0.174,0.4137499999999999,0.25225,0.4155,0.3225,0.493,0.5975,0.3804999999999999,0.39675,0.3442499999999999,0.2804999999999999,0.25875,0.31925,0.25875,0.25175,0.255,0.30125,0.3245,0.202,0.25575,0.15925,0.419,0.4137499999999999,0.2704999999999999,0.25475,0.1455,0.2135,0.18625,0.088,0.1485,0.1952499999999999,0.3245,0.2867499999999999,0.0832499999999999,0.1149999999999999,0.15925,0.216,0.16725,0.1895,0.2274999999999999,0.2299999999999999,0.2095,0.18475,0.1402499999999999,0.2299999999999999,0.1987499999999999,0.18025,0.1634999999999999,0.1619999999999999,0.129,0.1885,0.1624999999999999,0.0705,0.73325,0.15575,0.147,0.155,0.0989999999999999,0.1892499999999999,0.28625,0.12325,0.0984999999999999,0.071,0.05025,0.1164999999999999,0.1555,0.32575,0.0414999999999999,0.1997499999999999,0.0857499999999999,0.1545,0.1535,0.0384999999999999,0.1034999999999999,0.0865,0.0637499999999999,0.15625,0.249,0.1505,0.1337499999999999,0.1307499999999999,0.0595,0.074,0.06175,0.0805,0.0825,0.0802499999999999,0.0672499999999999,0.10025,0.0722499999999999,0.11275,0.07,0.0925,0.071,0.068,0.39125,0.1134999999999999,0.0499999999999999,0.09,0.0687499999999999,0.0564999999999999,0.06075,0.09,0.0935,0.0815,0.179,0.0632499999999999,0.04575,0.0439999999999999,0.04975,0.0642499999999999,0.068,0.0805,0.084,0.0499999999999999,0.04875,0.0494999999999999,0.029,0.04475,0.0677499999999999,0.084,0.0637499999999999,0.0529999999999999,0.03725,0.0837499999999999,0.03325,0.066,0.03425,0.0257499999999999,0.0252499999999999,0.019,0.0419999999999999,0.0262499999999999,0.0384999999999999,0.0389999999999999,0.0185,0.023
Pretty Woman (1990),0.982,0.98075,0.5765,0.8394999999999999,0.597,0.59675,0.65075,0.72875,0.62675,0.74925,0.55725,0.6675,0.394,0.5755,0.56125,0.4479999999999999,0.3065,0.63925,0.481,0.63925,0.521,0.4579999999999999,0.6095,0.696,0.63925,0.645,0.50525,0.23225,0.6275,0.39325,0.4599999999999999,0.543,0.8945000000000001,0.0747499999999999,0.10525,0.2987499999999999,0.123,0.147,0.216,0.25775,0.1327499999999999,0.21025,0.25825,0.1604999999999999,0.3185,0.74375,0.23925,0.43325,0.47175,0.29525,0.23575,0.1332499999999999,0.174,0.51,0.2907499999999999,0.14725,0.29525,0.1579999999999999,0.2835,0.21075,0.35475,0.40175,0.083,0.1689999999999999,0.0847499999999999,0.23825,0.16725,0.1365,0.122,0.10175,0.18325,0.05375,0.643,0.2835,0.1024999999999999,0.0885,0.09275,0.11775,0.0827499999999999,0.11125,0.1735,0.07,0.26725,0.14375,0.0489999999999999,0.09125,0.1372499999999999,0.302,0.1347499999999999,0.11375,0.4515,0.075,0.1302499999999999,0.0762499999999999,0.146,0.1644999999999999,0.40175,0.183,0.1332499999999999,0.04875,0.269,0.1985,0.077,0.03125,0.08625,0.0775,0.1164999999999999,0.70675,0.11525,0.1347499999999999,0.0797499999999999,0.11775,0.0735,0.14,0.15175,0.2175,0.0757499999999999,0.0707499999999999,0.16925,0.0632499999999999,0.065,0.10725,0.0484999999999999,0.04425,0.0675,0.0969999999999999,0.04175,0.0559999999999999,0.1059999999999999,0.0489999999999999,0.0504999999999999,0.209,0.05375,0.8952500000000001,0.0409999999999999,0.04175,0.03825,0.05325,0.05975,0.0409999999999999,0.0275,0.0165,0.0314999999999999,0.0989999999999999,0.04925,0.0682499999999999,0.0282499999999999,0.0125,0.0247499999999999
"Bye Bye, Love (1995)",0.639,0.284,0.64925,0.698,0.54375,0.70375,0.4559999999999999,0.586,0.55425,0.2997499999999999,0.44625,0.3532499999999999,0.94075,0.27,0.70375,0.25375,0.33275,0.374,0.302,0.5055,0.27275,0.4215,0.355,0.5515,0.374,0.3784999999999999,0.1074999999999999,0.29325,0.5515,0.2584999999999999,0.25775,0.293,0.09925,0.9365,0.2189999999999999,0.26975,0.205,0.14,0.214,0.2224999999999999,0.1382499999999999,0.1845,0.8905000000000001,0.1277499999999999,0.1927499999999999,0.1327499999999999,0.0875,0.172,0.70375,0.311,0.199,0.15625,0.209,0.2644999999999999,0.2319999999999999,0.16125,0.311,0.20625,0.2907499999999999,0.14675,0.15125,0.15,0.32375,0.2385,0.17475,0.29725,0.1405,0.26775,0.183,0.1415,0.28125,0.30325,0.0797499999999999,0.138,0.11275,0.08725,0.1164999999999999,0.0732499999999999,0.126,0.0605,0.09375,0.08875,0.154,0.10475,0.0677499999999999,0.15025,0.077,0.064,0.0832499999999999,0.16175,0.0812499999999999,0.0832499999999999,0.12275,0.1252499999999999,0.0837499999999999,0.1315,0.09725,0.0812499999999999,0.1995,0.0627499999999999,0.089,0.276,0.1029999999999999,0.3535,0.1014999999999999,0.08925,0.0675,0.05575,0.0429999999999999,0.092,0.1342499999999999,0.0657499999999999,0.0755,0.0855,0.42425,0.0569999999999999,0.08625,0.17475,0.0762499999999999,0.10725,0.1709999999999999,0.0695,0.0817499999999999,0.04425,0.0554999999999999,0.14275,0.05875,0.0549999999999999,0.092,0.04575,0.0647499999999999,0.05975,0.089,0.03925,0.0195,0.0667499999999999,0.0464999999999999,0.06075,0.0237499999999999,0.0635,0.04325,0.0137499999999999,0.0295,0.0339999999999999,0.0484999999999999,0.0605,0.0324999999999999,0.0275,0.0177499999999999
One Fine Day (1996),0.83575,0.4772499999999999,0.51125,0.608,0.6015,0.796,0.602,0.4892499999999999,0.54,0.3475,0.59075,0.66075,0.76,0.563,0.796,0.33025,0.49475,0.30525,0.2714999999999999,0.3732499999999999,0.3,0.4425,0.26025,0.2017499999999999,0.32975,0.3159999999999999,0.27275,0.243,0.1995,0.3159999999999999,0.36375,0.2254999999999999,0.27575,0.31225,0.1332499999999999,0.2624999999999999,0.2015,0.17675,0.15175,0.3315,0.524,0.10375,0.99475,0.21525,0.294,0.2105,0.1564999999999999,0.1129999999999999,0.5535,0.1689999999999999,0.18,0.14775,0.1139999999999999,0.3185,0.238,0.1164999999999999,0.1689999999999999,0.16175,0.1302499999999999,0.17225,0.249,0.0875,0.09575,0.24625,0.129,0.1405,0.2274999999999999,0.17125,0.33475,0.05325,0.1805,0.10725,0.1277499999999999,0.11975,0.0707499999999999,0.0747499999999999,0.0777499999999999,0.10825,0.1114999999999999,0.0795,0.0835,0.11325,0.1277499999999999,0.11675,0.0569999999999999,0.10325,0.0705,0.0632499999999999,0.1335,0.074,0.144,0.0837499999999999,0.0969999999999999,0.1079999999999999,0.06125,0.0825,0.1049999999999999,0.1049999999999999,0.0895,0.0449999999999999,0.06025,0.0895,0.0772499999999999,0.03775,0.1725,0.0595,0.0657499999999999,0.04975,0.0772499999999999,0.05375,0.0745,0.0702499999999999,0.0675,0.0727499999999999,0.1024999999999999,0.1377499999999999,0.0707499999999999,0.05525,0.06025,0.0399999999999999,0.0305,0.04475,0.0534999999999999,0.0287499999999999,0.0454999999999999,0.076,0.0615,0.05425,0.076,0.0439999999999999,0.05775,0.05125,0.0544999999999999,0.0434999999999999,0.0292499999999999,0.0524999999999999,0.0504999999999999,0.04275,0.04075,0.05675,0.03325,0.0272499999999999,0.021,0.03725,0.0469999999999999,0.03675,0.0227499999999999,0.0215,0.021
Mrs. Winterbourne (1996),0.80725,0.686,0.4147499999999999,0.67725,0.59225,0.8694999999999999,0.52725,0.26,0.52975,0.682,0.62625,0.386,0.32525,0.46775,0.46025,0.3864999999999999,0.293,0.278,0.3097499999999999,0.3914999999999999,0.3725,0.3165,0.27625,0.3117499999999999,0.3612499999999999,0.281,0.30325,0.3665,0.6295,0.28425,0.27225,0.27375,0.18425,0.30225,0.28,0.3097499999999999,0.42325,0.282,0.2075,0.143,0.15875,0.11875,0.2997499999999999,0.22275,0.28925,0.151,0.082,0.3725,0.15,0.1895,0.45775,0.45675,0.2075,0.2485,0.2145,0.1372499999999999,0.175,0.15,0.3145,0.21525,0.2194999999999999,0.1245,0.10875,0.2175,0.20825,0.1054999999999999,0.14525,0.16075,0.149,0.1297499999999999,0.16775,0.2654999999999999,0.128,0.1287499999999999,0.209,0.0737499999999999,0.0379999999999999,0.126,0.077,0.24875,0.1257499999999999,0.0642499999999999,0.15075,0.1574999999999999,0.0499999999999999,0.12225,0.087,0.1335,0.14175,0.0777499999999999,0.09025,0.1074999999999999,0.1365,0.20725,0.11025,0.17925,0.0745,0.09725,0.069,0.077,0.077,0.0712499999999999,0.0822499999999999,0.05175,0.08925,0.0767499999999999,0.0732499999999999,0.03875,0.09575,0.077,0.3007499999999999,0.0895,0.0994999999999999,0.0777499999999999,0.10325,0.10675,0.0802499999999999,0.066,0.0615,0.082,0.0227499999999999,0.1054999999999999,0.0895,0.05825,0.05525,0.0817499999999999,0.0905,0.08625,0.56375,0.04225,0.0579999999999999,0.06175,0.0429999999999999,0.04175,0.0384999999999999,0.05825,0.0359999999999999,0.0369999999999999,0.04575,0.0379999999999999,0.0444999999999999,0.0319999999999999,0.0235,0.0479999999999999,0.0822499999999999,0.0389999999999999,0.0215,0.0232499999999999,0.025
"Truth About Cats & Dogs, The (1996)",0.8314999999999999,0.893,0.5295,0.71525,0.5295,0.74025,0.5135,0.7602500000000001,0.4659999999999999,0.77125,0.636,0.5235,0.20925,0.51675,0.74025,0.4615,0.4982499999999999,0.44725,0.34875,0.3419999999999999,0.26775,0.3045,0.24625,0.432,0.51675,0.432,0.6275,0.3515,0.6215,0.28425,0.285,0.22275,0.1915,0.122,0.3215,0.27225,0.32325,0.2495,0.27,0.1985,0.09675,0.1714999999999999,0.0792499999999999,0.205,0.1877499999999999,0.177,0.3525,0.3642499999999999,0.16675,0.207,0.20375,0.344,0.28225,0.2229999999999999,0.3115,0.26375,0.1535,0.16975,0.23875,0.2209999999999999,0.1109999999999999,0.2229999999999999,0.11925,0.23125,0.1079999999999999,0.2734999999999999,0.15475,0.237,0.125,0.16075,0.1609999999999999,0.0632499999999999,0.1367499999999999,0.2055,0.0705,0.31275,0.1044999999999999,0.072,0.11575,0.0595,0.1937499999999999,0.0895,0.14575,0.14875,0.05725,0.1134999999999999,0.1599999999999999,0.12275,0.218,0.086,0.0767499999999999,0.0637499999999999,0.14875,0.18575,0.091,0.176,0.11725,0.0974999999999999,0.0855,0.05475,0.0667499999999999,0.085,0.0737499999999999,0.0369999999999999,0.087,0.11675,0.0672499999999999,0.11675,0.0865,0.0752499999999999,0.0707499999999999,0.083,0.0792499999999999,0.121,0.774,0.081,0.088,0.0767499999999999,0.07,0.16475,0.1262499999999999,0.06075,0.0969999999999999,0.0374999999999999,0.04675,0.128,0.0459999999999999,0.10475,0.05025,0.03475,0.1235,0.17475,0.08825,0.0354999999999999,0.0534999999999999,0.0747499999999999,0.0479999999999999,0.0287499999999999,0.0434999999999999,0.0519999999999999,0.04325,0.0225,0.0212499999999999,0.0807499999999999,0.0667499999999999,0.05275,0.0222499999999999,0.0222499999999999,0.0285
"First Wives Club, The (1996)",0.55825,0.823,0.75275,0.76,0.53475,0.4285,0.4825,0.56825,0.53025,0.995,0.6285,0.66675,0.92325,0.6175,0.3442499999999999,0.62875,0.3685,0.46725,0.359,0.76,0.286,0.4307499999999999,0.28825,0.359,0.25975,0.40475,0.40725,0.74275,0.51775,0.54275,0.3415,0.26625,0.27575,0.2145,0.4565,0.2455,0.1972499999999999,0.23925,0.249,0.25875,0.1955,0.495,0.1957499999999999,0.1604999999999999,0.239,0.1725,0.2764999999999999,0.2329999999999999,0.25925,0.17825,0.193,0.1277499999999999,0.14325,0.25375,0.21775,0.278,0.1735,0.1659999999999999,0.3535,0.18225,0.10775,0.153,0.1594999999999999,0.1892499999999999,0.17925,0.14675,0.09875,0.27375,0.172,0.09875,0.2105,0.11675,0.15875,0.1267499999999999,0.08625,0.1435,0.1785,0.079,0.10375,0.16175,0.131,0.28125,0.1415,0.16625,0.0642499999999999,0.1292499999999999,0.0697499999999999,0.1009999999999999,0.1312499999999999,0.0994999999999999,0.087,0.0915,0.1312499999999999,0.0944999999999999,0.09,0.0767499999999999,0.1475,0.0954999999999999,0.0785,0.0964999999999999,0.091,0.0795,0.089,0.0595,0.0915,0.088,0.0702499999999999,0.0464999999999999,0.0667499999999999,0.0722499999999999,0.06025,0.0625,0.10525,0.09175,0.09675,0.0339999999999999,0.0832499999999999,0.064,0.0584999999999999,0.0409999999999999,0.03175,0.16225,0.0424999999999999,0.03875,0.0722499999999999,0.1099999999999999,0.10075,0.0354999999999999,0.04575,0.03125,0.0615,0.0855,0.0615,0.1104999999999999,0.0329999999999999,0.04575,0.04175,0.0354999999999999,0.05775,0.04225,0.061,0.0285,0.0242499999999999,0.0389999999999999,0.0752499999999999,0.05575,0.0389999999999999,0.03125,0.0282499999999999
Father of the Bride (1950),0.72275,0.71775,0.86825,0.668,0.37875,0.82575,0.551,0.4965,0.4367499999999999,0.483,0.4207499999999999,0.66075,0.92825,0.7365,0.20525,0.3115,0.36,0.7365,0.71275,0.63475,0.2957499999999999,0.3239999999999999,0.27675,0.71275,0.7365,0.71275,0.305,0.33075,0.3305,0.3115,0.44825,0.373,0.413,0.60575,0.43225,0.2514999999999999,0.15025,0.15625,0.14,0.4085,0.09225,0.23225,0.4902499999999999,0.20575,0.182,0.189,0.22925,0.366,0.34075,0.12325,0.149,0.1099999999999999,0.1402499999999999,0.2269999999999999,0.27025,0.15125,0.27025,0.175,0.1659999999999999,0.205,0.2995,0.36675,0.11925,0.1515,0.09825,0.2155,0.11275,0.18525,0.1262499999999999,0.15375,0.1307499999999999,0.18125,0.1415,0.3635,0.50625,0.1589999999999999,0.05475,0.0815,0.1257499999999999,0.2065,0.21475,0.1009999999999999,0.1992499999999999,0.1435,0.04625,0.0687499999999999,0.12125,0.38975,0.1927499999999999,0.092,0.2234999999999999,0.04325,0.071,0.0692499999999999,0.15475,0.10975,0.133,0.1355,0.1114999999999999,0.97225,0.1054999999999999,0.1185,0.0845,0.05375,0.28725,0.0835,0.1325,0.0354999999999999,0.04475,0.0677499999999999,0.3175,0.0974999999999999,0.11675,0.0504999999999999,0.0735,0.0484999999999999,0.076,0.0807499999999999,0.0554999999999999,0.05125,0.0454999999999999,0.1689999999999999,0.04025,0.04925,0.1704999999999999,0.0647499999999999,0.087,0.03325,0.03075,0.0655,0.05425,0.10775,0.0539999999999999,0.05725,0.0429999999999999,0.0647499999999999,0.065,0.05525,0.04675,0.0257499999999999,0.0227499999999999,0.0177499999999999,0.05275,0.09825,0.0687499999999999,0.0715,0.0702499999999999,0.0195,0.0339999999999999
"Associate, The (1996)",0.59625,0.59925,0.4925,0.61525,0.43125,0.294,0.557,0.249,0.5345,0.8180000000000001,0.4882499999999999,0.687,0.2365,0.27725,0.294,0.40825,0.25875,0.34075,0.2835,0.399,0.3894999999999999,0.3289999999999999,0.30525,0.312,0.249,0.3615,0.43525,0.3067499999999999,0.1555,0.2345,0.356,0.2264999999999999,0.1952499999999999,0.09825,0.196,0.26125,0.195,0.26575,0.173,0.2887499999999999,0.15925,0.1485,0.08825,0.2299999999999999,0.6905,0.31425,0.26875,0.1992499999999999,0.1579999999999999,0.23125,0.154,0.4125,0.1282499999999999,0.2105,0.22275,0.1604999999999999,0.11375,0.152,0.297,0.1594999999999999,0.05625,0.27275,0.1044999999999999,0.22925,0.1555,0.1664999999999999,0.152,0.2209999999999999,0.1277499999999999,0.11975,0.147,0.0657499999999999,0.11025,0.09675,0.0745,0.05725,0.0242499999999999,0.0775,0.10275,0.12475,0.088,0.308,0.15625,0.12,0.03875,0.0727499999999999,0.0469999999999999,0.26275,0.2105,0.0805,0.0605,0.0722499999999999,0.143,0.0554999999999999,0.0702499999999999,0.1119999999999999,0.0785,0.15725,0.09375,0.0429999999999999,0.1044999999999999,0.0787499999999999,0.076,0.0595,0.0817499999999999,0.0524999999999999,0.0712499999999999,0.04775,0.0677499999999999,0.05225,0.04925,0.123,0.0685,0.0752499999999999,0.0802499999999999,0.0424999999999999,0.0845,0.04875,0.0449999999999999,0.05975,0.0282499999999999,0.04025,0.04475,0.031,0.0559999999999999,0.0795,0.05525,0.05025,0.063,0.05075,0.08875,0.04275,0.0635,0.0419999999999999,0.03125,0.0444999999999999,0.03225,0.03575,0.0969999999999999,0.027,0.0434999999999999,0.0354999999999999,0.0212499999999999,0.03925,0.06,0.0354999999999999,0.0227499999999999,0.018,0.0314999999999999
