movieId,melancholic,original,weird,greed,culture clash,good,drama,runaway,vengeance,independent film,mentor,catastrophe,life & death,drinking,dialogue,betrayal,islam,unlikely friendships,bollywood,life philosophy,pornography,light,childhood,fantasy world,adaptation,prejudice,not funny,very funny,sacrifice,period piece,quirky,chase,transformation,wartime,indians,fight scenes,death,surveillance,creativity,dysfunctional family,predictable,good music,russian,family,nudity (full frontal - brief),first contact,classic car,british,queer,irish accent,women,computer animation,weapons,film noir,absurd,tokyo,fun movie,documentary,finnish,teen movie,multiple storylines,sexy,writers,small town,1930s,road movie,brothers,dreams,underrated,farce,stereotypes,simple,hospital,interracial romance,too long,hotel,memory,stand-up comedy,alter ego,awesome soundtrack,wilderness,doctors,prison,pulp,california,survival,divorce,censorship,french,new jersey,atheism,blindness,australia,made for tv,addiction,adoption,alternate history,race,desert,god,nudity (topless - brief),texas,directorial debut,stoner movie,hip hop,notable nudity,workplace,cancer,internet,wine,mad scientist,camp,hunting,rebellion,immortality,island,kick-butt women,father daughter relationship,oil,nudity (rear),prostitution,homeless,trilogy,no plot,ensemble cast,radio,too short,potential oscar nom,80s,best of 2005,new york city,fashion,reality tv,kidnapping,ghosts/afterlife,san francisco,lawyer,time,robert downey jr,shopping,foul language,graphic novel,snakes,goth,single father,buddy movie,unlikeable characters,los angeles,remake
"Stars Fell on Henrietta, The (1995)",0.489,0.75475,0.57975,0.526,0.495,0.60575,0.4605,0.45475,0.388,0.548,0.572,0.45425,0.21325,0.5665,0.281,0.24325,0.2754999999999999,0.2415,0.375,0.35975,0.3492499999999999,0.28525,0.2925,0.295,0.2855,0.358,0.28725,0.1937499999999999,0.2754999999999999,0.66675,0.403,0.24775,0.312,0.1049999999999999,0.2279999999999999,0.1684999999999999,0.218,0.09325,0.2022499999999999,0.287,0.26725,0.1282499999999999,0.0964999999999999,0.4185,0.1975,0.25025,0.22275,0.238,0.24225,0.3595,0.146,0.202,0.23975,0.11475,0.17825,0.10625,0.1967499999999999,0.0777499999999999,0.009,0.1312499999999999,0.2395,0.1225,0.2289999999999999,0.8214999999999999,0.86825,0.263,0.086,0.53825,0.4257499999999999,0.276,0.0697499999999999,0.09675,0.09475,0.0949999999999999,0.17525,0.282,0.31525,0.07,0.10575,0.1282499999999999,0.23875,0.11675,0.0722499999999999,0.16175,0.4177499999999999,0.2299999999999999,0.2025,0.0672499999999999,0.04575,0.4569999999999999,0.3652499999999999,0.076,0.2724999999999999,0.253,0.1099999999999999,0.124,0.0695,0.14475,0.04275,0.192,0.05425,0.7929999999999999,0.1195,0.0835,0.0559999999999999,0.2219999999999999,0.10275,0.07,0.04475,0.0815,0.1345,0.1845,0.1312499999999999,0.09925,0.0509999999999999,0.1445,0.03125,0.15575,0.9595,0.05375,0.04925,0.0747499999999999,0.03725,0.04225,0.136,0.1119999999999999,0.0155,0.1375,0.0792499999999999,0.0364999999999999,0.0762499999999999,0.03925,0.1604999999999999,0.0544999999999999,0.0652499999999999,0.0459999999999999,0.0265,0.05525,0.24075,0.0434999999999999,0.03275,0.04375,0.10725,0.0419999999999999,0.04475,0.02975,0.0374999999999999,0.0595,0.009
Burnt by the Sun (Utomlyonnye solntsem) (1994),0.99475,0.99475,0.99475,0.69075,0.733,0.53525,0.7555000000000001,0.71925,0.67075,0.733,0.40225,0.46225,0.4629999999999999,0.51725,0.5295,0.70375,0.6805,0.28025,0.31575,0.269,0.271,0.3015,0.3415,0.29825,0.31,0.294,0.3365,0.22025,0.3655,0.4942499999999999,0.16675,0.3452499999999999,0.3209999999999999,0.28925,0.09275,0.1755,0.38875,0.377,0.14375,0.34575,0.15825,0.2249999999999999,0.96875,0.3612499999999999,0.344,0.181,0.1317499999999999,0.26025,0.143,0.29625,0.207,0.1119999999999999,0.1962499999999999,0.14175,0.23075,0.14675,0.1377499999999999,0.087,0.33225,0.0802499999999999,0.16475,0.123,0.1302499999999999,0.20525,0.59175,0.17475,0.11375,0.1347499999999999,0.2005,0.0569999999999999,0.0827499999999999,0.0795,0.1594999999999999,0.1014999999999999,0.3582499999999999,0.1362499999999999,0.15075,0.1312499999999999,0.0795,0.07,0.16075,0.1064999999999999,0.136,0.09825,0.09375,0.2764999999999999,0.18525,0.3245,0.1435,0.11625,0.10525,0.16175,0.09,0.0817499999999999,0.091,0.1619999999999999,0.0695,0.10175,0.0667499999999999,0.08775,0.10625,0.09425,0.09275,0.06175,0.04325,0.1495,0.0979999999999999,0.1129999999999999,0.0647499999999999,0.08725,0.0564999999999999,0.1089999999999999,0.151,0.10425,0.05125,0.1139999999999999,0.0785,0.8302499999999999,0.256,0.0949999999999999,0.0464999999999999,0.0765,0.0615,0.0529999999999999,0.0857499999999999,0.0787499999999999,0.061,0.04375,0.03475,0.0627499999999999,0.04725,0.0329999999999999,0.05975,0.05125,0.0329999999999999,0.0359999999999999,0.0672499999999999,0.071,0.03225,0.015,0.0369999999999999,0.026,0.0379999999999999,0.0285,0.05625,0.03025,0.0399999999999999,0.021,0.009
Ladybird Ladybird (1994),0.8727499999999999,0.90775,0.8727499999999999,0.627,0.578,0.56975,0.90775,0.578,0.8727499999999999,0.59475,0.37375,0.51625,0.56975,0.56375,0.3645,0.3754999999999999,0.30425,0.4095,0.683,0.42,0.3884999999999999,0.21675,0.8534999999999999,0.27075,0.3884999999999999,0.4475,0.33375,0.2017499999999999,0.194,0.4905,0.32175,0.21925,0.238,0.0805,0.068,0.1159999999999999,0.1307499999999999,0.138,0.1795,0.4785,0.14425,0.0979999999999999,0.1574999999999999,0.8534999999999999,0.29825,0.15425,0.1332499999999999,0.4905,0.1975,0.11425,0.18675,0.1252499999999999,0.1855,0.11425,0.1815,0.0915,0.10925,0.38375,0.21325,0.22025,0.2199999999999999,0.1377499999999999,0.26375,0.136,0.12475,0.1114999999999999,0.27125,0.0782499999999999,0.24075,0.0832499999999999,0.0827499999999999,0.0519999999999999,0.1609999999999999,0.1144999999999999,0.0554999999999999,0.12225,0.075,0.0685,0.1094999999999999,0.0979999999999999,0.142,0.05925,0.08675,0.1205,0.1297499999999999,0.072,0.0939999999999999,0.0959999999999999,0.1315,0.1089999999999999,0.04775,0.18375,0.10925,0.0935,0.1927499999999999,0.294,0.0625,0.0464999999999999,0.0295,0.05425,0.1159999999999999,0.15625,0.1044999999999999,0.0727499999999999,0.04225,0.15525,0.21775,0.05925,0.0499999999999999,0.0805,0.064,0.0655,0.0409999999999999,0.0857499999999999,0.0247499999999999,0.0399999999999999,0.0414999999999999,0.14075,0.0625,0.0815,0.05575,0.2345,0.0479999999999999,0.015,0.1049999999999999,0.0232499999999999,0.0185,0.1064999999999999,0.0424999999999999,0.0479999999999999,0.072,0.03475,0.10275,0.03275,0.0162499999999999,0.02,0.1024999999999999,0.0282499999999999,0.1089999999999999,0.008,0.09625,0.021,0.0222499999999999,0.0404999999999999,0.1545,0.03,0.1362499999999999,0.0187499999999999,0.0165
Picture Bride (Bijo photo) (1994),0.67375,0.7875000000000001,0.67375,0.60425,0.54025,0.62875,0.60425,0.4227499999999999,0.63075,0.4147499999999999,0.672,0.4725,0.3295,0.22275,0.3339999999999999,0.299,0.54025,0.537,0.492,0.32775,0.215,0.311,0.1995,0.39675,0.2254999999999999,0.49775,0.3409999999999999,0.2935,0.49775,0.74625,0.213,0.25725,0.2857499999999999,0.28075,0.257,0.194,0.45025,0.2445,0.21625,0.22425,0.2855,0.16475,0.2075,0.18075,0.20575,0.21125,0.16125,0.2967499999999999,0.153,0.42525,0.172,0.16075,0.173,0.1109999999999999,0.08825,0.7669999999999999,0.3205,0.0625,0.013,0.2304999999999999,0.24125,0.26325,0.2345,0.1282499999999999,0.497,0.0925,0.1169999999999999,0.22475,0.20775,0.0605,0.1285,0.1569999999999999,0.1574999999999999,0.152,0.2155,0.0815,0.25575,0.12175,0.194,0.15525,0.085,0.2035,0.11775,0.1564999999999999,0.3057499999999999,0.257,0.2239999999999999,0.05325,0.1205,0.11675,0.1955,0.0747499999999999,0.129,0.14125,0.0682499999999999,0.08625,0.1927499999999999,0.1624999999999999,0.0974999999999999,0.06075,0.067,0.05125,0.1124999999999999,0.09525,0.05325,0.0915,0.1159999999999999,0.1094999999999999,0.0775,0.04675,0.186,0.09725,0.021,0.1465,0.04625,0.5575,0.08625,0.22725,0.0225,0.1355,0.0424999999999999,0.0837499999999999,0.09125,0.0845,0.06125,0.10825,0.03775,0.0257499999999999,0.0765,0.11075,0.0675,0.0682499999999999,0.04825,0.0534999999999999,0.0835,0.0454999999999999,0.03975,0.2022499999999999,0.04075,0.0245,0.0785,0.05375,0.03275,0.0242499999999999,0.0857499999999999,0.0399999999999999,0.0252499999999999,0.0449999999999999,0.0275
"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",0.87225,0.7682500000000001,0.87225,0.73125,0.689,0.73575,0.689,0.64675,0.73125,0.5455,0.4912499999999999,0.4379999999999999,0.2935,0.3695,0.5325,0.4755,0.69325,0.2835,0.551,0.351,0.4872499999999999,0.249,0.1282499999999999,0.3,0.4247499999999999,0.1569999999999999,0.31575,0.21925,0.146,0.3389999999999999,0.4167499999999999,0.2664999999999999,0.2269999999999999,0.12425,0.1352499999999999,0.27875,0.252,0.3964999999999999,0.1915,0.45375,0.22975,0.18725,0.11975,0.40825,0.1347499999999999,0.14675,0.4575,0.20975,0.3605,0.44525,0.1634999999999999,0.23675,0.3265,0.123,0.3065,0.22125,0.2229999999999999,0.0815,0.2935,0.10175,0.39525,0.2214999999999999,0.21,0.16325,0.244,0.0835,0.2455,0.1347499999999999,0.213,0.08825,0.1302499999999999,0.2594999999999999,0.12275,0.11475,0.268,0.11225,0.10325,0.05175,0.1377499999999999,0.18725,0.068,0.1014999999999999,0.11125,0.14925,0.1765,0.1079999999999999,0.25775,0.0979999999999999,0.0915,0.1029999999999999,0.0852499999999999,0.1014999999999999,0.143,0.05625,0.0777499999999999,0.1402499999999999,0.09175,0.1225,0.0737499999999999,0.05025,0.18075,0.0667499999999999,0.1579999999999999,0.074,0.0559999999999999,0.27625,0.22225,0.0665,0.20575,0.11775,0.0687499999999999,0.087,0.03225,0.1555,0.04725,0.0645,0.1395,0.17375,0.04625,0.1004999999999999,0.0469999999999999,0.42625,0.2125,0.10725,0.11175,0.027,0.04775,0.0687499999999999,0.0637499999999999,0.0484999999999999,0.0494999999999999,0.0722499999999999,0.08775,0.0792499999999999,0.0167499999999999,0.0444999999999999,0.0855,0.028,0.0584999999999999,0.0282499999999999,0.0984999999999999,0.02,0.0242499999999999,0.023,0.09375,0.0192499999999999,0.076,0.0349999999999999,0.0157499999999999
Little Buddha (1993),0.8042499999999999,0.8042499999999999,0.8785000000000001,0.7649999999999999,0.72225,0.7735000000000001,0.4147499999999999,0.36175,0.6025,0.5915,0.54675,0.46125,0.68025,0.59725,0.27075,0.32575,0.4882499999999999,0.25325,0.236,0.2815,0.2947499999999999,0.32125,0.35575,0.4315,0.2897499999999999,0.21425,0.35675,0.2664999999999999,0.3229999999999999,0.357,0.21575,0.23925,0.38,0.09125,0.7577499999999999,0.263,0.496,0.1089999999999999,0.23875,0.139,0.279,0.1372499999999999,0.0584999999999999,0.3037499999999999,0.2274999999999999,0.285,0.16625,0.1044999999999999,0.15525,0.20575,0.14525,0.17675,0.15175,0.09575,0.22325,0.1315,0.16975,0.05275,0.0444999999999999,0.203,0.14725,0.1475,0.1674999999999999,0.11525,0.0905,0.127,0.15475,0.2395,0.1952499999999999,0.073,0.1922499999999999,0.17175,0.1272499999999999,0.1305,0.1109999999999999,0.083,0.11725,0.11775,0.12,0.14225,0.178,0.126,0.0852499999999999,0.1377499999999999,0.1312499999999999,0.10675,0.0469999999999999,0.0695,0.0374999999999999,0.14775,0.37375,0.1124999999999999,0.1257499999999999,0.0825,0.063,0.11825,0.154,0.11025,0.2035,0.37375,0.1205,0.0755,0.0905,0.1525,0.0964999999999999,0.1272499999999999,0.04825,0.09125,0.2244999999999999,0.0389999999999999,0.1039999999999999,0.1069999999999999,0.021,0.0707499999999999,0.20875,0.12375,0.0757499999999999,0.075,0.0277499999999999,0.142,0.0334999999999999,0.0444999999999999,0.067,0.0605,0.0484999999999999,0.04975,0.031,0.0255,0.10475,0.0637499999999999,0.0524999999999999,0.04925,0.04025,0.085,0.17375,0.0414999999999999,0.0662499999999999,0.089,0.0682499999999999,0.03975,0.201,0.0207499999999999,0.0652499999999999,0.0459999999999999,0.0682499999999999,0.0449999999999999,0.0464999999999999,0.0374999999999999,0.0632499999999999
"Colonel Chabert, Le (1994)",0.747,0.558,0.57475,0.6795,0.6395,0.55225,0.4105,0.51425,0.3425,0.2015,0.45075,0.43425,0.1977499999999999,0.4105,0.3665,0.4135,0.20825,0.154,0.6785,0.16425,0.351,0.28325,0.2219999999999999,0.291,0.353,0.2284999999999999,0.2837499999999999,0.214,0.131,0.5025,0.293,0.23775,0.298,0.194,0.3542499999999999,0.1987499999999999,0.402,0.17775,0.203,0.135,0.1669999999999999,0.11925,0.16475,0.1149999999999999,0.1649999999999999,0.1957499999999999,0.10525,0.2445,0.176,0.142,0.21075,0.14575,0.2947499999999999,0.1609999999999999,0.20475,0.192,0.15725,0.18175,0.194,0.0944999999999999,0.14275,0.1282499999999999,0.3169999999999999,0.071,0.1265,0.1034999999999999,0.12375,0.21225,0.12375,0.2017499999999999,0.0662499999999999,0.1932499999999999,0.14875,0.1402499999999999,0.14125,0.15475,0.1357499999999999,0.24475,0.0762499999999999,0.1139999999999999,0.10625,0.081,0.09,0.1282499999999999,0.1139999999999999,0.0554999999999999,0.276,0.1277499999999999,0.5825,0.0752499999999999,0.04225,0.09025,0.1225,0.0807499999999999,0.05325,0.11075,0.09225,0.16225,0.03075,0.0167499999999999,0.0252499999999999,0.0439999999999999,0.123,0.08675,0.0499999999999999,0.25025,0.0755,0.0339999999999999,0.0615,0.8007500000000001,0.0554999999999999,0.04775,0.0389999999999999,0.031,0.04925,0.065,0.0564999999999999,0.0469999999999999,0.04725,0.084,0.1639999999999999,0.0424999999999999,0.075,0.09125,0.08625,0.03225,0.1282499999999999,0.029,0.0479999999999999,0.0419999999999999,0.03725,0.05875,0.04075,0.0252499999999999,0.079,0.0424999999999999,0.69975,0.0687499999999999,0.11075,0.04325,0.0252499999999999,0.0394999999999999,0.03275,0.024,0.0349999999999999,0.0324999999999999,0.1257499999999999,0.03875,0.04525
Being Human (1993),0.6425,0.85775,0.6425,0.6425,0.6425,0.6235,0.626,0.626,0.626,0.50225,0.52325,0.4247499999999999,0.556,0.22075,0.6425,0.247,0.3732499999999999,0.44375,0.0835,0.60425,0.2977499999999999,0.22075,0.25,0.6115,0.34175,0.256,0.37875,0.24725,0.3732499999999999,0.3732499999999999,0.37625,0.21775,0.25675,0.0959999999999999,0.1185,0.295,0.37825,0.1892499999999999,0.22725,0.3159999999999999,0.40425,0.131,0.05625,0.25,0.2724999999999999,0.2907499999999999,0.23275,0.12325,0.1694999999999999,0.23275,0.1004999999999999,0.173,0.17675,0.1099999999999999,0.31,0.0807499999999999,0.28825,0.03175,0.217,0.1159999999999999,0.51675,0.1129999999999999,0.36975,0.1644999999999999,0.0757499999999999,0.1225,0.136,0.27375,0.24225,0.10675,0.1327499999999999,0.20325,0.123,0.0334999999999999,0.15875,0.11225,0.40825,0.11075,0.1735,0.06025,0.0584999999999999,0.1897499999999999,0.1049999999999999,0.21575,0.1352499999999999,0.1282499999999999,0.1367499999999999,0.0767499999999999,0.04975,0.2365,0.1265,0.11925,0.04525,0.04825,0.08,0.11125,0.14675,0.05825,0.0775,0.24775,0.23225,0.0707499999999999,0.0812499999999999,0.1415,0.08925,0.1985,0.17325,0.14,0.1475,0.03425,0.1405,0.0464999999999999,0.0277499999999999,0.0672499999999999,0.11625,0.08,0.05025,0.0292499999999999,0.0275,0.141,0.062,0.16125,0.04275,0.05675,0.09525,0.0584999999999999,0.073,0.0625,0.0464999999999999,0.0349999999999999,0.0695,0.015,0.0339999999999999,0.0722499999999999,0.14825,0.04875,0.03775,0.2415,0.0787499999999999,0.03975,0.066,0.03025,0.0564999999999999,0.09275,0.0642499999999999,0.03875,0.0959999999999999,0.0687499999999999,0.08725
"Endless Summer 2, The (1994)",0.8382499999999999,0.8227500000000001,0.8382499999999999,0.8382499999999999,0.8382499999999999,0.557,0.50725,0.50725,0.66725,0.31825,0.58375,0.4337499999999999,0.4575,0.7655000000000001,0.4325,0.25525,0.1624999999999999,0.26125,0.21425,0.59975,0.3047499999999999,0.29425,0.15475,0.2865,0.2867499999999999,0.2007499999999999,0.3159999999999999,0.3445,0.1624999999999999,0.1624999999999999,0.2495,0.5135,0.28425,0.124,0.124,0.38375,0.14775,0.1907499999999999,0.21725,0.1855,0.26975,0.213,0.06225,0.11825,0.27725,0.37525,0.2857499999999999,0.133,0.14375,0.16475,0.12225,0.18075,0.23325,0.1099999999999999,0.1397499999999999,0.29325,0.4455,0.6455,0.30525,0.16225,0.1967499999999999,0.1887499999999999,0.149,0.0842499999999999,0.0865,0.1169999999999999,0.0777499999999999,0.17525,0.26175,0.091,0.1912499999999999,0.10575,0.16575,0.1569999999999999,0.12275,0.1377499999999999,0.149,0.20775,0.1599999999999999,0.18575,0.1584999999999999,0.11125,0.10175,0.1679999999999999,0.8205,0.0685,0.0584999999999999,0.09425,0.0554999999999999,0.6985,0.22875,0.09625,0.8652500000000001,0.0735,0.0785,0.0745,0.11575,0.1004999999999999,0.1215,0.1405,0.0939999999999999,0.085,0.11075,0.1455,0.1069999999999999,0.14325,0.0944999999999999,0.082,0.47475,0.1275,0.0707499999999999,0.1277499999999999,0.05225,0.0732499999999999,0.13,0.2055,0.16325,0.0725,0.14675,0.0994999999999999,0.04775,0.0359999999999999,0.09,0.0534999999999999,0.066,0.03225,0.0454999999999999,0.08725,0.1704999999999999,0.1292499999999999,0.26025,0.0959999999999999,0.04675,0.0414999999999999,0.076,0.0632499999999999,0.0287499999999999,0.11125,0.0584999999999999,0.081,0.09775,0.0635,0.04525,0.0379999999999999,0.0287499999999999,0.082,0.04525,0.092,0.0504999999999999
Princess Caraboo (1994),0.42625,0.7235,0.42625,0.71675,0.71675,0.68775,0.71675,0.71675,0.71675,0.1845,0.4525,0.45475,0.28225,0.1034999999999999,0.295,0.27825,0.10775,0.1815,0.3179999999999999,0.2294999999999999,0.2935,0.22725,0.121,0.671,0.27575,0.135,0.2895,0.3552499999999999,0.13,0.5075,0.304,0.3215,0.20975,0.0837499999999999,0.3129999999999999,0.27825,0.198,0.17825,0.179,0.1825,0.4004999999999999,0.1099999999999999,0.11525,0.40125,0.2784999999999999,0.242,0.247,0.41325,0.1669999999999999,0.3125,0.1952499999999999,0.21725,0.218,0.09925,0.1332499999999999,0.06,0.44425,0.024,0.27875,0.2015,0.1272499999999999,0.18075,0.16125,0.2,0.1272499999999999,0.29225,0.14,0.0827499999999999,0.11675,0.3409999999999999,0.145,0.10225,0.1009999999999999,0.1317499999999999,0.1169999999999999,0.08825,0.1644999999999999,0.0707499999999999,0.1255,0.07,0.05525,0.1262499999999999,0.14225,0.1684999999999999,0.16525,0.1064999999999999,0.04425,0.0595,0.04025,0.0925,0.05625,0.0755,0.183,0.074,0.05175,0.0944999999999999,0.1332499999999999,0.0717499999999999,0.11275,0.04875,0.0939999999999999,0.0772499999999999,0.074,0.0757499999999999,0.09325,0.11175,0.0845,0.03725,0.24175,0.0579999999999999,0.08725,0.0584999999999999,0.04725,0.04875,0.05625,0.1375,0.0855,0.0695,0.0319999999999999,0.1347499999999999,0.0379999999999999,0.0529999999999999,0.05125,0.0579999999999999,0.05325,0.05225,0.0615,0.0499999999999999,0.0817499999999999,0.026,0.05275,0.123,0.0534999999999999,0.26325,0.0569999999999999,0.03325,0.064,0.0994999999999999,0.0504999999999999,0.06225,0.0959999999999999,0.03725,0.03125,0.04375,0.09125,0.03775,0.04425,0.04975,0.05075
Métisse (Café au Lait) (1993),0.934,0.84625,0.934,0.4795,0.4795,0.33975,0.287,0.4795,0.4539999999999999,0.558,0.353,0.40575,0.242,0.259,0.25175,0.18725,0.294,0.287,0.73025,0.1825,0.661,0.34875,0.1905,0.347,0.2897499999999999,0.269,0.2955,0.24725,0.1825,0.1134999999999999,0.53725,0.16325,0.23275,0.425,0.4317499999999999,0.21225,0.12425,0.1185,0.4409999999999999,0.38525,0.202,0.1195,0.1895,0.0637499999999999,0.1109999999999999,0.18475,0.1317499999999999,0.289,0.1327499999999999,0.1377499999999999,0.2075,0.1927499999999999,0.10775,0.3045,0.18375,0.55575,0.0717499999999999,0.1054999999999999,0.56325,0.16425,0.1845,0.16675,0.27075,0.05975,0.14575,0.1684999999999999,0.0745,0.12425,0.1569999999999999,0.12125,0.46675,0.0559999999999999,0.1275,0.127,0.0842499999999999,0.1725,0.06225,0.0627499999999999,0.0915,0.0635,0.09725,0.0712499999999999,0.063,0.16825,0.073,0.0959999999999999,0.24425,0.0595,0.72825,0.308,0.05525,0.0554999999999999,0.1425,0.07,0.1882499999999999,0.069,0.0564999999999999,0.04925,0.0334999999999999,0.05525,0.093,0.04875,0.20975,0.09825,0.3652499999999999,0.28075,0.14425,0.04275,0.11025,0.3764999999999999,0.0509999999999999,0.0687499999999999,0.04175,0.03275,0.05325,0.0514999999999999,0.43425,0.181,0.0364999999999999,0.196,0.0717499999999999,0.0235,0.03325,0.0615,0.0414999999999999,0.05025,0.0135,0.077,0.03675,0.03,0.085,0.26075,0.0167499999999999,0.0187499999999999,0.023,0.029,0.023,0.0217499999999999,0.04375,0.04475,0.0187499999999999,0.0152499999999999,0.018,0.0359999999999999,0.0667499999999999,0.0212499999999999,0.05525,0.0257499999999999,0.0055
Window to Paris (Okno v Parizh) (1994),0.881,0.74675,0.881,0.49875,0.4805,0.6185,0.3562499999999999,0.3652499999999999,0.379,0.54675,0.51525,0.424,0.2425,0.273,0.31,0.5015,0.1275,0.32725,0.15725,0.4347499999999999,0.246,0.5325,0.42125,0.3215,0.1947499999999999,0.1619999999999999,0.2385,0.756,0.1475,0.0605,0.42325,0.3542499999999999,0.2664999999999999,0.178,0.0707499999999999,0.145,0.135,0.5015,0.601,0.0989999999999999,0.2345,0.2209999999999999,0.95375,0.42125,0.1679999999999999,0.1965,0.1385,0.0717499999999999,0.14125,0.09425,0.0885,0.1704999999999999,0.1285,0.08825,0.61325,0.1609999999999999,0.301,0.0787499999999999,0.189,0.29225,0.1084999999999999,0.08625,0.1149999999999999,0.0655,0.11525,0.066,0.0845,0.20475,0.27175,0.31375,0.2075,0.0675,0.30325,0.0615,0.0822499999999999,0.249,0.25575,0.0785,0.0964999999999999,0.1377499999999999,0.0464999999999999,0.089,0.1465,0.11825,0.0615,0.2504999999999999,0.1129999999999999,0.10275,0.8334999999999999,0.0842499999999999,0.061,0.11825,0.065,0.0344999999999999,0.0642499999999999,0.1395,0.0732499999999999,0.1144999999999999,0.0295,0.0349999999999999,0.21575,0.0252499999999999,0.0777499999999999,0.1714999999999999,0.09225,0.0817499999999999,0.078,0.04525,0.0707499999999999,0.26625,0.0549999999999999,0.065,0.0232499999999999,0.0369999999999999,0.062,0.0439999999999999,0.073,0.11325,0.0504999999999999,0.05825,0.04625,0.0795,0.10175,0.1337499999999999,0.059,0.05925,0.0147499999999999,0.026,0.04125,0.027,0.069,0.0509999999999999,0.0339999999999999,0.10825,0.11375,0.0252499999999999,0.0399999999999999,0.08,0.10625,0.062,0.03125,0.0185,0.0182499999999999,0.0319999999999999,0.0314999999999999,0.0242499999999999,0.0807499999999999,0.012,0.0102499999999999
"Great Day in Harlem, A (1994)",0.87175,0.87175,0.87175,0.87175,0.5875,0.583,0.47775,0.5875,0.47775,0.4825,0.63675,0.4277499999999999,0.3592499999999999,0.49975,0.3017499999999999,0.3864999999999999,0.25375,0.24125,0.45525,0.768,0.15125,0.5095,0.2105,0.22825,0.258,0.3349999999999999,0.31775,0.501,0.1144999999999999,0.25375,0.39125,0.24525,0.2007499999999999,0.1907499999999999,0.08825,0.1775,0.2017499999999999,0.3335,0.364,0.248,0.187,0.3329999999999999,0.0627499999999999,0.0865,0.4105,0.17625,0.18125,0.3259999999999999,0.2995,0.2847499999999999,0.254,0.1149999999999999,0.1024999999999999,0.5095,0.11175,0.179,0.25625,0.893,0.0984999999999999,0.077,0.3005,0.2045,0.2007499999999999,0.1885,0.1945,0.14325,0.1154999999999999,0.0817499999999999,0.22075,0.17675,0.0627499999999999,0.0777499999999999,0.14925,0.1265,0.124,0.20375,0.0865,0.10725,0.09075,0.11125,0.0657499999999999,0.0837499999999999,0.12375,0.142,0.09125,0.06,0.1485,0.1932499999999999,0.1205,0.23625,0.185,0.0939999999999999,0.05775,0.183,0.1634999999999999,0.0717499999999999,0.078,0.0574999999999999,0.0389999999999999,0.0282499999999999,0.13,0.1845,0.16975,0.06125,0.23675,0.0319999999999999,0.0737499999999999,0.073,0.205,0.18125,0.05075,0.065,0.0287499999999999,0.0247499999999999,0.0692499999999999,0.03825,0.0797499999999999,0.09375,0.1124999999999999,0.0625,0.0712499999999999,0.10225,0.03325,0.083,0.08875,0.28425,0.118,0.0595,0.0429999999999999,0.09775,0.681,0.07,0.0359999999999999,0.05325,0.0142499999999999,0.0842499999999999,0.0707499999999999,0.06025,0.0207499999999999,0.0217499999999999,0.0665,0.0132499999999999,0.029,0.0182499999999999,0.0569999999999999,0.0374999999999999,0.0282499999999999,0.04525,0.008
Bread and Chocolate (Pane e cioccolata) (1973),0.90325,0.776,0.90325,0.8214999999999999,0.7865,0.5925,0.7475,0.7865,0.5215,0.4675,0.4762499999999999,0.45025,0.472,0.4305,0.2895,0.20675,0.4297499999999999,0.66725,0.739,0.43525,0.3605,0.5235,0.3672499999999999,0.27175,0.2877499999999999,0.551,0.14075,0.60975,0.33825,0.2334999999999999,0.35975,0.18525,0.33325,0.52525,0.2095,0.1564999999999999,0.16575,0.1649999999999999,0.23725,0.37275,0.187,0.29525,0.23375,0.307,0.2967499999999999,0.183,0.1555,0.192,0.1927499999999999,0.24,0.1897499999999999,0.16475,0.1745,0.17025,0.58925,0.24875,0.10475,0.0712499999999999,0.55125,0.0974999999999999,0.293,0.10625,0.1405,0.151,0.14975,0.137,0.22325,0.24175,0.1835,0.5235,0.27425,0.15625,0.18675,0.21,0.1175,0.1465,0.22225,0.29925,0.09625,0.0817499999999999,0.147,0.0797499999999999,0.081,0.09625,0.1084999999999999,0.1009999999999999,0.072,0.124,0.2329999999999999,0.1134999999999999,0.136,0.0852499999999999,0.40625,0.1185,0.1054999999999999,0.23725,0.0727499999999999,0.079,0.0939999999999999,0.15625,0.0905,0.071,0.1159999999999999,0.2015,0.074,0.1992499999999999,0.17075,0.0795,0.0687499999999999,0.124,0.05775,0.0722499999999999,0.0285,0.135,0.0344999999999999,0.0745,0.0494999999999999,0.15775,0.0334999999999999,0.09975,0.09975,0.12075,0.0735,0.04625,0.0702499999999999,0.05325,0.0319999999999999,0.0314999999999999,0.0314999999999999,0.0564999999999999,0.0275,0.029,0.05375,0.04375,0.0145,0.1604999999999999,0.0242499999999999,0.0285,0.0695,0.031,0.0647499999999999,0.04125,0.0225,0.0177499999999999,0.0305,0.019,0.0247499999999999,0.0262499999999999,0.0117499999999999
