movieId,chase,fight scenes,surveillance,weapons,betrayal,original,vengeance,greed,good,predictable,mentor,catastrophe,weird,fun movie,dialogue,drama,runaway,first contact,culture clash,melancholic,very funny,life philosophy,adaptation,kidnapping,not funny,pornography,fantasy world,light,survival,sexy,classic car,death,sacrifice,transformation,pulp,creativity,absurd,family,internet,alter ego,teen movie,islam,life & death,underrated,british,stereotypes,nudity (full frontal - brief),hospital,drinking,irish accent,independent film,period piece,hotel,unlikely friendships,california,quirky,dysfunctional family,women,computer animation,memory,writers,no plot,prison,childhood,notable nudity,doctors,russian,prejudice,foul language,buddy movie,multiple storylines,remake,nudity (topless - brief),blindness,new york city,new jersey,oil,san francisco,divorce,simple,nudity (rear),queer,alternate history,island,lawyer,farce,kick-butt women,mad scientist,80s,road movie,camp,los angeles,wartime,ensemble cast,good music,film noir,hunting,too long,small town,race,trilogy,awesome soundtrack,addiction,shopping,single father,interracial romance,unlikeable characters,father daughter relationship,wilderness,desert,brothers,tokyo,indians,too short,bollywood,immortality,fashion,workplace,hip hop,atheism,snakes,censorship,time,stand-up comedy,adoption,directorial debut,potential oscar nom,robert downey jr,dreams,cancer,ghosts/afterlife,graphic novel,radio,stoner movie,best of 2005,1930s,made for tv,reality tv,homeless,prostitution,god,texas,wine,rebellion,french,australia,finnish,goth,documentary
In the Line of Fire (1993),0.92725,0.92725,0.9845,0.92725,0.99725,0.9875,0.9875,0.9875,0.9335,0.45825,0.8720000000000001,0.61975,0.9875,0.717,0.64,0.8672500000000001,0.69975,0.32225,0.6545,0.618,0.358,0.3285,0.3472499999999999,0.272,0.359,0.2774999999999999,0.25925,0.4715,0.22625,0.3535,0.41825,0.3455,0.46025,0.2815,0.4205,0.2355,0.193,0.239,0.15975,0.1955,0.2877499999999999,0.4525,0.3715,0.304,0.184,0.235,0.2965,0.243,0.413,0.3239999999999999,0.6455,0.22425,0.4625,0.26375,0.3452499999999999,0.2125,0.17725,0.217,0.16625,0.1215,0.17575,0.134,0.14575,0.2309999999999999,0.09775,0.381,0.0835,0.42125,0.292,0.1564999999999999,0.2135,0.06075,0.257,0.2284999999999999,0.119,0.1367499999999999,0.1609999999999999,0.1564999999999999,0.1649999999999999,0.1347499999999999,0.15575,0.20625,0.2264999999999999,0.11025,0.16825,0.12075,0.21825,0.1925,0.24425,0.172,0.0792499999999999,0.11925,0.074,0.2329999999999999,0.1485,0.1335,0.18525,0.129,0.23275,0.1995,0.0627499999999999,0.15225,0.0837499999999999,0.121,0.0944999999999999,0.20575,0.04025,0.0474999999999999,0.1845,0.1644999999999999,0.09475,0.079,0.25375,0.059,0.0785,0.0777499999999999,0.0695,0.0817499999999999,0.05075,0.0755,0.2027499999999999,0.145,0.0979999999999999,0.0787499999999999,0.0915,0.10425,0.0954999999999999,0.0242499999999999,0.0564999999999999,0.09725,0.0795,0.0215,0.08675,0.09575,0.0324999999999999,0.069,0.0715,0.05825,0.04025,0.04875,0.0369999999999999,0.29625,0.0344999999999999,0.04075,0.0319999999999999,0.06075,0.0235,0.0344999999999999,0.0334999999999999
Judgment Night (1993),0.955,0.8485,0.70375,0.8485,0.86975,0.71175,0.70375,0.71175,0.70375,0.627,0.54325,0.4659999999999999,0.5225,0.60075,0.3355,0.64725,0.503,0.2985,0.503,0.31875,0.287,0.37875,0.21175,0.11475,0.32625,0.255,0.2837499999999999,0.236,0.43025,0.17675,0.363,0.4135,0.21625,0.1932499999999999,0.3189999999999999,0.18725,0.1382499999999999,0.215,0.16925,0.1355,0.3125,0.11625,0.31125,0.46625,0.08,0.3165,0.1957499999999999,0.289,0.30825,0.30225,0.22925,0.0959999999999999,0.26225,0.2734999999999999,0.3425,0.1957499999999999,0.18125,0.2115,0.18525,0.14625,0.177,0.0707499999999999,0.1485,0.16825,0.273,0.1317499999999999,0.04825,0.21625,0.123,0.284,0.204,0.12175,0.2887499999999999,0.17025,0.1195,0.203,0.04475,0.25075,0.11525,0.22675,0.20725,0.1327499999999999,0.1385,0.0792499999999999,0.257,0.287,0.1024999999999999,0.05925,0.23775,0.5265,0.16425,0.304,0.0667499999999999,0.37275,0.14675,0.2007499999999999,0.251,0.11225,0.178,0.1545,0.0554999999999999,0.733,0.09425,0.39175,0.0645,0.1485,0.0615,0.0354999999999999,0.1902499999999999,0.22175,0.1397499999999999,0.092,0.10725,0.0915,0.0632499999999999,0.0827499999999999,0.031,0.0665,0.4935,0.0645,0.0687499999999999,0.0845,0.1164999999999999,0.10175,0.0642499999999999,0.09625,0.05975,0.0737499999999999,0.10625,0.2155,0.1937499999999999,0.0237499999999999,0.1094999999999999,0.0935,0.04275,0.0787499999999999,0.0449999999999999,0.05325,0.5215,0.0657499999999999,0.0509999999999999,0.1684999999999999,0.0499999999999999,0.04875,0.0334999999999999,0.0554999999999999,0.0165,0.0314999999999999,0.026
Executive Decision (1996),0.9655,0.9655,0.72275,0.96,0.56925,0.8885000000000001,0.8885000000000001,0.8885000000000001,0.7065,0.8734999999999999,0.6175,0.8734999999999999,0.8885000000000001,0.674,0.506,0.44475,0.5995,0.6495,0.381,0.27875,0.3289999999999999,0.292,0.2634999999999999,0.1124999999999999,0.32575,0.192,0.22275,0.3289999999999999,0.4599999999999999,0.16275,0.27275,0.312,0.705,0.3219999999999999,0.1887499999999999,0.3615,0.15725,0.253,0.375,0.20525,0.237,0.74325,0.175,0.1895,0.09875,0.31975,0.21625,0.207,0.0827499999999999,0.1649999999999999,0.1019999999999999,0.10075,0.11525,0.1332499999999999,0.18725,0.1915,0.1902499999999999,0.2125,0.1569999999999999,0.08775,0.1699999999999999,0.1265,0.12275,0.205,0.09725,0.1977499999999999,0.0772499999999999,0.1664999999999999,0.0954999999999999,0.03325,0.1589999999999999,0.0399999999999999,0.1034999999999999,0.16425,0.1049999999999999,0.10825,0.1495,0.1267499999999999,0.218,0.17075,0.1029999999999999,0.125,0.15425,0.1367499999999999,0.0635,0.142,0.076,0.12375,0.16425,0.08925,0.1029999999999999,0.05225,0.06,0.44375,0.0757499999999999,0.073,0.17275,0.08825,0.12025,0.1322499999999999,0.062,0.11675,0.03875,0.1302499999999999,0.08725,0.17725,0.03175,0.03775,0.1215,0.18325,0.092,0.0504999999999999,0.17575,0.0949999999999999,0.0615,0.09825,0.0802499999999999,0.0885,0.0792499999999999,0.05425,0.1579999999999999,0.10825,0.0762499999999999,0.0842499999999999,0.0615,0.1922499999999999,0.0314999999999999,0.03,0.05325,0.0595,0.11875,0.0162499999999999,0.08975,0.0569999999999999,0.0459999999999999,0.0399999999999999,0.0509999999999999,0.04925,0.05275,0.031,0.04475,0.0782499999999999,0.05225,0.09025,0.03275,0.0459999999999999,0.0212499999999999,0.0212499999999999,0.0172499999999999
Rising Sun (1993),0.8587499999999999,0.73625,0.89625,0.73625,0.95775,0.92475,0.798,0.92475,0.798,0.5055,0.72525,0.59325,0.496,0.4147499999999999,0.43875,0.40825,0.855,0.59325,0.5815,0.3735,0.29025,0.363,0.82775,0.18475,0.3512499999999999,0.4752499999999999,0.3535,0.265,0.2825,0.55125,0.3419999999999999,0.429,0.264,0.21975,0.299,0.2395,0.1377499999999999,0.2015,0.364,0.2614999999999999,0.24,0.5485,0.2239999999999999,0.3535,0.08825,0.3582499999999999,0.49575,0.1205,0.14475,0.2115,0.1315,0.1475,0.1375,0.1785,0.21025,0.1955,0.194,0.212,0.17975,0.10025,0.1775,0.118,0.1044999999999999,0.1435,0.3165,0.17975,0.10775,0.855,0.11875,0.31325,0.184,0.11975,0.272,0.21675,0.1004999999999999,0.1009999999999999,0.061,0.1895,0.1044999999999999,0.134,0.574,0.1337499999999999,0.25525,0.17125,0.492,0.10075,0.146,0.0905,0.14275,0.0627499999999999,0.1272499999999999,0.52525,0.11875,0.0762499999999999,0.09775,0.22725,0.0712499999999999,0.1094999999999999,0.10025,0.141,0.0444999999999999,0.1305,0.0559999999999999,0.1255,0.0394999999999999,0.21725,0.063,0.04825,0.0645,0.084,0.11375,0.4315,0.1149999999999999,0.04875,0.0857499999999999,0.0695,0.067,0.09,0.0752499999999999,0.0737499999999999,0.0539999999999999,0.22925,0.082,0.0959999999999999,0.076,0.05025,0.0595,0.0652499999999999,0.06125,0.063,0.04075,0.10425,0.081,0.0715,0.0615,0.08775,0.06125,0.06,0.0364999999999999,0.1927499999999999,0.0615,0.084,0.0414999999999999,0.0489999999999999,0.0449999999999999,0.04375,0.04425,0.0324999999999999,0.019
Mission: Impossible (1996),0.98375,0.98375,0.99375,0.98375,0.99375,0.8652500000000001,0.8652500000000001,0.8652500000000001,0.8107500000000001,0.88775,0.7155,0.88775,0.8652500000000001,0.7535000000000001,0.53025,0.7915000000000001,0.55025,0.695,0.402,0.402,0.4535,0.30725,0.3245,0.1415,0.3339999999999999,0.33325,0.33525,0.3582499999999999,0.24225,0.30125,0.259,0.27125,0.4155,0.2614999999999999,0.2339999999999999,0.3429999999999999,0.3359999999999999,0.2925,0.39575,0.358,0.301,0.1392499999999999,0.1805,0.27225,0.359,0.16525,0.1855,0.211,0.1555,0.1215,0.17025,0.17275,0.22675,0.1927499999999999,0.1362499999999999,0.1972499999999999,0.16375,0.15825,0.3742499999999999,0.2355,0.19,0.4575,0.1302499999999999,0.1917499999999999,0.11925,0.3155,0.1385,0.17325,0.2012499999999999,0.14775,0.17875,0.0777499999999999,0.14925,0.1505,0.089,0.0752499999999999,0.144,0.14725,0.203,0.2105,0.1034999999999999,0.12375,0.1982499999999999,0.1917499999999999,0.0697499999999999,0.1327499999999999,0.1664999999999999,0.185,0.1402499999999999,0.0842499999999999,0.0857499999999999,0.0549999999999999,0.081,0.26025,0.1465,0.1024999999999999,0.30325,0.0999999999999999,0.067,0.1149999999999999,0.28075,0.1277499999999999,0.0584999999999999,0.09625,0.0625,0.09075,0.03325,0.04925,0.0737499999999999,0.0792499999999999,0.0632499999999999,0.14775,0.0815,0.0964999999999999,0.0832499999999999,0.1235,0.10425,0.04075,0.0657499999999999,0.05875,0.087,0.0695,0.1445,0.072,0.0504999999999999,0.0865,0.0765,0.0479999999999999,0.0677499999999999,0.0667499999999999,0.078,0.0329999999999999,0.0742499999999999,0.0635,0.0404999999999999,0.05975,0.1084999999999999,0.1545,0.05075,0.0364999999999999,0.0389999999999999,0.0379999999999999,0.0642499999999999,0.0635,0.0755,0.0334999999999999,0.026,0.0295,0.0207499999999999
Eraser (1996),0.99225,0.99225,0.90475,0.99225,0.8220000000000001,0.77275,0.77275,0.6235,0.5965,0.905,0.8567499999999999,0.905,0.3339999999999999,0.651,0.4435,0.3057499999999999,0.45275,0.8394999999999999,0.2937499999999999,0.2975,0.47675,0.3135,0.19,0.1342499999999999,0.344,0.2504999999999999,0.2857499999999999,0.276,0.8322499999999999,0.1995,0.21075,0.22725,0.7375,0.36975,0.5245,0.3425,0.089,0.2574999999999999,0.3894999999999999,0.2885,0.2935,0.1684999999999999,0.24225,0.25225,0.04975,0.1624999999999999,0.34775,0.1465,0.1315,0.1555,0.1315,0.12125,0.0712499999999999,0.1785,0.18475,0.14225,0.1947499999999999,0.1325,0.16475,0.15175,0.1119999999999999,0.09475,0.1347499999999999,0.22875,0.1164999999999999,0.1495,0.18,0.078,0.0857499999999999,0.1912499999999999,0.1865,0.074,0.1305,0.1169999999999999,0.1725,0.12275,0.0795,0.1775,0.24925,0.2,0.1402499999999999,0.1327499999999999,0.1362499999999999,0.14875,0.063,0.15275,0.0939999999999999,0.2012499999999999,0.24975,0.11925,0.2012499999999999,0.086,0.05475,0.0667499999999999,0.064,0.091,0.074,0.10625,0.11675,0.0685,0.0369999999999999,0.0747499999999999,0.04775,0.186,0.1064999999999999,0.1124999999999999,0.0434999999999999,0.04125,0.064,0.15175,0.0534999999999999,0.0484999999999999,0.08775,0.1144999999999999,0.0584999999999999,0.1907499999999999,0.1362499999999999,0.08925,0.0984999999999999,0.05425,0.1272499999999999,0.136,0.0687499999999999,0.0655,0.1139999999999999,0.0444999999999999,0.0292499999999999,0.0245,0.06,0.0812499999999999,0.10775,0.04875,0.0404999999999999,0.061,0.0137499999999999,0.04625,0.04625,0.0672499999999999,0.05475,0.0339999999999999,0.0399999999999999,0.04825,0.0235,0.0222499999999999,0.03625,0.03225,0.03075,0.04225,0.015
Ransom (1996),0.935,0.935,0.92775,0.935,0.74625,0.979,0.979,0.979,0.92775,0.5555,0.69875,0.70925,0.979,0.5965,0.63625,0.8867499999999999,0.6425,0.4137499999999999,0.75675,0.34475,0.3115,0.30925,0.24975,0.986,0.377,0.2239999999999999,0.241,0.23075,0.3395,0.279,0.24075,0.2385,0.52025,0.2294999999999999,0.33575,0.21075,0.1099999999999999,0.522,0.2734999999999999,0.273,0.44525,0.10975,0.178,0.367,0.0875,0.18575,0.34875,0.3545,0.09775,0.253,0.47975,0.2299999999999999,0.15175,0.1629999999999999,0.2764999999999999,0.14975,0.5895,0.1545,0.23675,0.14825,0.1972499999999999,0.1619999999999999,0.16125,0.2309999999999999,0.11675,0.3135,0.084,0.31775,0.1927499999999999,0.1905,0.11725,0.12325,0.1332499999999999,0.2012499999999999,0.25325,0.27475,0.0737499999999999,0.17225,0.3472499999999999,0.14325,0.1164999999999999,0.1355,0.1644999999999999,0.0915,0.205,0.09325,0.081,0.0767499999999999,0.09975,0.15275,0.1064999999999999,0.0785,0.063,0.16325,0.1245,0.0925,0.16125,0.0662499999999999,0.152,0.1272499999999999,0.0524999999999999,0.0647499999999999,0.05625,0.089,0.3279999999999999,0.077,0.0534999999999999,0.0469999999999999,0.12275,0.0984999999999999,0.1169999999999999,0.04525,0.1014999999999999,0.0727499999999999,0.0785,0.062,0.0454999999999999,0.0687499999999999,0.0847499999999999,0.0529999999999999,0.05525,0.1059999999999999,0.05325,0.0752499999999999,0.1485,0.0737499999999999,0.05375,0.0559999999999999,0.0569999999999999,0.0747499999999999,0.0827499999999999,0.04375,0.074,0.065,0.04275,0.04025,0.0782499999999999,0.0752499999999999,0.0647499999999999,0.0632499999999999,0.03775,0.0782499999999999,0.03025,0.03225,0.03725,0.0559999999999999,0.027,0.0349999999999999,0.0172499999999999
Last Man Standing (1996),0.95875,0.95875,0.7602500000000001,0.95875,0.8540000000000001,0.87225,0.87225,0.641,0.70625,0.4485,0.5365,0.44725,0.8185,0.3219999999999999,0.56525,0.42125,0.32625,0.25125,0.4815,0.571,0.2395,0.48075,0.3742499999999999,0.08675,0.376,0.36575,0.2005,0.1902499999999999,0.1069999999999999,0.1882499999999999,0.3415,0.303,0.1357499999999999,0.2365,0.67,0.1317499999999999,0.1535,0.138,0.1287499999999999,0.14625,0.14975,0.1059999999999999,0.28725,0.384,0.0782499999999999,0.23175,0.28425,0.1815,0.182,0.379,0.15925,0.0875,0.1124999999999999,0.1865,0.1972499999999999,0.21175,0.1992499999999999,0.2294999999999999,0.18125,0.1355,0.179,0.0954999999999999,0.09325,0.1967499999999999,0.14225,0.1287499999999999,0.0605,0.1902499999999999,0.11475,0.0765,0.20375,0.8827499999999999,0.58725,0.1835,0.0944999999999999,0.15975,0.071,0.0642499999999999,0.0742499999999999,0.0837499999999999,0.53925,0.139,0.1215,0.08975,0.05825,0.0875,0.18225,0.0835,0.09825,0.22175,0.0762499999999999,0.14875,0.0835,0.0802499999999999,0.23675,0.3662499999999999,0.04825,0.1377499999999999,0.59525,0.10025,0.1069999999999999,0.091,0.0725,0.0632499999999999,0.0454999999999999,0.083,0.24075,0.03675,0.0842499999999999,0.511,0.1445,0.1014999999999999,0.1024999999999999,0.0394999999999999,0.09175,0.05275,0.0712499999999999,0.0725,0.0735,0.0837499999999999,0.0857499999999999,0.09375,0.03525,0.1084999999999999,0.05975,0.083,0.1917499999999999,0.03975,0.085,0.05225,0.09125,0.217,0.02975,0.068,0.0509999999999999,0.3155,0.03875,0.0369999999999999,0.03175,0.0484999999999999,0.0464999999999999,0.73375,0.04125,0.0265,0.0319999999999999,0.04375,0.0379999999999999,0.08675,0.0212499999999999
"Long Kiss Goodnight, The (1996)",0.97975,0.97975,0.925,0.97975,0.98775,0.7035,0.8089999999999999,0.925,0.7725,0.63025,0.815,0.63025,0.57475,0.64925,0.75,0.47775,0.4835,0.46125,0.4615,0.4615,0.41,0.4732499999999999,0.2985,0.1965,0.2955,0.32875,0.3105,0.41,0.4205,0.648,0.34175,0.23225,0.33875,0.4692499999999999,0.4589999999999999,0.33825,0.48275,0.28075,0.1545,0.41525,0.235,0.17675,0.26125,0.412,0.127,0.249,0.18075,0.2804999999999999,0.1942499999999999,0.2714999999999999,0.3582499999999999,0.08925,0.22125,0.1714999999999999,0.18225,0.3582499999999999,0.265,0.3515,0.2005,0.52575,0.1987499999999999,0.1679999999999999,0.31875,0.2309999999999999,0.139,0.17925,0.069,0.0979999999999999,0.296,0.3715,0.2274999999999999,0.04275,0.118,0.14425,0.079,0.4034999999999999,0.119,0.0999999999999999,0.3015,0.092,0.0797499999999999,0.14675,0.12075,0.14825,0.0364999999999999,0.2274999999999999,0.144,0.15025,0.16775,0.16425,0.15025,0.0695,0.0707499999999999,0.0717499999999999,0.1252499999999999,0.0915,0.1305,0.1272499999999999,0.27975,0.0637499999999999,0.1295,0.23575,0.0635,0.18025,0.0837499999999999,0.0925,0.0974999999999999,0.0702499999999999,0.09025,0.0705,0.0529999999999999,0.11675,0.06225,0.08725,0.08975,0.132,0.127,0.12375,0.0817499999999999,0.0675,0.079,0.0807499999999999,0.0564999999999999,0.0677499999999999,0.09775,0.0905,0.083,0.089,0.0702499999999999,0.067,0.0959999999999999,0.05175,0.028,0.0564999999999999,0.0657499999999999,0.04875,0.0665,0.05775,0.0439999999999999,0.071,0.0514999999999999,0.05325,0.05975,0.04525,0.05575,0.0314999999999999,0.0627499999999999,0.0529999999999999,0.0262499999999999
Die Hard 2 (1990),0.98875,0.98875,0.639,0.9885,0.541,0.909,0.9215,0.639,0.81525,0.8087500000000001,0.61075,0.8087500000000001,0.617,0.754,0.62125,0.73225,0.65825,0.5135,0.3814999999999999,0.31875,0.354,0.3355,0.3692499999999999,0.2339999999999999,0.3339999999999999,0.42425,0.22225,0.354,0.40425,0.1445,0.31525,0.29025,0.46375,0.31575,0.25475,0.35475,0.2244999999999999,0.26675,0.16925,0.25875,0.18,0.2005,0.2875,0.31925,0.09575,0.244,0.31975,0.21925,0.3005,0.34575,0.15975,0.1282499999999999,0.22425,0.15125,0.4685,0.16525,0.1877499999999999,0.1475,0.16875,0.0989999999999999,0.1225,0.0935,0.14675,0.2219999999999999,0.1684999999999999,0.14125,0.06,0.18575,0.39625,0.4305,0.152,0.0835,0.205,0.14675,0.25475,0.1569999999999999,0.17375,0.15025,0.16675,0.14575,0.1074999999999999,0.1215,0.1795,0.18175,0.05525,0.16975,0.15625,0.10675,0.3299999999999999,0.1149999999999999,0.0969999999999999,0.564,0.0675,0.0765,0.0857499999999999,0.08675,0.1089999999999999,0.0925,0.118,0.15725,0.40025,0.146,0.068,0.243,0.072,0.10575,0.0364999999999999,0.0379999999999999,0.0655,0.25175,0.1195,0.1064999999999999,0.2224999999999999,0.088,0.05725,0.28075,0.068,0.0549999999999999,0.06,0.0642499999999999,0.1684999999999999,0.10525,0.1995,0.08925,0.077,0.0605,0.04025,0.0394999999999999,0.0645,0.08975,0.119,0.03375,0.08925,0.077,0.03825,0.05725,0.0695,0.03325,0.0632499999999999,0.0524999999999999,0.04575,0.092,0.03525,0.0544999999999999,0.03525,0.0802499999999999,0.14075,0.03925,0.0202499999999999
Sneakers (1992),0.8042499999999999,0.575,0.98225,0.54075,0.94575,0.87575,0.8905000000000001,0.8945000000000001,0.8945000000000001,0.72175,0.7525,0.8785000000000001,0.74925,0.90825,0.65375,0.76675,0.647,0.8785000000000001,0.65375,0.65375,0.74875,0.286,0.27575,0.31975,0.397,0.17475,0.21475,0.8334999999999999,0.2847499999999999,0.423,0.30425,0.1267499999999999,0.23025,0.293,0.2385,0.32275,0.55575,0.1865,0.7605,0.209,0.5525,0.562,0.22425,0.50875,0.2614999999999999,0.3075,0.15175,0.14625,0.1257499999999999,0.36275,0.2937499999999999,0.191,0.21375,0.46275,0.2395,0.64575,0.17325,0.1004999999999999,0.3239999999999999,0.23525,0.2995,0.16725,0.26325,0.58775,0.09625,0.3315,0.404,0.131,0.149,0.3505,0.39575,0.0404999999999999,0.2857499999999999,0.7245,0.0999999999999999,0.2185,0.256,0.25425,0.1129999999999999,0.1679999999999999,0.1039999999999999,0.11875,0.31425,0.1069999999999999,0.14225,0.31025,0.074,0.1735,0.182,0.1014999999999999,0.0822499999999999,0.086,0.11475,0.92575,0.3994999999999999,0.1144999999999999,0.0757499999999999,0.05375,0.235,0.1367499999999999,0.10175,0.3994999999999999,0.0494999999999999,0.11625,0.03925,0.0715,0.0745,0.0637499999999999,0.0807499999999999,0.0915,0.064,0.0725,0.074,0.0745,0.1069999999999999,0.0474999999999999,0.11675,0.18125,0.0667499999999999,0.16525,0.0652499999999999,0.0792499999999999,0.27325,0.0685,0.0685,0.1159999999999999,0.0742499999999999,0.12,0.1425,0.0554999999999999,0.0747499999999999,0.0195,0.21675,0.0755,0.06175,0.0989999999999999,0.0852499999999999,0.04675,0.0414999999999999,0.0205,0.0549999999999999,0.0675,0.09375,0.059,0.0454999999999999,0.0354999999999999,0.0252499999999999,0.0275,0.04175
Murder at 1600 (1997),0.96775,0.8975,0.994,0.8975,0.92775,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.565,0.6245,0.5475,0.30325,0.3425,0.47175,0.30925,0.51775,0.32325,0.257,0.30325,0.4177499999999999,0.32625,0.196,0.24575,0.3635,0.1927499999999999,0.27075,0.246,0.10625,0.21875,0.2007499999999999,0.23025,0.27025,0.1875,0.25025,0.1674999999999999,0.1397499999999999,0.2917499999999999,0.3355,0.1347499999999999,0.307,0.39225,0.201,0.15175,0.0837499999999999,0.25375,0.2744999999999999,0.2219999999999999,0.0757499999999999,0.27125,0.1084999999999999,0.1372499999999999,0.18075,0.2075,0.241,0.181,0.15225,0.3095,0.155,0.123,0.22125,0.2294999999999999,0.1267499999999999,0.14975,0.18075,0.21125,0.1397499999999999,0.51775,0.08,0.1495,0.11825,0.15525,0.40725,0.1905,0.08975,0.123,0.147,0.2035,0.21675,0.0667499999999999,0.202,0.1267499999999999,0.17425,0.10675,0.3349999999999999,0.0797499999999999,0.0695,0.0994999999999999,0.1014999999999999,0.1382499999999999,0.1064999999999999,0.10425,0.08775,0.0534999999999999,0.05025,0.1004999999999999,0.0662499999999999,0.1064999999999999,0.11575,0.10175,0.03625,0.0499999999999999,0.05875,0.09775,0.0875,0.16675,0.0267499999999999,0.0569999999999999,0.066,0.0474999999999999,0.075,0.04275,0.05725,0.05475,0.0665,0.0632499999999999,0.05275,0.10525,0.1094999999999999,0.05925,0.1094999999999999,0.0647499999999999,0.0424999999999999,0.0842499999999999,0.0832499999999999,0.0574999999999999,0.076,0.0282499999999999,0.0682499999999999,0.05775,0.04325,0.0152499999999999,0.05875,0.07,0.0142499999999999,0.05075,0.05275,0.0424999999999999,0.05975,0.0499999999999999,0.03525,0.0915,0.082,0.0187499999999999,0.03975,0.0509999999999999,0.0329999999999999,0.0215,0.022
Absolute Power (1997),0.8752500000000001,0.63,0.98475,0.63,0.95,0.933,0.92,0.933,0.92,0.4965,0.6925,0.51025,0.8885000000000001,0.3555,0.49275,0.58875,0.496,0.3369999999999999,0.58875,0.2965,0.2584999999999999,0.34675,0.906,0.26875,0.3555,0.2887499999999999,0.29425,0.2817499999999999,0.1297499999999999,0.30425,0.4419999999999999,0.26875,0.266,0.2224999999999999,0.24975,0.17975,0.25075,0.2274999999999999,0.2594999999999999,0.2025,0.2294999999999999,0.4277499999999999,0.22475,0.32125,0.0777499999999999,0.1059999999999999,0.22625,0.2005,0.10125,0.198,0.1455,0.0697499999999999,0.3375,0.204,0.19,0.1725,0.18175,0.21325,0.1317499999999999,0.544,0.1367499999999999,0.2334999999999999,0.1425,0.14225,0.1034999999999999,0.26275,0.16425,0.1034999999999999,0.089,0.04375,0.173,0.0637499999999999,0.24,0.1785,0.0974999999999999,0.1367499999999999,0.2574999999999999,0.1997499999999999,0.1674999999999999,0.10775,0.201,0.10575,0.173,0.1109999999999999,0.533,0.18225,0.075,0.08675,0.071,0.0825,0.0857499999999999,0.092,0.05675,0.30225,0.11175,0.1382499999999999,0.1004999999999999,0.10475,0.1195,0.10925,0.04925,0.0765,0.05525,0.087,0.0762499999999999,0.1009999999999999,0.03675,0.7825,0.08725,0.07,0.0775,0.0615,0.0627499999999999,0.1044999999999999,0.065,0.04475,0.0334999999999999,0.0762499999999999,0.0672499999999999,0.088,0.0915,0.0742499999999999,0.0534999999999999,0.0785,0.05425,0.0725,0.05325,0.0454999999999999,0.05575,0.04375,0.0344999999999999,0.0292499999999999,0.0762499999999999,0.0792499999999999,0.03975,0.0569999999999999,0.076,0.0339999999999999,0.0424999999999999,0.0439999999999999,0.031,0.0529999999999999,0.05025,0.0252499999999999,0.0429999999999999,0.0369999999999999,0.04075,0.03025,0.0197499999999999
"Saint, The (1997)",0.8955,0.8952500000000001,0.9935,0.8952500000000001,0.9935,0.737,0.74375,0.74375,0.711,0.73,0.59175,0.73,0.39925,0.65375,0.3944999999999999,0.3545,0.3495,0.45575,0.46625,0.312,0.566,0.3239999999999999,0.366,0.142,0.26475,0.1709999999999999,0.4325,0.29,0.14125,0.4479999999999999,0.21225,0.23875,0.26175,0.2309999999999999,0.2845,0.21875,0.26975,0.20925,0.4902499999999999,0.2784999999999999,0.293,0.1134999999999999,0.1982499999999999,0.26775,0.2375,0.25925,0.1327499999999999,0.125,0.10275,0.1614999999999999,0.10925,0.2634999999999999,0.1735,0.15475,0.1169999999999999,0.21575,0.1345,0.2294999999999999,0.16425,0.187,0.149,0.3605,0.08875,0.26225,0.14425,0.18225,0.766,0.1039999999999999,0.0747499999999999,0.05775,0.147,0.11775,0.186,0.1307499999999999,0.0657499999999999,0.078,0.5865,0.1124999999999999,0.118,0.1079999999999999,0.11325,0.142,0.18375,0.1795,0.03525,0.0994999999999999,0.1094999999999999,0.1175,0.0717499999999999,0.0865,0.092,0.064,0.0842499999999999,0.0474999999999999,0.15225,0.09675,0.0652499999999999,0.1275,0.0822499999999999,0.088,0.1069999999999999,0.15225,0.0625,0.0785,0.0424999999999999,0.1114999999999999,0.09775,0.0344999999999999,0.0827499999999999,0.04725,0.0524999999999999,0.0554999999999999,0.0775,0.1315,0.0722499999999999,0.09125,0.11975,0.075,0.0735,0.0842499999999999,0.059,0.05175,0.068,0.077,0.0529999999999999,0.0569999999999999,0.0935,0.05775,0.0954999999999999,0.0635,0.0334999999999999,0.0285,0.25025,0.06225,0.0235,0.05025,0.09,0.11475,0.085,0.03775,0.0439999999999999,0.0424999999999999,0.0549999999999999,0.0374999999999999,0.03225,0.0444999999999999,0.04925,0.0265,0.018
