movieId,predictable,original,weapons,fight scenes,vengeance,betrayal,teen movie,runaway,good,first contact,catastrophe,mentor,death,weird,chase,pornography,fantasy world,remake,dialogue,culture clash,adaptation,family,drama,greed,light,melancholic,not funny,very funny,fun movie,life philosophy,sexy,life & death,hospital,nudity (full frontal - brief),camp,transformation,mad scientist,writers,stereotypes,internet,creativity,quirky,pulp,dysfunctional family,absurd,computer animation,survival,sacrifice,multiple storylines,independent film,classic car,immortality,alter ego,drinking,women,surveillance,doctors,childhood,unlikely friendships,unlikeable characters,queer,new jersey,goth,farce,kidnapping,god,underrated,dreams,island,california,memory,too long,road movie,irish accent,notable nudity,nudity (rear),80s,small town,graphic novel,censorship,awesome soundtrack,alternate history,blindness,reality tv,prejudice,no plot,hip hop,ghosts/afterlife,film noir,islam,hotel,nudity (topless - brief),atheism,stand-up comedy,adoption,trilogy,stoner movie,prison,british,simple,kick-butt women,tokyo,divorce,addiction,bollywood,shopping,period piece,good music,snakes,made for tv,indians,foul language,new york city,brothers,fashion,workplace,texas,los angeles,cancer,wilderness,single father,wartime,interracial romance,too short,directorial debut,desert,race,radio,best of 2005,finnish,ensemble cast,homeless,san francisco,russian,time,robert downey jr,hunting,lawyer,1930s,prostitution,australia,buddy movie,potential oscar nom,father daughter relationship,wine,rebellion,oil,french,documentary
Hellraiser: Bloodline (1996),0.98175,0.7855000000000001,0.98175,0.38075,0.48075,0.3542499999999999,0.43425,0.43425,0.471,0.592,0.683,0.46325,0.471,0.32575,0.34875,0.3685,0.4659999999999999,0.1134999999999999,0.38,0.308,0.254,0.2115,0.27675,0.27675,0.17925,0.2754999999999999,0.3745,0.2334999999999999,0.251,0.32675,0.15875,0.1957499999999999,0.155,0.2229999999999999,0.1895,0.33125,0.2995,0.2865,0.0845,0.15,0.33075,0.23075,0.4167499999999999,0.279,0.1307499999999999,0.33075,0.365,0.2304999999999999,0.191,0.179,0.2244999999999999,0.35575,0.1604999999999999,0.1089999999999999,0.0989999999999999,0.1074999999999999,0.24575,0.128,0.1584999999999999,0.0394999999999999,0.143,0.1064999999999999,0.092,0.0964999999999999,0.09925,0.143,0.2035,0.17775,0.1272499999999999,0.08875,0.24875,0.1094999999999999,0.0785,0.1545,0.0697499999999999,0.1272499999999999,0.126,0.08825,0.1699999999999999,0.08775,0.08675,0.12325,0.0715,0.05425,0.0842499999999999,0.0605,0.0817499999999999,0.0837499999999999,0.15925,0.09925,0.0852499999999999,0.33275,0.0817499999999999,0.1164999999999999,0.05475,0.2219999999999999,0.0727499999999999,0.1109999999999999,0.068,0.061,0.063,0.15275,0.04825,0.0559999999999999,0.0725,0.04125,0.1089999999999999,0.0837499999999999,0.09625,0.09625,0.067,0.0444999999999999,0.05775,0.1064999999999999,0.05675,0.05725,0.0625,0.05175,0.05525,0.05825,0.0235,0.04675,0.0449999999999999,0.0715,0.142,0.04675,0.0449999999999999,0.05425,0.0344999999999999,0.086,0.0479999999999999,0.0364999999999999,0.0349999999999999,0.0504999999999999,0.0627499999999999,0.0444999999999999,0.0265,0.0187499999999999,0.0429999999999999,0.05575,0.03525,0.0474999999999999,0.0544999999999999,0.03025,0.0235,0.0394999999999999,0.03,0.04475,0.0192499999999999
Diabolique (1996),0.52025,0.8167500000000001,0.38625,0.38625,0.498,0.7662500000000001,0.2937499999999999,0.4405,0.569,0.3057499999999999,0.496,0.5175,0.3289999999999999,0.382,0.578,0.5175,0.217,0.98775,0.3275,0.53725,0.4347499999999999,0.15575,0.24675,0.53725,0.3485,0.4375,0.3425,0.26575,0.21525,0.3305,0.5175,0.22525,0.20925,0.6605,0.2784999999999999,0.27825,0.1205,0.15875,0.1694999999999999,0.17275,0.2584999999999999,0.26975,0.1945,0.1644999999999999,0.2254999999999999,0.15925,0.09525,0.1669999999999999,0.16475,0.1594999999999999,0.207,0.0717499999999999,0.17075,0.11525,0.5305,0.569,0.18125,0.1352499999999999,0.18175,0.143,0.15225,0.1079999999999999,0.0499999999999999,0.206,0.1525,0.0727499999999999,0.15975,0.077,0.093,0.12375,0.1599999999999999,0.12025,0.122,0.1337499999999999,0.0994999999999999,0.26825,0.04825,0.0802499999999999,0.03375,0.12225,0.0574999999999999,0.1287499999999999,0.17475,0.0359999999999999,0.134,0.137,0.0514999999999999,0.0827499999999999,0.3087499999999999,0.1024999999999999,0.1397499999999999,0.2837499999999999,0.11775,0.08675,0.0544999999999999,0.0349999999999999,0.0665,0.09225,0.0905,0.0732499999999999,0.072,0.08725,0.1892499999999999,0.0857499999999999,0.0885,0.0272499999999999,0.09475,0.092,0.03925,0.0579999999999999,0.0642499999999999,0.074,0.0732499999999999,0.0717499999999999,0.0632499999999999,0.0647499999999999,0.05325,0.05925,0.293,0.1039999999999999,0.0625,0.0595,0.0742499999999999,0.03225,0.05725,0.0782499999999999,0.1044999999999999,0.0287499999999999,0.025,0.0202499999999999,0.0672499999999999,0.0319999999999999,0.1195,0.04775,0.0489999999999999,0.04875,0.03075,0.11675,0.05775,0.0509999999999999,0.0275,0.03125,0.03375,0.04125,0.10975,0.03025,0.0295,0.17025,0.018
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),0.98,0.77075,0.98,0.6285,0.643,0.8140000000000001,0.9035,0.31425,0.2847499999999999,0.30825,0.40075,0.46675,0.8547499999999999,0.4205,0.399,0.32625,0.40325,0.193,0.32475,0.2764999999999999,0.26875,0.3642499999999999,0.2764999999999999,0.23925,0.24775,0.33475,0.3725,0.27175,0.246,0.28925,0.146,0.252,0.6925,0.1855,0.276,0.252,0.1164999999999999,0.2584999999999999,0.0979999999999999,0.1392499999999999,0.272,0.2289999999999999,0.1525,0.24075,0.15,0.1114999999999999,0.09275,0.4095,0.29725,0.18,0.2075,0.46675,0.17775,0.1139999999999999,0.10975,0.0935,0.3375,0.1957499999999999,0.1445,0.126,0.1669999999999999,0.10775,0.10775,0.15,0.1992499999999999,0.1159999999999999,0.2025,0.16925,0.1169999999999999,0.16925,0.1882499999999999,0.09275,0.14975,0.11775,0.0662499999999999,0.12175,0.09175,0.1252499999999999,0.0419999999999999,0.0835,0.0605,0.11025,0.0885,0.203,0.077,0.10675,0.0745,0.0632499999999999,0.1029999999999999,0.0822499999999999,0.1275,0.2017499999999999,0.0625,0.1315,0.1825,0.1069999999999999,0.087,0.373,0.0637499999999999,0.0692499999999999,0.0414999999999999,0.0964999999999999,0.068,0.0949999999999999,0.06,0.0647499999999999,0.04875,0.06125,0.0539999999999999,0.08925,0.0544999999999999,0.0374999999999999,0.06175,0.085,0.03775,0.0657499999999999,0.0702499999999999,0.06025,0.0787499999999999,0.0605,0.0305,0.0692499999999999,0.0389999999999999,0.0504999999999999,0.0657499999999999,0.0374999999999999,0.0339999999999999,0.1445,0.0215,0.029,0.068,0.0549999999999999,0.03675,0.04775,0.0324999999999999,0.03675,0.093,0.03725,0.0277499999999999,0.03575,0.023,0.03925,0.0429999999999999,0.0287499999999999,0.03175,0.03175,0.0235,0.027,0.0242499999999999
Amityville 1992: It's About Time (1992),0.938,0.81325,0.938,0.54875,0.6705,0.527,0.24975,0.273,0.5725,0.5835,0.4085,0.45475,0.637,0.3662499999999999,0.31375,0.28,0.498,0.1977499999999999,0.392,0.43425,0.262,0.67525,0.43425,0.26325,0.3185,0.269,0.3605,0.3185,0.2927499999999999,0.1925,0.24625,0.30625,0.21025,0.26925,0.2624999999999999,0.2012499999999999,0.33475,0.414,0.245,0.1265,0.4185,0.3622499999999999,0.615,0.3555,0.2294999999999999,0.2015,0.0855,0.16975,0.27,0.17375,0.25025,0.5005,0.1755,0.08975,0.093,0.11275,0.1962499999999999,0.1704999999999999,0.1699999999999999,0.05025,0.17225,0.12075,0.09025,0.11975,0.11075,0.1119999999999999,0.09975,0.1235,0.359,0.3602499999999999,0.119,0.33025,0.12,0.1094999999999999,0.1129999999999999,0.11725,0.0895,0.11275,0.05325,0.0755,0.5305,0.1265,0.0647499999999999,0.2204999999999999,0.08625,0.0569999999999999,0.1327499999999999,0.11575,0.1315,0.09575,0.05125,0.0574999999999999,0.1119999999999999,0.10025,0.1034999999999999,0.0549999999999999,0.0777499999999999,0.09775,0.0782499999999999,0.0827499999999999,0.0805,0.076,0.065,0.0722499999999999,0.0389999999999999,0.0692499999999999,0.10125,0.0579999999999999,0.081,0.153,0.0657499999999999,0.0772499999999999,0.0672499999999999,0.0605,0.0404999999999999,0.0605,0.0812499999999999,0.0762499999999999,0.0524999999999999,0.06225,0.8305,0.079,0.0424999999999999,0.0725,0.0642499999999999,0.0157499999999999,0.0464999999999999,0.11475,0.1094999999999999,0.0685,0.05125,0.0314999999999999,0.05425,0.059,0.11725,0.04325,0.027,0.0429999999999999,0.05275,0.04975,0.026,0.04375,0.066,0.0339999999999999,0.0374999999999999,0.0287499999999999,0.0842499999999999,0.0389999999999999,0.0157499999999999
Amityville 3-D (1983),0.9135,0.8067500000000001,0.9135,0.68725,0.4355,0.509,0.638,0.526,0.35975,0.6855,0.39575,0.4732499999999999,0.7315,0.4267499999999999,0.3085,0.3672499999999999,0.528,0.3974999999999999,0.34575,0.29,0.5135,0.65775,0.2674999999999999,0.23575,0.38875,0.3535,0.3209999999999999,0.38875,0.2794999999999999,0.1992499999999999,0.16375,0.286,0.23925,0.26725,0.24825,0.16675,0.2827499999999999,0.30025,0.1825,0.15975,0.1425,0.3405,0.31725,0.25275,0.185,0.32425,0.0499999999999999,0.125,0.3139999999999999,0.2289999999999999,0.2115,0.1292499999999999,0.2194999999999999,0.1252499999999999,0.137,0.1019999999999999,0.3359999999999999,0.18325,0.2254999999999999,0.0727499999999999,0.181,0.17925,0.11325,0.15275,0.0534999999999999,0.125,0.10075,0.1897499999999999,0.32075,0.17225,0.09475,0.3615,0.11175,0.17875,0.198,0.09925,0.42125,0.0675,0.087,0.1195,0.1039999999999999,0.154,0.093,0.1295,0.11075,0.06125,0.1387499999999999,0.4665,0.1292499999999999,0.10575,0.064,0.0672499999999999,0.125,0.1262499999999999,0.15375,0.09875,0.12275,0.10075,0.12325,0.1169999999999999,0.09025,0.0792499999999999,0.126,0.0782499999999999,0.06,0.10725,0.0642499999999999,0.0745,0.1004999999999999,0.1272499999999999,0.1069999999999999,0.05075,0.0949999999999999,0.0787499999999999,0.09175,0.0672499999999999,0.09075,0.087,0.0735,0.0349999999999999,0.11725,0.0835,0.05425,0.04475,0.06125,0.0262499999999999,0.0544999999999999,0.05125,0.1327499999999999,0.0905,0.05675,0.03175,0.0564999999999999,0.0484999999999999,0.0449999999999999,0.0434999999999999,0.0237499999999999,0.05075,0.0682499999999999,0.0564999999999999,0.03575,0.0559999999999999,0.0404999999999999,0.0569999999999999,0.0677499999999999,0.03325,0.04075,0.03875,0.027
Amityville: Dollhouse (1996),0.909,0.8200000000000001,0.909,0.53825,0.50075,0.50075,0.36975,0.2234999999999999,0.4475,0.6815,0.404,0.44225,0.508,0.33375,0.38875,0.267,0.4965,0.27925,0.373,0.33075,0.287,0.78525,0.33075,0.202,0.4695,0.35275,0.34175,0.39425,0.35875,0.1285,0.239,0.30925,0.2204999999999999,0.3745,0.37475,0.28725,0.498,0.40225,0.1795,0.16125,0.15325,0.2945,0.3195,0.3894999999999999,0.182,0.23775,0.1144999999999999,0.218,0.2165,0.1825,0.2534999999999999,0.12375,0.2175,0.1049999999999999,0.0827499999999999,0.0732499999999999,0.2165,0.23775,0.18325,0.10975,0.173,0.1397499999999999,0.0762499999999999,0.124,0.10125,0.18575,0.10575,0.24125,0.3175,0.2002499999999999,0.147,0.29525,0.10325,0.1342499999999999,0.1674999999999999,0.17725,0.132,0.083,0.1049999999999999,0.0627499999999999,0.0949999999999999,0.1327499999999999,0.0805,0.2085,0.08,0.09625,0.1059999999999999,0.10825,0.1277499999999999,0.0807499999999999,0.0295,0.10325,0.10025,0.0827499999999999,0.16925,0.05575,0.0762499999999999,0.11625,0.0762499999999999,0.0855,0.0762499999999999,0.10375,0.0727499999999999,0.0645,0.04475,0.0384999999999999,0.05075,0.05475,0.0695,0.17525,0.08725,0.0605,0.065,0.0697499999999999,0.03825,0.0569999999999999,0.08725,0.061,0.0519999999999999,0.066,0.10825,0.0697499999999999,0.0469999999999999,0.09675,0.0584999999999999,0.03575,0.0559999999999999,0.05725,0.1315,0.0705,0.0489999999999999,0.0359999999999999,0.0329999999999999,0.04725,0.0615,0.0389999999999999,0.0314999999999999,0.0267499999999999,0.0544999999999999,0.0439999999999999,0.03875,0.03825,0.0489999999999999,0.04475,0.0364999999999999,0.03025,0.0265,0.0305,0.0125
Amityville: A New Generation (1993),0.9585,0.8005,0.9585,0.52825,0.5885,0.7945,0.45675,0.29825,0.3465,0.6805,0.4147499999999999,0.46325,0.67525,0.347,0.55025,0.40425,0.48375,0.251,0.3149999999999999,0.6,0.3195,0.69075,0.6,0.24725,0.373,0.281,0.3545,0.2945,0.2125,0.20775,0.1935,0.31675,0.3037499999999999,0.253,0.2339999999999999,0.2005,0.30025,0.51125,0.1659999999999999,0.1619999999999999,0.216,0.3285,0.3299999999999999,0.389,0.1574999999999999,0.2324999999999999,0.0885,0.20925,0.3107499999999999,0.16875,0.2405,0.15775,0.22025,0.11575,0.1337499999999999,0.0855,0.433,0.25775,0.2624999999999999,0.0655,0.15225,0.1009999999999999,0.0742499999999999,0.1375,0.0815,0.09925,0.10475,0.1995,0.54775,0.1639999999999999,0.27375,0.53525,0.12025,0.14,0.16425,0.197,0.1295,0.083,0.1024999999999999,0.05575,0.0675,0.16075,0.0702499999999999,0.238,0.09325,0.10375,0.1629999999999999,0.0772499999999999,0.136,0.14175,0.04975,0.131,0.09925,0.11225,0.09775,0.05125,0.10125,0.12375,0.0687499999999999,0.0935,0.08925,0.0712499999999999,0.07,0.0772499999999999,0.06025,0.0685,0.0697499999999999,0.0722499999999999,0.083,0.086,0.0855,0.06075,0.09775,0.0767499999999999,0.0775,0.04975,0.0852499999999999,0.0895,0.0702499999999999,0.059,0.062,0.0755,0.09025,0.16375,0.063,0.02,0.0792499999999999,0.068,0.1019999999999999,0.10275,0.06225,0.655,0.05825,0.0539999999999999,0.0544999999999999,0.0474999999999999,0.05775,0.0404999999999999,0.0667499999999999,0.0444999999999999,0.0414999999999999,0.059,0.086,0.03,0.0454999999999999,0.03575,0.0319999999999999,0.03375,0.0147499999999999
Amityville II: The Possession (1982),0.8287500000000001,0.85175,0.8287500000000001,0.4852499999999999,0.62,0.86775,0.53525,0.8307500000000001,0.33775,0.66225,0.39675,0.4965,0.399,0.50175,0.4307499999999999,0.50275,0.4399999999999999,0.248,0.3525,0.40525,0.56775,0.83525,0.40525,0.3355,0.275,0.3512499999999999,0.37625,0.275,0.1877499999999999,0.21325,0.4095,0.212,0.3285,0.1445,0.251,0.264,0.25325,0.212,0.1292499999999999,0.132,0.1704999999999999,0.3097499999999999,0.4385,0.8480000000000001,0.1654999999999999,0.1855,0.08625,0.26025,0.258,0.38575,0.25475,0.0825,0.1947499999999999,0.1129999999999999,0.15325,0.082,0.208,0.134,0.17075,0.0539999999999999,0.1674999999999999,0.154,0.0655,0.202,0.0915,0.2022499999999999,0.11475,0.182,0.3492499999999999,0.14975,0.1435,0.272,0.09575,0.129,0.10875,0.0855,0.25725,0.091,0.1644999999999999,0.14825,0.0944999999999999,0.15675,0.0787499999999999,0.10125,0.354,0.0715,0.0895,0.0692499999999999,0.1307499999999999,0.354,0.083,0.1014999999999999,0.192,0.118,0.216,0.0707499999999999,0.0767499999999999,0.12425,0.071,0.0984999999999999,0.0735,0.1074999999999999,0.0524999999999999,0.081,0.0645,0.0404999999999999,0.05475,0.0944999999999999,0.0539999999999999,0.10575,0.17175,0.08625,0.0797499999999999,0.089,0.04525,0.0765,0.0742499999999999,0.07,0.05325,0.0695,0.0777499999999999,0.06025,0.0334999999999999,0.0449999999999999,0.1034999999999999,0.0265,0.0474999999999999,0.0579999999999999,0.0615,0.0999999999999999,0.05325,0.0334999999999999,0.04775,0.05475,0.0399999999999999,0.0334999999999999,0.0835,0.0647499999999999,0.0509999999999999,0.0554999999999999,0.031,0.04275,0.07,0.0414999999999999,0.072,0.0295,0.0379999999999999,0.03225,0.0334999999999999
"Amityville Horror, The (1979)",0.8939999999999999,0.7825,0.51175,0.8939999999999999,0.56625,0.75275,0.35475,0.95725,0.60675,0.51175,0.43525,0.62625,0.4295,0.5985,0.41225,0.493,0.36,0.34025,0.366,0.62825,0.9135,0.8047500000000001,0.62825,0.4489999999999999,0.3399999999999999,0.415,0.3635,0.26575,0.2339999999999999,0.26475,0.22625,0.2045,0.284,0.2564999999999999,0.413,0.348,0.4215,0.2784999999999999,0.1337499999999999,0.153,0.1955,0.23975,0.1915,0.421,0.1392499999999999,0.2165,0.26625,0.29525,0.1975,0.239,0.353,0.0737499999999999,0.14875,0.1945,0.11975,0.2704999999999999,0.23425,0.2165,0.176,0.0785,0.15225,0.45525,0.198,0.118,0.0939999999999999,0.16775,0.3275,0.25625,0.393,0.12225,0.10975,0.20475,0.12125,0.1445,0.1937499999999999,0.1029999999999999,0.1985,0.18475,0.0732499999999999,0.1089999999999999,0.1019999999999999,0.1397499999999999,0.29325,0.0757499999999999,0.239,0.05225,0.09,0.299,0.10025,0.239,0.127,0.3115,0.16775,0.10325,0.18125,0.04175,0.1024999999999999,0.1124999999999999,0.0837499999999999,0.1485,0.0384999999999999,0.0845,0.09225,0.0875,0.0712499999999999,0.0675,0.14625,0.177,0.0807499999999999,0.09475,0.1345,0.12125,0.1069999999999999,0.16025,0.0692499999999999,0.05725,0.1355,0.11125,0.1405,0.092,0.0797499999999999,0.0832499999999999,0.0549999999999999,0.0449999999999999,0.08825,0.0354999999999999,0.0625,0.072,0.20925,0.03625,0.04725,0.075,0.068,0.0474999999999999,0.04725,0.0434999999999999,0.0865,0.12,0.067,0.04175,0.0349999999999999,0.06075,0.06025,0.09125,0.0559999999999999,0.04075,0.0369999999999999,0.0369999999999999,0.04375
"Amityville Curse, The (1990)",0.93925,0.76275,0.93925,0.552,0.5135,0.77925,0.36775,0.2847499999999999,0.32225,0.5015,0.40025,0.4207499999999999,0.42625,0.395,0.42725,0.3545,0.412,0.1337499999999999,0.3542499999999999,0.281,0.8140000000000001,0.4812499999999999,0.281,0.2425,0.17575,0.58025,0.3329999999999999,0.27225,0.2075,0.14175,0.1327499999999999,0.243,0.2015,0.25375,0.22175,0.1942499999999999,0.273,0.3592499999999999,0.1169999999999999,0.2314999999999999,0.137,0.28025,0.31675,0.24075,0.1735,0.1875,0.079,0.1535,0.27625,0.1262499999999999,0.2145,0.09825,0.1619999999999999,0.1034999999999999,0.08925,0.0715,0.266,0.15675,0.1915,0.0514999999999999,0.15525,0.118,0.0702499999999999,0.1255,0.068,0.08975,0.1024999999999999,0.2405,0.3309999999999999,0.061,0.10275,0.3944999999999999,0.1104999999999999,0.1805,0.1252499999999999,0.12075,0.1119999999999999,0.07,0.0205,0.0915,0.0534999999999999,0.143,0.0797499999999999,0.2005,0.08875,0.0605,0.10675,0.1282499999999999,0.12325,0.08875,0.06,0.06075,0.08975,0.10025,0.0717499999999999,0.0409999999999999,0.0737499999999999,0.088,0.07,0.07,0.063,0.0605,0.0677499999999999,0.08,0.0439999999999999,0.0534999999999999,0.0847499999999999,0.0464999999999999,0.05075,0.09675,0.11625,0.0504999999999999,0.083,0.0454999999999999,0.0265,0.0677499999999999,0.04825,0.07,0.0795,0.05375,0.0454999999999999,0.0727499999999999,0.0702499999999999,0.0324999999999999,0.04575,0.0162499999999999,0.05375,0.0742499999999999,0.0245,0.0292499999999999,0.0682499999999999,0.03075,0.05375,0.0682499999999999,0.0439999999999999,0.0429999999999999,0.09125,0.0424999999999999,0.0524999999999999,0.04275,0.0369999999999999,0.0399999999999999,0.0605,0.03175,0.0742499999999999,0.0212499999999999,0.03625,0.0344999999999999,0.0147499999999999
Jaws 2 (1978),0.94875,0.8300000000000001,0.94875,0.4485,0.7922499999999999,0.5325,0.8049999999999999,0.4097499999999999,0.59875,0.5135,0.50725,0.548,0.4515,0.4165,0.58775,0.22825,0.3239999999999999,0.21675,0.56225,0.5325,0.3369999999999999,0.46575,0.5325,0.61925,0.26625,0.383,0.41725,0.267,0.4257499999999999,0.2945,0.135,0.26,0.2495,0.2897499999999999,0.348,0.264,0.34075,0.21675,0.17025,0.16475,0.2704999999999999,0.238,0.20825,0.20575,0.11475,0.4589999999999999,0.497,0.2544999999999999,0.1945,0.15025,0.31475,0.1327499999999999,0.27125,0.156,0.1659999999999999,0.15075,0.18175,0.4589999999999999,0.173,0.04425,0.1555,0.16075,0.04475,0.1104999999999999,0.0842499999999999,0.0835,0.20525,0.10525,0.8685,0.2825,0.3145,0.1195,0.1129999999999999,0.1317499999999999,0.10725,0.09975,0.23275,0.21575,0.0434999999999999,0.0905,0.088,0.16325,0.09325,0.0404999999999999,0.1315,0.0625,0.0857499999999999,0.05375,0.11125,0.1315,0.1614999999999999,0.1875,0.0835,0.1205,0.09225,0.176,0.093,0.09575,0.08775,0.125,0.0564999999999999,0.11175,0.08675,0.0765,0.0815,0.1795,0.08775,0.0842499999999999,0.1574999999999999,0.09775,0.11025,0.091,0.11275,0.09325,0.0645,0.05525,0.0767499999999999,0.12325,0.0667499999999999,0.0989999999999999,0.05175,0.079,0.06075,0.05475,0.0785,0.11825,0.11975,0.068,0.0282499999999999,0.0459999999999999,0.05425,0.0544999999999999,0.138,0.0702499999999999,0.11975,0.05925,0.236,0.0484999999999999,0.06025,0.04975,0.1357499999999999,0.0797499999999999,0.069,0.0404999999999999,0.0459999999999999,0.0524999999999999,0.0574999999999999,0.05025,0.03175
Wishmaster (1997),0.774,0.79,0.774,0.488,0.79775,0.58025,0.3249999999999999,0.79775,0.56,0.774,0.42,0.4395,0.4357499999999999,0.33625,0.361,0.268,0.56,0.0974999999999999,0.37675,0.2794999999999999,0.28075,0.1917499999999999,0.22125,0.2865,0.3632499999999999,0.28625,0.29425,0.2015,0.678,0.3545,0.155,0.22975,0.15725,0.3097499999999999,0.3632499999999999,0.3712499999999999,0.60475,0.195,0.15525,0.24025,0.37675,0.1957499999999999,0.20825,0.14725,0.1302499999999999,0.16325,0.2544999999999999,0.24525,0.208,0.15625,0.25375,0.1955,0.14575,0.1775,0.1054999999999999,0.10275,0.08975,0.1385,0.1515,0.0974999999999999,0.1355,0.127,0.1225,0.0959999999999999,0.05775,0.1465,0.1425,0.25725,0.15875,0.1392499999999999,0.1267499999999999,0.1342499999999999,0.12275,0.1382499999999999,0.0762499999999999,0.0685,0.1154999999999999,0.14825,0.2584999999999999,0.068,0.1337499999999999,0.0984999999999999,0.0905,0.0817499999999999,0.0984999999999999,0.08775,0.0817499999999999,0.069,0.10525,0.3445,0.0832499999999999,0.11275,0.0979999999999999,0.0915,0.06225,0.0662499999999999,0.075,0.10875,0.072,0.0652499999999999,0.082,0.0615,0.05825,0.0642499999999999,0.06,0.09625,0.05725,0.059,0.16075,0.064,0.0534999999999999,0.0245,0.0509999999999999,0.08625,0.073,0.0625,0.0509999999999999,0.22275,0.2229999999999999,0.0682499999999999,0.0314999999999999,0.0499999999999999,0.0675,0.05725,0.05975,0.0225,0.04825,0.0787499999999999,0.0339999999999999,0.1252499999999999,0.04575,0.4115,0.0439999999999999,0.0797499999999999,0.0424999999999999,0.0404999999999999,0.0414999999999999,0.031,0.0539999999999999,0.0339999999999999,0.0217499999999999,0.03425,0.04175,0.0329999999999999,0.0384999999999999,0.025,0.029,0.02975,0.0262499999999999
I Know What You Did Last Summer (1997),0.8049999999999999,0.75125,0.4275,0.5915,0.749,0.77875,0.9935,0.4962499999999999,0.581,0.385,0.581,0.4395,0.63225,0.45475,0.8614999999999999,0.257,0.272,0.12375,0.4085,0.45475,0.71375,0.4085,0.45475,0.28825,0.3315,0.29425,0.3492499999999999,0.3455,0.8905000000000001,0.3145,0.41725,0.24675,0.2837499999999999,0.18375,0.40725,0.2239999999999999,0.2299999999999999,0.26275,0.575,0.2294999999999999,0.2905,0.1887499999999999,0.23025,0.204,0.3774999999999999,0.17875,0.3295,0.2957499999999999,0.3037499999999999,0.138,0.2704999999999999,0.09775,0.2035,0.3735,0.2105,0.188,0.14125,0.21175,0.259,0.1755,0.1614999999999999,0.1805,0.1674999999999999,0.3455,0.08925,0.0707499999999999,0.20675,0.155,0.27625,0.36275,0.0905,0.1044999999999999,0.4639999999999999,0.1069999999999999,0.2334999999999999,0.1425,0.412,0.22475,0.0277499999999999,0.0695,0.213,0.15025,0.15575,0.093,0.11575,0.17125,0.143,0.12475,0.1089999999999999,0.1074999999999999,0.1342499999999999,0.12225,0.0579999999999999,0.1084999999999999,0.0762499999999999,0.0687499999999999,0.10925,0.0959999999999999,0.0785,0.1485,0.0827499999999999,0.075,0.11275,0.0805,0.1109999999999999,0.2075,0.1009999999999999,0.138,0.1295,0.05825,0.1124999999999999,0.147,0.0755,0.0717499999999999,0.1935,0.0795,0.11875,0.0807499999999999,0.0642499999999999,0.068,0.04525,0.0712499999999999,0.09425,0.0785,0.079,0.1195,0.05875,0.238,0.0242499999999999,0.03525,0.0895,0.04725,0.088,0.0574999999999999,0.0409999999999999,0.0539999999999999,0.10925,0.04975,0.04925,0.0414999999999999,0.04725,0.17225,0.1262499999999999,0.0364999999999999,0.0369999999999999,0.03225,0.03225,0.0414999999999999,0.0245
Time Tracers (1995),0.89575,0.7335,0.53875,0.89575,0.48075,0.33075,0.373,0.38,0.4865,0.67525,0.496,0.50875,0.30425,0.4435,0.55725,0.7849999999999999,0.4865,0.34975,0.261,0.4177499999999999,0.52275,0.2764999999999999,0.29525,0.33075,0.4147499999999999,0.4435,0.2877499999999999,0.4147499999999999,0.2995,0.3269999999999999,0.21325,0.2935,0.09825,0.1704999999999999,0.46125,0.31975,0.2254999999999999,0.3605,0.16725,0.3289999999999999,0.2455,0.1992499999999999,0.2925,0.21125,0.24225,0.2319999999999999,0.181,0.40325,0.1795,0.137,0.3097499999999999,0.23875,0.12325,0.0797499999999999,0.11375,0.188,0.1315,0.1614999999999999,0.24775,0.0419999999999999,0.1845,0.09425,0.06025,0.14825,0.0439999999999999,0.1355,0.14825,0.2005,0.0705,0.12325,0.31625,0.15625,0.084,0.174,0.23375,0.41925,0.16275,0.1139999999999999,0.0339999999999999,0.0835,0.0767499999999999,0.1694999999999999,0.0677499999999999,0.04625,0.081,0.05975,0.03825,0.04375,0.1674999999999999,0.081,0.1144999999999999,0.0725,0.0717499999999999,0.7955000000000001,0.11675,0.0379999999999999,0.128,0.1972499999999999,0.0817499999999999,0.09875,0.12175,0.05075,0.0595,0.0792499999999999,0.0055,0.05425,0.11825,0.069,0.059,0.067,0.086,0.04975,0.09925,0.06175,0.0349999999999999,0.1297499999999999,0.06175,0.0439999999999999,0.0464999999999999,0.05925,0.03675,0.081,0.0454999999999999,0.0717499999999999,0.082,0.1124999999999999,0.0474999999999999,0.084,0.27075,0.0837499999999999,0.0489999999999999,0.0354999999999999,0.0775,0.09075,0.235,0.0524999999999999,0.0394999999999999,0.0265,0.1004999999999999,0.10175,0.0494999999999999,0.0212499999999999,0.0177499999999999,0.03675,0.0065,0.0374999999999999,0.0162499999999999,0.0185,0.0235
