movieId,original,melancholic,good,teen movie,unlikely friendships,independent film,runaway,weird,mentor,pornography,culture clash,drama,betrayal,queer,catastrophe,women,sexy,greed,dialogue,stereotypes,predictable,drinking,quirky,vengeance,childhood,life philosophy,light,adaptation,dysfunctional family,family,fantasy world,very funny,fun movie,life & death,not funny,writers,prejudice,fight scenes,chase,small town,nudity (full frontal - brief),new jersey,transformation,first contact,death,underrated,classic car,creativity,multiple storylines,awesome soundtrack,california,weapons,addiction,interracial romance,absurd,divorce,sacrifice,road movie,computer animation,internet,irish accent,british,good music,islam,camp,farce,notable nudity,dreams,hip hop,pulp,censorship,hospital,bollywood,period piece,alter ego,doctors,surveillance,nudity (topless - brief),hotel,new york city,stoner movie,directorial debut,80s,workplace,texas,cancer,ensemble cast,nudity (rear),shopping,unlikeable characters,simple,stand-up comedy,wartime,brothers,film noir,tokyo,alternate history,indians,adoption,blindness,single father,memory,foul language,kick-butt women,too long,fashion,atheism,rebellion,australia,goth,mad scientist,san francisco,los angeles,survival,race,prison,finnish,reality tv,father daughter relationship,wilderness,island,robert downey jr,no plot,prostitution,wine,1930s,graphic novel,made for tv,potential oscar nom,radio,documentary,too short,god,homeless,russian,immortality,best of 2005,kidnapping,buddy movie,ghosts/afterlife,desert,lawyer,french,trilogy,remake,hunting,snakes,time,oil
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",0.664,0.2815,0.616,0.616,0.3575,0.22825,0.3319999999999999,0.4044999999999999,0.42425,0.2495,0.53875,0.4044999999999999,0.2465,0.8627499999999999,0.44275,0.84825,0.1855,0.24725,0.361,0.6665,0.393,0.26075,0.2694999999999999,0.3087499999999999,0.2945,0.3712499999999999,0.3409999999999999,0.23475,0.17075,0.2855,0.3512499999999999,0.2897499999999999,0.45625,0.1992499999999999,0.27725,0.20775,0.49475,0.22175,0.21575,0.98225,0.1649999999999999,0.14575,0.32325,0.23525,0.1875,0.1569999999999999,0.1495,0.243,0.16325,0.1009999999999999,0.2915,0.15775,0.06225,0.3169999999999999,0.1589999999999999,0.1084999999999999,0.2219999999999999,0.74575,0.16025,0.11475,0.1367499999999999,0.2015,0.0845,0.0999999999999999,0.26325,0.1845,0.0827499999999999,0.1255,0.0662499999999999,0.1312499999999999,0.0915,0.1322499999999999,0.0752499999999999,0.076,0.1195,0.1064999999999999,0.0772499999999999,0.09225,0.1149999999999999,0.50575,0.0727499999999999,0.06,0.071,0.1039999999999999,0.26075,0.0642499999999999,0.1335,0.148,0.0504999999999999,0.03175,0.10575,0.065,0.066,0.09225,0.092,0.05525,0.11675,0.17775,0.1302499999999999,0.0762499999999999,0.14825,0.0702499999999999,0.03975,0.11175,0.0875,0.179,0.1089999999999999,0.0215,0.2055,0.0474999999999999,0.149,0.0685,0.10425,0.05475,0.0775,0.062,0.03875,0.0747499999999999,0.03925,0.067,0.09825,0.0419999999999999,0.0775,0.0574999999999999,0.0242499999999999,0.0574999999999999,0.0232499999999999,0.0449999999999999,0.02975,0.0815,0.031,0.0845,0.0479999999999999,0.05675,0.04275,0.04975,0.0195,0.0374999999999999,0.0305,0.05625,0.64775,0.063,0.028,0.0257499999999999,0.10525,0.0459999999999999,0.09025,0.07,0.0712499999999999
Boys on the Side (1995),0.6205,0.82375,0.8815,0.6665,0.964,0.24625,0.69825,0.69825,0.52,0.2764999999999999,0.69825,0.69825,0.526,0.61175,0.4535,0.992,0.3924999999999999,0.69825,0.31275,0.371,0.3299999999999999,0.44975,0.269,0.31025,0.374,0.49,0.32075,0.2784999999999999,0.2115,0.34875,0.3047499999999999,0.24075,0.38825,0.3047499999999999,0.261,0.21125,0.41825,0.21825,0.30825,0.23825,0.2815,0.18275,0.23275,0.2514999999999999,0.32825,0.1937499999999999,0.24125,0.16625,0.21725,0.2095,0.486,0.1875,0.12275,0.4054999999999999,0.1355,0.17375,0.32825,0.91475,0.17625,0.16125,0.1019999999999999,0.1134999999999999,0.2095,0.146,0.1317499999999999,0.0959999999999999,0.16625,0.0767499999999999,0.09475,0.172,0.0939999999999999,0.2189999999999999,0.11175,0.093,0.14175,0.1302499999999999,0.11625,0.24675,0.1805,0.144,0.09025,0.0705,0.1235,0.2025,0.0787499999999999,0.389,0.0727499999999999,0.24,0.14325,0.0494999999999999,0.1119999999999999,0.0782499999999999,0.17075,0.1327499999999999,0.09325,0.0727499999999999,0.1337499999999999,0.0875,0.087,0.12,0.09025,0.1059999999999999,0.05175,0.0984999999999999,0.084,0.059,0.0747499999999999,0.04825,0.0852499999999999,0.04975,0.0815,0.08875,0.06175,0.12325,0.09525,0.0715,0.03575,0.132,0.0974999999999999,0.0979999999999999,0.1385,0.0632499999999999,0.14125,0.0989999999999999,0.1159999999999999,0.0595,0.0262499999999999,0.0514999999999999,0.04925,0.10225,0.03125,0.184,0.05075,0.0765,0.0469999999999999,0.04975,0.0247499999999999,0.03875,0.0494999999999999,0.0444999999999999,0.17175,0.0334999999999999,0.0329999999999999,0.0424999999999999,0.063,0.0449999999999999,0.03575,0.0222499999999999,0.0469999999999999
Circle of Friends (1995),0.63225,0.4455,0.91525,0.81725,0.95975,0.47075,0.473,0.3984999999999999,0.68075,0.358,0.46675,0.45525,0.742,0.61325,0.44925,0.62375,0.358,0.42925,0.24775,0.39175,0.3105,0.3399999999999999,0.1535,0.356,0.473,0.38725,0.28125,0.9835,0.16275,0.33575,0.3205,0.22975,0.33675,0.22975,0.3325,0.272,0.286,0.22225,0.28325,0.277,0.257,0.2005,0.272,0.192,0.2259999999999999,0.2199999999999999,0.16375,0.1272499999999999,0.11125,0.15125,0.0652499999999999,0.138,0.10775,0.1295,0.1235,0.0837499999999999,0.178,0.14675,0.15775,0.138,0.949,0.2684999999999999,0.11875,0.077,0.0817499999999999,0.0767499999999999,0.184,0.2644999999999999,0.0722499999999999,0.10325,0.0765,0.1725,0.128,0.3562499999999999,0.135,0.1397499999999999,0.1312499999999999,0.09625,0.10275,0.0747499999999999,0.1014999999999999,0.0812499999999999,0.0767499999999999,0.077,0.0652499999999999,0.1252499999999999,0.0414999999999999,0.0584999999999999,0.2465,0.0519999999999999,0.16575,0.079,0.0725,0.08825,0.0792499999999999,0.0544999999999999,0.11225,0.10775,0.0939999999999999,0.1084999999999999,0.068,0.0857499999999999,0.0697499999999999,0.0657499999999999,0.089,0.0925,0.1295,0.3199999999999999,0.077,0.0715,0.085,0.05475,0.0212499999999999,0.08625,0.0822499999999999,0.0835,0.019,0.0314999999999999,0.1049999999999999,0.06075,0.074,0.05325,0.062,0.05775,0.04975,0.1195,0.0205,0.1044999999999999,0.0434999999999999,0.0539999999999999,0.0287499999999999,0.04375,0.0319999999999999,0.0257499999999999,0.059,0.0732499999999999,0.0825,0.03825,0.03925,0.09525,0.022,0.0792499999999999,0.0344999999999999,0.0772499999999999,0.03675,0.0394999999999999,0.04425,0.04575,0.0519999999999999
Heavenly Creatures (1994),0.81,0.73625,0.82775,0.56975,0.9355,0.4842499999999999,0.8314999999999999,0.95075,0.87575,0.65175,0.724,0.724,0.84375,0.371,0.427,0.7885,0.53125,0.73625,0.5535,0.21925,0.27375,0.37375,0.3097499999999999,0.58125,0.46125,0.3097499999999999,0.8565,0.39175,0.398,0.135,0.8955,0.2794999999999999,0.206,0.2935,0.3532499999999999,0.22625,0.277,0.20875,0.2259999999999999,0.25375,0.286,0.2885,0.33875,0.27375,0.1659999999999999,0.4147499999999999,0.2734999999999999,0.3235,0.11475,0.1425,0.26325,0.27375,0.1129999999999999,0.213,0.42,0.09125,0.1917499999999999,0.185,0.14125,0.087,0.155,0.2987499999999999,0.27875,0.2405,0.1935,0.1355,0.11075,0.4077499999999999,0.04975,0.2055,0.24975,0.175,0.1985,0.28625,0.1905,0.2534999999999999,0.21825,0.09825,0.119,0.082,0.12425,0.1745,0.09125,0.2002499999999999,0.12225,0.0329999999999999,0.05075,0.09475,0.0117499999999999,0.072,0.0807499999999999,0.0747499999999999,0.0935,0.15325,0.2299999999999999,0.3635,0.0805,0.10175,0.14575,0.14575,0.0272499999999999,0.1149999999999999,0.0564999999999999,0.2085,0.0805,0.1282499999999999,0.0797499999999999,0.2925,0.46825,0.1425,0.1252499999999999,0.0409999999999999,0.0534999999999999,0.064,0.09325,0.1345,0.04075,0.11225,0.1619999999999999,0.2279999999999999,0.10525,0.05175,0.073,0.0905,0.062,0.11125,0.2294999999999999,0.1302499999999999,0.0747499999999999,0.04975,0.089,0.0257499999999999,0.0797499999999999,0.03975,0.05275,0.063,0.09,0.1277499999999999,0.05375,0.0329999999999999,0.0742499999999999,0.04425,0.05975,0.1987499999999999,0.0147499999999999,0.04875,0.05975,0.04725,0.0702499999999999
My Crazy Life (Mi vida loca) (1993),0.66525,0.66425,0.419,0.7405,0.8285,0.45375,0.682,0.50375,0.62875,0.5055,0.5005,0.44675,0.4455,0.3027499999999999,0.45325,0.65575,0.18525,0.4722499999999999,0.31925,0.45075,0.2654999999999999,0.44675,0.363,0.518,0.4995,0.14925,0.1885,0.268,0.23475,0.17475,0.2907499999999999,0.22675,0.3245,0.508,0.2574999999999999,0.1895,0.4712499999999999,0.31925,0.32625,0.2375,0.37575,0.36175,0.23725,0.2395,0.2975,0.4117499999999999,0.6385,0.14925,0.20475,0.393,0.772,0.31925,0.76875,0.16175,0.15675,0.05925,0.14125,0.51225,0.1629999999999999,0.10875,0.15075,0.075,0.25775,0.1079999999999999,0.3745,0.0727499999999999,0.139,0.17875,0.355,0.1094999999999999,0.1395,0.312,0.21025,0.0742499999999999,0.1659999999999999,0.0857499999999999,0.1004999999999999,0.3824999999999999,0.18,0.065,0.264,0.0944999999999999,0.1302499999999999,0.10175,0.0672499999999999,0.1714999999999999,0.0817499999999999,0.0875,0.132,0.04925,0.0569999999999999,0.1119999999999999,0.1235,0.1285,0.0984999999999999,0.32125,0.08775,0.0964999999999999,0.1139999999999999,0.0915,0.05875,0.1564999999999999,0.0637499999999999,0.1664999999999999,0.0569999999999999,0.092,0.0667499999999999,0.15725,0.17375,0.0825,0.0727499999999999,0.06225,0.9885,0.1159999999999999,0.1875,0.36,0.386,0.05125,0.15025,0.1885,0.0655,0.2022499999999999,0.0539999999999999,0.08775,0.0334999999999999,0.10625,0.10725,0.1049999999999999,0.0429999999999999,0.027,0.119,0.0255,0.04075,0.1019999999999999,0.0645,0.04775,0.04575,0.05325,0.03575,0.089,0.0865,0.0217499999999999,0.0404999999999999,0.0812499999999999,0.0165,0.0374999999999999,0.0339999999999999,0.0215,0.0324999999999999
Strawberry and Chocolate (Fresa y chocolate) (1993),0.595,0.908,0.51825,0.2554999999999999,0.971,0.782,0.835,0.835,0.60625,0.51075,0.815,0.815,0.47,0.992,0.426,0.54425,0.50825,0.815,0.478,0.4762499999999999,0.183,0.65525,0.286,0.376,0.17175,0.6245,0.51825,0.398,0.136,0.0822499999999999,0.257,0.254,0.1564999999999999,0.3622499999999999,0.28125,0.395,0.79325,0.20575,0.19,0.2574999999999999,0.284,0.15625,0.236,0.18625,0.35875,0.264,0.22275,0.18075,0.20875,0.17175,0.12325,0.1235,0.18275,0.24025,0.15125,0.25,0.1579999999999999,0.20875,0.153,0.0632499999999999,0.1765,0.16975,0.11225,0.65675,0.2875,0.0767499999999999,0.119,0.139,0.15875,0.1084999999999999,0.3025,0.1435,0.3545,0.1169999999999999,0.08875,0.0939999999999999,0.1372499999999999,0.1119999999999999,0.2977499999999999,0.0652499999999999,0.11675,0.11475,0.04575,0.14925,0.1815,0.4207499999999999,0.0762499999999999,0.077,0.0627499999999999,0.085,0.14275,0.15125,0.25875,0.1064999999999999,0.1134999999999999,0.09025,0.076,0.0707499999999999,0.0802499999999999,0.1292499999999999,0.029,0.0905,0.03575,0.0787499999999999,0.05675,0.03275,0.05325,0.0665,0.12,0.029,0.05075,0.06025,0.03775,0.0569999999999999,0.133,0.09525,0.27725,0.0652499999999999,0.0464999999999999,0.0989999999999999,0.1905,0.10825,0.04675,0.0657499999999999,0.08975,0.09275,0.12275,0.0772499999999999,0.07,0.09125,0.1139999999999999,0.04175,0.0359999999999999,0.1074999999999999,0.1415,0.03275,0.04875,0.0329999999999999,0.0285,0.0539999999999999,0.0484999999999999,0.0399999999999999,0.1079999999999999,0.0954999999999999,0.0207499999999999,0.03975,0.0267499999999999,0.0122499999999999,0.04275
"Sum of Us, The (1994)",0.633,0.89975,0.5645,0.1337499999999999,0.69375,0.8952500000000001,0.69375,0.5645,0.49575,0.527,0.66425,0.69375,0.69375,0.9945,0.46025,0.3155,0.30225,0.5645,0.61025,0.7705,0.1674999999999999,0.5645,0.28525,0.5585,0.2857499999999999,0.46075,0.3784999999999999,0.3582499999999999,0.691,0.477,0.2847499999999999,0.2465,0.141,0.21325,0.3065,0.21,0.603,0.31375,0.215,0.2977499999999999,0.2445,0.1704999999999999,0.2827499999999999,0.191,0.2485,0.17925,0.189,0.1579999999999999,0.2514999999999999,0.132,0.15575,0.2465,0.0857499999999999,0.33875,0.1089999999999999,0.127,0.17725,0.0895,0.1815,0.0954999999999999,0.307,0.21575,0.10075,0.082,0.216,0.1292499999999999,0.0722499999999999,0.0717499999999999,0.0295,0.11175,0.1912499999999999,0.20375,0.3149999999999999,0.1805,0.147,0.10825,0.0885,0.0792499999999999,0.09925,0.0394999999999999,0.0742499999999999,0.1034999999999999,0.05125,0.0627499999999999,0.1574999999999999,0.18525,0.05325,0.0762499999999999,0.022,0.0705,0.09875,0.08625,0.0797499999999999,0.2455,0.09675,0.1129999999999999,0.1099999999999999,0.143,0.1704999999999999,0.0737499999999999,0.423,0.0564999999999999,0.0707499999999999,0.15375,0.0625,0.03225,0.1372499999999999,0.04425,0.83125,0.0732499999999999,0.0737499999999999,0.0632499999999999,0.04025,0.068,0.0735,0.0747499999999999,0.03575,0.14625,0.2005,0.0544999999999999,0.05975,0.075,0.04525,0.04725,0.0999999999999999,0.1134999999999999,0.0747499999999999,0.15575,0.1982499999999999,0.03,0.04625,0.0735,0.05375,0.0334999999999999,0.03925,0.0544999999999999,0.1004999999999999,0.0685,0.0287499999999999,0.0399999999999999,0.03625,0.0429999999999999,0.062,0.0549999999999999,0.04225,0.0245,0.0419999999999999,0.03925,0.03
"Adventures of Priscilla, Queen of the Desert, The (1994)",0.70375,0.46975,0.5775,0.16275,0.5285,0.46975,0.5285,0.7649999999999999,0.41725,0.43225,0.56075,0.56075,0.5285,0.94525,0.43825,0.41625,0.24375,0.4579999999999999,0.626,0.71875,0.3355,0.6145,0.3475,0.38425,0.1644999999999999,0.40425,0.45125,0.269,0.2885,0.153,0.24475,0.45125,0.40725,0.24675,0.26975,0.2022499999999999,0.63975,0.215,0.265,0.72525,0.259,0.25075,0.3299999999999999,0.17425,0.212,0.2947499999999999,0.138,0.355,0.1775,0.35475,0.17975,0.21075,0.21775,0.18475,0.26125,0.0722499999999999,0.1589999999999999,0.95075,0.1415,0.0762499999999999,0.1307499999999999,0.292,0.3824999999999999,0.21375,0.8167500000000001,0.28025,0.1069999999999999,0.1134999999999999,0.11575,0.124,0.1882499999999999,0.1094999999999999,0.1629999999999999,0.1945,0.16275,0.1245,0.0742499999999999,0.1392499999999999,0.21475,0.0439999999999999,0.1745,0.10475,0.1019999999999999,0.085,0.18675,0.148,0.1342499999999999,0.0865,0.03675,0.0865,0.073,0.085,0.08,0.172,0.0895,0.0705,0.085,0.05625,0.05975,0.09875,0.0717499999999999,0.0484999999999999,0.1034999999999999,0.09675,0.088,0.04675,0.10675,0.065,0.92875,0.0925,0.25525,0.121,0.0655,0.23075,0.0845,0.09375,0.0652499999999999,0.14375,0.0895,0.33175,0.0727499999999999,0.176,0.084,0.03475,0.10875,0.0667499999999999,0.0469999999999999,0.0504999999999999,0.0697499999999999,0.0815,0.0464999999999999,0.0329999999999999,0.0842499999999999,0.0765,0.0524999999999999,0.0374999999999999,0.09425,0.0464999999999999,0.1004999999999999,0.0615,0.73925,0.04975,0.03525,0.065,0.0217499999999999,0.0419999999999999,0.0685,0.03975,0.03775
Reality Bites (1994),0.7325,0.6895,0.63325,0.481,0.614,0.55975,0.4932499999999999,0.4932499999999999,0.72375,0.34775,0.4932499999999999,0.4932499999999999,0.471,0.32275,0.4485,0.2269999999999999,0.2684999999999999,0.4932499999999999,0.55875,0.627,0.63325,0.5375,0.78,0.4932499999999999,0.3675,0.84175,0.4105,0.2907499999999999,0.18725,0.17525,0.29925,0.24725,0.48675,0.48275,0.31,0.3275,0.148,0.48675,0.3045,0.216,0.17875,0.33525,0.32525,0.23575,0.17325,0.2815,0.26425,0.257,0.3369999999999999,0.86775,0.26525,0.48675,0.23925,0.1059999999999999,0.4105,0.1297499999999999,0.18475,0.1714999999999999,0.1674999999999999,0.31425,0.17275,0.10025,0.46875,0.245,0.1109999999999999,0.1004999999999999,0.14225,0.31375,0.15025,0.15025,0.0847499999999999,0.14875,0.1225,0.09775,0.248,0.0939999999999999,0.119,0.1825,0.15975,0.11425,0.26525,0.409,0.192,0.31975,0.1337499999999999,0.2017499999999999,0.50625,0.092,0.1985,0.52475,0.11825,0.09175,0.0792499999999999,0.0835,0.09175,0.09925,0.133,0.08725,0.0379999999999999,0.09975,0.05775,0.09,0.12425,0.09425,0.05825,0.0984999999999999,0.1175,0.2774999999999999,0.04725,0.0825,0.0954999999999999,0.0687499999999999,0.0832499999999999,0.132,0.082,0.0822499999999999,0.0845,0.16325,0.0334999999999999,0.0685,0.0792499999999999,0.154,0.06125,0.0494999999999999,0.11825,0.04975,0.0494999999999999,0.06225,0.126,0.1669999999999999,0.1322499999999999,0.0777499999999999,0.0344999999999999,0.09425,0.0504999999999999,0.0479999999999999,0.11825,0.0277499999999999,0.0635,0.09825,0.0324999999999999,0.0484999999999999,0.03625,0.04225,0.03175,0.0579999999999999,0.03675,0.0727499999999999,0.0529999999999999
Boys Life (1995),0.68375,0.46375,0.62125,0.4505,0.8365,0.533,0.58275,0.473,0.549,0.65325,0.53725,0.61625,0.59275,0.99475,0.4489999999999999,0.27625,0.65325,0.5265,0.4932499999999999,0.4539999999999999,0.27325,0.31375,0.22075,0.50375,0.44375,0.27875,0.2987499999999999,0.3784999999999999,0.2365,0.44375,0.2345,0.3315,0.21225,0.202,0.34225,0.3007499999999999,0.31225,0.38125,0.29825,0.1907499999999999,0.3572499999999999,0.272,0.294,0.212,0.2955,0.24525,0.2012499999999999,0.214,0.3804999999999999,0.16225,0.2085,0.21475,0.21775,0.1629999999999999,0.1154999999999999,0.0682499999999999,0.15675,0.16525,0.2017499999999999,0.12025,0.3045,0.1355,0.17875,0.12025,0.211,0.10325,0.1395,0.1282499999999999,0.0657499999999999,0.1535,0.12475,0.1302499999999999,0.0665,0.1505,0.17075,0.0767499999999999,0.119,0.11975,0.209,0.0855,0.1089999999999999,0.194,0.083,0.0895,0.11825,0.10925,0.0762499999999999,0.11075,0.03125,0.0692499999999999,0.25375,0.20575,0.1515,0.1755,0.11675,0.15675,0.10225,0.1372499999999999,0.081,0.1235,0.14375,0.22275,0.1992499999999999,0.1322499999999999,0.075,0.0489999999999999,0.0489999999999999,0.08725,0.0964999999999999,0.06125,0.05775,0.0742499999999999,0.067,0.0642499999999999,0.1094999999999999,0.1425,0.0285,0.0579999999999999,0.118,0.0735,0.04325,0.2224999999999999,0.1034999999999999,0.09025,0.0292499999999999,0.09,0.03175,0.1674999999999999,0.0222499999999999,0.04675,0.05075,0.32575,0.03675,0.05325,0.0605,0.0449999999999999,0.06075,0.1267499999999999,0.11325,0.05075,0.0399999999999999,0.0875,0.03325,0.0605,0.03925,0.0949999999999999,0.0374999999999999,0.027,0.023
Calendar Girl (1993),0.69425,0.36975,0.511,0.90575,0.9535,0.413,0.65875,0.503,0.4815,0.3385,0.3595,0.38225,0.2815,0.20725,0.4615,0.1895,0.39625,0.31,0.3087499999999999,0.2524999999999999,0.60925,0.1169999999999999,0.3375,0.3542499999999999,0.4772499999999999,0.23175,0.28325,0.2564999999999999,0.23475,0.2967499999999999,0.511,0.4685,0.50825,0.24875,0.2485,0.20425,0.413,0.255,0.3605,0.1995,0.18325,0.28025,0.18175,0.31475,0.2504999999999999,0.0842499999999999,0.3,0.207,0.1845,0.10175,0.8839999999999999,0.22075,0.071,0.11025,0.1584999999999999,0.0625,0.1395,0.5145,0.20725,0.10875,0.20975,0.08725,0.11475,0.413,0.52875,0.12025,0.1915,0.68725,0.0772499999999999,0.2329999999999999,0.0852499999999999,0.0915,0.13,0.09875,0.1545,0.12075,0.12275,0.072,0.119,0.05575,0.23675,0.06075,0.27225,0.0399999999999999,0.077,0.05775,0.0805,0.26025,0.09175,0.0735,0.257,0.1325,0.09175,0.22925,0.1387499999999999,0.0637499999999999,0.18125,0.14325,0.0665,0.0549999999999999,0.0857499999999999,0.3784999999999999,0.0439999999999999,0.0797499999999999,0.26675,0.0539999999999999,0.04975,0.0742499999999999,0.0549999999999999,0.03125,0.0999999999999999,0.11425,0.135,0.16975,0.04025,0.0964999999999999,0.084,0.03525,0.0504999999999999,0.11575,0.1014999999999999,0.0554999999999999,0.05875,0.0645,0.0329999999999999,0.15425,0.03325,0.0339999999999999,0.0469999999999999,0.3115,0.0225,0.0692499999999999,0.04425,0.0559999999999999,0.0652499999999999,0.26625,0.0277499999999999,0.0815,0.0399999999999999,0.0514999999999999,0.0727499999999999,0.0227499999999999,0.03425,0.04525,0.083,0.0285,0.0852499999999999,0.04625,0.05825
Go Fish (1994),0.60175,0.887,0.672,0.2405,0.212,0.9645,0.614,0.614,0.4595,0.66875,0.3834999999999999,0.303,0.359,0.9145,0.4337499999999999,0.929,0.5895,0.386,0.59525,0.60325,0.59125,0.34025,0.359,0.31125,0.22375,0.42825,0.2584999999999999,0.296,0.2995,0.22375,0.264,0.24125,0.24275,0.1815,0.31725,0.6105,0.3,0.59125,0.24,0.1267499999999999,0.35,0.26175,0.27725,0.23775,0.1505,0.235,0.124,0.1972499999999999,0.20925,0.1535,0.129,0.1875,0.1335,0.3285,0.15275,0.1119999999999999,0.1054999999999999,0.0762499999999999,0.18725,0.16425,0.188,0.126,0.093,0.1014999999999999,0.1367499999999999,0.0707499999999999,0.2664999999999999,0.14575,0.0742499999999999,0.17625,0.22325,0.07,0.09575,0.1074999999999999,0.1345,0.0672499999999999,0.0999999999999999,0.2289999999999999,0.1302499999999999,0.0795,0.0795,0.14,0.0637499999999999,0.062,0.0652499999999999,0.05325,0.0652499999999999,0.18,0.0837499999999999,0.1545,0.0559999999999999,0.1009999999999999,0.0742499999999999,0.081,0.34025,0.0895,0.1099999999999999,0.0742499999999999,0.08,0.092,0.0632499999999999,0.0727499999999999,0.074,0.16625,0.067,0.18525,0.10575,0.04975,0.10925,0.0807499999999999,0.0845,0.0837499999999999,0.0549999999999999,0.05825,0.05875,0.0855,0.0252499999999999,0.23975,0.10375,0.076,0.0712499999999999,0.074,0.075,0.0574999999999999,0.04275,0.0827499999999999,0.05675,0.08,0.1302499999999999,0.04375,0.08675,0.0349999999999999,0.05775,0.0232499999999999,0.04625,0.0504999999999999,0.05525,0.0429999999999999,0.03125,0.063,0.03825,0.0157499999999999,0.0414999999999999,0.04675,0.0329999999999999,0.0207499999999999,0.0292499999999999,0.0212499999999999,0.0285
"Inkwell, The (1994)",0.70175,0.39425,0.4722499999999999,0.823,0.8919999999999999,0.4609999999999999,0.4409999999999999,0.3355,0.47475,0.38675,0.3355,0.4297499999999999,0.32025,0.41125,0.4559999999999999,0.30325,0.194,0.3355,0.3315,0.5205,0.47475,0.2674999999999999,0.2234999999999999,0.4247499999999999,0.21875,0.1875,0.25975,0.30025,0.34275,0.5035,0.2534999999999999,0.23725,0.1957499999999999,0.25275,0.2975,0.26875,0.4185,0.265,0.35075,0.2877499999999999,0.2189999999999999,0.14475,0.241,0.22725,0.3185,0.26025,0.1609999999999999,0.1905,0.21525,0.10175,0.1495,0.2264999999999999,0.0959999999999999,0.24025,0.15725,0.1332499999999999,0.14725,0.10075,0.181,0.08675,0.18575,0.0974999999999999,0.10225,0.153,0.1654999999999999,0.18475,0.0747499999999999,0.078,0.3682499999999999,0.2085,0.09375,0.123,0.46175,0.3615,0.15875,0.1397499999999999,0.09975,0.18225,0.0742499999999999,0.0615,0.09575,0.1387499999999999,0.0632499999999999,0.0675,0.0999999999999999,0.09425,0.082,0.084,0.03325,0.0685,0.09625,0.1164999999999999,0.0939999999999999,0.3085,0.1154999999999999,0.08775,0.12325,0.1312499999999999,0.26475,0.091,0.10175,0.1099999999999999,0.262,0.0692499999999999,0.0805,0.0662499999999999,0.0429999999999999,0.04825,0.0757499999999999,0.05375,0.0815,0.04975,0.073,0.0837499999999999,0.197,0.1225,0.0242499999999999,0.0534999999999999,0.0514999999999999,0.0725,0.258,0.0687499999999999,0.0637499999999999,0.04525,0.0277499999999999,0.0655,0.0665,0.04075,0.10475,0.03225,0.03675,0.0225,0.04075,0.0685,0.075,0.068,0.0484999999999999,0.05675,0.0414999999999999,0.0775,0.0319999999999999,0.059,0.0319999999999999,0.03275,0.05225,0.0419999999999999,0.0197499999999999,0.0354999999999999,0.0235
Threesome (1994),0.70175,0.8725,0.477,0.492,0.8932500000000001,0.44475,0.35375,0.4277499999999999,0.472,0.957,0.36675,0.36675,0.26475,0.91,0.4297499999999999,0.3715,0.957,0.28725,0.498,0.4815,0.477,0.35475,0.23375,0.4125,0.283,0.538,0.216,0.24125,0.15025,0.156,0.264,0.503,0.3007499999999999,0.255,0.262,0.2045,0.12375,0.3369999999999999,0.2744999999999999,0.178,0.344,0.196,0.23075,0.2955,0.22125,0.2604999999999999,0.20725,0.1579999999999999,0.24525,0.302,0.118,0.17475,0.193,0.0974999999999999,0.10125,0.0837499999999999,0.15575,0.25425,0.17425,0.17325,0.152,0.0782499999999999,0.22925,0.1154999999999999,0.245,0.1332499999999999,0.25375,0.11325,0.12075,0.14425,0.3435,0.09825,0.086,0.0705,0.14875,0.1054999999999999,0.2957499999999999,0.3804999999999999,0.11275,0.0667499999999999,0.1094999999999999,0.079,0.1955,0.118,0.0702499999999999,0.0652499999999999,0.084,0.39625,0.14875,0.1225,0.09775,0.09475,0.0657499999999999,0.11725,0.09175,0.05575,0.135,0.0665,0.0429999999999999,0.1039999999999999,0.03775,0.0755,0.1215,0.0554999999999999,0.0559999999999999,0.03875,0.074,0.0295,0.0705,0.0642499999999999,0.0939999999999999,0.06225,0.05825,0.06025,0.06075,0.0782499999999999,0.1044999999999999,0.1267499999999999,0.03625,0.0969999999999999,0.088,0.10075,0.0944999999999999,0.0712499999999999,0.059,0.05775,0.0752499999999999,0.0484999999999999,0.05475,0.075,0.0275,0.04625,0.0657499999999999,0.0344999999999999,0.06225,0.06025,0.0252499999999999,0.0464999999999999,0.06025,0.0544999999999999,0.03275,0.0324999999999999,0.0354999999999999,0.04075,0.083,0.0292499999999999,0.03,0.0499999999999999,0.029
