movieId,chase,weapons,fight scenes,good,fun movie,surveillance,betrayal,predictable,catastrophe,original,vengeance,mentor,dialogue,culture clash,first contact,greed,runaway,weird,drama,light,life philosophy,not funny,fantasy world,melancholic,adaptation,very funny,sexy,transformation,teen movie,kidnapping,alter ego,internet,absurd,survival,sacrifice,creativity,death,classic car,family,pulp,life & death,british,stereotypes,islam,pornography,underrated,independent film,drinking,hospital,no plot,women,nudity (full frontal - brief),hotel,irish accent,computer animation,period piece,quirky,dysfunctional family,writers,unlikely friendships,california,memory,remake,russian,prison,childhood,oil,doctors,island,multiple storylines,prejudice,new york city,mad scientist,buddy movie,notable nudity,new jersey,blindness,alternate history,san francisco,divorce,simple,foul language,camp,queer,kick-butt women,farce,nudity (topless - brief),nudity (rear),race,wartime,too long,interracial romance,road movie,80s,ensemble cast,trilogy,lawyer,shopping,good music,single father,too short,los angeles,immortality,film noir,unlikeable characters,small town,awesome soundtrack,fashion,snakes,father daughter relationship,tokyo,desert,bollywood,hip hop,brothers,workplace,atheism,hunting,indians,addiction,time,stand-up comedy,wilderness,adoption,robert downey jr,censorship,god,dreams,ghosts/afterlife,cancer,radio,stoner movie,reality tv,graphic novel,made for tv,directorial debut,1930s,best of 2005,potential oscar nom,wine,homeless,prostitution,rebellion,texas,australia,french,finnish,goth,documentary
Executive Decision (1996),0.9655,0.96,0.9655,0.8734999999999999,0.9655,0.72275,0.8885000000000001,0.8734999999999999,0.8734999999999999,0.62225,0.58225,0.6175,0.674,0.8885000000000001,0.6495,0.4287499999999999,0.5995,0.8885000000000001,0.44475,0.3289999999999999,0.292,0.32575,0.22275,0.27875,0.2634999999999999,0.25725,0.16275,0.3219999999999999,0.237,0.1124999999999999,0.20525,0.375,0.15725,0.4599999999999999,0.705,0.3615,0.312,0.27275,0.253,0.1887499999999999,0.175,0.09875,0.31975,0.74325,0.1377499999999999,0.1895,0.3215,0.3215,0.207,0.1265,0.2125,0.21625,0.11525,0.1649999999999999,0.1569999999999999,0.10075,0.1915,0.1902499999999999,0.1699999999999999,0.1332499999999999,0.18725,0.08775,0.0399999999999999,0.0772499999999999,0.12275,0.205,0.1495,0.1977499999999999,0.1367499999999999,0.1589999999999999,0.1664999999999999,0.1049999999999999,0.12375,0.03325,0.09725,0.10825,0.16425,0.15425,0.1267499999999999,0.218,0.17075,0.0954999999999999,0.1029999999999999,0.125,0.076,0.142,0.1034999999999999,0.1029999999999999,0.1322499999999999,0.06,0.08825,0.17725,0.08925,0.16425,0.44375,0.062,0.0635,0.1302499999999999,0.0757499999999999,0.08725,0.0949999999999999,0.05225,0.09825,0.073,0.03175,0.12025,0.11675,0.0802499999999999,0.1579999999999999,0.03775,0.0504999999999999,0.18325,0.0615,0.0792499999999999,0.092,0.0885,0.05425,0.17275,0.17575,0.03875,0.0762499999999999,0.0842499999999999,0.1215,0.0615,0.03,0.10825,0.04475,0.05325,0.11875,0.0595,0.08975,0.0569999999999999,0.04925,0.0162499999999999,0.0509999999999999,0.1922499999999999,0.0399999999999999,0.0459999999999999,0.0314999999999999,0.05225,0.05275,0.031,0.09025,0.0782499999999999,0.0459999999999999,0.03275,0.0212499999999999,0.0212499999999999,0.0172499999999999
Striking Distance (1993),0.9515,0.8979999999999999,0.921,0.74025,0.921,0.74025,0.74025,0.65025,0.4539999999999999,0.6805,0.7847500000000001,0.5325,0.3605,0.4732499999999999,0.2887499999999999,0.4732499999999999,0.4315,0.33825,0.26975,0.15475,0.3804999999999999,0.36775,0.2827499999999999,0.18175,0.267,0.2289999999999999,0.23025,0.211,0.17625,0.301,0.15625,0.2324999999999999,0.1307499999999999,0.092,0.1282499999999999,0.25775,0.3015,0.30225,0.3097499999999999,0.4054999999999999,0.18275,0.0677499999999999,0.1967499999999999,0.09125,0.203,0.23575,0.10825,0.127,0.265,0.1297499999999999,0.3289999999999999,0.16525,0.10575,0.24475,0.1395,0.061,0.1835,0.1535,0.1755,0.11725,0.15425,0.0652499999999999,0.10325,0.0832499999999999,0.1039999999999999,0.1684999999999999,0.0344999999999999,0.14525,0.10275,0.16475,0.0702499999999999,0.0994999999999999,0.0692499999999999,0.06075,0.0827499999999999,0.2764999999999999,0.14825,0.1267499999999999,0.52675,0.276,0.0715,0.2105,0.09275,0.1277499999999999,0.0685,0.066,0.2199999999999999,0.22575,0.0539999999999999,0.0454999999999999,0.1034999999999999,0.11875,0.1235,0.09775,0.05725,0.03475,0.11175,0.0827499999999999,0.0509999999999999,0.06075,0.0707499999999999,0.1689999999999999,0.0792499999999999,0.0857499999999999,0.0295,0.0742499999999999,0.088,0.05425,0.0314999999999999,0.0252499999999999,0.0409999999999999,0.0642499999999999,0.0682499999999999,0.065,0.0812499999999999,0.09575,0.05925,0.22575,0.083,0.04925,0.0564999999999999,0.0707499999999999,0.04075,0.0855,0.05475,0.09,0.0379999999999999,0.0827499999999999,0.03875,0.06,0.0434999999999999,0.04575,0.0494999999999999,0.0314999999999999,0.0564999999999999,0.0584999999999999,0.0344999999999999,0.018,0.03,0.028,0.04625,0.062,0.0257499999999999,0.0469999999999999,0.031,0.0305,0.03025,0.0399999999999999,0.0115
Mission: Impossible (1996),0.98375,0.98375,0.98375,0.91075,0.9085,0.99375,0.86775,0.88775,0.88775,0.7847500000000001,0.784,0.7155,0.8107500000000001,0.8652500000000001,0.695,0.7915000000000001,0.7915000000000001,0.8652500000000001,0.7915000000000001,0.4535,0.30725,0.3339999999999999,0.33525,0.629,0.3245,0.2694999999999999,0.30125,0.2614999999999999,0.301,0.1415,0.358,0.39575,0.3359999999999999,0.24225,0.4155,0.3429999999999999,0.27125,0.259,0.2925,0.2339999999999999,0.1805,0.359,0.16525,0.1392499999999999,0.24025,0.27225,0.3,0.3,0.211,0.4575,0.15825,0.1855,0.22675,0.1215,0.3742499999999999,0.17275,0.1972499999999999,0.16375,0.19,0.1927499999999999,0.1362499999999999,0.2355,0.0777499999999999,0.1385,0.1302499999999999,0.1917499999999999,0.144,0.3155,0.1917499999999999,0.17875,0.17325,0.089,0.185,0.14775,0.11925,0.0752499999999999,0.1505,0.1982499999999999,0.14725,0.203,0.2105,0.2012499999999999,0.0857499999999999,0.12375,0.1664999999999999,0.1262499999999999,0.14925,0.1034999999999999,0.1149999999999999,0.081,0.0999999999999999,0.09075,0.0842499999999999,0.1402499999999999,0.26025,0.28075,0.0697499999999999,0.09625,0.1465,0.0625,0.0964999999999999,0.0549999999999999,0.1235,0.1024999999999999,0.03325,0.067,0.1277499999999999,0.10425,0.087,0.04925,0.14775,0.0792499999999999,0.0832499999999999,0.0657499999999999,0.0632499999999999,0.04075,0.05875,0.30325,0.0815,0.0584999999999999,0.1445,0.072,0.0737499999999999,0.0504999999999999,0.0479999999999999,0.0695,0.0389999999999999,0.0677499999999999,0.078,0.0667499999999999,0.0742499999999999,0.0635,0.1545,0.0329999999999999,0.1084999999999999,0.0865,0.05975,0.0404999999999999,0.0765,0.0642499999999999,0.05075,0.0364999999999999,0.0635,0.0379999999999999,0.0334999999999999,0.0755,0.026,0.0295,0.0207499999999999
Eraser (1996),0.99225,0.99225,0.99225,0.905,0.9685,0.90475,0.8220000000000001,0.905,0.905,0.61825,0.77275,0.8567499999999999,0.52775,0.6235,0.8394999999999999,0.6235,0.45275,0.3339999999999999,0.3057499999999999,0.47675,0.3135,0.344,0.2857499999999999,0.2975,0.19,0.269,0.1995,0.36975,0.2935,0.1342499999999999,0.2885,0.3894999999999999,0.089,0.8322499999999999,0.7375,0.3425,0.22725,0.21075,0.2574999999999999,0.5245,0.24225,0.04975,0.1624999999999999,0.1684999999999999,0.2264999999999999,0.25225,0.1684999999999999,0.1315,0.1465,0.09475,0.1325,0.34775,0.0712499999999999,0.1555,0.16475,0.12125,0.14225,0.1947499999999999,0.1119999999999999,0.1785,0.18475,0.15175,0.074,0.18,0.1347499999999999,0.22875,0.0795,0.1495,0.14875,0.1865,0.1684999999999999,0.1725,0.2012499999999999,0.1912499999999999,0.1164999999999999,0.12275,0.1169999999999999,0.1362499999999999,0.1775,0.24925,0.2,0.0857499999999999,0.2012499999999999,0.1327499999999999,0.0939999999999999,0.10075,0.1305,0.1402499999999999,0.0685,0.05475,0.10625,0.1124999999999999,0.11925,0.24975,0.0667499999999999,0.0369999999999999,0.063,0.186,0.064,0.1064999999999999,0.1144999999999999,0.086,0.1907499999999999,0.091,0.0434999999999999,0.11675,0.0747499999999999,0.1362499999999999,0.1272499999999999,0.04125,0.0484999999999999,0.15175,0.0584999999999999,0.0984999999999999,0.0534999999999999,0.08925,0.05425,0.074,0.08775,0.04775,0.0687499999999999,0.0655,0.064,0.1139999999999999,0.0245,0.136,0.0399999999999999,0.06,0.10775,0.0812499999999999,0.0404999999999999,0.061,0.0672499999999999,0.04875,0.04625,0.0444999999999999,0.04625,0.0137499999999999,0.0292499999999999,0.0235,0.05475,0.0339999999999999,0.0222499999999999,0.04825,0.03225,0.03625,0.03075,0.04225,0.015
Chain Reaction (1996),0.97575,0.93575,0.93575,0.98775,0.7597499999999999,0.98775,0.53175,0.80375,0.80375,0.653,0.391,0.7969999999999999,0.59875,0.53175,0.68125,0.53175,0.3532499999999999,0.3532499999999999,0.3027499999999999,0.23225,0.362,0.3309999999999999,0.239,0.21575,0.27425,0.21975,0.24975,0.2564999999999999,0.16425,0.12375,0.2145,0.61325,0.14275,0.26025,0.3295,0.278,0.14275,0.2294999999999999,0.182,0.22775,0.32175,0.05825,0.1282499999999999,0.23175,0.1689999999999999,0.237,0.14225,0.0954999999999999,0.1569999999999999,0.1875,0.16125,0.2209999999999999,0.11625,0.149,0.15075,0.0712499999999999,0.16675,0.2055,0.20325,0.1387499999999999,0.149,0.1009999999999999,0.11225,0.0707499999999999,0.1019999999999999,0.13,0.35,0.1365,0.13,0.11925,0.0842499999999999,0.0847499999999999,0.15275,0.04375,0.093,0.0959999999999999,0.1139999999999999,0.11925,0.143,0.183,0.0954999999999999,0.04325,0.09275,0.11925,0.0925,0.0702499999999999,0.1335,0.133,0.0742499999999999,0.04625,0.1277499999999999,0.1029999999999999,0.0777499999999999,0.0815,0.064,0.0539999999999999,0.0954999999999999,0.12175,0.14975,0.04825,0.062,0.0725,0.085,0.083,0.0584999999999999,0.09325,0.09375,0.0374999999999999,0.04675,0.03075,0.04825,0.1069999999999999,0.0635,0.072,0.0444999999999999,0.085,0.063,0.205,0.05925,0.062,0.0359999999999999,0.0677499999999999,0.06125,0.0509999999999999,0.0559999999999999,0.05075,0.0687499999999999,0.0499999999999999,0.0509999999999999,0.0524999999999999,0.04825,0.05975,0.05125,0.023,0.05325,0.0499999999999999,0.0399999999999999,0.0444999999999999,0.0389999999999999,0.0384999999999999,0.04125,0.03,0.0242499999999999,0.05375,0.0272499999999999,0.0277499999999999,0.02,0.0217499999999999,0.014
"Long Kiss Goodnight, The (1996)",0.97975,0.97975,0.97975,0.8422499999999999,0.9735,0.925,0.925,0.63025,0.63025,0.7035,0.8089999999999999,0.815,0.79375,0.57475,0.46125,0.46825,0.4835,0.44775,0.47775,0.48275,0.4732499999999999,0.2955,0.3105,0.524,0.2985,0.34275,0.648,0.4692499999999999,0.235,0.1965,0.41525,0.1545,0.48275,0.4205,0.33875,0.33825,0.23225,0.34175,0.28075,0.4589999999999999,0.26125,0.127,0.249,0.17675,0.21125,0.412,0.26975,0.1942499999999999,0.2804999999999999,0.1679999999999999,0.3515,0.18075,0.22125,0.2714999999999999,0.2005,0.08925,0.3582499999999999,0.265,0.1987499999999999,0.1714999999999999,0.18225,0.52575,0.04275,0.069,0.31875,0.2309999999999999,0.119,0.17925,0.14825,0.2274999999999999,0.0979999999999999,0.079,0.15025,0.3715,0.139,0.4034999999999999,0.14425,0.12075,0.0999999999999999,0.3015,0.092,0.296,0.15025,0.14675,0.144,0.1525,0.118,0.0797499999999999,0.0637499999999999,0.0707499999999999,0.1272499999999999,0.0925,0.16425,0.16775,0.0717499999999999,0.1295,0.0364999999999999,0.18025,0.1252499999999999,0.0837499999999999,0.08725,0.0695,0.132,0.0915,0.0974999999999999,0.27975,0.23575,0.127,0.079,0.0702499999999999,0.11675,0.0705,0.08975,0.0817499999999999,0.0529999999999999,0.12375,0.0675,0.1305,0.06225,0.0635,0.0564999999999999,0.0677499999999999,0.09025,0.09775,0.089,0.0807499999999999,0.0514999999999999,0.0702499999999999,0.0959999999999999,0.067,0.028,0.0564999999999999,0.05775,0.05175,0.0665,0.0905,0.04875,0.0657499999999999,0.083,0.05975,0.0439999999999999,0.071,0.04525,0.05325,0.0314999999999999,0.05575,0.0627499999999999,0.0529999999999999,0.0262499999999999
Shadow Conspiracy (1997),0.955,0.8174999999999999,0.8174999999999999,0.97475,0.3824999999999999,0.97475,0.8374999999999999,0.7115,0.51475,0.63675,0.63075,0.74225,0.31325,0.4135,0.7115,0.4135,0.3575,0.30025,0.1709999999999999,0.273,0.59625,0.32525,0.3005,0.2339999999999999,0.2299999999999999,0.27025,0.11975,0.1885,0.1594999999999999,0.237,0.1235,0.3125,0.1659999999999999,0.133,0.1569999999999999,0.1755,0.215,0.155,0.17275,0.3005,0.25875,0.05375,0.2185,0.2724999999999999,0.18575,0.09775,0.0905,0.0944999999999999,0.17075,0.1634999999999999,0.23875,0.2634999999999999,0.119,0.1684999999999999,0.1714999999999999,0.061,0.17325,0.23025,0.18025,0.218,0.1287499999999999,0.0895,0.10625,0.1169999999999999,0.11125,0.1129999999999999,0.04525,0.1649999999999999,0.14725,0.14975,0.087,0.147,0.1425,0.0245,0.14275,0.08875,0.15475,0.11825,0.1262499999999999,0.0905,0.05825,0.03675,0.0847499999999999,0.1185,0.0697499999999999,0.1669999999999999,0.11825,0.2155,0.0524999999999999,0.05625,0.1609999999999999,0.0812499999999999,0.074,0.1064999999999999,0.0832499999999999,0.05875,0.1312499999999999,0.05875,0.062,0.0727499999999999,0.04025,0.0509999999999999,0.0765,0.23175,0.0534999999999999,0.0939999999999999,0.085,0.0267499999999999,0.0685,0.0584999999999999,0.0474999999999999,0.067,0.073,0.08925,0.0459999999999999,0.0852499999999999,0.04275,0.138,0.0574999999999999,0.0544999999999999,0.0267499999999999,0.0812499999999999,0.0717499999999999,0.04825,0.0272499999999999,0.0354999999999999,0.0625,0.0705,0.0374999999999999,0.0459999999999999,0.0579999999999999,0.0785,0.04325,0.0155,0.0404999999999999,0.0464999999999999,0.0434999999999999,0.03425,0.03025,0.04725,0.0564999999999999,0.0344999999999999,0.0314999999999999,0.1114999999999999,0.028,0.0285,0.0305,0.022,0.01
Die Hard 2 (1990),0.98875,0.9885,0.98875,0.81525,0.98875,0.639,0.909,0.8087500000000001,0.8087500000000001,0.73425,0.9215,0.61075,0.62125,0.73225,0.5135,0.541,0.65825,0.617,0.73225,0.354,0.3355,0.3339999999999999,0.22225,0.251,0.3692499999999999,0.33625,0.1445,0.31575,0.18,0.2339999999999999,0.25875,0.16925,0.2244999999999999,0.40425,0.46375,0.35475,0.29025,0.31525,0.26675,0.25475,0.2875,0.09575,0.244,0.2005,0.186,0.31925,0.3315,0.3315,0.21925,0.0935,0.1475,0.31975,0.22425,0.34575,0.16875,0.1282499999999999,0.16525,0.1877499999999999,0.1225,0.15125,0.4685,0.0989999999999999,0.0835,0.06,0.14675,0.2219999999999999,0.17375,0.14125,0.18175,0.152,0.2005,0.25475,0.10675,0.4305,0.1684999999999999,0.1569999999999999,0.14675,0.1795,0.15025,0.16675,0.14575,0.39625,0.0969999999999999,0.1215,0.15625,0.16975,0.205,0.1074999999999999,0.15725,0.0675,0.0925,0.10575,0.1149999999999999,0.3299999999999999,0.0765,0.40025,0.05525,0.243,0.0857499999999999,0.072,0.088,0.564,0.28075,0.08675,0.0364999999999999,0.118,0.146,0.068,0.1684999999999999,0.0379999999999999,0.1064999999999999,0.25175,0.05725,0.06,0.1195,0.0549999999999999,0.0642499999999999,0.1089999999999999,0.2224999999999999,0.068,0.1995,0.08925,0.0655,0.077,0.0394999999999999,0.10525,0.04575,0.0645,0.119,0.08975,0.08925,0.077,0.03325,0.03375,0.0695,0.0605,0.05725,0.03825,0.04025,0.03525,0.0632499999999999,0.0524999999999999,0.0544999999999999,0.092,0.0802499999999999,0.03525,0.14075,0.03925,0.0202499999999999
Murder at 1600 (1997),0.96775,0.8975,0.8975,0.994,0.8045,0.994,0.92775,0.565,0.5475,0.6685,0.59275,0.6245,0.3512499999999999,0.7975000000000001,0.32325,0.7975000000000001,0.4925,0.4925,0.30925,0.4177499999999999,0.32625,0.3635,0.27075,0.30325,0.196,0.267,0.21875,0.1875,0.307,0.24575,0.1347499999999999,0.3355,0.1397499999999999,0.10625,0.27025,0.1674999999999999,0.23025,0.2007499999999999,0.2917499999999999,0.25025,0.201,0.0837499999999999,0.25375,0.39225,0.1927499999999999,0.15175,0.1392499999999999,0.0757499999999999,0.2219999999999999,0.2294999999999999,0.3095,0.2744999999999999,0.18075,0.27125,0.155,0.1014999999999999,0.181,0.15225,0.22125,0.2075,0.241,0.123,0.15525,0.1397499999999999,0.1267499999999999,0.14975,0.147,0.21125,0.10675,0.11825,0.51775,0.08975,0.0994999999999999,0.1495,0.18075,0.123,0.1905,0.17425,0.2035,0.21675,0.0667499999999999,0.08,0.1064999999999999,0.1267499999999999,0.0695,0.0797499999999999,0.40725,0.202,0.10175,0.08775,0.1064999999999999,0.16675,0.1382499999999999,0.1014999999999999,0.0534999999999999,0.03625,0.3349999999999999,0.09775,0.05025,0.0875,0.05475,0.10425,0.0632499999999999,0.1004999999999999,0.0267499999999999,0.11575,0.0499999999999999,0.05275,0.1094999999999999,0.0569999999999999,0.04275,0.0474999999999999,0.0665,0.1094999999999999,0.075,0.10525,0.05925,0.0662499999999999,0.05725,0.05875,0.0424999999999999,0.0842499999999999,0.066,0.0832499999999999,0.0282499999999999,0.0647499999999999,0.03525,0.0682499999999999,0.04325,0.05775,0.05875,0.07,0.0424999999999999,0.0152499999999999,0.05275,0.0574999999999999,0.05075,0.0142499999999999,0.076,0.082,0.05975,0.0499999999999999,0.0187499999999999,0.0915,0.0509999999999999,0.03975,0.0329999999999999,0.0215,0.022
"Saint, The (1997)",0.8955,0.8952500000000001,0.8952500000000001,0.7967500000000001,0.7745,0.9935,0.6315,0.73,0.73,0.737,0.50825,0.59175,0.711,0.46625,0.45575,0.3545,0.3545,0.43025,0.3545,0.566,0.3239999999999999,0.26475,0.4325,0.32975,0.366,0.2175,0.4479999999999999,0.2309999999999999,0.293,0.142,0.2784999999999999,0.4902499999999999,0.26975,0.14125,0.26175,0.21875,0.23875,0.21225,0.20925,0.2845,0.1982499999999999,0.2375,0.25925,0.1134999999999999,0.1709999999999999,0.26775,0.15225,0.1302499999999999,0.125,0.3605,0.2294999999999999,0.1327499999999999,0.1735,0.1614999999999999,0.16425,0.2634999999999999,0.21575,0.1345,0.149,0.15475,0.1169999999999999,0.187,0.11775,0.766,0.08875,0.26225,0.5865,0.18225,0.1795,0.147,0.1039999999999999,0.0657499999999999,0.1175,0.05775,0.14425,0.078,0.1307499999999999,0.18375,0.1124999999999999,0.118,0.1079999999999999,0.0747499999999999,0.092,0.142,0.1094999999999999,0.0994999999999999,0.186,0.11325,0.088,0.0842499999999999,0.1275,0.1114999999999999,0.0865,0.0717499999999999,0.0474999999999999,0.1069999999999999,0.03525,0.0785,0.15225,0.0424999999999999,0.1315,0.064,0.09125,0.09675,0.09775,0.0822499999999999,0.15225,0.11975,0.059,0.0344999999999999,0.0554999999999999,0.04725,0.0722499999999999,0.0735,0.0524999999999999,0.075,0.0842499999999999,0.0652499999999999,0.0775,0.0625,0.068,0.077,0.0827499999999999,0.0529999999999999,0.05775,0.05175,0.0439999999999999,0.0954999999999999,0.0334999999999999,0.0635,0.25025,0.06225,0.11475,0.0285,0.09,0.0569999999999999,0.05025,0.0235,0.0935,0.0549999999999999,0.085,0.03775,0.0374999999999999,0.0424999999999999,0.0444999999999999,0.03225,0.04925,0.0265,0.018
Con Air (1997),0.98975,0.98975,0.98975,0.88975,0.98975,0.571,0.8514999999999999,0.88975,0.88975,0.64375,0.8514999999999999,0.648,0.60225,0.7275,0.67025,0.5185,0.51475,0.3365,0.558,0.482,0.3884999999999999,0.3435,0.2815,0.22325,0.3005,0.51875,0.23575,0.309,0.3522499999999999,0.15775,0.29025,0.1865,0.24425,0.396,0.50775,0.237,0.3005,0.31525,0.4509999999999999,0.27375,0.23575,0.0837499999999999,0.4107499999999999,0.27675,0.242,0.311,0.27675,0.264,0.27125,0.12075,0.2259999999999999,0.24175,0.0949999999999999,0.25225,0.1925,0.1094999999999999,0.21525,0.197,0.23375,0.1952499999999999,0.3854999999999999,0.0642499999999999,0.1009999999999999,0.0675,0.8712500000000001,0.1967499999999999,0.07,0.1332499999999999,0.23175,0.1937499999999999,0.174,0.156,0.17575,0.4962499999999999,0.1937499999999999,0.1644999999999999,0.15125,0.18175,0.23675,0.2002499999999999,0.26625,0.34375,0.17575,0.14525,0.1609999999999999,0.51875,0.0915,0.1154999999999999,0.22625,0.0707499999999999,0.10175,0.1599999999999999,0.1267499999999999,0.1765,0.3834999999999999,0.083,0.126,0.16625,0.1365,0.1352499999999999,0.10975,0.172,0.09625,0.085,0.05425,0.14975,0.60725,0.072,0.3295,0.0722499999999999,0.0677499999999999,0.526,0.0795,0.0747499999999999,0.1574999999999999,0.0642499999999999,0.0675,0.0994999999999999,0.1815,0.06075,0.06175,0.081,0.0822499999999999,0.1074999999999999,0.0712499999999999,0.12425,0.073,0.0785,0.1445,0.1865,0.05325,0.0717499999999999,0.06075,0.0737499999999999,0.0414999999999999,0.1342499999999999,0.05625,0.0374999999999999,0.065,0.0414999999999999,0.068,0.0484999999999999,0.0399999999999999,0.09975,0.0705,0.03425,0.03275,0.0414999999999999,0.0182499999999999
Conspiracy Theory (1997),0.92225,0.8140000000000001,0.8140000000000001,0.998,0.56675,0.998,0.9065,0.508,0.6155,0.7035,0.4982499999999999,0.64925,0.43125,0.7185,0.508,0.7185,0.837,0.74025,0.53325,0.39425,0.34475,0.3379999999999999,0.28625,0.2887499999999999,0.25825,0.24875,0.32325,0.245,0.373,0.587,0.2135,0.65925,0.28125,0.10525,0.1927499999999999,0.2355,0.18375,0.2825,0.183,0.2455,0.1955,0.143,0.17225,0.407,0.18375,0.4044999999999999,0.1765,0.1765,0.279,0.1584999999999999,0.1955,0.17175,0.16875,0.2674999999999999,0.17475,0.1124999999999999,0.2684999999999999,0.1262499999999999,0.173,0.1367499999999999,0.1465,0.361,0.067,0.0999999999999999,0.121,0.141,0.08825,0.2855,0.1069999999999999,0.14575,0.10625,0.6325,0.1104999999999999,0.14075,0.1267499999999999,0.1139999999999999,0.2405,0.176,0.1684999999999999,0.1302499999999999,0.1129999999999999,0.0787499999999999,0.08825,0.1302499999999999,0.0805,0.10175,0.1267499999999999,0.1185,0.1029999999999999,0.1257499999999999,0.11275,0.1039999999999999,0.10525,0.073,0.0444999999999999,0.08725,0.4745,0.0807499999999999,0.0697499999999999,0.06175,0.10875,0.0672499999999999,0.075,0.09875,0.10875,0.0939999999999999,0.091,0.0687499999999999,0.0529999999999999,0.0349999999999999,0.0529999999999999,0.05675,0.09375,0.071,0.0692499999999999,0.09875,0.08775,0.069,0.062,0.0579999999999999,0.18275,0.0847499999999999,0.0712499999999999,0.05375,0.12075,0.0645,0.0399999999999999,0.0695,0.0812499999999999,0.06225,0.2185,0.0677499999999999,0.0519999999999999,0.03275,0.0642499999999999,0.075,0.0554999999999999,0.0217499999999999,0.0775,0.0384999999999999,0.0702499999999999,0.0504999999999999,0.03575,0.0349999999999999,0.0334999999999999,0.0439999999999999,0.0282499999999999,0.027,0.0225
Desperate Measures (1998),0.908,0.8634999999999999,0.8634999999999999,0.60925,0.72425,0.56675,0.56675,0.61,0.4905,0.684,0.5065,0.568,0.3954999999999999,0.60925,0.40475,0.55,0.60925,0.368,0.60925,0.182,0.4275,0.3289999999999999,0.2887499999999999,0.25,0.2495,0.2847499999999999,0.1154999999999999,0.23125,0.1674999999999999,0.4245,0.198,0.39,0.1735,0.2875,0.50525,0.3067499999999999,0.36475,0.16275,0.1945,0.213,0.4355,0.0449999999999999,0.211,0.1267499999999999,0.1925,0.3379999999999999,0.144,0.144,0.8700000000000001,0.132,0.144,0.1942499999999999,0.1079999999999999,0.24075,0.15475,0.0529999999999999,0.1285,0.28,0.201,0.12225,0.1589999999999999,0.1604999999999999,0.17725,0.0792499999999999,0.4445,0.092,0.0272499999999999,0.3602499999999999,0.129,0.15575,0.1124999999999999,0.083,0.14975,0.04375,0.0692499999999999,0.14925,0.1312499999999999,0.12375,0.8055000000000001,0.135,0.10425,0.08775,0.0595,0.14375,0.04875,0.0875,0.15075,0.1535,0.09825,0.05675,0.0974999999999999,0.0544999999999999,0.1267499999999999,0.03975,0.0459999999999999,0.0255,0.16725,0.03725,0.0544999999999999,0.17475,0.06,0.0852499999999999,0.083,0.1992499999999999,0.061,0.0822499999999999,0.03275,0.0217499999999999,0.0374999999999999,0.026,0.04275,0.03125,0.03325,0.0787499999999999,0.063,0.0895,0.0745,0.0755,0.0349999999999999,0.2534999999999999,0.077,0.08975,0.05425,0.10075,0.06225,0.0827499999999999,0.061,0.0895,0.05825,0.4762499999999999,0.05875,0.05875,0.0737499999999999,0.0135,0.0559999999999999,0.0489999999999999,0.0419999999999999,0.0277499999999999,0.1074999999999999,0.0369999999999999,0.12075,0.05475,0.0267499999999999,0.08675,0.02975,0.0252499999999999,0.028,0.0272499999999999,0.0117499999999999
Air Force One (1997),0.99275,0.9885,0.9885,0.9325,0.98,0.92525,0.73975,0.9325,0.9325,0.6195,0.4775,0.689,0.73075,0.73975,0.84425,0.6935,0.66925,0.73975,0.70825,0.44675,0.3067499999999999,0.3635,0.3107499999999999,0.21075,0.264,0.296,0.32025,0.3675,0.67475,0.22475,0.2485,0.387,0.2485,0.4585,0.73425,0.20625,0.2209999999999999,0.2085,0.65525,0.41925,0.216,0.0989999999999999,0.3675,0.85975,0.1282499999999999,0.21075,0.42725,0.272,0.2027499999999999,0.1515,0.273,0.20825,0.1355,0.1347499999999999,0.4722499999999999,0.1352499999999999,0.1664999999999999,0.3615,0.175,0.21,0.238,0.06025,0.1159999999999999,0.54325,0.4197499999999999,0.21125,0.17275,0.17525,0.2065,0.1385,0.42725,0.074,0.179,0.254,0.11325,0.1277499999999999,0.1515,0.257,0.148,0.16625,0.186,0.2204999999999999,0.179,0.11325,0.0885,0.18325,0.0792499999999999,0.1322499999999999,0.199,0.29025,0.088,0.189,0.1004999999999999,0.1515,0.092,0.0647499999999999,0.11825,0.128,0.09675,0.1545,0.11675,0.0969999999999999,0.0647499999999999,0.08725,0.024,0.10225,0.0994999999999999,0.1257499999999999,0.2329999999999999,0.09,0.0717499999999999,0.1235,0.0735,0.06025,0.0857499999999999,0.10025,0.0645,0.0745,0.08625,0.0569999999999999,0.0404999999999999,0.0772499999999999,0.0655,0.082,0.0964999999999999,0.061,0.0795,0.06125,0.084,0.1049999999999999,0.134,0.0705,0.071,0.0285,0.06225,0.0554999999999999,0.05625,0.0245,0.05725,0.0534999999999999,0.0389999999999999,0.04825,0.0285,0.0787499999999999,0.04875,0.0319999999999999,0.0185,0.0232499999999999,0.0162499999999999
