movieId,original,good,drama,mentor,greed,culture clash,runaway,vengeance,weird,melancholic,unlikely friendships,sacrifice,prejudice,independent film,catastrophe,adaptation,betrayal,life & death,islam,dialogue,period piece,childhood,drinking,life philosophy,chase,light,fun movie,family,very funny,surveillance,teen movie,fight scenes,transformation,predictable,survival,death,not funny,first contact,pornography,good music,creativity,fantasy world,nudity (full frontal - brief),doctors,underrated,stereotypes,small town,hospital,indians,british,bollywood,dysfunctional family,weapons,dreams,irish accent,classic car,awesome soundtrack,quirky,brothers,new jersey,1930s,race,california,computer animation,simple,alter ego,foul language,wartime,cancer,writers,women,too long,alternate history,queer,road movie,prison,nudity (topless - brief),80s,addiction,absurd,radio,multiple storylines,blindness,sexy,texas,film noir,memory,lawyer,censorship,internet,atheism,wilderness,rebellion,adoption,interracial romance,farce,mad scientist,pulp,island,hotel,god,new york city,ensemble cast,single father,immortality,father daughter relationship,san francisco,desert,directorial debut,homeless,made for tv,australia,camp,stoner movie,workplace,tokyo,hip hop,divorce,time,best of 2005,russian,ghosts/afterlife,buddy movie,stand-up comedy,hunting,potential oscar nom,notable nudity,nudity (rear),robert downey jr,documentary,too short,snakes,kidnapping,oil,fashion,los angeles,kick-butt women,trilogy,finnish,shopping,prostitution,wine,reality tv,goth,no plot,graphic novel,unlikeable characters,french,remake
Searching for Bobby Fischer (1993),0.8162499999999999,0.8162499999999999,0.8162499999999999,0.948,0.75925,0.8162499999999999,0.6425,0.66325,0.7827500000000001,0.53525,0.5685,0.53075,0.307,0.2987499999999999,0.5145,0.56775,0.5055,0.4187499999999999,0.14275,0.63725,0.3685,0.7305,0.258,0.44275,0.53,0.3525,0.58475,0.48275,0.25875,0.44025,0.3225,0.4825,0.4865,0.27125,0.1255,0.1917499999999999,0.363,0.24075,0.22875,0.214,0.52675,0.58275,0.212,0.26325,0.3335,0.151,0.26675,0.15625,0.10775,0.28125,0.26075,0.3954999999999999,0.256,0.31,0.2115,0.211,0.23125,0.2694999999999999,0.1995,0.18625,0.16225,0.21475,0.235,0.48275,0.2264999999999999,0.26375,0.402,0.078,0.0875,0.1927499999999999,0.126,0.08625,0.2189999999999999,0.1694999999999999,0.14,0.1014999999999999,0.09475,0.14675,0.21975,0.0959999999999999,0.12325,0.1902499999999999,0.1139999999999999,0.15325,0.1064999999999999,0.2445,0.10325,0.0875,0.1004999999999999,0.22675,0.09625,0.11375,0.1589999999999999,0.17325,0.059,0.0667499999999999,0.12275,0.12375,0.12025,0.122,0.09425,0.388,0.14775,0.18725,0.10075,0.15275,0.0672499999999999,0.05375,0.26,0.17325,0.1235,0.0964999999999999,0.1114999999999999,0.0777499999999999,0.0675,0.14975,0.0805,0.08975,0.09925,0.2274999999999999,0.0974999999999999,0.09725,0.0707499999999999,0.0762499999999999,0.04325,0.0762499999999999,0.0702499999999999,0.0652499999999999,0.15625,0.1004999999999999,0.0484999999999999,0.05875,0.0514999999999999,0.0509999999999999,0.0564999999999999,0.0645,0.05125,0.0509999999999999,0.026,0.022,0.03825,0.1545,0.074,0.04525,0.0732499999999999,0.0414999999999999,0.06075,0.04625,0.03575
Tombstone (1993),0.8819999999999999,0.8819999999999999,0.8819999999999999,0.7665,0.77275,0.8819999999999999,0.77875,0.8614999999999999,0.8447499999999999,0.53325,0.54825,0.56975,0.5075,0.44675,0.557,0.32325,0.6855,0.3057499999999999,0.60575,0.7045,0.80525,0.2975,0.3695,0.3379999999999999,0.75275,0.7445,0.714,0.17925,0.7445,0.57725,0.17875,0.75275,0.36575,0.36775,0.1997499999999999,0.3692499999999999,0.38775,0.29725,0.4669999999999999,0.27775,0.26125,0.33875,0.23475,0.2554999999999999,0.3502499999999999,0.1604999999999999,0.26375,0.14825,0.3369999999999999,0.177,0.0964999999999999,0.15925,0.75275,0.069,0.42525,0.37175,0.3894999999999999,0.17375,0.66975,0.2145,0.137,0.1835,0.42225,0.1525,0.1505,0.27075,0.32325,0.137,0.135,0.10225,0.12175,0.22575,0.2289999999999999,0.17775,0.0817499999999999,0.1039999999999999,0.11625,0.26175,0.1684999999999999,0.1054999999999999,0.059,0.1907499999999999,0.14475,0.18575,0.3355,0.091,0.071,0.0969999999999999,0.14375,0.10875,0.0792499999999999,0.12025,0.1515,0.066,0.083,0.1599999999999999,0.14825,0.1425,0.14175,0.129,0.15,0.0722499999999999,0.558,0.0539999999999999,0.1952499999999999,0.0469999999999999,0.09025,0.191,0.09775,0.06025,0.1069999999999999,0.128,0.1134999999999999,0.10375,0.05075,0.11775,0.05075,0.0524999999999999,0.16575,0.066,0.1129999999999999,0.082,0.188,0.0857499999999999,0.12325,0.0837499999999999,0.0755,0.085,0.22125,0.0314999999999999,0.0635,0.1302499999999999,0.06125,0.073,0.087,0.0732499999999999,0.0775,0.14075,0.0232499999999999,0.03175,0.0652499999999999,0.0314999999999999,0.03675,0.0755,0.05875,0.18425,0.0885,0.03725,0.04775
Lost Horizon (1937),0.72975,0.8382499999999999,0.8009999999999999,0.59575,0.7785,0.8009999999999999,0.8009999999999999,0.7785,0.7685,0.68825,0.2744999999999999,0.4519999999999999,0.497,0.39025,0.7055,0.903,0.3505,0.7685,0.52575,0.573,0.4495,0.5475,0.425,0.65375,0.52525,0.66525,0.37075,0.23825,0.28525,0.22525,0.147,0.4405,0.605,0.36775,0.89425,0.27275,0.3159999999999999,0.4405,0.15575,0.127,0.30225,0.8807499999999999,0.2594999999999999,0.3642499999999999,0.2977499999999999,0.3047499999999999,0.1825,0.24675,0.25125,0.5075,0.0767499999999999,0.1375,0.2135,0.43975,0.18025,0.1755,0.12025,0.1735,0.077,0.136,0.908,0.11725,0.21175,0.1875,0.3655,0.15775,0.0282499999999999,0.284,0.03925,0.17325,0.24875,0.52425,0.2214999999999999,0.15475,0.21675,0.122,0.064,0.1215,0.0499999999999999,0.26075,0.0875,0.141,0.309,0.11275,0.0454999999999999,0.45275,0.34025,0.0359999999999999,0.1312499999999999,0.08775,0.1897499999999999,0.2997499999999999,0.5605,0.061,0.1385,0.1714999999999999,0.2425,0.10875,0.264,0.25625,0.16825,0.0755,0.0564999999999999,0.03375,0.81175,0.0499999999999999,0.0735,0.495,0.1059999999999999,0.0959999999999999,0.1285,0.10825,0.1415,0.08725,0.15125,0.17325,0.0399999999999999,0.22125,0.3225,0.0642499999999999,0.1255,0.1915,0.03075,0.0825,0.146,0.026,0.0514999999999999,0.0524999999999999,0.0334999999999999,0.03925,0.0944999999999999,0.17075,0.1305,0.24675,0.03675,0.0394999999999999,0.0579999999999999,0.1704999999999999,0.04675,0.0725,0.1129999999999999,0.078,0.04525,0.0349999999999999,0.05475,0.017,0.0277499999999999,0.0695,0.0757499999999999
Sleepers (1996),0.941,0.89975,0.90225,0.91575,0.93325,0.89975,0.84375,0.96625,0.67925,0.65825,0.82175,0.427,0.427,0.51625,0.5555,0.8005,0.8105,0.38475,0.37375,0.4399999999999999,0.14825,0.82375,0.33975,0.31975,0.3369999999999999,0.18675,0.17925,0.22275,0.3472499999999999,0.534,0.4965,0.22275,0.2624999999999999,0.265,0.1594999999999999,0.33525,0.3934999999999999,0.2189999999999999,0.7365,0.2035,0.2269999999999999,0.307,0.30025,0.2664999999999999,0.47,0.14625,0.1995,0.27775,0.1877499999999999,0.17775,0.12175,0.1515,0.1977499999999999,0.1709999999999999,0.2905,0.3944999999999999,0.2035,0.17725,0.3745,0.252,0.0915,0.26125,0.129,0.22275,0.09525,0.175,0.2055,0.1139999999999999,0.1164999999999999,0.1292499999999999,0.1912499999999999,0.19,0.15325,0.1634999999999999,0.1664999999999999,0.66825,0.16375,0.12025,0.2475,0.11425,0.0579999999999999,0.2105,0.17625,0.15175,0.09925,0.11375,0.203,0.8485,0.27975,0.0994999999999999,0.0999999999999999,0.16275,0.125,0.1287499999999999,0.04175,0.0852499999999999,0.0827499999999999,0.1377499999999999,0.0752499999999999,0.0637499999999999,0.085,0.2075,0.35,0.0775,0.0504999999999999,0.0615,0.069,0.0414999999999999,0.1024999999999999,0.14175,0.14525,0.077,0.1245,0.2075,0.065,0.0725,0.1505,0.0635,0.075,0.081,0.07,0.09225,0.11075,0.1064999999999999,0.0665,0.10975,0.09525,0.062,0.1357499999999999,0.03325,0.05625,0.0359999999999999,0.136,0.03875,0.03375,0.0469999999999999,0.0519999999999999,0.0745,0.0369999999999999,0.0359999999999999,0.083,0.03575,0.0419999999999999,0.0989999999999999,0.1049999999999999,0.38175,0.03375,0.0399999999999999,0.03925
To Kill a Mockingbird (1962),0.97125,0.97125,0.97125,0.78525,0.97125,0.97125,0.965,0.8727499999999999,0.97125,0.885,0.8047500000000001,0.71775,0.9465,0.8835,0.44875,0.9665,0.53825,0.42925,0.4297499999999999,0.859,0.4217499999999999,0.8545,0.6135,0.398,0.286,0.91775,0.3742499999999999,0.8025,0.4255,0.3055,0.27025,0.18075,0.4295,0.24475,0.1579999999999999,0.24025,0.3735,0.17425,0.2012499999999999,0.32875,0.21475,0.287,0.3285,0.10175,0.25475,0.40475,0.9145,0.1629999999999999,0.145,0.2754999999999999,0.203,0.33725,0.1957499999999999,0.11375,0.14125,0.34225,0.156,0.1815,0.241,0.0984999999999999,0.9375,0.25575,0.1684999999999999,0.4379999999999999,0.29625,0.2259999999999999,0.0772499999999999,0.118,0.0865,0.1485,0.1195,0.16225,0.10525,0.1895,0.1252499999999999,0.1265,0.1235,0.08625,0.15025,0.17225,0.0767499999999999,0.11175,0.1525,0.1317499999999999,0.133,0.91775,0.10525,0.89025,0.2744999999999999,0.0652499999999999,0.172,0.0857499999999999,0.199,0.1345,0.1475,0.1287499999999999,0.1755,0.11575,0.1079999999999999,0.151,0.0677499999999999,0.059,0.1134999999999999,0.705,0.05575,0.064,0.0672499999999999,0.085,0.1262499999999999,0.0727499999999999,0.2065,0.03825,0.09925,0.14275,0.0777499999999999,0.06025,0.02975,0.0765,0.11525,0.129,0.04725,0.08675,0.0647499999999999,0.10075,0.09625,0.11975,0.0305,0.0255,0.0539999999999999,0.0707499999999999,0.0529999999999999,0.1337499999999999,0.0564999999999999,0.086,0.04675,0.0225,0.0409999999999999,0.0825,0.0509999999999999,0.0364999999999999,0.0544999999999999,0.0657499999999999,0.0389999999999999,0.09175,0.04775,0.0334999999999999,0.0185,0.0564999999999999,0.02
Amadeus (1984),0.97075,0.97075,0.97075,0.7577499999999999,0.97075,0.97075,0.96425,0.8180000000000001,0.97075,0.94725,0.646,0.55375,0.36175,0.63025,0.479,0.52675,0.48175,0.652,0.68575,0.94725,0.8795,0.5475,0.63025,0.4659999999999999,0.3205,0.73175,0.378,0.21775,0.6425,0.295,0.1195,0.26575,0.4595,0.1945,0.15575,0.50725,0.33075,0.1992499999999999,0.43325,0.97975,0.6505,0.24275,0.41125,0.12025,0.32375,0.1649999999999999,0.1525,0.207,0.22025,0.31125,0.2264999999999999,0.23325,0.18175,0.3585,0.1312499999999999,0.3055,0.681,0.3824999999999999,0.2395,0.12025,0.20475,0.12375,0.1332499999999999,0.15875,0.23725,0.27075,0.1897499999999999,0.139,0.10575,0.2744999999999999,0.1185,0.64425,0.1322499999999999,0.1435,0.1265,0.12325,0.20325,0.299,0.16775,0.3824999999999999,0.14925,0.1669999999999999,0.1139999999999999,0.1982499999999999,0.0797499999999999,0.2007499999999999,0.11525,0.0785,0.45775,0.0574999999999999,0.25775,0.10275,0.16775,0.0524999999999999,0.05525,0.3824999999999999,0.12225,0.1235,0.075,0.16975,0.80575,0.0852499999999999,0.1004999999999999,0.0245,0.4855,0.09,0.0827499999999999,0.0755,0.145,0.06125,0.082,0.05525,0.082,0.3165,0.15825,0.1255,0.2664999999999999,0.11025,0.1425,0.10975,0.0539999999999999,0.09525,0.1255,0.10825,0.05975,0.0939999999999999,0.0632499999999999,0.04925,0.0782499999999999,0.04625,0.0339999999999999,0.0979999999999999,0.0717499999999999,0.0519999999999999,0.04925,0.05225,0.0489999999999999,0.0579999999999999,0.0399999999999999,0.0474999999999999,0.04075,0.0642499999999999,0.03025,0.0439999999999999,0.11625,0.031,0.05625,0.05175,0.0175
"Quiet Man, The (1952)",0.86375,0.92325,0.92325,0.481,0.7502500000000001,0.92325,0.92325,0.719,0.99625,0.86375,0.45275,0.37,0.54375,0.378,0.51525,0.4255,0.3864999999999999,0.29125,0.3107499999999999,0.603,0.3199999999999999,0.646,0.7662500000000001,0.26275,0.643,0.692,0.5035,0.513,0.59225,0.33975,0.544,0.4175,0.3269999999999999,0.27325,0.17725,0.2204999999999999,0.2965,0.27325,0.1875,0.33825,0.25725,0.3562499999999999,0.2485,0.18175,0.33925,0.61025,0.40175,0.16275,0.632,0.2764999999999999,0.273,0.32675,0.31825,0.176,0.965,0.24775,0.33825,0.2425,0.41825,0.1119999999999999,0.60425,0.2299999999999999,0.3612499999999999,0.21575,0.3037499999999999,0.1375,0.1295,0.2199999999999999,0.1175,0.1945,0.352,0.373,0.1905,0.253,0.25325,0.0935,0.0949999999999999,0.1307499999999999,0.0712499999999999,0.1317499999999999,0.0652499999999999,0.17975,0.0984999999999999,0.3692499999999999,0.17125,0.2674999999999999,0.141,0.0655,0.10025,0.09,0.121,0.1445,0.1679999999999999,0.0717499999999999,0.211,0.1875,0.1372499999999999,0.2664999999999999,0.2935,0.20575,0.10625,0.08725,0.2135,0.0935,0.0792499999999999,0.0717499999999999,0.0772499999999999,0.4347499999999999,0.09325,0.03575,0.0569999999999999,0.12,0.09225,0.1195,0.04025,0.0785,0.0285,0.29125,0.0994999999999999,0.068,0.0752499999999999,0.0672499999999999,0.0792499999999999,0.074,0.25975,0.0642499999999999,0.10575,0.0409999999999999,0.0499999999999999,0.025,0.1302499999999999,0.135,0.0414999999999999,0.11025,0.0835,0.04525,0.1634999999999999,0.288,0.0339999999999999,0.1205,0.0444999999999999,0.0539999999999999,0.0329999999999999,0.0374999999999999,0.069,0.0339999999999999,0.0334999999999999,0.0384999999999999,0.02975
Dead Poets Society (1989),0.92425,0.92425,0.9385,0.96475,0.918,0.92425,0.918,0.918,0.823,0.81775,0.9375,0.7035,0.7035,0.90575,0.6545,0.9675,0.3994999999999999,0.90575,0.545,0.57425,0.351,0.869,0.70525,0.6965,0.3145,0.7365,0.38075,0.3565,0.7365,0.3215,0.945,0.41725,0.4485,0.2714999999999999,0.31225,0.4167499999999999,0.3175,0.2714999999999999,0.3007499999999999,0.39,0.48675,0.4609999999999999,0.40175,0.3305,0.361,0.4085,0.22725,0.248,0.27125,0.33575,0.22125,0.3199999999999999,0.1815,0.7537499999999999,0.2289999999999999,0.36275,0.76125,0.23825,0.147,0.2125,0.15,0.23125,0.1262499999999999,0.3565,0.31825,0.25925,0.29425,0.0949999999999999,0.274,0.214,0.15,0.1495,0.205,0.2995,0.2319999999999999,0.1405,0.14275,0.2249999999999999,0.26675,0.1745,0.18575,0.23025,0.236,0.144,0.08625,0.1104999999999999,0.20875,0.075,0.45925,0.18025,0.1957499999999999,0.09825,0.7922499999999999,0.1267499999999999,0.0817499999999999,0.1129999999999999,0.1295,0.10725,0.1385,0.0642499999999999,0.182,0.0747499999999999,0.1315,0.15775,0.1845,0.11575,0.0802499999999999,0.0579999999999999,0.144,0.10775,0.0837499999999999,0.0765,0.1029999999999999,0.345,0.066,0.1932499999999999,0.0815,0.0665,0.1745,0.0969999999999999,0.05525,0.1235,0.06175,0.16875,0.04325,0.0825,0.066,0.0647499999999999,0.074,0.03475,0.086,0.0695,0.0324999999999999,0.025,0.0295,0.0364999999999999,0.04575,0.09725,0.0414999999999999,0.0655,0.0549999999999999,0.0334999999999999,0.04875,0.0637499999999999,0.0915,0.05425,0.0564999999999999,0.03825,0.03125
Gandhi (1982),0.94825,0.9915,0.9915,0.81325,0.94825,0.9915,0.9915,0.8260000000000001,0.98375,0.736,0.4995,0.82775,0.8122499999999999,0.62125,0.51125,0.533,0.68475,0.709,0.938,0.646,0.938,0.526,0.50725,0.7522500000000001,0.274,0.477,0.24075,0.1775,0.477,0.51025,0.1694999999999999,0.291,0.63175,0.1992499999999999,0.38175,0.4429999999999999,0.376,0.24775,0.1975,0.39225,0.206,0.4277499999999999,0.2937499999999999,0.24875,0.309,0.1795,0.2145,0.23325,0.993,0.74975,0.41025,0.1425,0.2204999999999999,0.249,0.26375,0.28025,0.27025,0.15925,0.2135,0.16425,0.271,0.33975,0.204,0.143,0.2405,0.22275,0.1317499999999999,0.53525,0.132,0.1215,0.17975,0.4775,0.16375,0.15975,0.17575,0.15925,0.126,0.193,0.1295,0.179,0.252,0.15125,0.1932499999999999,0.1154999999999999,0.0787499999999999,0.1669999999999999,0.15725,0.3854999999999999,0.20975,0.0954999999999999,0.49475,0.124,0.241,0.14625,0.186,0.0974999999999999,0.11625,0.10275,0.1169999999999999,0.10725,0.49475,0.0655,0.0727499999999999,0.0394999999999999,0.2495,0.0765,0.0925,0.1679999999999999,0.1134999999999999,0.0944999999999999,0.1465,0.1069999999999999,0.0722499999999999,0.23825,0.08975,0.132,0.05075,0.0682499999999999,0.2012499999999999,0.0625,0.0772499999999999,0.126,0.0822499999999999,0.14825,0.0847499999999999,0.11725,0.05325,0.05325,0.0837499999999999,0.0697499999999999,0.0705,0.10925,0.0314999999999999,0.09025,0.0369999999999999,0.04625,0.074,0.07,0.0459999999999999,0.0314999999999999,0.0534999999999999,0.0247499999999999,0.0705,0.0319999999999999,0.0344999999999999,0.04675,0.0305,0.03375,0.0295
Field of Dreams (1989),0.8912500000000001,0.8912500000000001,0.85425,0.7955000000000001,0.72325,0.841,0.841,0.7155,0.7822499999999999,0.4475,0.7882499999999999,0.6645,0.6645,0.351,0.64375,0.594,0.38875,0.43025,0.529,0.527,0.529,0.8402499999999999,0.17975,0.4014999999999999,0.59325,0.7529999999999999,0.6775,0.63175,0.5115,0.40075,0.50225,0.59325,0.4419999999999999,0.346,0.1302499999999999,0.23225,0.359,0.3864999999999999,0.1619999999999999,0.237,0.31375,0.90275,0.244,0.3555,0.27075,0.20875,0.3725,0.1942499999999999,0.26225,0.1835,0.1425,0.2905,0.22175,0.7582500000000001,0.1815,0.14675,0.27725,0.18225,0.205,0.2804999999999999,0.2395,0.21725,0.1629999999999999,0.2977499999999999,0.33425,0.277,0.2365,0.078,0.197,0.17825,0.1262499999999999,0.1995,0.39825,0.17425,0.3107499999999999,0.1059999999999999,0.11575,0.4275,0.081,0.1997499999999999,0.30325,0.12075,0.17425,0.16825,0.08875,0.09325,0.1159999999999999,0.0865,0.3007499999999999,0.16325,0.1169999999999999,0.09,0.0782499999999999,0.0715,0.11275,0.203,0.211,0.1415,0.1059999999999999,0.09525,0.1402499999999999,0.09775,0.12125,0.16175,0.2544999999999999,0.11525,0.123,0.09825,0.10825,0.04975,0.11675,0.0449999999999999,0.083,0.09,0.0667499999999999,0.0549999999999999,0.0494999999999999,0.078,0.3269999999999999,0.04375,0.0652499999999999,0.3355,0.1649999999999999,0.0857499999999999,0.04175,0.03775,0.0762499999999999,0.0544999999999999,0.10425,0.04575,0.06125,0.1684999999999999,0.0479999999999999,0.0675,0.0374999999999999,0.04475,0.05825,0.0812499999999999,0.0324999999999999,0.0469999999999999,0.03375,0.027,0.0969999999999999,0.05625,0.0474999999999999,0.0265,0.0262499999999999,0.03525,0.0404999999999999
Shine (1996),0.9235,0.9235,0.9235,0.95225,0.9235,0.8725,0.8625,0.8402499999999999,0.81975,0.6445,0.87825,0.706,0.706,0.92475,0.744,0.398,0.4255,0.73775,0.3482499999999999,0.541,0.3682499999999999,0.728,0.6445,0.35775,0.20875,0.29425,0.31875,0.46025,0.3672499999999999,0.2027499999999999,0.1795,0.415,0.50325,0.26825,0.31,0.276,0.4014999999999999,0.2475,0.288,0.9285,0.573,0.2355,0.42,0.3225,0.39075,0.1455,0.1887499999999999,0.3712499999999999,0.18575,0.52,0.2977499999999999,0.4545,0.1455,0.3652499999999999,0.26925,0.203,0.273,0.371,0.3894999999999999,0.24275,0.175,0.1674999999999999,0.1669999999999999,0.1805,0.32075,0.25425,0.206,0.58025,0.24375,0.24925,0.17125,0.134,0.20725,0.16225,0.1684999999999999,0.11175,0.57025,0.14775,0.279,0.309,0.1589999999999999,0.17825,0.176,0.1395,0.10475,0.1405,0.1415,0.0742499999999999,0.1875,0.0687499999999999,0.139,0.134,0.14075,0.25525,0.0662499999999999,0.068,0.11775,0.09925,0.0707499999999999,0.123,0.3245,0.0735,0.077,0.16425,0.1144999999999999,0.22025,0.0672499999999999,0.0665,0.16275,0.1185,0.133,0.74075,0.0822499999999999,0.20875,0.0767499999999999,0.1495,0.17775,0.0765,0.0732499999999999,0.2594999999999999,0.0595,0.09625,0.0852499999999999,0.15225,0.06075,0.09925,0.12,0.076,0.12375,0.0574999999999999,0.0625,0.04875,0.0404999999999999,0.03175,0.0329999999999999,0.0499999999999999,0.0529999999999999,0.0454999999999999,0.0339999999999999,0.0212499999999999,0.0534999999999999,0.1054999999999999,0.0469999999999999,0.0429999999999999,0.0429999999999999,0.0434999999999999,0.06025,0.0439999999999999,0.03225
Jerry Maguire (1996),0.9375,0.95125,0.99825,0.93225,0.916,0.9375,0.94725,0.94725,0.94725,0.65725,0.8892500000000001,0.6695,0.6695,0.57525,0.70225,0.3515,0.504,0.664,0.31425,0.5735,0.31425,0.3375,0.5685,0.3462499999999999,0.50475,0.8745,0.6655,0.601,0.8745,0.3375,0.8732500000000001,0.50475,0.32425,0.517,0.3249999999999999,0.2045,0.33075,0.301,0.1704999999999999,0.5025,0.18025,0.1714999999999999,0.34975,0.1897499999999999,0.3095,0.54525,0.20425,0.2654999999999999,0.1044999999999999,0.2279999999999999,0.1825,0.1865,0.28625,0.1957499999999999,0.1614999999999999,0.1594999999999999,0.5025,0.22425,0.16375,0.23275,0.10825,0.2045,0.25225,0.46475,0.297,0.3335,0.3924999999999999,0.1104999999999999,0.24525,0.2915,0.15425,0.1215,0.3087499999999999,0.244,0.11775,0.1129999999999999,0.1845,0.17975,0.15775,0.22025,0.399,0.2185,0.141,0.1835,0.11475,0.08775,0.1124999999999999,0.16625,0.085,0.1932499999999999,0.0845,0.134,0.10475,0.062,0.15375,0.32575,0.13,0.2105,0.125,0.15875,0.0449999999999999,0.12025,0.1569999999999999,0.17575,0.05025,0.0885,0.125,0.0569999999999999,0.12175,0.1034999999999999,0.0825,0.05175,0.1019999999999999,0.079,0.16575,0.0665,0.09175,0.16275,0.1215,0.0837499999999999,0.0999999999999999,0.153,0.24775,0.0745,0.156,0.1059999999999999,0.1104999999999999,0.0647499999999999,0.1059999999999999,0.03925,0.0682499999999999,0.078,0.0419999999999999,0.05625,0.0785,0.079,0.04625,0.05475,0.0272499999999999,0.14525,0.0687499999999999,0.0635,0.1262499999999999,0.0359999999999999,0.05075,0.0232499999999999,0.0705,0.03275,0.05475
Rosewood (1997),0.7585,0.85975,0.7509999999999999,0.81175,0.7295,0.7509999999999999,0.6365,0.81975,0.5015,0.7509999999999999,0.32975,0.7665,0.91625,0.7509999999999999,0.54775,0.4117499999999999,0.67825,0.61925,0.7455,0.32625,0.73125,0.246,0.40625,0.4539999999999999,0.5215,0.23625,0.2025,0.281,0.2704999999999999,0.64775,0.21125,0.39275,0.271,0.31625,0.307,0.4945,0.3329999999999999,0.26425,0.4317499999999999,0.11375,0.21525,0.22225,0.45225,0.2674999999999999,0.3555,0.632,0.60975,0.3605,0.6185,0.15225,0.092,0.23475,0.34375,0.078,0.348,0.24225,0.11375,0.20875,0.206,0.2189999999999999,0.27575,0.40725,0.41925,0.16025,0.0782499999999999,0.39275,0.15575,0.2794999999999999,0.17025,0.17325,0.3399999999999999,0.149,0.22975,0.28825,0.1594999999999999,0.14425,0.20775,0.086,0.15075,0.1355,0.072,0.17075,0.1225,0.1307499999999999,0.1555,0.186,0.1594999999999999,0.195,0.16725,0.11125,0.1599999999999999,0.0625,0.1295,0.17275,0.3575,0.15325,0.10625,0.3239999999999999,0.0782499999999999,0.1297499999999999,0.06225,0.09025,0.1982499999999999,0.0605,0.0359999999999999,0.0544999999999999,0.0682499999999999,0.073,0.128,0.11925,0.10925,0.1039999999999999,0.14,0.24675,0.0715,0.05225,0.129,0.0837499999999999,0.08875,0.152,0.061,0.0837499999999999,0.069,0.11175,0.1262499999999999,0.18325,0.0675,0.179,0.1054999999999999,0.06,0.0404999999999999,0.04375,0.06125,0.0374999999999999,0.05375,0.09425,0.10325,0.0292499999999999,0.04025,0.1119999999999999,0.0775,0.0645,0.05225,0.06125,0.03775,0.251,0.22475,0.0339999999999999,0.03475
"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",0.82575,0.82575,0.8300000000000001,0.7762500000000001,0.8142499999999999,0.82575,0.75925,0.75925,0.631,0.652,0.8827499999999999,0.4409999999999999,0.4315,0.60525,0.584,0.4065,0.4712499999999999,0.3625,0.70625,0.4549999999999999,0.96025,0.3774999999999999,0.61425,0.2997499999999999,0.366,0.4295,0.25175,0.295,0.28825,0.35575,0.21625,0.22375,0.33925,0.18425,0.198,0.7425,0.3369999999999999,0.1977499999999999,0.17825,0.3129999999999999,0.1897499999999999,0.28125,0.30825,0.172,0.31525,0.15675,0.2724999999999999,0.136,0.4559999999999999,0.96025,0.241,0.16325,0.1119999999999999,0.09225,0.2957499999999999,0.14775,0.3129999999999999,0.20875,0.17325,0.17375,0.15625,0.1495,0.1515,0.1584999999999999,0.1377499999999999,0.1287499999999999,0.0782499999999999,0.16125,0.22125,0.16575,0.21325,0.17125,0.1322499999999999,0.3095,0.16675,0.11325,0.1039999999999999,0.09,0.091,0.146,0.085,0.1272499999999999,0.1425,0.137,0.1505,0.0949999999999999,0.22025,0.0725,0.122,0.0732499999999999,0.20475,0.1074999999999999,0.1882499999999999,0.1235,0.23675,0.1089999999999999,0.09525,0.1312499999999999,0.1275,0.1272499999999999,0.09375,0.065,0.073,0.16525,0.093,0.1084999999999999,0.05925,0.09325,0.12075,0.0494999999999999,0.16475,0.1644999999999999,0.084,0.077,0.04225,0.0717499999999999,0.03825,0.143,0.1694999999999999,0.0632499999999999,0.0772499999999999,0.1629999999999999,0.06025,0.09775,0.12125,0.066,0.18625,0.05775,0.04625,0.0434999999999999,0.05225,0.11025,0.04425,0.0935,0.09425,0.0292499999999999,0.11075,0.0637499999999999,0.03575,0.04625,0.04625,0.0374999999999999,0.0319999999999999,0.03675,0.0434999999999999,0.05125,0.0449999999999999,0.0379999999999999,0.028
