movieId,weird,runaway,betrayal,melancholic,greed,original,culture clash,vengeance,dialogue,drama,pornography,independent film,good,quirky,drinking,mentor,adaptation,catastrophe,death,light,predictable,absurd,chase,sexy,surveillance,life & death,fantasy world,not funny,film noir,life philosophy,dysfunctional family,weapons,creativity,very funny,fight scenes,transformation,pulp,first contact,nudity (full frontal - brief),classic car,underrated,writers,censorship,hospital,doctors,addiction,small town,multiple storylines,hotel,fun movie,mad scientist,sacrifice,survival,alter ego,queer,women,british,nudity (topless - brief),unlikely friendships,childhood,road movie,wilderness,dreams,blindness,goth,irish accent,camp,graphic novel,teen movie,family,california,directorial debut,kidnapping,good music,islam,prejudice,tokyo,awesome soundtrack,computer animation,memory,farce,stoner movie,period piece,stereotypes,hunting,new jersey,texas,80s,divorce,prison,brothers,too long,nudity (rear),workplace,alternate history,simple,prostitution,atheism,desert,australia,internet,stand-up comedy,wartime,god,immortality,foul language,no plot,unlikeable characters,best of 2005,reality tv,1930s,ensemble cast,new york city,kick-butt women,notable nudity,indians,island,bollywood,potential oscar nom,russian,homeless,finnish,hip hop,snakes,adoption,made for tv,robert downey jr,radio,los angeles,lawyer,interracial romance,cancer,french,trilogy,race,wine,documentary,rebellion,ghosts/afterlife,oil,father daughter relationship,fashion,shopping,buddy movie,san francisco,remake,time,too short,single father
"Eyes Without a Face (Yeux sans visage, Les) (1959)",0.9255,0.94625,0.8492500000000001,0.98625,0.8660000000000001,0.7,0.8492500000000001,0.77075,0.7915000000000001,0.724,0.57775,0.91775,0.4655,0.508,0.91775,0.3017499999999999,0.4255,0.39475,0.3395,0.55225,0.21375,0.24075,0.25475,0.4445,0.3482499999999999,0.5235,0.2435,0.3632499999999999,0.91775,0.21275,0.33225,0.362,0.252,0.182,0.1855,0.39775,0.31725,0.1674999999999999,0.184,0.30025,0.296,0.1619999999999999,0.16225,0.6505,0.78375,0.085,0.152,0.09725,0.28625,0.11425,0.973,0.25975,0.0635,0.1317499999999999,0.182,0.6175,0.16825,0.1992499999999999,0.1124999999999999,0.1054999999999999,0.28625,0.1624999999999999,0.21075,0.277,0.60975,0.125,0.35,0.31475,0.0935,0.06175,0.2917499999999999,0.1345,0.581,0.186,0.064,0.14075,0.3409999999999999,0.04625,0.1215,0.14525,0.24575,0.085,0.0822499999999999,0.1014999999999999,0.0785,0.084,0.09825,0.0974999999999999,0.11125,0.1129999999999999,0.0687499999999999,0.0837499999999999,0.0635,0.1139999999999999,0.061,0.10725,0.11225,0.04825,0.062,0.0584999999999999,0.0529999999999999,0.0657499999999999,0.1917499999999999,0.04825,0.28925,0.0232499999999999,0.04725,0.0212499999999999,0.0389999999999999,0.03725,0.14975,0.03125,0.03425,0.11025,0.02975,0.0509999999999999,0.0675,0.0469999999999999,0.0529999999999999,0.04425,0.04825,0.0329999999999999,0.03725,0.16075,0.0434999999999999,0.0549999999999999,0.0319999999999999,0.025,0.03625,0.0225,0.09275,0.0489999999999999,0.2594999999999999,0.031,0.0242499999999999,0.0732499999999999,0.09425,0.0404999999999999,0.0252499999999999,0.0449999999999999,0.151,0.0787499999999999,0.0162499999999999,0.0255,0.0852499999999999,0.0255,0.0349999999999999,0.012,0.0192499999999999
Bound (1996),0.97125,0.69125,0.97125,0.9895,0.74075,0.7905,0.97125,0.9495,0.8819999999999999,0.7962499999999999,0.8645,0.53925,0.8947499999999999,0.52925,0.2965,0.51675,0.31225,0.43425,0.195,0.53925,0.2855,0.177,0.46175,0.95575,0.8947499999999999,0.15,0.214,0.3455,0.7795000000000001,0.274,0.15825,0.52525,0.24675,0.26025,0.52525,0.268,0.6335,0.247,0.3075,0.24675,0.32275,0.25625,0.2355,0.1049999999999999,0.131,0.1185,0.1272499999999999,0.2455,0.3305,0.52525,0.0662499999999999,0.14525,0.0822499999999999,0.15925,0.73625,0.76325,0.21525,0.22925,0.20825,0.10175,0.08875,0.122,0.061,0.1725,0.10575,0.27275,0.09075,0.203,0.21175,0.1355,0.1714999999999999,0.71525,0.3655,0.22175,0.11475,0.1644999999999999,0.085,0.197,0.14875,0.0795,0.0822499999999999,0.0735,0.1614999999999999,0.36875,0.0349999999999999,0.2574999999999999,0.089,0.0725,0.1362499999999999,0.3794999999999999,0.61475,0.0584999999999999,0.19,0.0504999999999999,0.1169999999999999,0.11525,0.119,0.0615,0.03175,0.15325,0.17625,0.074,0.0687499999999999,0.03175,0.05975,0.23675,0.2279999999999999,0.08925,0.0812499999999999,0.0742499999999999,0.1024999999999999,0.0835,0.0672499999999999,0.2309999999999999,0.15575,0.1114999999999999,0.0529999999999999,0.10225,0.1564999999999999,0.05725,0.0182499999999999,0.0454999999999999,0.10875,0.1402499999999999,0.071,0.0632499999999999,0.0514999999999999,0.02975,0.0939999999999999,0.10725,0.1995,0.03375,0.0715,0.11725,0.0842499999999999,0.0627499999999999,0.05425,0.03275,0.0434999999999999,0.0615,0.04825,0.1322499999999999,0.031,0.0755,0.088,0.0227499999999999,0.0222499999999999,0.03925,0.0232499999999999
Night of the Living Dead (1968),0.95525,0.96675,0.88575,0.88575,0.7865,0.8554999999999999,0.88575,0.7967500000000001,0.92125,0.78125,0.4475,0.8525,0.70225,0.578,0.8525,0.3904999999999999,0.385,0.45375,0.3615,0.8347500000000001,0.39475,0.3255,0.365,0.1977499999999999,0.1775,0.60675,0.2199999999999999,0.395,0.8525,0.44725,0.2189999999999999,0.4765,0.4077499999999999,0.34275,0.3655,0.4615,0.1594999999999999,0.39475,0.2987499999999999,0.3874999999999999,0.2495,0.141,0.2425,0.1714999999999999,0.21375,0.2214999999999999,0.255,0.196,0.2045,0.3924999999999999,0.59025,0.20375,0.812,0.2897499999999999,0.184,0.1377499999999999,0.16625,0.2475,0.2324999999999999,0.1912499999999999,0.26775,0.37825,0.147,0.1624999999999999,0.17525,0.079,0.43025,0.2249999999999999,0.185,0.172,0.23425,0.2815,0.0494999999999999,0.1947499999999999,0.09875,0.614,0.197,0.2395,0.1875,0.11525,0.12275,0.15875,0.089,0.2654999999999999,0.1967499999999999,0.1967499999999999,0.1689999999999999,0.21675,0.0787499999999999,0.09975,0.11675,0.0665,0.0584999999999999,0.10925,0.08975,0.2209999999999999,0.0554999999999999,0.04675,0.1144999999999999,0.0735,0.09325,0.09725,0.0925,0.04675,0.10325,0.143,0.0449999999999999,0.062,0.1987499999999999,0.134,0.09775,0.0959999999999999,0.0765,0.0429999999999999,0.0514999999999999,0.0635,0.21,0.0554999999999999,0.075,0.0464999999999999,0.1935,0.05725,0.0429999999999999,0.1614999999999999,0.0419999999999999,0.05675,0.06025,0.24325,0.063,0.0177499999999999,0.087,0.0529999999999999,0.0434999999999999,0.1714999999999999,0.063,0.0429999999999999,0.08975,0.1347499999999999,0.0657499999999999,0.0817499999999999,0.04025,0.05025,0.073,0.09175,0.08875,0.06225,0.06225,0.02975,0.0195
2 Days in the Valley (1996),0.7642500000000001,0.6345,0.8732500000000001,0.69025,0.56175,0.7675000000000001,0.7315,0.8707499999999999,0.8672500000000001,0.66025,0.403,0.5695,0.6705,0.7642500000000001,0.367,0.4952499999999999,0.24675,0.4409999999999999,0.1915,0.3712499999999999,0.3625,0.3754999999999999,0.505,0.587,0.4659999999999999,0.23725,0.27475,0.2634999999999999,0.24525,0.31225,0.256,0.45425,0.28725,0.278,0.45425,0.23925,0.698,0.254,0.3215,0.2887499999999999,0.4075,0.54875,0.1009999999999999,0.14875,0.1144999999999999,0.17275,0.20625,0.6435,0.31775,0.54075,0.0662499999999999,0.1505,0.0949999999999999,0.129,0.242,0.1855,0.15925,0.3385,0.22525,0.123,0.204,0.16375,0.0935,0.127,0.03025,0.32225,0.10025,0.03975,0.16725,0.18675,0.8507499999999999,0.26575,0.246,0.272,0.0727499999999999,0.129,0.10025,0.272,0.1669999999999999,0.21875,0.1669999999999999,0.09375,0.1074999999999999,0.181,0.079,0.2624999999999999,0.1325,0.0677499999999999,0.1385,0.0925,0.14325,0.06075,0.1882499999999999,0.0797499999999999,0.119,0.0697499999999999,0.133,0.0682499999999999,0.0645,0.067,0.1225,0.0802499999999999,0.0802499999999999,0.0324999999999999,0.0524999999999999,0.56475,0.2085,0.173,0.0717499999999999,0.08,0.0815,0.93725,0.084,0.0685,0.22975,0.09625,0.09225,0.0847499999999999,0.175,0.0534999999999999,0.277,0.0509999999999999,0.172,0.0399999999999999,0.0855,0.0564999999999999,0.22475,0.08875,0.943,0.0959999999999999,0.0847499999999999,0.05325,0.0334999999999999,0.0722499999999999,0.071,0.14425,0.0257499999999999,0.0277499999999999,0.03925,0.05375,0.03375,0.0479999999999999,0.15325,0.0722499999999999,0.11075,0.0359999999999999,0.062,0.04725,0.03525
"Cook the Thief His Wife & Her Lover, The (1989)",0.96575,0.8725,0.76125,0.96575,0.87575,0.7702500000000001,0.8667499999999999,0.879,0.8725,0.68225,0.9085,0.8069999999999999,0.422,0.7785,0.33825,0.32825,0.5515,0.411,0.36275,0.58475,0.53275,0.7265,0.243,0.813,0.156,0.2875,0.38025,0.2574999999999999,0.2415,0.3117499999999999,0.21725,0.18325,0.43125,0.22925,0.2319999999999999,0.303,0.2279999999999999,0.2007499999999999,0.38875,0.21375,0.3065,0.20425,0.845,0.21825,0.33025,0.14225,0.0735,0.347,0.235,0.1355,0.0735,0.1024999999999999,0.144,0.2027499999999999,0.23725,0.34375,0.2654999999999999,0.209,0.10275,0.1855,0.1345,0.187,0.12275,0.1347499999999999,0.1049999999999999,0.17175,0.1485,0.3067499999999999,0.12075,0.1855,0.0974999999999999,0.12325,0.1039999999999999,0.33125,0.2015,0.1485,0.11025,0.2025,0.1855,0.0832499999999999,0.2845,0.1149999999999999,0.1714999999999999,0.092,0.04025,0.0682499999999999,0.05175,0.11725,0.4732499999999999,0.084,0.0642499999999999,0.2214999999999999,0.7365,0.1755,0.09275,0.14075,0.09675,0.0797499999999999,0.0994999999999999,0.0574999999999999,0.05425,0.1089999999999999,0.0835,0.1129999999999999,0.0479999999999999,0.0845,0.0842499999999999,0.1305,0.0625,0.0805,0.0787499999999999,0.0662499999999999,0.05975,0.0852499999999999,0.2125,0.066,0.0605,0.059,0.10725,0.0464999999999999,0.04275,0.0324999999999999,0.0827499999999999,0.0364999999999999,0.0672499999999999,0.03675,0.15075,0.0222499999999999,0.0635,0.04175,0.10675,0.04025,0.15225,0.04725,0.05425,0.1362499999999999,0.03875,0.1997499999999999,0.03775,0.06225,0.03825,0.16925,0.0275,0.0292499999999999,0.0305,0.0155,0.022,0.0255,0.015
"Grifters, The (1990)",0.8779999999999999,0.7987500000000001,0.77475,0.7725,0.9315,0.749,0.7725,0.92475,0.8779999999999999,0.7725,0.62425,0.7725,0.582,0.59875,0.7725,0.645,0.7055,0.4337499999999999,0.28125,0.4085,0.4305,0.2445,0.21225,0.7155,0.2744999999999999,0.21625,0.3844999999999999,0.34225,0.7562500000000001,0.4509999999999999,0.38825,0.29925,0.2764999999999999,0.26225,0.29925,0.3047499999999999,0.6005,0.1907499999999999,0.4549999999999999,0.27775,0.28525,0.4185,0.5065,0.309,0.14275,0.38125,0.305,0.23125,0.2995,0.29925,0.1019999999999999,0.15425,0.17075,0.22775,0.242,0.5695,0.1967499999999999,0.1795,0.16125,0.148,0.17875,0.087,0.10575,0.12475,0.1307499999999999,0.17925,0.125,0.0474999999999999,0.1505,0.125,0.38475,0.1634999999999999,0.072,0.1629999999999999,0.1104999999999999,0.1995,0.147,0.15625,0.1355,0.0687499999999999,0.0792499999999999,0.1114999999999999,0.2524999999999999,0.1315,0.0815,0.185,0.34975,0.09475,0.1094999999999999,0.1084999999999999,0.1034999999999999,0.29225,0.1992499999999999,0.4439999999999999,0.0692499999999999,0.0855,0.191,0.10025,0.0832499999999999,0.0745,0.0697499999999999,0.0672499999999999,0.06175,0.04675,0.04225,0.14525,0.0795,0.15075,0.177,0.068,0.1159999999999999,0.193,0.09,0.2279999999999999,0.12225,0.15075,0.078,0.09525,0.09375,0.03875,0.07,0.0394999999999999,0.0615,0.0424999999999999,0.1044999999999999,0.075,0.0657499999999999,0.0399999999999999,0.3715,0.093,0.088,0.0439999999999999,0.0464999999999999,0.05025,0.12225,0.04175,0.0374999999999999,0.064,0.04225,0.2055,0.0625,0.071,0.0534999999999999,0.0469999999999999,0.05425,0.0175,0.05225,0.0595,0.0424999999999999
"Shining, The (1980)",0.98875,0.98875,0.95825,0.98875,0.97625,0.8667499999999999,0.97625,0.8939999999999999,0.98875,0.97625,0.7125,0.563,0.91325,0.66675,0.563,0.49,0.97475,0.4435,0.40325,0.8115000000000001,0.3285,0.56775,0.43775,0.4595,0.5715,0.28,0.3515,0.3592499999999999,0.39775,0.3419999999999999,0.48575,0.2975,0.3632499999999999,0.4575,0.2975,0.46025,0.18125,0.3285,0.96475,0.34075,0.35875,0.4702499999999999,0.4595,0.23425,0.3155,0.2684999999999999,0.15625,0.22175,0.957,0.36575,0.3285,0.2524999999999999,0.25825,0.4575,0.1965,0.13,0.267,0.3452499999999999,0.2027499999999999,0.278,0.195,0.18225,0.2189999999999999,0.2254999999999999,0.304,0.14925,0.1937499999999999,0.0905,0.14225,0.431,0.14875,0.25775,0.072,0.50925,0.1755,0.27325,0.10375,0.2955,0.1835,0.089,0.21275,0.31125,0.2329999999999999,0.1629999999999999,0.121,0.08825,0.1277499999999999,0.35,0.1215,0.12225,0.21375,0.2837499999999999,0.141,0.0775,0.1485,0.1965,0.08925,0.0687499999999999,0.08725,0.04775,0.076,0.0817499999999999,0.1225,0.05825,0.136,0.2185,0.0494999999999999,0.1014999999999999,0.17375,0.068,0.1235,0.1185,0.10475,0.03625,0.0935,0.1079999999999999,0.08875,0.0767499999999999,0.09725,0.05325,0.05925,0.025,0.03375,0.15325,0.143,0.10175,0.088,0.0705,0.05975,0.0635,0.06125,0.077,0.0504999999999999,0.068,0.0745,0.063,0.0635,0.16175,0.1094999999999999,0.0439999999999999,0.064,0.0419999999999999,0.0499999999999999,0.0885,0.0647499999999999,0.025,0.0685,0.0195,0.025
"Body Snatcher, The (1945)",0.9025,0.8282499999999999,0.91425,0.8087500000000001,0.812,0.73675,0.67275,0.3077499999999999,0.67275,0.5775,0.27775,0.58725,0.67275,0.397,0.58725,0.7345,0.5125,0.39975,0.34375,0.56575,0.1905,0.1545,0.23925,0.2299999999999999,0.26175,0.436,0.27975,0.36375,0.58725,0.2204999999999999,0.1435,0.1485,0.17675,0.23575,0.2309999999999999,0.384,0.1755,0.2145,0.1355,0.3195,0.2654999999999999,0.22225,0.0489999999999999,0.3532499999999999,0.917,0.1357499999999999,0.36375,0.1144999999999999,0.1584999999999999,0.1634999999999999,0.82375,0.18375,0.0807499999999999,0.179,0.1895,0.1139999999999999,0.4197499999999999,0.133,0.175,0.12175,0.0835,0.0964999999999999,0.15025,0.298,0.18025,0.093,0.183,0.1942499999999999,0.31125,0.08675,0.1465,0.1315,0.0845,0.08825,0.072,0.23125,0.11875,0.084,0.1215,0.1034999999999999,0.1882499999999999,0.09525,0.3129999999999999,0.10775,0.08975,0.1455,0.1104999999999999,0.1265,0.05475,0.0777499999999999,0.075,0.09525,0.08625,0.04775,0.085,0.1545,0.0755,0.04525,0.0782499999999999,0.03975,0.0399999999999999,0.10275,0.0865,0.02975,0.0989999999999999,0.0534999999999999,0.05025,0.0459999999999999,0.0645,0.0277499999999999,0.1972499999999999,0.0439999999999999,0.05225,0.0534999999999999,0.0429999999999999,0.0792499999999999,0.22075,0.0632499999999999,0.0732499999999999,0.0514999999999999,0.0635,0.0145,0.03725,0.0802499999999999,0.04425,0.04275,0.0632499999999999,0.0747499999999999,0.0137499999999999,0.03525,0.0627499999999999,0.0449999999999999,0.0287499999999999,0.03075,0.0262499999999999,0.063,0.0449999999999999,0.09575,0.0514999999999999,0.03625,0.0439999999999999,0.0257499999999999,0.0115,0.0277499999999999,0.0464999999999999,0.03025,0.0479999999999999,0.0752499999999999,0.0202499999999999
"Crucible, The (1996)",0.8302499999999999,0.74775,0.84975,0.416,0.8055000000000001,0.734,0.84975,0.5605,0.8302499999999999,0.84975,0.52575,0.413,0.54675,0.2189999999999999,0.413,0.4825,0.69425,0.4529999999999999,0.46025,0.25975,0.29125,0.69075,0.24,0.297,0.16375,0.24425,0.52825,0.2165,0.10775,0.259,0.18,0.251,0.15925,0.22425,0.2027499999999999,0.3934999999999999,0.1485,0.21675,0.3555,0.1965,0.36375,0.1669999999999999,0.3097499999999999,0.16775,0.1495,0.1287499999999999,0.26875,0.186,0.1305,0.1584999999999999,0.14375,0.385,0.0692499999999999,0.1845,0.25,0.42,0.1684999999999999,0.1395,0.1357499999999999,0.1435,0.0944999999999999,0.0865,0.0802499999999999,0.1669999999999999,0.16525,0.2644999999999999,0.1089999999999999,0.03775,0.173,0.173,0.2259999999999999,0.12375,0.061,0.069,0.4004999999999999,0.54075,0.0647499999999999,0.0667499999999999,0.1267499999999999,0.0627499999999999,0.22125,0.0815,0.3844999999999999,0.25325,0.288,0.10275,0.1084999999999999,0.0655,0.064,0.136,0.1109999999999999,0.09825,0.0715,0.129,0.17375,0.074,0.0514999999999999,0.2125,0.0354999999999999,0.0459999999999999,0.14075,0.06225,0.123,0.23225,0.069,0.0494999999999999,0.04275,0.0399999999999999,0.0665,0.1342499999999999,0.22525,0.0635,0.05775,0.065,0.0782499999999999,0.1902499999999999,0.09675,0.066,0.066,0.0494999999999999,0.063,0.0359999999999999,0.0595,0.10625,0.069,0.1902499999999999,0.1049999999999999,0.0885,0.04825,0.18,0.1352499999999999,0.11975,0.04925,0.03275,0.09575,0.04025,0.0354999999999999,0.2309999999999999,0.0554999999999999,0.0615,0.0635,0.028,0.03325,0.068,0.05175,0.04025,0.0349999999999999,0.05775,0.0384999999999999
Lost Highway (1997),0.992,0.95825,0.804,0.989,0.989,0.8127500000000001,0.8385,0.569,0.921,0.8385,0.85975,0.7045,0.544,0.53775,0.5415,0.353,0.32575,0.4459999999999999,0.349,0.70975,0.544,0.54775,0.3305,0.57025,0.5235,0.433,0.61775,0.3339999999999999,0.69825,0.38975,0.22925,0.14225,0.37975,0.238,0.1485,0.4579999999999999,0.32675,0.25375,0.2239999999999999,0.3105,0.3715,0.1915,0.172,0.16025,0.288,0.17175,0.10225,0.24375,0.5025,0.137,0.0895,0.1495,0.1925,0.18525,0.257,0.2815,0.0735,0.10325,0.11075,0.155,0.2957499999999999,0.1019999999999999,0.8340000000000001,0.1395,0.21675,0.281,0.0645,0.04575,0.09675,0.0559999999999999,0.1154999999999999,0.1265,0.1215,0.21725,0.0949999999999999,0.0949999999999999,0.146,0.36175,0.0827499999999999,0.6005,0.064,0.1892499999999999,0.063,0.04775,0.03425,0.0949999999999999,0.067,0.03075,0.255,0.4075,0.0775,0.11575,0.09925,0.10025,0.08775,0.1287499999999999,0.1252499999999999,0.12025,0.20875,0.0314999999999999,0.0832499999999999,0.0657499999999999,0.0615,0.121,0.0554999999999999,0.04725,0.23825,0.04775,0.0757499999999999,0.028,0.0484999999999999,0.0529999999999999,0.0519999999999999,0.05725,0.1352499999999999,0.0579999999999999,0.0469999999999999,0.03725,0.11625,0.05725,0.0675,0.0564999999999999,0.04875,0.031,0.0635,0.05125,0.0579999999999999,0.04925,0.4942499999999999,0.0324999999999999,0.0389999999999999,0.0282499999999999,0.073,0.064,0.0579999999999999,0.03825,0.0329999999999999,0.03525,0.0197499999999999,0.0369999999999999,0.019,0.022,0.0272499999999999,0.0339999999999999,0.0667499999999999,0.0142499999999999,0.0974999999999999,0.0135,0.0142499999999999
"Designated Mourner, The (1997)",0.91075,0.89625,0.3834999999999999,0.91075,0.91075,0.8042499999999999,0.5935,0.67975,0.91075,0.53525,0.885,0.5935,0.47775,0.5925,0.36875,0.494,0.5905,0.47775,0.277,0.4337499999999999,0.5735,0.4337499999999999,0.1932499999999999,0.54675,0.0717499999999999,0.28525,0.588,0.3199999999999999,0.28125,0.386,0.47275,0.21325,0.2314999999999999,0.1992499999999999,0.27375,0.2754999999999999,0.2105,0.23225,0.14375,0.1845,0.11075,0.724,0.2895,0.1395,0.10275,0.295,0.071,0.573,0.2125,0.14725,0.1765,0.10825,0.17175,0.3552499999999999,0.402,0.1855,0.4905,0.15775,0.1689999999999999,0.1937499999999999,0.1925,0.30625,0.2165,0.0564999999999999,0.0855,0.22575,0.082,0.0489999999999999,0.0964999999999999,0.1505,0.05525,0.16025,0.0419999999999999,0.10375,0.27925,0.204,0.235,0.10425,0.17275,0.2544999999999999,0.205,0.075,0.194,0.0524999999999999,0.1387499999999999,0.1639999999999999,0.14725,0.0665,0.17975,0.079,0.0915,0.10175,0.1972499999999999,0.11925,0.0715,0.0742499999999999,0.0479999999999999,0.04575,0.0277499999999999,0.0319999999999999,0.43625,0.0732499999999999,0.1044999999999999,0.3944999999999999,0.05125,0.0785,0.1357499999999999,0.3389999999999999,0.31775,0.1785,0.09375,0.16725,0.0655,0.17875,0.57325,0.06,0.069,0.498,0.416,0.0807499999999999,0.1387499999999999,0.3335,0.1475,0.06175,0.03,0.0579999999999999,0.249,0.12475,0.0787499999999999,0.0252499999999999,0.1154999999999999,0.0339999999999999,0.08875,0.0504999999999999,0.0449999999999999,0.0675,0.125,0.025,0.0677499999999999,0.0205,0.0697499999999999,0.0369999999999999,0.03275,0.0185,0.024,0.0287499999999999,0.0162499999999999,0.0735,0.147
U Turn (1997),0.8200000000000001,0.4655,0.8294999999999999,0.7035,0.8425,0.7557499999999999,0.66575,0.8294999999999999,0.66575,0.3794999999999999,0.4679999999999999,0.6685,0.55025,0.8200000000000001,0.44375,0.4087499999999999,0.62,0.413,0.1922499999999999,0.5005,0.427,0.5005,0.34225,0.5655,0.3419999999999999,0.21725,0.23775,0.30125,0.65975,0.39125,0.30925,0.18,0.209,0.311,0.20975,0.235,0.6155,0.1977499999999999,0.2185,0.3225,0.377,0.34875,0.2224999999999999,0.09075,0.2085,0.2289999999999999,0.8467499999999999,0.3055,0.2145,0.259,0.09425,0.10725,0.15725,0.1252499999999999,0.1674999999999999,0.14725,0.1009999999999999,0.511,0.1405,0.1277499999999999,0.39525,0.20825,0.10975,0.15775,0.067,0.174,0.10825,0.149,0.1357499999999999,0.1154999999999999,0.3475,0.1345,0.1267499999999999,0.1942499999999999,0.0959999999999999,0.1367499999999999,0.0805,0.10625,0.14475,0.093,0.10575,0.10925,0.09425,0.215,0.05175,0.25475,0.1599999999999999,0.04875,0.54175,0.08875,0.1185,0.08925,0.1315,0.0939999999999999,0.12375,0.10375,0.0825,0.0695,0.7745,0.05775,0.1094999999999999,0.0772499999999999,0.0802499999999999,0.03825,0.0369999999999999,0.0949999999999999,0.15025,0.5625,0.0514999999999999,0.05325,0.05825,0.55975,0.075,0.0825,0.25675,0.30825,0.0745,0.064,0.077,0.11725,0.1014999999999999,0.07,0.0667499999999999,0.0822499999999999,0.074,0.0439999999999999,0.1952499999999999,0.1054999999999999,0.0885,0.0802499999999999,0.0727499999999999,0.0394999999999999,0.0399999999999999,0.0344999999999999,0.075,0.0742499999999999,0.0267499999999999,0.0444999999999999,0.0404999999999999,0.2125,0.03625,0.04575,0.0969999999999999,0.03975,0.03525,0.04075,0.0272499999999999,0.03075,0.022
"Ugly, The (1997)",0.86975,0.8594999999999999,0.7697499999999999,0.8407500000000001,0.71325,0.8552500000000001,0.4415,0.90225,0.60525,0.4415,0.75275,0.53375,0.471,0.39,0.26375,0.48575,0.406,0.395,0.22025,0.31475,0.4695,0.4535,0.3505,0.1704999999999999,0.3205,0.7589999999999999,0.94475,0.3964999999999999,0.124,0.46425,0.249,0.35,0.4692499999999999,0.31475,0.3954999999999999,0.3299999999999999,0.572,0.35,0.1584999999999999,0.23975,0.29,0.268,0.12475,0.7749999999999999,0.638,0.173,0.18075,0.20375,0.076,0.1704999999999999,0.16225,0.09725,0.10325,0.3027499999999999,0.20325,0.1987499999999999,0.09225,0.27625,0.2012499999999999,0.36575,0.252,0.2234999999999999,0.64475,0.16075,0.2355,0.1495,0.148,0.5745,0.3774999999999999,0.267,0.076,0.1644999999999999,0.11825,0.0817499999999999,0.1089999999999999,0.1014999999999999,0.1175,0.0817499999999999,0.1895,0.3155,0.1649999999999999,0.0989999999999999,0.074,0.181,0.0717499999999999,0.118,0.0817499999999999,0.1164999999999999,0.0499999999999999,0.23125,0.1709999999999999,0.11875,0.1574999999999999,0.072,0.173,0.12025,0.0692499999999999,0.082,0.024,0.32625,0.15975,0.0845,0.0489999999999999,0.05825,0.1034999999999999,0.0895,0.1277499999999999,0.09825,0.23125,0.10975,0.0484999999999999,0.0439999999999999,0.063,0.11775,0.1109999999999999,0.0695,0.09675,0.26325,0.24875,0.08625,0.05125,0.09775,0.09375,0.14625,0.03525,0.08975,0.133,0.0529999999999999,0.0399999999999999,0.1704999999999999,0.0519999999999999,0.04525,0.0474999999999999,0.0334999999999999,0.07,0.0389999999999999,0.079,0.0369999999999999,0.0434999999999999,0.10625,0.03075,0.0434999999999999,0.09525,0.0484999999999999,0.05275,0.1395,0.0665,0.22225,0.0277499999999999
"This World, Then the Fireworks (1997)",0.758,0.8460000000000001,0.79325,0.7425,0.66975,0.837,0.8460000000000001,0.79325,0.66975,0.4509999999999999,0.8905000000000001,0.4732499999999999,0.617,0.4337499999999999,0.2012499999999999,0.48875,0.486,0.408,0.34775,0.46275,0.50125,0.2977499999999999,0.45375,0.64825,0.2155,0.22925,0.40825,0.33425,0.8745,0.33625,0.548,0.44175,0.23975,0.25075,0.6575,0.21125,0.798,0.3369999999999999,0.4912499999999999,0.3685,0.27,0.3149999999999999,0.142,0.1034999999999999,0.1342499999999999,0.1325,0.34375,0.3315,0.214,0.45375,0.09425,0.1932499999999999,0.11225,0.533,0.21475,0.1059999999999999,0.08725,0.47,0.15475,0.26925,0.1139999999999999,0.11275,0.1362499999999999,0.05775,0.1367499999999999,0.15575,0.33925,0.81,0.1694999999999999,0.3582499999999999,0.209,0.0852499999999999,0.1674999999999999,0.14525,0.11825,0.1555,0.12425,0.3235,0.2309999999999999,0.1649999999999999,0.202,0.184,0.4475,0.3682499999999999,0.05825,0.17725,0.05425,0.1875,0.1322499999999999,0.1164999999999999,0.08,0.1009999999999999,0.15525,0.119,0.11575,0.0885,0.14975,0.11025,0.0717499999999999,0.08925,0.5615,0.1947499999999999,0.0655,0.069,0.09525,0.17225,0.093,0.1347499999999999,0.04525,0.125,0.0855,0.11625,0.14525,0.135,0.2544999999999999,0.0727499999999999,0.04175,0.05425,0.16475,0.03325,0.0564999999999999,0.085,0.1255,0.078,0.0737499999999999,0.04525,0.14925,0.0672499999999999,0.2185,0.0167499999999999,0.1014999999999999,0.04925,0.09325,0.066,0.03775,0.1104999999999999,0.04425,0.0652499999999999,0.0339999999999999,0.11475,0.0479999999999999,0.03325,0.1185,0.3115,0.12,0.04825,0.04025,0.04275,0.031
