movieId,documentary,weird,runaway,culture clash,melancholic,original,greed,drama,independent film,good,betrayal,drinking,mentor,dialogue,light,vengeance,life & death,catastrophe,islam,creativity,pornography,quirky,life philosophy,childhood,unlikely friendships,adaptation,fun movie,prejudice,death,good music,chase,very funny,not funny,family,dysfunctional family,predictable,addiction,classic car,surveillance,fantasy world,queer,internet,fight scenes,nudity (full frontal - brief),censorship,weapons,first contact,computer animation,california,transformation,small town,teen movie,hip hop,british,sexy,absurd,film noir,multiple storylines,sacrifice,women,wilderness,dreams,new jersey,road movie,period piece,underrated,awesome soundtrack,alter ego,writers,nudity (topless - brief),hotel,stand-up comedy,doctors,atheism,bollywood,hospital,brothers,wartime,stereotypes,irish accent,survival,hunting,texas,tokyo,farce,prison,memory,too long,oil,simple,new york city,workplace,80s,divorce,alternate history,reality tv,directorial debut,indians,blindness,1930s,wine,finnish,pulp,interracial romance,san francisco,homeless,cancer,stoner movie,best of 2005,race,adoption,radio,foul language,made for tv,mad scientist,notable nudity,god,australia,lawyer,french,kick-butt women,camp,island,potential oscar nom,rebellion,father daughter relationship,los angeles,russian,prostitution,nudity (rear),immortality,desert,fashion,kidnapping,ensemble cast,snakes,time,shopping,buddy movie,goth,too short,robert downey jr,unlikeable characters,ghosts/afterlife,graphic novel,trilogy,no plot,single father,remake
"Thin Blue Line, The (1988)",0.841,0.8680000000000001,0.80775,0.91175,0.92025,0.74625,0.91175,0.7585,0.629,0.65875,0.954,0.4822499999999999,0.632,0.555,0.43625,0.9835,0.5715,0.4932499999999999,0.629,0.2915,0.3874999999999999,0.55275,0.263,0.25825,0.1785,0.37725,0.1755,0.629,0.7967500000000001,0.205,0.4772499999999999,0.38175,0.3702499999999999,0.1144999999999999,0.14625,0.15225,0.2544999999999999,0.2764999999999999,0.518,0.2095,0.1925,0.1967499999999999,0.136,0.3435,0.2764999999999999,0.1664999999999999,0.16125,0.134,0.2329999999999999,0.2455,0.855,0.09775,0.153,0.271,0.2825,0.253,0.3535,0.15,0.1094999999999999,0.18375,0.1345,0.09925,0.20725,0.25475,0.1375,0.25525,0.09325,0.11725,0.1599999999999999,0.1059999999999999,0.36175,0.09375,0.16025,0.1185,0.10225,0.1387499999999999,0.174,0.1114999999999999,0.0885,0.15225,0.0514999999999999,0.09225,0.9155,0.0835,0.15975,0.46825,0.2075,0.18375,0.1555,0.1362499999999999,0.09275,0.17625,0.0852499999999999,0.147,0.0762499999999999,0.24925,0.13,0.08775,0.1664999999999999,0.12425,0.10925,0.0464999999999999,0.1099999999999999,0.0775,0.081,0.0865,0.0514999999999999,0.09175,0.10925,0.08975,0.0979999999999999,0.059,0.05675,0.088,0.04675,0.0915,0.05825,0.0984999999999999,0.68175,0.09975,0.1009999999999999,0.0725,0.0675,0.0822499999999999,0.05925,0.04825,0.05175,0.069,0.08975,0.0807499999999999,0.0305,0.0464999999999999,0.06175,0.149,0.0652499999999999,0.0334999999999999,0.0645,0.0257499999999999,0.0584999999999999,0.0399999999999999,0.024,0.04925,0.027,0.0915,0.03525,0.04875,0.0305,0.0225,0.0195
Paris Is Burning (1990),0.916,0.75475,0.75475,0.66375,0.75475,0.6905,0.66375,0.66375,0.4745,0.54375,0.54425,0.4287499999999999,0.49775,0.33225,0.33775,0.26925,0.33925,0.43725,0.2847499999999999,0.365,0.5235,0.47375,0.4305,0.1515,0.26775,0.33125,0.27575,0.6865,0.26025,0.1892499999999999,0.212,0.25675,0.33325,0.199,0.3239999999999999,0.1875,0.2304999999999999,0.27025,0.1995,0.2229999999999999,0.981,0.62325,0.2524999999999999,0.3045,0.3722499999999999,0.2524999999999999,0.15625,0.1235,0.1957499999999999,0.291,0.2185,0.1882499999999999,0.2224999999999999,0.15325,0.34125,0.1865,0.1149999999999999,0.187,0.1599999999999999,0.69325,0.10075,0.35875,0.497,0.1285,0.37825,0.267,0.1335,0.136,0.2825,0.1945,0.1415,0.0954999999999999,0.0875,0.1775,0.1435,0.0969999999999999,0.1327499999999999,0.0994999999999999,0.4195,0.21675,0.1589999999999999,0.0885,0.1669999999999999,0.1345,0.0835,0.1629999999999999,0.1099999999999999,0.06125,0.15175,0.05325,0.73575,0.14475,0.525,0.20725,0.0825,0.15775,0.1094999999999999,0.08925,0.1347499999999999,0.0807499999999999,0.075,0.0369999999999999,0.0935,0.33475,0.4315,0.14825,0.10825,0.05925,0.0792499999999999,0.1679999999999999,0.45475,0.0459999999999999,0.04225,0.06175,0.1089999999999999,0.086,0.061,0.08675,0.04975,0.0745,0.11725,0.3565,0.059,0.0665,0.0554999999999999,0.0544999999999999,0.03525,0.04825,0.10175,0.1069999999999999,0.0519999999999999,0.03175,0.188,0.04825,0.0964999999999999,0.0404999999999999,0.0285,0.04625,0.0237499999999999,0.10625,0.0227499999999999,0.0777499999999999,0.0324999999999999,0.0359999999999999,0.015,0.0354999999999999,0.0339999999999999,0.03325,0.0117499999999999
Paradise Lost: The Child Murders at Robin Hood Hills (1996),0.96925,0.95375,0.8220000000000001,0.76675,0.71625,0.84375,0.76675,0.76675,0.58675,0.6715,0.96425,0.58675,0.4165,0.56475,0.57425,0.9135,0.5295,0.42625,0.45125,0.2997499999999999,0.6605,0.4247499999999999,0.256,0.4845,0.31425,0.366,0.14375,0.45125,0.571,0.21275,0.304,0.3655,0.3735,0.47,0.3299999999999999,0.1387499999999999,0.43975,0.4117499999999999,0.48475,0.22925,0.28225,0.1659999999999999,0.15075,0.33575,0.4065,0.297,0.1895,0.34325,0.17275,0.21175,0.48,0.43325,0.20625,0.1962499999999999,0.4479999999999999,0.22025,0.2997499999999999,0.22375,0.1942499999999999,0.1945,0.1624999999999999,0.0954999999999999,0.16825,0.149,0.1594999999999999,0.26825,0.1337499999999999,0.15075,0.1084999999999999,0.1584999999999999,0.1885,0.1515,0.2334999999999999,0.11725,0.0835,0.1935,0.15725,0.1907499999999999,0.1674999999999999,0.145,0.0564999999999999,0.189,0.15075,0.1277499999999999,0.143,0.29525,0.1154999999999999,0.21125,0.078,0.154,0.06225,0.1402499999999999,0.0695,0.0969999999999999,0.08925,0.0695,0.12375,0.0727499999999999,0.2465,0.06,0.0685,0.0765,0.1099999999999999,0.077,0.05875,0.0747499999999999,0.03975,0.1505,0.131,0.0707499999999999,0.1709999999999999,0.0292499999999999,0.189,0.1317499999999999,0.0662499999999999,0.0692499999999999,0.11725,0.0865,0.61775,0.11675,0.1205,0.11375,0.0625,0.18,0.0675,0.0865,0.0429999999999999,0.05075,0.093,0.05725,0.023,0.03775,0.05075,0.123,0.0595,0.0267499999999999,0.0712499999999999,0.0175,0.0772499999999999,0.27425,0.03825,0.05325,0.03675,0.022,0.077,0.09925,0.03625,0.0369999999999999,0.012
"Fast, Cheap & Out of Control (1997)",0.8142499999999999,0.89425,0.89425,0.724,0.6575,0.8022499999999999,0.724,0.724,0.5755,0.724,0.27275,0.3595,0.4795,0.57975,0.40175,0.2294999999999999,0.254,0.8095000000000001,0.22825,0.5335,0.3037499999999999,0.55625,0.50975,0.3249999999999999,0.178,0.24475,0.4307499999999999,0.25825,0.3419999999999999,0.15775,0.2875,0.2319999999999999,0.40225,0.0959999999999999,0.17175,0.692,0.147,0.2957499999999999,0.34775,0.3135,0.25775,0.35175,0.2955,0.21225,0.251,0.2955,0.692,0.3249999999999999,0.1225,0.2835,0.247,0.10275,0.0717499999999999,0.196,0.235,0.418,0.1619999999999999,0.22025,0.1144999999999999,0.17375,0.0727499999999999,0.09625,0.14425,0.1357499999999999,0.12125,0.2684999999999999,0.1425,0.1957499999999999,0.145,0.0404999999999999,0.18225,0.0747499999999999,0.11025,0.14325,0.1322499999999999,0.0717499999999999,0.0807499999999999,0.06075,0.10225,0.0757499999999999,0.2614999999999999,0.0285,0.10775,0.1644999999999999,0.147,0.0782499999999999,0.27925,0.061,0.1169999999999999,0.1397499999999999,0.0832499999999999,0.392,0.0727499999999999,0.1004999999999999,0.09125,0.3824999999999999,0.1109999999999999,0.06225,0.11175,0.0875,0.181,0.04975,0.146,0.1305,0.0645,0.066,0.03375,0.0837499999999999,0.077,0.09125,0.08675,0.0494999999999999,0.0554999999999999,0.0469999999999999,0.15725,0.1574999999999999,0.256,0.0777499999999999,0.062,0.0745,0.129,0.0559999999999999,0.0665,0.0675,0.082,0.08675,0.0295,0.04175,0.0514999999999999,0.131,0.1009999999999999,0.0662499999999999,0.134,0.077,0.093,0.0449999999999999,0.1589999999999999,0.03375,0.0449999999999999,0.03075,0.0265,0.04425,0.078,0.0675,0.0247499999999999,0.05825,0.05525,0.0359999999999999,0.015
Wonderland (1997),0.932,0.5865,0.5865,0.40275,0.6,0.698,0.38675,0.47,0.78975,0.3662499999999999,0.664,0.5005,0.46575,0.26075,0.4095,0.2514999999999999,0.1307499999999999,0.427,0.3442499999999999,0.10025,0.506,0.71725,0.4205,0.1302499999999999,0.3655,0.29625,0.17175,0.80525,0.132,0.0984999999999999,0.3309999999999999,0.4095,0.28925,0.1699999999999999,0.492,0.2694999999999999,0.17775,0.09075,0.1425,0.2917499999999999,0.4659999999999999,0.2025,0.1709999999999999,0.45175,0.1175,0.20675,0.2125,0.176,0.1054999999999999,0.29125,0.74825,0.2365,0.0737499999999999,0.312,0.2339999999999999,0.4865,0.09425,0.26075,0.0787499999999999,0.295,0.10325,0.1425,0.804,0.082,0.18725,0.21375,0.10325,0.1114999999999999,0.2314999999999999,0.0379999999999999,0.0974999999999999,0.26775,0.08925,0.20525,0.0559999999999999,0.1402499999999999,0.062,0.21425,0.08675,0.1164999999999999,0.0499999999999999,0.03125,0.17625,0.11625,0.1679999999999999,0.1134999999999999,0.173,0.17125,0.1109999999999999,0.061,0.16625,0.1385,0.0984999999999999,0.11075,0.0727499999999999,0.14925,0.16125,0.0777499999999999,0.07,0.05125,0.3095,0.4992499999999999,0.17025,0.14475,0.0344999999999999,0.1965,0.09025,0.071,0.2564999999999999,0.089,0.15175,0.03175,0.0364999999999999,0.173,0.0737499999999999,0.485,0.1322499999999999,0.10775,0.026,0.093,0.0489999999999999,0.0645,0.16875,0.0235,0.03125,0.05875,0.0232499999999999,0.0745,0.0364999999999999,0.119,0.059,0.0399999999999999,0.0539999999999999,0.03525,0.0627499999999999,0.0364999999999999,0.0287499999999999,0.11825,0.0232499999999999,0.142,0.0212499999999999,0.0715,0.1175,0.11625,0.0999999999999999,0.0354999999999999,0.07,0.05525,0.0429999999999999
Wild Man Blues (1997),0.7475,0.7775000000000001,0.7775000000000001,0.487,0.7775000000000001,0.7245,0.543,0.4197499999999999,0.39175,0.487,0.4197499999999999,0.3175,0.54275,0.3465,0.487,0.31,0.58425,0.4365,0.183,0.70575,0.24875,0.3389999999999999,0.5825,0.17175,0.268,0.2214999999999999,0.31975,0.24425,0.14575,0.599,0.51025,0.2465,0.3129999999999999,0.2249999999999999,0.255,0.2214999999999999,0.237,0.15875,0.186,0.2415,0.371,0.22125,0.2564999999999999,0.20675,0.18225,0.2564999999999999,0.1927499999999999,0.1545,0.09725,0.2644999999999999,0.10275,0.133,0.3419999999999999,0.3305,0.178,0.353,0.1084999999999999,0.1604999999999999,0.077,0.16225,0.1325,0.10475,0.39175,0.0817499999999999,0.1395,0.23075,0.0832499999999999,0.372,0.3085,0.1169999999999999,0.81725,0.31625,0.1397499999999999,0.14525,0.065,0.34975,0.0802499999999999,0.064,0.132,0.09325,0.07,0.0287499999999999,0.0667499999999999,0.10475,0.119,0.09575,0.1555,0.1305,0.0544999999999999,0.05075,0.5885,0.09525,0.05525,0.23775,0.10925,0.12375,0.155,0.04125,0.137,0.0775,0.1327499999999999,0.0712499999999999,0.1694999999999999,0.118,0.09725,0.11025,0.08925,0.0534999999999999,0.0424999999999999,0.0662499999999999,0.16425,0.0752499999999999,0.0389999999999999,0.04025,0.093,0.2967499999999999,0.03125,0.0305,0.09425,0.31575,0.0812499999999999,0.065,0.03275,0.0272499999999999,0.02,0.0835,0.09025,0.0379999999999999,0.082,0.09975,0.0354999999999999,0.0217499999999999,0.3585,0.0464999999999999,0.0632499999999999,0.03175,0.05825,0.0652499999999999,0.0469999999999999,0.0404999999999999,0.067,0.11425,0.0732499999999999,0.0399999999999999,0.027,0.0374999999999999,0.04275,0.0215,0.0257499999999999
Hands on a Hard Body (1996),0.9625,0.674,0.73925,0.73925,0.7485,0.8167500000000001,0.7485,0.73925,0.6045,0.73925,0.6795,0.57775,0.5635,0.57625,0.57775,0.2995,0.32575,0.4559999999999999,0.2294999999999999,0.291,0.25675,0.79925,0.391,0.26175,0.56975,0.3027499999999999,0.47675,0.3179999999999999,0.188,0.33575,0.24825,0.52025,0.273,0.1402499999999999,0.2837499999999999,0.28125,0.1569999999999999,0.1609999999999999,0.2299999999999999,0.193,0.3115,0.469,0.4177499999999999,0.235,0.1882499999999999,0.4177499999999999,0.28125,0.1669999999999999,0.18225,0.2035,0.63125,0.17475,0.29325,0.27125,0.2837499999999999,0.305,0.148,0.291,0.23325,0.1265,0.1342499999999999,0.2234999999999999,0.31875,0.153,0.1357499999999999,0.2744999999999999,0.33225,0.152,0.172,0.179,0.1569999999999999,0.28525,0.0994999999999999,0.24325,0.16025,0.14325,0.1415,0.1322499999999999,0.2249999999999999,0.1882499999999999,0.10025,0.0615,0.9305,0.14975,0.494,0.1119999999999999,0.073,0.1252499999999999,0.18525,0.195,0.08625,0.20675,0.075,0.0742499999999999,0.091,0.1245,0.15375,0.1014999999999999,0.15475,0.1024999999999999,0.124,0.15475,0.10875,0.0737499999999999,0.08825,0.1164999999999999,0.1205,0.1387499999999999,0.1669999999999999,0.1322499999999999,0.0757499999999999,0.0524999999999999,0.1317499999999999,0.1009999999999999,0.0687499999999999,0.0489999999999999,0.04075,0.089,0.04575,0.0584999999999999,0.1377499999999999,0.0959999999999999,0.04475,0.088,0.0424999999999999,0.0949999999999999,0.18475,0.1405,0.0645,0.05125,0.03575,0.0419999999999999,0.0782499999999999,0.0837499999999999,0.17125,0.05575,0.03575,0.0225,0.0847499999999999,0.03475,0.0469999999999999,0.07,0.0959999999999999,0.04875,0.0275,0.04725,0.0627499999999999,0.03025,0.0137499999999999
Buena Vista Social Club (1999),0.73475,0.613,0.613,0.60175,0.82925,0.688,0.5405,0.5405,0.63875,0.5915,0.37875,0.4842499999999999,0.56625,0.40275,0.4842499999999999,0.33375,0.3774999999999999,0.45025,0.5225,0.53175,0.22125,0.27275,0.4569999999999999,0.4095,0.37875,0.3165,0.25175,0.29125,0.16225,0.99675,0.372,0.33325,0.3555,0.15225,0.27825,0.1644999999999999,0.1307499999999999,0.3545,0.24725,0.27775,0.1975,0.1305,0.22725,0.37375,0.196,0.22725,0.1644999999999999,0.1515,0.1362499999999999,0.3225,0.145,0.1084999999999999,0.4227499999999999,0.23925,0.191,0.17125,0.1649999999999999,0.26175,0.1367499999999999,0.24125,0.26025,0.2015,0.20475,0.33725,0.10975,0.275,0.287,0.1169999999999999,0.16375,0.15,0.30525,0.0842499999999999,0.0777499999999999,0.1215,0.22275,0.1257499999999999,0.15025,0.252,0.20575,0.15725,0.1345,0.0504999999999999,0.22575,0.11425,0.09025,0.09225,0.1654999999999999,0.15825,0.09175,0.17425,0.2425,0.145,0.081,0.0702499999999999,0.10725,0.04675,0.15975,0.1134999999999999,0.13,0.1014999999999999,0.119,0.1164999999999999,0.1267499999999999,0.0747499999999999,0.0812499999999999,0.093,0.06225,0.1134999999999999,0.15275,0.11975,0.059,0.172,0.0484999999999999,0.05275,0.08625,0.0632499999999999,0.04125,0.0737499999999999,0.0319999999999999,0.0807499999999999,0.10775,0.073,0.1569999999999999,0.0757499999999999,0.0637499999999999,0.0885,0.05525,0.0885,0.0772499999999999,0.0489999999999999,0.0489999999999999,0.1144999999999999,0.0469999999999999,0.0667499999999999,0.1089999999999999,0.0277499999999999,0.05525,0.0757499999999999,0.0459999999999999,0.0449999999999999,0.03025,0.04925,0.0657499999999999,0.0489999999999999,0.0314999999999999,0.04925,0.0579999999999999,0.0295,0.0175
Trekkies (1997),0.907,0.8307500000000001,0.617,0.921,0.921,0.8640000000000001,0.617,0.617,0.52425,0.617,0.52425,0.356,0.39625,0.385,0.586,0.29025,0.23075,0.43225,0.1375,0.4014999999999999,0.4044999999999999,0.57175,0.305,0.21525,0.3295,0.3095,0.53025,0.21525,0.2204999999999999,0.154,0.2304999999999999,0.5465,0.2817499999999999,0.26575,0.3345,0.34225,0.3239999999999999,0.17075,0.1149999999999999,0.21625,0.2945,0.25675,0.3179999999999999,0.21825,0.2002499999999999,0.34225,0.58975,0.6265,0.12125,0.2495,0.1555,0.61,0.33975,0.177,0.3017499999999999,0.4575,0.0959999999999999,0.1882499999999999,0.1435,0.2514999999999999,0.0935,0.09875,0.52225,0.142,0.09775,0.2234999999999999,0.22325,0.17925,0.21625,0.10225,0.1297499999999999,0.1144999999999999,0.213,0.177,0.1372499999999999,0.21875,0.0842499999999999,0.0647499999999999,0.38275,0.0989999999999999,0.1029999999999999,0.0384999999999999,0.1054999999999999,0.11575,0.398,0.0815,0.09275,0.119,0.0727499999999999,0.0825,0.04775,0.1144999999999999,0.10675,0.0735,0.1014999999999999,0.1397499999999999,0.17875,0.05325,0.0974999999999999,0.0564999999999999,0.0637499999999999,0.0735,0.131,0.0705,0.08925,0.05425,0.10075,0.0807499999999999,0.0954999999999999,0.067,0.11275,0.29025,0.0812499999999999,0.1387499999999999,0.1119999999999999,0.0647499999999999,0.08775,0.0544999999999999,0.0272499999999999,0.0379999999999999,0.14075,0.14625,0.0559999999999999,0.0404999999999999,0.0637499999999999,0.09925,0.04025,0.0424999999999999,0.064,0.0787499999999999,0.0762499999999999,0.03,0.078,0.0569999999999999,0.118,0.05875,0.09025,0.0559999999999999,0.067,0.21175,0.0489999999999999,0.0954999999999999,0.0944999999999999,0.0787499999999999,0.0172499999999999,0.0605,0.04325,0.0484999999999999,0.013
"Source, The (1999)",0.80925,0.6745,0.5645,0.5645,0.6745,0.8585,0.545,0.545,0.61875,0.57175,0.40025,0.3139999999999999,0.52775,0.373,0.5635,0.302,0.6595,0.393,0.2035,0.312,0.472,0.39125,0.3754999999999999,0.3652499999999999,0.2915,0.57525,0.3265,0.528,0.1375,0.0865,0.2012499999999999,0.20575,0.32075,0.3715,0.20625,0.2329999999999999,0.14575,0.5815,0.1664999999999999,0.27125,0.60425,0.32825,0.294,0.20775,0.0915,0.14825,0.2145,0.1962499999999999,0.122,0.18675,0.139,0.148,0.06,0.0845,0.26675,0.2784999999999999,0.482,0.4615,0.1034999999999999,0.1392499999999999,0.178,0.37775,0.0984999999999999,0.4702499999999999,0.087,0.119,0.0815,0.20725,0.65025,0.04975,0.16175,0.1114999999999999,0.0959999999999999,0.22225,0.09525,0.0652499999999999,0.1327499999999999,0.0765,0.544,0.2564999999999999,0.0655,0.0195,0.148,0.1927499999999999,0.1679999999999999,0.08925,0.0652499999999999,0.126,0.0137499999999999,0.09675,0.154,0.0935,0.0637499999999999,0.092,0.15075,0.1019999999999999,0.17275,0.04925,0.1337499999999999,0.092,0.087,0.0667499999999999,0.1639999999999999,0.0645,0.0389999999999999,0.0262499999999999,0.10825,0.0647499999999999,0.0579999999999999,0.04425,0.179,0.0925,0.06,0.0797499999999999,0.082,0.11475,0.03025,0.0742499999999999,0.0215,0.0712499999999999,0.0807499999999999,0.04525,0.1119999999999999,0.016,0.03525,0.04825,0.0394999999999999,0.0702499999999999,0.04725,0.10675,0.03925,0.0384999999999999,0.0187499999999999,0.027,0.0815,0.0615,0.0285,0.0247499999999999,0.0265,0.05125,0.0207499999999999,0.18325,0.0319999999999999,0.04375,0.0404999999999999,0.0559999999999999,0.03225,0.031,0.0157499999999999
On the Ropes (1999),0.96025,0.495,0.66175,0.67775,0.5175,0.61925,0.49375,0.66175,0.59825,0.63675,0.43025,0.59825,0.95175,0.384,0.66175,0.55025,0.539,0.4275,0.40925,0.271,0.411,0.304,0.2095,0.4655,0.6815,0.2405,0.45925,0.56025,0.20875,0.10525,0.2845,0.23125,0.3295,0.1775,0.14575,0.17525,0.7745,0.17925,0.1564999999999999,0.25725,0.3309999999999999,0.0715,0.45925,0.2017499999999999,0.0895,0.1325,0.18325,0.24375,0.21175,0.3545,0.32275,0.63475,0.7275,0.39325,0.1967499999999999,0.2002499999999999,0.14725,0.24925,0.56025,0.128,0.1395,0.4702499999999999,0.2815,0.087,0.10125,0.20575,0.1009999999999999,0.268,0.16875,0.0605,0.05725,0.18425,0.176,0.0544999999999999,0.345,0.1425,0.118,0.10525,0.1937499999999999,0.15775,0.09625,0.0252499999999999,0.28125,0.4555,0.1367499999999999,0.258,0.1049999999999999,0.0549999999999999,0.03025,0.21675,0.1159999999999999,0.09575,0.15775,0.05675,0.1019999999999999,0.05175,0.16025,0.26925,0.06075,0.1397499999999999,0.03325,0.04275,0.1639999999999999,0.0954999999999999,0.0534999999999999,0.1285,0.0944999999999999,0.14575,0.18375,0.06175,0.0795,0.0695,0.2875,0.02975,0.0595,0.065,0.03675,0.05175,0.127,0.1285,0.279,0.184,0.05925,0.0142499999999999,0.0277499999999999,0.14425,0.031,0.04875,0.07,0.0399999999999999,0.0354999999999999,0.03175,0.0574999999999999,0.0675,0.04525,0.0314999999999999,0.092,0.0205,0.05325,0.03775,0.0145,0.0469999999999999,0.02,0.2065,0.03675,0.0242499999999999,0.0414999999999999,0.0394999999999999,0.0142499999999999
American Movie (1999),0.95125,0.8262499999999999,0.66475,0.66475,0.5305,0.7749999999999999,0.66475,0.66475,0.9825,0.66475,0.736,0.6425,0.4755,0.50875,0.4595,0.3319999999999999,0.27475,0.42825,0.178,0.476,0.286,0.736,0.31725,0.185,0.404,0.375,0.366,0.24475,0.2239999999999999,0.21225,0.373,0.488,0.26225,0.2324999999999999,0.48375,0.17675,0.6265,0.2614999999999999,0.16975,0.308,0.25,0.2754999999999999,0.239,0.4024999999999999,0.11725,0.239,0.2125,0.126,0.2887499999999999,0.21175,0.5085,0.176,0.2027499999999999,0.1907499999999999,0.4355,0.2085,0.2284999999999999,0.297,0.1325,0.1352499999999999,0.21625,0.6325,0.2465,0.2355,0.08625,0.246,0.21225,0.24675,0.192,0.14575,0.1982499999999999,0.0767499999999999,0.09875,0.09525,0.0747499999999999,0.1425,0.2035,0.1275,0.18625,0.1402499999999999,0.0964999999999999,0.1287499999999999,0.1345,0.0989999999999999,0.4137499999999999,0.08975,0.1034999999999999,0.1225,0.1684999999999999,0.1185,0.063,0.1555,0.09725,0.064,0.077,0.4465,0.16225,0.071,0.131,0.0652499999999999,0.1287499999999999,0.0797499999999999,0.0847499999999999,0.0745,0.09175,0.0845,0.09175,0.35875,0.09925,0.079,0.09875,0.0885,0.084,0.06175,0.0817499999999999,0.091,0.04075,0.0727499999999999,0.04525,0.0454999999999999,0.0752499999999999,0.092,0.0715,0.04975,0.06025,0.10875,0.1159999999999999,0.0687499999999999,0.0549999999999999,0.04775,0.0344999999999999,0.0469999999999999,0.0339999999999999,0.0645,0.1395,0.0429999999999999,0.0499999999999999,0.04225,0.134,0.05625,0.0675,0.11925,0.0935,0.0875,0.023,0.05225,0.0399999999999999,0.0185,0.014
42 Up (1998),0.8747499999999999,0.93875,0.72575,0.93875,0.93875,0.7702500000000001,0.70925,0.67175,0.64975,0.62775,0.64975,0.64975,0.49375,0.493,0.46825,0.3055,0.3705,0.4449999999999999,0.3442499999999999,0.3169999999999999,0.24325,0.3419999999999999,0.474,0.611,0.3672499999999999,0.2784999999999999,0.2002499999999999,0.237,0.25875,0.197,0.23825,0.26775,0.3742499999999999,0.23575,0.31575,0.25175,0.1745,0.2194999999999999,0.257,0.26675,0.3229999999999999,0.0999999999999999,0.2002499999999999,0.38225,0.189,0.2002499999999999,0.25175,0.23575,0.1689999999999999,0.3532499999999999,0.20675,0.23675,0.04625,0.61675,0.565,0.1985,0.5755,0.25925,0.1485,0.50625,0.1009999999999999,0.2855,0.10975,0.17675,0.5825,0.17175,0.1589999999999999,0.11475,0.15925,0.147,0.2455,0.1765,0.187,0.12425,0.15525,0.14675,0.126,0.125,0.086,0.1397499999999999,0.0755,0.0722499999999999,0.15525,0.2865,0.085,0.09525,0.1357499999999999,0.175,0.1054999999999999,0.1679999999999999,0.1579999999999999,0.1977499999999999,0.11225,0.4665,0.0795,0.11875,0.15125,0.091,0.093,0.09525,0.0735,0.123,0.09275,0.149,0.0682499999999999,0.61425,0.0632499999999999,0.1164999999999999,0.3784999999999999,0.0845,0.143,0.09775,0.0494999999999999,0.209,0.0895,0.0489999999999999,0.0374999999999999,0.4,0.0584999999999999,0.0642499999999999,0.0757499999999999,0.0775,0.10125,0.0569999999999999,0.16225,0.09075,0.03875,0.0767499999999999,0.0805,0.091,0.0737499999999999,0.0645,0.059,0.03775,0.073,0.03325,0.17475,0.05175,0.0277499999999999,0.0272499999999999,0.0192499999999999,0.03,0.03425,0.04425,0.017,0.137,0.0305,0.0319999999999999,0.0082499999999999
"Brandon Teena Story, The (1998)",0.95425,0.8640000000000001,0.8640000000000001,0.70775,0.70775,0.6775,0.6465,0.6465,0.6465,0.6465,0.7265,0.6465,0.6035,0.253,0.298,0.7737499999999999,0.50675,0.4485,0.34025,0.23375,0.712,0.29825,0.287,0.27175,0.26925,0.26,0.0969999999999999,0.68775,0.4245,0.1235,0.173,0.236,0.3585,0.1684999999999999,0.23575,0.246,0.283,0.21475,0.1584999999999999,0.2704999999999999,0.7955000000000001,0.1892499999999999,0.246,0.3179999999999999,0.3007499999999999,0.11875,0.1855,0.16875,0.11875,0.244,0.96275,0.1982499999999999,0.1825,0.0747499999999999,0.4872499999999999,0.1255,0.10375,0.189,0.18725,0.7745,0.177,0.12025,0.273,0.303,0.0687499999999999,0.2025,0.087,0.128,0.1639999999999999,0.0647499999999999,0.14675,0.0857499999999999,0.0825,0.15475,0.09875,0.26,0.121,0.10975,0.44375,0.1175,0.04575,0.05225,0.4075,0.1342499999999999,0.076,0.3195,0.0885,0.16875,0.09375,0.206,0.16025,0.26125,0.0842499999999999,0.10075,0.1024999999999999,0.0935,0.10025,0.09225,0.1332499999999999,0.0635,0.04625,0.026,0.1044999999999999,0.1925,0.0655,0.1377499999999999,0.1277499999999999,0.14625,0.1282499999999999,0.26425,0.1955,0.04525,0.0207499999999999,0.078,0.04925,0.152,0.0329999999999999,0.1195,0.2289999999999999,0.05725,0.09825,0.10675,0.03975,0.18075,0.0329999999999999,0.09925,0.0247499999999999,0.0394999999999999,0.14225,0.121,0.04375,0.0499999999999999,0.1262499999999999,0.0792499999999999,0.0509999999999999,0.04875,0.022,0.029,0.0187499999999999,0.04425,0.0855,0.0459999999999999,0.05325,0.0875,0.0662499999999999,0.0252499999999999,0.0645,0.04625,0.0255
